Marathi,Tamil
रेडियल वेव्ह समीकरण,ரேடியல் அலை சமன்பாடு
रेडियन वारंवारता (कोनीय वारंवारता),ரேடியன் அதிர்வெண் (கோண அதிர்வெண்)
विकिरण,கதிர்வீச்சு
"रेडिएशन, रेडिएशन","கதிர்வீச்சு, கதிர்வீச்சு"
रेडिएशन घनता,கதிர்வீச்சு அடர்த்தி
रेडिएशन एनर्जी,கதிர்வீச்சு ஆற்றல்
रेडिएशन फ्लक्स,கதிர்வீச்சு ஓட்டம்
"रेडिएशन फ्लक्स घनता, रेडिएशन फ्लक्स घनता","கதிர்வீச்சு ஃப்ளக்ஸ் அடர்த்தி, கதிர்வீச்சு ஃப்ளக்ஸ் அடர்த்தி"
विकिरण उष्णता,கதிர்வீச்சு வெப்பம்
रेडिएशन हीटिंग,கதிர்வீச்சு வெப்பமாக்கல்
किरणोत्सर्गाची तीव्रता,கதிர்வீச்சு தீவிரம்
रेडिएशन सामग्री,கதிர்வீச்சு பொருள்
रेडिएशन पॉवर,கதிர்வீச்சு சக்தி
"विकिरण करणे, विकिरण करणे","கதிர், கதிர்"
"रेडिएट, रेडिएट","கதிர், கதிர்"
विकिरणित क्षेत्र,கதிர்வீச்சு பகுதி
रेडिएशन पॉवर,கதிர்வீச்சு சக்தி
रेडिएटिव्ह,கதிர்வீச்சு
विकिरण करणारा अणू,கதிர்வீச்சு அணு
रेडिएटिंग द्विध्रुव,கதிர்வீச்சு இருமுனை
रेडिएशन घटक,கதிர்வீச்சு உறுப்பு
रेडियल लाइन,ரேடியல் கோடு
विकिरण क्षमता,கதிர்வீச்சு திறன்
रेडिएशन,கதிர்வீச்சு
रेडिएशन अपघात,கதிர்வீச்சு விபத்து
"रेडिएशन अॅनिलिंग, रेडिएशन अॅनिलिंग","கதிர்வீச்சு அனீலிங், கதிர்வீச்சு அனீலிங்"
रेडिएशन शिल्लक,கதிர்வீச்சு சமநிலை
रेडिएशन स्थिर,கதிர்வீச்சு மாறிலி
रेडिएशन कॅल्क्युलेटर,கதிர்வீச்சு கால்குலேட்டர்
विकिरण नुकसान,கதிர்வீச்சு சேதம்
रेडिएटिव्ह ओलसर,கதிரியக்க தணிப்பு
रेडिएशन शोधणे,கதிர்வீச்சு கண்டறிதல்
रेडिएशन डिटेक्टर,கதிர்வீச்சு கண்டறியும் கருவி
रेडिएशन प्रभाव,கதிர்வீச்சு விளைவு
रेडिएशन उपकरणे,கதிர்வீச்சு உபகரணங்கள்
रेडिएशन फील्ड,கதிர்வீச்சு புலம்
मुक्त आकाश,சுதந்திர வானம்
रेडिएशन प्रतिबाधा,கதிர்வீச்சு மின்தடை
किरणोत्सर्गाची तीव्रता,கதிர்வீச்சு தீவிரம்
आयनीकरण विकिरण,அயனியாக்கும் கதிர்வீச்சு
रेडिएशन कायदा,கதிர்வீச்சு சட்டம்
रेडिएशन लांबी,கதிர்வீச்சு நீளம்
किमान रेडिएशन तापमान,குறைந்தபட்ச கதிர்வீச்சு வெப்பநிலை
रेडिएशन मॉनिटर,கதிர்வீச்சு மானிட்டர்
विकिरण दाब,கதிர்வீச்சு அழுத்தம்
रेडिएशन प्रक्रिया,கதிர்வீச்சு செயல்முறை
रेडिएशन संरक्षण,கதிர்வீச்சு பாதுகாப்பு
रेडिएशन थर्मामीटर,கதிர்வீச்சு வெப்பமானி
रेडिएशन थर्मोमेट्री,கதிர்வீச்சு தெர்மோமெட்ரி
रेडिएशन प्रतिसाद,கதிர்வீச்சு பதில்
किरणोत्सर्ग प्रतिकार,கதிர்வீச்சு எதிர்ப்பு
रेडिएशन संवेदनशीलता,கதிர்வீச்சு உணர்திறன்
रेडिएशन आजार,கதிர்வீச்சு நோய்
"रेडिएशन सॉफ्टनिंग, रेडिएशन सॉफ्टनिंग","கதிர்வீச்சு மென்மையாக்கம், கதிர்வீச்சு மென்மையாக்கம்"
रेडिएशन सर्वेक्षण,கதிர்வீச்சு ஆய்வு
विकिरण उष्णता,கதிர்வீச்சு வெப்பம்
रेडिएशन थेरपी,கதிர்வீச்சு சிகிச்சை
रेडिएशन थर्मोइलेक्ट्रिक जोडपे,கதிர்வீச்சு தெர்மோஎலக்ட்ரிக் ஜோடி
रेडिएशन थर्मामीटर,கதிர்வீச்சு வெப்பமானி
"रेडिएशन ट्रॅप, रेडिएशन लूप","கதிர்வீச்சு பொறி, கதிர்வீச்சு வளையம்"
"कण विस्तार, रेडिएटिव्ह विस्तार","துகள் விரிவாக்கம், கதிர்வீச்சு விரிவாக்கம்"
किरणोत्सर्गी संसर्ग,கதிரியக்க தொற்று
विकिरण नसलेल्या संसर्गाची शक्यता,கதிர்வீச்சு அல்லாத தொற்று நிகழ்தகவு
रेडिएटिव्ह,கதிர்வீச்சு
रेडिएशन कॅप्चर,கதிர்வீச்சு பிடிப்பு
रेडिएशन प्रभाव,கதிர்வீச்சு தாக்கம்
रेडिएशन बदल,கதிர்வீச்சு மாற்றம்
किरणोत्सर्गी क्षय,கதிரியக்கச் சிதைவு
रेडिएटिव्ह उर्जेचे नुकसान,கதிர்வீச்சு ஆற்றல் இழப்பு
रेडिएटिव्ह शिल्लक,கதிரியக்க சமநிலை
रेडिएशन ग्रेडियंट,கதிர்வீச்சு சாய்வு
रेडिएटिव्ह पुनर्संयोजन,கதிரியக்க மறுசீரமைப்பு
विकिरण हस्तांतरण,கதிர்வீச்சு பரிமாற்றம்
विकिरण संसर्ग,கதிர்வீச்சு தொற்று
विकिरण क्षमता,கதிர்வீச்சு திறன்
"रेडिएटर, रेडिएटर","ரேடியேட்டர், ரேடியேட்டர்"
रेडिएटर फॉइल,ரேடியேட்டர் படலம்
तर्कहीन समीकरण,பகுத்தறிவற்ற சமன்பாடு
मूलगामी पॉलिमरायझेशन,தீவிர பாலிமரைசேஷன்
रेडिएशन संरक्षक,கதிர்வீச்சு பாதுகாப்பு
"रेडिओ (नाही, ), रेडिओ (व्ही, ), किरणोत्सर्गी, विखंडन, रेडिएटिव्ह","ரேடியோ (இல்லை, ), ரேடியோ (V, ), கதிரியக்கம், பிளவு, கதிரியக்கம்"
रेडिओ ध्वनिक श्रेणी,ரேடியோ ஒலி வரம்பு
रेडिओ ध्वनीशास्त्र,ரேடியோ ஒலியியல்
रेडिओ अल्टिमीटर,ரேடியோ அல்டிமீட்டர்
रेडिओ हौशी,வானொலி அமெச்சூர்
रेडिओ खगोलशास्त्र,வானொலி வானியல்
किरणोत्सर्गी प्रतिमा,கதிரியக்க படம்
रेडिओ ऑटोपायलट युग्मक,ரேடியோ தன்னியக்க இணைப்பான்
रेडिओ बलून,ரேடியோ பலூன்
रेडिओ बीम,ரேடியோ கற்றை
रेडिओ डेकमन,ரேடியோ Decman
रेडिओ डेकमॅन फाउंडेशन,ரேடியோ டெக்மேன் அறக்கட்டளை
रेडिओ प्रसारण,வானொலி ஒலிபரப்பு
रेडिओ नांगर,ரேடியோ கலப்பை
रेडिओ कालगणना,ரேடியோ காலவரிசை
रेडिओ वंचितता,ரேடியோ பற்றாக்குறை
रेडिओ डॉपलर,ரேடியோ டாப்ளர்
रेडिओ-इको-निरीक्षण,வானொலி-எதிரொலி-கவனிப்பு
किरणोत्सर्गी घटक,கதிரியக்க உறுப்பு
रेडिओ वैशिष्ट्य चार्ट,ரேடியோ அம்ச விளக்கப்படம்
रेडिओ वारंवारता,ரேடியோ அலைவரிசை
रेडिओ फील्ड तीव्रता,ரேடியோ புலத்தின் தீவிரம்
रेडिओ स्थान,வானொலி இடம்
रेडिओ वारंवारता,ரேடியோ அலைவரிசை
रेडिओ वारंवारता बँड-रुंदी,ரேடியோ அலைவரிசை அலைவரிசை அகலம்
रेडिओ वारंवारता पूल,ரேடியோ அலைவரிசை பாலம்
रेडिओ वारंवारता प्रवाह,ரேடியோ அலைவரிசை ஸ்ட்ரீம்
रेडिओ वारंवारता शक्ती,ரேடியோ அலைவரிசை சக்தி
रेडिओ वारंवारता उष्णता,ரேடியோ அதிர்வெண் வெப்பம்
"रेडिओ-फ्रिक्वेंसी स्पेक्ट्रोमीटर, रेडिओ-फ्रिक्वेंसी स्पेक्ट्रोमीटर","ரேடியோ-அதிர்வெண் ஸ்பெக்ட்ரோமீட்டர், ரேடியோ-அதிர்வெண் நிறமாலை"
रेडिओ-फ्रिक्वेंसी स्पेक्ट्रोस्कोपी (न्यूक्लियर मॅग्नेटिक रेझोनान्स स्पेक्ट्रोस्कोपी),ரேடியோ-அதிர்வெண் ஸ்பெக்ட்ரோஸ்கோபி (அணு காந்த அதிர்வு ஸ்பெக்ட்ரோஸ்கோபி)
रेडिओ वारंवारता स्पेक्ट्रम,ரேடியோ அலைவரிசை ஸ்பெக்ட்ரம்
रेडिओ फ्रिक्वेन्सी स्क्विड,ரேடியோ அலைவரிசை ஸ்க்விட்
रेडिओ वारंवारता ट्रान्समीटर,ரேடியோ அலைவரிசை டிரான்ஸ்மிட்டர்
रेडिओ फ्रिक्वेन्सी ऑसिलेटर,ரேடியோ அலைவரிசை ஆஸிலேட்டர்
रेडिओ वारंवारता वेल्डिंग,ரேடியோ அலைவரிசை வெல்டிங்
रेडिओ क्षितिज,வானொலி அடிவானம்
रेडिओ हस्तक्षेप मीटर,ரேடியோ குறுக்கீடு மீட்டர்
"रेडिओआयसोटोप शुद्धता, विकिरण समस्थानिक शुद्धता","கதிரியக்க ஐசோடோப்பு தூய்மை, கதிர்வீச்சு ஐசோடோபிக் தூய்மை"
रेडिएशन ल्युमिनन्स,கதிர்வீச்சு ஒளிர்வு
रेडिओ चुंबकीय पॉइंटर,ரேடியோ காந்த சுட்டி
"रेडिओ मास्ट, अँटेना स्तंभ","ரேடியோ மாஸ்ட், ஆண்டெனா நெடுவரிசை"
तुळई धातूशास्त्र,கற்றை உலோகம்
रेडिओ पद्धत,ரேடியோ முறை
रेडिओ नेटवर्क,ரேடியோ நெட்வொர்க்
रेडिओ आवाज,ரேடியோ சத்தம்
"रेडिओएक्टिव्ह न्यूक्लियस, रेडिओन्यूक्लियस","கதிரியக்க கரு, கதிரியக்க அணு"
किरणोत्सर्गी न्यूक्लाइड,கதிரியக்க நியூக்லைடு
रेडिओ ऑप्टिकल श्रेणी,ரேடியோ ஆப்டிகல் வரம்பு
रेडिओ चित्रे,வானொலி படங்கள்
रेडिओ प्रसारण,வானொலி ஒலிபரப்பு
रेडिओ श्रेणी बीकन,ரேடியோ வீச்சு கலங்கரை விளக்கம்
रेडिओ श्रेणी बीकन,ரேடியோ வீச்சு கலங்கரை விளக்கம்
रेडिओ रिसीव्हर,ரேடியோ ரிசீவர்
किरणोत्सर्गी श्रेणी,கதிரியக்க வரம்பு
रेडिओ सिग्नल रेडिओ सिग्नल,ரேடியோ சிக்னல் ரேடியோ சிக்னல்
रेडिओ सिग्नल शक्ती,ரேடியோ சிக்னல் வலிமை
"रेडिओ तारा, रेडिओ तारा","ரேடியோ தாரா, ரேடியோ தாரா"
रेडिओ तंत्रज्ञान,ரேடியோ தொழில்நுட்பம்
रेडिओ-वायर संप्रेषण,ரேடியோ கம்பி தொடர்பு
रेडिओ-टेलिफोन,வானொலி-தொலைபேசி
रेडिओ टेलिफोनी,வானொலி தொலைபேசி
रेडिओ टेलिग्राफ भूकंपशास्त्रज्ञ,ரேடியோ தந்தி நில அதிர்வு நிபுணர்
रेडिओ दुर्बिणी,ரேடியோ தொலைநோக்கி
रेडिओमेट्रिक उष्णता,ரேடியோமெட்ரிக் வெப்பம்
रेडिओ टाइम सिग्नल,ரேடியோ நேர சமிக்ஞை
"रेडिओ ट्रान्समिशन, रेडिओ ट्रान्समिशन","வானொலி ஒலிபரப்பு, வானொலி ஒலிபரப்பு"
रेडिओ ट्रान्समीटर,ரேடியோ டிரான்ஸ்மிட்டர்
रेडिओ लहरी,ரேடியோ அலை
रेडिओ बलून,ரேடியோ பலூன்
रेडिएशन-संवेदनशील,கதிர்வீச்சு உணர்திறன்
किरणोत्सर्गी-थॅलियम,கதிரியக்க-தாலியம்
रेडिओएक्टिनियम,ரேடியோஆக்டினியம்
"रेडिएशन सक्रियकरण विश्लेषण, सक्रियकरण विश्लेषण","கதிர்வீச்சு செயல்படுத்தல் பகுப்பாய்வு, செயல்படுத்தல் பகுப்பாய்வு"
"विखंडन, किरणोत्सर्गी","பிளவு, கதிரியக்கம்"
विखंडन,பிளவுபடும்
विखंडन कार्बन,பிளவு கார்பன்
किरणोत्सर्गी कार्बन डेटिंग,கதிரியக்க கார்பன் டேட்டிங்
किरणोत्सर्गी साखळी,கதிரியக்க சங்கிலி
किरणोत्सर्गी उंचीमापक,கதிரியக்க உயரமானி
किरणोत्सर्गी एकाग्रता,கதிரியக்க செறிவு
किरणोत्सर्गी स्थिरांक,கதிரியக்க மாறிலி
"किरणोत्सर्गी बंदिवास, किरणोत्सर्गी बंदिस्त","கதிரியக்க அடைப்பு, கதிரியக்க அடைப்பு"
किरणोत्सर्गी प्रसूती तज्ञ,கதிரியக்க மகப்பேறு மருத்துவர்
किरणोत्सर्गी प्रसूती समस्थानिक,கதிரியக்க மகப்பேறியல் ஐசோடோப்புகள்
किरणोत्सर्गी क्षय,கதிரியக்கச் சிதைவு
किरणोत्सर्गी क्षय श्रेणी,கதிரியக்க சிதைவு வரம்பு
विखंडन विकृती,பிளவு அசாதாரணம்
किरणोत्सर्गी विघटन,கதிரியக்க சிதைவு
किरणोत्सर्गी विघटन श्रेणी,கதிரியக்க சிதைவு வரம்பு
किरणोत्सर्गी समतोल,கதிரியக்க சமநிலை
किरणोत्सर्गी एकूण,கதிரியக்க மொத்த
किरणोत्सर्गी तीव्रता,கதிரியக்க தீவிரம்
किरणोत्सर्गी सामग्री,கதிரியக்க பொருள்
"किरणोत्सर्गी वंश, किरणोत्सर्गी रेषा","கதிரியக்கப் பரம்பரை, கதிரியக்கக் கோடு"
किरणोत्सर्गी स्रोत,கதிரியக்க மூல
किरणोत्सर्गी परवानाधारक,கதிரியக்க உரிமம் பெற்றவர்
किरणोत्सर्गी रूपांतरण,கதிரியக்க மாற்றம்
"विघटनशील कचरा, किरणोत्सर्गी कचरा","மக்கக்கூடிய கழிவுகள், கதிரியக்கக் கழிவுகள்"
"विघटन, किरणोत्सर्गीता, किरणोत्सर्गीता","சிதைவு, கதிரியக்கம், கதிரியக்கம்"
किरणोत्सर्गी विसंगतता,கதிரியக்க இணக்கமின்மை
"किरणोत्सर्गी लॉग, किरणोत्सर्गी रेकॉर्डर","கதிரியக்க பதிவு, கதிரியக்க பதிவு"
रेडिओएक्टिव्हिटी ऑथरिंग,கதிரியக்கத்தை உருவாக்குதல்
रेडिओएक्टिव्हिटी मानक,கதிரியக்க தரநிலை
किरणोत्सर्गी ऑटोग्राफिंग,கதிரியக்க ஆட்டோகிராஃபிங்
रेडिओबायोलॉजिकल विषाक्तता,கதிரியக்க உயிரியல் நச்சுத்தன்மை
"किरणोत्सर्गी, किरणोत्सर्गी","கதிரியக்க, கதிரியக்க"
"रेडिओग्राम, रेडिओ वायर, रेडियम चित्र","ரேடியோகிராம், ரேடியோ கம்பி, ரேடியம் படம்"
"रेडिओ आलेख, रेडिएशन चित्र","ரேடியோ வரைபடம், கதிர்வீச்சு படம்"
"रेडियोग्राफिक कॉन्ट्रास्ट, रेडिओग्राफिक कॉन्ट्रास्ट","கதிரியக்க மாறுபாடு, கதிரியக்க மாறுபாடு"
रेडिएटिव्ह चित्रण,கதிரியக்க விளக்கம்
किरणोत्सर्गी आयोडीन,கதிரியக்க அயோடின்
"radioisotopes, radiation isotopes","கதிரியக்க ஐசோடோப்புகள், கதிர்வீச்சு ஐசோடோப்புகள்"
"रेडिएशन आइसोटोपिक जनरेटर, रेडिओआयसोटोपिक जनरेटर","கதிர்வீச்சு ஐசோடோபிக் ஜெனரேட்டர், ரேடியோஐசோடோபிக் ஜெனரேட்டர்"
रेडिओ स्थान,வானொலி இடம்
"रेडिएशन थेरपी, रेडिएशन थेरपी","கதிரியக்க சிகிச்சை, கதிர்வீச்சு சிகிச்சை"
किरणोत्सर्गी शस्त्र,கதிரியக்க ஆயுதம்
रेडिएशन थेरपिस्ट,கதிர்வீச்சு சிகிச்சையாளர்
रेडिओथेरपी,கதிரியக்க சிகிச்சை
रेडिओ-पारदर्शक,ரேடியோ-கசியும்
"रेडिओमीटर, रेडिओमीटर","ரேடியோமீட்டர், ரேடியோமீட்டர்"
"रेडिओमीटर प्रभाव, रेडिओमीटर प्रभाव","ரேடியோமீட்டர் விளைவு, ரேடியோமீட்டர் விளைவு"
किरणोत्सर्गी थर्मोमेट्रिक विश्लेषण,கதிரியக்க தெர்மோமெட்ரிக் பகுப்பாய்வு
रेडिओमेट्रिक परिमाण,ரேடியோமெட்ரிக் அளவு
रेडिओमेट्रिक तंत्र,ரேடியோமெட்ரிக் நுட்பங்கள்
रेडिओमेट्री,கதிரியக்க அளவீடு
रेडिएशन सूक्ष्म लेखन,கதிர்வீச்சு மைக்ரோ எழுத்து
मायक्रोरेडिओमीटर,மைக்ரோரேடியோமீட்டர்
रेडिओ ऑपरेशन,வானொலி செயல்பாடு
रेडिओ ऑपरेशन सुविधा,ரேடியோ இயக்க வசதி
रेडिओफोटो,ரேடியோ புகைப்படம்
रेडिओ प्रकाश,ரேடியோ ஒளி
किरणोत्सर्ग प्रतिकार,கதிர்வீச்சு எதிர்ப்பு
किरणोत्सर्गी,கதிரியக்க
radiosonde,ரேடியோசோன்ட்
रेडिएशन थेरपी,கதிர்வீச்சு சிகிச்சை
रेडिओथेरियम,ரேடியோதெரியம்
रॅडियम,ரேடியம்
"रेडियम-प्रचंड, रेडॉन","ரேடியம்-முக்கியமானது, ரேடான்"
रेडियम थेरपी,ரேடியம் சிகிச்சை
त्रिज्या,ஆரம்
वक्रता त्रिज्या,வளைவின் ஆரம்
रोटेशनची त्रिज्या,சுழற்சியின் ஆரம்
आण्विक आकर्षणाची त्रिज्या,மூலக்கூறு ஈர்ப்பின் ஆரம்
रोटेशन त्रिज्या,சுழற்சி ஆரம்
विवर्तन त्रिज्या,மாறுபாடு ஆரம்
मूलांक,ரேடிக்ஸ்
radix अंदाजे,ரேடிக்ஸ் தோராயம்
मूलांक घटक,ரேடிக்ஸ் கூறு
रेडिक्स नोटेशन,ரேடிக்ஸ் குறியீடு
नोटेशन रेडिक्स,குறியீட்டு ரேடிக்ஸ்
मूलांक रूपांतरण,ரேடிக்ஸ் மாற்றம்
राडोम,ரேடோம்
रेडॉन,ரேடான்
रेडॉन डिग्रेडेशन,ரேடான் சிதைவு
जर्जर चित्र,மோசமான படம்
त्रिज्या विकृती,ஆரம் விலகல்
त्रिज्या वेव्ह फंक्शन,ஆரம் அலை செயல்பாடு
रेल मोचित्रा,ரயில் மோசித்ரா
पावसाचे भौतिकशास्त्र,மழை இயற்பியல்
इंद्र धनुष्य,இந்திரன் வில்
इंद्रधनुष्य प्रभाव,வானவில் விளைவு
नृत्य,நடனம்
ढकलणे,தள்ளு
रॅम (यादृच्छिक प्रवेश मेमरी),ரேம் (சீரற்ற அணுகல் நினைவகம்)
भिंत ढकलणे,தள்ள சுவர்
"निपेड रॉकेट, राम रॉकेट","நிப்ட் ராக்கெட், ராம் ராக்கெட்"
रमण-सक्रिय,ராமன்-செயலில்
रमण विस्थापन,ராமன் இடப்பெயர்ச்சி
रमण इफेक्ट,ராமன் விளைவு
रमण वारंवारता,ராமன் அலைவரிசை
ramen उडी,ராமன் ஜம்ப்
रमण रेखा,ராமன் ரேகா
रमण विकिरण,ராமன் கதிர்வீச்சு
"रमण विस्थापन, रमण निर्मिती","ராமன் இடப்பெயர்ச்சி, ராமன் படைப்பு"
रमण ट्यूब,ராமன் குழாய்
रमण व्हायब्रेशन बँड,ராமன் அதிர்வு இசைக்குழு
टिप्पणी,கருத்து
"ramjet, nipped jet, nipped base, nipped base","ramjet, nipped jet, nipped base, nipped base"
रॅम्सडेन सर्कल,ராம்ஸ்டன் வட்டம்
रामसे फ्रिंज,ராம்சே ஃப்ரிஞ்ச்
रामसेचे प्रमेय,ராம்சேயின் தேற்றம்
"यादृच्छिक, अनियमित","சீரற்ற, ஒழுங்கற்ற"
यादृच्छिक प्रवेश,சீரற்ற அணுகல்
यादृच्छिक प्रवेश मेमरी,சீரற்ற அணுகல் நினைவகம்
यादृच्छिक प्रवेश प्रोग्रामिंग,சீரற்ற அணுகல் நிரலாக்கம்
योगायोग,தற்செயல்
यादृच्छिक त्रुटी,சீரற்ற பிழை
यादृच्छिक संवेदनशीलता,சீரற்ற உணர்திறன்
यादृच्छिक हालचाल,சீரற்ற இயக்கம்
यादृच्छिक आवाज,சீரற்ற சத்தம்
बोलण्याचा आवाज,பேச்சு சத்தம்
यादृच्छिक संख्या,சீரற்ற எண்
यादृच्छिक संख्या जनरेटर,சீரற்ற எண் ஜெனரேட்டர்
यादृच्छिक चालित चेंबर,சீரற்ற இயக்கப்படும் அறை
यादृच्छिक ऑपरेशन,சீரற்ற செயல்பாடு
यादृच्छिक पॅरामीटर,சீரற்ற அளவுரு
यादृच्छिक गोंधळ,சீரற்ற குழப்பம்
यादृच्छिक कला,சீரற்ற கலை
यादृच्छिक दाब उच्चारण,சீரற்ற அழுத்த உச்சரிப்புகள்
यादृच्छिक दबाव भार,சீரற்ற அழுத்தம் சுமை
यादृच्छिक विस्थापन,சீரற்ற இடப்பெயர்ச்சி
यादृच्छिक अभिमुखता,சீரற்ற நோக்குநிலை
यादृच्छिक प्रारंभ,சீரற்ற தொடக்கம்
यादृच्छिकीकरण,சீரற்றமயமாக்கல்
यादृच्छिकरण चाचणी,சீரற்றமயமாக்கல் சோதனை
यादृच्छिकता,சீரற்ற தன்மை
अंतर पत्करणे कामगिरी,தூரம் தாங்கும் செயல்திறன்
परिसर चार्ट,வளாக விளக்கப்படம்
अंतर निराकरण,தூர தீர்மானம்
श्रेणी-ऊर्जा सूत्र,வரம்பு-ஆற்றல் சூத்திரம்
कॅम्पस पसरला,வளாகம் பரவியது
श्रेणी गुणक,வரம்பு பெருக்கி
ऑसिलेटर,ஆஸிலேட்டர்
पारस दरवाजा,பாராஸ் கதவு
पारस दार नाडी,பராஸ் கதவு துடிப்பு
श्रेणी उच्च निर्देशक,வரம்பு உயர் காட்டி
श्रेणी मार्कर,வரம்பு குறிப்பான்
श्रेणी मार्कर जनरेटर,வரம்பு மார்க்கர் ஜெனரேட்டர்
पत्ता साखळी,முகவரி சங்கிலி
श्रवणक्षमतेची श्रेणी,கேட்கக்கூடிய வரம்பு
अतींद्रिय वारा,ஆழ்நிலை காற்று
रँकिन सायकल,வரிசை சுழற்சி
रँकिन ह्यूगोनियो प्लुटी संबंध,Rankin Hugonio Pluti உறவுகள்
जलद नाडी,விரைவான துடிப்பு
जलद प्रवाह,வேகமான ஓட்டம்
"क्षिप्रा रिझुरेखी लेन्स, रॅपिड रेक्लिनियर लेन्स","க்ஷிப்ரா ரிசுரேகி லென்ஸ், ரேபிட் ரெக்லினியர் லென்ஸ்"
"राडालेख, रापलाट","ரடலேக், ராப்லாட்"
"दुर्मिळ, दुर्मिळ","அரிதான, அரிதான"
दुर्मिळ पृथ्वी घटक,அரிய பூமி கூறுகள்
दुर्मिळ समस्थानिक,அரிய ஐசோடோப்புகள்
दुर्मिळ माध्यम,அரிய ஊடகம்
"दुर्मिळ, दुर्मिळ","அரிதான, அரிதான"
दुर्मिळ लहर,அரிய அலை
दुर्मिळ वायू,அரிய வாயு
दुर्मिळ वायू गतिशीलता,அரிய வாயு இயக்கவியல்
दुर्मिळ करणे,அரிதாக
rarita schwinger समीकरण,ரரிதா ஸ்விங்கர் சமன்பாடு
"मार्ग मार्ग, मार्ग मार्ग","வழி வழி, வழி வழி"
"रास्टर, रास्टर","ராஸ்டர், ராஸ்டர்"
रॅचेट रिले,ராட்செட் ரிலே
रॅचेट टाइमलाइन,ராட்செட் காலவரிசை
दर,விகிதம்
दर प्रभाव,விகிதம் விளைவு
रेट जायरोस्कोप,விகிதம் கைரோஸ்கோப்
"दर मापक, दर मीटर","விகிதம் மீட்டர், விகிதம் மீட்டர்"
बदलण्याचे प्रमाण,மாற்றம் விகிதம்
विखंडन दर,துண்டு துண்டாக விகிதம்
प्रवाह दर,ஓட்ட விகிதம்
प्रतिक्रिया दर,எதிர்வினை விகிதம்
वाढ दर पद्धत,வளர்ச்சி விகிதம் முறை
दर वर्धित ट्रान्झिस्टर,விகிதம் மேம்படுத்தல் டிரான்சிஸ்டர்
परवानगीयोग्य व्होल्टेज,அனுமதிக்கப்பட்ட மின்னழுத்தம்
परवानगी असलेला वीजपुरवठा,அனுமதிக்கப்பட்ட மின்சாரம்
"रेटिंग, मूल्यांकन","மதிப்பீடு, மதிப்பீடு"
प्रमाण,விகிதம்
आनुपातिक बाजू,விகிதாசார பக்கங்கள்
गुणोत्तर नियंत्रक,விகிதக் கட்டுப்பாட்டாளர்
गुणोत्तर निर्देशक,விகிதம் காட்டி
गुणोत्तर अंदाजक,விகித மதிப்பீட்டாளர்
विशिष्ट उष्णतेचे गुणोत्तर,குறிப்பிட்ட வெப்பங்களின் விகிதம்
रूपांतरण प्रमाण,மாற்று விகிதம்
प्रमाणमापक,விகிதாச்சாரமானி
तर्कशुद्ध,பகுத்தறிவு
तर्कशुद्ध अभिव्यक्ती,பகுத்தறிவு வெளிப்பாடு
तर्कसंगत क्षेत्र,பகுத்தறிவு புலம்
तर्कसंगत कार्य,பகுத்தறிவு செயல்பாடு
"खगोलीय क्षितीज, भूकेंद्रित क्षितिज","வானத் தொடுவானம், புவி மைய அடிவானம்"
तर्कसंगत घातांक नियम,பகுத்தறிவு விரிவு விதி
परिमेय संख्या,பகுத்தறிவு எண்
तर्कशुद्ध ऑपरेशन,பகுத்தறிவு செயல்பாடு
तर्कसंगत ऑपरेटर,பகுத்தறிவு இயக்குபவர்
तर्कसंगत mks युनिट,பகுத்தறிவு செய்யப்பட்ட mks அலகு
रट्टो,ராட்டோ
rato बाटली,rato பாட்டில்
उंदराची शर्यत,எலிப்பந்தயம்
"त्रिकोणी रडार प्रणाली, रॅट्रॉन","முக்கோண ரேடார் அமைப்பு, ராட்ரான்"
"प्राप्त केल्याप्रमाणे, प्रक्रिया न केलेले दत्ता","பதப்படுத்தப்படாத தத்தா, பெறப்பட்டது"
"रेडिओ बलून, रॅबिन","ரேடியோ பலூன், ராபின்"
राबिनसांडे,ரபின்சந்தே
"रश्मी, किरण, पाख-अर, रे, शंकुश, अर्धरेखा, अर","ரஷ்மி, கிரண், பக்-ஆர், ரே, ஷங்குஷ், அர்த்ரேகா, அர்"
बीम ध्वनीशास्त्र,பீம் ஒலியியல்
तुळई अक्ष,கற்றை அச்சு
किरण आकृती,கதிர் வரைபடம்
तुळई पृष्ठ,கற்றை பக்கம்
बीम वेक्टर,கற்றை திசையன்
तुळईचा वेग,கற்றை வேகம்
रेडिस्ट,ரேடிஸ்ட்
रेल्वे (युनिट),ரயில் (அலகு)
"रेल डिस्क, रॅले डिस्क","ரயில் வட்டு, ராலே வட்டு"
रॅले-जीन्स फॉर्म्युला,ராலே-ஜீன்ஸ் ஃபார்முலா
रेले क्रमांक,ரேலி எண்
रॅले प्रिझम,ராலே பிரிசம்
Raleigh विखुरणे,ராலே சிதறல்
रेले स्कॅटरिंग गुणांक,Rayleigh சிதறல் குணகம்
रॅली लाट,ராலே அலை
Raleigh-Ritz पद्धत,ராலே-ரிட்ஸ் முறை
Raleigh-टेलर अस्थिरता,ராலே-டெய்லர் உறுதியற்ற தன்மை
टिप्पणी,கருத்து
reson,எதிரொலி
ऑसिलेटर पुन्हा घातला,மீண்டும் செருகப்பட்ட ஆஸிலேட்டர்
पुन्हा प्रवेश,மறு நுழைவு
शरीरात पुन्हा प्रवेश,மறு நுழைவு உடல்
पुन्हा प्रवेश मार्ग,மறு நுழைவு பாதை
