Tamil,Hindi
சர்வோ ரெகோடர்,सर्वो पुनर्कूटक
அலங்கார நேரம்,सज्जा काल
சரிசெய்தல் காலம்,समंजन काल
எண்கோண குறிவிலக்கி,सप्तखंड विकूटक
சப்தகாண்ட காட்சி,सप्तखंड प्रदर्श
நிழல் கவர்; நிழல் முகமூடி,छाया आवरण; शैडो मास्क
நிழல் நினைவகம்,छाया स्मृति
ஷானனின் தேற்றம்,शेनॉन प्रमेय
அடுக்கு வாழ்க்கை,निधानी आयु
பாதுகாக்கும்,परिरक्षक
பரிமாற்ற கவுண்டர்,स्थानांतरण गणक
இடப்பெயர்ச்சி பதிவு,विस्थापन रजिस्टर
அதிர்ச்சி தூண்டுதல்,प्रघाती उत्तेजन
அதிர்ச்சி நெருக்கடி,प्रघात संकट
குறுகிய பாதை தற்போதைய,लघुपथ धारा
குறுகிய சுற்று பாதுகாப்பு,लघुपथ सुरक्षा
குறுகிய விளைவு,लघु प्रभाव
"சத்தம், ஷாட் சத்தம்","पटपटाहट, शाट रव"
சுருக்கப்பட்ட தாமதக் கோடு,लघुकृत विलंब लाइन
சுட்டு சத்தம்,शॉट रव
பக்க பாதை,पार्श्व पथ
நடைபாதை மின்னோட்டம்,पार्श्वपथ धारा
shunt சாதனம்,शंट युक्ति
ஷன்ட் ரீசார்ஜ்,शंट पुनर्भरण
ஷன்ட் மீட்டர்,शंट मीटर
பக்க சுற்று,पार्श्वपथ परिपथ
shunt வகுப்பு ஜோடி,शंट श्रेणी युगल
பக்க இசைக்குழு,पार्श्व बैंड
பக்கவாட்டு சத்தம்,पार्श्व बैंड रव
பக்கவாட்டு கேரியர் அதிர்வெண்,पार्श्व वाहक आवृत्ति
"பக்கவாட்டு மாற்றம், பக்கவாட்டு லாவ்","पार्श्व पाली, पार्श्व लॉव"
குரல்கள்,पार्श्व स्वरक
சீமென்ஸ்,सीमेंस
சின்ன பெட்டி,चिह्न द्वयंक
குறி அளவு,चिह्न परिमाण
தொகுதி எண்ணைக் குறிக்கவும்,चिह्न परिमाण संख्या
சமிக்ஞை பகுப்பாய்வு,संकेत विश्लेषण
சமிக்ஞை கண்டறிதல்,संकेत संसूचक
சமிக்ஞை ஜெனரேட்டர்,संकेत जनित्र
சமிக்ஞை துருவ தனிமைப்படுத்தி,संकेत ध्रुवीय पृथक्कारी
சமிக்ஞை அளவீடு,संकेत क्वान्टमीकरण
சமிக்ஞை தீவிரம்,संकेत तीव्रता
சிக்னல்-டு-பேர் விகிதம்,संकेत-कोलाहल अनुपात
சிலிக்கான் கட்டுப்படுத்தப்பட்ட திருத்தி,सिलिकन नियंत्रित दिष्टकारी
சிலிக்கான் கட்டுப்படுத்தப்பட்ட சுவிட்ச்,सिलिकन नियंत्रित स्वीच
சிலிக்கான் டை ஆக்சைடு,सिलिकन डाइआक्साइड
சிலிக்கான் வாயில்,सिलिकन गेट
சிலிக்கான் நைட்ரைடு,सिलिकन नाइट्राइड
சிலிக்கான்-ஆக்சைடு முறை,सिलिकन-आक्साइड पद्धति
சிலிக்கான் டிரான்சிஸ்டர்,सिलिकॉन ट्रांजिस्टर
சிலிக்கான் தாங்கல்,सिलिकन बेफर
பட்டு உறை,सिल्क आवरण
சிம்ப்ளக்ஸ் குறியீடு,सिम्पलेक्स कूट (कोड)
ஒற்றை இணைப்பு,एकधा कड़ी
உருவகப்படுத்தப்பட்ட ஊக்கி,अनुकारित प्रेरक
உருவகப்படுத்துதல் முறை,अनुकार प्रवधि
முன்மாதிரி,अनुकारक
சைன் ஃபலன் ஜெனரேட்டர்,साइनफलन जनित्र
சைன் ஒருங்கிணைந்த,साइन समाकल
சைன் சதுர அலை மாற்றி,साइन वर्ग तरंग परिवर्तक
சைன் அலை தொகுப்பு,साइन तरंग संश्लेषण
சைன்-சதுர அலை ஜெனரேட்டர்,साइन-वर्ग तरंग जनित्र
ஒற்றை பலகை கணினி,एकल बोर्ड अभिकलित्र
ஒற்றை கொள்ளளவு இழப்பீடு,एकल धारिता प्रतिपूरण
ஒற்றை சிப் நுண்செயலி,एकल चिप माइक्रोप्रोसेसर
ஒற்றை அடர்த்தி வட்டு,एकल घनतव डिस्क
ஒற்றை நரம்பு வெளியீடு,एकलशिरा निर्गम
ஒற்றை-துருவ இருதிட்டம் சுவிட்ச்,एकल-धुवीय द्विप्रक्षेप स्वीच
சோலோ பிளேபேக் பேண்ட் (SSB),एकल पार्श्व बैंड (एस.एस.बी.)
ஒற்றை பக்க வட்டு,एकल पार्श्व डिस्क
ஒற்றை வாய்ப்புள்ள adc,एकल प्रवण ए.डी.सी.
ஒற்றை நிலை செயல்படுத்தல்,एकल सोपान निस्पादन
ஒற்றை விநியோக செயல்பாட்டு பெருக்கி,एकल प्रदाय संक्रियात्मक प्रवर्धक
ஒற்றை விநியோக செயல்பாடு,एकल आपूर्ति प्रचालन
மூழ்குதல்,निमज्जन
சைனூசாய்டல் பதில்,ज्यावक्रीय अनुक्रिया
சைனூசாய்டல் அலை,ज्यावक्रीय तरंग
வளைவு கடிகாரம்,स्क्यू क्लॉक/विषमतलीय क्लॉक
மேற்பரப்பு விளைவு,सतह-प्रभाव
தொகுதி அலை,व्योम तरंग
வான அலை பரிமாற்றம்,आकाश तरंग संचरण
கீழ்நிலை,अधीन
செயலற்ற முறை,सुप्‍त विधा
படி மோட்டார்,सोपान मोटर
sluice rate,स्लू दर
ப்ரோன் டிடெக்டர்,प्रवण संसूचक
துளையிடப்பட்ட கோடு,खांचित लाइन
மங்கலான உருகி,मंद फ्यूज
மெதுவாக ஸ்கேன் செய்யும் தொலைக்காட்சி,मंद क्रमवीक्षण टेलीविजन
சிறிய ஒருங்கிணைப்பு (SSI),लघु एकीकरण (एस.एस.आई.)
குறுகிய சமிக்ஞை பகுப்பாய்வு,लघु संकेत विश्‍लेषण
குறுகிய சமிக்ஞை மாதிரி,लघु संकेत मॉडल
ஸ்மார்ட் கார்டு,स्मार्ट कार्ड
புத்திசாலி ரசிகர்,स्मार्ट फैन
ஸ்மெடிக் படிக,स्मेक्टिक क्रिस्टल
ஸ்மித் விளக்கப்படம்,स्मिथ चार्ट
புகை கண்டறிதல்,धूम संसूचक
அழிக்கும்,मसृणीकरण
பனி விளைவு,स्नो प्रभाव
அதிர்ச்சி உறிஞ்சும் கருவி,प्रघाती उर्जा अवशोषक
அதிர்ச்சி உறிஞ்சும் சுற்று,प्रघात-अवशोषी परिपथ
அதிர்ச்சி மின்னோட்டம்,प्रघाती धारा
சாக்கெட்,सॉकेट
மென்மையான நகல்,मृदु प्रति
மென்மையான திரும்புதல்,सॉफ्ट रिटर्न
மென்மையான செறிவு,मृदु संतृप्‍ति
மென்மையான தொடக்கம்,मृदु प्रारंभ
மென்பொருள்,सॉफ्टवेयर
சூரிய மின்கலம்,सौर सेल
சோலார் பேனல்கள்,सौर पैनेल
சாலிடர்,सोल्डर
சாலிடர் பாலம்,सोल्डर सेतु
சோலனாய்டு,परिनलिका
திட நிலை கண்டறிதல்,ठोस अवस्था संसूचक
திட நிலை சாதனம்,ठोस अवस्था युक्‍ति
திட நிலை ரிலே,ठोस अवस्था रिले
சோனார்,सोनार
SOS,एस.ओ.एस.
குரல் செயல்படுத்தப்பட்ட சுவிட்ச்,ध्‍वनि संक्रियित स्वीच
ஒலி ஜெனரேட்டர்,ध्वनि जनित्र
மூல குறியீடு,स्रोत कोड
மூல குறியீட்டு முறை,स्रोत कोडन
மூல இணைக்கப்பட்டது,स्रोत युग्मित द्‍वय
மூல வட்டு,स्रोत डिस्क
மூலப் பின்னல்,श्रोत अनुगामी
மூல பிரதிபலிப்பு குறியீட்டு முறை,स्रोत प्रतिबिंब कोडन
"விண்வெளி, விண்வெளி, விண்வெளி, வானம்","अंतरिक्ष, समष्‍टि, स्थल, आकाश"
ஸ்பேஸ் பார்,स्पेस बार
இடைநிலை உந்துதல்,अंतराकाशी आवेश
மல்டிபிளக்சர் ஸ்பேஸ்/ஸ்டீரியோ பிரிவு,बहुसंकेतक समष्‍टि/त्रिविम विभाजन
இடைவெளி வகுக்கப்பட்ட மல்டிபிளெக்சிங்,अंतराल विभाजित बहुसंकेतन
கவரேஜ் உயர் விகிதம்,व्याप्‍ति उच्चता अनुपात
விண்வெளி அலை,अंतरिक्ष तरंग
தீப்பொறி இடைவெளி,स्फुलिंग अंतराल
spdt சொடுக்கி,एस.पी.डी.टी. स्वीच
பேச்சாளர்,स्पीकर
விவரக்குறிப்பு தாள்,विनिर्देश शीट
"ஸ்பெக்ட்ரம், ஸ்பெக்ட்ரம்","वर्णपट्ट, स्पेक्ट्रम"
நிறமாலை பகுப்பாய்வி,स्पेक्ट्रमी विश्‍लेषक
"பேச்சு தொகுப்பு, குரல் தொகுப்பு","वाक् संश्‍लेषण, ध्वनि संश्‍लेषण"
இயங்கும் மின்தேக்கி,चालवर्धी संधारित्र
கோலிக் எதிர்ப்பு,शूल निरोधक
சுழற்சி நிலைப்படுத்தல்,प्रचक्रण स्थायीकरण
துண்டாக்கப்பட்ட-கலை குறியீட்டு முறை,खंडित-कला कोडन
உடைந்த சக்தி ஆதாரம்,खंडित शक्‍ति स्रोत
பிரிப்பான்,विखंडक
"மடக்குதல், ஸ்பூலிங்","लपेटन, स्पूलन"
SPST சொடுக்கி,एस.पी.एस.टी. स्वीच
மெய்நிகர் (போலி) நினைவக எழுத்து,आभासी (छद्‍म) स्मृति लेखन
தவறான பதில்,भ्रामक अनुक्रिया
மெய்நிகர் சமிக்ஞை,आभासी संकेत
ஊசி,कणक्षेपण
வர்க்க விதி காட்டி,वर्ग नियम संसूचक
வர்க்க விதி சாதனம்,वर्गनियम युक्‍ति
சதுர வேர்,वर्गमूलक
சதுர அலை,वर्ग तरंग
சதுர அலை ஆஸிலேட்டர்,वर्गतरंग दोलित्र
நிலைத்தன்மை காரணி,स्थिरता गुणक
நிலைத்தன்மை மறு முதலீடு,स्थायित्व पुनर्निवेश
நிலைப்படுத்துதல்,स्थायीकरण
நிலைப்படுத்தி நெட்வொர்க்,स्थायीकारक नेटवर्क
"அடுக்கு, அடுக்கு","चिति, स्टैक"
மன இயக்குனர்,चिति निर्देशक
படி திறன்,चरण दक्षता
இணையான நேரம்,सांतर समयन
நிலையான அலைவீச்சு பண்பேற்றம்,मानक आयाम मॉडुलन
நிலையான செல்,मानक सेल
நிலையான விலகல்,मानक विचलन
நிலையான TTL,मानक टी.टी.एल.
அவசர சக்தி அமைப்பு,आपातोपयोगी शक्‍ति तंत्र
நிலையான அலை,स्थिर तरंग
நிலையான அலை விகிதம்,स्थिर तरंग अनुपात
தூர விகிதம்,दूरवर्ती अनुपात
தொடக்க பிட்,प्रारंभ बिट
தொடக்க துடிப்பு,आरंभक स्पंद
நிலை வரைபடம்,स्थिति आरेख
நிலை-மாற்ற வரைபடம்,स्थिति-संक्रमण आरेख
மாற்றக்கூடிய வடிகட்டி,दशापरिवर्तित फिल्टर
நிலையான தன்மை,स्थैतिक अभिलक्षण
நிலையான மின்சாரம்,स्थैतिक विद्‍युत
நிரந்தர நினைவக செல்,अपरिवर्ती स्मृति कोशिका
நிலையான சீரற்ற அணுகல் நினைவகம்,स्थैतिक यादृच्छिक अभिगम स्मृति
நிலை பதிவு,स्थिति पंजी
நிலை குறி,स्थिति-चिन्ह
பிஓஎஸ் முனையம்,स्थिति टर्मिनल
திசைமாற்றி தர்க்கம்,स्टीयरिंग तर्क
அடுக்கு சந்திப்பு,सोपान क्रमित जंक्शन
படி காட்டி சுயவிவரம்,सोपान सूचक प्रोफाइल
படி பதில்,सोपान अनुक्रिया
படிநிலை,सोपाननुमा
படிநிலை மின்நோடி,सोपानी मोटर
ஸ்டீரியோ சமபக்க,त्रिविम समतुलक
ஸ்டீரியோ ரிசீவர் அதிர்வெண்,स्टीरियो अभिग्राही आवृत्‍ति
இறுக்கமான இணைப்பு,दृढ़ युग्मन
முறிவு இசைக்குழு,विराम बैंड
சேமிப்பு தாமதம்,भंडारण विलंब काल
சேமிப்பு நினைவகம்,भंडारण स्मृति
"சேமிப்பு நேரம், நேரம்","भंडारण काल, समय"
விகாரமானி,विकृति प्रमापी
தேவையற்ற பிடிப்பு,अवांछित धारिता
லேசான கயிறு,डोरी
சேமிப்பு CRO,संचयन सी.आर.ओ.
ஸ்ட்ரோப்,स्ट्रोब
ஸ்ட்ரோப் சுற்று,स्ट्रोब परिपथ
தூண்டல் துடிப்பு,अभिचायी स्पंद
பக்கவாதம் முனையம்,स्ट्रोव टर्मिनल
ஸ்ட்ரோபோஸ்கோபிக் கோள அலகு,स्ट्रोबोस्कोपिक स्फर इकाई
குட்டை,स्टब
தேங்கி நிற்கும்,रूद्ध
தேங்கி நிற்கும் வடிகட்டி,रूद्‍ध निस्पंद (रूद्‍ध निष्पंद)
குலுக்கியது,शूक
கேரியர்,उपवाहक
subroutine,उपनेमका
இலக்கண எழுத்து கலவை,व्यकलानात्मक वर्ण मिश्रण
துணை,व्यवकलक
"அடியில், அடி மூலக்கூறு","अवस्तर, सबस्ट्रेट"
கை கழித்தல்,हस्तगत व्यवकलन
கழிக்கப்பட்டது,व्यवकलित
முற்போக்கான தோராயம்,उत्‍तरोत्‍तर संनिकटन
காலவரிசை தோராயமான adc,क्रमागत सन्निकटन ए.डी.सी.
திடீர் வளிமண்டல இடையூறு,आकस्मिक वायुमंडलीय विक्षोभ
சேர்ப்பான் பெருக்கி,योजक प्रवर्धक
சூப்பர் பீட்டா டிரான்சிஸ்டர்,सुपर बीटा ट्रांजिस्टर
இறுதி கணினி,परम संगणक
சூப்பர் கண்டக்டர்,अतिचालक
ஹைப்பர்ஹைப்ரிட் ரிசீவர்,अतिसंकरण अभिग्राही
சூப்பர் ஹீட்டோரோடைன் கோட்பாடு,सुपर हेट्रोडाइन सिद्‍धांत
ஓவர்பைப் லைன் செயலி,अतिपाइप लाइन संसाधित्र
சூப்பர் ஸ்கேலர் செயலி,अति अदिश संसाधित्र
கணிப்பு தேற்றம்,आध्यारोपन प्रमेय
ஊட்ட மின்னழுத்த விலக்கு விகிதம்,संभरण वोल्टता बहिष्करण अनुपात
துணை சிப்,सहायक चिप
கேரியர் பண்பேற்றத்தை நிறுத்து,निरुद्‍ध वाहक मॉडुलन
மேற்பரப்பு ஒலி அலை,पृष्‍ठ ध्वनि तरंग
பக்கம் தடை,पृष्‍ठ रोधक
பக்க பட்டை கண்டறிதல்,पृष्‍ठ रोधिका संसूचक
பக்க கட்டணம்,पृष्‍ठ आवेश
பக்க படி ஸ்ட்ரீம்,पृष्‍ठ चरण धारा
நிறுவப்பட்ட சாதனம்,पृष्‍ठारोपित युक्‍ति
பக்கம் நிறுவப்பட்ட தொழில்நுட்பம்,पृष्‍ठ स्थापित प्रौद्‍योगिकी
எழுச்சி,महोर्मि
எழுச்சி மின்னோட்டம்,प्रोत्कर्ष धारा
மின்தடையை அதிகரிக்கும்,प्रोत्कर्ष प्रतिबाधा
எழுச்சி பாதுகாப்பு,महोर्मि रक्षक
வளர்ச்சி பதிவு,प्रोत्कर्ष पंजी
மயக்க மருந்து,महोर्मि मंदक
எழுச்சி மின்னழுத்தம்,प्रोत्कर्ष वोल्टता
பதிலளிக்கும் தன்மை,अनुक्रियता
உணர்திறன்,सुग्राहिता
மின்தடை மின்னழுத்தம்,प्रतिपालक वोल्टता
சோயுஸ் டெர்மினல்,सोयेज टर्मिनल
பரவலான ஜெனரேட்டர்,प्रसर्प जनित्र
தயாரிப்பு அலகு,प्रसर्प इकाई
அலைவு,प्रदोलन
டோலன் மூச்சுத் திணறல்,डोलन चोक
சுவிட்ச் பிரேக்கர்,स्विच विमुच्छक
மாறிய மின்தேக்கி,स्विचित संधारित्र
மாறியது ஆதாய பெருக்கி,स्विचित लब्धि प्रवर्धक
மாறுதல்,स्विचन
இயற்கணிதம் மாறுதல்,स्विचन बीजगणित
மாற்று சுற்று,स्विचन परिपथ
மின் வழங்குதல் மாற்றப்படுகிறது,स्विचन शक्‍ति प्रदाय
மாறுதல் சீராக்கி,स्विचन नियामक
மாறுதல் அலைவடிவம்,स्विचन तरंगरूप
நிரல்படுத்தக்கூடிய டைமர் மாற்றப்பட்டது,स्विचित क्रमादेश टाइमर
கையெழுத்து,प्रतीक
சின்னக் காலம்,प्रतीककाल
குறியீட்டு முத்திரை,प्रतीकात्मक लेबल
ஒத்திசைவான பிரிப்பான்,तुल्यकालिक विभाजक
ஒத்திசைவு சுற்று,तुल्यकालिक परिपथ
ஒத்திசைவான சமிக்ஞை,तुल्यकालिक संकेत
ஒத்திசைப்பான்,तुल्यकालक
ஒத்திசைவான கால்குலேட்டர்,तुल्यकालिक गणक
ஒத்திசைவு கண்டறிதல்,तुल्यकालिक संसूचक
ஒத்திசைவான பரிமாற்றம்,तुल्यकालिक संचरण
ஒத்திசைவான கண்டறிதல்,तुल्यकालिक संसूचन
வாக்கிய உருவாக்கம்,वाक्य रचना
அதிர்வெண் சின்தசைசர்,आवृत्‍ति संश्‍लेषक
"உடல் வடிவமைப்பு, அமைப்பு வடிவமைப்பு","निकाय अभिकल्पना, तंत्र रूपांकन"
டி-பை மாற்றம்,टी-पाइ रुपांतरण
"டேகோமீட்டர், சுழற்சி மின்னழுத்தமானி","टैकोमीटर, घूर्णवेगमापी"
வால் ஸ்ட்ரீம்,पुच्छ धारा
தொட்டி சுற்று,टैंक परिपथ
டான்டலம் மின்தேக்கி,टेंटेलम संधारित्र
வெளியேற்றம்,निष्कासन
டேப் ரீப்ளே,टेप रिप्ले
"நீக்கி, பிரித்தெடுத்தல்","अपसारक, अंश निष्कासक"
டார்பெல் பக்கம்,टार्बेल अंत:पृष्‍ठ
டி-கனெக்டர்,टी-संबंधक
டெலிடெல்டஸ் காகிதம்,टेलिडेलटूस पेपर
சுற்றுப்பயண அளவீடு,टूरमापन
"தொலைபேசி, தொலைபேசி","टेलीफोनी, टेलीफोनतंत्र"
தந்தி,तारलेखी
"தொலைக்காட்சி, தூர்தர்ஷன்","टेलिविजन, दूरदर्शन"
தொலைக்காட்சி கேமரா,टेलिविजन कैमरा
தொலைக்காட்சி பெறுதல்,टेलिविजन अभिग्राही
டெலிகான் தேற்றம்,टेलेगन प्रमेय
டெட்ரோட்,टेट्रोड
வெப்ப இழப்பீடு,ताप प्रतिपूरण
"ரவா, படிகம்","रवा, क्रिस्टल"
வெப்ப மின்னழுத்த மாற்றி,ताप-वोल्टता परिवर्तक
தற்காலிக தரவு பதிவு,अस्थाई डेटा रजिस्टर
முனையத்தில்,टर्मिनल
சோதனை முன்னணி,टेस्ट लीड
சோதனை சமிக்ஞை,परीक्षण संकेत
நான்காம் அணு,चर्तुंसंयोगी परमाणु
வெப்ப ஓட்டம்,तापीय अपवाह
வெப்ப தனிமை,तापीय पार्थक्य
"வெப்ப இரைச்சல், வெப்ப இரைச்சல்","उष्मीय रव, तापीय रव"
வெப்ப ஆக்சிஜனேற்றம்,उष्मीय आक्सीकरण
வெப்ப எதிர்ப்பு,उष्मीय प्रतिरोध
வெப்ப தப்பித்தல்,उष्मीय पलायन
வெப்ப முறிவு,उष्मीय विराम
வெப்ப நிலைத்தன்மை,उष्मीय स्थायित्व
தெர்மோனிக் உமிழ்வுகள்,तापायनिक उत्सर्जन
வெப்ப தடுப்பு,तापी प्रतिरोधक
தெர்மோகப்பிள்,तापयुग्म
வெப்ப விளைவு,ताप विद्‍युत प्रभाव
வெப்ப கட்டுப்படுத்தி,ताप नियंत्रक
தெவெனின் தேற்றம்,थेवेनिन प्रमेय
மெல்லிய சவ்வு,पतली झिल्ली
மெல்லிய சவ்வு மின்தேக்கி,पतली झिल्ली संधारित्र
மெல்லிய சவ்வு எதிர்ப்பு,पतली झिल्ली प्रतिरोध
தோரியம் பூசப்பட்ட டங்ஸ்டன் கத்தோட்,थोरियम लेपित टंगस्टन कैथोड
அதிகார ஆட்சி,घात नियम
மூன்று சுற்று,त्रिकला परिपथ
மூன்று மாநில ராம்,त्रि-अवस्था रैम
ட்ரை-எண்ட் ரெகுலேட்டர்,त्रि-अंतक नियामक
சில் டிடெக்டர்,देहली संसूचक
சன்னல் மின்னழுத்தம்,देहली वोल्टता
தைராட்ரான் குழாய்,थायराट्रॉन ट्यूब
"மறு முதலீடு, குறுகிய காலம்","पुनर्निवेशी, अल्पक्षोभी"
டிக்லர் ஆஸிலேட்டர்,टिकलर दोलित्र
இறுக்கமான இணைப்பு,दृढ़ युग्मन
சாய்வு,झुकाव
நேரம் சார்ந்த சுற்று,काल आधारित परिपथ
டைமர் ஜெனரேட்டர்,समयाधार जनित्र
நேர அடிப்படை மின்னழுத்தம்,समयाधार वोल्टता
அழைப்பு தாமதம்,काल विलंब
நேர மண்டல பிரதிபலிப்பு,काल-क्षेत्र परावर्तन मिति
நேரம் மார்க்கர் ஜெனரேட்டர்,समय चिह्नक जनित्र
கால் பாகி,कालभागी
நேர சாளரம்,टाइम विंडो
நேர முறை மாறுதல்,समय विधा स्विचन
"நேரக் கட்டுப்படுத்தி, நேரக் கட்டுப்படுத்தி","काल नियंत्रक, समय नियंत्रक"
அழைப்பு கட்டுப்படுத்தி மோட்டார்,काल नियंत्रक मोटर
நேர தொகுப்பு வரைபடம்,काल समंजक आरेख
நேர சரிசெய்தல் நடுக்கம்,काल समंजन जिटर
க்ரோனோமீட்டர் மார்க்கர் ஜெனரேட்டர்,कालमापक चिह्नक जनित्र
அழைப்பு சரிசெய்தல் நெட்வொர்க்,काल समायोजक नेटवर्क
டி-நெட்வொர்க்,टी-नेटवर्क
மாற்று சுவிட்ச்,टॉगल स्विच
டோக்கன் பஸ் நெட்வொர்க்,टोकन बस नेटवर्क
டோக்கன் நெட்வொர்க்,टोकन वयल नेटवर्क
ஏற்றுக்கொள்ளக்கூடிய மாற்றம்,स्वीकार्य परिवर्तन
குரல் வெடிப்பு ஜெனரேட்டர்,स्वरक प्रस्फोट जनित्र
டொராய்டு,टोरॉइड
டோரஸ் ஆண்டெனா,टोरस ऐंटेना
முழு ஹார்மோனிக் விலகல்,पूर्ण संनादी विरूपण
டோட்டெம் கம்பம்,टोटेम ध्रुव
டோட்டெம்-போல் டிரான்சிஸ்டர்,टोटेम-पोल ट्रांजिस्टर
தொடு சுவிட்ச்,स्पर्श स्विच
தொட்டுணரக்கூடிய குரல்,स्पर्श स्वरक संकेतन
டி-பேட்,टी-पैड
மும்மடங்கு,ट्रेबल
"தடமறிதல், தடமறிதல்","अनुरेख, अनुरेखण"
"தட பந்து, தட பந்து","ट्रैक गेंद, अनुवर्तन गेंद"
இணக்கம்,अनुवर्तन
கண்காணிப்பு மற்றும் கட்டுப்பாட்டு சுற்று,अनुवर्तन एवं नियंत्रण परिपथ
"பின் கோர், பின் கோர்","पश्‍चग कोर, अनुगामी कोर"
பயிற்சியாளர்,प्रशिक्षक
இணக்கம்,अनुवर्तन
பரஸ்பரம்,अन्योन्य प्रवेश्यता
கடத்துத்திறன்,अंतराचालकता
மின்மாற்றி,ट्रान्सड्यूसर
பரிமாற்ற பண்புகள்,अंतरण अभिलक्षण
பரிமாற்ற செயல்பாடு,अंतरण फलन
பரிமாற்ற லாபம்,अंतरण लब्धि
மாற்றம்,रूपांतरण
"மின்மாற்றி, மின்மாற்றி","ट्रांसफार्मर, परिणामित्र"
மின்மாற்றி இணைந்த பெருக்கி,ट्रांसफार्मर युग्मित प्रवर्धक
மின்மாற்றி இணைப்பு,ट्रांसफार्मर युग्मन
மாறி திறன்,परिवर्तक दक्षता
தற்காலிகமானது,क्षणिक
தற்காலிக மீறல்,क्षणिक अतिलंघन
தற்காலிக பதில்,क्षणिक अनुक्रिया
நிலையற்ற பின்னடைவு,क्षणिक मंदक
டிரான்சிஸ்டர் தொகுதி,ट्रांजिस्टर खंडक
டிரான்சிஸ்டர் தற்போதைய ஆதாயம்,ट्रांजिस्टर धारा-लब्धि
டிரான்சிஸ்டர் சுவிட்ச்,ट्रांजिस्टर स्विच
டிரான்சிஸ்டர்,ट्रांजिस्टर
டிரான்சிஸ்டர் சத்தம்,ट्रांजिस्टर रव
டிரான்சிஸ்டர் சீராக்கி,ट्रांजिस्टर नियामक
புறப்படும் நேரம்,गमन काल
மாற்றம் மின்தேக்கி,संक्रमण संधारित्र
மாற்றம் காரணி,संक्रमण गुणक
மாறுதல் அதிர்வெண்,संक्रमण आवृत्‍ति
மாற்றம் மண்டலம்,संक्रमण क्षेत्र
பரிமாற்ற இடையக,स्थानांतरण बफर
பரிமாற்ற இழப்பு,संचरण क्षय
ஊடுருவக்கூடிய தன்மை,पारगम्यता
"அனுப்புபவர், அனுப்புபவர்","प्रेषी, प्रेषित्र"
அதிர்வெண் டிரான்ஸ்மிட்டர்,आवृत्‍ति प्रेषित्र
வெளிப்படையான தாழ்ப்பாளை,पारदर्शी लैच
டிரான்ஸ்பாண்டர்,प्रेषानुकर
போக்குவரத்து பெருக்கி,परिवहन गुणक
தெளிவான காரணம்,पारदिष्‍टकारण
குறுக்கு எதிர்ப்பு,पार प्रतिरोध
குறுக்கு அலை,अनुप्रस्थ विद्‍युत तरंग
மாற்றி மாற்றி,ट्रांस्वीच
நிகர,जाल
trapezoidal அலை,समलंबीय तरंग
முற்போக்கான அலை குழாய்,प्रगामी तरंग नली
பள்ளம் பிரிப்பு,खाँच पृथक्करण
முக்கோண,ट्रायक
முக்கோண சதுர அலை மாற்றி,त्रिभुजाकार वर्गाकार तरंग परिवर्तक
முக்கோண-சைன் அலை மாற்றி,त्रिभुजाकार-ज्याकार तरंग परिवर्तक
முக்கோண அலை ஜெனரேட்டர்,त्रिभुजाकार तरंग जनित्र
தூண்டுதல்,ट्रिगर
தூண்டுதல் டையோடு,ट्रिगर डायोड
தூண்டுதல் துடிப்பு,ट्रिगर स्पंद
டிரான்சிஸ்டர்,ट्रिजिस्टर
"நுட்பமான சரிசெய்தல், டிரிம்","सूक्ष्म समंजन, ट्रिम"
மைக்ரோ அட்ஜஸ்டர்,सूक्ष्मसमंजक
முக்கோணம்,ट्रायोड
பிளவு ஜாதகம்,विभंजन कुंडली
மூன்று துல்லிய எண்,त्रिक परिशुद्‍धि संख्या
மூன்று நிலை தாங்கல்,त्रि अवस्था बफर
முக்கூட்டு தர்க்கம்,त्रिअवस्था तर्क
ட்ரோகோட்ரான்,ट्रोकोट्रॉन
குழப்பம் சிதறிய இணைப்பு,क्षोभ प्रकीर्ण लिंक
வெப்ப மண்டலம்,क्षोम मंडल
சரிசெய்தல்,समस्या प्ररोही
உண்மையான சக்தி மாற்றி,यथार्थ शक्‍ति परिवर्तक
உண்மையான சதுர சராசரி ரூட் வோல்ட்மீட்டர்,यथार्थ वर्ग-माध्य मूल वोल्टमापी
உண்மை அட்டவணை,सत्य तालिका
டி-நிலை,टी-अवस्था
TTL,टी.टी.एल.
குழாய் மின்தேக்கி,नलिकाकार संधारित्र
டியூன் செய்யப்பட்ட பெருக்கி,समस्वरित प्रवर्धक
டியூன் செய்யப்பட்ட சேகரிப்பான் ஆஸிலேட்டர்,समस्वरित संग्राही दोलित्र
டியூன் செய்யப்பட்ட வடிகால் ஆஸிலேட்டர்,समस्वरित ड्रेन दोलित्र
குரல் கோர்,संस्वरण क्रोड
டியூனிங் நெட்வொர்க்,समस्वरण नेटवर्क
குரல் நாண்கள்,संस्वरण स्थूण
"டன்னல் டையோடு, டன்னல் டையோடு","टनल डायोड, सुंरग डायोड"
"சுரங்கப்பாதை விளைவு, சுரங்கப்பாதை விளைவு","टनलिंग प्रभाव, सुंरगन प्रभाव"
விசையாழி ஓட்டமானி,टर्बाइन प्रवाहमापी
நிலைமாற்ற காலம்,परिवर्तन काल
வசிக்கும் நேரம்,पिधानन काल
ஆரம்பிக்கும் நேரம்,आरंभन काल
டர்ன்ஸ்டைல் ஆண்டெனா ட்வீட்டர்,टर्नस्टाइल ऐंटेना ट्वीटर
