Malayalam,Odiya
സ്കോട്ട്ലൻഡിലെ സമപ്രായക്കാർ,ସ୍କଟଲ୍ୟାଣ୍ଡର ସାଥୀଗଣ |
പെനിൻസുലർ പ്രചാരണം,ଉପଦ୍ୱୀପ ଅଭିଯାନ |
പെനിൻസുലർ യുദ്ധം,ଉପଦ୍ୱୀପ ଯୁଦ୍ଧ |
പെനന്റ്,ପେନାଣ୍ଟ |
പീപ്പിൾസ് ചാർട്ടർ (=ദേശീയ ചാർട്ടർ),ପିପୁଲ୍ସ ଚାର୍ଟର୍ (= ଜାତୀୟ ଚାର୍ଟର୍)
ജനകീയ മുന്നണി (=പോപ്പുലർ ഫ്രണ്ട്),ଲୋକଙ୍କ ଆଗ (= ଲୋକପ୍ରିୟ ସାମ୍ନା)
വഞ്ചന,ପରଫିଡି |
കാലഘട്ടം,ସମୟ
കാലഘട്ടം,ସମୟ
ചുറ്റളവ്,ପେରିଫେରୀ |
സ്ഥിരമായ സെറ്റിൽമെന്റ്,ସ୍ଥାୟୀ ସମାଧାନ |
വറ്റാത്ത ഫൈഫ്,ଚିରାଚରିତ ଫିଫ୍ |
ഫാലാൻക്സ്,ଫାଲାନକ୍ସ |
ഫാലാൻക്സ്,ଫାଲାନକ୍ସ |
ഫറവോൻ,ଫ୍ରୋହ
ചിത്രഗ്രാം,ପିକ୍ଟୋଗ୍ରାମ୍ |
ചിത്രഗ്രാഫ്,ଚିତ୍ର
ചിത്രഗ്രാഫ്,ଚିତ୍ର
തീർത്ഥാടകൻ,ତୀର୍ଥଯାତ୍ରୀ
തീർത്ഥാടക പിതാക്കന്മാർ,ତୀର୍ଥଯାତ୍ରୀ ପିତା |
കൊള്ള,ପିଲେଜ୍
കൊള്ള,ପିଲେଜ୍
സ്തംഭം,ସ୍ତମ୍ଭ
സ്തംഭ ശാസനകൾ (അശോകന്റെ),ସ୍ତମ୍ଭ ଏଡିଟସ୍ (ଅଶୋକର)
സ്തംഭ ശാസനകൾ (അശോകന്റെ),ସ୍ତମ୍ଭ ଏଡିଟସ୍ (ଅଶୋକର)
സ്തംഭ ശാസനകൾ (അശോകന്റെ),ସ୍ତମ୍ଭ ଏଡିଟସ୍ (ଅଶୋକର)
കടൽക്കൊള്ളക്കാരൻ,ଡକାୟତି
കടൽക്കൊള്ളക്കാരൻ,ଡକାୟତି
പിച്ചവെച്ച യുദ്ധം,ଯୁଦ୍ଧ
പ്ലോട്ട്,ଭୂଖଣ୍ଡ
പോളിസ്,ପୋଲିସ୍
പോളിസ്,ପୋଲିସ୍
രാഷ്ട്രീയക്കാരൻ,ରାଜନୀତି
രാഷ്ട്രീയ ഏജന്റ്,ରାଜନ Political ତିକ ଏଜେଣ୍ଟ |
രാഷ്ട്രീയ അഭയം,ରାଜନ Political ତିକ ଆଶ୍ରୟ |
രാഷ്ട്രീയ താമസക്കാരൻ,ରାଜନ Political ତିକ ବାସିନ୍ଦା |
രാഷ്ട്രീയ ഭീകരത,ରାଜନ Political ତିକ ଆତଙ୍କବାଦ |
തിരഞ്ഞെടുപ്പ് നികുതി,ପୋଲ ଟ୍ୟାକ୍ସ
പോണ്ടൂൺ,ପଣ୍ଟୁନ୍ |
പ്രീമിയർ,ପ୍ରିମିୟର୍ |
പ്രീമിയർ,ପ୍ରିମିୟର୍ |
പ്രീമിയർഷിപ്പ്,ପ୍ରିମିୟର୍ସିପ୍ |
അധ്യക്ഷസ്ഥാനം,ରାଷ୍ଟ୍ରପତି
അധ്യക്ഷസ്ഥാനം,ରାଷ୍ଟ୍ରପତି
പ്രസിഡന്റ്,ରାଷ୍ଟ୍ରପତି
പ്രസിഡന്റ്,ରାଷ୍ଟ୍ରପତି
പ്രെസിഡിയം,ପ୍ରେସିଡିୟମ୍ |
പ്രധാന മന്ത്രി,ପ୍ରଧାନ ମନ୍ତ୍ରୀ
പ്രൈമോജെനിച്ചർ,ପ୍ରାଥମିକତା
രാജകുമാരൻ,ପ୍ରିନ୍ସ
രാജകുമാരൻ,ପ୍ରିନ୍ସ
പ്രിൻസ് ബിഷപ്പ്,ପ୍ରିନ୍ସ ବିଶପ୍ |
പ്രിൻസ് കൺസോർട്ട്,ପ୍ରିନ୍ସ କନସର୍ଟ |
രാജകുമാരൻ റീജന്റ്,ପ୍ରିନ୍ସ ରେଜିଣ୍ଟ୍ |
പിൻസ് റെഗ്നന്റ്,ପିନ୍ସ ରେଗନାଣ୍ଟ |
രാജകുമാരി റീജന്റ്,ରାଜକୁମାରୀ ରେଜିଣ୍ଟ୍ |
രാജകുമാരി,ରାଜକୁମାରୀ ରୟାଲ୍ |
പ്രിൻസിപ്പാലിറ്റി,ଆଚାର୍ଯ୍ୟ
പ്രിൻസിപ്പാലിറ്റി,ଆଚାର୍ଯ୍ୟ
പ്രിൻസിപ്പാലിറ്റി,ଆଚାର୍ଯ୍ୟ
സമ്മാനം,ପୁରସ୍କାର
സമ്മാനം,ପୁରସ୍କାର
സമ്മാന തുക,ପୁରସ୍କାର ରାଶି
പ്രൊഫഷണൽ സൈനികൻ,ବୃତ୍ତିଗତ ସ soldier ନିକ |
വാഗ്ദാനം ചെയ്യുക,ପ୍ରତିଜ୍ଞା
പ്രൊമോണ്ടറി കോട്ട,ପ୍ରମୋଣ୍ଟୋରୀ ଦୁର୍ଗ |
സംരക്ഷിക്കുക,ସଂରକ୍ଷଣ
സംരക്ഷിക്കുക,ସଂରକ୍ଷଣ
സംരക്ഷിക്കുക,ସଂରକ୍ଷଣ
പ്രൊട്ടേജ്,ପ୍ରୋଟେଗେ |
പ്രൊവെനൻസ്,ପ୍ରୋଭାନ୍ସ |
പ്രൊവെനൻസ്,ପ୍ରୋଭାନ୍ସ |
പ്രൊവെനൻസ് സിസ്റ്റം,ପ୍ରୋଭାନ୍ସ ସିଷ୍ଟମ୍ |
പ്രോ-സയണിസ്റ്റ്,ପ୍ରୋ-ଜିଓନିଷ୍ଟ |
പൊതു ശത്രു,ଜନସାଧାରଣ ଶତ୍ରୁ |
പൊതു ശത്രു,ଜନସାଧାରଣ ଶତ୍ରୁ |
പങ്കുകൾ,ବିରାମଚିହ୍ନ
പ്യൂണിക് യുദ്ധങ്ങൾ,ପନିକ ଯୁଦ୍ଧ |
പ്യൂരിറ്റൻ,ପୁରାଣ
പുഷ്,ପୁଚ୍
ക്വാഡ്രിഗ,କ୍ୱାଡ୍ରିଗା |
നാലിരട്ടി സഖ്യം,ଚତୁର୍ଭୁଜ ମିଳିତତା |
ക്വാക്കർ,କ୍ୱାକର୍ |
രാജ്ഞി,ରାଣୀ
രാജ്ഞി പത്നി,ରାଣୀ କନସର୍ଟ |
രാജ്ഞി സ്ത്രീധനം,ରାଣୀ
ക്വീൻഡം,କୁଇଣ୍ଡୋମ୍ |
ക്വീൻഡം,କୁଇଣ୍ଡୋମ୍ |
അമ്മ രാജ്ഞി,ରାଣୀ ମାତା |
രാജ്ഞി രാജകുമാരി,ରାଣୀ ପୁନର୍ବାର
ക്വിസ്ലിംഗ്,ପ୍ରଶ୍ନ
ക്വിസ്ലിംഗ്,ପ୍ରଶ୍ନ
വാടക ഉപേക്ഷിക്കുക,ଭଡା ଛାଡନ୍ତୁ |
ആവനാഴി,କ୍ୱିଭର୍ |
ക്വോ വാറന്റോ,Quo ୱାରେଣ୍ଟୋ |
റേസ്,ଦ ace ଡ଼ |
വംശീയ മേധാവിത്വം,ଜାତିଗତ ସର୍ବୋଚ୍ଚତା |
റാക്ക്,ଥାକ
റാക്ക്,ଥାକ
മിന്നല് പരിശോധന,ରେଡ୍
മിന്നല് പരിശോധന,ରେଡ୍
കൊത്തളം,ରାମପାର୍ଟ |
കൊത്തളം,ରାମପାର୍ଟ |
റാൻസക്ക്,ରାନ୍ସକ୍ |
മോചനദ്രവ്യം,ମୁକ୍ତି
മോചനദ്രവ്യം,ମୁକ୍ତି
നാശം,ରାଗ
നാശങ്ങൾ,କ୍ଷତି
സാമ്രാജ്യം,କ୍ଷେତ୍ର
പിൻ ഗാർഡ്,ପଛ ଗାର୍ଡ |
പിൻ ഗാർഡ് പ്രവർത്തനം,ପଛ ଗାର୍ଡ କାର୍ଯ୍ୟ
വിമത,ବିଦ୍ରୋହୀ
കലാപം,ବିଦ୍ରୋହ
കലാപത്തിന്റെ അംഗീകാരം,ବିଦ୍ରୋହର ସ୍ୱୀକୃତି |
പുനർനിർമ്മാണം,ପୁନ ond ନିର୍ମାଣ
രഹസ്യാന്വേഷണം,ପୁନ onna ନିର୍ମାଣ
പുനർനിർമ്മാണം,ପୁନ on ନିର୍ମାଣ
രേഖപ്പെടുത്തുക,ରେକର୍ଡ କରନ୍ତୁ |
റെക്കോർഡ് ഓഫീസ്,ରେକର୍ଡ ଅଫିସ୍ |
റിട്ടയർമെന്റ് റെക്കോർഡ്,ଅବସର ଅବସର ରେକର୍ଡ କରନ୍ତୁ |
ചുവന്ന ഷർട്ടുകൾ,ନାଲି ସାର୍ଟ |
നവീകരണം,ସଂସ୍କାର
അഭയാർത്ഥി,ଶରଣାର୍ଥୀ
റെഗാലിയ,ରେଗାଲିଆ |
റെഗാലിയ,ରେଗାଲିଆ |
റെഗാലിയ,ରେଗାଲିଆ |
റീജൻസി,ରେଜେନ୍ସି
റീജന്റ്,ରେଜିଣ୍ଟ୍ |
റീജന്റ് രാജ്ഞി,ରେଜିଣ୍ଟ୍ ରାଣୀ |
റെജിസൈഡ്,ହତ୍ୟା
റെജിസൈഡുകൾ,ରେଜିସିଡ୍ |
ഭരണം,ଶାସନ
ഭരണം,ଶାସନ
പ്രദേശം,ଅଞ୍ଚଳ
ഭരണ വർഷം,ନିୟମିତ ବର୍ଷ |
റെഗ്നന്റ്,ଅବଶିଷ୍ଟ |
റെഗ്നം,ରେଗ୍ନୁମ୍ |
റീച്ച്,ରିଚ
ഭരണം,ଶାସନ କରନ୍ତୁ
ഭരണം,ଶାସନ କରନ୍ତୁ |
വാഴുന്ന കുടുംബം,ପରିବାର ଶାସନ
ഭീകര ഭരണം,ଆତଙ୍କବାଦର ଶାସନ
ഭീകര ഭരണം,ଆତଙ୍କବାଦର ଶାସନ
ശക്തിപ്പെടുത്തുക,ସଶକ୍ତ କର |
ബലപ്പെടുത്തൽ,ସଶକ୍ତୀକରଣ
പുനഃസ്ഥാപിക്കൽ,ପୁନ in ସ୍ଥାପନ
വീണ്ടും നിക്ഷേപിക്കുക,ପୁନ in ନିବେଶ କରନ୍ତୁ |
റിലേ പോസ്റ്റ്,ରିଲେ ପୋଷ୍ଟ |
റിലേ റൂട്ട്,ରିଲେ ମାର୍ଗ
റിലേ സിസ്റ്റം,ରିଲେ ସିଷ୍ଟମ୍ |
പ്രകാശനം,ରିଲିଜ୍
പ്രകാശനം,ରିଲିଜ୍
ത്യാഗം,ତ୍ୟାଗ
ത്യാഗം,ତ୍ୟାଗ
റിപ്പർട്ടറി (=ഇൻവെന്ററി),ରେପର୍ଟୋରୀ (= ଭଣ୍ଡାର)
സംഭരണിയാണ്,ସଂଗ୍ରହାଳୟ
സംഭരണിയാണ്,ସଂଗ୍ରହାଳୟ
ജനാധിപത്യഭരണം,ଗଣତନ୍ତ୍ର
റിപ്പബ്ലിക് ദിനം,ଗଣତନ୍ତ୍ର ଦିବସ |
റെസ്ക്രിപ്റ്റ്,ଲିପିବଦ୍ଧ
റെസ്ക്രിപ്റ്റ്,ଲିପିବଦ୍ଧ
താമസക്കാരൻ,ବାସିନ୍ଦା
പുനസ്ഥാപിക്കൽ,ପୁନରୁଦ୍ଧାର
പുനരുത്ഥാനം,ପୁନରୁତ୍ଥାନ |
പുനരുത്ഥാനം,ପୁନରୁତ୍ଥାନ |
പിൻവാങ്ങുക,ପଂଚାୟତ
വിപരീതം (ഒരു നാണയത്തിന്റെ),ଓଲଟା (ଗୋଟିଏ ମୁଦ୍ରାର)
കലാപം,ବିଦ୍ରୋହ
വിപ്ലവം,ବିପ୍ଳବ
"വിപ്ലവം, ഫ്രഞ്ച്","ବିପ୍ଳବ, ଫରାସୀ |"
വിപ്ലവം ഗ്ലോറിയസ്,ବିପ୍ଳବ ଗ or ରବମୟ |
"വിപ്ലവം, വ്യാവസായിക","ବିପ୍ଳବ, ଶିଳ୍ପ"
ഉയരുന്നു,ଉଠିବା
റോട്ടൻ-ബറോ,ପତିତ-ବୋରୱେଲ |
പരുക്കൻ റൈഡേഴ്സ്,ରୁଫ୍ ରାଇଡର୍ସ |
വൃത്താകൃതിയിലുള്ള തലകൾ,ଗୋଲାକାର ମୁଣ୍ଡ |
റൂട്ട്,ମାର୍ଗ
രാജകീയ പ്രേക്ഷകർ,ରୟାଲ୍ ଦର୍ଶକ |
രാജകീയ ചാർട്ടർ,ରୟାଲ୍ ଚାର୍ଟର୍ |
രാജകീയ ചിഹ്നം,ରୟାଲ୍ କ୍ରେଷ୍ଟ୍ |
രാജകീയ ചിഹ്നം,ରୟାଲ୍ କ୍ରେଷ୍ଟ୍ |
രാജകീയ ഉത്തരവ്,ରୟାଲ୍ ଆଦେଶ |
റൂബ്രിക്,ରୁବ୍ରିକ୍ |
അവശിഷ്ടങ്ങൾ,ଧ୍ୱଂସାବଶେଷ |
ഓട്ടക്കാരൻ,ରନର୍ |
അട്ടിമറി,ସାବ୍ୟସ୍ତତା |
സാബർ,ସାବର |
സാബേഴ്സ്,ସାବର୍ସ |
യാഗം,ବଳିଦାନ
യാഗം,ବଳିଦାନ
യാഗം,ବଳିଦାନ
സുരക്ഷിതമായ പെരുമാറ്റം,ନିରାପଦ ଆଚରଣ |
സംരക്ഷണം,ସୁରକ୍ଷାକର୍ମୀ |
സംരക്ഷണം,ସୁରକ୍ଷାକର୍ମୀ |
സംരക്ഷണ ചുമതലകൾ,କର୍ତ୍ତବ୍ୟର ସୁରକ୍ଷା
സാലി,ସ ally ଲି
സാലി-പോർട്ട്,ସଲି-ପୋର୍ଟ |
ചെങ്കോൽ,ରାଜଦଣ୍ଡ
സ്കിമിറ്റർ,ସ୍କିମିଟର୍ |
രണ്ടാം എസ്റ്റേറ്റ്,ଦ୍ୱିତୀୟ ଇଷ୍ଟେଟ୍ |
വിഭാഗം,ସେକ୍ଟର
വിഭാഗം,ସେକ୍ଟର
പിടിച്ചെടുക്കൽ,ଜବରଦଖଲ
പിടിച്ചെടുക്കൽ,ଜବରଦଖଲ
സെനറ്റ്,ସିନେଟ୍
സെനറ്റ്,ସିନେଟ୍
സെനറ്റ്,ସିନେଟ୍
സെനറ്റ്,ସିନେଟ୍
സെർഫ് (=ബോർഡർ അല്ലെങ്കിൽ വില്ലൻ),ସର୍ଫ୍ (= ବୋର୍ଡର୍ କିମ୍ବା ଭିଲିନ୍)
സെർഫ് (=ബോർഡർ അല്ലെങ്കിൽ വില്ലൻ),ସର୍ଫ୍ (= ବୋର୍ଡର୍ କିମ୍ବା ଭିଲିନ୍)
സെർഫോം (സെർഫ്ഹുഡ് അല്ലെങ്കിൽ സെർഫേജ്),ସର୍ଫଡମ୍ (ସର୍ଫହୁଡ୍ କିମ୍ବା ସର୍ଫେଜ୍)
സെർഫോം (സെർഫ്ഹുഡ് അല്ലെങ്കിൽ സെർഫേജ്),ସର୍ଫଡମ୍ (ସର୍ଫହୁଡ୍ କିମ୍ବା ସର୍ଫେଜ୍)
നിഴൽ രാജാവ്,ଛାୟା ରାଜା |
ഷിപ്പ് മണി,ଜାହାଜ ଟଙ୍କା
ഷോക്ക് സേന (=കൊടുങ്കാറ്റ് സൈന്യം),ଶକ୍ ସ troops ନ୍ୟ (= storm ଡ ସ troops ନ୍ୟ)
ഹ്രസ്വ പാർലമെന്റ്,ସଂକ୍ଷିପ୍ତ ସଂସଦ |
ഏറ്റുമുട്ടൽ,Kir ଗଡା
അടിമ,ଦାସ
അടിമത്തം,ଦାସତ୍ୱ
അടിമത്തം,ଦାସତ୍ୱ
സൈനിക രാഷ്ട്രതന്ത്രജ്ഞൻ,ସ old ନିକ ରାଜ୍ୟସ୍ତରୀୟ
കുന്തം,ବର୍ଚ୍ଛା
കുന്തം-തല,ବର୍ଚ୍ଛା-ମୁଣ୍ଡ
ഗോളം,କ୍ଷେତ୍ର
സ്ഫ്രാഗിസ്റ്റിക്സ്,ସ୍ପ୍ରାଗିଷ୍ଟିକ୍ |
സിസ്റ്റം നശിപ്പിക്കുന്നു,ଲୁଟେରା ସିଷ୍ଟମ୍ |
സ്ക്വയർ,ସ୍କ୍ ire ାଇୟାର୍ |
സ്ക്വയർ,ସ୍କ୍ ire ାଇୟାର୍ |
Squirearchy,ସ୍କ୍ ire ାର୍ଚି |
Squirearchy,ସ୍କ୍ ire ାର୍ଚି |
സ്റ്റാൻഡേർഡ്,ମାନକ
സ്റ്റാൻഡേർഡ്-ബെയറർ,ମାନକ-ଧାରକ |
നിൽക്കുന്ന സൈന്യം,ସ୍ଥାୟୀ ସେନା |
സ്റ്റാൻഡിംഗ് ഓർഡറുകൾ,ଷ୍ଟାଣ୍ଡିଂ ଅର୍ଡର |
സ്റ്റാൻഡിംഗ് ഓർഡറുകൾ,ଷ୍ଟାଣ୍ଡିଂ ଅର୍ଡର |
സ്റ്റേറ്റ്മാൻ,ରାଜ୍ୟସ୍ତରୀୟ
ശിലാ ലിഖിതം,ପଥର ଲେଖା |
കൊടുങ്കാറ്റ് സൈന്യം,Orm ଡ଼ ସ troops ନ୍ୟ
തന്ത്രം,ଷ୍ଟ୍ରାଟେଜେମ୍ |
തന്ത്രം,ରଣନୀତି
തന്ത്രം,ରଣନୀତି
തന്ത്രം,ରଣନୀତି
സ്ട്രാറ്റോക്രസി,ଷ୍ଟ୍ରାଟୋକ୍ରାସି |
കലഹം,Ife ଗଡା
കലഹം,Ife ଗଡା
ശക്തമായ പിടി,ଦୃ hold ଧରନ୍ତୁ |
ശക്തമായ പിടി,ଦୃ hold ଧରନ୍ତୁ |
സബ്സിഡിയറി ടാലിയൻസ്,ସହାୟକ ଉଚ୍ଚତା |
പിന്തുടർച്ച,ଉତ୍ତରାଧିକାରୀ |
പിൻഗാമി,ଉତ୍ତରାଧିକାରୀ
വോട്ടവകാശം,ମତଦାନ
സഫ്രജിസ്റ്റ്,ସୁଫ୍ରାଗିଷ୍ଟ |
സുൽത്താനേറ്റ്,ସୁଲତାନ
സുൽത്താനേറ്റ് കാലഘട്ടം,ସୁଲତାନ ଅବଧି
കീഴടങ്ങുക,ଆତ୍ମସମର୍ପଣ
സുസെറൈൻ,ସୁଜେରାଇନ୍ |
സുസെറൈൻ സംസ്ഥാനം,ସୁଜେରେନ ରାଜ୍ୟ |
വാളെടുക്കുന്നയാൾ,ଖଣ୍ଡାଧାରକ |
ടമ്മനി സൊസൈറ്റി,ତାମାନି ସୋସାଇଟି |
കോപിച്ച വാൾ,କ୍ରୋଧିତ ଖଣ୍ଡା |
വാടകക്കാരൻ,ଭଡାଟିଆ
വാടകക്കാരൻ,ଭଡାଟିଆ
പ്രദേശം,ଅଞ୍ଚଳ
പ്രദേശം,ଅଞ୍ଚଳ
പ്രദേശ സർക്കാർ,ପ୍ରଦେଶ ସରକାର
തീവ്രവാദം,ଆତଙ୍କବାଦ
തേർഡ് എസ്റ്റേറ്റ്,ତୃତୀୟ ଇଷ୍ଟେଟ୍ |
മൂന്ന് എസ്റ്റേറ്റുകൾ,ତିନୋଟି ଇଷ୍ଟେଟ୍ |
ടോൾ,ଟୋଲ୍
ടോൾ ഹൗസ്,ଟୋଲ୍ ହାଉସ୍ |
ശവകുടീരം,ସମାଧି
ടോറി,ଟୋରୀ |
ടോട്ടം,ଟୋଟେମ୍ |
ടവർ,ଦୁର୍ଗ
ടവർ,ଦୁର୍ଗ
വിജയഗോപുരം,ବିଜୟ ଦୁର୍ଗ
രാജ്യദ്രോഹി,ଦେଶଦ୍ରୋହୀ
വഞ്ചന,ବିଶ୍ୱାସଘାତକତା
രാജ്യദ്രോഹം,ଦେଶଦ୍ରୋହ
ഉടമ്പടി,ଚୁକ୍ତି
ട്രയൽ ബൈ യുദ്ധം (=ട്രയൽ ബൈ കോംബാറ്റ്),ଯୁଦ୍ଧ ଦ୍ Tr ାରା ପରୀକ୍ଷା (= ଯୁଦ୍ଧ ଦ୍ trail ାରା ଟ୍ରେଲ୍)
ആദരാഞ്ജലി,ଶ୍ରଦ୍ଧାଞ୍ଜଳି |
ആദരാഞ്ജലി,ଶ୍ରଦ୍ଧାଞ୍ଜଳି |
ആദരാഞ്ജലി ഭൂമി,ଶ୍ରଦ୍ଧାଞ୍ଜଳି ଜମି |
ട്രിപ്പിൾ സഖ്യം,ତ୍ରିଗୁଣ ସହଯୋଗ
ട്രിപ്പിൾ എന്റന്റ്,ଟ୍ରିପଲ୍ ଏଣ୍ଟେଣ୍ଟେ |
വിജയം,ବିଜୟ
വിജയം,ବିଜୟ
കലഹവും,ଅଶାନ୍ତି |
സ്വേച്ഛാധിപത്യം,ଟାଇରାନାଇସିଡ୍ |
സ്വേച്ഛാധിപത്യം,ଟାଇରାନାଇସିଡ୍ |
സ്വേച്ഛാധിപത്യം,ଅତ୍ୟାଚାର
സ്വേച്ഛാധിപത്യം,ଅତ୍ୟାଚାର
സ്വേച്ഛാധിപതി,ଅତ୍ୟାଚାର
ഉഹ്ലാൻ,ଉହଲାନ୍ |
ഉകാസെ,ଉକେସ୍ |
ഉകാസെ,ଉକେସ୍ |
ഉലമ,ଉଲେମା
അന്ത്യശാസനം,ଅଲ୍ଟିମାଟମ୍ |
അന്ത്യശാസനം,ଅଲ୍ଟିମାଟମ୍ |
അങ്കിൾ സാം,ମାମୁଁ ସାମ
അണ്ടർ-കിംഗ്,ଅଣ୍ଡର-ରାଜା |
യുണൈറ്റഡ് ഐറിഷുകാർ,ୟୁନାଇଟେଡ୍ ଇଂରେଜମାନେ |
ഐയ്ക്യ രാഷ്ട്രസഭ,ସଂଯୁକ୍ତ ରାଷ୍ଟ୍ର
യുണൈറ്റഡ് പ്രവിശ്യകൾ,ସଂଯୁକ୍ତ ପ୍ରଦେଶଗୁଡ଼ିକ |
യുണൈറ്റഡ് പ്രവിശ്യകൾ,ସଂଯୁକ୍ତ ପ୍ରଦେଶଗୁଡ଼ିକ |
നിലവറയില്ലാത്ത കോട്ട,ଅବିଭକ୍ତ ଦୁର୍ଗ |
സാർവത്രിക രാജാവ്,ସର୍ବଭାରତୀୟ ରାଜତନ୍ତ୍ର |
സാർവത്രിക വോട്ടവകാശം,ସର୍ବଭାରତୀୟ ମତଦାନ
പ്രക്ഷോഭം,ବିଦ୍ରୋହ
അധിക്ഷേപം,ଉସର୍ପେସନ୍ |
കൊള്ളക്കാരൻ,ଉସର୍ପର୍ |
ഉട്ടോപ്യ,Utopia
വന്ദൽ,ଭାଣ୍ଡାଲ୍
വാൻഡലിസം,ଭଙ୍ଗାରୁଜା
വാൻഗാർഡ്,ଭଙ୍ଗାର୍ଡ |
വാൻഗാർഡ്,ଭଙ୍ଗାର୍ଡ |
വാൻഗാർഡ്,ଭଙ୍ଗାର୍ଡ |
വരൻജിയൻ,ବାରଙ୍ଗିଆନ୍ |
വരൻജിയൻ ഗാർഡ്,ବାରଙ୍ଗିଆନ୍ ଗାର୍ଡ |
വാസൽ,ଭାସାଲ୍ |
വാസൽ,ଭାସାଲ୍ |
വാസൽ സംസ്ഥാനം,ଭାସାଲ୍ ରାଜ୍ୟ |
വത്തിക്കാൻ കൗൺസിൽ,ଭାଟିକାନ୍ ପରିଷଦ
പാത്രം,ଜାହାଜ |
പാത്രം,ଜାହାଜ |
പാത്രം,ଜାହାଜ |
ഉപരാജാവ്,ଉପ-ରାଜା
വൈസ്രോയി,ଭିକେରୋଇ |
വൈസ്രോയൽറ്റി = വൈസ്രോയിഷിപ്പ്,ଭିକେରୋୟାଲିଟି = ଭିସେରୋସିପ୍ |
വിക്ടർ,ଭିକ୍ଟର |
വിജയം,ବିଜୟ
വില്ലൻ,ଭିଲିନ୍ |
യാത്ര,ଯାତ୍ରା
ദുർബലമായ കോട്ട,ଦୁର୍ବଳ ଦୁର୍ଗ
ചുമർ പെയിന്റിംഗ്,କାନ୍ଥ ଚିତ୍ର
ചുമർ പെയിന്റിംഗ്,କାନ୍ଥ ଚିତ୍ର
യുദ്ധം,ଯୁଦ୍ଧ
യുദ്ധപ്രഭു,ଯୁଦ୍ଧ-ପ୍ରଭୁ
യോദ്ധാവ്,ଯୋଦ୍ଧା
യോദ്ധാവ്,ଯୋଦ୍ଧା
യോദ്ധാവ്,ଯୋଦ୍ଧା
യുദ്ധക്കപ്പൽ,ଯୁଦ୍ଧ ଜାହାଜ
വാച്ച്-വേഡ്,ୱାଚ୍ ୱାର୍ଡ |
വെൽഫെയർ സ്റ്റേറ്റ്,କଲ୍ୟାଣ ସ୍ଥିତି
ക്ഷേമപ്രവർത്തനം,କଲ୍ୟାଣ କାର୍ଯ୍ୟ
വിഗ്,ୱିଗ୍ |
വെള്ള കൊടി,ଧଳା ପତାକା |
വെള്ളക്കാരുടെ ഭാരം,ଶ୍ୱେତବର୍ଗଙ୍କ ଭାର |
ലോക സാമ്രാജ്യം,ବିଶ୍ୱ ସାମ୍ରାଜ୍ୟ |
ലോക പ്രസ്ഥാനം,ବିଶ୍ୱ ଆନ୍ଦୋଳନ |
ലോക രാഷ്ട്രീയം,ବିଶ୍ୱ ରାଜନୀତି
ലോകശക്തി,ବିଶ୍ୱ ଶକ୍ତି
ലോക മഹായുദ്ധം,ବିଶ୍ଵ ଯୁଦ୍ଧ
വേക്കർ,Wreeker
തകർക്കുന്ന ഭേദഗതി,ସଂଶୋଧନ ସଂଶୋଧନ |
സെനെലസിസ്,ଜେନେଲେସିସ୍ |
സെനോഫോബിയ,ଜେନୋଫୋବିୟା |
യാങ്കി,ଜାନକୀ
മഞ്ഞ ജാക്കറ്റ്,ହଳଦିଆ ଜ୍ୟାକେଟ୍ |
മഞ്ഞ മനുഷ്യൻ,ହଳଦିଆ
മഞ്ഞ അപകടം,ହଳଦିଆ ବିପଦ
മഞ്ഞ അമർത്തുക,ହଳଦିଆ ପ୍ରେସ୍ |
യുവ തുർക്കികൾ,ଯୁବକ ତୁର୍କୀ |
സിയൂസ്,ଜିଉସ୍
സയണിസം,ଜିଓନିଜିମ୍ |
സൊരാസ്ട്രിയനിസം,ଜୋରୋଷ୍ଟ୍ରିଆନ୍ ଧର୍ମ |
