Bengali,Gujarati
রিমোট ব্যাচ  টার্মিনাল,રિમોટ બેચ  અંતિમ
রিমোট কল  ফরোয়ার্ডিং,દૂરસ્થ ક callલ  રવાના
দূরবর্তী  ঘনীভূত,દૂરવુભારી  એકાગ્રતા
রিমোট কনসোল,રિમોટ કન્સોલ
দূরবর্তী নিয়ন্ত্রণ,દૂરસ્થ નિયંત્રણ
দূরবর্তী ডেটা  একাগ্রতা,દૂરસ્થ માહિતી  એકાગ્રતા
দূরবর্তী ফর্ম্যাট  আইটেম,રિમોટ ફોર્મેટ  બાબત
দূরবর্তী হোস্ট,દૂરસ્થ યજમાન
রিমোট জব এন্ট্রি,કામકાજની નોંધ
রিমোট লুপ  অ্যাডাপ্টার,રિમોટ લૂપ  અનુકૂલન
দূরবর্তী বার্তা  প্রক্রিয়াজাতকরণ,દૂરસ્થ સંદેશ  પ્રક્રિયા
রিমোট অর্ডার ওয়্যার,રિમોટ ઓર્ડર વાયર
দূরবর্তী শক্তি বন্ধ,રિમોટ પાવર બંધ
রিমোট প্রিন্টিং,દૂરસ્થ મુદ્રણ
রিমোট প্রোগ্রাম  লোডার,દૂર -કાર્યક્રમ  લોહિયો
রিমোট সেন্সিং,રિમોટ સેન્સિંગ
রিমোট স্টেশন,પ્રણાલીનું મથક
রিমোট সাবসেট,રિમોટ સબસેટ
রিমোট সুইচ,દૂરસ્થ સ્વિચ
দূরবর্তী টার্মিনাল,દૂરસ્થ
দূরবর্তী ট্রাঙ্ক  ব্যবস্থা,દૂરસ્થ થડ  વ્યવસ્થા
পুনরায় অর্ডার,ફરીથી ગોઠવવું
পুনরায় অর্ডার টোন,પુનર્રડો
পুনঃস্থাপন,અણગમો
মেরামতের সময়,સમારકામનો સમય
পুনরাবৃত্তিযোগ্যতা  পরিমাপ করা,પુનરાવર્તનીયતા  માપ
অ্যাকশন কী পুনরাবৃত্তি করুন,ક્રિયા કી પુનરાવર્તન કરો
প্রয়োজনীয় হাইফেন  চরিত্র,જરૂરી હાઇફન  પાત્ર
প্রয়োজনীয় স্থান  চরিত্র,આવશ્યક જગ્યા  પાત્ર
প্রয়োজনীয়তা  বিশ্লেষণ,આવશ્યકતા  વિશ્લેષણ
পুনরায়,ફરી શરૂ કરવું
পুনরায় মোড,પુનર્વિચારણા કરો
পুনরায় পয়েন্ট,ફરીથી બિંદુ
পুনরায় প্রোগ্রাম,ફરી સમાપ્ત થવું
সংরক্ষিত শব্দ,અનામત શબ્દ
রিসেট,ફરીથી સેટ કરવું
পুনরায় সেট চক্র,રીસેટ ચક્ર
রিসেট মোড,રીસેટ મોડ
পালস পুনরায় সেট করুন,નાડી ફરીથી સેટ કરવી
রিসেট হার,ફરીથી સેટ દર
শূন্যে পুনরায় সেট করুন,શૂન્ય પર ફરીથી સેટ કરો
বাসিন্দা,રહેવાસી
আবাসিক নিয়ন্ত্রণ  কার্যক্রম,રહેવાસી નિયંત્રણ  કાર્યક્રમ
বাসিন্দা  ম্যাক্রোসেম্বলার,રહેવાસી  ઉધરસ
আবাসিক প্রোগ্রাম  তালিকা নির্বাচন করুন,નિવાસી કાર્યક્રમ  સૂચિ સૂચિ
আবাসিক প্রোগ্রাম,નિવાસી કાર્યક્રમ
অবশিষ্ট ত্রুটি,અવશેષ ભૂલ
অবশিষ্ট গাণিতিক,અવશેષ અંકગણિત
অবশিষ্টাংশ চেক,અવશેષ તપાસ
রেসিডেন্ট মডিউল,સુશોભિત મોડ્યુલ
প্রতিরোধক ট্রানজিস্টর  যুক্তি,પ્રતિકારક  તર્કશાસ્ત્ર
রেজোলিউশন ত্রুটি,ઠરાવ ભૂલ
রেজোলভার,ઉકેલવું
রিসোর্স অ্যাক্সেস  নিয়ন্ত্রণ সুবিধা,સંસાધન પ્રવેશ  નિયંત્રણ સુવિધા
সংস্থান  বরাদ্দ,સાધન  ફાળવણી
সংস্থান  বর্ণনাকারী,સાધન  વર્ણનકર્તા
সংস্থান  পরিচালনা,સાધન  સંચાલન
রিসোর্স ম্যানেজার,સંસાધન વ્યવસ્થાપક
রিসোর্স শেয়ারিং,સાધન -વહેંચણી
রিসোর্স শেয়ারিং  নিয়ন্ত্রণ,સાધન -વહેંચણી  નિયંત્રણ
প্রতিক্রিয়া সময়কাল,પ્રતિભાવ સમયગાળો
প্রতিক্রিয়া ফাংশন,કાર્ય
প্রতিক্রিয়া সময়,પ્રતિભાવ સમય
আবার শুরু,ફરી થી શરૂ કરવું
শর্ত পুনরায় চালু করুন,સ્થિતિ ફરીથી પ્રારંભ કરો
নির্দেশ পুনরায় চালু করুন,સૂચના ફરીથી પ્રારંભ કરો
পুনঃসূচনা পয়েন্ট,ફરીથી પ્રારંભ બિંદુ
পুনরুদ্ধার,પુનઃસ્થાપિત
স্মৃতিশক্তি কাল  পরীক্ষা করুন,જાળવણીનો સમયગાળો  તપાસ
Retrofit,ફરી વળવું
Retrofit পরীক্ষা,ફરી પરીક્ષણ
পুনরায় চেষ্টা করা,ફરી કોશિશ કરવી
প্রত্যাবর্তন,વળતર
ফেরত ঠিকানা,પાછું સરનામું
রিটার্ন চ্যানেল,પાછું સાંકેત
রিটার্ন চরিত্র,પાછું અક્ષર
রিটার্ন কোড,પાછું આચાર
রিটার্ন কোড  নিবন্ধন,પાછું આચાર  નોંધણી કરવી
ফেরত মূল্য,પાછું મૂલ્ય
রিটার্ন নির্দেশ,પાછું મેળવવું
ক্ষতি,પાછું નુકસાન
রিটার্ন পিরিয়ড,પાછલો સમય
ফেরত  রেফারেন্স  রেকর্ডিং,પાછું ફરવું  સંદર્ભ  નોંધણી
রিটার্ন-টু-জিরো  রেকর্ডিং,શૂન્ય  નોંધણી
পুনরায় ব্যবহারযোগ্য প্রোগ্রাম,ફરીથી વાપરી શકાય તેવી કાર્યક્રમ
পুনরায় ব্যবহারযোগ্য সংস্থান,ફરીથી વાપરી શકાય તેવા સાધન
পুনরায় ব্যবহারযোগ্য রুটিন,ફરીથી ઉપયોગ કરી શકાય તેવી રીત
বিপরীত ফাংশন,Reલટું કાર્ય
বিপরীত বিরতি,વિપરીત વિરામ
বিপরীত ক্যাপস্তান,વિપરીત
বিপরীত চ্যানেল,Reલટું માદા
বিপরীত চ্যানেল  ক্ষমতা,Reલટું માદા  ક્ષમતા
বিপরীত ক্লিপিং,વિપરીત ક્લિપિંગ
বিপরীত কোড  অভিধান,Verseલટ  શબ્દકોશ
উল্টো পথে  প্রবাহ,વિપરીત દિશા  પ્રવાહ
বিপরীত সূচক,Reલટું અનુક્રમણિકા
বিপরীত পুনরুদ্ধার  সময়,ઉલટા પુન recovery પ્રાપ્તિ  સમય
বিপরীত ভিডিও,વિપરીત વિડિઓ
বিপরীতমুখী কাউন্টার,ઉલટાવી શકાય તેવું કાઉન્ટર
বিপরীতমুখী  চৌম্বকীয় প্রক্রিয়া,ઉલટાવી શકાય તેવું  ચુંબકીય પ્રક્રિયા
বিপরীত প্রক্রিয়া,ઉલટાવી શકાય તેવું પ્રક્રિયા
রিওয়াইন্ড কী,ફેરબદલ કરવી
সময় রিওয়াইন্ড,ફેરબદલ
পুনর্লিখন,ફરી લખવું
ডান ন্যায়সঙ্গত,અધિકારને યોગ્ય ઠેરવવું
ডান লিনিয়ার  ব্যাকরণ,જમણા રેખીય  વ્યાકરણ
ডান শিফট,જમણી પાળી
ডান সাবট্রি,જમણે ઉપરી
রিং,ક ringંગું
রিং ব্যাক টোন,રિંગ બેક સ્વર
রিং কন্ডাক্টর,વાહક
রিং কাউন্টার,કણ કાઉન્ટર
রিং ডাউন,ઘસી જવું
রিং নেটওয়ার্ক,રખેવાળનું નેટવર્ક
রিং শিফট (= চক্রীয়)  শিফট),રીંગ શિફ્ટ (= ચક્રીય  પાળી)
রিং ট্রিপ,ક ringંગર -સફર
রিপল বহন অ্যাডার  (= রিপল অ্যাডার),લહેરિયું  (= લહેરિયું એડડર)
রিপল কাউন্টার,લહેરિયું કાઉન્ટર
সময় বৃদ্ধি,ઉદય સમય
ঝুকি মূল্যায়ন,જોખમી આકારણી
ভূমিকা সূচক,ભૂમિકા સૂચક
ফিরে রোল,પાછળ વળવું
রুটিন ব্যাক রোল,દિનચર્યા
রোল ইন,ઠપકો આપવો
রোল আউট,રખડવું
রোটারি ডায়াল,રામર
নির্দেশ ঘোরান,ફેરવવું
ঘূর্ণন অবস্থান  সেন্সিং,ફરતી સ્થિતિ  સંવેદના
ঘূর্ণন অবস্থান  সেন্সর,ફરતી સ્થિતિ  સંવેદના
গোলাকার ত্রুটি,ગોળાકાર ભૂલ
রুট বিভাগ,માર્ગ -ક્ષેત્ર
রুটিন,રોજિંદા
রাউটিং,માર્ગદર્શન
রাউটিং অ্যাফিনিটি,માર્ગદર્શન
রাউটিং কোড,માર્ગ -સંહિતા
রাউটিং সূচক,માર્ગ સૂચક
রাউটিং কী,માર્ગ -કી
রাউটিং পরীক্ষা,માર્ગ -કસોટી
সারি বাইনারি,તામસી દ્વિસંગી
সারি কলাম,પંક્તિ સ્તંભ
সারি পিচ,પંક્તિ
সারি স্ক্যানিং,પંક્તિ -સ્કેનીંગ
সারি ভেক্টর,હરોળનું વેક્ટર
দৌড়,દોડવું
বই চালান,ચલાવો બુક
চার্ট চালান,ચાર્ટ ચલાવવું
ডায়াগ্রাম চালান,વિપુલ વિપરીત
সময়কাল চালান,સમયનો સમયગાળો
লোকেটার চালান,લોકેદાર
রান মোড,પથરવું
সময় চলমান,ચાલુ સમય
রান ফেজ,તબક્કાવાર
সময়সূচী চালান,રન -અનુસૂચિ
স্ট্রিম চালান,પ્રવાહ
সময় চালান  (= সম্পাদন  সময়),સમયનો સમય  (= અમલ  સમય)
রান ইউনিট,રન -એકમ
নমুনাযুক্ত ডেটা  পদ্ধতি,નમૂના લીધેલ માહિતી  પદ્ધતિ
নমুনা,નમૂનો
স্যাম (সিক্যুয়াল অ্যাক্সেস পদ্ধতি),સેમ (ક્રમિક access ક્સેસ પદ્ધતિ)
স্যাটেলাইট কম্পিউটার,ઉપગ્રહ કમ્પ્યુટર
স্যাটেলাইট প্রসেসর,ઉપગ્રહ પ્રોસેસર
স্যাটেলাইট রিলে,ઉપગ્રહ રિલે
সন্তুষ্টি,સંતોષ
সন্তুষ্টি  সমস্যা,સંતોષ  સમસ્યા
স্যাচুরেশন,સંતૃપ્તિ
স্যাচুরেশন শব্দ,સંતૃપ્તિનો અવાજ
স্যাচুরেশন টেস্টিং,સંતૃપ્તિ પરીક્ષણ
অঞ্চল সংরক্ষণ করুন,વિસ્તાર સાચવો
স্কেলার,છરીબ
স্কেলার আইটেম,સ્કેલેર વસ્તુ
স্কেলার ভেরিয়েবল,સ્કેલેર ચલ
স্কেলার ফ্যাক্টর,સ્કેલેર પરિબળ
স্কেলিং,ઉન્માદ
স্ক্যান,સ્કેન
স্ক্যানার,સ્કેનર
স্ক্যানিং সীমা,સ્ક scનિંગ મર્યાદા
স্ক্যানিং মেশিন,ખોડખાંહનું યંત્ર
স্ক্যানিং পদ্ধতি,સ્કેન પદ્ધતિ
স্ক্যানিং হার,સ્ક scનિંગ દર
স্ক্যানিং ইউনিট,સ્કેન -એકમ
স্ক্যান পিরিয়ড,સ્કેન ગાળો
স্ক্র্যাটার ফর্ম্যাট,શરણાગતિ
স্ক্যাটার ফাঁক,છૂટાછવાયા ગેપ
স্ক্যাটার লোড হচ্ছে,છૂટાછવાયા લોડિંગ
স্ক্র্যাটার পড়ুন,છૂટાછવાયા
তালিকাভুক্ত  ডাউনটাইম,નિર્ધારિત  ડાઉનટાઇમ
তালিকাভুক্ত  রক্ষণাবেক্ষণ,નિર્ધારિત  જાળવણી
তালিকাভুক্ত  অপারেশন,નિર્ધારિત  સંચાલન
কাজের সময়সূচী  (= সময়সূচী),અનુસૂચિ -કાર્ય  (= શેડ્યૂલર)
সময়সূচী  রক্ষণাবেক্ষণ,અનુસૂચિ  જાળવણી
সময়সূচী  (= তফসিল কাজ),સૂચિ આપનાર  (= શેડ્યૂલ જોબ)
সময়সূচী কাজ  অঞ্চল,સમયપત્રક  વિસ્તાર
সময়সূচী  অ্যালগরিদম,સૂચિ  અલ્ગોરિધમનો
সময়সূচী তত্ত্ব,સમયપત્રક
স্কিমা,યોજના
শ্মিড্ট ট্রিগার,ધૂમ્રપાન
শোনহেজ  অ্যালগরিদম,શૂન્ય  અલ્ગોરિધમનો
বৈজ্ঞানিক  নির্দেশনাবলী,વૈજ્ scientificાનિક  સૂચના સમૂહ
বৈজ্ঞানিক স্বরলিপি,વૈજ્ઞાનિક સંજ્ઞામા
কাঁচি,કાતરિયો
স্কোর কার্ড,સ્કોર કાર્ડ
স্ক্র্যামব্লার,ખળભળાટ મચાવનારું
স্ক্র্যাচ,શરૂઆતથી
স্ক্র্যাচ প্যাড,સ્ક્રેચ પેડ
স্ক্র্যাচ টেপ,સ્ક્રેચ ટેપ
পর্দা,પડઘો
স্ক্রিন বৈশিষ্ট্য  বাইট,સ્ક્રીન લક્ષણ  પહાડ
স্ক্রিন সম্পাদক,તપાસણી
স্ক্রিন জেনারেটর,જનરેટર
স্ক্রিন লোড,લોડ
স্ক্রিন ওরিয়েন্টেড  কার্যক্রম,સ્ક્રીન લક્ષી  કાર્યક્રમ
স্ক্রিন পড়া,સ્ક્રીન વાંચો
স্ক্রোল,ઝરવું
অনুসন্ধান এবং  সন্নিবেশ  অ্যালগরিদম,શોધ અને  ઉમેરવુ  અલ્ગોરિધમનો
অনুসন্ধান চক্র,શોધ ચક્ર
অনুসন্ধান,તપાસ
অনুসন্ধান কী,સર્ચ કી
অনুসন্ধান ভাষা,શોધ ભાષા
অনুসন্ধানের সময়,શોધ -સમય
অনুসন্ধান গাছ,શોધ વૃક્ષ
শব্দ অনুসন্ধান,શોધ શબ્દ
মাধ্যমিক অ্যাক্সেস,ગૌણ પ્રવેશ
মাধ্যমিক কনসোল,ગૌણ ક consસોલ
মাধ্যমিক নিয়ন্ত্রণ  পয়েন্ট,ગૌણ નિયંત્રણ  બિંદુ
মাধ্যমিক  গন্তব্য,ગૌણ  ગંતવ્ય
মাধ্যমিক এন্ট্রি  পয়েন্ট,ગૌણ નોંધ  બિંદુ
মাধ্যমিক ফাইল,ગૌણ ફાઇલ
মাধ্যমিক কী,માધ્યમિક કી
মাধ্যমিক যৌক্তিক  ইউনিট কী,ગૌણ તાર્કિક  એકમ કી
মাধ্যমিক স্মৃতি,માધ્યમિક યાદશક્તિ
মাধ্যমিক স্টেশন,ગૌણ કેન્દ્ર
মাধ্যমিক স্টোরেজ,માધ્યમિક સંગ્રહ
মাধ্যমিক দোকান,માધ્યમિક ખેલ
দ্বিতীয় কম্পিউটার  বয়স,બીજો કમ્પ્યુટર  ઉંમર
দ্বিতীয় প্রজন্মের  কম্পিউটার,બીજી પે generation ી  કોમ્પ્યુટર
দ্বিতীয় স্তর  সম্বোধন,બીજા સ્તરે  સંબોધન
দ্বিতীয় উৎস,બીજું સાધન
বিভাগীয় কেন্দ্র,વિભાગીય કેન્દ્ર
বিভাগ শিরোনাম,વિભાગનું મથાળું
বিভাগের নাম,અનુભાગ નામ
বিভাগ নম্বর,અનુભાગ
বিভাগ পাঠ্য,અનુભાગ લખાણ
সুরক্ষা,સુરક્ષા
সুরক্ষা  শংসাপত্র,સુરક્ષા  પ્રમાણપત્ર
অঞ্চল সন্ধান করুন,વિસ્તાર
কী সন্ধান করুন,ચાવી
সময় নেওয়া,સમય લેવો
বিভাগ চিহ্ন,સેગ્ની
বিভাগ নম্বর,ઘટ
সিগন্যাল জব্দ,કબજા -સંકેત
নির্বাচন করুন,પસંદ કરો
নির্বাচন চেক,પસંદગી તપાસ
নির্বাচন অনুপাত,પસંદગી ગુણોત્તર
নির্বাচন-প্রতিস্থাপন পদ্ধতির,પસંદગી-રિપ્લેસમેન્ટ અભિગમ
নির্বাচন সংকেত,પસંદગી સંકેત
নির্বাচন বাছাই,પસંદગી પ્રકારની
নির্বাচনের সময়,પસંદગી સમય
নির্বাচনী সমাবেশ,પસંદગીની સભા
নির্বাচনী কলিং,પસંદગીયુક્ત ક calling લિંગ
নির্বাচনী কম্বিনার,પસંદગીયુક્ત
নির্বাচনী ডাম্প,પસંદગીલક્ષી ડમ્પ
নির্বাচনী মুছুন,પસંદગીયુક્ત ભૂંસી નાખવું
নির্বাচনী বিবর্ণ,પસંદગીલક્ષી નિસ્તેજ
নির্বাচনী সূচক,પસંદગીલક્ષી અનુક્રમણિકા
নির্বাচনী তালিকা,પસંદગીલક્ષી સૂચિ
নির্বাচনী বাজানো,પસંદગીલક્ષી રિંગિંગ
নির্বাচনী ট্রেস,પસંદગીલક્ષી ટ્રેસ
লাইন নির্বাচন করুন,લાઇન પસંદ કરો
নির্বাচক,પસંદગીકાર
নির্বাচক চ্যানেল,પસંદગીકર્તા
নির্বাচক মোড,પસંદગીકાર મોડ
নির্বাচক কলম,પસંદગીકર્તા પેન
স্ব-অভিযোজন  কম্পিউটার,સ્વ-અનુકૂળ  કોમ્પ્યુટર
স্ব-অভিযোজন  প্রক্রিয়া,સ્વ-અનુકૂળ  પ્રક્રિયા
স্ব-অভিযোজন  কার্যক্রম,સ્વ-અનુકૂળ  કાર્યક્રમ
স্ব চেকিং কোড,સ્વ -ચકાસણી કોડ
স্ব-চেকিং  সংখ্যা,આત્મવિશ્વાસ  નંબર
স্ব-সংকলন  কম্পিউটার,આત્મનિરીક્ષણ  કોમ્પ્યુટર
স্ব-পরিপূরক কোড,સ્વ-પૂરક કોડ
স্ব সংজ্ঞা,સ્વયં વ્યાખ્યા
স্ব সংজ্ঞা  ডিলিমিটার,સ્વયં વ્યાખ્યા  ડિલિમિટર
স্ব -সংজ্ঞা শব্দ,સ્વ નિર્ધારિત શબ્દ
স্ব ডিমার্কিং  কোড,સ્વાવલંબન  સંહિતા
স্ব-দ্বৈত,આત્મનિર્વાહ
স্ব প্রসারিত,સ્વયં વધારાનું
আত্মশিক্ষা,સ્વ -શિક્ષણ
স্ব শেখার প্রক্রিয়া,સ્વ -શિક્ષણ પ્રક્રિયા
স্ব পর্যবেক্ষণ  পদ্ধতি,સ્વયં નિરીક્ષણ  પદ્ધતિ
স্ব -সংগঠিত  কম্পিউটার,સ્વયં આયોજન  કોમ્પ્યુટર
স্ব -সংগঠিত  কার্যক্রম,સ્વયં આયોજન  કાર્યક્રમ
স্ব -সংগঠিত  পদ্ধতি,સ્વયં આયોજન  પદ્ધતિ
স্ব স্বীকৃতি তালিকা,સ્વ -અલગ યાદી
স্বজন আত্মীয়  ঠিকানা,સ્વયં સંબંધી  સંબોધન
স্বজন আত্মীয়  সম্বোধন,સ્વયં સંબંધી  સંબોધન
স্ব-রিলোকেট  কার্যক্রম,સ્વ-સ્થિતિસ્થાપક  કાર્યક્રમ
স্ব-রিসেটিং লুপ (= স্ব পুনরুদ্ধার লুপ),સ્વ-રીસેટિંગ લૂપ (= સ્વ-પુન oring સ્થાપિત લૂપ)
স্ব-পুনরুদ্ধার লুপ,સ્વ-પુન-rપ્રંગિક લૂપ
শব্দার্থক ম্যাট্রিক্স,અર્થપૂર્ણ મેટ્રિક્સ
শব্দার্থক নেটওয়ার্ক,સિડિયા નેટવર્ક
শব্দার্থবিজ্ঞান,અર્થશાસ્ત્ર
অর্ধপরিবাহী  লেজার,અર્ધજક્ષણ કરનાર  વાટાઘાટ કરનાર
আধা-কন্ডাক্টর  স্মৃতি,અર્ધપ્રાપ્તક  યાદ
আধা-গোষ্ঠী,અર્ધ જૂથ
আধা-রিং,અર્ધ-મહેનત
আধা-ইঁদুর সিস্টেম,અર્ધ-સ્વ-પદ્ધતિ
প্রেরক-রিসিভার  টার্মিনাল,પ્રેષક  અંતિમ
কেবলমাত্র পরিষেবা প্রেরণ,માત્ર સેવા મોકલો
ইন্দ্রিয়,અર્થ
ইন্দ্রিয় পরিবর্ধক,સમજશક્તિ
ইন্দ্রিয় আলো,પ્રકાશનો પ્રકાશ
সেন্স সুইচ,અર્થશાસ્ત્ર સ્વીચ
বোধ বাতাস,અર્થપૂર્ણ વિન્ડિંગ
সেন্সিং উপাদান,સંવેદના
সেন্সিং সিগন্যাল,સંવેદનાનો સંકેત
সেন্সিং স্টেশন,સંવેદના
সেন্সর,સંવેદના
সেন্সর ভিত্তিক,સેન્સર આધારિત
সেন্সর ভিত্তিক কম্পিউটার,સેન્સર આધારિત કમ્પ્યુટર
সেন্সর ভিত্তিক  পদ্ধতি,સેન્સર આધારિત  પદ્ધતિ
সেন্টিভিটি বিশ্লেষণ,હોશિયારી વિશ્લેષણ
বাক্য,સજા
বাক্য কী,વાક્યની ચાવી
বাক্য প্রতীক,વાક્ય
সেন্টিয়াল ফর্ম,શકિત સ્વરૂપ
সেন্টিনেল (= পতাকা),સેન્ટિનેલ (= ધ્વજ)
বিভাজক,વિભાજક
সেপ্টেনারি নম্বর,જોડતી સંખ્યા
সেপটেট,સવિતા
ক্রম,અનુક્રમ
সিকোয়েন্স চেক,અનુક્રમ તપાસ
সিকোয়েন্স চেকিং  রুটিন,અનુક્રમ તપાસ  રોજિંદા
ক্রম  কম্পিউটার,અનુક્રમ  કોમ્પ્યુટર
সিকোয়েন্স নিয়ন্ত্রণ  নিবন্ধন,અનુક્રમ નિયંત્રણ  નોંધણી કરવી
সিকোয়েন্স নিয়ন্ত্রণ  টেপ,અનુક્રમ નિયંત્રણ  ટેપ
সিকোয়েন্স কাউন্টার,અનુક્રમ કાઉન્ટર
সিকোয়েন্স ত্রুটি,અનુક્રમ ભૂલ
ক্রম  জেনারেটর,અનુક્રમ  જનરેટર
সিকোয়েন্স মনিটর,અનુક્રમ નિરીક્ષણ
সিকোয়েন্স প্যাকিং,અનુક્રમ પેકિંગ
সিকোয়েন্সার,અનુક્રમ
সিকোয়েন্স রেজিস্টার,ક્રમ રજિસ્ટર
ক্রম প্রতীক,અનુક્રમ પ્રતીક
সিকোয়েন্স টাইমার,અનુક્રમ સમય
সিকোয়েন্সিং,અનુકૂળતા
সিকোয়েন্সিং  মানদণ্ড,અનુકૂળતા  માપદંડ
সিকোয়েন্সিং কী,અનુકૂળતા કી
সিকোয়েন্সি,ક્રમ
অনুক্রমিক অ্যাক্সেস,ક્રમિક પ્રવેશ
অনুক্রমিক অ্যাক্সেস  পদ্ধতি,ક્રમિક પ્રવેશ  પદ્ધતિ
অনুক্রমিক অ্যাক্সেস  স্টোরেজ,ક્રમિક પ્રવેશ  સંગ્રહ
অনুক্রমিক  অ্যালগরিদম,ક્રમિક  અલ્ગોરિધમનો
সিক্যুয়াল ব্যাচ  প্রক্রিয়াজাতকরণ,ક્રમિક બેચ  પ્રક્રિયા
সিক্যুয়াল সার্কিট,ક્રમિક સર્કિટ
অনুক্রমিক  কোলেটিং,ક્રમિક  આછું
অনুক্রমিক  কম্পিউটার,ક્રમિક  કોમ્પ્યુટર
ক্রমিক ডেটা সেট,ક્રમિક માહિતી સેટ
সিক্যুয়াল ফাইল,ક્રૂર ફાઈલ
সিক্যুয়াল ফাইল  সংগঠন,ક્રૂર ફાઈલ  સંગઠન
অনুক্রমিক  ফাংশন,ક્રમિક  કાર્ય
অনুক্রমিক যুক্তি  উপাদান,ક્રૂર તર્કશાસ્ત્ર  તત્ત્વ
অনুক্রমিক  মেশিন,ક્રમિક  મશીન
অনুক্রমিক  অপারেশন,ક્રમિક  સંચાલન
অনুক্রমিক  সংগঠন,ક્રમિક  સંગઠન
অনুক্রমিক প্রক্রিয়া,પરણંમાની પ્રક્રિયા
অনুক্রমিক  প্রক্রিয়াজাতকরণ,ક્રમિક  પ્રક્રિયા
ক্রমিক সারি,ક્રૂર કતાર
অনুক্রমিক পড়া,પરણંત વાંચન
অনুক্রমিক  সময়সূচী  পদ্ধতি,ક્રમિક  સૂચિ  પદ્ધતિ
অনুক্রমিক অনুসন্ধান  অ্যালগরিদম,પર્ણાર શોધ  અલ્ગોરિધમનો
অনুক্রমিক  ট্রান্সডুসার,ક્રમિક  પરિવર્તન કરનાર
সিরিয়াল অ্যাক্সেস,ક્રમ
সিরিয়াল অ্যাক্সেস  স্মৃতি,ક્રમ  યાદ
সিরিয়াল-অ্যাক্সেস  স্টোরেজ,ક્રમિકસણી  સંગ્રહ
সিরিয়াল অ্যাডার,ક્રમ લેનાર
সিরিয়াল সংযোজন,ક્રમિક ઉમેરો
সিরিয়াল বিট  সংক্রমণ,ક્રમ  ટ્રાન્સમિશન
সিরিয়াল বাই বিট,બાય બાય-બિટ
সিরিয়াল কম্পিউটার,ક્રમ
সিরিয়াল ডেটা,ધારાધોરણનો ડેટા
সিরিয়াল ডেটা  নিয়ামক,ધારાધોરણનો ડેટા  નિયંત્રક
সিরিয়াল ফাইল,ક્રમ -ફાઇલ
সিরিয়াল প্রবাহ,ક્રમિક પ્રવાહ
সিরিয়াল-ইনপুট-আউটপুট,સીધા-ઇનપુટ
সিরিয়াল আউট সিরিয়াল,સીરીયલમાં સિરીયલ આઉટ
সিরিয়াল ইন্টারফেস,ધારાધોરણ ઇન્ટરફેસ
সিরিয়াল অপারেশন,ક્રમ
সিরিয়াল-সমান্তরাল,સમાંતર
সিরিয়াল পোর্ট,ક્રમ -બંદર
সিরিয়াল প্রিন্টার,ધારાધોરણ પ્રિન્ટર
সিরিয়াল প্রক্রিয়া,ક્રમ -પ્રક્રિયા
সিরিয়াল প্রসেসিং,ક્રમિક પ્રક્રિયા
সিরিয়াল  প্রোগ্রামিং,ક્રમ  કાર્યક્રમ
সিরিয়াল বাছাই,ક્રમ પ્રકાર
সিরিয়াল স্টোরেজ,ક્રમ -સંગ્રહ
সিরিয়াল টার্মিনাল,ક્રમ
সিরিয়াল থেকে সমান্তরাল  রূপান্তরকারী,સમાંતર  એકત્રીકરણ કરનાર
সিরিয়াল স্থানান্তর,ક્રમ -બદલી
সিরিয়াল সংক্রমণ,ક્રમિક પ્રસારણ
সিরিয়াল শব্দ  অপারেশন,ક્રમિક શબ્દ  સંચાલન
সার্ভার,સર
পরিষেবা বিট,સેવા
পরিষেবা ব্যুরো,સેવા કાર્યાલય
পরিষেবা সার্কিট,સેવા -પરિભ્રમણ
পরিষেবা কোড,સેવા આચાર
পরিষেবা  প্রকৌশল,સેવા  ઈજનેરી
পরিষেবা অর্ডার টেবিল,સેવા હુકમ
পরিষেবা প্রোগ্রাম,સેવા કાર્યક્રમ
পরিষেবা হার,સેવા દર
পরিষেবা অনুরোধ  বাধা,સેવા વિનંતી  અટકાવવું
পরিষেবা রুটিন,સેવા દિનચર્યા
সার্ভো মেকানিজম,સર્વો પદ્ધતિ
সার্ভোমাল্টিপ্লায়ার,સર્વમલતી
সার্ভো পৃষ্ঠ,સર્વો સપાટી
সেশন নিয়ন্ত্রণ,સત્ર નિયંત્રણ
সেশন স্তর,સત્ર સ્તર
বীজগণিত সেট করুন,બીજગણિત
ব্রেক পয়েন্ট সেট করুন,વિરામ બિંદુ સેટ કરવું
পার্থক্য সেট করুন,નિર્ભર તફાવત
চিহ্নিত করা,પોઈન્ટ નક્કી કરો
প্রতীক সেট,પ્રતીક
সময় নির্ধারণ,સમય નક્કી કરવો
সেট আপ,સ્થાપના
ডায়াগ্রাম সেট আপ করুন,આકૃતિ
সাত-বিট-বাইট,સાત-બીટ-બાઇટ
সাত-স্তর  উল্লেখিত নমুনা,સાત સ્તર  સંદર્ભ મોડેલ
সাত-বিভাগ  প্রদর্শন,સાત ભાગ  પ્રદર્શન
তীব্রতা কোড,તીવ્રતા સંહિતા
সেক্সটেট,મગરો
শেডিং,છાયા
শ্যানন,શેન
শ্যানন-ফ্যানো  কোডিং,શેનોન ફેનો  સંજ્ codા
শ্যানন-হার্টলি  আইন,શેનોન-હાર્ટલી  કાયદો
শ্যানন এর  চিত্র,શેનોન  ચિત્ર
শ্যাননের মডেল,શેનોનનું મોડેલ
