Hindi,Punjabi
" हल , साधन","ਹੱਲ, ਸੰਦ"
श्रेणी रूप हल,ਲੜੀ ਫਾਰਮ ਦਾ ਹੱਲ
हल आव्यूह,ਹੱਲ ਮੈਟਰਿਕਸ
त्रिभुज का हल,ਤਿਕੋਣ ਦਾ ਹੱਲ
हल समष्टि,ਹੱਲ ਆਬਾਦੀ
सोनाइन बहुपद,ਸੋਨੀਨ ਬਹੁਪਦ
" आकाश, अंतरिक्ष, दिकस्थान, अवकाश , समष्टि","ਅਸਮਾਨ, ਸਪੇਸ, ਸਪੇਸ, ਸਪੇਸ, ਸਪੇਸ"
आकाश वक्र,ਅਸਮਾਨ ਵਕਰ
जनक समुच्चय,ਮਾਤਾ-ਪਿਤਾ ਸੈੱਟ
स्थानीय सहसंबंध चित्र,ਸਥਾਨਕ ਸਬੰਧ ਚਿੱਤਰ
विशिष्ट रैखिक समूह,ਖਾਸ ਰੇਖਿਕ ਸਮੂਹ
विशिष्ट लांबिक समूह,ਖਾਸ ਲੰਬਕਾਰੀ ਸਮੂਹ
"विशिष्ट घनत्व, आपेक्षिक घनत्व","ਖਾਸ ਘਣਤਾ, ਸਾਪੇਖਿਕ ਘਣਤਾ"
मानावल्लीय प्रतिचित्रण प्रमेय,ਮਨੁੱਖੀ ਮੈਪਿੰਗ ਥਿਊਰਮ
फलन की मानावली ,ਫੰਕਸ਼ਨ ਦਾ ਆਦਰਸ਼
"गोला, गोलक","ਗੋਲਾ, ਗੋਲਾ"
गोलीय निर्देशांक प्रणाली,ਗੋਲਾਕਾਰ ਤਾਲਮੇਲ ਸਿਸਟਮ
गोलीय धुवीय निर्देशांक,ਗੋਲਾਕਾਰ ਧਰੁਵੀ ਧੁਰੇ
गोलीय त्रिभुज,ਗੋਲਾਕਾਰ ਤਿਕੋਣ
गोलीय त्रिकोणमिति,ਗੋਲਾਕਾਰ ਤਿਕੋਣਮਿਤੀ
सर्पिल,ਚੂੜੀਦਾਰ
" वर्ग , स्कवेयर","ਵਰਗ, ਵਰਗ"
"गुरुकोष्ठक, गुरुबंधनी","ਗੁਰੂ, ਗੁਰੂਬੰਧਨੀ"
वर्ग समाकलनीय,ਵਰਗ ਅਟੁੱਟ
वर्ग आव्यूह,ਵਰਗ ਮੈਟ੍ਰਿਕਸ
वर्गमूल,ਵਰਗਮੂਲ
प्रतिचयन का चरण,ਨਮੂਨਾ ਪੜਾਅ
सोपान-फलन,ਲੜੀਵਾਰ ਫੰਕਸ਼ਨ
मानक विचलन,ਮਿਆਰੀ ਭਟਕਣ
मानक आंतर गुणनफल,ਮਿਆਰੀ ਅੰਤਰ ਉਤਪਾਦ
साम्यावस्था,ਸੰਤੁਲਨ
स्तब्ध वक्र,ਸੁੰਨ ਕਰਵ
स्तब्ध बिंदु,ਸੁੰਨ ਬਿੰਦੂ
स्तब्ध मान,ਹੈਰਾਨ ਮੁੱਲ
"प्रतिदर्शज, आंकड़ा","ਨਮੂਨਾ, ਚਿੱਤਰ"
सांख्यिकीय,ਅੰਕੜਾ
सांख्यिकीय आंकड़े,ਅੰਕੜਾ ਵਿਸ਼ਲੇਸ਼ਣ
सांख्यिकीय बंटन,ਅੰਕੜਾ ਵੰਡ
सांख्यिकीय परिकल्पना,ਅੰਕੜਾ ਅਨੁਮਾਨ
सांख्यिकीय अनुमिति,ਅੰਕੜਾ ਅਨੁਮਾਨ
सांख्यिकीय निदर्श,ਅੰਕੜਾ ਮਾਡਲ
सांख्यिकीय समष्टि,ਅੰਕੜਾ ਆਬਾਦੀ
सांख्यिकीय गुणता-नियंत्रण ,ਅੰਕੜਾ ਗੁਣਵੱਤਾ ਨਿਯੰਤਰਣ
" सांख्यिकी , आंकड़े","ਅੰਕੜੇ, ਅੰਕੜੇ"
"अपरिवर्ती, अचर, स्थिर, स्थायी","ਨਾ ਬਦਲਣ ਵਾਲਾ, ਸਥਿਰ, ਸਥਿਰ, ਸਥਾਈ"
स्थायी अवस्था हल,ਸਥਿਰ ਰਾਜ ਦਾ ਹੱਲ
अधिक प्रवण आरोह,ਵਧੇਰੇ ਸੰਭਾਵੀ ਮਾਊਂਟ
प्रवणतम-आरोहण अभिकल्पना,ਢਲਾਨ-ਚੜਾਈ ਡਿਜ਼ਾਈਨ
प्रवणतम अवरोहण,ਸਭ ਤੋਂ ਉੱਚੀ ਉਤਰਾਈ
"पग-फलन, सोपान फल्लनन",ਕਦਮ ਫੰਕਸ਼ਨ
स्टर्लिंग श्रेणी,ਸਟਰਲਿੰਗ ਸੀਮਾ
"स्टोकैस्टिक, प्रसंभाव्य","ਸਟੋਚੈਸਟਿਕ, ਸੰਭਾਵੀ"
प्रसंभाव्य आव्यूह,ਸੰਭਾਵੀ ਮੈਟਰਿਕਸ
प्रसंभाव्य निदर्श,ਸੰਭਾਵੀ ਮਾਡਲ
प्रसंभाव्य प्रोग्रामन,ਸੰਭਾਵੀ ਪ੍ਰੋਗਰਾਮਿੰਗ
प्रसंभाव्य चर,ਸੰਭਾਵੀ ਵੇਰੀਏਬਲ
स्टोक्स प्रमेय,ਸਟੋਕਸ ਥਿਊਰਮ
"सीधी रेखा, ऋजु रेखा, सरल रेखा","ਸਿੱਧੀ ਲਾਈਨ, ਸਿੱਧੀ ਲਾਈਨ, ਸਿੱਧੀ ਲਾਈਨ"
"स्तरी चार्ट, पट्टीदार चार्ट","ਪੱਧਰ ਚਾਰਟ, ਬਾਰ ਚਾਰਟ"
" स्तरण , स्तरविन्यास","ਪੱਧਰੀਕਰਨ, ਪੱਧਰੀਕਰਨ"
स्तरित प्रतिचयन,ਲੇਅਰਡ ਨਮੂਨਾ
"प्रवाह-रेखा, धारा-रेखा","ਵਹਾਅ-ਰੇਖਾ, ਧਾਰਾ-ਰੇਖਾ"
प्रतिबल,ਤਣਾਅ
दृढ़तः अवमुख फलन,ਜ਼ੋਰਦਾਰ ਝੁਕਾਅ ਫੰਕਸ਼ਨ
निरंतर हृासमान,ਲਗਾਤਾਰ ਘਟ ਰਿਹਾ ਹੈ
निरंतर वर्धमान,ਲਗਾਤਾਰ ਵਾਧਾ
निरंतर एकदिष्ट फलन,ਲਗਾਤਾਰ ਆਰਡੀਨੇਟ ਫੰਕਸ਼ਨ
स्टूडैन्ट परीक्षण (स्टूडेन्ट 't' परीक्षण),ਵਿਦਿਆਰਥੀ ਟੈਸਟ (ਵਿਦਿਆਰਥੀ &#39;ਟੀ&#39; ਟੈਸਟ)
उपसंग्रह,ਉਪ-ਸੰਗ੍ਰਹਿ
अव-सारणिक,ਉਪ-ਨਿਰਧਾਰਨਵਾਦੀ
उपक्षेत्र,ਉਪ-ਖੇਤਰ
"उपवर्ग, उपसमृूह, उपग्रुप","ਉਪ-ਸ਼੍ਰੇਣੀ, ਉਪ-ਸਮੂਹ, ਉਪ-ਸਮੂਹ"
उपांतराल,ਅੰਤਰਾਲ
"उपमैट्रिक्स, उपाव्यूह","ਸਬਮੈਟ੍ਰਿਕਸ, ਸਬਮੈਟ੍ਰਿਕਸ"
"पादांक, पादाक्षर, पादलिपि","ਫੁਟਨੋਟ, ਫੁਟਨੋਟ, ਫੁਟਨੋਟ"
उपानुक्रम,ਉਤਰਾਧਿਕਾਰ
उपसमुच्चय,ਸਬਸੈੱਟ
उपसमष्टि,ਉਪ-ਜਨਸੰਖਿਆ
प्रतिस्थापन,ਬਦਲਣਾ
अधः स्पर्शी,ਅਰਧ ਸਪਰਸ਼
"कक्षांतरित करना, अंतरित करना","ਤਬਦੀਲ ਕਰਨ ਲਈ, ਤਬਦੀਲ ਕਰਨ ਲਈ"
"घटाना, व्यवकलन करना","ਘਟਾਓ, ਘਟਾਓ"
"व्यवकलन, घटाना","ਘਟਾਓ, ਘਟਾਓ"
उत्तरोत्तर,ਹੌਲੀ ਹੌਲੀ
उत्तरोत्तर अवकलन,ਪ੍ਰਗਤੀਸ਼ੀਲ ਅੰਤਰ
उत्तरोत्तर समाकलन,ਪ੍ਰਗਤੀਸ਼ੀਲ ਏਕੀਕਰਣ
परवर्ती,ਪਿਛਲੇਰੀ
अनुलग्न,ਨੱਥੀ
" योगफल, जोड़, संकलन फल , धनराशि","ਜੋੜ, ਜੋੜ, ਜੋੜ, ਜੋੜ, ਜੋੜ"
योग फलन,ਜੋੜ ਫੰਕਸ਼ਨ
संकलनीय,ਸੰਕਲਿਤ
योगखंड,ਯੋਗਾ ਬਲਾਕ
संकलन,ਸੰਕਲਨ
संकलन-परिपाटी,ਸੰਕਲਨ ਸੰਮੇਲਨ
संकलन सूत्र,ਸੰਕਲਨ ਫਾਰਮੂਲਾ
श्रेणी-संकलन,ਗ੍ਰੇਡ ਸੰਗ੍ਰਹਿ
संकलन चिन्ह,ਸੰਕਲਨ ਪ੍ਰਤੀਕ
अनंत तक योग,ਅਨੰਤਤਾ ਤੱਕ ਯੋਗਾ
"मूर्धांक, मूर्धाक्षर","ਮੂਰਖ, ਮੂਰਖ"
अधिसमुच्चय,ਓਵਰਸੈੱਟ
पराध्वनिक प्रवाह,ਸੁਪਰਸੋਨਿਕ ਵਹਾਅ
संपूरक कोण,ਪੂਰਕ ਕੋਣ
आलंबक ऊनविम समतल,lacquered ਉੱਨ ਫਲੈਟ
फलन का आलंब,ਫੰਕਸ਼ਨ ਦਾ ਸਮਰਥਨ
"कल्पना करना, मान लेना","ਕਲਪਨਾ ਕਰੋ, ਮੰਨ ਲਓ"
उच्चक,ਉੱਚ
करणी,ਕਰਨੀ
" पृष्ठ , बहिर्तल , सतह, धरातल","ਸਤਹ, ਸਤਹ, ਸਤਹ"
पृष्ठीय श्रेत्रफल,ਡੋਰਸਲ ਖੇਤਰ
पृष्ठ-समाकल,ਪੇਜ ਅਟੁੱਟ
आच्छादन,ਕਵਰ
आच्छादी,ਕਵਰ
आच्छादी प्रतिचित्र,ਕਵਰ ਦਾ ਨਕਸ਼ਾ
प्रतीक,ਸਾਈਨ
प्रतीकात्मक तर्क,ਪ੍ਰਤੀਕ ਤਰਕ
प्रतीकात्मक निदर्श,ਪ੍ਰਤੀਕ ਮਾਡਲ
सममित,ਸਮਮਿਤੀ
सममितीय,isometric
"सममित सारणिक, सममित डिटर्मिनन्ट","ਸਮਮਿਤੀ ਨਿਰਧਾਰਕ, ਸਮਰੂਪ ਨਿਰਧਾਰਕ"
सममित अंतर,ਸਮਮਿਤੀ ਅੰਤਰ
सममित मैट्रिक्सि,ਸਮਮਿਤੀ ਮੈਟ੍ਰਿਕਸ
"तंत्र विश्लेषण, प्रणाली विश्लेषण",ਸਿਸਟਮ ਵਿਸ਼ਲੇਸ਼ਣ ਸਿਸਟਮ ਵਿਸ਼ਲੇਸ਼ਣ
क्रमबद्ध प्रतिचयन,ਲੜੀਵਾਰ ਨਮੂਨਾ
"सारणी, टेबल","ਮੇਜ਼, ਮੇਜ਼"
"टेब्लो, सारणी","ਮੇਜ਼, ਮੇਜ਼"
समाकल सारणी,ਅਟੁੱਟ ਸਾਰਣੀ
"सारणीबद्ध, सपाट","ਸਾਰਣੀਦਾਰ, ਸਮਤਲ"
सारणीबद्ध फार्म,ਸਾਰਣੀ ਫਾਰਮ
"सारणीबद्ध लघुगणक, सारणीबद्ध लॉगेरिथ्म","ਸਾਰਣੀਬੱਧ ਲਘੂਗਣਕ, ਸਾਰਣੀਬੱਧ ਲਘੂਗਣਕ"
सारणीबद्ध करना,ਸਾਰਣੀ
सारणीबद्ध मान,ਸਾਰਣੀ ਮੁੱਲ
सारणीयन,ਸਾਰਣੀ
" सारणित्र, सारणी यंत्र , सारणीयक","ਟੇਬੂਲੇਟਰ, ਟੇਬੂਲਰ ਮਸ਼ੀਨ, ਟੇਬੂਲਰ"
"पुच्छ, पूँछ","ਪੂਛ, ਪੂਛ"
पुच्छ क्षेत्र (बंटन का),ਪੂਛ ਦਾ ਖੇਤਰ (ਵੰਡ ਦਾ)
स्पर्शिता,ਛੂਹ
" स्पर्श रेखा , स्पर्शी , स्पर्शज्या, टैन्जैंट","ਸਪਰਸ਼, ਸਪਰਸ਼, ਸਪਰਸ਼, ਸਪਰਸ਼"
स्पर्श ऊनविम समतल,ਟੱਚ ਫਲੀਸ ਫਲੈਟ
"स्पर्शीय, स्पर्श रेखीय","ਸਪਰਸ਼, ਸਪਰਸ਼"
स्पर्श रेखीय घटक,ਟੈਂਜੈਂਟ ਕੰਪੋਨੈਂਟ
स्पर्श रेखीय काट,ਸਪਰਸ਼ ਕੱਟ
स्पर्श रेखा,ਸਪਰਸ਼ ਲਾਈਨ
"स्पर्श तल, स्पर्श समतल","ਸਪਰਸ਼ ਜਹਾਜ਼, ਸਪਰਸ਼ ਜਹਾਜ਼"
स्पर्शी समष्टि,ਛੂਹ ਆਬਾਦੀ
टेप पंच,ਟੇਪ ਪੰਚ
टेप पठित्र,ਟੇਪ ਰੀਡਰ
टाउबरी प्रमेय,ਟਾਬਰੀ ਦਾ ਪ੍ਰਮੇਯ
टेलर प्रमेय,ਟੇਲਰ ਸਿਧਾਂਤ
शेबीशेव दूरीक,Shebyshev ਦੂਰੀ
t-बंटन,t-ਵੰਡ
अंतःसर्पी श्रेणी,ਅੰਤਰਜਾਤੀ ਲੜੀ
कालिक निर्देशांक,ਅਸਥਾਈ ਧੁਰੇ
कालिक संबंध,ਅਸਥਾਈ ਸਬੰਧ
कालिक चर,ਸਮਾਂ ਵੇਰੀਏਬਲ
तनन-सामर्थ्य,ਲਚੀਲਾਪਨ
"प्रदिश, टेन्सर","ਖੇਤਰ, ਟੈਂਸਰ"
प्रदिश विश्लेषण,ਖੇਤਰ ਵਿਸ਼ਲੇਸ਼ਣ
प्रदिश गुणनफल,ਖੇਤਰ ਉਤਪਾਦ
अस्थायी संरूपण,ਅਸਥਾਈ ਸੰਰਚਨਾ
पद,ਪੋਸਟ
अंत्य प्रतिबंध,ਪਾਬੰਦੀ ਖਤਮ ਕਰੋ
अंतिम वेग गोता,ਅੰਤਮ ਵੇਗ ਡੁਬਕੀ
सांत दशमलव,ਦਸ਼ਮਲਵ ਨੂੰ ਖਤਮ ਕਰਨਾ
पद मान,ਦਰਜਾ ਮੁੱਲ
पदशः अवकलन,ਕਦਮ ਅੰਤਰ
पदशः समाकलन,ਪੜਾਅਵਾਰ ਏਕੀਕਰਣ
"त्रिअंगी, त्रिआधारी","ਤਿਕੋਣੀ, ਤਿਕੋਣੀ"
परीक्षण,ਟੈਸਟਿੰਗ
प्रसरण समांगता का परीक्षण,ਪਰਿਵਰਤਨ ਸਮਰੂਪਤਾ ਦਾ ਟੈਸਟ
परीक्षण फलन,ਟੈਸਟ ਫੰਕਸ਼ਨ
परिकल्पना-परीक्षण,ਪਰਿਕਲਪਨਾ ਟੈਸਟਿੰਗ
सार्थकता-परीक्षण,ਮਹੱਤਤਾ ਟੈਸਟ
परीक्षण प्रतिदर्शज,ਟੈਸਟ ਦਾ ਨਮੂਨਾ
चतुष्फलकीय,tetrahedral
चतुष्फलकीय कोण,tetrahedral ਕੋਣ
चतुष्फलक,ਚਤੁਰਭੁਜ
प्रमेय,ਪ੍ਰਮੇਯ
अवशेष-प्रमेय,ਬਕਾਇਆ ਪ੍ਰਮੇਯ
सैद्धांतिक माँग फलन,ਸਿਧਾਂਤਕ ਮੰਗ ਫੰਕਸ਼ਨ
सैद्धांतिक असंतत बंटन,ਸਿਧਾਂਤਕ ਨਿਰੰਤਰ ਵੰਡ
सैद्धांतिक त्रुटि,ਸਿਧਾਂਤਕ ਗਲਤੀ
सैद्धांतिक समंजन,ਸਿਧਾਂਤਕ ਵਿਵਸਥਾ
सैद्धांतिक संरूपण,ਸਿਧਾਂਤਕ ਬਣਤਰ
सैद्धांतिक बारंबारता,ਸਿਧਾਂਤਕ ਬਾਰੰਬਾਰਤਾ
"सैद्धांततः, सिद्धांत रूप से","ਸਿਧਾਂਤ ਵਿੱਚ, ਸਿਧਾਂਤ ਵਿੱਚ"
सैद्धांतिक निदर्श,ਸਿਧਾਂਤਕ ਮਾਡਲ
सैद्धांतिक निरूपण,ਸਿਧਾਂਤਕ ਬਣਤਰ
समीकरण सिद्धांत,ਸਮੀਕਰਨ ਸਿਧਾਂਤ
त्रुटि सिद्धांत,ਗਲਤੀ ਥਿਊਰੀ
आकलन सिद्धांत,ਮੁਲਾਂਕਣ ਸਿਧਾਂਤ
फलन सिद्धांत,ਫੰਕਸ਼ਨ ਥਿਊਰੀ
खेल सिद्धांत,ਖੇਡ ਥਿਊਰੀ
गुरुत्वाकर्षण-सिद्धांत,ਗੁਰੂਤਾ ਥਿਊਰੀ
सूचना सिद्धांत,ਜਾਣਕਾਰੀ ਥਿਊਰੀ
प्रतिस्थापन सिद्धांत,ਬਦਲ ਦਾ ਸਿਧਾਂਤ
समुच्चय-सिद्धांत,ਸੈੱਟ ਥਿਊਰੀ
पंक्ति सिद्धांत,ਕਤਾਰ ਥਿਊਰੀ
तरंग सिद्धांत,ਵੇਵ ਥਿਊਰੀ
ऊष्मागतिक,ਥਰਮੋਡਾਇਨਾਮਿਕ
पेच की चूड़ी,ਪੇਚ ਚੂੜੀ
त्रिविम,ਸਟੀਰੀਓਸਕੋਪਿਕ
त्रिविम सदिश विश्लेषण,ਸਟੀਰੀਓਸਕੋਪਿਕ ਵੈਕਟਰ ਵਿਸ਼ਲੇਸ਼ਣ
त्रिधा वर्गीकरण,ਤਿਕੋਣੀ ਵਰਗੀਕਰਨ
"प्रक्षेप, पात","ਪ੍ਰੋਜੈਕਸ਼ਨ, ਡ੍ਰੌਪ"
" प्रणोद , क्षेप","ਜ਼ੋਰ, ਜ਼ੋਰ"
"समय, काल, अवधि","ਸਮਾਂ, ਅਵਧੀ, ਮਿਆਦ"
काल-अक्ष,ਸਮਾਂ ਧੁਰਾ
कालाश्रितता,ਕਾਲਾ ਨਿਰਭਰਤਾ
कालाश्रित संरचक समीकरण,ਸਮਾਂ ਨਿਰਭਰ ਬਣਤਰ ਸਮੀਕਰਨ
कालाश्रित प्रक्रिया,ਸਮੇਂ &#39;ਤੇ ਨਿਰਭਰ ਪ੍ਰਕਿਰਿਆ
समय-निरपेक्ष पद,ਪੋਸਟ ਬੰਦ ਦਾ ਸਮਾਂ
काल अंतराल,ਸਮਾਂ ਅੰਤਰਾਲ
काल श्रेणी,ਸਮਾਂ ਲੜੀ
काल-श्रेणी विश्लेषण,ਸਮਾਂ ਲੜੀ ਦਾ ਵਿਸ਼ਲੇਸ਼ਣ
काल श्रेणी न्यास,ਟਾਈਮ ਸੀਰੀਜ਼ ਟਰੱਸਟ
कालभागी तंत्र,ਸਮਾਂ ਪ੍ਰਣਾਲੀ
"सहयता, सहन","ਸਹਿਣਸ਼ੀਲਤਾ, ਸਹਿਣਸ਼ੀਲਤਾ"
सहयता अंतराल,ਸਹਿਯੋਗ ਅੰਤਰਾਲ
सहय तल,ਸਹਿ-ਮੰਜ਼ਿਲ
"सहयता सीमा, सहन सीमा","ਸਹਿਣਸ਼ੀਲਤਾ ਸੀਮਾ, ਸਹਿਣਸ਼ੀਲਤਾ ਸੀਮਾ"
सांस्थितिक,ਟੌਪੋਲੋਜੀਕਲ
सांस्थितिक द्वैत,ਟੌਪੋਲੋਜੀਕਲ ਦਵੈਤ
सांस्थितिक समूह,ਟੌਪੋਲੋਜੀਕਲ ਗਰੁੱਪ
सांस्थितिक तुल्याकारिता,ਟੌਪੋਲੋਜੀਕਲ ਆਈਸੋਮੋਰਫਿਜ਼ਮ
सांस्थितिक रैखिक समष्टि,ਟੌਪੋਲੋਜੀਕਲ ਰੇਖਿਕ ਸਪੇਸ
सांस्थितिकतः,ਟੌਪੋਲੋਜੀਕਲ ਤੌਰ &#39;ਤੇ
सांस्थितिक प्रतिचित्रण,ਟੌਪੋਗ੍ਰਾਫਿਕ ਮੈਪਿੰਗ
सांस्थितिक गुणधर्म,ਟੌਪੋਲੋਜੀਕਲ ਜਾਇਦਾਦ
सांस्थितिक समष्टि,ਟੌਪੋਲੋਜੀਕਲ ਆਬਾਦੀ
सांस्थितिक सदिश समष्टि,ਟੌਪੋਲੋਜੀਕਲ ਵੈਕਟਰ ਸਪੇਸ
"संस्थिति-विज्ञान, सांस्थितिकी","ਟੌਪੋਲੋਜੀ, ਟੌਪੋਲੋਜੀ"
"मरोड़, विमोटन, ऐंठन","ਕੜਵੱਲ, ਕੜਵੱਲ, ਕੜਵੱਲ"
"वृत्तज ठोस-वलय, टोरस","ਸਰਕੂਲਰ ਠੋਸ-ਰਿੰਗ, ਟੋਰਸ"
"जोड़, योग (स.), संपूर्ण, पूर्ण (वि.)","ਕੁੱਲ, ਜੋੜ (ਸ.), ਪੂਰਾ, ਸੰਪੂਰਨ (v.)"
संपूर्ण अवकलज,ਪੂਰਾ ਡੈਰੀਵੇਟਿਵ
संपूर्ण अवकल,ਸੰਪੂਰਣ ਅੰਤਰ
संपूर्ण अवकल समीकरण,ਪੂਰਨ ਅੰਤਰ ਸਮੀਕਰਨ
संपूर्ण निरीक्षण,ਡੂੰਘਾਈ ਨਾਲ ਨਿਰੀਖਣ
संपूर्णतया परिबद्ध,ਪੂਰੀ ਤਰ੍ਹਾਂ ਨਾਲ ਬੰਨ੍ਹਿਆ ਹੋਇਆ
संपूर्णतया क्रमित समुच्चय,ਬਿਲਕੁਲ ਆਰਡਰ ਕੀਤਾ ਸੈੱਟ
संपूर्ण क्रमीकरण,ਸੰਪੂਰਨ ਸੀਰੀਅਲਾਈਜ਼ੇਸ਼ਨ
" अनुरेख, अनुरेखण (सं.) , संछेद (सं.), अनुरेखण करना (वि.)","ਟਰੇਸ ਕਰਨਾ, ਟਰੇਸ ਕਰਨਾ (ed.), ਵਿੰਨ੍ਹਣਾ (n.), ਟਰੇਸ ਕਰਨਾ (v.)"
आव्यूह का अनुरेख,ਮੈਟਰਿਕਸ ਟਰੇਸ
"अनुरेखण, अक्स अंकन","ਟਰੇਸਿੰਗ, ਮਾਰਕਿੰਗ"
विनियम फलन,ਰੈਗੂਲੇਸ਼ਨ ਫੰਕਸ਼ਨ
" प्रक्षेप-पथ, प्रपथ , संछेदी","ਟ੍ਰੈਜੈਕਟਰੀ, ਟ੍ਰੈਜੈਕਟਰੀ, ਟ੍ਰੈਜੈਕਟਰੀ"
अबीजीय,ਪਾਰਦਰਸ਼ੀ
अबीजीय समीकरण,ਬੀਜਗਣਿਤ ਸਮੀਕਰਨ
अबीजीय फलन,ਬੀਜਗਣਿਤ ਫੰਕਸ਼ਨ
अबीजीय संख्या,ਬੀਜਗਣਿਤ ਸੰਖਿਆ
"स्थानांतरण, अंतरण","ਤਬਾਦਲਾ, ਤਬਾਦਲਾ"
अंतरित फलन,ਅੰਤਰ ਫੰਕਸ਼ਨ
परिमितातीत आगमन,ਸੀਮਿਤ ਆਗਮਨ
परिमितातीत संख्या,ਅਨੰਤ ਸੰਖਿਆ
रूपांतर,ਪਰਿਵਰਤਨ
रूपांतरण-सूत्र,ਪਰਿਵਰਤਨ ਫਾਰਮੂਲਾ
रूपांतरण आव्यूह,ਪਰਿਵਰਤਨ ਮੈਟ੍ਰਿਕਸ
निर्देशांकों का रूपांतरण,ਕੋਆਰਡੀਨੇਟਸ ਦੀ ਤਬਦੀਲੀ
रूपांतरित फलन,ਤਬਦੀਲੀ ਫੰਕਸ਼ਨ
रूपांतरित आव्यूह,ਪਰਿਵਰਤਿਤ ਮੈਟ੍ਰਿਕਸ
पोत-परिवहन समस्या,ਸ਼ਿਪਿੰਗ ਸਮੱਸਿਆ
क्षणिक आचरण,ਵਕਤੀ ਵਿਹਾਰ
क्षणिक हल,ਪਲ ਦਾ ਹੱਲ
संक्रमण,ਲਾਗ
संक्रमण आव्यूह,ਪਰਿਵਰਤਨ ਮੈਟ੍ਰਿਕਸ
संक्रामक,ਛੂਤਕਾਰੀ
संक्रमण-नियम,ਤਬਦੀਲੀ ਨਿਯਮ
संक्रामक संबंध,ਛੂਤ ਵਾਲਾ ਰਿਸ਼ਤਾ
संक्रामिता,ਛੂਤਕਾਰੀ
संक्रामिता-समुच्चय,ਛੂਤ ਦਾ ਕੁੱਲ
स्थानांतरण,ਟ੍ਰਾਂਸਫਰ ਕਰੋ
परिवहन लागत,ਆਵਾਜਾਈ ਦੇ ਖਰਚੇ
परिवहन समस्या,ਆਵਾਜਾਈ ਦੀ ਸਮੱਸਿਆ
परिवहन काल,ਆਵਾਜਾਈ ਦਾ ਸਮਾਂ
अभिगमन-समीकरण,ਪਹੁੰਚ ਸਮੀਕਰਨ
परिवर्तित आव्यूह,ਪਰਿਵਰਤਿਤ ਮੈਟ੍ਰਿਕਸ
आव्यूह-परिवर्त,ਮੈਟ੍ਰਿਕਸ ਵੇਰੀਏਬਲ
पक्षांतरण,ਤਬਦੀਲੀ
अनुप्रस्थता,ਟ੍ਰਾਂਸਵਰਸ
अनुप्रस्थता प्रतिबंध,ਟ੍ਰਾਂਸਵਰਸ ਪਾਬੰਦੀ
"अनुप्रस्थ, आड़ा","ਟ੍ਰਾਂਸਵਰਸ, ਟ੍ਰਾਂਸਵਰਸ"
अनुप्रस्थ गति,ਟ੍ਰਾਂਸਵਰਸ ਸਪੀਡ
"समलंब, ट्रैपीजियम","trapezium, trapezium"
समलंबाभ,trapezoid
समलंब-प्रिज्म,ਟ੍ਰੈਪੀਜ਼ੀਅਮ ਪ੍ਰਿਜ਼ਮ
" प्रशोधन , उपचार","ਇਲਾਜ, ਇਲਾਜ"
वृक्षारेख,ਰੁੱਖ ਚਿੱਤਰ
"प्रवृत्ति, उपनति","ਰੁਝਾਨ, ਰੁਝਾਨ"
उपनति रेखा,ਵਾਧਾ ਲਾਈਨ
उपनति मान,ਵਾਧਾ ਮੁੱਲ
त्रयक,ਤਿਕੜੀ
" जाँच, परख , अभिप्रयोग","ਟੈਸਟ, ਟੈਸਟ, ਟੈਸਟ"
अभिप्रायोगिक फलन,ਦੋਸ਼ਾਤਮਕ ਫੰਕਸ਼ਨ
"त्रिभुज, त्रिकोण","ਤਿਕੋਣ, ਤਿਕੋਣ"
त्रिभुज असमिका,ਤਿਕੋਣ ਅਸਮਾਨਤਾ
वेग-त्रिभुज,ਵੇਗ ਤਿਕੋਣ
त्रिभुज-प्रतीक,ਤਿਕੋਣ ਪ੍ਰਤੀਕ
त्रिभुज पद्धति,ਤਿਕੋਣ ਸਿਸਟਮ
त्रिभुजनीयता,ਤਿਕੋਣਾ
"त्रिभुजीय, त्रिकोणीय, त्रिभुजाकार","ਤਿਕੋਣੀ, ਤਿਕੋਣੀ, ਤਿਕੋਣੀ"
त्रिभुजीय आव्यूह,ਤਿਕੋਣੀ ਮੈਟਰਿਕਸ
"त्रिभुजन, त्रिकोणीयन","triangulation, triangulation"
त्रिभाजन,ਤਿਕੜੀ
त्रिविकर्णी,ਤ੍ਰਿਵਿਕਾਰਣੀ
त्रिकोणमितीय,ਤਿਕੋਣਮਿਤੀ
त्रिकोणमितीय वक्र,ਤਿਕੋਣਮਿਤੀ ਵਕਰ
त्रिकोणमितीय समीकरण,ਤਿਕੋਣਮਿਤੀ ਸਮੀਕਰਨ
त्रिकोणमितीय फलन,ਤਿਕੋਣਮਿਤੀ ਫੰਕਸ਼ਨ
त्रिकोणमितीय सर्वसमिका,ਤਿਕੋਣਮਿਤੀ ਪਛਾਣ
त्रिकोणमितीय श्रेणी,ਤਿਕੋਣਮਿਤੀ ਲੜੀ
त्रिकोणमितीय हल,ਤਿਕੋਣਮਿਤੀ ਹੱਲ
त्रिकोणमितीय रूपांतरण,ਤਿਕੋਣਮਿਤੀ ਪਰਿਵਰਤਨ
त्रिकोणमिति,ਤਿਕੋਣਮਿਤੀ
