Gujarati,Tamil
સ્કેલર ઉત્પાદન,அளவிடல் தயாரிப்பு
સ્કેલર,அளவுகோல்
સ્કેલર ટ્રિપલ ઉત્પાદન,ஸ்கேலர் மூன்று தயாரிப்பு
સ્કેલીન ત્રિકોણ,ஸ்கேலின் முக்கோணம்
સ્કેટર ડાયાગ્રામ,சிதறல் வரைபடம்
શ્રોડિન્જર સમીકરણ,ஷ்ரோடிங்கர் சமன்பாடு
"મોસમી વધઘટ, મોસમી વધઘટ","பருவகால ஏற்ற இறக்கங்கள், பருவகால ஏற்ற இறக்கங்கள்"
"પેનિટ્રન્ટ, પેનિટ્રેટિંગ લાઇન, સેકન્ટ, ઇન્વર્સ કોસાઇન","ஊடுருவி, ஊடுருவும் கோடு, செகண்ட், தலைகீழ் கொசைன்"
વેધન પદ્ધતિ,துளையிடும் முறை
બીજું,இரண்டாவது
બીજો ક્રમ (બીજો પ્રકાર),இரண்டாவது வரிசை (இரண்டாம் வகை)
"વિભાગ, વિભાગ, વિભાગ, વિભાગ, વિભાગ","பிரிவு, பிரிவு, பிரிவு, பிரிவு, பிரிவு"
"પેટાવિભાગ, ક્ષેત્ર, ક્ષેત્ર","உட்பிரிவு, துறை, துறை"
વળાંક સેગમેન્ટ,வளைவு பிரிவு
સ્વ-આસક્તિ,சுய-பற்றுதல்
સ્વયં જોડાયેલ ઓપરેટર,சுயமாக இணைக்கப்பட்ட ஆபரேட்டர்
ઓટોઝાઇગસ,தன்னியக்கமான
અડધી ધરી,அரை அச்சு
અર્ધવર્તુળ,அரைவட்டம்
કોંક્રિટ મેટ્રિક્સ,கான்கிரீட் அணி
અભિન્ન ચતુર્ભુજ,ஒருங்கிணைந்த இருபடி
સમિસમુહ,சமிஸ்முஹ்
અડધો અંતરાલ,அரை இடைவெளி
અર્થ મુખ્ય ધરી,முக்கிய அச்சு என்று பொருள்
અર્ધ ગૌણ ધરી,அரை சிறு அச்சு
વિભાજિત બહુપદી,பிரிக்கக்கூடிய பல்லுறுப்புக்கோவை
ચલ અલગતા,மாறி பிரித்தல்
ક્રમ,வரிசை
અનુક્રમણિકા સિદ્ધાંત,குறியீட்டு கொள்கை
ક્રમિક વિશ્લેષણ,தொடர் பகுப்பாய்வு
ક્રમિક નમૂના,தொடர் மாதிரி
સ્પષ્ટ સહસંબંધ,வகைப்பட்ட தொடர்பு
"શ્રેણી, શ્રેણી, શ્રેણી","தொடர், தொடர், தொடர்"
"એકંદર, પવનની દિશા, પ્રવાહની દિશા, સ્થિર, સ્થિર (ver.)","மொத்த, காற்றின் திசை, நீரோடை திசை, உறைதல், உறைதல் (ver.)"
સેક્સટન્ટ,sextant
shewhart નિયંત્રણ ચાર્ટ,ஷெவார்ட் கட்டுப்பாட்டு விளக்கப்படம்
"ચિહ્ન, રકમ","அடையாளம், தொகை"
મેટ્રિક્સ માર્કર,அணி குறிப்பான்
ચતુર્ભુજ ચતુર્ભુજ પ્રતીક,இருபடி இருபடி சின்னம்
સચિન નંબર,சச்சின் எண்
મહત્વ સ્તર,முக்கியத்துவம் நிலை
મહત્વ પરીક્ષણ,முக்கியத்துவம் சோதனை
નોંધપાત્ર ગુણ,குறிப்பிடத்தக்க மதிப்பெண்கள்
માર્ક ટેસ્ટ,மதிப்பெண் சோதனை
પ્રતીક કાર્ય,சின்ன செயல்பாடு
સમાન લંબગોળ,ஒத்த நீள்வட்டம்
સજાતીય આકૃતિ,ஒரே மாதிரியான உருவம்
"સામ્યતા, સામ્યતા","ஒற்றுமை, ஒப்புமை"
સજાતીય મેટ્રિક્સ,ஒரே மாதிரியான அணி
સરળ બંધ વળાંક,எளிய மூடிய வளைவு
સરળ સહસંબંધ,எளிய தொடர்பு
સરળ હાર્મોનિક ગતિ,எளிய ஹார்மோனிக் இயக்கம்
સરળ રેન્ડમ નમૂના,எளிய சீரற்ற மாதிரி
"સમૂહ, સિમ્પ્લેક્સ, એકતરફી, સરળ","தொகுப்பு, எளிய, ஒருபக்க, எளிய"
વન-વે અલ્ગોરિધમ,ஒரு வழி அல்காரிதம்
એક ટેબલ,ஒற்றை அட்டவணை
સિમ્પસનનો એક તૃતીયાંશ નિયમ,சிம்சனின் மூன்றில் ஒரு பங்கு விதி
સિમ્યુલેશન પદ્ધતિ,உருவகப்படுத்துதல் முறை
એક સાથે વિભેદક સમીકરણો,ஒரே நேரத்தில் வேறுபட்ட சமன்பாடுகள்
એક સાથે સમીકરણો,ஒரே நேரத்தில் சமன்பாடுகள்
"ચિહ્ન, સાઈન","அடையாளம், சைன்"
"સાઈન કર્વ, સાઈન કર્વ","சைன் வளைவு, சைன் வளைவு"
સોલો,தனி
એકવિધ કાર્ય,சலிப்பான செயல்பாடு
વિચિત્ર અભિન્ન,ஒற்றைப்படை ஒருங்கிணைந்த
"વિચિત્રતા, વિચિત્રતા","விசித்திரம், விந்தை"
અનિવાર્ય મેટ્રિક્સ,மாறாத அணி
વિચિત્ર ઉકેલ,விசித்திரமான தீர்வு
નમૂનાનું કદ,மாதிரி அளவு
વિચિત્ર વિતરણ,ஒற்றைப்படை விநியோகம்
વિજાતીય હર્મિટિયન મેટ્રિક્સ,பன்முக ஹெர்மிடியன் அணி
વિપરીત,மாறுபாடு
વિચિત્ર સપ્રમાણ મેટ્રિક્સ,ஒற்றைப்படை சமச்சீர் அணி
ચલ ન્યૂનતમ,மாறியை குறைக்கிறது
"ઢાળ, ઢાળ, ઢાળ","சாய்வு, சாய்வு, சாய்வு"
ઢાળ ઢાળ,சாய்வு சாய்வு
"કૌંસ, ટૂંકા બંધનકર્તા","அடைப்புக்குறிகள், குறுகிய பிணைப்பு"
સીધો વળાંક,நேரான வளைவு
પરચુરણ કાર્ય,இதர செயல்பாடு
સૂર્ય સિસ્ટમ,சூரிய குடும்பம்
,
સોલેનોઇડલ વેક્ટર,சோலனாய்டல் திசையன்
"નક્કર, સમૂહ, સમઘન","திட, நிறை, கனசதுரம்"
"ક્યુબિક ભૂમિતિ, સ્ટીરિયોસ્કોપિક ભૂમિતિ","கன வடிவியல், ஸ்டீரியோஸ்கோபிக் வடிவியல்"
"ઉકેલ, સાધન","தீர்வு, கருவி"
શ્રેણી ફોર્મ સોલ્યુશન,தொடர் வடிவம் தீர்வு
સોલ્યુશન મેટ્રિક્સ,தீர்வு அணி
ત્રિકોણનો ઉકેલ,முக்கோணத்தின் தீர்வு
ઉકેલ વસ્તી,தீர்வு மக்கள் தொகை
સોનીન બહુપદી,சோனைன் பல்லுறுப்புக்கோவை
"આકાશ, અવકાશ, અવકાશ, અવકાશ, અવકાશ","வானம், விண்வெளி, விண்வெளி, விண்வெளி, விண்வெளி"
આકાશ વળાંક,வான வளைவு
પિતૃ સમૂહ,பெற்றோர் தொகுப்பு
સ્થાનિક સહસંબંધ રેખાકૃતિ,உள்ளூர் தொடர்பு வரைபடம்
ચોક્કસ રેખીય જૂથ,குறிப்பிட்ட நேரியல் குழு
ચોક્કસ વર્ટિકલ જૂથ,குறிப்பிட்ட செங்குத்து குழு
"ચોક્કસ ઘનતા, સંબંધિત ઘનતા","குறிப்பிட்ட அடர்த்தி, உறவினர் அடர்த்தி"
માનવ મેપિંગ પ્રમેય,மனித வரைபட தேற்றம்
કાર્યનો ધોરણ,செயல்பாட்டின் விதிமுறை
"ગોળો, ગોળો","கோளம், கோளம்"
ગોળાકાર સંકલન સિસ્ટમ,கோள ஒருங்கிணைப்பு அமைப்பு
ગોળાકાર ધ્રુવીય કોઓર્ડિનેટ્સ,கோள துருவ ஆயத்தொலைவுகள்
ગોળાકાર ત્રિકોણ,கோள முக்கோணம்
ગોળાકાર ત્રિકોણમિતિ,கோள முக்கோணவியல்
સર્પાકાર,சுழல்
"ચોરસ, ચોરસ","சதுரம், சதுரம்"
"ગુરુઓ, ગુરુબંધની","குருக்கள், குருபந்தனி"
ચોરસ અભિન્ન,சதுர ஒருங்கிணைந்த
ચોરસ મેટ્રિક્સ,சதுர அணி
વર્ગમૂળ,சதுர வேர்
નમૂના લેવાનો તબક્કો,மாதிரி நிலை
વંશવેલો કાર્ય,படிநிலை செயல்பாடு
પ્રમાણભૂત વિચલન,நிலையான விலகல்
પ્રમાણભૂત વિભેદક ઉત્પાદન,நிலையான வேறுபட்ட தயாரிப்பு
સંતુલન,சமநிலை
જડ વળાંક,உணர்ச்சியற்ற வளைவு
જડ બિંદુ,உணர்ச்சியற்ற புள்ளி
આઘાતજનક મૂલ્ય,அதிர்ச்சியடைந்த மதிப்பு
"નમૂના, આકૃતિ","மாதிரி, உருவம்"
આંકડાકીય,புள்ளியியல்
આંકડાકીય વિશ્લેષણ,புள்ளிவிவர பகுப்பாய்வு
આંકડાકીય વિતરણ,புள்ளிவிவர விநியோகம்
આંકડાકીય પૂર્વધારણા,புள்ளியியல் கருதுகோள்
આંકડાકીય અંદાજ,புள்ளியியல் தோராயம்
આંકડાકીય મોડેલ,புள்ளிவிவர மாதிரி
આંકડાકીય વસ્તી,புள்ளிவிவர மக்கள் தொகை
આંકડાકીય ગુણવત્તા નિયંત્રણ,புள்ளிவிவர தரக் கட்டுப்பாடு
"આંકડા, આંકડા","புள்ளிவிவரங்கள், புள்ளிவிவரங்கள்"
"અપરિવર્તનશીલ, સતત, સ્થિર, કાયમી","மாறாத, நிலையான, நிலையான, நிரந்தர"
સ્થાયી રાજ્ય ઉકેલ,நிலையான நிலை தீர்வு
વધુ સંભવિત માઉન્ટ,அதிக வாய்ப்புள்ள ஏற்றம்
ઢોળાવ-ક્લાઇમ્બ ડિઝાઇન,சாய்வு-ஏறு வடிவமைப்பு
સૌથી ઊભો વંશ,செங்குத்தான வம்சாவளி
પગલું કાર્ય,"படி-செயல்பாடு, படி-செயல்பாடு"
સ્ટર્લિંગ શ્રેણી,ஸ்டெர்லிங் வரம்பு
"સ્ટોકેસ્ટિક, સંભવિત","சீரற்ற, நிகழ்தகவு"
સંભવિત મેટ્રિક્સ,நிகழ்தகவு அணி
સંભવિત મોડેલ,நிகழ்தகவு மாதிரி
સંભવિત પ્રોગ્રામિંગ,நிகழ்தகவு நிரலாக்கம்
સંભવિત ચલ,நிகழ்தகவு மாறி
સ્ટોક્સ પ્રમેય,ஸ்டோக்ஸ் தேற்றம்
"સીધી રેખા, સીધી રેખા, સીધી રેખા","நேர்கோடு, நேர்கோடு, நேர்கோடு"
"સ્તર ચાર્ટ, બાર ચાર્ટ","நிலை விளக்கப்படம், பட்டை விளக்கப்படம்"
"સ્તરીકરણ, સ્તરીકરણ","அடுக்கு, அடுக்கு"
સ્તરીય નમૂના,அடுக்கு மாதிரி
"પ્રવાહ-રેખા, પ્રવાહ-રેખા","ஓட்டம்-வரி, ஓடை-வரி"
તણાવ,மன அழுத்தம்
મજબૂત વલણવાળું કાર્ય,வலுவான சாய்ந்த செயல்பாடு
સતત ઘટી રહ્યું છે,தொடர்ந்து குறைகிறது
સતત વધારો,தொடர்ச்சியான அதிகரிப்பு
સતત ઓર્ડિનેટ ફંક્શન,தொடர்ச்சியான ஒழுங்குமுறை செயல்பாடு
વિદ્યાર્થી કસોટી (વિદ્યાર્થી &#39;ટી&#39; ટેસ્ટ),மாணவர் சோதனை (மாணவர் &#39;t&#39; சோதனை)
ઉપસંગ્રહ,துணை சேகரிப்பு
પેટા-નિર્ધારિત,துணை நிர்ணயம்
પેટા-પ્રદેશ,துணை மண்டலம்
"પેટાવર્ગ, પેટાજૂથ, પેટાજૂથ","துணைப்பிரிவு, துணைக்குழு, துணைக்குழு"
અંતરાલ,இடைவெளி
"સબમેટ્રિક્સ, સબમેટ્રિક્સ","துணை அணி, துணை அணி"
"ફૂટનોટ, ફૂટનોટ, ફૂટનોટ","அடிக்குறிப்பு, அடிக்குறிப்பு, அடிக்குறிப்பு"
ઉત્તરાધિકાર,அடுத்தடுத்து
સબસેટ,துணைக்குழு
ઉપવસ્તી,துணை மக்கள்தொகை
બદલી,மாற்று
અર્ધ સ્પર્શેન્દ્રિય,அரை தொட்டுணரக்கூடியது
"સ્થાનાંતરિત કરવું, સ્થાનાંતરિત કરવું","மாற்றுவதற்கு, மாற்றுவதற்கு"
"બાદબાકી, બાદબાકી","கழித்தல், கழித்தல்"
"બાદબાકી, બાદબાકી","கழித்தல், கழித்தல்"
ધીમે ધીમે,படிப்படியாக
પ્રગતિશીલ તફાવત,முற்போக்கான வேறுபாடு
પ્રગતિશીલ એકીકરણ,முற்போக்கான ஒருங்கிணைப்பு
બાદમાં,பிந்தையது
જોડાયેલ,இணைக்கப்பட்ட
"સરવાળો, સરવાળો, સરવાળો, સરવાળો, સરવાળો","தொகை, தொகை, கூட்டு முடிவு, தொகை"
સરવાળો કાર્ય,தொகை செயல்பாடு
કમ્પાઇલેબલ,தொகுக்கக்கூடியது
યોગ બ્લોક,யோகா தொகுதி
સંકલન,தொகுத்தல்
સંગ્રહ સંમેલન,சேகரிப்பு மாநாடு
સંકલન સૂત્ર,தொகுப்பு சூத்திரம்
ગ્રેડ સંગ્રહ,தர சேகரிப்பு
સંકલન પ્રતીક,தொகுப்பு சின்னம்
અનંત સુધીનો યોગ,முடிவிலி வரை யோகா
"મૂર્ખ, મૂર્ખ","முட்டாள், முட்டாள்"
ઓવરસેટ,ஓவர்செட்
સુપરસોનિક પ્રવાહ,சூப்பர்சோனிக் ஓட்டம்
પૂરક કોણ,துணை கோணம்
lacquered ફ્લીસ ફ્લેટ,அரக்கு ஃபிளீஸ் பிளாட்
કાર્યનો આધાર,செயல்பாட்டின் ஆதரவு
"કલ્પના કરો, ધારો","கற்பனை, அனுமானம்"
ઉચ્ચ,உயர்
કરણી,கர்ணி
"સપાટી, સપાટી, સપાટી","மேற்பரப்பு, மேற்பரப்பு, மேற்பரப்பு"
ડોર્સલ વિસ્તાર,முதுகுப்புற பகுதி
પૃષ્ઠ અભિન્ન,பக்கம் ஒருங்கிணைந்த
આવરણ,கவர்
આવરણ,கவர்
કવર નકશો,அட்டை அட்டை
હસ્તાક્ષર,கையெழுத்து
સાંકેતિક તર્ક,குறியீட்டு தர்க்கம்
પ્રતીકાત્મક મોડેલ,குறியீட்டு மாதிரி
સપ્રમાણ,சமச்சீர்
આઇસોમેટ્રિક,ஐசோமெட்ரிக்
"સપ્રમાણ નિર્ધારક, સપ્રમાણ નિર્ધારક","சமச்சீர் தீர்மானிப்பான், சமச்சீர் தீர்மானிப்பான்"
સપ્રમાણ તફાવત,சமச்சீர் வேறுபாடு
સપ્રમાણ મેટ્રિક્સ,சமச்சீர் அணி
સિસ્ટમ વિશ્લેષણ સિસ્ટમ વિશ્લેષણ,அமைப்பு பகுப்பாய்வு அமைப்பு பகுப்பாய்வு
સીરીયલ સેમ્પલિંગ,தொடர் மாதிரி
"ટેબલ, ટેબલ","மேஜை, மேஜை"
"ટેબલ, ટેબલ","மேஜை, மேஜை"
અભિન્ન કોષ્ટક,ஒருங்கிணைந்த அட்டவணை
"ટેબ્યુલર, સપાટ","அட்டவணை, தட்டையானது"
ટેબ્યુલર સ્વરૂપ,அட்டவணை வடிவம்
"ટેબ્યુલર લોગરીધમ, ટેબ્યુલર લોગરીધમ","அட்டவணை மடக்கை, அட்டவணை மடக்கை"
ટેબ્યુલેટ,அட்டவணை
કોષ્ટક મૂલ્યો,அட்டவணை மதிப்புகள்
ટેબ્યુલેશન,அட்டவணை
"ટેબ્યુલર, ટેબ્યુલર મશીન, ટેબ્યુલર","அட்டவணை, அட்டவணை இயந்திரம், அட்டவணை"
"પૂંછડી, પૂંછડી","வால், வால்"
પૂંછડીનો વિસ્તાર (વિતરણનો),வால் பகுதி (விநியோகம்)
સ્પર્શ,தொடுதல்
"સ્પર્શક, સ્પર્શક, સ્પર્શક, સ્પર્શક","tangent, tangent, tangent, tangent"
ફ્લીસ ફ્લીસને સ્પર્શ કરો,டச் ஃபிளாட்
"સ્પર્શેન્દ્રિય, સ્પર્શક","தொட்டுணரக்கூடிய, தொட்டுணரக்கூடிய"
સ્પર્શક ઘટક,தொடுகோடு கூறு
સ્પર્શક કટ,தொடுகோடு வெட்டு
સ્પર્શરેખા,தொடுகோடு
"સ્પર્શેન્દ્રિય વિમાન, સ્પર્શેન્દ્રિય વિમાન","தொட்டுணரக்கூடிய விமானம், தொட்டுணரக்கூடிய விமானம்"
સ્પર્શ વસ્તી,தொட்டு மக்கள் தொகை
ટેપ પંચ,டேப் பஞ்ச்
ટેપ રીડર,டேப் ரீடர்
ટૌબ્રીનું પ્રમેય,டாப்ரியின் தேற்றம்
ટેલર પ્રમેય,டெய்லர் தேற்றம்
શેબીશેવ અંતર,ஷெபிஷேவ் தூரம்
ટી-વિતરણ,டி-விநியோகம்
આંતરજાતિ શ્રેણી,இனங்களுக்கு இடையேயான தொடர்
ટેમ્પોરલ કોઓર્ડિનેટ્સ,தற்காலிக ஒருங்கிணைப்புகள்
ટેમ્પોરલ સંબંધ,தற்காலிக உறவு
સમય ચલ,நேர மாறி
તણાવ શક્તિ,இழுவிசை வலிமை
"ક્ષેત્ર, ટેન્સર","புலம், டென்சர்"
ક્ષેત્ર વિશ્લેષણ,கள ஆய்வு
ક્ષેત્ર ઉત્પાદન,கள தயாரிப்பு
કામચલાઉ રૂપરેખાંકન,தற்காலிக கட்டமைப்பு
પોસ્ટ,அஞ்சல்
પ્રતિબંધ સમાપ્ત કરો,தடை முடிவுக்கு
અંતિમ વેગ ડાઈવ,இறுதி வேக டைவ்
સમાપ્તિ દશાંશ,முடிவு தசம
રેન્ક મૂલ્ય,தரவரிசை மதிப்பு
પગલું વિભેદક,படி வேறுபாடு
તબક્કાવાર એકીકરણ,படிப்படியான ஒருங்கிணைப்பு
"ત્રિકોણાકાર, ત્રિકોણાકાર","முக்கோண, முக்கோண"
પરીક્ષણ,சோதனை
વિભિન્ન એકરૂપતાની કસોટી,மாறுபாடு ஒருமைப்பாட்டின் சோதனை
પરીક્ષણ કાર્ય,சோதனை செயல்பாடு
પૂર્વધારણા પરીક્ષણ,அனுமான சோதனை
મહત્વ પરીક્ષણ,முக்கியத்துவம் சோதனை
પરીક્ષણ નમૂના,சோதனை மாதிரி
ટેટ્રાહેડ્રલ,நான்முக
ટેટ્રાહેડ્રલ કોણ,டெட்ராஹெட்ரல் கோணம்
ચતુર્ભુજ,நாற்கர
પ્રમેય,தேற்றம்
શેષ પ્રમેય,எஞ்சிய தேற்றம்
સૈદ્ધાંતિક માંગ કાર્ય,கோட்பாட்டு கோரிக்கை செயல்பாடு
સૈદ્ધાંતિક અવ્યવસ્થિત વિતરણ,கோட்பாட்டு இடைவிடாத விநியோகம்
સૈદ્ધાંતિક ભૂલ,தத்துவார்த்த பிழை
સૈદ્ધાંતિક ગોઠવણ,தத்துவார்த்த சரிசெய்தல்
સૈદ્ધાંતિક રચના,தத்துவார்த்த உருவாக்கம்
સૈદ્ધાંતિક આવર્તન,கோட்பாட்டு அதிர்வெண்
"સિદ્ધાંતમાં, સિદ્ધાંતમાં","கொள்கையளவில், கொள்கையளவில்"
સૈદ્ધાંતિક મોડેલ,தத்துவார்த்த மாதிரி
સૈદ્ધાંતિક રચના,தத்துவார்த்த உருவாக்கம்
સમીકરણ સિદ્ધાંત,சமன்பாடு கோட்பாடு
ભૂલ સિદ્ધાંત,பிழை கோட்பாடு
મૂલ્યાંકન સિદ્ધાંત,மதிப்பீட்டு கோட்பாடு
કાર્ય સિદ્ધાંત,செயல்பாடு கோட்பாடு
રમત સિદ્ધાંત,விளையாட்டு கோட்பாடு
ગુરુત્વાકર્ષણ સિદ્ધાંત,ஈர்ப்பு கோட்பாடு
માહિતી સિદ્ધાંત,தகவல் கோட்பாடு
અવેજી સિદ્ધાંત,மாற்று கொள்கை
સેટ થિયરી,கோட்பாடு அமைக்க
પંક્તિ સિદ્ધાંત,வரிசை கோட்பாடு
તરંગ સિદ્ધાંત,அலை கோட்பாடு
થર્મોડાયનેમિક,வெப்ப இயக்கவியல்
સ્ક્રૂ બંગડી,திருகு வளையல்
સ્ટીરિયોસ્કોપિક,ஸ்டீரியோஸ்கோபிக்
સ્ટીરિયોસ્કોપિક વેક્ટર વિશ્લેષણ,ஸ்டீரியோஸ்கோபிக் திசையன் பகுப்பாய்வு
ત્રિપુટી વર્ગીકરણ,முக்கோண வகைப்பாடு
"પ્રક્ષેપણ, ડ્રોપ","கணிப்பு, துளி"
"જોર, જોર","உந்துதல், உந்துதல்"
"સમય, અવધિ, અવધિ","நேரம், காலம், காலம்"
સમય અક્ષ,நேர அச்சு
કાળી અવલંબન,கருப்பு சார்பு
સમય આધારિત માળખું સમીકરણ,நேரம் சார்ந்த கட்டமைப்பு சமன்பாடு
સમય આધારિત પ્રક્રિયા,நேரம் சார்ந்த செயல்முறை
પોસ્ટ બંધ સમય,ஓய்வு நேரம்
સમય અંતરાલ,நேர இடைவேளை
સમય શ્રેણી,நேரத் தொடர்
સમય શ્રેણી વિશ્લેષણ,நேர தொடர் பகுப்பாய்வு
સમય શ્રેણી ટ્રસ્ટ,நேர தொடர் நம்பிக்கை
સમય સિસ્ટમ,நேர அமைப்பு
"સહનશીલતા, સહનશીલતા","சகிப்புத்தன்மை, சகிப்புத்தன்மை"
આધાર અંતરાલ,ஆதரவு இடைவெளி
સહ-માળ,இணை மாடி
"સહનશીલતા મર્યાદા, સહનશીલતા મર્યાદા","சகிப்புத்தன்மை வரம்பு, சகிப்புத்தன்மை வரம்பு"
ટોપોગ્રાફિક,இடவியல்
ટોપોલોજીકલ દ્વૈતતા,இடவியல் இருமை
ટોપોલોજીકલ જૂથ,இடவியல் குழு
ટોપોલોજીકલ આઇસોમોર્ફિઝમ,இடவியல் ஐசோமார்பிசம்
ટોપોલોજીકલ રેખીય જગ્યા,இடவியல் நேரியல் இடம்
ટોપોલોજીકલ રીતે,இடவியல் ரீதியாக
ટોપોગ્રાફિક મેપિંગ,நிலப்பரப்பு வரைபடம்
ટોપોલોજીકલ પ્રોપર્ટી,இடவியல் சொத்து
ટોપોલોજીકલ વસ્તી,இடவியல் மக்கள் தொகை
ટોપોલોજીકલ વેક્ટર જગ્યા,இடவியல் திசையன் இடம்
"ટોપોલોજી, ટોપોલોજી","இடவியல், இடவியல்"
"આંચકી, ખેંચાણ, આંચકી","வலிப்பு, பிடிப்பு, வலிப்பு"
"ગોળાકાર ઘન-રિંગ, ટોરસ","வட்ட வடிவ திட வளையம், டோரஸ்"
"કુલ, સરવાળો (ઓ.), સંપૂર્ણ, સંપૂર્ણ (v.)","மொத்த, கூட்டுத்தொகை (கள்.), முழு, முழுமையான (வி.)"
સંપૂર્ણ વ્યુત્પન્ન,முழுமையான வழித்தோன்றல்
સંપૂર્ણ વિભેદક,சரியான வேறுபாடு
સંપૂર્ણ વિભેદક સમીકરણ,முழுமையான வேறுபாடு சமன்பாடு
સંપૂર્ણ તપાસ,முழுமையான ஆய்வு
સંપૂર્ણપણે બંધાયેલ,முற்றிலும் கட்டுப்பட்டது
સંપૂર્ણ ઓર્ડર કરેલ સેટ,செய்தபின் வரிசைப்படுத்தப்பட்ட தொகுப்பு
સંપૂર્ણ ક્રમાંકન,முழுமையான வரிசைப்படுத்தல்
"ટ્રેસ કરવું, ટ્રેસ કરવું (n.), વીંધવું (n.), ટ્રેસ કરવું (v.)","தடமறிதல், தடமறிதல் (n.), துளைத்தல் (n.), தடமறிதல் (v.)"
મેટ્રિક્સ ટ્રેસ,அணி சுவடு
"ટ્રેસીંગ, માર્કિંગ","தடமறிதல், குறியிடுதல்"
નિયમન કાર્ય,ஒழுங்குமுறை செயல்பாடு
"માર્ગ, બોલ, બોલ","பாதை, பாதை, பாதை"
ગુણાતીત,ஆழ்நிலை
બીજગણિતીય સમીકરણ,இயற்கணித சமன்பாடு
બીજગણિત કાર્ય,இயற்கணித செயல்பாடு
બીજગણિત નંબર,இயற்கணித எண்
"ટ્રાન્સફર, ટ્રાન્સફર","பரிமாற்றம், பரிமாற்றம்"
વિભેદક કાર્ય,வேறுபட்ட செயல்பாடு
મર્યાદિત આગમન,வரையறுக்கப்பட்ட வருகை
અનંત સંખ્યા,எல்லையற்ற எண்
ભિન્નતા,மாறுபாடு
રૂપાંતર સૂત્ર,மாற்று சூத்திரம்
ટ્રાન્સફોર્મેશન મેટ્રિક્સ,உருமாற்ற அணி
કોઓર્ડિનેટ્સનું રૂપાંતર,ஆயங்களை மாற்றுதல்
પરિવર્તન કાર્ય,மாற்றும் செயல்பாடு
પરિવર્તિત મેટ્રિક્સ,மாற்றப்பட்ட அணி
શિપિંગ સમસ્યા,கப்பல் பிரச்சனை
ક્ષણિક આચરણ,தற்காலிக நடத்தை
ક્ષણિક ઉકેલ,தற்காலிக தீர்வு
ચેપ,தொற்று
સંક્રમણ મેટ્રિક્સ,மாற்றம் அணி
સાંસર્ગિક,தொற்றும் தன்மை கொண்டது
સંક્રમણ નિયમ,மாற்றம் விதி
ચેપી સંબંધ,தொற்று உறவு
ચેપીપણું,தொற்றுநோய்
ચેપી એકંદર,தொற்று மொத்த
ટ્રાન્સફર,இடமாற்றம்
પરિવહન ખર્ચ,போக்குவரத்து செலவுகள்
પરિવહન સમસ્યા,போக்குவரத்து பிரச்சனை
પરિવહન સમય,போக்குவரத்து நேரம்
ઍક્સેસ સમીકરણ,அணுகல் சமன்பாடு
પરિવર્તિત મેટ્રિક્સ,மாற்றப்பட்ட அணி
મેટ્રિક્સ ચલ,அணி மாறி
સ્થાનાંતરણ,இடமாற்றம்
ટ્રાન્સવર્સ,குறுக்கு
ટ્રાંસવર્સ પ્રતિબંધ,குறுக்கு கட்டுப்பாடு
"ત્રાંસી, ત્રાંસી","குறுக்கு, குறுக்கு"
ટ્રાંસવર્સ ઝડપ,குறுக்கு வேகம்
"ટ્રેપેઝિયમ, ટ્રેપેઝિયમ","trapezium, trapezium"
ટ્રેપેઝોઇડ,ட்ரேப்சாய்டு
ટ્રેપેઝિયમ પ્રિઝમ,ட்ரேபீசியம் ப்ரிஸம்
"સારવાર, સારવાર","சிகிச்சை, சிகிச்சை"
વૃક્ષ રેખાકૃતિ,மரம் வரைபடம்
"વલણ, વલણ","போக்கு, போக்கு"
ઉદય રેખા,உயர்வு வரி
વધારાનું મૂલ્ય,அதிகரிக்கும் மதிப்பு
ત્રિપુટી,முக்கோணம்
"પરીક્ષણ, પરીક્ષણ, પરીક્ષણ","சோதனை, சோதனை, சோதனை"
આરોપાત્મક કાર્ય,குற்றச்சாட்டு செயல்பாடு
"ત્રિકોણ, ત્રિકોણ","முக்கோணம், முக்கோணம்"
ત્રિકોણ અસમાનતા,முக்கோண சமத்துவமின்மை
વેગ ત્રિકોણ,வேக முக்கோணம்
ત્રિકોણ પ્રતીક,முக்கோண சின்னம்
ત્રિકોણ સિસ્ટમ,முக்கோண அமைப்பு
ત્રિકોણ,முக்கோணம்
"ત્રિકોણાકાર, ત્રિકોણાકાર, ત્રિકોણાકાર","முக்கோண, முக்கோண, முக்கோண"
ત્રિકોણાકાર મેટ્રિક્સ,முக்கோண அணி
"ત્રિકોણ, ત્રિકોણ","முக்கோணம், முக்கோணம்"
ત્રિપુટી,முக்கோணம்
ત્રિવિકર્ણી,திரிவிகர்ணி
ત્રિકોણમિતિ,முக்கோணவியல்
ત્રિકોણમિતિ વળાંક,முக்கோணவியல் வளைவு
ત્રિકોણમિતિ સમીકરણો,முக்கோணவியல் சமன்பாடுகள்
ત્રિકોણમિતિ કાર્ય,முக்கோணவியல் செயல்பாடு
ત્રિકોણમિતિ ઓળખ,முக்கோணவியல் அடையாளங்கள்
ત્રિકોણમિતિ શ્રેણી,முக்கோணவியல் தொடர்
ત્રિકોણમિતિ ઉકેલ,முக்கோணவியல் தீர்வு
ત્રિકોણમિતિ પરિવર્તન,முக்கோணவியல் மாற்றம்
ત્રિકોણમિતિ,முக்கோணவியல்
