Marathi,Punjabi
प्रसार,ਪ੍ਰਸਾਰ
प्रसार,ਪ੍ਰਸਾਰ
रेडिओ लहरींचा प्रसार,ਰੇਡੀਓ ਤਰੰਗਾਂ ਦਾ ਪ੍ਰਸਾਰ
प्रसार वक्र,ਪ੍ਰਸਾਰ ਕਰਵ
मालमत्ता,ਜਾਇਦਾਦ
प्रमाणित,ਅਨੁਪਾਤ
संरक्षण प्रमाण,ਸੁਰੱਖਿਆ ਅਨੁਪਾਤ
संरक्षणात्मक रिले,ਸੁਰੱਖਿਆਤਮਕ ਰਿਲੇਅ
प्रोटोकॉल,ਪ੍ਰੋਟੋਕੋਲ
प्रोटोटाइप,ਪ੍ਰੋਟੋਟਾਈਪ
प्रॉक्सी सर्व्हर,ਪਰਾਕਸੀ ਸਰਵਰ
सायकोएकॉस्टिक कोडर,ਮਨੋਵਿਗਿਆਨਕ ਕੋਡਰ
सायकोएकॉस्टिक मोड,ਮਨੋਵਿਗਿਆਨਕ mode ੰਗ
सायकोएकॉस्टिक मॉडेल,ਮਨੋਵਿਗਿਆਨਕ ਮਾਡਲ
सायकोएकॉस्टिक इंद्रियगोचर,ਮਨੋਵਿਗਿਆਨਕ ਵਰਤਾਰਾ
सायकोएकॉस्टिक्स,ਮਨੋਵਿਗਿਆਨਕ
सायकोमेट्रिक चार्ट,ਮਨੋਵਿਗਿਆਨਕ ਚਾਰਟ
सार्वजनिक पत्ता एम्पलीफायर,ਪਬਲਿਕ ਐਡਰੈੱਸ ਐਂਪਲੀਫਾਇਰ
सार्वजनिक प्रसारक,ਜਨਤਕ ਪ੍ਰਸਾਰਣਟਰ
नाडी,ਨਬਜ਼
नाडी कोड मॉड्यूलेशन,ਪਲਸ ਕੋਡ ਦੀ ਸੰਚਾਲਨ
नाडी जनरेटर,ਪਲਸ ਜਨਰੇਟਰ
नाडी मॉड्यूलेशन,ਪਲਸ ਦੀ ਵਰਤੋਂ
नाडी वाढीची वेळ,ਪਲਸ ਵਧਣ ਦਾ ਸਮਾਂ
नाडी रुंदी,ਨਬਜ਼ ਚੌੜਾਈ
पंच कार्ड,ਪੰਚਡ ਕਾਰਡ
पंक्चरिंग,ਵਾਕਾਂਸ਼
बटन दाब,ਪੁਸ਼ ਬਟਨ
पुल पॉवर पॉवर एम्पलीफायर पुल,ਪੁਸ਼ ਪਲ ਪਾਵਰ ਐਂਪਲੀਫਾਇਰ
चतुष्पाद,ਚਤੁਰਭੁਜ
चतुष्पाद,ਕਵਾਡਰੇਚਰ
गुणवत्ता,ਗੁਣਵੱਤਾ
गुणवत्ता नियंत्रण,ਗੁਣਵੱਤਾ ਕੰਟਰੋਲ
गुणवत्ता घटक,ਕੁਆਲਿਟੀ ਦਾ ਕਾਰਕ
प्रमाण,ਮਾਤਰਾ
परिमाण,ਕੁਆਂਟਿਕ
परिमाण त्रुटी,ਕੁਆਂਟਾਈਜੇਸ਼ਨ ਗਲਤੀ
परिमाण,ਮਾਤਰਾ
विस्मयकारक,ਬੁਝਾਉਣ ਵਾਲਾ
रेडिएटेड पॉवर,ਰੇਡੀਏਟ ਪਾਵਰ
रेडिएशन,ਰੇਡੀਏਸ਼ਨ
रेडिएशन कार्यक्षमता,ਰੇਡੀਏਸ਼ਨ ਕੁਸ਼ਲਤਾ
रेडिओ,ਰੇਡੀਓ
रेडिओ क्रियाकलाप धोके,ਰੇਡੀਓ ਗਤੀਵਿਧੀ ਖਤਰੇ
रेडिओ खगोलशास्त्र,ਰੇਡੀਓ ਖਗੋਲ ਵਿਗਿਆਨ
रेडिओ वारंवारता,ਰੇਡੀਓ ਬਾਰੰਬਾਰਤਾ
रेडिओ फ्रिक्वेन्सी (आरएफ) ड्राइव्ह,ਰੇਡੀਓ ਬਾਰੰਬਾਰਤਾ (ਆਰਐਫ) ਡਰਾਈਵ
रेडिओ फ्रिक्वेन्सी (आरएफ) फीडर,ਰੇਡੀਓ ਬਾਰੰਬਾਰਤਾ (ਆਰਐਫ) ਫੀਡਰ
रेडिओ फ्रिक्वेन्सी (आरएफ) ऑसीलेटर,ਰੇਡੀਓ ਬਾਰੰਬਾਰਤਾ (ਆਰਐਫ) c ਸਿਲੇਟਰ
रेडिओ फ्रिक्वेन्सी (आरएफ) सिंथेसाइझर,ਰੇਡੀਓ ਬਾਰੰਬਾਰਤਾ (ਆਰ.ਐੱਫ.) ਸਿੰਥੇਸਾਈਜ਼ਰ
रेडिओ हस्तक्षेप,ਰੇਡੀਓ ਦਖਲ
रेडिओ स्थान,ਰੇਡੀਓ ਸਥਿਤੀ
रेडिओ नेटवर्किंग (आरएन) चॅनेल,ਰੇਡੀਓ ਨੈਟਵਰਕਿੰਗ (ਆਰ ਐਨ) ਚੈਨਲ
रेडिओ प्रसार माध्यम,ਰੇਡੀਓ ਪ੍ਰਾਈਵੇਸ਼ਨ ਮਾਧਿਅਮ
रेडिओ रिसीव्हर,ਰੇਡੀਓ ਰਿਸੀਵਰ
रेडिओ नियम,ਰੇਡੀਓ ਨਿਯਮ
रेडिओ सिग्नल,ਰੇਡੀਓ ਸਿਗਨਲ
रेडिओ स्पेक्ट्रम,ਰੇਡੀਓ ਸਪੈਕਟ੍ਰਮ
रेडिओ ट्रॅकिंग,ਰੇਡੀਓ ਟਰੈਕਿੰਗ
रेडिओ ट्रान्समीटर,ਰੇਡੀਓ ਟ੍ਰਾਂਸਮੀਟਰ
रेडिओ वेव्ह,ਰੇਡੀਓ ਵੇਵ
त्रिज्या,ਰੇਡੀਅਸ
रॅम्प,ਰੈਂਪ
यादृच्छिक,ਬੇਤਰਤੀਬ
यादृच्छिक डेटा,ਬੇਤਰਤੀਬੇ ਡਾਟਾ
यादृच्छिक त्रुटी,ਬੇਤਰਤੀਬੇ ਗਲਤੀ
यादृच्छिक चढउतार,ਬੇਤਰਤੀਬੇ ਉਤਰਾਅ ਚੜਾਅ
श्रेणी,ਸੀਮਾ
रास्टर,ਰਾਸਟਰ
रास्टर प्रतिमा स्वरूप,ਰਾਸਟਰ ਚਿੱਤਰ ਫਾਰਮੈਟ
दर नियंत्रण,ਰੇਟ ਕੰਟਰੋਲ
बदलण्याचे प्रमाण,ਤਬਦੀਲੀ ਦੀ ਦਰ
निर्धारित क्षमता,ਰੇਟ ਕੀਤੀ ਸਮਰੱਥਾ
रेटेड हॉर्स पॉवर,ਦਰਜਾ ਪ੍ਰਾਪਤ ਕਰਨ ਦੀ ਸ਼ਕਤੀ
रेट केलेली शक्ती,ਰੇਟਡ ਸ਼ਕਤੀ
रेटिंग,ਰੇਟਿੰਗ
आर-सी कपलिंग,ਆਰ-ਸੀ ਜੋੜ
प्रतिक्रिया,ਪ੍ਰਤੀਕ੍ਰਿਆ
प्रतिक्रिया,ਪ੍ਰਤੀਕਰਮ
प्रतिक्रियाशील घटक,ਪ੍ਰਤੀਕ੍ਰਿਆਸ਼ੀਲ ਭਾਗ
प्रतिक्रियाशील भार,ਪ੍ਰਤੀਕ੍ਰਿਆਸ਼ੀਲ ਲੋਡ
अभिकर्मक एचिंग,ਰੀਜੈਂਟ ਐਚਿੰਗ
रिअल टाइम ट्रान्समिशन,ਰੀਅਲ ਟਾਈਮ ਟ੍ਰਾਂਸਮਿਸ਼ਨ
पुनर्बांधणी,ਰੀਬ੍ਰੋਡਕਾਸਟਿੰਗ
प्राप्तकर्ता,ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲਾ
अँटेना प्राप्त,ਐਂਟੀਨਾ ਪ੍ਰਾਪਤ ਕਰਨਾ
प्राप्त केंद्र,ਸੈਂਟਰ ਪ੍ਰਾਪਤ ਕਰਨਾ
रिसेप्शन,ਰਿਸੈਪਸ਼ਨ
रिसेप्शन रिपोर्ट,ਰਿਸੈਪਸ਼ਨ ਰਿਪੋਰਟ
रिसेप्शन सर्वेक्षण,ਰਿਸੈਪਸ਼ਨ ਸਰਵੇਖਣ
परस्पर,ਪਰਸਪਰ
पुनर्रचना फिल्टर,ਪੁਨਰ ਨਿਰਮਾਣ ਫਿਲਟਰ
रेकॉर्ड करण्यायोग्य,ਚਮਤਕਾਰ
रेकॉर्ड,ਰਿਕਾਰਡ ਕੀਤਾ ਗਿਆ
रेकॉर्डर,ਰਿਕਾਰਡਰ
मुद्रित करणे,ਰਿਕਾਰਡਿੰਗ
रेकॉर्डिंग बूथ,ਬੋਥ ਰਿਕਾਰਡ ਕਰਨਾ
रेकॉर्डिंग हेड,ਰਿਕਾਰਡਿੰਗ
डिस्कवर रेकॉर्डिंग,ਡਿਸਕ ਤੇ ਰਿਕਾਰਡਿੰਗ
रेकॉर्डिंग रूम,ਰਿਕਾਰਡਿੰਗ ਕਮਰਾ
रेकॉर्डिंग सिस्टम,ਰਿਕਾਰਡਿੰਗ ਸਿਸਟਮ
रेकॉर्डिंग टेप,ਰਿਕਾਰਡਿੰਗ ਟੇਪ
दुरुस्ती,ਸੁਧਾਰ
सुधारित सिग्नल,ਸੁਧਾਰਕ ਸੰਕੇਤ
सुधारक,ਗੁਣਾ
रिसायकल,ਰੀਸਾਈਕਲ
रिडंडंसी,ਰਿਡੰਡੈਂਸੀ
निरर्थक,ਰਿਡੰਡੈਂਟ
निरर्थक घटक,ਰਿਡੰਡੈਂਟ ਐਲੀਮੈਂਟ
पुन्हा अभियंता,ਦੁਬਾਰਾ ਇੰਜੀਨੀਅਰਿੰਗ
पुन्हा प्रवेश,ਦੁਬਾਰਾ ਵਾਧਾ
संदर्भ वारंवारता,ਹਵਾਲਾ ਬਾਰੰਬਾਰਤਾ
संदर्भ मूल्य,ਹਵਾਲਾ ਮੁੱਲ
प्रतिबिंबित थर,ਪਰਤ ਨੂੰ ਦਰਸਾਉਂਦੀ ਹੈ
प्रतिबिंबित माध्यम,ਮਾਧਿਅਮ ਨੂੰ ਦਰਸਾਉਂਦੇ ਹੋਏ
प्रतिबिंबित पृष्ठभाग,ਸਤਹ ਪ੍ਰਤੀਬਿੰਬਤ
प्रतिबिंब,ਪ੍ਰਤੀਬਿੰਬ
परावर्तक,ਰਿਫਲੈਕਟਰ
अँटेना साठी परावर्तक,ਐਂਟੀਨਾ ਦਾ ਰਿਫਲੈਕਟਰ
अपवर्तन,ਰਿਫੈਕਸ਼ਨ
अपवर्तक सूचकांक,ਸੁਧਾਰਕ ਸੂਚਕਾਂਕ
रेफ्रिजरेशन,ਫਰਿੱਜ
पुनर्जन्म,ਪੁਨਰਜਨਮ
नोंदणी करा,ਰਜਿਸਟਰ
झडप नियंत्रित करणे,ਵਾਲਵ ਨੂੰ ਨਿਯਮਤ ਕਰੋ
नियमन,ਨਿਯਮ
नियामक,ਰੈਗੂਲੇਟਰ
नियामक,ਰੈਗੂਲੇਟਰੀ
मजबुतीकरण,ਮਜਬੂਤ
संबंधीत,ਰਿਸ਼ਤੇਦਾਰੀ
सापेक्ष परवानगी,ਰਿਸ਼ਤੇਦਾਰ ਪਰਮਜਿਟੀ
रिले,ਰਿਲੇਅ
रिले सेंटर,ਰੀਲੇਅ ਸੈਂਟਰ
रिले निःशब्द,ਰੀਲੇਅ ਗੱਡੀ
रिले ट्रान्समीटर,ਰੀਲੇਅ ਟ੍ਰਾਂਸਮੀਟਰ
सोडणे,ਜਾਰੀ ਕਰੋ
रिलीज नाही व्होल्ट,ਕੋਈ ਵੋਲਟ ਜਾਰੀ ਕਰੋ
विश्वसनीयता,ਭਰੋਸੇਯੋਗਤਾ
विश्वसनीय,ਭਰੋਸੇਯੋਗ
दूरस्थ,ਰਿਮੋਟ
रिमोट कंट्रोल,ਰਿਮੋਟ ਕੰਟਰੋਲ
रिमोट कंट्रोल आणि नेव्हिगेशन सिस्टम,ਰਿਮੋਟ ਕੰਟਰੋਲ ਅਤੇ ਨੇਵੀਗੇਸ਼ਨ ਸਿਸਟਮ
रिमोट कंट्रोल युनिट,ਰਿਮੋਟ ਕੰਟਰੋਲ ਯੂਨਿਟ
रिमोट सिस्टम,ਰਿਮੋਟ ਸਿਸਟਮ
दूरस्थपणे नियंत्रित उपकरणे,ਰਿਮੋਟਲੀ ਨਿਯੰਤਰਿਤ ਉਪਕਰਣ
कॉइलची पुनरावृत्ती करा,ਦੁਹਰਾਓ ਕੋਇਲ
रीपिटर,ਰੀਪੀਟਰ
बदली,ਤਬਦੀਲੀ
पुन्हा भरती,ਦੁਬਾਰਾ ਭਰਨਾ
पुनरुत्पादित,ਦੁਬਾਰਾ ਪੈਦਾ ਕਰੋ
पुनरुत्पादन,ਪ੍ਰਜਨਨ
पुन्हा रेकॉर्डिंग,ਦੁਬਾਰਾ ਰਿਕਾਰਡਿੰਗ
संशोधन आणि विकास,ਖੋਜ ਅਤੇ ਵਿਕਾਸ
रीसेट,ਰੀਸੈੱਟ
अवशिष्ट रीशफलिंग,ਬਚੀ ਤਬਦੀਲੀ
अवशेष,ਬਾਕੀ ਦੇ
प्रतिकार,ਵਿਰੋਧ
प्रतिकार भार,ਵਿਰੋਧ ਲੋਡ
प्रतिरोधक,ਰੋਧਕ
ठराव,ਰੈਜ਼ੋਲੂਸ਼ਨ
अनुनाद,ਗੂੰਜ
अनुनाद वारंवारता,ਗੂੰਜ ਦੀ ਬਾਰੰਬਾਰਤਾ
अनुनाद,ਗੂੰਜਕ
रेझोनंट लाइन,ਗੂੰਜਕ ਲਾਈਨ
अनुनाद,ਗੂੰਜਦਾਤਾ
संसाधन,ਸਰੋਤ
संसाधन सामायिकरण,ਸਰੋਤ ਸਾਂਝੀ ਕਰਨਾ
प्रतिसाद कालावधी,ਜਵਾਬ ਦੇਣ ਦੀ ਮਿਆਦ
प्रतिसाद,ਜਵਾਬ
जीर्णोद्धार,ਬਹਾਲੀ
परिणामी,ਨਤੀਜਾ
धारणा,ਧਾਰਨ
Retransmission,ਮੁੜ ਪ੍ਰਾਪਤ
पुनर्प्राप्ती,ਪ੍ਰਾਪਤੀ
पुनर्प्राप्ती इंजिन,ਪ੍ਰਾਪਤੀ ਇੰਜਣ
पुन्हा प्रयत्न करा,ਦੁਬਾਰਾ ਕੋਸ਼ਿਸ਼ ਕਰੋ
परत,ਵਾਪਸੀ
परत मार्ग,ਵਾਪਸੀ ਮਾਰਗ
पुनर्विचार,ਰੀਵਰਬਰੇਸ਼ਨ
पुनर्विचार वेळ,ਪੁਨਰ ਜਨਮ ਦਾ ਸਮਾਂ
रिव्हर्स बायस्ड डायोड,ਉਲਟਾ ਪੱਖਪਾਤੀ ਡਾਇਡ
उलट करंट,ਉਲਟਾ ਮੌਜੂਦਾ
रिव्हॉल्व्हिंग,ਘੁੰਮਣਾ
रिवाइंड,ਰੀਵਾਇੰਡ
रीवायरेबल फ्यूज,ਰੀਵਾਇਰੀਅਲ ਫਿ .ਜ਼
रीवायरिंग,ਰੀਵਾਇਰਿੰਗ
पुन्हा लिहिण्यायोग्य,ਮੁੜ ਲਿਖਤ
आरएफ ड्राइव्ह,ਆਰਐਫ ਡਰਾਈਵ
आरएफ फीडर,ਆਰਐਫ ਫੀਡਰ
आरएफ धोके,ਆਰਐਫ ਦੇ ਖਤਰੇ
आरएफ संरक्षण प्रमाण,ਆਰਐਫ ਪ੍ਰੋਟੈਕਸ਼ਨ ਅਨੁਪਾਤ
Rheostat,Rhostat
रिबन,ਰਿਬਨ
Rivet,ਰਿਵੇਟ
Riveteted संयुक्त,ਰਿਵੇਟਿਡ ਜੋੜ
Rivetting,ਕਠੋਰ
आरएन चॅनेल,Rn ਚੈਨਲ
रोबोट,ਰੋਬੋਟ
रोबोटिक्स,ਰੋਬੋਟਿਕਸ
रोल इन,ਅੰਦਰ ਰੋਲ
बाहेर पडा,ਵੇਲਨਾ
मूळ,ਰੂਟ
रोटरी,ਰੋਟਰੀ
रोटेशन,ਰੋਟੇਸ਼ਨ
मार्ग,ਰਸਤਾ
राउटर,ਰਾ ter ਟਰ
नियमित ऑपरेशन्स,ਰੁਟੀਨ ਸੰਚਾਲਨ
मार्ग,ਰੂਟਿੰਗ
वेळ धाव,ਸਮਾਂ ਚਲਾਓ
सुरक्षा व्यवस्था,ਸੁਰੱਖਿਆ ਵਿਵਸਥਾ
सुरक्षा इंटरलॉक,ਸੁਰੱਖਿਆ ਇੰਟਰਲਾਕ
Sag,Sag
ठळक वैशिष्ट्ये,ਪ੍ਰਮੁੱਖ ਵਿਸ਼ੇਸ਼ਤਾਵਾਂ
नमुना,ਨਮੂਨਾ
नमुना आणि होल्ड सर्किट,ਨਮੂਨਾ ਅਤੇ ਸਰਕਟ ਰੱਖੋ
नमुन्याचा आकार,ਨਮੂਨਾ ਦਾ ਆਕਾਰ
नमुना डेटा,ਨਮੂਨਾ ਵਾਲਾ ਡਾਟਾ
नमुना,ਨਮੂਨਾ
नमूना दर,ਨਮੂਨਾ ਦੀ ਦਰ
नमुना संपृक्तता,ਨਮੂਨਾਦਾਰ ਸੰਤ੍ਰਿਪਤ
नमुना सिद्धांत/प्रमेय,ਸੈਮਪਲਿੰਗ ਥਿ .ਰੀ / ਥਿ .ਮ
उपग्रह,ਸੈਟੇਲਾਈਟ
उपग्रह संप्रेषण,ਸੈਟੇਲਾਈਟ ਸੰਚਾਰ
उपग्रह कव्हरेज,ਸੈਟੇਲਾਈਟ ਕਵਰੇਜ
उपग्रह डिजिटल दुवा,ਸੈਟੇਲਾਈਟ ਡਿਜੀਟਲ ਲਿੰਕ
उपग्रह हस्तक्षेप,ਸੈਟੇਲਾਈਟ ਦਖਲ
उपग्रह रेडिओ,ਸੈਟੇਲਾਈਟ ਰੇਡੀਓ
उपग्रह रेडिओ ट्रान्समिशन,ਸੈਟੇਲਾਈਟ ਰੇਡੀਓ ਸੰਚਾਰ
उपग्रह प्रसारण,ਸੈਟੇਲਾਈਟ ਸੰਚਾਰ
संतृप्त हवा,ਸੰਤ੍ਰਿਪਤ ਹਵਾ
सॅच्युरेटिंग करंट,ਮੌਜੂਦਾ ਸੰਤ੍ਰਿਪਤ
संपृक्तता,ਸੰਤ੍ਰਿਪਤਾ
दात लाट सॉ,ਦੰਦ ਦੀ ਲਹਿਰ ਵੇਖੀ
स्केलेबिलिटी,ਸਕੇਲੇਬਿਲਟੀ
स्केल,ਸਕੇਲ
स्केल फॅक्टर,ਸਕੇਲ ਫੈਕਟਰ
स्केलिंग,ਸਕੇਲਿੰਗ
स्कॅन केलेले बीम,ਸਕੈਨ ਕੀਤਾ ਬੀਮ
स्कॅनर,ਸਕੈਨਰ
स्कॅनिंग वारंवारता,ਸਕੈਨਿੰਗ ਬਾਰੰਬਾਰਤਾ
स्कॅनिंग लाइन,ਸਕੈਨ ਲਾਈਨ
विखुरलेले,ਸਕੈਟਰਿੰਗ
परिस्थिती,ਦ੍ਰਿਸ਼
शेड्यूलर,ਸ਼ਡਿ r ਲਰ
योजनाबद्ध,ਯੋਜਨਾਬੰਦੀ
शॉटकी अडथळा,ਸਕੌਟਕੀ ਬੈਰੀਅਰ
Scintillation,ਦਿਸਣ
स्क्रॅम्बलर,ਸਕ੍ਰੈਮਬਲਰ
स्क्रॅम्बलिंग,ਸਕ੍ਰੈਂਬਲਿੰਗ
स्क्रॅप,ਸਕ੍ਰੈਪ
स्क्रॅपिंग,ਸਕ੍ਰੈਪਿੰਗ
स्क्रॅच,ਸਕ੍ਰੈਚ
स्क्रीन,ਸਕਰੀਨ
स्क्रीन बर्न,ਸਕ੍ਰੀਨ ਬਰਨ
स्क्रीन बायपास,ਸਕਰੀਨ ਬਾਈਪਾਸ
स्क्रीन करंट,ਸਕ੍ਰੀਨ ਮੌਜੂਦਾ
स्क्रीन ग्रीड,ਸਕ੍ਰੀਨ ਗਰਿੱਡ
स्क्रीन सेव्हर,ਸਕਰੀਨ ਸੇਵਰ
स्क्रीनिंग केबल,ਸਕਰੀਨਡ ਕੇਬਲ
स्क्रीनिंग,ਸਕ੍ਰੀਨਿੰਗ
स्क्रोल,ਸਕ੍ਰੌਲ ਕਰੋ
स्क्रोल बार,ਸਕ੍ਰੌਲ ਬਾਰ
स्क्रोलिंग,ਸਕ੍ਰੌਲਿੰਗ
शोध इंजिन,ਖੋਜ ਇੰਜਣ
दुय्यम,ਸੈਕੰਡਰੀ
दुय्यम सेल,ਸੈਕੰਡਰੀ ਸੈੱਲ
क्षेत्र,ਸੈਕਟਰ
विभाग,ਖੰਡ
सेल्फ डायग्नोस्टिक,ਸਵੈ-ਨਿਦਾਨ
अर्धसंवाहक,ਸੈਮੀਕੋਂਡਕਟਰ
प्रेषक,ਭੇਜਣ ਵਾਲੇ
संवेदनशीलता,ਸੰਵੇਦਨਸ਼ੀਲਤਾ
सेन्सर,ਸੈਂਸਰ
क्रम,ਤਰਤੀਬ
अनुक्रमांक,ਸੀਰੀਅਲ
अनुक्रमांक प्रवेश,ਸੀਰੀਅਲ ਐਕਸੈਸ
सिरियल पोर्ट,ਸੀਰੀਅਲ ਪੋਰਟ
मालिका अनुनाद,ਲੜੀਵਾਰ ਗੂੰਜ
सर्व्हर,ਸਰਵਰ
सेटअप,ਸਥਾਪਨਾ ਕਰਨਾ
शेडिंग,ਸ਼ੇਡਿੰਗ
सावली,ਸ਼ੈਡੋ
शॅननचे प्रमेय,ਸ਼ੈਨਨ ਦਾ ਸਿਧਾਂਤ
आकार,ਸ਼ਬਦਾ ਹੈ
सामायिकवेअर,ਸ਼ੇਅਰਵੇਅਰ
म्यान,ਮਿਆਨ
शिफ्ट,ਸ਼ਿਫਟ
शिफ्टिंग,ਸ਼ਿਫਟਿੰਗ
शॉक,ਸਦਮਾ
शॉर्ट सर्किट,ਸ਼ਾਰਟ ਸਰਕਟ
शॉर्ट सर्किट चाचणी,ਛੋਟਾ ਸਰਕਟ ਟੈਸਟ
शॉर्ट वेव्ह,ਛੋਟਾ ਵੇਵ
शॉर्ट वेव्ह सेंटर,ਛੋਟਾ ਵੇਵ ਸੈਂਟਰ
शॉर्टकट,ਸ਼ਾਰਟਕੱਟ
शटडाउन,ਸ਼ਟ ਡਾਉਨ
शटडाउन सिग्नल,ਬੰਦ ਕਰਨ ਦਾ ਸੰਕੇਤ
साइड बँड,ਸਾਈਡ ਬੈਂਡ
साइड बँड पॉवर,ਸਾਈਡ ਬੈਂਡ ਪਾਵਰ
सिग्नल,ਇਸ਼ਾਰਾ
सिग्नल मोठेपणा,ਸੰਕੇਤ ਐਪਲੀਟਿ .ਡ
सिग्नल फ्लो आलेख,ਸੰਕੇਤ ਗ੍ਰਾਫ
सिग्नल जनरेटर,ਸਿਗਨਲ ਜੇਨਰੇਟਰ
सिग्नल लाइट,ਸਿਗਨਲ ਲਾਈਟ
सिग्नल राउटिंग,ਸਿਗਨਲ ਰੂਟਿੰਗ
सिग्नल सामर्थ्य,ਸੰਕੇਤ ਸ਼ਕਤੀ
क्रॉस टॉक रेशोचे सिग्नल,ਟਾਕ ਦੇ ਅਨੁਪਾਤ ਨੂੰ ਪਾਰ ਕਰਨ ਲਈ ਸੰਕੇਤ
आवाजाचे प्रमाण सिग्नल,ਸ਼ੋਰ ਅਨੁਪਾਤ ਨੂੰ ਸੰਕੇਤ
अन्वाट ध्वनी प्रमाण सिग्नल,ਨਿਰਵਿਘਨ ਸ਼ੋਰ ਅਨੁਪਾਤ ਦੇ ਸੰਕੇਤ
सिग्नलिंग आणि स्विचिंग,ਸੰਕੇਤ ਅਤੇ ਬਦਲਣਾ
सिग्नलिंग बिट,ਸੰਕੇਤ
महत्त्वपूर्ण साइडबँड,ਮਹੱਤਵਪੂਰਨ ਸਾਈਡਬੈਂਡ
सिम्प्लेक्स,ਸਧਾਰਨ
सिम्युलेशन,ਸਿਮੂਲੇਸ਼ਨ
सिम्युलेटर,ਸਿਮੂਲੇਟਰ
सिमुलकास्ट,ਸਿਮੂਕਲਕਾਸਟ
एकाचवेळी मुखवटा,ਸਿਮਟਲ ਮਾਸਕਿੰਗ
साइन घटक,ਸਿਨ ਕੰਪੋਨੈਂਟ
साइन वेव्ह,ਸਿਨ ਲਹਿਰ
एकल वारंवारता नेटवर्क,ਸਿੰਗਲ ਫ੍ਰੀਕੁਐਂਸੀ ਨੈਟਵਰਕ
सिंगल फेज मोटर,ਸਿੰਗਲ ਪੜਾਅ ਮੋਟਰ
जागा,ਸਾਈਟ
साइट लेआउट योजना,ਸਾਈਟ ਲੇਆਉਟ ਯੋਜਨਾ
कुशल ऑपरेटर,ਕੁਸ਼ਲ ਆਪਰੇਟਰ
अंतर वगळा,ਦੂਰੀ ਛੱਡੋ
स्काय वेव्ह,ਅਸਮਾਨ ਵੇਵ
स्काय वेव्ह प्रसार,ਸਕਾਈ ਵੇਵ ਪ੍ਰਸਾਰ
स्लॅब,ਸਲੈਬ
तिरकस मार्ग,ਸਲੇਂਟ ਮਾਰਗ
स्लॉट,ਸਲਾਟ
स्मार्ट कार्ड,ਸਮਾਰਟ ਕਾਰਡ
सोडियम वाष्प दिवा,ਸੋਡੀਅਮ ਭਾਫ ਦੀਵੇ
मऊ की,ਸਾਫਟ ਕੁੰਜੀ
सॉफ्टवेअर,ਸਾਫਟਵੇਅਰ
सौर क्रिया,ਸੋਲਰ ਐਕਟੀਵਿਟੀ
सौर उर्जा,ਸੂਰਜੀ ਊਰਜਾ
सौर flares,ਸੋਲਰ ਫਲੇਅਰਜ਼
सौर उर्जा,ਸੋਲਰ ਸੰਚਾਲਿਤ
ठोस राज्य,ਠੋਸ ਰਾਜ
सॉलिड स्टेट स्टोरेज,ਠੋਸ ਰਾਜ ਭੰਡਾਰ
सॉलिड स्टेट ट्रान्समीटर,ਠੋਸ ਰਾਜ ਟ੍ਰਾਂਸਮੀਟਰ
क्रमवारी,ਕ੍ਰਮਬੱਧ
आवाज,ਆਵਾਜ਼
ध्वनी शोषण,ਆਵਾਜ਼ ਸਮਾਈ
ध्वनी शिल्लक,ਧੁਨੀ ਸੰਤੁਲਨ
ध्वनी शोधक,ਸਾ ound ਂਡ ਡਿਟੈਕਟਰ
ध्वनी मिक्सर,ਆਵਾਜ਼ ਮਿਕਸਰ
ध्वनी दृष्टीकोन,ਧੁਨੀ ਪਰਿਪੇਖ
ध्वनी शक्ती,ਆਵਾਜ਼ ਦੀ ਸ਼ਕਤੀ
ध्वनी पुरावा,ਆਵਾਜ਼ ਦਾ ਸਬੂਤ
ध्वनी रेकॉर्डिंग,ਧੁਨੀ ਰਿਕਾਰਡਿੰਗ
ध्वनी प्रतिबिंब,ਆਵਾਜ਼ ਦੇ ਪ੍ਰਤੀਬਿੰਬ
ध्वनी संप्रेषण तोटा,ਆਵਾਜ਼ ਦਾ ਸੰਚਾਰ ਦਾ ਨੁਕਸਾਨ
स्त्रोत,ਸਰੋਤ
स्त्रोत एन्कोडर,ਸਰੋਤ ਇਕੋਡਰ
जागा,ਸਪੇਸ
अंतराळ विविधता,ਸਪੇਸ ਵਿਭਿੰਨਤਾ
स्पेस टेलिकास्टिंग,ਸਪੇਸ ਟੈਲੀਾਸਟਿੰਗ
स्पेस वेव्ह,ਸਪੇਸ ਵੇਵ
अंतर,ਸਪੇਸਿੰਗ
स्पॅम,ਸਪੈਮ
स्पॅमिंग,ਸਪੈਮਿੰਗ
कालावधी,ਦੀ ਮਿਆਦ
मोकळा,ਖਾਲੀ ਬਿੱਟ
अतिरिक्त,ਸਪੇਅਰਸ
स्पार्किंग,ਸਪਾਰਕਿੰਗ
स्थानिक,ਸਥਾਨਿਕ
स्थानिक प्रभाव,ਸਥਾਨਿਕ ਪ੍ਰਭਾਵ
स्थानिक रिडंडंसी,ਸਥਾਨਿਕ ਬੇਲੋੜੀ
विशेष प्रभाव,ਖਾਸ ਪ੍ਰਭਾਵ
विशेष प्रभाव एम्पलीफायर,ਵਿਸ਼ੇਸ਼ ਪ੍ਰਭਾਵ amplifier
विशेषज्ञता,ਮੁਹਾਰਤ
तपशील,ਨਿਰਧਾਰਨ
