Hindi,Punjabi
"नौका सेतु, नाव पुल",ਪੋਂਟੂਨ
प्रधान,ਪ੍ਰੀਮੀਅਰ
2. प्रधान मंत्री,ਪ੍ਰੀਮੀਅਰ
प्रधान मंत्री-पद,ਪ੍ਰੀਮੀਅਰਸ਼ਿਪ
प्रदेश,ਪ੍ਰਧਾਨਗੀ
2. प्रेसीडेन्सी,ਪ੍ਰਧਾਨਗੀ
"प्रधान, अध्यक्ष",ਪ੍ਰਧਾਨ
2. राष्ट्रपति,ਪ੍ਰਧਾਨ
"प्रेसीडियम, अध्यक्षमंडल, प्रधान परिषद",ਪ੍ਰਧਾਨਗੀ ਮੰਡਲ
प्रधान मंत्री,ਪ੍ਰਧਾਨ ਮੰਤਰੀ
ज्येष्ठाधिकार,ਪ੍ਰਿਮੋਜਨੀਚਰ
नरेश,ਪ੍ਰਿੰ
2. राजकुमार,ਪ੍ਰਿੰ
प्रिंस बिशप,ਪ੍ਰਿੰਸ ਬਿਸ਼ਪ
"महारानी-पति, प्रिंस कंसर्ट",ਪ੍ਰਿੰਸ ਕੰਸੋਰਟ
राज-अभिभावक,ਪ੍ਰਿੰਸ ਰੀਜੈਂਟ
शासक युवराज,ਪਿੰਸ ਰੀਗਨੈਂਟ
राज-अभिभाविका,ਰਾਜਕੁਮਾਰੀ ਰੀਜੈਂਟ
ज्येष्ठ राजकुमारी,ਰਾਜਕੁਮਾਰੀ ਰਾਇਲ
राज्य,ਰਿਆਸਤ
2. देशी राज्य,ਰਿਆਸਤ
3. सामंत देश,ਰਿਆਸਤ
युद्ध उपहार,ਇਨਾਮ
2. समुद्री लूट,ਇਨਾਮ
विजित धन,ਇਨਾਮੀ ਰਕਮ
"पेशेवरसिपाही, व्यावसायिक सैनिक",ਪੇਸ਼ੇਵਰ ਸਿਪਾਹੀ
"वचन, वायदा",ਵਾਅਦਾ
अंतरीप दुर्ग,ਪ੍ਰੋਮੋਨਟਰੀ ਕਿਲਾ
"संरक्षित राज्य, संरक्षित देश",ਰੱਖਿਅਕ
2. संरक्षण-काल,ਰੱਖਿਅਕ
प्रोटेक्टोरेट,ਰੱਖਿਅਕ
आश्रित,ਪ੍ਰੋਟੇਜ
प्राप्ति-स्थान,ਉਪਦੇਸ਼
2. मूलस्रोत,ਉਪਦੇਸ਼
उद्गम-पद्धति,ਪ੍ਰੋਵੇਨੈਂਸ ਸਿਸਟਮ
यहूदी समर्थक,ਪ੍ਰੋ-ਜ਼ੀਓਨਿਸਟ
लोक-शत्रु,ਜਨਤਕ ਦੁਸ਼ਮਣ
2. शत्रु राष्ट्र; युद्धरत राष्ट्र,ਜਨਤਕ ਦੁਸ਼ਮਣ
संधि पूर्व वार्ता,ਵਿਰਾਮ
प्यूनिक युद्ध,ਪੁਨਿਕ ਯੁੱਧ
प्यूरिटन,ਪਿਉਰਿਟਨ
पुश,ਪੁਸ਼
चतुरश्व रथ,ਕਵਾਡਰਿਗਾ
"चतष्ट्र मैत्री, चतुर्राष्ट्र संश्रय",ਚੌਗੁਣਾ ਗਠਜੋੜ
क्वेकर,ਕਵੇਕਰ
"रानी, राजमहिषी",ਰਾਣੀ
राजपत्नी,ਰਾਣੀ ਪਤਨੀ
स्वर्गीय राजा की पत्नी,ਰਾਣੀ ਦਾਜ ਦੇਣ ਵਾਲਾ
सम्राज्ञी का पद,ਮਹਾਰਾਣੀ
2. राज्य,ਮਹਾਰਾਣੀ
राजमाता,ਰਾਣੀ ਮਾਂ
शासिका रानी,ਰਾਣੀ ਰਾਜੀ
"देश-द्रोही, विभीषण",ਕੁਇਜ਼ਲਿੰਗ
2. क्विसलिंग,ਕੁਇਜ਼ਲਿੰਗ
सेवामुक्ति लगान,ਕਿਰਾਇਆ ਛੱਡ ਦਿਓ
"तरकश, तूणीर",ਕੰਬਣੀ
अधिकार-पृच्छा,ਵਾਰੰਟੋ
प्रजाति,ਦੌੜ
प्रजातीय सर्वोच्चता,ਨਸਲੀ ਸਰਵਉੱਚਤਾ
शिकंजा,ਰੈਕ
2. उत्पीड़क यन्त्र,ਰੈਕ
धावा,ਛਾਪਾ ਮਾਰਿਆ
2. छापा मारना,ਛਾਪਾ ਮਾਰਿਆ
"दुर्ग प्राचीर, परकोटा",ਰਾਮਪਾਰਟ
2. दुर्ग-प्राचीर ढाल,ਰਾਮਪਾਰਟ
लूट-खसोट करना,ਲੁੱਟ
"मुक्तिमूल्य, फिरौती",ਰਿਹਾਈ
"2. निष्क्रय, निःक्रय",ਰਿਹਾਈ
विध्वंस,ਤਬਾਹੀ
विध्वंस-परिणाम,ਤਬਾਹੀ
राज्य,ਖੇਤਰ
"चंदावल, पार्ष्णि",ਪਿਛਲਾ ਗਾਰਡ
चंदावल हमला,ਰੀਅਰ ਗਾਰਡ ਐਕਸ਼ਨ
विद्रोही,ਬਾਗੀ
विद्रोह,ਬਗਾਵਤ
विद्रोह-मान्यता,ਬਗਾਵਤ ਦੀ ਮਾਨਤਾ
बलात् निष्कासन,ਰੀਕੰਡਕਸ਼ਨ
"वीक्षण, टोह",ਪੁਨਰ ਖੋਜ
पुनर्निर्माण,ਪੁਨਰ ਨਿਰਮਾਣ
"अभिलेख, रिकॉर्ड",ਰਿਕਾਰਡ
"रिकॉर्ड आफिस, अभिलेख कार्यालय",ਰਿਕਾਰਡ ਦਫਤਰ
अभिलेख की निवृत्ति,ਰਿਟਾਇਰਮੈਂਟ ਰਿਕਾਰਡ ਕਰੋ
"लालकुर्ती वाला, खुदाई खिदमतगार",ਲਾਲ ਕਮੀਜ਼
"धर्मसुधार आंदोलन, रिफॉर्मेशन",ਸੁਧਾਰ
शरणार्थी,ਸ਼ਰਨਾਰਥੀ
राजाधिकार,ਰੀਗਾਲੀਆ
2. राजचिह्र,ਰੀਗਾਲੀਆ
3. राजपरिधान,ਰੀਗਾਲੀਆ
"प्रतिशांसन-व्यवस्था, रीजेंसी",ਰੀਜੈਂਸੀ
"प्रतिशासक, रीजेन्ट",ਰੀਜੈਂਟ
अभिभावक रानी,ਰੀਜੈਂਟ ਰਾਣੀ
"राजहंता, नृपध्न, नृपहंता",Regicide
"राजहंता, रेजिसाइड्स",ਰੈਜੀਸਾਈਡਸ
"राज्यकाल, शासन-काल",ਸ਼ਾਸਨ
2. शासन-पद्धति,ਸ਼ਾਸਨ
"प्रदेश, क्षेत्र",ਖੇਤਰ
"राज्य-संवत्, राज्य वर्ष",ਰੀਜਨਲ ਸਾਲ
"शासक, शासन करने वाला",ਰੀਗਨੈਂਟ
राज्यकाल,ਰੈਗਨਮ
"राईख, जर्मन साम्राज्य",ਰੀਚ
राज्य काल,ਰਾਜ ਕਰੋ
2. शाही शासन या राजसी प्राधिकार।,ਰਾਜ ਕਰੋ
राज परिवार,ਰਾਜ ਕਰਨ ਵਾਲਾ ਪਰਿਵਾਰ
आतंक काल,ਦਹਿਸ਼ਤ ਦਾ ਰਾਜ
2. आतंक राज्य,ਦਹਿਸ਼ਤ ਦਾ ਰਾਜ
कुमुक,ਮਜ਼ਬੂਤ
कुमुक भेजना,ਮਜ਼ਬੂਤੀ
"पुनः स्थापना, बहाली",ਬਹਾਲੀ
प्रति स्थापना,ਮੁੜ ਨਿਵੇਸ਼ ਕਰੋ
"बदल चौकी, टपाल चौकी",ਰੀਲੇਅ ਪੋਸਟ
"टपाल मार्ग, डाक-मार्ग",ਰੀਲੇਅ ਰੂਟ
"टपाल व्यवस्था, अभिचालन व्यवस्था",ਰੀਲੇਅ ਸਿਸਟਮ
"रिहाई, मुक्ति",ਜਾਰੀ ਕਰੋ
2. छूट,ਜਾਰੀ ਕਰੋ
"त्याग, परित्याग",ਤਿਆਗ
2. संन्यास,ਤਿਆਗ
बृहत् सूची,ਰੀਪਰਟਰੀ (=ਸੂਚੀ)
भंडार,ਰਿਪੋਜ਼ਟਰੀ
2. संग्रहालय,ਰਿਪੋਜ਼ਟਰੀ
"गणराज्य, गणतंत्र",ਗਣਤੰਤਰ
गणराज्य दिवस,ਗਣਤੰਤਰ ਦਿਵਸ
लिखित समाधान,ਰੀਸਕ੍ਰਿਪਟ
2. राजाज्ञा,ਰੀਸਕ੍ਰਿਪਟ
रेजीडेंट,ਨਿਵਾਸੀ
पुनः स्थापना,ਬਹਾਲੀ
(ईसा का) पुनरुत्थान,ਪੁਨਰ-ਉਥਾਨ
2. पुनुरूज्जीवन,ਪੁਨਰ-ਉਥਾਨ
पीछे हटना,ਪਿੱਛੇ ਹਟਣਾ
(सिक्के का) पृष्ठ भाग,ਉਲਟਾ (ਇੱਕ ਸਿੱਕੇ ਦਾ)
विद्रोह,ਬਗਾਵਤ
क्रांति,ਇਨਕਲਾਬ
"फ्रांसीसी क्रांति, फ्रांस की राज्य क्रांति","ਇਨਕਲਾਬ, ਫ੍ਰੈਂਚ"
अ. दे. Glorious Revolution,ਇਨਕਲਾਬ ਸ਼ਾਨਦਾਰ
औद्योगिक क्रांति,"ਇਨਕਲਾਬ, ਉਦਯੋਗਿਕ"
"विप्लव, बल्वा",ਵਧ ਰਿਹਾ ਹੈ
राटन बरो,ਰਟਨ-ਬੋਰੋ
रफ राइडर्स,ਰਫ ਰਾਈਡਰਜ਼
राउन्ड हेड्स,ਗੋਲ-ਸਿਰ
"भगा देना, परास्त करना, खदेड़ना",ਰੂਟ
"राजा से भेंट, राज-दर्शन",ਸ਼ਾਹੀ ਦਰਸ਼ਕ
शाही फरमान,ਸ਼ਾਹੀ ਚਾਰਟਰ
राजचिह्र,ਰਾਇਲ ਕਰੈਸਟ
2. राजकिरीट,ਰਾਇਲ ਕਰੈਸਟ
राजाज्ञा,ਸ਼ਾਹੀ ਫ਼ਰਮਾਨ
रूबर‍िक,ਰੁਬਰਿਕ
"भग्नावशेष, ध्वंसावशेष, खंडहर",ਖੰਡਰ
"धावक, हरकारा",ਦੌੜਾਕ
"अंतध्वंस, तोड़फोड़",ਸਾੜ-ਫੂਕ
खंग,ਸਾਬਰ
"रिसाला, अश्वारोही दल",ਸਾਬਰ
यज्ञ,ਕੁਰਬਾਨੀ
2. बलि,ਕੁਰਬਾਨੀ
3. बलिदान,ਕੁਰਬਾਨੀ
अभय दान,ਸੁਰੱਖਿਅਤ ਆਚਰਣ
"रक्षोपाय, रक्षा-विधान",ਸੁਰੱਖਿਆ
2. सुरक्षण बचाव,ਸੁਰੱਖਿਆ
पूर्व रक्षात्मक कर,ਸੁਰੱਖਿਆ ਦੇ ਫਰਜ਼
धावा,ਸੈਲੀ
धावा द्वार,ਸੈਲੀ-ਪੋਰਟ
राजदंड,ਰਾਜਦੰਡ
"तलवार, शमशीर",ਸਿਮੀਟਰ
"द्वितीय संपदा, अभिजात वर्ग",ਦੂਜੀ ਜਾਇਦਾਦ
संप्रदाय,ਸੰਪਰਦਾ
2. पंथ,ਸੰਪਰਦਾ
कब्जा,ਦੌਰਾ
2. अधिग्रहण,ਦੌਰਾ
सेनेट (प्राचीन रोम की संसद),ਸੈਨੇਟ
2. सेनेट,ਸੈਨੇਟ
3. अभिषद्,ਸੈਨੇਟ
4. सेनेट,ਸੈਨੇਟ
कृषिदास,ਸੇਵਾ (= ਬਾਰਡਰ ਜਾਂ ਵਿਲੀਨ)
"2. खिदमती, दास",ਸੇਵਾ (= ਬਾਰਡਰ ਜਾਂ ਵਿਲੀਨ)
कृषि-दासता,ਸਰਫਡਮ (ਸੇਰਫਹੁਡ ਜਾਂ ਸਰਫੇਜ)
2. कृषि दास-व्यवस्था,ਸਰਫਡਮ (ਸੇਰਫਹੁਡ ਜਾਂ ਸਰਫੇਜ)
नाम मात्र का राजा,ਸ਼ੈਡੋ ਰਾਜਾ
जहाज कर,ਪੈਸੇ ਭੇਜੋ
आक्रामी सेना,ਸਦਮਾ ਫੌਜਾਂ (= ਤੂਫਾਨ ਫੌਜਾਂ)
"स्वल्पावधि पार्लियार्मेट, अल्पकालीन पार्लियामेंट",ਛੋਟੀ ਸੰਸਦ
झड़प,ਝੜਪ
"दास, गुलाम",ਗੁਲਾਮ
दास-प्रथा,ਗੁਲਾਮੀ
"2. दासता, गुलामी",ਗੁਲਾਮੀ
सैनिक राजमर्मज्ञ,ਸਿਪਾਹੀ ਰਾਜਨੇਤਾ
बल्लम,ਬਰਛੀ
हरावल,ਬਰਛੀ—ਸਿਰ
प्रभाव क्षेत्र,ਗੋਲਾ
"मुहर-विद्या, मुद्रा-विद्या",ਸਫ੍ਰੈਗਿਸਟਿਕਸ
पद पुरस्कार व्यवस्था,ਸਿਸਟਮ ਨੂੰ ਵਿਗਾੜਦਾ ਹੈ
बड़ा भूस्वामी,ਸਕਵਾਇਰ
2. स्कवायर,ਸਕਵਾਇਰ
जमींदार वर्ग,ਸਕਵਾਇਰਚਾਰੀ
2. भूस्वामी प्रभावित तंत्र,ਸਕਵਾਇਰਚਾਰੀ
ध्वज,ਮਿਆਰੀ
ध्वज-वाहक,ਮਿਆਰੀ-ਦਾਤਾ
स्थाई सेना,ਖੜੀ ਫੌਜ
मानक निर्देश,ਸਥਾਈ ਆਦੇਸ਼
2. स्थाई आज्ञा,ਸਥਾਈ ਆਦੇਸ਼
"राजनीति विशारद, राजनीति मर्मज्ञ",ਸਟੇਟਸਮੈਨ
"प्रस्तर लेख, पाषाणलेख",ਪੱਥਰ ਦਾ ਸ਼ਿਲਾਲੇਖ
तूफानी दस्ता,ਤੂਫ਼ਾਨ ਫ਼ੌਜ
"कूट युक्ति, कूट उपाय",ਰਣਨੀਤੀ
"युद्ध चालन विद्या, सामरिकी",ਰਣਨੀਤੀ
2. फौजी दाँव-पेच,ਰਣਨੀਤੀ
3. रण-फौशल,ਰਣਨੀਤੀ
सैनिक शासन,ਸਟਰੈਟੋਕਰੇਸੀ
संघर्ष,ਝਗੜਾ
2. मतभेद,ਝਗੜਾ
गढ़,ਮਜ਼ਬੂਤ ਪਕੜ
2. प्रमुख केंद्र,ਮਜ਼ਬੂਤ ਪਕੜ
सहायक संधि,ਸਹਾਇਕ ਟੈਲਾਇੰਸ
उत्तराधिकारी,ਉਤਰਾਧਿਕਾਰ
उत्तराधिकारी,ਉੱਤਰਾਧਿਕਾਰੀ
मताधिकार,ਮੱਤਭੇਦ
मताधिकारवादी,ਮਤਦਾਤਾ
सल्तनत,ਸਲਤਨਤ
सल्तनत-काल,ਸਲਤਨਤ ਦੀ ਮਿਆਦ
अभ्यर्पण,ਸਮਰਪਣ
अधिराज,ਸੁਜ਼ਰੇਨ
अधिराज्य,ਸੁਜ਼ਰੇਨ ਰਾਜ
"शमशीरबाज, खड़गधारी, असियोद्धा",ਤਲਵਾਰਬਾਜ਼
टैमनी समाज,ਟੈਮਨੀ ਸੋਸਾਇਟੀ
पानी चढ़ी तलवार,ਗੁੱਸੇ ਵਾਲੀ ਤਲਵਾਰ
काश्तकार,ਕਿਰਾਏਦਾਰ
"2. किराएदार, आसामी",ਕਿਰਾਏਦਾਰ
"भूभाग, इलाका, अमलदारी",ਖੇਤਰ
2. प्रदेश,ਖੇਤਰ
टेरिटरी गवर्नमेन्ट,ਖੇਤਰੀ ਸਰਕਾਰ
"आतंकवाद, संत्रासवाद",ਅੱਤਵਾਦ
"तृतीय वर्ग, जनता, जनसाधारण",ਤੀਜੀ ਜਾਇਦਾਦ
तीन वर्ग,ਤਿੰਨ ਜਾਇਦਾਦਾਂ
"पथकर, राहदारी",ਕਰ
चुंगी घर,ਟੋਲ ਹਾਊਸ
"तूंब, मकबरा",ਕਬਰ
टोरी,ਟੋਰੀ
"गणचिह्र, कुलचिह्र, टोटेम",ਟੋਟੇਮ
मीनार,ਟਾਵਰ
2. मचान,ਟਾਵਰ
"जयस्तंभ, कीर्ति-स्तंभ",ਜਿੱਤ ਦਾ ਟਾਵਰ
"देशद्रोही, गद्दार",ਗੱਦਾਰ
विश्वासघात,ਧੋਖੇਬਾਜ਼ੀ
राजद्रोह,ਦੇਸ਼ਧ੍ਰੋਹ
संधि,ਸੰਧੀ
द्वंद्ध युद्ध परीक्षा,ਲੜਾਈ ਦੁਆਰਾ ਅਜ਼ਮਾਇਸ਼ (=ਲੜਾਈ ਦੁਆਰਾ ਪਗਡੰਡੀ)
"खिराज, राजस्व",ਸ਼ਰਧਾਂਜਲੀ
2. राजकर,ਸ਼ਰਧਾਂਜਲੀ
खिराजी भूमि,ਸ਼ਰਧਾਂਜਲੀ ਜ਼ਮੀਨ
त्रिराष्ट्रीय (मैत्री) संधि त्रिपक्षीय संधि,ਤੀਹਰਾ ਗਠਜੋੜ
"त्रिराष्ट्र सौहार्द्र, ट्रिपल आंतांत",ਤ੍ਰੈ ਗੁਣ
विजय,ਜਿੱਤ
2. विजय शोभा-यात्रा,ਜਿੱਤ
विक्षोभ,ਗੜਬੜ
निरंकुश-घातक,ਜ਼ਾਲਮ
2. क्रूर घात,ਜ਼ਾਲਮ
निरंकुश शासन,ਜ਼ੁਲਮ
2. निरंकुशता,ਜ਼ੁਲਮ
"निरंकुश शासक, अत्याचारी शासक",ਜ਼ਾਲਮ
उलान,ਉਹਲਾਨ
उकाज,ਉਕਾਸੇ
2. राजाज्ञा,ਉਕਾਸੇ
उल्मा,ਉਲੇਮਾ
अंतिम चेतावनी,ਅਲਟੀਮੇਟਮ
2. अंतिम प्रस्ताव,ਅਲਟੀਮੇਟਮ
अंकिल सैम,ਅੰਕਲ ਸੈਮ
अधीनस्थ राजा,ਅਧੀਨ-ਰਾਜੇ
युनाइटेड आयरिशर्मन,ਸੰਯੁਕਤ ਆਇਰਿਸ਼ਮੈਨ
संयुक्त राष्ट्र संघ,ਸੰਯੁਕਤ ਰਾਸ਼ਟਰ
संयुक्त प्रांत,ਸੰਯੁਕਤ ਸੂਬੇ
2. युनाइटेड प्राविन्सेज़,ਸੰਯੁਕਤ ਸੂਬੇ
एक प्राचीर दुर्ग,ਵਿਲੱਖਣ ਕਿਲਾ
"चक्रवर्ती राजा, सार्वभौम राज",ਯੂਨੀਵਰਸਲ ਰਾਜਾ
सर्वजनीन मताधिकार,ਯੂਨੀਵਰਸਲ ਮਤਾ
"विद्रोह, विप्लव",ਵਿਦਰੋਹ
"बलादग्रहण, हड़पना",ਹੜੱਪਣਾ
बलादग्रहणकर्त्ता,ਹੜੱਪਣ ਵਾਲਾ
"यूटोपिया, काल्पनिक राज्य",ਯੂਟੋਪੀਆ
कला विध्वंसक,ਵੰਦਲ
कला विध्वंस,ਬਰਬਾਦੀ
नासीर,ਵੈਨਗਾਰਡ
"2. सेनामुख, सेनाग्र",ਵੈਨਗਾਰਡ
3. हरावल,ਵੈਨਗਾਰਡ
वैरेंजियायी,ਵਾਰੰਜੀਅਨ
वैरेंजियायी रक्षक,ਵਾਰੰਜੀਅਨ ਗਾਰਡ
असामी,ਵਾਸਲ
2. दास,ਵਾਸਲ
"अवराज्य, सामंती राज्य",ਵਾਸਲ ਰਾਜ
पोप परिषद,ਵੈਟੀਕਨ ਕੌਂਸਲ
"जहाज, पोत",ਜਹਾਜ਼
2. यान,ਜਹਾਜ਼
3. बर्तन,ਜਹਾਜ਼
अo देo viceroy,ਉਪ-ਰਾਜੇ
वाइसराय,ਵਾਇਸਰਾਏ
वाइसराय का पद,ਵਾਇਸਰਾਏਲਟੀ = ਵਾਇਸਰਾਇਟੀ
विजेता,ਵਿਕਟਰ
विजय,ਜਿੱਤ
कृषिदास,ਵਿਲੀਨ
समुद्र-यात्रा,ਯਾਤਰਾ
"सुभेद्य दुर्ग, सहजभेद्य दुर्ग",ਕਮਜ਼ੋਰ ਕਿਲ੍ਹਾ
भित्ति चित्रकारी,ਕੰਧ ਚਿੱਤਰਕਾਰੀ
2. भित्ति चित्र,ਕੰਧ ਚਿੱਤਰਕਾਰੀ
युद्ध,ਜੰਗ
महान सेनानी,ਯੁੱਧ-ਪ੍ਰਭੂ
योद्धा,ਯੋਧਾ
2. सैनिक,ਯੋਧਾ
3. जंगलू,ਯੋਧਾ
"युद्धपोत, जंगी जहाज",ਜੰਗੀ ਜਹਾਜ਼
संकेत शब्द,ਪਹਿਰਾ-ਸ਼ਬਦ
"लोक कल्याणकारी राज्य, जनहितकारी राज्य",ਕਲਿਆਣਕਾਰੀ ਰਾਜ
कल्याण-कार्य,ਭਲਾਈ ਕਾਰਜ
हविग,ਵਿਗ
"श्वेत ध्वज, सफेद झंडा",ਚਿੱਟਾ ਝੰਡਾ
"श्वेत जाति का भार, श्वेत जाति का दायित्व",ਗੋਰਿਆਂ ਦਾ ਬੋਝ
विश्व-साम्राज्य,ਵਿਸ਼ਵ ਸਾਮਰਾਜ
विश्वव्यापी आंदोलन,ਵਿਸ਼ਵ ਅੰਦੋਲਨ
विश्व-राजनीति,ਵਿਸ਼ਵ ਰਾਜਨੀਤੀ
विश्वा-शक्ति,ਵਿਸ਼ਵ ਸ਼ਕਤੀ
विश्वयुद्ध,ਵਿਸ਼ਵ ਯੁੱਧ
पोत-भंजक,ਵਿਕਰੇਤਾ
विनाशकारी संशोधन,ਵਿਨਾਸ਼ਕਾਰੀ ਸੋਧ
"जैनेलेजिया, अप्रवेशन",ਜ਼ੈਨੇਲੇਸਿਸ
विदेशी जनभीति,ਜ਼ੈਨੋਫੋਬੀਆ
यांकी,ਯੈਂਕੀ
पीत परिधान,ਪੀਲੀ ਜੈਕਟ
पीत जाति,ਪੀਲਾ ਆਦਮੀ
"पीत आतंक, पीत भीति",ਪੀਲਾ ਖ਼ਤਰਾ
सनसनीखेज समाचार पत्र,ਪੀਲਾ ਪ੍ਰੈਸ
"यंग टर्क, युवा तुर्क",ਨੌਜਵਾਨ ਤੁਰਕ
"जूस, देवाधिपति",ਜ਼ਿਊਸ
यहूदीवाद,ਜ਼ਾਇਓਨਿਜ਼ਮ
"पारसी धर्म, ज़रथुष्ट्र  धर्म",ਜੋਰੋਸਟ੍ਰੀਅਨਵਾਦ
