Hindi,Odiya
"1.साइज, 2.आमाप","1. ଆକାର, 2. ଆକାର"
आमापन,ମାପ
"1.रेखांकन, 2.रेखाचित्रण","1. ଚିତ୍ର, 2. ଚିତ୍ର"
प्लुति,pluti
"1.प्लुति, 2.प्लुतिकरण","1. ପ୍ଲୁଟି, 2. ପ୍ଲୁଟିକରନ୍"
"1.स्लैश, 2.काट","1. ସ୍ଲାସ୍, 2. କଟ୍"
अधीन कंप्यूटर,କମ୍ପ୍ୟୁଟର ତଳେ |
सर्पी विंडो प्रोटोकॉल,ସାପ ୱିଣ୍ଡୋ ପ୍ରୋଟୋକଲ୍ |
"1. चूक, 2. सर्पण","1. ତ୍ୟାଗ, 2. ଆତ୍ମସମର୍ପଣ |"
खाँचा,ସ୍ଲଟ୍
स्कैजी (एस सी एस आई),SCSI (SCSI)
स्मार्ट कार्ड,ସ୍ମାର୍ଟ କାର୍ଡ |
धीमी डाक,ସ୍ନାଲ୍ ମେଲ୍ |
आशुचित्र,ସ୍ନାପସଟ୍ |
"1.सॉफ्ट अभिकलन, 2.साफ्ट कंप्युटन","1. ସଫ୍ଟ ଗଣନା, 2. ସଫ୍ଟ ଗଣନା |"
सॉफ्ट प्रति,ସଫ୍ଟ କପି
सुगम फान्ट,ସହଜ ଫଣ୍ଟ
सॉफ्टवेयर,ସଫ୍ଟୱେର୍
सॉफ्टवेयर इंजीनियरी,ସଫ୍ଟୱେର୍ ଇଞ୍ଜିନିୟରିଂ
सॉफ्टवेयर लाइसेंस,ସଫ୍ଟୱେର୍ ଲାଇସେନ୍ସ |
सॉफ्टवेयर चोरी,ସଫ୍ଟୱେର୍ ଡକାୟତି |
स्पेक्ट्रम,ସ୍ପେକ୍ଟ୍ରମ୍
"1.पेंचदार, 2.सर्पिल","1. ସ୍କ୍ରୁ, 2. ସ୍ପିରାଲ୍ |"
"1.विस्तृत शीट, 2.स्प्रेडशीट","1. ଡିଟେଲ୍ ସିଟ୍, 2. ସ୍ପ୍ରେଡସିଟ୍ |"
मानक,ମାନକ
मानक सामान्यीकृत मार्कअप भाषा (एस जी एम एल),ଷ୍ଟାଣ୍ଡାର୍ଡ ଜେନେରାଲାଇଜଡ୍ ମାର୍କଅପ୍ ଭାଷା (SGML)
मानकीकरण,ମାନକକରଣ
प्रतीक्षा काल,ଅପେକ୍ଷା ସମୟ
तारक लैन,ତାରକ ଲାନ୍ |
तारक संस्थिति,ତାରା ସ୍ଥିତି
आरंभी बिट,ବିଟ୍ ଆରମ୍ଭ
"1.अप्राप्ति, 2.अभावग्रस्तता, 3.अभाव संकट","1. ଅଭାବ, 2. ଅଭାବ, 3. ଅଭାବ ସଙ୍କଟ |"
"1.स्थैतिक स्मृति, 2.स्थैतिक मेमोरी","1. ଷ୍ଟାଟିକ୍ ମେମୋରୀ, 2. ଷ୍ଟାଟିକ୍ ମେମୋରୀ |"
स्थिति चैनल,ସ୍ଥିତି ଚ୍ୟାନେଲ୍ |
"1.सोपान साइज, 2.सोपानी आयाम","1. ଷ୍ଟେପ୍ ସାଇଜ୍, 2. ଷ୍ଟେପ୍ ଡାଇମେନ୍ସନ୍ |"
विराम एवं प्रतीक्षा प्रोटोकॉल,ବିରାମ ଏବଂ ଅପେକ୍ଷା ପ୍ରୋଟୋକଲ୍ |
विराम कूट,ବ୍ରେକ୍ କୋଡ୍
विराम कुंजी,ବିରାମ ଚାବି |
भंडारणीयता,ସ୍ଥାୟୀତ୍ୱ |
भंडारित प्रोग्राम,ଗଚ୍ଛିତ ପ୍ରୋଗ୍ରାମ୍ |
श्रृंखला आँकड़आ,କ୍ରମିକ ତଥ୍ୟ |
"1.संरचित कूटलेखन, 2.संरचित कोडन","1. ସଂରଚନା ଏନକୋଡିଂ, 2. ସଂରଚନା କୋଡିଂ |"
संरचित पृच्छा भाषा (एस क्यू एल),ସଂରଚନା ଜିଜ୍ଞାସା ଭାଷା (SQL)
"1. वर्तिका पत्र ,2. शैली पत्र","1. ବ୍ରୋଚର ସିଟ୍, 2 ଶ style ଳୀ ଅକ୍ଷର"
उपनिदेशिका,ସବ୍-ଡିରେକ୍ଟୋରୀ |
"1.उपजाल, 2.सबनेट","1. ସବ୍ନେଟ୍, 2. ସବ୍ନେଟ୍ |"
उपवृक्ष,subtree
"1.संक्षेपण, 2.संक्षेपीकरण","1. ସଂକ୍ଷେପରେ, 2. ସଂକ୍ଷେପରେ"
"1.सुपर अभिकलित्र, 2.सुपर कंप्यूटर","1. ସୁପର କମ୍ପ୍ୟୁଟର, 2. ସୁପର କମ୍ପ୍ୟୁଟର |"
"1.सुपर कप्यूटन, 2.सुपर अभिकलन","1. ସୁପର ଗଣନା, 2. ସୁପର ଗଣନା |"
महाकुंजी,କି କି
सर्वोच्च प्रयोक्ता,ଶୀର୍ଷ ଉପଭୋକ୍ତା |
पर्यवेक्षित अधिगम,ତଦାରଖ ଶିକ୍ଷଣ |
सहायक चिप,ସହାୟକ ଚିପ୍
नेट विचरण,ନିଟ୍ ଭିନ୍ନତା |
"1.नेट विचरण, 2.सीकरण, 3.सर्फन","1. ନେଟ ଭିନ୍ନତା, 2. ବିଭାଗ, 3. ସୁରଫାନ୍ |"
गमागम,ସ୍ୱାପ୍
अंतर्गमागम,ଭିତରକୁ
बहिर्गमागम,ଆଉଟଫ୍ଲୋ
गमागमन,ଅଦଳବଦଳ
"1.स्विचित नेटवर्क,2. स्विचित जालक्रम","1. ସୁଇଚ୍ ନେଟୱାର୍କ, 2 ସୁଇଚ୍ ନେଟୱାର୍କ |"
स्विचन,ସୁଇଚ୍
स्विचन सिद्धांत,ସୁଇଚ୍ ନୀତି |
प्रतीकात्मक प्रोग्रामन,ସାଙ୍କେତିକ ପ୍ରୋଗ୍ରାମିଂ |
तुल्यकालन,ସିଙ୍କ୍ରୋନାଇଜେସନ୍
तुल्यकालक,ସିଙ୍କ୍ରୋନାଇଜର୍
तुल्यकालिक,ସମକାଳୀନ |
तुल्यकालिक अंकीय पदानुक्रम (एस डी एच),ସିଙ୍କ୍ରୋନସ୍ ସାଂଖ୍ୟିକ କ୍ରମ (SDH)
वाक्य विश्लेषण,ବାକ୍ୟ ବିଶ୍ଳେଷଣ |
तंत्र विश्लेषण,ସିଷ୍ଟମ୍ ବିଶ୍ଳେଷଣ |
तंत्र इंजीनियरी,ସିଷ୍ଟମ୍ ଇଞ୍ଜିନିୟରିଂ
"1.तंत्र विच्छेदक, 2.तंत्र हैकर","1. ସିଷ୍ଟମ୍ ବ୍ରେକର୍, 2. ସିଷ୍ଟମ୍ ହ୍ୟାକର୍ |"
तंत्र समेकक,ସିଷ୍ଟମ୍ ଇଣ୍ଟିଗ୍ରେଟର
तंत्र लॉग,ସିଷ୍ଟମ୍ ଲଗ୍ |
तंत्र आच्छद,ସିଷ୍ଟମ୍ କଭର |
तंत्र नेटवर्क संरचना (एस एन ए),ସିଷ୍ଟମ୍ ନେଟୱାର୍କ ଗଠନ (SNA)
"1.तंत्र प्रोग्रामर, 2.तंत्र क्रमादेशक","1. ସିଷ୍ଟମ୍ ପ୍ରୋଗ୍ରାମର୍, 2. ସିଷ୍ଟମ୍ ପ୍ରୋଗ୍ରାମର୍ |"
"1.तंत्र पुन: प्रवर्तन, 2.तंत्र पुन: आरंभन","1. ସିଷ୍ଟମ୍ ପୁନ art ଆରମ୍ଭ, 2. ସିଷ୍ଟମ୍ ପୁନ Rest ଆରମ୍ଭ |"
तंत्र समापन,ସିଷ୍ଟମ୍ ସମାପ୍ତି |
तंत्र परीक्षण,ସିଷ୍ଟମ୍ ପରୀକ୍ଷା
तंत्र उपयोगिता,ସିଷ୍ଟମ୍ ଉପଯୋଗୀତା |
"1.व्यवस्थित कोड, 2.व्यवस्थित कूट","1. ସିଷ୍ଟମେଟିକ୍ କୋଡ୍, 2. ସିଷ୍ଟମେଟିକ୍ କୋଡ୍ |"
टैब समादेश,ଟ୍ୟାବ୍ କମାଣ୍ଡ୍ |
सारणी,କାର୍ଯ୍ୟସୂଚୀ
सारणी अवलोकन,ଟାବୁଲାର୍ ସମୀକ୍ଷା
सारणी स्थान,ଟେବୁଲ୍ ସ୍ପେସ୍ |
पटलिका,ଫଳକ
"1.सारणीवद्ध, 2.सरणी व्यूह","1. ଟାବୁଲାର୍, 2. ଆରେ ଆରେ |"
सारणीकरण फलन,ଟ୍ୟାବୁଲେସନ୍ ଫଙ୍କସନ୍
"1.चिह्नित वास्तुकला, 2.चिह्नित संरचना","1. ଚିହ୍ନିତ ସ୍ଥାପତ୍ୟ, 2. ଚିହ୍ନିତ ସଂରଚନା |"
चिहनित प्रतिबिंब संचिका फर्मा (टिफ),ଚିହ୍ନିତ ପ୍ରତିଛବି ଫାଇଲ ଫର୍ମ (TIFF)
अग्रानुक्रम तंत्र,ଟାଣ୍ଡେମ୍ ସିଷ୍ଟମ୍ |
टेप घनत्व,ଟେପ୍ ସାନ୍ଧ୍ରତା |
टेप आवरण,ଟେପ୍ କଭର |
टार संचिका,ଟାର୍ ଫାଇଲ୍ |
कार्य,କାମ କର |
कार्यदर्शिका,କାର୍ଯ୍ୟ ଗାଇଡ୍
कार्य अनुसूचक,କାର୍ଯ୍ୟ ସୂଚୀ
संचरण नियंत्रण प्रोटोकॉल/इनटरनेट प्रोटोकॉल (टी सी पी/आई पी),ଟ୍ରାନ୍ସମିସନ୍ କଣ୍ଟ୍ରୋଲ୍ ପ୍ରୋଟୋକଲ୍ / ଇଣ୍ଟରନେଟ୍ ପ୍ରୋଟୋକଲ୍ (TCP / IP)
कटाव संक्रिया,କାଟିବା କାର୍ଯ୍ୟ
दूरसंचार,ଟେଲି ଯୋଗାଯୋଗ |
दूरसंचार,ଟେଲି ଯୋଗାଯୋଗ |
दूरसंवाद,ଟେଲିକମ୍ |
दूर सम्मेलन,ଟେଲି କନଫରେନ୍ସ |
"1.तारप्रेषण, 2.टेलीग्राफी","1. ଟେଲିଗ୍ରାଫ୍, 2. ଟେଲିଗ୍ରାଫି |"
"1.दूरमापी, 2.दूरमिती","1. ଟେଲିମିଟର, 2. ଟେଲିମେଟ୍ରି |"
"1.दूरभाष, 2.टेलीफोन","1. ଟେଲିଫୋନ୍, 2. ଟେଲିଫୋନ୍"
दूरभाषी,ଟେଲିଫୋନ୍ |
"1.दूरमुद्रक, 2.टेलीप्रिंटर","1. ଟେଲିପ୍ରିଣ୍ଟର୍, 2. ଟେଲି ପ୍ରିଣ୍ଟର୍"
दूरप्रक्रमण,ଟେଲି ପ୍ରୋସେସିଂ |
"1.दूरदर्शन, 2.टेलीविजन, 3.दूरदर्शित्र","1. ଦ୍ୱାରରଶନ୍, 2. ଟେଲିଭିଜନ, 3. ଦ୍ୱାରଦ୍ୱାର |"
टेलेक्स,ଟେଲକ୍ସ |
"1.दूर जाल, 2.टेलनेट","1. ଟ୍ରାପ୍ ଦୂରରେ, 2. ଟେଲନେଟ୍ |"
"1.ताप, 3.तापक्रम","1. ଉତ୍ତାପ, 3. ତାପମାତ୍ରା"
"1.आकार पट्ट, 2.टेंपलेट, 3.रुपदा","1. ଆକୃତି ପ୍ଲେଟ୍, 2. ଟେମ୍ପଲେଟ୍, 3. ଗ୍ରୁପ୍"
दस-पूरक,ଦଶର ସଂପନ୍ନ |
टेरा बाइट,ଟେରା ବାଇଟ୍ |
टेरा फलाप्स,ଟେରା ପତିତପାବନ |
"1.अंतक प्रसंकेतक, 2.टर्मिनल कर्सर","1. ଶେଷ ସୂଚକ, 2. ଟର୍ମିନାଲ୍ କର୍ସର୍ |"
"1.अंतक आसंधि, 2.टर्मिनल नोड","1. ଶେଷ ନୋଡ୍, 2. ଟର୍ମିନାଲ୍ ନୋଡ୍ |"
टर्मिनल विंडो,ଟର୍ମିନାଲ୍ ୱିଣ୍ଡୋ |
समापन,ସମାପ୍ତ
त्रि-आधारी,ତ୍ରି-ଆଧାର |
त्रि-आधारी संक्रिया,ତିନୋଟି ବେସ୍ ଅପରେସନ୍ |
परीक्षण,ପରୀକ୍ଷା
परीक्षण व्याप्ति,ପରୀକ୍ଷା କଭରେଜ୍ |
परीक्षण निष्पादन,ପରୀକ୍ଷା ନିଷ୍ପାଦନ
परीक्षण आँकड़आ,ପରୀକ୍ଷା ତଥ୍ୟ
"1.टैक्सट,2. पाठ्य सामग्री","1. ପାଠ, ୨। ଅଧ୍ୟୟନ ସାମଗ୍ରୀ |"
पाठ्य पेटी,ଟେକ୍ସଟ୍ ବକ୍ସ
पाठ्य कर्सर,ପାଠ୍ୟ କର୍ସର୍ |
पाठ्य संपादक,ପାଠ୍ୟ ସମ୍ପାଦକ |
पाठ संचिका,ଟେକ୍ସଟ୍ ଫାଇଲ୍ |
पाठ्य विधा,ପାଠ୍ୟକ୍ରମ
पाठ प्रक्रमण,ପାଠ୍ୟ ପ୍ରକ୍ରିୟାକରଣ |
वाक-पाठ्य (टी टी एस),ବାଣୀ-ପାଠ (TTS)
बुनावट प्रतिचित्रण,ଟେକ୍ସଚର୍ ମ୍ୟାପିଙ୍ଗ୍ |
"1.टी फ्लिप फ्लॉप, 2.टी-द्विमानित्र","1. ଟି ଫ୍ଲିପ୍ ଫ୍ଲପ୍, 2. ଟି-ବିନୋମିଟର |"
तापीय मुद्रकातापीय,ଥର୍ମାଲ୍ ସିଲ୍ ଥର୍ମାଲ୍ |
"1.प्रिंटर तनु फिल्म स्मृति, 2.तनु फिल्म मेमोरी","1. ପ୍ରିଣ୍ଟର୍ ପତଳା ଚଳଚ୍ଚିତ୍ର ସ୍ମୃତି, 2. ଏହି ଚଳଚ୍ଚିତ୍ର ସ୍ମୃତି |"
(TFT) तनु फिल्म ट्रांजिस्टर (टी एफ टी),(TFT) ପତଳା ଚଳଚ୍ଚିତ୍ର ଟ୍ରାନଜିଷ୍ଟର (TFT)
"1.गहाना, 2.थैशिंग","1. ରତ୍ନ, 2. ହ୍ୟାସିଂ"
सूत्र-चूड़ई,ଥ୍ରେଡ୍ ବଙ୍ଗଲ୍ |
सूत्रण,ଥ୍ରେଡିଙ୍ଗ୍
"1.त्रितल जालक्रम, 2.त्रितल नेटवर्क","1. ତ୍ରିପାକ୍ଷିକ ନେଟୱାର୍କ, 2. ତ୍ରିପାକ୍ଷିକ ନେଟୱାର୍କ |"
प्रवाह क्षमता,ପ୍ରବାହ କ୍ଷମତା
काल जटिलता,ସମୟ ଜଟିଳତା |
काल विभाजन बहुसंकेतन (टी डी एम),ଟାଇମ୍ ଡିଭିଜନ୍ ମଲ୍ଟିପ୍ଲେସିଙ୍ଗ୍ (TDM)
काल फ्रेम,ସମୟ ସୀମା
ङ्केसमय सी,ସେହି ସମୟରେ
"1.काल यंत्र, 2.काल मशीन, 3.टाइम मशीन","1. କଲ୍ ମେସିନ୍, 2. କଲ୍ ମେସିନ୍, 3. ଟାଇମ୍ ମେସିନ୍ |"
समय समाप्त,ସମୟ ସମାପ୍ତ
"1.कालॉशन, 2.काल क्वांटीकरण","1. କାଲୋକେସନ୍, 2. କାଲ୍ କ୍ୱାଣ୍ଟାଇଜେସନ୍ |"
काल श्रेणी,ସମୟ କ୍ରମ |
"1. काल विभाजन ,2. समय सहभाजन","1. ସମୟ ବିଭାଜନ, ୨। ସମୟ ବାଣ୍ଟିବା |"
समय सहभाजन तंत्र,ସମୟ ବଣ୍ଟନ ପ୍ରଣାଳୀ |
काल स्टेप,କଲ୍ ଷ୍ଟେପ୍ |
काल आरेख,ସମୟ ଚିତ୍ର
वर्णक,ବର୍ଣ୍ଣ
टॉगल,ଟୋଗଲ୍ କରନ୍ତୁ |
टॉगल चाल,ଘୁଞ୍ଚାଇବା
"1.प्रतीक, 2.टोकन","1.ସାଇମ୍ବଲ୍, 2. ଟୋକେନ୍"
टोकन बस,ଟୋକେନ୍ ବସ୍ |
टोकन बस,ଟୋକେନ୍ ବସ୍ |
टोकन बस जालक्रम,ଟୋକେନ୍ ବସ୍ ନେଟୱାର୍କ |
"1.प्रतीक वलय, 2.सांकेतिक वलय","1. ପ୍ରତୀକ ରିଙ୍ଗ, 2. ପ୍ରତୀକ ରିଙ୍ଗ |"
टोकन वार्ता,ଟୋକନ୍ ବୁ ation ାମଣା |
"1.औजार, 2.उपकरण","1. ଟୁଲ୍, 2. ଟୁଲ୍"
शीर्ष-पाद,ଉପର ପାଦ |
शीर्ष पाद अभिकल्प,ଉପର ପାଦ ଡିଜାଇନ୍ |
"1.नख शिख पद विन्यास, 2.अधोगामी","1. ନେଲ ରିଜ୍ ବିନ୍ୟାସ, 2. ତଳକୁ ଟାଣ |"
"1.सांस्थिति, 2.स्थान विज्ञान","1. ଅବସ୍ଥାନ, 2. ଅବସ୍ଥାନ ବିଜ୍ଞାନ |"
स्पर्श पैड,ଟଚ୍ ପ୍ୟାଡ୍ |
स्पर्श स्क्रीन,ଟଚ୍ ସ୍କ୍ରିନ୍
"1.चिन्ह, 2.निशान, 3.अनुरेखण","1. ମାର୍କ, 2. ମାର୍କ, 3. ଟ୍ରେସିଂ"
अनुरेखण,ଅନୁସନ୍ଧାନ
"1.मार्ग, 2.पथ, 3.लीक","1. ୱେ, 2. ପଥ, 3. ଲିକ୍ |"
"1.ट्रैक डिस्क, 2.पथ डिस्क","1. ଟ୍ରାକ୍ ଡିସ୍କ, 2. ପଥ ଡିସ୍କ |"
पथ टेप,ପଥ ଟେପ୍ |
"1.अनुमार्गन, 2.अनुपथन","1. ଅନୁସରଣ, 2. ଅନୁସରଣ"
"1.अनुयान, 2.अनुग","1. ଅନୁସରଣ କରନ୍ତୁ, 2. ଅନୁସରଣ କରନ୍ତୁ |"
प्रक्षेप पथ,ପଥ
"1.कार्य संपादन, 2.सौदा, 3.लेनदेन, 4.आदान प्रदान","1. ଟ୍ରାନସାକସନ୍, 2. ଡିଲ୍, 3. ଟ୍ରାନ୍ସକ୍ସନ୍, 4. ଏକ୍ସଚେଞ୍ଜ୍"
"1.सौदा संचिका, 2.क्रिया-कलाप संचिका","1. ଡିଲ୍ ଫାଇଲ୍, 2. କାର୍ଯ୍ୟକଳାପ ଫାଇଲ୍ |"
"1.लेन-देन संलेख, 2.आदान-प्रदान लॉग","1. ଟ୍ରାନ୍ସଜେକ୍ସନ୍ ଡକ୍ୟୁମେଣ୍ଟ୍, 2. ଟ୍ରାନ୍ସଜେକ୍ସନ୍ ଲଗ୍ |"
"1.प्रतिलेखन, 2.लिप्यंतरण करना","1. ଟ୍ରାନ୍ସକ୍ରିପସନ୍, 2. ଟ୍ରାନ୍ସଲିଟ୍ରେଟ୍ |"
ट्रांसड्यूसर,ଟ୍ରାନ୍ସଡ୍ୟୁସର
अंतरण दर,ସ୍ଥାନାନ୍ତର ହାର
अंतरण काल,ସ୍ଥାନାନ୍ତର ସମୟ
रुपांतरण,ରୂପାନ୍ତର
क्षणिक त्रुटि,କ୍ଷଣିକ ତ୍ରୁଟି |
संक्रमण काल,ସଂକ୍ରମଣ ଅବଧି
"1.संक्रमण, 2.संक्रांति","1. ସଂକ୍ରମଣ, 2. ସଲଷ୍ଟାଇସ୍ |"
संक्रामक,ସଂକ୍ରାମକ
संक्रमिता,ସଂକ୍ରମିତ
"1.अनुवाद, 2.अंतरण, 3.अनुभाषण","1. ଅନୁବାଦ, 2. ଅନୁବାଦ, 3. ବ୍ୟାଖ୍ୟା"
"1. संचरण, संचारण ,2.संप्रेषण","1. ପ୍ରସାରଣ, ପ୍ରସାରଣ, 2. ପ୍ରସାରଣ |"
संप्रेषण नियंत्रण प्रोटोकॉल (टी सी पी),ଯୋଗାଯୋଗ ନିୟନ୍ତ୍ରଣ ପ୍ରୋଟୋକଲ୍ (TCP)
"1.संचरण लाइन, 2.संप्रेषण लाइन","1. ଟ୍ରାନ୍ସମିସନ୍ ଲାଇନ୍, 2. ଟ୍ରାନ୍ସମିସନ୍ ଲାଇନ୍ |"
ट्रांसमीटर,ଟ୍ରାନ୍ସମିଟର
पारदर्शिता,ସ୍ୱଚ୍ଛତା
ट्रांसपोंडर,ଟ୍ରାନ୍ସପଣ୍ଡର |
"1.परिवहन, 2.प्रतिगमन","1. ଟ୍ରାନ୍ସପୋର୍ଟ, 2. ରେଗ୍ରେସନ୍"
पक्षांतरण,ସ୍ଥାନାନ୍ତରଣ
ट्रांसप्यूटर,ଟ୍ରାନ୍ସପ୍ୟୁଟର
"1.संप्रेष अभिग्राही, 2.ट्रांस रिसीवर","1. ଟ୍ରାନ୍ସମିସନ୍ ରିସିଭର୍, 2. ଟ୍ରାନ୍ସ ରିସିଭର୍ |"
"1.प्रपाशन, 2.फांसना, 3.पकड़ना","1. ଜାଲ, 2. ଜାଲ, 3. ଧରିବା |"
चंक्रमण,ଘୂର୍ଣ୍ଣନ
वृक्ष (चंक्रमण),ବୃକ୍ଷ (ସଂକ୍ରମଣ)
तरु नेटवर्क,ବୃକ୍ଷ ନେଟୱାର୍କ |
सहायक परिपथ,ସହାୟକ ସର୍କିଟ |
तुच्छ आरेख,କ୍ଷୁଦ୍ର ଚିତ୍ର
दोष-निवारण,ସମସ୍ୟା ନିବାଋଣ
"छिन्न, रुंडन",ଚିରିଦେଲା |
सत्यमान सारणी,ସତ୍ୟ ସାରଣୀ
"1.टयूनर, 2.समस्वरक, 3.समंजक","1. ଟ୍ୟୁନର୍, 2. ଟ୍ୟୁନର୍, 3. ଟ୍ୟୁନର୍ |"
"1.सुरंगन, 2.टनलिंग","1. ଟନେଲିଂ, 2. ଟନେଲିଂ |"
"1.समंजन, 2.समस्वरण, 3.टयूनिंग","1. ଆଡଜଷ୍ଟମେଣ୍ଟ୍, 2. ଟ୍ୟୁନିଂ, 3. ଟ୍ୟୁନିଂ"
टपल,ଟୁପଲ୍ |
टर्बो पास्कल,ଟର୍ବୋ ପାସ୍କାଲ୍ |
टयूरिंग मशीन,ଟୁରିଂ ମେସିନ୍ |
प्रतिवर्तन काल,ଘୂର୍ଣ୍ଣନ ସମୟ |
प्रतिवर्तन दस्तावेज,ଟର୍ଣ୍ଣାରାଉଣ୍ଡ୍ ଡକ୍ୟୁମେଣ୍ଟ୍ |
प्रतिवर्तन अनुक्रम,କ୍ରମ ଟର୍ନ କରନ୍ତୁ |
युगल केबल,ଦମ୍ପତି କେବୁଲ୍ |
"1.ऐंठित युगल, 2.व्यावर्तित युग्म","1. ଓଲଟା ଯୋଡି, 2. ଓଲଟା ଯୋଡି |"
द्वि-पारक स्मरांतरक,ଡବଲ୍ ପାସ୍ ରିମାଇଣ୍ଡର୍ |
दो का पूरक,ଦୁଇଟିର ସଂପନ୍ନ |
प्रकार,ଟାଇପ୍ କରନ୍ତୁ |
"1.टाइप फेस, 2.अक्षराकृति","1. ପ୍ରକାର ଚେହେରା, 2. ଚରିତ୍ର |"
टंकन शीर्ष,ଟାଇପୋଗ୍ରାଫିକ୍ ଟପ୍ |
मुद्रक चक्र,ପ୍ରିଣ୍ଟର୍ ଚକ |
टंकण,ଟାଇପିଂ
अबाधित शक्ति स्रोत,ନିରବଚ୍ଛିନ୍ନ ଶକ୍ତି ଉତ୍ସ |
"1.एकल संक्रिया, 2.एक-अंगी प्रणाली","1. ଏକକ ଅପରେସନ୍, 2. ଏକ-ଭାଗ ସିଷ୍ଟମ୍ |"
एकल संक्रिया,ଏକକ ଅପରେସନ୍
"1.एकल संकारक, 2.एक अंगी संकारक","1. ସିଙ୍ଗଲ୍ ଅପରେଟର୍, 2. ସିଙ୍ଗଲ୍ ଅପରେଟର୍ |"
अनिश्चितता,ଅନିଶ୍ଚିତତା |
अप्रतिबंधी कथन,ଅବରୋଧିତ ବିବୃତ୍ତି |
अगणनीय,ଅଗଣିତ
अनावरण,ଉନ୍ମୋଚନ
अनिर्णीय,ନିର୍ଣ୍ଣୟ
ङ्केअपरिभाषित,ଅଜ୍ଞାତ
अपरिभाषित अभिलेख,ଅଜ୍ଞାତ ରେକର୍ଡ |
अविलोप,ବିନାଶ
"1.अधोडैश, 2.अधोरेक, 3,अधोयोजक","1. ବାଧ୍ୟବାଧକତା, 2. ସଂଯୋଜକ, 3, ସଂଯୋଜକ |"
अनिर्दिष्ट,ନିର୍ଦ୍ଦିଷ୍ଟ
"1.अनिर्दिष्ट ग्राफ, 2.अनिर्दिष्ट आलेख","1. ନିର୍ଦ୍ଦିଷ୍ଟ ଗ୍ରାଫ୍, 2. ନିର୍ଦ୍ଦିଷ୍ଟ ଗ୍ରାଫ୍ |"
एकसमान दिशा सेवाकाल,ସମାନ ଦିଗ ସେବା ସମୟ |
निरस्त करना,ରଦ୍ଦ କରନ୍ତୁ |
"1.असंरुपित चक्रिका, 2.असंरुपित डिस्क","1. ଅସଂଯୁକ୍ତ ଡିସ୍କ, 2. ଅସଂଯୁକ୍ତ ଡିସ୍କ |"
समचित्रण,ମ୍ୟାପିଂ
"1.यूनीकोड, 2.एकल कूट","1. ୟୁନିକୋଡ୍, 2. ସିଙ୍ଗଲ୍ କୋଡ୍ |"
अनिर्दिष्ट वृक्ष,ନିର୍ଦ୍ଦିଷ୍ଟ ଗଛ |
समान संसाधन स्थान निर्धारक (य आर एल),ୟୁନିଫର୍ମ ଉତ୍ସ ଅବସ୍ଥାନ ମୂଲ୍ୟାଙ୍କନକାରୀ (YRL)
एक प्रक्रमण,ଏକ ପ୍ରକ୍ରିୟାକରଣ |
अद्वितीय,ଅନନ୍ୟ |
अपरिरक्षित व्यावर्तित युगल (यू टी पी),ଅଣସଂରକ୍ଷିତ ମୋଡ଼ାଯାଇଥିବା ଡବଲ୍ସ (UTP)
"1.एकक,2. इकाई","1. ୟୁନିଟ୍, ୨ ୟୁନିଟ୍"
एकक पता,ଏକକ ଠିକଣା
एकक अंतराल,ଏକକ ବ୍ୟବଧାନ
एकक परीक्षण,ଏକକ ପରୀକ୍ଷା
ऐकिक कूट,ଏକକ କୋଡ୍
एक पद,ଏକ ପୋଷ୍ଟ
सार्वत्रिक अतुल्यकालिक अभिग्राही/प्रेषित्र (यू ए आर टी),ୟୁନିଭର୍ସାଲ୍ ଅସନ୍ତୁଳିତ ଗ୍ରହଣକାରୀ / ପ୍ରେରକ (UART)
सार्व फ्लिप-फ्लाप,ସର୍ବଭାରତୀୟ ଫ୍ଲିପ୍-ଫ୍ଲପ୍ |
सार्व समुच्चय,ସାଧାରଣ ସେଟ୍ |
सार्वत्रिक संप्रतीक समुच्चय,ସର୍ବଭାରତୀୟ ବର୍ଣ୍ଣ ସେଟ୍ |
यूनिक्स,ୟୁନିକ୍ସ |
विपाश,ବିପାଶା
अनारक्षित क्षेत्र,ସଂରକ୍ଷିତ ଅଞ୍ଚଳ |
अनारक्षित फाइल (संचिका),ସଂରକ୍ଷିତ ଫାଇଲ (ଫାଇଲ)
अगम्य,ଅପହଞ୍ଚ |
अनाच्छ,ଅବାଞ୍ଛିତ |
अनारक्षित,ସଂରକ୍ଷିତ
असफल आह्वान,ବିଫଳ କଲ୍
अनटार,unar
अदयतन असंगतियां,ଅସଙ୍ଗତିକୁ ଅଦ୍ୟତନ କରନ୍ତୁ |
अद्यतीकृत संचिका,ଅଦ୍ୟତନ ଫାଇଲ୍ |
अद्यतीकरण,ଅଦ୍ୟତନ କରନ୍ତୁ |
उन्नयन,ଉନ୍ନୟନ
उन्नयन,ଉନ୍ନୟନ
अपलिंक,ଅପ୍ ଲିଙ୍କ୍
उच्च भारण,ଉଚ୍ଚ ଭାର
उपरि स्मृति क्षेत्र,ଓଭରହେଡ୍ ମେମୋରୀ ଏରିଆ |
"1.प्रति प्रवाह, 2.प्रतिकूल","1. ପ୍ରତି ପ୍ରବାହ, 2. ପ୍ରତିକୂଳ |"
उपरिकाल,ସମୟ ବାହରେ
"1.ऊर्ध्व, 2.अपरि, 3.ऊर्ध्वगामी","1. ଅପର୍, 2. ଅପ୍, 3. ଅପ୍"
