Gujarati,Marathi
સંશોધન,संशोधन
પુનઃસ્થાપિત ચક્ર,चक्र पुनर्संचयित करा
સ્મારકવાદી,स्मारककार
તફાવત,भिन्नता
સંસાધનો,संसाधने
પ્રતિભાવ સમય,प्रतिसाद वेळ
"1.પુનઃપ્રારંભ કરો, 2.પુનઃપ્રારંભ કરો","1.रीस्टार्ट करा, 2.रीस्टार्ट करा"
પુનઃસંગ્રહ,जीर्णोद्धार
ફરીથી ટ્રેસ,पुन्हा शोधणे
"1. રી-ડિસ્પેચ, 2. રી-કોમ્યુનિકેશન","1. री-डिस्पॅच, 2. री-कम्युनिकेशन"
પુન: પ્રાપ્તિ,पुनर्प्राप्ती
ફરીથી પ્રયત્ન કરો,पुन्हा प्रयत्न करा
"1.રીગ્રેશન, 2.રીટર્ન","1.रिग्रेशन, 2.रिटर्न"
રીગ્રેસન કોડ,रीग्रेशन कोड
રીગ્રેસન કી,प्रतिगमन की
ફરીથી વાપરી શકાય તેવા કોડ,पुन्हा वापरण्यायोग्य कोड
ફરીથી લખી શકાય તેવું,पुन्हा लिहिण्यायोग्य
આરજીબી મોનિટર,आरजीबी मॉनिटर
રિબન,रिबन
સત્તાવાર મુદ્દો,अधिकृत समस्या
"1.રોબોટ, 2.મેકેનિક, 3.મિકેનિઝમ","1.रोबोट, 2.मेकॅनिक, 3.मेकॅनिझम"
"1.મિકેનિસ્ટિક સાયન્સ, 2.મિકેનિસ્ટિક એન્થ્રોપોલોજી","1.यांत्रिकी विज्ञान, 2.यांत्रिकी मानववंशशास्त्र"
"મજબૂત, મજબૂત","मजबूत, मजबूत"
ભૂમિકા,भूमिका
ફરીથી રોલિંગ,पुन्हा रोलिंग
સંડોવણી,गुंतवणे
પ્રવાહ,बहिर्वाह
"1. ફક્ત વાંચો મેમરી, 2. ફક્ત વાંચો મેમરી (ROM)","1. रीड ओन्ली मेमरी, 2. रीड ओन्ली मेमरी (ROM)"
મૂળ,मूळ
પિતૃ નિર્દેશિકા,मूळ निर्देशिका
અંદાજ ભૂલ,अंदाजे त्रुटी
"1.રાઉટર, 2.રાઉટર","1.राउटर, 2.राउटर"
"રૂટીંગ, રૂટીંગ","मार्गक्रमण, मार्गक्रमण"
RS232C ઈન્ટરફેસ,RS232C इंटरफेस
RSA એન્ક્રિપ્શન,RSA एन्क्रिप्शन
આરટીસી,rtc
કાર્યકારી વિગત કોડિંગ,कार्यरत तपशील कोडिंग
કાર્યકાળ,कार्यकाळ
રનટાઈમ ભૂલ,रनटाइम त्रुटी
"1. નમૂના, 2. નમૂના","1. नमुना, 2. नमुना"
નમૂના,नमुना
"1.ઉપગ્રહ, 2.ઉપગ્રહ","1.उपग्रह, 2.उपग्रह"
સંતૃપ્તિ,संपृक्तता
સાચવો,जतन करा
"1. માપનીયતા, 2. માપનીયતા","1. स्केलेबिलिटी, 2. स्केलेबिलिटी"
સ્કેલર,स्केलर
સ્કેનિંગ,स्कॅनिंग
લેન્ડસ્કેપ,लँडस्केप
શેડ્યૂલર,शेड्युलर
સ્ક્રીન પ્રતિબિંબ પ્રોજેક્ટર,स्क्रीन रिफ्लेक्शन प्रोजेक्टर
સ્ક્રિપ્ટ,स्क्रिप्ट
સ્ક્રિપ્ટીંગ ભાષા,स्क्रिप्टिंग भाषा
"1.કોઇલ, 2.સ્ક્રોલ","1.कॉइल, 2.स्क्रोल"
સિંક્રનસ ડેટા લિંક કંટ્રોલ (SDLC),सिंक्रोनस डेटा लिंक कंट्रोल (SDLC)
"1.શોધ, 2.શોધ","1.शोध, 2.शोध"
શોધ એન્જિન,शोध इंजिन
શોધ વૃક્ષ,झाड शोधा
"1.અન્વેષણ કરો, 2.શોધો","1.एक्सप्लोर करा, 2.शोधा"
ગૌણ,दुय्यम
"1.સેક્ટર, 2.સેક્ટર","1.सेक्टर, 2.सेक्टर"
સુરક્ષા નીતિ,सुरक्षा धोरण
શોધ શબ્દ,शोध संज्ञा
"1.વિભાગ, 2.વિભાગ","1.विभाग, 2.विभाग"
"1. વિભાજન, 2. વિભાજન","1. विखंडन, 2. विखंडन"
પસંદગી વર્ગીકરણ,निवड क्रमवारी
"1.સ્વતઃપૂર્ણ, 2.સ્વતઃપૂર્ણ","1.स्वयंपूर्ण, 2.स्वयंपूर्ण"
"1.અર્થશાસ્ત્ર, 2.અર્થશાસ્ત્ર","1.अर्थशास्त्र, 2.अर्थशास्त्र"
સેમાફોર,सेमाफोर
સેમિકન્ડક્ટર,सेमीकंडक्टर
કાલ્પનિક વેબ,कल्पनारम्य वेब
અનુક્રમિક ઍક્સેસ પદ્ધતિ,अनुक्रमिक प्रवेश पद्धत
ક્રમિક,सलग
સીરીયલ,मालिका
"1.સર્વર, 2.સર્વર","1.सर्व्हर, 2.सर्व्हर"
સર્વર ક્રેશ,सर्व्हर क्रॅश
સર્વર લાઇસન્સ,सर्व्हर परवाना
સર્વો ગુણક,सर्वो गुणक
નો સમૂહ,संच
ઉલ્લેખિત બિંદુ,निर्दिष्ट बिंदू
મેનેજમેન્ટ,व्यवस्थापन
પડછાયો,सावली
સિનેમેટોગ્રાફી,सिनेमॅटोग्राफी
ભૂત,भूत
ફાઈલ શેર કરો,फाइल शेअर करा
વહેંચાયેલ ઍક્સેસ,सामायिक प्रवेश
શેરિંગ,शेअरिंग
"1. કૌંસ, 2. આર્મર, 3. શેલ, 4. શેલ","1. कंस, 2. चिलखत, 3. शेल, 4. शेल"
વિસ્થાપન પ્રતીક,विस्थापन चिन्ह
ટૂંકો રસ્તો,लहान मार्ग
ટૂંકી સૂચના,लहान सूचना
ભાઈ,भावंड
"1. આડઅસર, 2. કાઉન્ટર ઇફેક્ટ","1. साइड इफेक्ट, 2. काउंटर इफेक्ट"
સાઇન બીટ,साइन बिट
સિગ્નલ,सिग्नल
સિગ્નલ પ્રોસેસિંગ,सिग्नल प्रक्रिया
નોટેશન,नोटेशन
"1.સિગ્નલ-સાઉન્ડ રેશિયો, 2.સિગ્નલ-અવાજ રેશિયો","1.सिग्नल-ध्वनी गुणोत्तर, 2.सिग्नल-ध्वनी गुणोत्तर"
"1.સહી, 2. સહી","1.स्वाक्षरी, 2. स्वाक्षरी"
માર્કર ટેસ્ટ,मार्कर चाचणी
નોંધપાત્ર ગુણ,लक्षणीय गुण
સિલિકોન ચિપ,सिलिकॉन चिप
સિમ્પલ મેઇલ ટ્રાન્સફર પ્રોટોકોલ (SMTP),सिंपल मेल ट्रान्सफर प्रोटोकॉल (SMTP)
એકલુ,अविवाहित
"1. એક સિગ્નલિંગ નોડ, 2. સિમ્પ્લેક્સ નોડ","1. एक सिग्नलिंग नोड, 2. सिम्प्लेक्स नोड"
સિમ્યુલેશન,सिम्युलेशन
અનુકરણ કરનાર,अनुकरण करणारा
"1. એકસાથે, 2. એક સાથે","1.एकाच वेळी, 2.समकालिक"
એક સાથે પ્રક્રિયા,एकाच वेळी प्रक्रिया
સોલો,सोलो
"1.સાઇટ લાઇસન્સ, 2.સાઇટ લાઇસન્સ","1.साइट परवाना, 2.साइट परवाना"
"1. કદ, 2. કદ","1.आकार, 2.आकार"
માપ,मोजमाप
"1. ચિત્ર, 2. ચિત્ર","1. चित्रण, 2. चित्रण"
પ્લુટી,प्लुटी
"1.પ્લુતિ, 2.પ્લુતિકરણ","1.प्लुती, 2.प्लुतीकरण"
"1.સ્લેશ, 2.કટ","1.स्लॅश, 2.कट"
કમ્પ્યુટર હેઠળ,संगणकाखाली
સાપ વિન્ડો પ્રોટોકોલ,साप विंडो प्रोटोकॉल
"1. બાદબાકી, 2. શરણાગતિ","1. वगळणे, 2. शरणागती"
સ્લોટ,स्लॉट
SCSI (SCSI),SCSI (SCSI)
સ્માર્ટ કાર્ડ,स्मार्ट कार्ड
ગોકળગાય મેલ,गोगलगाय मेल
સ્નેપશોટ,स्नॅपशॉट
"1.સોફ્ટ કોમ્પ્યુટેશન, 2.સોફ્ટ કોમ્પ્યુટેશન","1.सॉफ्ट कम्प्युटिंग, 2.सॉफ्ट कम्प्युटिंग"
સોફ્ટ કોપી,सॉफ्ट कॉपी
સરળ ફોન્ટ,सोपे फॉन्ट
સોફ્ટવેર,सॉफ्टवेअर
સોફ્ટવેર એન્જિનિયરિંગ,सॉंफ्टवेअर अभियांत्रिकी
સોફ્ટવેર લાઇસન્સ,सॉफ्टवेअर परवाना
સોફ્ટવેર ચાંચિયાગીરી,सॉफ्टवेअर चाचेगिरी
સ્પેક્ટ્રમ,स्पेक्ट्रम
"1.સ્ક્રુ, 2.સર્પાકાર","1.स्क्रू, 2.सर्पिल"
"1.વિગતવાર શીટ, 2.સ્પ્રેડશીટ","1.तपशील पत्रक, 2.स्प्रेडशीट"
ધોરણ,मानक
સ્ટાન્ડર્ડ જનરલાઇઝ્ડ માર્કઅપ લેંગ્વેજ (SGML),मानक सामान्यीकृत मार्कअप भाषा (SGML)
માનકીકરણ,मानकीकरण
રાહ સમય,वेळ वाट
તારક લેન,तारक लॅन
તારાની સ્થિતિ,तारा स्थिती
થોડી શરૂઆત,थोडा प्रारंभ करत आहे
"1. અભાવ, 2. અછત, 3. અછતની કટોકટી","1. अभाव, 2. टंचाई, 3. टंचाई संकट"
"1.સ્ટેટિક મેમરી, 2.સ્ટેટિક મેમરી","1.स्टॅटिक मेमरी, 2.स्टॅटिक मेमरी"
સ્થિતિ ચેનલ,स्थिती चॅनेल
"1.સ્ટેપ સાઈઝ, 2.સ્ટેપ ડાયમેન્શન્સ","1.चरण आकार, 2.चरण परिमाणे"
થોભો અને પ્રોટોકોલ રાહ જુઓ,विराम द्या आणि प्रोटोकॉल प्रतीक्षा करा
બ્રેક કોડ,ब्रेक कोड
થોભો કી,विराम की
સંગ્રહક્ષમતા,साठवणक्षमता
સંગ્રહિત કાર્યક્રમ,संग्रहित कार्यक्रम
શ્રેણી ડેટા,मालिका डेटा
"1.સ્ટ્રક્ચર્ડ એન્કોડિંગ, 2.સ્ટ્રક્ચર્ડ કોડિંગ","1.स्ट्रक्चर्ड एन्कोडिंग, 2.स्ट्रक्चर्ड कोडिंग"
સ્ટ્રક્ચર્ડ ક્વેરી લેંગ્વેજ (SQL),स्ट्रक्चर्ड क्वेरी लँग्वेज (SQL)
"1. બ્રોશર શીટ, 2. શૈલી પત્ર","1. ब्रोशर पेपर, 2. शैली पत्र"
સબ-ડિરેક્ટરી,उप-निर्देशिका
"1.સબનેટ, 2.સબનેટ","1.सबनेट, 2.सबनेट"
ઉપવૃક્ષ,उपवृक्ष
"1.સારાંશ, 2.સારાંશ","1.सारांश, 2.सारांश"
"1. સુપર કોમ્પ્યુટર, 2. સુપર કોમ્પ્યુટર","1. सुपर कॉम्प्युटर, 2. सुपर कॉम्प्युटर"
"1.સુપર કોમ્પ્યુટેશન, 2.સુપર કોમ્પ્યુટેશન","1.Super Computation, 2.Super Computation"
કી કી,की की
ટોચના વપરાશકર્તા,शीर्ष वापरकर्ता
નિરીક્ષણ કરેલ શિક્ષણ,पर्यवेक्षी शिक्षण
સહાયક ચિપ,सहाय्यक चिप
ચોખ્ખો તફાવત,निव्वळ भिन्नता
"1.નેટ ભિન્નતા, 2.વિભાગ, 3.સુરફાન","1.निव्वळ भिन्नता, 2.विभाग, 3.सरफान"
સ્વેપ,स्वॅप
અંદરનું,अंतर्गामी
પ્રવાહ,बहिर्वाह
અદલાબદલી,स्वॅपिंग
"1.સ્વિચ્ડ નેટવર્ક,2. સ્વિચ કરેલ નેટવર્ક","1.स्विच केलेले नेटवर्क, 2. स्विच केलेले नेटवर्क"
સ્વિચિંગ,स्विचिंग
સ્વિચિંગ સિદ્ધાંત,स्विचिंग तत्त्व
સાંકેતિક પ્રોગ્રામિંગ,प्रतीकात्मक प्रोग्रामिंग
સુમેળ,सिंक्रोनाइझेशन
સિંક્રોનાઇઝર,सिंक्रोनायझर
સિંક્રનસ,समकालिक
સિંક્રનસ ન્યુમેરિક હાયરાર્કી (SDH),सिंक्रोनस न्यूमेरिक पदानुक्रम (SDH)
વાક્ય વિશ્લેષણ,वाक्य विश्लेषण
સિસ્ટમ વિશ્લેષણ,प्रणाली विश्लेषण
સિસ્ટમ એન્જિનિયરિંગ,प्रणाली अभियांत्रिकी
"1. સિસ્ટમ બ્રેકર, 2. સિસ્ટમ હેકર","1. सिस्टम ब्रेकर, 2. सिस्टम हॅकर"
સિસ્ટમ ઇન્ટિગ્રેટર,सिस्टम इंटिग्रेटर
સિસ્ટમ લોગ,सिस्टम लॉग
સિસ્ટમ કવર,सिस्टम कव्हर
સિસ્ટમ નેટવર્ક માળખું (SNA),सिस्टम नेटवर्क स्ट्रक्चर (SNA)
"1. સિસ્ટમ પ્રોગ્રામર, 2. સિસ્ટમ પ્રોગ્રામર","1. सिस्टम प्रोग्रामर, 2. सिस्टम प्रोग्रामर"
"1. સિસ્ટમ પુનઃપ્રારંભ, 2. સિસ્ટમ પુનઃપ્રારંભ","1. सिस्टम रीस्टार्ट, 2. सिस्टम रीस्टार्ट"
સિસ્ટમ સમાપ્તિ,प्रणाली समाप्ती
સિસ્ટમ પરીક્ષણ,प्रणाली चाचणी
સિસ્ટમ ઉપયોગિતા,प्रणाली उपयुक्तता
"1. પદ્ધતિસરનો કોડ, 2. પદ્ધતિસરનો કોડ","1. पद्धतशीर संहिता, 2. पद्धतशीर संहिता"
ટેબ આદેશ,टॅब कमांड
અનુસૂચિ,वेळापत्रक
ટેબ્યુલર વિહંગાવલોકન,सारणी विहंगावलोकन
ટેબલ જગ્યા,टेबल जागा
તકતી,फलक
"1.ટેબ્યુલર, 2.એરે એરે","1.सारणीदार, 2.अॅरे अॅरे"
ટેબ્યુલેશન કાર્ય,सारणी कार्य
"1. ચિહ્નિત આર્કિટેક્ચર, 2. ચિહ્નિત માળખું","1. चिन्हांकित आर्किटेक्चर, 2. चिन्हांकित संरचना"
ચિહ્નિત છબી ફાઇલ ફોર્મ (ટિફ),चिन्हांकित प्रतिमा फाइल फॉर्म (TIFF)
ટેન્ડમ સિસ્ટમ,टँडम प्रणाली
ટેપ ઘનતા,टेप घनता
ટેપ કવર,टेप कव्हर
ટાર ફાઇલ,tar फाइल
કામ,काम
કાર્ય માર્ગદર્શિકા,कार्य मार्गदर्शक
કાર્ય અનુસૂચિ,कार्य शेड्युलर
ટ્રાન્સમિશન કંટ્રોલ પ્રોટોકોલ/ઇન્ટરનેટ પ્રોટોકોલ (TCP/IP),ट्रान्समिशन कंट्रोल प्रोटोकॉल/इंटरनेट प्रोटोकॉल (TCP/IP)
કટીંગ કામગીરી,कटिंग ऑपरेशन
દૂરસંચાર,दूरसंचार
દૂરસંચાર,दूरसंचार
ટેલિકોમ,दूरसंचार
ટેલીકોન્ફરન્સ,दूरसंचार
"1. ટેલિગ્રાફ, 2. ટેલિગ્રાફી","1. तार, 2. तार"
"1. ટેલિમીટર, 2. ટેલિમેટ્રી","1. टेलीमीटर, 2. टेलिमेट्री"
"1.ટેલિફોન, 2.ટેલિફોન","1.टेलिफोन, 2.टेलिफोन"
ટેલિફોનિક,टेलिफोन
"1.ટેલિપ્રિંટર, 2.ટેલિપ્રિંટર","1.टेलिप्रिंटर, 2.टेलिप्रिंटर"
ટેલીપ્રોસેસિંગ,टेलिप्रोसेसिंग
"1. દૂરદર્શન, 2. ટેલિવિઝન, 3. દૂરદર્શન","1. दूरदर्शन, 2. दूरदर्शन, 3. दूरदर्शन"
ટેલેક્સ,टेलेक्स
"1.ટ્રેપ દૂર, 2.ટેલનેટ","1.सापळा दूर, 2.टेलनेट"
"1.ગરમી, 3.તાપમાન","1.उष्णता, 3.तापमान"
"1.આકારની પ્લેટ, 2.ટેમ્પલેટ, 3.રુપડા","1.आकार प्लेट, 2.टेम्प्लेट, 3.रुपाडा"
દસનું પૂરક,दहाचे पूरक
ટેરા બાઈટ,तेरा बाइट
ટેરા ફોલોપ્સ,टेरा फॉलप्स
"1.એન્ડ પોઇન્ટર, 2.ટર્મિનલ કર્સર","1.एंड पॉइंटर, 2.टर्मिनल कर्सर"
"1.એન્ડ નોડ, 2.ટર્મિનલ નોડ","1.एंड नोड, 2.टर्मिनल नोड"
ટર્મિનલ વિન્ડો,टर्मिनल विंडो
અંત,समाप्त
ટ્રાઇ-બેઝ,ट्राय-बेस
ત્રણ આધાર કામગીરી,तीन बेस ऑपरेशन
પરીક્ષણ,चाचणी
પરીક્ષણ કવરેજ,चाचणी कव्हरेज
પરીક્ષણ અમલ,चाचणी अंमलबजावणी
ટેસ્ટ ડેટા,चाचणी डेटा
"1.ટેક્સ્ટ, 2. અભ્યાસ સામગ્રી","1.मजकूर, 2. अभ्यास साहित्य"
ટેક્સ્ટ બોક્સ,मजकूर बॉक्स
ટેક્સ્ટ કર્સર,मजकूर कर्सर
ટેક્સ્ટ એડિટર,मजकूर संपादक
ટેક્સ્ટ ફાઇલ,मजकूर फाइल
અભ્યાસક્રમ,अभ्यासक्रम
ટેક્સ્ટ પ્રોસેસિંગ,मजकूर प्रक्रिया
સ્પીચ-ટેક્સ્ટ (TTS),स्पीच-टेक्स्ट (TTS)
ટેક્સચર મેપિંગ,टेक्सचर मॅपिंग
"1.T ફ્લિપ ફ્લોપ, 2.T-બિનોમીટર","1.T फ्लिप फ्लॉप, 2.T-बिनोमीटर"
થર્મલ સીલર,थर्मल सीलर
"1.પ્રિંટર પાતળી ફિલ્મ મેમરી, 2.પાતળી ફિલ્મ મેમરી","1.प्रिंटर पातळ फिल्म मेमरी, 2.थिन फिल्म मेमरी"
(TFT) પાતળા ફિલ્મ ટ્રાંઝિસ્ટર (TFT),(TFT) पातळ फिल्म ट्रान्झिस्टर (TFT)
"1.જેમિંગ, 2.હેશિંગ","1.जेमिंग, 2.हॅशिंग"
દોરાની બંગડી,धाग्याची बांगडी
થ્રેડીંગ,थ्रेडिंग
"1.ત્રિપક્ષીય નેટવર્ક, 2.ત્રિપક્ષીય નેટવર્ક","1.त्रिपक्षीय नेटवर्क, 2.त्रिपक्षीय नेटवर्क"
પ્રવાહ ક્ષમતા,प्रवाह क्षमता
સમયની જટિલતા,वेळेची जटिलता
ટાઈમ ડિવિઝન મલ્ટિપ્લેક્સીંગ (TDM),टाइम डिव्हिजन मल्टिप्लेक्सिंग (टीडीएम)
સમય ફ્રેમ,वेळ फ्रेम
તે જ સમયે,त्याच वेळी
"1. કૉલ મશીન, 2. કૉલ મશીન, 3. ટાઈમ મશીન","1. कॉल मशीन, 2. कॉल मशीन, 3. टाइम मशीन"
સમય પુરો,वेळ संपला
"1.કૉલોકેશન, 2.Cal ક્વોન્ટાઇઝેશન","1.कॅलोकेशन, 2.कॅल क्वांटायझेशन"
સમય શ્રેણી,वेळ मालिका
"1. સમય વિભાજન, 2. સમય વહેંચણી","1. वेळेची विभागणी, 2. वेळ सामायिकरण"
સમય શેરિંગ સિસ્ટમ,वेळ सामायिकरण प्रणाली
કૉલ પગલું,कॉल चरण
સમય રેખાકૃતિ,वेळ आकृती
પાત્ર,वर्ण
ટૉગલ,टॉगल
ટૉગલ ચાલ,हलवा टॉगल करा
"1.પ્રતીક, 2.ટોકન","1.प्रतीक, 2.टोकन"
ટોકન બસ,टोकन बस
ટોકન બસ,टोकन बस
ટોકન બસ નેટવર્ક,टोकन बस नेटवर्क
"1. સિમ્બોલ રિંગ, 2. સિમ્બોલ રિંગ","1. प्रतीक रिंग, 2. प्रतीक रिंग"
ટોકન વાટાઘાટો,टोकन वाटाघाटी
"1.ટૂલ્સ, 2.ટૂલ્સ","1.साधने, 2.साधने"
ટોચનો પગ,वरचा पाय
ટોચના પગની ડિઝાઇન,वरच्या पायाचे डिझाइन
"1. નેઇલ રિજ કન્ફિગરેશન, 2. નીચે ખેંચો","1. नेल रिज कॉन्फिगरेशन, 2. खाली खेचा"
"1. સ્થાન, 2. સ્થાન વિજ્ઞાન","1. स्थान, 2. स्थान विज्ञान"
ટચ પેડ્સ,टच पॅड
ટચ સ્ક્રીન,टच स्क्रीन
"1.માર્ક, 2.માર્ક, 3.ટ્રેસિંગ","1.चिन्ह, 2.चिन्ह, 3.ट्रेसिंग"
ટ્રેસીંગ,ट्रेसिंग
"1.વે, 2.પાથ, 3.લીક","1.मार्ग, 2.पथ, 3.गळती"
"1.ટ્રેક ડિસ્ક, 2.પાથ ડિસ્ક","1.ट्रॅक डिस्क, 2.पाथ डिस्क"
પાથ ટેપ,पथ टेप
"1.અનુસરો, 2.અનુસરો","1. अनुसरण करा, 2. अनुसरण करा"
"1. અનુસરો, 2. અનુસરો","1. अनुसरण करा, 2. अनुसरण करा"
માર્ગ,मार्गक्रमण
"1.ટ્રાન્ઝેક્શન, 2.ડીલ, 3.ટ્રાન્ઝેક્શન, 4.એક્સચેન્જ","1.व्यवहार, 2.सौदा, 3.व्यवहार, 4.विनिमय"
"1. ડીલ ફાઇલ, 2. એક્ટિવિટી ફાઇલ","1. डील फाइल, 2. क्रियाकलाप फाइल"
"1.ટ્રાન્ઝેક્શન ડોક્યુમેન્ટ, 2.ટ્રાન્ઝેક્શન લોગ","1.व्यवहार दस्तऐवज, 2.व्यवहार लॉग"
"1. ટ્રાંસ્ક્રાઇબ કરો, 2. લિવ્યંતરણ કરો","1. लिप्यंतरण, 2. लिप्यंतरण"
ટ્રાન્સડ્યુસર,ट्रान्सड्यूसर
ટ્રાન્સફર દર,हस्तांतरण दर
ટ્રાન્સફર સમય,हस्तांतरण वेळ
રૂપાંતર,रूपांतरण
ક્ષણિક ભૂલ,क्षणिक त्रुटी
સંક્રમણ સમયગાળો,संक्रमण कालावधी
"1. સંક્રમણ, 2. અયનકાળ","1. संक्रमण, 2. संक्रांती"
સાંસર્ગિક,सांसर्गिक
સંક્રમિત,संसर्गित
"1.અનુવાદ, 2.અનુવાદ, 3.અર્થઘટન","1.अनुवाद, 2.अनुवाद, 3.व्याख्या"
"1. ટ્રાન્સમિશન, ટ્રાન્સમિટ, 2. ટ્રાન્સમિટ","1. प्रसारित करणे, प्रसारित करणे, 2. प्रसारित करणे"
કોમ્યુનિકેશન કંટ્રોલ પ્રોટોકોલ (TCP),कम्युनिकेशन कंट्रोल प्रोटोकॉल (TCP)
"1.ટ્રાન્સમિશન લાઇન, 2.ટ્રાન્સમિશન લાઇન","1.ट्रान्समिशन लाइन, 2.ट्रान्समिशन लाइन"
ટ્રાન્સમીટર,ट्रान्समीटर
પારદર્શિતા,पारदर्शकता
ટ્રાન્સપોન્ડર,ट्रान्सपॉन्डर
"1.પરિવહન, 2.રીગ્રેશન","1.वाहतूक, 2.रिग्रेशन"
સ્થાનાંતરણ,हस्तांतरण
ટ્રાન્સપ્યુટર,ट्रान्सपुटर
"1.ટ્રાન્સમિશન રીસીવર, 2.ટ્રાન્સ રીસીવર","1.ट्रान्समिशन रिसीव्हर, 2.ट्रान्स रिसीव्हर"
"1. ટ્રેપ, 2. ટ્રેપ, 3. પકડો","1. सापळा, 2. सापळा, 3. पकडणे"
પરિભ્રમણ,रोटेशन
વૃક્ષ (સંક્રમણ),झाड (संक्रमण)
વૃક્ષ નેટવર્ક,वृक्ष नेटवर्क
સહાયક સર્કિટ,सहाय्यक सर्किट
તુચ્છ આકૃતિ,क्षुल्लक आकृती
મુશ્કેલીનિવારણ,समस्यानिवारण
ફાડી નાખ્યું,फाडून टाकले
સત્ય ટેબલ,सत्य सारणी
"1. ટ્યુનર, 2. ટ્યુનર, 3. ટ્યુનર","1. ट्यूनर, 2. ट्यूनर, 3. ट्यूनर"
"1.ટનલિંગ, 2.ટનલિંગ","1.बोगदा, 2.बोगदा"
"1. ગોઠવણ, 2. ટ્યુનિંગ, 3. ટ્યુનિંગ","1. समायोजन, 2. ट्यूनिंग, 3. ट्यूनिंग"
ટપલ,टपल
ટર્બો પાસ્કલ,टर्बो पास्कल
ટ્યુરિંગ મશીન,ट्युरिंग मशीन
કાર્ય પૂર્ણ કરવાનો સમય,कार्यवाही पूर्ण
ટર્નઅરાઉન્ડ દસ્તાવેજ,टर्नअराउंड दस्तऐवज
વળાંકનો ક્રમ,वळण क्रम
કપલ કેબલ,जोडपे केबल
"1. ઊંધી જોડી, 2. ઊંધી જોડી","1. उलटी जोडी, 2. उलटी जोडी"
ડબલ પાસ રીમાઇન્ડર,दुहेरी पास स्मरणपत्र
બે પૂરક,दोन पूरक
પ્રકાર,प्रकार
"1. પ્રકાર ચહેરો, 2. અક્ષર","1. प्रकार चेहरा, 2. वर्ण"
ટાઇપોગ્રાફિકલ ટોચ,टायपोग्राफिकल शीर्ष
પ્રિન્ટર વ્હીલ,प्रिंटर चाक
ટાઇપિંગ,टायपिंग
અવિરત પાવર સ્ત્રોત,अखंड उर्जा स्त्रोत
"1. સિંગલ ઓપરેશન, 2. વન-પાર્ટ સિસ્ટમ","1. सिंगल ऑपरेशन, 2. एक-भाग प्रणाली"
એકલ કામગીરી,एकल ऑपरेशन
"1.સિંગલ ઓપરેટર, 2.સિંગલ ઓપરેટર","1. सिंगल ऑपरेटर, 2. सिंगल ऑपरेटर"
અનિશ્ચિતતા,अनिश्चितता
અપ્રતિબંધિત નિવેદન,अप्रतिबंधित विधान
અગણિત,अगणित
અનાવરણ,अनावरण
અનિર્ણાયક,अनिर्णय
અવ્યાખ્યાયિત,अपरिभाषित
અવ્યાખ્યાયિત રેકોર્ડ,अपरिभाषित रेकॉर्ड
વિનાશ,उच्चाटन
"1. બળજબરી, 2. સંયોજક, 3, સંયોજક","1. जबरदस्ती, 2. समन्वयक, 3, समन्वयक"
અસ્પષ્ટ,अनिर्दिष्ट
"1.અનિર્દિષ્ટ ગ્રાફ, 2.અનિર્દિષ્ટ ગ્રાફ","1.अनिर्दिष्ट आलेख, 2.अनिर्दिष्ट आलेख"
સમાન દિશામાં સેવાનો સમય,त्याच दिशेने सेवा वेळ
રદ કરો,रद्द करा
"1.અનફોર્મેટેડ ડિસ્ક, 2.અનફોર્મેટેડ ડિસ્ક","1.अस्वरूपित डिस्क, 2.अनस्वरूपित डिस्क"
મેપિંગ,मॅपिंग
"1.યુનિકોડ, 2.સિંગલ કોડ","1.युनिकोड, 2.एकल कोड"
અસ્પષ્ટ વૃક્ષ,अनिर्दिष्ट झाड
સમાન રિસોર્સ લોકેશન એસેસર (YRL),युनिफॉर्म रिसोर्स लोकेशन असेसर (YRL)
એક પ્રક્રિયા,एक प्रक्रिया
અનન્ય,अद्वितीय
અનશિલ્ડેડ ટ્વિસ્ટેડ ડબલ્સ (UTP),अनशिल्डेड ट्विस्टेड दुहेरी (UTP)
"1.એકમ, 2. એકમ","1.एकक, 2. युनिट"
એકમ સરનામું,युनिट पत्ता
એકમ અંતરાલ,युनिट अंतराल
એકમ પરીક્ષણ,युनिट चाचणी
એકમ કોડ,युनिट कोड
એક પોસ્ટ,एक पोस्ट
યુનિવર્સલ અસિંક્રોનસ રીસીવર/સેન્ડર (UART),युनिव्हर्सल असिंक्रोनस रिसीव्हर/प्रेषक (UART)
સાર્વત્રિક ફ્લિપ-ફ્લોપ,सार्वत्रिक फ्लिप-फ्लॉप
સામાન્ય સમૂહ,सामान्य संच
સાર્વત્રિક પાત્ર સમૂહ,सार्वत्रिक वर्ण संच
યુનિક્સ,युनिक्स
વિપાશા,विपाशा
અસુરક્ષિત વિસ્તાર,अनारक्षित क्षेत्र
બિનઆરક્ષિત ફાઇલ (ફાઇલ),अनारक्षित फाइल (फाइल)
અગમ્ય,अगम्य
અણગમતું,अनिष्ट
અસુરક્ષિત,अनारक्षित
નિષ્ફળ કોલ,अयशस्वी कॉल
untar,untar
અસંગતતાઓને અપડેટ કરો,विसंगती अद्यतनित करा
અપડેટ કરેલી ફાઇલ,अद्यतनित फाइल
અપડેટ,अद्यतन
અપગ્રેડ,श्रेणीसुधारित करा
અપગ્રેડ,श्रेणीसुधारित करा
અપલિંક,अपलिंक
ઉચ્ચ ભાર,उच्च भार
