Tamil,English
உகந்த வேலை அதிர்வெண்,Optimum working frequency
ஆப்டோகூப்ளர்,Optocoupler
ஆப்டோ எலக்ட்ரானிக்ஸ்,Optoelectronics
அல்லது வாயில்,OR gate
வட்ட பாதையில் சுற்றி,Orbit
ஆஸிலேட்டர்,Oscillator
ஊசலாடும்,Oscillogram
ஊசலாட்ட,Oscillograph
அலைக்காட்டி,Oscilloscope
வெளிப்புற இடைவெளி,Outer interleaver
வெளிச்செல்லும் ஊட்டி,Outgoing feeder
வெளியீடு,Output
வெளியீட்டு நிலை,Output level
வெளியீட்டு மீட்டர்,Output meter
வெளியீட்டு மின்மாற்றி,Output transformer
வெளியீட்டு வால்வு,Output valve
வெளியீட்டு அலைவடிவம்,Output waveform
வெளியே ஒளிபரப்பு (OB),Outside broadcast (OB)
சூளை,Oven
மேல் இணைப்பு,Over coupling
மாடுலேஷன் ஓவர்,Over modulation
ஓவர் மின்னழுத்தம்,Over voltage
ஒட்டுமொத்த விழிப்புணர்வு,Overall attenuation
ஒட்டுமொத்த ஒளிபரப்பு நம்பகத்தன்மை,Overall broadcast reliability
ஒட்டுமொத்த செயல்திறன்,Overall efficiency
ஒட்டுமொத்த வரவேற்பு நம்பகத்தன்மை,Overall reception reliability
ஒட்டுமொத்த பதில்,Overall response
ஒட்டுமொத்த அமைப்பு,Overall system
ஓவர் டப்பிங்,Overdubbing
மேல்நிலை வரி,Overhead line
மேல்நிலை கம்பி,Overhead wire
ஓவர்லோட்,Overload
அதிக சுமை பாதுகாப்பு சாதனங்கள்,Overload protection devices
ஓவர்லோட் பயணம்,Overload trip
மிகைப்படுத்தல்,Oversampling
நிரம்பியுள்ளது,Packed
பாக்கெட் மாறுதல்,Packet switching
பாக்கெட்மயமாக்கல்,Packetization
பாக்கெட்ஸ்,Packetized
திண்டு,Pad
பேஜிங்,Paging
பான் திரை,Pan screen
பேனல்,Panel
Paning,Panning
பனோரமா,Panorama
பரவளைய மைக்ரோஃபோன்,Parabolic microphone
முன்னுதாரண மாற்றம்,Paradigm shift
முரண்பாடு,Paradox
இணை துறைமுகம்,Parallel port
அளவுரு,Parameter
ஒட்டுண்ணி இழப்பு,Parasitic loss
ஒட்டுண்ணி ஊசலாட்டம்,Parasitic oscillation
சமநிலை பிட்,Parity bit
சமநிலை சோதனை,Parity testing
பார்செக்,Parsec
பகுதி தீர்மானம்,Partial resolution
பாஸ்பேண்ட்,Passband
செயலற்ற,Passive
செயலற்ற பிணையம்,Passive network
கடவுச்சொல்,Password
இணைப்பு,Patch
இணைப்பு தண்டு,Patch cord
பாதை இழப்பு,Path loss
முறை,Pattern
பேலோட்,Payload
உச்ச உயரம்,Peak altitude
உச்ச அனோட் மின்னோட்டம்,Peak anode current
உச்ச வரம்பு,Peak limiter
உச்ச சுமை,Peak load
உச்ச மதிப்பு,Peak value
உச்சம்,Peaking
உச்சத்திலிருந்து உச்ச மின்னழுத்தம்,Peak-to-peak voltage
பியர்-டு-பியர்,Peer-to-peer
புலனுணர்வு மாதிரி,Perceptional model
புலனுணர்வு மாதிரி,Perceptual model
செயல்திறன்,Performance
பெரிஜி,Perigee
அவ்வப்போது சோதனை,Periodic test
புற,Peripheral
சாதனங்கள்,Peripherals
ஊடுருவக்கூடிய தன்மை,Permeability
அனுமதி,Permittivity
பாண்டம் மின்சாரம்,Phantom power supply
கட்டம்,Phase
கட்ட மாற்ற வரி,Phase alteration line
கட்ட ஒப்பீட்டாளர்,Phase comparator
கட்ட தாமதம்,Phase delay
கட்ட பாகுபாடு,Phase discriminator
கட்ட பூட்டப்பட்ட லூப் அதிர்வெண் சின்தசைசர்,Phase locked loop frequency synthesizer
கட்ட பண்பேற்றம்,Phase modulation
கட்ட தலைகீழ்,Phase reversal
கட்ட ஷிப்ட் கீயிங்,Phase shift keying
கன்சோலில் தொலைபேசி,Phone in console
நிரலில் தொலைபேசி,Phone in programme
உடல் அடுக்கு,Physical layer
சித்திர,Pictorial
பைசோ எலக்ட்ரிக்,Piezoelectric
பைலட் ஜெனரேட்டர்,Pilot generator
பைலட் சிக்னல்,Pilot signal
பைலட் தொனி,Pilot tone
திருட்டு,Piracy
சுருதி,Pitch
படத்துணுக்கு,Pixel
பிக்சலைசேஷன்,Pixelization
ஆலை,Plant
பிளாஸ்மா,Plasma
நடைமேடை,Platform
மீண்டும் விளையாடுங்கள்,Play back
மீண்டும் பெருக்கி விளையாடுங்கள்,Play back amplifier
மீண்டும் தலை விளையாடுங்கள்,Play back head
பிளேலிஸ்ட்,Playlist
பிளேஅவுட்,Playout
சதித்திட்டம்,Plotter
பிளக்,Plug
நியூமேடிக் கட்டுப்பாட்டு அமைப்பு,Pneumatic control system
துருவப்படுத்தல்,Polarisation
துருவமுனைப்பு,Polarity
பலகோணம்,Polygon
பல்லுறுப்புறுப்பு,Polynomial
பாலிஃபேஸ் வடிகட்டி வங்கி,Polyphase filter bank
தாழ்வாரம்,Porch
நுண்ணிய உறிஞ்சுதல்,Porous absorber
துறைமுகம்,Port
நேர்மறை உச்சநிலை,Positive peak
ஒத்திசைவு இடுகை,Post synchronisation
பொட்டென்டோமீட்டர்,Potentiometer
சக்தி,Power
சக்தி பெருக்கி,Power amplifier
சக்தி இணைத்தல்,Power combining
மின் நுகர்வு,Power consumption
சக்தி கட்டுப்பாடு,Power control
சக்தி அடர்த்தி,Power density
மின்சார விநியோகம்,Power distribution
சக்தி செயலிழப்பு,Power failure
சக்தி ஆதாயம்,Power gain
அதிகாரத்தை காட்டி,Power indicator
சக்தி இடைமுகம்,Power interface
மின்சாரம்,Power supply
மின்சாரம்- திட்டவியல்,Power supply- schematic
மின்விசை மாற்றும் குமிழ்,Power switch
பவர் டிரான்ஸ்ஃபார்மர்,Power transformer
முன்னுரிமை விளைவு,Precedence effect
முன்கணிப்பு குறியீட்டு முறை,Predictive coding
முன்-உரம்,Pre-emphasis
முன் கலவை,Pre-mix
முன்பே பதிவு செய்யப்பட்டது,Pre-recorded
பாதுகாப்பு,Preservation
பொத்தானை அழுத்தவும்,Press button
அழுத்தம் சோதனை,Pressure testing
முதன்மை நிறம்,Primary colour
முதன்மை பாதுகாப்பு,Primary coverage
பழமையான பல்லுறுப்புக்கோவை,Primitive polynomial
அச்சிடப்பட்ட சர்க்யூட் போர்டு (பிசிபி),Printed circuit board (PCB)
அச்சுப்பொறி,Printer
செயல்முறை,Procedure
செயல்முறை,Process
செயலாக்கம்,Processing
செயலி,Processor
சுயவிவரம்,Profile
நிரல் மல்டிபிளெக்சிங்,Program multiplexing
நிரல் (நிரல்),Programme (program)
புரோகிராமர்,Programmer
திட்ட மேலாண்மை,Project management
பெருக்கம்,Proliferation
பரப்புதல்,Propagation
ரேடியோ அலைகளின் பரப்புதல்,Propagation  of radio waves
பரப்புதல் வளைவு,Propagation curve
சொத்து,Property
விகிதாசார,Proportional
பாதுகாப்பு விகிதம்,Protection ratio
பாதுகாப்பு ரிலே,Protective relay
நெறிமுறை,Protocol
முன்மாதிரி,Prototype
ப்ராக்ஸி சேவையகம்,Proxy server
மனோவியல் கோடர்,Psychoacoustic coder
மனோவியல் பயன்முறை,Psychoacoustic mode
மனோவியல் மாதிரி,Psychoacoustic model
மனோவியல் நிகழ்வு,Psychoacoustic phenomenon
மனோவியல்,Psychoacoustics
சைக்கோமெட்ரிக் விளக்கப்படம்,Psychometric chart
பொது முகவரி பெருக்கி,Public address amplifier
பொது ஒளிபரப்பாளர்,Public broadcaster
துடிப்பு,Pulse
துடிப்பு குறியீடு பண்பேற்றம்,Pulse code modulation
துடிப்பு ஜெனரேட்டர்,Pulse generator
துடிப்பு பண்பேற்றம்,Pulse modulation
துடிப்பு உயர்வு நேரம்,Pulse rise time
துடிப்பு அகலம்,Pulse width
குத்திய அட்டை,Punched card
பஞ்சிங்,Puncturing
புஷ் பொத்தான்,Push button
புஷ் புல் பவர் பெருக்கி,Push pull power amplifier
இருபடி,Quadraphonic
இருபடி,Quadrature
தரம்,Quality
தர கட்டுப்பாடு,Quality control
தரமான காரணி,Quality factor
அளவு,Quantity
அளவு,Quantization
அளவீட்டு பிழை,Quantization error
அளவிடுதல்,Quantizing
தணிப்பது,Quenching
கதிர்வீச்சு சக்தி,Radiated power
கதிர்வீச்சு,Radiation
கதிர்வீச்சு திறன்,Radiation efficiency
வானொலி,Radio
ரேடியோ செயல்பாட்டு அபாயங்கள்,Radio activity hazards
வானொலி வானியல்,Radio astronomy
ரேடியோ அதிர்வெண்,Radio frequency
ரேடியோ அதிர்வெண் (RF) இயக்கி,Radio frequency (RF) drive
ரேடியோ அதிர்வெண் (RF) ஊட்டி,Radio frequency (RF) feeder
ரேடியோ அதிர்வெண் (RF) ஆஸிலேட்டர்,Radio frequency (RF) oscillator
ரேடியோ அதிர்வெண் (RF) சின்தசைசர்,Radio frequency (RF) synthesizer
ரேடியோ குறுக்கீடு,Radio interference
ரேடியோ இடம்,Radio location
ரேடியோ நெட்வொர்க்கிங் (ஆர்.என்) சேனல்,Radio networking (RN) channel
ரேடியோ பரப்புதல் ஊடகம்,Radio propagation medium
ரேடியோ ரிசீவர்,Radio receiver
வானொலி விதிமுறைகள்,Radio regulations
ரேடியோ சிக்னல்,Radio signal
ரேடியோ ஸ்பெக்ட்ரம்,Radio spectrum
ரேடியோ கண்காணிப்பு,Radio tracking
ரேடியோ டிரான்ஸ்மிட்டர்,Radio transmitter
ரேடியோ அலை,Radio wave
ஆரம்,Radius
வளைவு,Ramp
சீரற்ற,Random
சீரற்ற தரவு,Random data
சீரற்ற பிழை,Random error
சீரற்ற ஏற்ற இறக்கங்கள்,Random fluctuations
சரகம்,Range
ராஸ்டர்,Raster
ராஸ்டர் பட வடிவம்,Raster image format
வீதக் கட்டுப்பாடு,Rate control
மாற்ற விகிதம்,Rate of change
மதிப்பிடப்பட்ட திறன்,Rated capacity
மதிப்பிடப்பட்ட குதிரை சக்தி,Rated horse power
மதிப்பிடப்பட்ட சக்தியை,Rated power
மதிப்பீடு,Rating
R-c இணைப்பு,R-C coupling
எதிர்வினை,Reactance
எதிர்வினை,Reaction
எதிர்வினை கூறு,Reactive component
எதிர்வினை சுமை,Reactive load
மறுஉருவாக்கம் பொறித்தல்,Reagent etching
நிகழ்நேர பரிமாற்றம்,Real time transmission
மறு ஒளிபரப்பு,Rebroadcasting
பெறுநர்,Receiver
ஆண்டெனாவைப் பெறுதல்,Receiving antenna
பெறும் மையம்,Receiving centre
வரவேற்பு,Reception
வரவேற்பு அறிக்கை,Reception report
வரவேற்பு ஆய்வு,Reception survey
பரஸ்பர,Reciprocal
புனரமைப்பு வடிகட்டி,Reconstruction filter
பதிவு செய்யக்கூடியது,Recordable
பதிவு செய்யப்பட்டது,Recorded
ரெக்கார்டர்,Recorder
பதிவு,Recording
பதிவு சாவடி,Recording booth
பதிவு செய்யும் தலை,Recording head
வட்டில் பதிவு செய்தல்,Recording on disc
பதிவு அறை,Recording room
பதிவு முறை,Recording system
ரெக்கார்டிங் டேப்,Recording tape
திருத்தம்,Rectification
திருத்தப்பட்ட சமிக்ஞை,Rectified signal
திருத்தி,Rectifier
மறுசுழற்சி,Recycle
பணிநீக்கம்,Redundancy
தேவைக்கதிகமான,Redundant
தேவையற்ற உறுப்பு,Redundant element
மறு பொறியியல்,Re-engineering
மறு-பொறுப்பு,Re-enlargement
குறிப்பு அதிர்வெண்,Reference frequency
குறிப்பு மதிப்பு,Reference value
பிரதிபலிக்கும் அடுக்கு,Reflecting layer
நடுத்தர பிரதிபலிக்கும்,Reflecting medium
மேற்பரப்பு பிரதிபலிக்கும்,Reflecting surface
பிரதிபலிப்பு,Reflection
பிரதிபலிப்பு,Reflector
ஆண்டெனாவிற்கான பிரதிபலிப்பு,Reflector for antenna
ஒளிவிலகல்,Refraction
ஒளிவிலகல்,Refractive index
குளிரூட்டல்,Refrigeration
மீளுருவாக்கம்,Regeneration
பதிவு,Register
வால்வை ஒழுங்குபடுத்துதல்,Regulating valve
ஒழுங்குமுறை,Regulation
கட்டுப்பாட்டாளர்,Regulator
ஒழுங்குமுறை,Regulatory
வலுவூட்டல்,Reinforcement
தொடர்புடைய,Relational
உறவினர் அனுமதி,Relative permittivity
ரிலே,Relay
ரிலே மையம்,Relay centre
ரிலே முடித்தல்,Relay muting
ரிலே டிரான்ஸ்மிட்டர்,Relay transmitter
வெளியீடு,Release
வோல்ட் இல்லை,Release no volt
நம்பகத்தன்மை,Reliability
நம்பகமான,Reliable
தொலைநிலை,Remote
தொலையியக்கி,Remote control
தொலை கட்டுப்பாடு மற்றும் வழிசெலுத்தல் அமைப்பு,Remote control and navigation system
தொலை கட்டுப்பாட்டு அலகு,Remote control unit
தொலைநிலை அமைப்பு,Remote system
தொலைதூர கட்டுப்படுத்தப்பட்ட உபகரணங்கள்,Remotely controlled equipment
சுருள் மீண்டும்,Repeat coil
ரிப்பேட்டர்,Repeater
மாற்று,Replacement
நிரப்புதல்,Replenishment
இனப்பெருக்கம் செய்யுங்கள்,Reproduce
இனப்பெருக்கம்,Reproduction
மறு பதிவு,Re-recording
ஆராய்ச்சி மற்றும் மேம்பாடு,Research and development
மீட்டமைக்கவும்,Reset
மீதமுள்ள மறுசீரமைப்பு,Residual reshuffling
எச்சம்,Residue
எதிர்ப்பு,Resistance
எதிர்ப்பு சுமை,Resistance load
மின்தடை,Resistor
தீர்மானம்,Resolution
அதிர்வு,Resonance
அதிர்வு அதிர்வெண்,Resonance frequency
அதிர்வு,Resonant
அதிர்வு வரி,Resonant line
ரெசனேட்டர்,Resonator
வள,Resource
வள பகிர்வு,Resource sharing
பதிலளிக்கும் காலம்,Responding period
பதில்,Response
மறுசீரமைப்பு,Restoration
இதன் விளைவாக,Resultant
தக்கவைத்தல்,Retention
மறுபயன்பாடு,Retransmission
மீட்டெடுப்பு,Retrieval
மீட்டெடுப்பு இயந்திரம்,Retrieval engine
மீண்டும் முயற்சிக்கவும்,Retry
திரும்ப,Return
திரும்பும் பாதை,Return path
எதிரொலித்தல்,Reverberation
எதிரொலிக்கும் நேரம்,Reverberation  time
தலைகீழ் சார்புடைய டையோடு,Reverse biased diode
தலைகீழ் மின்னோட்டம்,Reverse current
சுழலும்,Revolving
முன்னாடி,Rewind
மறுசீரமைக்கக்கூடிய உருகி,Rewirable fuse
மாற்றியமைத்தல்,Rewiring
மறுபரிசீலனை செய்யக்கூடியது,Rewritable
ஆர்.எஃப் டிரைவ்,RF drive
RF ஊட்டி,RF feeder
ஆர்.எஃப் அபாயங்கள்,RF hazards
RF பாதுகாப்பு விகிதம்,RF protection ratio
ரியோஸ்டாட்,Rheostat
ரிப்பன்,Ribbon
ரிவெட்,Rivet
ரிவெட் கூட்டு,Rivetted joint
ரிவெட்டிங்,Rivetting
ஆர்.என் சேனல்,RN channel
ரோபோ,Robot
ரோபாட்டிக்ஸ்,Robotics
உருட்டவும்,Roll in
உருட்டவும்,Roll out
வேர்,Root
ரோட்டரி,Rotary
சுழற்சி,Rotation
பாதை,Route
திசைவி,Router
வழக்கமான செயல்பாடுகள்,Routine operations
ரூட்டிங்,Routing
நேரம் ரன்,Run time
பாதுகாப்பு ஏற்பாடு,Safety arrangement
பாதுகாப்பு இன்டர்லாக்,Safety interlock
சாக்,Sag
முக்கிய அம்சங்கள்,Salient features
மாதிரி,Sample
மாதிரி மற்றும் ஹோல்ட் சுற்று,Sample and hold circuit
மாதிரி அளவு,Sample size
மாதிரி தரவு,Sampled data
மாதிரி,Sampling
மாதிரி விகிதம்,Sampling rate
மாதிரி செறிவு,Sampling saturation
மாதிரி கோட்பாடு/தேற்றம்,Sampling theory/theorem
செயற்கைக்கோள்,Satellite
செயற்கைக்கோள் தொடர்பு,Satellite communication
செயற்கைக்கோள் பாதுகாப்பு,Satellite coverage
செயற்கைக்கோள் டிஜிட்டல் இணைப்பு,Satellite digital link
செயற்கைக்கோள் குறுக்கீடு,Satellite interference
செயற்கைக்கோள் வானொலி,Satellite radio
செயற்கைக்கோள் வானொலி பரிமாற்றம்,Satellite radio transmission
செயற்கைக்கோள் பரிமாற்றம்,Satellite transmission
நிறைவுற்ற காற்று,Saturated air
நிறைவுற்ற மின்னோட்டம்,Saturating current
செறிவூட்டல்,Saturation
பல் அலை பார்த்தது,Saw tooth wave
அளவீடல்,Scalability
அளவு,Scale
அளவிலான காரணி,Scale factor
அளவிடுதல்,Scaling
ஸ்கேன் செய்யப்பட்ட பீம்,Scanned beam
ஸ்கேனர்,Scanner
ஸ்கேனிங் அதிர்வெண்,Scanning frequency
ஸ்கேனிங் லைன்,Scanning line
சிதறல்,Scattering
காட்சி,Scenario
திட்டமிடுபவர்,Scheduler
திட்டம்,Schematic
ஷாட்கி தடை,Schottkey barrier
சிண்டில்லேஷன்,Scintillation
ஸ்க்ராம்ப்ளர்,Scrambler
துருவல்,Scrambling
ஸ்கிராப்,Scrap
ஸ்கிராப்பிங்,Scraping
கீறல்,Scratch
திரை,Screen
திரை எரிக்க,Screen burn
திரை பைபாஸ்,Screen bypass
திரை மின்னோட்டம்,Screen current
திரை கட்டம்,Screen grid
ஸ்கிரீன் சேவர்,Screen saver
திரையிடப்பட்ட கேபிள்,Screened cable
திரையிடல்,Screening
சுருள்,Scroll
உருள் பட்டை,Scroll bar
ஸ்க்ரோலிங்,Scrolling
தேடல் இயந்திரம்,Search engine
இரண்டாம் நிலை,Secondary
இரண்டாம் நிலை செல்,Secondary cell
துறை,Sector
பிரிவு,Segment
சுய கண்டறியும்,Self diagnostic
குறைக்கடத்தி,Semiconductor
அனுப்புநர்,Sender
உணர்திறன்,Sensitivity
சென்சார்,Sensor
வரிசை,Sequence
தொடர்,Serial
தொடர் அணுகல்,Serial access
சீரியல் போர்ட்,Serial port
தொடர் அதிர்வு,Series resonance
சேவையகம்,Server
அமைவு,Setup
நிழல்,Shading
நிழல்,Shadow
ஷானனின் தேற்றம்,Shannon’s theorem
வடிவமைத்தல்,Shaping
ஷேர்வேர்,Shareware
உறை,Sheath
மாற்றம்,Shift
மாற்றுதல்,Shifting
அதிர்ச்சி,Shock
குறைந்த மின்னழுத்தம்,Short circuit
குறுகிய சுற்று சோதனை,Short circuit test
குறுகிய அலை,Short wave
குறுகிய அலை மையம்,Short wave centre
குறுக்குவழி,Shortcut
பணிநிறுத்தம்,Shutdown
பணிநிறுத்தம் சமிக்ஞை,Shutdown signal
பக்க இசைக்குழு,Side band
பக்க இசைக்குழு சக்தி,Side band power
சிக்னல்,Signal
சிக்னல் வீச்சு,Signal amplitude
சிக்னல் ஓட்ட வரைபடம்,Signal flow graph
சிக்னல் ஜெனரேட்டர்,Signal generator
சிக்னல் ஒளி,Signal light
சிக்னல் ரூட்டிங்,Signal routing
சிக்னல் வலிமை,Signal strength
பேச்சு விகிதத்தை குறுக்கு சமிக்ஞை,Signal to cross talk ratio
சத்தம் விகிதத்திற்கு சமிக்ஞை,Signal to noise ratio
கவனிக்கப்படாத இரைச்சல் விகிதத்திற்கு சமிக்ஞை,Signal to unweighted noise ratio
சமிக்ஞை மற்றும் மாறுதல்,Signalling and switching
சிக்னலிங் பிட்,Signalling bit
குறிப்பிடத்தக்க பக்கப்பட்டிகள்,Significant sidebands
சிம்ப்ளக்ஸ்,Simplex
உருவகப்படுத்துதல்,Simulation
சிமுலேட்டர்,Simulator
சிமுல்காஸ்ட்,Simulcast
ஒரே நேரத்தில் முகமூடி,Simultaneous masking
சைன் கூறு,Sine component
சைன் அலை,Sine wave
ஒற்றை அதிர்வெண் நெட்வொர்க்,Single frequency network
ஒற்றை கட்ட மோட்டார்,Single phase motor
தளம்,Site
தள தளவமைப்பு திட்டம்,Site layout plan
திறமையான ஆபரேட்டர்,Skilled operator
தூரத்தைத் தவிர்க்கவும்,Skip distance
வான அலை,Sky wave
வான அலை பரப்புதல்,Sky wave propagation
ஸ்லாப்,Slab
சாய்ந்த பாதை,Slant path
ஸ்லாட்,Slot
ஸ்மார்ட் கார்டு,Smart card
சோடியம் நீராவி விளக்கு,Sodium vapour lamp
மென்மையான விசை,Soft key
மென்பொருள்,Software
சூரிய செயல்பாடு,Solar activity
சூரிய சக்தி,Solar energy
சூரிய எரிப்பு,Solar flares
சூரிய சக்தி,Solar powered
திட நிலை,Solid state
திட நிலை சேமிப்பு,Solid state storage
திட நிலை டிரான்ஸ்மிட்டர்,Solid state transmitter
வகைபடுத்து,Sort
ஒலி,Sound
ஒலி உறிஞ்சுதல்,Sound absorption
ஒலி சமநிலை,Sound balance
ஒலி கண்டறிதல்,Sound detector
ஒலி கலவை,Sound mixer
ஒலி முன்னோக்கு,Sound perspective
ஒலி சக்தி,Sound power
ஒலி ஆதாரம்,Sound proof
ஒலி பதிவு,Sound recording
ஒலி பிரதிபலிப்பு,Sound reflection
ஒலி பரிமாற்ற இழப்பு,Sound transmission loss
ஆதாரம்,Source
மூல குறியாக்கி,Source encoder
இடம்,Space
விண்வெளி பன்முகத்தன்மை,Space diversity
விண்வெளி ஒளிபரப்பு,Space telecasting
விண்வெளி அலை,Space wave
இடைவெளி,Spacing
ஸ்பேம்,Spam
ஸ்பேமிங்,Spamming
இடைவெளி,Span
உதிரி பிட்,Spare bit
உதிரிபாகங்கள்,Spares
தீப்பொறி,Sparking
இடஞ்சார்ந்த,Spatial
இடஞ்சார்ந்த விளைவு,Spatial effect
இடஞ்சார்ந்த பணிநீக்கம்,Spatial redundancy
சிறப்பு விளைவு,Special effect
சிறப்பு விளைவுகள் பெருக்கி,Special effects amplifier
நிபுணத்துவம்,Specialization
விவரக்குறிப்பு,Specification
நிறமாலை உறிஞ்சுதல்,Spectral absorption
ஸ்பெக்ட்ரல் பேண்ட் பிரதி,Spectral band replication
நிறமாலை விநியோகம்,Spectral distribution
நிறமாலை பணிநீக்கம்,Spectral redundancy
ஸ்பெக்ட்ரோஃபோட்டோமீட்டர்,Spectrophotometer
ஸ்பெக்ட்ரோஸ்கோப்,Spectroscope
ஸ்பெக்ட்ரம்,Spectrum
ஸ்பெக்ட்ரம் பகுப்பாய்வி,Spectrum analyzer
ஸ்பெக்ட்ரம் வடிவமைத்தல்,Spectrum shaping
பேச்சு வெளிப்பாடு,Speech articulation
பேச்சு சேனல்,Speech channel
பேச்சு சுருக்க,Speech compression
பேச்சு குறியாக்கம்,Speech encoding
பேச்சு அங்கீகாரம்,Speech recognition
சுழல்,Spin
சுழல்,Spiral
பிளவுபடும்,Splicing
ஸ்ப்ளிட்டர்,Splitter
ஸ்பூல்,Spool
அவ்வப்போது,Sporadic
ஸ்பாட் பீம்கள்,Spot beams
விரிதாள்,Spread sheet
மோசமான மற்றும் இணக்கமான கதிர்வீச்சு,Spurious and harmonic radiation
மோசமான பக்கப்பட்டி அதிர்வெண்கள்,Spurious sideband frequencies
பிழிந்த வீடியோ,Squeezed video
முத்திரை,Stamping
நிலையான மென்பொருள்,Standard software
தரப்படுத்தல்,Standardization
காத்திருப்பு,Standby
காத்திருப்பு உபகரணங்கள்,Standby equipment
நிற்கும் அலை,Standing wave
நிற்கும் அலை விகிதம்,Standing wave ratio
முறுக்கு தொடக்க,Starting torque
தொடக்க-நிறுத்தம்,Start-stop
நிலையான,Static
புள்ளிவிவர முறை,Statistical method
நிலை,Status
நிலை அறிகுறி,Status indication
நிலையான,Steady
ஸ்டீரியோ,Stereo
ஸ்டீரியோ சமநிலை,Stereo balance
ஸ்டீரியோ குறியாக்கி,Stereo encoder
ஸ்டீரியோ ஜெனரேட்டர்,Stereo generator
ஸ்டீரியோ பயன்முறை,Stereo mode
ஸ்டீரியோ பரிமாற்றம்,Stereo transmission
ஸ்டீரியோபோனிக் ஒலி இனப்பெருக்கம்,Stereophonic sound reproduction
ஸ்டீரியோபோனி,Stereophony
ஸ்டீரியோஸ்கோபி,Stereoscopy
இன்னும் படம்,Still picture
தூண்டுதல்,Stimulus
நிறுத்தப்பட்டே,Stopband
சேமிப்பு,Storage
சேமிப்பு பேட்டரி அறை,Storage battery room
சேமிப்பு கருவி,Storage device
அடுக்கு மண்டலம்,Stratosphere
ஸ்ட்ரீமிங்,Streaming
நீட்சி,Stretch
லேசான கயிறு,String
கட்டமைக்கப்பட்ட,Structured
ஸ்டுடியோ தொகுதி,Studio block
ஸ்டுடியோ மையம்,Studio centre
ஸ்டுடியோ லைட்டிங்,Studio lighting
ஸ்டுடியோ மானிட்டர்கள்,Studio monitors
ஸ்டைலஸ்,Stylus
துணைப்பிரிவு குறியாக்கம்,Subband encoding
சப் பேண்ட் முகமூடி,Subband masking
துணைப்பிரிவு மாதிரிகள்,Subband samples
சப்நெட்,Subnet
துணை மாதிரி,Subsampling
சந்தாதாரர்,Subscriber
திடீர் அயனோஸ்பியர் தொந்தரவு,Sudden ionosphere disturbance
சன் ஸ்பாட் செயல்பாடு,Sun spot activity
சூப்பர் பவர் டிரான்ஸ்மிட்டர்,Super power transmitter
சூப்பர் மாதிரி,Super sampling
சூப்பர் சாக்கெட்,Super socket
சூப்பர் ஹீட் நீராவி,Superheated vapour
சூப்பர்ஹெட்டோடைன்,Superheterodyne
சூப்பர்ஹெட்டோடைன் மாற்றி,Superheterodyne converter
சூப்பர்ஹெட்டோடைன் ரிசீவர்,Superheterodyne receiver
மிகைப்படுத்தப்பட்ட (நடப்பு),Superimposed (current)
மிகைப்படுத்தல்,Superimposition
சூப்பர் போசிஷன்,Superposition
சூப்பர்சோனிக்,Supersonic
விநியோக குழாய்,Supply duct
அடக்குமுறை கட்டம்,Suppression grid
மேற்பரப்பு சத்தம்,Surface noise
மேற்பரப்பு அலை,Surface wave
உலாவல்,Surfing
எழுச்சி,Surge
சுற்றியுள்ள,Surroundings
பாதிப்பு,Susceptance
எளிதில் பாதிப்பு,Susceptibility
இடைநீக்கம்,Suspended
இடமாற்று,Swap
ஸ்வீப் சுற்று,Sweep circuit
சொடுக்கி,Switch
பலகை சுவிட்ச்,Switch board
கட்டுப்பாட்டு அலகு மாற்றவும்,Switch on control unit
மாறுதல்,Switching
சின்னம் வீதம்,Symbol rate
சமச்சீர்,Symmetrical
ஒத்திசைவு (ஒத்திசைவு),Sync (synchronous)
ஒத்திசைவு துடிப்பு,Sync pulse
ஒத்திசைவு பரிமாற்றம்,Sync transfer
ஒத்திசைவு,Synchronization
ஒத்திசைக்கப்பட்டது,Synchronized
ஒத்திசைவு,Synchronous
ஒத்திசைவான மோட்டார்,Synchronous motor
சினெர்ஜிக்,Synergic
சினெர்ஜிஸ்டிக்,Synergistic
சினெர்ஜி,Synergy
தொடரியல்,Syntactic
தொடரியல்,Syntax
தொடரியல் பிழை,Syntax error
சின்தசைசர்,Synthesizer
சின்தசைசர் அட்டைகள்,Synthesizer cards
அமைப்பு,System
கணினி வடிவமைப்பு,System architecture
கணினி வடிவமைப்பு,System design
கணினி மெனு,System menu
குறிச்சொல்,Tag
திரும்ப பேசு,Talk back
டேப்,Tape
ஒலி பதிவு பெட்டி,Tape recorder
டேப் துண்டு துண்டாக,Tape slicing
குறுகியது,Tapered
இலக்கு,Target
கட்டணம்,Tariff
பணிப்பட்டு,Task bar
தொழில்நுட்ப,Technical
தொழில்நுட்ப சவால்,Technical challenge
தொழில்நுட்ப அம்சங்கள்,Technical features
தொழில்நுட்ப வழிகாட்டுதல்கள்,Technical guidelines
தொழில்நுட்ப அளவுரு,Technical parameter
தொழில்நுட்ப தரம்,Technical quality
தொழில்நுட்ப ஸ்னாக்,Technical snag
நுட்பம்,Technique
தொழில்நுட்ப கட்டுப்பாடு,Technological constraint
தொழில்நுட்பம்,Technology
தொழில்நுட்ப மதிப்பீடு,Technology assessment
ஒளிபரப்பு,Telecasting
டெலிசின்,Telecine
தந்தி,Telegraphy
டெலிமாடிக்ஸ்,Telematics
டெலிமீட்டர்,Telemetering
தொலைபேசி,Telephone
டெலிடெக்ஸ்ட்,Teletext
