Malayalam,Punjabi
റിസോഴ്സ് ക്യാമറ,ਸਰੋਤ ਕੈਮਰਾ
പ്രോസസ്സിംഗ് ചൂട് റിയാക്ടർ,ਪ੍ਰੋਸੈਸਿੰਗ ਗਰਮੀ ਰਿਐਕਟਰ
പ്രോസസ്സ് ചെയ്യാനുള്ള കഴിവ്,ਪ੍ਰਕਿਰਿਆਯੋਗਤਾ
സംസ്കരിച്ച ചേരുവകൾ,ਸੰਸਾਧਿਤ ਸਮੱਗਰੀ
പ്രോസസ്സ് ചെയ്ത ഫിലിം,ਪ੍ਰੋਸੈਸਡ ਫਿਲਮ
"പ്രോസസ്സിംഗ്, പ്രോസസ്സിംഗ്","ਪ੍ਰੋਸੈਸਿੰਗ, ਪ੍ਰੋਸੈਸਿੰਗ"
പ്രോസസ്സിംഗ് പിശക്,ਪ੍ਰਕਿਰਿਆ ਗਲਤੀ
പ്രോസസ്സർ,ਪ੍ਰੋਸੈਸਰ
"ഉൽപ്പന്നം, ഉൽപ്പന്നം","ਉਤਪਾਦ, ਉਤਪਾਦ"
ഉൽപ്പന്ന കുളം,ਉਤਪਾਦ ਪੂਲ
ഉൽപ്പന്ന ബന്ധം,ਉਤਪਾਦ ਸਬੰਧ
ഉൽപ്പന്ന മോഡുലേറ്റർ,ਉਤਪਾਦ ਮੋਡਿਊਲੇਟਰ
ന്യൂക്ലിയസ് ഉണ്ടാക്കി,ਪੈਦਾ ਨਿਊਕਲੀਅਸ
ഉൽപ്പന്ന ക്വാണ്ടം നേട്ടം,ਉਤਪਾਦ ਕੁਆਂਟਮ ਲਾਭ
ഉത്പാദന പ്രവർത്തനം,ਉਤਪਾਦਨ ਕਾਰਵਾਈ
ഉത്പാദന പ്രക്രിയ,ਉਤਪਾਦਨ ਦੀ ਪ੍ਰਕਿਰਿਆ
ഉത്പാദന നിരക്ക്,ਉਤਪਾਦਨ ਦੀ ਦਰ
ഉൽപ്പാദന റിയാക്ടർ,ਉਤਪਾਦਕ ਰਿਐਕਟਰ
ഉൽപ്പാദന ഊർജ്ജം,ਉਤਪਾਦਕ ਊਰਜਾ
ഉൽപ്പാദന ഉപകരണങ്ങൾ,ਉਤਪਾਦਨ ਦੇ ਸਾਮਾਨ
ഉൽപ്പന്ന പ്രക്രിയ,ਉਤਪਾਦ ਦੀ ਪ੍ਰਕਿਰਿਆ
ഉത്പാദന ശേഷി,ਉਤਪਾਦਨ ਦੀ ਸਮਰੱਥਾ
ഉത്പാദനക്ഷമത,ਉਤਪਾਦਕਤਾ
പ്രൊഫൈൽ ചാർട്ട്,ਪ੍ਰੋਫਾਈਲ ਚਾਰਟ
"പ്രൊഫൈൽ ട്രാക്ഷൻ, സെക്ഷണൽ ട്രാക്ഷൻ","ਪ੍ਰੋਫਾਈਲ ਟ੍ਰੈਕਸ਼ਨ, ਸੈਕਸ਼ਨਲ ਟ੍ਰੈਕਸ਼ਨ"
"പൊടി, രേഖീയ","ਪਾਊਡਰਰੀ, ਰੇਖਿਕ"
"പ്രോഗ്രാം, പ്രോഗ്രാം, പ്രോഗ്രാം","ਪ੍ਰੋਗਰਾਮ, ਪ੍ਰੋਗਰਾਮ, ਪ੍ਰੋਗਰਾਮ"
പ്രോഗ്രാം വിലാസ കാൽക്കുലേറ്റർ,ਪ੍ਰੋਗਰਾਮ ਪਤਾ ਕੈਲਕੁਲੇਟਰ
പ്രോഗ്രാമബിൾ ഡിസ്റ്റോർഷൻ,ਪ੍ਰੋਗਰਾਮੇਬਲ ਡਿਸਟਰਸ਼ਨ
പ്രോഗ്രാമബിൾ കാൽക്കുലേറ്റർ,ਪ੍ਰੋਗਰਾਮੇਬਲ ਕੈਲਕੁਲੇਟਰ
പ്രോഗ്രാം ജനറേറ്റർ,ਪ੍ਰੋਗਰਾਮ ਜਨਰੇਟਰ
പ്രോഗ്രാമബിൾ,ਪ੍ਰੋਗਰਾਮੇਬਲ
പ്രോഗ്രാം നെറ്റ്വർക്ക്,ਪ੍ਰੋਗਰਾਮ ਨੈੱਟਵਰਕ
പ്രോഗ്രാം ഘട്ടം,ਪ੍ਰੋਗਰਾਮ ਕਦਮ
പ്രോഗ്രാമബിൾ സ്വിച്ച്,ਪ੍ਰੋਗਰਾਮੇਬਲ ਸਵਿੱਚ
പ്രോഗ്രാം ടെസ്റ്റ് സമയം,ਪ੍ਰੋਗਰਾਮ ਟੈਸਟ ਦਾ ਸਮਾਂ
പ്രോഗ്രാം ചെക്ക്,ਪ੍ਰੋਗਰਾਮ ਕੀਤੀ ਜਾਂਚ
പ്രോഗ്രാമർ,ਪ੍ਰੋਗਰਾਮਰ
"പ്രോഗ്രാമിംഗ്, പ്രോഗ്രാമിംഗ്, പ്രോഗ്രാമിംഗ്","ਪ੍ਰੋਗਰਾਮਿੰਗ, ਪ੍ਰੋਗਰਾਮਿੰਗ, ਪ੍ਰੋਗਰਾਮਿੰਗ"
(കോൺഫിഗറേഷന്റെ) ക്രമം,(ਸੰਰਚਨਾ ਦਾ) ਕ੍ਰਮ
പടി പടിയായി,ਕਦਮ ਦਰ ਕਦਮ
"പുരോഗമനപരമായ മാറ്റം, പുരോഗമനപരമായ മാറ്റം","ਪ੍ਰਗਤੀਸ਼ੀਲ ਤਬਦੀਲੀ, ਪ੍ਰਗਤੀਸ਼ੀਲ ਤਬਦੀਲੀ"
"തുടർച്ചയായ സ്കാനിംഗ്, തുടർച്ചയായ സ്കാനിംഗ്","ਕ੍ਰਮਵਾਰ ਸਕੈਨਿੰਗ, ਲਗਾਤਾਰ ਸਕੈਨਿੰਗ"
പുരോഗമന തരംഗ ആന്റിന,ਪ੍ਰਗਤੀਸ਼ੀਲ ਲਹਿਰ antenna
സമ്മർദ്ദമുള്ള ജ്വലനം,ਦਬਾਅ ਇਗਨੀਸ਼ਨ
പുരോഗമന തരംഗം,ਪ੍ਰਗਤੀਸ਼ੀਲ ਲਹਿਰ
നിരോധിത മേഖല,ਵਰਜਿਤ ਜ਼ੋਨ
നിരോധനം,ਮਨਾਹੀ
നിയന്ത്രിത തടസ്സം,ਪ੍ਰਤੀਬੰਧਿਤ ਰੁਕਾਵਟ
proneule,proneule
പ്രൊജക്റ്റഡ് സോളാർ ലൈറ്റ്,ਅਨੁਮਾਨਿਤ ਸੂਰਜੀ ਰੋਸ਼ਨੀ
"പ്രൊജക്റ്റീവ്, എക്സ്ട്രൂഡ്","ਪ੍ਰੋਜੈਕਟਿਵ, ਬਾਹਰ ਕੱਢਿਆ"
"ചിത്രദീപം, ചിത്രദീപം","ਚਿੱਤਰਕਾਰੀ ਲਾਲਟੈਣ, ਚਿੱਤਰਕਾਰੀ ਲਾਲਟੈਣ"
പ്രൊജക്റ്റീവ് മൈക്രോസ്കോപ്പ്,ਪ੍ਰੋਜੈਕਟਿਵ ਮਾਈਕ੍ਰੋਸਕੋਪ
പ്രൊജക്റ്റീവ് വായ,ਪ੍ਰੋਜੈਕਟਿਵ ਮੂੰਹ
പ്രൊജക്ഷൻ റൂം,ਪ੍ਰੋਜੈਕਸ਼ਨ ਰੂਮ
പ്രൊജക്ഷൻ മൈക്രോറേഡിയേഷൻ ചിത്രീകരണം,ਪ੍ਰੋਜੈਕਸ਼ਨ ਮਾਈਕ੍ਰੋਰੇਡੀਏਸ਼ਨ ਦਾ ਦ੍ਰਿਸ਼ਟਾਂਤ
ഇലക്ട്രോൺ സാന്ദ്രത പ്രൊജക്ഷൻ,ਇਲੈਕਟ੍ਰੋਨ ਘਣਤਾ ਪ੍ਰੋਜੈਕਸ਼ਨ
പ്രൊജക്ഷൻ ഒപ്റ്റിക്സ് പ്രൊജക്ഷൻ ഒപ്റ്റിക്കൽ സിസ്റ്റം,ਪ੍ਰੋਜੈਕਸ਼ਨ ਆਪਟਿਕਸ ਪ੍ਰੋਜੈਕਸ਼ਨ ਆਪਟੀਕਲ ਸਿਸਟਮ
പ്രൊജക്ഷൻ പ്രിന്റർ,ਪ੍ਰੋਜੈਕਸ਼ਨ ਪ੍ਰਿੰਟਰ
ഇന്റർപോളേഷൻ സ്പൂളിംഗ് ചേംബർ,ਇੰਟਰਪੋਲੇਸ਼ਨ ਸਪੂਲਿੰਗ ਚੈਂਬਰ
പ്രൊജക്ഷൻ ടെലിവിഷൻ,ਪ੍ਰੋਜੈਕਸ਼ਨ ਟੈਲੀਵਿਜ਼ਨ
ലോഞ്ച് ട്യൂബ്,ਲਾਂਚ ਟਿਊਬ
പ്രൊജക്ടർ,ਪ੍ਰੋਜੈਕਟਰ
നീളമേറിയ സ്ഫടികം,elongated ਸ਼ੀਸ਼ੇ
പ്രോമിത്തിയം സെൽ,promethium ਸੈੱਲ
മൈക്രോഫോൺ അന്വേഷണം,ਪੜਤਾਲ ਮਾਈਕ੍ਰੋਫੋਨ
പ്രോത്സാഹിപ്പിച്ച ഇലക്ട്രോൺ,ਤਰੱਕੀ ਇਲੈਕਟ੍ਰੋਨ
മെച്ചപ്പെടുത്തിയ മിശ്രിതം,ਵਧਾਇਆ ਮਿਸ਼ਰਣ
തൽക്ഷണ ന്യൂട്രോൺ,ਤੁਰੰਤ ਨਿਊਟ੍ਰੋਨ
കൈക്ക്,ਬਾਂਹ
മോണോസെൻട്രിക് ചോർച്ച,monocentric ਲੀਕ
പ്രധാന കുക്കുമ്പർ,ਮੁੱਖ ਖੀਰਾ
ആധികാരികത നില,ਪ੍ਰਮਾਣਿਕਤਾ ਸਥਿਤੀ
വാലിഡേറ്റർ സമ്മർദ്ദം,ਪ੍ਰਮਾਣਕ ਤਣਾਅ
ട്രാൻസ്മിറ്റ് പിശക്,ਪ੍ਰਸਾਰਣ ਗਲਤੀ
"സംപ്രേക്ഷണം, ആംപ്ലിഫിക്കേഷൻ, പ്രചരണം","ਪ੍ਰਸਾਰਣ, ਵਾਧਾ, ਪ੍ਰਸਾਰ"
ട്രാൻസ്മിഷൻ പൊരുത്തക്കേടുകൾ,ਪ੍ਰਸਾਰਣ ਅਸੰਗਤਤਾ
"ട്രാൻസ്മിഷൻ സ്ഥിരാങ്കം, പ്രസരണ സ്ഥിരാങ്കം","ਪ੍ਰਸਾਰਣ ਸਥਿਰ, ਸੰਚਾਰ ਨਿਰੰਤਰ"
ട്രാൻസ്മിഷൻ നമ്പർ,ਪ੍ਰਸਾਰਣ ਨੰਬਰ
പിശക് സംപ്രേഷണം,ਗਲਤੀ ਸੰਚਾਰ
ലൈറ്റ് ട്രാൻസ്മിഷൻ,ਰੋਸ਼ਨੀ ਸੰਚਾਰ
ശബ്ദ സംപ്രേക്ഷണം,ਆਵਾਜ਼ ਸੰਚਾਰ
ട്രാൻസ്മിഷൻ പ്രതികരണം,ਸੰਚਾਰ ਪ੍ਰਤੀਕਰਮ
ട്രാൻസ്മിഷൻ വെക്റ്റർ,ਸੰਚਾਰ ਵੈਕਟਰ
ട്രാൻസ്മിഷൻ വേഗത,ਪ੍ਰਸਾਰਣ ਦੀ ਗਤੀ
പ്രൊപ്പെയ്ൻ ബബിൾ ചേമ്പർ,ਪ੍ਰੋਪੇਨ ਬੁਲਬੁਲਾ ਚੈਂਬਰ
പ്രൊപ്പല്ലന്റ് അബ്രസിഷൻ,ਪ੍ਰੋਪੇਲੈਂਟ ਘਬਰਾਹਟ
പ്രൊപ്പല്ലന്റ് സ്ഫോടകവസ്തു,ਪ੍ਰੋਪੇਲੈਂਟ ਵਿਸਫੋਟਕ
പ്രൊപ്പല്ലന്റ് പിണ്ഡം,ਪ੍ਰੋਪੇਲੈਂਟ ਪੁੰਜ
പ്രൊപ്പല്ലന്റ് ഒഴുക്ക്,propellant ਵਹਾਅ
പ്രൊപ്പല്ലന്റ് അനുപാതം,ਪ੍ਰੋਪੇਲੈਂਟ ਅਨੁਪਾਤ
പ്രൊപ്പല്ലന്റ്,ਪ੍ਰੋਪੇਲੈਂਟ
പ്രൊപ്പല്ലന്റ് കാവിറ്റേഷൻ,ਪ੍ਰੋਪੇਲੈਂਟ cavitation
പ്രൊപ്പല്ലർ ബോർഡ്,ਪ੍ਰੋਪੈਲਰ ਬੋਰਡ
പ്രൊപ്പല്ലന്റ് കാര്യക്ഷമത,propellant ਕੁਸ਼ਲਤਾ
പ്രൊപ്പല്ലന്റ് ഷോക്ക്,ਪ੍ਰੋਪੇਲੈਂਟ ਸਦਮਾ
ശരിയായ ചാർജ് സാന്ദ്രത,ਸਹੀ ਚਾਰਜ ਘਣਤਾ
ശരിയായ അപവർത്തനം,ਸਹੀ ਪ੍ਰਤੀਕਰਮ
ശരിയായ ഊർജ്ജം,ਸਹੀ ਊਰਜਾ
ശരിയായ എൻട്രോപ്പി,ਸਹੀ ਐਂਟਰੌਪੀ
ശരിയായ ഫ്യൂസ് പ്രവർത്തനം,ਸਹੀ ਫਿਊਜ਼ ਫੰਕਸ਼ਨ
ശരിയായ ബൾക്ക് സാന്ദ്രത,ਸਹੀ ਬਲਕ ਘਣਤਾ
ശരിയായ ബഹുജന സാന്ദ്രത,ਸਹੀ ਪੁੰਜ ਘਣਤਾ
"ശരിയായ മൂല്യം, ഈജൻ മൂല്യം","ਸਹੀ ਮੁੱਲ, ਈਜੇਨ ਮੁੱਲ"
ശരിയായ വെക്റ്റർ,ਸਹੀ ਵੈਕਟਰ
ശരിയായ വോളിയം,ਸਹੀ ਵਾਲੀਅਮ
ദ്രവ്യത്തിന്റെ സവിശേഷതകൾ,ਮਾਮਲੇ ਦੇ ਗੁਣ
"ഗുണങ്ങൾ, ഗുണങ്ങൾ","ਗੁਣ, ਗੁਣ"
സംരക്ഷണ സ്വത്ത്,ਸੁਰੱਖਿਆ ਦੀ ਜਾਇਦਾਦ
"അനുപാതം, അനുപാതം, ഭാഗം","ਅਨੁਪਾਤ, ਅਨੁਪਾਤ, ਹਿੱਸਾ"
"ആനുപാതികമായ, ആനുപാതികമായ","ਅਨੁਪਾਤੀ, ਅਨੁਪਾਤੀ"
ആനുപാതിക ബാൻഡ്,ਅਨੁਪਾਤਕ ਬੈਂਡ
ആനുപാതിക കാൽക്കുലേറ്റർ,ਅਨੁਪਾਤਕ ਕੈਲਕੁਲੇਟਰ
ആനുപാതികമായ ഇലാസ്റ്റിക് പരിധി,ਅਨੁਪਾਤਕ ਲਚਕੀਲੇ ਸੀਮਾ
അനുപാത റിയാക്ടർ,ਅਨੁਪਾਤ ਰਿਐਕਟਰ
പ്രൊപ്പൽഷൻ,ਪ੍ਰੋਪਲਸ਼ਨ
പ്രൊപ്പൽഷൻ റിയാക്ടർ,ਪ੍ਰੋਪਲਸ਼ਨ ਰਿਐਕਟਰ
പ്രൊപ്പൽഷൻ സ്പെക്ട്രം,ਪ੍ਰੋਪਲਸ਼ਨ ਸਪੈਕਟ੍ਰਮ
പ്രൊപ്പൽഷൻ ബോഡി,ਪ੍ਰੋਪਲਸ਼ਨ ਸਰੀਰ
പ്രൊപ്പൽഷൻ ഉദ്ദേശം,ਪ੍ਰੋਪਲਸ਼ਨ ਇਰਾਦਾ
പ്രൊപ്പൽസീവ് ഫോഴ്സ്,propulsive ਫੋਰਸ
ടെസ്റ്റ് മാർക്ക്,ਟੈਸਟ ਮਾਰਕ
പ്രതീക്ഷിക്കുന്നു,ਸੰਭਾਵਨਾ
ഗ്രാവിമീറ്റർ പ്രതീക്ഷിക്കുന്നു,ਗ੍ਰੈਵੀਮੀਟਰ ਦੀ ਸੰਭਾਵਨਾ
പ്രോസ്പെക്ടർ,ਪ੍ਰਾਸਪੈਕਟਰ
സുരക്ഷാ സർവേ,ਸੁਰੱਖਿਆ ਸਰਵੇਖਣ
സംരക്ഷണ വസ്ത്രം,ਸੁਰੱਖਿਆ ਦੇ ਕੱਪੜੇ
രക്ഷ ആലെപ്,ਰਕਸ਼ਾ ਅਲੇਪ
സംരക്ഷണ ഉപകരണം,ਸੁਰੱਖਿਆ ਉਪਕਰਣ
സംരക്ഷിത എർത്തിംഗ്,ਰੱਖਿਆਤਮਕ ਅਰਥਿੰਗ
സംരക്ഷിത ഇക്വിറ്റി,ਸੁਰੱਖਿਆ ਇਕੁਇਟੀ
കാവൽ തടസ്സം,ਗਾਰਡ ਰੁਕਾਵਟ
കാവൽ വിടവ്,ਗਾਰਡ ਪਾੜਾ
ഗാർഡ് ട്യൂബ്,ਗਾਰਡ ਟਿਊਬ
കാവൽ നായ,ਵਾਚਡੌਗ
പ്രോട്ടോൺ ദാതാവ്,ਪ੍ਰੋਟੋਨ ਦਾਨੀ
പ്രോട്ടോആക്റ്റിനൈഡ്,protoactinide
പ്രോട്ടോആക്ടീനിയം,protoactinium
"പ്രോട്ടോൺ ദാതാവ്, പ്രാകൃത","ਪ੍ਰੋਟੋਨ ਦਾਨੀ, ਆਦਿਮ"
പ്രോട്ടോൺ,ਪ੍ਰੋਟੋਨ
പ്രോട്ടോൺ റിസീവർ,ਪ੍ਰੋਟੋਨ ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲਾ
പ്രോട്ടോൺ പിടിച്ചെടുക്കൽ,ਪ੍ਰੋਟੋਨ ਕੈਪਚਰ
പ്രോട്ടോൺ ഡിസോസിയേഷൻ,ਪ੍ਰੋਟੋਨ ਡਿਸਸੋਸਿਏਸ਼ਨ
പ്രോട്ടോൺ ലീനിയർ ആക്സിലറേറ്റർ,ਪ੍ਰੋਟੋਨ ਲੀਨੀਅਰ ਐਕਸਲੇਟਰ
പ്രോട്ടോൺ മാഗ്നെറ്റോമീറ്റർ,ਪ੍ਰੋਟੋਨ ਮੈਗਨੇਟੋਮੀਟਰ
പ്രോട്ടോൺ മൈക്രോസ്കോപ്പ്,ਪ੍ਰੋਟੋਨ ਮਾਈਕ੍ਰੋਸਕੋਪ
പ്രോട്ടോൺ നിമിഷം,ਪ੍ਰੋਟੋਨ ਪਲ
പ്രോട്ടോൺ ന്യൂട്രോൺ എക്സ്ചേഞ്ച്,ਪ੍ਰੋਟੋਨ ਨਿਊਟ੍ਰੋਨ ਐਕਸਚੇਂਜ
പ്രോട്ടോൺ ശ്രേണി,ਪ੍ਰੋਟੋਨ ਸੀਮਾ
പ്രോട്ടോൺ ബൗൺസ് ഡിറ്റക്ടർ,ਪ੍ਰੋਟੋਨ ਬਾਊਂਸ ਡਿਟੈਕਟਰ
പ്രോട്ടോൺ അനുരണനം,ਪ੍ਰੋਟੋਨ ਗੂੰਜ
പ്രോട്ടോൺ അനുരണന സാങ്കേതികവിദ്യ,ਪ੍ਰੋਟੋਨ ਰੈਜ਼ੋਨੈਂਸ ਤਕਨਾਲੋਜੀ
കൂടുതൽ പ്രോട്ടോണി,ਹੋਰ ਪ੍ਰੋਟੋਨੀ
പ്രോട്ടോൺ റീബൗണ്ട് റേഷ്യോ കാൽക്കുലേറ്റർ,ਪ੍ਰੋਟੋਨ ਰੀਬਾਉਂਡ ਅਨੁਪਾਤ ਕੈਲਕੁਲੇਟਰ
പ്രോട്ടോൺ വിസരണം,ਪ੍ਰੋਟੋਨ ਸਕੈਟਰਿੰਗ
പ്രോട്ടോൺ സ്റ്റോറേജ് റിംഗ്,ਪ੍ਰੋਟੋਨ ਸਟੋਰੇਜ਼ ਰਿੰਗ
പ്രോട്ടോൺ സിൻക്രോട്രോൺ,ਪ੍ਰੋਟੋਨ ਸਿੰਕ੍ਰੋਟ੍ਰੋਨ
പ്രോട്ടോൺ ഡെഹ്ലി,ਪ੍ਰੋਟੋਨ ਦੇਹਲੀ
പ്രോട്ടോൺ-പ്രോട്ടോൺ പ്രതികരണം,ਪ੍ਰੋਟੋਨ-ਪ੍ਰੋਟੋਨ ਪ੍ਰਤੀਕ੍ਰਿਆ
പ്രോട്ടോൺ-പ്രോട്ടോൺ ഫോളിക്കിൾ,proton-proton follicle
പ്രോട്ടോണിയം,ਪ੍ਰੋਟੋਨੀਅਮ
പ്രോട്ടോടൈപ്പ് ഉപകരണം,ਪ੍ਰੋਟੋਟਾਈਪ ਜੰਤਰ
പ്രോട്ടോടൈപ്പ് മോഡൽ,ਪ੍ਰੋਟੋਟਾਈਪ ਮਾਡਲ
സംക്ഷേപം,ਸੰਖੇਪ ਸ਼ਬਦ
സംരക്ഷിത റിലേ,ਸੁਰੱਖਿਆ ਰੀਲੇਅ
തൊട്ടടുത്തുള്ള സിദ്ധാന്തം,ਨਾਲ ਲੱਗਦੇ axiom
പ്രോക്സിമിറ്റി ഡിറ്റക്ടർ,ਨੇੜਤਾ ਖੋਜੀ
പ്രോക്സിമിറ്റി ഇൻഷുറൻസ്,ਨੇੜਤਾ ਬੀਮਾ
"സാമീപ്യ പ്രഭാവം, സാമീപ്യ പ്രഭാവം","ਨੇੜਤਾ ਪ੍ਰਭਾਵ, ਨੇੜਤਾ ਪ੍ਰਭਾਵ"
പ്രോക്സിമിറ്റി ഗേജ്,ਨੇੜਤਾ ਗੇਜ
സാമീപ്യ സിദ്ധാന്തം,ਨੇੜਤਾ ਸਿਧਾਂਤ
ആക്സിലറേഷൻ പ്രവേഗം,ਪ੍ਰਵੇਗ ਦੀ ਗਤੀ
കൃത്യമായ നിരീക്ഷണം,ਸਹੀ ਨਿਰੀਖਣ
പ്രാരംഭ ഡിസൈൻ,ਸ਼ੁਰੂਆਤੀ ਡਿਜ਼ਾਈਨ
അവതരണം,ਪੇਸ਼ਕਾਰੀ
"സ്യൂഡോ സ്കെയിലർ, സ്യൂഡോ സ്കെലാർ","ਸੂਡੋ ਸਕੇਲਰ, ਸੂਡੋ ਸਕੇਲਰ"
കപട മേഖല,ਸੂਡੋ-ਖੇਤਰ
ഗുരുത്വാകർഷണ മണ്ഡലം,ਗਰੈਵੀਟੇਸ਼ਨਲ ਖੇਤਰ
കപട തന്മാത്ര,ਸੂਡੋ ਅਣੂ
കപട വെക്റ്റർ കപട വെക്റ്റർ,ਸੂਡੋ ਵੈਕਟਰ ਸੂਡੋ ਵੈਕਟਰ
കപട വെക്റ്റർ കപ്ലിംഗ്,ਸੂਡੋ ਵੈਕਟਰ ਕਪਲਿੰਗ
കപട ഡയബറ്റ്,pseudo adiabet
കപട കോഡ്,ਸੂਡੋ ਕੋਡ
സ്യൂഡോക്രിസ്റ്റൽ,ਸੂਡੋਕ੍ਰਿਸਟਲ
സ്യൂഡോക്രിസ്റ്റൽ,ਸੂਡੋਕ੍ਰਿਸਟਲ
"വേഷംമാറി, വെർച്വൽ രൂപം","ਭੇਸ, ਵਰਚੁਅਲ ਰੂਪ"
കപട ഷഡ്ഭുജ കോശം,ਸੂਡੋ ਹੈਕਸਾਗੋਨਲ ਸੈੱਲ
വ്യാജ പ്രോഗ്രാം,ਸੂਡੋ ਪ੍ਰੋਗਰਾਮ
കപട സ്കെയിലർ കപ്ലിംഗ്,ਸੂਡੋ-ਸਕੇਲਰ ਕਪਲਿੰਗ
കപട സ്കെയിലർ ഫീൽഡ്,ਸੂਡੋ-ਸਕੇਲਰ ਖੇਤਰ
കപട സ്കെയിലർ മെസോൺ,ਸੂਡੋ-ਸਕੇਲਰ ਮੇਸਨ
കപട സ്കെയിലർ കണിക,ਸੂਡੋ-ਸਕੇਲਰ ਕਣ
"കോൺട്രാസ്റ്റ്, സ്യൂഡോസ്കോപ്പ്","ਵਿਪਰੀਤ, ਸੂਡੋਸਕੋਪ"
"സ്യൂഡോസ്കോപ്പിക് സ്വിച്ച്, കോൺട്രാസ്റ്റ് സ്വിച്ച്","ਸੂਡੋਸਕੋਪਿਕ ਸਵਿੱਚ, ਕੰਟ੍ਰਾਸਟ ਸਵਿੱਚ"
കപട വെക്റ്റർ ഫീൽഡ്,ਸੂਡੋ ਵੈਕਟਰ ਖੇਤਰ
കപട-വെക്റ്റർ മെസോൺ,ਸੂਡੋ-ਵੈਕਟਰ ਮੇਸਨ
"psi ഫംഗ്ഷൻ (Ψ) ഫംഗ്ഷൻ, psi ഫംഗ്ഷൻ, (Ψ) ഫംഗ്ഷൻ","psi ਫੰਕਸ਼ਨ (Ψ) ਫੰਕਸ਼ਨ, psi ਫੰਕਸ਼ਨ, (Ψ) ਫੰਕਸ਼ਨ"
സൈക്കോക്രോമാറ്റിക്,ਸਾਈਕੋਰੋਮੈਟਿਕ
സൈക്കോക്രോമാറ്റിക് അനുപാതം,ਮਨੋ-ਚੋਣ ਅਨੁਪਾਤ
സൈക്കോമെട്രിക് വോൾട്ടേജ്,ਸਾਈਕੋਮੈਟ੍ਰਿਕ ਵੋਲਟੇਜ
ശബ്ദ ആംപ്ലിഫയർ,ਆਵਾਜ਼ ਐਂਪਲੀਫਾਇਰ
"ഫ്ലഫ്, ഫ്ലഫ്","fluff, fluff"
പ്രേരണയുടെ ആവേശം,ਆਵੇਗ ਦਾ ਝੱਖੜ
ശുദ്ധമായ കറങ്ങുന്ന സ്പെക്ട്രം,ਸ਼ੁੱਧ ਘੁੰਮਣ ਵਾਲਾ ਸਪੈਕਟ੍ਰਮ
"പൾഫ്രിച്ച് റിഫ്രാക്റ്റീവ് ഇൻഡക്സ്, ഫിൽഫ്രിച്ച് റിഫ്രാക്റ്റോമീറ്റർ","pulfrich refractive index, philfrich refractometer"
"വലിക്കുക, വലിക്കുക, വലിക്കുക, അടയാളപ്പെടുത്തുക, പാലം","ਖਿੱਚੋ, ਖਿੱਚੋ, ਖਿੱਚੋ, ਨਿਸ਼ਾਨ, ਪੁਲ"
ട്രാക്ഷൻ രീതി,ਟ੍ਰੈਕਸ਼ਨ ਵਿਧੀ
ശക്തി വരയ്ക്കുക,ਸ਼ਕਤੀ ਖਿੱਚੋ
"പുള്ളി, പുള്ളി, തൊപ്പി","ਪੁਲੀ, ਪੁਲੀ, ਟੋਪੀ"
"ഇമേജ് എക്സ്റ്റൻഷൻ, സിൻക്രൊണൈസേഷൻ നഷ്ടം, ട്രാക്ഷൻ","ਚਿੱਤਰ ਐਕਸਟੈਂਸ਼ਨ, ਸਿੰਕ੍ਰੋਨਾਈਜ਼ੇਸ਼ਨ ਨੁਕਸਾਨ, ਟ੍ਰੈਕਸ਼ਨ"
സ്പന്ദനം,ਧੜਕਣ
സ്പന്ദിക്കുന്ന കറന്റ്,pulsating ਮੌਜੂਦਾ
സ്പന്ദിക്കുന്ന ഇലക്ട്രോമോട്ടീവ് ഫോഴ്സ്,pulsating ਇਲੈਕਟ੍ਰੋਮੋਟਿਵ ਫੋਰਸ
സ്പന്ദിക്കുന്ന കുതിച്ചുചാട്ടം,pulsating ਵਾਧਾ
ഫ്ലട്ടറിംഗ് കല,ਲਹਿਰਾਉਣ ਦੀ ਕਲਾ
പൾസ് നിമിഷം,ਪਲਸ ਪਲ
സ്പന്ദിക്കുന്ന പന്ത്,pulsating ਬਾਲ
സ്പന്ദിക്കുന്ന വെർച്വൽ കാഥോഡ്,pulsating ਵਰਚੁਅਲ ਕੈਥੋਡ
സ്പന്ദനം,ਧੜਕਣ
പൾസ്,ਨਬਜ਼
പൾസ് ആന്ദോളനം,ਪਲਸ ਓਸਿਲੇਸ਼ਨ
"പയർവർഗ്ഗങ്ങൾ, പയർവർഗ്ഗങ്ങൾ","ਦਾਲਾਂ, ਦਾਲਾਂ"
പൾസ് ആംപ്ലിഫയർ,ਪਲਸ ਐਂਪਲੀਫਾਇਰ
പൾസ് ആംപ്ലിറ്റ്യൂഡ് മോഡുലേഷൻ,ਪਲਸ ਐਪਲੀਟਿਊਡ ਮੋਡਿਊਲੇਸ਼ਨ
പൾസ് സർക്യൂട്ട്,ਪਲਸ ਸਰਕਟ
പൾസ് കോഡ്,ਪਲਸ ਕੋਡ
പൾസ് കോഡ് മോഡുലേഷൻ (PCM),ਪਲਸ ਕੋਡ ਮੋਡੂਲੇਸ਼ਨ (ਪੀਸੀਐਮ)
പൾസ് കൊഡാക്ക്,ਨਬਜ਼ ਕੋਡਕ
പൾസ് കോഡിംഗ്,ਪਲਸ ਕੋਡਿੰਗ
പൾസ് മോഡിഫയർ,ਪਲਸ ਸੋਧਕ
