Marathi,Malayalam
सुपर स्केलर प्रोसेसर,സൂപ്പർ സ്കെയിലർ പ്രൊസസർ
आरोप प्रमेय,ഇംപ്യൂട്ടേഷൻ സിദ്ധാന്തം
फीड व्होल्टेज अपवर्जन प्रमाण,ഫീഡ് വോൾട്ടേജ് ഒഴിവാക്കൽ അനുപാതം
सहाय्यक चिप,സഹായ ചിപ്പ്
वाहक मॉड्यूलेशन थांबवा,കാരിയർ മോഡുലേഷൻ നിർത്തുക
पृष्ठभाग ध्वनी लहरी,ഉപരിതല ശബ്ദ തരംഗം
पृष्ठ अडथळा,പേജ് തടസ്സം
पृष्ठ बार डिटेक्टर,പേജ് ബാർ ഡിറ്റക്ടർ
पृष्ठ शुल्क,പേജ് ചാർജ്
पृष्ठ चरण प्रवाह,പേജ് സ്റ്റെപ്പ് സ്ട്രീം
स्थापित साधन,ഇൻസ്റ്റാൾ ചെയ്ത ഉപകരണം
पृष्ठ स्थापित तंत्रज्ञान,പേജ് ഇൻസ്റ്റോൾ ചെയ്ത സാങ്കേതികവിദ്യ
लाट,കുതിച്ചുചാട്ടം
लाट प्रवाह,കുതിച്ചുചാട്ടം
लाट प्रतिबाधा,പ്രതിരോധശേഷി വർദ്ധിപ്പിക്കുക
लाट संरक्षक,സർജ് പ്രൊട്ടക്ടർ
वाढ नोंदवही,വളർച്ചാ രജിസ്റ്റർ
शामक,മയക്കമരുന്ന്
लाट व्होल्टेज,സർജ് വോൾട്ടേജ്
प्रतिसाद,പ്രതികരണം
संवेदनशीलता,സംവേദനക്ഷമത
रेझिस्टर व्होल्टेज,റെസിസ്റ്റർ വോൾട്ടേജ്
सोयुझ टर्मिनल,സോയൂസ് ടെർമിനൽ
फॅन जनरेटर,സ്പ്രെഡ് ജനറേറ്റർ
तयारी युनिट,തയ്യാറെടുപ്പ് യൂണിറ്റ്
दोलन,ആന്ദോളനം
डोलन चोक,ഡോളൻ ചോക്ക്
स्विच ब्रेकर,സ്വിച്ച് ബ്രേക്കർ
स्विच केलेले कॅपेसिटर,സ്വിച്ച് കപ്പാസിറ്റർ
स्विच केलेले गेन अॅम्प्लीफायर,സ്വിച്ച് ഗെയിൻ ആംപ്ലിഫയർ
स्विचिंग,സ്വിച്ചിംഗ്
बीजगणित बदलणे,സ്വിച്ചിംഗ് ബീജഗണിതം
स्विचिंग सर्किट,സ്വിച്ചിംഗ് സർക്യൂട്ട്
वीज पुरवठा स्विच करणे,വൈദ്യുതി വിതരണം മാറ്റുന്നു
स्विचिंग रेग्युलेटर,സ്വിച്ചിംഗ് റെഗുലേറ്റർ
स्विचिंग वेव्हफॉर्म,സ്വിച്ചിംഗ് തരംഗരൂപം
प्रोग्राम करण्यायोग्य टाइमर स्विच केला,പ്രോഗ്രാമബിൾ ടൈമർ മാറ്റി
सही करा,അടയാളം
प्रतीक कालावधी,ചിഹ്ന കാലഘട്ടം
प्रतीकात्मक लेबल,പ്രതീകാത്മക ലേബൽ
समकालिक विभाजक,സിൻക്രണസ് സെപ്പറേറ്റർ
सिंक्रोनस सर्किट,സിൻക്രണസ് സർക്യൂട്ട്
सिंक्रोनस सिग्नल,സിൻക്രണസ് സിഗ്നൽ
सिंक्रोनायझर,സിൻക്രൊണൈസർ
सिंक्रोनस कॅल्क्युलेटर,സിൻക്രണസ് കാൽക്കുലേറ്റർ
सिंक्रोनस डिटेक्टर,സിൻക്രണസ് ഡിറ്റക്ടർ
सिंक्रोनस ट्रान्समिशन,സിൻക്രണസ് ട്രാൻസ്മിഷൻ
समकालिक ओळख,സിൻക്രണസ് കണ്ടെത്തൽ
वाक्य निर्मिती,വാക്യ രൂപീകരണം
वारंवारता सिंथेसाइझर,ഫ്രീക്വൻസി സിന്തസൈസർ
"शरीर रचना, प्रणाली डिझाइन","ബോഡി ഡിസൈൻ, സിസ്റ്റം ഡിസൈൻ"
टी-पाई रूपांतरणे,ടി-പൈ പരിവർത്തനം
"टॅकोमीटर, रोटेशनल व्होल्टमीटर","ടാക്കോമീറ്റർ, റൊട്ടേഷണൽ വോൾട്ട്മീറ്റർ"
शेपटीचा प्रवाह,വാൽ സ്ട്രീം
टाकी सर्किट,ടാങ്ക് സർക്യൂട്ട്
टॅंटलम कॅपेसिटर,ടാന്റലം കപ്പാസിറ്റർ
हकालपट्टी,പുറത്താക്കൽ
टेप रीप्ले,ടേപ്പ് റീപ്ലേ
"रिमूव्हर, एक्स्ट्रॅक्टर","റിമൂവർ, എക്സ്ട്രാക്റ്റർ"
tarbel पृष्ठ,ടാർബെൽ പേജ്
टी-कनेक्टर,ടി-കണക്റ്റർ
टेलिडेल्टस पेपर,ടെലിഡെൽറ്റസ് പേപ്പർ
फेरफटका मापन,ടൂർ അളവ്
"टेलिफोनी, टेलिफोनी","ടെലിഫോണി, ടെലിഫോണി"
टेलिग्राफर,ടെലിഗ്രാഫർ
"दूरदर्शन, दूरदर्शन","ടെലിവിഷൻ, ദൂരദർശൻ"
दूरदर्शन कॅमेरा,ടെലിവിഷൻ ക്യാമറ
दूरदर्शन रिसीव्हर,ടെലിവിഷൻ റിസീവർ
टेलिगॉन प्रमेय,ടെലിഗോൺ സിദ്ധാന്തം
टेट्रोड,ടെട്രോഡ്
उष्णता भरपाई,ചൂട് നഷ്ടപരിഹാരം
"rava, क्रिस्टल","റവ, സ്ഫടികം"
उष्णता-व्होल्टेज कनवर्टर,ചൂട്-വോൾട്ടേജ് കൺവെർട്ടർ
तात्पुरती डेटा रजिस्टर,താൽക്കാലിക ഡാറ്റ രജിസ്റ്റർ
टर्मिनल,അതിതീവ്രമായ
चाचणी आघाडी,ടെസ്റ്റ് ലീഡ്
चाचणी सिग्नल,ടെസ്റ്റ് സിഗ്നൽ
चतुर्थांश अणू,ചതുരാകൃതിയിലുള്ള ആറ്റം
थर्मल प्रवाह,താപ ഒഴുക്ക്
थर्मल अलगाव,താപ ഒറ്റപ്പെടൽ
"थर्मल आवाज, थर्मल आवाज","താപ ശബ്ദം, താപ ശബ്ദം"
थर्मल ऑक्सीकरण,താപ ഓക്സിഡേഷൻ
थर्मल प्रतिकार,താപ പ്രതിരോധം
थर्मल एस्केप,തെർമൽ എസ്കേപ്പ്
उष्णता खंडित,ചൂട് ഇടവേള
थर्मल स्थिरता,താപ സ്ഥിരത
थर्मिओनिक उत्सर्जन,തെർമോണിക് ഉദ്വമനം
उष्णता प्रतिरोध,ചൂട് പ്രതിരോധം
थर्मोकूपल,തെർമോകോൾ
थर्मल प्रभाव,താപ പ്രഭാവം
उष्णता नियंत्रक,ചൂട് കൺട്രോളർ
थेवेनिन प्रमेय,തെവെനിൻ സിദ്ധാന്തം
पातळ पडदा,നേർത്ത മെംബ്രൺ
पातळ पडदा कॅपेसिटर,നേർത്ത മെംബ്രൻ കപ്പാസിറ്റർ
पातळ पडदा प्रतिकार,നേർത്ത മെംബ്രൺ പ്രതിരോധം
थोरियम लेपित टंगस्टन कॅथोड,തോറിയം പൂശിയ ടങ്സ്റ്റൺ കാഥോഡ്
शक्ती नियम,ശക്തി ഭരണം
तिहेरी सर्किट,ട്രിപ്പിൾ സർക്യൂട്ട്
त्रि-राज्य राम,ത്രിരാഷ്ട്ര ആട്ടുകൊറ്റൻ
ट्राय-एंड रेग्युलेटर,ട്രൈ-എൻഡ് റെഗുലേറ്റർ
सिल डिटेक्टर,സിൽ ഡിറ്റക്ടർ
खिडकीच्या चौकटीचा खालचा आडवा व्होल्टेज,സിൽ വോൾട്ടേജ്
थायरट्रॉन ट्यूब,തൈരാട്രോൺ ട്യൂബ്
"पुनर्गुंतवणूक, अल्पायुषी","പുനർനിക്ഷേപം, ഹ്രസ്വകാലം"
टिकलर ऑसिलेटर,ടിക്ക്ലർ ഓസിലേറ്റർ
घट्ट जोडणी,ഇറുകിയ കപ്ലിംഗ്
तिरपा,ചരിവ്
वेळ आधारित सर्किट,സമയം അടിസ്ഥാനമാക്കിയുള്ള സർക്യൂട്ട്
टाइमर जनरेटर,ടൈമർ ജനറേറ്റർ
वेळ बेस व्होल्टेज,സമയ അടിസ്ഥാന വോൾട്ടേജ്
कॉल विलंब,കോൾ കാലതാമസം
टाइम झोन परावर्तकता,സമയ മേഖല പ്രതിഫലനം
वेळ मार्कर जनरेटर,സമയ മാർക്കർ ജനറേറ്റർ
काळ भागी,കാല് ഭാഗി
वेळ विंडो,സമയ ജാലകം
टाइमिंग मोड स्विचिंग,ടൈമിംഗ് മോഡ് സ്വിച്ചിംഗ്
"वेळ नियंत्रक, वेळ नियंत्रक","സമയ കൺട്രോളർ, സമയ കൺട്രോളർ"
कंट्रोलर मोटरवर कॉल करा,കോൾ കൺട്രോളർ മോട്ടോർ
वेळ सेट आकृती,സമയ സജ്ജീകരണ ഡയഗ്രം
वेळ समायोजन गोंधळ,സമയം ക്രമീകരിക്കൽ വിറയൽ
क्रोनोमीटर मार्कर जनरेटर,ക്രോണോമീറ്റർ മാർക്കർ ജനറേറ്റർ
कॉल समायोजक नेटवर्क,കോൾ അഡ്ജസ്റ്റ് നെറ്റ്‌വർക്ക്
टी-नेटवर्क,ടി-നെറ്റ്വർക്ക്
टॉगल स्विच,ടോഗിൾ സ്വിച്ച്
टोकन बस नेटवर्क,ടോക്കൺ ബസ് ശൃംഖല
टोकन नेटवर्क,ടോക്കൺ നെറ്റ്വർക്ക്
स्वीकार्य बदल,സ്വീകാര്യമായ മാറ്റം
व्होकल ब्लास्ट जनरेटर,വോക്കൽ ബ്ലാസ്റ്റ് ജനറേറ്റർ
toroid,ടൊറോയിഡ്
टॉरस अँटेना,ടോറസ് ആന്റിന
संपूर्ण हार्मोनिक विकृती,പൂർണ്ണ ഹാർമോണിക് വക്രീകരണം
टोटेम पोल,ടോട്ടം പോൾ
टोटेम-पोल ट्रान्झिस्टर,ടോട്ടം-പോൾ ട്രാൻസിസ്റ്റർ
स्पर्श स्विच,ടച്ച് സ്വിച്ച്
स्पर्शिक स्वरीकरण,സ്പർശിക്കുന്ന ശബ്ദം
टी-पॅड,ടി-പാഡ്
तिप्पट,ട്രിബിൾ
"ट्रेसिंग, ट्रेसिंग","കണ്ടെത്തൽ, കണ്ടെത്തൽ"
"ट्रॅक बॉल, ट्रॅक बॉल","ട്രാക്ക് ബോൾ, ട്രാക്ക് ബോൾ"
अनुपालन,പാലിക്കൽ
ट्रॅकिंग आणि कंट्रोल सर्किट,ട്രാക്കിംഗ് ആൻഡ് കൺട്രോൾ സർക്യൂട്ട്
"मागील कोर, अनुगामी कोर","ബാക്ക് കോർ, ട്രെയിലിംഗ് കോർ"
प्रशिक्षक,പരിശീലകൻ
अनुपालन,പാലിക്കൽ
परस्पर,പരസ്പരബന്ധം
इंटरकंडक्टिव्हिटी,അന്തർചാലകത
ट्रान्सड्यूसर,ട്രാൻസ്ഡ്യൂസർ
हस्तांतरण वैशिष्ट्ये,ട്രാൻസ്ഫർ സവിശേഷതകൾ
हस्तांतरण कार्य,ട്രാൻസ്ഫർ ഫംഗ്ഷൻ
नफा हस्तांतरित करा,ട്രാൻസ്ഫർ ലാഭം
रूपांतरण,പരിവർത്തനം
"ट्रान्सफॉर्मर, ट्रान्सफॉर्मर","ട്രാൻസ്ഫോർമർ, ട്രാൻസ്ഫോർമർ"
ट्रान्सफॉर्मर जोडलेले अॅम्प्लिफायर,ട്രാൻസ്ഫോർമർ കപ്പിൾഡ് ആംപ്ലിഫയർ
ट्रान्सफॉर्मर कपलिंग,ട്രാൻസ്ഫോർമർ കപ്ലിംഗ്
परिवर्तनीय कार्यक्षमता,വേരിയബിൾ കാര്യക്ഷമത
क्षणिक,ക്ഷണികമായ
क्षणिक उल्लंघन,ക്ഷണികമായ ലംഘനം
क्षणिक प्रतिसाद,ക്ഷണികമായ പ്രതികരണം
क्षणिक मंद,ക്ഷണികമായ റിട്ടാർഡർ
ट्रान्झिस्टर ब्लॉक,ട്രാൻസിസ്റ്റർ ബ്ലോക്ക്
ट्रान्झिस्टर चालू लाभ,ട്രാൻസിസ്റ്റർ നിലവിലെ നേട്ടം
ट्रान्झिस्टर स्विच,ട്രാൻസിസ്റ്റർ സ്വിച്ച്
ट्रान्झिस्टर,ട്രാൻസിസ്റ്റർ
ट्रान्झिस्टरचा आवाज,ട്രാൻസിസ്റ്റർ ശബ്ദം
ट्रान्झिस्टर नियामक,ട്രാൻസിസ്റ്റർ റെഗുലേറ്റർ
प्रस्थानाची वेळ,പുറപ്പെടൽ സമയം
संक्रमण कॅपेसिटर,സംക്രമണ കപ്പാസിറ്റർ
संक्रमण घटक,സംക്രമണ ഘടകം
संक्रमण वारंवारता,സംക്രമണ ആവൃത്തി
संक्रमण क्षेत्र,സംക്രമണ മേഖല
हस्तांतरण बफर,ട്രാൻസ്ഫർ ബഫർ
ट्रान्समिशन नुकसान,പ്രസരണ നഷ്ടം
पारगम्यता,പ്രവേശനക്ഷമത
"पाठवणारा, पाठवणारा","വിതരണക്കാരൻ, വിതരണക്കാരൻ"
वारंवारता ट्रान्समीटर,ഫ്രീക്വൻസി ട്രാൻസ്മിറ്റർ
पारदर्शक कुंडी,സുതാര്യമായ ലാച്ച്
ट्रान्सपॉन्डर,ട്രാൻസ്പോണ്ടർ
वाहतूक गुणक,ഗതാഗത ഗുണിതം
स्पष्ट कारण,വ്യക്തമായ കാരണം
क्रॉस प्रतिकार,ക്രോസ് പ്രതിരോധം
आडवा लहर,തിരശ്ചീന തരംഗം
ट्रान्सविच,ട്രാൻസ്വിച്ച്
नेट,നെറ്റ്
ट्रॅपेझॉइडल लाट,ട്രപസോയ്ഡൽ തരംഗം
प्रगतीशील लहरी ट्यूब,പുരോഗമന തരംഗ ട്യൂബ്
चर वेगळे करणे,ഗ്രോവ് വേർപിരിയൽ
triac,ട്രയാക്ക്
त्रिकोणी स्क्वेअर वेव्ह कनवर्टर,ത്രികോണ സ്ക്വയർ വേവ് കൺവെർട്ടർ
त्रिकोणी-साइन वेव्ह कनवर्टर,ത്രികോണ-സൈൻ വേവ് കൺവെർട്ടർ
त्रिकोणी लहर जनरेटर,ത്രികോണ തരംഗ ജനറേറ്റർ
ट्रिगर,ട്രിഗർ
ट्रिगर डायोड,ട്രിഗർ ഡയോഡ്
ट्रिगर नाडी,ട്രിഗർ പൾസ്
ट्रान्झिस्टर,ട്രാൻസിസ്റ്റർ
"सूक्ष्म समायोजन, ट्रिम","സൂക്ഷ്മമായ ക്രമീകരണങ്ങൾ, ട്രിം"
सूक्ष्म समायोजक,മൈക്രോ അഡ്ജസ്റ്റർ
triode,ട്രയോഡ്
विभाजन पत्रिका,പിളർന്ന ജാതകം
तिहेरी अचूक संख्या,ട്രിപ്പിൾ പ്രിസിഷൻ നമ്പർ
तीन स्टेज बफर,മൂന്ന് ഘട്ട ബഫർ
त्रिकूट तर्क,ട്രൈഡ് ലോജിക്
ट्रोकोट्रॉन,ട്രോക്കോട്രോൺ
गोंधळ विखुरलेला दुवा,അസ്വസ്ഥത ചിതറിക്കിടക്കുന്ന ലിങ്ക്
ट्रोपोस्फियर,ട്രോപോസ്ഫിയർ
समस्यानिवारक,ട്രബിൾഷൂട്ടർ
वास्तविक शक्ती कनवर्टर,യഥാർത്ഥ പവർ കൺവെർട്ടർ
खरे वर्ग-मीन रूट व्होल्टमीटर,യഥാർത്ഥ സ്ക്വയർ-മീൻ റൂട്ട് വോൾട്ട്മീറ്റർ
सत्य सारणी,സത്യ പട്ടിക
टी-राज्य,ടി-സംസ്ഥാനം
TTL,ടി.ടി.എൽ
ट्यूबलर कॅपेसिटर,ട്യൂബുലാർ കപ്പാസിറ്റർ
ट्यून केलेले अॅम्प्लीफायर,ട്യൂൺ ചെയ്ത ആംപ്ലിഫയർ
ट्यून केलेले कलेक्टर ऑसिलेटर,ട്യൂൺ ചെയ്ത കളക്ടർ ഓസിലേറ്റർ
ट्यून केलेला ड्रेन ऑसिलेटर,ട്യൂൺ ചെയ്ത ഡ്രെയിൻ ഓസിലേറ്റർ
व्होकल कोर,വോക്കൽ കോർ
ट्यूनिंग नेटवर्क,ട്യൂണിംഗ് നെറ്റ്വർക്ക്
व्होकल कॉर्ड,വോക്കൽ കോഡുകൾ
"टनेल डायोड, टनेल डायोड","ടണൽ ഡയോഡ്, ടണൽ ഡയോഡ്"
"टनेलिंग इफेक्ट, टनेलिंग इफेक्ट","ടണലിംഗ് ഇഫക്റ്റ്, ടണലിംഗ് ഇഫക്റ്റ്"
टर्बाइन फ्लोमीटर,ടർബൈൻ ഫ്ലോമീറ്റർ
संक्रमण कालावधी,പരിവർത്തന കാലയളവ്
निवास वेळ,വസിക്കുന്ന സമയം
सुरवातीची वेळ,ആരംഭ സമയം
टर्नस्टाइल अँटेना ट्वीटर,ടേൺസ്റ്റൈൽ ആന്റിന ട്വീറ്റർ
twitter,ട്വിറ്റർ
यमल आगरक,യമൽ അഗാരക്
ट्विन-टी नॉच फिल्टर,ട്വിൻ-ടി നോച്ച് ഫിൽട്ടർ
yaml चहा oscillator,yaml ടീ ഓസിലേറ്റർ
वळलेली जोडी,വളച്ചൊടിച്ച ജോഡി
ट्विस्टेड रिंग काउंटर,വളച്ചൊടിച്ച റിംഗ് കൗണ്ടർ
twisted-nematic द्रव,വളച്ചൊടിച്ച-നെമാറ്റിക് ദ്രാവകം
द्वि-मार्ग नेटवर्क,രണ്ട്-വഴി നെറ്റ്വർക്ക്
ट्विस्ट्रॉन,ട്വിസ്ട്രോൺ
"u-art, u-sart","യു-ആർട്ട്, യു-സാർട്ട്"
अल्ट्रासोनिक फॉल्ट डिटेक्टर,അൾട്രാസോണിക് തെറ്റ് കണ്ടെത്തൽ
प्रचंड कंपनसंख्या असलेल्या (ध्वनिलहरी) वारंवारता,അൾട്രാസോണിക് ആവൃത്തി
अल्ट्राव्हायोलेट प्रकाश स्रोत/दिवा,അൾട്രാവയലറ്റ് പ്രകാശ സ്രോതസ്സ്/വിളക്ക്
अतिनील विकिरण,UV വികിരണം
युमॅटिक,യൂമാറ്റിക്
असंतुलित भार (फुगवटा),അസന്തുലിതമായ ലോഡ് (ബൾജ്)
अविरत स्ट्रेन गेज,തടസ്സമില്ലാത്ത സ്‌ട്രെയിൻ ഗേജ്
बिनशर्त उसळी,നിരുപാധികമായ ബൗൺസ്
undamped oscillation,തടിപ്പിക്കപ്പെടാത്ത ആന്ദോളനം
प्रजनन,ഇൻബ്രീഡിംഗ്
वश,കീഴടക്കി
कमी ओलसर दोलन,താഴ്ന്ന നനഞ്ഞ ആന്ദോളനം
पाण्याखालील कॅमेरा,അണ്ടർവാട്ടർ ക്യാമറ
आंतर जमीन नेटवर्क,ഇന്റർ ലാൻഡ് നെറ്റ്‌വർക്ക്
अपवर्तक,റിഫ്രാക്റ്ററി
पाण्याखालील मायक्रोफोन (व्हॉइस क्लायंट),അണ്ടർവാട്ടർ മൈക്രോഫോൺ (വോയ്സ് ക്ലയന്റ്)
एकतर्फी संपादन,ഏകപക്ഷീയമായ ഏറ്റെടുക്കൽ
सिंगल अँटेना,ഒറ്റ ആന്റിന
घरगुती रजिस्टर,ആഭ്യന്തര രജിസ്റ്റർ
जंक्शन ट्रान्झिस्टर,ഒരു ജംഗ്ഷൻ ട്രാൻസിസ്റ്റർ
एकतर्फीकरण,ഏകപക്ഷീയവൽക്കരണം
एकध्रुवीय उपकरण,ഏകധ്രുവ ഉപകരണം
एकल परिशिष्ट,ഒറ്റ അനെക്സ്
सिंगल सिलेक्टर (Tel),സിംഗിൾ സെലക്ടർ (ടെൽ)
युनिट थ्रस्ट/आवेग,യൂണിറ്റ് ത്രസ്റ്റ്/പ്രേരണ
माहिती युनिट,വിവര യൂണിറ്റ്
युनिट पायरी,യൂണിറ്റ് ഘട്ടം
एकल व्हायब्रेटर,ഒറ്റ വൈബ്രേറ്റർ
युनिट गेन एम्पलीफायर,യൂണിറ്റ് നേട്ടം ആംപ്ലിഫയർ
युनिट गेन बँड विस्तार,യൂണിറ്റ് ഗെയിൻ ബാൻഡ് വിപുലീകരണം
युनिट पॉवर फॅक्टर,യൂണിറ്റ് പവർ ഫാക്ടർ
सार्वत्रिक फिल्टर,സാർവത്രിക ഫിൽട്ടർ
सार्वत्रिक गेट,സാർവത്രിക ഗേറ്റ്
उभयचर मोटर,ഉഭയജീവി മോട്ടോർ
"सार्वत्रिक शंट, पार्श्व मार्ग","സാർവത്രിക ഷണ്ട്, ലാറ്ററൽ പാത"
युनिव्हर्सल ट्रंक सर्किट,സാർവത്രിക ട്രങ്ക് സർക്യൂട്ട്
सार्वत्रिक कॉइलिंग,സാർവത്രിക കോയിലിംഗ്
अनियमित वीज पुरवठा,ക്രമരഹിതമായ വൈദ്യുതി വിതരണം
असुरक्षित केबल,കവചമില്ലാത്ത കേബിൾ
असुरक्षित वायर,കവചമില്ലാത്ത വയർ
न वळलेला ट्रान्सफॉर्मर,untwisted ട്രാൻസ്ഫോർമർ
अनुलंब कनवर्टर,ലംബ കൺവെർട്ടർ
अपडाउन कॅल्क्युलेटर,അപ്ഡൗൺ കാൽക്കുലേറ്റർ
"अपलिंक, अपलिंक","അപ്ലിങ്ക്, അപ്ലിങ്ക്"
ओव्हरहेड वारंवारता,ഓവർഹെഡ് ആവൃത്തി
उच्च प्लेबॅक वारंवारता,ഉയർന്ന പ്ലേബാക്ക് ഫ്രീക്വൻസി
ओव्हरहेड ट्रिप पॉइंट,ഓവർഹെഡ് ട്രിപ്പ് പോയിന്റ്
अनुप्रयोग घटक,ആപ്ലിക്കേഷൻ ഘടകം
व्ही-चॅनल स्विचिंग,വി-ചാനൽ സ്വിച്ചിംഗ്
व्ही-मॉड्युलेटर,വി-മോഡുലേറ്റർ
V-F (व्होल्टेज/फ्रिक्वेंसी कनव्हर्टर),V-F (വോൾട്ടേജ്/ഫ്രീക്വൻസി കൺവെർട്ടർ)
व्हॅक्यूम उष्णता जंक्शन,വാക്വം ഹീറ്റ് ജംഗ്ഷൻ
व्हॅक्यूम बाउंड इलेक्ट्रोस्टॅटिक व्होल्टमीटर,വാക്വം ബൗണ്ട് ഇലക്ട്രോസ്റ്റാറ്റിക് വോൾട്ട്മീറ്റർ
व्हॅक्यूम गेज,വാക്വം ഗേജ്
व्हॅक्यूम रबरी नळी,വാക്വം ഹോസ്
व्हॅक्यूम ट्यूब सर्किट,വാക്വം ട്യൂബ് സർക്യൂട്ട്
व्हॅक्यूम ट्यूब व्होल्टमीटर (VTVM),വാക്വം ട്യൂബ് വോൾട്ട്മീറ്റർ (VTVM)
व्हॅलेन्स बँड,വാലൻസ് ബാൻഡ്
व्हॅलेन्स इलेक्ट्रॉन,വാലൻസ് ഇലക്ട്രോൺ
ड्रॉप-ऑफ पॉइंट,ഡ്രോപ്പ്-ഓഫ് പോയിന്റ്
झडप सुधारक,വാൽവ് കറക്റ്റർ
वाफ फेज सॉल्व्हेंट,നീരാവി ഘട്ടം ലായകം
वेक्टर डायोड,വെക്റ്റർ ഡയോഡ്
वेक्टर डायोड मॉड्युलेटर,വെക്റ്റർ ഡയോഡ് മോഡുലേറ്റർ
वर्ण ट्यूनर,പ്രതീക ട്യൂണർ
व्हेरिएबल कॅपेसिटर,വേരിയബിൾ കപ്പാസിറ്റർ
परिवर्तनीय प्रेरणक,വേരിയബിൾ ഇൻഡ്യൂസർ
व्हेरिएबल मॉड्यूलस विभाजक,വേരിയബിൾ മോഡുലസ് സെപ്പറേറ്റർ
व्हेरिएबल बॅकलाइट,വേരിയബിൾ ബാക്ക്ലൈറ്റ്
परिवर्तनीय प्रतिक्रिया,വേരിയബിൾ പ്രതികരണം
परिवर्तनीय प्रतिकार,വേരിയബിൾ പ്രതിരോധം
"व्हेरिएबल ट्रान्सफॉर्मर, व्हेरिएबल ट्रान्सफॉर्मर","വേരിയബിൾ ട്രാൻസ്ഫോർമർ, വേരിയബിൾ ട്രാൻസ്ഫോർമർ"
variac,variac
varicap,varicap
varistor,varistor
वारली लूप चाचणी,വാർലി ലൂപ്പ് ടെസ്റ്റ്
व्हॅरोमीटर (प्रतिक्रिया पोटेंशियोमीटर),വാറോമീറ്റർ (പ്രതികരണ പൊട്ടൻഷിയോമീറ്റർ)
मेण,മെഴുക്
VBE गुणक,VBE മൾട്ടിപ്ലയർ
VCP (व्हिडिओ कॅसेट प्लेअर),വി.സി.പി (വീഡിയോ കാസറ്റ് പ്ലെയർ)
VCR (व्हिडिओ कॅसेट रेकॉर्डर),വിസിആർ (വീഡിയോ കാസറ്റ് റെക്കോർഡർ)
v-मॉड्युलेटर,വി-മോഡുലേറ്റർ
वेक्टर,വെക്റ്റർ
वेक्टर प्रदर्शन,വെക്റ്റർ ഡിസ്പ്ലേ
वेक्टर ग्राफिक्स,വെക്റ്റർ ഗ്രാഫിക്സ്
वेक्टर प्रतिबाधा मीटर,വെക്റ്റർ ഇംപെഡൻസ് മീറ്റർ
वेक्टर सूचना,വെക്റ്റർ നിർദ്ദേശം
वेक्टर नेटवर्क विश्लेषक,വെക്റ്റർ നെറ്റ്‌വർക്ക് അനലൈസർ
वेक्टर दर्शक,വെക്റ്റർ വ്യൂവർ
वेक्टर व्यत्यय,വെക്റ്റർ തടസ്സം
विक्रीयंत्र,വെൻഡിംഗ് മെഷീൻ
वायुवीजन,വെന്റിലേഷൻ
व्हर्नियर कॅल्क्युलेटर,വെർണിയർ കാൽക്കുലേറ്റർ
व्हर्नियर इंटरपोलेशन,വെർനിയർ ഇന്റർപോളേഷൻ
व्हर्नियर पोटेंशियोमीटर,വെർണിയർ പൊട്ടൻഷിയോമീറ്റർ
अनुलंब अँटेना,ലംബ ആന്റിന
अनुलंब वगळणे,ലംബമായ ഒഴിവാക്കൽ
चमकदार रंगीत पट्टी,തിളങ്ങുന്ന നിറമുള്ള ബാൻഡ്
अनुलंब वारंवारता,ലംബ ആവൃത്തി
अत्यंत फायदा,അങ്ങേയറ്റത്തെ നേട്ടം
अनुलंब नियंत्रक,ലംബ കൺട്രോളർ
होरायझन कंट्रोलर,ഹൊറൈസൺ കൺട്രോളർ
क्षैतिज ट्रेस,തിരശ്ചീന ട്രെയ്സ്
अनुलंब अंतर,ലംബ വിടവ്
पुढे अंतराल सूचना,മുന്നോട്ടുള്ള ഇടവേള നിർദ്ദേശം
अनुलंब मध्यांतर चाचणी सिग्नल,ലംബ ഇടവേള ടെസ്റ്റ് സിഗ്നൽ
अनुलंब ध्रुवीकरण,ലംബ ധ്രുവീകരണം
अनुलंब प्रोग्रामिंग,ലംബമായ പ്രോഗ്രാമിംഗ്
अनुलंब प्रोग्रामिंग,ലംബമായ പ്രോഗ്രാമിംഗ്
तीक्ष्ण रिझोल्यूशन,ലംബ റെസലൂഷൻ
अनुलंब ट्रेस,ലംബമായ ട്രെയ്സ്
अनुलंब चित्र सिलेंडर,ലംബ ചിത്ര സിലിണ്ടർ
जलद स्कॅनिंग,ദ്രുത സ്കാനിംഗ്
अनुलंब सिंक्रोनाइझेशन,ലംബമായ സമന്വയം
अनुलंब ट्रेस,ലംബമായ ട്രെയ്സ്
अनुलंब ट्रान्झिस्टर,ലംബ ട്രാൻസിസ്റ്റർ
क्षैतिज स्कॅनिंग,തിരശ്ചീന സ്കാനിംഗ്
अल्ट्रा उच्च घनता स्वरूप,അൾട്രാ ഹൈ ഡെൻസിറ്റി ഫോർമാറ്റ്
खूप उच्च घनता शरीर,വളരെ ഉയർന്ന സാന്ദ്രത ശരീരം
खूप उच्च वारंवारता (VHF),വളരെ ഉയർന്ന ആവൃത്തി (VHF)
अल्ट्रा हाय स्पीड इंटिग्रेटेड सर्किट (VHSIC),അൾട്രാ ഹൈ സ്പീഡ് ഇന്റഗ്രേറ്റഡ് സർക്യൂട്ട് (VHSIC)
लार्ज इंटिग्रेशन (VLSI),ലാർജ് ഇന്റഗ്രേഷൻ (VLSI)
