Assamese,Punjabi
ৰেখা তত্ত্ব,ਲਾਈਨ ਥਿਊਰੀ
পঞ্চমক,ਪੰਚਮਕ
কুইন্টেট,ਪੰਜਕ
"হাৰ উদ্ধৃত, মূল্য উদ্ধৃত","ਦਰ ਦਾ ਹਵਾਲਾ ਦਿੱਤਾ, ਕੀਮਤ ਦਾ ਹਵਾਲਾ ਦਿੱਤਾ"
"ভাগফল, বিভাজন","ਭਾਗ, ਭਾਗ"
বিভাগৰ এলেকা,ਵਿਭਾਗ ਖੇਤਰ
বিভাগৰ গোট,ਵਿਭਾਗ ਸਮੂਹ
ভাগফল নিয়ম,ਭਾਗ ਨਿਯਮ
বিভাগৰ ছেট,ਵਿਭਾਗ ਸੈੱਟ
বিভাগৰ জনসংখ্যা,ਵਿਭਾਗ ਦੀ ਆਬਾਦੀ
বিভাগৰ গাঁথনি,ਵਿਭਾਗ ਦੀ ਬਣਤਰ
ব্যাসাৰ্ধ,ਘੇਰੇ
ৰেডিয়েন,ਰੇਡੀਅਨ
ৰেডিয়ান পৰিমাপ,ਰੇਡੀਅਨ ਮਾਪ
কৰ্ণী,ਕਰਨੀ
মূলাক্ষ,ਮੂਲਕਸ਼ਾ
শ্ৰেণীবিভাজন,ਵਰਗੀਕਰਨ
ব্যাসাৰ্ধ,ਰੇਡੀਅਸ
অভিসৰণ ব্যাসাৰ্ধ,ਕਨਵਰਜੈਂਸ ਰੇਡੀਅਸ
বক্ৰতাৰ ব্যাসাৰ্ধ,ਵਕਰਤਾ ਦਾ ਘੇਰਾ
মেৰুত্ব ৰেখা,ਪੋਲਰਿਟੀ ਲਾਈਨ
ৰেডিক্স,ਮੂਲ
যাদৃচ্ছিক ভুল,ਬੇਤਰਤੀਬ ਗਲਤੀ
ৰেণ্ডম ফাংচন,ਬੇਤਰਤੀਬ ਫੰਕਸ਼ਨ
ৰেণ্ডমাইজেচন,ਰੈਂਡਮਾਈਜ਼ੇਸ਼ਨ
ৰেণ্ডম ব্লক,ਬੇਤਰਤੀਬ ਬਲਾਕ
ৰেণ্ডম মডেল,ਬੇਤਰਤੀਬ ਮਾਡਲ
যাদৃচ্ছিক সংখ্যা,ਬੇਤਰਤੀਬ ਨੰਬਰ
ৰেণ্ডম নমুনা সংগ্ৰহ,ਬੇਤਰਤੀਬ ਨਮੂਨਾ
ৰেণ্ডম চলকসমূহ,ਬੇਤਰਤੀਬ ਵੇਰੀਏਬਲ
"ৰেঞ্জ, ৰেঞ্জ, ৰেঞ্জ, ৰেঞ্জ","ਸੀਮਾ, ਸੀਮਾ, ਸੀਮਾ, ਸੀਮਾ"
অভিসৰণ জটিল,ਕਨਵਰਜੈਂਸ ਕੰਪਲੈਕਸ
সংহতি চৌহদ,ਏਕੀਕਰਣ ਪਰਿਸਰ
সম্পৰ্ক চৌহদ,ਰਿਸ਼ਤੇ ਦੇ ਅਹਾਤੇ
কেম্পাছৰ জনসংখ্যা,ਕੈਂਪਸ ਦੀ ਆਬਾਦੀ
শ্ৰেণী,ਗ੍ਰੇਡ
ৰেংক সম্পৰ্ক,ਰੈਂਕ ਸਬੰਧ
মেট্ৰিক্সৰ গ্ৰেড,ਮੈਟ੍ਰਿਕਸ ਦਾ ਗ੍ਰੇਡ
অৰ্ডাৰৰ নমুনা সজাওক,ਕ੍ਰਮਬੱਧ ਕ੍ਰਮ ਨਮੂਨਾ
পৰিৱৰ্তনৰ হাৰ,ਤਬਦੀਲੀ ਦੀ ਦਰ
অভিসৰণ হাৰ,ਕਨਵਰਜੈਂਸ ਦਰ
অতুলনীয়,ਬੇਮਿਸਾਲ
যুক্তিকৰ,ਤਰਕਸ਼ੀਲ
যুক্তিসংগত প্ৰকাশ,ਤਰਕਸ਼ੀਲ ਸਮੀਕਰਨ
যুক্তিসংগত ক্ষেত্ৰ,ਤਰਕਸ਼ੀਲ ਖੇਤਰ
যুক্তিসংগত ফলন,ਤਰਕਸ਼ੀਲ ਫੰਕਸ਼ਨ
হৰৰ যুক্তিসংগতকৰণ,ਭਾਜ ਦਾ ਤਰਕਸੰਗਤੀਕਰਨ
যুক্তিসংগত সংখ্যা,ਤਰਕਸ਼ੀਲ ਸੰਖਿਆ
যুক্তিসংগত সংখ্যাৰ ক্ষেত্ৰ,ਤਰਕਸ਼ੀਲ ਸੰਖਿਆ ਖੇਤਰ
যুক্তিসংগত কাৰ্য্য,ਤਰਕਸੰਗਤ ਕਾਰਵਾਈ
অসমতাপূৰ্ণ পৰীক্ষা,ਅਸਪਸ਼ਟ ਟੈਸਟ
"অপ্ৰচেছড দত্ত, লাভ কৰা অনুসৰি","ਅਪ੍ਰਾਪਤ ਦੱਤਾ, ਜਿਵੇਂ ਕਿ ਪ੍ਰਾਪਤ ਹੋਇਆ"
"ৰশ্মি, কিৰণ, পাখ-আৰ, ৰায়, শংকুষ, অৰ্ধেখা, আৰ","ਰਸ਼ਮੀ, ਕਿਰਨ, ਪਾਖ-ਆਰ, ਰੇ, ਸ਼ੰਕੁਸ਼, ਅਰਧਰੇਖਾ, ਆਰ"
ৰশ্মি ভেক্টৰ,ਬੀਮ ਵੈਕਟਰ
বাস্তৱ,ਅਸਲੀ
বাস্তৱ অক্ষ,ਅਸਲੀ ਧੁਰਾ
বাস্তৱ ধাৰাবাহিকতা,ਅਸਲੀ ਨਿਰੰਤਰਤਾ
বাস্তৱ ৰেখা,ਅਸਲੀ ਲਾਈਨ
বাস্তৱ ৰৈখিক ভেক্টৰ স্থান,ਅਸਲ ਰੇਖਿਕ ਵੈਕਟਰ ਸਪੇਸ
বাস্তৱ মেট্ৰিক্স,ਅਸਲੀ ਮੈਟ੍ਰਿਕਸ
বাস্তৱ সংখ্যা,ਅਸਲੀ ਨੰਬਰ
বাস্তৱ সংখ্যাৰ ক্ষেত্ৰ,ਅਸਲ ਨੰਬਰ ਖੇਤਰ
প্ৰকৃত অংশ,ਅਸਲ ਹਿੱਸਾ
বাস্তৱ বহুপদ,ਅਸਲ ਬਹੁਪਦ
বাস্তৱ দ্বিঘাত,ਅਸਲ ਚਤੁਰਭੁਜ
বাস্তৱ মালু,ਅਸਲੀ ਮਾਲੂ
বাস্তৱ জনসংখ্যা,ਅਸਲ ਆਬਾਦੀ
বাস্তৱ সময়ৰ ব্যৱস্থা,ਰੀਅਲ ਟਾਈਮ ਸਿਸਟਮ
বাস্তৱ মূল্যৰ ফলন,ਅਸਲ ਮੁੱਲ ਫੰਕਸ਼ਨ
বাস্তৱ চলক,ਅਸਲੀ ਵੇਰੀਏਬਲ
বাস্তৱ ভেক্টৰ স্থান,ਅਸਲ ਵੈਕਟਰ ਸਪੇਸ
"বিপৰীত, পাৰস্পৰিক, পাৰস্পৰিক","ਉਲਟ, ਪਰਸਪਰ, ਪਰਸਪਰ"
বিপৰীত মেট্ৰিক্স,ਉਲਟ ਮੈਟ੍ਰਿਕਸ
আয়ত,ਆਇਤਕਾਰ
"আয়তাকাৰ, সোঁকোণীয়া, সোঁকোণীয়া","ਆਇਤਾਕਾਰ, ਸੱਜੇ-ਕੋਣ, ਸੱਜੇ-ਕੋਣ"
আয়তাকাৰ টেবুল,ਆਇਤਾਕਾਰ ਸਾਰਣੀ
"সোঁকোণৰ অক্ষ, সোঁকোণৰ স্থানাংক অক্ষ","ਸੱਜੇ ਕੋਣ ਧੁਰਾ, ਸੱਜੇ ਕੋਣ ਤਾਲਮੇਲ ਧੁਰਾ"
আয়তাকাৰ ঘনত্বৰ ফলন,ਆਇਤਾਕਾਰ ਘਣਤਾ ਫੰਕਸ਼ਨ
সোঁকোণীয়া হাইপাৰবোলা,ਸੱਜੇ ਕੋਣ ਵਾਲਾ ਹਾਈਪਰਬੋਲਾ
আয়তাকাৰ মেট্ৰিক্স,ਆਇਤਾਕਾਰ ਮੈਟ੍ਰਿਕਸ
"আয়তাকাৰ সমান্তৰাল চতুৰ্ভুজ, সোঁকোণ সমান্তৰাল চতুৰ্ভুজ","ਆਇਤਕਾਰ ਸਮਾਨਾਂਤਰਚਿੱਤਰਗ੍ਰਾਮ, ਸੱਜੇ ਕੋਣ ਸਮਾਂਤਰਚਿੱਤਰਗ੍ਰਾਮ"
আৰ্কুৱেট কাৰ্ভ,arcuate ਕਰਵ
পুনৰাবৃত্তি সূত্ৰ,ਦੁਹਰਾਓ ਫਾਰਮੂਲਾ
সময়কালীন দশমিক,ਆਵਰਤੀ ਦਸ਼ਮਲਵ
টাৰ্ণআউট সূত্ৰ,ਤਬਦੀਲੀ ਫਾਰਮੂਲਾ
স্তৰভিত্তিক ৰূপ,ਲੜੀਵਾਰ ਰੂਪ
অসামঞ্জস্যপূৰ্ণ পৰিৱেশন,ਅਸੰਗਤ ਪ੍ਰਦਰਸ਼ਨ
"লগাৰিদম সূত্ৰ, সমতুল্যতা সূত্ৰ","ਲਘੂਗਣਕ ਫਾਰਮੂਲਾ, ਸਮਾਨਤਾ ਫਾਰਮੂਲਾ"
"ৰেফাৰেন্স লাইন, ৰেফাৰেন্স লাইন","ਹਵਾਲਾ ਲਾਈਨ, ਹਵਾਲਾ ਲਾਈਨ"
ৰেফাৰেন্স পইণ্ট ৰেফাৰেন্স পইণ্ট,ਹਵਾਲਾ ਬਿੰਦੂ ਹਵਾਲਾ ਬਿੰਦੂ
প্ৰতিফলিত তৰংগ,ਪ੍ਰਤੀਬਿੰਬਿਤ ਲਹਿਰ
প্ৰতিফলন,ਪ੍ਰਤੀਬਿੰਬ
সমতুল্য নিয়ম,ਬਰਾਬਰ ਦਾ ਨਿਯਮ
অভিসৰণ অঞ্চল,ਕਨਵਰਜੈਂਸ ਖੇਤਰ
বিচ্ছিন্ন অঞ্চল,ਵੱਖਰਾ ਖੇਤਰ
সংহতি মণ্ডল,ਏਕੀਕਰਣ ਖੇਤਰ
ৰিগ্ৰেছন বিশ্লেষণ,ਰਿਗਰੈਸ਼ਨ ਵਿਸ਼ਲੇਸ਼ਣ
ৰিগ্ৰেছন বক্ৰ,ਰਿਗਰੈਸ਼ਨ ਕਰਵ
ৰিগ্ৰেছন সমীকৰণ,ਰਿਗਰੈਸ਼ਨ ਸਮੀਕਰਨ
ৰিগ্ৰেছন লাইন,ਰਿਗਰੈਸ਼ਨ ਲਾਈਨ
ৰিগ্ৰেছন মডেল,ਰਿਗਰੈਸ਼ਨ ਮਾਡਲ
নিয়মীয়া বক্ৰ,ਨਿਯਮਤ ਕਰਵ
আনকি ষড়ভুজ,ਵੀ ਹੈਕਸਾਗਨ
নিয়মীয়া মেট্ৰিক্স,ਨਿਯਮਤ ਮੈਟ੍ਰਿਕਸ
সমপক্ষীয়,ਬਰਾਬਰ
আপেক্ষিক পৰিপূৰক,ਰਿਸ਼ਤੇਦਾਰ ਪੂਰਕ
আপেক্ষিকভাৱে সৰ্বোচ্চ,ਸਭ ਤੋਂ ਵੱਧ ਰਿਸ਼ਤੇਦਾਰ
আপেক্ষিকভাৱে সৰ্বনিম্ন,ਸਭ ਤੋਂ ਘੱਟ ਰਿਸ਼ਤੇਦਾਰ
আপেক্ষিক সম্ভাৱনা,ਰਿਸ਼ਤੇਦਾਰ ਸੰਭਾਵਨਾ
আপেক্ষিক বেগ,ਰਿਸ਼ਤੇਦਾਰ ਗਤੀ
"আপেক্ষিকতা, আপেক্ষিকতা, আপেক্ষিকতা","ਸਾਪੇਖਤਾ, ਸਾਪੇਖਤਾ, ਸਾਪੇਖਤਾ"
আপেক্ষিকতাবাদ তত্ত্ব,ਰਿਲੇਟੀਵਿਟੀ ਥਿਊਰੀ
নিৰ্ভৰযোগ্যতা,ਭਰੋਸੇਯੋਗਤਾ
নিৰ্ভৰযোগ্যতাৰ সমস্যা,ਭਰੋਸੇਯੋਗਤਾ ਸਮੱਸਿਆ
অৱশিষ্ট পদ,ਬਕਾਇਆ ਪੋਸਟ
বাকী উপপাদ্য,ਬਾਕੀ ਪ੍ਰਮੇਯ
পুনৰাবৃত্তিমূলক সীমা,ਦੁਹਰਾਉਣ ਦੀ ਸੀਮਾ
পুনৰাবৃত্তিমূলক Riemann-অখণ্ড,ਦੁਹਰਾਓ ਰੀਮੈਨ-ਇੰਟਗ੍ਰੇਲ
প্ৰতিনিধিত্ব কৰা,ਨੁਮਾਇੰਦਗੀ
"অৱশিষ্ট, অৱশিষ্ট","ਬਕਾਇਆ, ਬਚਿਆ ਹੋਇਆ"
অসীমত থাকে,ਅਨੰਤਤਾ &#39;ਤੇ ਰਹਿੰਦਾ ਹੈ
"বিসৰ্জন, খণ্ডন, পাৰ্থক্য","ਭੰਗ, ਖੰਡਨ, ਭਿੰਨਤਾ"
বিচ্ছিন্নতা,ਵਿਛੋੜਾ
বেগ সমন্বয়,ਵੇਗ ਵਿਵਸਥਾ
ফলাফলৰ ফলাফল,ਨਤੀਜਾ ਨਤੀਜਾ
ফলস্বৰূপ বল,ਨਤੀਜਾ ਬਲ
ফলাফল ভেক্টৰ,ਨਤੀਜਾ ਵੈਕਟਰ
পৰিৱৰ্তিত একক পদ্ধতি,ਸੋਧਿਆ ਸਿੰਗਲ ਢੰਗ
ৰম্বছ,ਰੋਮਬਸ
riemann-অখণ্ড,riemann - ਅਟੁੱਟ
"সোঁকোণ, সোঁকোণ","ਸੱਜੇ ਕੋਣ, ਸੱਜੇ ਕੋਣ"
সোঁকোণীয়া ত্ৰিভুজ,ਸੱਜੇ ਕੋਣ ਵਾਲਾ ਤਿਕੋਣ
সোঁফালৰ বৃত্তাকাৰ শঙ্কু,ਸੱਜੇ ਗੋਲਾਕਾਰ ਕੋਨ
দক্ষিণ চেট,ਦੱਖਣੀ ਸੈੱਟ
সোঁফালৰ বৃত্তাকাৰ চিলিণ্ডাৰ,ਸੱਜਾ ਗੋਲਾਕਾਰ ਸਿਲੰਡਰ
ঘড়ীৰ কাঁটাৰ দিশত,ਘੜੀ ਦੀ ਦਿਸ਼ਾ ਵਿੱਚ
দক্ষিণৰ বিপৰীত,ਦੱਖਣੀ ਉਲਟ
"সঠিক প্ৰমাণ, সঠিক প্ৰমাণ","ਸਹੀ ਸਬੂਤ, ਸਹੀ ਸਬੂਤ"
"আঙঠি, আঙঠি","ਰਿੰਗ, ਰਿੰਗ"
পূৰ্ণসংখ্যাৰ আঙঠি,ਪੂਰਨ ਅੰਕ ਰਿੰਗ
R-অখণ্ড,R- ਅਟੁੱਟ
"মূল, মূল","ਜੜ੍ਹ, ਜੜ੍ਹ"
বৰ্গমূল মূল,ਵਰਗ ਮੂਲ ਰੂਟ
বহুপদৰ মূল,ਬਹੁਪਦ ਦਾ ਮੂਲ
"ঘূৰণ, ঘূৰণ","ਰੋਟੇਸ਼ਨ, ਰੋਟੇਸ਼ਨ"
ঘূৰণীয়া ত্ৰুটি,ਰਾਊਂਡਿੰਗ ਗਲਤੀ
লানি পতা,ਕਤਾਰ
শাৰী-স্তম্ভ গুণন,ਕਤਾਰ-ਕਾਲਮ ਗੁਣਾ
ৰেখা সমতুল্যতা,ਲਾਈਨ ਸਮਾਨਤਾ
শাৰী মেট্ৰিক্স,ਕਤਾਰ ਮੈਟ੍ਰਿਕਸ
শাৰী ক্ৰম,ਕਤਾਰ ਆਰਡਰ
এস্কেপ পইণ্ট,ਬਚਣ ਦਾ ਬਿੰਦੂ
"নমুনা, নমুনা","ਨਮੂਨਾ, ਨਮੂਨਾ"
নমুনাৰ গড়,ਨਮੂਨਾ ਮਤਲਬ
নমুনা বিন্দু,ਨਮੂਨਾ ਬਿੰਦੂ
নমুনাৰ আকাৰ,ਨਮੂਨਾ ਦਾ ਆਕਾਰ
নমুনা স্থান,ਨਮੂਨਾ ਸਪੇਸ
নমুনা-মানক-বিচ্যুতি,ਨਮੂਨਾ-ਮਿਆਰੀ-ਵਿਚਕਾਰ
নমুনা জৰীপ,ਨਮੂਨਾ ਸਰਵੇਖਣ
নমুনা ভ্যাৰিয়েন্স,ਨਮੂਨਾ ਪਰਿਵਰਤਨ
"নমুনা (v.), নমুনা সংগ্ৰহ (n.)","ਨਮੂਨਾ (v.), ਨਮੂਨਾ (n.)"
নমুনা বিতৰণ কৰা,ਨਮੂਨਾ ਵੰਡ
নমুনা সংগ্ৰহৰ ভুল,ਨਮੂਨਾ ਗਲਤੀ
নমুনা সংগ্ৰহৰ ব্যৱধান,ਨਮੂਨਾ ਅੰਤਰਾਲ
নমুনা সংগ্ৰহ পদ্ধতি,ਨਮੂਨਾ ਵਿਧੀ
নমুনা সংগ্ৰহৰ নীতি,ਨਮੂਨਾ ਅਸੂਲ
প্ৰতিস্থাপনৰ সৈতে নমুনা সংগ্ৰহ কৰা,ਬਦਲਣ ਦੇ ਨਾਲ ਨਮੂਨਾ ਲੈਣਾ
"স্কেলাৰ, স্কেলাৰ","ਸਕੇਲਰ, ਸਕੇਲਰ"
স্কেলাৰ ক্ষেত্ৰ,ਸਕੇਲਰ ਖੇਤਰ
স্কেলাৰ মেট্ৰিক্স,ਸਕੇਲਰ ਮੈਟ੍ਰਿਕਸ
স্কেলাৰ বহুগুণ,ਸਕੇਲਰ ਮਲਟੀਪਲ
স্কেলাৰ গুণন,ਸਕੇਲਰ ਗੁਣਾ
স্কেলাৰ উৎপাদন,ਸਕੇਲਰ ਉਤਪਾਦ
স্কেলাৰ,ਸਕੇਲਰ
স্কেলাৰ ট্ৰিপল প্ৰডাক্ট,ਸਕੇਲਰ ਟ੍ਰਿਪਲ ਉਤਪਾਦ
স্কেলিন ত্ৰিভুজ,ਸਕੇਲੇਨ ਤਿਕੋਣ
স্কেটাৰ ডায়াগ্ৰাম,ਸਕੈਟਰ ਚਿੱਤਰ
শ্ৰডিংগাৰ সমীকৰণ,ਸ਼੍ਰੋਡਿੰਗਰ ਸਮੀਕਰਨ
"ঋতুভিত্তিক উঠা-নমা, ঋতুভিত্তিক উঠা-নমা","ਮੌਸਮੀ ਉਤਰਾਅ-ਚੜ੍ਹਾਅ, ਮੌਸਮੀ ਉਤਰਾਅ-ਚੜ੍ਹਾਅ"
"ভেদকাৰী, ভেদকাৰী ৰেখা, ছেকেণ্ট, বিপৰীত কোচাইন","ਪ੍ਰਵੇਸ਼ ਕਰਨ ਵਾਲੀ, ਪ੍ਰਵੇਸ਼ ਕਰਨ ਵਾਲੀ ਲਾਈਨ, ਸੈਕੈਂਟ, ਉਲਟ ਕੋਸਾਈਨ"
বিন্ধি পদ্ধতি,ਵਿੰਨ੍ਹਣ ਦਾ ਤਰੀਕਾ
দ্বিতীয়,ਦੂਜਾ
দ্বিতীয় ক্ৰম (দ্বিতীয় প্ৰকাৰ),ਦੂਜਾ ਆਰਡਰ (ਦੂਜੀ ਕਿਸਮ)
"ছেকচন, ছেকচন, ছেকচন, ছেকচন, ছেকচন","ਭਾਗ, ਭਾਗ, ਭਾਗ, ਭਾਗ, ਭਾਗ"
"মহকুমা, খণ্ড, খণ্ড","ਸਬ-ਡਿਵੀਜ਼ਨ, ਸੈਕਟਰ, ਸੈਕਟਰ"
বক্ৰ খণ্ড,ਕਰਵ ਖੰਡ
আত্মসংলগ্নতা,ਸਵੈ-ਨੱਥੀ
স্ব-সংলগ্ন অপাৰেটৰ,ਸਵੈ ਜੁੜਿਆ ਆਪਰੇਟਰ
অটোজাইগাছ,ਸਵੈ ਸੰਜੋਗ
আধা অক্ষ,ਅੱਧਾ ਧੁਰਾ
অৰ্ধবৃত্ত,ਅਰਧ ਚੱਕਰ
কংক্ৰিটৰ মেট্ৰিক্স,ਕੰਕਰੀਟ ਮੈਟ੍ਰਿਕਸ
অখণ্ড দ্বিঘাত,ਅਟੁੱਟ ਚਤੁਰਭੁਜ
সমীসমুহ,ਸਮਿਸਮੁਹ
আধা ব্যৱধান,ਅੱਧਾ ਅੰਤਰਾਲ
অৰ্থাৎ প্ৰধান অক্ষ,ਭਾਵ ਮੁੱਖ ਧੁਰਾ
অৰ্ধ ক্ষুদ্ৰ অক্ষ,ਅਰਧ ਮਾਮੂਲੀ ਧੁਰੀ
পৃথক কৰিব পৰা বহুপদ,ਵੱਖ ਕਰਨ ਯੋਗ ਬਹੁਪਦ
চলক পৃথকীকৰণ,ਪਰਿਵਰਤਨਸ਼ੀਲ ਵਿਭਾਜਨ
ক্ৰম,ਕ੍ਰਮ
সূচীকৰণ নীতি,ਇੰਡੈਕਸਿੰਗ ਸਿਧਾਂਤ
ক্ৰমিক বিশ্লেষণ,ਕ੍ਰਮਵਾਰ ਵਿਸ਼ਲੇਸ਼ਣ
ক্ৰমিক নমুনা সংগ্ৰহ কৰা,ਕ੍ਰਮਵਾਰ ਨਮੂਨਾ
শ্ৰেণীগত সম্পৰ্ক,ਸਪਸ਼ਟ ਸਬੰਧ
"শৃংখলা, শৃংখলা, শৃংখলা","ਲੜੀ, ਲੜੀ, ਲੜੀ"
"aggregate, বতাহৰ দিশ, ধাৰা দিশ, জমা, জমা (ver.)","ਕੁੱਲ, ਹਵਾ ਦੀ ਦਿਸ਼ਾ, ਧਾਰਾ ਦੀ ਦਿਸ਼ਾ, ਫ੍ਰੀਜ਼, ਫ੍ਰੀਜ਼ (ਵਰ.)"
sextant,ਸੈਕਸਟੈਂਟ
শ্বেৱাৰ্ট নিয়ন্ত্ৰণ চাৰ্ট,shewhart ਕੰਟਰੋਲ ਚਾਰਟ
"চিহ্ন, পৰিমাণ","ਚਿੰਨ੍ਹ, ਰਕਮ"
মেট্ৰিক্স মাৰ্কাৰ,ਮੈਟਰਿਕਸ ਮਾਰਕਰ
দ্বিঘাত দ্বিঘাত চিহ্ন,ਚਤੁਰਭੁਜ ਚਤੁਰਭੁਜ ਚਿੰਨ੍ਹ
শচীন নম্বৰ,ਸਚਿਨ ਨੰਬਰ
তাৎপৰ্য্যৰ স্তৰ,ਮਹੱਤਤਾ ਦਾ ਪੱਧਰ
তাৎপৰ্য্য পৰীক্ষা,ਮਹੱਤਤਾ ਟੈਸਟ
উল্লেখযোগ্য নম্বৰ,ਮਹੱਤਵਪੂਰਨ ਚਿੰਨ੍ਹ
নম্বৰ পৰীক্ষা,ਮਾਰਕ ਟੈਸਟ
চিহ্ন ফলন,ਚਿੰਨ੍ਹ ਫੰਕਸ਼ਨ
একেধৰণৰ উপবৃত্তাকাৰ,ਸਮਾਨ ਅੰਡਾਕਾਰ
সমজাতীয় চিত্ৰ,ਸਮਰੂਪ ਚਿੱਤਰ
"সাদৃশ্য, উপমা","ਸਮਾਨਤਾ, ਸਮਾਨਤਾ"
সমজাতীয় মেট্ৰিক্স,ਸਮਰੂਪ ਮੈਟ੍ਰਿਕਸ
সহজ বন্ধ বক্ৰ,ਸਧਾਰਨ ਬੰਦ ਕਰਵ
সহজ সম্পৰ্ক,ਸਧਾਰਨ ਸਬੰਧ
সহজ হাৰমনিক গতি,ਸਧਾਰਨ ਹਾਰਮੋਨਿਕ ਮੋਸ਼ਨ
সহজ যাদৃচ্ছিক নমুনা সংগ্ৰহ,ਸਧਾਰਨ ਬੇਤਰਤੀਬੇ ਨਮੂਨਾ
"set, simplex, একপক্ষীয়, সহজ","ਸੈੱਟ, ਸਿੰਪਲੈਕਸ, ਇਕਪਾਸੜ, ਸਧਾਰਨ"
একমুখী এলগৰিদম,ਇੱਕ ਤਰਫਾ ਐਲਗੋਰਿਦਮ
একক টেবুল,ਸਿੰਗਲ ਟੇਬਲ
simpson ৰ এক তৃতীয়াংশ নিয়ম,ਸਿਮਪਸਨ ਦਾ ਇੱਕ ਤਿਹਾਈ ਨਿਯਮ
চিমুলেচন পদ্ধতি,ਸਿਮੂਲੇਸ਼ਨ ਢੰਗ
সমকালীন অৱভেদ্য সমীকৰণ,ਸਮਕਾਲੀ ਵਿਭਿੰਨ ਸਮੀਕਰਨਾਂ
একেলগে সমীকৰণ,ਸਮਕਾਲੀ ਸਮੀਕਰਨਾਂ
"চিহ্ন, sine","ਚਿੰਨ੍ਹ, ਸਾਈਨ"
"চাইন বক্ৰ, চাইন বক্ৰ","ਸਾਈਨ ਕਰਵ, ਸਾਈਨ ਕਰਵ"
একক,ਸੋਲੋ
একঘেয়ামী কাৰ্য্য,ਇਕਸਾਰ ਫੰਕਸ਼ਨ
অদ্ভুত অখণ্ড,ਅਜੀਬ ਅਟੁੱਟ
"অদ্ভুততা, অদ্ভুততা","ਅਜੀਬਤਾ, ਅਜੀਬਤਾ"
অপৰিৱৰ্তিত মেট্ৰিক্স,ਅਸਥਿਰ ਮੈਟਰਿਕਸ
অদ্ভুত সমাধান,ਅਜੀਬ ਹੱਲ
নমুনাৰ আকাৰ,ਨਮੂਨਾ ਦਾ ਆਕਾਰ
অদ্ভুত বিতৰণ,ਅਜੀਬ ਵੰਡ
বিষমজাতীয় হাৰ্মিটিয়ান মেট্ৰিক্স,ਵਿਪਰੀਤ ਹਰਮੀਟੀਅਨ ਮੈਟ੍ਰਿਕਸ
বিষমতা,ਉਲਟ
অদ্ভুত প্ৰতিসম মেট্ৰিক্স,ਅਜੀਬ ਸਮਰੂਪ ਮੈਟ੍ਰਿਕਸ
চলক নূন্যতম কৰা,ਵੇਰੀਏਬਲ ਨੂੰ ਘੱਟ ਕਰਨਾ
"ঢাল, ঢাল, ঢাল","ਢਲਾਨ, ਢਲਾਨ, ਢਲਾਨ"
ঢালৰ গ্ৰেডিয়েণ্ট,ਢਲਾਨ ਗਰੇਡੀਐਂਟ
"বন্ধনী, চুটি বান্ধনি","ਬਰੈਕਟ, ਛੋਟਾ ਬਾਈਡਿੰਗ"
পোন বক্ৰ,ਸਿੱਧਾ ਕਰਵ
বিবিধ কাৰ্য্য,ਫੁਟਕਲ ਫੰਕਸ਼ਨ
সৌৰজগত,ਸੂਰਜੀ ਸਿਸਟਮ
,
ছ&#39;লেন&#39;ইডাল ভেক্টৰ,solenoidal ਵੈਕਟਰ
"কঠিন, ভৰ, ঘনক","ਠੋਸ, ਪੁੰਜ, ਘਣ"
"ঘন জ্যামিতি, ষ্টেৰিঅ’স্কোপিক জ্যামিতি","ਘਣ ਜਿਓਮੈਟਰੀ, ਸਟੀਰੀਓਸਕੋਪਿਕ ਜਿਓਮੈਟਰੀ"
"সমাধান, সঁজুলি","ਹੱਲ, ਸੰਦ"
শৃংখলা গঠন সমাধান,ਲੜੀ ਫਾਰਮ ਦਾ ਹੱਲ
সমাধান মেট্ৰিক্স,ਹੱਲ ਮੈਟਰਿਕਸ
ত্ৰিভুজৰ সমাধান,ਤਿਕੋਣ ਦਾ ਹੱਲ
সমাধান জনসংখ্যা,ਹੱਲ ਆਬਾਦੀ
ছ&#39;নাইন বহুপদ,ਸੋਨੀਨ ਬਹੁਪਦ
"আকাশ, মহাকাশ, মহাকাশ, মহাকাশ, মহাকাশ","ਅਸਮਾਨ, ਸਪੇਸ, ਸਪੇਸ, ਸਪੇਸ, ਸਪੇਸ"
আকাশ বক্ৰ,ਅਸਮਾਨ ਵਕਰ
অভিভাৱক ছেট,ਮਾਤਾ-ਪਿਤਾ ਸੈੱਟ
স্থানীয় সম্পৰ্ক ডায়েগ্ৰাম,ਸਥਾਨਕ ਸਬੰਧ ਚਿੱਤਰ
নিৰ্দিষ্ট ৰৈখিক গোট,ਖਾਸ ਰੇਖਿਕ ਸਮੂਹ
নিৰ্দিষ্ট উলম্ব গোট,ਖਾਸ ਲੰਬਕਾਰੀ ਸਮੂਹ
"নিৰ্দিষ্ট ঘনত্ব, আপেক্ষিক ঘনত্ব","ਖਾਸ ਘਣਤਾ, ਸਾਪੇਖਿਕ ਘਣਤਾ"
মানৱ মেপিং উপপাদ্য,ਮਨੁੱਖੀ ਮੈਪਿੰਗ ਥਿਊਰਮ
কাৰ্য্যৰ নিয়ম,ਫੰਕਸ਼ਨ ਦਾ ਆਦਰਸ਼
"গোলক, গোলক","ਗੋਲਾ, ਗੋਲਾ"
