Telugu,Kannada
సంతకం,ಸಹಿ
సంతకం ప్రచారం,ಸಹಿ ಅಭಿಯಾನ
సంతకం ప్యాడ్,ಸಹಿ ಪ್ಯಾಡ್
ముఖ్యమైనది,ಮಹತ್ವದ
సూచించండి,ಸೂಚಿಸು
ఇలాంటివి,ಒಂದೇ ರೀತಿಯ
సాధారణ ఆసక్తి,ಸರಳ ಆಸಕ್ತಿ
ఏకకాలంలో,ಏಕಕಾಲದಲ್ಲಿ
ఏకకాలంలో,ಏಕಕಾಲದಲ್ಲಿ
హృదయపూర్వక,ಪ್ರಾಮಾಣಿಕ
సైన్ డై,ಸೈನ್ ಡೈ
సైన్ ఉన్న కాని,ಸೈನ್ ಕ್ವಾ ನಾನ್
సింగిల్ ఎంట్రీ సిస్టమ్,ಏಕ ಪ್ರವೇಶ ವ್ಯವಸ್ಥೆ
ఒకే ఛార్జీలు,ಒಂದೇ ಶುಲ್ಕ
సింగిల్ ఫైల్ సిస్టమ్,ಒಂದೇ ಫೈಲ್ ವ್ಯವಸ್ಥೆ
సర్,ಶ್ರೀಮಾನ್
సైట్,ಸ್ಥಳ
సైట్ ప్లాన్,ಸೈಟ್ ಯೋಜನೆ
సిట్టింగ్ సభ్యుడు,ಕುಳಿತ ಸದಸ್ಯ
పరిస్థితి,ಸನ್ನಿವೇಶ
పరిస్థితులు ఖాళీగా ఉన్నాయి,ಸಂದರ್ಭಗಳು ಖಾಲಿಯಾಗಿವೆ
పరిస్థితులు కావాలి,ಸಂದರ್ಭಗಳು ಬಯಸಿದ್ದವು
అస్థిపంజరం సిబ్బంది,ಅಸ್ಥಿಪಂಜರ ಸಿಬ್ಬಂದಿ
నైపుణ్యం కలిగిన కార్మికుడు,ನುರಿತ ಕಾರ್ಮಿಕ
స్లాక్నెస్,ನಿಧಾನ
స్లాక్ సీజన్,ಸಡಿಲ ಕಾಲ
అపవాదు,ಚಂದಾದ
స్లీపర్ క్లాస్,ಸ್ಲೀಪರ್ ವರ್ಗ
స్లైడింగ్ స్కేల్,ಜಾರುವ ಪ್ರಮಾಣ
స్లిప్,ಜಾರಿಬೀಳಿಸು
వేగం తగ్గించండి,ನಿಧಾನ
మురికివాడ,ಕೊಳೆಗೇರಿ
తిరోగమనం,ಕುಸಿತ
చిన్న పొదుపు నిధి,ಸಣ್ಣ ಉಳಿತಾಯ ನಿಧಿ
చిన్న తరహా సంస్థ,ಸಣ್ಣ ಪ್ರಮಾಣದ ಉದ್ಯಮ
చిన్న తరహా పరిశ్రమ,ಸಣ್ಣ ಪ್ರಮಾಣದ ಉದ್ಯಮ
స్మార్ట్‌నెస్,ಚಂಚಲತೆ
మృదువైన,ನಯವಾದ
స్నాప్ తనిఖీ,ಸ್ನ್ಯಾಪ್ ತಪಾಸಣೆ
స్నాప్ సమ్మె,ಸ್ನ್ಯಾಪ್ ಸ್ಟ್ರೈಕ್
సామాజిక భద్రత,ಸಾಮಾಜಿಕ ಭದ್ರತೆ
సామాజిక సంక్షేమం,ಸಮಾಜ ಕಲ್ಯಾಣ
సాఫ్ట్‌వేర్,ಸಾಫ್ಟ್ವೇರ್
సోజోర్న్,ಸಮಯಾಂತರ
ఏకైక,ತಳ
ఏకైక ఏజెన్సీ,ಏಕೈಕ ಸಂಸ್ಥೆ
గంభీరమైన,ಗಂಭೀರ
గంభీరమైన ధృవీకరణ,ಗಂಭೀರ ದೃ ir ೀಕರಣ
గంభీరత,ಅಸಭ್ಯತೆ
గంభీరంగా,ಗಂಭೀರವಾಗಿ ಹಸು
గంభీరంగా,ಗಂಭೀರವಾಗಿ
ఏకైక యజమాని,ಏಕೈಕ ಮಾಲೀಕ
అభ్యర్థించండి,ಕೋರಿಕೆ ಮಾಡು
సంఘీభావం,ಒಗ್ಗಟ್ಟು
ఒంటరి,ಒಗ್ಗಟ್ಟು
ఒంటరి కేసు,ಏಕಾಂತ ಪ್ರಕರಣ
పరిష్కారం,ಪರಿಹಾರ
పరిష్కరించండి,ಪರಿಹರಿಸು
సార్టింగ్,ವಿಂಗಡಣೆ
సార్టింగ్ ఉపకరణం,ವಿಂಗಡಣೆ ಉಪಕರಣ
మూలం,ಮೂಲ
ఆదాయ వనరు,ಆದಾಯದ ಮೂಲ
సావనీర్,ಸ್ಮಾರಕ
సార్వభౌమ,ಸಾರ್ವಭೌಮ
సార్వభౌమత్వాన్ని,ಸಾರ್ವಭೌಮತ್ವ
స్థలం,ಸ್ಥಳ
అంతరం,ಅಂತರ
స్పేడ్ పని,ಸ್ಪೇಡ್ ಕೆಲಸ
విడి,ಬಿಡಿ
విడి కాపీ,ಬಿಡಿಪೂಲಿ
ఖాళీ సమయంలో,ಬಿಡುವಿನ ಸಮಯ
స్పీకర్,ಸ್ಪೀಕರ್
ప్రత్యేకత,ವಿಶೇಷವಾದ
ప్రత్యేక సామర్థ్యం పరీక్ష,ವಿಶೇಷ ಸಾಮರ್ಥ್ಯ ಪರೀಕ್ಷೆ
ప్రత్యేక భత్యం,ವಿಶೇಷ ಭತ್ಯೆ
ప్రత్యేక సెల్,ವಿಶೇಷ ಕೋಶ
ప్రత్యేక ప్రశంసలు,ವಿಶೇಷ ಮೆಚ್ಚುಗೆ
ప్రత్యేక పరిహార భత్యం,ವಿಶೇಷ ಪರಿಹಾರ ಭತ್ಯೆ
ప్రత్యేక డ్రైవ్,ವಿಶೇಷ ಚಾಲಕ
ప్రత్యేక గ్రాంట్,ವಿಶೇಷ ಅನುದಾನ
స్పెషలిస్ట్,ತಜ್ಞ
స్పెషలైజేషన్,ವಿಶೇಷತೆ
ప్రత్యేక మెసెంజర్,ವಿಶೇಷ ಮೆಸೆಂಜರ್
ప్రత్యేక వేతనం,ವಿಶೇಷ ವೇತನ
స్పెషల్ పవర్ ఆఫ్ అటార్నీ,ವಕೀಲರ ವಿಶೇಷ ಶಕ್ತಿ
ప్రత్యేక రక్షణ సమూహం,ವಿಶೇಷ ಸಂರಕ್ಷಣಾ ಗುಂಪು
నిర్దిష్ట,ನಿರ್ದಿಷ್ಟವಾದ
స్పెసిఫికేషన్,ನಿರ್ದಿಷ್ಟತೆ
నిర్దిష్ట తిరస్కరణ,ನಿರ್ದಿಷ್ಟ ನಿರಾಕರಣೆ
నిర్దిష్ట కారణం,ನಿರ್ದಿಷ್ಟ ಕಾರಣ
నమూనా సంతకం,ಮಾದರಿಯ ಸಹಿ
Ulation హాగానాలు,Specಹನ
ప్రసంగం,ಮಾತು
వేగం,ವೇಗ
స్పీడ్ బ్రేకర్,ವೇಗ ಮುರಿಯುವವನು
వేగ పరిమితి,ವೇಗದ ಮಿತಿ
స్పీడ్ పోస్ట్,ವೇಗದ ಪೋಸ್ಟ್
వేగవంతమైన చర్య,ವೇಗವಾದ ಕ್ರಿಯೆ
గోళం,ಗೋಳ
మురి బైండింగ్,ಸುರುಳಿ ಬಂಧನ
స్ప్లిట్ డ్యూటీ,ವಿಭಜಿತ ಕರ್ತವ್ಯ
ప్రతినిధి (= స్పోక్స్ వ్యక్తి),ವಕ್ತಾರ (= ಕಡ್ಡಿಗಳ ವ್ಯಕ್ತಿ)
స్పాన్సర్,ಪ್ರಾಯೋಜಕ
స్పాన్సర్షిప్,ಪ್ರಾಯೋಜಕತ್ವ
స్పాట్ తనిఖీ,ಸ್ಪಾಟ್ ಪರಿಶೀಲನೆ
స్పాట్ చెల్లింపు,ಸ್ಥಳಾವಕಾಶ
జీవిత భాగస్వామి,ಸಂಗಾತಿಯ
స్క్వాడ్,ತಂಡ
స్థిరత్వం,ಸ್ಥಿರತೆ
సిబ్బంది,ಸಿಬ್ಬಂದಿ
స్టాఫ్ అసోసియేషన్,ಸಿಬ್ಬಂದಿ ಸಂಘ
స్టాఫ్ ఇన్స్పెక్షన్ యూనిట్,ಸಿಬ್ಬಂದಿ ತಪಾಸಣೆ ಘಟಕ
సిబ్బంది త్రైమాసికం,ಸಿಬ್ಬಂದಿ ಕಾಲುಭಾಗ
సిబ్బంది గది,ಸಿಬ್ಬಂದಿ ಕೊಠಡಿ
స్టాఫ్ వెల్ఫేర్ ఫండ్,ಸಿಬ್ಬಂದಿ ಕಲ್ಯಾಣ ನಿಧಿ
దశ,ರಂಗ
స్తబ్దత,ನಿಶ್ಚಲತೆ
వాటాను,ಕ ೦ ದೆ
స్టాంప్,ಅಂಚೆಚೀಟ
స్టాంప్ డ్యూటీ,ಅಂಚೆಚೀಟಿ ಕರ್ತವ್ಯ
స్టాంప్డ్ ఎన్వలప్,ಸ್ಟ್ಯಾಂಪ್ ಮಾಡಿದ ಹೊದಿಕೆ
స్టాంప్ ప్యాడ్,ಅಂಚೆಚೀಟಿ ಹುಳು
స్టాంప్ పేపర్,ಅಂಚೆಚೀಟಿ ಕಾಗದ
స్టాండ్,ನಿಂತುರು
ప్రమాణం,ಮಾನದಂಡ
ప్రామాణిక ఒప్పందం,ಪ್ರಮಾಣಿತ ಒಪ್ಪಂದ
ప్రామాణిక మినహాయింపు,ಪ್ರಮಾಣಿತ ಕಡಿತ
ప్రామాణిక ఆకృతి,ಪ್ರಮಾಣಿತ ಸ್ವರೂಪ
ప్రామాణీకరణ,ಪ್ರಮಾಣೀಕರಣ
ప్రామాణిక మనిషి-గంటలు,ಸ್ಟ್ಯಾಂಡರ್ಡ್ ಮ್ಯಾನ್-ಗಂಟೆಗಳ
జీవన ప్రమాణం,ಜೀವನ ಮಟ್ಟ
ప్రామాణిక పనితీరు,ಪ್ರಮಾಣಿತ ಕಾರ್ಯಕ್ಷಮತೆ
ప్రామాణిక రేటు,ಪ್ರಮಾಣಿತ ದರ
స్టాండ్బై అమరిక,ಸ್ಟ್ಯಾಂಡ್‌ಬೈ ವ್ಯವಸ್ಥೆ
నిలబడి,ನಿಂತ
స్టాండింగ్ కమిషన్,ನಿಲುವಿನ ಆಯೋಗ
స్టాండింగ్ కమిటీ,ಸ್ಥಾಯಿ ಸಮಿತಿ
స్టాండింగ్ ఆర్డర్,ಜಾರಿಯಲ್ಲಿರುವ ಆದೇಶ
నిలిచిపోతుంది,ಸ್ಥಗಿತ
నటించారు,ನಟಿಸಿದ
నటించిన ప్రశ్న,ನಟಿಸಿದ ಪ್ರಶ್ನೆ
స్టార్టర్,ತಾರೀಕು
ప్రారంభ జీతం,ಪ್ರಾರಂಭಿಕ ಸಂಬಳ
రాష్ట్రం,ರಾಜ್ಯ
రాష్ట్ర విందు,ರಾಜ್ಯ qu ೇದಕ
రాష్ట్ర ప్రభుత్వం,ರಾಜ್ಯ ಸರ್ಕಾರ
రాష్ట్ర అతిథి,ರಾಜ್ಯದ ಅತಿಥಿ
రాష్ట్ర జాబితా,ರಾಜ್ಯದ ಪಟ್ಟಿ
ప్రతిష్టంభన,ಸ್ಥಗಿತ
ప్రకటన,ಹೇಳಿಕೆ
ఖాతా ప్రకటన,ಖಾತೆಯ ವಿವರ
వాస్తవాల ప్రకటన,ಸಂಗತಿಗಳ ಹೇಳಿಕೆ
ఆరోగ్య స్థితి,ಆರೋಗ್ಯದ ಸ್ಥಿತಿ
రాజనీతిజ్ఞుడు,ರಾಜಕಾರದ
స్టాటిక్,ಸ್ಥಿರವಾದ
స్టేషన్,ನಿಲ್ದಾಣ
స్థిర స్టాక్,ಸ್ಥಾಯಿ -ಸ್ಟಾಕ್
స్టేషనరీ,ಲೇಖನ ಸಾಮಗ್ರಿ
స్టేషన్ సెలవు,ನಿಲುಗಡೆ
గణాంక,ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ
గణాంక డేటా,ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ದತ್ತ
గణాంకాలు,ಅಂಕಿಅಂಶಗಳ
స్థితి,ಸ್ಥಾನಮಾನ
యథాతథంగా,ಯಥಾಸ್ಥಿತಿ
స్థితి నివేదిక,ಸ್ಥಿತಿ ವರದಿ
హోదాకి చిహ్నం,ಸ್ಥಿತಿ ಚಿಹ್ನೆ
శాసనం,ಶಾಸನ
చట్టబద్ధమైన,ಶಾಸನಬದ್ಧ
చట్టబద్ధమైన శరీరం,ಶಾಸನಬದ್ಧ ದೇಹ
చట్టబద్ధమైన సెలవు,ಶಾಸನಬದ್ಧ ರಜಾದಿನ
చట్టబద్ధమైన హక్కులు,ಶಾಸನಬದ್ಧ ಹಕ್ಕುಗಳು
ఉండండి,ತಡೆ
Std,ಎಸ್‌ಟಿಡಿ
స్థిరమైన పెరుగుదల,ಸ್ಥಿರ ಬೆಳವಣಿಗೆ
నిటారుగా పెరుగుదల,ತೀವ್ರ ಹೆಚ್ಚಳ
క్రియాశీలక కమిటీ,ಸ್ಟೀರಿಂಗ್ ಕಮಿಟಿ
స్టెనోగ్రఫీ,ಸಕಲರೇಖೆ
స్టెరిలైజేషన్,ಕ್ರಿಮಿಕೀಕರಣ
స్టెర్న్ యాక్షన్,ಕಠಿಣ ಕ್ರಿಯೆ
కళంకం,ಕಳಂಕ
ఉద్దీపన,ಪ್ರಚೋದನೆ
స్టైఫండ్,ಸ್ರಾವ
నిబంధన,ಷರತ್ತು ಮಾಡು
నిర్దేశించిన కాలపరిమితి,ನಿಗದಿತ ಸಮಯ ಮಿತಿ
నిబంధన,ಷರತ್ತು
స్టాక్,ಸ್ಟಾಕ್
స్టాక్ రిజిస్టర్,ದಾಸ್ತಾನು ನೋಂದಣಿ
స్టాక్ టేకింగ్,ದಾಸ್ತಾನು ತೆಗೆದುಕೊಳ್ಳುವುದು
స్టాక్ వాల్యుయేషన్,ದಾಸ್ತಾನು ಮೌಲ್ಯಮಾಪನ
స్టాప్‌గ్యాప్ అమరిక,ಸ್ಟಾಪ್‌ಗ್ಯಾಪ್ ವ್ಯವಸ್ಥೆ
నిల్వ,ಸಂಗ್ರಹಣೆ
నిల్వ స్థలం,ಶೇಖರಣಾ ಸ್ಥಳ
స్టోర్,ಸಂಗ್ರಹ
నేరుగా,ನೇರ
జాతి,ಬ ೦ ದಿಸು
వింత,ವಿಚಿತ್ರ
అపరిచితుడు,ಅಪರಿಚಿತ
స్ట్రాటా,ಪ್ರವಾಹ
వ్యూహం,ತಂತ್ರ
స్ట్రాటిఫికేషన్,ಶ್ರೇಣೀಕರಣ
స్ట్రీమ్‌లైన్,ಸುಗಮಗೊಳಿಸು
బలం,ಶಕ್ತಿ
బలోపేతం,ಬಲಗೊಳಿಸು
కఠినమైన,ಶ್ರಮದಾಯಕ
ఒత్తిడి,ಒತ್ತಡ
ఒత్తిడి నిర్వహణ,ಒತ್ತಡ ನಿರ್ವಹಣೆ
కఠినమైన,ಕಟ್ಟುನಿಟ್ಟಾದ
ఖచ్చితంగా,ಕಟ್ಟುನಿಟ್ಟಾಗಿ
కఠినత,ಕಟ್ಟು
కఠినమైన,ಕಟ್ಟುಪಾಡು
సమ్మె,ಬಡಿ
స్ట్రైక్ కాల్,ಮುಷ್ಕರ ಕರೆ
స్ట్రింగెన్సీ,ಕಠಿಣತೆ
స్ట్రిప్,ಬಡಿ
పోరాడాలి,ಶ್ರಮಕೊಡು
నిల్వ సామర్థ్యం,ಸಂಗ್ರಹಣಾ ಸಾಮರ್ಥ್ಯ
బలమైన గది,ಬಲವಾದ ಕೊಠಡಿ
నిర్మాణ,ರಚನೆಯ
నిర్మాణం,ರಚನೆ
నిర్మాణాత్మక ఇంటర్వ్యూ,ರಚನಾತ್ಮಕ ಸಂದರ್ಶನ
నిర్మాణాత్మక చెల్లింపు,ರಚನಾತ್ಮಕ ವೇತನ
పోరాటం,ಹೋರಾಟ
మొండి పట్టుదలగల,ಮೊಂಡು
స్టూడియో,ಕಲಬೆರಕೆಯ
అధ్యయనం,ಅಧ್ಯಯನ
అధ్యయనం సెలవు,ಅಧ್ಯಯನ ರಜೆ
విషయం,ಚಾಚು
ఆశ్చర్యకరమైనది,ಸಂಗಾತಿಯಾದ
శైలి,ಶೈಲಿ
ఉప,ಉಪ
ఉప కమిటీ,ಉಪಸಮಿತಿ
ఉప కాంట్రాక్ట్,ಉಪ-ಒಪ್ಪಂದ
ఉప జిల్లా,ಉಪ ಜಿಲ್ಲೆ
ఉప విభజన,ಉಪವಿಭಾಗ
ఉప తల,ಉಪ-ತಲೆ
విషయం,ವಿಷಯ
ఆత్మాశ్రయ,ವ್ಯಕ್ತಿಯ
సబ్‌జూడీస్,ನುಗ್ಗುವ
సబ్‌లైజ్,ಒಳಕ್ಕೆ
సబ్‌లెట్టింగ్,ಉಚ್ಚಾಟನೆ ಮಾಡುವ
సమర్పణ,ಸಲ್ಲಿಸುವುದು
లొంగినది,ವಿಧೇಯ
సబార్డినేట్ కార్యాలయం,ಅಧೀನ ಕಚೇರಿ
సబార్డినేట్ సేవలు,ಅಧೀನ ಸೇವೆಗಳು
సబార్డినేట్ సిబ్బంది,ಅಧೀನ ಸಿಬ್ಬಂದಿ
ఉపప్రాగ్రాఫ్,ಉಪಪೇಕ
సబ్రేల్,ಸಬ್ರೂಲ್
సభ్యత్వాన్ని పొందండి,ಚಂದಾದಾರಿಕೆ
చందా మూలధనం,ಚಂದಾದಾರಿಕೆ ಬಂಡವಾಳ
చందాదారుడు,ಚಂದಾದಾರ
చందా,ಚಂದಾದಾರಿಕೆ
ఉపవిభాగం,ಉಪವಿಭಾಗ
తరువాత,ನಂತರದ
తదుపరి చర్య,ನಂತರದ ಕ್ರಮ
తరువాత,ತರುವಾಯ
అనుబంధ సంస్థ,ಅಂಗಸಂಸ್ಥೆ
అనుబంధ సంస్థలు,ಅಂಗಸಂಸ್ಥೆಗಳು
అనుబంధ పరిశ్రమ,ಅಂಗಸಂಸ್ಥೆ ಉದ್ಯಮ
అనుబంధ ఆదేశం,ಅಂಗಸಂಸ್ಥೆ
అనుబంధ రశీదు,ಅಂಗಸಂಸ್ಥೆ ರಶೀದಿ
అనుబంధ రిజిస్టర్,ಅಂಗಸಂಸ್ಥೆ
సబ్సిడీ,ಸಬ್ಸಿಡಿ
సబ్సిడీ,ಸಹಾಯವಾದಗೊಂಡ
సబ్సిడీ వసతి,ಸಬ್ಸಿಡಿ ಸೌಕರ್ಯ
సబ్సిడీ,ಸಬ್ಸಿಡಿ
జీవనాధారం,ಜೀವನಾಧಾರ
జీవనాధార భత్యం,ಜೀವನಾಧಾರ ಭತ್ಯೆ
జీవనాధార మంజూరు,ಜೀವನಾಧಾರ ಅನುದಾನ
ప్రామాణికమైన,ಮಂತ್ರವಾದ
గణనీయమైన,ಗಣನೀಯ
సబ్‌స్టాంటియేట్,ದೃstantವಾಗಿಸು
సబ్స్టాంటివ్,ಗಣ್ಯ
గణనీయమైన చెల్లింపు,ಸಬ್ಸ್ಟಾಂಟಿವ್ ವೇತನ
గణనీయమైన పోస్ట్,ಸಬ್ಸ್ಟಾಂಟಿವ್ ಪೋಸ್ಟ್
ప్రత్యామ్నాయం,ಬದಲಿಯಾಗಿ
ప్రత్యామ్నాయం,ಬದಲಾವಣೆ
ఉప ఉప-పేరా,ಉಪ-ಸುಗಂಧ
సబర్బన్,ಉಪನಗರ
ఉపవిభాగం,ಉಪನಗ
ఉపశమనం,ವಶಪಡಿಸಿಕೊಳ್ಳುವುದು
సబ్వే,ಸುರಂಗ
తరువాత,ಉತ್ತರಾಧಿಕಾರಿಯಾದ
వారసత్వం,ಉತ್ತರಾಧಿಕಾರ
వరుస,ಸತತ
వారసుడు,ಉತ್ತರಾಧಿಕಾರಿ
సహాయక,ಸಹಾಯ
స్యూ,ಮೊಕಣ
బాధ,ಅನುಭವಿಸು
బాధ,ಬಳಲುತ್ತಿರುವ
సరిపోతుంది,ಸಾಕಷ್ಟು
ప్రత్యయం,ಪ್ರತ್ಯಯ
ఓటు హక్కు,ಸತ್ಪಾದಕ
సూచన,ಸಲಹೆ
సూచన పెట్టె,ಸಲಹೆ ಪೆಟ್ಟಿಗೆ
సూచనల పుస్తకం,ಸಲಹೆಗಳ ಪುಸ್ತಕ
సూచనాత్మక,ಸೂಚಿಸುವ
ఆత్మహత్య,ಆತ್ಮಹತ್ಯೆ
సూట్,ಸೂಟ್
అనుకూలత,ಸೂಕ್ತತೆ
తగిన చర్య,ಸೂಕ್ತ ಕ್ರಿಯೆ
సరిపోతుంది,ಸೂಕ್ತವಾಗಿವೆ
మొత్తం,ಮೊತ್ತ
సంక్షిప్తంగా,ಸಂಕ್ಷಿಪ್ತವಾಗಿ
సారాంశం,ಸಂಕ್ಷಿಪ್ತ
సారాంశ ట్రయల్,ಸಾರಾಂಶ ಪ್ರಯೋಗ
సంక్షిప్తం,ಸಂಕ್ಷಿಪ್ತ
శిఖరం,ಶೃಂಗಸಭೆಯಲ್ಲಿ
సమన్,ಕರೆ
సుమంప్టీ భత్యం,ಸತ್ಪಾರ್ಖಾನೆ ಭತ್ಯೆ
సంకలనం,ಮೊತ್ತ
సుంద్రీ,ಕವಣೆ
SUO MOTO,ಸುಪೊಸೈಟ್
సూపరన్యునేషన్,ಮೇಲ್ವಿಚಾರಣೆ
సూపరన్యునేషన్ పెన్షన్,ಮೇಲ್ವಿಚಾರಣಾ ಪಿಂಚಣಿ
ఉపరితల,ಮೇಲ್ನೋಟದ
నిరుపయోగంగా,ಅತಿಮಾನುರಿಯ
సూపర్మోస్,ಅತಿರೇಕ
సుపీరియర్,ಉನ್ನತ
ఆధిపత్యం,ಶ್ರೇಷ್ಠತೆ
సూపర్న్యూమరీ,ಅತಿಮಾನುಷವಾದ
సూపర్న్యూమరీ పోస్ట్,ಅತಿಮಾನುಷ ಪಥ
సూపర్‌స్క్రయిబ్,ಅತಿರೇಕ
సూపర్‌స్క్రిప్షన్,ಉಪಗ್ರಹ
సూపర్సైడ్,ಅತಿಕ್ರಮಿಸು
సూపర్‌సెషన్,ಅತಿರೇಕ
సూపర్ స్ట్రక్చర్,ಅತಿಮಾನುಷಣೆ
సూపర్ టాక్స్,ಅತಿಶಯಾಲದ
సూపర్ టైమ్‌స్కేల్,ಸೂಪರ್ ಕಾಲಮಾನ
పర్యవేక్షణ,ಮೇಲ್ವಿಚಾರಣೆ
పర్యవేక్షకుడు,ಮೇಲ್ವಿಚಾರಕ
పర్యవేక్షక సిబ్బంది,ಮೇಲ್ವಿಚಾರಣಾ ಸಿಬ್ಬಂದಿ
అనుబంధం,ಪೂರಿಸು
అనుబంధ,ಪೂರಕವಾದ
అనుబంధ బడ్జెట్,ಪೂರಕ ಬಜೆಟ್
అనుబంధ ఖర్చు,ಪೂರಕ ವೆಚ್ಚ
అనుబంధ డిమాండ్,ಪೂರಕ ಬೇಡಿಕೆ
అనుబంధ గ్రాంట్,ಪೂರಕ ಅನುದಾನ
అనుబంధ ప్రశ్న,ಪೂರಕ ಪ್ರಶ್ನೆ
అనుబంధ నియమాలు,ಪೂರಕ ನಿಯಮಗಳು
సరఫరాదారు,ಸರಬರಾಜುದಾರ
సరఫరా,ಸರಬರಾಜು
మద్దతు,ಬೆಂಬಲ
మద్దతుదారు,ಬೆಂಬಲಿಗ
సహాయక పత్రాలు,ಬೆಂಬಲ ದಾಖಲೆಗಳು
అణచివేయండి,ನಿಗ್ರಹಿಸು
ఆధిపత్యం,ಪ್ರಾಬಲ್ಯ
సుప్రీం,ಅತ್ಯುನ್ನತ
సర్‌చార్జ్,ಹೆಚ್ಚುವರಿ
జ్యూరీ,ಜಾಮೀನು
పూచికత్తు పత్రం,ಜಾಮೀನು ಬಾಂಡ್
ఉపరితల తనిఖీ,ಮೇಲ್ಮೈ ಪರಿಶೀಲನೆ
ఉపరితల రవాణా,ಮೇಲ್ಮೈ ಸಾಗಣೆ
శస్త్రచికిత్స,ಶಸ್ತ್ರದಳರಿ
ఇంటిపేరు,ಉಪನಾಮ
మిగులు,ಹೆಚ್ಚಿನ
మిగులు బడ్జెట్,ಹೆಚ್ಚುವರಿ ಬಜೆಟ್
మిగులు నివేదిక,ಹೆಚ್ಚುವರಿ ವರದಿ
మిగులు సిబ్బంది,ಹೆಚ್ಚುವರಿ ಸಿಬ್ಬಂದಿ
ఆశ్చర్యకరమైన తనిఖీ,ಆಶ್ಚರ್ಯಕರ ಪರಿಶೀಲನೆ
ఆశ్చర్యకరమైన సందర్శన,ಆಶ್ಚರ್ಯಕರ ಭೇಟಿ
లొంగిపోవటం,ಶರಣಾಗತಿ
పరిసరాలు,ಸುತ್ತಮುತ್ತಲಿನ ಪ್ರದೇಶಗಳು
సర్టాక్స్,ಉಚ್ಚಾರಣಾ
నిఘా,ಕಣ್ಗಡೆ
సర్వే,ಸಮೀಕ್ಷೆ
సర్వే నివేదిక,ಸಮೀಕ್ಷೆ ವರದಿ
మనుగడ,ಉಳಿ
బతికేది,ಉಳಿದಿರುವ
సర్వైవర్,ಬದುಕುಳಿದವನು
ససెప్టబిలిటీ,ಪ್ರಭಾವಕ್ಕೆ
అనుమానితుడు,ಶಂಕಿತ
సస్పెండ్,ಅಮಾನಾಯಿಸು
సస్పెన్స్,ರಹಸ್ಯ
సస్పెన్స్ ఖాతా,ಸಸ್ಪೆನ್ಸ್ ಖಾತೆ
సస్పెన్షన్,ಅಮಾನತುಗೊಳಿಸುವುದು
సస్పెన్షన్ ఆర్డర్,ಅಮಾನತುಗೊಳಿಸುವ ಆದೇಶ
అనుమానం,ಅನುಮಾನ
సస్టైనబుల్,ಸುಸ್ಥಿರ
స్థిరమైన పెరుగుదల,ಸುಸ್ಥಿರ ಬೆಳವಣಿಗೆ
తగిలిన,ನಿರಂತರ
ప్రమాణం,ಆಣೆ ಮಾಡು
ప్రమాణ స్వీకారం,ಶರ್ಕ
సిలబస్,ಪಠ್ಯಕ್ರಮ
చిహ్నం,ಚಿಹ್ನೆ
సమరూపత,ಸಮ್ಮಿತಿ
సానుభూతి,ಸಹಾನುಭೂತಿ
సానుభూతి సమ్మె,ಸಹಾನುಭೂತಿ ಮುಷ್ಕರ
సింపోజియం,ವಿಚಾರ ಸಂಕಿರಣ
లక్షణం,ರೋಗಲಕ್ಷಣ
సమకాలీకరించండి,ಸಿಂಕ್ರೊನೈಸ್ ಮಾಡು
సారాంశం,ಸಾರಾಂಶ
సంశ్లేషణ,ಸಂಶ್ಲೇಷಣೆ
సింథటిక్,ಸಂಶ್ಲೇಷಿತ
వ్యవస్థ,ವ್ಯವಸ್ಥೆ
క్రమబద్ధమైనది,ವ್ಯವಸ್ಥಿತ
క్రమబద్ధమైన పని,ವ್ಯವಸ್ಥಿತ ಕೆಲಸ
వ్యవస్థల విశ్లేషణ,ವ್ಯವಸ್ಥೆಗಳ ವಿಶ್ಲೇಷಣೆ
టాబ్ ఫోల్డర్,ಟ್ಯಾಬ್ ಫೋಲ್ಡರ್
పట్టిక,ಮೇಜು
టేబులో,ಮೇಳ
విషయ సూచిక,ಪರಿವಿಡಿ
ఇంటి పట్టిక,ಮನೆಯ ಟೇಬಲ್
పట్టిక,ಕೋಷ್ಟಕದಿಂದ ಕೂಡಿರುವ
పట్టిక ప్రకటన,ಕೋಷ್ಟಕ ಹೇಳಿಕೆ
పట్టిక,ಲೇಪನ
టాబ్యులేటర్,ತಾರೀತಿ ಮಾಡುವವನು
టాకిల్,ನಿಭಾಯಿಸಲು
వ్యూహం,ಕನ್ನಡಕ
వ్యూహాత్మక,ತಟ್ಟೆಯ
వ్యూహం,ತಂತ್ರ
ట్యాగ్,ತ ೦ ತ್ರ
ఇంటి చెల్లింపు తీసుకోండి,ಕೈಯಿಗೆ ಬರುವ ಸಂಬಳ
స్వాధీనం,ತೆಗೆದುಕೊಳ್ಳಿ
ప్రతిభావంతులైన,ಪ್ರತಿಭಾವಂತ
ప్రతిభ శోధన,ಪ್ರತಿಭಾ ಹುಡುಕಾಟ
Tally,ಬರೆದಿರು
టాలీ కార్డ్,ಟ್ಯಾಲಿ ಕಾರ್ಡ್
ట్యాంపరింగ్,ಹಿಗ್ಗಿಸುವ
స్పష్టమైన,ಸ್ಪಷ್ಟ
