Marathi,Tamil
कार्यक्रम ब्रेक,நிரல் இடைவேளை
कार्यक्रम निराकरण,நிரல் சரிசெய்தல்
कार्यक्रम डिझाइन,நிரல் வடிவமைப்பு
"कार्यक्रम मूल्यमापन पुनरावलोकन तंत्र (पीईआरटी, पीईआरटी)","நிரல் மதிப்பீட்டு மறுஆய்வு நுட்பங்கள் (PERT, PERT)"
कार्यक्रम विराम,நிரல் இடைநிறுத்தம்
"1.प्रोग्राम लायब्ररी, 2.कार्यक्रम संग्रह","1. நிரல் நூலகம், 2. நிரல் சேகரிப்பு"
कार्यक्रम चालवा,நிரல் இயக்கம்
"1. प्रोग्रामर, 2. प्रोग्रामर","1. புரோகிராமர், 2. புரோகிராமர்"
प्रोलॉग,முன்னுரை
p-rom,p-rom
"१.प्रसार, २.प्रवर्धन","1. பரிமாற்றம், 2. பெருக்கம்"
साध्य करण्यायोग्य,அடையக்கூடிய
संरक्षित की,பாதுகாக்கப்பட்ட விசை
संरक्षण,பாதுகாப்பு
प्रोटोकॉल,நெறிமுறை
"1. प्रोटोकॉल ट्रान्सफर, 2. प्रोटोकॉल ट्रान्सलेशन, 3. प्रोटोकॉल इंटरप्रिटेशन","1. நெறிமுறை பரிமாற்றம், 2. நெறிமுறை மொழிபெயர்ப்பு, 3. நெறிமுறை விளக்கம்"
छद्म कोड,போலி குறியீடு
"1.सार्वजनिक डेटा, 2.सार्वजनिक डेटा नेटवर्क","1.பொது தரவு, 2.பொது தரவு நெட்வொர்க்"
"1.सार्वजनिक डोमेन, 2.सार्वजनिक डोमेन","1.பொது டொமைன், 2.பொது டொமைன்"
सार्वजनिक की एनक्रिप्शन,பொது விசை குறியாக்கம்
नाडी,துடிப்பு
पल्स कोड मॉड्युलेशन,துடிப்பு குறியீடு பண்பேற்றம்
पल्स डिजिटल मॉड्युलेशन (PDM),பல்ஸ் டிஜிட்டல் மாடுலேஷன் (PDM)
स्पंदावली,ஸ்பந்தாவளி
विरामचिन्ह,நிறுத்தற்குறி
"दबाव, भरा","அழுத்தம், நிரப்பு"
ऑटोमेटा डाउनलोड करा,ஆட்டோமேட்டாவைப் பதிவிறக்கவும்
अनुलंब यादी,செங்குத்து பட்டியல்
चतुर्भुज,நால்வகை
"१.पात्रता, २.पात्रता","1.தகுதி, 2.தகுதி"
क्वांटिफायर,அளவி
परिमाण करण्यासाठी,அளவிட
भागफल,அளவுகோல்
क्वांटम,குவாண்டம்
क्वांटम घड्याळ,குவாண்டம் கடிகாரம்
"1.क्वांटम कपुटन, 2.क्वांटम कंप्युटेशन","1.குவாண்டம் கபுடான், 2.குவாண்டம் கம்ப்யூட்டேஷன்"
उदाहरण क्वेरी,உதாரண வினவல்
"1. चौकशी, 2. चौकशी","1. விசாரணை, 2. விசாரணை"
क्वेरी भाषा,கேள்வி மொழி
क्वेरी प्रक्रिया,வினவல் செயலாக்கம்
रांग,வரிசை
पंक्ती व्यवस्थापन,வரிசை மேலாண்மை
पंक्ती रजिस्टर,வரிசை பதிவு
"1. रो नेटवर्क, 2. रो नेटवर्क","1. வரிசை நெட்வொர்க், 2. வரிசை நெட்வொர்க்"
पंक्ती सिद्धांत,வரிசை கோட்பாடு
जलद प्रवेश मेमरी,விரைவான அணுகல் நினைவகம்
भागफलक,அளவுகோல்
रेडिओ फ्रिक्वेन्सी इंटरफेरन्स (RFI),ரேடியோ அலைவரிசை குறுக்கீடு (RFI)
मूलांक,ரேடிக்ஸ்
यादृच्छिक प्रवेश संगणक उपकरणे (RACE),சீரற்ற அணுகல் கணினி உபகரணங்கள் (RACE)
यादृच्छिक प्रवेश मेमरी (RAM),சீரற்ற அணுகல் நினைவகம் (RAM)
यादृच्छिक स्कॅनिंग,சீரற்ற ஸ்கேனிங்
"1.रास्टर, 2.रास्टर","1.ராஸ்டர், 2.ராஸ்டர்"
रास्टर स्कॅनिंग,ராஸ்டர் ஸ்கேனிங்
पुनर्अभियांत्रिकी,மறு பொறியியல்
पुनरुज्जीवन,புத்துயிர் பெறுதல்
"1. प्रवेशयोग्यता, 2. प्रवेशयोग्यता","1. அணுகல், 2. அணுகல்"
वाचन,வாசிப்பு
वाचन डोके,படிக்கும் தலை
"1. फक्त वाचा, 2. फक्त वाचा","1. படிக்க மட்டும், 2. படிக்க மட்டும்"
"1. रीड ओन्ली मेमरी, 2. रीड ओन्ली मेमरी","1. படிக்க மட்டும் நினைவகம், 2. படிக்க மட்டும் நினைவகம்"
वाचन लेखन प्रमुख,படிக்கும் எழுத்து தலை
"1. वाचन चक्र, 2. लेखन चक्र","1. வாசிப்பு சுழற்சி, 2. எழுதும் சுழற்சி"
"1. वाचन चक्र, 2. लेखन प्रमुख","1. வாசிப்பு சுழற்சி, 2. எழுதும் தலை"
"1. वाचन स्मृती, 2. लेखन स्मृती","1. வாசிப்பு நினைவகம், 2. எழுதும் நினைவகம்"
वाचक,வாசகர்
"वाचन, वाचन","வாசிப்பு, வாசிப்பு"
"1.वाचा, 2.वाचनानंतर","1.வாசிப்பு, 2.பின் வாசிப்பு"
वास्तविक वेळ,உண்மையான நேரம்
"1. द्रुत प्रतिसाद प्रक्रिया, 2. त्वरित प्रतिसाद प्रक्रिया","1. விரைவான பதில் செயலாக்கம், 2. உடனடி பதில் செயலாக்கம்"
प्राप्तकर्ता,பெறுபவர்
ओळख तर्क,அங்கீகார தர்க்கம்
पुनर्प्रोग्रामिंग हस्तांतरण,மறு நிரலாக்க பரிமாற்றம்
विक्रम,பதிவு
"1. रेकॉर्डिंग हेड, 2. रेकॉर्डिंग हेड","1. ரெக்கார்டிங் ஹெட், 2. ரெக்கார்டிங் ஹெட்"
सुधारण्यायोग्य त्रुटी,சரிசெய்யக்கூடிய பிழை
पूर्तता,பூர்த்தி
पुनरावृत्ती प्रमेय,மறுநிகழ்வு தேற்றம்
पुनर्वापर,மீள் சுழற்சி
पुनरावृत्ती कार्य,சுழல் செயல்பாடு
मिनिएचराइज्ड इंस्ट्रक्शन सेट कॉम्प्युटर (RISC),மினியேட்டரைஸ்டு இன்ஸ்ட்ரக்ஷன் செட் கம்ப்யூட்டர் (RISC)
अतिरेक,பணிநீக்கம்
"1.स्वतंत्र डिस्क, 2.डिस्कची अतिरिक्त अॅरे (लाल)","1.சுதந்திர வட்டு, 2.வட்டுகளின் கூடுதல் வரிசை (சிவப்பு)"
पुन्हा प्रवेश,மறு நுழைவு
री-एंट्री कोड,மறு நுழைவு குறியீடு
संदर्भ,குறிப்பு
संदर्भात्मक अखंडता,மேற்கோளிட்ட நேர்மை
प्रतिबिंब,பிரதிபலிப்பு
प्रतिबिंब,பிரதிபலிப்பு
अपवर्तन,ஒளிவிலகல்
रीफ्रेशर,புத்துணர்ச்சி
पुनर्जन्म,மீளுருவாக்கம்
नोंदणी करा,பதிவு
नियमित व्याकरण,வழக்கமான இலக்கணம்
संबंध,உறவு
रिलेशनल डेटाबेस,தொடர்புடைய தரவுத்தளம்
रिलेशनल डेटाबेस मॅनेजमेंट सिस्टम (RDBMS),தொடர்புடைய தரவுத்தள மேலாண்மை அமைப்பு (RDBMS)
रिलेशनल मॉडेल,தொடர்புடைய மாதிரி
"1. नातेवाईक, 2. नातेवाईक","1. உறவினர், 2. உறவினர்"
सापेक्ष पत्ता,உறவினர் முகவரி
"1. रिले, 2. ट्रान्समिशन","1. ரிலே, 2. பரிமாற்றம்"
विश्वसनीयता मॉडेल,நம்பகத்தன்மை மாதிரி
विश्वसनीय,நம்பகமானது
"1. पुनर्स्थित करण्यायोग्य कोड, 2. पुनर्स्थित करण्यायोग्य डेटा","1. இடமாற்றம் செய்யக்கூடிய குறியீடு, 2. இடமாற்றக்கூடிய தரவு"
दूर,இதுவரை
रिमोट फीडर,தொலை ஊட்டி
रिमोट वर्क एंट्री,தொலைதூர வேலை நுழைவு
"1.रिमोट सत्र प्रारंभ, 2.रिमोट लॉगिन","1.தொலைநிலை அமர்வு தொடக்கம், 2.தொலைநிலை உள்நுழைவு"
रिमोट प्रोसिजर इनव्होकेशन (RPC),தொலைநிலை நடைமுறை அழைப்பு (RPC)
रिमोट सेन्सिंग,தொலை உணர்வு
नाव बदलणे,மறுபெயரிடுதல்
"1.प्रतिपादन, 2.समर्पण","1. வழங்குதல், 2. அர்ப்பணிப்பு"
रिपीटर,ரிப்பீட்டர்
उत्तर द्या,பதில்
"1. विनंती, 2. विनंती","1. கோரிக்கை, 2. கோரிக்கை"
टिप्पणी विनंती (RFC),கருத்துக் கோரிக்கை (RFC)
"1.Request Protocol, 2.Response Protocol","1.கோரிக்கை நெறிமுறை, 2.பதிலளிப்பு நெறிமுறை"
पुनरावृत्ती कार्यक्रम,சுழல் நிரல்
संशोधन,ஆராய்ச்சி
चक्र पुनर्संचयित करा,மீட்டெடுப்பு சுழற்சி
स्मारककार,நினைவிடவாதி
भिन्नता,வேறுபாடு
संसाधने,வளங்கள்
प्रतिसाद वेळ,பதில் நேரம்
"1.रीस्टार्ट करा, 2.रीस्टार्ट करा","1.மறுதொடக்கம், 2.மறுதொடக்கம்"
जीर्णोद्धार,மறுசீரமைப்பு
पुन्हा शोधणे,மீண்டும் தடம்
"1. री-डिस्पॅच, 2. री-कम्युनिकेशन","1. மீண்டும் அனுப்புதல், 2. மறு தொடர்பு"
पुनर्प्राप्ती,மீட்பு
पुन्हा प्रयत्न करा,மீண்டும் முயற்சி செய்
"1.रिग्रेशन, 2.रिटर्न","1.பின்னடைவு, 2.திரும்புதல்"
रीग्रेशन कोड,பின்னடைவு குறியீடு
प्रतिगमन की,பின்னடைவு விசை
पुन्हा वापरण्यायोग्य कोड,மீண்டும் பயன்படுத்தக்கூடிய குறியீடு
पुन्हा लिहिण्यायोग्य,மீண்டும் எழுதக்கூடியது
आरजीबी मॉनिटर,rgb மானிட்டர்
रिबन,நாடா
अधिकृत समस्या,அதிகாரப்பூர்வ பிரச்சினை
"1.रोबोट, 2.मेकॅनिक, 3.मेकॅनिझम","1.ரோபோ, 2.மெக்கானிக், 3.மெக்கானிசம்"
"1.यांत्रिकी विज्ञान, 2.यांत्रिकी मानववंशशास्त्र","1.இயந்திர அறிவியல், 2.இயந்திரவியல் மானுடவியல்"
"मजबूत, मजबूत","வலுவான, வலுவான"
भूमिका,பங்கு
पुन्हा रोलिंग,மீண்டும் உருளும்
गुंतवणे,விழுங்குதல்
बहिर्वाह,வெளியேற்றம்
"1. रीड ओन्ली मेमरी, 2. रीड ओन्ली मेमरी (ROM)","1. படிக்க மட்டும் நினைவகம், 2. படிக்க மட்டும் நினைவகம் (ROM)"
मूळ,அசல்
मूळ निर्देशिका,பெற்றோர் அடைவு
अंदाजे त्रुटी,தோராய பிழை
"1.राउटर, 2.राउटर","1.ரௌட்டர், 2.ரவுட்டர்"
"मार्गक्रमण, मार्गक्रमण","வழிசெலுத்துதல், வழிசெலுத்துதல்"
RS232C इंटरफेस,RS232C இடைமுகம்
RSA एन्क्रिप्शन,RSA குறியாக்கம்
rtc,ஆர்டிசி
कार्यरत तपशील कोडिंग,பணியிட குறியீட்டு முறை
कार्यकाळ,பதவிக்காலம்
रनटाइम त्रुटी,இயக்க பிழை
"1. नमुना, 2. नमुना","1. மாதிரி, 2. மாதிரி"
नमुना,மாதிரி
"1.उपग्रह, 2.उपग्रह","1.செயற்கைக்கோள், 2.செயற்கைக்கோள்"
संपृक्तता,செறிவூட்டல்
जतन करा,சேமிக்க
"1. स्केलेबिलिटी, 2. स्केलेबिलिटी","1. அளவிடுதல், 2. அளவிடுதல்"
स्केलर,அளவுகோல்
स्कॅनिंग,ஸ்கேனிங்
लँडस्केप,நிலப்பரப்பு
शेड्युलर,திட்டமிடுபவர்
स्क्रीन रिफ्लेक्शन प्रोजेक्टर,திரை பிரதிபலிப்பு ப்ரொஜெக்டர்
स्क्रिप्ट,கையால் எழுதப்பட்ட தாள்
स्क्रिप्टिंग भाषा,ஸ்கிரிப்டிங் மொழி
"1.कॉइल, 2.स्क्रोल","1.சுருள், 2.சுருள்"
सिंक्रोनस डेटा लिंक कंट्रोल (SDLC),ஒத்திசைவான தரவு இணைப்பு கட்டுப்பாடு (SDLC)
"1.शोध, 2.शोध","1.ஆய்வு, 2.கண்டுபிடிப்பு"
शोध इंजिन,தேடல் இயந்திரம்
झाड शोधा,தேடல் மரம்
"1.एक्सप्लोर करा, 2.शोधा","1.ஆராய்தல், 2.கண்டுபிடித்தல்"
दुय्यम,இரண்டாம் நிலை
"1.सेक्टर, 2.सेक्टर","1.துறை, 2.துறை"
सुरक्षा धोरण,பாதுகாப்பு கொள்கை
शोध संज्ञा,தேடல் சொல்
"1.विभाग, 2.विभाग","1.பிரிவு, 2.பிரிவு"
"1. विखंडन, 2. विखंडन","1. பிரித்தல், 2. பிரிவு"
निवड क्रमवारी,தேர்வு வரிசையாக்கம்
"1.स्वयंपूर्ण, 2.स्वयंपूर्ण","1.தன்னிரக்கம், 2.தன்னிரக்கம்"
"1.अर्थशास्त्र, 2.अर्थशास्त्र","1.சொற்பொருள், 2.சொற்பொருள்"
सेमाफोर,செமாஃபோர்
सेमीकंडक्टर,குறைக்கடத்தி
कल्पनारम्य वेब,கற்பனை வலை
अनुक्रमिक प्रवेश पद्धत,தொடர் அணுகல் முறை
सलग,அடுத்தடுத்து
मालिका,தொடர்
"1.सर्व्हर, 2.सर्व्हर","1.சேவையகம், 2.சேவையகம்"
सर्व्हर क्रॅश,சர்வர் செயலிழப்பு
सर्व्हर परवाना,சர்வர் உரிமம்
सर्वो गुणक,சர்வோ பெருக்கி
संच,தொகுப்பு
निर्दिष्ट बिंदू,குறிப்பிட்ட புள்ளி
व्यवस्थापन,மேலாண்மை
सावली,நிழல்
सिनेमॅटोग्राफी,ஒளிப்பதிவு
भूत,பேய்
फाइल शेअर करा,கோப்பு பகிர்வு
सामायिक प्रवेश,பகிரப்பட்ட அணுகல்
शेअरिंग,பகிர்தல்
"1. कंस, 2. चिलखत, 3. शेल, 4. शेल","1. அடைப்புக்குறிகள், 2. கவசம், 3. ஷெல், 4. ஷெல்"
विस्थापन चिन्ह,இடப்பெயர்ச்சி சின்னம்
लहान मार्ग,குறுகிய பாதை
लहान सूचना,குறுகிய அறிவுறுத்தல்
भावंड,உடன்பிறப்பு
"1. साइड इफेक्ट, 2. काउंटर इफेक्ट","1. பக்க விளைவு, 2. எதிர் விளைவு"
साइन बिट,அடையாளம் பிட்
सिग्नल,சிக்னல்
सिग्नल प्रक्रिया,சமிக்ஞை செயலாக்கம்
नोटेशन,குறிப்பீடு
"1.सिग्नल-ध्वनी गुणोत्तर, 2.सिग्नल-ध्वनी गुणोत्तर","1.சிக்னல்-ஒலி விகிதம், 2.சிக்னல்-இரைச்சல் விகிதம்"
"1.स्वाक्षरी, 2. स्वाक्षरी","1.கையொப்பம், 2. கையொப்பம்"
मार्कर चाचणी,மார்க்கர் சோதனை
लक्षणीय गुण,குறிப்பிடத்தக்க மதிப்பெண்கள்
सिलिकॉन चिप,சிலிக்கான் சிப்
सिंपल मेल ट्रान्सफर प्रोटोकॉल (SMTP),எளிய அஞ்சல் பரிமாற்ற நெறிமுறை (SMTP)
अविवाहित,ஒற்றை
"1. एक सिग्नलिंग नोड, 2. सिम्प्लेक्स नोड","1. ஒரு சமிக்ஞை முனை, 2. சிம்ப்ளக்ஸ் முனை"
सिम्युलेशन,உருவகப்படுத்துதல்
अनुकरण करणारा,பின்பற்றுபவர்
"1.एकाच वेळी, 2.समकालिक","1.ஒரே நேரத்தில், 2.ஒரே நேரத்தில்"
एकाच वेळी प्रक्रिया,ஒரே நேரத்தில் செயலாக்கம்
सोलो,தனி
"1.साइट परवाना, 2.साइट परवाना","1.தள உரிமம், 2.தள உரிமம்"
"1.आकार, 2.आकार","1.அளவு, 2.அளவு"
मोजमाप,அளவீடு
"1. चित्रण, 2. चित्रण","1. உவமை, 2. உவமை"
प्लुटी,புளூட்டி
"1.प्लुती, 2.प्लुतीकरण","1.புளூட்டி, 2.புளூட்டிகாரன்"
"1.स्लॅश, 2.कट","1. வெட்டு, 2. வெட்டு"
संगणकाखाली,கணினியின் கீழ்
साप विंडो प्रोटोकॉल,பாம்பு ஜன்னல் நெறிமுறை
"1. वगळणे, 2. शरणागती","1. புறக்கணிப்பு, 2. சரணடைதல்"
स्लॉट,ஸ்லாட்
SCSI (SCSI),SCSI (SCSI)
स्मार्ट कार्ड,ஸ்மார்ட் கார்டு
गोगलगाय मेल,நத்தை அஞ்சல்
स्नॅपशॉट,ஸ்னாப்ஷாட்
"1.सॉफ्ट कम्प्युटिंग, 2.सॉफ्ट कम्प्युटिंग","1.மென்மையான கணக்கீடு, 2.மென்மையான கணக்கீடு"
सॉफ्ट कॉपी,மென்மையான நகல்
सोपे फॉन्ट,எளிதான எழுத்துரு
सॉफ्टवेअर,மென்பொருள்
सॉंफ्टवेअर अभियांत्रिकी,மென்பொருள் பொறியியல்
सॉफ्टवेअर परवाना,மென்பொருள் உரிமம்
सॉफ्टवेअर चाचेगिरी,மென்பொருள் திருட்டு
स्पेक्ट्रम,ஸ்பெக்ட்ரம்
"1.स्क्रू, 2.सर्पिल","1.திருகு, 2.சுழல்"
"1.तपशील पत्रक, 2.स्प्रेडशीट","1.விவர தாள், 2.விரிதாள்"
मानक,தரநிலை
मानक सामान्यीकृत मार्कअप भाषा (SGML),நிலையான பொதுவான மார்க்அப் மொழி (SGML)
मानकीकरण,தரப்படுத்தல்
वेळ वाट,காத்திருக்கும் நேரம்
तारक लॅन,தாரக் லன்
तारा स्थिती,நட்சத்திர நிலை
थोडा प्रारंभ करत आहे,ஆரம்ப பிட்
"1. अभाव, 2. टंचाई, 3. टंचाई संकट","1. பற்றாக்குறை, 2. பற்றாக்குறை, 3. பற்றாக்குறை நெருக்கடி"
"1.स्टॅटिक मेमरी, 2.स्टॅटिक मेमरी","1.நிலை நினைவகம், 2.நிலை நினைவகம்"
स्थिती चॅनेल,நிலை சேனல்
"1.चरण आकार, 2.चरण परिमाणे","1.படி அளவு, 2.படி அளவுகள்"
विराम द्या आणि प्रोटोकॉल प्रतीक्षा करा,இடைநிறுத்தம் மற்றும் காத்திருப்பு நெறிமுறை
ब्रेक कोड,முறிவு குறியீடு
विराम की,இடைநிறுத்த விசை
साठवणक्षमता,சேமிப்புத்திறன்
संग्रहित कार्यक्रम,சேமிக்கப்பட்ட நிரல்
मालिका डेटा,தொடர் தரவு
"1.स्ट्रक्चर्ड एन्कोडिंग, 2.स्ट्रक्चर्ड कोडिंग","1.கட்டமைக்கப்பட்ட குறியாக்கம், 2.கட்டமைக்கப்பட்ட குறியீட்டு முறை"
स्ट्रक्चर्ड क्वेरी लँग्वेज (SQL),கட்டமைக்கப்பட்ட வினவல் மொழி (SQL)
"1. ब्रोशर पेपर, 2. शैली पत्र","1. சிற்றேடு, 2. பாணி கடிதம்"
उप-निर्देशिका,துணை அடைவு
"1.सबनेट, 2.सबनेट","1.சப்நெட், 2.சப்நெட்"
उपवृक्ष,துணை மரம்
"1.सारांश, 2.सारांश","1. சுருக்கம், 2. சுருக்கம்"
"1. सुपर कॉम्प्युटर, 2. सुपर कॉम्प्युटर","1. சூப்பர் கம்ப்யூட்டர், 2. சூப்பர் கம்ப்யூட்டர்"
"1.Super Computation, 2.Super Computation","1.சூப்பர் கம்ப்யூட்டேஷன், 2.சூப்பர் கம்ப்யூட்டேஷன்"
की की,முக்கிய திறவுகோல்
शीर्ष वापरकर्ता,சிறந்த பயனர்
पर्यवेक्षी शिक्षण,மேற்பார்வை கற்றல்
सहाय्यक चिप,துணை சிப்
निव्वळ भिन्नता,நிகர மாறுபாடு
"1.निव्वळ भिन्नता, 2.विभाग, 3.सरफान","1.நிகர மாறுபாடு, 2.பிரிவு, 3.சர்ஃபான்"
स्वॅप,இடமாற்று
अंतर्गामी,பிணைப்பிலுள்ள
बहिर्वाह,வெளியேற்றம்
स्वॅपिंग,பரிமாற்றம்
"1.स्विच केलेले नेटवर्क,2. स्विच केलेले नेटवर्क","1.சுவிட்ச்டு நெட்வொர்க், 2. நெட்வொர்க் மாறியது"
स्विचिंग,மாறுதல்
स्विचिंग तत्त्व,மாறுதல் கொள்கை
प्रतीकात्मक प्रोग्रामिंग,குறியீட்டு நிரலாக்கம்
सिंक्रोनाइझेशन,ஒத்திசைவு
सिंक्रोनायझर,ஒத்திசைப்பான்
समकालिक,ஒத்திசைவான
सिंक्रोनस न्यूमेरिक पदानुक्रम (SDH),ஒத்திசைவான எண் படிநிலை (SDH)
वाक्य विश्लेषण,வாக்கிய பகுப்பாய்வு
प्रणाली विश्लेषण,அமைப்பு பகுப்பாய்வு
प्रणाली अभियांत्रिकी,கணினி பொறியியல்
"1. सिस्टम ब्रेकर, 2. सिस्टम हॅकर","1. சிஸ்டம் பிரேக்கர், 2. சிஸ்டம் ஹேக்கர்"
सिस्टम इंटिग्रेटर,கணினி ஒருங்கிணைப்பான்
सिस्टम लॉग,கணினி பதிவு
सिस्टम कव्हर,அமைப்பு கவர்
सिस्टम नेटवर्क स्ट्रक्चर (SNA),கணினி நெட்வொர்க் அமைப்பு (SNA)
"1. सिस्टम प्रोग्रामर, 2. सिस्टम प्रोग्रामर","1. சிஸ்டம் புரோகிராமர், 2. சிஸ்டம் புரோகிராமர்"
"1. सिस्टम रीस्टार्ट, 2. सिस्टम रीस्टार्ट","1. கணினி மறுதொடக்கம், 2. கணினி மறுதொடக்கம்"
प्रणाली समाप्ती,அமைப்பு நிறுத்தம்
प्रणाली चाचणी,அமைப்பு சோதனை
प्रणाली उपयुक्तता,அமைப்பு பயன்பாடு
"1. पद्धतशीर संहिता, 2. पद्धतशीर संहिता","1. முறையான குறியீடு, 2. முறையான குறியீடு"
टॅब कमांड,tab கட்டளை
वेळापत्रक,அட்டவணை
सारणी विहंगावलोकन,அட்டவணை கண்ணோட்டம்
टेबल जागा,அட்டவணை இடம்
फलक,தகடு
"1.सारणीदार, 2.अॅरे अॅरे","1.அட்டவணை, 2.வரிசை வரிசை"
सारणी कार्य,அட்டவணை செயல்பாடு
"1. चिन्हांकित आर्किटेक्चर, 2. चिन्हांकित संरचना","1. குறிக்கப்பட்ட கட்டிடக்கலை, 2. குறிக்கப்பட்ட அமைப்பு"
चिन्हांकित प्रतिमा फाइल फॉर्म (TIFF),குறிக்கப்பட்ட படக் கோப்புப் படிவம் (TIFF)
टँडम प्रणाली,டேன்டெம் அமைப்பு
टेप घनता,டேப் அடர்த்தி
टेप कव्हर,டேப் கவர்
tar फाइल,தார் கோப்பு
काम,வேலை
कार्य मार्गदर्शक,வேலை வழிகாட்டி
कार्य शेड्युलर,பணி திட்டமிடுபவர்
ट्रान्समिशन कंट्रोल प्रोटोकॉल/इंटरनेट प्रोटोकॉल (TCP/IP),டிரான்ஸ்மிஷன் கண்ட்ரோல் புரோட்டோகால்/இன்டர்நெட் புரோட்டோகால் (TCP/IP)
कटिंग ऑपरेशन,வெட்டு அறுவை சிகிச்சை
दूरसंचार,தொலைத்தொடர்பு
दूरसंचार,தொலைத்தொடர்பு
दूरसंचार,தொலை தொடர்பு
दूरसंचार,தொலைதொடர்பு
"1. तार, 2. तार","1. தந்தி, 2. தந்தி"
"1. टेलीमीटर, 2. टेलिमेट्री","1. டெலிமீட்டர், 2. டெலிமெட்ரி"
"1.टेलिफोन, 2.टेलिफोन","1.தொலைபேசி, 2.தொலைபேசி"
टेलिफोन,தொலைபேசி
"1.टेलिप्रिंटर, 2.टेलिप्रिंटर","1.டெலிபிரிண்டர், 2.டெலிபிரிண்டர்"
टेलिप्रोसेसिंग,தொலைச் செயலாக்கம்
"1. दूरदर्शन, 2. दूरदर्शन, 3. दूरदर्शन","1. தூர்தர்ஷன், 2. தொலைக்காட்சி, 3. தூர்தர்ஷன்"
टेलेक्स,டெலக்ஸ்
"1.सापळा दूर, 2.टेलनेट","1.trap away, 2.telnet"
"1.उष्णता, 3.तापमान","1.வெப்பம், 3.வெப்பநிலை"
"1.आकार प्लेट, 2.टेम्प्लेट, 3.रुपाडा","1. ஷேப் பிளேட், 2. டெம்ப்ளேட், 3. ரூபா"
दहाचे पूरक,பத்தின் நிரப்பு
तेरा बाइट,டெரா பைட்
टेरा फॉलप्स,டெர்ரா ஃபாலோப்ஸ்
"1.एंड पॉइंटर, 2.टर्मिनल कर्सर","1.எண்ட் பாயிண்டர், 2.டெர்மினல் கர்சர்"
"1.एंड नोड, 2.टर्मिनल नोड","1.முடிவு முனை, 2.முனை முனை"
टर्मिनल विंडो,முனைய சாளரம்
समाप्त,முடிவு
ट्राय-बेस,முப்படை
तीन बेस ऑपरेशन,மூன்று அடிப்படை செயல்பாடு
चाचणी,சோதனை
चाचणी कव्हरेज,சோதனை கவரேஜ்
चाचणी अंमलबजावणी,சோதனை செயல்படுத்தல்
चाचणी डेटा,சோதனை தரவு
"1.मजकूर, 2. अभ्यास साहित्य","1.உரை, 2. படிப்பு பொருள்"
मजकूर बॉक्स,உரை பெட்டி
मजकूर कर्सर,உரை கர்சர்
मजकूर संपादक,உரை திருத்தி
मजकूर फाइल,உரை கோப்பு
अभ्यासक्रम,பாடத்திட்டம்
मजकूर प्रक्रिया,உரை செயலாக்கம்
स्पीच-टेक्स्ट (TTS),பேச்சு-உரை (TTS)
टेक्सचर मॅपिंग,அமைப்பு மேப்பிங்
"1.T फ्लिप फ्लॉप, 2.T-बिनोमीटर","1.டி ஃபிளிப் ஃப்ளாப், 2.டி-பைனோமீட்டர்"
थर्मल सीलर,வெப்ப முத்திரை வெப்ப
"1.प्रिंटर पातळ फिल्म मेमरी, 2.थिन फिल्म मेमरी","1.Printer Thin Film Memory, 2.Thin Film Memory"
(TFT) पातळ फिल्म ट्रान्झिस्टर (TFT),(TFT) மெல்லிய பட டிரான்சிஸ்டர் (TFT)
"1.जेमिंग, 2.हॅशिंग","1.ஜெமிங், 2.ஹேஷிங்"
धाग्याची बांगडी,நூல் வளையல்
थ्रेडिंग,த்ரெடிங்
"1.त्रिपक्षीय नेटवर्क, 2.त्रिपक्षीय नेटवर्क","1.முக்கோண வலையமைப்பு, 2.முக்கோண வலையமைப்பு"
प्रवाह क्षमता,ஓட்டம் திறன்
वेळेची जटिलता,நேரம் சிக்கலானது
टाइम डिव्हिजन मल्टिप्लेक्सिंग (टीडीएम),நேரப் பிரிவு மல்டிபிளெக்சிங் (டிடிஎம்)
वेळ फ्रेम,கால அளவு
त्याच वेळी,அதே நேரத்தில்
"1. कॉल मशीन, 2. कॉल मशीन, 3. टाइम मशीन","1. கால் மெஷின், 2. கால் மெஷின், 3. டைம் மெஷின்"
वेळ संपला,நேரம் முடிந்தது
"1.कॅलोकेशन, 2.कॅल क्वांटायझेशन","1.அழைப்பு, 2.கால் அளவீடு"
वेळ मालिका,நேரத் தொடர்
"1. वेळेची विभागणी, 2. वेळ सामायिकरण","1. நேரப் பிரிவு, 2. நேரம் பகிர்வு"
वेळ सामायिकरण प्रणाली,நேர பகிர்வு அமைப்பு
कॉल चरण,அழைப்பு படி
वेळ आकृती,நேர வரைபடம்
वर्ण,பாத்திரம்
टॉगल,மாற்று
हलवा टॉगल करा,மாற்று நகர்வு
"1.प्रतीक, 2.टोकन","1. சின்னம், 2. சின்னம்"
टोकन बस,டோக்கன் பஸ்
टोकन बस,டோக்கன் பஸ்
टोकन बस नेटवर्क,டோக்கன் பஸ் நெட்வொர்க்
"1. प्रतीक रिंग, 2. प्रतीक रिंग","1.சின்ன வளையம், 2.சின்ன வளையம்"
टोकन वाटाघाटी,டோக்கன் பேச்சுவார்த்தை
"1.साधने, 2.साधने","1.கருவிகள், 2.கருவிகள்"
वरचा पाय,மேல்-கால்
वरच्या पायाचे डिझाइन,மேல் கால் வடிவமைப்பு
