Malayalam,Marathi
തുടർച്ചയായ ആക്സസ് രീതി,अनुक्रमिक प्रवेश पद्धत
തുടർച്ചയായി,सलग
സീരിയൽ,मालिका
"1.സെർവർ, 2.സെർവർ","1.सर्व्हर, 2.सर्व्हर"
സെർവർ ക്രാഷ്,सर्व्हर क्रॅश
സെർവർ ലൈസൻസ്,सर्व्हर परवाना
സെർവോ മൾട്ടിപ്ലയർ,सर्वो गुणक
കൂട്ടം,संच
നിർദ്ദിഷ്ട പോയിന്റ്,निर्दिष्ट बिंदू
മാനേജ്മെന്റ്,व्यवस्थापन
നിഴൽ,सावली
ഛായാഗ്രഹണം,सिनेमॅटोग्राफी
പ്രേതം,भूत
ഫയൽ പങ്കിടുക,फाइल शेअर करा
പങ്കിട്ട ആക്സസ്,सामायिक प्रवेश
പങ്കുവയ്ക്കുന്നു,शेअरिंग
"1. ബ്രാക്കറ്റുകൾ, 2. കവചം, 3. ഷെൽ, 4. ഷെൽ","1. कंस, 2. चिलखत, 3. शेल, 4. शेल"
സ്ഥാനചലന ചിഹ്നം,विस्थापन चिन्ह
ചെറിയ പാത,लहान मार्ग
ഹ്രസ്വ നിർദ്ദേശം,लहान सूचना
സഹോദരൻ,भावंड
"1. പാർശ്വഫലങ്ങൾ, 2. എതിർ പ്രഭാവം","1. साइड इफेक्ट, 2. काउंटर इफेक्ट"
സൈൻ ബിറ്റ്,साइन बिट
സിഗ്നൽ,सिग्नल
സിഗ്നൽ പ്രോസസ്സിംഗ്,सिग्नल प्रक्रिया
നൊട്ടേഷൻ,नोटेशन
"1.സിഗ്നൽ-ശബ്ദ അനുപാതം, 2.സിഗ്നൽ-ശബ്ദ അനുപാതം","1.सिग्नल-ध्वनी गुणोत्तर, 2.सिग्नल-ध्वनी गुणोत्तर"
"1.ഒപ്പ്, 2. ഒപ്പ്","1.स्वाक्षरी, 2. स्वाक्षरी"
മാർക്കർ ടെസ്റ്റ്,मार्कर चाचणी
കാര്യമായ മാർക്ക്,लक्षणीय गुण
സിലിക്കൺ ചിപ്പ്,सिलिकॉन चिप
ലളിതമായ മെയിൽ ട്രാൻസ്ഫർ പ്രോട്ടോക്കോൾ (SMTP),सिंपल मेल ट्रान्सफर प्रोटोकॉल (SMTP)
സിംഗിൾ,अविवाहित
"1. ഒരു സിഗ്നലിംഗ് നോഡ്, 2. സിംപ്ലക്സ് നോഡ്","1. एक सिग्नलिंग नोड, 2. सिम्प्लेक्स नोड"
അനുകരണം,सिम्युलेशन
അനുകരിക്കുന്നവൻ,अनुकरण करणारा
"1.ഒരേസമയം, 2.സിൻക്രണസ്","1.एकाच वेळी, 2.समकालिक"
ഒരേസമയം പ്രോസസ്സിംഗ്,एकाच वेळी प्रक्रिया
സോളോ,सोलो
"1.സൈറ്റ് ലൈസൻസ്, 2.സൈറ്റ് ലൈസൻസ്","1.साइट परवाना, 2.साइट परवाना"
"1.വലിപ്പം, 2.വലിപ്പം","1.आकार, 2.आकार"
അളവ്,मोजमाप
"1. ചിത്രീകരണം, 2. ചിത്രീകരണം","1. चित्रण, 2. चित्रण"
പ്ലൂട്ടി,प्लुटी
"1.പ്ലൂട്ടി, 2.പ്ലൂട്ടിക്കാരൻ","1.प्लुती, 2.प्लुतीकरण"
"1.വെട്ടുക, 2.മുറിക്കുക","1.स्लॅश, 2.कट"
കമ്പ്യൂട്ടറിന് കീഴിൽ,संगणकाखाली
പാമ്പ് വിൻഡോ പ്രോട്ടോക്കോൾ,साप विंडो प्रोटोकॉल
"1. ഒഴിവാക്കൽ, 2. കീഴടങ്ങൽ","1. वगळणे, 2. शरणागती"
സ്ലോട്ട്,स्लॉट
SCSI (SCSI),SCSI (SCSI)
സ്മാർട്ട് കാർഡ്,स्मार्ट कार्ड
സ്നൈൽ മെയിൽ,गोगलगाय मेल
സ്നാപ്പ്ഷോട്ട്,स्नॅपशॉट
"1.സോഫ്റ്റ് കമ്പ്യൂട്ടിംഗ്, 2.സോഫ്റ്റ് കമ്പ്യൂട്ടിംഗ്","1.सॉफ्ट कम्प्युटिंग, 2.सॉफ्ट कम्प्युटिंग"
സോഫ്റ്റ് കോപ്പി,सॉफ्ट कॉपी
എളുപ്പമുള്ള ഫോണ്ട്,सोपे फॉन्ट
സോഫ്റ്റ്വെയർ,सॉफ्टवेअर
സോഫ്റ്റ്വെയർ എഞ്ചിനീയറിംഗ്,सॉंफ्टवेअर अभियांत्रिकी
സോഫ്റ്റ്വെയർ ലൈസൻസ്,सॉफ्टवेअर परवाना
സോഫ്റ്റ്‌വെയർ പൈറസി,सॉफ्टवेअर चाचेगिरी
സ്പെക്ട്രം,स्पेक्ट्रम
"1.സ്ക്രൂ, 2.സർപ്പിള","1.स्क्रू, 2.सर्पिल"
"1.വിശദാംശ ഷീറ്റ്, 2.സ്പ്രെഡ്ഷീറ്റ്","1.तपशील पत्रक, 2.स्प्रेडशीट"
സ്റ്റാൻഡേർഡ്,मानक
സ്റ്റാൻഡേർഡ് ജനറലൈസ്ഡ് മാർക്ക്അപ്പ് ലാംഗ്വേജ് (SGML),मानक सामान्यीकृत मार्कअप भाषा (SGML)
സ്റ്റാൻഡേർഡൈസേഷൻ,मानकीकरण
കാത്തിരിപ്പ് സമയം,वेळ वाट
താരക് ലാൻ,तारक लॅन
നക്ഷത്ര സ്ഥാനം,तारा स्थिती
ആരംഭിക്കുന്ന ബിറ്റ്,थोडा प्रारंभ करत आहे
"1. അഭാവം, 2. ക്ഷാമം, 3. ക്ഷാമം പ്രതിസന്ധി","1. अभाव, 2. टंचाई, 3. टंचाई संकट"
"1. സ്റ്റാറ്റിക് മെമ്മറി, 2. സ്റ്റാറ്റിക് മെമ്മറി","1.स्टॅटिक मेमरी, 2.स्टॅटिक मेमरी"
സ്റ്റാറ്റസ് ചാനൽ,स्थिती चॅनेल
"1. സ്റ്റെപ്പ് സൈസ്, 2. സ്റ്റെപ്പ് അളവുകൾ","1.चरण आकार, 2.चरण परिमाणे"
താൽക്കാലികമായി നിർത്തി കാത്തിരിക്കുക പ്രോട്ടോക്കോൾ,विराम द्या आणि प्रोटोकॉल प्रतीक्षा करा
ബ്രേക്ക് കോഡ്,ब्रेक कोड
താൽക്കാലികമായി നിർത്തുക,विराम की
സംഭരണശേഷി,साठवणक्षमता
സംഭരിച്ച പ്രോഗ്രാം,संग्रहित कार्यक्रम
പരമ്പര ഡാറ്റ,मालिका डेटा
"1. ഘടനാപരമായ എൻകോഡിംഗ്, 2. ഘടനാപരമായ കോഡിംഗ്","1.स्ट्रक्चर्ड एन्कोडिंग, 2.स्ट्रक्चर्ड कोडिंग"
ഘടനാപരമായ അന്വേഷണ ഭാഷ (SQL),स्ट्रक्चर्ड क्वेरी लँग्वेज (SQL)
"1. ബ്രോഷർ ഷീറ്റ്, 2. ശൈലി അക്ഷരം","1. ब्रोशर पेपर, 2. शैली पत्र"
ഉപ ഡയറക്ടറി,उप-निर्देशिका
"1.സബ്നെറ്റ്, 2.സബ്നെറ്റ്","1.सबनेट, 2.सबनेट"
ഉപവൃക്ഷം,उपवृक्ष
"1. ചുരുക്കെഴുത്ത്, 2. ചുരുക്കെഴുത്ത്","1.सारांश, 2.सारांश"
"1. സൂപ്പർ കമ്പ്യൂട്ടർ, 2. സൂപ്പർ കമ്പ്യൂട്ടർ","1. सुपर कॉम्प्युटर, 2. सुपर कॉम्प्युटर"
"1.സൂപ്പർ കമ്പ്യൂട്ടേഷൻ, 2.സൂപ്പർ കമ്പ്യൂട്ടേഷൻ","1.Super Computation, 2.Super Computation"
കീ കീ,की की
മുൻനിര ഉപയോക്താവ്,शीर्ष वापरकर्ता
മേൽനോട്ടത്തിലുള്ള പഠനം,पर्यवेक्षी शिक्षण
സഹായ ചിപ്പ്,सहाय्यक चिप
നെറ്റ് വേരിയൻസ്,निव्वळ भिन्नता
"1.നെറ്റ് വേരിയൻസ്, 2.സെക്ഷൻ, 3.സർഫാൻ","1.निव्वळ भिन्नता, 2.विभाग, 3.सरफान"
സ്വാപ്പ്,स्वॅप
ഇൻബൗണ്ട്,अंतर्गामी
ഒഴുക്ക്,बहिर्वाह
കൈമാറ്റം,स्वॅपिंग
"1. സ്വിച്ച്ഡ് നെറ്റ്‌വർക്ക്,2. നെറ്റ്‌വർക്ക് മാറ്റി","1.स्विच केलेले नेटवर्क, 2. स्विच केलेले नेटवर्क"
സ്വിച്ചിംഗ്,स्विचिंग
സ്വിച്ചിംഗ് തത്വം,स्विचिंग तत्त्व
പ്രതീകാത്മക പ്രോഗ്രാമിംഗ്,प्रतीकात्मक प्रोग्रामिंग
സമന്വയം,सिंक्रोनाइझेशन
സിൻക്രൊണൈസർ,सिंक्रोनायझर
സിൻക്രണസ്,समकालिक
സിൻക്രണസ് ന്യൂമറിക് ശ്രേണി (SDH),सिंक्रोनस न्यूमेरिक पदानुक्रम (SDH)
വാക്യ വിശകലനം,वाक्य विश्लेषण
സിസ്റ്റം വിശകലനം,प्रणाली विश्लेषण
സിസ്റ്റം എഞ്ചിനീയറിംഗ്,प्रणाली अभियांत्रिकी
"1. സിസ്റ്റം ബ്രേക്കർ, 2. സിസ്റ്റം ഹാക്കർ","1. सिस्टम ब्रेकर, 2. सिस्टम हॅकर"
സിസ്റ്റം ഇന്റഗ്രേറ്റർ,सिस्टम इंटिग्रेटर
സിസ്റ്റം ലോഗ്,सिस्टम लॉग
സിസ്റ്റം കവർ,सिस्टम कव्हर
സിസ്റ്റം നെറ്റ്‌വർക്ക് ഘടന (SNA),सिस्टम नेटवर्क स्ट्रक्चर (SNA)
"1. സിസ്റ്റം പ്രോഗ്രാമർ, 2. സിസ്റ്റം പ്രോഗ്രാമർ","1. सिस्टम प्रोग्रामर, 2. सिस्टम प्रोग्रामर"
"1. സിസ്റ്റം പുനരാരംഭിക്കൽ, 2. സിസ്റ്റം പുനരാരംഭിക്കൽ","1. सिस्टम रीस्टार्ट, 2. सिस्टम रीस्टार्ट"
സിസ്റ്റം അവസാനിപ്പിക്കൽ,प्रणाली समाप्ती
സിസ്റ്റം ടെസ്റ്റ്,प्रणाली चाचणी
സിസ്റ്റം യൂട്ടിലിറ്റി,प्रणाली उपयुक्तता
"1. സിസ്റ്റമാറ്റിക് കോഡ്, 2. സിസ്റ്റമാറ്റിക് കോഡ്","1. पद्धतशीर संहिता, 2. पद्धतशीर संहिता"
ടാബ് കമാൻഡ്,टॅब कमांड
പട്ടിക,वेळापत्रक
പട്ടിക അവലോകനം,सारणी विहंगावलोकन
മേശ സ്ഥലം,टेबल जागा
ശിലാഫലകം,फलक
"1.ടേബിൾ, 2.അറേ അറേ","1.सारणीदार, 2.अॅरे अॅरे"
ടാബുലേഷൻ പ്രവർത്തനം,सारणी कार्य
"1. അടയാളപ്പെടുത്തിയ വാസ്തുവിദ്യ, 2. അടയാളപ്പെടുത്തിയ ഘടന","1. चिन्हांकित आर्किटेक्चर, 2. चिन्हांकित संरचना"
അടയാളപ്പെടുത്തിയ ഇമേജ് ഫയൽ ഫോം (TIFF),चिन्हांकित प्रतिमा फाइल फॉर्म (TIFF)
ടാൻഡം സിസ്റ്റം,टँडम प्रणाली
ടേപ്പ് സാന്ദ്രത,टेप घनता
ടേപ്പ് കവർ,टेप कव्हर
ടാർ ഫയൽ,tar फाइल
ജോലി,काम
ജോലി ഗൈഡ്,कार्य मार्गदर्शक
ടാസ്ക് ഷെഡ്യൂളർ,कार्य शेड्युलर
ട്രാൻസ്മിഷൻ കൺട്രോൾ പ്രോട്ടോക്കോൾ/ഇന്റർനെറ്റ് പ്രോട്ടോക്കോൾ (TCP/IP),ट्रान्समिशन कंट्रोल प्रोटोकॉल/इंटरनेट प्रोटोकॉल (TCP/IP)
മുറിക്കൽ പ്രവർത്തനം,कटिंग ऑपरेशन
ടെലികമ്മ്യൂണിക്കേഷൻസ്,दूरसंचार
ടെലികമ്മ്യൂണിക്കേഷൻസ്,दूरसंचार
ടെലികോം,दूरसंचार
ടെലികോൺഫറൻസ്,दूरसंचार
"1. ടെലിഗ്രാഫ്, 2. ടെലിഗ്രാഫി","1. तार, 2. तार"
"1. ടെലിമീറ്റർ, 2. ടെലിമെട്രി","1. टेलीमीटर, 2. टेलिमेट्री"
"1.ടെലിഫോൺ, 2.ടെലിഫോൺ","1.टेलिफोन, 2.टेलिफोन"
ടെലിഫോണ്,टेलिफोन
"1.ടെലിപ്രിൻറർ, 2.ടെലിപ്രിൻറർ","1.टेलिप्रिंटर, 2.टेलिप्रिंटर"
ടെലിപ്രോസസിംഗ്,टेलिप्रोसेसिंग
"1. ദൂരദർശൻ, 2. ടെലിവിഷൻ, 3. ദൂരദർശൻ","1. दूरदर्शन, 2. दूरदर्शन, 3. दूरदर्शन"
ടെലക്സ്,टेलेक्स
"1.ട്രാപ്പ് എവേ, 2.ടെൽനെറ്റ്","1.सापळा दूर, 2.टेलनेट"
"1.ചൂട്, 3.താപനില","1.उष्णता, 3.तापमान"
"1. ഷേപ്പ് പ്ലേറ്റ്, 2. ടെംപ്ലേറ്റ്, 3. രൂപ","1.आकार प्लेट, 2.टेम्प्लेट, 3.रुपाडा"
പത്തിന്റെ പൂരകം,दहाचे पूरक
ടെറാ ബൈറ്റ്,तेरा बाइट
ടെറ ഫാലോപ്സ്,टेरा फॉलप्स
"1.എൻഡ് പോയിന്റർ, 2.ടെർമിനൽ കഴ്സർ","1.एंड पॉइंटर, 2.टर्मिनल कर्सर"
"1.എൻഡ് നോഡ്, 2. ടെർമിനൽ നോഡ്","1.एंड नोड, 2.टर्मिनल नोड"
ടെർമിനൽ വിൻഡോ,टर्मिनल विंडो
അവസാനിക്കുന്നു,समाप्त
ട്രൈ-ബേസ്,ट्राय-बेस
മൂന്ന് അടിസ്ഥാന പ്രവർത്തനം,तीन बेस ऑपरेशन
ടെസ്റ്റിംഗ്,चाचणी
ടെസ്റ്റ് കവറേജ്,चाचणी कव्हरेज
ടെസ്റ്റ് എക്സിക്യൂഷൻ,चाचणी अंमलबजावणी
ടെസ്റ്റ് ഡാറ്റ,चाचणी डेटा
"1. വാചകം, 2. പഠന മെറ്റീരിയൽ","1.मजकूर, 2. अभ्यास साहित्य"
ടെക്സ്റ്റ് ബോക്സ്,मजकूर बॉक्स
ടെക്സ്റ്റ് കഴ്സർ,मजकूर कर्सर
ടെക്സ്റ്റ് എഡിറ്റർ,मजकूर संपादक
ടെക്സ്റ്റ് ഫയൽ,मजकूर फाइल
പാഠ്യപദ്ധതി,अभ्यासक्रम
ടെക്സ്റ്റ് പ്രോസസ്സിംഗ്,मजकूर प्रक्रिया
സംഭാഷണ-വാചകം (TTS),स्पीच-टेक्स्ट (TTS)
ടെക്സ്ചർ മാപ്പിംഗ്,टेक्सचर मॅपिंग
"1.T ഫ്ലിപ്പ് ഫ്ലോപ്പ്, 2.T-ബിനോമീറ്റർ","1.T फ्लिप फ्लॉप, 2.T-बिनोमीटर"
താപ മുദ്ര താപ,थर्मल सीलर
"1.പ്രിൻറർ തിൻ ഫിലിം മെമ്മറി, 2.തിൻ ഫിലിം മെമ്മറി","1.प्रिंटर पातळ फिल्म मेमरी, 2.थिन फिल्म मेमरी"
(TFT) തിൻ ഫിലിം ട്രാൻസിസ്റ്റർ (TFT),(TFT) पातळ फिल्म ट्रान्झिस्टर (TFT)
"1.ജെമിംഗ്, 2.ഹാഷിംഗ്","1.जेमिंग, 2.हॅशिंग"
ത്രെഡ് വള,धाग्याची बांगडी
ത്രെഡിംഗ്,थ्रेडिंग
"1.ത്രിരാഷ്ട്ര ശൃംഖല, 2.ത്രിരാഷ്ട്ര ശൃംഖല","1.त्रिपक्षीय नेटवर्क, 2.त्रिपक्षीय नेटवर्क"
ഒഴുക്ക് ശേഷി,प्रवाह क्षमता
സമയ സങ്കീർണ്ണത,वेळेची जटिलता
ടൈം ഡിവിഷൻ മൾട്ടിപ്ലെക്സിംഗ് (ടിഡിഎം),टाइम डिव्हिजन मल्टिप्लेक्सिंग (टीडीएम)
ടൈം ഫ്രെയിം,वेळ फ्रेम
അതേ സമയം തന്നെ,त्याच वेळी
"1. കോൾ മെഷീൻ, 2. കോൾ മെഷീൻ, 3. ടൈം മെഷീൻ","1. कॉल मशीन, 2. कॉल मशीन, 3. टाइम मशीन"
സമയം കഴിഞ്ഞു,वेळ संपला
"1.കലോക്കേഷൻ, 2.കാൽ ക്വാണ്ടൈസേഷൻ","1.कॅलोकेशन, 2.कॅल क्वांटायझेशन"
സമയ പരമ്പര,वेळ मालिका
"1. സമയ വിഭജനം, 2. സമയം പങ്കിടൽ","1. वेळेची विभागणी, 2. वेळ सामायिकरण"
സമയം പങ്കിടൽ സംവിധാനം,वेळ सामायिकरण प्रणाली
കോൾ സ്റ്റെപ്പ്,कॉल चरण
സമയ ഡയഗ്രം,वेळ आकृती
സ്വഭാവം,वर्ण
ടോഗിൾ ചെയ്യുക,टॉगल
ടോഗിൾ നീക്കം,हलवा टॉगल करा
"1.ചിഹ്നം, 2.ടോക്കൺ","1.प्रतीक, 2.टोकन"
ടോക്കൺ ബസ്,टोकन बस
ടോക്കൺ ബസ്,टोकन बस
ടോക്കൺ ബസ് ശൃംഖല,टोकन बस नेटवर्क
"1. ചിഹ്ന മോതിരം, 2. ചിഹ്ന മോതിരം","1. प्रतीक रिंग, 2. प्रतीक रिंग"
ടോക്കൺ ചർച്ചകൾ,टोकन वाटाघाटी
"1.ഉപകരണങ്ങൾ, 2.ഉപകരണങ്ങൾ","1.साधने, 2.साधने"
മുകളിലെ കാൽ,वरचा पाय
മുകളിൽ കാൽ ഡിസൈൻ,वरच्या पायाचे डिझाइन
"1. നെയിൽ റിഡ്ജ് കോൺഫിഗറേഷൻ, 2. താഴേക്ക് വലിക്കുക","1. नेल रिज कॉन्फिगरेशन, 2. खाली खेचा"
"1. സ്ഥാനം, 2. ലൊക്കേഷൻ സയൻസ്","1. स्थान, 2. स्थान विज्ञान"
ടച്ച് പാഡുകൾ,टच पॅड
ടച്ച് സ്ക്രീൻ,टच स्क्रीन
"1.മാർക്ക്, 2.മാർക്ക്, 3.ട്രേസിംഗ്","1.चिन्ह, 2.चिन्ह, 3.ट्रेसिंग"
കണ്ടെത്തൽ,ट्रेसिंग
"1.വഴി, 2.പാത, 3.ചോർച്ച","1.मार्ग, 2.पथ, 3.गळती"
"1.ട്രാക്ക് ഡിസ്ക്, 2.പാത്ത് ഡിസ്ക്","1.ट्रॅक डिस्क, 2.पाथ डिस्क"
പാത്ത് ടേപ്പ്,पथ टेप
"1. പിന്തുടരുക, 2. പിന്തുടരുക","1. अनुसरण करा, 2. अनुसरण करा"
"1. പിന്തുടരുക, 2. പിന്തുടരുക","1. अनुसरण करा, 2. अनुसरण करा"
പാത,मार्गक्रमण
"1. ഇടപാട്, 2. ഇടപാട്, 3. ഇടപാട്, 4. കൈമാറ്റം","1.व्यवहार, 2.सौदा, 3.व्यवहार, 4.विनिमय"
"1. ഡീൽ ഫയൽ, 2. ആക്റ്റിവിറ്റി ഫയൽ","1. डील फाइल, 2. क्रियाकलाप फाइल"
"1. ഇടപാട് രേഖ, 2. ഇടപാട് ലോഗ്","1.व्यवहार दस्तऐवज, 2.व्यवहार लॉग"
"1. ട്രാൻസ്ക്രൈബ്, 2. ലിപ്യന്തരണം","1. लिप्यंतरण, 2. लिप्यंतरण"
ട്രാൻസ്ഡ്യൂസർ,ट्रान्सड्यूसर
കൈമാറ്റ നിരക്ക്,हस्तांतरण दर
കൈമാറ്റ സമയം,हस्तांतरण वेळ
പരിവർത്തനം,रूपांतरण
ക്ഷണികമായ പിശക്,क्षणिक त्रुटी
പരിവർത്തന കാലയളവ്,संक्रमण कालावधी
"1. സംക്രമണം, 2. സോളിസ്റ്റിസ്","1. संक्रमण, 2. संक्रांती"
പകരുന്ന,सांसर्गिक
അണുബാധയുണ്ടായി,संसर्गित
"1.വിവർത്തനം, 2.വിവർത്തനം, 3.വ്യാഖ്യാനം","1.अनुवाद, 2.अनुवाद, 3.व्याख्या"
"1. ട്രാൻസ്മിഷൻ, ട്രാൻസ്മിറ്റ്, 2. ട്രാൻസ്മിറ്റ്","1. प्रसारित करणे, प्रसारित करणे, 2. प्रसारित करणे"
കമ്മ്യൂണിക്കേഷൻ കൺട്രോൾ പ്രോട്ടോക്കോൾ (TCP),कम्युनिकेशन कंट्रोल प्रोटोकॉल (TCP)
"1. ട്രാൻസ്മിഷൻ ലൈൻ, 2. ട്രാൻസ്മിഷൻ ലൈൻ","1.ट्रान्समिशन लाइन, 2.ट्रान्समिशन लाइन"
ട്രാൻസ്മിറ്റർ,ट्रान्समीटर
സുതാര്യത,पारदर्शकता
ട്രാൻസ്പോണ്ടർ,ट्रान्सपॉन्डर
"1.ഗതാഗതം, 2.റിഗ്രഷൻ","1.वाहतूक, 2.रिग्रेशन"
സ്ഥാനമാറ്റം,हस्तांतरण
ട്രാൻസ്പ്യൂട്ടർ,ट्रान्सपुटर
"1.ട്രാൻസ്മിറ്റ് റിസീവർ, 2.ട്രാൻസ് റിസീവർ","1.ट्रान्समिशन रिसीव्हर, 2.ट्रान्स रिसीव्हर"
"1. കെണി, 2. കെണി, 3. പിടിക്കുക","1. सापळा, 2. सापळा, 3. पकडणे"
ഭ്രമണം,रोटेशन
മരം (പരിവർത്തനം),झाड (संक्रमण)
വൃക്ഷ ശൃംഖല,वृक्ष नेटवर्क
സഹായ സർക്യൂട്ട്,सहाय्यक सर्किट
നിസ്സാരമായ ഡയഗ്രം,क्षुल्लक आकृती
ട്രബിൾഷൂട്ടിംഗ്,समस्यानिवारण
പറിച്ചെടുത്തു,फाडून टाकले
സത്യ പട്ടിക,सत्य सारणी
"1. ട്യൂണർ, 2. ട്യൂണർ, 3. ട്യൂണർ","1. ट्यूनर, 2. ट्यूनर, 3. ट्यूनर"
"1.ടണലിംഗ്, 2.ടണലിംഗ്","1.बोगदा, 2.बोगदा"
"1. അഡ്ജസ്റ്റ്മെന്റ്, 2. ട്യൂണിംഗ്, 3. ട്യൂണിംഗ്","1. समायोजन, 2. ट्यूनिंग, 3. ट्यूनिंग"
ട്യൂപ്പിൾ,टपल
ടർബോ പാസ്കൽ,टर्बो पास्कल
ട്യൂറിംഗ് മെഷീൻ,ट्युरिंग मशीन
തിരിയുന്ന സമയം,कार्यवाही पूर्ण
വഴിത്തിരിവ് പ്രമാണം,टर्नअराउंड दस्तऐवज
ടേൺ സീക്വൻസ്,वळण क्रम
ദമ്പതികൾ കേബിൾ,जोडपे केबल
"1. വിപരീത ജോടി, 2. വിപരീത ജോഡി","1. उलटी जोडी, 2. उलटी जोडी"
ഇരട്ട പാസ് റിമൈൻഡർ,दुहेरी पास स्मरणपत्र
രണ്ടിന്റെ പൂരകം,दोन पूरक
തരം,प्रकार
"1.തരം മുഖം, 2. സ്വഭാവം","1. प्रकार चेहरा, 2. वर्ण"
ടൈപ്പോഗ്രാഫിക്കൽ ടോപ്പ്,टायपोग्राफिकल शीर्ष
പ്രിന്റർ വീൽ,प्रिंटर चाक
ടൈപ്പിംഗ്,टायपिंग
തടസ്സമില്ലാത്ത വൈദ്യുതി ഉറവിടം,अखंड उर्जा स्त्रोत
"1. സിംഗിൾ ഓപ്പറേഷൻ, 2. വൺ-പാർട്ട് സിസ്റ്റം","1. सिंगल ऑपरेशन, 2. एक-भाग प्रणाली"
ഒറ്റ ഓപ്പറേഷൻ,एकल ऑपरेशन
"1.ഒറ്റ ഓപ്പറേറ്റർ, 2.ഒറ്റ ഓപ്പറേറ്റർ","1. सिंगल ऑपरेटर, 2. सिंगल ऑपरेटर"
അനിശ്ചിതത്വം,अनिश्चितता
അനിയന്ത്രിതമായ പ്രസ്താവന,अप्रतिबंधित विधान
എണ്ണമറ്റ,अगणित
അനാച്ഛാദനം,अनावरण
അനിശ്ചിതമായ,अनिर्णय
നിർവചിക്കാത്തത്,अपरिभाषित
നിർവചിക്കാത്ത റെക്കോർഡ്,अपरिभाषित रेकॉर्ड
ഉന്മൂലനം,उच्चाटन
"1. നിർബന്ധം, 2. കോർഡിനേറ്റർ, 3, കോർഡിനേറ്റർ","1. जबरदस्ती, 2. समन्वयक, 3, समन्वयक"
വ്യക്തമാക്കിയിട്ടില്ല,अनिर्दिष्ट
"1.വ്യക്തമല്ലാത്ത ഗ്രാഫ്, 2. വ്യക്തമാക്കാത്ത ഗ്രാഫ്","1.अनिर्दिष्ट आलेख, 2.अनिर्दिष्ट आलेख"
ഒരേ ദിശയിലുള്ള സേവന സമയം,त्याच दिशेने सेवा वेळ
റദ്ദാക്കുക,रद्द करा
"1.ഫോർമാറ്റ് ചെയ്യാത്ത ഡിസ്ക്, 2. ഫോർമാറ്റ് ചെയ്യാത്ത ഡിസ്ക്","1.अस्वरूपित डिस्क, 2.अनस्वरूपित डिस्क"
മാപ്പിംഗ്,मॅपिंग
"1.യൂണികോഡ്, 2.ഏക കോഡ്","1.युनिकोड, 2.एकल कोड"
വ്യക്തമാക്കാത്ത മരം,अनिर्दिष्ट झाड
തുല്യ റിസോഴ്സ് ലൊക്കേഷൻ അസെസർ (YRL),युनिफॉर्म रिसोर्स लोकेशन असेसर (YRL)
ഒരു പ്രോസസ്സിംഗ്,एक प्रक्रिया
അതുല്യമായ,अद्वितीय
അൺഷീൽഡ് ട്വിസ്റ്റഡ് ഡബിൾസ് (UTP),अनशिल्डेड ट्विस्टेड दुहेरी (UTP)
"1.യൂണിറ്റ്, 2. യൂണിറ്റ്","1.एकक, 2. युनिट"
യൂണിറ്റ് വിലാസം,युनिट पत्ता
യൂണിറ്റ് ഇടവേള,युनिट अंतराल
യൂണിറ്റ് ടെസ്റ്റ്,युनिट चाचणी
യൂണിറ്റ് കോഡ്,युनिट कोड
ഒരു പോസ്റ്റ്,एक पोस्ट
യൂണിവേഴ്സൽ അസിൻക്രണസ് റിസീവർ/അയക്കുന്നയാൾ (UART),युनिव्हर्सल असिंक्रोनस रिसीव्हर/प्रेषक (UART)
സാർവത്രിക ഫ്ലിപ്പ് ഫ്ലോപ്പ്,सार्वत्रिक फ्लिप-फ्लॉप
പൊതുവായ സെറ്റ്,सामान्य संच
സാർവത്രിക പ്രതീക സെറ്റ്,सार्वत्रिक वर्ण संच
unix,युनिक्स
വിപാശ,विपाशा
റിസർവ് ചെയ്യാത്ത പ്രദേശം,अनारक्षित क्षेत्र
റിസർവ് ചെയ്യാത്ത ഫയൽ (ഫയൽ),अनारक्षित फाइल (फाइल)
എത്തിച്ചേരാനാകാത്ത,अगम्य
ഇഷ്ടപ്പെടാത്ത,अनिष्ट
റിസർവ് ചെയ്യാത്തത്,अनारक्षित
പരാജയപ്പെട്ട കോൾ,अयशस्वी कॉल
അണ്ടർ,untar
പൊരുത്തക്കേടുകൾ അപ്ഡേറ്റ് ചെയ്യുക,विसंगती अद्यतनित करा
പുതുക്കിയ ഫയൽ,अद्यतनित फाइल
അപ്ഡേറ്റ് ചെയ്യുക,अद्यतन
നവീകരിക്കുക,श्रेणीसुधारित करा
നവീകരിക്കുക,श्रेणीसुधारित करा
അപ്ലിങ്ക്,अपलिंक
ഉയർന്ന ലോഡ്,उच्च भार
ഓവർഹെഡ് മെമ്മറി ഏരിയ,ओव्हरहेड मेमरी क्षेत्र
"1. ഓരോ പ്രവാഹത്തിനും, 2. പ്രതികൂലം","1. प्रति प्रवाह, 2. प्रतिकूल"
അധിക സമയം,जादा वेळ
"1.അപ്പർ, 2.അപ്പർ, 3.മുകളിലേക്ക്","1.वरचा, 2.वरचा, 3.वरचा"
"1.Usenet, 2.Use","1.Usenet, 2.Use"
"1.നെറ്റ് ഉപയോക്താവ്, 2.ഉപയോക്താവ്","1.नेट वापरकर्ता, 2.वापरकर्ता"
ഉപയോക്തൃ ഏജന്റ്,वापरकर्ता एजंट
ഉപയോക്തൃ പ്രാമാണീകരണം,वापरकर्ता प्रमाणीकरण
