Telugu,Punjabi
స్థలం,ਸਪੇਸ
అంతరం,ਸਪੇਸਿੰਗ
స్పేడ్ పని,ਕੂੜੇ ਦਾ ਕੰਮ
విడి,ਸਪੇਅਰ
విడి కాపీ,ਸਪੇਅਰ ਕਾਪੀ
ఖాళీ సమయంలో,ਵੇਹਲੇ ਵਕਤ
స్పీకర్,ਸਪੀਕਰ
ప్రత్యేకత,ਵਿਸ਼ੇਸ਼
ప్రత్యేక సామర్థ్యం పరీక్ష,ਵਿਸ਼ੇਸ਼ ਯੋਗਤਾ ਟੈਸਟ
ప్రత్యేక భత్యం,ਵਿਸ਼ੇਸ਼ ਭੱਤਾ
ప్రత్యేక సెల్,ਵਿਸ਼ੇਸ਼ ਸੈੱਲ
ప్రత్యేక ప్రశంసలు,ਵਿਸ਼ੇਸ਼ ਤਾਰੀਫ
ప్రత్యేక పరిహార భత్యం,ਵਿਸ਼ੇਸ਼ ਮੁਆਵਜ਼ਾ ਭੱਤਾ
ప్రత్యేక డ్రైవ్,ਵਿਸ਼ੇਸ਼ ਡਰਾਈਵ
ప్రత్యేక గ్రాంట్,ਵਿਸ਼ੇਸ਼ ਗ੍ਰਾਂਟ
స్పెషలిస్ట్,ਮਾਹਰ
స్పెషలైజేషన్,ਮੁਹਾਰਤ
ప్రత్యేక మెసెంజర్,ਵਿਸ਼ੇਸ਼ ਮੈਸੇਂਜਰ
ప్రత్యేక వేతనం,ਵਿਸ਼ੇਸ਼ ਤਨਖਾਹ
స్పెషల్ పవర్ ఆఫ్ అటార్నీ,ਅਟਾਰਨੀ ਦੀ ਵਿਸ਼ੇਸ਼ ਪਾਵਰ
ప్రత్యేక రక్షణ సమూహం,ਵਿਸ਼ੇਸ਼ ਸੁਰੱਖਿਆ ਸਮੂਹ
నిర్దిష్ట,ਖਾਸ
స్పెసిఫికేషన్,ਨਿਰਧਾਰਨ
నిర్దిష్ట తిరస్కరణ,ਖਾਸ ਇਨਕਾਰ
నిర్దిష్ట కారణం,ਖਾਸ ਕਾਰਨ
నమూనా సంతకం,ਨਮੂਨੇ ਦੇ ਦਸਤਖਤ
Ulation హాగానాలు,ਕਿਆਸਅਰਾਈਆਂ
ప్రసంగం,ਭਾਸ਼ਣ
వేగం,ਗਤੀ
స్పీడ్ బ్రేకర్,ਸਪੀਡ ਬ੍ਰੇਕਰ
వేగ పరిమితి,ਰਫ਼ਤਾਰ ਸੀਮਾ
స్పీడ్ పోస్ట్,ਸਪੀਡ ਪੋਸਟ
వేగవంతమైన చర్య,ਤੇਜ਼ੀ ਨਾਲ ਕਾਰਵਾਈ
గోళం,ਗੋਲਾ
మురి బైండింగ్,ਸਪਿਰਲ ਬਾਈਡਿੰਗ
స్ప్లిట్ డ్యూటీ,ਸਪਲਿਟ ਡਿ duty ਟੀ
ప్రతినిధి (= స్పోక్స్ వ్యక్తి),ਬੁਲਾਰਾ (= ਬੋਲਿਆ ਵਿਅਕਤੀ)
స్పాన్సర్,ਸਪਾਂਸਰ
స్పాన్సర్షిప్,ਸਪਾਂਸਰਸ਼ਿਪ
స్పాట్ తనిఖీ,ਸਪਾਟ ਨਿਰੀਖਣ
స్పాట్ చెల్లింపు,ਸਪਾਟ ਭੁਗਤਾਨ
జీవిత భాగస్వామి,ਜੀਵਨ ਸਾਥੀ
స్క్వాడ్,ਸਕੁਐਡ
స్థిరత్వం,ਸਥਿਰਤਾ
సిబ్బంది,ਸਟਾਫ
స్టాఫ్ అసోసియేషన్,ਸਟਾਫ ਐਸੋਸੀਏਸ਼ਨ
స్టాఫ్ ఇన్స్పెక్షన్ యూనిట్,ਸਟਾਫ ਨਿਰੀਖਣ ਇਕਾਈ
సిబ్బంది త్రైమాసికం,ਸਟਾਫ ਕੁਆਰਟਰ
సిబ్బంది గది,ਸਟਾਫ ਰੂਮ
స్టాఫ్ వెల్ఫేర్ ఫండ్,ਸਟਾਫ ਵੈੱਲਫੇਅਰ ਫੰਡ
దశ,ਪੜਾਅ
స్తబ్దత,ਖੜੋਤ
వాటాను,ਹਿੱਸੇਦਾਰੀ
స్టాంప్,ਸਟੈਂਪ
స్టాంప్ డ్యూటీ,ਸਟੈਂਪ ਡਿ duty ਟੀ
స్టాంప్డ్ ఎన్వలప్,ਸਟੈਂਪਡ ਲਿਫਾਫਾ
స్టాంప్ ప్యాడ్,ਸਟੈਂਪ ਪੈਡ
స్టాంప్ పేపర్,ਸਟੈਂਪ ਪੇਪਰ
స్టాండ్,ਖੜੇ
ప్రమాణం,ਸਟੈਂਡਰਡ
ప్రామాణిక ఒప్పందం,ਸਟੈਂਡਰਡ ਸਮਝੌਤਾ
ప్రామాణిక మినహాయింపు,ਮਿਆਰੀ ਕਟੌਤੀ
ప్రామాణిక ఆకృతి,ਸਟੈਂਡਰਡ ਫਾਰਮੈਟ
ప్రామాణీకరణ,ਮਾਨਕੀਕਰਨ
ప్రామాణిక మనిషి-గంటలు,ਸਟੈਂਡਰਡ ਮੈਨ-ਘੰਟੇ
జీవన ప్రమాణం,ਰਹਿਣ ਦਾ ਮਿਆਰ
ప్రామాణిక పనితీరు,ਮਿਆਰੀ ਪ੍ਰਦਰਸ਼ਨ
ప్రామాణిక రేటు,ਸਟੈਂਡਰਡ ਰੇਟ
స్టాండ్బై అమరిక,ਸਟੈਂਡਬਾਏ ਦਾ ਪ੍ਰਬੰਧ
నిలబడి,ਖੜ੍ਹੇ
స్టాండింగ్ కమిషన్,ਖੜ੍ਹੇ ਕਮਿਸ਼ਨ
స్టాండింగ్ కమిటీ,ਖੜ੍ਹੀ ਕਮੇਟੀ
స్టాండింగ్ ఆర్డర్,ਖੜ੍ਹੇ ਕ੍ਰਮ
నిలిచిపోతుంది,ਖੜੇ
నటించారు,ਸਟਾਰਡ
నటించిన ప్రశ్న,ਸਿਤਾਰਾ ਸਵਾਲ
స్టార్టర్,ਸਟਾਰਟਰ
ప్రారంభ జీతం,ਤਨਖਾਹ ਸ਼ੁਰੂ ਕਰਨਾ
రాష్ట్రం,ਰਾਜ
రాష్ట్ర విందు,ਸਟੇਟ ਦਾਵਤ
రాష్ట్ర ప్రభుత్వం,ਰਾਜ ਸਰਕਾਰ
రాష్ట్ర అతిథి,ਰਾਜ ਮਹਿਮਾਨ
రాష్ట్ర జాబితా,ਰਾਜ ਦੀ ਸੂਚੀ
ప్రతిష్టంభన,ਰੁਕਾਵਟ
ప్రకటన,ਬਿਆਨ
ఖాతా ప్రకటన,ਖਾਤੇ ਦਾ ਬਿਆਨ
వాస్తవాల ప్రకటన,ਤੱਥਾਂ ਦਾ ਬਿਆਨ
ఆరోగ్య స్థితి,ਸਿਹਤ ਦੀ ਸਥਿਤੀ
రాజనీతిజ్ఞుడు,ਸਟੇਟਸਮੈਨ
స్టాటిక్,ਸਥਿਰ
స్టేషన్,ਸਟੇਸ਼ਨ
స్థిర స్టాక్,ਸਟੇਸ਼ਨਰੀ ਸਟਾਕ
స్టేషనరీ,ਸਟੇਸ਼ਨਰੀ
స్టేషన్ సెలవు,ਸਟੇਸ਼ਨ ਛੁੱਟੀ
గణాంక,ਅੰਕੜਾ
గణాంక డేటా,ਅੰਕੜਾ ਡਾਟਾ
గణాంకాలు,ਅੰਕੜੇ
స్థితి,ਸਥਿਤੀ
యథాతథంగా,ਵਰਤਮਾਨ ਸਥਿਤੀ
స్థితి నివేదిక,ਸਥਿਤੀ ਰਿਪੋਰਟ
హోదాకి చిహ్నం,ਸਥਿਤੀ ਪ੍ਰਤੀਕ
శాసనం,ਕਾਨੂੰਨ
చట్టబద్ధమైన,ਕਾਨੂੰਨੀ
చట్టబద్ధమైన శరీరం,ਕਾਨੂੰਨੀ ਸਰੀਰ
చట్టబద్ధమైన సెలవు,ਕਾਨੂੰਨੀ ਛੁੱਟੀ
చట్టబద్ధమైన హక్కులు,ਕਾਨੂੰਨੀ ਅਧਿਕਾਰ
ఉండండి,ਰਹੋ
Std,Std
స్థిరమైన పెరుగుదల,ਸਥਿਰ ਵਿਕਾਸ
నిటారుగా పెరుగుదల,ਵਧਿਆ ਹੋਇਆ ਵਾਧਾ
క్రియాశీలక కమిటీ,ਸੰਚਾਲਨ ਕਮੇਟੀ
స్టెనోగ్రఫీ,ਸਟੈਨੋਗ੍ਰਾਫੀ
స్టెరిలైజేషన్,ਨਸਬੰਦੀ
స్టెర్న్ యాక్షన్,ਸਖਤ ਕਾਰਵਾਈ
కళంకం,ਕਲੰਕ
ఉద్దీపన,ਉਤੇਜਨਾ
స్టైఫండ్,ਵਜ਼ੀਫ਼ੇ
నిబంధన,ਨਿਰਧਾਰਤ
నిర్దేశించిన కాలపరిమితి,ਨਿਰਧਾਰਤ ਸਮੇਂ ਦੀ ਸੀਮਾ
నిబంధన,ਨਿਰਧਾਰਤ
స్టాక్,ਸਟਾਕ
స్టాక్ రిజిస్టర్,ਸਟਾਕ ਰਜਿਸਟਰ
స్టాక్ టేకింగ్,ਸਟਾਕ-ਲੈਣਾ
స్టాక్ వాల్యుయేషన్,ਸਟਾਕ ਮੁੱਲ
స్టాప్‌గ్యాప్ అమరిక,ਸਟਾਪਗੈਪ ਪ੍ਰਬੰਧ
నిల్వ,ਸਟੋਰੇਜ
నిల్వ స్థలం,ਸਟੋਰੇਜ ਸਪੇਸ
స్టోర్,ਸਟੋਰ
నేరుగా,ਸਿੱਧਾ
జాతి,ਖਿਚਾਅ
వింత,ਅਜੀਬ
అపరిచితుడు,ਅਜਨਬੀ
స్ట్రాటా,ਸਟ੍ਰਾਟਾ
వ్యూహం,ਰਣਨੀਤੀ
స్ట్రాటిఫికేషన్,ਸਟਰੇਟੀਕੇਸ਼ਨ
స్ట్రీమ్‌లైన్,ਸਟ੍ਰੀਮਲਾਈਨ
బలం,ਤਾਕਤ
బలోపేతం,ਮਜ਼ਬੂਤ
కఠినమైన,ਸਖ਼ਤ
ఒత్తిడి,ਤਣਾਅ
ఒత్తిడి నిర్వహణ,ਤਣਾਅ ਪ੍ਰਬੰਧਨ
కఠినమైన,ਸਖਤ
ఖచ్చితంగా,ਸਖਤੀ ਨਾਲ
కఠినత,ਸਖਤੀ
కఠినమైన,ਸਖਤੀਕਰ
సమ్మె,ਹੜਤਾਲ
స్ట్రైక్ కాల్,ਹੜਤਾਲ ਕਾਲ
స్ట్రింగెన్సీ,ਸਖ਼ਤ
స్ట్రిప్,ਪੱਟੀ
పోరాడాలి,ਕੋਸ਼ਿਸ਼ ਕਰੋ
నిల్వ సామర్థ్యం,ਸਟੋਰੇਜ ਸਮਰੱਥਾ
బలమైన గది,ਮਜ਼ਬੂਤ ​​ਕਮਰਾ
నిర్మాణ,Struct ਾਂਚਾਗਤ
నిర్మాణం,Structure ਾਂਚਾ
నిర్మాణాత్మక ఇంటర్వ్యూ,ਸਟਰਕਚਰਡ ਇੰਟਰਵਿ.
నిర్మాణాత్మక చెల్లింపు,Struct ਾਂਚਾਗਤ ਤਨਖਾਹ
పోరాటం,ਸੰਘਰਸ਼
మొండి పట్టుదలగల,ਜ਼ਿੱਦੀ
స్టూడియో,ਅਧਿਐਨ
అధ్యయనం,ਅਧਿਐਨ
అధ్యయనం సెలవు,ਅਧਿਐਨ ਛੁੱਟੀ
విషయం,ਚੀਜ਼ਾਂ
ఆశ్చర్యకరమైనది,ਮੂਰਖ
శైలి,ਸ਼ੈਲੀ
ఉప,ਉਪ
ఉప కమిటీ,ਸਬ-ਕਮੇਟੀ
ఉప కాంట్రాక్ట్,ਸਬ-ਇਕਰਾਰਨਾਮਾ
ఉప జిల్లా,ਸਬ ਜ਼ਿਲ੍ਹੇ
ఉప విభజన,ਸਬ-ਡਵੀਜ਼ਨ
ఉప తల,ਉਪ-ਦਿਮਾਗ
విషయం,ਵਿਸ਼ਾ
ఆత్మాశ్రయ,ਵਿਅਕਤੀਗਤ
సబ్‌జూడీస్,ਅਧੀਨ
సబ్‌లైజ్,ਸਿਕਿਆ ਖੇਤਰ
సబ్‌లెట్టింగ్,Oubleting
సమర్పణ,ਅਧੀਨਗੀ
లొంగినది,ਅਧੀਨਗੀ
సబార్డినేట్ కార్యాలయం,ਅਧੀਨ ਦਫਤਰ
సబార్డినేట్ సేవలు,ਅਧੀਨ ਸੇਵਾਵਾਂ
సబార్డినేట్ సిబ్బంది,ਅਧੀਨ ਸਟਾਫ
ఉపప్రాగ్రాఫ్,ਉਪ -ਰਾਗ੍ਰਾਫ
సబ్రేల్,ਸਬਜੋਲ
సభ్యత్వాన్ని పొందండి,ਸਬਸਕ੍ਰਾਈਬ
చందా మూలధనం,ਸਬਸਕ੍ਰਾਈਡ ਪੂੰਜੀ
చందాదారుడు,ਗਾਹਕ
చందా,ਗਾਹਕੀ
ఉపవిభాగం,ਉਪ-ਭਾਗ
తరువాత,ਇਸ ਤੋਂ ਬਾਅਦ
తదుపరి చర్య,ਬਾਅਦ ਦੀ ਕਾਰਵਾਈ
తరువాత,ਬਾਅਦ ਵਿੱਚ
అనుబంధ సంస్థ,ਸਹਾਇਕ
అనుబంధ సంస్థలు,ਸਹਾਇਕ ਸੰਸਥਾਵਾਂ
అనుబంధ పరిశ్రమ,ਸਹਾਇਕ ਉਦਯੋਗ
అనుబంధ ఆదేశం,ਸਬਸਿਡੀ ਫਤਵਾ
అనుబంధ రశీదు,ਸਹਾਇਕ ਰਸੀਦ
అనుబంధ రిజిస్టర్,ਸਹਾਇਕ ਰਜਿਸਟਰ
సబ్సిడీ,ਸਬਸਿਡੀ
సబ్సిడీ,ਸਬਸਿਡੀਕੇਟਾਈਜ਼ਡ
సబ్సిడీ వసతి,ਸਬਸਿਡੀ ਵਾਲੀ ਰਿਹਾਇਸ਼
సబ్సిడీ,ਸਬਸਿਡੀ
జీవనాధారం,ਗੁਲਾਬ
జీవనాధార భత్యం,ਗੁਲਾਬ ਭੱਤਾ
జీవనాధార మంజూరు,ਗੁਲਾਬ ਦੇਣ ਦੀ ਗਰਾਂਟ
ప్రామాణికమైన,ਘਟੀਆ
గణనీయమైన,ਕਾਫ਼ੀ
సబ్‌స్టాంటియేట్,ਕਾਫ਼ੀ
సబ్స్టాంటివ్,ਠੋਸ
గణనీయమైన చెల్లింపు,ਕਾਫ਼ੀ ਤਨਖਾਹ
గణనీయమైన పోస్ట్,ਠੋਸ ਪੋਸਟ
ప్రత్యామ్నాయం,ਬਦਲ
ప్రత్యామ్నాయం,ਬਦਲ
ఉప ఉప-పేరా,ਉਪ ਉਪ-ਪੈਰਾ
సబర్బన్,ਉਪਨਗਰ
ఉపవిభాగం,ਉਪਨੋ.
ఉపశమనం,ਅਧੀਨਗੀ
సబ్వే,ਸਬਵੇਅ
తరువాత,ਸਫਲ
వారసత్వం,ਉਤਰਾਧਿਕਾਰੀ
వరుస,ਲਗਾਤਾਰ
వారసుడు,ਉਤਰਾਧਿਕਾਰੀ
సహాయక,ਸੁੱਕ ਜਾਣ ਵਾਲਾ
స్యూ,ਮੁਕੱਦਮਾ
బాధ,ਦੁੱਖ
బాధ,ਦੁੱਖ
సరిపోతుంది,ਕਾਫ਼ੀ
ప్రత్యయం,ਪਿਛੇਤਰ
ఓటు హక్కు,ਦੁੱਖ
సూచన,ਸੁਝਾਅ
సూచన పెట్టె,ਸੁਝਾਅ ਬਕਸਾ
సూచనల పుస్తకం,ਸੁਝਾਅ ਕਿਤਾਬ
సూచనాత్మక,ਸੁਝਾਅ
ఆత్మహత్య,ਖੁਦਕੁਸ਼ੀ
సూట్,ਮੁਕੱਦਮਾ
అనుకూలత,ਅਨੁਕੂਲਤਾ
తగిన చర్య,ਉਚਿਤ ਕਾਰਵਾਈ
సరిపోతుంది,Suited
మొత్తం,ਜੋੜ
సంక్షిప్తంగా,ਸੰਖੇਪ ਵਿੱਚ
సారాంశం,ਸੰਖੇਪ
సారాంశ ట్రయల్,ਸੰਖੇਪ ਅਜ਼ਮਾਇਸ਼
సంక్షిప్తం,ਦਾ ਸਾਰ
శిఖరం,ਸੰਮੇਲਨ
సమన్,ਸੰਮਨ
సుమంప్టీ భత్యం,ਸਮਕਾਲੀ ਭੱਤਾ
సంకలనం,ਜੋੜ
సుంద్రీ,ਸੰਜੀਦਾ
SUO MOTO,ਸੂਓ ਮੋਟੋ
సూపరన్యునేషన్,ਅਨੁਚਿਤ
సూపరన్యునేషన్ పెన్షన్,ਸੁਪਰਨੁਕੇਸ਼ਨ ਪੈਨਸ਼ਨ
ఉపరితల,ਸਤਹੀ
నిరుపయోగంగా,ਬੇਲੋੜੀ
సూపర్మోస్,ਸੁਪਰਿਮਜ਼
సుపీరియర్,ਉੱਤਮ
ఆధిపత్యం,ਉੱਤਮਤਾ
సూపర్న్యూమరీ,ਅਲੌਕਿਕ
సూపర్న్యూమరీ పోస్ట్,ਅਲੌਕਿਕ ਪੋਸਟ
సూపర్‌స్క్రయిబ్,ਸੁਪਰਸੁਰਵਲੀ
సూపర్‌స్క్రిప్షన్,ਸੁਪਰ
సూపర్సైడ్,ਸੁਪਰਬੇਡ
సూపర్‌సెషన్,ਆਪਸੀ
సూపర్ స్ట్రక్చర్,ਸੁਪਰਸਟ੍ਰਕਚਰ
సూపర్ టాక్స్,ਸੁਪਰਟੈਕਸ
సూపర్ టైమ్‌స్కేల్,ਸੁਪਰ ਟਾਈਮਕੇਲ
పర్యవేక్షణ,ਨਿਗਰਾਨੀ
పర్యవేక్షకుడు,ਸੁਪਰਵਾਈਜ਼ਰ
పర్యవేక్షక సిబ్బంది,ਸੁਪਰਵਾਈਜ਼ਰੀ ਸਟਾਫ
అనుబంధం,ਪੂਰਕ
అనుబంధ,ਪੂਰਕ
అనుబంధ బడ్జెట్,ਪੂਰਕ ਬਜਟ
అనుబంధ ఖర్చు,ਪੂਰਕ ਲਾਗਤ
అనుబంధ డిమాండ్,ਪੂਰਕ ਦੀ ਮੰਗ
అనుబంధ గ్రాంట్,ਪੂਰਕ ਗ੍ਰਾਂਟ
అనుబంధ ప్రశ్న,ਪੂਰਕ ਸਵਾਲ
అనుబంధ నియమాలు,ਪੂਰਕ ਨਿਯਮ
సరఫరాదారు,ਸਪਲਾਇਰ
సరఫరా,ਸਪਲਾਈ
మద్దతు,ਸਹਾਇਤਾ
మద్దతుదారు,ਸਮਰਥਕ
సహాయక పత్రాలు,ਸਹਾਇਤਾ ਦਸਤਾਵੇਜ਼
అణచివేయండి,ਦਬਾਉਣ
ఆధిపత్యం,ਸਰਬੋਤਮਤਾ
సుప్రీం,ਸਰਵਉੱਚ
సర్‌చార్జ్,ਸਰਚਾਰਜ
జ్యూరీ,ਯਕੀਨਨ
పూచికత్తు పత్రం,ਯਕੀਨਨ ਬਾਂਡ
ఉపరితల తనిఖీ,ਸਤਹ ਨਿਰੀਖਣ
ఉపరితల రవాణా,ਸਤਹ ਆਵਾਜਾਈ
శస్త్రచికిత్స,ਸਰਜਰੀ
ఇంటిపేరు,ਉਪਨਾਮ
మిగులు,ਸਰਪਲੱਸ
మిగులు బడ్జెట్,ਸਰਪਲੱਸ ਬਜਟ
మిగులు నివేదిక,ਸਰਪਲੱਸ ਰਿਪੋਰਟ
మిగులు సిబ్బంది,ਸਰਪਲੱਸ ਸਟਾਫ
ఆశ్చర్యకరమైన తనిఖీ,ਹੈਰਾਨੀ ਦੀ ਜਾਂਚ
ఆశ్చర్యకరమైన సందర్శన,ਹੈਰਾਨੀ ਵਾਲੀ ਮੁਲਾਕਾਤ
లొంగిపోవటం,ਸਮਰਪਣ
పరిసరాలు,ਮਾਹੌਲ
సర్టాక్స్,Surtax
నిఘా,ਨਿਗਰਾਨੀ
సర్వే,ਸਰਵੇਖਣ
సర్వే నివేదిక,ਸਰਵੇ ਰਿਪੋਰਟ
మనుగడ,ਬਚਾਅ
బతికేది,ਬਚਣਾ
సర్వైవర్,ਬਚਾਅ
ససెప్టబిలిటీ,ਸੰਵੇਦਨਸ਼ੀਲਤਾ
అనుమానితుడు,ਸ਼ੱਕੀ
సస్పెండ్,ਮੁਅੱਤਲ
సస్పెన్స్,ਸਸਪੈਂਸ
సస్పెన్స్ ఖాతా,ਸਸਪੈਂਸ ਖਾਤਾ
సస్పెన్షన్,ਮੁਅੱਤਲ
సస్పెన్షన్ ఆర్డర్,ਮੁਅੱਤਲ ਆਰਡਰ
అనుమానం,ਸ਼ੱਕ
సస్టైనబుల్,ਟਿਕਾ.
స్థిరమైన పెరుగుదల,ਟਿਕਾ able ਵਾਧਾ
తగిలిన,ਕਾਇਮ
ప్రమాణం,ਸਹੁੰ
ప్రమాణ స్వీకారం,ਸਹੁੰ ਚੁੱਕਣੀ
సిలబస్,ਸਿਲੇਬਸ
చిహ్నం,ਚਿੰਨ੍ਹ
సమరూపత,ਸਮਮਿਤੀ
సానుభూతి,ਹਮਦਰਦੀ
సానుభూతి సమ్మె,ਹਮਦਰਦੀ ਹੜਤਾਲ
సింపోజియం,ਸਿੰਪੋਸੀਅਮ
లక్షణం,ਲੱਛਣ
సమకాలీకరించండి,ਸਮਕਾਲੀ
సారాంశం,Synopiss
సంశ్లేషణ,ਸੰਸਲੇਸ਼ਣ
సింథటిక్,ਸਿੰਥੈਟਿਕ
వ్యవస్థ,ਸਿਸਟਮ
క్రమబద్ధమైనది,ਯੋਜਨਾਬੱਧ
క్రమబద్ధమైన పని,ਯੋਜਨਾਬੱਧ ਕੰਮ
వ్యవస్థల విశ్లేషణ,ਸਿਸਟਮ ਵਿਸ਼ਲੇਸ਼ਣ
టాబ్ ఫోల్డర్,ਟੈਬ ਫੋਲਡਰ
పట్టిక,ਟੇਬਲ
టేబులో,ਝਾਂਕੀ
విషయ సూచిక,ਵਿਸ਼ਾ - ਸੂਚੀ
ఇంటి పట్టిక,ਘਰ ਦੀ ਸਾਰਣੀ
పట్టిక,ਟੈਬਲਰ
పట్టిక ప్రకటన,ਟੈਬਲੇਟ ਸਟੇਟਮੈਂਟ
పట్టిక,ਟੈਬਲੇਸ਼ਨ
టాబ్యులేటర్,ਤਾਬੀਕ
టాకిల్,ਨਜਿੱਠਦਾ ਹੈ
వ్యూహం,ਚਾਲ
వ్యూహాత్మక,ਕਠੋਰ
వ్యూహం,ਰਣਨੀਤੀ
ట్యాగ్,ਟੈਗ
ఇంటి చెల్లింపు తీసుకోండి,ਘਰ ਦੀ ਤਨਖਾਹ ਲਓ
స్వాధీనం,ਕਬਜਾ ਕਰਨਾ
ప్రతిభావంతులైన,ਪ੍ਰਤਿਭਾਵਾਨ
ప్రతిభ శోధన,ਪ੍ਰਤਿਭਾ ਖੋਜ
Tally,ਟੈਲੀ
టాలీ కార్డ్,Taal ਕਾਰਡ
ట్యాంపరింగ్,ਛੇੜਛਾੜ
స్పష్టమైన,ਠੋਸ
స్పష్టమైన ఆస్తి,ਠੋਸ ਸੰਪਤੀ
టేప్,ਚੇਪੀ
నొక్కడం,ਟੇਪਿੰਗ
టార్డినెస్,ਕਠੋਰਤਾ
లక్ష్యం,ਟੀਚਾ
లక్ష్యం తేదీ,ਟਾਰਗੇਟ ਦੀ ਤਾਰੀਖ
సుంకం,ਟੈਰਿਫ
TARNISH,ਝਰਨੀ
పని,ਕੰਮ
టాస్క్ ఫోర్స్,ਟਾਸਕ ਫੋਰਸ
పన్ను,ਟੈਕਸ
పన్ను తగ్గింపు,ਟੈਕਸ ਖਤਮ
పన్ను పరిధిలోకి వచ్చేది,ਟੈਕਸਯੋਗ
పన్ను పరిధిలోకి వచ్చే ఆదాయం,ਕਰਯੋਗ ਆਮਦਨ
పన్ను సర్దుబాటు,ਟੈਕਸ ਵਿਵਸਥਾ
పన్ను లెక్కించుట,ਟੈਕਸ ਮੁਲਾਂਕਣ
పన్ను,ਟੈਕਸ
పన్ను ఎగవేత,ਟੈਕਸ ਬਚਣ
పన్ను సలహాదారు,ਟੈਕਸ ਸਲਾਹਕਾਰ
పన్ను ప్రకటన,ਟੈਕਸ ਘੋਸ਼ਣਾ
మూలం వద్ద తీసివేయబడిన పన్ను,ਸਰੋਤ 'ਤੇ ਟੈਕਸ ਕਟੌਤੀ
పన్ను మినహాయింపు,ਟੈਕਸ ਕਟੌਤੀ
పన్ను ఎగవేత,ਟੈਕਸ ਚੋਰੀ
పన్ను మినహాయింపు,ਟੈਕਸ ਦੀ ਛੋਟ
పన్ను రహిత,ਟੈਕਸ ਮੁਫਤ
పన్ను చెల్లింపుదారు,ਟੈਕਸ ਅਦਾ ਕਰਨ ਵਾਲਾ
పన్ను రిబేటు,ਟੈਕਸ ਛੂਟ
పన్ను రిటర్న్,ਟੈਕਸ ਰਿਟਰਨ
పన్ను షెడ్యూల్,ਟੈਕਸ ਦੀ ਤਹਿ
జట్టు స్పూర్తి,ਟੀਮ ਦੀ ਭਾਵਨਾ
జట్టు పని,ਟੀਮ ਦਾ ਕੰਮ
భాష్ప వాయువు,ਅੱਥਰੂ ਗੈਸ
సాంకేతిక,ਤਕਨੀਕੀ
సాంకేతిక సలహా,ਤਕਨੀਕੀ ਸਲਾਹ
సాంకేతిక కళాశాల,ਤਕਨੀਕੀ ਕਾਲਜ
సాంకేతిక సమాచారం,ਤਕਨੀਕੀ ਡੇਟਾ
సాంకేతిక పోస్ట్,ਤਕਨੀਕੀ ਪੋਸਟ
సాంకేతిక అర్హత,ਤਕਨੀਕੀ ਯੋਗਤਾ
సాంకేతిక నైపుణ్యం,ਤਕਨੀਕੀ ਹੁਨਰ
సాంకేతిక పదం,ਤਕਨੀਕੀ ਸ਼ਬਦ
సాంకేతిక శిక్షణ,ਤਕਨੀਕੀ ਸਿਖਲਾਈ
సాంకేతిక నిపుణుడు,ਟੈਕਨੀਸ਼ੀਅਨ
టెక్నిక్,ਤਕਨੀਕ
టెక్నోక్రసీ,ਤਕਨੀਕੀ
టెక్నోక్రాట్,ਟੈਕਨੋਕਰੇਟ
సాంకేతిక,ਤਕਨੀਕੀ
సాంకేతిక నిపుణుడు,ਟੈਕਨੋਲੋਜਿਸਟ
సాంకేతికం,ਟੈਕਨੋਲੋਜੀ
టెలిబ్యాంకింగ్,ਟੈਲੀਬਾਨਕਿੰਗ
టెలిగ్రామ్,ਤਾਰ
టెలిగ్రాఫిక్ చిరునామా,ਟੈਲੀਗ੍ਰਾਫਿਕ ਐਡਰੈਸ
టెలిగ్రఫీ,ਤਾਰ
టెలిప్రెంటర్ సందేశం,ਟੈਲੀਪ੍ਰਿੰਟਟਰ ਸੁਨੇਹਾ
టెలివిజన్,ਟੈਲੀਵੀਜ਼ਨ
టెలివర్కింగ్,ਟੈਲੀਅਮਾਨਿੰਗ
టెలిక్స్,ਟੈਲੀਐਕਸ
టెల్లర్,ਟੇਲਰ
కోపం,ਗੁੱਸਾ
స్వభావం,ਸੁਭਾਅ
స్వభావం,ਸੁਭਾਅ
ఉష్ణోగ్రత,ਤਾਪਮਾਨ
టెంపో,ਟੈਂਪੋ
తాత్కాలిక,ਅਸਥਾਈ
తాత్కాలిక ముందస్తు,ਅਸਥਾਈ ਪੇਸ਼ਗੀ
తాత్కాలిక నియామకం,ਅਸਥਾਈ ਮੁਲਾਕਾਤ
తాత్కాలిక వైకల్యం,ਅਸਥਾਈ ਅਪਾਹਜਤਾ
తాత్కాలిక పోస్ట్,ਅਸਥਾਈ ਪੋਸਟ
తాత్కాలిక పరిమితి,ਅਸਥਾਈ ਪਾਬੰਦੀ
తాత్కాలిక ఖాళీ,ਅਸਥਾਈ ਖਾਲੀ
టెంప్టేషన్,ਪਰਤਾਵੇ
టేనబుల్,ਕਾਰਜਕਾਲ
చిత్తశుద్ధి,ਤਣਾਅ
అద్దె,ਕਿਰਾਏਦਾਰੀ
అద్దెదారు,ਕਿਰਾਏਦਾਰ
ధోరణి,ਰੁਝਾਨ
టెండర్,ਟੈਂਡਰ
టెండర్ బాక్స్,ਟੈਂਡਰ ਬਾਕਸ
టెండరర్,ਟੈਂਡਰਕਰਤਾ
