Odiya,English
ବିଭାଗ କ୍ଷେତ୍ର,quotient field
ବିଭାଗ ଗୋଷ୍ଠୀ,quotient group
ଭାଗ ନିୟମ |,quotient law
ବିଭାଗ ସେଟ୍,quotient set
ବିଭାଗ ଜନସଂଖ୍ୟା,quotient space
ବିଭାଗ ଗଠନ,quotient topology
ବ୍ୟାସାର୍ଦ୍ଧ,radial
ରେଡିଆନ୍,radian
ରେଡିଆନ୍ ମାପ |,radian measure
କର୍ନି,radical
moolaksha,radical axis
ଟ୍ୟାକ୍ସୋନୋମି,radical sign
ରେଡିଓ,radius
ସମ୍ମିଶ୍ରଣ ବ୍ୟାସାର୍ଦ୍ଧ |,radius of convergence
ବକ୍ରତା,radius of curvature
ପୋଲାରିଟି ଲାଇନ୍ |,radius vector
ରେଡିକ୍ସ |,radix
ଅନିୟମିତ ତ୍ରୁଟି |,random error
ଅନିୟମିତ କାର୍ଯ୍ୟ |,random function
ରାଣ୍ଡୋମାଇଜେସନ୍ |,randomization
ରାଣ୍ଡମାଇଜଡ୍ ବ୍ଲକ୍ |,randomised blocks
ଅନିୟମିତ ମଡେଲ୍ |,random model
ଅନିୟମିତ ସଂଖ୍ୟା |,random number
ଅନିୟମିତ ନମୁନା |,random sampling
ରାଣ୍ଡମ୍ ଭେରିଏବଲ୍ |,random variable
"ପରିସର, ପରିସର, ପରିସର, ପରିସର |",range
ସମ୍ମିଶ୍ରଣ ଜଟିଳ |,range of convergence
ଏକୀକରଣ ପରିସର,range of integration
ସମ୍ପର୍କ ପରିସର,range of relation
କ୍ୟାମ୍ପସ୍ ଜନସଂଖ୍ୟା,range space
ଗ୍ରେଡ୍,rank
ର୍ୟାଙ୍କ୍ ସମ୍ପର୍କ,rank correlation
ମାଟ୍ରିକ୍ ଗ୍ରେଡ୍,rank of matrix
କ୍ରମ ନମୁନା ସର୍ଟ କରନ୍ତୁ |,rank order statistics
ପରିବର୍ତ୍ତନ ହାର,rate of change
ସମ୍ମିଶ୍ରଣ ହାର,rate of convergence
ତୁଳନାତ୍ମକ,Ratio
ଯୁକ୍ତିଯୁକ୍ତ |,Rational
ଯୁକ୍ତିଯୁକ୍ତ ଅଭିବ୍ୟକ୍ତି |,rational expression
ଯୁକ୍ତିଯୁକ୍ତ କ୍ଷେତ୍ର |,rational field
ଯୁକ୍ତିଯୁକ୍ତ କାର୍ଯ୍ୟ,rational function
ଭେଦଭାବର ଯୁକ୍ତିଯୁକ୍ତକରଣ |,rationalisation of the denominator
ଯୁକ୍ତିଯୁକ୍ତ ସଂଖ୍ୟା |,rational number
ଯୁକ୍ତିଯୁକ୍ତ ସଂଖ୍ୟା କ୍ଷେତ୍ର |,rational number field
ଯୁକ୍ତିଯୁକ୍ତ କାର୍ଯ୍ୟ,rational operation
ଅନୁପଯୁକ୍ତ ପରୀକ୍ଷା |,ratio test
ଗ୍ରହଣ କରାଯାଇଥିବା ପରି ଅନାବଶ୍ୟକ ଦତ୍ତା |,raw data
"ରଶ୍ମି, କିରଣ, ପାଖ-ଆର, ରୟ, ଶଙ୍କରକୁଶ, ଆର୍ଦ୍ରେଖା, ଆର",ray
ବିମ୍ ଭେକ୍ଟର୍ |,ray vector
ବାସ୍ତବ |,real
ପ୍ରକୃତ ଅକ୍ଷ,real axis
ପ୍ରକୃତ ନିରନ୍ତର |,real continuum
ପ୍ରକୃତ ରେଖା |,real line
ପ୍ରକୃତ ରେଖା ଭେକ୍ଟର ସ୍ପେସ୍ |,real linear vector space
ପ୍ରକୃତ ମ୍ୟାଟ୍ରିକ୍ସ |,real matrix
ପ୍ରକୃତ ସଂଖ୍ୟା,real number
ପ୍ରକୃତ ସଂଖ୍ୟା କ୍ଷେତ୍ର |,real number field
ପ୍ରକୃତ ଅଂଶ |,real part
ପ୍ରକୃତ ବହୁଭୂତ |,real polynomial
ପ୍ରକୃତ ଚତୁର୍ଭୁଜ |,real quadratic
ପ୍ରକୃତ ମାଲୁ,real root
ପ୍ରକୃତ ଜନସଂଖ୍ୟା |,real space
ପ୍ରକୃତ ସମୟ ବ୍ୟବସ୍ଥା |,real time system
ପ୍ରକୃତ ମୂଲ୍ୟ କାର୍ଯ୍ୟ,real valued function
ପ୍ରକୃତ ଭେରିଏବଲ୍ |,real variable
ପ୍ରକୃତ ଭେକ୍ଟର ସ୍ପେସ୍ |,real vector space
"ଓଲଟା, ପାରସ୍ପରିକ, ପାରସ୍ପରିକ",reciprocal
ଓଲଟା ମ୍ୟାଟ୍ରିକ୍ସ |,reciprocal matrix
ଆୟତାକାର,rectangle
"ଆୟତାକାର, ଡାହାଣ କୋଣ, ଡାହାଣ କୋଣ |",rectangular
ଆୟତାକାର ଟେବୁଲ୍ |,rectangular array
"ଡାହାଣ କୋଣ ଅକ୍ଷ, ଡାହାଣ କୋଣ ସଂଯୋଜନା ଅକ୍ଷ |",rectangular axis
ଆୟତାକାର ଘନତା କାର୍ଯ୍ୟ |,rectangular density function
ଡାହାଣ କୋଣିଆ ହାଇପରବୋଲା |,rectangular hyperbola
ଆୟତାକାର ମ୍ୟାଟ୍ରିକ୍ସ |,rectangular matrix
"ଆୟତାକାର ସମାନ୍ତରାଳ, ଡାହାଣ କୋଣ ସମାନ୍ତରାଳ |",rectangular parellelopiped   (cuboid)
ଆର୍କ୍ୟୁଟ୍ ବକ୍ର,rectifiable curve
ପୁନରାବୃତ୍ତି ସୂତ୍ର,recurrence formula
ପର୍ଯ୍ୟାୟ ଦଶମିକ |,recurring decimal
ଟର୍ନାରାଉଣ୍ଡ ଫର୍ମୁଲା |,recursion formula
କ୍ରମିକ ଫର୍ମ |,reduced echelon form
ଅସଙ୍ଗତ କାର୍ଯ୍ୟଦକ୍ଷତା |,reductio-ad-absurdum
"ଲୋଗାରିଦମ୍ ସୂତ୍ର, ସମାନତା ସୂତ୍ର |",reduction formula
"ରେଫରେନ୍ସ ଲାଇନ୍, ରେଫରେନ୍ସ ଲାଇନ୍ |",reference line
ରେଫରେନ୍ସ ପଏଣ୍ଟ ରେଫରେନ୍ସ ପଏଣ୍ଟ |,reference point
ପ୍ରତିଫଳିତ ତରଙ୍ଗ |,reflected wave
ପ୍ରତିଫଳନ,reflection
ସମାନ ନିୟମ |,reflexive law
ସମ୍ମିଶ୍ରଣ ଅଞ୍ଚଳ |,region of convergence
ଭିନ୍ନ ଅଞ୍ଚଳ |,region of divergence
ଏକୀକରଣ ଅଞ୍ଚଳ |,region of integration
ରିଗ୍ରେସନ୍ ଆନାଲିସିସ୍ |,regression analysis
ରିଗ୍ରେସନ୍ ବକ୍ର,regression curve
ରିଗ୍ରେସନ୍ ସମୀକରଣ |,regression equation
ରେଗ୍ରେସନ୍ ଲାଇନ୍,regression line
ରିଗ୍ରେସନ୍ ମଡେଲ୍ |,regression model
ନିୟମିତ ବକ୍ର,regular curve
ଷୋହଳ,regular hexagon
ନିୟମିତ ମ୍ୟାଟ୍ରିକ୍ସ |,regular matrix
ସମାନ୍ତରାଳ |,regular tetrahedron
ଆପେକ୍ଷିକ ସଂପନ୍ନ |,relative complement
ଆପେକ୍ଷିକ ସର୍ବୋଚ୍ଚ |,relative maximum
ଆପେକ୍ଷିକ ସର୍ବନିମ୍ନ |,relative minimum
ଆପେକ୍ଷିକ ସମ୍ଭାବନା |,relative probability (conditional probability)
ଆପେକ୍ଷିକ ବେଗ |,relative velocity
"ଆପେକ୍ଷିକତା, ଆପେକ୍ଷିକତା, ଆପେକ୍ଷିକତା |",Relativity
ଆପେକ୍ଷିକ ତତ୍ତ୍। |,relativity theory
ନିର୍ଭରଯୋଗ୍ୟତା,reliability
ନିର୍ଭରଯୋଗ୍ୟତା ସମସ୍ୟା |,reliability problem
ଅବଶିଷ୍ଟ ପୋଷ୍ଟ,remainder term
ଅବଶିଷ୍ଟ ଥିଓରେମ୍ |,remainder theorem
ପୁନରାବୃତ୍ତି ସୀମା |,repeated limit
ପୁନରାବୃତ୍ତି Riemann-integral |,repeated Riemann integral
ପ୍ରତିନିଧିତ୍ୱ,representation
"ଅବଶିଷ୍ଟ, ଅବଶିଷ୍ଟ",Residue
ଅସୀମତାରେ ରହିଥାଏ |,residue at a pole
"ବିଲୋପ, ପ୍ରତ୍ୟାଖ୍ୟାନ, ଭିନ୍ନତା |",resolution
ଅସନ୍ତୋଷ |,resolution of forces
ବେଗ ଆଡଜଷ୍ଟମେଣ୍ଟ୍ |,resolution of velocities
ଫଳାଫଳ ଫଳାଫଳ,resultant
ଫଳାଫଳ ଶକ୍ତି,resultant force
ଫଳାଫଳ ଭେକ୍ଟର୍ |,resultant vector
ପରିବର୍ତ୍ତିତ ଏକକ ପଦ୍ଧତି |,revised simplex technique
ରମ୍ବସ୍,rhombus
riemann-integral,Riemann integral
"ଡାହାଣ କୋଣ, ଡାହାଣ କୋଣ |",right angle
ଡାହାଣ କୋଣିଆ ତ୍ରିରଙ୍ଗା |,right angled triangle
ଡାହାଣ ବୃତ୍ତାକାର କୋଣ |,right circular cone
ଦକ୍ଷିଣ ସେଟ୍,right coset
ଡାହାଣ ବୃତ୍ତାକାର ସିଲିଣ୍ଡର |,right cylinder
ଘଣ୍ଟା ବୁଲାଇ |,right handed
ଦକ୍ଷିଣ ଓଲଟା,right inverse
"ସଠିକ୍ ପ୍ରମାଣ, ସଠିକ୍ ପ୍ରମାଣ |",rigorous proof
"ରିଙ୍ଗ, ରିଙ୍ଗ",ring
ଇଣ୍ଟିଜର୍ ରିଙ୍ଗ୍,ring of integers
ଆର-ଇଣ୍ଟିଗ୍ରାଲ୍ |,R-integrable
"ମୂଳ, ମୂଳ",root
ବର୍ଗ ମୂଳ ମୂଳ |,root mean square
ବହୁଜନର ମୂଳ |,root of a polynomial
"ଘୂର୍ଣ୍ଣନ, ଘୂର୍ଣ୍ଣନ",rotation
ଗୋଲାକାର ତ୍ରୁଟି |,rounding error
ଧାଡି,row
ଧାଡି-ସ୍ତମ୍ଭ ଗୁଣନ |,row-by-column multiplication
ରେଖା ସମାନତା |,row equivalence
ଧାଡି ମ୍ୟାଟ୍ରିକ୍ସ |,row matrix
ଧାଡି କ୍ରମ |,row rank
ପଳାୟନ ବିନ୍ଦୁ |,saddle point
"ନମୁନା, ନମୁନା",sample
ନମୁନା ଅର୍ଥ |,sample means
ନମୁନା ବିନ୍ଦୁ |,sample point
ନମୁନା ଆକାର,sample size
ନମୁନା ସ୍ଥାନ,sample space
ନମୁନା-ମାନକ-ବିଘ୍ନ |,sample standard deviation
ନମୁନା ସର୍ବେକ୍ଷଣ |,sample survey
ନମୁନା ଭିନ୍ନତା |,sample variance
"ନମୁନା (v।), ନମୁନା ସଂଗ୍ରହ (n।)",sampling
ନମୁନା ବଣ୍ଟନ,sampling distribution
ନମୁନା ତ୍ରୁଟି |,sampling error
ନମୁନା ବ୍ୟବଧାନ,sampling interval
ନମୁନା ପଦ୍ଧତି |,sampling method
ନମୁନା ନୀତି,sampling theory
ପ୍ରତିସ୍ଥାପନ ସହିତ ନମୁନା ସଂଗ୍ରହ |,sampling with replacement
"ସ୍କାଲାର୍, ସ୍କାଲାର୍ |",scalar
ସ୍କାଲାର୍ ଫିଲ୍ଡ |,scalar field
ସ୍କାଲାର୍ ମ୍ୟାଟ୍ରିକ୍ସ |,scalar matrix
ସ୍କାଲାର୍ ଗୁଣ,scalar multiple
ସ୍କାଲାର୍ ଗୁଣନ |,scalar multiplication
ସ୍କାଲାର୍ ଉତ୍ପାଦ |,scalar product
ସ୍କାଲାର୍ |,scalar quantity
ସ୍କାଲାର୍ ଟ୍ରିପଲ୍ ଉତ୍ପାଦ |,scalar triple product
ସ୍କେଲିନ୍ ତ୍ରିରଙ୍ଗା |,scelene triangle
ବିଛାଇବା ଚିତ୍ର,scattered diagram
ସ୍କ୍ରୋଡିଙ୍ଗର୍ ସମୀକରଣ |,Schrodinger equation
"ମ al ସୁମୀ ପରିବର୍ତ୍ତନ, ମ al ସୁମୀ ପରିବର୍ତ୍ତନ |",seasonal fluctuation
"ଅନୁପ୍ରବେଶକାରୀ, ଅନୁପ୍ରବେଶକାରୀ ରେଖା, ନିରାପଦ, ଓଲଟା କୋସାଇନ୍ |",secant
ବିଦ୍ଧରଣ ପଦ୍ଧତି |,secant method
ଦ୍ୱିତୀୟ |,second derivative
ଦ୍ୱିତୀୟ କ୍ରମ (ଦ୍ୱିତୀୟ ପ୍ରକାର),second order
"ବିଭାଗ, ବିଭାଗ, ବିଭାଗ, ବିଭାଗ, ବିଭାଗ",section
"ଉପବିଭାଗ, କ୍ଷେତ୍ର, କ୍ଷେତ୍ର",sector
ବକ୍ର ବିଭାଗ,segment of a curve
ଆତ୍ମ ସଂଲଗ୍ନ,self — adjoint
ସ୍ୱୟଂ ସଂଲଗ୍ନ ଅପରେଟର୍ |,self adjoint operator
ସେଲ୍ଫ୍ କଞ୍ଜୁଗେଟ୍ |,self — conjugate
ଅଧା ଅକ୍ଷ,semiaxis
ଅର୍ଦ୍ଧଚକ୍ର |,semicircle
କଂକ୍ରିଟ୍ ମ୍ୟାଟ୍ରିକ୍ସ |,semi - definite matrix
ଅବିଚ୍ଛେଦ୍ୟ ଚତୁର୍ଭୁଜ |,semi - definite quadratic form
ସମିସୁହୁ |,semigroup
ଅଧା ବ୍ୟବଧାନ,semi - interval
ଅର୍ଥାତ୍ ମୁଖ୍ୟ ଅକ୍ଷ |,semi major axis
ଅର୍ଦ୍ଧ ଛୋଟ ଅକ୍ଷ |,semi minor axis
ପୃଥକ ବହୁଭୂତ |,separable polynomial
ଭେରିଏବଲ୍ ଅଲଗା,separation of variables
କ୍ରମ |,sequence
ସୂଚକାଙ୍କ ନୀତି |,sequencing theory
କ୍ରମିକ ବିଶ୍ଳେଷଣ |,sequential analysis
କ୍ରମାଗତ ନମୁନା,sequential sampling
ନିର୍ଦ୍ଦିଷ୍ଟ ସମ୍ବନ୍ଧ,serial correlation
"ସିରିଜ୍, ସିରିଜ୍, ସିରିଜ୍ |",series
"ସମୁଦାୟ, ପବନ ଦିଗ, ସାମ୍ପ୍ରତିକ ଦିଗ, ଫ୍ରିଜ୍, ଫ୍ରିଜ୍ (ver।)",set
ସେକ୍ସଟାଣ୍ଟ |,sextant
ଶେୱାର୍ଟ କଣ୍ଟ୍ରୋଲ୍ ଚାର୍ଟ |,Shewhart control charts
"ଚିହ୍ନ, ପରିମାଣ",sign
ମ୍ୟାଟ୍ରିକ୍ସ ମାର୍କର |,signature of a matrix
ଚତୁର୍ଭୁଜ ଚତୁର୍ଭୁଜ ପ୍ରତୀକ |,signature of quadratic form
ସଚିନ୍ ସଂଖ୍ୟା |,signed number
ମହତ୍ତ୍ level ସ୍ତର |,significance level
ମହତ୍ତ୍ test ପରୀକ୍ଷା |,significance test
ଉଲ୍ଲେଖନୀୟ ଚିହ୍ନ,significant digit
ମାର୍କ ପରୀକ୍ଷା,sign test
ପ୍ରତୀକ କାର୍ଯ୍ୟ,signum function
ସମାନ ଏଲିପସଏଡ୍ |,similar ellipses
ଏକମାତ୍ର ଚିତ୍ର,similar figures
"ସମାନତା, ଅନୁରୂପ |",similarity
ଏକମାତ୍ର ମ୍ୟାଟ୍ରିକ୍ସ |,similar matrices
ସରଳ ବନ୍ଦ ବକ୍ର,simple closed curve
ସରଳ ସମ୍ପର୍କ,simple correlation
ସରଳ ହାରମୋନିକ୍ ଗତି |,simple harmonic motion
ସରଳ ଅନିୟମିତ ନମୁନା |,simple random sampling
"ସେଟ୍, ସିମ୍ପ୍ଲେକ୍ସ, ଏକପାଖିଆ, ସରଳ |",simplex
ଏକପାଖିଆ ଆଲଗୋରିଦମ |,simplex algorithm
ଏକକ ଟେବୁଲ୍ |,simplex tableau
ସିମ୍ପସନ୍ ର ଏକ ତୃତୀୟାଂଶ ନିୟମ |,Simpson's one - third rule
ଅନୁକରଣ ପଦ୍ଧତି,simulation technique
ଏକକାଳୀନ ଭିନ୍ନକ୍ଷମ ସମୀକରଣ |,simultaneous differential equations
ଏକକାଳୀନ ସମୀକରଣ |,simultaneous equations
"ସାଇନ୍, ସାଇନ",sine
"ସାଇନ ବକ୍ର, ସାଇନ ବକ୍ର",sine curve
ଏକାକୀ,singleton
ଏକମାତ୍ର କାର୍ଯ୍ୟ,single valued function
ଅଦ୍ଭୁତ ଇଣ୍ଟିଗ୍ରାଲ୍ |,singular integral
"ଅଜବତା, ଅଦ୍ଭୁତତା |",singularity
ଅବ arian ଧ ମ୍ୟାଟ୍ରିକ୍ସ |,singular matrix
ଅଜବ ସମାଧାନ |,singular solution
ନମୁନା ଆକାର,size of sample
ଅଦ୍ଭୁତ ବଣ୍ଟନ |,skewed distribution
ହେଟେରୋଜିନସ୍ ହର୍ମିଟିଆନ୍ ମ୍ୟାଟ୍ରିକ୍ସ |,skew-Hermitian matrix
ବିପରୀତ,skewness
ଅଦ୍ଭୁତ ସମୃଦ୍ଧ ମ୍ୟାଟ୍ରିକ୍ସ |,skew symmetric matrix
ଭେରିଏବଲ୍ କମ୍ କରିବା |,slack variable
"ope ୁଲା, ope ୁଲା, ope ୁଲା |",slope
ope ୁଲା ଗ୍ରେଡିଏଣ୍ଟ୍ |,slope gradient
"ବନ୍ଧନୀ, କ୍ଷୁଦ୍ର ବନ୍ଧନ |",small brackets
ସିଧା ବକ୍ର,smooth curve
ବିଭିନ୍ନ କାର୍ଯ୍ୟ,smooth function
ସୌର ମଣ୍ଡଳ,smoothing of time series
,solar system
ସୋଲେନଏଡାଲ୍ ଭେକ୍ଟର୍ |,solenoidal vector
"କଠିନ, ମାସ, କ୍ୟୁବ୍ |",solid
"କ୍ୟୁବିକ୍ ଜ୍ୟାମିତ୍ରୀ, ଷ୍ଟେରୋସ୍କୋପିକ୍ ଜ୍ୟାମିତ୍ରୀ |",solid geometry
"ସମାଧାନ, ଉପକରଣ",solution
ସିରିଜ୍ ଫର୍ମ ସମାଧାନ |,solution in series
ସମାଧାନ ମ୍ୟାଟ୍ରିକ୍ସ |,solution matrix
ତ୍ରିରଙ୍ଗାର ସମାଧାନ |,solution of a triangle
ସମାଧାନ ଜନସଂଖ୍ୟା,solution space
ସୋନାଇନ୍ ପଲିନୋମିଆଲ୍ |,Sonine polynomial
"ଆକାଶ, ସ୍ଥାନ, ସ୍ଥାନ, ସ୍ଥାନ, ସ୍ଥାନ |",space
ଆକାଶ ବକ୍ର,space curve
ପ୍ୟାରେଣ୍ଟ୍ ସେଟ୍ |,spanning set
ସ୍ଥାନୀୟ ସମ୍ପର୍କ ଚିତ୍ର |,spatial correlogram
ନିର୍ଦ୍ଦିଷ୍ଟ ରେଖା ଗୋଷ୍ଠୀ |,special linear group
ନିର୍ଦ୍ଦିଷ୍ଟ ଭୂଲମ୍ବ ଗୋଷ୍ଠୀ |,special orthogonal group
"ନିର୍ଦ୍ଦିଷ୍ଟ ଘନତା, ସମ୍ପର୍କୀୟ ଘନତା |",specific gravity
ମାନବ ମ୍ୟାପିଙ୍ଗ୍ ଥିଓରେମ୍ |,spectral mapping theorem
କାର୍ଯ୍ୟର ଆଦର୍ଶ |,spectrum of a function
"କ୍ଷେତ୍ର, କ୍ଷେତ୍ର",sphere
ଗୋଲାକାର ସଂଯୋଜନା ପ୍ରଣାଳୀ |,spherical coordinate system
ଗୋଲାକାର ପୋଲାର ସଂଯୋଜନା |,spherical polar coordinate
ଗୋଲାକାର ତ୍ରିରଙ୍ଗା |,spherical triangle
ଗୋଲାକାର ଟ୍ରାଇଗୋନେମେଟ୍ରୀ |,spherical trigonometry
spiral,spiral
"ବର୍ଗ, ବର୍ଗ",square
"ଗୁରୁ, ଗୁରୁବାନ୍ଦନୀ |",square brackets
ବର୍ଗ ଇଣ୍ଟିଗ୍ରାଲ୍ |,square integrable
ବର୍ଗ ମ୍ୟାଟ୍ରିକ୍ସ |,square matrix
ବର୍ଗମୂଳ,square root
ନମୁନା ପର୍ଯ୍ୟାୟ |,stage of sampling
କ୍ରମିକ କାର୍ଯ୍ୟ,staircase function
ମାନଦଣ୍ଡ ବିଚ୍ୟୁତି,standard deviation
ମାନକ ଭିନ୍ନକ୍ଷମ ଉତ୍ପାଦ |,standard inner product
ସନ୍ତୁଳନ,state of equilibrium
ଅସ୍ଥିର ବକ୍ର,stationary curve
ନିର୍ବନ୍ଧ ବିନ୍ଦୁ |,stationary point
ଚକିତ ମୂଲ୍ୟ,stationary value
"ନମୁନା, ଚିତ୍ର",statistic
ପରିସଂଖ୍ୟାନ,statistical
ପରିସଂଖ୍ୟାନ ବିଶ୍ଳେଷଣ |,statistical data
ପରିସଂଖ୍ୟାନ ବଣ୍ଟନ |,statistical distribution
ପରିସଂଖ୍ୟାନ ଅନୁମାନ,statistical hypothesis
ପରିସଂଖ୍ୟାନ ଆନୁମାନିକତା |,statistical inference
ପରିସଂଖ୍ୟାନ ମଡେଲ୍ |,statistical model
ପରିସଂଖ୍ୟାନ ଜନସଂଖ୍ୟା,statistical population
ପରିସଂଖ୍ୟାନ ଗୁଣବତ୍ତା ନିୟନ୍ତ୍ରଣ |,statistical quality control
"ପରିସଂଖ୍ୟାନ, ପରିସଂଖ୍ୟାନ",statistics
"ଅପରିବର୍ତ୍ତିତ, ସ୍ଥିର, ସ୍ଥିର, ସ୍ଥାୟୀ |",steady
ସ୍ଥାୟୀ ରାଜ୍ୟ ସମାଧାନ |,steady state solution
ଅଧିକ ପ୍ରବୃତ୍ତ ମାଉଣ୍ଟ |,steep ascent (of a curve)
ope ୁଲା-ଚ imb ିବା ଡିଜାଇନ୍ |,steepest ascent design
ଶିଖର ଅବତରଣ |,steepest descent
"ଷ୍ଟେପ୍-ଫଙ୍କସନ୍, ଷ୍ଟେପ୍-ଫଙ୍କସନ୍ |",step function
ଷ୍ଟର୍ଲିଂ ପରିସର |,Stirling series
"ଷ୍ଟୋକାଷ୍ଟିକ୍, ସମ୍ଭାବ୍ୟତା |",stochastic
ସମ୍ଭାବ୍ୟ ମାଟ୍ରିକ୍ସ |,stochastic matrix
ସମ୍ଭାବ୍ୟ ମଡେଲ |,stochastic model
ସମ୍ଭାବ୍ୟ ପ୍ରୋଗ୍ରାମିଂ |,stochastic programming
ସମ୍ଭାବ୍ୟ ଭେରିଏବଲ୍ |,stochastic variable
ଷ୍ଟୋକ୍ସ ଥିଓରେମ୍ |,Stokes’ theorem
"ସିଧା ରେଖା, ସିଧା ରେଖା, ସିଧା ରେଖା |",straight line
"ସ୍ତର ଚାର୍ଟ, ବାର୍ ଚାର୍ଟ |",strata chart
"ସ୍ତରକରଣ, ସ୍ତରକରଣ",stratification
ସ୍ତରୀୟ ନମୁନା ସଂଗ୍ରହ |,stratified sampling
"ଫ୍ଲୋ-ଲାଇନ୍, ଷ୍ଟ୍ରିମ୍-ଲାଇନ୍ |",stream-line
ଚାପ,stress
ଦୃ strongly ଭାବରେ ପ୍ରବୃତ୍ତ କାର୍ଯ୍ୟ |,strictly convex function
କ୍ରମାଗତ ଭାବରେ ହ୍ରାସ ହେଉଛି |,strictly decreasing
କ୍ରମାଗତ ବୃଦ୍ଧି |,strictly increasing
କ୍ରମାଗତ ଅର୍ଡିନେଟ୍ ଫଙ୍କସନ୍ |,strictly monotonic function
ଛାତ୍ର ପରୀକ୍ଷା (ଛାତ୍ର &#39;t&#39; ପରୀକ୍ଷା),"Student's test (Student's ""t"" test)"
ସବ୍କୋଲେକ୍ସନ୍ |,sub-collection
ଉପ-ନିର୍ଣ୍ଣୟକାରୀ |,sub determinant
ଉପ-ଅଞ୍ଚଳ |,subfield
"ସବ୍କ୍ଲାସ୍, ସବ୍ ଗ୍ରୁପ୍, ସବ୍ ଗ୍ରୁପ୍ |",subgroup
ବ୍ୟବଧାନ,sub-interval
"submatrix, submatrix",submatrix
"ଫୁଟ୍ ନୋଟ୍, ଫୁଟ୍ ନୋଟ୍, ଫୁଟ୍ ନୋଟ୍ |",subscript
ଉତ୍ତରାଧିକାରୀ,subsequence
ଉପସେଟ,subset
ଜନସଂଖ୍ୟା,subspace
ପ୍ରତିସ୍ଥାପନ,substitution
ସେମି ଟ୍ୟାକ୍ସିଲ୍ |,subtangent
"ସ୍ଥାନାନ୍ତର କରିବାକୁ, ସ୍ଥାନାନ୍ତର କରିବାକୁ |",subtend
"କମ, କମ",subtract
"ବିତରଣ, ବିତରଣ",subtraction
ଧୀରେ ଧୀରେ,successive
ପ୍ରଗତିଶୀଳ ଭିନ୍ନତା |,successive differentiation
ପ୍ରଗତିଶୀଳ ଏକୀକରଣ |,successive integration
ଶେଷ,successor
ସଂଲଗ୍ନ ହୋଇଛି |,suffix
"ରାଶି, ରାଶି, ରାଶି ଫଳାଫଳ, ରାଶି",sum
ରାଶି କାର୍ଯ୍ୟ,sum function
ସଂକଳନ,summable
ଯୋଗ ବ୍ଲକ,summand
ସଂକଳନ,summation
ସଂକଳନ ସମ୍ମିଳନୀ |,summation convention
ସଂକଳନ ସୂତ୍ର,summation formula
ଗ୍ରେଡ୍ ସଂଗ୍ରହ,summation of series
ସଂକଳନ ପ୍ରତୀକ |,summation sign
ଯୋଗ ଅସୀମତା ପର୍ଯ୍ୟନ୍ତ |,sum to infinity
"ମୂର୍ଖ, ମୂର୍ଖ",superscript
ଓଭରସେଟ୍ |,superset
ସୁପରସୋନିକ୍ ପ୍ରବାହ |,supersonic flow
ସପ୍ଲିମେଣ୍ଟାରୀ କୋଣ,supplementary angle
ଲାକେଡ୍ ଫ୍ଲେସ୍ ଫ୍ଲାଟ |,supporting hyperplane
କାର୍ଯ୍ୟର ସମର୍ଥନ,support of function
"କଳ୍ପନା କର, ଅନୁମାନ କର |",suppose
ଉଚ୍ଚ,supremum
କର୍ନି,surd
"ଭୂପୃଷ୍ଠ, ଭୂପୃଷ୍ଠ, ଭୂପୃଷ୍ଠ |",surface
ଡୋର୍ସାଲ୍ କ୍ଷେତ୍ର |,surface area
ପୃଷ୍ଠା ଅବିଚ୍ଛେଦ୍ୟ |,surface integral
ଆବରଣ |,surjection
ଆବରଣ |,surjective
କଭର ମାନଚିତ୍ର,surjective map
ସାଇନ୍ କରନ୍ତୁ |,symbol
ସାଙ୍କେତିକ ତର୍କ |,symbolic logic
ସାଙ୍କେତିକ ମଡେଲ୍ |,symbolic model
ସମୃଦ୍ଧ,symmetric
ଆଇସୋମେଟ୍ରିକ୍ |,symmetrical
"ସିମେଟ୍ରିକ୍ ନିର୍ଣ୍ଣୟକାରୀ, ସିମେଟ୍ରିକ୍ ନିର୍ଣ୍ଣୟକାରୀ |",symmetric determinant
ସମୃଦ୍ଧ ପାର୍ଥକ୍ୟ |,symmetric difference
ସମୃଦ୍ଧ ମ୍ୟାଟ୍ରିକ୍ସ |,symmetric matrix
ସିଷ୍ଟମ୍ ଆନାଲିସିସ୍ ସିଷ୍ଟମ୍ ଆନାଲିସିସ୍ |,system analysis
କ୍ରମିକ ନମୁନା ସଂଗ୍ରହ |,systematic sampling
"ଟେବୁଲ୍, ଟେବୁଲ୍",table
"ଟେବୁଲ୍, ଟେବୁଲ୍",tableau
ଅବିଚ୍ଛେଦ୍ୟ ସାରଣୀ |,table of integrals
"ଟାବୁଲାର୍, ଫ୍ଲାଟ |",tabular
ଟାବୁଲାର୍ ଫର୍ମ |,tabular form
"ଟାବୁଲାର୍ ଲୋଗାରିଦମ୍, ଟାବୁଲାର୍ ଲୋଗାରିଦମ୍ |",tabular logarithm
ଟ୍ୟାବୁଲେଟ୍ |,tabulate
ଟାବୁଲାର୍ ଭାଲ୍ୟୁ,tabulated value
ଟ୍ୟାବୁଲେସନ୍ |,tabulation
"ଟାବୁଲାର୍, ଟାବୁଲାର୍ ମେସିନ୍, ଟାବୁଲାର୍ |",tabulator
"ଲାଞ୍ଜ, ଲାଞ୍ଜ |",tail
ଲାଞ୍ଜ କ୍ଷେତ୍ର (ବିତରଣର),tail area (of distribution)
