Marathi,Odiya
अणुभट्टी सिम्युलेटर,ରିଆକ୍ଟର ସିମୁଲେଟର
अणुभट्टी बोर्ड,ରିଆକ୍ଟର ବୋର୍ଡ |
अणुभट्टी वेळ,ରିଆକ୍ଟର ସମୟ |
"अणुभट्टीचा प्रवास, अणुभट्टी कोसळणे","ରିଆକ୍ଟର ଯାତ୍ରା, ରିଆକ୍ଟର ଭୁଶୁଡ଼ିବା |"
अणुभट्टी गुप्ती,ରିଆକ୍ଟର ଗୁପ୍ତୀ |
अणुभट्टी-दर्जाचे युरेनियम,ରିଆକ୍ଟର-ଗ୍ରେଡ୍ ୟୁରାନିୟମ୍ |
रीड डायोड,ରିଡ୍ ଡାୟୋଡ୍ |
प्रकाश वाचणे,ଆଲୋକ ପ reading ିବା |
वाचन प्रदान करणे,ପଠନ ଯୋଗାଇବା |
नाडी वाचणे,ପଲ୍ସ ପ reading ିବା |
"वाचन वेळ, प्रवेश वेळ","ପ reading ିବା ସମୟ, ପ୍ରବେଶ ସମୟ |"
ग्रहणशील वाचन,ଗ୍ରହଣୀୟ ପଠନ |
वाचन चॅनेल,ପଠନ ଚ୍ୟାନେଲ |
सुसज्ज शस्त्र,ସଜ୍ଜିତ ଅସ୍ତ୍ର |
"वाचन, वाचन","ପ reading ିବା, ପ reading ିବା"
"रीडिंग लेन्स, रिडिंग ग्लास","ଲେନ୍ସ ପ reading ିବା, ଗ୍ଲାସ ପ reading ିବା |"
वाचन पंचिंग युनिट,ପଞ୍ଚିଂ ୟୁନିଟ୍ ପ reading ିବା |
वाचन दर,ପ rate ଼ିବା ହାର
वाचन,ପ reading ିବା
पुन्हा समायोजन,ପୁନ - ଆଡଜଷ୍ଟମେଣ୍ଟ୍ |
पुनर्प्राप्त करण्यायोग्य स्टोरेज,ପୁନରୁଦ୍ଧାରଯୋଗ୍ୟ ସଂରକ୍ଷଣ
वास्तविक अक्ष,ପ୍ରକୃତ ଅକ୍ଷ
वास्तविक द्रव,ପ୍ରକୃତ ତରଳ |
वास्तविक फोकस,ପ୍ରକୃତ ଧ୍ୟାନ |
वास्तविक शक्ती,ପ୍ରକୃତ ଶକ୍ତି |
वास्तविक वायू,ପ୍ରକୃତ ଗ୍ୟାସ୍ |
वास्तविक प्रतिमा,ପ୍ରକୃତ ପ୍ରତିଛବି |
वास्तविक ओळ,ପ୍ରକୃତ ରେଖା |
वास्तविक संख्या,ପ୍ରକୃତ ସଂଖ୍ୟା
वास्तविक भाग,ପ୍ରକୃତ ଅଂଶ |
वास्तविक शक्ती,ପ୍ରକୃତ ଶକ୍ତି |
वास्तविक लोकसंख्या,ପ୍ରକୃତ ଜନସଂଖ୍ୟା |
प्रत्यक्ष वेळी,ପ୍ରକୃତ ସମୟ
रिअल टाइम ऑपरेशन,ପ୍ରକୃତ ସମୟ କାର୍ଯ୍ୟ
वास्तविक वेळ प्रक्रिया,ପ୍ରକୃତ ସମୟ ପ୍ରକ୍ରିୟାକରଣ |
वास्तविक वेळ प्रणाली,ପ୍ରକୃତ ସମୟ ବ୍ୟବସ୍ଥା |
वास्तविक वेळ अंमलबजावणी,ପ୍ରକୃତ ସମୟ ନିଷ୍ପାଦନ |
वास्तविक रूपांतरण,ପ୍ରକୃତ ରୂପାନ୍ତର |
खरं जग,ବାସ୍ତବ ଦୁନିଆ |
वास्तविक किंमती,ପ୍ରକୃତ ମୂଲ୍ୟ
वास्तविक व्हेरिएबल,ପ୍ରକୃତ ଭେରିଏବଲ୍ |
परत प्रोजेक्शन,ପଛ ପ୍ରୋଜେକସନ |
बॅक लिमिटर,ପଛ ସୀମା
रेबेका,ରେବିକା |
पुन्हा सुरू करा,ପୁନଃପ୍ରାରମ୍ଭ
प्रतिबिंबित करणे (n.) प्रतिबिंबित करणे (ver.),ପ୍ରତିଫଳିତ କରିବାକୁ (n।) ପ୍ରତିଫଳିତ କରିବାକୁ (ver।)
पुनर्जन्म,ପୁନର୍ଜନ୍ମ
पुनरुत्पादन उष्णता,ପୁନର୍ଗଠନ ଉତ୍ତାପ |
पुनर्स्थापना बिंदू,ପୁନ st ସ୍ଥାପନ ବିନ୍ଦୁ |
रिकॅलिब्रेशन,ପୁନ al ବିଚାର
"प्राप्तकर्ता, प्राप्तकर्ता","ପ୍ରାପ୍ତକର୍ତ୍ତା, ପ୍ରାପ୍ତକର୍ତ୍ତା"
प्रवेश दरवाजा,ପ୍ରବେଶ ଦ୍ୱାର |
वर्ण प्रदर्शित करा,ବର୍ଣ୍ଣ ପ୍ରଦର୍ଶନ
ग्रहण बिंदू,ଚନ୍ଦ୍ରଗ୍ରହଣ ବିନ୍ଦୁ |
प्राप्त स्टेशन,ଗ୍ରହଣ କେନ୍ଦ୍ର
पकडणे,ଧରିବା
कॅप्चर आकृती,ଚିତ୍ର କ୍ୟାପଚର |
ग्रहणशील ग्रेडियंट,ଗ୍ରହଣକାରୀ ଗ୍ରେଡିଏଣ୍ଟ୍ |
"रिव्हर्सल, रिव्हर्सल, बॅक अॅरे","ଓଲଟା, ଓଲଟା, ପଛ ଆରେ |"
"रिचार्ज, रिचार्ज","ରିଚାର୍ଜ, ରିଚାର୍ଜ"
"व्यस्त, परस्पर, परस्पर","ଓଲଟା, ପାରସ୍ପରିକ, ପାରସ୍ପରିକ"
व्यस्त सेंटीमीटर,ଓଲଟା ସେଣ୍ଟିମିଟର |
परस्पर उत्तेजन,ପାରସ୍ପରିକ ଉତ୍ସାହ |
परस्पर फेराइट स्विच,ଫେରାଇଟ୍ ସୁଇଚ୍
"व्यस्त जाळी बिंदू, व्यस्त जाळी बिंदू","ଓଲଟା ଲାଟାଇସ୍ ପଏଣ୍ଟ, ଓଲଟା ଲାଟାଇସ୍ ପଏଣ୍ଟ |"
"व्यस्त जाळी वेक्टर, व्यस्त जाळी वेक्टर","ଓଲଟା ଲାଟାଇସ୍ ଭେକ୍ଟର୍, ଓଲଟା ଲାଟାଇସ୍ ଭେକ୍ଟର୍ |"
व्यस्त सरासरी वय,ଓଲଟା ଅର୍ଥ ବୟସ |
सहायक जाळी,ଆନୁସଙ୍ଗିକ ଜାଲ
परस्पर निरीक्षण,ପାରସ୍ପରିକ ନିରୀକ୍ଷଣ |
उलटे आकाश,ଓଲଟା ଆକାଶ |
"परस्पर हस्तांतरण, परस्पर हस्तांतरण","ପାରସ୍ପରିକ ସ୍ଥାନାନ୍ତର, ପାରସ୍ପରିକ ସ୍ଥାନାନ୍ତର |"
व्यस्त वेग क्षेत्र,ଓଲଟା ବେଗ କ୍ଷେତ୍ର |
व्यस्त अनुलंब कोन,ଓଲଟା ଭୂଲମ୍ବ କୋଣ |
परस्पर गती,ପ୍ରତିକ୍ରିୟାଶୀଳ ଗତି
परस्पर वाफेचे इंजिन,ପାରସ୍ପରିକ ବାଷ୍ପ ଇଞ୍ଜିନ୍ |
परस्पर व्हॅक्यूम पंप,ପାରସ୍ପରିକ ଭ୍ୟାକ୍ୟୁମ୍ ପମ୍ପ |
"पारस्परिकता, पारस्परिकता","ପାରସ୍ପରିକତା, ପାରସ୍ପରିକତା |"
परस्पर नियम,ପାରସ୍ପରିକ ନିୟମ |
पारस्परिकता प्रमेय,ପାରସ୍ପରିକ ତତ୍ତ୍। |
पारस्परिकता निर्देशांक,ପାରସ୍ପରିକ ସୂଚକାଙ୍କ |
प्रतिबिंब (v.) प्रतिबिंबित करा (v.),ପ୍ରତିଫଳନ (v।) ପ୍ରତିଫଳନ (v।)
परावर्तित अणू,ପରମାଣୁ ପ୍ରତିଫଳିତ
अणुऊर्जा परत आणणे,ପରମାଣୁ ଶକ୍ତି
परावर्तित इलेक्ट्रॉन,ପ୍ରତିଫଳିତ ଇଲେକ୍ଟ୍ରନ୍ |
रिबाउंड गुणक,ପୁନର୍ବାର ଗୁଣକର୍ତ୍ତା |
रिबाउंड आयन स्पेक्ट्रोस्कोपी,ପୁନର୍ବାର ଆଇନ୍ ସ୍ପେକ୍ଟ୍ରସ୍କୋପି |
उलट केंद्रक,ଓଲଟା ନ୍ୟୁକ୍ଲିୟସ୍ |
परावर्तन विकिरण,ପ୍ରତିଫଳନ ବିକିରଣ
प्रतिबिंब तुळई,ପ୍ରତିଫଳନ ବିମ୍ |
रिबाउंड रिंग,ରିବାଉଣ୍ଡ ରିଙ୍ଗ |
"पुनर्संयोजन, पुन्हा अर्ज","ପୁନର୍ବିନ୍ୟାସ, ପୁନ app ପ୍ରୟୋଗ |"
"पुनर्संयोजन गुणांक, पुनर्संयोजन गुणांक","ପୁନର୍ବିନ୍ୟାସ କୋଏଫିସିଣ୍ଟେଣ୍ଟ, ପୁନର୍ବିନ୍ୟାସ କୋଏଫିସିଣ୍ଟେଣ୍ଟ |"
पुनर्संयोजन सातत्य,ପୁନର୍ବିନ୍ୟାସ ନିରନ୍ତର |
रीकनेक्शन वेळ,ପୁନ recon ସଂଯୋଗ ସମୟ |
निराकरण करण्यायोग्य,ସମାଧାନଯୋଗ୍ୟ
निराकरण करण्यायोग्य सर्किट,ସମାଧାନଯୋଗ୍ୟ ସର୍କିଟ |
नूतनीकरण,ନବୀକରଣ |
देखरेख,ମନିଟରିଂ |
प्रॉक्सी शस्त्र,ପ୍ରକ୍ସି ଅସ୍ତ୍ର |
परिक्रमा करणारा उपग्रह,ଉପଗ୍ରହ ପରିକ୍ରମା
तपासणी सर्वेक्षण,ଅନୁସନ୍ଧାନ ସର୍ବେକ୍ଷଣ |
पुनर्रचना,ପୁନ struction ନିର୍ମାଣ
"रेकॉर्ड, रेकॉर्ड (n.), रेकॉर्ड करणे, रेकॉर्ड करणे (v.)","ରେକର୍ଡ, ରେକର୍ଡ (n।), ରେକର୍ଡ କରିବାକୁ, ଚିହ୍ନିତ କରିବାକୁ (v।)"
रेकॉर्ड कनवर्टर,ରେକର୍ଡ କନଭର୍ଟର |
रेकॉर्ड खोदकाम करणारा,ରେକର୍ଡ ଖୋଦ
रेकॉर्ड फॉर्म,ରେକର୍ଡ ଫର୍ମ |
संग्रहण प्रमुख,ଅଭିଲେଖାଗାର
रेकॉर्ड स्टोरेज,ରେକର୍ଡ ସଂରକ୍ଷଣ
रेकॉर्ड केले,ରେକର୍ଡ ହୋଇଛି |
रेकॉर्ड केलेला कार्यक्रम,ରେକର୍ଡ ହୋଇଥିବା ପ୍ରୋଗ୍ରାମ୍ |
आर्काइव्हिस्ट,ଅଭିଲେଖାଗାର
"रेकॉर्डिंग, कॅमेरा शूटिंग","ରେକର୍ଡିଂ, କ୍ୟାମେରା ସୁଟିଂ |"
अभिलेखीय बॅरोग्राफ,ଅଭିଲେଖାଗାର ବାରୋଗ୍ରାଫ୍ |
रेकॉर्डिंग डिस्क,ରେକର୍ଡିଂ ଡିସ୍କ |
रेकॉर्डिंग चॅनेल,ରେକର୍ଡିଂ ଚ୍ୟାନେଲ୍ |
रेकॉर्डिंग सिलेंडर,ରେକର୍ଡିଂ ସିଲିଣ୍ଡର |
रेकॉर्डिंग ड्रम,ରେକର୍ଡିଂ ଡ୍ରମ୍ |
संग्रहण प्रमुख,ଅଭିଲେଖାଗାର
रेकॉर्डिंग डिव्हाइस,ରେକର୍ଡିଂ ଉପକରଣ
माहिती रेकॉर्डिंग,ସୂଚନା ରେକର୍ଡିଂ
ध्वनी रेकॉर्डिंग,ଧ୍ୱନି ରେକର୍ଡିଂ
रेकॉर्डिंग बिंदू,ରେକର୍ଡିଂ ପଏଣ୍ଟ |
"साध्य, साध्य, प्राप्ती","ସଫଳତା, ପ୍ରାପ୍ତି, ପ୍ରାପ୍ତି |"
यश गुणक,ସଫଳତା ଗୁଣକ
"पुनर्प्राप्ती ऑपरेशन, साध्य ऑपरेशन","ପୁନରୁଦ୍ଧାର କାର୍ଯ୍ୟ, ସଫଳତା କାର୍ଯ୍ୟ"
पुनर्प्राप्ती जहाज,ପୁନରୁଦ୍ଧାର ପାତ୍ର
पुनर्प्राप्ती वेळ,ଫେରସ୍ତ ଅବଧି
पुन्हा क्रिस्टलायझेशन,ପୁନ cry ସ୍ଫଟିକୀକରଣ |
री-क्रिस्टलायझेशन तापमान,ପୁନ cry ସ୍ଫଟିକୀକରଣ ତାପମାତ୍ରା |
आयताकृती एरोफॉइल,ଆୟତାକାର ଏରୋଫଏଲ୍ |
आयताकृती टेबल,ଆୟତାକାର ଟେବୁଲ୍ |
"काटकोन अक्ष, काटकोन समन्वय अक्ष","ଡାହାଣ କୋଣ ଅକ୍ଷ, ଡାହାଣ କୋଣ ସଂଯୋଜନା ଅକ୍ଷ |"
आयताकृती कोड,ଆୟତାକାର କୋଡ୍ |
"आयताकृती निर्देशांक, आयताकृती निर्देशांक","ଆୟତକ୍ଷେତ୍ର ସଂଯୋଜକ, ଆୟତକ୍ଷେତ୍ର ସଂଯୋଜକ |"
आयताकृती प्रणाली,ଆୟତାକାର ସିଷ୍ଟମ୍ |
आयताकृती जाळीची रचना,ଆୟତାକାର ଲାଟାଇସ୍ ଡିଜାଇନ୍ |
आयताकृती चुंबकीय होकायंत्र,ଆୟତାକାର ଚୁମ୍ବକୀୟ କମ୍ପାସ୍ |
आयताकृती लहरी मार्ग,ଆୟତାକାର ତରଙ୍ଗ ପଥ |
आयताकृती कूप मॉडेल,ଆୟତାକାର କୁପ ମଡେଲ |
रेक्टेना,ରେକ୍ଟେନା |
"परिष्करण, सुधारणा","ବିଶୋଧନ, ସଂଶୋଧନ"
कर्जमाफीचा निर्णय,ଆମାଟାଇଜେସନ୍ ନିଷ୍ପତ୍ତି |
"परिष्कृत, परिष्कृत","ବିଶୋଧିତ, ବିଶୋଧିତ |"
दुरुस्त करणारा,ସଂଶୋଧନକାରୀ |
रेक्टिफायर कनेक्शन,ସଂଶୋଧନ ସଂଯୋଗ
सुधारित लेन्स,ଲେନ୍ସ ସଂଶୋଧନ କରିବା |
रेक्टिफायर ट्रान्सफॉर्मर,ରେକ୍ଟିଫାୟର୍ ଟ୍ରାନ୍ସଫର୍ମର |
रेक्टिफायर वाल्व,ରେକ୍ଟିଫାୟର୍ ଭଲଭ୍ |
रेक्टिफायर घटक,ସଂଶୋଧନକାରୀ ଉପାଦାନ |
रेक्टिफायर वाल्व,ରେକ୍ଟିଫାୟର୍ ଭଲଭ୍ |
"सरळ रेषा, सरळ रेषा, सरळ रेषा","ସିଧା ରେଖା, ସିଧା ରେଖା, ସିଧା ରେଖା |"
सरळ रेषेची टक्कर,ସିଧା ଲାଇନ ଧକ୍କା |
सरळ रेषा,ସିଧା ରେଖା |
सरळ रेषेतील अंतर,ସିଧା ରେଖା ଦୂରତା |
सरळ रेषा स्कॅनिंग,ସିଧା ଲାଇନ ସ୍କାନିଂ |
सरळ रेषा गती,ସିଧା ଲାଇନ ଗତି |
रेखीय वेग,ର line ଖ୍ୟ ବେଗ |
"पुनरावृत्ती होणे, पुनरावृत्ती होणे","ପୁନରାବୃତ୍ତି କରିବାକୁ, ପୁନରାବୃତ୍ତି କରିବାକୁ |"
आवर्ती घटना,ପୁନରାବୃତ୍ତି ଘଟଣା |
आवर्ती जाळी,ବାରମ୍ବାର ଜାଲ |
रीक्रिक्युलेशन,ପୁନର୍ବିଚାର
लाल जोडणारा,ଲାଲ୍ ଆଡର୍ |
लाल बटू तारा,ଲାଲ୍ ବଧୂ ତାରା |
"रक्त राक्षस, लाल राक्षस","ରକ୍ତ ଭୂତ, ନାଲି ଭୂତ |"
लाल राक्षस तारा,ନାଲି ଭୂତ ତାରକା |
लाल उष्णता,ନାଲି ଉତ୍ତାପ |
लाल हेरिंग,ଲାଲ୍ ହେରିଙ୍ଗ୍ |
लाल गरम,ନାଲି ଗରମ |
रक्त विस्थापन,ରକ୍ତ ବିସ୍ଥାପନ
रक्त गरम पृष्ठ,ରକ୍ତ ଗରମ ପୃଷ୍ଠା |
लाल प्रक्षेपक,ଲାଲ୍ ପ୍ରୋଜେକ୍ଟଲ୍ |
"रेडॉक्स प्रणाली, चयापचय प्रणाली","ରେଡକ୍ସ ସିଷ୍ଟମ୍, ମେଟାବୋଲିକ୍ ସିଷ୍ଟମ୍ |"
"redox titration, redox catabolism","ରେଡକ୍ସ ଟାଇଟ୍ରେସନ୍, ରେଡକ୍ସ କ୍ୟାଟାବୋଲିଜିମ୍ |"
"कमी करणे, समायोजित करणे, कमी करणे","ହ୍ରାସ କରିବାକୁ, ଆଡଜଷ୍ଟ କରିବାକୁ, ହ୍ରାସ କରିବାକୁ |"
समीत डिकमन,ସମିତ ଡିକମ୍ୟାନ୍ |
(धूमकेतूचा),ଚମତ୍କାର |
परिष्कृत डेटा,ବିଶୋଧିତ ତଥ୍ୟ |
राज्य समीकरण कमी,ରାଜ୍ୟ ସମୀକରଣ ହ୍ରାସ |
वस्तुमान कमी,ହ୍ରାସ ହୋଇଥିବା ମାସ
मर्यादित वस्तुमान प्रभाव,ସୀମିତ ଜନ ପ୍ରଭାବ |
सूक्ष्म लवचिकता गुणांक,କ୍ଷୁଦ୍ରତର ଇଲାସ୍ଟିସିଟି କୋଏଫିସିଏଣ୍ଟ୍ |
कमी दाब,ନିମ୍ନ ଚାପ
सूक्ष्म वास्तविक प्रतिमा,କ୍ଷୁଦ୍ର ଚିତ୍ର
रुंदी बदलली,ଓସାର
"समान, कमी करण्यायोग्य, बंधनकारक, अपचनीय","ଅନୁରୂପ, ହ୍ରାସ ଯୋଗ୍ୟ, ବାଧ୍ୟତାମୂଳକ, ଅଦୃଶ୍ୟ |"
बिंदुकोची सर्किट,ବିନ୍ଦୁକୋଚି ସର୍କିଟ୍ |
अबिंदुकोचि मार्ग,ଅବିଣ୍ଡୁକୋଚି ପଥ
कपात सेल,ହ୍ରାସ କକ୍ଷ
गुणांक बदला,ଗୁଣବତ୍ତା ପରିବର୍ତ୍ତନ କରନ୍ତୁ |
कपात गियर,ହ୍ରାସ ଗିଅର୍ |
रेडॅक्टोन,ରେଡାକ୍ଟନ୍ |
अतिरेक,ଅନାବଶ୍ୟକତା |
सुटे सर्किट,ଅତିରିକ୍ତ ସର୍କିଟ୍ |
वेळू,ନଳ
रीड रिले,ରିଡ୍ ରିଲେ |
रीड बँड,ରିଡ୍ ବ୍ୟାଣ୍ଡ |
रीड अर्गन,ରିଡ୍ ଆର୍ଗାନ୍ |
रीड पाईप,ରିଡ୍-ପାଇପ୍ |
रीड रिले,ରିଡ୍ ରିଲେ |
"निर्देश, संदर्भ","ନିର୍ଦ୍ଦେଶାବଳୀ, ସନ୍ଦର୍ଭ"
संदर्भ कोन,ସନ୍ଦର୍ଭ କୋଣ
"संदर्भात्मक कृष्ण स्तर, कृष्ण संदर्भ स्तर","ରେଫରେନ୍ସ କୃଷ୍ଣ ସ୍ତର, କୃଷ୍ଣ ରେଫରେନ୍ସ ସ୍ତର |"
संदर्भ सेल,ରେଫରେନ୍ସ ସେଲ୍ |
"दिग्दर्शित दत्त, उपमन दत्त","ନିର୍ଦ୍ଦେଶିତ ଦତ୍ତ, ଅପମାନ ଦତ୍ତ |"
सूचना इलेक्ट्रोड,ନିର୍ଦ୍ଦେଶ ଇଲେକ୍ଟ୍ରୋଡ୍ |
"संदर्भ ओळ, संदर्भ ओळ","ରେଫରେନ୍ସ ଲାଇନ୍, ରେଫରେନ୍ସ ଲାଇନ୍ |"
सूचना चिन्ह,ନିର୍ଦ୍ଦେଶ ଚିହ୍ନ
दिशा आवाज,ଦିଗ ଶବ୍ଦ |
संदर्भ बिंदू,ରେଫରେନ୍ସ ପଏଣ୍ଟ |
"संदर्भ बिंदू, संदर्भ बिंदू","ରେଫରେନ୍ସ ପଏଣ୍ଟ, ରେଫରେନ୍ସ ପଏଣ୍ଟ |"
सूचना स्केल,ନିର୍ଦ୍ଦେଶ ସ୍କେଲ୍ |
सूचना सिग्नल,ନିର୍ଦ୍ଦେଶ ସଙ୍କେତ
"संदर्भ स्थानक, संदर्भ प्रक्षेपक","ରେଫରେନ୍ସ ଷ୍ଟେସନ୍, ରେଫରେନ୍ସ ପ୍ରୋଟ୍ରାକ୍ଟର |"
सूचना प्रणाली,ନିର୍ଦ୍ଦେଶ ପ୍ରଣାଳୀ
सूचना वेळ,ନିର୍ଦ୍ଦେଶ ସମୟ
"संदर्भ पांढरा स्तर, पांढरा सूचना मजला","ସନ୍ଦର୍ଭ ଧଳା ସ୍ତର, ଧଳା ନିର୍ଦ୍ଦେଶ ଚଟାଣ |"
अत्याधुनिक तंत्रज्ञान,ଅତ୍ୟାଧୁନିକ ଜ୍ଞାନକ .ଶଳ |
परिष्करण चक्र,ବିଶୋଧନ ଚକ୍ର
परावर्तक घनतामापक,ପ୍ରତିଫଳନ ଡେନସିଟୋମିଟର |
प्रतिबिंब,ପ୍ରତିଫଳନ
"प्रतिबिंबित, प्रतिबिंबित, प्रतिबिंबित","ପ୍ରତିଫଳିତ, ପ୍ରତିଫଳିତ, ପ୍ରତିଫଳିତ |"
परावर्तित किरण,ପ୍ରତିଫଳିତ କିରଣ
परावर्तित प्रतिकार,ପ୍ରତିଫଳିତ ପ୍ରତିରୋଧ
परावर्तित लहर,ପ୍ରତିଫଳିତ ତରଙ୍ଗ |
परावर्तित चकचकीत मुलामा चढवणे समाप्त,ପ୍ରତିଫଳିତ ଗ୍ଲାଜେଡ୍ ଏନାଲ୍ ଫିନିଶ୍ |
प्रतिबिंबित करणारा अडथळा,ପ୍ରତିଫଳିତ ପ୍ରତିବନ୍ଧକ |
प्रतिबिंब कार्यक्षमता,ପ୍ରତିଫଳନ ଦକ୍ଷତା
रिफ्लेक्टोमीटर,ପ୍ରତିଫଳକ
प्रतिबिंब,ପ୍ରତିଫଳନ
प्रतिबिंबित पृष्ठ,ପ୍ରତିଫଳିତ ପୃଷ୍ଠା
प्रतिबिंब,ପ୍ରତିଫଳନ
"परावर्तन गुणांक, परावर्तित निर्देशांक","ପ୍ରତିଫଳନ ଗୁଣବତ୍ତା, ପ୍ରତିଫଳିତ ସୂଚକାଙ୍କ |"
प्रतिबिंब गुणोत्तर,ପ୍ରତିଫଳନ ଅନୁପାତ
प्रतिबिंब घनता,ପ୍ରତିଫଳନ ଘନତା
प्रतिबिंब प्रभाव,ପ୍ରତିଫଳନ ପ୍ରଭାବ
प्रतिबिंब घटक,ପ୍ରତିଫଳନ କାରକ |
परावर्तक गॅल्व्हानोमीटर,ପ୍ରତିଫଳନ ଗାଲଭାନୋମିଟର |
प्रतिबिंब जाळी,ପ୍ରତିଫଳନ
रिफ्लेक्शन-ग्रेटिंग मोनोक्रोमेटर,ପ୍ରତିଫଳନ-ଗ୍ରେଟିଂ ମୋନୋକ୍ରୋମେଟର୍ |
प्रतिबिंब मध्यांतर,ପ୍ରତିଫଳନ ବ୍ୟବଧାନ
प्रतिबिंब मध्यांतर रडार,ପ୍ରତିଫଳନ ବ୍ୟବଧାନ ରାଡାର |
परावर्तक पातळी,ପ୍ରତିଫଳକ ସ୍ତର
परावर्तित नुकसान,ପ୍ରତିଫଳିତ କ୍ଷତି
परावर्तक मॅग्नेटोमीटर,ପ୍ରତିଫଳନ ଚୁମ୍ବକୀୟ
प्रतिबिंब शक्ती,ପ୍ରତିଫଳନ ଶକ୍ତି
प्रतिबिंब नेबुला,ପ୍ରତିଫଳନ ନିବୁଲା |
प्रतिबिंब पॅरामीटर,ପ୍ରତିଫଳନ ପାରାମିଟର
प्रतिबिंब प्रतिमा,ପ୍ରତିଫଳନ ପ୍ରତିଛବି |
प्रतिबिंब प्लॉटर,ପ୍ରତିଫଳନ ଷଡଯନ୍ତ୍ରକାରୀ |
"प्रतिबिंब, प्रतिबिंब","ପ୍ରତିଫଳନ, ପ୍ରତିଫଳନ"
परावर्तित दुर्बीण,ଟେଲିସ୍କୋପ ପ୍ରତିଫଳିତ
परावर्तन-शोषण स्पेक्ट्रोस्कोपी,ପ୍ରତିଫଳନ-ଅବଶୋଷଣ ସ୍ପେକ୍ଟ୍ରସ୍କୋପି |
"प्रोजेक्शन ऑप्टिक्स, प्रोजेक्शन ऑप्टिक्स","ପ୍ରୋଜେକସନ ଅପ୍ଟିକ୍ସ, ପ୍ରୋଜେକସନ ଅପ୍ଟିକ୍ସ |"
प्रतिबिंब,ପ୍ରତିଫଳନ
प्रतिबिंब,ପ୍ରତିଫଳନ
परावर्तकता बदल,ପ୍ରତିଫଳନ ପରିବର୍ତ୍ତନ
प्रतिबिंब सहसंबंध,ପ୍ରତିଫଳନ ସମ୍ବନ୍ଧ
परावर्तकता घटक,ପ୍ରତିଫଳନ କାରକ |
रिफ्लेक्टोमीटर,ପ୍ରତିଫଳକ
परावर्तक,ପ୍ରତିଫଳକ
परावर्तित इलेक्ट्रोड,ଇଲେକ୍ଟ୍ରୋଡ୍ ପ୍ରତିଫଳିତ
परावर्तक पातळी,ପ୍ରତିଫଳକ ସ୍ତର
मसुदा प्लेट,ଡ୍ରାଫ୍ଟ ପ୍ଲେଟ୍ |
परावर्तक,ପ୍ରତିଫଳକ
उलट करण्यायोग्य प्रतिकार,ଓଲଟା ପ୍ରତିରୋଧ
रिफ्लेक्स कॅमेरा,ରିଫ୍ଲେକ୍ସ କ୍ୟାମେରା |
प्रतिक्षेप केंद्र,ପ୍ରତିଫଳନ କେନ୍ଦ୍ର
उलट करण्यायोग्य सर्किट,ରିଭର୍ସିବଲ୍ ସର୍କିଟ୍ |
पोस्टरियर कंडेनसर,ପରବର୍ତ୍ତୀ କଣ୍ଡେନ୍ସର |
उलट करता येण्याजोगा klystron,ଓଲଟା କ୍ଲାଇଷ୍ଟ୍ରନ୍ |
उलट करता येण्याजोगा क्लिस्ट्रॉन ऑसिलेटर,ଓଲଟା କ୍ଲାଇଷ୍ଟ୍ରନ୍ ଓସିଲେଟର |
रिफ्लेक्स यंत्रणा,ପ୍ରତିଫଳନ ଯନ୍ତ୍ର
प्रतिकूल उत्तेजना,ଘୃଣ୍ୟ ଉତ୍ସାହ |
दुमडलेला,ଫୋଲଡ୍
मागास प्रमाण,ପଛୁଆ ଅନୁପାତ |
रीफोकस पद्धत,ରିଫୋକସ୍ ପଦ୍ଧତି |
अपवर्तित,ପ୍ରତ୍ୟାହାର
अपवर्तित किरण,ପ୍ରତିକ୍ରିୟାଶୀଳ କିରଣ |
अपवर्तक शक्ती,ପ୍ରତୀକାତ୍ମକ ଶକ୍ତି |
अपवर्तक प्रिझम,ପ୍ରିଜିମ୍
अपवर्तित पृष्ठ,ପ୍ରତ୍ୟାବର୍ତ୍ତନ ପୃଷ୍ଠା |
अपवर्तन,ପ୍ରତିଫଳନ
अपवर्तन सुधारणा,ପ୍ରତିଫଳନ ସଂଶୋଧନ |
अपवर्तन त्रुटी,ପ୍ରତିଫଳନ ତ୍ରୁଟି |
अपवर्तक मोनोक्रोमेटर,ପ୍ରତୀକାତ୍ମକ ମୋନୋକ୍ରୋମେଟର୍ |
पुनर्वितरण,ପୁନ istr ବଣ୍ଟନ
अपवर्तन भोवरा,ପ୍ରତିଫଳନ ଭର୍ଟେକ୍ସ |
अपवर्तक सूचकांक,ପ୍ରତୀକାତ୍ମକ ସୂଚକାଙ୍କ |
अपवर्तकता,ପ୍ରତୀକାତ୍ମକତା |
अपवर्तक सूचकांक,ପ୍ରତୀକାତ୍ମକ ସୂଚକାଙ୍କ |
अपवर्तक निर्देशांक मापन,ପ୍ରତୀକାତ୍ମକ ସୂଚକାଙ୍କ ମାପ |
अपवर्तक पद्धत,ପ୍ରତୀକାତ୍ମକ ପଦ୍ଧତି |
"अनुत्तरित कालावधी, गैर-उत्तेजना कालावधी","ଅଣ-ପ୍ରତିକ୍ରିୟାଶୀଳ ଅବଧି, ଅଣ-ଉତ୍ତେଜନା ଅବଧି |"
अपवर्तकता,ପ୍ରତୀକାତ୍ମକତା |
रेफ्रिजरेशन,ରେଫ୍ରିଜରେଜେସନ୍
