Gujarati,Telugu
ચારગણા રજિસ્ટર,నాలుగు రెట్లు రిజిస్టర్
લાયકાત ધરાવનાર,క్వాలిఫైయర్
ગુણવત્તા ખાતરી,నాణ్యత హామీ
જથ્થો,పరిమాణీకరణ
માત્રા,క్వాంటిఫైయర్
જથ્થો ભૂલ,పరిమాణ లోపం
પ્રમાણ,పరిమాణ శబ్దం
જથ્થો  અનિશ્ચિતતા,పరిమాణీకరణ  అనిశ్చితి
જથ્થો,పరిమాణీకరణ
કિંમતો કરનાર,క్వాంటైజర్
જથ્થાબંધ અવાજ,క్వాంటైజర్ శబ్దం
જથ્થો,పరిమాణ లోపం
જથ્થો,క్వాంటం గడియారం
જથ્થો,క్వాంటం సమయం
ત્રિમાસિક ગતિ,క్వార్టర్ స్పీడ్
ક્વાર્ટર ચોરસ  ગુણાકાર,క్వార్టర్-స్క్వేర్స్  గుణకం
ચોકડી,క్వార్టెట్
ક્વાર્ટઝ વિલંબ રેખા,క్వార్ట్జ్ ఆలస్యం లైన్
સાચી સૂચના  (= સ્યુડો  સૂચના),పాక్షిక సూచన  (= నకిలీ  సూచన)
ચતુર્ભુજ તર્ક,క్వాటర్నరీ లాజిక్
ચતુર્ભુજ  Operatorપરેટર,క్వాటర్నరీ  ఆపరేటర్
પ્રશંસાપૂર્વક,ప్రశ్న
કાલ્પનિક ભાષા,ప్రశ్న భాష
પૂછપરછ,ప్రశ్న ప్రాసెసింగ్
સંપ્રદાયનું મથક,ప్రశ్న స్టేషన్
કતાર,క్యూ
કતલ ભીડ,క్యూ రద్దీ
કતાર નિયંત્રણ  અવરોધ,క్యూ నియంత్రణ  బ్లాక్
કતારમાં પ્રવેશ  પદ્ધતિ,క్యూడ్ యాక్సెస్  విధానం
કતાર ડેટા સેટ,క్యూ డేటా సెట్
કતારું  ક્રમિક  પદ્ધતિ,క్యూడ్ ఇండెక్స్  సీక్వెన్షియల్  విధానం
કતારમાં ટેલિકમ્યુનિકેશન પ્રવેશ પદ્ધતિ,క్యూడ్ టెలికమ్యూనికేషన్ యాక్సెస్ పద్ధతి
કતાર તત્વ,క్యూ ఎలిమెంట్
કતાર કડી શબ્દ,క్యూ లింక్ పదం
કતાર  સંચાલન,క్యూ  నిర్వహణ
કતાર,క్యూయింగ్
કતાર વિશ્લેષણ,క్యూయింగ్ విశ్లేషణ
કતાર સૂચિ,క్యూయింగ్ జాబితా
સિદ્ધાંત,క్యూయింగ్ సిద్ధాంతం
કતારમાં સમય,క్యూయింగ్ సమయం
Quંચી નળીનો સંકેત  (= બિકર  સંકેત,క్విబరీ కోడ్  (= బిక్వరీ  సంకేతము)
ઝડપી- acc ક્સેસ  યાદ,శీఘ్ర-యాక్సెస్  మెమరీ
ઝડપી પ્રકાર,శీఘ్ర క్రమబద్ధీకరణ
ઝડપી શરૂઆત,త్వరగా ప్రారంభించు
શાંત થવું,QUISCE
શાંત,క్విసెంట్
શાંત  શરત,క్విసెంట్  కండిషన్
સાંકેતિક,క్వార్టర్
આવન -પદ્ધતિ,క్వార్టర్ సిస్టమ్
પ્રખ્યાત,క్విన్టెట్
દાદર,రాక్
ઉશ્કેરાટ,ర్యాకింగ్
રેડિયલ -તબદીલી,రేడియల్ బదిలీ
રેડિયો સામાન્ય  માલવાહક,రేడియో కామన్  క్యారియర్
રેડિયો રિલે પદ્ધતિ,రేడియో రిలే వ్యవస్థ
રેડિયો  ટેલિટાઇપરાઇટર,రేడియో  టెలిటైప్రైటర్
Radંચે,రాడిక్స్
રેડિક્સ પૂરક,రాడిక్స్ కాంప్లిమెంట్
રેડિક્સ વિનિમય,రాడిక్స్ మార్పిడి
એક  પૂરક બનાવવું  (= ઓછું  Radંચે  પૂરક),రాడిక్స్-మైనస్-వన్  పూరక  (= తగ్గిపోయింది  రాడిక్స్  పూర్తి)
રેડિક્સ સંકેત,రాడిక్స్ సంజ్ఞామానం
રેડિક્સ અંક  પદ્ધતિ,రాడిక్స్ సంఖ్య  వ్యవస్థ
રેડિક્સ પોઇન્ટ,రాడిక్స్ పాయింట్
Radતરફી,రాడిక్స్ సార్టింగ్
ખડખડતું એરે,చిరిగిపోయిన శ్రేణి
રેમ ડમ્પ,రామ్ డంప్
રેમ લોડર,రామ్ లోడర్
રામ મેઇલ પેટી,రామ్ మెయిల్ బాక్స్
રેમ (રેન્ડમ  પ્રવેશ મેમરી),రామ్ (రాండమ్  యాక్సెస్ మెమరీ)
રામશર,రామ్ రిఫ్రెష్
યાર્દચ્છિક પ્રવેશ,యాదృచ్ఛిక ప్రాప్యత
યાર્દચ્છિક પ્રવેશ  સાધન,యాదృచ్ఛిక ప్రాప్యత  పరికరం
યાર્દચ્છિક પ્રવેશ  ઇનપુટ આઉટપુટ,యాదృచ్ఛిక ప్రాప్యత  ఇన్పుట్-అవుట్పుట్
યાર્દચ્છિક પ્રવેશ  યાદ,యాదృచ్ఛిక ప్రాప్యత  మెమరీ
યાર્દચ્છિક પ્રવેશ  પદ્ધતિ,యాదృచ్ఛిక ప్రాప్యత  విధానం
યાર્દચ્છિક પ્રવેશ  કાર્યક્રમ,యాదృచ్ఛిక ప్రాప్యత  ప్రోగ్రామింగ్
યાર્દચ્છિક પ્રવેશ  પ્રકાર,యాదృచ్ఛిక ప్రాప్యత  క్రమబద్ధీకరించండి
યાર્દચ્છિક પ્રવેશ  સંગ્રહ,యాదృచ్ఛిక ప్రాప్యత  నిల్వ
યાર્દચ્છિક પ્રવેશ  પદ્ધતિ,యాదృచ్ఛిక ప్రాప్యత  వ్యవస్థ
રેન્ડમ અલ્ગોરિધમનો,యాదృచ్ఛిక అల్గోరిథం
અવ્યવસ્થિત ડેટા સમૂહ,యాదృచ్ఛిక డేటా సెట్
-નું  સંબોધન  પરિવર્તન,యాదృచ్ఛిక కీ-టు  చిరునామా  పరివర్తన
યથાર્થ તરલ,యాదృచ్ఛిక తర్కం
યથાર્થ અવાજ,యాదృచ్ఛిక శబ్దం
યાર્દચારા નંબર,యాదృచ్ఛిక సంఖ్య
યાર્દચારા નંબર  જનરેટર,యాదృచ్ఛిక సంఖ్య  జనరేటర్
યાર્દચારા નંબર  અનુક્રમ,యాదృచ్ఛిక సంఖ్య  సీక్వెన్స్
યાર્દચારા નંબર  શ્રેણી,యాదృచ్ఛిక సంఖ్య  సిరీస్
અવ્યવસ્થિત પ્રક્રિયા,యాదృచ్ఛిక ప్రాసెసింగ్
યથાયોગિક સ્કેન,యాదృచ్ఛిక స్కాన్
યથાર્થ ક્રમ,యాదృచ్ఛిక క్రమం
શ્રેણી,పరిధి
સરખામણી,శ్రేణి చెక్
શ્રેણી શોધક,రేంజ్ ఫైండర్
દરજ્જો  સમતોલ,ర్యాంక్ సహసంబంధం  గుణకం
ઝડપી પ્રવેશ,వేగవంతమైన ప్రాప్యత
ઝડપી પ્રવેશ લૂપ,రాపిడ్ యాక్సెస్ లూప్
ઝડપી પ્રવેશ  યાદ,వేగవంతమైన ప్రాప్యత  మెమరీ
રાસાયણિક,రాస్టర్
રાસ્ટર ગણતરી,రాస్టర్ కౌంట్
રાસ્ટર પ્રદર્શન  સેવા,రాస్టర్ ప్రదర్శన  సేవ
રાસ્ટર ગ્રાફિક્સ,రాస్టర్ గ్రాఫిక్స్
રાસ્ટર ગ્રીડ,రాస్టర్ గ్రిడ్
રાસાયણિક ફેરફાર  ગ્રાફિક પ્રદર્શન,రాస్టర్-మోడ్  గ్రాఫిక్ ప్రదర్శన
રાસ્ટર કાવતરાખોર,రాస్టర్ ప్లాటర్
રાસ્ટર સ્કેન,రాస్టర్ స్కాన్
રાસાયણિક એકમ,రాస్టర్ యూనిట్
દર અને માર્ગ  Operatorપરેટર,రేటు మరియు మార్గం  ఆపరేటర్
દર કેન્દ્ર,రేటు కేంద్రం
દર નાડી,రేటు పల్స్
ગુણોત્તર નિયંત્રણ,నిష్పత్తి నియంత్రణ
તર્કસંગત ભાષા,హేతుబద్ధమైన భాష
અધ કચરી માહિતી,ముడి సమాచారం
પ્રતિબિંબ,రీచ్బిలిటీ
પહોંચ,రీచ్బిలిటీ మ్యాట్రిక్స్
વાંચવું,చదవండి
એમ્પ્લીફાયર વાંચો,యాంప్లిఫైయర్ చదవండి
વાંચો અને પુન restore સ્થાપિત  ચક્ર,చదవండి మరియు పునరుద్ధరించండి  చక్రం
પાછા વાંચો અને છાપો,తిరిగి చదవండి మరియు ముద్రించండి
બેક ચેક વાંચો,చెక్ తిరిగి చదవండి
નિયંત્રણ લાઇન વાંચો,నియంత్రణ రేఖ చదవండి
ચક્ર સમય વાંચો,సైకిల్ సమయం చదవండి
વાચકો,రీడర్
વાચક,రీడర్-కాపియర్
વાચક,రీడర్ వ్యాఖ్యాత
વાચક મુદ્રક,రీడర్ ప్రింటర్
ભૂલ કરવી,లోపం చదవండి
વાચક સોર્ટર,రీడర్ సార్టర్
વડા,తల చదవండి
પ્રયોગ,పఠనం
વાચનની પહોંચ  સમય,రీడింగ్ యాక్సెస్  సమయం
વાચન  (= માથું),హెడ్ ​​రీడింగ్  (= తల)
સૂચના વાંચો,సూచనలను చదవండి
ફક્ત વાંચી,చదవడానికి మాత్రమే
ફક્ત વાંચો  (રોમ),రీడ్-ఓన్లీ మెమరీ  (రొమ్)
ફક્ત સંગ્રહ વાંચો,నిల్వ మాత్రమే చదవండి
Readતરવું,చదవండి
રીડઆઉટ ઉપકરણ,రీడౌట్ పరికరం
માર્ગ વાંચો,మార్గం చదవండి
પ્રક્રિયા લખો,ప్రాసెస్-రైట్ చదవండి
રક્ષણ વાંચો,రక్షణ చదవండి
વાંચી દર,రీడ్ రేట్
પ્રકાશન વાંચન,విడుదల చదవండి
Read લટું વાંચો,రివర్స్ చదవండి
વેરવિખેર વાંચો,స్కాటర్ చదవండి
સ્ક્રીન વાંચો,స్క్రీన్ చదవండి
વાંચનનું કેન્દ્ર,స్టేషన్ చదవండి
સમયનો સમય વાંચો,సమయం చదవండి
સમય ઘડિયાળ વાંચો,సమయ గడియారం చదవండి
સમયનો સમય વાંચો  ભાષા,సమయం చదవండి  భాష
લખતી વખતે વાંચો,వ్రాసేటప్పుడు చదవండి
વાંચો લખો  માર્ગ,చదువు రాయి  ఛానెల్
વાંચો/લખો ચેક  સૂચક,చెక్ చదవండి/వ్రాయండి  సూచిక
ચક્ર વાંચો/લખો,చక్రం చదవండి/వ్రాయండి
લાઇન વાંચો/લખો,చదవండి/వ్రాయండి
સંગ્રહ વાંચો/લખો,నిల్వ చదవండి/వ్రాయండి
તૈયાર પ્રવેશ  અંતિમ,రెడీ యాక్సెస్  టెర్మినల్
તૈયાર સ્થિતિ,రెడీ కండిషన్
તૈયાર પ્રકાશ,రెడీ లైట్
તૈયાર રાજ્ય,రెడీ స్టేట్
તૈયાર સ્થિતિ શબ્દ,సిద్ధంగా ఉన్న స్థితి పదం
વાસ્તવિક સરનામું,నిజమైన చిరునామా
વાસ્તવિક સ્થિર,నిజమైన స్థిరాంకం
ક્ષેત્ર,రాజ్యం
વાસ્તવિક સંગ્રહ,నిజమైన నిల్వ
વાસ્તવિક સંગ્રહ  સંચાલન,నిజమైన నిల్వ  నిర్వహణ
વાસ્તવિક સમય,నిజ సమయం
રીઅલ ટાઇમ ચેનલ,రియల్ టైమ్ ఛానల్
રીઅલ ટાઇમ ક્લોક  વિધિ,రియల్ టైమ్ క్లాక్  మాడ్యూల్
વાસ્તવિક સમય નિયંત્રણ,రియల్ టైమ్ కంట్రోల్
વાસ્તવિક સમય ઇનપુટ,రియల్ టైమ్ ఇన్పుట్
વાસ્તવિક સમય  સંચાલન,నిజ సమయం  ఆపరేషన్
રીઅલ ટાઇમ આઉટપુટ,రియల్ టైమ్ అవుట్పుట్
વાસ્તવિક સમય  પ્રક્રિયા,నిజ సమయం  ప్రాసెసింగ్
રીઅલ ટાઇમ સેટેલાઇટ  કોમ્પ્યુટર,రియల్ టైమ్ ఉపగ్రహం  కంప్యూటర్
વાસ્તવિક સમય  સિમ્યુલેશન,నిజ సమయం  అనుకరణ
વાસ્તવિક સમય કામ કરે છે,రియల్ టైమ్ పని
યાદ કરાવવું,రీకాల్ నిష్పత్తి
રિકોલ સિગ્નલ,సిగ్నల్ రీకాల్ చేయండి
પ્રાપ્ત કરવું  અટકાયત,స్వీకరించండి  అంతరాయం
પગ મેળવો,కాలు స్వీకరించండి
માત્ર પ્રાપ્ત કરો,మాత్రమే స్వీకరించండి
પ્રાપ્તકર્તા,రిసీవర్
પ્રાપ્તિકરણ એકલતા,రిసీవర్ ఐసోలేషన్
પ્રાપ્તી સંકેત,రిసీవర్ సిగ్నల్
ગાળો,మార్జిన్ స్వీకరించడం
પ્રાપ્ત  છિદ્રક,స్వీకరించడం  పెర్ఫొరేటర్
પુનરાવર્તિત લૂપ,పునర్వినియోగ లూప్
માન્યતા  ચોકસાઈ,గుర్తింపు  ఖచ్చితత్వం
માન્યતા  પાત્ર,గుర్తింపు  పాత్ర
માન્યતા -ઉપકરણ,గుర్తింపు పరికరం
માન્યતાનો તર્ક,గుర్తింపు తర్కం
પુન: સંસ્મરણ કરવું,పునర్నిర్మాణం
પુનર્રૂપચાર,పునర్నిర్మాణం
સમાધાન,సయోధ్య
પુન: રૂપરેખા,పునర్నిర్మాణం
પુનર્રચના,పునర్నిర్మాణం
પુનર્નિર્માણ,పునర్నిర్మాణం
વિક્રમજનક અવરોધ,రికార్డ్ బ్లాకింగ్
રેકોર્ડ સમય,రికార్డ్ చెక్ సమయం
રેકર્ડ નિયંત્રણ  અનુસૂચિ,రికార్డ్ నియంత్రణ  షెడ్యూల్
દફતર ગણતરી,రికార్డ్ కౌంట్
દફતર વર્ણન,రికార్డ్ వివరణ
નોંધાયેલું લખાણ,రికార్డ్ చేసిన వచనం
દફતરનું રૂપરેખા,రికార్డ్ ఫార్మాట్
દફતરનું રૂપરેખા  વર્ણનકર્તા,రికార్డ్ ఫార్మాట్  వివరణ
રેકર્ડ ગેપ,రికార్డ్ గ్యాప్
જૂથ,రికార్డ్ గ్రూప్
રેકર્ડ હેડ,రికార్డ్ హెడ్
નોંધણી ક્ષેત્ર,రికార్డింగ్ ప్రాంతం
વિપુલતા,రికార్డింగ్ సాంద్రత
વિપુલ નોંધણી,రికార్డింగ్ హెడ్
નોંધણી માધ્યમ,రికార్డింగ్ మాధ్యమం
રેકોર્ડિંગ મોડ,రికార్డింగ్ మోడ్
રેકોર્ડિંગ થડ,రికార్డింగ్ ట్రంక్
રેકર કી,రికార్డ్ కీ
દફતર -લેઆઉટ,రికార్డ్ లేఅవుట్
રેકર્ડ લંબાઈ,రికార్డ్ పొడవు
રેકન પર નિશાની,రికార్డ్ మార్క్
રેકર્ડ માધ્યમ,రికార్డ్ మీడియం
રેકર્ડ નામ,రికార్డ్ పేరు
રેકર નંબર,రికార్డ్ సంఖ్య
રેકોર્ડ તૈયાર,రికార్డ్ సిద్ధంగా ఉంది
વિજેતા  પાત્ર,రికార్డ్ సెపరేటర్  పాత్ర
દફતરદાર,రికార్డ్ షీట్
છટણી,రికార్డ్ సార్టింగ్
દફતર સંગ્રહ  ચિહ્ન,రికార్డ్ నిల్వ  మార్క్
રેકર પટ્ટી,రికార్డ్ స్ట్రిప్
રેકોર્ડ પ્રકાર,రికార్డ్ రకం
પુન ove પ્રાપ્તિની ભૂલ,తిరిగి పొందగలిగే లోపం
પુન: પ્રાપ્તિ  સંચાલન  ટેકો,రికవరీ  నిర్వహణ  మద్దతు
પુન recoveryપ્રાપ્તિ ઉત્પન્ન,రికవరీ ప్రొడ్యూర్
પુન recoveryપ્રાપતિ,రికవరీ రొటీన్
વસૂલાત પદ્ધતિ,రికవరీ సిస్టమ్
પુનરાવર્તન,పునరావృత
પુનરાવર્તન,పునరావృత
પુનરાવર્તન પ્રમેય,పునరావృత సిద్ధాంతం
પુનરાવર્તિત વંશ  પાર્કસ,పునరావృత సంతతి  పార్సింగ్
પુનરાવર્તિત કાર્ય,పునరావృత ఫంక్షన్
પુનરાવર્તિત યાદી,పునరావృత జాబితా
પુનરાવર્તિત  અનુક્રમ,పునరావృతంగా నిర్వచించబడింది  సీక్వెన్స్
પુનરાવર્તિત રીતે  ગણિત,పునరావృతంగా  లెక్కించదగిన సెట్
પુનરાવર્તિત પ્રક્રિયા,పునరావృత ప్రక్రియ
પુનરાવર્તિત સંબંધ,పునరావృత సంబంధం
પુનરાવર્તક નિત્યક્રમ,పునరావృత దినచర్య
પુનરાવર્તિત સમૂહ,పునరావృత సెట్
Redભું કરવું,రీడ్యాక్ట్
Redણપત્ર,పునర్నిర్మాణం
ઘટાડો મશીન,తగ్గింపు యంత్రం
નિરર્થકતા,పునరావృతం
નિરર્થકતા તપાસ,రిడెండెన్సీ చెక్
નિરર્થકતા તપાસ  ગાળો,రిడెండెన్సీ చెక్  బిట్
નિરર્થકતા તપાસ  પાત્ર,రిడెండెన్సీ చెక్  పాత్ర
નિરર્થકતા  માહિતી,యొక్క పునరావృతం  సమాచారం
નકામું  પાત્ર,అనవసరమై  పాత్ర
રિબન્ડન્ટ કોડ,పునరావృత కోడ్
પુનર્જીવન,రీన్లార్జిమెంట్
ફરી સમારંભનો ભાર  વિધિ,తిరిగి నమోదు చేయదగిన లోడ్  మాడ్యూల్
ફરીથી તૈયાર  કાર્યક્રમ,తిరిగి నమోదు చేయదగినది  ప్రోగ్రామ్
ફરીથી તૈયાર  રોજિંદા,తిరిగి నమోదు చేయదగినది  దినచర్య
ફરીથી તૈયાર  Subલટ,తిరిగి నమోదు చేయదగినది  సబ్‌ట్రౌటిన్
ફરી પ્રવેશદ્વાર,తిరిగి ప్రవేశం
પૂર્વવર્તી કોડ,పున ent స్థాపన కోడ్
ફરી પ્રવેશદ્વાર  કાર્યક્રમ,తిరిగి ప్రవేశం  ప్రోగ్రామ్
પૂર્વનિર્ધારિત નિત્યક્રમ,పున ent స్థాపన దినచర్య
ફરીથી મોકલવું  Subલટ,పున ent స్థాపన  సబ్‌ట్రౌటిన్
પુનર્વિચારણા બિંદુ,రీఎంట్రీ పాయింట్
પુન reપ્રધાન પદ્ધતિ,రీఎంట్రీ వ్యవస్థ
સંદર્ભ,సూచన
સંદર્ભ સરનામું,సూచన చిరునామా
સંદર્ભ ઘડિયાળ,సూచన గడియారం
સંદર્ભ,రిఫరెన్స్ ఎడ్జ్
સંદર્ભ ફાઈલ,రిఫరెన్స్ ఫైల్
સંદર્ભ  સંકેત,సూచన ఇన్పుట్  సిగ్నల్
સંદર્ભ  સૂચના,సూచన  సూచన
સંદર્ભ  ભાષા,సూచన  భాష
સંદર્ભ સ્તર,సూచన స్థాయి
સંદર્ભ -યાદી,సూచన జాబితా
સંદર્ભ અવાજ,సూచన శబ్దం
સંદર્ભ,రిఫరెన్స్ రికార్డ్
સંદર્ભ સમય,సూచన సమయం
સંદર્ભ,సూచన వాల్యూమ్
ફેરબદલ કરવી,రీఫిల్
પરાવર્તક,ప్రతిబింబం
પરાવર્તક,ప్రతిబింబ నిష్పత్తి
દ્વિસંગી પ્રતિબિંબ  સંહિતા,ప్రతిబింబించే బైనరీ  కోడ్
પ્રતિબિંબીત સ્કેન,రిఫ్లెక్టివ్ స్కాన్
પ્રતિસ્પંદિત બંધ,రిఫ్లెక్సివ్ మూసివేత
પ્રતિલપણ સંબંધ,రిఫ్లెక్సివ్ రిలేషన్
સુધારા,రిఫార్మాట్
તાજું કરવું,రిఫ్రెష్
પુનર્વિચારક  પ્રતિસાદ,పునరుత్పత్తి  అభిప్రాయం
પુનર્વિચારક  યાદ,పునరుత్పత్తి  మెమరీ
પુનર્જીવિત વાંચન,పునరుత్పత్తి చదవండి
પુનર્વિચારક  પ્રયોગ,పునరుత్పత్తి  పఠనం
પુનર્વિચારક  ફરી વળવું,పునరుత్పత్తి  రిపీటర్
પુનર્નિર્દેશક ટ્રેક,పునరుత్పత్తి ట్రాక్
સમાધાનો કરનાર  વિભાગ,రీజెనరేటర్  విభాగం
પુનર્જનન,పునరుత్పత్తి
પ્રાદેશિક સંબોધન,ప్రాంతీయ చిరునామా
પ્રાદેશિક કેન્દ્ર,ప్రాంతీయ కేంద్రం
પ્રાદેશિક કમ્પ્યુટર  નેટવર્ક,ప్రాంతీయ కంప్యూటర్  నెట్‌వర్క్
નોંધણી કરવી,రిజిస్టర్
નોંધણી કરો  ક્ષેત્ર,రిజిస్టర్ చిరునామా  ఫీల్డ్
રજિસ્ટર,రిజిస్టర్ సామర్థ్యం
રજીસ્ટર ફાઇલ,రిజిస్టర్ ఫైల్
ઇનપુટ  બફર,ఇన్పుట్ నమోదు చేయండి  బఫర్
રજિસ્ટર,రిజిస్టర్ పొడవు
નોંધણી કરવી  Optimપ્ટિમાઇઝેશન,రిజిస్టర్  సర్వోత్తమీకరణం
રજીસ્ટર નિર્દેશક,రిజిస్టర్ పాయింటర్
રજીસ્ટર પસંદ કરો,రిజిస్టర్ ఎంచుకోండి
નોંધણી  ભાષા,రిజిస్టర్ బదిలీ  భాష
નોંધણી  કાર્યક્રમ,నమోదు  ప్రోగ్రామ్
નિયમિત ઘટના  (= નિયમિત  ભાષા),రెగ్యులర్ ఈవెంట్  (= రెగ్యులర్  భాష)
નિયમિત સમીકરણ,సాధారణ వ్యక్తీకరణ
નિયમિત વ્યાકરણ,రెగ్యులర్ వ్యాకరణం
નિયમિત ભાષા,సాధారణ భాష
નિયમિત કામગીરી,రెగ్యులర్ ఆపరేషన్
નિયમિત operatorપરેટર,రెగ్యులర్ ఆపరేటర్
સંબંધી આંકડા  પાયો,రిలేషనల్ డేటా  బేస్
સંબંધી  અભિમાન,రిలేషనల్  వ్యక్తీకరణ
સંબંધી ઓપરેટર,రిలేషనల్ ఆపరేటర్
સંબંધ -પાત્ર,రిలేషన్ క్యారెక్టర్
સંબંધ,సంబంధ పరిస్థితి
સંબંધી સંબોધન,సాపేక్ష చిరునామా
સંબંધી,సాపేక్ష చిరునామా
સંબંધી  નંબર,సాపేక్ష బ్లాక్  సంఖ్య
સંબંધી સંહિતા,సాపేక్ష కోడ్
સન્યાસી,సాపేక్ష కోడింగ్
સંબંધી આદેશ,సాపేక్ష ఆదేశం
પ્રમાણમાં,సాపేక్షంగా ప్రైమ్
સંબંધી ઉત્પાદન,సాపేక్ష ఉత్పత్తి
રિલે,రిలే
મુલતવી,విడుదల
વિશ્વસનીયતા,విశ్వసనీయత
સ્થળાંતર કરી શકાય એવું  કાર્યક્રમ,పున oc స్థాపించదగినది  ప్రోగ్రామ్
સ્થળાંતર કરનાર લોડર,లోడర్‌ను మార్చడం
ઉપચારાત્મક  જાળવણી,నివారణ  నిర్వహణ
દૂરવુભારી,రిమోట్
દૂરસ્થ પ્રવેશ,రిమోట్ యాక్సెస్
રિમોટ એક્સેસ ડેટા  પ્રક્રિયા,రిమోట్ యాక్సెస్ డేటా  ప్రాసెసింగ్
રિમોટ બેચ,రిమోట్ బ్యాచ్
રિમોટ બેચ  પ્રવેશ,రిమోట్ బ్యాచ్  ప్రవేశం
રિમોટ બેચ  પ્રક્રિયા,రిమోట్ బ్యాచ్  ప్రాసెసింగ్
રિમોટ બેચ  અંતિમ,రిమోట్ బ్యాచ్  టెర్మినల్
દૂરસ્થ ક callલ  રવાના,రిమోట్ కాల్  ఫార్వార్డింగ్
દૂરવુભારી  એકાગ્રતા,రిమోట్  ఏకాగ్రత
રિમોટ કન્સોલ,రిమోట్ కన్సోల్
દૂરસ્થ નિયંત્રણ,రిమోట్ కంట్రోల్
દૂરસ્થ માહિતી  એકાગ્રતા,రిమోట్ డేటా  ఏకాగ్రత
રિમોટ ફોર્મેટ  બાબત,రిమోట్ ఫార్మాట్  అంశం
દૂરસ્થ યજમાન,రిమోట్ హోస్ట్
કામકાજની નોંધ,రిమోట్ జాబ్ ఎంట్రీ
રિમોટ લૂપ  અનુકૂલન,రిమోట్ లూప్  అడాప్టర్
દૂરસ્થ સંદેશ  પ્રક્રિયા,రిమోట్ సందేశం  ప్రాసెసింగ్
રિમોટ ઓર્ડર વાયર,రిమోట్ ఆర్డర్ వైర్
રિમોટ પાવર બંધ,రిమోట్ పవర్ ఆఫ్
દૂરસ્થ મુદ્રણ,రిమోట్ ప్రింటింగ్
દૂર -કાર્યક્રમ  લોહિયો,రిమోట్ ప్రోగ్రామ్  లోడర్
રિમોટ સેન્સિંગ,దూరం నుంచి నిర్ధారణ
પ્રણાલીનું મથક,రిమోట్ స్టేషన్
રિમોટ સબસેટ,రిమోట్ ఉపసమితి
દૂરસ્થ સ્વિચ,రిమోట్ స్విచ్
દૂરસ્થ,రిమోట్ టెర్మినల్
દૂરસ્થ થડ  વ્યવસ્થા,రిమోట్ ట్రంక్  అమరిక
ફરીથી ગોઠવવું,క్రమాన్ని మార్చండి
પુનર્રડો,స్వరం క్రమాన్ని మార్చండి
અણગમો,రీప్జినేషన్
સમારકામનો સમય,రిపేర్ సమయం
પુનરાવર્તનીયતા  માપ,పునరావృతం  కొలత
ક્રિયા કી પુનરાવર્તન કરો,చర్య కీని పునరావృతం చేయండి
જરૂરી હાઇફન  પાત્ર,అవసరం హైఫన్  పాత్ర
આવશ્યક જગ્યા  પાત્ર,అవసరమైన స్థలం  పాత్ర
આવશ્યકતા  વિશ્લેષણ,అవసరాలు  విశ్లేషణ
ફરી શરૂ કરવું,పున un ప్రారంభం
પુનર્વિચારણા કરો,పున un ప్రారంభం మోడ్
ફરીથી બિંદુ,పున un ప్రారంభం పాయింట్
ફરી સમાપ્ત થવું,పున un ప్రారంభం ప్రోగ్రామ్
અનામત શબ્દ,రిజర్వు చేసిన పదం
ફરીથી સેટ કરવું,రీసెట్
રીસેટ ચક્ર,రీసెట్ చక్రం
રીસેટ મોડ,రీసెట్ మోడ్
નાડી ફરીથી સેટ કરવી,పల్స్ రీసెట్ చేయండి
ફરીથી સેટ દર,రేటును రీసెట్ చేయండి
શૂન્ય પર ફરીથી સેટ કરો,సున్నాకి రీసెట్ చేయండి
રહેવાસી,నివాసి
રહેવાસી નિયંત્રણ  કાર્યક્રમ,నివాస నియంత్రణ  ప్రోగ్రామ్
રહેવાસી  ઉધરસ,నివాసి  మాక్రోఅసెంబ్లర్
નિવાસી કાર્યક્રમ  સૂચિ સૂચિ,నివాస కార్యక్రమం  జాబితాను ఎంచుకోండి
નિવાસી કાર્યક્રમ,నివాస కార్యక్రమం
અવશેષ ભૂલ,అవశేష లోపం
અવશેષ અંકગણિત,అవశేషాలు అంకగణితం
અવશેષ તપાસ,రెసిడ్యూ చెక్
સુશોભિત મોડ્યુલ,రెసిస్డెంట్ మాడ్యూల్
પ્રતિકારક  તર્કશાસ્ત્ર,రెసిస్టర్ ట్రాన్సిస్టర్  లాజిక్
ઠરાવ ભૂલ,రిజల్యూషన్ లోపం
ઉકેલવું,రిసల్వర్
સંસાધન પ્રવેશ  નિયંત્રણ સુવિધા,వనరుల ప్రాప్యత  నియంత్రణ సౌకర్యం
સાધન  ફાળવણી,వనరు  కేటాయింపు
સાધન  વર્ણનકર્તા,వనరు  వివరణ
સાધન  સંચાલન,వనరు  నిర్వహణ
સંસાધન વ્યવસ્થાપક,రిసోర్స్ మేనేజర్
સાધન -વહેંચણી,వనరుల భాగస్వామ్యం
સાધન -વહેંચણી  નિયંત્રણ,వనరుల భాగస్వామ్యం  నియంత్రణ
પ્રતિભાવ સમયગાળો,ప్రతిస్పందన వ్యవధి
કાર્ય,ప్రతిస్పందన ఫంక్షన్
પ્રતિભાવ સમય,ప్రతిస్పందన సమయం
ફરી થી શરૂ કરવું,పున art ప్రారంభం
સ્થિતિ ફરીથી પ્રારંભ કરો,పున art ప్రారంభం
સૂચના ફરીથી પ્રારંભ કરો,సూచనలను పున art ప్రారంభించండి
ફરીથી પ્રારંભ બિંદુ,పున art ప్రారంభం
પુનઃસ્થાપિત,పునరుద్ధరించండి
