Marathi,Gujarati
रास्टर प्रतिमा स्वरूप,રાસ્ટર છબીનું બંધારણ
दर नियंत्रण,દર નિયંત્રણ
बदलण्याचे प्रमाण,ફેરફાર દર
निर्धारित क्षमता,રેખૃત ક્ષમતા
रेटेड हॉर्स पॉवर,રેટેડ હોર્સ પાવર
रेट केलेली शक्ती,રેટેડ સત્તા
रेटिंग,દરખાસ્ત
आर-सी कपलिंग,આર-સી જોડાણ
प्रतिक्रिया,પ્રતિક્રિયા
प्रतिक्रिया,પ્રતિક્રિયા
प्रतिक्रियाशील घटक,પ્રતિક્રિયાશીલ ઘટક
प्रतिक्रियाशील भार,પ્રતિક્રિયાશીલ ભાર
अभिकर्मक एचिंग,પુનgentપ્રયમ
रिअल टाइम ट्रान्समिशन,રીઅલ ટાઇમ ટ્રાન્સમિશન
पुनर्बांधणी,પુનbrપ્રાપ્તિ
प्राप्तकर्ता,પ્રાપ્તકર્તા
अँटेना प्राप्त,એન્ટેના પ્રાપ્ત
प्राप्त केंद्र,પ્રાપ્ત કેન્દ્ર
रिसेप्शन,સ્વાગત
रिसेप्शन रिपोर्ट,સ્વાગત અહેવાલ
रिसेप्शन सर्वेक्षण,સ્વાગત મોજણી
परस्पर,પારસ્પરિક
पुनर्रचना फिल्टर,પુનર્નિર્માણ ફિલ્ટર
रेकॉर्ड करण्यायोग्य,રેકોર્ડિંગપાત્ર
रेकॉर्ड,અંકિત
रेकॉर्डर,નોંધણી
मुद्रित करणे,નોંધણી
रेकॉर्डिंग बूथ,નોંધણી બૂથ
रेकॉर्डिंग हेड,વિપુલ નોંધણી
डिस्कवर रेकॉर्डिंग,ડિસ્ક પર રેકોર્ડિંગ
रेकॉर्डिंग रूम,નોંધણી ખંડ
रेकॉर्डिंग सिस्टम,નોંધણી પદ્ધતિ
रेकॉर्डिंग टेप,નોંધણી ટેપ
दुरुस्ती,સુધારો
सुधारित सिग्नल,સુધારેલું સંકેત
सुधारक,નિર્લજ્જ
रिसायकल,રિસાયકલ કરવું
रिडंडंसी,નિરર્થકતા
निरर्थक,નકામું
निरर्थक घटक,નિરર્થક તત્વ
पुन्हा अभियंता,ફરીથી ઇજતો
पुन्हा प्रवेश,ફરી વંચિત
संदर्भ वारंवारता,સંદર્ભ આવર્તન
संदर्भ मूल्य,સંદર્ભ મૂલ્ય
प्रतिबिंबित थर,પ્રતિબિંબ
प्रतिबिंबित माध्यम,પ્રતિબિંબ
प्रतिबिंबित पृष्ठभाग,પ્રતિબિંબ
प्रतिबिंब,પ્રતિબિંબ
परावर्तक,પ્રતિબિંબ
अँटेना साठी परावर्तक,એન્ટેના માટે પરાવર્તક
अपवर्तन,પ્રહાર
अपवर्तक सूचकांक,પ્રતિકૂળ સૂચક
रेफ्रिजरेशन,ઠાર
पुनर्जन्म,પુનર્જનન
नोंदणी करा,નોંધણી કરવી
झडप नियंत्रित करणे,નિયમનકારી વાલ્વ
नियमन,નિયમન
नियामक,નિયમનકાર
नियामक,નિયમનકારી
मजबुतीकरण,મજબૂતાઈ
संबंधीत,સંબંધી
सापेक्ष परवानगी,સવારની પરવાનગી
रिले,રિલે
रिले सेंटर,રિલે કેન્દ્ર
रिले निःशब्द,રિલે
रिले ट्रान्समीटर,રિલે ટ્રાન્સમીટર
सोडणे,મુલતવી
रिलीज नाही व्होल्ट,પ્રકાશન કોઈ વોલ્ટ
विश्वसनीयता,વિશ્વસનીયતા
विश्वसनीय,વિશ્વાસપાત્ર
दूरस्थ,દૂરવુભારી
रिमोट कंट्रोल,દૂરસ્થ નિયંત્રણ
रिमोट कंट्रोल आणि नेव्हिगेशन सिस्टम,દૂરસ્થ નિયંત્રણ અને સંશોધક પદ્ધતિ
रिमोट कंट्रोल युनिट,દૂરસ્થ નિયંત્રણ એકમ
रिमोट सिस्टम,પ્રણાલીની પદ્ધતિ
दूरस्थपणे नियंत्रित उपकरणे,દૂરથી નિયંત્રિત સાધનસામગ્રી
कॉइलची पुनरावृत्ती करा,પુનરાવર્તન કોઇલ
रीपिटर,ફરી વળવું
बदली,ફેરબદલ
पुन्हा भरती,ભરપાઈ
पुनरुत्पादित,પુનરુત્પાદન કરવું
पुनरुत्पादन,પ્રજનન
पुन्हा रेकॉर्डिंग,ફરી નોંધણી કરવી
संशोधन आणि विकास,સંશોધન અને વિકાસ
रीसेट,ફરીથી સેટ કરવું
अवशिष्ट रीशफलिंग,શેષ ફેરબદલ
अवशेष,શેષ
प्रतिकार,પ્રતિકાર
प्रतिकार भार,પ્રતિકાર લોડ
प्रतिरोधक,પ્રતિકારક
ठराव,ઠરાવ
अनुनाद,પડઘો
अनुनाद वारंवारता,પડઘો આવર્તન
अनुनाद,ચીકણું
रेझोनंट लाइन,પડઘો
अनुनाद,પડઘો પાડનાર
संसाधन,સાધન
संसाधन सामायिकरण,સાધન -વહેંચણી
प्रतिसाद कालावधी,જવાબદાર સમય
प्रतिसाद,પ્રતિભાવ
जीर्णोद्धार,પુન: સ્થાપન
परिणामी,પરિણામ
धारणा,પ્રતિધારણ
Retransmission,પઠાણ
पुनर्प्राप्ती,પુનઃપ્રાપ્તિ
पुनर्प्राप्ती इंजिन,પુનરાગમન એન્જિન
पुन्हा प्रयत्न करा,ફરી કોશિશ કરવી
परत,વળતર
परत मार्ग,પાછું રસ્તો
पुनर्विचार,પરાવર્તન
पुनर्विचार वेळ,પરાવર્તનનો સમય
रिव्हर्स बायस्ड डायोड,વિપરીત ડાયોડ
उलट करंट,વિપરીત પ્રવાહ
रिव्हॉल्व्हिंग,ફરતું
रिवाइंड,ફેરબદલ કરવી
रीवायरेबल फ्यूज,પુનરાવર્તનીય ફ્યુઝ
रीवायरिंग,આછું
पुन्हा लिहिण्यायोग्य,પુનરાવર્તન કરી શકાય એવું
आरएफ ड्राइव्ह,આરએફ ડ્રાઇવ
आरएफ फीडर,આરએફ ફીડર
आरएफ धोके,આર.એફ.
आरएफ संरक्षण प्रमाण,આર.એફ. સંરક્ષણ ગુણોત્તર
Rheostat,ગોઇ -રિયોસ્ટેટ
रिबन,રિબન
Rivet,ઉશ્કેરવું
Riveteted संयुक्त,જોરદાર સંયુક્ત
Rivetting,ખરબચડું
आरएन चॅनेल,આર.એન.
रोबोट,રોબોટ
रोबोटिक्स,રોબોટવિજ્icsાન
रोल इन,ઠપકો આપવો
बाहेर पडा,રખડવું
मूळ,મૂળ
रोटरी,રાસાયણિક
रोटेशन,પરિભ્રમણ
मार्ग,માર્ગ
राउटर,રાઉટર
नियमित ऑपरेशन्स,દિનચર્યાની કામગીરી
मार्ग,માર્ગદર્શન
वेळ धाव,સમયનો સમય
सुरक्षा व्यवस्था,સલામતી વ્યવસ્થા
सुरक्षा इंटरलॉक,સલામતી સાથે સંકળાયેલ
Sag,ઝંખવું
ठळक वैशिष्ट्ये,મુખ્ય વિશેષતા
नमुना,નમૂનો
नमुना आणि होल्ड सर्किट,નમૂના અને હોલ્ડ સર્કિટ
नमुन्याचा आकार,નમૂનો
नमुना डेटा,નમૂના લીધેલ માહિતી
नमुना,નમૂનો
नमूना दर,નમૂના દર
नमुना संपृक्तता,નમૂનાની સંતૃપ્તિ
नमुना सिद्धांत/प्रमेय,નમૂનાની સિદ્ધાંત/પ્રમેય
उपग्रह,ઉપગ્રહ
उपग्रह संप्रेषण,ઉપગ્રહ સંચાર
उपग्रह कव्हरेज,ઉપગ્રહ -કવરેજ
उपग्रह डिजिटल दुवा,ઉપગ્રહ ડિજિટલ લિંક
उपग्रह हस्तक्षेप,ઉપગ્રહ દખલ
उपग्रह रेडिओ,ઉપગ્રહ રેડિયો
उपग्रह रेडिओ ट्रान्समिशन,ઉપગ્રહ રેડિયો પ્રસારણ
उपग्रह प्रसारण,ઉપગ્રહ
संतृप्त हवा,સંતૃપ્ત હવા
सॅच्युरेटिंग करंट,સંતૃપ્ત પ્રવાહ
संपृक्तता,સંતૃપ્તિ
दात लाट सॉ,દાંત તરંગ જોયું
स्केलेबिलिटी,ગુણધર્મ
स्केल,માપદંડ
स्केल फॅक्टर,માપદંડ
स्केलिंग,ઉન્માદ
स्कॅन केलेले बीम,સ્કેન કરેલ બીમ
स्कॅनर,સ્કેનર
स्कॅनिंग वारंवारता,સ્કanનિંગ આવર્તન
स्कॅनिंग लाइन,સ્કેન રેખા
विखुरलेले,છૂટાછવાયા
परिस्थिती,દૃશ્ય
शेड्यूलर,સૂચિ આપનાર
योजनाबद्ध,યોજનાકીય
शॉटकी अडथळा,સ્કોટકી અવરોધ
Scintillation,સિંટિલેશન
स्क्रॅम्बलर,ખળભળાટ મચાવનારું
स्क्रॅम्बलिंग,ખળભળાટ મચાવનારું
स्क्रॅप,ભંગાર
स्क्रॅपिंग,ભંગાર
स्क्रॅच,શરૂઆતથી
स्क्रीन,પડઘો
स्क्रीन बर्न,સ્ક્રીન બળીને
स्क्रीन बायपास,સ્ક્રીન
स्क्रीन करंट,વર્તમાન
स्क्रीन ग्रीड,ગ્રીક માણસ
स्क्रीन सेव्हर,સ્ક્રીન સેવર
स्क्रीनिंग केबल,તપાસેલી કેબલ
स्क्रीनिंग,તપાસ
स्क्रोल,ઝરવું
स्क्रोल बार,દાણાદાર પટ્ટી
स्क्रोलिंग,ઝાપટાં
शोध इंजिन,શોધ એન્જિન
दुय्यम,ગૌણ
दुय्यम सेल,ગૌણ કોષ
क्षेत्र,ક્ષેત્ર
विभाग,ભાગ
सेल्फ डायग्नोस्टिक,સ્વ -નિદાનને લગતું
अर्धसंवाहक,અર્ધજક્ષણ કરનાર
प्रेषक,પ્રેષક
संवेदनशीलता,સંવેદનશીલતા
सेन्सर,સંવેદના
क्रम,અનુક્રમ
अनुक्रमांक,ક્રમ
अनुक्रमांक प्रवेश,ક્રમ
सिरियल पोर्ट,ક્રમ -બંદર
मालिका अनुनाद,શ્રેણી પડઘો
सर्व्हर,સર
सेटअप,સ્થાપના
शेडिंग,છાયા
सावली,પડછાયો
शॅननचे प्रमेय,શેનોનના પ્રમેય
आकार,આકારવા
सामायिकवेअर,શેરગાળો
म्यान,મ્યાન કરવું
शिफ्ट,પાળી
शिफ्टिंग,સ્થળાંતર
शॉक,આઘાત
शॉर्ट सर्किट,ટૂંકા ગાળા
शॉर्ट सर्किट चाचणी,ટૂંકી સર્કિટ કસોટી
शॉर्ट वेव्ह,ટૂંકા ગાળા
शॉर्ट वेव्ह सेंटर,ટૂંકા તરંગ કેન્દ્ર
शॉर्टकट,ટૂંકાકટ
शटडाउन,બંધ કરો
शटडाउन सिग्नल,બંધ સંકેત
साइड बँड,બાજુની બાજુ
साइड बँड पॉवर,આડંબરી શક્તિ
सिग्नल,સંકેત
सिग्नल मोठेपणा,સિગ્નલ -કંપનવિસ્તાર
सिग्नल फ्लो आलेख,સિગ્નલ પ્રવાહ ગ્રાફ
सिग्नल जनरेटर,સિગ્નલ જનરેટર
सिग्नल लाइट,સંકેત પ્રકાશ
सिग्नल राउटिंग,સંકેત -માર્ગ
सिग्नल सामर्थ्य,ઈજાજ
क्रॉस टॉक रेशोचे सिग्नल,ક્રોસ ટોક રેશિયોનો સંકેત
आवाजाचे प्रमाण सिग्नल,અવાજ ગુણોત્તરનો સંકેત
अन्वाट ध्वनी प्रमाण सिग्नल,અજાણ્યા અવાજ ગુણોત્તરનો સંકેત
सिग्नलिंग आणि स्विचिंग,સિગ્નલિંગ અને સ્વિચિંગ
सिग्नलिंग बिट,સિગ્નલિંગ બીટ
महत्त्वपूर्ण साइडबँड,નોંધપાત્ર સાઇડબેન્ડ્સ
सिम्प्लेक्स,સિમ્પલેક્સ
सिम्युलेशन,સિમ્યુલેશન
सिम्युलेटर,સિદ્ધ
सिमुलकास्ट,એકલકામ
एकाचवेळी मुखवटा,એક સાથે માસ્કિંગ
साइन घटक,એક જાતનો ઘટક
साइन वेव्ह,સાઈન લહેર
एकल वारंवारता नेटवर्क,એકલ આવર્તન નેટવર્ક
सिंगल फेज मोटर,એક -એક તબક્કો મોટર
जागा,સ્થળ
साइट लेआउट योजना,સાઇટ લેઆઉટ યોજના
कुशल ऑपरेटर,કુશળ operatorપરેટર
अंतर वगळा,છોડો અંતર
स्काय वेव्ह,આકાશમાં
स्काय वेव्ह प्रसार,સ્કાય વેવ પ્રચાર
स्लॅब,સ્લેબ
तिरकस मार्ग,ઘૃણાનો માર્ગ
स्लॉट,સ્લોટ
स्मार्ट कार्ड,સ્માર્ટ કાર્ડ
सोडियम वाष्प दिवा,સોડિયમ વરાળ
मऊ की,નરમ ચાવી
सॉफ्टवेअर,સ software
सौर क्रिया,સૌર પ્રવૃત્તિ
सौर उर्जा,સૌર ઊર્જા
सौर flares,સૌર જ્વાળાઓ
सौर उर्जा,સૌર સંચાલિત
ठोस राज्य,ઘન સ્થિતિ
सॉलिड स्टेट स्टोरेज,રાજ્ય સંગ્રહ
सॉलिड स्टेट ट्रान्समीटर,નક્કર રાજ્ય ટ્રાન્સમીટર
क्रमवारी,પ્રકાર
आवाज,અવાજ
ध्वनी शोषण,તકરાર
ध्वनी शिल्लक,ધ્વનિ સિલક
ध्वनी शोधक,સાઉન્ડ ડિટેક્ટર
ध्वनी मिक्सर,સાઉન્ડ મિક્સર
ध्वनी दृष्टीकोन,તકરાર
ध्वनी शक्ती,ધ્વનિ -શક્તિ
ध्वनी पुरावा,ધ્વનિરોધક
ध्वनी रेकॉर्डिंग,ધ્વનિરોધક
ध्वनी प्रतिबिंब,અવાજનું પ્રતિબિંબ
ध्वनी संप्रेषण तोटा,ધ્વનિ -પ્રસારણ ખોટ
स्त्रोत,મૂળ
स्त्रोत एन्कोडर,સ્ત્રોત એન્કોડર
जागा,જગ્યા
अंतराळ विविधता,જગ્યાની વિવિધતા
स्पेस टेलिकास्टिंग,જગ્યા દૂરથી દૂરથી દૂરથી દૂરથી દૂરની જગ્યા
स्पेस वेव्ह,અવકાશ તરંગ
अंतर,અંતર
स्पॅम,સ્પામ
स्पॅमिंग,સ્પામિંગ
कालावधी,ગાળો
मोकळा,ફાળવણી
अतिरिक्त,નાર
स्पार्किंग,ભાગ
स्थानिक,સ્થગિત
स्थानिक प्रभाव,સ્થગિત અસર
स्थानिक रिडंडंसी,અવકાશ નિર્જનતા
विशेष प्रभाव,વિશેષ અસર
विशेष प्रभाव एम्पलीफायर,ખાસ અસરો એમ્પ્લીફાયર
विशेषज्ञता,વિશેષતા
तपशील,વિશિષ્ટતા
वर्णक्रमीय शोषण,વર્ણપટ
स्पेक्ट्रल बँड प्रतिकृती,વર્ણપટ્ટીની પ્રતિકૃતિ
वर्णक्रमीय वितरण,વર્ણપત્ર
स्पेक्ट्रल रिडंडंसी,વર્ણપટ્ટીની નિરર્થકતા
स्पेक्ट्रोफोटोमीटर,વર્ણિતામાપક
स्पेक्ट्रोस्कोप,વર્ણપટ
स्पेक्ट्रम,ચંચળ
स्पेक्ट्रम विश्लेषक,અનુયાયી
स्पेक्ट्रम आकार,શેતરંજ
भाषण बोलणे,વાણી -અભિવ્યક્તિ
भाषण चॅनेल,વાણી માધ્યમ
भाषण कॉम्प्रेशन,વાણી -સંકોચન
भाषण एन्कोडिंग,વાણી -એન્કોડિંગ
भाषण ओळख,વાણી -માન્યતા
स्पिन,ફરતો
आवर्त,સર્પાકાર
स्प्लिंग,છળકતું
स्प्लिटर,છીનવી લેવું
स्पूल,ડંટો
तुरळक,છૂટું
स्पॉट बीम,સ્પોટ બીમ
पसरवा पत्रक,ફેલાવો
उत्तेजक आणि हार्मोनिक रेडिएशन,જુલમી અને સુભાન કિરણોત્સર્ગ
स्पुरियस साइडबँड फ्रिक्वेन्सी,અશિષ્ટ સાઇડબેન્ડ ફ્રીક્વન્સીઝ
पिळलेला व्हिडिओ,સ્ક્વિઝ્ડ વિડિઓ
स्टॅम्पिंग,મુદ્રાંકન
मानक सॉफ्टवेअर,માનક સ Soમીવાર
मानकीकरण,માનકીકરણ
स्टँडबाय,નિદ્રાધીન
स्टँडबाय उपकरणे,સ્થાયી સાધનસામગ્રી
उभे लाट,સ્થાયી મોજા
स्थायी वेव्ह रेशो,સ્થાયી તરંગ ગુણોત્તર
टॉर्क प्रारंभ करीत आहे,આરંભ
स्टार्ट-स्टॉप,શરૂઆત
स्थिर,સ્થિર
सांख्यिकीय पद्धत,આંકડા પદ્ધતિ
स्थिती,દરજ્જો
स्थिती संकेत,દરજ્જો સંકેત
स्थिर,સ્થિર
स्टिरीओ,ત્રિઆયું
स्टीरिओ शिल्लक,ત્રિમો સિલક
स्टीरिओ एन्कोडर,રૂ stereિ -એન્કોડર
स्टीरिओ जनरेटर,ત્રિ -જનનરેટર
स्टीरिओ मोड,રૂ stereિ દર
स्टीरिओ ट्रान्समिशन,રૂ stereિ -પ્રસારણ
स्टिरिओफोनिक ध्वनी पुनरुत्पादन,સ્ટીરિયોફોનિક અવાજ પ્રજનન
स्टिरिओफोनी,ત્રિપરિમાણી
स्टिरिओस्कोपी,ત્રિઆરી
तरीही चित्र,સ્થિર ચિત્ર
उत्तेजन,ઉદ્દીપન
स्टॉपबँड,રોકાયેલું
संचयन,સંગ્રહ
स्टोरेज बॅटरी रूम,સંગ્રહ -બટારો
स्टोरेज डिव्हाइस,સંગ્રહ ઉપકરણ
स्ट्रॅटोस्फीयर,મુખ્યત્વે
प्रवाह,સુવ્યવસ્થિત
ताणून लांब करणे,ખેંચવું
स्ट्रिंग,તાર
संरचित,રચાયેલ
स्टुडिओ ब्लॉक,સ્ટુડિયો અવરોધ
स्टुडिओ सेंटर,સ્ટુડિયો કેન્દ્ર
स्टुडिओ लाइटिंग,સ્ટુડિયો લાઇટિંગ
स्टुडिओ मॉनिटर्स,સ્ટુડિયો મોનીટર
स्टाईलस,સ્ટાઈલસ
सबबँड एन्कोडिंग,ઉપસર્ગ
सबबँड मास्किंग,ઉપસર્ગ
सबबँड नमुने,ઉપસર્ગ
सबनेट,ઉપનિર્દ
सबसॅम्पलिंग,અનુશ્રમાં
ग्राहक,ગ્રાહક
अचानक आयनोस्फीयरचा त्रास,અચાનક આયનોસ્ફિયર ખલેલ
सूर्य स्पॉट क्रियाकलाप,સૂર્ય સ્થળ પ્રવૃત્તિ
सुपर पॉवर ट्रान्समीटर,સુપર પાવર ટ્રાન્સમીટર
सुपर सॅम्पलिंग,અતિશય નમૂના
सुपर सॉकेट,અતિશય સોકેટ
सुपरहीटेड वाफ,આહલાદક વરાળ
सुपरहेटरोडिन,Superંચેટેરોડિન
सुपरहेटरोडिन कन्व्हर्टर,Hegtetetenodyne કન્વર્ટર
सुपरहेटरोडिन रिसीव्हर,HEHHETETERODYNE રીરિસીવર
सुपरइम्पोज्ड (चालू),સુપરિમ્પોઝ્ડ (વર્તમાન)
सुपरपोजिशन,અતિશય સ્થિતિ
सुपरपोजिशन,અતિશય સ્થિતિ
सुपरसोनिक,અતિધિપતિવાળું
पुरवठा नलिका,પુરવઠા નળી
दडपशाही ग्रीड,દમન ગ્રીડ
पृष्ठभागाचा आवाज,સપાટીનો અવાજ
पृष्ठभाग लाट,સપાટીએ
सर्फिंग,સર્ફિંગ
लाट,વધારો
आसपासच्या,આસપાસના
संवेदनाक्षमता,સંવેદનશીલતા
संवेदनशीलता,સંવેદનશીલતા
निलंबित,સ્થગિત કરવું
स्वॅप,Swછળવું
स्वीप सर्किट,ચકચાર
स्विच,બદલવું
स्विच बोर्ड,ફેરબદલ
नियंत्रण युनिट चालू करा,નિયંત્રણ એકમ સ્વિચ કરો
स्विचिंग,ફેરબદલ
प्रतीक दर,પ્રતીક દર
सममितीय,સપ્રમાણતાવાળું
समक्रमित (सिंक्रोनस),સમન્વયિત (સિંક્રનસ)
समक्रमित नाडी,સમન્વય
समक्रमण हस्तांतरण,સમન્વય -તબદીલી
संकालन,સમકા્યા
समक्रमित,સમકાલીન
सिंक्रोनस,સમકાલીન
सिंक्रोनस मोटर,સમન્વય મોટર
Synergic,સહસંયાતીય
Synergistic,સહસંયોજક
समन्वय,અનુલાપ્ય
सिंटॅक्टिक,સંસદીય
मांडणी,સાંકળનો વિસ્તાર
वाक्यरचनेची चूक,વાક્યબંધી ભૂલ
सिंथेसाइझर,સંસદસભારી
सिंथेसाइझर कार्ड,સંશ્લેષણ કાર્ડ
प्रणाली,પદ્ધતિ
सिस्टम आर्किटेक्चर,પદ્ધતિસર સ્થાપત્ય
सिस्टम डिझाइन,વ્યવસ્થા -રચના
सिस्टम मेनू,સિસ્ટમ મેનુ
टॅग,ટ tag ગ
परत बोला,પછી વાત કરું
टेप,ટેપ
टेप रेकोर्डर,ટેપ રેકોર્ડર
टेप काप,કાતરી
टेपर्ड,Tંચે બાંધેલું
लक्ष्य,નિશાન
आयात मालावरील जकात,પ્રશુલ્ક
टास्क बार,કાર્ય -પટ્ટી
तांत्रिक,તકનિકી
तांत्रिक आव्हान,તકનિકી પડકાર
तांत्रिक वैशिष्ट्ये,તકનિકી વિશેષતા
तांत्रिक मार्गदर्शक तत्त्वे,તકનિકી માર્ગદર્શિકા
तांत्रिक मापदंड,તકનિકી પરિમાણ
तांत्रिक गुणवत्ता,તકનિકી ગુણવત્તા
तांत्रिक स्नॅग,તકનિકી
तंत्र,પ્રખ્યાત
तांत्रिक अडचणी,પ્રૌદ્યોગિક અવરોધ
तंत्रज्ञान,પ્રાતળતા
तंत्रज्ञान मूल्यांकन,પ્રખ્યાતનું મૂલ્યાંકન
टेलिकास्टिंग,દૂરગત્ર
टेलिसिन,દૂરબીન
टेलीग्राफी,તાર
टेलिमेटिक्स,દૂરિયાણાવિદ
टेलिमेटरिंग,ટેલિમેટરીંગ
टेलिफोन,દૂરભાષ
टेलिटेक्स्ट,મેદાનો
टेलिव्हिजन,ટેલિવિઝન
तापमान,તાપમાન
तापमान नियंत्रण,તબાધનો નિયંત્રણ
ऐहिक,ગરીબ
ऐहिक व्यवस्थापन,હાસ્યનું સંચાલન
ऐहिक अनावश्यकता,અસ્થાયી નિરર્થકતા
ताणासंबंधीचा शक्ती,તણાવ શક્તિ
तंबू,તકરાર
तेराबाइट (टीबी),ટેરાબાઇટ (ટીબી)
टर्मिनल,અંતિમ
टर्मिनल अ‍ॅडॉप्टर्स,અંત adાપ્રિયા
टर्मिनल उपकरणे,આંતરિક સાધનો
संपुष्टात आणणे,સમાપ્તિ
समाप्त प्रतिकार,અંત
समाप्ती,સમાપ્તિ
टर्मिनेटर,અંતર્દેશક
भूप्रदेश प्रोफाइल,ભૂપ્રદેશ
तृतीयक वळण,ત્રીજા ભાગ
चाचणी,કસોટી
चाचणी डेटा,પરીક્ષણ -સામગ્રી
चाचणी प्रतिमा,પરીક્ષણ છબી
चाचणी सिग्नल,પરીક્ષણ સિગ્નલ
परीक्षक,પરીક
चाचणी,પરીક્ષણ
चाचण्या आणि मोजमाप,પરીક્ષણો અને માપન
थर्मल आवाज,ઉષ્ણતામાનનો અવાજ
थर्मल ओव्हरलोड रिले,થર્મલ ઓવરલોડ રિલે
थर्मिओनिक रेक्टिफायर,થર્મિઓનિક સુધારણા કરનાર
थर्माकोपल,તાપમાર્ગ
थर्मामीटर,ઉષ્ણતામાપક
थर्मोस्टॅट,તાપમાન
थिम्बल,અંગારું
थोरिएटेड फिलामेंट,તહેવારલી ફિલામેન્ટ
धागा,દાણા
तीन टप्प्यात पुरवठा,ત્રણ તબક્કાની સપ્લાય
तीन फेज ट्रान्सफॉर्मर,ત્રણ તબક્કો ટ્રાન્સફોર્મર
उंबरठा,થ્રેશોલ્ડ
घसा मायक्रोफोन,ગળાના માઇક્રોફોન
थ्रस्ट,ખોલવું
थायरट्रॉन,થેરાટ્રોન
थायरिस्टर,ચોરસ
टिल्ट,નમેલું
लाकूड,મંદીનું
वेळ,સમય
वेळ बेस,સમયનો આધાર
वेळ कोड,સમયપત્રક
वेळ स्थिर,સમયસર
वेळ विलंब,સમય વિલંબ
वेळ डोमेन,સમયપત્રક
वेळ नमुना,સમય
वेळ ताणणे,સમય ખેંચાણ
टाइमर,સમયનો સમય
शीर्षक पट्टी,શીર્ષક સ્થાન
टू आणि फ्रो मोशन,ગતિથી
टॉगल स्विच,ટોકલ -સ્વિચ
टोकन रिंग नेटवर्क,પ્રતીક રિંગ નેટવર્ક
सहिष्णुता,સહનશીલતા
टोन नियंत्रण,સ્વર નિયંત્રણ
टूल बार,ઓજાર
साधने,સાધનો
दात तयार,દાંતવાળું
टोपोलॉजी,સ્નાતકવિજ્ologyાન
टोरॉइडल वळण,ટોરોઇડલ વિન્ડિંગ
टॉर्क,ટોર્ક
एकूण गुणवत्ता व्यवस्थापन (टीक्यूएम),કુલ ગુણવત્તા સંચાલન (ટીક્યુએમ)
एकूण,સર્વાંગી
टॉवर,Tંચે ટાવર
ट्रेसर,ટ્રેસર
ट्रेसिंग,ટ્રેસિંગ
ट्रॅक,ટ્રેક
ट्रॅक बॉल,માર્ગ
ट्रॅकिंग,ટ્રેકિંગ
रहदारी व्यवस्थापन,પ્રવાસ વ્યવસ્થાપન
ट्रान्झॅक्शनल फाइल सिस्टम,વ્યવહાર -ફાઇલ પદ્ધતિ
ट्रान्सकोड,ટ્રાંસકોડ
ट्रान्सड्यूसर,પરિવર્તન કરનાર
ट्रॅनसीव्हर,ક્રેશ કરનાર
हस्तांतरण वैशिष्ट्ये,તબદીલી લાક્ષણિકતાઓ
हस्तांतरण कार्य,તબદીલી વિધેય
रोहीत्र,પરિવર્તનશીલ
ट्रान्सफॉर्मर एक्झिटर,પરિવર્તનશીલ
ट्रान्सफॉर्मर ट्रॉली,રૂપાંતર
क्षणिक,ક્ષણભંગુર
क्षणिक कोडिंग,ક્ષણિક કોડિંગ
क्षणिक त्रुटी,ક્ષણિક ભૂલ
क्षणिक स्विचिंग,ક્ષણિક ફેરબદલ
ट्रान्झिस्टर,સંજ્istાન
अनुवाद,ભાષાંતર
अनुवादक,ભાષાંતર કરનાર
संसर्ग,ટ્રાન્સમિશન
ट्रान्समिशन इंटरफेस,પ્રસારણ ઇન્ટરફેસ
ट्रान्समिशन लाइन,પ્રસારણ લાઈન
ट्रान्समिशन लॉस,પ્રસારણ નુકસાન
ट्रान्समिशन स्टुडिओ,પ્રસારણ સ્ટુડિયો
ट्रान्समीटर,ઉપનામ કરનાર
ट्रान्समीटर कंट्रोलर,ટ્રાન્સમીટર નિયંત્રક
ट्रान्समीटर देखभाल,ટ્રાન્સમીટર જાળવણી
ट्रान्समीटर आउट पॉवर ठेवा,ટ્રાન્સમીટર આઉટ પાવર આઉટ
Ten न्टीना प्रसारित करणे,પ્રસારિત
Ten न्टीना गेन प्रसारित करणे,એન્ટેના લાભ
प्रसारित वारंवारता,પ્રસારણ આવર્તન
प्रसारित स्टेशन,પ્રસારણ કેન્દ્ર
ट्रान्सपॉन्डर,સમાવિષ્ટ
ट्रॅपॅट डायोड,ટ્રેપેટ ડાયોડ
प्रवासी लाट,પ્રવાસ
ट्रेलिस डिकोडिंग,જપ્તી ડીકોડિંગ
खंदक आणि नाली,ખાઈ અને નળી
ट्रिगर सर्किट,ઉશ્કેરણી સરકી
ट्रिम,સુઘડ
ट्रिमिंग,સુવ્યવસ્થિત
ट्रायपॉड,ત્રણ
ट्रॉपोस्फीअर,ઉષ્ણકટિબંધ
काटेकोर,કાપી નાખવું
सत्य टेबल,સત્ય વિષય
ट्यून केलेले,ટાળવું
ट्यूनर,ટ્યુરર
ट्यूनिंग,બચ્ચો
बोगदा डायोड,ટનલ ડાયોડ
बोगदा,પહાડ
व्यवस्थापनाकडे वळा,વ્યવસ્થાપન તરફ વળવું
टर्न टेबल,ફેર
ट्वीटर,ટ્યુજીટર
मुरडले,વાળીને વળેલું
ट्विस्ट जोडी केबल,વિકૃત જોડી કેબલ
असंतुलित ऑडिओ लाइन,અસંતુલિત audio ડિઓ લાઇન
व्होल्टेज अंतर्गत,વોલ્ટેજ હેઠળ
