Gujarati,English
અલ્ટ્રાવાયોલેટ કિરણો,Ultra-violet ray
બાહ્ય ગ્રહ,Ultra-zodical planet
ડાઇલેક્ટ્રિક-ન્યુટ્રોન,Ultrafast neutron
સૂક્ષ્મ તરંગ,Ultramicro wave
માઇક્રોસ્કોપિક,Ultramicroscopy
અલ્ટ્રાસોનિક,Ultrasonic
અલ્ટ્રાસોનિક શોષણ,Ultrasonic absorption
અલ્ટ્રાસોનિક વિશ્લેષક,Ultrasonic analyser
અલ્ટ્રાસોનિક કોગ્યુલેશન,Ultrasonic coagulation
અલ્ટ્રાસોનિક વિલંબ રેખા,Ultrasonic delay line
અલ્ટ્રાસોનિક રેઝોનન્સ,Ultrasonic echo
અલ્ટ્રાસોનિક ફોલ્ટ ડિટેક્ટર,Ultrasonic flaw detector
અલ્ટ્રાસોનિક હસ્તક્ષેપ મીટર,Ultrasonic interferometer
અલ્ટ્રાસોનિક લાઇટ મોડ્યુલેટર,Ultrasonic light modulator
અલ્ટ્રાસોનિક આવર્તન,Ultrasonic requency
અલ્ટ્રાસોનિક તરંગ,Ultrasonic wave
અલ્ટ્રાસોનિક,Ultrasonics
અલ્ટ્રાસોનિક લેખન,Ultrasonography
અલ્ટ્રાસાઉન્ડ ટેલિસ્કોપ,Ultrasonoscope
અલ્ટ્રાવાયોલેટ શોષક,Ultraviolet absorber
અલ્ટ્રાવાયોલેટ શોષણ,Ultraviolet absorption
અલ્ટ્રાવાયોલેટ શોષણ સ્પેક્ટ્રમ,Ultraviolet absorption spectrum
અલ્ટ્રાવાયોલેટ કિરણોત્સર્ગ,Ultraviolet catastrophe
અલ્ટ્રાવાયોલેટ ઇરેડિયેશન,Ultraviolet irradiation
અલ્ટ્રાવાયોલેટ દીવો,Ultraviolet lamp
અલ્ટ્રાવાયોલેટ પ્રકાશ,Ultraviolet light
અલ્ટ્રાવાયોલેટ મિરર,Ultraviolet mirror
યુવી કિરણોત્સર્ગ,Ultraviolet radiation
અલ્ટ્રાવાયોલેટ પ્રતિકાર,Ultraviolet resistance
અલ્ટ્રાવાયોલેટ સ્પેક્ટ્રોમીટર,Ultraviolet spectrometer
અલ્ટ્રાવાયોલેટ સ્પેક્ટ્રમ,Ultraviolet specturm
પેરિએટલ પ્રદેશ,Ultrawhite region
"પડછાયો, રોશની કેન્દ્ર, umbra",Umbra
છત્રી એન્ટેના,Umbrella antenna
Umcloap પ્રક્રિયા,Umklapp process
પુનર્જીવન પ્રક્રિયા,Umklapp process (=flip over process)
ઝડપી સમાન ગતિ,Unaccelerated uniform motion
અમાન્ય પાત્ર,Unacceptable character
અન-એનિલ્ડ,Unannealed
અપ્રાપ્યતા,Unattainability
હાજરી તટસ્થ કામગીરી,Unattended operation
અનુપલબ્ધ ઊર્જા,Unavailable energy
અસંતુલિત ડિઝાઇન,Unbalanced design
અસંતુલિત બળ,Unbalanced force
અસંતુલિત રોટેશનલ સ્ટેબિલાઇઝર,Unbalanced gyroscope
અસંતુલિત રેખા,Unbalanced line
અસંતુલિત આઉટપુટ,Unbalanced output
અસંતુલિત રોટર,Unbalanced rotor
અજાણી ભૂલ,Unbiased error
નિષ્પક્ષ મૂલ્યાંકન,Unbiased estimate
નાબૂદી,Unblanking
એલોપી પલ્સ,Unblanking pulse
પુલ અનકનેક્ટેડ,Unbridged
અગ્નિકૃત ગેસ,Unburnt gas
અન-રૂટેડ,Unbypassed
અનચાર્જ,Uncharged
અનચાર્જ્ડ ચેલેટ,Uncharged chelate
વિશ્લેષિત સ્પેક્ટ્રમ,Uncharted spectrum
અપૂર્ણ ભંડોળ,Unclosed shell (of electron)
રંગહીન સ્ફટિક,Uncoloured crystal
અનિયંત્રિત ટકાઉપણું,Unconditional stability
અસંબંધિત તથ્યો,Uncorrelated facts
અસંબંધિત રેન્ડમ ચલ,Uncorrelated random variables
જોડાણ,Uncoupling
જોડાણ શબ્દ,Uncoupling term
ખુલ્લા પ્રદેશ,Uncovered region
અણગમતું,Undamped
અસ્પષ્ટ તરંગ,Undamped wave
લો બ્લડ પ્રેશર,Under blowing
ગુપ્ત,Under bunching
કાર ફ્લોર એન્ટેના,Under car aerial (=under car antenna)
જોડાણ,Under coupling
કન્સેપ્ટ રિલે,Under current relay
ઓછો અંદાજ,Under estimation (of energy)
સબ સ્પ્રેડ અનુનાસિક,Under expanded nozzle
પ્રસરણ,Under expansion
સબમોડ્યુલેશન,Under modulation
અધોગતિ,Under shoot
ડૂબી ગયેલ એન્ટેના,Under water antenna
ઓછી ભીના,Under-damped
ઓછી ભીનાશ,Under-damping
પાણીની અંદર ધ્વનિશાસ્ત્ર,Under-water acoustics
પાણીની અંદર અવાજ પ્રોજેક્ટર,Under-water sound projector
રેફ્રિજન્ટ,Undercooling
"અન્ડર-રિફાઇન્ડ, અન્ડર-રિફાઇન્ડ",Undercorrected
પ્રવાહ,Underflow
ફ્યુમિગેટેડ મેઇન્સ,Underground main
નીચું છિદ્ર,Underpunch
અંતર્દેશીય વિસ્ફોટ,Underround burst
પાણીની અંદર એન્ટેના,Underwater burst
વિચલિત કિરણ,Undeviated ray
વિસ્થાપિત રેખા,Undisplaced line
વિકૃત પ્રગતિશીલ તરંગ,Undistorted progressive waves
વિકૃત તરંગ,Undistorted wave
રસ વિનાનું મફત પૃષ્ઠ,Undisturbed free surface
વ્યગ્ર સ્થિતિ,Undisturbed state
એન્ડોગ્રાફ,Undograph
લહેર,Undulation
તરંગી,Undulatory
"લહેર પ્રવાહ, ગરમ પ્રવાહ",Undulatory current
તરંગ ઉચ્ચાર,Undulatory fluctuation
તરંગ ઝડપ,Undulatory motion
તરંગ ઝડપ,Undulatory movement
અનકનેક્ટેડ વાયર,Unearthed wire
"ઢંકાયેલું, ઢાંકેલું",Unexposed
અપૂર્ણ,Unfilled
"અપૂર્ણ માળ, ખાલી માળ",Unfilled level
"ungered, વિચિત્ર",Ungerade (=odd)
"અનગેરાડ ફંક્શન, ઓડ ફંક્શન","Ungerade function (=U-funciton, odd function)"
જમીન સંપર્ક,Ungrounded
"અક્ષીય, અક્ષીય",Uniaxial
મોનોલિથિક સ્ફટિક,Uniaxial crystal
એકલ તાણ,Uniaxial stress
એકલ તણાવ,Uniaxial tension
"દિશાહીન, દિશાહીન, દિશાહીન",Unidirectional
મોનોક્રોમેટિક એન્ટેના,Unidirectional aerial (=unidirectional antenna)
દિશાહીન ગેમેટ,Unidirectional coupler
દિશાહીન જોડી એન્ટેના,Unidirectional couplet antenna
દિશાહીન મિકેનિઝમ,Unidirectional mechanism
દિશાહીન વિકૃતિ,Unidirectional strain
સંકલિત ક્ષેત્ર સિદ્ધાંત,Unified field theory
સંકલિત મોડેલ,Unified model
મોનોક્યુલર સસ્પેન્શન,Unifilar suspension
એકલ ધ્યાન,Unifocal
યુનિફોર્મ,Uniform
"સમાન પ્રવેગક, સતત પ્રવેગક",Uniform acceleration
સમાન પરિપત્ર ગતિ,Uniform circular motion
સમાન સંકોચન,Uniform compression
સમાન સાતત્ય,Uniform continuity
સાર્વત્રિક સંપાત,Uniform convergence almost everywhere
સમાન અભિગમ,Uniform convexity
સમાન ઘનતા,Uniform density
સમાન વિસારક,Uniform diffuser
સમાન વિસ્તરણ,Uniform dilatation
સમાન વેગ વિતરણ,Uniform distribution of velocity
સમાન વિચલન,Uniform divergence
સમાન ઇલેક્ટ્રિક ક્ષેત્ર,Uniform electric field
સમાન ઇલેક્ટ્રોસ્ટેટિક ક્ષેત્ર,Uniform electriostatic field
સમાન સમાનતા,Uniform equicontinuity
"સાંગી ઝોન, સમાન વિસ્તાર",Uniform field
સમાન બળ ક્ષેત્ર,Uniform field of force
પણ પ્રવાહ,Uniform flow
સમાન સુપરસોનિક પ્રવાહ,Uniform hypersonic flow
સમાન રોશની,Uniform illumination
સમાન સમાનતા,Uniform isomorphism
સમાન રોશની,Uniform luminance
સમાન ચુંબકીય ક્ષેત્ર,Uniform magnetic field
સમાન સ્થિર ચુંબકીય ક્ષેત્ર,Uniform magnetostatic field
સમાન મોડેલ,Uniform model
સમાન ગતિ,Uniform motion
સમાન ઓસિલેશન,Uniform oscillation
સમાન વિમાન તરંગ,Uniform plane wave
સમાન દબાણ,Uniform pressure
સમાન ત્રિજ્યા વિસ્થાપન,Uniform radial displacement
સમાન મંદતા,Uniform retardation
સમાન જાડા સળિયા,Uniform rod
સમાન સ્કેલર દબાણ,Uniform scalar pressure
સમાન ઢાળ,Uniform slope
સમાન ચાલ,Uniform speed
સમાન તાણ,Uniform tension
"સમાન વેગ, સતત વેગ",Uniform velocity
"સમાનતા, આસપાસના, આસપાસના-કુટુંબ",Uniformity
સમાન રેખા,Unifrom line
જંકશન ટ્રાન્ઝિસ્ટર,Unijunciton transistor
"એકપક્ષીય, એકપક્ષીય",Unilateral
એકપક્ષીય સંકોચન,Unilateral compression
એકપક્ષીય ટ્રાન્સડ્યુસર,Unilateral transducer
એકમ મોડ્યુલસ નંબર,Unimodular number
"પ્લેનર ગતિ, સમતલ ગતિ",Uniplanar motion
કોપ્લાનર નોડ,Uniplanar node
એકવિધ વેક્ટર,Uniplanar vector
યુનિપોલર ફિલ્ડ ઇફેક્ટ ટ્રાંઝિસ્ટર,Unipolar field effect transistor
યુનિપોલર ઇન્ડક્શન,Unipolar induction
એકધ્રુવીય ચુંબકીય ક્ષેત્ર,Unipolar magnetic region
યુનિપોલર ટ્રાંઝિસ્ટર (ફિલ્ડિસ્ટર),Unipolar transistor (=fieldistor)
"યુનિપોલર એન્ટેના, આઇસોટ્રોપિક એન્ટેના",Unipole (=isotropic antenna = isotropic aerial)
એક પૈસા,Unipositive
એક-ધન આયન,Unipositive ion
"અવાજ, સ્વર",Unison
"એકમ, એકમ, એકમ, એકમ એકમ, એકલ, એકમ",Unit
એકમ-ક્ષેત્ર અવરોધ,Unit area impedance
એકમ-ક્ષેત્ર પ્રતિક્રિયા,Unit area reactance
એકમ-ક્ષેત્ર પ્રતિકાર,Unit area resistance
પાયો,Unit assembly (=basis)
"એકમ કોષ, એકમ કોષ, એકમ કોષ",Unit cell
ક્ષણિક પ્રતિભાવ,Unit function response (-transient response)
એકમ લંબાઈ,Unit length
એકમ ચુંબકીય ધ્રુવ,Unit magnetic pole
એકમ વિસ્તૃતીકરણ,Unit magnification
એકમ સમૂહ,Unit mass
"એકમ મેટ્રિક્સ, સમાન મેટ્રિક્સ",Unit matrix
કિરણોત્સર્ગી એકમ,Unit of activity
રેફ્રિજરેશનનું એકમ,Unit of refrigeration
એકમ કામગીરી,Unit operation
એકમ વિમાન,Unit plane
એકમ પાવર ગુણાંક,Unit power factor
એકમ દબાણ ઢાળ,Unit pressure gradient
એકમ પ્રિઝમ,Unit prism
પ્રમાણભૂત પલ્સ,Unit pulse
મોનોમોડ વોલ્ટેજ,Unit step voltage
એકમ તણાવ,Unit stress
એકમ સિસ્ટમ,Unit system
એકમ બળ ટ્યુબ,Unit tube of force
એકમ વેક્ટર,Unit vector
એકમ આયનીકરણ,Unit volume
એકલુ,Unitary
એક રાજ્ય,Unitary condition
એક જૂથ,Unitary group
સિંગલ ઓપરેટર,Unitary operator
એકલ વસ્તી,Unitary space
એક સ્પિન,Unitary spin
એકાત્મક માળખું પરિબળ,Unitary structure factor
અદ્વૈત સિદ્ધાંત,Unitary theory (relativity)
એકાત્મક પરિવર્તન,Unitary transformation
મોનોલિથિક સૂચિ,Uniterm indexing
એકીકરણ,Unitization
સંપૂર્ણ જોડાણ,Unity coupling
એકમ પાવર પરિબળ,Unity power factor
એક રાઉન્ડ રેશિયો,Unity trun ratio
મોનોવેલિડેશન,Univalence
"એકવિધ, જોડી વગરનું",Univalent
તમામ એમ્પ્લીફિકેશન કર્વ,Universal amplification curve
સાર્વત્રિક સ્થિર,Universal constant
સામાન્ય જોડાણ,Universal coupling
સાર્વત્રિક ગુરુત્વાકર્ષણ,Universal gravitation
સાર્વત્રિક સૂચક,Universal indicator
સાર્વત્રિક સંધિ,Universal joint
"એમ્ફીધરા મોટર, એસીડી c. મોટર",Universal motor
સાર્વત્રિક આઉટપુટ ટ્રાન્સફોર્મર,Universal output transformer
સામાન્ય રેઝોનન્ટ વળાંક,Universal resonance curve
સાર્વત્રિક સિસ્મોલોજિસ્ટ,Universal seismograph
સાર્વત્રિક શંટ,Universal shunt
વસ્તી સમૂહ,Universal sset
સાર્વત્રિક સમય,Universal time
સાર્વત્રિક વેગ વિતરણ,Universal velocity distribution
સાર્વત્રિક વેગ વિભાગ,Universal velocity profile
સાર્વત્રિક તરંગલંબાઇ કાર્ય,Universal wavelength function
"વિશ્વ, વસ્તી",Universe
મોનોક્રોમેટિક સર્કિટ,Univibrator circuit
અજ્ઞાત,Unknown
અજ્ઞાત રકમ,Unknown quantity
અજાણી સિગ્મા ઘટના,Unknown sigma plan
"વિજાતીય, વિરુદ્ધ",Unlike
અલગ અણુ,Unlike atom
વિરોધી બળ,Unlike forces
અલગ ન્યુક્લિયસ,Unlike nuclei
વિરોધી સમાંતર બળ,Unlike parallel forces
વિરોધી ધ્રુવ,Unlike poles
વિરોધી ચિહ્ન,Unlike sign
વિજાતીય શબ્દ,Unlike terms
અમર્યાદિત,Unlimited
"અનલોડ કરેલ એન્ટેના, અનલોડ કરેલ એન્ટેના",Unloaded antenna
અનલોડ અવબાધ,Unloaded impedance
માનવરહિત બલૂન,Unmanned balloon
અસાધારણ વિતરણ કાર્ય,Unnormalised distribution function
અસાધારણ તરંગ કાર્ય,Unnormalised wave function
"ખાલી વર્ગ, અઘોષિત વર્ગ",Unoccupied orbits
રેન્ડમ સ્તર,Unoccupied state
કોપ્લાનર નોડ,Unode
વિકૃતિ,Unpack
"જોડી વગરનું, જોડી વગરનું, જોડી વગરનું",Unpaired
"જોડી વગરનું ઇલેક્ટ્રોન, જોડી વગરનું ઇલેક્ટ્રોન",Unpaired electrons
"જોડી વગરનું સ્પિન, જોડી વગરનું સ્પિન",Unpaired spin
અસ્થિર સ્તર,Unperturbed level
અખંડ ગતિ,Unperturbed motion
અધ્રુવીય ઇલેક્ટ્રોડ,Unpolarised elecrtode
અધ્રુવીય પ્રકાશ,Unpolarised light
અધ્રુવિત કણ બીમ,Unpolarised particle beam
બિનપ્રક્રિયા કરેલ ઉત્કૃષ્ટ,Unprocessed data
પ્રક્રિયા વિનાની ફિલ્મ,Unprocessed film
અસ્વસ્થ સ્થિતિ,Unqantised state
અપ્રમાણિત સ્થાનાંતરિત ઊર્જા,Unqantised transtitional energy
અપ્રમાણિત,Unquantised
અનિયમિત વીજ પુરવઠો,Unregulated power supply
અવ્યવસ્થિત શિખર,Unresolved peak
અપ્રતિબંધિત ફાયરિંગ રોકેટ,Unrestricted burning rocket
અપ્રતિબંધિત પ્રોપેલન્ટ,Unrestricted propellant
અસંતૃપ્ત બોન્ડ,Unsaturated bond
અસંતૃપ્ત સંયોજન,Unsaturated compound
અસંતૃપ્ત ઉકેલ,Unsaturated solution
અસંતૃપ્તિ,Unsaturation
અસંતૃપ્ત ઇલેક્ટ્રોન,Unsaturation electron
અભેદ કોષો,Unsealed tube
બેરિંગ વિસ્તાર,Unslipped region
અવિભાજિત,Unsplit
કામચલાઉ,Unstable
"કામચલાઉ સંતુલન, કામચલાઉ સંતુલન",Unstable equilibrium
કામચલાઉ આઇસોટોપ,Unstable isotope
તરતી ઝડપ,Unstable motion
ફ્લોટિંગ મલ્ટિવાઇબ્રેટર,Unstable multivibrator
ટેમ્પોરલ ન્યુક્લિયસ,Unstable nucleus
તરતા કણો,Unstable particle
સ્થિર પ્રવાહ,Unsteady flow
અવ્યવસ્થિત,Unstrapped
અવ્યવસ્થિત મેગ્નેટ્રોન,Unstrapped magnetron
અસમપ્રમાણ,Unsymmetrical
અસમપ્રમાણ વાળવું,Unsymmetrical bending
અસમપ્રમાણ વિભાજન,Unsymmetrical cleavage
"અનટ્રેપ, વિપંજરણ",Untrapping
અનટ્યુન એન્ટેના,Untuned antenna
અનટ્યુન સર્કિટ,Untuned circuit
અનટ્વિસ્ટેડ પ્રોસેસિંગ સિસ્ટમ,Untuned rope
નિષ્ક્રિય,Unworked
સુધી સક્રિય,Up time
ડ્રિલિંગ દિશા,Up-range
શિરોબિંદુ,Up-type step
પીક પ્રસરણ,Uphill diffusion
મહત્તમ મર્યાદા,Upper bound
ઓવરહેડ મર્યાદા,Upper boundary
ઓવરહેડ નિયંત્રણ મર્યાદા,Upper control limit
ઉચ્ચ હાર્મોનિક,Upper harmonic
ઉચ્ચ અભિન્ન,Upper integral
અન્ડરલે,Upper layer
ઓવરહેડ મર્યાદા,Upper limit
ઓવરહેડ બેન્ડ,Upper side band
ઊભી સંતુલન,Upper transit
ઓવરહેડ તરંગ,Upper wave
યુપ્સીલોન કણ,Upsilon particle
અપસ્ટ્રીમ,Upstream
અપસ્ટ્રીમ બાજુ,Upstream face
અપસ્ટ્રીમ,Upstreaming
ઇન્જેશન,Uptake
ઉત્સાહ,Upthrust
ઉપરનું પ્રવેગક,Upward acceleration
અપસ્ટ્રીમ,Upward current
ઉપરનું વિસ્થાપન,Upward displacement
ઉપરનું ટ્રેક્શન,Upward drag
ઉપરની ગતિ,Upward motion
"uranide શ્રેણી, uranide શ્રેણી",Uranide series
યુરેનાઇડ,Uranids
યુરેનિયમ,Uranium
યુરેનિયમનો સંગ્રહ,Uranium pile
યુરેનિયમ ગ્રેડ,Uranium sereies
યુરેકા,Ureka
યુરિઝોન લેમ્મા,Uryshons' lemma
ઉપયોગી આવર્તન,Usable frequency
"ઉપયોગિતા, ઉપયોગ",Utility
"ઉપયોગિતા કાર્યક્રમ, ઉપયોગિતા નિયમિત",Utility program (=utility routine)
અલ્ટ્રાવાયોલેટ,Uv (ultra violet)
uvikan,Uvicon
અલ્ટ્રાવાયોલેટ કાચ,Uviol glass
V અથવા W રૂપરેખાંકન,V or W configuration
વી-એન્ટેના,V-antena
બીમ બીમ,V-beam
બીમ બીમ રડાર,V-beam radar
V- ઘટના (એવિઓનિક્સ સડો),V-event (decay in flight)
વી કણ,V-particle
વીટી ફ્યુઝ,V-T fuse (=Variable-time fuse)
વેગ-સમય ડાયાગ્રામ,V-T. diagram (=Velocity-time diagram)
ઉચ્ચ આવર્તન ઓસિલેશન,V.H.F. Oscillations
વોલ્ટ એમ્પીયર (એકમ),VA (volt ampere unit)
શૂન્યાવકાશ,Vacancy
વેક્યુલ ક્લસ્ટર,Vacancy clusters
વેક્યુલ કોમ્પેક્શન,Vacancy condensation
શૂન્યાવકાશ ફેલાવો,Vacancy creep
વેક્યુલ પ્રસરણ,Vacancy diffusion
વેક્યુલ સ્થળાંતર,Vacancy migration
ખાલી જોડી,Vacancy pair
ખાલી જગ્યા સિદ્ધાંત,Vacancy principle
વેક્યુલ પ્રસરણ,Vacant
વેક્યુમ અંદાજ,Vacumm approximation
શૂન્યાવકાશ,Vacuo
વેક્યુમ જંકશન,Vacuo junction
શૂન્યાવકાશ,Vacuum
વેક્યુમ બોટલ,Vacuum bottle
વેક્યુમ બ્રેક,Vacuum brake
વેક્યુમ થર્મોમીટર,Vacuum calorimeter
વેક્યુમ કેપેસિટર,Vacuum capacitor
વેક્યુમ ડાયોડ,Vacuum diode
વેક્યૂમ બાષ્પીભવન,Vacuum evaporation
શૂન્યાવકાશ ક્ષેત્ર,Vacuum field
"વેક્યુમ ફિલ્ટર, વેક્યુમ ફિલ્ટર",Vacuum filter
વેક્યુમ ગેજ,Vacuum gauge
વેક્યુમ જેકેટ,Vacuum jacket
વેક્યુમ લેમ્પ,Vacuum lamp
વેક્યુમ મોર્ટગેજ ઉપકરણ,Vacuum lock device
વેક્યુમ ફોટો સેલ,Vacuum photoelectric cell
વેક્યુમ ધ્રુવીકરણ,Vacuum polarization
હવા ખેંચવાનું યંત્ર,Vacuum pump
શૂન્યાવકાશ પ્રદેશ,Vacuum region
વેક્યુમ સીલ,Vacuum seal
વેક્યુમ સોજો પદ્ધતિ,Vacuum spark method
વેક્યુમ સ્પેક્ટ્રોગ્રાફર,Vacuum spectrograph
વેક્યુમ સિસ્ટમ,Vacuum system
વેક્યુમ ટેકનોલોજી,Vacuum technique
વેક્યુમ થર્મોઇલેક્ટ્રિક જોડી,Vacuum thermocouple
વેક્યુમ સીલ,Vacuum tight
શૂન્યાવકાશ સંસ્કાર,Vacuum treatment
"શૂન્યાવકાશ નળી, વેક્યૂમ નળી",Vacuum tube
વેક્યુમ ટ્યુબ ઇલેક્ટ્રોમીટર,Vacuum tube electrometer
વેક્યુમ નળી વોલ્ટમીટર,Vacuum tube voltmeter
વેક્યુમ વાલ્વ,Vacuum valve
કનેક્ટિવિટી,Valence
વેલેન્સ બેન્ડ,Valence band
વેલેન્સ ઇલેક્ટ્રોન,Valence electron
જોડાણ બળ,Valence force
વેલેન્સ ફોર્સ ક્ષેત્ર,Valence force field
કનેક્ટિવિટી નંબર,Valence number
"વેલેન્સી કમ્પાઇલેશન, વેલેન્સી કમ્પાઇલેશન",Valence summation
વેલેન્સ બોન્ડ ઓર્બિટલ,Valence-bond orbital
કનેક્ટિવિટી,Valency
સંયોજક કોણ,Valency angle
વેલેન્સ ઇલેક્ટ્રોન,Valency electron
વેલેન્સી પરિબળ,Valency factor
વેલેન્સી યુનિટ,Valency unit
"માન્ય, માન્ય",Valid
માન્ય પાત્ર,Valid character
માન્યતા,Validation
"કાયદેસરતા, માન્યતા",Validity
ઓળખ ગુણાંક,Validity coefficient
પરીક્ષણ માન્યતા,Validity of test
માન્યતા તપાસ,Vallidity check
મૂલ્યાંકન,Valuation
કિંમત કિંમત,Value
"વાલ્વ, વાલ્વ, વાલ્વ, વાલ્વ",Valve
વાલ્વ ક્રિયા,Valve action
વાલ્વ લાક્ષણિકતાઓ,Valve characteristic
વાલ્વ અસર,Valve effect
વાલ્વ એમ્પ્લીફાયર,Valve magnifier
વાલ્વ અવાજ,Valve noise
થીબેસિયસ વાલ્વ,Valve of Thebesius
વ્યુસેન્સ ગેટ,Valve of Vieussens
વાલ્વ સંચાલિત,Valve operated
વાલ્વ ઓસિલેટર,Valve oscillator
વાલ્વ રેક્ટિફાયર,Valve rectifier
વાન એલન બેલ્ટ,Van Allen belt
વેન ડી ગ્રાફ જનરેટર,Van de Graff generator
વેન્ડર વોલ્સ ફોર્સ,Van der Waals force
vander waals ઘન,Van der Waals solids
"ફેનફ્લેક પેરામેગ્નેટિઝમ, ફેનફ્લેક પેરામેગ્નેટિઝમ",Van Vleck paramagnetism
વાન્ડરવાલનું બંધન,Vander Waal's binding
વાન્ડરવાલ સમીકરણ,Vander Waals equation
vanderwaals પરમાણુ,Vander Waals molecule
વેન્ડરપોલ ઓસિલેટર,Vanderpol oscillator
"અદૃશ્ય થઈ જવું, રદબાતલ થઈ જવું",Vanish
ખૂટતી રેખા,Vanishing line
એન્થ્રોપોમોર્ફિક ખ્યાલ,Vanishing man concept
અદ્રશ્ય રીતે નાનું,Vanishingly small
વરાળ માપક,Vaporimeter
બાષ્પીભવન,Vaporisation
બાષ્પીભવન થર્મોમીટર,Vaporisation calorimeter
બાષ્પીભવન વળાંક,Vaporisation curve
વેપોરાઇઝર,Vaporiser
વરાળ,Vapour
વરાળ ટોપી,Vapour bonnet
વરાળની ઘનતા,Vapour density
વરાળ ગરમી,Vapour heating
વરાળ કલા,Vapour phase
વરાળ તબક્કાની ક્રોમેટોગ્રાફી,Vapour phase chromotography
વરાળ થર્મોમીટર,Vapour pressure thermometer
વરાળ પુનઃપ્રાપ્તિ એકમ,Vapour recovery unit
બાષ્પ દબાણ,Vapour tension
વરાળ દબાણ વળાંક,Vapour-pressure curve
અસ્થિરતા,Vapourability
"બાષ્પીભવન કરવું, બાષ્પીભવન કરવું",Vapourise
બાષ્પીભવનકારી,Vapourizable
"અક્ષરો, varicaps",Varactor (=varicap)
"ચલ, ચલ, ચલ",Variable
ચલ પ્રવેગક,Variable acceleration
રૂપાંતરિત સરનામું,Variable address
ચલ એક્ઝોસ્ટ નોઝલ,Variable area exhaust nozzle
ચલ ક્ષેત્ર પાથ,Variable area track
ચલ બ્લોક,Variable block
ચલ કેપેસિટર,Variable condenser
ચલ ચક્રીય કામગીરી,Variable cycle operation
ચલ ઘનતા રેકોર્ડિંગ,Variable density recording
ચલ ઘનતા પાથ,Variable density track
ચલ વિભેદક ટ્રાન્સડ્યુસર,Variable descriminator transducer
ચલ સ્થિતિસ્થાપકતા,Variable elasticity
ચલ ઇલેક્ટ્રોમોટિવ બળ,Variable electromotive force
ચલ વિદ્યુત સંયોજકતા,Variable electrovalency
ચલ ક્ષેત્ર,Variable field
ચલ ફીલ્ડ સરનામું,Variable field addressing
ચલ સમૂહ,Variable mass
ચલ માસ સિસ્ટમ,Variable mass system
"ચલ ગતિ, ચલ ગતિ",Variable motion
ચલ mu tubule,Variable mu tube
ચલ મલ્ટિવાઇબ્રેટર,Variable multivibrator
ચલ નિહારિકા,Variable nebula
ચલ પરિમાણ,Variable parameter
ચલ અંતરાલ પ્રોપેલર,Variable pitch propeller
ચલ પ્રક્રિયા સમય,Variable processing time
ચલ ખાનગી ઝડપ,Variable proper motion
વેરિયેબલ રીફ્લેક્સ સિસ્મોલોજિસ્ટ,Variable reluctance seismograph
ચલ આઉટપુટ ટ્રાન્સડ્યુસર,Variable reluctance transducer
ચલ પ્રતિકાર,Variable resistance
અનિયમિત લય,Variable rhythm
ચલ ગતિ,Variable speed
ચલ ગતિ સ્કેનીંગ,Variable speed scanning
ચલ સેગમેન્ટલ લાક્ષણિકતાઓ,Variable spring characteristic
અવકાશી તારો,Variable star
ચલ સ્થિતિ સમસ્યા,Variable state problem
ચલ ટ્રાન્સફોર્મર,Variable transformer
ચલ કનેક્ટિવિટી,Variable valency
ચલ વેગ,Variable velocity
ચલ પહોળાઈ રેકોર્ડિંગ,Variable width recording
રેન્ડમ શબ્દો,Variable word
ચલ ઝડપ stirrer,Variable-speed stirrer
variac,Variac
"વેરિએક ટ્રાન્સફોર્મર, વેરિએક ટ્રાન્સફોર્મર",Variac transformer
"ભિન્નતા, ભિન્નતા, ભિન્નતા",Variation
વિચલન નિયમ,Variation principle
વિચલન ગુણોત્તર,Variation ratio
વેરીકેપ (=અક્ષર),Varicap (=varactor)
ચલ કપ્લર,Varicoupler
ચલ કપ્લર,Varicoupler (=variocoubler)
"વેરિયેબલ ઇન્ડક્ટન્સ, વેરિઓમીટર",Variometer
"ઓટો પ્લોટર, વેરિપ્લોટર",Variplotter
વેરિસ્ટર,Varistor
વિચલિત થવું,Vary
ચલ,Varying
ચલ બળ જોડી,Varying couple
ચલ બળ,Varying force
ચલ તણાવ,Varying stress
તુલનાત્મક સ્તર,Vbronic level
"દિકલેખી, વેક્ટોગ્રાફ",Vectograph
વેક્ટોલાઇટ,Vectolite
"વેક્ટર, વેક્ટર, વેક્ટર, વેક્ટર",Vector
વેક્ટર સરવાળો,Vector addition
વેક્ટર બીજગણિત,Vector algebra
વેક્ટર ઘટક,Vector component
વેક્ટર ડાયાગ્રામ,Vector diagram
વેક્ટર દ્વિધ્રુવ ક્ષણ,Vector dipole moment
વેક્ટર સમીકરણ,Vector equation
વેક્ટર ક્ષેત્ર,Vector field
વેક્ટર પ્રવાહ,Vector flux
વેક્ટર કાર્ય,Vector function
વેક્ટર જાળી,Vector lattice
વેક્ટર રેખા,Vector line
વેક્ટર મોડેલ,Vector model
અણુનું વેક્ટર મોડલ,Vector model of atom
વેક્ટર ગુણાકાર,Vector multiplication
ટ્રાન્સફર વેક્ટર,Vector of translation
"વેક્ટર ઓપરેટર, વેક્ટર ઓપરેટર",Vector operator
વેક્ટર સંભવિત,Vector potential
વેક્ટર ઉત્પાદન,Vector product
વેક્ટર સરવાળો,Vector quantity
વેક્ટર રેશિયો,Vector ratio
