Assamese,Bengali
বৰ্গক্ষেত্ৰৰ কোষ,বর্গাকার ঘর
"চতুৰ্থাংশ, বৃত্ত ভৰি","চতুর্ভুজ, বৃত্ত পা"
চতুৰ্ভুজ,চতুর্ভুজ
"কোৱাড্ৰেণ্ট ইলেক্ট্ৰ’মিটাৰ, কোৱাড্ৰেণ্ট ইলেক্ট্ৰ’মিটাৰ","চতুর্ভুজ ইলেক্ট্রোমিটার, চতুর্ভুজ ইলেক্ট্রোমিটার"
বৃত্তাকাৰ উপাদান,বৃত্তাকার উপাদান
বৃত্তাকাৰ ভুল,বৃত্তাকার ত্রুটি
বৃত্তাকাৰ পেণ্ডুলাম,বৃত্তাকার পেন্ডুলাম
বাই ট্ৰেপেজ’ইডাল স্ফটিক,দ্বি ট্র্যাপিজয়েডাল স্ফটিক
দ্বিঘাত প্ৰভাৱ,চতুর্মুখী প্রভাব
দ্বিঘাত ক্ষেত্ৰ,চতুর্মুখী ক্ষেত্র
দ্বিঘাত প্ৰগ্ৰেমিং,চতুর্মুখী প্রোগ্রামিং
দ্বিঘাত ষ্টাৰক ইফেক্ট,চতুর্মুখী স্টার্ক প্রভাব
দ্বিঘাত পদ,দ্বিঘাত শব্দ
দ্বিঘাতীয় জেমান প্ৰভাৱ,চতুর্মুখী জেমান প্রভাব
সোঁকোণৰ উপাদান,ডান কোণ উপাদান
চতুৰ্ভুজ,চতুর্ভুজ
চতুৰ্মেৰু বিকিৰণ,চতুর্মুখী বিকিরণ
চতুৰ্থ স্তৰ,চতুর্মুখী
চাৰি স্তৰৰ বৰ্তনী,চার স্তর সার্কিট
চতুৰ্ভুজ,চতুর্ভুজ
চতুৰ্ভুজ বেণ্ড,চতুর্ভুজ ব্যান্ড
চতুৰ্ভুজ লেন্স,চতুর্ভুজ লেন্স
চতুৰ্ভুজ,চতুর্ভুজ
চতুৰ্মেৰু বিকিৰণ,চতুর্মুখী বিকিরণ
চতুৰ্ভুজ শক্তি,চতুর্ভুজ শক্তি
যোগ্য উপাদানসমূহ,যোগ্য উপাদান
গুণগত মানৰ নিৰ্দিষ্টকৰণ,মানের স্পেসিফিকেশন
গুণগত মানৰ বৈশিষ্ট্য,মানের বৈশিষ্ট্য
গুণগত নিয়ন্ত্ৰণ,মান নিয়ন্ত্রণ
গুণগত মানৰ কাৰক,গুণমান ফ্যাক্টর
গুণগত মান,মানদন্ড
গুণগত মানৰ ভ্যাৰিয়েন্স,মানের বৈচিত্র
শব্দৰ আৰ্হি,শব্দ প্যাটার্ন
কোৱাণ্টাম,কোয়ান্টাম
কোৱাণ্টাম,কোয়ান্টাম
কোৱাণ্টাইজড স্পিন তৰংগ,কোয়ান্টাইজড স্পিন ওয়েভ
"কোৱাণ্টাইজেচন, কোৱাণ্টাম, কোৱাণ্টাইজেচন, কোৱাণ্টাইজেচন","কোয়ান্টাইজেশন, কোয়ান্টাম, কোয়ান্টাইজেশন, কোয়ান্টাইজেশন"
ইমপালছৰ পৰিমাণ নিৰ্ণয়,আবেগের পরিমাণ
বিদ্যুৎচুম্বকীয় ক্ষেত্ৰৰ কোৱাণ্টামাইজেচন,ইলেক্ট্রোম্যাগনেটিক ফিল্ডের কোয়ান্টামাইজেশন
কোৱাণ্টাইজড শ্ৰেণী,কোয়ান্টাইজড ক্লাস
কোৱাণ্টাইজড অৱস্থা,পরিমাপকৃত অবস্থা
"পৰিমাণগত, পৰিমাণগত","পরিমাণগত, পরিমাণগত"
পৰিমাণগত বৈশিষ্ট্য নিৰ্ণয়,পরিমাণগত বৈশিষ্ট্য
পৰিমাণগত গণনা,পরিমাণগত গণনা
পৰিমাণগত ৰাডাৰ পৰ্যবেক্ষণ,পরিমাণগত রাডার পর্যবেক্ষণ
"পৰিমাণ, পৰিমাণ, পৰিমাণ","পরিমাণ, পরিমাণ, পরিমাণ"
পৰিমাণ ৰেহাই দিয়া হৈছে,পরিমাণ ছাড়
আয়তন ইলাষ্টিকতা,ভলিউম স্থিতিস্থাপকতা
কোৱাণ্টাইজড অণু,পরিমাপকৃত অণু
কোৱাণ্টাইজড ঘূৰণ,পরিমাপযুক্ত ঘূর্ণন
কোৱাণ্টাইজেচন ভুল,পরিমাপকরণ ত্রুটি
কোৱাণ্টিমিটাৰ,পরিমাপক
কোৱাণ্টাম,কোয়ান্টাম
কোৱাণ্টাম শোষণ,কোয়ান্টাম শোষণ
কোৱাণ্টাম নিষেধাজ্ঞা,কোয়ান্টাম সীমাবদ্ধতা
কোৱাণ্টাম কেলকুলেটৰ,কোয়ান্টাম ক্যালকুলেটর
কোৱাণ্টাম নূন্যতমকৰণ,কোয়ান্টাম মিনিমাইজেশন
কোৱাণ্টাম ডিটেক্টৰ,কোয়ান্টাম ডিটেক্টর
কোৱাণ্টাম দক্ষতা,কোয়ান্টাম দক্ষতা
কোৱাণ্টাম ইলেক্ট্ৰ&#39;ডাইনেমিক্স,কোয়ান্টাম ইলেক্ট্রোডাইনামিকস
কোৱাণ্টাম ক্ষেত্ৰ,কোয়ান্টাম ক্ষেত্র
"কোৱাণ্টাম ফাংচন, কোৱাণ্টাম ফাংচন","কোয়ান্টাম ফাংশন, কোয়ান্টাম ফাংশন"
কোৱাণ্টাম মাধ্যাকৰ্ষণ,কোয়ান্টাম মাধ্যাকর্ষণ
কোৱাণ্টাম অনুমান,কোয়ান্টাম হাইপোথিসিস
কোৱাণ্টাম সূচকাংক,কোয়ান্টাম সূচক
কোৱাণ্টাম জাম্প,কোয়ান্টাম জাম্প
কোৱাণ্টাম নিয়ম,কোয়ান্টাম আইন
কোৱাণ্টাম স্তৰ,কোয়ান্টাম স্তর
কোৱাণ্টাম তৰল পদাৰ্থ,কোয়ান্টাম তরল
কোৱাণ্টাম বলবিজ্ঞান এনালগ,কোয়ান্টাম মেকানিক্স এনালগ
কোৱাণ্টাম যান্ত্ৰিক প্ৰভাৱ,কোয়ান্টাম যান্ত্রিক প্রভাব
কোৱাণ্টাম যান্ত্ৰিক দোলক,কোয়ান্টাম মেকানিক্যাল অসিলেটর
কোৱাণ্টাম বলবিজ্ঞান তত্ত্ব,কোয়ান্টাম মেকানিক্স তত্ত্ব
কোৱাণ্টাম বলবিজ্ঞান,কোয়ান্টাম বলবিজ্ঞান
কোৱাণ্টাম সংখ্যা,কোয়ান্টাম সংখ্যা
কৰ্ম কোৱাণ্টাম,কর্ম কোয়ান্টাম
কোৱাণ্টাম অপটিক্স,কোয়ান্টাম অপটিক্স
কোৱাণ্টাম বিক্ষিপ্ততা তত্ত্ব,কোয়ান্টাম পারটার্বেশন তত্ত্ব
কোৱাণ্টাম পৰিঘটনা,কোয়ান্টাম ঘটনা
কোৱাণ্টাম পদাৰ্থ বিজ্ঞান,কোয়ান্টাম পদার্থবিদ্যা
কোৱাণ্টাম স্বতন্ত্ৰতা,কোয়ান্টাম স্বতঃসিদ্ধ
কোৱাণ্টাম প্ৰতিফলন,কোয়ান্টাম প্রতিফলন
কোৱাণ্টাম বিকৰ্ষণ বল,কোয়ান্টাম বিকর্ষণ শক্তি
কোৱাণ্টাম অৱস্থা,কোয়ান্টাম অবস্থা
কোৱাণ্টাম পৰিসংখ্যা,কোয়ান্টাম পরিসংখ্যান
কোৱাণ্টাম ক্ৰম,কোয়ান্টাম অর্ডার
কোৱাণ্টাম তত্ত্ব,কোয়ান্টাম তত্ত্ব
পোহৰৰ কোৱাণ্টাম তত্ত্ব,আলোর কোয়ান্টাম তত্ত্ব
নিৰ্দিষ্ট তাপৰ কোৱাণ্টাম তত্ত্ব,নির্দিষ্ট তাপের কোয়ান্টাম তত্ত্ব
বৰ্ণালীৰ কোৱাণ্টাম তত্ত্ব,স্পেকট্রামের কোয়ান্টাম তত্ত্ব
কোৱাণ্টাম তৰংগ সমীকৰণ,কোয়ান্টাম তরঙ্গ সমীকরণ
কোৱাণ্টাম ওজন,কোয়ান্টাম ওজন
পৰিমাণগত লাভ,পরিমাণগত লাভ
কোৱাণ্টাম যান্ত্ৰিক ক্ষেত্ৰ তত্ত্ব,কোয়ান্টাম যান্ত্রিক ক্ষেত্র তত্ত্ব
quark,কোয়ার্ক
কাৱাৰ্ট,কাওয়ার্ট
"চতুৰ্থাংশ, চতুৰ্থাংশ, চতুৰ্থাংশ","কোয়ার্টার, কোয়ার্টার, কোয়ার্টার"
"চতুৰ্থ চক্ৰ, চতুৰ্থ চক্ৰ","চতুর্ভুজ চক্র, চতুর্ভুজ চক্র"
কোৱাৰ্টাৰ-ডে,ত্রৈমাসিক দিন
চতুৰ্থাংশ তৰংগ ৰেখা,চতুর্ভুজ তরঙ্গ লাইন
চতুৰ্থ তৰংগ প্লেট চতুৰ্থ তৰংগ প্লেট,চতুর্ভুজ তরঙ্গ প্লেট চতুর্ভুজ তরঙ্গ প্লেট
চতুৰ্থ তৰংগ ভৰ,চতুর্ভুজ তরঙ্গ ভর
চতুৰ্থ তৰংগ বন্ধ কৰা,চতুর্ভুজ তরঙ্গ সমাপ্তি
কোৱাড্ৰেণ্ট ৱেভ ট্ৰেন্সফৰ্মাৰ,কোয়াড্রেন্ট ওয়েভ ট্রান্সফরমার
চতুৰ্ভুজ তৰংগ এন্টেনা,চতুর্ভুজ তরঙ্গ অ্যান্টেনা
কোৱাড্ৰেণ্ট ৱেভ এটেনুৱেটৰ,কোয়াড্রেন্ট ওয়েভ অ্যাটেনুয়েটর
চতুৰ্থ স্তৰ,চতুর্মুখী
"স্ফটিক, কোৱাৰ্টছ","স্ফটিক, কোয়ার্টজ"
"ৰাইষ্টোন স্ফটিক, কোৱাৰ্টছ-স্ফটিক","কাঁচের স্ফটিক, কোয়ার্টজ-স্ফটিক"
ৰাইষ্টোন-স্ফটিক ঘড়ী,কাঁচ-ক্রিস্টাল ঘড়ি
স্ফটিক ইলেক্ট্ৰ&#39;ড,স্ফটিক ইলেক্ট্রোড
ৰাইনষ্টোন অনুভূমিক চুম্বকমাপক,কাঁচ অনুভূমিক ম্যাগনেটোমিটার
"স্ফটিক দোলক, কোৱাৰ্ট দোলক","ক্রিস্টাল অসিলেটর, কোয়ার্টজ অসিলেটর"
"স্ফটিক স্পেকট্ৰ’গ্ৰাফ, কোৱাৰ্টছ স্পেকট্ৰ’গ্ৰাফ","ক্রিস্টাল স্পেকট্রোগ্রাফ, কোয়ার্টজ স্পেকট্রোগ্রাফ"
ৰাইষ্টোন ফয়েল,কাঁচ ফয়েল
ৰাইষ্টোন উইণ্ড&#39;,কাঁচের জানালা
ৰাইষ্টোন নলী থাৰ্মোমিটাৰ,কাঁচের পায়ের পাতার মোজাবিশেষ থার্মোমিটার
ডাই বৈদ্যুতিক কল্প,বৈদ্যুতিক কাল্প ডাই
পাৰমাণৱিক চক্ৰ,পারমাণবিক চক্র
পাৰমাণৱিক চক্ৰ,পারমাণবিক চক্র
সাধাৰণতে অৱস্থা,সাধারণত অবস্থা
ইলাষ্টিক বল,ইলাস্টিক বল
ইলাষ্টিক তৰংগ,ইলাস্টিক তরঙ্গ
বিভাজন চক্ৰ,বিদারণ চক্র
মুক্ত-আয়তন ইলেক্ট্ৰন তত্ত্ব,ফ্রি-ভলিউম ইলেকট্রন তত্ত্ব
মুক্ত পছন্দৰ আয়নিক অৱস্থা,বিনামূল্যে পছন্দ আয়নিক রাষ্ট্র
ভাৰ্চুৱেল নিৰ্দেশনা,ভার্চুয়াল নির্দেশনা
প্ৰতিফলন দাপোন,প্রতিফলন আয়না
স্থায়ী বৰ্তনী,স্থায়ী সার্কিট
ষ্টেটিক ইমেজ,স্ট্যাটিক ইমেজ
ষ্টেটিক ফ্ৰিকুৱেন্সি,স্ট্যাটিক ফ্রিকোয়েন্সি
স্থিতিশীল সমস্যা,স্ট্যাটিক সমস্যা
স্থিতিশীল প্ৰক্ৰিয়া,স্ট্যাটিক প্রক্রিয়া
স্থিতিশীল স্থান,স্থির স্থান
নিৰ্দিষ্ট চক্ৰ,স্থির চক্র
স্থবিৰ ফ্ৰন্ট,স্থির সামনে
সুস্থিৰ অৱস্থা,স্থিতিশীল রাষ্ট্র
ধ্ৰুৱক বিদ্যুৎ প্ৰবাহ বৰ্তনী,ধ্রুবক বর্তমান সার্কিট
স্থায়ী উৰণ,স্থায়ী ফ্লাইট
স্থায়ী অৱস্থা,স্থায়ী অবস্থা
তাপগতিবিদ্যাৰ পৰিমাণ,থার্মোডাইনামিক পরিমাণ
ট্ৰেন্সভাৰ্ছ ট্ৰেন্সমিছন,ট্রান্সভার্স ট্রান্সমিশন
একেধৰণৰ ৰিজ&#39;লিউচন,অভিন্ন রেজোলিউশন
সমজাতীয় অঞ্চল,সমজাতীয় এলাকা
উত্তৰাধিকাৰ,উত্তরাধিকার
মুক্ত-বৰ্তনী পৰিবাহী ইলেক্ট্ৰন,ফ্রি-সার্কিট কন্ডাকটর ইলেকট্রন
চতুৰ্ভুজ,চতুষ্পদ
to quench,নিভিয়ে ফেলা
কুৱেঞ্চিং হাৰ্ডেনিং,quenching শক্ত করা
শান্তকাৰী বিকিৰণ,উপশমকারী বিকিরণ
শান্তকাৰী ভল্টেজ,প্রশমক ভোল্টেজ
shmit sparkling,shmit sparkling
শ্বমিট স্পাৰ্কিং ব্যৱধান,স্মিট স্পার্কিং ব্যবধান
শান্তকাৰী,উপশমকারী
শান্তকাৰী অণু,উপশমকারী অণু
"quench, কুৱেঞ্চ","quench, quench"
শান্তকাৰী বৰ্তনী,উপশমকারী সার্কিট
কুৱেঞ্চিং ক্ৰছ কাট,quenching ক্রস কাটা
দ্ৰুত পৰ্যবেক্ষণ dat,দ্রুত পর্যবেক্ষণ dat
স্পীডষ্টাৰ,স্পিডস্টার
দ্ৰুত বিৰতিৰ ফিউজ,দ্রুত বিরতি ফিউজ
দ্ৰুত বিৰতিৰ চুইচ,দ্রুত বিরতি সুইচ
দ্ৰুত-সংযোগ চুইচ,দ্রুত সংযোগ সুইচ
নীৰৱ,শান্ত
শান্ত বাহক,শান্ত ক্যারিয়ার
শান্ত বাহক মডুলেচন,শান্ত ক্যারিয়ার মড্যুলেশন
শান্ত পাৰাৰ এনোড,শান্ত পারদ অ্যানোড
শীতল neve,শান্ত নেই
"শান্তিৰ সময়, শান্তিৰ সময়","শান্তির সময়, শান্তির সময়"
নিস্তব্ধ বিন্দু,শান্ত বিন্দু
শীতল সৌৰ জ্বলন,শীতল সৌর বিস্তারণ
থ্ৰ&#39;টল এম্প্লিফায়াৰ,শান্ত থ্রোটল পরিবর্ধক
নিস্তব্ধ ৰেডিঅ&#39; নিৰ্গমন,শান্ত রেডিও নির্গমন
নিৰৱ ধৰণ,নিঃশব্দ অবস্থা
শান্ত হওক,শান্ত হও
নিস্তব্ধ দিন,শান্ত দিন
অস্থিৰ সূৰ্য্য ৰাব (সৌৰ),অস্থির সূর্য রব (সৌর)
লুকাই থকা ব্যৱস্থা,স্টিলথ সিস্টেম
কুইণ্টল,কুইন্টাল
কুইন্টেট,পঞ্চক
"আৰ-প্ৰদৰ্শন, আৰ-দৰ্শক","আর-ডিসপ্লে, আর-ভিউয়ার"
আৰ-মেছন,আর-মেসন
"আৰ-শাখা, ধনাত্মক শাখা","আর-শাখা, ধনাত্মক শাখা"
আৰ-প্ৰ’লেপছ,আর-প্রল্যাপ্স
R-প্ৰদৰ্শন,আর-ডিসপ্লে
R-ইউনিট,চালাও এটা
R-মান,আর-মান
আৰ চি-অচিলেটৰ,আরসি-অসিলেটর
RF এম্প্লিফায়াৰ,আরএফ পরিবর্ধক
rmsrao,rmsrao
ৰা-শালোম,রা-শালোম
"শহাপহু, শাটল","খরগোশ, শাটল"
ৰাণৱে,রানওয়ে
"ডেন্টুৰ ৰড, ৰেক পিনিয়ন","dentur rod, rack pinion"
Recon (ৰাডাৰ বিকন),রিকন (রাডার বীকন)
ৰঙা,লাল
ৰাডাৰ,রাডার
ৰাডাৰ উচ্চতা মাপকাঠী,রাডার অলটাইমেট্রি
ৰাডাৰ জ্যোতিৰ্বিজ্ঞান,রাডার জ্যোতির্বিদ্যা
ৰাডাৰ বেলুন,রাডার বেলুন
"ৰিকন, ৰাডাৰ বিকন","রেকন, রাডার বীকন"
ৰাডাৰ ব্লিপ,রাডার ব্লিপ
ৰাডাৰ কেমেৰা,রাডার ক্যামেরা
ৰাডাৰৰ অধীনত,রাডারের অধীনে
ৰাডাৰ চাৰ্ট,রাডার চার্ট
ৰাডাৰ ডিচ,রাডার ডিশ
ৰাডাৰ প্ৰদৰ্শন কক্ষ,রাডার ডিসপ্লে রুম
ৰাডাৰ প্ৰতিধ্বনি,রাডার ইকো
ৰাডাৰ সমীকৰণ,রাডার সমীকরণ
ৰাডাৰৰ অৱস্থান,রাডার অবস্থান
ৰাডাৰ ফ্ৰিকুৱেন্সি বেণ্ড,রাডার ফ্রিকোয়েন্সি ব্যান্ড
ৰেইড কামান নিয়ন্ত্ৰণ,অভিযান কামান নিয়ন্ত্রণ
ৰাডাৰ হিটিং,রাডার হিটিং
ৰাডাৰৰ বৈশিষ্ট্য নিৰ্ণয়,রাডার চরিত্রায়ন
ৰাডাৰ প্ৰদৰ্শন কক্ষ,রাডার ডিসপ্লে রুম
ৰাডাৰ মেগনেট্ৰন,রাডার ম্যাগনেট্রন
ৰাডাৰৰ বতৰ বিজ্ঞান,রাডার আবহাওয়াবিদ্যা
"ৰাডাৰ মোজাইক, ৰাডাৰৰ চিত্ৰ","রাডার মোজাইক, রাডার চিত্র"
ৰাডাৰ অপাৰেচন,রাডার অপারেশন
ৰাডাৰ অপাৰেটিং সহায়ক,রাডার অপারেটিং সহকারী
ৰাডাৰ অপাৰেটৰ,রাডার অপারেটর
ৰাডাৰৰ পৰিৱেশন সহগ,রাডার কর্মক্ষমতা সহগ
ৰাডাৰ প্ৰিজম,রাডার প্রিজম
ৰাডাৰৰ সমস্যা,রাডার সমস্যা
ৰাডাৰৰ স্পন্দন,রাডার পালস
ৰাডাৰৰ প্ৰতিফলন,রাডার প্রতিফলন
ৰাডাৰ স্কেনিং,রাডার স্ক্যানিং
ৰাডাৰ দৰ্শক,রাডার ভিউয়ার
ৰাডাৰৰ পৰ্দা,রাডার পর্দা
ৰাডাৰ চোৱাচিতা,রাডার নজরদারি
ৰাডাৰ বেলুন,রাডার বেলুন
তেজস্ক্রিয়তা জোখা,তেজস্ক্রিয়তা পরিমাপ
ৰেডিয়েক তেজস্ক্রিয়তা মিটাৰ,রেডিয়াক তেজস্ক্রিয়তা মিটার
aria,আরিয়া
ৰেডিয়েল ত্বৰণ,রেডিয়াল ত্বরণ
তিৰ্যকতা,তির্যকতা
ব্যাসাৰ্ধৰ দূৰত্ব,ব্যাসার্ধ দূরত্ব
ব্যাসাৰ্ধ ডপলাৰ প্ৰভাৱ,ব্যাসার্ধ ডপলার প্রভাব
ব্যাসাৰ্ধৰ দোষ,ব্যাসার্ধ দোষ
ব্যাসাৰ্ধ ফোকাচ,ব্যাসার্ধ ফোকাস
ৰেডিয়েল বল,রেডিয়াল বল
ৰেডিয়েল চাপৰ গ্ৰেডিয়েণ্ট,রেডিয়াল চাপ গ্রেডিয়েন্ট
ব্যাসাৰ্ধৰ সময় ভিত্তি,ব্যাসার্ধ সময় বেস
ৰেডিয়েল তৰংগ সমীকৰণ,রেডিয়াল তরঙ্গ সমীকরণ
ৰেডিয়ান ফ্ৰিকুৱেন্সি (কৌণিক ফ্ৰিকুৱেন্সি),রেডিয়ান ফ্রিকোয়েন্সি (কৌণিক ফ্রিকোয়েন্সি)
বিকিৰণ,বিকিরণ
"বিকিৰণ, বিকিৰণ","বিকিরণ, বিকিরণ"
বিকিৰণ ঘনত্ব,বিকিরণ ঘনত্ব
বিকিৰণ শক্তি,বিকিরণ শক্তি
বিকিৰণ প্ৰবাহ,বিকিরণ প্রবাহ
"বিকিৰণ প্ৰবাহ ঘনত্ব, বিকিৰণ প্ৰবাহ ঘনত্ব","রেডিয়েশন ফ্লাক্স ডেনসিটি, রেডিয়েশন ফ্লাক্স ডেনসিটি"
বিকিৰণ তাপ,বিকিরণ তাপ
ৰেডিয়চন হিটিং,রেডিয়েশন হিটিং
বিকিৰণৰ তীব্ৰতা,বিকিরণের তীব্রতা
বিকিৰণ পদাৰ্থ,বিকিরণ উপাদান
বিকিৰণ শক্তি,বিকিরণ শক্তি
"বিকিৰণ কৰা, বিকিৰণ কৰা","বিকিরণ করা, বিকিরণ করা"
"বিকিৰণ, বিকিৰণ","বিকিরণ, বিকিরণ"
বিকিৰণ কৰা অঞ্চল,বিকিরণিত এলাকা
বিকিৰণ শক্তি,বিকিরণ শক্তি
ৰেডিয়েটিভ,বিকিরণকারী
বিকিৰণকাৰী পৰমাণু,বিকিরণকারী পরমাণু
বিকিৰণকাৰী ডাইপোল,বিকিরণকারী ডাইপোল
বিকিৰণ মৌল,বিকিরণ উপাদান
ৰেডিয়েল ৰেখা,রেডিয়াল লাইন
বিকিৰণ বিভৱ,বিকিরণ সম্ভাবনা
বিকিৰণ,বিকিরণ
ৰেডিয়চন দুৰ্ঘটনা,বিকিরণ দুর্ঘটনা
"ৰেডিয়চন এনিয়েলিং, ৰেডিয়চন এনিয়েলিং","রেডিয়েশন অ্যানিলিং, রেডিয়েশন অ্যানিলিং"
বিকিৰণৰ ভাৰসাম্য,বিকিরণ ভারসাম্য
বিকিৰণ ধ্ৰুৱক,বিকিরণ ধ্রুবক
ৰেডিয়চন কেলকুলেটৰ,বিকিরণ ক্যালকুলেটর
বিকিৰণৰ ক্ষতি,বিকিরণ ক্ষতি
ৰেডিয়েটিভ ডেম্পিং,বিকিরণকারী স্যাঁতসেঁতে
ৰেডিয়চন ধৰা পেলোৱা,বিকিরণ সনাক্তকরণ
ৰেডিয়চন ডিটেক্টৰ,বিকিরণ আবিষ্কারক
ৰেডিয়চন ইফেক্ট,বিকিরণ প্রভাব
ৰেডিয়চন সঁজুলি,বিকিরণ সরঞ্জাম
বিকিৰণ ক্ষেত্ৰ,বিকিরণ ক্ষেত্র
মুক্ত আকাশ,মুক্ত আকাশ
ৰেডিয়চন ইম্পিডেন্স,বিকিরণ প্রতিবন্ধকতা
বিকিৰণৰ তীব্ৰতা,বিকিরণের তীব্রতা
আয়নাইজিং বিকিৰণ,ionizing বিকিরণ
বিকিৰণ নিয়ম,বিকিরণ আইন
বিকিৰণৰ দৈৰ্ঘ্য,বিকিরণ দৈর্ঘ্য
নূন্যতম বিকিৰণ তাপমাত্ৰা,ন্যূনতম বিকিরণ তাপমাত্রা
ৰেডিয়চন মনিটৰ,বিকিরণ মনিটর
বিকিৰণৰ চাপ,বিকিরণ চাপ
বিকিৰণ প্ৰক্ৰিয়া,বিকিরণ প্রক্রিয়া
বিকিৰণ সুৰক্ষা,বিকিরণ সুরক্ষা
ৰেডিয়চন থাৰ্মোমিটাৰ,বিকিরণ থার্মোমিটার
ৰেডিয়চন থাৰ্মোমেট্ৰি,বিকিরণ থার্মোমেট্রি
বিকিৰণৰ প্ৰতিক্ৰিয়া,বিকিরণ প্রতিক্রিয়া
বিকিৰণ প্ৰতিৰোধ ক্ষমতা,বিকিরণ প্রতিরোধের
বিকিৰণ সংবেদনশীলতা,বিকিরণ সংবেদনশীলতা
ৰেডিয়চন ৰোগ,বিকিরণ অসুস্থতা
"বিকিৰণ কোমল কৰা, বিকিৰণ কোমল কৰা","বিকিরণ softening, বিকিরণ softening"
ৰেডিয়চন জৰীপ,বিকিরণ জরিপ
বিকিৰণ তাপ,বিকিরণ তাপ
ৰেডিয়চন থেৰাপী,বিকিরণ থেরাপির
বিকিৰণ তাপবিদ্যুৎ দম্পতী,বিকিরণ থার্মোইলেকট্রিক দম্পতি
ৰেডিয়চন থাৰ্মোমিটাৰ,বিকিরণ থার্মোমিটার
"ৰেডিয়চন ট্ৰেপ, ৰেডিয়চন লুপ","বিকিরণ ফাঁদ, বিকিরণ লুপ"
"কণা প্ৰসাৰণ, বিকিৰণ প্ৰসাৰণ","কণা সম্প্রসারণ, বিকিরণ বিস্তার"
তেজস্ক্ৰীয় সংক্ৰমণ,তেজস্ক্রিয় সংক্রমণ
নন-ৰেডিয়েটিভ সংক্ৰমণৰ সম্ভাৱনা,অ-বিকিরণকারী সংক্রমণের সম্ভাবনা
ৰেডিয়েটিভ,বিকিরণকারী
ৰেডিয়চন ধৰা পেলোৱা,বিকিরণ ক্যাপচার
বিকিৰণৰ প্ৰভাৱ,বিকিরণ প্রভাব
বিকিৰণ পৰিৱৰ্তন,বিকিরণ পরিবর্তন
তেজস্ক্রিয় ক্ষয়,তেজস্ক্রিয় ক্ষয়
শক্তিৰ বিকিৰণমূলক ক্ষতি,শক্তির বিকিরণকারী ক্ষতি
ৰেডিয়েটিভ বেলেন্স,বিকিরণ ভারসাম্য
বিকিৰণ গ্ৰেডিয়েণ্ট,বিকিরণ গ্রেডিয়েন্ট
ৰেডিয়েটিভ পুনঃসংমিশ্ৰণ,বিকিরণকারী পুনর্মিলন
ৰেডিয়েটিভ ট্ৰেন্সফাৰ,বিকিরণকারী স্থানান্তর
ৰেডিয়চন সংক্ৰমণ,বিকিরণ সংক্রমণ
বিকিৰণ বিভৱ,বিকিরণ সম্ভাবনা
"ৰেডিয়েটৰ, ৰেডিয়েটৰ","রেডিয়েটর, রেডিয়েটর"
ৰেডিয়েটৰ ফয়েল,রেডিয়েটার ফয়েল
অযুক্তিকৰ সমীকৰণ,অযৌক্তিক সমীকরণ
ৰেডিকেল পলিমাৰাইজেচন,র্যাডিকাল পলিমারাইজেশন
ৰেডিয়চন সংৰক্ষক,বিকিরণ সংরক্ষণকারী
"ৰেডিঅ&#39; (No, ), ৰেডিঅ&#39; (V, ), তেজস্ক্ৰীয়, বিভাজনশীল, বিকিৰণমূলক","রেডিও (না, ), রেডিও (ভি, ), তেজস্ক্রিয়, বিচ্ছিন্ন, বিকিরণকারী"
ৰেডিঅ&#39; একাউষ্টিক ৰেঞ্জ,রেডিও শাব্দ পরিসীমা
ৰেডিঅ&#39; শব্দবিজ্ঞান,রেডিও ধ্বনিবিদ্যা
ৰেডিঅ&#39; উচ্চতামাপক,রেডিও অল্টিমিটার
ৰেডিঅ&#39; অপেশাদাৰী,রেডিও অপেশাদার
ৰেডিঅ&#39; জ্যোতিৰ্বিজ্ঞান,রেডিও জ্যোতির্বিদ্যা
তেজস্ক্রিয় ছবি,তেজস্ক্রিয় চিত্র
ৰেডিঅ&#39; অটোপাইলট কাপলাৰ,রেডিও অটোপাইলট কাপলার
ৰেডিঅ&#39; বেলুন,রেডিও বেলুন
ৰেডিঅ&#39; ৰশ্মি,রেডিও রশ্মি
ৰেডিঅ&#39; ডেকমেন,রেডিও ডেকম্যান
ৰেডিঅ&#39; ডেকমেন ফাউণ্ডেচন,রেডিও ডেকম্যান ফাউন্ডেশন
ৰেডিঅ&#39; সম্প্ৰচাৰ,বেতার সম্প্রচার
ৰেডিঅ&#39; নাঙল,রেডিও লাঙ্গল
ৰেডিঅ&#39; কালক্ৰম,রেডিও কালানুক্রম
ৰেডিঅ&#39;ৰ বঞ্চনা,রেডিও বঞ্চনা
ৰেডিঅ&#39; ডপলাৰ,রেডিও ডপলার
ৰেডিঅ&#39;-ইকো-পৰ্যবেক্ষণ,রেডিও-প্রতিধ্বনি-পর্যবেক্ষণ
তেজস্ক্রিয় মৌল,তেজস্ক্রিয় উপাদান
ৰেডিঅ&#39; বৈশিষ্ট্যৰ চাৰ্ট,রেডিও বৈশিষ্ট্য চার্ট
ৰেডিঅ&#39; কম্পাঙ্ক,বেতার কম্পাঙ্ক
ৰেডিঅ&#39; ক্ষেত্ৰৰ তীব্ৰতা,রেডিও ক্ষেত্রের তীব্রতা
ৰেডিঅ&#39;ৰ অৱস্থান,রেডিও অবস্থান
ৰেডিঅ&#39; কম্পাঙ্ক,বেতার কম্পাঙ্ক
