Punjabi,Bengali
ਤਬਾਦਲੇਯੋਗ,স্থানান্তরযোগ্য
ਸਥਾਨਕ ਊਰਜਾ ਪੱਧਰ,স্থানীয় শক্তি স্তর
ਟ੍ਰਾਂਸਫਰ-ਰੋਟੇਸ਼ਨ-ਸਪੀਡ,স্থানান্তর-ঘূর্ণন-গতি
ਟ੍ਰਾਂਸਫਰ ਦੀ ਗਤੀ,স্থানান্তর গতি
ਪਾਰਦਰਸ਼ਤਾ,স্বচ্ছতা
ਸੰਚਾਰਯੋਗਤਾ,সংক্রমণযোগ্যতা
"ਟ੍ਰਾਂਸਮਿਸ਼ਨ, ਟ੍ਰਾਂਸਮਿਸ਼ਨ, ਟ੍ਰਾਂਸਮਿਸ਼ਨ, ਟ੍ਰਾਂਸਮਿਸ਼ਨ","ট্রান্সমিশন, ট্রান্সমিশন, ট্রান্সমিশন, ট্রানজিট"
ਆਵਾਜਾਈ ਗੁਣਾਂਕ,ট্রানজিট সহগ
ਪ੍ਰਸਾਰਣ ਕਰਵ,সংক্রমণ বক্ররেখা
ਆਵਾਜਾਈ ਘਣਤਾ,ট্রানজিট ঘনত্ব
ਡਿਸਪੈਚ ਚਿੱਤਰ,প্রেরণ ডায়াগ্রাম
"ਸੰਚਾਰ ਪ੍ਰਭਾਵ, ਸੰਚਾਰ ਪ੍ਰਭਾਵ","সংক্রমণ প্রভাব, সংক্রমণ প্রভাব"
ਪ੍ਰਸਾਰਣ ਕੁਸ਼ਲਤਾ,সংক্রমণ দক্ষতা
ਆਵਾਜਾਈ grating,ট্রানজিট ঝাঁঝরি
ਸੰਚਾਰ ਪੱਧਰ,সংক্রমণ স্তর
ਪ੍ਰਸਾਰਣ ਸਟ੍ਰੈਟੋਮੀਟਰ,ট্রান্সমিশন স্ট্র্যাটোমিটার
ਸੰਚਾਰ ਲਾਈਨ,পরিচলন রেখা
ਐਂਟੀਨਾ ਨਿਵੇਸ਼ਕ,অ্যান্টেনা বিনিয়োগকারী
ਮਾਸਟਰ ਮਾਨੀਟਰ,মাস্টার মনিটর
ਬਿਜਲੀ ਦਾ ਸੰਚਾਰ,বিদ্যুতের সঞ্চালন
ਆਵਾਜਾਈ ਮੰਜ਼ਿਲ,ট্রানজিট মেঝে
ਪ੍ਰਸਾਰਣ ਸਮਰੱਥਾ,সংক্রমণ ক্ষমতা
ਸੰਚਾਰ ਮੂਲ,যোগাযোগের মৌলিক বিষয়
ਆਵਾਜਾਈ ਸਪੈਕਟਰੋਗ੍ਰਾਫਰ,ট্রানজিট স্পেকট্রোগ্রাফার
ਸਭ ਤੋਂ ਛੋਟਾ ਪ੍ਰਸਾਰਣ ਵਿਧੀ,সংক্ষিপ্ততম সংক্রমণ পদ্ধতি
ਪਾਰਦਰਸ਼ੀਤਾ,ব্যাপ্তিযোগ্যতা
ਸੰਚਾਰ ਰਿਕਾਰਡਰ,ট্রান্সমিশন রেকর্ডার
"ਸੰਚਾਰ, ਸੰਚਾਰ","প্রেরণ করা, যোগাযোগ করা"
ਸੰਚਾਰ ਜੰਤਰ,যন্ত্র প্রেরণ
ਪਾਰ,অতিক্রান্ত
ਪਰਮੀਟਿਡ ਕਿਰਨ,প্রবেশ করা রশ্মি
ਪ੍ਰਸਾਰਿਤ ਪ੍ਰਤੀਬਿੰਬ,প্রেরিত প্রতিফলন
ਪ੍ਰਸਾਰਿਤ ਲਹਿਰ,প্রেরিত তরঙ্গ
"ਭੇਜਣ ਵਾਲਾ, ਟ੍ਰਾਂਸਮੀਟਰ, ਸੰਚਾਰਕ","প্রেরক, ট্রান্সমিটার, যোগাযোগকারী"
ਭੇਜਣ ਵਾਲੇ ਐਰੇ,প্রেরক অ্যারে
ਪਾਰਦਰਸ਼ੀਤਾ ਸੂਚਕਾਂਕ,ব্যাপ্তিযোগ্যতা সূচক
ਪਰਿਵਰਤਨ,রূপান্তর
ਤਬਦੀਲੀ ਫੰਕਸ਼ਨ,রূপান্তর ফাংশন
ਟਰਾਂਸਫਾਰਮਰ,ট্রান্সফরমার
ਧੁਨੀ,শাব্দিক
ਧੁਨੀ ਜਹਾਜ਼,শাব্দ বিমান
"ਪਾਰਦਰਸ਼ਤਾ, ਪਾਰਦਰਸ਼ਤਾ, ਪਾਰਦਰਸ਼ੀ ਤਸਵੀਰ","স্বচ্ছতা, স্বচ্ছতা, স্বচ্ছ ছবি"
ਪਾਰਦਰਸ਼ੀਤਾ,ব্যাপ্তিযোগ্যতা
"ਪਾਰਦਰਸ਼ੀ, ਪਾਰਦਰਸ਼ੀ","স্বচ্ছ, স্বচ্ছ"
ਪਾਰਦਰਸ਼ੀ ਖੋਜੀ,স্বচ্ছ ডিটেক্টর
ਪਾਰਦਰਸ਼ੀ ਟੈਪਲੇਟ ਕਾਰਡ,স্বচ্ছ টেমপ্লেট কার্ড
"ਸਾਹ, ਸਾਹ, ਸਾਹ","শ্বাস-প্রশ্বাস, শ্বাস-প্রশ্বাস"
ਟ੍ਰਾਂਸਪੋਂਡਰ,ট্রান্সপন্ডার
"ਪਹੁੰਚ, ਆਵਾਜਾਈ","অ্যাক্সেস, পরিবহন"
ਐਕਸੈਸ ਪ੍ਰਵੇਗ,অ্যাক্সেস ত্বরণ
ਪਹੁੰਚ ਜ਼ੋਨ,অ্যাক্সেস জোন
ਪਹੁੰਚ ਸਮੀਕਰਨ,অ্যাক্সেস সমীকরণ
ਪਹੁੰਚ-ਅਰਥ-ਮੁਕਤ ਮਾਰਗ,অ্যাক্সেস-গড়-মুক্ত পথ
ਪਹੁੰਚ ਦੀ ਗਤੀ,অ্যাক্সেস গতি
ਪਹੁੰਚ ਸੂਚਕਾਂਕ,অ্যাক্সেস সূচক
ਪਹੁੰਚ ਵਰਤਾਰੇ,অ্যাক্সেস ঘটনা
"ਪਹੁੰਚ ਦਰ, ਪਹੁੰਚ ਦਾ ਸਮਾਂ","অ্যাক্সেস হার, অ্যাক্সেস সময়"
ਪਹੁੰਚ ਅਨੁਪਾਤ,অ্যাক্সেস অনুপাত
ਪਹੁੰਚ ਅਸੂਲ,অ্যাক্সেস নীতি
ਪਹੁੰਚ ਦੀ ਗਤੀ,অ্যাক্সেস বেগ
ਐਕਸੈਸਡ ਅਣੂ,অ্যাক্সেস করা অণু
ਤਬਦੀਲੀ ਅੰਤਰਾਲ,স্থানান্তর ব্যবধান
ਪਰਿਵਰਤਨ ਸੰਭਾਵਨਾ ਮੈਟ੍ਰਿਕਸ,স্থানান্তর সম্ভাবনা ম্যাট্রিক্স
ਪਾਰਦਰਸ਼ੀ ਅਸਮਾਨ,স্বচ্ছ আকাশ
parauranium ਤੱਤ,প্যারাউরেনিয়াম উপাদান
paraneurology,প্যারানিউরোলজি
ਪਿਊਰੇਨੀਅਮ ਤੱਤ,পিউরেনিয়াম উপাদান
ਟ੍ਰਾਂਸਵਰਸ ਪ੍ਰਵੇਗ,তির্যক ত্বরণ
ਟ੍ਰਾਂਸਵਰਸ ਡੋਪਲਰ ਪ੍ਰਭਾਵ,ট্রান্সভার্স ডপলার প্রভাব
ਟ੍ਰਾਂਸਵਰਸ ਫੋਰਸ,অনুপ্রস্থ বল
ਟ੍ਰਾਂਸਵਰਸ ਪੁੰਜ,তির্যক ভর
ਟ੍ਰਾਂਸਵਰਸ ਵੇਗ,ট্রান্সভার্স বেগ
ਟ੍ਰਾਂਸਵਰਸ ਪਾਬੰਦੀ,তির্যক সীমাবদ্ধতা
"ਟ੍ਰਾਂਸਵਰਸ, ਟ੍ਰਾਂਸਵਰਸ","ট্রান্সভার্স, ট্রান্সভার্স"
ਟ੍ਰਾਂਸਵਰਸ ਪ੍ਰਵੇਗ,তির্যক ত্বরণ
ਟ੍ਰਾਂਸਵਰਸ ਐਕੋਸਟਿਕ ਫੋਨੋਨ,ট্রান্সভার্স অ্যাকোস্টিক ফোনন
ਟ੍ਰਾਂਸਵਰਸ ਸਿਸਟਮ,ট্রান্সভার্স সিস্টেম
ਟ੍ਰਾਂਸਵਰਸ ਵਿਸਥਾਪਨ,তির্যক স্থানচ্যুতি
ਟ੍ਰਾਂਸਵਰਸ ਡੋਪਲਰ ਪ੍ਰਭਾਵ,ট্রান্সভার্স ডপলার প্রভাব
ਟ੍ਰਾਂਸਵਰਸ ਇਲੈਕਟ੍ਰਿਕ ਵੇਵ,অনুপ্রস্থ বৈদ্যুতিক তরঙ্গ
ਟ੍ਰਾਂਸਵਰਸ ਵਹਾਅ,তির্যক প্রবাহ
ਟ੍ਰਾਂਸਵਰਸ ਚੁੰਬਕੀ ਖੇਤਰ,অনুপ্রস্থ চৌম্বক ক্ষেত্র
ਟ੍ਰਾਂਸਵਰਸ ਚੁੰਬਕੀ ਤਰੰਗ,অনুপ্রস্থ চৌম্বক তরঙ্গ
ਟ੍ਰਾਂਸਵਰਸ ਪੁੰਜ,তির্যক ভর
ਟ੍ਰਾਂਸਵਰਸ ਆਪਟੀਕਲ ਫੋਨੋਨ,ট্রান্সভার্স অপটিক্যাল ফোনন
ਟ੍ਰਾਂਸਵਰਸ ਓਸਿਲੇਸ਼ਨ,অনুপ্রস্থ দোলন
ਟ੍ਰਾਂਸਵਰਸ ਪਲਸ,অনুপ্রস্থ নাড়ি
ਟ੍ਰਾਂਸਵਰਸ ਆਰਾਮ ਦੀ ਮਿਆਦ,তির্যক বিশ্রামের সময়কাল
"ਕਰਾਸ ਭਾਗ, ਕਰਾਸ ਭਾਗ, ਕਰਾਸ ਭਾਗ","ক্রস বিভাগ, ক্রস বিভাগ, ক্রস বিভাগ"
ਟ੍ਰਾਂਸਵਰਸ ਪਲੇਟ ਓਸਿਲੇਸ਼ਨ,অনুপ্রস্থ প্লেট দোলন
ਟ੍ਰਾਂਸਵਰਸ ਵੇਵ,অনুপ্রস্থ তরঙ্গ
ਟ੍ਰਾਂਸਵਰਸ ਵਾਈਬ੍ਰੇਸ਼ਨ,তির্যক কম্পন
ਟ੍ਰਾਂਸਵਰਸ ਵੇਵ,অনুপ্রস্থ তরঙ্গ
ਟ੍ਰਾਂਸਵਰਸ ਆਈਸੋਟ੍ਰੋਪਿਕ ਸਰੀਰ,ট্রান্সভার্স আইসোট্রপিক শরীর
ਫਿਲਟਰ ਐਂਪਲੀਫਾਇਰ,ফিল্টার পরিবর্ধক
trapezium deformation,ট্র্যাপিজিয়াম বিকৃতি
ਟ੍ਰੈਪੀਜ਼ੀਅਮ,ট্রাপিজিয়াম
ਕੈਪਟਿਵ ਮੋਡ,ক্যাপটিভ মোড
ਚਾਰਜ ਕੀਤਾ ਪ੍ਰੋਪੈਲੈਂਟ,চার্জযুক্ত চালক
"ਕੈਪਚਰ, ਪਿੰਜਰਨ, ਵਿਪਾਸਨਾ, ਫਰਨੀਚਰ","ক্যাপচার, পিঞ্জরন, বিপাসন, আসবাবপত্র"
excretory ਏਜੰਟ,মলত্যাগকারী এজেন্ট
ਪਿੰਜਰੇ ਕੇਂਦਰ,খাঁচা কেন্দ্র
ਕੈਚ ਪੁਆਇੰਟ,ধরা পয়েন্ট
ਪਿੰਜਰੇ ਦੀ ਮਿਆਦ,খাঁচা সময়কাল
ਪਿਛਲਾ ਸ਼ਾਟ,পিছনের শট
ਆਵਾਜਾਈ ਦਾ ਸਮਾਂ,ট্রানজিট সময়
ਤਰੱਕੀ ਸਮਾਂ ਵਕਰ,অগ্রগতি সময় বক্ররেখা
ਗੱਡੀ ਚਲਾਉਣਾ,পরিচালনা
ਮੋਬਾਈਲ ਡਿਟੈਕਟਰ,মোবাইল ডিটেক্টর
ਚੱਲ ਮਾਈਕ੍ਰੋਸਕੋਪ,চলমান মাইক্রোস্কোপ
ਪ੍ਰਗਤੀਸ਼ੀਲ ਜਹਾਜ਼ ਦੀ ਲਹਿਰ,প্রগতিশীল সমতল তরঙ্গ
ਪ੍ਰਗਤੀਸ਼ੀਲ ਵੇਵ ਐਂਪਲੀਫਾਇਰ,প্রগতিশীল তরঙ্গ পরিবর্ধক
ਪ੍ਰਗਤੀਸ਼ੀਲ ਵੇਵ ਐਂਟੀਨਾ,প্রগতিশীল তরঙ্গ অ্যান্টেনা
ਪ੍ਰਗਤੀਸ਼ੀਲ ਤਰੰਗ ਮੈਗਨੇਟ੍ਰੋਨ,প্রগতিশীল তরঙ্গ ম্যাগনেট্রন
ਪ੍ਰਗਤੀਸ਼ੀਲ ਵੇਵ ਮੇਜ਼ਰ,প্রগতিশীল তরঙ্গ মাজার
ਪ੍ਰਗਤੀਸ਼ੀਲ ਤਰੰਗ ਟਿਊਬ,প্রগতিশীল তরঙ্গ নল
ਟ੍ਰਬਲ ਕਲੀਫ,ট্রেবল ক্লেফ
"ਤਿਕੜੀ, ਤਿਕੜੀ, ਤਿਕੜੀ","triad, triad, triad"
ਜਾਂਚ ਕਰੋ ਅਤੇ ਸਿੱਖਣਾ ਭੁੱਲ ਜਾਓ,পরীক্ষা করুন এবং শেখার ভুলে যান
ਜਾਂਚ ਕਰੋ ਅਤੇ ਭੁੱਲ ਜਾਓ,পরীক্ষা করুন এবং ভুলে যান
ਜਾਂਚ ਕਰੋ ਅਤੇ ਭੁੱਲ ਜਾਓ,পরীক্ষা করুন এবং ভুলে যান
"ਤਿਕੋਣ, ਤਿਕੋਣ","ত্রিভুজ, ত্রিভুজ"
ਬਲ ਤਿਕੋਣ,বল ত্রিভুজ
ਤਿਕੋਣ ਪ੍ਰਤੀਕ,ত্রিভুজ প্রতীক
ਤਿਕੋਣ ਵਿਧੀ,ত্রিভুজ পদ্ধতি
ਰਗੜ ਇਲੈਕਟ੍ਰਿਕ ਕ੍ਰਮ,ঘর্ষণ বৈদ্যুতিক ক্রম
ਘ੍ਰਿਣਾਯੋਗ ਬਿਜਲੀ,ঘর্ষণ বিদ্যুৎ
"ਧਾਤੂ ਵਿਗਿਆਨ, ਟ੍ਰਾਈਬੋਲੋਜੀ","ধাতুবিদ্যা, ট্রাইবোলজি"
ਰਗੜ luminance,ঘর্ষণ আলোকসজ্জা
ਘ੍ਰਿਣਾਤਮਕ ਪ੍ਰਕਾਸ਼,ঘর্ষণীয় আলোক
trichromaticity,trichromaticity
ਤ੍ਰਿਵਰਣ ਸਿਧਾਂਤ,ত্রিবর্ণ নীতি
ਮਿੰਨੀ ਚਾਰਜਰ,ক্ষুদ্রাকার চার্জার
ਛੋਟਾ ਚਾਰਜ,ছোট চার্জ
ਹੌਲੀ ਚਾਰਜਰ,ধীর চার্জার
ਤ੍ਰਿਏਕ,ট্রিনিটি
ਟ੍ਰਿੰਟੈਕਸ ਕ੍ਰਿਸਟਲ,ট্রিনট্যাক্স ক্রিস্টাল
ਤਿਕੋਣ ਸਮਰੂਪਤਾ,ত্রিভুজ প্রতিসাম্য
ਤ੍ਰਿਏਕ ਕਮਿਊਨਿਟੀ,ট্রিনিটি সম্প্রদায়
ਤ੍ਰਿਏਕ ਵਿਗੜਿਆ,ট্রিনিটি বিকৃত
ਤ੍ਰਿਵਰਨਾ ਟਿਊਬ,ত্রিবর্ণ নল
tricone,ট্রিকোন
"ਤਿਕੋਣ ਰਾਡਾਰ ਸਿਸਟਮ, ਰੀਟਰਾਨ","ত্রিভুজ রাডার সিস্টেম, রেট্রান"
tridope,tridope
ਟ੍ਰਾਈਫੋਕਲ ਲੈਂਸ,ট্রাইফোকাল লেন্স
trigatron,trigatron
"ਟਰਿੱਗਰ, ਰੀਲੀਜ਼","ট্রিগার, মুক্তি"
"ਟਰਿੱਗਰ ਸਰਕਟ, ਐਕਟੁਏਟਰ ਸਰਕਟ","ট্রিগার সার্কিট, অ্যাকচুয়েটর সার্কিট"
ਟਰਿੱਗਰ ਪ੍ਰਭਾਵ,ট্রিগার প্রভাব
ਟਰਿੱਗਰ ਪਲਸ,ট্রিগার পালস
ਟਰਿੱਗਰ ਸ਼ਾਰਪਨਰ,ট্রিগার শার্পনার
ਕਾਲ ਕੰਟਰੋਲਰ ਪਲਸ,কল কন্ট্রোলার পালস
"ਟਰਿੱਗਰ ਕਰਨਾ, ਟਰਿੱਗਰ ਕਰਨਾ","triggering, triggering"
ਟਰਿੱਗਰ ਪੱਧਰ,ট্রিগার স্তর
ਮੂਲ ਕਣ,উদ্ভূত কণা
ਟਰਾਂਜ਼ਿਸਟਰ,ট্রানজিস্টর
"ਤਿਕੋਣਾ, ਸਮਾਨਾਂਤਰ, ਤਿਕੋਣਾ, ਤਿਕੋਣਾ","ত্রিভুজাকার, সমান্তরাল, ত্রিভুজাকার, ত্রিহেড্রাল"
ਤਿਕੋਣੀ ਹੈਕਸਾਗਨ,ত্রিভুজাকার ষড়ভুজ
triaxial ਧੁਰਾ,ত্রিঅক্ষীয় অক্ষ
ਤ੍ਰਿਸਮੰਤੈਕਸਾ ਕ੍ਰਿਸਟਲ,ত্রিস্মন্তাক্সা ক্রিস্টাল
ਤੀਹਰਾ ਵਿਗਾੜ,ট্রিপল বিকৃতি
ਟ੍ਰਿਸਮੈਂਟੈਕਸ ਡਿਵੀਜ਼ਨ,Trismantax বিভাগ
ਤਿੰਨ ਹਾਈਬ੍ਰਿਡਾਈਜੇਸ਼ਨ,ট্রাই হাইব্রিডাইজেশন
ਤ੍ਰਿਸਮਨ੍ਤੈਕਸਾ ਪ੍ਰਿਜ਼ਮ,ত্রিস্মন্তাক্সা প্রিজম
ਤਿਕੋਣੀ ਰਿਫਲੈਕਟਰ ਐਂਟੀਨਾ,ত্রিভুজাকার প্রতিফলক অ্যান্টেনা
ਤਿਕੋਣੀ ਸਮਰੂਪਤਾ,ত্রিকোণীয় প্রতিসাম্য
ਤਿਕੋਣਮਿਤੀ,ত্রিকোণমিতিক
ਤਿਕੋਣਮਿਤੀ ਸਮੀਕਰਨ,ত্রিকোণমিতিক সমীকরণ
ਤਿਕੋਣਮਿਤੀ ਫੰਕਸ਼ਨ,ত্রিকোণমিতিক ফাংশন
ਤਿਕੋਣਮਿਤੀ ਪਛਾਣ,ত্রিকোণমিতিক পরিচয়
ਤਿਕੋਣਮਿਤੀ ਅਨੁਪਾਤ,ত্রিকোণমিতিক অনুপাত
ਤਿਕੋਣਮਿਤੀ ਲੜੀ,ত্রিকোণমিতিক সিরিজ
ਤਿਕੋਣਮਿਤੀ ਟੂਲ,ত্রিকোণমিতিক সরঞ্জাম
ਤਿਕੋਣਮਿਤੀ ਬਦਲ,ত্রিকোণমিতিক প্রতিস্থাপন
ਤਿਕੋਣਮਿਤੀ ਪਰਿਵਰਤਨ,ত্রিকোণমিতিক রূপান্তর
ਤਿਕੋਣਮਿਤੀ ਬਣਤਰ,ত্রিকোণমিতিক গঠন
ਤਿਕੋਣਮਿਤੀ ਬਿੰਦੂ,ত্রিকোণমিতিক বিন্দু
ਤੀਹਰਾ ਵਿਗਾੜ,ট্রিপল বিকৃতি
ਖੁਰਦਰੀ,hoarseness
"ਸੂਖਮ ਵਿਵਸਥਾ, ਟ੍ਰਿਮ","সূক্ষ্ম সমন্বয়, ছাঁটা"
ਮਾਈਕ੍ਰੋ ਐਡਜਸਟਰ,মাইক্রো অ্যাডজাস্টার
ਮਾਈਕ੍ਰੋ ਐਡਜਸਟ ਕਰਨ ਵਾਲਾ ਕੈਪੇਸੀਟਰ,মাইক্রো অ্যাডজাস্টিং ক্যাপাসিটর
ਮਾਈਕ੍ਰੋ-ਅਡਜਸਟਮੈਂਟ ਕੈਪੇਸੀਟਰ,মাইক্রো-সামঞ্জস্য ক্যাপাসিটর
ਮਾਈਕ੍ਰੋ-ਅਡਜਸਟਮੈਂਟ ਇੰਡਕਟੈਂਸ,মাইক্রো-সামঞ্জস্য আবেশন
ਮਾਈਕ੍ਰੋ ਐਡਜਸਟਮੈਂਟ ਪ੍ਰਤੀਰੋਧ,মাইক্রো সমন্বয় প্রতিরোধের
ਵੇਗ ਤਿਕੋਣ,বেগ ত্রিভুজ
trinistor,trinistor
trichinoscope,ট্রাইকিনোস্কোপ
triode,triode
triode ਲੇਜ਼ਰ,triode লেজার
Triode-Hexode ਪਰਿਵਰਤਕ,ট্রায়োড-হেক্সোড কনভার্টার
"ਚਾਲੂ ਕਰੋ, ਚਾਲੂ ਕਰੋ, ਟਰਿੱਗਰ ਕਰੋ","চালু, চালু, ট্রিগার"
ਤੇਜ਼ ਖੰਡਨ,দ্রুত খণ্ডন
ਤੁਰੰਤ ਅਸਵੀਕਾਰ ਸਰਕਟ,তাত্ক্ষণিক প্রত্যাখ্যান সার্কিট
"ਫਰਾ ਮਕੈਨਿਜ਼ਮ, ਫ੍ਰੈਕਚਰ ਰਿਡਕਸ਼ਨ ਮਕੈਨਿਜ਼ਮ","ফারা মেকানিজম, ফ্র্যাকচার রিডাকশন মেকানিজম"
ਟ੍ਰਾਈਡਿਕ ਸੈੱਟਅੱਪ,triadic সেটআপ
"ਤਿਕੋਣ ਰਾਡਾਰ ਸਿਸਟਮ, ਰੀਟਰਾਨ","ত্রিভুজ রাডার সিস্টেম, রেট্রান"
"ਤੀਹਰੀ ਟੱਕਰ, ਤ੍ਰਿਪੜੀ ਟੱਕਰ","ট্রিপল সংঘর্ষ, ত্রিপক্ষীয় সংঘর্ষ"
ਟ੍ਰਿਪਲ ਖੋਜ,ট্রিপল সনাক্তকরণ
ਟ੍ਰਿਪਲ ਖੋਜ ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲਾ,ট্রিপল সনাক্তকরণ রিসিভার
tridiode triode,tridiode triode
ਟ੍ਰਾਈਡਿਕ ਹਾਰਮੋਨਿਕ,triadic সুরেলা
trifusion,trifusion
ਪਵਿੱਤਰ ਪਰਸਪਰ ਪ੍ਰਭਾਵ,স্যাক্রাল মিথস্ক্রিয়া
trih ion,trih আয়ন
ਟ੍ਰਿਪਲ ionization,ট্রিপল আয়নকরণ
ਤਿਕੋਣੀ ਢੰਗ,ত্রিপক্ষীয় পদ্ধতি
ਤ੍ਰਿਪੜੀ ਪ੍ਰਿਜ਼ਮ,ত্রিপক্ষীয় প্রিজম
ਤੀਹਰਾ ਬਿੰਦੂ,ট্রিপল পয়েন্ট
ਤਿੰਨ ਗੁਣਾ ਉਤਪਾਦ,ট্রিপল পণ্য
ਟ੍ਰਿਪਲ ਸਕੇਲਰ ਉਤਪਾਦ,ট্রিপল স্কেলার পণ্য
ਤਿੰਨ-ਪੁਆਇੰਟ ਟੈਸਟ,তিন-পয়েন্ট পরীক্ষা
ਥ੍ਰਸਟ ਟ੍ਰਾਂਸਫਾਰਮਰ,থ্রাস্ট ট্রান্সফরমার
ਟ੍ਰਿਪਲ ਵੈਕਟਰ ਉਤਪਾਦ,ট্রিপল ভেক্টর পণ্য
ਤਿੰਨ ਗੁਣਾ,তিনগুণ
ਤੀਹਰਾ ਗੁਣਕ,ট্রিপল গুণক
ਪਵਿੱਤਰ ਪੜਾਅ,স্যাক্রাল স্টেজ
ਤਿਕੋਣੀ ਜਹਾਜ਼,ত্রি-বিন্দু সমতল
sacral ਸਮਾਈ,স্যাক্রাল শোষণ
ਤ੍ਰਿਪੋਲਰ ਐਂਟੀਨਾ,ত্রিপোলার অ্যান্টেনা
ਆਸ਼ੂ ਖੰਡਨਾ ਕੁੰਡਲੀ,আশু খন্দনা কুন্ডলী
ਅੱਥਰੂ ਵਾਪਸ ਲੈਣ ਚੁੰਬਕ,টিয়ার প্রত্যাহার চুম্বক
"ਐਕਟੁਏਟਰ ਪਲਸ, ਇਮਪਿਊਟੇਸ਼ਨ ਪਲਸ","actuator পালস, imputation পালস"
ਦੋ-ਭਾਗ,দ্বিখণ্ডিত করা
ਕੋਣ ਨੂੰ ਦੋ-ਵਿਭਾਜਿਤ ਕਰੋ,কোণকে দ্বিখণ্ডিত করুন
"ਟ੍ਰਾਈਸੇਕਟਰ, ਟ੍ਰਾਈਸੈਟਰਿਕਸ","Trisector, Trisetrix"
ਟ੍ਰਿਟੀਅਮ,ট্রিটিয়াম
trispace,trispace
ਮਾਮੂਲੀ,নগণ্য
ਜ਼ਬਰਦਸਤੀ ਦੀ ਮਿਆਦ,সহনশীলতা সময়কাল
trochoid ਵਿਸ਼ਲੇਸ਼ਕ,ট্রচয়েড বিশ্লেষক
"trochoid ਟ੍ਰੈਜੈਕਟਰੀ, trochoid ਟ੍ਰੈਜੈਕਟਰੀ","trochoid trajectory, trochoid trajectory"
trokotran,ট্রোকোট্রান
ਟ੍ਰਾਈਲਾਈਟ,trilight
ਟ੍ਰੋਂਬੇਨ,ট্রম্বেন
ਕਸਰ ਦੀ ਖੰਡੀ,কর্কটক্রান্তি
ਮਕਰ ਦੀ ਖੰਡੀ,দক্ষিণায়ণ
ਖੰਡੀ,গ্রীষ্মমন্ডলীয়
ਪਰੇਸ਼ਾਨ,বিরক্ত
Troposphere,ট্রপোস্ফিয়ার
tropospheric ਗਿਰਾਵਟ,ট্রপোস্ফিয়ারিক পতন
tropospheric ਗੜਬੜ,ট্রপোস্ফিয়ারিক ব্যাঘাত
tropospheric ਲਹਿਰ,ট্রপোস্ফিয়ারিক তরঙ্গ
tropospheric ਉਡਾਣ,ট্রপোস্ফিয়ারিক ফ্লাইট
tropospheric ਕੰਪਲੈਕਸ,ট্রপোস্ফিয়ারিক কমপ্লেক্স
tropospheric ਲਹਿਰ,ট্রপোস্ফিয়ারিক তরঙ্গ
ਕੁੰਡ ਬੇਸਿਨ,ঘাট বেসিন
ਅਸਲ ਸਮਾਈ,প্রকৃত শোষণ
ਅਸਲ ਸਮਾਈ ਗੁਣਾਂਕ,প্রকৃত শোষণ সহগ
ਯਥਾਰਥਵਾਦੀ ਤੋਲਣ ਵਾਲਾ,বাস্তবসম্মত ওজনকারী
ਸਹੀ ਬੈਰੋਮੀਟਰ,সঠিক ব্যারোমিটার
"ਅਸਲ ਭਾਰ, ਅਸਲ ਭਾਰ","আসল ওজন, আসল ওজন"
ਸਹੀ ਅਨੁਪਾਤ,সঠিক অনুপাত
ਅਸਲੀ ਅੱਖਰ,সত্যিকারের চরিত্র
ਅਸਲ ਲਗਾਤਾਰ ਸਮਾਈ,প্রকৃত ক্রমাগত শোষণ
ਸੱਚਾ ਮਾਰਗ,সত্য পথ
ਅਸਲ ਕ੍ਰਿਸਟਲ ਮੰਜ਼ਿਲ,বাস্তব ক্রিস্টাল মেঝে
"ਸਹੀ ਮਾਪ, ਸਹੀ ਵੇਰਵੇ","সঠিক পরিমাপ, সঠিক বিবরণ"
ਸਹੀ ਦਰ,সঠিক হার
ਯਥਾਰਥਵਾਦੀ ਚਾਰਟ,বাস্তবসম্মত চার্ট
"ਸੱਚੀ ਦੂਰੀ, ਤਿਲਕਵੀਂ ਦੂਰੀ","সত্য দূরত্ব, তির্যক দূরত্ব"
ਅਸਲ ਲਚਕਤਾ,বাস্তব স্থিতিস্থাপকতা
ਅਸਲ ਗਲਤੀ,প্রকৃত ত্রুটি
ਸਹੀ ਗਲਤੀ ਅੰਤਰ,সঠিক ত্রুটির পার্থক্য
ਸਹੀ ਮੌਜੂਦਾ ਸਮਾਂ,প্রকৃত বর্তমান সময়
ਅਸਲ ਵਿਆਪਕ ਸਮਾਈ,বাস্তব ব্যাপক শোষণ
ਆਕਾਸ਼ੀ ਦੂਰੀ,স্বর্গীয় দিগন্ত
ਅਸਲੀ ਮੀਟਰ,বাস্তব মিটার
ਅਸਲ ਜਾਲੀ ਮੰਜ਼ਿਲ,প্রকৃত জালি মেঝে
ਅਸਲ ਵਿਸਫੋਟ,বাস্তব বিস্ফোরণ
ਅਸਲ ਪੁੰਜ,প্রকৃত ভর
ਭੂਗੋਲਿਕ ਉੱਤਰ,ভৌগলিক উত্তর
ਅਸਲੀ ਸ਼ਕਤੀ,প্রকৃত শক্তি
ਸਹੀ ਚੋਣਤਮਕ ਸਮਾਈ,সত্য নির্বাচনী শোষণ
ਅਸਲ ਖਾਸ ਗਰਮੀ,প্রকৃত নির্দিষ্ট তাপ
