English,Assamese
platelet,সৰু ফলক
Plot,"প্লট, এলেকা, প্লট, প্লট"
plotting,খচৰা প্ৰস্তুত কৰা
plucked,টানি ষ্ট্ৰিং
plutonium,প্লুটনিয়াম
pneumatics,গেছ মেকানিক্স
Pocket,"কণ্টেইনাৰ, ইণ্টেৰিয়ৰ, প্ৰচেছড কাৰ্ড মাছ, পকেট, পকেট"
Point,বিন্দু
poisoned,দূষিত
poisoning,বিষক্ৰিয়া
poisson distribution,poisson বিতৰণ
polar,"মেৰু, মেৰু"
polarimeter,মেৰুমাপক
polarisability,মেৰুত্ব
Polarisation,মেৰুকৰণ
Polariscope,"মেৰুস্কোপ, মেৰুস্কোপ"
polarise,মেৰুকৰণ কৰা
polariser,"মেৰুকৰণকাৰী, মেৰুকৰণকাৰী"
Polarity,মেৰুত্ব
Polarizability,মেৰুত্ব
polarization catastrophe,মেৰুত্ব পতন
polar lattice,মেৰু জালি
Polaroid,পোলাৰইড
polaron,"পোলাৰন, পোলাৰন"
pole,"মেৰু, অন্তহীন, কন্টাক্টৰ, মেৰু"
polonium,পোলনিয়াম
polyatomic,বহুপৰমাণু
Polycrystalline,বহুস্ফটিকীয়
polymorph,বহুৰূপী
Polytypic,বহুৰূপী
pool,পুখুৰী
pool reactor,pushkarini ৰিয়েক্টৰ
porosity,ছিদ্ৰতা
portable,বহনযোগ্য
positive,"ইতিবাচক, ধন, ইতিবাচক, ইতিবাচক"
positron,পজিট্ৰন
Positronium,পজিট্ৰনিয়াম
Possibility,"সম্ভাৱনা, সম্ভাৱনা"
post,স্তম্ভ
potential,"সম্ভাৱ্য (v.), পৰিস্থিতিগত, সম্ভৱ (v.)"
potential well,সম্ভাৱ্য কুপে
Potentiometer,"পটেনচিঅ&#39;মিটাৰ, পটেনচিঅ&#39;মিটাৰ"
Poundal,পাউণ্ডল
powder,"গুড়ি, গুড়ি"
powder method,গুড়ি পদ্ধতি
Power,"শক্তি, শক্তি, ক্ষমতা, শক্তি"
power law,ক্ষমতা নিয়ম
Power plant,"শক্তি কেন্দ্ৰ, শক্তি কেন্দ্ৰ"
power supply,শক্তি যোগান
Practical,"পৰীক্ষামূলক, পৰীক্ষামূলক, ব্যৱহাৰিক"
Precession,"আয়ান, precession"
Precise,"সঠিক, সঠিক"
Precision,"নিখুঁততা, নিখুঁততা"
Prediction,ভৱিষ্যদ্বাণী
preferential,নিৰ্বাচিত
preferred,"পছন্দৰ, পছন্দৰ"
preliminary,প্ৰাৰম্ভিক
Pressurization,সংকোচন
Primary,"প্ৰাথমিক, প্ৰাথমিক, প্ৰথম, মূল, প্ৰধান, মূল"
primer,"ষ্টাৰ্টাৰ, প্ৰাইমাৰ"
primitive,"prime, আদিম"
principal,"অধ্যক্ষ, অধ্যক্ষ, অধ্যক্ষ"
Principle,নিয়মসমূহ
prism,প্ৰিজম
prismatic,"প্ৰিজমাটিক, প্ৰিজমাটিক"
Probabilistic,সম্ভাৱনাবাদী
Probe,পৰীক্ষক
Procedure,"পদ্ধতি, পদ্ধতি"
process,"প্ৰক্ৰিয়া, পৰ্যায়"
Processing,"প্ৰক্ৰিয়াকৰণ, সম্পদ"
processor,প্ৰচেছৰ
product,প্ৰডাক্ট প্ৰডাক্ট
production,উৎপাদন
Productivity,উৎপাদনশীলতা
programme,"প্ৰগ্ৰেম, প্ৰগ্ৰেম, প্ৰগ্ৰেম"
programmer,প্ৰগ্ৰেমাৰ
Progressive,"প্ৰগতিশীল, প্ৰগতিশীল"
Prohibition,নিষেধাজ্ঞা
projecting,"প্ৰজেক্টিভ, আউটপুট"
promoted electrons,প্ৰচাৰিত ইলেক্ট্ৰন
prompt neutron,তৎক্ষণাত নিউট্ৰন
prong (of tuning fork),বাহু
propagation,"সংক্ৰমণ, পৰিবৰ্ধন, প্ৰসাৰণ"
propeller,প্ৰপেলেন্ট
Properties,ধৰ্ম
proper value (=eigen value),"সঠিক মান, eigen মান"
proportion,"অনুপাত, অনুপাত, বিভাজন"
propulsion,প্ৰপালচন
proton,প্ৰ&#39;টন
proximity,সান্নিধ্য
Pseudo-vector,"1ছ্যুডোভেক্টৰ, ছ্যুডোভেক্টৰ"
Pull,"আঁকিব, টানিব, টানিব, ছাপ, দলং"
Pulley,"পুলি, ঘিৰ্ণী, কাপ্পী"
Pulling,"ইমেজ এক্সটেনচন, চিনক্ৰ&#39;নাইজেচন লছ, ৩ ট্ৰেকচন"
Pulsating,নাড়ী
pulsation,flutter
Pulse,"নাড়ী, নাড়ী"
Pulser,পালছাৰ
Pump,পাম্প
Pumping,পাম্পিং
Punching,punching
Pupil,"তৰা, ছাত্ৰ, কানিনিকা"
pure,বিশুদ্ধ
Purity,শুদ্ধতা
Purple,"নীল লোহিত, বেঙুনীয়া, বেঙুনীয়া"
push button,বুটাম টিপক বুটাম টিপক
Pushing,নিষ্কাশন
Pyranometer,"পিৰানোমিটাৰ, সৌৰ থাৰ্মোমিটাৰ"
Pyroelectricity,তাপবিদ্যুৎ
Pyrometer,হাইগ্ৰ&#39;মিটাৰ
pyrometry,চাইট&#39;মেট্ৰি
Q-factor,"Q-আখৰ, Q-সহগ"
Quadrant,"চতুৰ্থাংশ, বৃত্ত ভৰি"
quadrant electrometer,"কোৱাড্ৰেণ্ট ইলেক্ট্ৰ’মিটাৰ, কোৱাড্ৰেণ্ট ইলেক্ট্ৰ’মিটাৰ"
quadratic,দ্বিঘাত
Quadrupole,চতুৰ্ভুজ
quality,গুণমান
Quantum,কোৱাণ্টাম
Quantal,কোৱাণ্টাম
Quantisation,"কোৱাণ্টাইজেচন, কোৱাণ্টাম, কোৱাণ্টাইজেচন, কোৱাণ্টাইজেচন"
quantised (quantized),পৰিমাণীকৰণ কৰা
quantitative,"পৰিমাণগত, পৰিমাণগত"
quantity,"পৰিমাণ, পৰিমাণ, পৰিমাণ"
Quantum,কোৱাণ্টাম
quarter,"চতুৰ্থাংশ, চতুৰ্থাংশ, চতুৰ্থাংশ"
quartz,"ৰাইষ্টোন, কোৱাৰ্টছ"
quasi-bound state,সাধাৰণতে অৱস্থা
quasicontinuous,উত্তৰাধিকাৰ
quasi-elastic force,ইলাষ্টিক বল
quasi-elastic wave,ইলাষ্টিক তৰংগ
quasi-stable circuit,স্থায়ী বৰ্তনী
quasi-static,ষ্টেটিক ইমেজ
quasi-stationary,নিৰ্দিষ্ট চক্ৰ
quasi-steady state,স্থায়ী অৱস্থা
Quench,to quench
Quencher,শান্তকাৰী
quenching,"quench, কুৱেঞ্চ"
quiet day,নিস্তব্ধ দিন
Q-value,d-মান
Radio,"ৰেডিঅ&#39; (সম্পা.), ৰেডিঅ&#39; (v.), তেজস্ক্ৰীয়, বিপৰ্যয়জনক, বিকিৰণ"
radioactivation analysis,বিকিৰণ সক্ৰিয়কৰণ বিশ্লেষণ
Radioactive,"fissile, তেজস্ক্ৰীয়"
radioactive tracer,তেজস্ক্ৰীয় অনুজ্ঞাপত্ৰদাতা
Radioactivity,"পচন, তেজস্ক্ৰীয়তা, তেজস্ক্ৰীয়তা"
radiogram,"ৰেডিঅ’গ্ৰাম, ৰেডিঅ’ তাঁৰ, ৰেডিয়ামৰ ছবি"
Radiograph,"ৰেডিঅ&#39;গ্ৰাফ, বিকিৰণৰ ছবি"
radioiodine,তেজস্ক্রিয় আয়’ডিন
radioistope,"ৰেডিঅ’আইছ’ট’প, ৰেডিয়’আইছ’ট’প"
Radiological,"এক্স-ৰে থেৰাপী, ৰেডিয়চন থেৰাপী"
Radiologist,ৰেডিয়চন থেৰাপিষ্ট
Radiometer,"ৰেডিঅ&#39;মিটাৰ, ৰেডিঅ&#39;মিটাৰ"
Radiometry,ৰেডিঅ&#39;মেট্ৰি
Radio-thallium,তেজস্ক্রিয়-থেলিয়াম
Radiotherapy,ৰেডিয়চন থেৰাপী
radium,ৰেডিয়াম
radium therapy,ৰেডিয়াম থেৰাপী
radius,ব্যাসাৰ্ধ
rainbow,ইন্দ্ৰ ধনুষ
Raman effect,ৰমন ইফেক্ট
Ramsden circle,ramsden বৃত্ত
Random,"random, অনিয়মিত"
Randomisation,ৰেণ্ডমাইজেচন
randomness,যাদৃচ্ছিকতা
range finder,দোলক
range of audibility,শ্ৰৱণ ক্ষমতাৰ পৰিসৰ
rapid beats,দ্ৰুত নাড়ী
Rare,"বিৰল, বিৰল"
Rarefaction,বিৰলতা
Rarefy,to rarefy কৰা
rated voltage,অনুমোদিত ভল্টেজ
Rating,"ৰেটিং, ৰেটিং"
Ratio,অনুপাত
Rational,যুক্তিকৰ
raw data,"অপ্ৰক্ৰিয়াকৃত ডেটাম, গ্ৰহণ কৰা ডেটামৰ দৰে"
ray,"ৰশ্মি, কিৰণ, অৰ্ধেখা, আৰ"
Rayleigh scattering,ৰেলি বিক্ষিপ্ততা
Reactance,ৰিবাউণ্ড
Reaction,মতামত
reaction coupling,ৰিএক্টিভ কাপলিং
Reactivation,পুনৰ সক্ৰিয়কৰণ
Reactivity,অপ্ৰাসংগিকতা
Reactor,ৰিয়েক্টৰ
reactor vault,ৰিয়েক্টৰ গুপ্তি
readied missile,asaji অস্ত্ৰ
Reading,"পঢ়া, পঢ়া"
Readjustment,পুনৰ সামঞ্জস্য কৰা
Real,বাস্তৱ
Rebound,"to rebound (n.), প্ৰতিফলিত কৰা (ver.)"
recalescence temperature,পুনৰুত্পাদন তাপ
Recalibrate,পুনৰ মানাংকন
Receiver,"গ্ৰাহক, গ্ৰাহক"
Recession,"ৰিভাৰ্ছ, ৰিভাৰ্ছ, বেক এৰে"
Reciprocal,"বিপৰীত, পাৰস্পৰিক, পাৰস্পৰিক"
reciprocity,"পাৰস্পৰিকতা, পাৰস্পৰিকতা"
Recoil,"প্ৰতিফলিত (V.), প্ৰতিফলিত (V.)"
recombination,"পুনঃসংমিশ্ৰণ, পুনৰ ব্যৱহাৰ"
Reconnaissance,নিৰীক্ষণ কৰা
Record,"ৰেকৰ্ড কৰা, ৰেকৰ্ড কৰা (n.), ৰেকৰ্ড কৰা, চিহ্নিত কৰা (v.)"
recorded,ৰেকৰ্ড কৰা হৈছে
Recorder,আৰ্কাইভিষ্ট
Recording,ৰেকৰ্ডিং
Recovery,"প্ৰাপ্তি, প্ৰাপ্তি, প্ৰাপ্তি"
rectangular,সোঁকোণৰ স্থানাংক স্থানাংক
rectification,"শোধন, সংশোধন"
Rectified,"পৰিশোধিত, পৰিশোধিত"
Rectifier,ৰেক্টিফায়াৰ
rectifier valve,ৰেক্টিফায়াৰ ভালভ
rectilinear (=rectilineal),"সৰলৰেখা, সৰলৰেখা, সৰলৰেখা"
recurrent event,পুনৰাবৃত্তিমূলক পৰিঘটনা
red giant,তেজৰ দানৱ ৰঙা দানৱ
red shift,তেজৰ স্থানান্তৰ
Reduce,"হ্ৰাস কৰা, সমান কৰা, সজীৱ কৰা"
reduced brightness (of comet),(এটা ধুমকেতুৰ)
reduced data,পৰিশোধিত তথ্য
reducible,"অনুৰূপ, ক্ষুদ্ৰ, বাধ্যতামূলক"
reduction factor,পৰিৱৰ্তন সহগ
reed pipe,ৰিড-পাইপ
re-entry,পুনৰ প্ৰৱেশ
Reference,"নিৰ্দেশনা, উল্লেখ"
Reflectance,প্ৰতিফলনশীলতা
Reflected,"প্ৰতিফলিত, প্ৰতিফলিত, প্ৰতিফলিত"
reflected,প্ৰতিফলিত হয়
reflecting,প্ৰতিফলিত
reflection,প্ৰতিফলন
reflection loss,ৰিফ্লেক্টিভ লছ
Reflectivity,প্ৰতিফলনশীলতা
Reflector,ৰিফ্লেক্টৰ
reflex mechanism,ৰিফ্লেক্স মেকানিজম
refracted,বিবৰ্তিত
refraction,বিবৰ্তন
refractive index,বিবৰ্তন সূচকাংক
Refractivity,refractoriness
refractometer,বিবৰ্তন সূচকাংক
Refrigerator,"ফ্ৰীজ, ফ্ৰীজ"
Regelation,পুনৰাবৃত্তি
regeneration,"পুনৰুত্পাদন, বহনক্ষম পুনৰ সংযোগ, পুনৰুত্পাদন"
Regenerative,"পুনৰুত্পাদনশীল, পুনৰুত্পাদনশীল, পুনৰুত্পাদনশীল"
Registration,"পঞ্জীয়ন, পঞ্জীয়ন"
Regression,"বিক্ৰীৰ গতি, পিছুৱাই যোৱা, ৰিগ্ৰেছন, ৰিভাৰ্ছল"
regular,"even, নিয়মীয়া, প্ৰতিসম"
regular solid,সমৰূপী কঠিন
Regulation,নিয়ন্ত্ৰণ
Relation,সম্পৰ্ক
relative,"আপেক্ষিক, আপেক্ষিক"
Relativistic,সম্পৰ্কীয়
relativistically invariant,তুলনামূলকভাৱে নিশ্চিত
Relativity,"আপেক্ষিকতা, আপেক্ষিকতা, আপেক্ষিকতা"
relaxation,জিৰণি লোৱা
Relay,"ৰিলে, ট্ৰেন্সমিছন"
releasing,পাপমোচন
reliability,নিৰ্ভৰযোগ্যতা
Remaining,অৱশিষ্ট
remote control,ৰিম&#39;ট কন্ট্ৰ&#39;ল
renormalized,renormalized
Reorientation,"পুনৰ-অৰিয়েণ্টেচন, পুনৰ-বিন্যাস"
Repeatability,পুনৰাবৃত্তিযোগ্যতা
Repeater,"পুনৰাবৃত্তিকাৰী, পুনৰাবৃত্তিকাৰী"
repel,"to repel, বিকৃত কৰা"
Repelling,repulsive
Repetition,পুনৰাবৃত্তি
Representation,প্ৰতিনিধিত্ব কৰা
Representative,"প্ৰতিনিধি, প্ৰতিনিধি"
reproducible,"পুনৰুদ্ধাৰযোগ্য, পুনৰুত্পাদনযোগ্য"
reproduction,"প্ৰজনন, প্ৰজনন, প্ৰজনন"
Repulsed,repel কৰা
Repulsion,repulsion
repulsive interaction,repulsive
Research,গৱেষণা
Reservoir,"cistern, জলাশয়, জলাশয়, জলাশয়, cistern"
Reset,পুনৰ নিয়োগ কৰা
Residual,"অৱশিষ্ট, অৱশিষ্ট"
Resistance,"ৰেজিষ্টেন্স, ৰেজিষ্টেন্স"
resistivity,ৰেজিষ্টিভিটি
Resistor,ৰেজিষ্টৰ
Resolution,"দ্ৰৱণ, দ্ৰৱণ, পাৰ্থক্য"
resolution of degeneracy,ভুল উপস্থাপন
Resolve,"বিভাজিত কৰা, বিভাজিত কৰা, বিভাজিত কৰা"
Resolver,স্প্লিটাৰ
Resonance,অনুনাদ
resonance effect,অনুনাদী প্ৰভাৱ
Resonant,অনুনাদী
Resonate,"অনুনাদ, অনুনাদ"
Resonator,অনুনাদী
Response,"উত্তৰ, সঁহাৰি, প্ৰতিবেদন"
Rest,বিৰতি
Restart,আকৌ আৰম্ভ কৰক
Reststrahlen,অৱশিষ্ট ৰশ্মি
Result,"ফলাফল, ফলাফল, ফলাফল"
Resultant,ফলাফলৰ ফলাফল
Retarded,retarded
Retarder,পাতলকাৰী
Reticule,ৰেটিকুল
Retina,"ৰেটিনা, ৰেটিনা"
Retro-rockets,পিছফালে ৰকেট
Return,"অনুনাদ, ৰিগ্ৰেছন, ৰিবাউণ্ড"
Reverberation,অনুসৰণ কৰা
Reversal,ওলোটা কৰা
Reverse,"ওলোটা, ওলোটা, ওলোটা, ওলোটা"
reverse bias,পিছপৰা পক্ষপাতিত্ব
reversibility,উলটিব পৰা ক্ষমতা
Reversible,উলটিব পৰা
Revolution,ঘূৰ্ণন
Revolve,ঘূৰ্ণনশীল
Reynolds number,ৰেইনল্ডছ নম্বৰ
Rheostat,ষ্ট্ৰিম কন্ট্ৰ&#39;লাৰ
Rhombic,অদ্ভুত দৈৰ্ঘ্য
rhomhohedral crystal,"ত্ৰিকোণীয় স্ফটিক, সমান্তৰাল ষড়ভুজ স্ফটিক"
rhomboidal prism,"ৰম্ব’ইড প্ৰিজম, চতুৰ্ভুজ প্ৰিজম"
rho meson,ৰাজমিস্ত্ৰী হৈ থাকক
Rhythm,"ছন্দ, কেডেন্স, ছন্দ"
right handed,ঘড়ীৰ কাঁটাৰ দিশত
right hand prism,উলম্ব প্ৰিজম
right-hand rule,সোঁহাতৰ নিয়ম
right hand screw,সোঁফালৰ স্ক্ৰু
right square prism,সমতুল্য প্ৰিজম
Rigid,শক্তিশালী
Rigidity,অধ্যৱসায়
rigorous proof,"সঠিক প্ৰমাণ, সঠিক প্ৰমাণ"
ringing,"শব্দ, বাদ্যযন্ত্ৰ"
Ripple,উৰ্মিকা
rise time,উত্থানৰ দিন
Robot,ৰবো
rocket motion,ৰকেটৰ ক্ৰিয়া
rocket,ৰকেট
Rocketry,ৰকেট বিজ্ঞান
Rocking,"শিল, গতি, দোলনা"
Roentgen,ৰয়েন্টজেন
Roentgen rays,"ৰয়েণ্টজেন-ৰে, এক্স-ৰে"
Roll,"ৰোলিং, ৰোলিং, (সম্পা.), ৰাউণ্ডিং, ৰোলিং (সম্পা.)"
Rolling,"বেলনি, লটনি, লটনিক (ভ.), ভেলান, লোটান (সম্পা.)"
Rotary,ঘূৰ্ণনীয়
Rotate,"to spin, to spin (v.), বৃত্তাকাৰ, চকাযুক্ত (v.)"
rotating,ঘূৰ্ণনীয়
Rotation,"ঘূৰণ, ঘূৰণ"
Rotational,"ঘূৰ্ণনশীল, ঘূৰ্ণনশীল, ঘূৰ্ণনশীল"
Rotator,"ঘূৰ্ণনশীল, ঘূৰ্ণনকাৰী"
Rotatory,"ঘূৰ্ণনশীল, ঘূৰ্ণনশীল"
Rotor,"ৰোটাৰ, ৰোটাৰ"
rough,"ৰুক্ষ, ৰুক্ষ"
rounding off,"বন্ধ, বন্ধ"
round trip time,ট্ৰেনজিট সময়
Route,পথ
Routine,"ৰুটিন, ৰুটিন"
ruby,"পদ্মৰাগ, ৰুবি, ৰঙা, য়াকুট"
ruby laser,"ৰুবি লেজাৰ, ৰুবি লেজাৰ"
Rudder,"rudder, নিয়ন্ত্ৰণ"
Rule,নিয়মসমূহ
ruled grating,আণ্ডাৰলাইন কৰা গ্ৰেটিং
Ruling,"গ্ৰাফ, ৰেখা"
Run,"ৰান, পৰম্পৰা"
Running,দৌৰবিদ
Rupture,"চুক্তি, চুক্তি, বিস্ফোৰণ"
Rutherford scattering,ৰাদাৰফোৰ্ড বিক্ষিপ্ততা
rutherford (unit),ৰাদাৰফোৰ্ড
rydberg (unit of energy),rydberg
safe load,নিৰাপদ বোজা
safety,"নিৰাপদ, সুৰক্ষিত"
safety fuse (=Bickford fuse),"ছেফটি ফিউজ, বিকফোৰ্ড ফিউজ"
safety valve,সুৰক্ষা ভালভ
sample,"নমুনা, নমুনা"
Sampling,"নমুনা (v.), নমুনা সংগ্ৰহ (n.)"
Sandwich,চেণ্ডউইচ
Satellite,"উপগ্ৰহ, সহযোগী, ট্ৰেইলিং"
satellite line,উপনৈৰ ৰেখা
Saturate,সন্তুষ্ট কৰা
saturn's ring,শনিৰ আঙঠি
savart (unit),savart
scalar,স্কেলাৰ
scaling factor,ষ্টেপ মাল্টিপ্লাইয়াৰ
Scatter,"বিক্ষিপ্ত, বিক্ষিপ্ত"
scattering process,বিক্ষিপ্তকৰণ প্ৰক্ৰিয়া
Scene,দৃষ্টি
Scintillation,বৃদ্ধি পায়
Scratch,"scratch (ধ্বনি), scratch"
Screen,"ছালনী, চালনী (ed.), ড্ৰাইভ"
screw gauge,sku দৃষ্টি
Seal,"বন্ধ কৰা, ছীল কৰা, ছীল কৰা (ver.)"
seasonal fluctuation,"ঋতুভিত্তিক তাৰতম্য, ঋতুভিত্তিক উঠা-নমা"
secant law,secant নিয়ম
second,"দ্বিতীয় (সম্পা.), দ্বিতীয় (প.)"
secondary,"মাধ্যমিক, মাধ্যমিক"
Section,"১ধাৰা, ধাৰা, ধাৰা, ধাৰা, ধাৰা"
Sector,"খণ্ড, খণ্ড, খণ্ড"
secular,দীৰ্ঘস্থায়ী
seeding,বীজ সিঁচা
seismography,ভূমিকম্পবিজ্ঞান
seismology,ভূমিকম্পবিজ্ঞান
seismometry,ভূমিকম্পবিজ্ঞান
Selectivity,নিৰ্বাচনশীলতা
Self,"self, self"
Self-energy,অন্তৰ্নিহিত শক্তি
self excited oscillation,স্বতঃস্ফূৰ্ত দোলন
semiconductor,অৰ্ধপৰিবাহী
Semi-empirical,অৰ্ধ অভিজ্ঞতাভিত্তিক
Semi-infinite,অৰ্ধ-অসীম
semi-log paper,অৰ্ধ-লগ গ্ৰাফ শ্বীট
semi-solid angle,গোলাকাৰ প্লাছ এংগেল
Sense,জ্ঞান
Sensitised,সংবেদনশীল
sensitive,"সংবেদনশীল, সংবেদনশীল, সংবেদনশীল, সংবেদনশীল"
sensitive flame,"শব্দ গ্ৰহণকাৰী লেম্পৰ শিখৰ, শব্দ গ্ৰহণকাৰী শিখা"
sensitiveness,"সংবেদনশীলতা, সংবেদনশীলতা, সংবেদনশীলতা"
Sensitization,"সক্ৰিয়কৰণ, সংবেদন"
Sensor,চেন্সৰ
Separable,পৃথক কৰিব পৰা
Separation,"পৃথকীকৰণ, পৃথকীকৰণ, পৃথকীকৰণ, ব্যৱধান"
Septet,অষ্টক
septode,চেপ্টোড
sequencing,সূচীভুক্ত কৰা
Series,শৃংখলা শৃংখলা শৃংখলা (মানচিত্র)
Servo-motor,চাৰ্ভো মটৰ
Setting,"ছেট আপ, ছেট আপ, ছেট আপ, ছেট আপ"
Shaded,"অৱক্ষয়ী, ছাঁয়াযুক্ত"
Shadow,ছাঁ
Shape,শৰীৰ
sharp cut off,চোকা শেষ
sharp series,স্পাউট ৰেঞ্জ
shearing force,"ছিয়াৰ বল, ছিয়াৰ"
shielded nuclide,ৰক্ষা কৰা নিউক্লাইড
Shift,"সৃষ্টি, বিচ্যুতি, হস্তান্তৰ"
shock velocity,শ্বক বেগ
shock wave,শ্বক তৰংগ
Short,"চুটি, জৰাজীৰ্ণ, অসংলগ্ন"
shrill note,উচ্চ মাত
Shunt,"পাৰ্শ্বীয় পথ, শ্বাণ্ট (ed.), কাষৰ পথ, শ্বাণ্ট (v.)"
side,"কাষ, কাষ, কাষ"
sidereal,sidereal
Sight,"sighting, aiming, sighting, লক্ষ্য কৰা, লক্ষ্য কৰা, স্থান নিৰ্ণয় কৰা"
sign,ৰাশিফল
Signal,"সংকেত, সংকেত"
silent period,নিস্তব্ধ সময়
silicon diode,ছিলিকন ডাইঅ&#39;ড
silicones (a family of compounds with silicones),ছিলিকন
silicon wafer,"ছিলিকন প্লেক, ছিলিকন ৱেফাৰ"
similarity,উপমা
Simulator,অনুকৰণকাৰী
simultaneously,একে লগে
Sine,"চিহ্ন, sine"
single ionization,একক আয়নীয়কৰণ
single line,একক ৰেখা একক ৰেখা
Single-stage,একক পদক্ষেপ
Sink,"প্ৰৱেশ, ডুব যোৱা, বিসৰ্জন, একত্ৰীকৰণ ট্ৰাফ, ডুব যোৱা, চিষ্টাৰ"
Sinusoidal,চাইন&#39;ইডাল
Siphon,ছাইফন
Siren,ছাইৰেন
Size,"আকাৰ, আকাৰ (n.), আকাৰ, খোদিত (v.)"
Skew,"অসমতাপূৰ্ণ, তিৰ্যক"
skin effect,"এপিডাৰ্মিছ প্ৰভাৱ, ছালৰ প্ৰভাৱ"
sky blue,আকাশ নীলা
slant range,হেলনীয়া পৰিসৰ
Sliding,সাপ
Slip,"স্লিপ, স্লিপ, স্লিপ, স্লিপ, সমাধান"
slip ring,গ আঙঠি
Slit,"slit, slit, স্লিট"
Slope,"ঢাল, ঢাল, ঢাল"
slotted line,স্লটযুক্ত লাইন
slow reactor,লেহেমীয়া ৰিয়েক্টৰ
Smoked,ধূমপান কৰা
smoothing condenser,ইনডাক্টিভ কেপাচিটৰ
smoothing of curve,"বক্ৰৰ সংবহন, বক্ৰৰ একত্ৰীকৰণ"
sodar (sound detecting and ranging),সোডাৰ
Soft,"কোমল, কোমল, কোমল"
soft component (of cosmic rays),হ্ৰস্বম্যাদী উপাদান
soft superconductor,চুপাৰ কণ্ডাক্টৰ
soft target,অসুৰক্ষিত লক্ষ্য
soft valve,কম নিৰ্গমন নলী
Solar,সৌৰশক্তি
Solder,"ছল্ডাৰ কৰা, ছল্ডাৰ কৰা (ed.), ছল্ডাৰ কৰা, ছল্ডাৰ কৰা (n.)"
solenoidal element,ছ&#39;লেন&#39;ইড উপাদান
Solid,"কঠিন, ভৰ, ঘনক"
Solution,"সমাধান, অৰ্থ, সমাধান, সমাধান"
sonic boom,সোনিক বুম
Sonometer,"ফ&#39;ন&#39;মিটাৰ, ছ&#39;নোমিটাৰ"
Sonorous,একাউষ্টিক
sorting,"সজাই পৰাই তোলা, নিৰ্বাচন কৰা, পৃথক কৰা"
Space,"আকাশ, মহাকাশ, মহাকাশ, মহাকাশ, মহাকাশ, মহাকাশ"
space cabin,আকাশী কেবিন
Spacer,ব্যৱধান
Spacial,আকাশী
Spacing,স্থানান্তৰ ব্যৱধান
spark,ঝলমলীয়া
spatial,"আকাশী, স্থানীয়"
special relativity,"নিৰ্দিষ্ট আপেক্ষিকতাবাদ, নিৰ্দিষ্ট আপেক্ষিকতাবাদ"
Specific,"আপেক্ষিক, নিৰ্দিষ্ট, বিশেষ"
specification,স্পেচিফিকেশন
Specified,নিৰ্দিষ্ট কৰা হৈছে
Spectral,বৰ্ণালী
spectrometry,বৰ্ণালীবিজ্ঞান
spectroscope,"বৰ্ণালীবিজ্ঞান, বৰ্ণালীবিজ্ঞান"
spectroscopist,"বৰ্ণালীবিজ্ঞানী, বৰ্ণালীবিজ্ঞানী"
Specular,নিয়মিত
speech,বক্তৃতা
speedometer,স্পীডমিটাৰ
sphere,ঘূৰণীয়া বল
Spherical,"গোলাকাৰ, গোলাকাৰ"
spherometer,"গোলকমাপক, গোলকমাপক"
spin flipping,স্পিন ৰিবাউণ্ড
spinning top,স্পিনিং টপ
Spin,ঘূৰ্ণন
spiral motion,সৰ্পিল গতি
Split,"split, split (v.) বিভক্ত, বিভক্ত (n.)"
spontaneous,স্বয়ংক্ৰিয়ভাৱে
spool,"স্পুল, উইঞ্চ, ৰিল, ভলী"
sporadic phenomenon,ৰেণ্ডম ইভেন্ট
Spot,"বিন্দু, দাগ (no.), দাগ, দাগ, চিনাক্ত কৰা, বিচাৰি উলিওৱা (ver.)"
spread (of energy),শক্তি জটিল
spring,"বসন্ত, বসন্ত, বসন্ত, জলপ্ৰপাত, বসন্ত"
spurious charge,মিছা আবেগ
spurious echoes,অতিৰিক্ত প্ৰতিধ্বনি
sputnik,স্পুটনিক
Square,"বৰ্গ, বৰ্গ, বৰ্গ"
Stability,স্থায়িত্ব
Stabilizer,স্থিতিশীল কৰা
Stacking,স্তূপ
Stage,"পৰ্যায়, পৰ্যায়, পদবী, সম্প্ৰদায়, পৰ্যায়"
staggering,সমান্তৰাল বিতৰণ
standard,"মানক, প্ৰমাণিত, পতাকা (নং), মানক"
standardised,প্ৰামাণিককৃত
Standardization,প্ৰামাণিককৰণ
Star,"তৰা, তৰা"
Stark effect,ষ্টাৰক ইফেক্ট
Starter,"উৎপত্তিকাৰী, ষ্টাৰ্টাৰ, বিস্ফোৰক"
Statampere,statampier গেস্টবুক
State,"অৱস্থান, অৱস্থা, অৱস্থা"
Statement,বিবৃতি
Static,ষ্টেটিক ষ্টেটিক ইলেক্ট্ৰষ্টেটিক শব্দ
Statical,স্থিতিশীল
Station,"পৰ্যবেক্ষণ কেন্দ্ৰ, ষ্টেচন, চন্দ্ৰ"
stationary,প্ৰগতিশীল
stationary charge,স্তম্ভিত হৈ পৰিল
stationary condition,অজ্ঞানতা পৰ্যায়
stationary field,নিৰ্দিষ্ট এলেকা
stationary particle,প্ৰগতিশীল কণা
stationary phase,স্তম্ভিত মনোভাৱ
statistic,নমুনা
statistical,পৰিসংখ্যাগত
Statistician,পৰিসংখ্যাগত ওজন
Stator,ষ্টেটাৰ
Steady,"অপৰিৱৰ্তিত, স্থিৰ, স্থিৰ, স্থায়ী"
Steam,বাষ্প বাষ্প
steam turbine,ভাপ টাৰ্বাইন
Steel,তীখা
