Kannada,Tamil
ಸುರಕ್ಷತಾ ಸರ್ಕ್ಯೂಟ್,பாதுகாப்பு சுற்று
ಸುರಕ್ಷತಾ ಅಂಶ,பாதுகாப்பு காரணி
ಸುರಕ್ಷಿತ ಇಂಧನ,பாதுகாப்பான எரிபொருள்
"ಸೇಫ್ಟಿ ಫ್ಯೂಸ್, ಬಿಕ್‌ಫೋರ್ಡ್ ಫ್ಯೂಸ್","பாதுகாப்பு உருகி, பிக்ஃபோர்ட் ஃபியூஸ்"
ಸುರಕ್ಷತಾ ಗಾಜು,பாதுகாப்பு கண்ணாடி
ಸುರಕ್ಷಿತ ಮೆಸ್ಸಿ,பாதுகாப்பான மெஸ்ஸி
ಸುರಕ್ಷಿತ ಒಪ್ಪಂದ,பாதுகாப்பான ஒப்பந்தம்
"ಸುರಕ್ಷಿತ ದೀಪ, ಸುರಕ್ಷಿತ ದೀಪ","பாதுகாப்பான விளக்கு, பாதுகாப்பான விளக்கு"
ಸುರಕ್ಷಿತ ಹೊಂದಾಣಿಕೆ,பாதுகாப்பான போட்டி
ಸುರಕ್ಷತೆ ಅಂಶ,பாதுகாப்பு உறுப்பு
"ಸುರಕ್ಷತಾ ಪ್ಲಗ್, ಸುರಕ್ಷತೆ ನಿಲುಗಡೆ","பாதுகாப்பு பிளக், பாதுகாப்பு தடுப்பான்"
ಸುರಕ್ಷತೆ ಬಾರ್,பாதுகாப்பு பட்டி
ಸುರಕ್ಷತಾ ಕವಾಟ,பாதுகாப்பு வால்வு
SEZ,SEZ
ಸಗಿಟ್ಟಾ ವಿಧಾನ,சாகிட்டா முறை
ಸಗಿಟ್ಟಲ್ ಕಿರಣಗಳು,சாகிட்டல் கதிர்கள்
ಸಹಾ ಅವರ ಅಯಾನೀಕರಣ ಸೂತ್ರ,சஹாவின் அயனியாக்கம் சூத்திரம்
"st, ಉಪಗ್ರಹ ಮೇಲ್ವಿಚಾರಣಾ ವ್ಯವಸ್ಥೆ","st, செயற்கைக்கோள் கண்காணிப்பு அமைப்பு"
ಕ್ಷೇತ್ರ ಕಾಯಿಲ್ ಕಂಬ,வயல் சுருள் கம்பம்
"ಉಪ್ಪು, ಉಪ್ಪು","உப்பு, உப்பு"
ಉಪ್ಪಿನಕಾಯಿ,உப்புமா
ಅಸ್ತ್ರ ಬೆಂಕಿ,அஸ்திர தீ
ಸಮಾರಿಯಮ್,சமாரியம்
ಇದೇ ಕಲೆ,ஒத்த கலை
ಅದೇ ದಿಕ್ಕು,அதே திசையில்
"ಮಾದರಿ, ಮಾದರಿ","மாதிரி, மாதிரி"
ಮಾದರಿ ಅಂದಾಜು,மாதிரி தோராயம்
ಮಾದರಿ ಸಂಗ್ರಹ,மாதிரி சேகரிப்பு
ಮಾದರಿ ಪರಸ್ಪರ ಸಂಬಂಧ ಗುಣಾಂಕ,மாதிரி தொடர்பு குணகம்
ಮಾದರಿ ವಿನ್ಯಾಸ,மாதிரி வடிவமைப்பு
ಮಾದರಿ ವಿತರಣೆ,மாதிரி விநியோகம்
ಮಾದರಿ ಮಾರ್ಗ,மாதிரி பாதை
ಮಾದರಿ ಬಿಂದು,மாதிரி புள்ளி
ಮಾದರಿ ಗುಣಮಟ್ಟ,மாதிரி தரம்
ಮಾದರಿ ಮೌಲ್ಯದ ವಿಚಲನ,மாதிரி மதிப்பு விலகல்
ಮಾದರಿ ಸಮೀಕ್ಷೆ,மாதிரி ஆய்வு
ಮಾದರಿ ಟ್ಯೂಬ್,மாதிரி குழாய்
ಮಾದರಿ ವ್ಯತ್ಯಾಸ,மாதிரி மாறுபாடு
ಮಾದರಿ ಪರೀಕ್ಷೆ,மாதிரி சோதனை
"ಮಾದರಿ (ವಿ, ), ಮಾದರಿ (ಸಂಖ್ಯೆ, )","மாதிரி (V, ), மாதிரி (இல்லை, )"
ಮಾದರಿ ಸ್ವೀಕಾರ ಯೋಜನೆ,மாதிரி ஏற்பு திட்டமிடல்
ಮಾದರಿಯ ಸ್ವೀಕಾರ ವಿಧಾನ,மாதிரியின் ஏற்றுக்கொள்ளும் முறை
ಮಾದರಿ ಸರ್ಕ್ಯೂಟ್,மாதிரி சுற்று
ಮಾದರಿ ವಿತರಣೆ,மாதிரி விநியோகம்
ಮಾದರಿ ದೋಷ,மாதிரி பிழை
ಮಾದರಿ ಉಚ್ಚಾರಣೆ,மாதிரி உச்சரிப்பு
ಮಾದರಿ ಅನುಪಾತ,மாதிரி விகிதம்
ಮಾದರಿ ಗೇಟ್,மாதிரி வாயில்
ಮಾದರಿ ತಪಾಸಣೆ,மாதிரி ஆய்வு
ಮಾದರಿ ಮಧ್ಯಂತರ,மாதிரி இடைவெளி
ಮಾದರಿ ವಿಧಾನ,மாதிரி முறை
ಮಾದರಿ ಕ್ಷಣ,மாதிரி தருணம்
ಸರಾಸರಿ ಅಂಶ,சராசரி காரணி
ಮಾದರಿ ಸಂಖ್ಯೆ,மாதிரி எண்
ಮಾದರಿ ವೀಕ್ಷಣೆ,மாதிரி கவனிப்பு
ಮಾದರಿ ಆಸಿಲ್ಲೋಸ್ಕೋಪ್,மாதிரி அலைக்காட்டி
ಮಾದರಿ ಸಂಭವನೀಯತೆ,மாதிரி நிகழ்தகவு
ಮಾದರಿ ನಾಡಿ ಜನರೇಟರ್,மாதிரி துடிப்பு ஜெனரேட்டர்
ಪ್ರತಿಜನಕ ಅನುಪಾತ,ஆன்டிஜென் விகிதம்
ಮಾದರಿ ದಿನಚರಿ,மாதிரி வழக்கமான
ಮಾದರಿ ಟ್ಯೂಬ್,மாதிரி குழாய்
ಮಾದರಿ ಘಟಕ,மாதிரி அலகு
ಸ್ಯಾಮ್ಸೋನೈಟ್,சாம்சோனைட்
ಸೆನೆಫಂಟ್,senafant
ಸ್ಯಾನಾಟ್ರಾನ್,சனாட்ரான்
ಸನ್ಬಾರ್ನ್,சான்பார்ன்
sanbarn ನಕ್ಷೆ,சான்பார்ன் வரைபடம்
ಸ್ಯಾಂಡ್ವಿಚ್,சாண்ட்விச்
ಸ್ಯಾಂಡ್ವಿಚ್ ಪ್ಯಾಕೇಜುಗಳು,சாண்ட்விச் தொகுப்புகள்
"ಸ್ಯಾಂಡ್‌ವಿಚ್ ಮಾಲಿಕ್ಯೂಲ್, ಇಂಟರ್‌ಪ್ರೆಸ್ಡ್ ಮಾಲಿಕ್ಯೂಲ್","சாண்ட்விச் மூலக்கூறு, இடைப்பட்ட மூலக்கூறு"
ಸ್ಯಾಂಡ್ವಿಚ್ ರಚನೆ,சாண்ட்விச் அமைப்பு
ಒತ್ತಡದಲ್ಲಿ,அழுத்தத்தின் கீழ்
ಸಪೋನಿಫಿಕೇಶನ್,saponification
ಸಪೋನಿಫಿಕೇಶನ್ ಸಂಖ್ಯೆ,saponification எண்
ಸಾರಾ,சாரா
ಸಾರ್ಡ್ ಪ್ರಮೇಯ,சார்ட் தேற்றம்
ಸಾರ್ಜೆಂಟ್ ಕರ್ವ್,சார்ஜென்ட் வளைவு
ಸಾರ್ಜೆಂಟ್ ವೃತ್ತ,சார்ஜென்ட் வட்டம்
ಸಾರ್ಜೆಂಟ್ ರೇಖಾಚಿತ್ರ,சார்ஜென்ட் வரைபடம்
"ಉಪಗ್ರಹ, ಅಂಗಸಂಸ್ಥೆ, ಟ್ರೇಲಿಂಗ್, ಉಪಗ್ರಹ","செயற்கைக்கோள், துணை, பின்னிணைப்பு, செயற்கைக்கோள்"
ರೂಪರೇಖೆಯನ್ನು,கோடிட்டு
ಉಪಗ್ರಹ ಆಂಟೆನಾ,செயற்கைக்கோள் ஆண்டெனா
ಅಂಗಸಂಸ್ಥೆ ಶಾಖೆ,துணை கிளை
"ಹಿಂದುಳಿದ ವಿಸ್ತರಣೆ, ಹಿಂಬದಿ ಹಿಗ್ಗುವಿಕೆ","பின்னோக்கி நீட்டிப்பு, பின்தள்ளும் விரிவாக்கம்"
ಉಪಗ್ರಹ ಘಟನೆ,செயற்கைக்கோள் நிகழ்வு
ಉಪನದಿ ರೇಖೆ,கிளை நதி
ಸಹಾಯಕ ಮ್ಯಾಗ್ನೆಟೋಮೀಟರ್,துணை காந்தமானி
ಉಪಗ್ರಹ ವೇಗ,செயற்கைக்கோள் வேகம்
ಉಪಗ್ರಹ ಅವಧಿ,செயற்கைக்கோள் காலம்
ಉಪಗ್ರಹ ಛಾಯಾಗ್ರಹಣ,செயற்கைக்கோள் புகைப்படம்
ಸಹಾಯಕ ನಾಡಿ,துணை துடிப்பு
ಉಪಗ್ರಹ ಟ್ರ್ಯಾಕಿಂಗ್,செயற்கைக்கோள் கண்காணிப்பு
ಉಪಗ್ರಹ ಟ್ರಾನ್ಸ್ಮಿಟರ್,செயற்கைக்கோள் டிரான்ஸ்மிட்டர்
ದ್ವಿತೀಯ ಪ್ರತಿಬಿಂಬ,பக்கவாட்டு பிரதிபலிப்பு
ಕಡಿಮೆ ಶಕ್ತಿಯ ಉಪಗ್ರಹ,குறைந்த சக்தி செயற்கைக்கோள்
ಸ್ಯಾಚುರೇಶನ್ ರಿಯಾಕ್ಟರ್,செறிவூட்டல் உலை
ಸ್ಯಾಚುರೇಶನ್ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್,செறிவூட்டல் மின்மாற்றி
ತೃಪ್ತಿಪಡಿಸಲು,திருப்திப்படுத்த
ತೃಪ್ತಿಯಾಯಿತು,திருப்தி
ಸ್ಯಾಚುರೇಟೆಡ್ ಚಟುವಟಿಕೆ,நிறைவுற்ற செயல்பாடு
ಸ್ಯಾಚುರೇಟೆಡ್ ಗಾಳಿ,நிறைவுற்ற காற்று
ಸ್ಯಾಚುರೇಟೆಡ್ ಬಣ್ಣ ಸ್ಯಾಚುರೇಟೆಡ್ ಬಣ್ಣ,நிறைவுற்ற நிறம் நிறைவுற்ற நிறம்
ಸ್ಯಾಚುರೇಟೆಡ್ ಡಯೋಡ್,நிறைவுற்ற டையோடு
ಸ್ಯಾಚುರೇಟೆಡ್ ದ್ರವ,நிறைவுற்ற திரவம்
ಸ್ಯಾಚುರೇಟೆಡ್ ಅಣು,நிறைவுற்ற மூலக்கூறு
ಸ್ಯಾಚುರೇಟೆಡ್ ಆವಿ,நிறைவுற்ற நீராவி
ಸಂಪರ್ಕ ಸಂಕೇತ,தொடர்பு சமிக்ஞை
"ಶುದ್ಧತ್ವ, ಶುದ್ಧತ್ವ","செறிவு, செறிவு"
ಸ್ಯಾಚುರೇಟೆಡ್ ಸ್ಟ್ರೀಮ್,நிறைவுற்ற நீரோடை
ಶುದ್ಧತ್ವ ವಕ್ರರೇಖೆ,செறிவு வளைவு
ಸ್ಯಾಚುರೇಶನ್ ಫ್ಲಕ್ಸ್ ಸಾಂದ್ರತೆ,செறிவூட்டல் ஃப்ளக்ஸ் அடர்த்தி
ಶುದ್ಧತ್ವ ಇಂಡಕ್ಷನ್,செறிவூட்டல் தூண்டல்
ಶುದ್ಧತ್ವ ಮಹಡಿ,செறிவூட்டல் தளம்
ಶುದ್ಧತ್ವ ರೇಖೆ,செறிவூட்டல் கோடு
ಸ್ಯಾಚುರೇಶನ್ ಮ್ಯಾಗ್ನೆಟೈಸೇಶನ್,செறிவு காந்தமாக்கல்
ಸ್ಯಾಚುರೇಶನ್ ಮ್ಯಾಗ್ನೆಟಿಕ್ ಅಸ್ಪಷ್ಟತೆ,செறிவு காந்த விலகல்
ಶುದ್ಧತ್ವ ಸ್ಥಿತಿ,பூரித நிலை
ಶುದ್ಧತ್ವ ಪ್ರತಿರೋಧ,செறிவூட்டல் எதிர்ப்பு
ಶುದ್ಧತ್ವ ಪ್ರಮಾಣ,செறிவு அளவு
ಸ್ಯಾಚುರೇಶನ್ ಸ್ಪೆಕ್ಟ್ರೋಸ್ಕೋಪಿ,செறிவு நிறமாலை
ಶುದ್ಧತ್ವ ವಿರೂಪ,செறிவு சிதைவு
ಶುದ್ಧತ್ವ ಸಮಯದ ಗುಣಾಂಕ,பூரித நேர குணகம்
ಶುದ್ಧತ್ವ ಮೌಲ್ಯ,செறிவு மதிப்பு
ಶುದ್ಧತ್ವ ಆವಿಯ ಒತ್ತಡ,செறிவூட்டல் நீராவி அழுத்தம்
ಶುದ್ಧತ್ವ ವೋಲ್ಟೇಜ್,செறிவு மின்னழுத்தம்
ಶನಿಗ್ರಹ,சனி
ಶನಿಯ ಉಂಗುರ,சனி வளையம்
ಸೌಟರ್ ವಿಧಾನ,சாட்டர் முறை
ಸವರ್ಟ್,savart
ಸವರ್ ಪ್ಲೇಕ್,savar தகடு
"ಸವರ್ ಪೋಲಾರಿಸ್ಕೋಪ್, ಸವರ್ ಪೋಲಾರಿಸ್ಕೋಪ್","Savar Polariscope, Savar Polariscope"
ಮೇಲ್ಮೈ ಧ್ವನಿ ತರಂಗ,மேற்பரப்பு ஒலி அலை
ಆರದಂತಿ ಕ್ರೋನೋಮೀಟರ್ ತರಂಗ,aardanti chronometer அலை
ನಿಷ್ಕ್ರಿಯ ವೋಲ್ಟೇಜ್,செயலற்ற மின்னழுத்தம்
ಆರದಂತಿ ಅಲೆ,ஆராதந்தி அலை
ಅರದಂತಿ ತರಂಗ ಆಕಾರ,அரதந்தி அலை வடிவம்
ತೀವ್ರ ತರಂಗ ಜನರೇಟರ್,தீவிர அலை ஜெனரேட்டர்
ಪೂಜಾ ಸ್ಟ್ರೀಮ್,வழிபாட்டு நீரோடை
ಜರಡಿ ಜನರೇಟರ್,சல்லடை ஜெனரேட்டர்
ಆರದಂತಿ ಸ್ಪ್ಯಾಂಡ್,அரதாண்டி ஸ்பாண்ட்
ಸ್ಯಾಕ್ಸೋಫೋನ್,சாக்ஸபோன்
ಸೇಯರ್ ವರ್ಗ ವಿಧಾನ,சேயர் வகுப்பு முறை
ಕರ್ಮಾವರ್ತದ ಮಧ್ಯ ಕಿವಿಯ ಹಂತ,கர்மவர்த்தத்தின் நடு காது நிலை
ಕೊಕ್ಲಿಯರ್,கோக்லியர்
"ಸ್ಕೇಲಾರ್, ಸ್ಕೇಲಾರ್","அளவிடல், அளவிடல்"
ಸ್ಕೇಲಾರ್ ಕೋನೀಯ ವೇಗ,அளவிடல் கோண வேகம்
ಸ್ಕೇಲಾರ್ ಸಾಂದ್ರತೆ,அளவிடல் அடர்த்தி
ಸ್ಕೇಲಾರ್ ಕ್ಷೇತ್ರ,அளவிடல் புலம்
ಸ್ಕೇಲಾರ್ ಬಲ,அளவிடல் விசை
ಸ್ಕೇಲಾರ್ ಚಲನ ಶಕ್ತಿ,அளவிடல் இயக்க ஆற்றல்
ಸ್ಕೇಲಾರ್ ಮೆಸನ್,ஸ்கேலர் மீசன்
ಸ್ಕೇಲಾರ್ ಮಲ್ಟಿಪಲ್ಗಳು,அளவிடல் மடங்குகள்
ಸ್ಕೇಲಾರ್ ಗುಣಾಕಾರ,அளவிடல் பெருக்கல்
ಸ್ಕೇಲಾರ್ ಗುಣಕ,அளவிடல் பெருக்கி
ಸ್ಕೇಲಾರ್ ಆಪರೇಟರ್,ஸ்கேலர் ஆபரேட்டர்
ಸ್ಕೇಲಾರ್ ಪಾಯಿಂಟ್ ಕಾರ್ಯ,அளவிடல் புள்ளி செயல்பாடு
ಸ್ಕೇಲಾರ್ ಸಂಭಾವ್ಯ,அளவிடல் திறன்
ಸ್ಕೇಲಾರ್ ಒತ್ತಡ,அளவிடல் அழுத்தம்
ಸ್ಕೇಲಾರ್ ಉತ್ಪನ್ನ,அளவிடல் தயாரிப்பு
ಸ್ಕೇಲಾರ್ ಆಸ್ತಿ,அளவிடல் சொத்து
ಸ್ಕೇಲಾರ್,அளவுகோல்
ಸ್ಕೇಲಾರ್ ಟ್ರಿಪಲ್ ಉತ್ಪನ್ನ,ஸ்கேலர் மூன்று தயாரிப்பு
"ಸ್ಕೇಲ್, ಸ್ಕೇಲ್, ಸ್ಕೇಲ್, ಸ್ಕೇಲ್, ಸ್ಕೇಲ್, ಸ್ಕೇಲ್, ಸ್ಕೇಲ್","அளவு, அளவு, அளவு, அளவு, அளவு, அளவு, அளவு"
ಪ್ರಮಾಣದ ಪರಿಣಾಮ,அளவிலான விளைவு
ಪ್ರಮಾಣದ ದೋಷ,அளவிலான பிழை
ಪ್ರಮಾಣದ ಗುಣಕ,அளவு பெருக்கி
ವಾಲ್ಯೂಮೆಟ್ರಿಕ್ ಮಾದರಿ,அளவீட்டு மாதிரி
8 ಹಂತ,8 படி
ಭೂಕಂಪದ ತೀವ್ರತೆಯ ಪ್ರಮಾಣ,பூகம்பத்தின் தீவிரம் அளவு
ಸಂಕೇತ ಪ್ರಮಾಣ,குறியீட்டு அளவுகோல்
ಸಣ್ಣತನದ ಪ್ರಮಾಣ,சிறிய அளவு
ಬೈನರಿ ಮಾಪನ,பைனரி அளவீடு
ಹಂತದ ಘಟನೆ,படி நிகழ்வு
ಹೆಜ್ಜೆ ನಾಡಿ,படி துடிப்பு
ಹಂತದ ಕ್ಯಾಲ್ಕುಲೇಟರ್,படி கால்குலேட்டர்
ಹಂತದ ರೆಕಾರ್ಡರ್,படி ரெக்கார்டர்
"ಪ್ರಮಾಣ, ಪ್ರಮಾಣ, ಪ್ರಮಾಣ","அளவு, அளவு, அளவு"
ಹಂತದ ಸರ್ಕ್ಯೂಟ್,படி சுற்று
ಹಂತ ಗುಣಕ,படி பெருக்கி
ಹಂತದ ನಿಯಮ,படி விதி
ಹಂತದ ನಿಯಮ,படி விதி
ಹಂತದ ಅನುಪಾತ,படி விகிதம்
"ಅನುಕ್ರಮ ಘಟಕ, ಹಂತ ಘಟಕ","வரிசை அலகு, படி அலகு"
ಸ್ಕ್ಯಾನಿಂಗ್,ஸ்கேனிங்
ಸ್ಕ್ಯಾನಿಂಗ್ ಪರಿವರ್ತಕ,ஸ்கேனிங் மாற்றி
ಸ್ಕ್ಯಾನಿಂಗ್ ವ್ಯತ್ಯಾಸ,ஸ்கேனிங் மாறுபாடு
"ಸ್ಕ್ಯಾನಿಂಗ್ ಫೋಟೋಮೀಟರ್, ಸ್ಕ್ಯಾನಿಂಗ್ ಫೋಟೋಮೀಟರ್","ஸ்கேனிங் போட்டோமீட்டர், ஸ்கேனிங் போட்டோமீட்டர்"
ಸ್ಕ್ಯಾನಿಂಗ್ ರೇಡಾರ್,ஸ்கேனிங் ரேடார்
ಸ್ಕ್ಯಾನರ್,ஸ்கேனர்
ಸ್ಕ್ಯಾನಿಂಗ್ ರಂಧ್ರ,ஸ்கேனிங் துளை
ಸ್ಕ್ಯಾನಿಂಗ್,ஸ்கேனிங்
ಸ್ಕ್ಯಾನರ್ ಆಂಟೆನಾ ಹೋಲ್ಡರ್,ஸ்கேனர் ஆண்டெனா வைத்திருப்பவர்
"ಸ್ಕ್ಯಾನಿಂಗ್ ಎಲೆಕ್ಟ್ರಾನ್ ಸೂಕ್ಷ್ಮದರ್ಶಕ, ಸ್ಕ್ಯಾನಿಂಗ್ ಎಲೆಕ್ಟ್ರಾನ್ ಸೂಕ್ಷ್ಮದರ್ಶಕ","ஸ்கேனிங் எலக்ட்ரான் நுண்ணோக்கி, ஸ்கேனிங் எலக்ட்ரான் நுண்ணோக்கி"
ಸ್ಕ್ಯಾನರ್ ತಲೆ,ஸ்கேனர் தலை
ಸ್ಕ್ಯಾನಿಂಗ್ ಲೈನ್,ஸ்கேனிங் வரி
ರೇಖಾತ್ಮಕತೆಯನ್ನು ಸ್ಕ್ಯಾನ್ ಮಾಡಲಾಗುತ್ತಿದೆ,ஸ்கேனிங் நேரியல்
ಸ್ಕ್ಯಾನಿಂಗ್ ಸೂಕ್ಷ್ಮದರ್ಶಕ,ஸ்கேனிங் நுண்ணோக்கி
ಲ್ಯಾಟಿಸ್ ಪಾಯಿಂಟ್‌ಗಳನ್ನು ಸ್ಕ್ಯಾನ್ ಮಾಡಲಾಗುತ್ತಿದೆ,லட்டு புள்ளிகளை ஸ்கேன் செய்கிறது
ಸ್ಕ್ಯಾನಿಂಗ್ ಅನುಕ್ರಮ ಸಿನಾಪ್ಸ್,ஸ்கேனிங் வரிசை ஒத்திசைவு
ಸ್ಕ್ಯಾನಿಂಗ್ ನಡೆಸುವಿಕೆಯನ್ನು,ஸ்கேனிங் நகர்வு
ಸ್ಕ್ಯಾನಿಂಗ್ ಪಾಯಿಂಟ್,ஸ்கேனிங் புள்ளி
ಸ್ಕ್ಯಾನಿಂಗ್ ಪೋಸ್ಟ್,ஸ்கேனிங் இடுகை
ಸ್ಕ್ಯಾನಿಂಗ್ ತಂತ್ರಜ್ಞಾನ,ஸ்கேனிங் தொழில்நுட்பம்
ಟ್ರಾನ್ಸಿಟ್ ಎಲೆಕ್ಟ್ರಾನ್ ಮೈಕ್ರೋಸ್ಕೋಪ್ ಸ್ಕ್ಯಾನಿಂಗ್,டிரான்சிட் எலக்ட்ரான் நுண்ணோக்கியை ஸ்கேன் செய்கிறது
ಸ್ಕ್ಯಾನಿಂಗ್ ವೋಲ್ಟೇಜ್,ஸ்கேனிங் மின்னழுத்தம்
"ಪುಡಿಪುಡಿ, ಸ್ಕ್ರಾಂಬಲ್","crumbly, scramble"
ಸಿಂಧೂರಿ ಲಾಲ್,சிந்தூரி லால்
"ಚದುರಿಸು, ಚದುರಿಸು","சிதறல், சிதறல்"
ಸ್ಕ್ಯಾಟರ್ ರೇಖಾಚಿತ್ರ ಸಾಧನ,சிதறல் வரைபட சாதனம்
ಸ್ಕ್ಯಾಟರಿಂಗ್ ಗುಣಾಂಕ,சிதறல் குணகம்
ವಿವಿಧ ಪ್ರಸರಣ,இதர பரிமாற்றம்
ಚದುರಿದ ಜಾಹೀರಾತು,சிதறிய விளம்பரம்
ಸ್ಕ್ಯಾಟರ್ ರೇಖಾಚಿತ್ರ,சிதறல் வரைபடம்
ಚದುರಿದ ಅನುರಣನ,சிதறிய அதிர்வு
ಚದುರಿದ ಬೆಳಕು,சிதறிய ஒளி
ಚದುರಿದ ವಿಕಿರಣ,சிதறிய கதிர்வீச்சு
ಚದುರಿದ,சிதறியது
ಚದುರಿಸು,சிதறல்
ಸ್ಕ್ಯಾಟರಿಂಗ್ ತರಂಗಾಂತರ,சிதறல் அலைநீளம்
ಸ್ಕ್ಯಾಟರಿಂಗ್ ಸೂಚ್ಯಂಕ,சிதறல் குறியீடு
ಸ್ಕ್ಯಾಟರ್ ವಲಯ,சிதறல் மண்டலம்
ಪ್ರಸರಣ ಶಕ್ತಿ,பரவும் சக்தி
ಚೆದುರಿದ ಮಟ್ಟ,சிதறல் நிலை
"ಚದುರಿದ ಉದ್ದ, ಚದುರಿದ ಉದ್ದ","சிதறல் நீளம், சிதறல் நீளம்"
ಚದುರಿದ ನಷ್ಟ,சிதறல் இழப்பு
ವಿವಿಧ ಮ್ಯಾಟ್ರಿಕ್ಸ್,இதர அணி
ಬೆಳಕಿನ ಚದುರುವಿಕೆ,ஒளி சிதறல்
ಸ್ಕ್ಯಾಟರ್ ಪಾಯಿಂಟ್,சிதறல் புள்ளி
ಸ್ಕ್ಯಾಟರಿಂಗ್ ಸಂಭಾವ್ಯ,சிதறல் திறன்
ಪ್ರಸರಣ ಪ್ರಕ್ರಿಯೆ,பரவல் செயல்முறை
ವಿವಿಧ ದೇಹ,இதர உடல்
ಸ್ಕ್ಯಾಟರಿಂಗ್ ತತ್ವ,சிதறல் கொள்கை
ಪ್ರಸರಣ ಉತ್ಪನ್ನ,சிதறல் தயாரிப்பு
ಚದುರಿದ ಅಲೆ,சிதறிய அலை
ಚದುರಿಸುವವನು,சிதறி
ಕ್ಯಾಥರ್ಸಿಸ್ ಸ್ಟ್ರೋಕ್,catharsis பக்கவாதம்
ದೃಶ್ಯ ಅಲಂಕಾರ,காட்சி அலங்காரம்
ದೃಷ್ಟಿ,பார்வை
ದೃಷ್ಟಿ ತೇಜಸ್ಸು,காட்சி பிரகாசம்
ಶೌಡರ್ ಪ್ರಮೇಯ,shauder தேற்றம்
ಖಚಿತವಾದ ಕಾರ್ಯಾಚರಣೆ,உறுதி செய்யப்பட்ட செயல்பாடு
ಹಂತದ ಯೋಜನೆ,மேடை திட்டமிடல்
ಯೋಜನೆ ಕಾರ್ಯ,திட்டமிடல் செயல்பாடு
ಟೇಬಲ್ ಯೋಜನೆ,அட்டவணை திட்டமிடல்
ಯೋಜನಾ ಆಪರೇಟರ್,திட்டமிடல் ஆபரேட்டர்
"ವೇಳಾಪಟ್ಟಿ, ಯೋಜನೆ","திட்டமிடல், திட்டமிடல்"
ಸ್ಕೀಬ್ಲರ್ ಟೋನೋಮೀಟರ್,ஸ்கீப்லரின் டோனோமீட்டர்
ಶೀಬೋಲ್ಡ್ ವಿಧಾನ,ஷீபோல்ட் முறை
ಶೀಬೋಲ್ಡ್ ಸೌಟರ್ ವಿಧಾನ,sheebold sauter முறை
ವ್ಯವಸ್ಥೆ ಗ್ರಾಫ್,ஏற்பாடு வரைபடம்
ಔಪಚಾರಿಕ ಪ್ರಸ್ತುತಿ,முறையான விளக்கக்காட்சி
ವ್ಯವಸ್ಥಿತ ಪ್ರಾತಿನಿಧ್ಯ,முறையான பிரதிநிதித்துவம்
ವ್ಯವಸ್ಥಿತವಾಗಿ,முறையாக
"ಯೋಜನೆ, ಯೋಜನೆ, ಯೋಜನೆ","திட்டம், திட்டம், திட்டம்"
ರಹಸ್ಯ ಆವರ್ತನ ಯೋಜನೆ,இரகசிய அதிர்வெண் திட்டம்
ಸ್ಕೀಮಾಕ್ರೋಮ್,திட்டவட்டமான
ಶಿಲ್ಲರ್,ஷில்லர்
ಸ್ಕ್ಲೀರೆನ್ ವಿಧಾನ,schlieren முறை
"ಸ್ಕ್ಲೆರೆನ್, ಫಾರ್ಮುಲಾ ಇನ್ಪುಟ್","schleren, சூத்திர உள்ளீடு"
"ಸ್ಕ್ಲೀರೆನ್ ಆಪ್ಟಿಕ್ಸ್, ಸ್ಕ್ಲಿರೆನ್ ಆಪ್ಟಿಕ್ಸ್","schlieren ஒளியியல், schliren ஒளியியல்"
ಸ್ಮಿಡ್ ಮಿತಿ,schmidt வரம்பு
ಸ್ಕ್ಮಿಡ್ ಲೈನ್,ஷ்மிட் வரி
ಸ್ಕ್ಮಿಡ್ಟ್ ಟ್ರಿಗರ್ ಸರ್ಕ್ಯೂಟ್,schmidt தூண்டுதல் சுற்று
ಸ್ಕ್ಮಿಡ್ಟ್ ಡಿಫ್ಯೂಸರ್ ಟೂಲ್,schmidt டிஃப்பியூசர் கருவி
ಸ್ಮಿಡ್ಟ್ ಲಿಮಿಟರ್,ஸ்கிமிட் வரம்பு
ಕನಿಷ್ಠ ಡ್ರಾಫ್ಟಿಂಗ್,விளிம்பு வரைவு
ಶೋನ್ಫ್ಲೈಸ್ ಚಿಹ್ನೆ,ஷோன்ஃபிளைஸ் சின்னம்
ಶಾಟ್ಕಿ ಅಸಾಮರಸ್ಯ,ஷாட்கி இணக்கமின்மை
ಸ್ಚಾಟ್ಕಿ ರಾಂಪಾರ್ಟ್ ಡಯೋಡ್,ஷாட்கி ராம்பார்ட் டையோடு
"ಶಾಟ್‌ಕೀ, ದೋಷ, ಶಾಟ್‌ಕೀ ದೋಷ","ஷாட் கீ, தவறு, ஷாட் கீ பிழை"
ಶಾಟ್ ಅಸಾಮರಸ್ಯ,ஷாட் பொருத்தமின்மை
ಶಾಟ್ಕಿ ಪರಿಣಾಮ,ஷாட்கி விளைவு
ಶಾಟ್ಕಿ ಲೈನ್,ஷாட்கி வரி
ಗುಂಡು ಶಬ್ದ,சுட்டு சத்தம்
ಸ್ಕ್ರೇಯರ್ ಪ್ರಮೇಯ,ஸ்க்ரேயர் தேற்றம்
ಶ್ರೋಡಿಂಗರ್ ಸಮೀಕರಣ,ஷ்ரோடிங்கர் சமன்பாடு
