Hindi,Kannada
वास्तु-वाहित रव,ವಾಸ್ತುಶಿಲ್ಪದ ಶಬ್ದ
संरचना-एकक,ರಚನಾತ್ಮಕ ಘಟಕ
संरचनाहीन कण,ರಚನೆಯಿಲ್ಲದ ಕಣಗಳು
"स्थूण, ठूँठ",ಸ್ಟಬ್
स्थूण ऐन्टेना,ಘನ ಆಂಟೆನಾ
"स्थूण पथ निर्धारित्र, स्थूण पथक",ಘನ ಮಾರ್ಗ ನಿರ್ವಾಹಕ
स्थूण लाइन,ಘನ ಸಾಲು
स्थूण सुमेलित ऐन्टेना,ಚೆನ್ನಾಗಿ ಹೊಂದಿಕೆಯಾಗುವ ಆಂಟೆನಾ
स्थूण सुमेलित ऐन्टेना,ಚೆನ್ನಾಗಿ ಹೊಂದಿಕೆಯಾಗುವ ಆಂಟೆನಾ
"अवतुल्यकाली, अपवर्तक कालिक","ಅಸಮಕಾಲಿಕ, ವಕ್ರೀಕಾರಕ ಸಮಯ"
स्टूडियो प्रसारण,ಸ್ಟುಡಿಯೋ ಪ್ರಸಾರ
स्टूडियो उपस्कर,ಸ್ಟುಡಿಯೋ ಉಪಕರಣಗಳು
स्टूडियो सुविदा,ಸ್ಟುಡಿಯೋ ಸೌಲಭ್ಯ
"स्टूडियो प्रकाश पट्ट, स्टूडियो प्रदीप","ಸ್ಟುಡಿಯೋ ಪ್ರಕಾಶ್ ಮಂಡಳಿ, ಸ್ಟುಡಿಯೋ ಪ್ರದೀಪ್"
स्टूडियो प्रसारण,ಸ್ಟುಡಿಯೋ ಪ್ರಸಾರ
अचल दृश्य,ಇನ್ನೂ ವೀಕ್ಷಿಸಿ
स्टर्म ल्यूविल फलन,ಕಾಂಡದ ಲ್ಯುವಿಲ್ಲೆ ಕಾರ್ಯ
सुई,ಸೂಜಿ
अधिरचना रेखा,ಸೂಪರ್ಸ್ಟ್ರಕ್ಚರ್ ಲೈನ್
"उप बैंड, उप पट्टिका","ಉಪ ಬ್ಯಾಂಡ್, ಉಪ ಬ್ಯಾಂಡ್"
उपवाहक प्रस्फोट,ವಾಹಕ ಸ್ಫೋಟ
उपवाहक विभेदक,ವಾಹಕ ಭೇದಾತ್ಮಕ
"उपवाहक संकेत, उपवाहक सिग्नल","ವಾಹಕ ಸಂಕೇತ, ವಾಹಕ ಸಂಕೇತ"
उपइलेक्ट्रॉन,ಉಪಎಲೆಕ್ಟ್ರಾನ್
उप फॉर्मेट,ಉಪ ಸ್ವರೂಪ
"श्वासद्वारीय दाब, उपकंठद्वारीय दाब","ಶ್ವಾಸನಾಳದ ಒತ್ತಡ, ಸಬ್ಕೊಲಾಂಜಿಯಲ್ ಒತ್ತಡ"
उपसमूह माध्य,ಉಪಗುಂಪು ಸರಾಸರಿ
उपसमूह विक्षेपण,ಉಪಗುಂಪು ವಿಚಲನ
अधः प्रतिबिम्ब कणिका,ಉಪ ಚಿತ್ರ ಕಾರ್ಪಸ್ಕಲ್
"उप तल, उप ऊर्जातल","ಉಪ ಮಹಡಿ, ಉಪ ಶಕ್ತಿ ಮಟ್ಟ"
अतिसूक्ष्म क्रिस्टल,ಉತ್ತಮ ಹರಳುಗಳು
उप मिसाइल,ಉಪ ಕ್ಷಿಪಣಿ
उप-रजिस्टर,ಉಪ-ನೋಂದಣಿ
उप रिडबर्ग संक्रमण,ಸಬ್ ರೈಡ್ಬರ್ಗ್ ಪರಿವರ್ತನೆ
उप एकक,ಉಪ ಘಟಕ
प्रक्षेपित मान,ಯೋಜಿತ ಮೌಲ್ಯ
अंतर्जलीय संकेतन,ನೀರೊಳಗಿನ ಸಿಗ್ನಲಿಂಗ್
अधोतारकीय,ಉಪಮೇಲ್ಮೈ
उपसीमा,ಉಪ-ಮಿತಿ
उपवाहक,ವಾಹಕ
उपवाहक आयाम,ವಾಹಕ ಆಯಾಮ
उपक्रांतिक,ಸಬ್ಕ್ರಿಟಿಕಲ್
उपक्रांतिक गुणन,ವಿಕಾಸಾತ್ಮಕ ಗುಣಾಕಾರ
उपक्रांतिक प्रचालन,ಸಬ್ಕ್ರಿಟಿಕಲ್ ಕಾರ್ಯಾಚರಣೆಗಳು
उपक्रांतिक समुच्चय,ಉಪವಿಕಾಸದ ಒಟ್ಟು
"उपरेणु, उपकण","ಉಪರೇಣು, ಉಪಕರಣ"
उपरेणु संरचना,ಉಪವಾದ ರಚನೆ
"उपवर्ग, उपसमूह, उपग्रुप","ಉಪವರ್ಗ, ಉಪಗುಂಪು, ಉಪಗುಂಪು"
अवसंनादी अनुनाद,ಸಹಾನುಭೂತಿಯ ಅನುರಣನ
अवसंनादी,ಖಿನ್ನತೆ
व्यक्तिनिष्ठ स्वरक,ವ್ಯಕ್ತಿನಿಷ್ಠ ಧ್ವನಿ
उपजालक,ಉಪಗುತ್ತಿಗೆದಾರ
उपस्तर,ಉಪಪದರ
निमज्जित ऐन्टेना,ಮುಳುಗಿದ ಆಂಟೆನಾ
सबमाइक्रॉन,ಸಬ್ಮಿಕ್ರಾನ್
"अतिसूक्ष्म, अतिसूक्ष्मदर्शीय, उपसूक्ष्मदर्शीय","ಸೂಕ್ಷ್ಮದರ್ಶಕ, ಸೂಕ್ಷ್ಮದರ್ಶಕ, ಸೂಕ್ಷ್ಮದರ್ಶಕ"
अवमिलिमीटर तरंग,ಉಪ ಮಿಲಿಮೀಟರ್ ತರಂಗ
अतिलघु,ಬಹಳ ಚಿಕ್ಕದಾಗಿದೆ
अपवर्तकी अनुनाद,ವಕ್ರೀಕಾರಕ ಅನುರಣನ
अवनाभिकीय कण,ಪರಮಾಣು ಅಲ್ಲದ ಕಣ
अवनाभिकीय भौतिकी,ಪರಮಾಣು ಅಲ್ಲದ ಭೌತಶಾಸ್ತ್ರ
अवसमांतर,ಸಮಾನಾಂತರ
उपग्रोग्राम,ಉಪಪ್ರೋಗ್ರಾಂ
"उपनित्यक्रम, उपनेमका","ಸಬ್ರುಟೀನ್, ಸಬ್ರುಟೀನ್"
"उप उपग्रह, अनु-उपग्रह","ಉಪ ಉಪಗ್ರಹ, ಉಪ ಉಪಗ್ರಹ"
"पादांक, पादाक्षर, पादलिपि","ಅಡಿಟಿಪ್ಪಣಿ, ಅಡಿಟಿಪ್ಪಣಿ, ಅಡಿಟಿಪ್ಪಣಿ"
सशुल्क टेलिविजन,ಪಾವತಿಸಿದ ದೂರದರ್ಶನ
उपकोश,ಉಪಶೆಲ್
"गौण, सहायक","ಪರಿಕರ, ಸಹಾಯಕ"
सहायक कैथोड,ಸಹಾಯಕ ಕ್ಯಾಥೋಡ್
गौण क्वान्टम अंक,ಸಣ್ಣ ಕ್ವಾಂಟಮ್ ಸಂಖ್ಯೆ
गौण उपनाम इलेक्ट्रोड,ಪರಿಕರ ಅಲಿಯಾಸ್ ವಿದ್ಯುದ್ವಾರ
गौण श्रेणी,ದ್ವಿತೀಯ ವರ್ಗ
अवध्वनिक वेग,ಸಬ್ಸಾನಿಕ್ ವೇಗ
अदोमंच संग्राही,ಸಾಹಸ ಸಂಗ್ರಾಹಕ
मानकच्युत (वि.) उपमानक (सं.),ಡಿ-ಸ್ಟ್ಯಾಂಡರ್ಡ್ (ವಿ.) ಉಪ-ಪ್ರಮಾಣಿತ (ಸಂ)
अधोतारा बिन्दु,ಡಾರ್ಕ್ ಪಾಯಿಂಟ್
प्रतिस्थापन विधि,ಪರ್ಯಾಯ ವಿಧಾನ
प्रतिस्थापन संकारक,ಬದಲಿ ಆಪರೇಟರ್
प्रतिस्थापन सिद्धांत,ಪರ್ಯಾಯ ತತ್ವ
"कार्यद्रव, सबस्ट्रेट","ಕೆಲಸ ಮಾಡುವ ದ್ರವ, ತಲಾಧಾರ"
उपसंरचना,ಸಬ್ಸ್ಟ್ರಕ್ಚರ್
"उपतंत्र, उपनिकाय, उपसमूह","ಉಪವ್ಯವಸ್ಥೆ, ಉಪವಿಭಾಗ, ಉಪಗುಂಪು"
"व्यवकलन, घटाना","ವ್ಯವಕಲನ, ವ್ಯವಕಲನ"
व्यवकलनात्मक वर्ण,ಕಳೆಯುವ ಪಾತ್ರ
व्यवकलनात्मक वर्ण तंत्र,ಕಳೆಯುವ ಅಕ್ಷರ ವ್ಯವಸ್ಥೆ
व्यवकलनात्मक मिश्रण,ಕಳೆಯುವ ಮಿಶ್ರಣ
अल्पपारभासी,ಅಲ್ಟ್ರಾ ಅರೆಪಾರದರ್ಶಕ
अल्पपारदर्शी,ಅಲ್ಟ್ರಾ ಪಾರದರ್ಶಕ
अवप्ररूप,ಉಪವಿಧ
"उपज़ोन, उपक्षेत्र","ಉಪವಲಯ, ಉಪವಲಯ"
उत्तरोत्तर,ಕ್ರಮೇಣ
उत्तरोत्तर सन्निकटन,ಪ್ರಗತಿಪರ ಅಂದಾಜು
उत्तरोत्तर अवकलन,ಪ್ರಗತಿಪರ ವ್ಯತ್ಯಾಸ
उत्तरोत्तर प्रतिबिम्ब,ಪ್ರಗತಿಶೀಲ ಪ್ರತಿಬಿಂಬ
उत्तरोत्तर पद,ಸತತ ಅವಧಿ
परवर्ती,ಎರಡನೆಯದು
परवर्ती समुच्चय,ನಂತರದ ಸೆಟ್
चूषण,ಹೀರುವಿಕೆ
चूषण पम्प,ಹೀರಿಕೊಳ್ಳುವ ಪಂಪ್
चूषण,ಹೀರುವಿಕೆ
चूषण गुणांक,ಹೀರಿಕೊಳ್ಳುವ ಗುಣಾಂಕ
चूषण बल,ಹೀರುವ ಶಕ್ತಿ
चूषण पंप,ಹೀರಿಕೊಳ್ಳುವ ಪಂಪ್
चूषण उत्तापमापी,ಹೀರಿಕೊಳ್ಳುವ ಹೈಗ್ರೋಮೀಟರ್
चूषण-चरण,ಹೀರುವ ಹಂತ
चूषण वेग,ಹೀರಿಕೊಳ್ಳುವ ವೇಗ
आकस्मिक आयन मण्डलीय विक्षोभ,ಹಠಾತ್ ಅಯಾನುಗೋಳದ ಅಡಚಣೆ
उमस वाला मौसम,ಆರ್ದ್ರ ವಾತಾವರಣ
"योग, जोड़, संकलन फल, धनराशी","ಮೊತ್ತ, ಸಂಕಲನ, ಸಂಗ್ರಹ ಫಲ, ಹಣ"
योगांतरी बहुसंकेतन,ಸಂಕಲನಾತ್ಮಕ ಮಲ್ಟಿಪ್ಲೆಕ್ಸಿಂಗ್
योग तथा अंतर स्पेक्ट्रम,ಮೊತ್ತ ಮತ್ತು ವ್ಯತ್ಯಾಸದ ಸ್ಪೆಕ್ಟ್ರಮ್
"योग आवृत्ति, संकलित आवृत्ति","ಮೊತ್ತ ಆವರ್ತನ, ಒಟ್ಟು ಆವರ್ತನ"
योग फलन,ಮೊತ್ತ ಕಾರ್ಯ
योग नियम,ಯೋಗ ನಿಯಮಗಳು
संकलन,ಸಂಕಲನ
संकलन बैंड,ಸಂಕಲನ ಬ್ಯಾಂಡ್
संकलित स्वर,ಮಂದಗೊಳಿಸಿದ ಸ್ವರಗಳು
संकलनात्मक निश्चर,ಸಂಕಲನಾತ್ಮಕ ಸ್ಥಿರ
संकलित स्वर,ಮಂದಗೊಳಿಸಿದ ಸ್ವರಗಳು
संकलन प्रवर्धक,ಸಂಕಲನ ಆಂಪ್ಲಿಫಯರ್
संकलन जाल,ಸಂಕಲನ ಬಲೆ
संकलन बिन्दु,ಸಂಗ್ರಹ ಬಿಂದು
सूर्य,ಸೂರ್ಯ
सूर्य किरण-पुंज,ಸೂರ್ಯನ ಕಿರಣ
धूप घड़ी,ಸೂರ್ಯನ ಗಡಿಯಾರ
"सूर्य कलंक, सूर्य का धब्बा","ಸೂರ್ಯನ ಮಸುಕು, ಸೂರ್ಯನ ತಾಣ"
सूर्य कलंक सक्रियता,ಸೂರ್ಯನ ಮಸುಕು ಸಕ್ರಿಯಗೊಳಿಸುವಿಕೆ
सूर्य कलंक का आवर्तकाल,ಸೂರ್ಯನ ಮಸುಕು ಅವಧಿ
कलंकीय सौर ज्वाला,ಕಳಂಕಿತ ಸೌರ ಜ್ವಾಲೆ
सूर्यतारा,ಸೂರ್ಯ ನಕ್ಷತ್ರ
सौर क्षितिज पैरेलैक्स,ಸೌರ ಹಾರಿಜಾನ್ ಭ್ರಂಶ
धूप अभिलेखी,ಸನ್ಶೈನ್ ರೆಕಾರ್ಡರ್
सूर्यकलंक संतुलन,ಸೂರ್ಯನ ಮಸುಕು ಸಮತೋಲನ
सूर्यकलंक संख्या,ಸೂರ್ಯನ ಕಳಂಕ ಸಂಖ್ಯೆ
अति त्वरक,ಅಧಿಕ ವೇಗವರ್ಧಕ
उपरिलेप,ಮರುಕಳಿಸುವಿಕೆ
अतिनियंत्रक नलिका,ಸೂಪರ್ ಕಂಟ್ರೋಲ್ ಟ್ಯೂಬ್
अतिक्रांतिक,ಅಲ್ಟ್ರಾ ಕ್ರಿಟಿಕಲ್
प्रतिबिम्ब आइकोनोस्कोप,ಚಿತ್ರ ಪ್ರತಿಮಾದರ್ಶಕ
अतिऊर्जी कण,ಸೂಪರ್ ಶಕ್ತಿ ಕಣಗಳು
अति जालक,ಸೂಪರ್ ಲ್ಯಾಟಿಸ್
"अति अपवर्तन, परा अपवर्तन","ಅತಿ ವಕ್ರೀಭವನ, ಅತಿ ವಕ್ರೀಭವನ"
परा पुनर्जनन,ಟ್ರಾನ್ಸ್ ಪುನರುತ್ಪಾದನೆ
परा पुनर्जनन संसूचक,ಟ್ರಾನ್ಸ್ ಪುನರುತ್ಪಾದನೆ ಪತ್ತೆಕಾರಕ
अति सुग्राही रिले,ಅತಿಸೂಕ್ಷ್ಮ ರಿಲೇ
अतिक्षिप्र गणित्र,ಸೂಪರ್ ಕ್ರಿಟಿಕಲ್ ಕ್ಯಾಲ್ಕುಲೇಟರ್
अति सममिति,ಹೈಪರ್ ಸಮ್ಮಿತಿ
महादेलान्द्रे-सारणी,ಮಹದೇಲಾಂದ್ರೆ-ಟೇಬಲ್
परा पुनर्जनन अभिग्राही,ಟ್ರಾನ್ಸ್ ಪುನರುತ್ಪಾದಕ
अधिरचना,ಸೂಪರ್ಸ್ಟ್ರಕ್ಚರ್
अतियोज्य फलन,ಸಂಯೋಜಕ ಕಾರ್ಯ
अतिरूद्धोष्म,ಹೈಪರ್ಡಿಯಾಬ್ಯಾಟಿಕ್
अतिरूद्धोष्म प्रवणता,ಹೈಪರಾಡಿಯಾಬಾಟಿಕ್ ಗ್ರೇಡಿಯಂಟ್
परावायुगतिकी,ವಾಯುಬಲವಿಜ್ಞಾನ
"महाकोष्ठिका, महासेल","ಮಹಾಸೆಲ್, ಮಹಾಸೆಲ್"
"अतिआवेशित्र, उच्चदाबी निवेशक","ಅತಿ ಪ್ರಚೋದಕ, ಹೆಚ್ಚಿನ ಒತ್ತಡದ ಹೂಡಿಕೆದಾರರು"
अतिचालक धातु,ಸೂಪರ್ ಕಂಡಕ್ಟಿಂಗ್ ಲೋಹ
अतिचालक प्रावस्था,ಸೂಪರ್ ಕಂಡಕ್ಟಿಂಗ್ ಹಂತ
अतिचालक प्रदेश,ಸೂಪರ್ ಕಂಡಕ್ಟಿಂಗ್ ಪ್ರದೇಶ
अतिचालक अवस्था,ಸೂಪರ್ ಕಂಡಕ್ಟಿಂಗ್ ಸ್ಥಿತಿ
अतिचालक संक्रमण बिन्दु,ಸೂಪರ್ ಕಂಡಕ್ಟಿಂಗ್ ಟ್ರಾನ್ಸಿಶನ್ ಪಾಯಿಂಟ್
अधिचालक परिपथ अवयव,ಸೂಪರ್ ಕಂಡಕ್ಟಿಂಗ್ ಸರ್ಕ್ಯೂಟ್ ಘಟಕಗಳು
अतिचालकता,ಸೂಪರ್ ಕಂಡಕ್ಟಿವಿಟಿ
अतिचालकता धारा,ಸೂಪರ್ ಕಂಡಕ್ಟಿಂಗ್ ಕರೆಂಟ್
अति चालक,ಸೂಪರ್ ಚಾಲಕ
अतिशीतित,ಸೂಪರ್ ತಂಪಾಗಿದೆ
अतिशीतलन,ಸೂಪರ್ಕುಲಿಂಗ್
अतिक्रांतिक द्रव,ಸೂಪರ್ಕ್ರಿಟಿಕಲ್ ದ್ರವ
अतिक्रांतिक गैस,ಸೂಪರ್ಕ್ರಿಟಿಕಲ್ ಅನಿಲ
अतिक्रांतिक प्रचालन,ಸೂಪರ್ಕ್ರಿಟಿಕಲ್ ಕಾರ್ಯಾಚರಣೆ
अतिप्रत्यास्थ संघट्टन,ಹೈಪರ್ಪ್ಲಾಸ್ಟಿಕ್ ಘರ್ಷಣೆ
अधिचक्रद्वार ऐन्टेना,ಮಹಾವೃತ್ತ ಆಂಟೆನಾ
अति विनिमय,ವಿನಿಮಯದ ಮೇಲೆ
"पृष्ठीय विदलन, सतही विदलन",ಮೇಲ್ಮೈ ಸೀಳು
पृष्ठ-घनत्व,ಮೇಲ್ಮೈ ಸಾಂದ್ರತೆ
क्षेत्रीय प्रसार,ಪ್ರಾದೇಶಿಕ ಹರಡುವಿಕೆ
पृष्ठ घनत्व,ಪುಟ ಸಾಂದ್ರತೆ
अधिक्षेत्र,ನ್ಯಾಯವ್ಯಾಪ್ತಿ
अतिसूक्ष्म,ಕನಿಷ್ಠ
अति तरल,ತುಂಬಾ ದ್ರವ
महाविशाल,ದೈತ್ಯ
अतितप्त,ಅಧಿಕ ಬಿಸಿಯಾದ
अतितापित्र,ಹೈಪರ್ಥರ್ಮಿಯಾ
अतितापन,ಹೈಪರ್ಥರ್ಮಿಯಾ
सुपरहैटरोडाइन अभिग्राही,ಸೂಪರ್ಹೆಟೆರೊಡೈನ್ ರಿಸೀವರ್
अति उच्च आवृत्ति,ಅತಿ ಹೆಚ್ಚಿನ ಆವರ್ತನ
अध्यारोपित,ಆರೋಪಿಸಲಾಗಿದೆ
अध्यारोपण,ಇಂಪ್ಲಾಂಟೇಶನ್
अध्यारोपण,ಇಂಪ್ಲಾಂಟೇಶನ್
टाइप-अध्यारोपण,ವಿಧ-ಅಳವಡಿಕೆ
उपरिवर्ती,ಉತ್ತರಾಧಿಕಾರಿ
उपरिवर्ती परत,ಮೇಲ್ಪದರ
उपरिवर्ती स्तर,ಮೇಲ್ದರ್ಜೆ
सुपरमेलाय,ಸೂಪರ್ಮಲೇ
अतिप्रसामान्य विक्षेपण,ಅತಿಸಾಮಾನ್ಯ ವಿಚಲನ
"अधिनवतारा, सुपर्नोवा","ಅಧಿನಾವತಾರ, ಸೂಪರ್ನೋವಾ"
"सुपर्नोवा विस्फोट, अधिनवतारा विस्फोट","ಸೂಪರ್ನೋವಾ ಸ್ಫೋಟ, ಸೂಪರ್ನೋವಾ ಸ್ಫೋಟ"
अध्यारोपण करना,ವಿಧಿಸುವುದು
अध्यारोपित संचरणी तरंग,ಅತಿಕ್ರಮಿಸಿದ ಪ್ರಸರಣ ತರಂಗ
अध्यारोपण,ಇಂಪ್ಲಾಂಟೇಶನ್
अध्यारोपण बिम्ब,ಅತಿಕ್ರಮಿಸಿದ ಚಿತ್ರ
अतिसंतृप्त,ಅತಿಯಾಗಿ ತುಂಬಿದ
अतिसंतृप्ति,ಹೈಪರ್ಸಾಚುರೇಶನ್
अतिसुग्राही आयननमापी,ಅತಿಸೂಕ್ಷ್ಮ ಅಯಾನೋಮೀಟರ್
पराध्वनिक,ಶಬ್ದಾತೀತ
पराध्वनिक वायुगतिकी,ಸೂಪರ್ಸಾನಿಕ್ ಏರೋಡೈನಾಮಿಕ್ಸ್
पराध्वनिक एरोफॉयल,ಸೂಪರ್ಸಾನಿಕ್ ಏರೋಫಾಯಿಲ್
पराध्वनिक कोर,ಸೂಪರ್ಸಾನಿಕ್ ಕೋರ್
पराध्वनिक प्रवाह,ಶಬ್ದಾತೀತ ಹರಿವು
पराध्वनिक जेट,ಸೂಪರ್ಸಾನಿಕ್ ಜೆಟ್
पराध्वनिक वेग,ಶಬ್ದಾತೀತ ವೇಗ
पराध्वानिकी,ಸೂಪರ್ಸಾನಿಕ್ಸ್
सुपरस्ट्रिंग सिद्धांत,ಸೂಪರ್ಸ್ಟ್ರಿಂಗ್ ಸಿದ್ಧಾಂತ
अधीक्षक प्रोग्राम,ಸೂಪರಿಂಟೆಂಡೆಂಟ್ ಕಾರ್ಯಕ್ರಮ
संपूरक,ಪೂರಕ
संपूरक छिद्र,ಪೂರಕ ರಂಧ್ರ
संपूरक नियंत्रण,ಪೂರಕ ನಿಯಂತ್ರಣ
"संभरण, पूर्ति","ಪೂರೈಕೆ, ಪೂರೈಕೆ"
"विद्युत् ऊर्जा-मापी, बिजली का मीटर","ವಿದ್ಯುತ್ ಶಕ್ತಿ ಮೀಟರ್, ವಿದ್ಯುತ್ ಮೀಟರ್"
प्रदायी स्रोत,ಮೂಲವನ್ನು ಒದಗಿಸುತ್ತಿದೆ
प्रदायी वोल्टता,ಪೂರೈಕೆ ವೋಲ್ಟೇಜ್
"टेक, आधार","ತಂತ್ರಜ್ಞಾನ, ಬೇಸ್"
दंड का आधारित बिन्दु,ಶಿಕ್ಷೆಯ ಬಿಂದು
निरूद्ध गुणावृत्ति,ಗುಣಮಟ್ಟವನ್ನು ನಿಲ್ಲಿಸಿ
सुग्राहिता काल नियंत्रण,ಸೂಕ್ಷ್ಮತೆಯ ಸಮಯ ನಿಯಂತ್ರಣ
निरोधक ग्रिड,ತಡೆಯುವ ಗ್ರಿಡ್
निरोधी ग्रीडी मॉडुलन,ಪ್ರತಿಬಂಧಕ ದುರಾಸೆಯ ಸಮನ್ವಯತೆ
निरोधक ग्रिड मॉडुलन वर्गीय प्रवर्धक,ಪ್ರಿವೆಂಟಿವ್ ಗ್ರಿಡ್ ಮಾಡ್ಯುಲೇಶನ್ ಸ್ಕ್ವೇರ್ ಆಂಪ್ಲಿಫೈಯರ್
अतिचालकता,ಸೂಪರ್ ಕಂಡಕ್ಟಿವಿಟಿ
निरूद्ध वाहक संचरण,ವಾಹಕ ಪ್ರಸರಣವನ್ನು ನಿಲ್ಲಿಸಿ
पृष्ठी प्राचीर,ಬೆನ್ನಿನ ಕವಚ
पृष्ठी प्राचीर ट्रांजिस्टर,ಮೇಲ್ಮೈ ರಾಂಪ್ ಟ್ರಾನ್ಸಿಸ್ಟರ್
पृष्ठ व्रीडा,ಪುಟ ಅಗಲ
"पृष्ठी बोलोमीटर, पृष्ठी तेजमापी","ಮೇಲ್ಮೈ ಬೋಲೋಮೀಟರ್, ಮೇಲ್ಮೈ ಬೋಲೋಮೀಟರ್"
पृष्ठ चालकता,ಮೇಲ್ಮೈ ವಾಹಕತೆ
पृष्ठ-संदूषण,ಪುಟ ಮಾಲಿನ್ಯ
पृष्ठीय धारा,ಡಾರ್ಸಲ್ ಸ್ಟ್ರೀಮ್
पृष्ठ-धारा-घनत्व,ಮೇಲ್ಮೈ-ಪ್ರವಾಹ-ಸಾಂದ್ರತೆ
पृष्ठ अवमंदन,ಪುಟ ತೇವಗೊಳಿಸುವಿಕೆ
पृष्ठ-घनत्व,ಮೇಲ್ಮೈ ಸಾಂದ್ರತೆ
"पृष्ठ मात्र, सतह मात्रा","ಮೇಲ್ಮೈ ಪರಿಮಾಣ, ಮೇಲ್ಮೈ ಪರಿಮಾಣ"
पृष्ठ वाहिनी संचरण,ಹಿಂದಿನ ಚಾನಲ್ ಪ್ರಸರಣ
पृष्ठ अल्पांश,ಪುಟ ಅಲ್ಪಸಂಖ್ಯಾತ
पृष्ठ ऊर्जा,ಮೇಲ್ಮೈ ಶಕ್ತಿ
नाभिक-पृष्ठ ऊर्जा,ಪರಮಾಣು ಮೇಲ್ಮೈ ಶಕ್ತಿ
क्षेत्रीय प्रसार,ಪ್ರಾದೇಶಿಕ ಹರಡುವಿಕೆ
पृष्ठीय फ़िल्म,ಮೇಲ್ಮೈ ಚಿತ್ರ
पृष्ठी बल,ಮೇಲ್ಮೈ ಬಲ
पृष्ठ प्रतिबाधा,ಪುಟ ಪ್ರತಿರೋಧ
पृष्ठ अपूर्णता,ಪುಟದ ಅಪೂರ್ಣತೆ
"सतह आयनन संसूचन विधि, पृष्ठीय आयनन संसूचन विधि","ಮೇಲ್ಮೈ ಅಯಾನೀಕರಣ ಪತ್ತೆ ವಿಧಾನ, ಮೇಲ್ಮೈ ಅಯಾನೀಕರಣ ಪತ್ತೆ ವಿಧಾನ"
पृष्ठीय आयनन गेज,ಡಾರ್ಸಲ್ ಅಯಾನೀಕರಣ ಗೇಜ್
पृष्ठीय स्तर,ಬೆನ್ನಿನ ಮಟ್ಟ
पृष्ठ-भार,ಪುಟದ ತೂಕ
पृष्ठ रव,ಪುಟದ ಶಬ್ದ
उत्प्लावन पृष्ठ,ತೇಲುವ ಪುಟ
उत्सर्जन-पृष्ठ,ಹೊರಸೂಸುವಿಕೆ ಪುಟ
उत्प्लवन-पृष्ठ,ಫ್ಲೋಟ್ ಪುಟ
विरूपणहीन पृष्ठ,ವಿರೂಪಗೊಳಿಸದ ಪುಟ
पृष्ठ ऑफसेट प्लेट,ಪುಟ ಆಫ್‌ಸೆಟ್ ಪ್ಲೇಟ್
पृष्ठीय प्रकाश विद्युत् प्रभाव,ಮೇಲ್ಮೈ ದ್ಯುತಿವಿದ್ಯುತ್ ಪರಿಣಾಮ
पृष्ठीय ध्रुवण,ಬೆನ್ನಿನ ಧ್ರುವೀಕರಣ
तल पुनस्संयोजन वेग,ಕೆಳಭಾಗದ ಮರುಸಂಯೋಜನೆಯ ವೇಗ
पृष्ठ परावर्तन क्षेत्र,ಮೇಲ್ಮೈ ಪ್ರತಿಫಲನ ಪ್ರದೇಶ
पृष्ठ प्रतिरोधकता,ಮೇಲ್ಮೈ ಪ್ರತಿರೋಧಕತೆ
पृष्ठीय ताप,ಮೇಲ್ಮೈ ತಾಪಮಾನ
पृष्ठ-तनाव,ಮೇಲ್ಮೈ ಒತ್ತಡ
पृष्ठ तनाव सिद्धांत,ಮೇಲ್ಮೈ ಒತ್ತಡದ ತತ್ವ
पृष्ठ अंतरित प्रतिबाधा,ಪುಟ ವರ್ಗಾವಣೆಗೊಂಡ ಪ್ರತಿರೋಧ
पृष्ठीय तरंग,ಮೇಲ್ಮೈ ತರಂಗ
पृष्ठ तरंग सन्निकटन,ಮೇಲ್ಮೈ ತರಂಗ ಅಂದಾಜು
पृष्ठीय तनाव ऊर्जा,ಮೇಲ್ಮೈ ಒತ್ತಡದ ಶಕ್ತಿ
"महोर्मि, प्रोत्कर्ष",ಉಲ್ಬಣವು
महोर्मि (अनावर्ती) अग्रधारा,ಉಲ್ಬಣವು ಮುಂದಕ್ಕೆ
क्षणिक अनुक्रिया,ಕ್ಷಣಿಕ ಪ್ರತಿಕ್ರಿಯೆ
चौकसी,ಗಮನಿಸುವಿಕೆ
चौकसी रैडार,ಕಣ್ಗಾವಲು ರಾಡಾರ್
अतिजीविता वक्र,ಬದುಕುಳಿಯುವ ರೇಖೆ
"अधिकल्पित प्रवेश्यता, अनुक्रियता","ಒಳಹೊಕ್ಕು, ಸ್ಪಂದಿಸುವಿಕೆಯನ್ನು ಊಹಿಸಲಾಗಿದೆ"
"सुग्राहिता, चुंबकीय प्रवृत्ति ग्रहणशालित्व (प्रवृत्ति)","ಸೂಕ್ಷ್ಮತೆ, ಕಾಂತೀಯ ಪ್ರವೃತ್ತಿ"
"निलंबन, लटकाना","ಅಮಾನತು, ನೇತಾಡುವಿಕೆ"
"निलंबित, लटका हुआ","ಅಮಾನತುಗೊಳಿಸಲಾಗಿದೆ, ನೇಣು ಹಾಕಲಾಗಿದೆ"
"निलंबित कुंडली धारामापी, निलंबित कुंडली गैल्वैनोमीटर","ಅಮಾನತುಗೊಳಿಸಿದ ಕಾಯಿಲ್ ಗಾಲ್ವನೋಮೀಟರ್, ಅಮಾನತುಗೊಳಿಸಿದ ಕಾಯಿಲ್ ಗಾಲ್ವನೋಮೀಟರ್"
