Assamese,Malayalam
শৃংখলা তথ্য,പരമ്പര ഡാറ്റ
"1.গাঁথনিযুক্ত এনকোডিং, 2.গাঁথনিযুক্ত ক&#39;ডিং","1. ഘടനാപരമായ എൻകോഡിംഗ്, 2. ഘടനാപരമായ കോഡിംഗ്"
গঠনমূলক প্ৰশ্ন ভাষা (SQL),ഘടനാപരമായ അന്വേഷണ ഭാഷ (SQL)
"১.ব্ৰ&#39;চাৰৰ শ্বীট, ২. শৈলীৰ চিঠি","1. ബ്രോഷർ ഷീറ്റ്, 2. ശൈലി അക്ഷരം"
উপ-ডাইৰেকটৰি,ഉപ ഡയറക്ടറി
"১.চাবনেট, ২.চাবনেট","1.സബ്നെറ്റ്, 2.സബ്നെറ്റ്"
উপবৃক্ষ,ഉപവൃക്ഷം
"১.সংক্ষিপ্তকৰণ, ২.সংক্ষিপ্তকৰণ","1. ചുരുക്കെഴുത്ത്, 2. ചുരുക്കെഴുത്ത്"
"১.ছুপাৰ কম্পিউটাৰ, ২.ছুপাৰ কম্পিউটাৰ","1. സൂപ്പർ കമ്പ്യൂട്ടർ, 2. സൂപ്പർ കമ്പ്യൂട്ടർ"
"১.ছুপাৰ কম্পিউটেচন, ২.ছুপাৰ কম্পিউটেচন","1.സൂപ്പർ കമ്പ്യൂട്ടേഷൻ, 2.സൂപ്പർ കമ്പ്യൂട്ടേഷൻ"
কি&#39; চাবি,കീ കീ
শীৰ্ষ ব্যৱহাৰকাৰী,മുൻനിര ഉപയോക്താവ്
তত্বাৱধানত শিক্ষণ,മേൽനോട്ടത്തിലുള്ള പഠനം
সহায়ক চিপ,സഹായ ചിപ്പ്
নেট ভ্যাৰিয়েন্স,നെറ്റ് വേരിയൻസ്
"১.নেট ভ্যাৰিয়েন্স, ২.অংশ, ৩.ছাৰফান","1.നെറ്റ് വേരിയൻസ്, 2.സെക്ഷൻ, 3.സർഫാൻ"
অদলবদল,സ്വാപ്പ്
ইনবাউণ্ড,ഇൻബൗണ്ട്
আউটফ্ল&#39;,ഒഴുക്ക്
শ্বেপিং,കൈമാറ്റം
"1.চুইচ কৰা নেটৱৰ্ক,2. চুইচ কৰা নেটৱাৰ্ক","1. സ്വിച്ച്ഡ് നെറ്റ്‌വർക്ക്, 2. നെറ്റ്‌വർക്ക് മാറ്റി"
চুইচিং,സ്വിച്ചിംഗ്
চুইচিং নীতি,സ്വിച്ചിംഗ് തത്വം
প্ৰতীকী প্ৰগ্ৰেমিং,പ്രതീകാത്മക പ്രോഗ്രാമിംഗ്
সমন্বয়,സമന്വയം
সমন্বয়ক,സിൻക്രൊണൈസർ
সমকালীন,സിൻക്രണസ്
সমকালীন সংখ্যাগত হাইৰাৰ্কি (SDH),സിൻക്രണസ് ന്യൂമറിക് ശ്രേണി (SDH)
বাক্য বিশ্লেষণ,വാക്യ വിശകലനം
ব্যৱস্থা বিশ্লেষণ,സിസ്റ്റം വിശകലനം
চিষ্টেম ইঞ্জিনিয়াৰিং,സിസ്റ്റം എഞ്ചിനീയറിംഗ്
"১/ চিষ্টেম ব্ৰেকাৰ, ২/ চিষ্টেম হেকাৰ","1. സിസ്റ്റം ബ്രേക്കർ, 2. സിസ്റ്റം ഹാക്കർ"
চিস্টেম ইন্টিগ্ৰেটৰ,സിസ്റ്റം ഇന്റഗ്രേറ്റർ
চিস্টেম লগ,സിസ്റ്റം ലോഗ്
চিস্টেম কভাৰ,സിസ്റ്റം കവർ
ব্যৱস্থাপ্ৰণালীৰ নে&#39;টৱৰ্ক গঠন (SNA),സിസ്റ്റം നെറ്റ്‌വർക്ക് ഘടന (SNA)
"1. চিস্টেম প্ৰগ্ৰেমাৰ, 2. চিস্টেম প্ৰগ্ৰেমাৰ","1. സിസ്റ്റം പ്രോഗ്രാമർ, 2. സിസ്റ്റം പ്രോഗ്രാമർ"
"1. ব্যৱস্থাপ্ৰণালী পুনৰাৰম্ভ, 2. ব্যৱস্থাপ্ৰণালী পুনৰাৰম্ভ","1. സിസ്റ്റം പുനരാരംഭിക്കൽ, 2. സിസ്റ്റം പുനരാരംഭിക്കൽ"
চিস্টেম সমাপ্তি,സിസ്റ്റം അവസാനിപ്പിക്കൽ
চিস্টেম পৰীক্ষা,സിസ്റ്റം ടെസ്റ്റ്
চিস্টেম সঁজুলি,സിസ്റ്റം യൂട്ടിലിറ്റി
"1. পদ্ধতিগত সংহিতা, 2. পদ্ধতিগত সংহিতা","1. സിസ്റ്റമാറ്റിക് കോഡ്, 2. സിസ്റ്റമാറ്റിക് കോഡ്"
টেব কমাণ্ড,ടാബ് കമാൻഡ്
অনুসূচী,പട്ടിക
টেবুলাৰ অভাৰভিউ,പട്ടിക അവലോകനം
টেবুলৰ স্থান,മേശ സ്ഥലം
ফলক,ശിലാഫലകം
"1.tabular, 2.এৰে এৰে","1.ടേബിൾ, 2.അറേ അറേ"
টেবুলেচন ফাংচন,ടാബുലേഷൻ പ്രവർത്തനം
"১.চিহ্নিত স্থাপত্য, ২.চিহ্নিত গঠন","1. അടയാളപ്പെടുത്തിയ വാസ്തുവിദ്യ, 2. അടയാളപ്പെടുത്തിയ ഘടന"
চিহ্নিত চিত্ৰ ফাইল প্ৰপত্ৰ (TIFF),അടയാളപ്പെടുത്തിയ ഇമേജ് ഫയൽ ഫോം (TIFF)
টেণ্ডেম ব্যৱস্থা,ടാൻഡം സിസ്റ്റം
টেপ ঘনত্ব,ടേപ്പ് സാന്ദ്രത
টেপ কভাৰ,ടേപ്പ് കവർ
tar ফাইল,ടാർ ഫയൽ
কাম,ജോലി
ৱৰ্ক গাইড,ജോലി ഗൈഡ്
কাৰ্য্যসূচীকাৰী,ടാസ്ക് ഷെഡ്യൂളർ
সংক্ৰমণ নিয়ন্ত্ৰণ প্ৰটোকল/ইণ্টাৰনেট প্ৰটোকল (TCP/IP),ട്രാൻസ്മിഷൻ കൺട്രോൾ പ്രോട്ടോക്കോൾ/ഇന്റർനെറ്റ് പ്രോട്ടോക്കോൾ (TCP/IP)
কাটিং অপাৰেচন,മുറിക്കൽ പ്രവർത്തനം
টেলিকমিউনিকেচন,ടെലികമ്മ്യൂണിക്കേഷൻസ്
টেলিকমিউনিকেচন,ടെലികമ്മ്യൂണിക്കേഷൻസ്
টেলিকম,ടെലികോം
টেলিকনফাৰেন্স,ടെലികോൺഫറൻസ്
"১.টেলিগ্ৰাফ, ২.টেলিগ্ৰাফী","1. ടെലിഗ്രാഫ്, 2. ടെലിഗ്രാഫി"
"১.টেলিমিটাৰ, ২.টেলিমেট্ৰি","1. ടെലിമീറ്റർ, 2. ടെലിമെട്രി"
"১.টেলিফোন, ২.টেলিফোন","1.ടെലിഫോൺ, 2.ടെലിഫോൺ"
টেলিফোন,ടെലിഫോണ്
"১.টেলিপ্ৰিণ্টাৰ, ২.টেলিপ্ৰিণ্টাৰ","1.ടെലിപ്രിൻറർ, 2.ടെലിപ്രിൻറർ"
টেলিপ্ৰচেছিং,ടെലിപ്രോസസിംഗ്
"১/ দূৰদৰ্শন, ২.দূৰদৰ্শন, ৩.দূৰদৰ্শন","1. ദൂരദർശൻ, 2. ടെലിവിഷൻ, 3. ദൂരദർശൻ"
টেলেক্স,ടെലക്സ്
"১.নেটৱৰ্ক, ২.টেলনেট","1.ട്രാപ്പ് എവേ, 2.ടെൽനെറ്റ്"
"১.গৰম, ৩.তাপমাত্ৰা","1.ചൂട്, 3.താപനില"
"১.আকৃতিৰ প্লেট, ২.সাঁচ, ৩.ৰূপা","1. ഷേപ്പ് പ്ലേറ്റ്, 2. ടെംപ്ലേറ്റ്, 3. രൂപ"
দহৰ পৰিপূৰক,പത്തിന്റെ പൂരകം
টেৰা বাইট,ടെറാ ബൈറ്റ്
টেৰা ফেলপছ,ടെറ ഫാലോപ്സ്
"1.এণ্ড পইণ্টাৰ, 2.টাৰ্মিনেল কাৰ্চাৰ","1.എൻഡ് പോയിന്റർ, 2.ടെർമിനൽ കഴ്സർ"
"1.এণ্ড ন&#39;ড, 2.টাৰ্মিনেল ন&#39;ড","1.എൻഡ് നോഡ്, 2. ടെർമിനൽ നോഡ്"
টাৰ্মিনেল উইন্ডো,ടെർമിനൽ വിൻഡോ
ending,അവസാനിക്കുന്നു
ট্ৰাই-বেছ,ട്രൈ-ബേസ്
তিনিটা বেচ অপাৰেচন,മൂന്ന് അടിസ്ഥാന പ്രവർത്തനം
পৰীক্ষা কৰা হৈছে,ടെസ്റ്റിംഗ്
পৰীক্ষাৰ কভাৰেজ,ടെസ്റ്റ് കവറേജ്
পৰীক্ষা নিষ্পাদন,ടെസ്റ്റ് എക്സിക്യൂഷൻ
পৰীক্ষাৰ তথ্য,ടെസ്റ്റ് ഡാറ്റ
"১.পাঠ, ২. অধ্যয়নৰ সামগ্ৰী","1. വാചകം, 2. പഠന മെറ്റീരിയൽ"
লিখনী বাকচ,ടെക്സ്റ്റ് ബോക്സ്
লিখনী কাৰ্চাৰ,ടെക്സ്റ്റ് കഴ്സർ
টেক্সট সম্পাদক,ടെക്സ്റ്റ് എഡിറ്റർ
লিখনী নথিপত্ৰ,ടെക്സ്റ്റ് ഫയൽ
পাঠ্যক্ৰম,പാഠ്യപദ്ധതി
টেক্সট প্ৰচেছিং,ടെക്സ്റ്റ് പ്രോസസ്സിംഗ്
বক্তৃতা-পাঠ (TTS),സംഭാഷണ-വാചകം (TTS)
টেক্সচাৰ মেপিং,ടെക്സ്ചർ മാപ്പിംഗ്
"১.টি ফ্লিপ ফ্লপ, ২.টি-বাইনোমিটাৰ","1.T ഫ്ലിപ്പ് ഫ്ലോപ്പ്, 2.T-ബിനോമീറ്റർ"
তাপীয় ছীলাৰ,താപ മുദ്ര താപ
"১.প্ৰিণ্টাৰ পাতল চলচ্চিত্ৰ স্মৃতি, ২.পাতল চলচ্চিত্ৰ স্মৃতি","1.പ്രിൻറർ തിൻ ഫിലിം മെമ്മറി, 2.തിൻ ഫിലിം മെമ്മറി"
(TFT) পাতল ফিল্ম ট্ৰেঞ্জিষ্টৰ (TFT),(TFT) തിൻ ഫിലിം ട്രാൻസിസ്റ്റർ (TFT)
"১.ৰত্ন, ২.হেচিং","1.ജെമിംഗ്, 2.ഹാഷിംഗ്"
থ্ৰেড বেংগল,ത്രെഡ് വള
থ্ৰেডিং,ത്രെഡിംഗ്
"১.ত্ৰিভুজ নেটৱৰ্ক, ২.ত্ৰিভুজ নেটৱৰ্ক","1.ത്രിരാഷ്ട്ര ശൃംഖല, 2.ത്രിരാഷ്ട്ര ശൃംഖല"
প্ৰবাহ ক্ষমতা,ഒഴുക്ക് ശേഷി
সময়ৰ জটিলতা,സമയ സങ്കീർണ്ണത
সময় বিভাজন মাল্টিপ্লেক্সিং (TDM),ടൈം ഡിവിഷൻ മൾട്ടിപ്ലെക്സിംഗ് (ടിഡിഎം)
সময়সীমা,ടൈം ഫ്രെയിം
একে সময়তে,അതേ സമയം തന്നെ
"1. কল মেচিন, 2. কল মেচিন, 3. টাইম মেচিন","1. കോൾ മെഷീൻ, 2. കോൾ മെഷീൻ, 3. ടൈം മെഷീൻ"
টাইম আপ,സമയം കഴിഞ്ഞു
"1.Callocation, 2.Cal কোৱাণ্টাইজেচন","1.കലോക്കേഷൻ, 2.കാൽ ക്വാണ്ടൈസേഷൻ"
সময় শৃংখলা,സമയ പരമ്പര
"১/ সময় বিভাজন, ২। সময় ভাগ-বতৰা কৰা","1. സമയ വിഭജനം, 2. സമയം പങ്കിടൽ"
সময় ভাগ-বতৰা কৰা ব্যৱস্থা,സമയം പങ്കിടൽ സംവിധാനം
কল ষ্টেপ,കോൾ സ്റ്റെപ്പ്
সময়ৰ ডায়েগ্ৰাম,സമയ ഡയഗ്രം
চৰিত্ৰ,സ്വഭാവം
টগল কৰক,ടോഗിൾ ചെയ്യുക
toggle move,ടോഗിൾ നീക്കം
"১.চিহ্ন, ২.টোকেন","1.ചിഹ്നം, 2.ടോക്കൺ"
টোকেন বাছ,ടോക്കൺ ബസ്
টোকেন বাছ,ടോക്കൺ ബസ്
টোকেন বাছ নেটৱাৰ্ক,ടോക്കൺ ബസ് ശൃംഖല
"১.চিহ্ন আঙঠি, ২.চিহ্ন আঙঠি","1. ചിഹ്ന മോതിരം, 2. ചിഹ്ന മോതിരം"
টোকেন আলোচনা,ടോക്കൺ ചർച്ചകൾ
"১.সঁজুলি, ২.সঁজুলি","1.ഉപകരണങ്ങൾ, 2.ഉപകരണങ്ങൾ"
টপ-ফুট,മുകളിലെ കാൽ
টপ ফুট ডিজাইন,മുകളിൽ കാൽ ഡിസൈൻ
"1. নখ ৰিজ কনফিগাৰেচন, 2. তললৈ টানি","1. നെയിൽ റിഡ്ജ് കോൺഫിഗറേഷൻ, 2. താഴേക്ക് വലിക്കുക"
"১.অৱস্থান, ২.অৱস্থান বিজ্ঞান","1. സ്ഥാനം, 2. ലൊക്കേഷൻ സയൻസ്"
টাচ পেড,ടച്ച് പാഡുകൾ
টাচ্ছ স্ক্ৰীন,ടച്ച് സ്ക്രീൻ
"১.চিহ্ন, ২.চিহ্ন, ৩.ট্ৰেচিং","1.മാർക്ക്, 2.മാർക്ക്, 3.ട്രേസിംഗ്"
ট্ৰেচিং,കണ്ടെത്തൽ
"১.পথ, ২.পথ, ৩.লিক","1.വഴി, 2.പാത, 3.ചോർച്ച"
"1.ট্ৰেক ডিস্ক, 2.পথ ডিস্ক","1.ട്രാക്ക് ഡിസ്ക്, 2.പാത്ത് ഡിസ്ക്"
পথ টেপ,പാത്ത് ടേപ്പ്
"১.ফ&#39;ল&#39; কৰক, ২.ফ&#39;ল&#39; কৰক","1. പിന്തുടരുക, 2. പിന്തുടരുക"
"১/ অনুসৰণ কৰক, ২. অনুসৰণ কৰক","1. പിന്തുടരുക, 2. പിന്തുടരുക"
ট্ৰেজেক্টৰী,പാത
"১.লেনদেন, ২.চুক্তি, ৩.লেনদেন, ৪.বিনিময়","1. ഇടപാട്, 2. ഇടപാട്, 3. ഇടപാട്, 4. കൈമാറ്റം"
"1. ডিল ফাইল, 2. কাৰ্য্যকলাপ ফাইল","1. ഡീൽ ഫയൽ, 2. ആക്റ്റിവിറ്റി ഫയൽ"
"1.লেনদেনৰ নথিপত্ৰ, 2.লেনদেনৰ লগ","1. ഇടപാട് രേഖ, 2. ഇടപാട് ലോഗ്"
"1. লিপিবদ্ধ কৰা, 2. লিপিবদ্ধ কৰা","1. ട്രാൻസ്ക്രൈബ്, 2. ലിപ്യന്തരണം"
ট্ৰেন্সডুচাৰ,ട്രാൻസ്ഡ്യൂസർ
স্থানান্তৰ হাৰ,കൈമാറ്റ നിരക്ക്
স্থানান্তৰ সময়,കൈമാറ്റ സമയം
ৰূপান্তৰ,പരിവർത്തനം
ক্ষণিকৰ ভুল,ക്ഷണികമായ പിശക്
ট্ৰেঞ্জিচন পিৰিয়ড,പരിവർത്തന കാലയളവ്
"১. পৰিৱৰ্তন, ২. অনন্তকাল","1. സംക്രമണം, 2. സോളിസ്റ്റിസ്"
সংক্ৰামক,പകരുന്ന
সংক্ৰমিত,അണുബാധയുണ്ടായി
"১.অনুবাদ, ২.অনুবাদ, ৩.বাখ্যা","1.വിവർത്തനം, 2.വിവർത്തനം, 3.വ്യാഖ്യാനം"
"১.সংক্ৰমণ, প্ৰেৰণ, ২.সংক্ৰমণ","1. ട്രാൻസ്മിഷൻ, ട്രാൻസ്മിറ്റ്, 2. ട്രാൻസ്മിറ്റ്"
যোগাযোগ নিয়ন্ত্ৰণ প্ৰটোকল (TCP),കമ്മ്യൂണിക്കേഷൻ കൺട്രോൾ പ്രോട്ടോക്കോൾ (TCP)
"১.সংবহন লাইন, ২.সংবহন লাইন","1. ട്രാൻസ്മിഷൻ ലൈൻ, 2. ട്രാൻസ്മിഷൻ ലൈൻ"
ট্ৰেন্সমিটাৰ,ട്രാൻസ്മിറ്റർ
স্বচ্ছতা,സുതാര്യത
ট্ৰেন্সপণ্ডাৰ,ട്രാൻസ്പോണ്ടർ
"১.পৰিবহণ, ২.ৰিগ্ৰেছন","1.ഗതാഗതം, 2.റിഗ്രഷൻ"
ট্ৰেন্সপজিচন,സ്ഥാനമാറ്റം
ট্ৰেন্সপিউটাৰ,ട്രാൻസ്പ്യൂട്ടർ
"1.ট্ৰেন্সমিট ৰিচিভাৰ, 2.ট্ৰেন্স ৰিচিভাৰ","1.ട്രാൻസ്മിറ്റ് റിസീവർ, 2.ട്രാൻസ് റിസീവർ"
"১.ফান্দ, ২.ফান্দ, ৩. ধৰা","1. കെണി, 2. കെണി, 3. പിടിക്കുക"
ঘূৰ্ণন,ഭ്രമണം
গছ (পৰিৱৰ্তন),മരം (പരിവർത്തനം)
গছৰ নেটৱৰ্ক,വൃക്ഷ ശൃംഖല
সহায়ক বৰ্তনী,സഹായ സർക്യൂട്ട്
তুচ্ছ ডায়েগ্ৰাম,നിസ്സാരമായ ഡയഗ്രം
সমস্যা সমাধান কৰা,ട്രബിൾഷൂട്ടിംഗ്
ৰিপড অফ,പറിച്ചെടുത്തു
সত্য টেবুল,സത്യ പട്ടിക
"১.টিউনাৰ, ২.টিউনাৰ, ৩.টিউনাৰ","1. ട്യൂണർ, 2. ട്യൂണർ, 3. ട്യൂണർ"
"১.টানেলিং, ২.টানেলিং","1.ടണലിംഗ്, 2.ടണലിംഗ്"
"১.সামঞ্জস্য, ২.টিউনিং, ৩.টিউনিং","1. അഡ്ജസ്റ്റ്മെന്റ്, 2. ട്യൂണിംഗ്, 3. ട്യൂണിംഗ്"
tuple,ട്യൂപ്പിൾ
টাৰ্বো পাস্কেল,ടർബോ പാസ്കൽ
টুৰিং মেচিন,ട്യൂറിംഗ് മെഷീൻ
টাৰ্ণআউট সময়,തിരിയുന്ന സമയം
টাৰ্ণআউট নথিপত্ৰ,വഴിത്തിരിവ് പ്രമാണം
turn sequence,ടേൺ സീക്വൻസ്
দম্পতী কেবল,ദമ്പതികൾ കേബിൾ
"1. ওলোটা যোৰ, 2. ওলোটা যোৰ","1. വിപരീത ജോടി, 2. വിപരീത ജോഡി"
ডাবল পাছ সোঁৱৰাই দিয়া,ഇരട്ട പാസ് റിമൈൻഡർ
দুটাৰ পৰিপূৰক,രണ്ടിന്റെ പൂരകം
প্ৰকাৰ,തരം
"1.টাইপ মুখ, 2.চৰিত্ৰ","1.തരം മുഖം, 2. സ്വഭാവം"
টাইপোগ্ৰাফিক শীৰ্ষ,ടൈപ്പോഗ്രാഫിക്കൽ ടോപ്പ്
প্ৰিন্টাৰ চকা,പ്രിന്റർ വീൽ
টাইপিং কৰা,ടൈപ്പിംഗ്
অবিৰত শক্তিৰ উৎস,തടസ്സമില്ലാത്ത വൈദ്യുതി ഉറവിടം
"১/ একক কাৰ্য্য, ২) এক অংশৰ ব্যৱস্থা","1. സിംഗിൾ ഓപ്പറേഷൻ, 2. വൺ-പാർട്ട് സിസ്റ്റം"
একক অপাৰেচন,ഒറ്റ ഓപ്പറേഷൻ
"1.একক অপাৰেটৰ, 2.একক অপাৰেটৰ","1.ഒറ്റ ഓപ്പറേറ്റർ, 2.ഒറ്റ ഓപ്പറേറ്റർ"
অনিশ্চয়তা,അനിശ്ചിതത്വം
নিষিদ্ধ বিবৃতি,അനിയന്ത്രിതമായ പ്രസ്താവന
অগণনযোগ্য,എണ്ണമറ്റ
উন্মোচন কৰা,അനാച്ഛാദനം
অনিৰ্ণায়ক,അനിശ്ചിതമായ
অসংজ্ঞায়িত,നിർവചിക്കാത്തത്
অসংজ্ঞায়িত ৰেকৰ্ড,നിർവചിക്കാത്ത റെക്കോർഡ്
বিলুপ্তি,ഉന്മൂലനം
"1. জোৰ-জবৰদস্তি, 2. সমন্বয়ক, 3, সমন্বয়ক","1. നിർബന്ധം, 2. കോർഡിനേറ്റർ, 3, കോർഡിനേറ്റർ"
অনিৰ্দিষ্ট কৰা হৈছে,വ്യക്തമാക്കിയിട്ടില്ല
"১.অনিৰ্দিষ্ট গ্ৰাফ, ২.অনিৰ্দিষ্ট গ্ৰাফ","1.വ്യക്തമല്ലാത്ത ഗ്രാഫ്, 2. വ്യക്തമാക്കാത്ത ഗ്രാഫ്"
একে দিশৰ সেৱাৰ সময়,ഒരേ ദിശയിലുള്ള സേവന സമയം
বাতিল কৰক,റദ്ദാക്കുക
"1.অফৰ্মেট কৰা ডিস্ক, 2.অফৰ্মেট কৰা ডিস্ক","1.ഫോർമാറ്റ് ചെയ്യാത്ത ഡിസ്ക്, 2. ഫോർമാറ്റ് ചെയ്യാത്ത ഡിസ്ക്"
মেপিং,മാപ്പിംഗ്
"১.ইউনিকোড, ২.একক ক&#39;ড","1.യൂണികോഡ്, 2.ഏക കോഡ്"
অনিৰ্দিষ্ট গছ,വ്യക്തമാക്കാത്ത മരം
সমান সম্পদ অৱস্থান মূল্যায়ক (YRL),തുല്യ റിസോഴ്സ് ലൊക്കേഷൻ അസെസർ (YRL)
এটা প্ৰচেছিং,ഒരു പ്രോസസ്സിംഗ്
অনন্য,അതുല്യമായ
অৰক্ষাহীন টুইষ্টেড ডাবলছ (UTP),അൺഷീൽഡ് ട്വിസ്റ്റഡ് ഡബിൾസ് (UTP)
"১.ইউনিট, ২. সত্তা","1.യൂണിറ്റ്, 2. യൂണിറ്റ്"
ইউনিটৰ ঠিকনা,യൂണിറ്റ് വിലാസം
একক ব্যৱধান,യൂണിറ്റ് ഇടവേള
ইউনিট পৰীক্ষা,യൂണിറ്റ് ടെസ്റ്റ്
ইউনিট ক&#39;ড,യൂണിറ്റ് കോഡ്
এটা পোষ্ট,ഒരു പോസ്റ്റ്
ইউনিভাৰ্চেল এছিংক্ৰ&#39;নাছ ৰিচিভাৰ/প্ৰেৰক (UART),യൂണിവേഴ്സൽ അസിൻക്രണസ് റിസീവർ/അയക്കുന്നയാൾ (UART)
ইউনিভাৰ্চেল ফ্লিপ-ফ্লপ,സാർവത്രിക ഫ്ലിപ്പ് ഫ്ലോപ്പ്
সাধাৰণ গোট,പൊതുവായ സെറ്റ്
সাৰ্বজনীন চৰিত্ৰৰ গোট,സാർവത്രിക പ്രതീക സെറ്റ്
ইউনিক্স,unix
বিপাশা,വിപാശ
অসংৰক্ষিত অঞ্চল,റിസർവ് ചെയ്യാത്ത പ്രദേശം
অসংৰক্ষিত ফাইল (ফাইল),റിസർവ് ചെയ്യാത്ത ഫയൽ (ഫയൽ)
অপ্ৰৱেশযোগ্য,എത്തിച്ചേരാനാകാത്ത
অনাদৃত,ഇഷ്ടപ്പെടാത്ത
অসংৰক্ষিত,റിസർവ് ചെയ്യാത്തത്
বিফল কল,പരാജയപ്പെട്ട കോൾ
untar,അണ്ടർ
অসামঞ্জস্যতাসমূহ আপডেট কৰক,പൊരുത്തക്കേടുകൾ അപ്ഡേറ്റ് ചെയ്യുക
আপডেট কৰা ফাইল,പുതുക്കിയ ഫയൽ
নবীকৰণ,അപ്ഡേറ്റ് ചെയ്യുക
বিকশিত কৰা,നവീകരിക്കുക
বিকশিত কৰা,നവീകരിക്കുക
আপলিংক,അപ്ലിങ്ക്
উচ্চ বোজা,ഉയർന്ന ലോഡ്
ওভাৰহেড মেমৰি এৰিয়া,ഓവർഹെഡ് മെമ്മറി ഏരിയ
"1. প্ৰতি প্ৰবাহত, 2. বিৰূপ","1. ഓരോ പ്രവാഹത്തിനും, 2. പ്രതികൂലം"
অভাৰটাইম,അധിക സമയം
"১.উপৰ, ২.উপৰ, ৩.উপৰলৈ","1.അപ്പർ, 2.അപ്പർ, 3.മുകളിലേക്ക്"
"১.ইউজনেট, ২.ব্যৱহাৰ","1.Usenet, 2.Use"
"১.নেট ব্যৱহাৰকাৰী, ২.ব্যৱহাৰকাৰী","1.നെറ്റ് ഉപയോക്താവ്, 2.ഉപയോക്താവ്"
ব্যৱহাৰকাৰী এজেন্ট,ഉപയോക്തൃ ഏജന്റ്
ব্যৱহাৰকাৰী প্ৰমাণীকৰণ,ഉപയോക്തൃ പ്രാമാണീകരണം
ব্যৱহাৰকাৰী তথ্য পৰ্যবেক্ষণ প্ৰটোকল (UDP),ഉപയോക്തൃ ഡാറ്റ മോണിറ്ററിംഗ് പ്രോട്ടോക്കോൾ (UDP)
ব্যৱহাৰকাৰী অনুকূল,ഉപയോക്ത ഹിതകരം
ব্যৱহাৰকাৰী পৰিচয়,ഉപയോക്തൃ ഐഡന്റിറ്റി
ব্যৱহাৰকাৰী পৰিচয় (UID),ഉപയോക്തൃ ഐഡന്റിറ്റി (UID)
ব্যৱহাৰকাৰী আন্তঃপৃষ্ঠ,ഉപയോക്തൃ ഇന്റർഫേസ്
ব্যৱহাৰকাৰীৰ নাম,ഉപയോക്തൃനാമം
"1. ব্যৱহাৰকাৰী আলেখ্যন, 2. ব্যৱহাৰকাৰী আলেখ্যন","1. ഉപയോക്തൃ പ്രൊഫൈൽ, 2. ഉപയോക്തൃ പ്രൊഫൈൽ"
কামৰ বস্তু,യൂട്ടിലിറ്റി
ইউটিলিটি চফ্টৱেৰ,യൂട്ടിലിറ്റി സോഫ്റ്റ്വെയർ
"১.বৈধ, ২.বৈধ","1.സാധുതയുള്ള, 2.സാധുവായ"
"১বৈধকৰণ, ২.বৈধকৰণ","1 മൂല്യനിർണ്ണയം, 2. മൂല്യനിർണ്ണയം"
বৈধকৰণ প্ৰটোকল,മൂല്യനിർണ്ണയ പ്രോട്ടോക്കോൾ
বৈধকৰণ পৰীক্ষা,മൂല്യനിർണ്ണയ പരിശോധന
"১.বৈধতা পৰীক্ষা, ২.বৈধতা পৰীক্ষা","1. സാധുത പരിശോധന, 2. സാധുത പരിശോധന"
মূল্যৱান নেটৱাৰ্ক (VAN),മൂല്യവത്തായ നെറ്റ്‌വർക്ക് (VAN)
মূল্যৱান পুনৰ বিক্ৰেতা (VAR),മൂല്യവത്തായ റീസെല്ലർ (VAR)
মিছিং পইণ্ট,നഷ്ടപ്പെട്ട പോയിന്റ്
"১.বাষ্পৰ সামগ্ৰী, ২. ভাপ পাত্ৰ","1. വേപ്പർവെയർ, 2. നീരാവി പാത്രം"
ভ্যাৰিয়েন্স,വ്യത്യാസം
ভেৰিয়েবল ঠিকনা,വേരിയബിൾ വിലാസം
ভেৰিয়েবল বিট হাৰ,വേരിയബിൾ ബിറ്റ് നിരക്ക്
ভেৰিয়েবল ক্ষেত্ৰৰ দৈৰ্ঘ্য,വേരിയബിൾ ഫീൽഡ് നീളം
"1.ভেৰিয়েবল লেংথ ক&#39;ড, 2.ভেৰিয়েবল লেংথ ক&#39;ড","1.വേരിയബിൾ ലെങ്ത്ത് കോഡ്, 2. വേരിയബിൾ ലെങ്ത്ത് കോഡ്"
"১.চলকৰ নাম, ২.চলকৰ নাম, ৩.চলকৰ নাম","1. വേരിയബിൾ നാമം, 2. വേരിയബിൾ നാമം, 3. വേരിയബിൾ നാമം"
"1. চলক, 2. লৰৃ - চৰ হৈ থকা","1. വേരിയബിൾ, 2. വേരിയബിൾ"
ভেক্টৰ,വെക്റ്റർ
"1.ভেক্টৰ গ্রাফিক্স, 2.ভেক্টৰ গ্রাফিক্স","1.വെക്റ്റർ ഗ്രാഫിക്സ്, 2.വെക്റ്റർ ഗ്രാഫിക്സ്"
ভেক্টৰ প্ৰচেছিং,വെക്റ്റർ പ്രോസസ്സിംഗ്
ভেক্টৰাইজড ইন্টাৰপ্ৰট,വെക്റ്ററൈസ്ഡ് ഇന്ററപ്റ്റ്
ভেন ডায়াগ্ৰাম,വെൻ &#39;രേഖാചിത്രം
পৰীক্ষণ আৰু বৈধকৰণ (V&amp;V),സ്ഥിരീകരണവും മൂല്യനിർണ്ണയവും (V&amp;V)
ৰূপান্তৰ নিয়ন্ত্ৰণ,പരിവർത്തന നിയന്ത്രണം
