Punjabi,Tamil
ਮਾਈਕਰੋਸਪੋਰ ਮਾਂ ਸੈੱਲ,மைக்ரோஸ்போர் தாய் செல்
ਮਾਈਕਰੋਸਪੋਰਸ,மைக்ரோஸ்போர்
ਮਾਈਕ੍ਰੋਟੋਮ,மைக்ரோடோம்
ਮਾਈਕ੍ਰੋਟੋਗ੍ਰਾਫੀ,மைக்ரோடோபோகிராபி
ਮਿਡ-ਸੀਜ਼ਨ ਸੁਧਾਰ,நடுப்பகுதி திருத்தம்
ਮਾਈਗ੍ਰੇਸ਼ਨ,இடம்பெயர்வு
ਦੁੱਧ ਅਨਾਜ ਪੜਾਅ,பால் தானிய நிலை
ਮਿਲਪੀਦ,மில்லோபீட்
ਮਿਲਟਸ,தினை
ਮਿਲਿੰਗ ਰਿਕਵਰੀ,அரைக்கும் மீட்பு
ਮਿਲਿੰਗ,அரைத்தல்
ਖਣਿਜ ਪੋਸ਼ਣ,கனிம ஊட்டச்சத்து
ਖਣਿਜ ਮਿੱਟੀ,கனிம மண்
ਖਣਿਜ,கனிமமயமாக்கல்
ਖਣਿਜ,தாதுக்கள்
ਘੱਟੋ ਘੱਟ ਥਰਮਾਮੀਟਰ,குறைந்தபட்ச வெப்பமானி
ਘੱਟੋ ਘੱਟ ਖੇਤ,குறைந்தபட்ச உழவு
ਮਾਮੂਲੀ ਫਸਲਾਂ,சிறிய பயிர்கள்
Miyotic ਇੰਡੈਕਸ,மியோடிக் இன்டெக்ஸ்
ਗਲਤ ਵਿਆਖਿਆ,மாயை பிறழ்வு
ਧੁੰਦਲੀ ਸਿੰਚਾਈ,மூடுபனி நீர்ப்பாசனம்
ਧੁੰਦ,மூடுபனி
ਮਾਈਟੋਚੋਂਡਰੀਆ,மைட்டோகாண்ட்ரியா
ਮੀਟੋਸਿਸ,மைட்டோசிஸ்
ਮਿਟਸਚਰਲਿਚ ਦਾ ਕਾਨੂੰਨ,மிட்செர்லிச்சின் சட்டம்
ਮਿਕਸਡ ਫਸਲ,கலப்பு பயிர்
ਮਿਕਸਡ ਖੇਤੀ,கலப்பு விவசாயம்
ਮਿਕਸਡ ਖਾਦ,கலப்பு உரம்
ਮਿਕਸਡ ਚਰਾਉਣ ਵਾਲੇ,கலப்பு மேய்ச்சல்
ਮਿਕਸਡ ਸਵਰਡ,கலப்பு ஸ்வார்ட்
ਮਾਡਲ,மாதிரி
ਮਾਡਲਿੰਗ,மாடலிங்
ਸੰਸ਼ੋਧਿਤ ਵਾਤਾਵਰਣ ਪੈਕਜਿੰਗ,மாற்றியமைக்கப்பட்ட வளிமண்டல பேக்கேஜிங்
ਨਮੀ ਉਪਲਬਧਤਾ ਇੰਡੈਕਸ,ஈரப்பதம் கிடைக்கும் அட்டவணை
ਨਮੀ ਘਾਟਾ ਇੰਡੈਕਸ,ஈரப்பதம் பற்றாக்குறை அட்டவணை
ਨਮੀ ਬਰਾਬਰ,ஈரப்பதம் சமம்
ਨਮੀ ਸ਼ਾਸਨ,ஈரப்பதம் ஆட்சி
ਨਮੀ ਜਾਰੀ ਕਰਵ,ஈரப்பதம் வெளியீட்டு வளைவு
ਨਮੀ ਧਾਰਨ,ஈரப்பதம் தக்கவைத்தல்
ਨਮੀ ਦਾ ਤਣਾਅ,ஈரப்பதம் மன அழுத்தம்
ਨਮੀ ਤਣਾਅ,ஈரப்பதம் பதற்றம்
ਨਮੀ,ஈரப்பதம்
ਮੋਲਰ ਹੱਲ,மோலார் தீர்வு
ਗੁੜ,மோலாஸ்கள்
ਮੋਲ ਡਰੇਨੇਜ,மோல் வடிகால்
ਅਣੂ ਜੀਵ ਵਿਗਿਆਨ,மூலக்கூறு உயிரியல்
ਅਣੂ ਪ੍ਰਜਨਨ,மூலக்கூறு இனப்பெருக்கம்
ਅਣੂ ਹਾਈਬ੍ਰਿਡਾਈਜ਼ੇਸ਼ਨ,மூலக்கூறு கலப்பின
ਮੋਲਸਕਾਈਡ,Mollusciced
ਮੁਦਰਾ ਲਾਭ ਇੰਡੈਕਸ (ਮਾਈ),நாணய நன்மை அட்டவணை (MAI)
ਮੋਨੋਕਲੋਨਲ ਐਂਟੀਬਾਡੀ,மோனோக்ளோனல் ஆன்டிபாடி
ਮੋਨੋਕੋਟਲੇਡਨਜ਼,மோனோகோட்டிலிடன்கள்
ਮੋਨੋਕ੍ਰੋਪ (ਏਕਾਧਿਕਾਰ),மோனோக்ரோப் (ஒற்றை வளர்ப்பு)
ਮੋਨੋਇੰਸ,மோனோசியஸ்
ਮੋਨੋਸੇਨੇਸਿਸ,மோனோஜெனெஸிஸ்
ਮੋਨੋਹਾਇਬ੍ਰਿਡ,மோனோஹைப்ரிட்
ਮੋਨੋਜ਼ੀਗੋਟਿਕ,மோனோசைகோடிக்
ਮੌਨਸੂਨ,மழைக்காலம்
ਮੋਂਟੀਮੋਰਿਲੋਨਾਈਟ,மான்ட்மொரில்லோனைட்
ਮੂਅਰ,மூர்
ਮੋਰ,மோர்
ਮੋਰਗਨ ਯੂਨਿਟ,மோர்கன் பிரிவு
ਮੋਰਫੋਜੀਨੇਸਿਸ,மார்போஜெனெஸிஸ்
ਰੂਪ ਵਿਗਿਆਨਿਕ ਅਨੁਕੂਲਤਾ,உருவவியல் தழுவல்
ਰੂਪ ਵਿਗਿਆਨ,உருவவியல்
ਗਿਰਵੀਨਾਮਾ,அடமானம்
Mottle,மோட்டில்
ਪਿਘਲਣਾ,மோட்லிங்
ਮੋਲਡ,அச்சு
ਮੋਲਿੰਗ,Moulding
ਟੀਲਾ ਸਭਿਆਚਾਰ,மவுண்ட் கலாச்சாரம்
ਸਭ ਤੋਂ ਵੱਧ ਪਰਤ,மவுண்ட் அடுக்கு
ਕਮਰ,அறுக்கும்
ਕਣਕ,வெட்டுதல்
ਮੁਖੜਾ,மியூசிலேஜ்
ਚੁੱਪ ਮਿੱਟੀ,மண் மண்
ਚਿੱਕੜ,சேற்று
ਮਫਲ,மஃபிள்
ਮਲਚ ਦੀ ਖੇਤੀ,தழைக்கூளம் விவசாயம்
ਮਲਚ ਦਾ ਖੇਤ,தழைக்கூளம் உழவு
ਮਲਚ,தழைக்கூளம்
ਮਲਚਿੰਗ,தழைக்கூளம்
Mull,மல்
ਮਲਟੀ ਮੰਜ਼ਿਲ ਦੀ ਫਸਲ,பல மாடி பயிர்
ਮਲਟੀਪਲ ਸੰਬੰਧ,பல தொடர்பு
ਮਲਟੀਪਲ ਫਸਲਿੰਗ,பல பயிர்
ਮਲਟੀਪਲ ਫਸਲਿੰਗ ਇੰਡੈਕਸ,பல பயிர் அட்டவணை
ਮਲਟੀਪਲ ਕਰਾਸ,பல குறுக்கு
ਕਈ ਵਿਰੋਧ,பல எதிர்ப்பு
ਮਲਟੀਵਾਇਰੈਟ,பன்முகத்தன்மை
ਮਲਟੀਜੀਜੋਟਿਕ,மல்டிசைகோடிக்
ਮੰਮੀ,மம்மிஃபிகேஷன்
ਭੜਕਿਆ ਫਲ,மம்மியப்பட்ட பழம்
ਮਸਕੋਵਾਈਟ,மஸ்கோவைட்
ਖੁੰਭ,காளான்
ਵਿਗਾੜ,பிறழ்வு
ਪਰਿਵਰਤਨ,பிறழ்ந்த
ਪਰਿਵਰਤਨ,பிறழ்வு
ਆਪਸੀ ਰੋਕ,பரஸ்பர தடுப்பு
ਮਹਿਲਾ,பரஸ்பரம்
Mycelium,மைசீலியம்
ਮਾਈਕੋਲੋਜੀ,மைக்காலஜி
ਮਾਈਕੋਪਲਾਸਮਾ,மைக்கோபிளாஸ்மா
ਮਾਈਕੋਰਿਹਿਜ਼ਾ,மைக்கோரைசா
ਗਦਾ,Mace
ਮਦਰ,மதர்
ਮਧੁਦਾਸ,மதுக்கா
ਮੱਕੀ,சோளம்
ਮੱਖਣ,மக்கனா
ਮੈਂਡਰਿਨ,மாண்டரின்
ਅੰਬ ਜ਼ਿੰਜਰ,மாம்பழ ஜிங்கர்
ਅੰਬ,மாங்கனி
"ਮਾਰਗੋਸਾ, ਨਿੰਮ","மார்கோசா, வேப்பம்"
ਮੈਰੀਗੋਲਡ,சாமந்தி
ਮਸਤਾਂ ਦਾ ਰੁੱਖ,மாஸ்டிக் மரம்
ਮਰਲਿਲ,மெரில்
ਮੇਸਟਾ,மெஸ்டா
ਪੁਦੀਨੇ,புதினா
ਮੋਲੂਕਾ ਬੀਨ,மொலுக்கா பீன்
ਬਾਂਦਰ ਜੈਕ,குரங்கு ஜாக்
ਮੋਰਿੰਗਾ,மோரிங்கா
ਸਵੇਰ ਦੀ ਮਹਿਮਾ (ਕਨਵਾਈਟਰੋਲਵੂਲਸ),காலை மகிமை (கான்வோல்வலஸ்)
ਮੋਸਮਬੀ,மொசம்பி
ਕੀੜਾ ਬੀਨ,அந்துப்பூச்சி பீன்
ਮਲਬੇਰੀ,மல்பெரி
ਖੁੰਭ,காளான்
ਮਸ਼ਕ,கஸ்தூரி முலாம்பழம்
ਹੰਕਾਰੀ,கஸ்தூரி
ਰਾਈ,கடுகு
ਮਰਟਲ,மிர்ட்டல்
ਮੈਪਿਅਰ ਘਾਹ,மேப்பியர் புல்
Maly ਬੱਗ,மீலி பிழை
ਮਿਜ,மிட்ஜ்
ਦੇਕਣ,பூச்சிகள்
ਬਾਂਦਰ,குரங்கு
ਮੱਛਰ,கொசு
ਕੀੜਾ,அந்துப்பூச்சி
ਮੀਟਰ ਵਿਗਿਆਨੀ,வானிலை ஆய்வாளர்
ਮਾਈਕਰੋਬੋਲੋਜਿਸਟ,நுண்ணுயிரியலாளர்
ਮਾਈਕੋਲੋਜਿਸਟ,மைக்காலஜிஸ்ட்
ਨੈਨੋਟੈਕਨੋਲੋਜੀ,நானோ தொழில்நுட்பம்
ਨੈਪਲਫਾਰਮ,நாபிஃபார்ம்
ਨਸ਼ੀਲੇ ਪਦਾਰਥ,போதைப்பொருள்
ਨਾਸਿਕ ਲਹਿਰ,நாஸ்டா இயக்கம்
ਰਾਸ਼ਟਰੀ ਪ੍ਰਦਰਸ਼ਨ,தேசிய ஆர்ப்பாட்டம்
ਰਾਸ਼ਟਰੀਕਰਨ (ਜ਼ਮੀਨ ਦਾ),தேசியமயமாக்கல் (நிலத்தின்)
ਕੁਦਰਤੀ,இயற்கை
ਕੁਦਰਤੀ ro ਿੱਡ,இயற்கை அரிப்பு
ਕੁਦਰਤੀ ਖੇਤੀ,இயற்கை விவசாயம்
ਕੁਦਰਤੀ ਸਾਧਨ,இயற்கை வளங்கள்
ਕੁਦਰਤੀ ਚੋਣ,இயற்கை தேர்வு
ਕੁਦਰਤੀ ਬਨਸਪਤੀ,இயற்கை தாவரங்கள்
ਗਰਦਨ (ਹੌਰਟ),கழுத்து (ஹார்ட்)
ਨੇਕਰੋਸਿਸ,நெக்ரோசிஸ்
ਅੰਮ੍ਰਿਤ,தேன்
ਨਕਾਰਾਤਮਕ ਅਲੀਲਿਓਪੈਥੀ,எதிர்மறை அலெலோபதி
ਸ਼ੁੱਧਤਾ,Nematicide
ਨੈਟੋਡ ਰੋਧਕ ਰੂਟਸਟੌਕ,நெமடோட் எதிர்ப்பு ரூட்ஸ்டாக்
ਨਮਤਾਗਤ,வராலியல்
Neoteney,நியோடெனி
ਨੈੱਟ ਸਹਿਯੋਗ ਦੀ ਦਰ (ਨਰ),நிகர ஒருங்கிணைப்பு விகிதம் (NAR)
ਸ਼ੁੱਧ ਲਾਭ,நிகர ஆதாயம்
ਸ਼ੁੱਧ ਆਮਦਨੀ (ਖੇਤੀ ਆਮਦਨੀ),நிகர வருமானம் (பண்ணை வருமானம்)
ਜਾਲ ਸਿੰਚਾਈ ਦੀ ਜ਼ਰੂਰਤ,நிகர நீர்ப்பாசன தேவை
ਸ਼ੁੱਧ ਉਤਪਾਦਕਤਾ,நிகர உற்பத்தித்திறன்
ਸ਼ੁੱਧ ਵਾਪਸੀ,நிகர வருவாய்
ਜਾਲ,வலைகள்
ਨਿ ur ਰੋਨ,நரம்பியல்
ਨਿਰਪੱਖ,நடுநிலை
ਨਿਰਪੱਖਵਾਦ,நடுநிலைவாதம்
ਨਿਰਪੱਖਤਾ,நடுநிலைப்படுத்தல்
ਨਿਰਪੱਖ ਮਿੱਟੀ,நடுநிலை மண்
ਨਿ ut ਟ੍ਰੋਨ ਨਮੀ ਮੀਟਰ,நியூட்ரான் ஈரப்பதம் மீட்டர்
Niche,முக்கிய
ਨਿਕੋਟਿਨ,நிகோடின்
ਰਾਤ ਦੀ ਮਿੱਟੀ,இரவு மண்
ਨਾਈਟ੍ਰੇਟ ਆਰਮੇਸ਼ਨ,நைட்ரேட் ஒருங்கிணைப்பு
ਨਾਈਟ੍ਰੇਟ ਕਮੀ,நைட்ரேட் குறைப்பு
ਨਾਈਟ੍ਰੇਟ ਜ਼ਹਿਰੀਲੇਪਨ,நைட்ரேட் நச்சுத்தன்மை
Nitre,நைட்ரே
ਨਾਈਟ੍ਰੇਸ਼ਨ ਇਨਿਹਿਬਟਰ,நைட்ரிஃபிகேஷன் இன்ஹிபிட்டர்
ਨਾਈਟ੍ਰੋਜਨਸ ਅਭੇਦ,நைட்ரஜன் ஒருங்கிணைப்பு
ਨਾਈਟ੍ਰੋਜਨ ਚੱਕਰ,நைட்ரஜன் சுழற்சி
ਨਾਈਟ੍ਰੋਜਨ ਦੀ ਘਾਟ,நைட்ரஜன் குறைபாடு
ਨਾਈਟ੍ਰੋਜਨ ਨਿਰਧਾਰਨ,நைட்ரஜன் நிர்ணயம்
ਨਾਈਟ੍ਰੋਜਨਸ,நைட்ரஜன்
ਨਬਾਇਜ਼,நோபலைசேஷன்
ਨੇਕ ਗੰਨਾ,உன்னத கரும்பு
ਰਾਤ ਨੂੰ,இரவு
ਨੋਡ,முனை
ਹਿਲਾ ਕੇ ਪੌਦਾ,முடிக்கப்பட்ட ஆலை
ਹੱਡੀ,முடிச்சு
ਨਾਨੁਡਲ,முடிச்சு
ਨਾਮਨਜ਼,நாடோடி
ਨਾਮਕਰਨ,பெயரிடல்
ਗੈਰ ਵਿਕਲੀ,அல்லாத அலெலிக்
ਗੈਰ ਕੇਸ਼ਿਕਾ ਦਾ ਦਰਦ,அல்லாத தந்துகி துளை
ਗੈਰ ਰਸਮੀ ਫਸਲ,போட்டியிடும் பயிர்
ਬਕਵਾਸ ਪਰਿਵਰਤਨ,முட்டாள்தனமான பிறழ்வு
ਗੈਰ ਮਹੱਤਵਪੂਰਨ,குறிப்பிடத்தக்க அல்ல
ਗੈਰ-ਐਸਿਡ ਫਾਰਮਿੰਗ ਖਾਦ,அசிட் அல்லாத உருவம் உரத்தை உருவாக்குகிறது
ਗੈਰ-ਸੰਜੋਗ,தொடர்பு கொள்ளாதது
ਗੈਰ-ਡਿਸਕ੍ਰਿਪਟ (ਜਾਨਵਰ),விவரிக்கப்படாத (விலங்கு)
ਗੈਰ-ਜ਼ਰੂਰੀ ਤੱਤ,அத்தியாவசியமற்ற உறுப்பு
ਗੈਰ-ਇਕਮੈਜੈਨਸ,மதுபானம் அல்லாத
ਗੈਰ-ਹਿੱਮੋਲਗਸ,ஹோமோலாஜஸ் அல்லாத
ਗੈਰ-ਪੋਲਰ ਅਹਾਤੇ,துருவமற்ற கலவை
ਗੈਰ-ਨਵਿਆਉਣਯੋਗ Energy ਰਜਾ,புதுப்பிக்க முடியாத ஆற்றல்
ਗੈਰ-ਚੋਣਵੇਂ ਸੰਪਰਕ ਜਬੀਨੀਡ,தேர்ந்தெடுக்கப்படாதது களைக்கொல்லியை தொடர்பு கொள்ளுங்கள்
ਗੈਰ-ਚੋਣਵੇਂ ਜੜੀ-ਬੂਟੀਆਂ,தேர்ந்தெடுக்கப்படாத களைக்கொல்லி
ਗੈਰ-ਪ੍ਰਤੀਕ ਨਾਈਟ੍ਰੋਜਨ ਨਿਰਧਾਰਨ,சிம்பியோடிக் அல்லாத நைட்ரஜன் நிர்ணயம்
ਸਧਾਰਣ ਵੰਡ,சாதாரண விநியோகம்
ਸਧਾਰਣ ਬੂਟੇ,சாதாரண நாற்றுகள்
ਸਧਾਰਣ ਹੱਲ,சாதாரண தீர்வு
ਸਧਾਰਣ,இயல்பாக்குதல்
ਉੱਤਰੀ ਧੁੰਦਲਾ,வடக்கு வெடிப்பு
ਸੂਝਵਾਨ ਬਿਮਾਰੀ,அறிவிக்கக்கூடிய நோய்
ਕੋਈ ਵੀ ਬੀਜਣ ਤੱਕ,நடவு இல்லை
ਖਤਰਨਾਕ ਬੂਟੀ,தீங்கு விளைவிக்கும் களைகள்
ਪ੍ਰਮਾਣੂ ਚੁੰਬਕੀ,அணு காந்தம்
ਨਿ nuc ਕਲੀ ਐਸਿਡ,கருக்கள் அமிலம்
ਪ੍ਰਮਾਣਕ,நியூக்ளியோபாக்டர்
ਪ੍ਰਮਾਣੂ,நியூக்ளியோலஸ்
ਨਿਵੇਕਾਈਡ,உட்கரு அமிலம்
ਨਿ nuc ਕਲੀਅਸ,கரு
ਨਲ ਹਾਈਪੋਥੇਸਿਸ,பூஜ்ய கருதுகோள்
Nuallismic,Fullisomic
ਨਲ-ਪਰਿਵਰਤਨ,பூஜ்ய-பிறழ்வு
ਨਰਸ ਸੈੱਲ,செவிலியர் செல்
ਨਰਸ ਫਸਲ,செவிலியர் பயிர்
ਨਰਸਰੀ,நர்சரி
ਗਿਰੀਦਾਰ,நட்
ਪੌਸ਼ਟਿਕ ਸਾਈਕਲਿੰਗ,ஊட்டச்சத்து சைக்கிள் ஓட்டுதல்
ਪੌਸ਼ਟਿਕ ਘਾਟ ਦੇ ਲੱਛਣ,ஊட்டச்சத்து குறைபாடு அறிகுறிகள்
ਪੋਸ਼ਣ,ஊட்டச்சத்து
ਪੌਸ਼ਟਿਕ ਮੁੱਲ,ஊட்டச்சத்து மதிப்பு
ਪੌਸ਼ਟਿਕ ਮੁੱਲ ਇੰਡੈਕਸ,ஊட்டச்சத்து மதிப்பு அட்டவணை
ਖੇਤੀ ਨਾਲ ਜੁੜੇ ਮਹੱਤਵਪੂਰਨ ਪੌਦਿਆਂ ਦੇ ਨਾਮ,விவசாயம் தொடர்பான முக்கியமான தாவரங்களின் பெயர்கள்
ਨਾਗਈ ਕਪੜੇ,நாகாய் கற்பூரம்
ਨਾਰਸੀਸਸ,நர்சிஸஸ்
ਨਾਈਜੀਲਾ,நிஜெல்லா
ਨਾਈਜਰ,நைஜர்
ਰਾਤ ਜੌਮਾਈਨ,இரவு மல்லிகை
ਨੀਪਾ ਪਾਮ,நிபா பாம்
ਗਿਰੀ ਘਾਹ,நட் புல்
ਅਖਰੋਟ ਦੀ ਸੇਵਾ,நட்டு செட்ஜ்
ਗਿਰੀਦਾਰ,ஜாதிக்காய்
ਨੈਟੋਡੋਡ,நூற்புழு
ਗਿਰੀ ਦੇ ਵੇਵਿਲ,நட்டு அந்துப்பூச்சி
ਨਿਰਮਿਤੀ,நெமடவியலாளர்
ਐਰੋਬਜ਼ ਨੂੰ ਜ਼ਿੰਮੇਵਾਰ,ஏரோப்கள்
ਅਨੈਰੋਬਜ਼ ਨੂੰ ਜ਼ਿੰਮੇਵਾਰ,கடமைப்பட்ட காற்றில்லா
ਪਰਜੀਵੀ ਨੂੰ ਜ਼ਿੰਮੇਵਾਰ,கடமைப்பட்ட ஒட்டுண்ணி
ਜ਼ਿੰਮੇਵਾਰ,கட்டாயம்
ਬੰਦ ਕਰਨ ਵਾਲੇ ਪੌਦੇ,ஆஃப் வகை தாவரங்கள்
ਤੇਲ ਕੇਕ,எண்ணெய் கேக்
ਓਕਾਜ਼ਕੀ ਟੁਕੜੇ,ஒகாசாகி துண்டு
ਓਲੇਰਿਕਲਚਰ,Olericulture
ਓਲੀਗੋਜੀਨ,ஒலிகோஜீன்
ਓਲੀਗੋਨਯੂਕਲੋਟਾਈਡ,ஒலிகோணுக்ளியோடைடு
ਜੈਤੂਨ ਦਾ ਤੇਲ,ஆலிவ் எண்ணெய்
ਓਮੇਗਾ -3-ਚਰਬੀ ਐਸਿਡ,ஒமேகா -3-கொழுப்பு அமிலம்
ਸਰਬੋਤਮ,சர்வ வல்லமையுள்ள
ਓਨਕੋ ਜੀ,ஆன்கோஜீன்
ਓਨਕੋਜੇਨਿਕ ਵਾਇਰਸ,ஆன்கோஜெனிக் வைரஸ்
ਓਨਕੋਲੋਜੀ,ஆன்காலஜி
ਫਾਰਮ ਰਿਸਰਚ,பண்ணை ஆராய்ச்சி
Oocyte,ஓசைட்
ਓਪਰੇਟਿੰਗ ਲਾਗਤ,இயக்க செலவு
ਓਪਰਨ,ஓபரான்
ਮੌਕਾ ਵੀ,வாய்ப்பு பயிர்
ਸਰਵੋਤਮ ਖੁਰਾਕ,உகந்த டோஸ்
ਸਰਵੋਤਮ ਆਰਥਿਕ ਖੁਰਾਕ,உகந்த பொருளாதார டோஸ்
ਬਗੀਚੇ ਕੁਸ਼ਲਤਾ,பழத்தோட்ட செயல்திறன்
ਜੈਵਿਕ ਖੇਤੀਬਾੜੀ,கரிம வேளாண்மை
ਜੈਵਿਕ ਕੋਲਾਇਡਜ਼,ஆர்கானிக் கூழ்
ਜੈਵਿਕ ਖੇਤੀ,கரிம வேளாண்மை
ਜੈਵਿਕ ਖਾਦ,கரிம உரம்
ਜੈਵਿਕ ਪਦਾਰਥ,கரிம விஷயம்
ਜੈਵਿਕ ਨਾਈਟ੍ਰੋਜਨ (ਮਿੱਟੀ),கரிம நைட்ரஜன் (மண்)
ਜੈਵਿਕ ਫਾਸਫੋਰਸ,கரிம பாஸ்பரஸ்
ਜੈਵਿਕ ਮਿੱਟੀ,கரிம மண்
ਜੈਵਿਕ ਰਹਿਤ,ஆர்கானிக் கழிவுகள்
ਜੈਵਿਕ,கரிம
ਸੰਗਠਿਤ ਮਾਰਕੀਟਿੰਗ,ஒழுங்கமைக்கப்பட்ட சந்தைப்படுத்தல்
ਜੈਵਸੀ,ஆர்கனோஜெனெஸிஸ்
ਆਰਗੇਨੋਲਪਟਿਕ ਮੁਲਾਂਕਣ,ஆர்கனோலெப்டிக் மதிப்பீடு
ਓਨਿਨਾਈਟੋਲੋਜੀ,ஒன்னிண்டாலஜி
ਆਰਥੋਡਾਕਸ ਬੀਜ,ஆர்த்தடாக்ஸ் விதை
ਆਰਥੋਗੋਨਲ ਪੋਲੀਨੋਮਿਲੀਅਲ ਸਮੀਕਰਨ,ஆர்த்தோகனல் பல்லுறுப்புறுப்பு சமன்பாடு
ਓਸਮੋਸਿਸ,சவ்வூடுபரவல்
ਓਸੋਮੋਟਿਕ ਪ੍ਰਭਾਵ,ஆஸ்மோடிக் விளைவு
ਓਸੋਮੋਟਿਕ ਸਮਰੱਥਾ,ஆஸ்மோடிக் ஆற்றல்
ਪ੍ਰਕੋਪ,தீவிர நோய்ப் பரவல்
ਬਾਹਰ ਪ੍ਰਜਨਨ,இனப்பெருக்கம்
ਓਵਨ,சூளை
ਓਵਰਵਿੰਟਰ,ஓவர்விண்டர்
ਓਵਰਲੈਪਿੰਗ ਪੀੜ੍ਹੀ,ஒன்றுடன் ஒன்று தலைமுறை
ਅੰਡਾਸ਼ਯ,முட்டை
ਆਕਸੀਕਰਨ,ஆக்சிஜனேற்றம்
ਆਕਸੀਲੋਫਾਈਟਸ,ஆக்ஸிலோஃபைட்டுகள்
ਜਵੀ,ஓட்ஸ்
ਤੇਲ ਪਾਮ,எண்ணெய் பனை
ਓਲੇਂਡਰ,ஒலியாண்டர்
ਜੈਤੂਨ,ஆலிவ்
ਪਿਆਜ,வெங்காயம்
ਅਫੀਮ ਭੁੱਕੀ,ஓபியம் பாப்பி
"ਓਰੀਐਂਟਲ ਜਹਾਜ਼, ਯੂਰਪੀਅਨ ਜਹਾਜ਼ ਦਾ ਦਰੱਖਤ","ஓரியண்டல் விமானம், ஐரோப்பிய விமான மரம்"
ਪੈਕਿੰਗ,பொதி
ਪੈਡੌਕ,துடுப்பு
ਪੇਅਰ ਕਤਾਰ ਲਾਉਣਾ,ஜோடி வரிசை நடவு
ਅਣਗਿਣਤਾ,விதை
ਪੈਨਿਕਲ,பேனிகல்
ਪੈਰੈਂਟ੍ਰਿਕ ਇਨਵਰਜ਼ਨ,பாராசென்ட்ரிக் தலைகீழ்
ਪੈਰਾਮੀਟਰ,அளவுரு
ਪਰਜੀਵੀ,ஒட்டுண்ணி
ਪਾਰਬੰਦ,பரவும்
ਪੈਰੈਂਟੀਮਾ,பாரன்கிமா
ਪੇਰੈਂਟ ਚੱਟਾਨ,பெற்றோர் ராக்
ਪਰਕਾ ਨੂੰ ਸੋਕਾ,பார்னென்ட் வறட்சி
ਪਾਰਟਹੇਨੇਗੇਨੇਸਿਸ,பார்த்தினோஜெனெஸிஸ்
ਅੰਸ਼ਕ ਕਾਰਕ ਉਤਪਾਦਕਤਾ,பகுதி காரணி உற்பத்தித்திறன்
ਭਾਗੀਦਾਰ ਪੇਂਡੂ ਮੁਲਾਂਕਣ,பங்கேற்பு கிராமப்புற மதிப்பீடு
ਕਣ ਘਣਤਾ,துகள் அடர்த்தி
ਪੈਸਿਵ ਸਮਾਈ,செயலற்ற உறிஞ்சுதல்
ਚਰਾਗਾਹ,மேய்ச்சல்
ਪਾਦਰੀ,மேய்ச்சல்
ਪੀਸੀਆਰ (ਪੋਲੀਮੇਰੇਸ ਚੇਨ ਪ੍ਰਤੀਕ੍ਰਿਆ),பி.சி.ஆர் (பாலிமரேஸ் சங்கிலி எதிர்வினை)
ਕਿਸਾਨੀ ਖੇਤੀ,விவசாய விவசாயம்
ਪੀਟ (ਮਿੱਟੀ),கரி (மண்)
ਪੇਡ,பெட்
ਪੇਡਿਕਲ,பெடிகல்
ਪਨੀਗਰ,வம்சாவளி
ਪੈਡੋਜੀਨੇਸਿਸ,பெடோஜெனெஸிஸ்
ਪੇਡੋਲੋਜੀ,ஹெடியல்
ਛਿਲਕ,தலாம்
ਛਿਲਕਾ,உரித்தல்
ਪੌਲੇਟਿੰਗ,துகள்கள்
Unconculation,வழிந்தோடும்
ਸਦੀਵੀ,வற்றாத
ਪੈਰੀਸੈਂਟ੍ਰਿਕ ਇਨਵਰਸੇਸ਼ਨ,பெரிசென்ட்ரிக் தலைகீழ்
ਪੈਰੀ-ਸ਼ਹਿਰੀ,பெரி-நகர்ப்புற
Permafet,ஊடுருவக்கூடிய தன்மை
ਪਰਮੈਕਲਚਰ,பெர்மாகல்ச்சர்
ਸਥਾਈ ਵਾਈਲਟਿੰਗ ਪੁਆਇੰਟ (ਪੀਡਬਲਯੂਪੀ),நிரந்தர வில்டிங் பாயிண்ட் (பி.டபிள்யூ.பி)
ਅਧਾਰ ਕਾਫੀ,அனுமதி குணகம்
ਪਾਰਬ੍ਰਿਪਤ ਦੀ ਦਰ,ஊடுருவக்கூடிய விகிதம்
ਪਰਮੀਟਰ,ஊடுருவல்
ਨਿਰੰਤਰ ਜੜੀ-ਰਹਿਤ,தொடர்ச்சியான களைக்கொல்லி
ਕੀੜੇਮਾਰ ਦਵਾਈਆਂ,பூச்சிக்கொல்லி
ਪੈਟਰੋਫਾਈਟ,பெட்ரோபைட்
ਫੇਜ,பேஜ்
ਪੜਾਅ ਲਾਉਣਾ,கட்ட நடவு
ਫਾਸਮਿਡ,பாஸ்மிட்
ਫੇਲੋਜੈਨ,ஃபெல்லோஜென்
ਫੀਨੋਲਿਕ ਮਿਸ਼ਰਣ,பினோலிக் கலவைகள்
ਫੈਨੋਲੋਜੀ,பினோலஜி
ਫੈਨੋਟਾਈਪ,பினோடைப்
ਫੇਰੋਮੋਨ,பெரோமோன்
ਫਲੋਇਮ,புளோம்
ਫਾਸਫੇਟ ਫਿਕਸੇਸ਼ਨ,பாஸ்பேட் நிர்ணயம்
ਫਾਸਫੇਟ ਚੱਟਾਨ,பாஸ்பேட் ராக்
