Malayalam,Odiya
പുനരുജ്ജീവന ചൂട്,ପୁନର୍ଗଠନ ଉତ୍ତାପ |
പുനഃസ്ഥാപിക്കൽ പോയിന്റ്,ପୁନ st ସ୍ଥାପନ ବିନ୍ଦୁ |
റീകാലിബ്രേഷൻ,ପୁନ al ବିଚାର
"റിസീവർ, റിസീവർ","ପ୍ରାପ୍ତକର୍ତ୍ତା, ପ୍ରାପ୍ତକର୍ତ୍ତା"
പ്രവേശന വാതിൽ,ପ୍ରବେଶ ଦ୍ୱାର |
പ്രതീകം പ്രദർശിപ്പിക്കുക,ବର୍ଣ୍ଣ ପ୍ରଦର୍ଶନ
ഗ്രഹണ പോയിന്റ്,ଚନ୍ଦ୍ରଗ୍ରହଣ ବିନ୍ଦୁ |
സ്വീകരിക്കുന്ന സ്റ്റേഷൻ,ଗ୍ରହଣ କେନ୍ଦ୍ର
പിടിക്കുക,ଧରିବା
ക്യാപ്‌ചർ ഡയഗ്രം,ଚିତ୍ର କ୍ୟାପଚର |
സ്വീകാര്യമായ ഗ്രേഡിയന്റ്,ଗ୍ରହଣକାରୀ ଗ୍ରେଡିଏଣ୍ଟ୍ |
"റിവേഴ്സൽ, റിവേഴ്സൽ, ബാക്ക് അറേ","ଓଲଟା, ଓଲଟା, ପଛ ଆରେ |"
"റീചാർജ്, റീചാർജ്","ରିଚାର୍ଜ, ରିଚାର୍ଜ"
"വിപരീതം, പരസ്‌പരം, പരസ്‌പരം","ଓଲଟା, ପାରସ୍ପରିକ, ପାରସ୍ପରିକ"
വിപരീത സെന്റീമീറ്റർ,ଓଲଟା ସେଣ୍ଟିମିଟର |
പരസ്പര ഉത്തേജനം,ପାରସ୍ପରିକ ଉତ୍ସାହ |
പരസ്പരമുള്ള ഫെറൈറ്റ് സ്വിച്ച്,ଫେରାଇଟ୍ ସୁଇଚ୍
"വിപരീത ലാറ്റിസ് പോയിന്റ്, വിപരീത ലാറ്റിസ് പോയിന്റ്","ଓଲଟା ଲାଟାଇସ୍ ପଏଣ୍ଟ, ଓଲଟା ଲାଟାଇସ୍ ପଏଣ୍ଟ |"
"വിപരീത ലാറ്റിസ് വെക്റ്റർ, വിപരീത ലാറ്റിസ് വെക്റ്റർ","ଓଲଟା ଲାଟାଇସ୍ ଭେକ୍ଟର୍, ଓଲଟା ଲାଟାଇସ୍ ଭେକ୍ଟର୍ |"
വിപരീത ശരാശരി പ്രായം,ଓଲଟା ଅର୍ଥ ବୟସ |
അനുബന്ധ മെഷ്,ଆନୁସଙ୍ଗିକ ଜାଲ
പരസ്പര നിരീക്ഷണം,ପାରସ୍ପରିକ ନିରୀକ୍ଷଣ |
തലതിരിഞ്ഞ ആകാശം,ଓଲଟା ଆକାଶ |
"പരസ്പര കൈമാറ്റം, പരസ്പര കൈമാറ്റം","ପାରସ୍ପରିକ ସ୍ଥାନାନ୍ତର, ପାରସ୍ପରିକ ସ୍ଥାନାନ୍ତର |"
വിപരീത പ്രവേഗ ഫീൽഡ്,ଓଲଟା ବେଗ କ୍ଷେତ୍ର |
വിപരീത ലംബ കോൺ,ଓଲଟା ଭୂଲମ୍ବ କୋଣ |
പരസ്പര ചലനം,ପ୍ରତିକ୍ରିୟାଶୀଳ ଗତି
പരസ്പരമുള്ള ആവി എഞ്ചിൻ,ପାରସ୍ପରିକ ବାଷ୍ପ ଇଞ୍ଜିନ୍ |
പരസ്പരമുള്ള വാക്വം പമ്പ്,ପାରସ୍ପରିକ ଭ୍ୟାକ୍ୟୁମ୍ ପମ୍ପ |
"പരസ്‌പരം, പരസ്‌പരം","ପାରସ୍ପରିକତା, ପାରସ୍ପରିକତା |"
പരസ്പര ഭരണം,ପାରସ୍ପରିକ ନିୟମ |
പരസ്പര സിദ്ധാന്തം,ପାରସ୍ପରିକ ତତ୍ତ୍। |
പരസ്പര ബന്ധ സൂചിക,ପାରସ୍ପରିକ ସୂଚକାଙ୍କ |
പ്രതിഫലിപ്പിക്കുക (വി.) പ്രതിഫലിപ്പിക്കുക (വി.),ପ୍ରତିଫଳନ (v।) ପ୍ରତିଫଳନ (v।)
പ്രതിഫലിച്ച ആറ്റം,ପରମାଣୁ ପ୍ରତିଫଳିତ
ആണവോർജ്ജം വീണ്ടെടുക്കുക,ପରମାଣୁ ଶକ୍ତି
പ്രതിഫലിച്ച ഇലക്ട്രോൺ,ପ୍ରତିଫଳିତ ଇଲେକ୍ଟ୍ରନ୍ |
റീബൗണ്ട് മൾട്ടിപ്ലയർ,ପୁନର୍ବାର ଗୁଣକର୍ତ୍ତା |
റീബൗണ്ട് അയോൺ സ്പെക്ട്രോസ്കോപ്പി,ପୁନର୍ବାର ଆଇନ୍ ସ୍ପେକ୍ଟ୍ରସ୍କୋପି |
വിപരീത ന്യൂക്ലിയസ്,ଓଲଟା ନ୍ୟୁକ୍ଲିୟସ୍ |
പ്രതിഫലന വികിരണം,ପ୍ରତିଫଳନ ବିକିରଣ
പ്രതിഫലന ബീം,ପ୍ରତିଫଳନ ବିମ୍ |
റീബൗണ്ട് റിംഗ്,ରିବାଉଣ୍ଡ ରିଙ୍ଗ |
"പുനഃസംയോജനം, വീണ്ടും പ്രയോഗിക്കൽ","ପୁନର୍ବିନ୍ୟାସ, ପୁନ app ପ୍ରୟୋଗ |"
"റീകോമ്പിനേഷൻ കോഫിഫിഷ്യന്റ്, റീകോമ്പിനേഷൻ കോഫിഫിഷ്യന്റ്","ପୁନର୍ବିନ୍ୟାସ କୋଏଫିସିଣ୍ଟେଣ୍ଟ, ପୁନର୍ବିନ୍ୟାସ କୋଏଫିସିଣ୍ଟେଣ୍ଟ |"
പുനഃസംയോജന തുടർച്ച,ପୁନର୍ବିନ୍ୟାସ ନିରନ୍ତର |
വീണ്ടും കണക്ഷൻ സമയം,ପୁନ recon ସଂଯୋଗ ସମୟ |
പരിഹരിക്കാവുന്ന,ସମାଧାନଯୋଗ୍ୟ
പരിഹരിക്കാവുന്ന സർക്യൂട്ട്,ସମାଧାନଯୋଗ୍ୟ ସର୍କିଟ |
പുതുക്കൽ,ନବୀକରଣ |
നിരീക്ഷണം,ମନିଟରିଂ |
പ്രോക്സി ആയുധം,ପ୍ରକ୍ସି ଅସ୍ତ୍ର |
പരിക്രമണ ഉപഗ്രഹം,ଉପଗ୍ରହ ପରିକ୍ରମା
അന്വേഷണ സർവേ,ଅନୁସନ୍ଧାନ ସର୍ବେକ୍ଷଣ |
പുനർനിർമ്മാണം,ପୁନ struction ନିର୍ମାଣ
"രേഖപ്പെടുത്തുക, രേഖപ്പെടുത്തുക (എൻ.), രേഖപ്പെടുത്തുക, രേഖപ്പെടുത്തുക (വി.)","ରେକର୍ଡ, ରେକର୍ଡ (n।), ରେକର୍ଡ କରିବାକୁ, ଚିହ୍ନିତ କରିବାକୁ (v।)"
റെക്കോർഡ് കൺവെർട്ടർ,ରେକର୍ଡ କନଭର୍ଟର |
റെക്കോർഡ് കൊത്തുപണിക്കാരൻ,ରେକର୍ଡ ଖୋଦ
റെക്കോർഡ് ഫോം,ରେକର୍ଡ ଫର୍ମ |
ആർക്കൈവ് തല,ଅଭିଲେଖାଗାର
റെക്കോർഡ് സംഭരണം,ରେକର୍ଡ ସଂରକ୍ଷଣ
രേഖപ്പെടുത്തി,ରେକର୍ଡ ହୋଇଛି |
റെക്കോർഡ് ചെയ്ത പ്രോഗ്രാം,ରେକର୍ଡ ହୋଇଥିବା ପ୍ରୋଗ୍ରାମ୍ |
ആർക്കൈവിസ്റ്റ്,ଅଭିଲେଖାଗାର
"റെക്കോർഡിംഗ്, ക്യാമറ ഷൂട്ടിംഗ്","ରେକର୍ଡିଂ, କ୍ୟାମେରା ସୁଟିଂ |"
ആർക്കൈവൽ ബറോഗ്രാഫ്,ଅଭିଲେଖାଗାର ବାରୋଗ୍ରାଫ୍ |
റെക്കോർഡിംഗ് ഡിസ്ക്,ରେକର୍ଡିଂ ଡିସ୍କ |
റെക്കോർഡിംഗ് ചാനൽ,ରେକର୍ଡିଂ ଚ୍ୟାନେଲ୍ |
റെക്കോർഡിംഗ് സിലിണ്ടർ,ରେକର୍ଡିଂ ସିଲିଣ୍ଡର |
റെക്കോർഡിംഗ് ഡ്രം,ରେକର୍ଡିଂ ଡ୍ରମ୍ |
ആർക്കൈവ് തല,ଅଭିଲେଖାଗାର
റെക്കോർഡിംഗ് ഉപകരണം,ରେକର୍ଡିଂ ଉପକରଣ
വിവര റെക്കോർഡിംഗ്,ସୂଚନା ରେକର୍ଡିଂ
ശബ്ദത്തിന്റെ റെക്കോർഡിംഗ്,ଧ୍ୱନି ରେକର୍ଡିଂ
റെക്കോർഡിംഗ് പോയിന്റ്,ରେକର୍ଡିଂ ପଏଣ୍ଟ |
"നേട്ടം, നേട്ടം, നേട്ടം","ସଫଳତା, ପ୍ରାପ୍ତି, ପ୍ରାପ୍ତି |"
നേട്ടം ഗുണിതം,ସଫଳତା ଗୁଣକ
"വീണ്ടെടുക്കൽ പ്രവർത്തനം, നേട്ടം പ്രവർത്തനം","ପୁନରୁଦ୍ଧାର କାର୍ଯ୍ୟ, ସଫଳତା କାର୍ଯ୍ୟ"
വീണ്ടെടുക്കൽ പാത്രം,ପୁନରୁଦ୍ଧାର ପାତ୍ର
റിട്ടേൺ കാലയളവ്,ଫେରସ୍ତ ଅବଧି
വീണ്ടും ക്രിസ്റ്റലൈസേഷൻ,ପୁନ cry ସ୍ଫଟିକୀକରଣ |
വീണ്ടും ക്രിസ്റ്റലൈസേഷൻ താപനില,ପୁନ cry ସ୍ଫଟିକୀକରଣ ତାପମାତ୍ରା |
ദീർഘചതുരാകൃതിയിലുള്ള എയറോഫോയിൽ,ଆୟତାକାର ଏରୋଫଏଲ୍ |
ചതുരാകൃതിയിലുള്ള മേശ,ଆୟତାକାର ଟେବୁଲ୍ |
"വലത് കോണിന്റെ അച്ചുതണ്ട്, വലത് കോണിന്റെ ഏകോപന അക്ഷം","ଡାହାଣ କୋଣ ଅକ୍ଷ, ଡାହାଣ କୋଣ ସଂଯୋଜନା ଅକ୍ଷ |"
ചതുരാകൃതിയിലുള്ള കോഡ്,ଆୟତାକାର କୋଡ୍ |
"ചതുരാകൃതിയിലുള്ള കോർഡിനേറ്റുകൾ, ചതുരാകൃതിയിലുള്ള കോർഡിനേറ്റുകൾ","ଆୟତକ୍ଷେତ୍ର ସଂଯୋଜକ, ଆୟତକ୍ଷେତ୍ର ସଂଯୋଜକ |"
ചതുരാകൃതിയിലുള്ള സംവിധാനം,ଆୟତାକାର ସିଷ୍ଟମ୍ |
ചതുരാകൃതിയിലുള്ള ലാറ്റിസ് ഡിസൈൻ,ଆୟତାକାର ଲାଟାଇସ୍ ଡିଜାଇନ୍ |
ചതുരാകൃതിയിലുള്ള കാന്തിക കോമ്പസ്,ଆୟତାକାର ଚୁମ୍ବକୀୟ କମ୍ପାସ୍ |
ചതുരാകൃതിയിലുള്ള തരംഗ പാത,ଆୟତାକାର ତରଙ୍ଗ ପଥ |
ചതുരാകൃതിയിലുള്ള കൂപ്പെ മാതൃക,ଆୟତାକାର କୁପ ମଡେଲ |
മലദ്വാരം,ରେକ୍ଟେନା |
"ശുദ്ധീകരണം, തിരുത്തൽ","ବିଶୋଧନ, ସଂଶୋଧନ"
അമോർട്ടൈസേഷൻ തീരുമാനം,ଆମାଟାଇଜେସନ୍ ନିଷ୍ପତ୍ତି |
"ശുദ്ധീകരിച്ച, ശുദ്ധീകരിച്ച","ବିଶୋଧିତ, ବିଶୋଧିତ |"
റക്റ്റിഫയർ,ସଂଶୋଧନକାରୀ |
റക്റ്റിഫയർ കണക്ഷൻ,ସଂଶୋଧନ ସଂଯୋଗ
ലെൻസ് ശരിയാക്കുന്നു,ଲେନ୍ସ ସଂଶୋଧନ କରିବା |
റക്റ്റിഫയർ ട്രാൻസ്ഫോർമർ,ରେକ୍ଟିଫାୟର୍ ଟ୍ରାନ୍ସଫର୍ମର |
റക്റ്റിഫയർ വാൽവ്,ରେକ୍ଟିଫାୟର୍ ଭଲଭ୍ |
റക്റ്റിഫയർ ഘടകം,ସଂଶୋଧନକାରୀ ଉପାଦାନ |
റക്റ്റിഫയർ വാൽവ്,ରେକ୍ଟିଫାୟର୍ ଭଲଭ୍ |
"നേർരേഖ, നേർരേഖ, നേർരേഖ","ସିଧା ରେଖା, ସିଧା ରେଖା, ସିଧା ରେଖା |"
നേർരേഖ കൂട്ടിയിടി,ସିଧା ଲାଇନ ଧକ୍କା |
നേർരേഖ,ସିଧା ରେଖା |
നേർരേഖ ദൂരം,ସିଧା ରେଖା ଦୂରତା |
നേർരേഖ സ്കാനിംഗ്,ସିଧା ଲାଇନ ସ୍କାନିଂ |
നേർരേഖ ചലനം,ସିଧା ଲାଇନ ଗତି |
രേഖീയ പ്രവേഗം,ର line ଖ୍ୟ ବେଗ |
"ആവർത്തിക്കുക, ആവർത്തിക്കുക","ପୁନରାବୃତ୍ତି କରିବାକୁ, ପୁନରାବୃତ୍ତି କରିବାକୁ |"
ആവർത്തിച്ചുള്ള ഇവന്റ്,ପୁନରାବୃତ୍ତି ଘଟଣା |
ആവർത്തന മെഷ്,ବାରମ୍ବାର ଜାଲ |
പുനഃചംക്രമണം,ପୁନର୍ବିଚାର
ചുവന്ന ആഡർ,ଲାଲ୍ ଆଡର୍ |
ചുവന്ന കുള്ളൻ നക്ഷത്രം,ଲାଲ୍ ବଧୂ ତାରା |
"രക്ത ഭൂതം, ചുവന്ന പിശാച്","ରକ୍ତ ଭୂତ, ନାଲି ଭୂତ |"
ചുവന്ന രാക്ഷസ നക്ഷത്രം,ନାଲି ଭୂତ ତାରକା |
ചുവന്ന ചൂട്,ନାଲି ଉତ୍ତାପ |
ചുവന്ന മത്തി,ଲାଲ୍ ହେରିଙ୍ଗ୍ |
ചുവന്ന ചൂട്,ନାଲି ଗରମ |
രക്ത സ്ഥാനചലനം,ରକ୍ତ ବିସ୍ଥାପନ
ചോര ചൂടുള്ള പേജ്,ରକ୍ତ ଗରମ ପୃଷ୍ଠା |
ചുവന്ന പ്രൊജക്റ്റൈൽ,ଲାଲ୍ ପ୍ରୋଜେକ୍ଟଲ୍ |
"റെഡോക്സ് സിസ്റ്റം, മെറ്റബോളിക് സിസ്റ്റം","ରେଡକ୍ସ ସିଷ୍ଟମ୍, ମେଟାବୋଲିକ୍ ସିଷ୍ଟମ୍ |"
"റെഡോക്സ് ടൈറ്ററേഷൻ, റെഡോക്സ് കാറ്റബോളിസം","ରେଡକ୍ସ ଟାଇଟ୍ରେସନ୍, ରେଡକ୍ସ କ୍ୟାଟାବୋଲିଜିମ୍ |"
"കുറയ്ക്കുക, ക്രമീകരിക്കുക, കുറയ്ക്കുക","ହ୍ରାସ କରିବାକୁ, ଆଡଜଷ୍ଟ କରିବାକୁ, ହ୍ରାସ କରିବାକୁ |"
സമീത് ദിക്മാൻ,ସମିତ ଡିକମ୍ୟାନ୍ |
(ഒരു ധൂമകേതുവിന്റെ),ଚମତ୍କାର |
ശുദ്ധീകരിച്ച ഡാറ്റ,ବିଶୋଧିତ ତଥ୍ୟ |
കുറഞ്ഞ സംസ്ഥാന സമവാക്യം,ରାଜ୍ୟ ସମୀକରଣ ହ୍ରାସ |
കുറഞ്ഞ പിണ്ഡം,ହ୍ରାସ ହୋଇଥିବା ମାସ
പരിമിതമായ മാസ് പ്രഭാവം,ସୀମିତ ଜନ ପ୍ରଭାବ |
ചെറിയ ഇലാസ്തികത ഗുണകം,କ୍ଷୁଦ୍ରତର ଇଲାସ୍ଟିସିଟି କୋଏଫିସିଏଣ୍ଟ୍ |
താഴ്ന്ന മർദ്ദം,ନିମ୍ନ ଚାପ
ചെറിയ യഥാർത്ഥ ചിത്രം,କ୍ଷୁଦ୍ର ଚିତ୍ର
വീതി മാറ്റി,ଓସାର
"സാദൃശ്യമുള്ള, കുറയ്ക്കാവുന്ന, കടപ്പെട്ട, ദഹിക്കാത്ത","ଅନୁରୂପ, ହ୍ରାସ ଯୋଗ୍ୟ, ବାଧ୍ୟତାମୂଳକ, ଅଦୃଶ୍ୟ |"
ബിന്ദുകൊച്ചി സർക്യൂട്ട്,ବିନ୍ଦୁକୋଚି ସର୍କିଟ୍ |
അബിന്ദുകൊച്ചി പാത,ଅବିଣ୍ଡୁକୋଚି ପଥ
റിഡക്ഷൻ സെൽ,ହ୍ରାସ କକ୍ଷ
മാറ്റുക ഗുണകം,ଗୁଣବତ୍ତା ପରିବର୍ତ୍ତନ କରନ୍ତୁ |
റിഡക്ഷൻ ഗിയർ,ହ୍ରାସ ଗିଅର୍ |
റെഡാക്റ്റോൺ,ରେଡାକ୍ଟନ୍ |
ആവർത്തനം,ଅନାବଶ୍ୟକତା |
സ്പെയർ സർക്യൂട്ട്,ଅତିରିକ୍ତ ସର୍କିଟ୍ |
ഞാങ്ങണ,ନଳ
ഞാങ്ങണ റിലേ,ରିଡ୍ ରିଲେ |
ഞാങ്ങണ ബാൻഡ്,ରିଡ୍ ବ୍ୟାଣ୍ଡ |
ഞാങ്ങണ അർഗാൻ,ରିଡ୍ ଆର୍ଗାନ୍ |
ഞാങ്ങണ പൈപ്പ്,ରିଡ୍-ପାଇପ୍ |
ഞാങ്ങണ റിലേ,ରିଡ୍ ରିଲେ |
"നിർദ്ദേശങ്ങൾ, റഫറൻസുകൾ","ନିର୍ଦ୍ଦେଶାବଳୀ, ସନ୍ଦର୍ଭ"
റഫറൻസ് ആംഗിൾ,ସନ୍ଦର୍ଭ କୋଣ
"റഫറൻഷ്യൽ കൃഷ്ണ ലെവൽ, കൃഷ്ണ റഫറൻസ് ലെവൽ","ରେଫରେନ୍ସ କୃଷ୍ଣ ସ୍ତର, କୃଷ୍ଣ ରେଫରେନ୍ସ ସ୍ତର |"
റഫറൻസ് സെൽ,ରେଫରେନ୍ସ ସେଲ୍ |
"സംവിധാനം ദത്ത്, ഉപമാൻ ദത്ത്","ନିର୍ଦ୍ଦେଶିତ ଦତ୍ତ, ଅପମାନ ଦତ୍ତ |"
നിർദ്ദേശ ഇലക്ട്രോഡ്,ନିର୍ଦ୍ଦେଶ ଇଲେକ୍ଟ୍ରୋଡ୍ |
"റഫറൻസ് ലൈൻ, റഫറൻസ് ലൈൻ","ରେଫରେନ୍ସ ଲାଇନ୍, ରେଫରେନ୍ସ ଲାଇନ୍ |"
നിർദ്ദേശ ചിഹ്നം,ନିର୍ଦ୍ଦେଶ ଚିହ୍ନ
ദിശ ശബ്ദം,ଦିଗ ଶବ୍ଦ |
റഫറൻസ് പോയിന്റുകൾ,ରେଫରେନ୍ସ ପଏଣ୍ଟ |
"റഫറൻസ് പോയിന്റ്, റഫറൻസ് പോയിന്റ്","ରେଫରେନ୍ସ ପଏଣ୍ଟ, ରେଫରେନ୍ସ ପଏଣ୍ଟ |"
പ്രബോധന സ്കെയിൽ,ନିର୍ଦ୍ଦେଶ ସ୍କେଲ୍ |
നിർദ്ദേശ സിഗ്നൽ,ନିର୍ଦ୍ଦେଶ ସଙ୍କେତ
"റഫറൻസ് സ്റ്റേഷൻ, റഫറൻസ് പ്രൊട്ടക്റ്റർ","ରେଫରେନ୍ସ ଷ୍ଟେସନ୍, ରେଫରେନ୍ସ ପ୍ରୋଟ୍ରାକ୍ଟର |"
പ്രബോധന സംവിധാനം,ନିର୍ଦ୍ଦେଶ ପ୍ରଣାଳୀ
പ്രബോധന സമയം,ନିର୍ଦ୍ଦେଶ ସମୟ
"റഫറൻസ് വൈറ്റ് ലെവൽ, വൈറ്റ് ഇൻസ്ട്രക്ഷൻ ഫ്ലോർ","ସନ୍ଦର୍ଭ ଧଳା ସ୍ତର, ଧଳା ନିର୍ଦ୍ଦେଶ ଚଟାଣ |"
സങ്കീർണ്ണമായ സാങ്കേതികവിദ്യ,ଅତ୍ୟାଧୁନିକ ଜ୍ଞାନକ .ଶଳ |
ശുദ്ധീകരണ ചക്രം,ବିଶୋଧନ ଚକ୍ର
പ്രതിഫലന ഡെൻസിറ്റോമീറ്റർ,ପ୍ରତିଫଳନ ଡେନସିଟୋମିଟର |
പ്രതിഫലനം,ପ୍ରତିଫଳନ
"പ്രതിഫലിച്ചു, പ്രതിഫലിച്ചു, പ്രതിഫലിച്ചു","ପ୍ରତିଫଳିତ, ପ୍ରତିଫଳିତ, ପ୍ରତିଫଳିତ |"
പ്രതിഫലിച്ച കിരണങ്ങൾ,ପ୍ରତିଫଳିତ କିରଣ
പ്രതിരോധം പ്രതിഫലിപ്പിച്ചു,ପ୍ରତିଫଳିତ ପ୍ରତିରୋଧ
പ്രതിഫലിച്ച തരംഗം,ପ୍ରତିଫଳିତ ତରଙ୍ଗ |
പ്രതിഫലിപ്പിക്കുന്ന ഗ്ലേസ്ഡ് ഇനാമൽ ഫിനിഷ്,ପ୍ରତିଫଳିତ ଗ୍ଲାଜେଡ୍ ଏନାଲ୍ ଫିନିଶ୍ |
പ്രതിഫലിപ്പിക്കുന്ന തടസ്സം,ପ୍ରତିଫଳିତ ପ୍ରତିବନ୍ଧକ |
പ്രതിഫലന കാര്യക്ഷമത,ପ୍ରତିଫଳନ ଦକ୍ଷତା
പ്രതിഫലനമാപിനി,ପ୍ରତିଫଳକ
പ്രതിഫലനം,ପ୍ରତିଫଳନ
പ്രതിഫലിപ്പിക്കുന്ന പേജ്,ପ୍ରତିଫଳିତ ପୃଷ୍ଠା
പ്രതിഫലനം,ପ୍ରତିଫଳନ
"പ്രതിഫലന ഗുണകം, പ്രതിഫലന സൂചിക","ପ୍ରତିଫଳନ ଗୁଣବତ୍ତା, ପ୍ରତିଫଳିତ ସୂଚକାଙ୍କ |"
പ്രതിഫലന അനുപാതം,ପ୍ରତିଫଳନ ଅନୁପାତ
പ്രതിഫലന സാന്ദ്രത,ପ୍ରତିଫଳନ ଘନତା
പ്രതിഫലന പ്രഭാവം,ପ୍ରତିଫଳନ ପ୍ରଭାବ
പ്രതിഫലന ഘടകം,ପ୍ରତିଫଳନ କାରକ |
പ്രതിഫലന ഗാൽവനോമീറ്റർ,ପ୍ରତିଫଳନ ଗାଲଭାନୋମିଟର |
പ്രതിഫലനം ഗ്രേറ്റിംഗ്,ପ୍ରତିଫଳନ
പ്രതിഫലനം-ഗ്രേറ്റിംഗ് മോണോക്രോമേറ്റർ,ପ୍ରତିଫଳନ-ଗ୍ରେଟିଂ ମୋନୋକ୍ରୋମେଟର୍ |
പ്രതിഫലന ഇടവേള,ପ୍ରତିଫଳନ ବ୍ୟବଧାନ
പ്രതിഫലന ഇടവേള റഡാർ,ପ୍ରତିଫଳନ ବ୍ୟବଧାନ ରାଡାର |
റിഫ്ലക്ടർ ലെവൽ,ପ୍ରତିଫଳକ ସ୍ତର
പ്രതിഫലന നഷ്ടം,ପ୍ରତିଫଳିତ କ୍ଷତି
പ്രതിഫലന മാഗ്നെറ്റോമീറ്റർ,ପ୍ରତିଫଳନ ଚୁମ୍ବକୀୟ
പ്രതിഫലന ശക്തി,ପ୍ରତିଫଳନ ଶକ୍ତି
പ്രതിഫലന നെബുല,ପ୍ରତିଫଳନ ନିବୁଲା |
പ്രതിഫലന പരാമീറ്റർ,ପ୍ରତିଫଳନ ପାରାମିଟର
പ്രതിഫലന ചിത്രം,ପ୍ରତିଫଳନ ପ୍ରତିଛବି |
പ്രതിഫലന പ്ലോട്ടർ,ପ୍ରତିଫଳନ ଷଡଯନ୍ତ୍ରକାରୀ |
"പ്രതിഫലനം, പ്രതിഫലനം","ପ୍ରତିଫଳନ, ପ୍ରତିଫଳନ"
പ്രതിഫലിപ്പിക്കുന്ന ദൂരദർശിനി,ଟେଲିସ୍କୋପ ପ୍ରତିଫଳିତ
പ്രതിഫലനം-ആഗിരണം സ്പെക്ട്രോസ്കോപ്പി,ପ୍ରତିଫଳନ-ଅବଶୋଷଣ ସ୍ପେକ୍ଟ୍ରସ୍କୋପି |
"പ്രൊജക്ഷൻ ഒപ്റ്റിക്സ്, പ്രൊജക്ഷൻ ഒപ്റ്റിക്സ്","ପ୍ରୋଜେକସନ ଅପ୍ଟିକ୍ସ, ପ୍ରୋଜେକସନ ଅପ୍ଟିକ୍ସ |"
പ്രതിഫലനം,ପ୍ରତିଫଳନ
പ്രതിഫലനം,ପ୍ରତିଫଳନ
പ്രതിഫലന പരിഷ്കരണം,ପ୍ରତିଫଳନ ପରିବର୍ତ୍ତନ
പ്രതിഫലന പരസ്പരബന്ധം,ପ୍ରତିଫଳନ ସମ୍ବନ୍ଧ
പ്രതിഫലന ഘടകം,ପ୍ରତିଫଳନ କାରକ |
പ്രതിഫലനമാപിനി,ପ୍ରତିଫଳକ
റിഫ്ലക്ടർ,ପ୍ରତିଫଳକ
പ്രതിഫലിപ്പിക്കുന്ന ഇലക്ട്രോഡ്,ଇଲେକ୍ଟ୍ରୋଡ୍ ପ୍ରତିଫଳିତ
റിഫ്ലക്ടർ ലെവൽ,ପ୍ରତିଫଳକ ସ୍ତର
ഡ്രാഫ്റ്റിംഗ് പ്ലേറ്റ്,ଡ୍ରାଫ୍ଟ ପ୍ଲେଟ୍ |
റിഫ്ലക്ടർ,ପ୍ରତିଫଳକ
വിപരീത പ്രതിരോധം,ଓଲଟା ପ୍ରତିରୋଧ
റിഫ്ലെക്സ് ക്യാമറ,ରିଫ୍ଲେକ୍ସ କ୍ୟାମେରା |
റിഫ്ലെക്സ് സെന്റർ,ପ୍ରତିଫଳନ କେନ୍ଦ୍ର
റിവേഴ്സിബിൾ സർക്യൂട്ട്,ରିଭର୍ସିବଲ୍ ସର୍କିଟ୍ |
പിൻഭാഗത്തെ കണ്ടൻസർ,ପରବର୍ତ୍ତୀ କଣ୍ଡେନ୍ସର |
റിവേഴ്സിബിൾ ക്ലൈസ്ട്രോൺ,ଓଲଟା କ୍ଲାଇଷ୍ଟ୍ରନ୍ |
റിവേഴ്‌സിബിൾ ക്ലൈസ്ട്രോൺ ഓസിലേറ്റർ,ଓଲଟା କ୍ଲାଇଷ୍ଟ୍ରନ୍ ଓସିଲେଟର |
റിഫ്ലെക്സ് മെക്കാനിസം,ପ୍ରତିଫଳନ ଯନ୍ତ୍ର
വെറുപ്പുളവാക്കുന്ന ഉത്തേജനം,ଘୃଣ୍ୟ ଉତ୍ସାହ |
മടക്കി,ଫୋଲଡ୍
പിന്നോക്ക അനുപാതം,ପଛୁଆ ଅନୁପାତ |
റീഫോക്കസ് രീതി,ରିଫୋକସ୍ ପଦ୍ଧତି |
അപവർത്തനം,ପ୍ରତ୍ୟାହାର
വ്യതിചലിച്ച കിരണങ്ങൾ,ପ୍ରତିକ୍ରିୟାଶୀଳ କିରଣ |
റിഫ്രാക്റ്റീവ് പവർ,ପ୍ରତୀକାତ୍ମକ ଶକ୍ତି |
റിഫ്രാക്റ്റിംഗ് പ്രിസം,ପ୍ରିଜିମ୍
റിഫ്രാക്റ്റിംഗ് പേജ്,ପ୍ରତ୍ୟାବର୍ତ୍ତନ ପୃଷ୍ଠା |
അപവർത്തനം,ପ୍ରତିଫଳନ
റിഫ്രാക്ഷൻ തിരുത്തൽ,ପ୍ରତିଫଳନ ସଂଶୋଧନ |
അപവർത്തന പിശക്,ପ୍ରତିଫଳନ ତ୍ରୁଟି |
റിഫ്രാക്റ്റീവ് മോണോക്രോമേറ്റർ,ପ୍ରତୀକାତ୍ମକ ମୋନୋକ୍ରୋମେଟର୍ |
പുനർവിതരണം,ପୁନ istr ବଣ୍ଟନ
അപവർത്തന ചുഴി,ପ୍ରତିଫଳନ ଭର୍ଟେକ୍ସ |
അപവർത്തനാങ്കം,ପ୍ରତୀକାତ୍ମକ ସୂଚକାଙ୍କ |
അപവർത്തനം,ପ୍ରତୀକାତ୍ମକତା |
അപവർത്തനാങ്കം,ପ୍ରତୀକାତ୍ମକ ସୂଚକାଙ୍କ |
