Telugu,Kannada
సైకోఅకౌస్టిక్స్,ಮಾನಸಿಕವಾದ
సైకోమెట్రిక్ చార్ట్,ಸೈಕೋಮೆಟ್ರಿಕ್ ಚಾರ್ಟ್
పబ్లిక్ అడ్రస్ యాంప్లిఫైయర్,ಸಾರ್ವಜನಿಕ ವಿಳಾಸ ಆಂಪ್ಲಿಫಯರ್
పబ్లిక్ బ్రాడ్‌కాస్టర్,ಸಾರ್ವಜನಿಕ ಪ್ರಸಾರ
పల్స్,ನಾಡಿಮಿಡಿತ
పల్స్ కోడ్ మాడ్యులేషన్,ನಾಡಿ ಕೋಡ್ ಮಾಡ್ಯುಲೇಷನ್
పల్స్ జనరేటర్,ನಾಡಿ ಉತ್ಪಾದಕ
పల్స్ మాడ్యులేషన్,ನಾಡಿ ಮಾಡ್ಯುಲೇಷನ್
పల్స్ పెరుగుదల సమయం,ನಾಡಿ ಏರಿಕೆ ಸಮಯ
పల్స్ వెడల్పు,ನಾಡಿ ಅಗಲ
పంచ్ కార్డ్,ಪಂಚ್ಡ್ ಕಾರ್ಡ್
పంక్చరింగ్,ಪಂಕಾಗುವಿಕೆ
నొక్కుడు మీట,ಒತ್ತಿ ಬಟನ್
పుల్ పుల్ పవర్ యాంప్లిఫైయర్,ಪುಲ್ ಪುಲ್ ಪವರ್ ಆಂಪ್ಲಿಫಯರ್
క్వాడ్రాఫోనిక్,ಚತುರ್ಭುಜದ
క్వాడ్రేచర్,ಚತುಷ್ಕೋನ
నాణ్యత,ಗುಣಮಟ್ಟ
నాణ్యత నియంత్రణ,ಗುಣಮಟ್ಟ ನಿಯಂತ್ರಣ
నాణ్యత కారకం,ಗುಣಮಟ್ಟದ ಕಾರಣ
పరిమాణం,ಪ್ರಮಾಣ
పరిమాణీకరణ,ಪ್ರಮಾಣೀಕರಣ
పరిమాణ లోపం,ಪ್ರಮಾಣೀಕರಣ ದೋಷ
పరిమాణ,ಪ್ರಮಾಣೀಕರಣ
అణచివేయడం,ತಣಿಸು
రేడియేటెడ్ పవర్,ವಿಕಿರಣ ಶಕ್ತಿ
రేడియేషన్,ವಿಕಿರಣ
రేడియేషన్ సామర్థ్యం,ವಿಕಿರಣ ದಕ್ಷತೆ
రేడియో,ರೇಡಿಯೋ
రేడియో కార్యాచరణ ప్రమాదాలు,ರೇಡಿಯೋ ಚಟುವಟಿಕೆ ಅಪಾಯಗಳು
రేడియో ఖగోళ శాస్త్రం,ರೇಡಿಯೋ ಖಗೋಳವಿಜ್ಞಾನ
రేడియో ఫ్రీక్వెన్సీ,ರೇಡಿಯೋ ಆವರ್ತನ
రేడియో ఫ్రీక్వెన్సీ (RF) డ్రైవ్,ರೇಡಿಯೋ ಆವರ್ತನ (ಆರ್ಎಫ್) ಡ್ರೈವ್
రేడియో ఫ్రీక్వెన్సీ,ರೇಡಿಯೋ ಆವರ್ತನ (ಆರ್ಎಫ್) ಫೀಡರ್
రేడియో ఫ్రీక్వెన్సీ (RF) ఓసిలేటర్,ರೇಡಿಯೋ ಆವರ್ತನ (ಆರ್ಎಫ್) ಆಂದೋಲಕ
రేడియో ధార్మిక శక్తి,ರೇಡಿಯೋ ಆವರ್ತನ (ಆರ್ಎಫ್) ಸಿಂಥಸೈಜರ್
రేడియో జోక్యం,ರೇಡಿಯೋ ಹಸ್ತಕ್ಷೇಪ
రేడియో స్థానం,ರೇಡಿಯೋ ಸ್ಥಳ
రేడియో నెట్‌వర్కింగ్ (RN) ఛానల్,ರೇಡಿಯೋ ನೆಟ್‌ವರ್ಕಿಂಗ್ (ಆರ್ಎನ್) ಚಾನಲ್
రేడియో ప్రచార మాధ్యమం,ರೇಡಿಯೋ ಪ್ರಸರಣ ಮಾಧ್ಯಮ
రేడియో రిసీవర్,ರೇಡಿಯೋ ರಿಸೀವರ್
రేడియో నిబంధనలు,ರೇಡಿಯೋ ನಿಯಮಗಳು
రేడియో సిగ్నల్,ರೇಡಿಯೋ
రేడియో స్పెక్ట్రం,ರೇಡಿಯೋ ವರ್ಣಪಟಲ
రేడియో ట్రాకింగ్,ರೇಡಿಯೋ ಟ್ರ್ಯಾಕಿಂಗ್
రేడియో ట్రాన్స్మిటర్,ರೇಡಿಯೋ ಪ್ರಸಾರ
రేడియో వేవ్,ರೇಡಿಯೋ ತರಂಗ
వ్యాసార్థం,ತ್ರಿಜ್ಯ
రాంప్,ಇಳಿಜಾರು
యాదృచ్ఛికంగా,ಯಾದೃಚ್ randomಿಕ
యాదృచ్ఛిక డేటా,ಯಾದೃಚ್ dataತ
యాదృచ్ఛిక లోపం,ಯಾದೃಚ್ om ಿಕ ದೋಷ
యాదృచ్ఛిక హెచ్చుతగ్గులు,ಯಾದೃಚ್ om ಿಕ ಏರಿಳಿತಗಳು
పరిధి,ವ್ಯಾಪ್ತಿ
రాస్టర్,ಕವೆಗಿಳ
రాస్టర్ ఇమేజ్ ఫార్మాట్,ರಾಸ್ಟರ್ ಇಮೇಜ್ ಫಾರ್ಮ್ಯಾಟ್
రేటు నియంత్రణ,ದರ ನಿಯಂತ್ರಣ
మార్పు రేటు,ಬದಲಾವಣೆಯ ದರ
రేటెడ్ సామర్థ్యం,ರೇಟ್ ಮಾಡಲಾದ ಸಾಮರ್ಥ್ಯ
రేటెడ్ గుర్రపు శక్తి,ರೇಟ್ ಮಾಡಿದ ಕುದುರೆ ಶಕ್ತಿ
రేట్ శక్తి,ಸಾಮರ್ಥ್ಯ ಧಾರಣೆ
రేటింగ్,ರೇಟಿಂಗ್
R-C కలపడం,ಆರ್-ಸಿ ಜೋಡಣೆ
ప్రతిచర్య,ಪ್ರತಿಕ್ರಿಯೆ
స్పందన,ಪ್ರತಿಕ್ರಿಯೆ
రియాక్టివ్ భాగం,ಪ್ರತಿಕ್ರಿಯಾತ್ಮಕ ಅಂಶ
రియాక్టివ్ లోడ్,ಪ್ರತಿಕ್ರಿಯಾತ್ಮಕ ಹೊರೆ
రీజెంట్ ఎచింగ్,ಕಾರಕ ಎಚ್ಚಣೆ
రియల్ టైమ్ ట్రాన్స్మిషన్,ನೈಜ ಸಮಯದ ಪ್ರಸರಣ
రీబ్రోడ్కాస్టింగ్,ಮತ್ತೆ
రిసీవర్,ರವಾನೆಗಾರ
యాంటెన్నా స్వీకరించడం,ಆಂಟೆನಾವನ್ನು ಸ್ವೀಕರಿಸಲಾಗುತ್ತಿದೆ
స్వీకరించే కేంద్రం,ಸ್ವೀಕರಿಸುವ ಕೇಂದ್ರ
రిసెప్షన్,ಆರತಕ್ಷತೆ
రిసెప్షన్ నివేదిక,ಸ್ವಾಗತ ವರದಿ
రిసెప్షన్ సర్వే,ಸ್ವಾಗತ ಸಮೀಕ್ಷೆ
పరస్పరం,ಪರಸ್ಪರ ಸಂಬಂಧ
పునర్నిర్మాణ వడపోత,ಪುನರ್ನಿರ್ಮಾಣ ಫಿಲ್ಟರ್
రికార్డ్ చేయదగినది,ದಾಖಲಾತ
రికార్డ్ చేయబడింది,ದಾಖಲಾದ
రికార్డర్,ರೆಕಾರ್ಡರ್
రికార్డింగ్,ರೆಕಾರ್ಡಿಂಗ್
రికార్డింగ్ బూత్,ರೆಕಾರ್ಡಿಂಗ್ ಬೂತ್
రికార్డింగ్ హెడ్,ರೆಕಾರ್ಡಿಂಗ್ ತಲೆ
డిస్క్‌లో రికార్డింగ్,ಡಿಸ್ಕ್ನಲ್ಲಿ ರೆಕಾರ್ಡಿಂಗ್
రికార్డింగ్ గది,ರೆಕಾರ್ಡಿಂಗ್ ಸ್ಥಳ
రికార్డింగ్ వ్యవస్థ,ರೆಕಾರ್ಡಿಂಗ್ ವ್ಯವಸ್ಥೆ
రికార్డింగ్ టేప్,ರೆಕಾರ್ಡಿಂಗ್ ಟೇಪ್
సరిదిద్దడం,ಸರಿಪಡಿಸುವುದು
సరిదిద్దబడిన సిగ్నల్,ಸರಿಪಡಿಸಿದ ಸಂಕೇತ
రెక్టిఫైయర్,ಸರಿಪಡಿಸುವವನು
రీసైకిల్,ಮರುಕಳಿಸು
పునరావృతం,ಪುನರುಕ್ತಿ
అనవసరమై,ಅನಗತ್ಯ
పునరావృత మూలకం,ಅನಗತ್ಯ ಅಂಶ
తిరిగి ఇంజనీరింగ్,ಮತ್ತೆ ಎಂಜಿನಿಯರಿಂಗ್
తిరిగి స్వాధీనం,ಪುನಸ್ಸಂಯೋಜನೆ
రిఫరెన్స్ ఫ్రీక్వెన్సీ,ಉಲ್ಲೇಖ ಆವರ್ತನ
సూచన విలువ,ಉಲ್ಲೇಖ ಮೌಲ್ಯ
పొరను ప్రతిబింబిస్తుంది,ಪ್ರತಿಬಿಂಬಿಸುವ ಪದರ
మాధ్యమం ప్రతిబింబిస్తుంది,ಮಧ್ಯಮವನ್ನು ಪ್ರತಿಬಿಂಬಿಸುತ್ತದೆ
ఉపరితలం ప్రతిబింబిస్తుంది,ಮೇಲ್ಮೈ ಪ್ರತಿಬಿಂಬಿಸುತ್ತದೆ
ప్రతిబింబం,ಪ್ರತಿಫಲನ
రిఫ్లెక్టర్,ಪ್ರತಿಫಲಕ
యాంటెన్నా కోసం రిఫ్లెక్టర్,ಆಂಟೆನಾಕ್ಕಾಗಿ ಪ್ರತಿಫಲಕ
వక్రీభవనం,ವಕ್ರೀಕರಣ
వక్రీభవన సూచిక,ವಕ್ರೀಕರಣ ಸೂಚಿ
శీతలీకరణ,ಶೈತ್ಯೀಕರಣ
పునరుత్పత్తి,ಪುನರುತ್ಪಾದನೆ
రిజిస్టర్,ನೋಂದಣಿ
వాల్వ్‌ను నియంత్రించడం,ಕವಾಟವನ್ನು ನಿಯಂತ್ರಿಸುವುದು
నియంత్రణ,ನಿಯಂತ್ರಣ
రెగ్యులేటర్,ನಿಯಂತ್ರಕ
నియంత్రణ,ನಿಯಂತ್ರಕ
అదనపుబల o,ಬಲವರ್ಧನೆ
రిలేషనల్,ಸಂಬಂಧದ
సాపేక్ష అనుమతి,ಸಾಪೇಕ್ಷ ಅನುಮತಿ
రిలే,ಪದಚ್ಯುತ
రిలే సెంటర్,ಪ್ರಸಾರ ಕೇಂದ್ರ
రిలే మ్యూటింగ్,ರಿಲೇ ಮಾಟಿಂಗ್
రిలే ట్రాన్స్మిటర్,ರವಾನೆ ಟ್ರಾನ್ಸ್ಮಿಟರ್
విడుదల,ಬಿಡುಗಡೆ
వోల్ట్‌ను విడుదల చేయండి,ಯಾವುದೇ ವೋಲ್ಟ್ ಅನ್ನು ಬಿಡುಗಡೆ ಮಾಡಿ
విశ్వసనీయత,ವಿಶ್ವಾಸಾರ್ಹತೆ
నమ్మదగినది,ವಿಶ್ವಾಸಾರ್ಹ
రిమోట్,ದೂರವಾದ
రిమోట్ కంట్రోల్,ದೂರ ನಿಯಂತ್ರಕ
రిమోట్ కంట్రోల్ మరియు నావిగేషన్ సిస్టమ్,ರಿಮೋಟ್ ಕಂಟ್ರೋಲ್ ಮತ್ತು ನ್ಯಾವಿಗೇಷನ್ ಸಿಸ್ಟಮ್
రిమోట్ కంట్రోల్ యూనిట్,ದೂರಸ್ಥ ನಿಯಂತ್ರಣ ಘಟಕ
రిమోట్ సిస్టమ్,ದೂರಸ್ಥ ವ್ಯವಸ್ಥೆ
రిమోట్‌గా నియంత్రించబడిన పరికరాలు,ದೂರದಿಂದ ನಿಯಂತ್ರಿತ ಉಪಕರಣಗಳು
కాయిల్‌ను పునరావృతం చేయండి,ಸುರುಳಿಯನ್ನು ಪುನರಾವರ್ತಿಸಿ
రిపీటర్,ಪುನರಾವರ್ತಕ
పున ment స్థాపన,ಬದಲಾವಣೆ
నింపడం,ಪುನಃ ತುಂಬಿಸುವುದು
పునరుత్పత్తి,ಪುನರುತ್ಪಾದಿಸು
పునరుత్పత్తి,ಪುನರುಜ್ಜೀವನ
తిరిగి రికార్డింగ్,ಪುನರ್ನಿರ್ಮಾಣ
పరిశోధన మరియు అభివృద్ధి,ಸಂಶೋಧನೆ ಮತ್ತು ಅಭಿವೃದ್ಧಿ
రీసెట్,ಮರುಹೊಂದಿಸು
అవశేషాల పునర్నిర్మాణం,ಉಳಿದಿರುವ ಪುನರ್ರಚನೆ
అవశేషాలు,ಶೇಷ
ప్రతిఘటన,ಪ್ರತಿರೋಧ
నిరోధక లోడ్,ಪ್ರತಿರೋಧ ಹೊರೆ
రెసిస్టర్,ಪ್ರತಿರೋಧಕ
స్పష్టత,ಪರಿಹಲನ
ప్రతిధ్వని,ಅನುರಣನ
ప్రతిధ్వని ఫ్రీక్వెన్సీ,ಅನುರಣನ ಆವರ್ತನ
ప్రతిధ్వని,ಅನುರಣಿಸುವ
ప్రతిధ్వనించే లైన్,ಅನುರಣನ ರೇಖೆ
ప్రతిధ్వని,ಪ್ರತಿಧ್ವನಕ
వనరు,ಸಂಪುಟ
వనరుల భాగస్వామ్యం,ಸಂಪನ್ಮೂಲ ಹಂಚಿಕೆ
ప్రతిస్పందించే కాలం,ಸ್ಪಂದಿಸುವ ಅವಧಿ
ప్రతిస్పందన,ಪ್ರತಿಕ್ರಿಯೆ
పునరుద్ధరణ,ಪುನಃಸ್ಥಾಪನೆ
ఫలితం,ಪರಿಣಾಮವಾಗಿ
నిలుపుదల,ಧಾರಣ
పున rans ప్రసారం,ಪುನಃ ಪ್ರಸಾರ
తిరిగి పొందడం,ಮರುಶಾಯನ
తిరిగి పొందే ఇంజిన్,ಮರುಜೋಡಣೆ ಎಂಜಿನ್
మళ్లీ ప్రయత్నించండి,ಮರುಪ್ರಯತ್ನಿಸಿ
తిరిగి,ಮರಳಿ
తిరిగి మార్గం,ರಿಟರ್ನ್ ಪಥ
ప్రతిధ్వని,ಪ್ರತಿಧ್ವನಿಸುವಿಕೆ
ప్రతిధ్వని సమయం,ಪ್ರತಿಧ್ವನಿ ಸಮಯ
రివర్స్ బయాస్డ్ డయోడ్,ಹಿಮ್ಮುಖ ಪಕ್ಷಪಾತದ ಡಯೋಡ್
రివర్స్ కరెంట్,ರಿವರ್ಸ್ ಕರೆಂಟ್
రివాల్వింగ్,ಸುತ್ತುವ
రివైండ్,ಪುನರುಜ್ಜೀವನ
పునర్వ్యవస్థీకరణ ఫ్యూజ్,ಪುನರ್ರಚಿಸಬಹುದಾದ ಫ್ಯೂಸ್
రివైరింగ్,ಪುನರುಜ್ಜೀವನಗೊಳಿಸುವ
తిరిగి వ్రాయబడుతుంది,ಪುನಃ ಬರೆಯಬಲ್ಲ
RF డ్రైవ్,ಆರ್ಎಫ್ ಡ್ರೈವ್
RF ఫీడర్,ಆರ್ಎಫ್ ಫೀಡರ್
RF ప్రమాదాలు,ಆರ್ಎಫ್ ಅಪಾಯಗಳು
RF రక్షణ నిష్పత్తి,ಆರ್ಎಫ್ ಸಂರಕ್ಷಣಾ ಅನುಪಾತ
రియోస్టాట్,Rhಷಧ
రిబ్బన్,ನಾರು
రివెట్,ಹಿಡಿತ
రివర్టెడ్ ఉమ్మడి,ರಿವೆಟೆಡ್ ಜಂಟಿ
రివర్టింగ్,ತಿರುಗುವಿಕೆ
RN ఛానల్,ಆರ್ಎನ್ ಚಾನೆಲ್
రోబోట్,ರೋಬೋಟ್
రోబోటిక్స్,ಸಂಚಾರಿ
వరుసలో,ರೋಲ್ ಇನ್
విడుదల,ಉರುಳು
రూట్,ಬೇರು
రోటరీ,ರೋಟರಿ
భ్రమణం,ಸುತ್ತುವುದು
మార్గం,ಮಾರ್ಗ
రౌటర్,ರೂterಿಯ
సాధారణ కార్యకలాపాలు,ವಾಡಿಕೆಯ ಕಾರ್ಯಾಚರಣೆಗಳು
రౌటింగ్,ಪಳಗುವುದು
రన్ సమయం,ರನ್ ಸಮಯ
భద్రతా అమరిక,ಸುರಕ್ಷತಾ ವ್ಯವಸ್ಥೆ
భద్రతా ఇంటర్‌లాక్,ಸುರಕ್ಷತಾ ಇಂಟರ್ಲಾಕ್
సాగ్,ಚೂರು
విశిష్ట లక్షణాలు,ಪ್ರಮುಖ ಅಂಶಗಳು
నమూనా,ಮಾದರಿ
నమూనా మరియు హోల్డ్ సర్క్యూట్,ಮಾದರಿ ಮತ್ತು ಹೋಲ್ಡ್ ಸರ್ಕ್ಯೂಟ್
నమూనా పరిమాణం,ಮಾದರಿ ಅಳತೆ
నమూనా డేటా,ಮಾದರಿ ಡೇಟಾ
నమూనా,ಮಾದರಿ
మాదిరి రేటు,ಮಾದರಿ ದರ
నమూనా సంతృప్తత,ಮಾದರಿ ಶುದ್ಧತ್ವ
మాదిరి సిద్ధాంతం,ಮಾದರಿ ಸಿದ್ಧಾಂತ/ಪ್ರಮೇಯ
ఉపగ్రహ,ಉಪಗ್ರಹ
ఉపగ్రహ కమ్యూనికేషన్,ಉಪಗ್ರಹ ಸಂವಹನ
ఉపగ్రహ కవరేజ్,ಉಪಗ್ರಹ
ఉపగ్రహ డిజిటల్ లింక్,ಉಪಗ್ರಹ ಡಿಜಿಟಲ್ ಲಿಂಕ್
ఉపగ్రహ జోక్యం,ಉಪಗ್ರಹ
ఉపగ్రహ రేడియో,ಉಪಗ್ರಹ ರೇಡಿಯೋ
ఉపగ్రహ రేడియో ప్రసారం,ಉಪಗ್ರಹ ರೇಡಿಯೋ ಪ್ರಸರಣ
ఉపగ్రహ ప్రసారం,ಉಪಗ್ರಹ
సంతృప్త గాలి,ಸ್ಯಾಚುರೇಟೆಡ್ ಗಾಳಿ
సంతృప్త కరెంట్,ಪ್ರವಾಹವನ್ನು ಸ್ಯಾಚುರೇಟಿಂಗ್
సంతృప్తత,ಶುದ್ಧತ್ವ
టూత్ వేవ్ చూసింది,ಹಲ್ಲಿನ ತರಂಗವನ್ನು ನೋಡಿದೆ
స్కేలబిలిటీ,ಸ್ಕೇಲ್
స్కేల్,ದಳ
స్కేల్ ఫ్యాక్టర్,ಅಡೆತಡೆ
స్కేలింగ్,ಸ್ಕೇಲಿಂಗ್
స్కాన్ చేసిన పుంజం,ಸ್ಕೂನ್
స్కానర్,ಸ್ಕ್ಯಾನರ್
స్కానింగ్ ఫ్రీక్వెన్సీ,ಸ್ಕ್ಯಾನಿಂಗ್ ಆವರ್ತನ
స్కానింగ్ లైన్,ಸ್ಕ್ಯಾನಿಂಗ್ ಮಾರ್ಗ
స్కాటరింగ్,ಚದುರಿಸುವಿಕೆ
దృష్టాంతంలో,ಸನ್ನಿವೇಶ
షెడ్యూలర్,ವೇಳಾಪಟ್ಟಿ
స్కీమాటిక్,ತಂತ್ರದ
షాట్‌కీ అవరోధం,ಚಾವಟಿ ತಡೆಗೋಡೆ
సింటిలేషన్,ಮಿನುಗುವಿಕೆ
స్క్రాంబ్లర్,ಕೆರಳಿದವನು
స్క్రాంబ్లింగ్,ಕೆರಳಿಸುವ
స్క్రాప్,ಚೂರು
స్క్రాపింగ్,ಕೆರೆದು
స్క్రాచ్,ಗೀಚು
స్క్రీన్,ಪರದೆಯ
స్క్రీన్ బర్న్,ಪರದೆಯ ಸುಟ್ಟಗಾಯ
స్క్రీన్ బైపాస్,ಪರದೆಬೈಪಾಸಿನಲ್ಲಿ
స్క్రీన్ కరెంట్,ಪರದೆಯ ಪ್ರವಾಹ
స్క్రీన్ గ్రిడ్,ಪರದೆ ಗ್ರಿಡ್
స్క్రీన్ సేవర్,ಸ್ಕ್ರೀನ್ ಸೇವರ್
స్క్రీన్‌డ్ కేబుల్,ಪ್ರದರ್ಶಿತ ಕೇಬಲ್
స్క్రీనింగ్,ತಣಿಸುವುದು
స్క్రోల్,ಸುರುಳಿ
స్కోర్ల్ బార్,ಸ್ಕ್ರಾಲ್ ಪಟ್ಟಿ
స్క్రోలింగ్,ಸ್ಕ್ರೋಲಿಂಗ್
శోధన యంత్రము,ಶೋಧಕ ಎಂಜಿನ್
ద్వితీయ,ದ್ವಿತೀಯ
ద్వితీయ సెల్,ದ್ವಿತೀಯ ಕೋಶ
రంగం,ವಲಯ
విభాగం,ಭಾಗ
స్వీయ విశ్లేషణ,ಸ್ವಯಂ ರೋಗನಿರ್ಣಯ
సెమీకండక్టర్,ಅರೆವಾಹಕ
పంపినవారు,ಕಳುಹಿಸುವವರು
సున్నితత్వం,ಸೂಕ್ಷ್ಮತೆ
నమోదు చేయు పరికరము,ಸಂವೇದಕ
సీక్వెన్స్,ಅನುಕ್ರಮ
క్రమ,ಧಾರ್ಮಿಕ
సీరియల్ యాక్సెస్,ಸರಣಿ ಪ್ರವೇಶ
సీరియల్ పోర్ట్,ಸೀರಿಯಲ್ ಪೋರ್ಟ್
సిరీస్ ప్రతిధ్వని,ಸರಣಿ ಅನುರಣನ
సర్వర్,ಸರ್ಕಾರಿ
సెటప్,ಜೋಡಣೆ
షేడింగ్,Shadಹನ
నీడ,ನೆರಳು
షానన్ సిద్ధాంతం,ಶಾನನ್ ಅವರ ಪ್ರಮೇಯ
షేపింగ్,ರೂಪಿಸುವುದು
షేర్‌వేర్,ಷೇರು
కోశం,ಪೊರೆ
మార్పు,ಸ್ಥಳಾಂತರ
తరలించడం,ವರ್ಗಾವಣೆಯ
షాక్,ಆಘಾತ
షార్ట్ సర్క్యూట్,ಶಾರ್ಟ್ ಸರ್ಕ್ಯೂಟ್
షార్ట్ సర్క్యూట్ పరీక్ష,ಕಿರು ಸರ್ಕ್ಯೂಟ್ ಪರೀಕ್ಷೆ
చిన్న తరంగం,ಸಣ್ಣ ತರಂಗ
షార్ట్ వేవ్ సెంటర్,ಸಣ್ಣ ತರಂಗ ಕೇಂದ್ರ
సత్వరమార్గం,ಸಂಕ್ಷಿಪ್ತವಾಗಿ
షట్డౌన్,ಮುಚ್ಚಲಾಯಿತು
షట్డౌన్ సిగ్నల్,ಸ್ಥಗಿತ ಸಂಕೇತ
సైడ్ బ్యాండ్,ಸೈಡ್ ಬ್ಯಾಂಡಿ
సైడ్ బ్యాండ్ శక్తి,ಸೈಡ್ ಬ್ಯಾಂಡ್ ಶಕ್ತಿ
సిగ్నల్,ಸಂಕೇತ
సిగ్నల్ వ్యాప్తి,ಸಂಕೇತ ವೈಶಾಲ್ಯ
సిగ్నల్ ఫ్లో గ్రాఫ్,ಸಿಗ್ನಲ್ ಫ್ಲೋ ಗ್ರಾಫ್
సిగ్నల్ జనరేటర్,ಸಂಕೇತ ಉತ್ಪಾದಕ
సిగ్నల్ లైట్,ಸಂಕೇತ ಬೆಳಕು
సిగ్నల్ రౌటింగ్,ಸಿಗ್ನಲ್ ರೂಟಿಂಗ್
సిగ్నల్ బలం,ಸಂಕೇತ ಶಕ್ತಿ
సిగ్నల్ టు క్రాస్ టాక్ రేషియో,ಕ್ರಾಸ್ ಟಾಕ್ ಅನುಪಾತಕ್ಕೆ ಸಂಕೇತ
శబ్దం నిష్పత్తికి సిగ్నల్,ಶಬ್ದ ಅನುಪಾತಕ್ಕೆ ಸಂಕೇತ
విస్మరించని శబ్దం నిష్పత్తికి సిగ్నల్,ಗಮನಿಸದ ಶಬ್ದ ಅನುಪಾತಕ್ಕೆ ಸಂಕೇತ
సిగ్నలింగ్ మరియు మారడం,ಸಿಗ್ನಲಿಂಗ್ ಮತ್ತು ಸ್ವಿಚಿಂಗ್
సిగ్నలింగ్ బిట్,ಸಿಗ್ನಲಿಂಗ್ ಬಿಟ್
ముఖ్యమైన సైడ్‌బ్యాండ్‌లు,ಗಮನಾರ್ಹ ಸೈಡ್‌ಬ್ಯಾಂಡ್‌ಗಳು
సింప్లెక్స్,ಸರಳ
అనుకరణ,ವೇಷಭೂಷಣ
సిమ్యులేటర్,ಸಂಚಾರಿ
సిమల్‌కాస్ట్,ಸಮಾಧಿ
ఏకకాల మాస్కింగ్,ಏಕಕಾಲದಲ್ಲಿ
సైన్ భాగం,ಸೈನ್ ಘಟಕ
సైన్ తరంగం,ಸೈನ್ ತರಂಗ
సింగిల్ ఫ్రీక్వెన్సీ నెట్‌వర్క్,ಏಕ ಆವರ್ತನ ನೆಟ್‌ವರ್ಕ್
సింగిల్ ఫేజ్ మోటారు,ಏಕ ಹಂತದ ಮೋಟಾರ್
సైట్,ಸ್ಥಳ
సైట్ లేఅవుట్ ప్రణాళిక,ಸೈಟ್ ವಿನ್ಯಾಸ ಯೋಜನೆ
నైపుణ్యం కలిగిన ఆపరేటర్,ನುರಿತ ನಿರ್ವಾಹಕ
దూరం దాటవేయండి,ದೂರವನ್ನು ಬಿಟ್ಟುಬಿಡಿ
స్కై వేవ్,ಆಕಾಶದ ಅಲೆ
స్కై వేవ్ ప్రచారం,ಆಕಾಶ ತರಂಗ ಪ್ರಸರಣ
స్లాబ్,ಚಪ್ಪಡಿ
స్లాంట్ మార్గం,ಓರೆಗಾಲ
స్లాట్,ಸ್ಲ
స్మార్ట్ కార్డ్,ಸ್ಮಾರ್ಟ್ ಕಾರ್ಡ್
సోడియం ఆవిరి దీపం,ಸೋಡಿಯಂ ಆವಿ ದೀಪ
మృదువైన కీ,ಮೃದುವಾದ ಕೀಲಿಯು
సాఫ్ట్‌వేర్,ಸಾಫ್ಟ್ವೇರ್
సౌర కార్యకలాపాలు,ಸೌರ ಚಟುವಟಿಕೆ
సౌర శక్తి,ಸೌರಶಕ್ತಿ
సౌర మంటలు,ಸೌರ ಜ್ವಾಲೆಗಳು
సౌర శక్తితో,ಸೌರ ಚಾಲಿತ
ఘన స్థితి,ಘನ ಸ್ಥಿತಿ
ఘన స్థితి నిల్వ,ಘನ ರಾಜ್ಯ ಸಂಗ್ರಹ
సాలిడ్ స్టేట్ ట్రాన్స్మిటర్,ಘನ ರಾಜ್ಯ ಟ್ರಾನ್ಸ್ಮಿಟರ್
క్రమబద్ధీకరించండి,ವಿಂಗಡಿಸು
ధ్వని,ಶಬ್ದ
ధ్వని శోషణ,ಶಬ್ದ ಹೀರುವಿಕೆ
సౌండ్ బ్యాలెన్స్,ಉತ್ತಮ ಸಮತೋಲನ
సౌండ్ డిటెక్టర్,ಶಬ್ದ ಪತ್ತೆಕಾರ
సౌండ్ మిక్సర్,ಧ್ವನಿ ಮಿಕ್ಸರ್
ధ్వని దృక్పథం,ಸೋಗು ದೃಷ್ಟಿಕೋನ
సౌండ్ పవర్,ಶಬ್ದದ ಶಕ್ತಿ
సౌండ్ ప్రూఫ్,ಧ್ವನಿ ಪುಕ್ಕ
సౌండ్ రికార్డింగ్,ಧ್ವನಿ ರೆಕಾರ್ಡಿಂಗ್
ధ్వని ప్రతిబింబం,ಉತ್ತಮ ಪ್ರತಿಫಲನ
ధ్వని ప్రసార నష్టం,ಧ್ವನಿ ಪ್ರಸರಣ ನಷ್ಟ
మూలం,ಮೂಲ
సోర్స్ ఎన్కోడర్,ಮೂಲ ಎನ್‌ಕೋಡರ್
స్థలం,ಸ್ಥಳ
అంతరిక్ష వైవిధ్యం,ಬಾಹ್ಯಾಕಾಶ ವೈವಿಧ್ಯ
స్పేస్ టెలికాస్టింగ్,ಬಾಹ್ಯಾಕಾಶ
స్పేస్ వేవ్,ಬಾಹ್ಯಾಕಾಶ ಅಲೆ
అంతరం,ಅಂತರ
స్పామ్,ಸ್ಪ್ಯಾಮು
స్పామింగ్,ಸ್ಪ್ಯಾಮಿಂಗ್
వ్యవధి,ಆಡು
విడి బిట్,ಬಿಡಿಪಡ
విడిభాగాలు,ಬಿಡಿ
స్పార్కింగ్,ಸ್ಪಾರ್ಕಿಂಗ್
ప్రాదేశిక,ಪ್ರಾದೇಶಿಕ
ప్రాదేశిక ప్రభావం,ಪ್ರಾದೇಶಿಕ ಪರಿಣಾಮ
ప్రాదేశిక పునరావృతం,ಪ್ರಾದೇಶಿಕ ಪುನರುಕ್ತಿ
ప్రత్యేకమైన ప్రభావం,ವಿಶೇಷ ಪರಿಣಾಮ
స్పెషల్ ఎఫెక్ట్స్ యాంప్లిఫైయర్,ವಿಶೇಷ ಪರಿಣಾಮಗಳ ಆಂಪ್ಲಿಫಯರ್
