Marathi,Kannada
स्वत: संलग्न ऑपरेटर,ಸ್ವಯಂ ಲಗತ್ತಿಸಲಾದ ಆಪರೇಟರ್
ऑटोझिगस,ಆಟೋಜೈಗಸ್
अर्धा अक्ष,ಅರ್ಧ ಅಕ್ಷ
अर्धवर्तुळ,ಅರ್ಧವೃತ್ತ
ठोस मॅट्रिक्स,ಕಾಂಕ್ರೀಟ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್
अविभाज्य चतुर्भुज,ಅವಿಭಾಜ್ಯ ಚತುರ್ಭುಜ
समिसमुह,ಸಮಿಸ್ಮುಃ
अर्धा मध्यांतर,ಅರ್ಧ ಮಧ್ಯಂತರ
म्हणजे प्रमुख अक्ष,ಪ್ರಮುಖ ಅಕ್ಷದ ಅರ್ಥ
अर्ध किरकोळ अक्ष,ಅರೆ ಸಣ್ಣ ಅಕ್ಷ
विभक्त बहुपदी,ಬೇರ್ಪಡಿಸಬಹುದಾದ ಬಹುಪದೋಕ್ತಿ
परिवर्तनीय पृथक्करण,ವೇರಿಯಬಲ್ ಪ್ರತ್ಯೇಕತೆ
क्रम,ಅನುಕ್ರಮ
अनुक्रमणिका तत्त्व,ಸೂಚ್ಯಂಕ ತತ್ವ
अनुक्रमिक विश्लेषण,ಅನುಕ್ರಮ ವಿಶ್ಲೇಷಣೆ
अनुक्रमिक नमुना,ಅನುಕ್ರಮ ಮಾದರಿ
स्पष्ट सहसंबंध,ವರ್ಗೀಯ ಪರಸ್ಪರ ಸಂಬಂಧ
"मालिका, मालिका, मालिका","ಸರಣಿ, ಸರಣಿ, ಸರಣಿ"
"एकूण, वाऱ्याची दिशा, प्रवाहाची दिशा, फ्रीझ, फ्रीझ (ver.)","ಒಟ್ಟು, ಗಾಳಿಯ ದಿಕ್ಕು, ಸ್ಟ್ರೀಮ್ ದಿಕ್ಕು, ಫ್ರೀಜ್, ಫ್ರೀಜ್ (ver.)"
सेक्संट,ಸೆಕ್ಸ್ಟಂಟ್
shewhart नियंत्रण चार्ट,ಶೆವರ್ಟ್ ನಿಯಂತ್ರಣ ಚಾರ್ಟ್
"चिन्ह, रक्कम","ಚಿಹ್ನೆ, ಮೊತ್ತ"
मॅट्रिक्स मार्कर,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಮಾರ್ಕರ್
चतुर्भुज चौकोन चिन्ह,ಕ್ವಾಡ್ರಾಟಿಕ್ ಚತುರ್ಭುಜ ಚಿಹ್ನೆ
सचिनचा नंबर,ಸಚಿನ್ ಸಂಖ್ಯೆ
महत्त्व पातळी,ಪ್ರಾಮುಖ್ಯತೆಯ ಮಟ್ಟ
महत्त्व चाचणी,ಮಹತ್ವ ಪರೀಕ್ಷೆ
लक्षणीय गुण,ಗಮನಾರ್ಹ ಅಂಕಗಳು
मार्क चाचणी,ಗುರುತು ಪರೀಕ್ಷೆ
प्रतीक कार्य,ಚಿಹ್ನೆ ಕಾರ್ಯ
समान लंबवर्तुळाकार,ಇದೇ ದೀರ್ಘವೃತ್ತ
एकसंध आकृती,ಏಕರೂಪದ ವ್ಯಕ್ತಿ
"साम्य, साधर्म्य","ಹೋಲಿಕೆ, ಸಾದೃಶ್ಯ"
एकसंध मॅट्रिक्स,ಏಕರೂಪದ ಮ್ಯಾಟ್ರಿಕ್ಸ್
साधे बंद वक्र,ಸರಳ ಮುಚ್ಚಿದ ಕರ್ವ್
साधा सहसंबंध,ಸರಳ ಪರಸ್ಪರ ಸಂಬಂಧ
साधी हार्मोनिक गती,ಸರಳ ಹಾರ್ಮೋನಿಕ್ ಚಲನೆ
साधे यादृच्छिक नमुना,ಸರಳ ಯಾದೃಚ್ಛಿಕ ಮಾದರಿ
"सेट, सिम्प्लेक्स, एकतर्फी, साधे","ಸೆಟ್, ಸಿಂಪ್ಲೆಕ್ಸ್, ಏಕಪಕ್ಷೀಯ, ಸರಳ"
एक-मार्ग अल्गोरिदम,ಏಕಮುಖ ಅಲ್ಗಾರಿದಮ್
एकच टेबल,ಒಂದೇ ಟೇಬಲ್
सिम्पसनचा एक तृतीयांश नियम,ಸಿಂಪ್ಸನ್ ಅವರ ಮೂರನೇ ಒಂದು ನಿಯಮ
सिम्युलेशन पद्धत,ಸಿಮ್ಯುಲೇಶನ್ ವಿಧಾನ
एकाचवेळी विभेदक समीकरणे,ಏಕಕಾಲಿಕ ಡಿಫರೆನ್ಷಿಯಲ್ ಸಮೀಕರಣಗಳು
एकाचवेळी समीकरणे,ಏಕಕಾಲಿಕ ಸಮೀಕರಣಗಳು
"चिन्ह, साइन","ಚಿಹ್ನೆ, ಸೈನ್"
"साइन वक्र, साइन वक्र","ಸೈನ್ ಕರ್ವ್, ಸೈನ್ ಕರ್ವ್"
सोलो,ಏಕವ್ಯಕ್ತಿ
नीरस कार्य,ಏಕತಾನತೆಯ ಕಾರ್ಯ
विषम अविभाज्य,ಬೆಸ ಅವಿಭಾಜ್ಯ
"विचित्रता, विचित्रता","ವಿಚಿತ್ರತೆ, ವಿಚಿತ್ರತೆ"
अपरिवर्तनीय मॅट्रिक्स,ಬದಲಾಗದ ಮ್ಯಾಟ್ರಿಕ್ಸ್
विचित्र उपाय,ವಿಚಿತ್ರ ಪರಿಹಾರ
नमुन्याचा आकार,ಮಾದರಿ ಅಳತೆ
विषम वितरण,ಬೆಸ ವಿತರಣೆ
विषम हर्मिटियन मॅट्रिक्स,ವೈವಿಧ್ಯಮಯ ಹರ್ಮಿಟಿಯನ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್
कॉन्ट्रास्ट,ಕಾಂಟ್ರಾಸ್ಟ್
विषम सममित मॅट्रिक्स,ಬೆಸ ಸಮ್ಮಿತೀಯ ಮ್ಯಾಟ್ರಿಕ್ಸ್
व्हेरिएबल कमी करत आहे,ವೇರಿಯಬಲ್ ಅನ್ನು ಕಡಿಮೆಗೊಳಿಸುವುದು
"उतार, उतार, उतार","ಇಳಿಜಾರು, ಇಳಿಜಾರು, ಇಳಿಜಾರು"
उतार ग्रेडियंट,ಇಳಿಜಾರು ಗ್ರೇಡಿಯಂಟ್
"कंस, लहान बंधन","ಆವರಣ, ಚಿಕ್ಕ ಬೈಂಡಿಂಗ್"
सरळ वक्र,ನೇರ ವಕ್ರರೇಖೆ
विविध कार्य,ವಿವಿಧ ಕಾರ್ಯ
सौर यंत्रणा,ಸೌರ ಮಂಡಲ
,
solenoidal वेक्टर,ಸೊಲೆನಾಯ್ಡ್ ವೆಕ್ಟರ್
"घन, वस्तुमान, घन","ಘನ, ದ್ರವ್ಯರಾಶಿ, ಘನ"
"घन भूमिती, स्टिरीओस्कोपिक भूमिती","ಘನ ರೇಖಾಗಣಿತ, ಸ್ಟೀರಿಯೋಸ್ಕೋಪಿಕ್ ಜ್ಯಾಮಿತಿ"
"उपाय, साधन","ಪರಿಹಾರ, ಸಾಧನ"
मालिका फॉर्म समाधान,ಸರಣಿ ರೂಪ ಪರಿಹಾರ
समाधान मॅट्रिक्स,ಪರಿಹಾರ ಮ್ಯಾಟ್ರಿಕ್ಸ್
त्रिकोणाचे समाधान,ತ್ರಿಕೋನದ ಪರಿಹಾರ
समाधान लोकसंख्या,ಪರಿಹಾರ ಜನಸಂಖ್ಯೆ
सोनीन बहुपद,ಸೋನಿನ್ ಬಹುಪದೋಕ್ತಿ
"आकाश, अवकाश, अवकाश, अवकाश, अवकाश","ಆಕಾಶ, ಬಾಹ್ಯಾಕಾಶ, ಬಾಹ್ಯಾಕಾಶ, ಬಾಹ್ಯಾಕಾಶ, ಬಾಹ್ಯಾಕಾಶ"
आकाश वक्र,ಆಕಾಶ ಕರ್ವ್
पालक सेट,ಪೋಷಕ ಸೆಟ್
स्थानिक सहसंबंध आकृती,ಸ್ಥಳೀಯ ಪರಸ್ಪರ ಸಂಬಂಧ ರೇಖಾಚಿತ್ರ
विशिष्ट रेखीय गट,ನಿರ್ದಿಷ್ಟ ರೇಖೀಯ ಗುಂಪು
विशिष्ट अनुलंब गट,ನಿರ್ದಿಷ್ಟ ಲಂಬ ಗುಂಪು
"विशिष्ट घनता, सापेक्ष घनता","ನಿರ್ದಿಷ್ಟ ಸಾಂದ್ರತೆ, ಸಾಪೇಕ್ಷ ಸಾಂದ್ರತೆ"
मानवी मॅपिंग प्रमेय,ಮಾನವ ಮ್ಯಾಪಿಂಗ್ ಪ್ರಮೇಯ
कार्याचा आदर्श,ಕಾರ್ಯದ ರೂಢಿ
"गोल, गोल","ಗೋಳ, ಗೋಳ"
गोलाकार समन्वय प्रणाली,ಗೋಳಾಕಾರದ ನಿರ್ದೇಶಾಂಕ ವ್ಯವಸ್ಥೆ
गोलाकार ध्रुवीय समन्वय,ಗೋಳಾಕಾರದ ಧ್ರುವ ನಿರ್ದೇಶಾಂಕಗಳು
गोलाकार त्रिकोण,ಗೋಳಾಕಾರದ ತ್ರಿಕೋನ
गोलाकार त्रिकोणमिती,ಗೋಲಾಕಾರದ ತ್ರಿಕೋನಮಿತಿ
सर्पिल,ಸುರುಳಿಯಾಕಾರದ
"चौरस, चौरस","ಚೌಕ, ಚೌಕ"
"गुरु, गुरुबंधनी","ಗುರುಗಳು, ಗುರುಬಂಧನಿ"
चौरस अविभाज्य,ಚದರ ಅವಿಭಾಜ್ಯ
चौरस मॅट्रिक्स,ಚದರ ಮ್ಯಾಟ್ರಿಕ್ಸ್
वर्गमुळ,ವರ್ಗ ಮೂಲ
नमुना स्टेज,ಮಾದರಿ ಹಂತ
श्रेणीबद्ध कार्य,ಕ್ರಮಾನುಗತ ಕಾರ್ಯ
प्रमाणित विचलन,ಪ್ರಮಾಣಿತ ವಿಚಲನ
मानक भिन्न उत्पादन,ಪ್ರಮಾಣಿತ ಭೇದಾತ್ಮಕ ಉತ್ಪನ್ನ
समतोल,ಸಮತೋಲನ
सुन्न वक्र,ನಿಶ್ಚೇಷ್ಟಿತ ವಕ್ರರೇಖೆ
सुन्न बिंदू,ನಿಶ್ಚೇಷ್ಟಿತ ಬಿಂದು
धक्कादायक मूल्य,ದಿಗ್ಭ್ರಮೆಗೊಂಡ ಮೌಲ್ಯ
"नमुना, आकृती","ಮಾದರಿ, ಚಿತ್ರ"
सांख्यिकीय,ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ
सांख्यिकीय विश्लेषणे,ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ವಿಶ್ಲೇಷಣೆಗಳು
सांख्यिकीय वितरण,ಅಂಕಿಅಂಶಗಳ ವಿತರಣೆ
सांख्यिकीय गृहीतक,ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ಕಲ್ಪನೆ
सांख्यिकीय अंदाजे,ಅಂಕಿಅಂಶಗಳ ಅಂದಾಜು
सांख्यिकीय मॉडेल,ಅಂಕಿಅಂಶ ಮಾದರಿ
सांख्यिकीय लोकसंख्या,ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ಜನಸಂಖ್ಯೆ
सांख्यिकीय गुणवत्ता नियंत्रण,ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ಗುಣಮಟ್ಟದ ನಿಯಂತ್ರಣ
"आकडेवारी, आकडेवारी","ಅಂಕಿಅಂಶಗಳು, ಅಂಕಿಅಂಶಗಳು"
"न बदलणारा, स्थिर, स्थिर, कायम","ಬದಲಾಗದ, ಸ್ಥಿರ, ಸ್ಥಿರ, ಶಾಶ್ವತ"
स्थायी राज्य उपाय,ನಿಂತಿರುವ ಸ್ಥಿತಿಯ ಪರಿಹಾರ
अधिक प्रवण माउंट्स,ಹೆಚ್ಚು ಪೀಡಿತ ಆರೋಹಣ
उतार-चढाई डिझाइन,ಇಳಿಜಾರು-ಹತ್ತುವಿಕೆ ವಿನ್ಯಾಸ
सर्वात उंच कूळ,ಕಡಿದಾದ ಇಳಿಜಾರು
चरण कार्य,ಹಂತದ ಕಾರ್ಯ
स्टर्लिंग श्रेणी,ಸ್ಟರ್ಲಿಂಗ್ ಶ್ರೇಣಿ
"स्टॉकॅस्टिक, संभाव्य","ಅಸ್ಥಿರ, ಸಂಭವನೀಯ"
संभाव्य मॅट्रिक्स,ಸಂಭವನೀಯ ಮ್ಯಾಟ್ರಿಕ್ಸ್
संभाव्य मॉडेल,ಸಂಭವನೀಯ ಮಾದರಿ
संभाव्य प्रोग्रामिंग,ಸಂಭವನೀಯ ಪ್ರೋಗ್ರಾಮಿಂಗ್
संभाव्य चल,ಸಂಭವನೀಯ ವೇರಿಯಬಲ್
स्टोक्स प्रमेय,ಸ್ಟೋಕ್ಸ್ ಪ್ರಮೇಯ
"सरळ रेषा, सरळ रेषा, सरळ रेषा","ನೇರ ರೇಖೆ, ನೇರ ರೇಖೆ, ಸರಳ ರೇಖೆ"
"स्तर चार्ट, बार चार्ट","ಮಟ್ಟದ ಚಾರ್ಟ್, ಬಾರ್ ಚಾರ್ಟ್"
"स्तरीकरण, स्तरीकरण","ಶ್ರೇಣೀಕರಣ, ಶ್ರೇಣೀಕರಣ"
स्तरित नमुना,ಲೇಯರ್ಡ್ ಮಾದರಿ
"प्रवाह-रेषा, प्रवाह-रेषा","ಹರಿವು-ರೇಖೆ, ಸ್ಟ್ರೀಮ್-ಲೈನ್"
ताण,ಒತ್ತಡ
जोरदार कलते कार्य,ಬಲವಾಗಿ ಒಲವುಳ್ಳ ಕಾರ್ಯ
सतत कमी होत आहे,ನಿರಂತರವಾಗಿ ಕಡಿಮೆಯಾಗುತ್ತಿದೆ
सतत वाढ,ನಿರಂತರ ಹೆಚ್ಚಳ
सतत ऑर्डिनेट फंक्शन,ನಿರಂತರ ಆರ್ಡಿನೇಟ್ ಕಾರ್ಯ
विद्यार्थी चाचणी (विद्यार्थी &#39;टी&#39; चाचणी),ವಿದ್ಯಾರ್ಥಿ ಪರೀಕ್ಷೆ (ವಿದ್ಯಾರ್ಥಿ &#39;ಟಿ&#39; ಪರೀಕ್ಷೆ)
उपसंग्रह,ಉಪಸಂಗ್ರಹ
उप-निर्णयवादी,ಉಪ-ನಿರ್ಣಾಯಕ
उप-प्रदेश,ಉಪ-ಪ್ರದೇಶ
"उपवर्ग, उपसमूह, उपसमूह","ಉಪವರ್ಗ, ಉಪಗುಂಪು, ಉಪಗುಂಪು"
मध्यांतर,ಮಧ್ಯಂತರ
"सबमॅट्रिक्स, सबमॅट्रिक्स","ಸಬ್‌ಮ್ಯಾಟ್ರಿಕ್ಸ್, ಸಬ್‌ಮ್ಯಾಟ್ರಿಕ್ಸ್"
"तळटीप, तळटीप, तळटीप","ಅಡಿಟಿಪ್ಪಣಿ, ಅಡಿಟಿಪ್ಪಣಿ, ಅಡಿಟಿಪ್ಪಣಿ"
उत्तराधिकार,ಉತ್ತರಾಧಿಕಾರ
उपसंच,ಉಪವಿಭಾಗ
उपलोकसंख्या,ಉಪಜನಸಂಖ್ಯೆ
बदली,ಬದಲಿ
अर्ध स्पर्शिक,ಅರೆ ಸ್ಪರ್ಶ
"हस्तांतरित करणे, हस्तांतरित करणे","ವರ್ಗಾಯಿಸಲು, ವರ್ಗಾಯಿಸಲು"
"वजाबाकी, वजाबाकी","ಕಳೆಯಿರಿ, ಕಳೆಯಿರಿ"
"वजाबाकी, वजाबाकी","ವ್ಯವಕಲನ, ವ್ಯವಕಲನ"
हळूहळू,ಕ್ರಮೇಣ
प्रगतीशील भिन्नता,ಪ್ರಗತಿಪರ ವ್ಯತ್ಯಾಸ
प्रगतीशील एकीकरण,ಪ್ರಗತಿಪರ ಏಕೀಕರಣ
नंतरचा,ಎರಡನೆಯದು
संलग्न,ಲಗತ್ತಿಸಲಾಗಿದೆ
"बेरीज, बेरीज, बेरीज, बेरीज, बेरीज","ಮೊತ್ತ, ಮೊತ್ತ, ಮೊತ್ತದ ಫಲಿತಾಂಶ, ಮೊತ್ತ"
बेरीज फंक्शन,ಮೊತ್ತ ಕಾರ್ಯ
संकलित,ಸಂಕಲಿಸಬಹುದಾದ
योग ब्लॉक,ಯೋಗ ಬ್ಲಾಕ್
संकलन,ಸಂಕಲನ
संकलन अधिवेशन,ಸಂಕಲನ ಸಮಾವೇಶ
संकलन सूत्र,ಸಂಕಲನ ಸೂತ್ರ
ग्रेड संग्रह,ದರ್ಜೆಯ ಸಂಗ್ರಹ
संकलन चिन्ह,ಸಂಕಲನ ಚಿಹ್ನೆ
अनंतापर्यंत योग,ಯೋಗ ಅನಂತತೆಗೆ
"मूर्ख, मूर्ख","ಈಡಿಯಟ್, ಈಡಿಯಟ್"
ओव्हरसेट,ಓವರ್ಸೆಟ್
सुपरसोनिक प्रवाह,ಶಬ್ದಾತೀತ ಹರಿವು
पूरक कोन,ಪೂರಕ ಕೋನ
lacquered लोकर फ्लॅट,ಮೆರುಗೆಣ್ಣೆ ಉಣ್ಣೆ ಫ್ಲಾಟ್
फंक्शनचे समर्थन,ಕಾರ್ಯದ ಬೆಂಬಲ
"कल्पना करा, गृहीत धरा","ಊಹಿಸಿ, ಊಹಿಸಿ"
उच्च,ಹೆಚ್ಚು
करणी,ಕರ್ಣಿ
"पृष्ठभाग, पृष्ठभाग, पृष्ठभाग","ಮೇಲ್ಮೈ, ಮೇಲ್ಮೈ, ಮೇಲ್ಮೈ"
पृष्ठीय क्षेत्र,ಬೆನ್ನಿನ ಪ್ರದೇಶ
पृष्ठ अविभाज्य,ಪುಟ ಅವಿಭಾಜ್ಯ
कव्हर,ಕವರ್
कव्हर,ಕವರ್
कव्हर नकाशा,ಕವರ್ ನಕ್ಷೆ
सही करा,ಸಹಿ ಮಾಡಿ
प्रतीकात्मक तर्क,ಸಾಂಕೇತಿಕ ತರ್ಕ
प्रतीकात्मक मॉडेल,ಸಾಂಕೇತಿಕ ಮಾದರಿ
सममितीय,ಸಮ್ಮಿತೀಯ
सममितीय,ಸಮಮಾಪನ
"सममितीय निर्धारक, सममित निर्धारक","ಸಿಮೆಟ್ರಿಕ್ ಡಿಟರ್ಮಿನೆಂಟ್, ಸಿಮೆಟ್ರಿಕ್ ಡಿಟರ್ಮಿನೆಂಟ್"
सममितीय फरक,ಸಮ್ಮಿತೀಯ ವ್ಯತ್ಯಾಸ
सममित मॅट्रिक्स,ಸಮ್ಮಿತೀಯ ಮ್ಯಾಟ್ರಿಕ್ಸ್
प्रणाली विश्लेषण प्रणाली विश्लेषण,ಸಿಸ್ಟಮ್ ವಿಶ್ಲೇಷಣೆ ಸಿಸ್ಟಮ್ ವಿಶ್ಲೇಷಣೆ
अनुक्रमांक नमुना,ಸರಣಿ ಮಾದರಿ
"टेबल, टेबल","ಟೇಬಲ್, ಟೇಬಲ್"
"टेबल, टेबल","ಟೇಬಲ್, ಟೇಬಲ್"
अविभाज्य सारणी,ಅವಿಭಾಜ್ಯ ಕೋಷ್ಟಕ
"सारणीबद्ध, सपाट","ಕೋಷ್ಟಕ, ಚಪ್ಪಟೆ"
सारणी फॉर्म,ಕೋಷ್ಟಕ ರೂಪ
"सारणी लॉगरिदम, सारणी लॉगरिदम","ಕೋಷ್ಟಕ ಲಾಗರಿಥಮ್, ಕೋಷ್ಟಕ ಲಾಗರಿಥಮ್"
सारणी,ಕೋಷ್ಟಕ
सारणी मूल्ये,ಕೋಷ್ಟಕ ಮೌಲ್ಯಗಳು
सारणी,ಕೋಷ್ಟಕ
"टॅब्युलेटर, टॅब्युलर मशीन, टॅब्युलर","ಕೋಷ್ಟಕ, ಕೋಷ್ಟಕ ಯಂತ್ರ, ಕೋಷ್ಟಕ"
"शेपटी, शेपटी","ಬಾಲ, ಬಾಲ"
शेपटीचे क्षेत्र (वितरणाचे),ಬಾಲ ಪ್ರದೇಶ (ವಿತರಣೆ)
स्पर्श,ಸ್ಪರ್ಶಿಸಿ
"स्पर्शिका, स्पर्शिका, स्पर्शिका, स्पर्शिका","ಸ್ಪರ್ಶಕ, ಸ್ಪರ್ಶಕ, ಸ್ಪರ್ಶಕ, ಸ್ಪರ್ಶಕ"
फ्लॅट फ्लीस स्पर्श करा,ಟಚ್ ಉಣ್ಣೆ ಫ್ಲಾಟ್
"स्पर्शिक, स्पर्शिक","ಸ್ಪರ್ಶ, ಸ್ಪರ್ಶ"
स्पर्शिका घटक,ಸ್ಪರ್ಶಕ ಘಟಕ
स्पर्शिका कट,ಸ್ಪರ್ಶಕ ಕಟ್
स्पर्शरेषा,ಸ್ಪರ್ಶ ರೇಖೆ
"स्पर्शिक विमान, स्पर्शिक विमान","ಸ್ಪರ್ಶ ವಿಮಾನ, ಸ್ಪರ್ಶ ವಿಮಾನ"
स्पर्श लोकसंख्या,ಸ್ಪರ್ಶ ಜನಸಂಖ್ಯೆ
टेप पंच,ಟೇಪ್ ಪಂಚ್
टेप रीडर,ಟೇಪ್ ರೀಡರ್
टॉब्रीचे प्रमेय,ಟೌಬ್ರಿಯ ಪ್ರಮೇಯ
टेलर प्रमेय,ಟೇಲರ್ ಪ್ರಮೇಯ
Shebyshev अंतर,ಶೆಬಿಶೇವ್ ದೂರ
टी-वितरण,ಟಿ-ವಿತರಣೆ
आंतरप्रजाती मालिका,ಅಂತರಜಾತಿಗಳ ಸರಣಿ
ऐहिक निर्देशांक,ತಾತ್ಕಾಲಿಕ ನಿರ್ದೇಶಾಂಕಗಳು
ऐहिक संबंध,ತಾತ್ಕಾಲಿಕ ಸಂಬಂಧ
वेळ चल,ಸಮಯ ವೇರಿಯಬಲ್
ताणासंबंधीचा शक्ती,ಕರ್ಷಕ ಶಕ್ತಿ
"फील्ड, टेन्सर","ಕ್ಷೇತ್ರ, ಟೆನ್ಸರ್"
फील्ड विश्लेषण,ಕ್ಷೇತ್ರ ವಿಶ್ಲೇಷಣೆ
फील्ड उत्पादन,ಕ್ಷೇತ್ರ ಉತ್ಪನ್ನ
तात्पुरती कॉन्फिगरेशन,ತಾತ್ಕಾಲಿಕ ಸಂರಚನೆ
पोस्ट,ಪೋಸ್ಟ್ ಮಾಡಿ
बंदी समाप्त,ಅಂತ್ಯ ನಿಷೇಧ
अंतिम वेग डायव्ह,ಅಂತಿಮ ವೇಗ ಡೈವ್
दशांश समाप्त करणे,ಕೊನೆಗೊಳ್ಳುವ ದಶಮಾಂಶ
रँक मूल्य,ಶ್ರೇಣಿಯ ಮೌಲ್ಯ
चरण भिन्नता,ಹಂತದ ವ್ಯತ್ಯಾಸ
चरणबद्ध एकीकरण,ಹಂತ ಹಂತದ ಏಕೀಕರಣ
"त्रिकोणी, त्रिकोणी","ತ್ರಿಕೋನ, ತ್ರಿಕೋನ"
चाचणी,ಪರೀಕ್ಷೆ
भिन्नता एकजिनसीपणाची चाचणी,ವ್ಯತ್ಯಾಸದ ಏಕರೂಪತೆಯ ಪರೀಕ್ಷೆ
चाचणी कार्य,ಪರೀಕ್ಷಾ ಕಾರ್ಯ
गृहीतक चाचणी,ಊಹೆಯ ಪರೀಕ್ಷೆ
महत्त्व चाचणी,ಮಹತ್ವ ಪರೀಕ್ಷೆ
चाचणी नमुना,ಪರೀಕ್ಷಾ ಮಾದರಿ
टेट्राहेड्रल,ಟೆಟ್ರಾಹೆಡ್ರಲ್
टेट्राहेड्रल कोन,ಟೆಟ್ರಾಹೆಡ್ರಲ್ ಕೋನ
चतुर्भुज,ಚತುರ್ಭುಜ
प्रमेय,ಪ್ರಮೇಯ
अवशिष्ट प्रमेय,ಶೇಷ ಪ್ರಮೇಯ
सैद्धांतिक मागणी कार्य,ಸೈದ್ಧಾಂತಿಕ ಬೇಡಿಕೆ ಕಾರ್ಯ
सैद्धांतिक खंडित वितरण,ಸೈದ್ಧಾಂತಿಕ ನಿರಂತರ ವಿತರಣೆ
सैद्धांतिक त्रुटी,ಸೈದ್ಧಾಂತಿಕ ದೋಷ
सैद्धांतिक समायोजन,ಸೈದ್ಧಾಂತಿಕ ಹೊಂದಾಣಿಕೆ
सैद्धांतिक सूत्रीकरण,ಸೈದ್ಧಾಂತಿಕ ಸೂತ್ರೀಕರಣ
सैद्धांतिक वारंवारता,ಸೈದ್ಧಾಂತಿಕ ಆವರ್ತನ
"तत्वतः, तत्वतः","ತಾತ್ವಿಕವಾಗಿ, ತಾತ್ವಿಕವಾಗಿ"
सैद्धांतिक मॉडेल,ಸೈದ್ಧಾಂತಿಕ ಮಾದರಿ
सैद्धांतिक सूत्रीकरण,ಸೈದ್ಧಾಂತಿಕ ಸೂತ್ರೀಕರಣ
समीकरण सिद्धांत,ಸಮೀಕರಣ ಸಿದ್ಧಾಂತ
त्रुटी सिद्धांत,ದೋಷ ಸಿದ್ಧಾಂತ
मूल्यांकन सिद्धांत,ಮೌಲ್ಯಮಾಪನ ಸಿದ್ಧಾಂತ
कार्य सिद्धांत,ಕಾರ್ಯ ಸಿದ್ಧಾಂತ
खेळ सिद्धांत,ಆಟದ ಸಿದ್ಧಾಂತ
गुरुत्वाकर्षण सिद्धांत,ಗುರುತ್ವಾಕರ್ಷಣೆಯ ಸಿದ್ಧಾಂತ
माहिती सिद्धांत,ಮಾಹಿತಿ ಸಿದ್ಧಾಂತ
प्रतिस्थापन तत्त्व,ಪರ್ಯಾಯ ತತ್ವ
सेट सिद्धांत,ಸೆಟ್ ಸಿದ್ಧಾಂತ
पंक्ती सिद्धांत,ಸಾಲು ಸಿದ್ಧಾಂತ
लहर सिद्धांत,ತರಂಗ ಸಿದ್ಧಾಂತ
थर्मोडायनामिक,ಥರ್ಮೋಡೈನಾಮಿಕ್
स्क्रू बांगडी,ತಿರುಪು ಬಳೆ
स्टिरिओस्कोपिक,ಸ್ಟೀರಿಯೋಸ್ಕೋಪಿಕ್
स्टिरिओस्कोपिक वेक्टर विश्लेषण,ಸ್ಟೀರಿಯೋಸ್ಕೋಪಿಕ್ ವೆಕ್ಟರ್ ವಿಶ್ಲೇಷಣೆ
त्रिकूट वर्गीकरण,ತ್ರಿಕೋನ ವರ್ಗೀಕರಣ
"प्रक्षेपण, ड्रॉप","ಪ್ರೊಜೆಕ್ಷನ್, ಡ್ರಾಪ್"
"जोर, जोर","ನೂಕು, ನೂಕು"
"वेळ, कालावधी, कालावधी","ಸಮಯ, ಅವಧಿ, ಅವಧಿ"
वेळ अक्ष,ಸಮಯದ ಅಕ್ಷ
काळा अवलंबित्व,ಕಪ್ಪು ಅವಲಂಬನೆ
वेळ अवलंबून रचना समीकरण,ಸಮಯ ಅವಲಂಬಿತ ರಚನೆಯ ಸಮೀಕರಣ
वेळ अवलंबून प्रक्रिया,ಸಮಯ ಅವಲಂಬಿತ ಪ್ರಕ್ರಿಯೆ
पोस्ट बंद वेळ,ಪೋಸ್ಟ್ ಆಫ್ ಸಮಯ
वेळ मध्यांतर,ಸಮಯದ ಮಧ್ಯಂತರ
वेळ मालिका,ಸಮಯದ ಸರಣಿ
वेळ मालिका विश्लेषण,ಸಮಯ ಸರಣಿ ವಿಶ್ಲೇಷಣೆ
वेळ मालिका विश्वास,ಸಮಯ ಸರಣಿ ಟ್ರಸ್ಟ್
वेळ प्रणाली,ಸಮಯ ವ್ಯವಸ್ಥೆ
"सहनशीलता, सहनशीलता","ಸಹನೆ, ಸಹಿಷ್ಣುತೆ"
समर्थन अंतराल,ಬೆಂಬಲ ಮಧ್ಯಂತರ
सह-मजला,ಸಹ ಮಹಡಿ
"सहनशीलता मर्यादा, सहनशीलता मर्यादा","ಸಹಿಷ್ಣುತೆಯ ಮಿತಿ, ಸಹಿಷ್ಣುತೆಯ ಮಿತಿ"
टोपोलॉजिकल,ಸ್ಥಳಾಕೃತಿಯ
टोपोलॉजिकल द्वैत,ಸ್ಥಳಶಾಸ್ತ್ರದ ದ್ವಂದ್ವತೆ
टोपोलॉजिकल गट,ಸ್ಥಳಶಾಸ್ತ್ರದ ಗುಂಪು
टोपोलॉजिकल समरूपता,ಸ್ಥಳಶಾಸ್ತ್ರದ ಐಸೋಮಾರ್ಫಿಸಮ್
