Tamil,Kannada
டொராய்டு,ಟೊರಾಯ್ಡ್
டோரஸ் ஆண்டெனா,ಟೋರಸ್ ಆಂಟೆನಾ
முழு ஹார்மோனிக் விலகல்,ಪೂರ್ಣ ಹಾರ್ಮೋನಿಕ್ ಅಸ್ಪಷ್ಟತೆ
டோட்டெம் கம்பம்,ಟೋಟೆಮ್ ಪೋಲ್
டோட்டெம்-போல் டிரான்சிஸ்டர்,ಟೋಟೆಮ್-ಪೋಲ್ ಟ್ರಾನ್ಸಿಸ್ಟರ್
தொடு சுவிட்ச்,ಸ್ಪರ್ಶ ಸ್ವಿಚ್
தொட்டுணரக்கூடிய குரல்,ಸ್ಪರ್ಶ ಗಾಯನ
டி-பேட்,ಟಿ-ಪ್ಯಾಡ್
மும்மடங்கு,ತ್ರಿವಳಿ
"தடமறிதல், தடமறிதல்","ಪತ್ತೆಹಚ್ಚುವಿಕೆ, ಪತ್ತೆಹಚ್ಚುವಿಕೆ"
"தட பந்து, தட பந்து","ಟ್ರ್ಯಾಕ್ ಬಾಲ್, ಟ್ರ್ಯಾಕ್ ಬಾಲ್"
இணக்கம்,ಅನುಸರಣೆ
கண்காணிப்பு மற்றும் கட்டுப்பாட்டு சுற்று,ಟ್ರ್ಯಾಕಿಂಗ್ ಮತ್ತು ನಿಯಂತ್ರಣ ಸರ್ಕ್ಯೂಟ್
"பின் கோர், பின் கோர்","ಬ್ಯಾಕ್ ಕೋರ್, ಟ್ರೇಲಿಂಗ್ ಕೋರ್"
பயிற்சியாளர்,ತರಬೇತುದಾರ
இணக்கம்,ಅನುಸರಣೆ
பரஸ்பரம்,ಪರಸ್ಪರ ಸಂಬಂಧ
கடத்துத்திறன்,ಅಂತರವಾಹಕತೆ
மின்மாற்றி,ಸಂಜ್ಞಾಪರಿವರ್ತಕ
பரிமாற்ற பண்புகள்,ವರ್ಗಾವಣೆ ಗುಣಲಕ್ಷಣಗಳು
பரிமாற்ற செயல்பாடு,ವರ್ಗಾವಣೆ ಕಾರ್ಯ
பரிமாற்ற லாபம்,ವರ್ಗಾವಣೆ ಲಾಭ
மாற்றம்,ಪರಿವರ್ತನೆ
"மின்மாற்றி, மின்மாற்றி","ಪರಿವರ್ತಕ, ಪರಿವರ್ತಕ"
மின்மாற்றி இணைந்த பெருக்கி,ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್ ಕಪಲ್ಡ್ ಆಂಪ್ಲಿಫಯರ್
மின்மாற்றி இணைப்பு,ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್ ಜೋಡಣೆ
மாறி திறன்,ವೇರಿಯಬಲ್ ದಕ್ಷತೆ
தற்காலிகமானது,ಕ್ಷಣಿಕ
தற்காலிக மீறல்,ಕ್ಷಣಿಕ ಉಲ್ಲಂಘನೆ
தற்காலிக பதில்,ಕ್ಷಣಿಕ ಪ್ರತಿಕ್ರಿಯೆ
நிலையற்ற பின்னடைவு,ಕ್ಷಣಿಕ ರಿಟಾರ್ಡರ್
டிரான்சிஸ்டர் தொகுதி,ಟ್ರಾನ್ಸಿಸ್ಟರ್ ಬ್ಲಾಕ್
டிரான்சிஸ்டர் தற்போதைய ஆதாயம்,ಟ್ರಾನ್ಸಿಸ್ಟರ್ ಪ್ರಸ್ತುತ ಲಾಭ
டிரான்சிஸ்டர் சுவிட்ச்,ಟ್ರಾನ್ಸಿಸ್ಟರ್ ಸ್ವಿಚ್
டிரான்சிஸ்டர்,ಟ್ರಾನ್ಸಿಸ್ಟರ್
டிரான்சிஸ்டர் சத்தம்,ಟ್ರಾನ್ಸಿಸ್ಟರ್ ಶಬ್ದ
டிரான்சிஸ்டர் சீராக்கி,ಟ್ರಾನ್ಸಿಸ್ಟರ್ ನಿಯಂತ್ರಕ
புறப்படும் நேரம்,ನಿರ್ಗಮನ ಸಮಯ
மாற்றம் மின்தேக்கி,ಪರಿವರ್ತನೆ ಕೆಪಾಸಿಟರ್
மாற்றம் காரணி,ಪರಿವರ್ತನೆಯ ಅಂಶ
மாறுதல் அதிர்வெண்,ಪರಿವರ್ತನೆ ಆವರ್ತನ
மாற்றம் மண்டலம்,ಪರಿವರ್ತನೆ ವಲಯ
பரிமாற்ற இடையக,ವರ್ಗಾವಣೆ ಬಫರ್
பரிமாற்ற இழப்பு,ಪ್ರಸರಣ ನಷ್ಟ
ஊடுருவக்கூடிய தன்மை,ಪ್ರವೇಶಸಾಧ್ಯತೆ
"அனுப்புபவர், அனுப்புபவர்","ರವಾನೆದಾರ, ರವಾನೆದಾರ"
அதிர்வெண் டிரான்ஸ்மிட்டர்,ಆವರ್ತನ ಟ್ರಾನ್ಸ್ಮಿಟರ್
வெளிப்படையான தாழ்ப்பாளை,ಪಾರದರ್ಶಕ ಬೀಗ
டிரான்ஸ்பாண்டர்,ಟ್ರಾನ್ಸ್ಪಾಂಡರ್
போக்குவரத்து பெருக்கி,ಸಾರಿಗೆ ಗುಣಕ
தெளிவான காரணம்,ಸ್ಪಷ್ಟ ಕಾರಣ
குறுக்கு எதிர்ப்பு,ಅಡ್ಡ ಪ್ರತಿರೋಧ
குறுக்கு அலை,ಅಡ್ಡ ತರಂಗ
மாற்றி மாற்றி,ಟ್ರಾನ್ಸ್ವಿಚ್
நிகர,ನಿವ್ವಳ
trapezoidal அலை,ಟ್ರೆಪೆಜಾಯಿಡಲ್ ತರಂಗ
முற்போக்கான அலை குழாய்,ಪ್ರಗತಿಶೀಲ ತರಂಗ ಟ್ಯೂಬ್
பள்ளம் பிரிப்பு,ತೋಡು ಬೇರ್ಪಡಿಕೆ
முக்கோண,ತ್ರಿಕೋನ
முக்கோண சதுர அலை மாற்றி,ತ್ರಿಕೋನ ಸ್ಕ್ವೇರ್ ವೇವ್ ಪರಿವರ್ತಕ
முக்கோண-சைன் அலை மாற்றி,ತ್ರಿಕೋನ-ಸೈನ್ ವೇವ್ ಪರಿವರ್ತಕ
முக்கோண அலை ஜெனரேட்டர்,ತ್ರಿಕೋನ ತರಂಗ ಜನರೇಟರ್
தூண்டுதல்,ಪ್ರಚೋದಕ
தூண்டுதல் டையோடு,ಟ್ರಿಗರ್ ಡಯೋಡ್
தூண்டுதல் துடிப்பு,ಪ್ರಚೋದಕ ನಾಡಿ
டிரான்சிஸ்டர்,ಟ್ರಾನ್ಸಿಸ್ಟರ್
"நுட்பமான சரிசெய்தல், டிரிம்","ಸೂಕ್ಷ್ಮ ಹೊಂದಾಣಿಕೆಗಳು, ಟ್ರಿಮ್"
மைக்ரோ அட்ஜஸ்டர்,ಸೂಕ್ಷ್ಮ ಹೊಂದಾಣಿಕೆ
முக்கோணம்,ಟ್ರಯೋಡ್
பிளவு ஜாதகம்,ವಿಭಜಿತ ಜಾತಕ
மூன்று துல்லிய எண்,ಟ್ರಿಪಲ್ ನಿಖರ ಸಂಖ್ಯೆ
மூன்று நிலை தாங்கல்,ಮೂರು ಹಂತದ ಬಫರ್
முக்கூட்டு தர்க்கம்,ತ್ರಿಕೋನ ತರ್ಕ
ட்ரோகோட்ரான்,ಟ್ರೋಕೋಟ್ರಾನ್
குழப்பம் சிதறிய இணைப்பு,ಪ್ರಕ್ಷುಬ್ಧತೆ ಚದುರಿದ ಲಿಂಕ್
வெப்ப மண்டலம்,ಟ್ರೋಪೋಸ್ಪಿಯರ್
சரிசெய்தல்,ದೋಷನಿವಾರಕ
உண்மையான சக்தி மாற்றி,ನಿಜವಾದ ವಿದ್ಯುತ್ ಪರಿವರ್ತಕ
உண்மையான சதுர சராசரி ரூட் வோல்ட்மீட்டர்,ನಿಜವಾದ ಸ್ಕ್ವೇರ್-ಮೀನ್ ರೂಟ್ ವೋಲ್ಟ್ಮೀಟರ್
உண்மை அட்டவணை,ಸತ್ಯ ಟೇಬಲ್
டி-நிலை,ಟಿ-ರಾಜ್ಯ
TTL,TTL
குழாய் மின்தேக்கி,ಕೊಳವೆಯಾಕಾರದ ಕೆಪಾಸಿಟರ್
டியூன் செய்யப்பட்ட பெருக்கி,ಟ್ಯೂನ್ಡ್ ಆಂಪ್ಲಿಫಯರ್
டியூன் செய்யப்பட்ட சேகரிப்பான் ஆஸிலேட்டர்,ಟ್ಯೂನ್ಡ್ ಕಲೆಕ್ಟರ್ ಆಂದೋಲಕ
டியூன் செய்யப்பட்ட வடிகால் ஆஸிலேட்டர்,ಟ್ಯೂನ್ಡ್ ಡ್ರೈನ್ ಆಸಿಲೇಟರ್
குரல் கோர்,ಗಾಯನ ತಿರುಳು
டியூனிங் நெட்வொர்க்,ಶ್ರುತಿ ಜಾಲ
குரல் நாண்கள்,ಧ್ವನಿ ತಂತುಗಳು
"டன்னல் டையோடு, டன்னல் டையோடு","ಸುರಂಗ ಡಯೋಡ್, ಸುರಂಗ ಡಯೋಡ್"
"சுரங்கப்பாதை விளைவு, சுரங்கப்பாதை விளைவு","ಟನೆಲಿಂಗ್ ಎಫೆಕ್ಟ್, ಟನೆಲಿಂಗ್ ಎಫೆಕ್ಟ್"
விசையாழி ஓட்டமானி,ಟರ್ಬೈನ್ ಫ್ಲೋಮೀಟರ್
நிலைமாற்ற காலம்,ಪರಿವರ್ತನೆಯ ಅವಧಿ
வசிக்கும் நேரம்,ವಾಸಿಸುವ ಸಮಯ
ஆரம்பிக்கும் நேரம்,ಆರಂಭವಾಗುವ
டர்ன்ஸ்டைல் ஆண்டெனா ட்வீட்டர்,ಟರ್ನ್ಸ್ಟೈಲ್ ಆಂಟೆನಾ ಟ್ವೀಟರ್
ட்விட்டர்,ಟ್ವಿಟರ್
யமல் அகாரக்,ಯಮಲ್ ಅಗಾರಕ್
ட்வின்-டி நாட்ச் வடிகட்டி,ಟ್ವಿನ್-ಟಿ ನಾಚ್ ಫಿಲ್ಟರ್
yaml டீ ஆஸிலேட்டர்,ಯಾಮ್ಲ್ ಟೀ ಆಂದೋಲಕ
முறுக்கப்பட்ட ஜோடி,ತಿರುಚಿದ ಜೋಡಿ
முறுக்கப்பட்ட மோதிர கவுண்டர்,ತಿರುಚಿದ ರಿಂಗ್ ಕೌಂಟರ್
முறுக்கப்பட்ட-நெமடிக் திரவம்,ತಿರುಚಿದ-ನೆಮ್ಯಾಟಿಕ್ ದ್ರವ
இருவழி நெட்வொர்க்,ದ್ವಿಮುಖ ಜಾಲ
முறுக்கு,ಟ್ವಿಸ್ಟ್ರಾನ್
"u-art, u-sart","ಯು-ಆರ್ಟ್, ಯು-ಸಾರ್ಟ್"
மீயொலி பிழை கண்டறிதல்,ಅಲ್ಟ್ರಾಸಾನಿಕ್ ದೋಷ ಪತ್ತೆಕಾರಕ
மீயொலி அதிர்வெண்,ಅಲ್ಟ್ರಾಸಾನಿಕ್ ಆವರ್ತನ
புற ஊதா ஒளி மூல/விளக்கு,ನೇರಳಾತೀತ ಬೆಳಕಿನ ಮೂಲ/ದೀಪ
புற ஊதா கதிர்வீச்சு,ಯುವಿ ವಿಕಿರಣ
eumatic,ಯೂಮ್ಯಾಟಿಕ್
சமநிலையற்ற சுமை (குண்டு),ಅಸಮತೋಲಿತ ಹೊರೆ (ಉಬ್ಬು)
தடையில்லா திரிபு அளவுகோல்,ತಡೆರಹಿತ ಸ್ಟ್ರೈನ್ ಗೇಜ್
நிபந்தனையற்ற துள்ளல்,ಬೇಷರತ್ತಾದ ಬೌನ್ಸ್
தணியாத அலைவு,ತಗ್ಗಿಸದ ಆಂದೋಲನ
இனவிருத்தி,ಸಂತಾನೋತ್ಪತ್ತಿ
அடிபணிந்தது,ವಶಪಡಿಸಿಕೊಂಡರು
குறைந்த ஈரப்பதமான அலைவு,ಕಡಿಮೆ ತೇವದ ಆಂದೋಲನ
நீருக்கடியில் கேமரா,ನೀರೊಳಗಿನ ಕ್ಯಾಮೆರಾ
நிலங்களுக்கு இடையேயான நெட்வொர்க்,ಅಂತರ್ ಭೂ ಜಾಲ
பயனற்ற,ವಕ್ರೀಕಾರಕ
நீருக்கடியில் ஒலிவாங்கி (குரல் கிளையன்ட்),ನೀರೊಳಗಿನ ಮೈಕ್ರೊಫೋನ್ (ಧ್ವನಿ ಕ್ಲೈಂಟ್)
ஒருதலைப்பட்ச கையகப்படுத்தல்,ಏಕಪಕ್ಷೀಯ ಸ್ವಾಧೀನ
ஒற்றை ஆண்டெனா,ಒಂದೇ ಆಂಟೆನಾ
உள்நாட்டு பதிவு,ದೇಶೀಯ ನೋಂದಣಿ
ஒரு சந்திப்பு டிரான்சிஸ்டர்,ಒಂದು ಜಂಕ್ಷನ್ ಟ್ರಾನ್ಸಿಸ್ಟರ್
ஒருதலைப்பட்சமாக்கல்,ಏಕಪಕ್ಷೀಯತೆ
ஒருமுனை சாதனம்,ಏಕಧ್ರುವೀಯ ಸಾಧನ
ஒற்றை இணைப்பு,ಏಕ ಅನುಬಂಧ
ஒற்றை தேர்வாளர் (தொலைபேசி),ಸಿಂಗಲ್ ಸೆಲೆಕ್ಟರ್ (ದೂರವಾಣಿ)
அலகு உந்துதல் / உந்துதல்,ಘಟಕದ ಒತ್ತಡ/ಪ್ರಚೋದನೆ
தகவல் அலகு,ಮಾಹಿತಿ ಘಟಕ
அலகு படி,ಘಟಕ ಹಂತ
ஒற்றை அதிர்வு,ಏಕ ವೈಬ್ರೇಟರ್
அலகு ஆதாய பெருக்கி,ಘಟಕ ಗಳಿಕೆ ಆಂಪ್ಲಿಫಯರ್
யூனிட் கெயின் பேண்ட் விரிவாக்கம்,ಘಟಕ ಗೇನ್ ಬ್ಯಾಂಡ್ ವಿಸ್ತರಣೆ
அலகு சக்தி காரணி,ಘಟಕ ವಿದ್ಯುತ್ ಅಂಶ
உலகளாவிய வடிகட்டி,ಸಾರ್ವತ್ರಿಕ ಫಿಲ್ಟರ್
உலகளாவிய வாயில்,ಸಾರ್ವತ್ರಿಕ ಗೇಟ್
நீர்வீழ்ச்சி மோட்டார்,ಉಭಯಚರ ಮೋಟಾರ್
"உலகளாவிய shunt, பக்கவாட்டு பாதை","ಸಾರ್ವತ್ರಿಕ ಷಂಟ್, ಪಾರ್ಶ್ವ ಮಾರ್ಗ"
உலகளாவிய தண்டு சுற்று,ಸಾರ್ವತ್ರಿಕ ಟ್ರಂಕ್ ಸರ್ಕ್ಯೂಟ್
உலகளாவிய சுருள்,ಸಾರ್ವತ್ರಿಕ ಸುರುಳಿ
ஒழுங்கற்ற மின்சாரம்,ಅನಿಯಮಿತ ವಿದ್ಯುತ್ ಸರಬರಾಜು
கவசமற்ற கேபிள்,ರಕ್ಷಣೆಯಿಲ್ಲದ ಕೇಬಲ್
கவசமற்ற கம்பி,ರಕ್ಷಣೆಯಿಲ್ಲದ ತಂತಿ
முறுக்கப்படாத மின்மாற்றி,ತಿರುಚಿದ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್
செங்குத்து மாற்றி,ಲಂಬ ಪರಿವರ್ತಕ
மேல்நோக்கி கால்குலேட்டர்,ಅಪ್‌ಡೌನ್ ಕ್ಯಾಲ್ಕುಲೇಟರ್
"அப்லிங்க், அப்லிங்க்","ಅಪ್ಲಿಂಕ್, ಅಪ್ಲಿಂಕ್"
மேல்நிலை அதிர்வெண்,ಓವರ್ಹೆಡ್ ಆವರ್ತನ
உயர் பின்னணி அதிர்வெண்,ಹೆಚ್ಚಿನ ಪ್ಲೇಬ್ಯಾಕ್ ಆವರ್ತನ
மேல்நிலை பயண புள்ளி,ಓವರ್ಹೆಡ್ ಟ್ರಿಪ್ ಪಾಯಿಂಟ್
பயன்பாட்டு காரணி,ಅಪ್ಲಿಕೇಶನ್ ಅಂಶ
வி-சேனல் மாறுதல்,ವಿ-ಚಾನೆಲ್ ಸ್ವಿಚಿಂಗ್
வி-மாடுலேட்டர்,ವಿ-ಮಾಡ್ಯುಲೇಟರ್
V-F (மின்னழுத்தம்/அதிர்வெண் மாற்றி),V-F (ವೋಲ್ಟೇಜ್/ಫ್ರೀಕ್ವೆನ್ಸಿ ಪರಿವರ್ತಕ)
வெற்றிட வெப்ப சந்திப்பு,ನಿರ್ವಾತ ಶಾಖ ಜಂಕ್ಷನ್
வெற்றிட பிணைப்பு மின்னியல் மின்னழுத்தமானி,ನಿರ್ವಾತ ಬೌಂಡ್ ಎಲೆಕ್ಟ್ರೋಸ್ಟಾಟಿಕ್ ವೋಲ್ಟ್ಮೀಟರ್
வெற்றிட அளவி,ನಿರ್ವಾತ ಗೇಜ್
வெற்றிட குழாய்,ನಿರ್ವಾತ ಮೆದುಗೊಳವೆ
வெற்றிட குழாய் சுற்று,ನಿರ್ವಾತ ಟ್ಯೂಬ್ ಸರ್ಕ್ಯೂಟ್
வெற்றிட குழாய் வோல்ட்மீட்டர் (VTVM),ನಿರ್ವಾತ ಟ್ಯೂಬ್ ವೋಲ್ಟ್ಮೀಟರ್ (VTVM)
வேலன்ஸ் இசைக்குழு,ವೇಲೆನ್ಸ್ ಬ್ಯಾಂಡ್
வேலன்ஸ் எலக்ட்ரான்,ವೇಲೆನ್ಸಿ ಎಲೆಕ್ಟ್ರಾನ್
இறக்கும் புள்ளி,ಡ್ರಾಪ್-ಆಫ್ ಪಾಯಿಂಟ್
வால்வு திருத்தி,ಕವಾಟ ಸರಿಪಡಿಸುವವನು
நீராவி கட்ட கரைப்பான்,ಆವಿ ಹಂತದ ದ್ರಾವಕ
திசையன் டையோடு,ವೆಕ್ಟರ್ ಡಯೋಡ್
திசையன் டையோடு மாடுலேட்டர்,ವೆಕ್ಟರ್ ಡಯೋಡ್ ಮಾಡ್ಯುಲೇಟರ್
திசையன் ட்யூனர்,ಅಕ್ಷರ ಟ್ಯೂನರ್
மாறி மின்தேக்கி,ವೇರಿಯಬಲ್ ಕೆಪಾಸಿಟರ್
மாறி தூண்டி,ವೇರಿಯಬಲ್ ಪ್ರಚೋದಕ
மாறி மாடுலஸ் பிரிப்பான்,ವೇರಿಯಬಲ್ ಮಾಡ್ಯುಲಸ್ ವಿಭಜಕ
மாறி பின்னொளி,ವೇರಿಯಬಲ್ ಬ್ಯಾಕ್ಲೈಟ್
மாறி எதிர்வினை,ವೇರಿಯಬಲ್ ಪ್ರತಿಕ್ರಿಯಾತ್ಮಕತೆ
மாறி எதிர்ப்பு,ವೇರಿಯಬಲ್ ಪ್ರತಿರೋಧ
"மாறி மின்மாற்றி, மாறக்கூடிய மின்மாற்றி","ವೇರಿಯಬಲ್ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್, ವೇರಿಯಬಲ್ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್"
மாறுபாடு,ವೇರಿಯಕ್
varicap,varicap
varistor,varistor
வார்லி லூப் சோதனை,ವಾರ್ಲಿ ಲೂಪ್ ಪರೀಕ್ಷೆ
வேரோமீட்டர் (எதிர்வினை பொட்டென்டோமீட்டர்),ವಾರೋಮೀಟರ್ (ಪ್ರತಿಕ್ರಿಯೆ ಪೊಟೆನ್ಟಿಯೊಮೀಟರ್)
மெழுகு,ಮೇಣ
VBE பெருக்கி,VBE ಮಲ್ಟಿಪ್ಲೈಯರ್
வி.சி.பி (வீடியோ கேசட் பிளேயர்),ವಿಸಿಪಿ (ವಿಡಿಯೋ ಕ್ಯಾಸೆಟ್ ಪ್ಲೇಯರ್)
விசிஆர் (வீடியோ கேசட் ரெக்கார்டர்),ವಿಸಿಆರ್ (ವಿಡಿಯೋ ಕ್ಯಾಸೆಟ್ ರೆಕಾರ್ಡರ್)
v-மாடுலேட்டர்,ವಿ-ಮಾಡ್ಯುಲೇಟರ್
திசையன்,ವೆಕ್ಟರ್
திசையன் காட்சி,ವೆಕ್ಟರ್ ಪ್ರದರ್ಶನ
திசையன் வரைகலை,ವೆಕ್ಟರ್ ಗ್ರಾಫಿಕ್ಸ್
திசையன் மின்மறுப்பு மீட்டர்,ವೆಕ್ಟರ್ ಪ್ರತಿರೋಧ ಮೀಟರ್
திசையன் அறிவுறுத்தல்,ವೆಕ್ಟರ್ ಸೂಚನೆ
வெக்டர் நெட்வொர்க் பகுப்பாய்வி,ವೆಕ್ಟರ್ ನೆಟ್ವರ್ಕ್ ವಿಶ್ಲೇಷಕ
திசையன் பார்வையாளர்,ವೆಕ್ಟರ್ ವೀಕ್ಷಕ
திசையன் குறுக்கீடு,ವೆಕ್ಟರ್ ಅಡಚಣೆ
பொருள் வழங்கும் இயந்திரம்,ಮಾರಾಟ ಯಂತ್ರ
காற்றோட்டம்,ವಾತಾಯನ
வெர்னியர் கால்குலேட்டர்,ವರ್ನಿಯರ್ ಕ್ಯಾಲ್ಕುಲೇಟರ್
வெர்னியர் இடைச்செருகல்,ವರ್ನಿಯರ್ ಇಂಟರ್ಪೋಲೇಷನ್
வெர்னியர் பொட்டென்டோமீட்டர்,ವರ್ನಿಯರ್ ಪೊಟೆನ್ಟಿಯೊಮೀಟರ್
செங்குத்து ஆண்டெனா,ಲಂಬ ಆಂಟೆನಾ
செங்குத்து புறக்கணிப்பு,ಲಂಬ ಲೋಪ
பிரகாசமான வண்ண இசைக்குழு,ಗಾಢ ಬಣ್ಣದ ಬ್ಯಾಂಡ್
செங்குத்து அதிர்வெண்,ಲಂಬ ಆವರ್ತನ
தீவிர ஆதாயம்,ವಿಪರೀತ ಲಾಭ
செங்குத்து கட்டுப்படுத்தி,ಲಂಬ ನಿಯಂತ್ರಕ
ஹொரைசன் கன்ட்ரோலர்,ಹಾರಿಜಾನ್ ನಿಯಂತ್ರಕ
கிடைமட்ட சுவடு,ಸಮತಲ ಜಾಡಿನ
செங்குத்து இடைவெளி,ಲಂಬ ಅಂತರ
முன்னோக்கி இடைவெளி அறிவுறுத்தல்,ಮುಂದೆ ಮಧ್ಯಂತರ ಸೂಚನೆ
செங்குத்து இடைவெளி சோதனை சமிக்ஞை,ಲಂಬ ಮಧ್ಯಂತರ ಪರೀಕ್ಷಾ ಸಂಕೇತ
செங்குத்து துருவமுனைப்பு,ಲಂಬ ಧ್ರುವೀಕರಣ
செங்குத்து நிரலாக்க,ಲಂಬ ಪ್ರೋಗ್ರಾಮಿಂಗ್
செங்குத்து நிரலாக்க,ಲಂಬ ಪ್ರೋಗ್ರಾಮಿಂಗ್
செங்குத்து தீர்மானம்,ಲಂಬ ರೆಸಲ್ಯೂಶನ್
செங்குத்து சுவடு,ಲಂಬ ಜಾಡಿನ
செங்குத்து படம் உருளை,ಲಂಬ ಚಿತ್ರ ಸಿಲಿಂಡರ್
விரைவான ஸ்கேனிங்,ತ್ವರಿತ ಸ್ಕ್ಯಾನಿಂಗ್
செங்குத்து ஒத்திசைவு,ಲಂಬ ಸಿಂಕ್ರೊನೈಸೇಶನ್
செங்குத்து சுவடு,ಲಂಬ ಜಾಡಿನ
செங்குத்து டிரான்சிஸ்டர்,ಲಂಬ ಟ್ರಾನ್ಸಿಸ್ಟರ್
கிடைமட்ட ஸ்கேனிங்,ಸಮತಲ ಸ್ಕ್ಯಾನಿಂಗ್
அதி உயர் அடர்த்தி வடிவம்,ಅಲ್ಟ್ರಾ ಹೈ ಡೆನ್ಸಿಟಿ ಫಾರ್ಮ್ಯಾಟ್
மிக அதிக அடர்த்தி உடல்,ಅತಿ ಹೆಚ್ಚು ಸಾಂದ್ರತೆಯ ದೇಹ
மிக அதிக அதிர்வெண் (VHF),ಅತಿ ಹೆಚ್ಚಿನ ಆವರ್ತನ (VHF)
அல்ட்ரா ஹை ஸ்பீட் இன்டகிரேட்டட் சர்க்யூட் (VHSIC),ಅಲ್ಟ್ರಾ ಹೈ ಸ್ಪೀಡ್ ಇಂಟಿಗ್ರೇಟೆಡ್ ಸರ್ಕ್ಯೂಟ್ (VHSIC)
பெரிய ஒருங்கிணைப்பு (VLSI),ದೊಡ್ಡ ಏಕೀಕರಣ (VLSI)
மிகக் குறைந்த அதிர்வெண் (VLF),ಅತಿ ಕಡಿಮೆ ಆವರ್ತನ (VLF)
மிக குறைந்த அதிர்வெண் பரிமாற்றம்,ಅತ್ಯಂತ ಕಡಿಮೆ ಆವರ್ತನ ಪ್ರಸರಣ
மீதமுள்ள பக்க இசைக்குழு,ಉಳಿದ ಸೈಡ್ ಬ್ಯಾಂಡ್
வி.எச்.டி.எல்,VHDL
ஹார்மனி விஎச்எஃப்,ಹಾರ್ಮನಿ VHF
அதிர்வு கால்வனோமீட்டர் (VHS),ಕಂಪನ ಗಾಲ್ವನೋಮೀಟರ್ (VHS)
தடுமாறிய கால்வனோமீட்டர்,ದಿಗ್ಭ್ರಮೆಗೊಂಡ ಗ್ಯಾಲ್ವನೋಮೀಟರ್
வீடியோ ADC,ವೀಡಿಯೊ adc
"வீடியோ பெருக்கி, காட்சி பெருக்கி","ವೀಡಿಯೊ ಆಂಪ್ಲಿಫೈಯರ್, ವಿಷುಯಲ್ ಆಂಪ್ಲಿಫೈಯರ್"
வீடியோ பண்புகள்,ವೀಡಿಯೊ ಗುಣಲಕ್ಷಣಗಳು
வீடியோ சப்ளையர்,ವೀಡಿಯೊ ಪೂರೈಕೆದಾರ
வீடியோ அலைவரிசை அகலம்,ವೀಡಿಯೊ ಬ್ಯಾಂಡ್ ಅಗಲ
"வீடியோ கேசட், காட்சி கேசட்","ವೀಡಿಯೊ ಕ್ಯಾಸೆಟ್, ದೃಶ್ಯ ಕ್ಯಾಸೆಟ್"
வீடியோ கேசட் ரெக்கார்டர்,ವೀಡಿಯೊ ಕ್ಯಾಸೆಟ್ ರೆಕಾರ್ಡರ್
வீடியோ கட்டுப்படுத்தி,ವೀಡಿಯೊ ನಿಯಂತ್ರಕ
வீடியோ தரவு முனையம்,ವೀಡಿಯೊ ಡೇಟಾ ಟರ್ಮಿನಲ್
வீடியோ டிடெக்டர்,ವೀಡಿಯೊ ಡಿಟೆಕ್ಟರ್
வீடியோ டிஸ்க்,ವೀಡಿಯೊ ಡಿಸ್ಕ್
வீடியோ வட்டு அமைப்பு,ವೀಡಿಯೊ ಡಿಸ್ಕ್ ವ್ಯವಸ್ಥೆ
வீடியோ காட்சி,ವೀಡಿಯೊ ಪ್ರದರ್ಶನ
வீடியோ காட்சி அலகு (VDU),ವೀಡಿಯೊ ಪ್ರದರ್ಶನ ಘಟಕ (VDU)
வீடியோ எலக்ட்ரானிக் ஸ்டாண்டர்ட்ஸ் அசோசியேஷன் (VESA),ವಿಡಿಯೋ ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಸ್ಟ್ಯಾಂಡರ್ಡ್ಸ್ ಅಸೋಸಿಯೇಷನ್ (VESA)
வீடியோ அதிர்வெண்,ವೀಡಿಯೊ ಆವರ್ತನ
வீடியோ கேம்,ವಿಡಿಯೋ ಗೇಮ್
வீடியோ கிராஃபிக் ஆப்டிமைசர் (VGA),ವೀಡಿಯೊ ಗ್ರಾಫಿಕ್ ಆಪ್ಟಿಮೈಜರ್ (VGA)
வீடியோ தொடர்பு நிறுவனம்,ವೀಡಿಯೊ ಸಂವಹನ ಘಟಕ
வீடியோ நினைவகம்,ವೀಡಿಯೊ ಮೆಮೊರಿ
வீடியோ பக்கம்,ವೀಡಿಯೊ ಪುಟ
வீடியோ தொலைபேசி,ವೀಡಿಯೊ ಫೋನ್
வீடியோ முன்பெருக்கி,ವೀಡಿಯೊ ಪ್ರಿಆಂಪ್ಲಿಫೈಯರ್
வீடியோ ரேம்,ವೀಡಿಯೊ ರಾಮ್
VRAM,v.ram
வீடியோ டேப்,ವೀಡಿಯೊ ಟೇಪ್
வீடியோ டேப் பதிவு,ವೀಡಿಯೊ ಟೇಪ್ ರೆಕಾರ್ಡಿಂಗ್
வீடியோ டேப் பதிவு செய்யப்பட்டது,ವಿಡಿಯೋ ಟೇಪ್ ರೆಕಾರ್ಡ್ ಮಾಡಲಾಗಿದೆ
வீடியோ முனையம்,ವೀಡಿಯೊ ಟರ್ಮಿನಲ್
வீடியோ சோதனை சமிக்ஞை,ವೀಡಿಯೊ ಪರೀಕ್ಷಾ ಸಂಕೇತ
