Punjabi,Tamil
ਪ੍ਰਾਪਤਕਰਤਾ,பெறுபவர்
ਮਾਨਤਾ ਤਰਕ,அங்கீகார தர்க்கம்
ਰੀਪ੍ਰੋਗਰਾਮਿੰਗ ਟ੍ਰਾਂਸਫਰ,மறு நிரலாக்க பரிமாற்றம்
ਰਿਕਾਰਡ,பதிவு
"1. ਰਿਕਾਰਡਿੰਗ ਹੈੱਡ, 2. ਰਿਕਾਰਡਿੰਗ ਹੈੱਡ","1. ரெக்கார்டிங் ஹெட், 2. ரெக்கார்டிங் ஹெட்"
ਠੀਕ ਕਰਨ ਯੋਗ ਗਲਤੀ,சரிசெய்யக்கூடிய பிழை
ਪੂਰਤੀ,பூர்த்தி
ਆਵਰਤੀ ਥਿਊਰਮ,மறுநிகழ்வு தேற்றம்
ਰੀਸਾਈਕਲਿੰਗ,மீள் சுழற்சி
ਆਵਰਤੀ ਫੰਕਸ਼ਨ,சுழல் செயல்பாடு
ਮਿਨੀਏਚਰਾਈਜ਼ਡ ਇੰਸਟ੍ਰਕਸ਼ਨ ਸੈੱਟ ਕੰਪਿਊਟਰ (RISC),மினியேட்டரைஸ்டு இன்ஸ்ட்ரக்ஷன் செட் கம்ப்யூட்டர் (RISC)
ਰਿਡੰਡੈਂਸੀ,பணிநீக்கம்
"1. ਸੁਤੰਤਰ ਡਿਸਕ, 2. ਡਿਸਕਾਂ ਦੀ ਵਧੀਕ ਐਰੇ (ਲਾਲ)","1.சுதந்திர வட்டு, 2.வட்டுகளின் கூடுதல் வரிசை (சிவப்பு)"
ਦੁਬਾਰਾ ਦਾਖਲਾ,மறு நுழைவு
ਮੁੜ-ਇੰਦਰਾਜ਼ ਕੋਡ,மறு நுழைவு குறியீடு
ਹਵਾਲਾ,குறிப்பு
ਹਵਾਲਾ ਇਕਸਾਰਤਾ,மேற்கோளிட்ட நேர்மை
ਪ੍ਰਤੀਬਿੰਬਤਾ,பிரதிபலிப்பு
ਪ੍ਰਤੀਬਿੰਬ,பிரதிபலிப்பு
ਅਪਵਰਤਨ,ஒளிவிலகல்
ਰਿਫਰੈਸ਼ਰ,புத்துணர்ச்சி
ਪੁਨਰਜਨਮ,மீளுருவாக்கம்
ਰਜਿਸਟਰ,பதிவு
ਨਿਯਮਤ ਵਿਆਕਰਣ,வழக்கமான இலக்கணம்
ਸਬੰਧ,உறவு
ਰਿਲੇਸ਼ਨਲ ਡਾਟਾਬੇਸ,தொடர்புடைய தரவுத்தளம்
ਰਿਲੇਸ਼ਨਲ ਡਾਟਾਬੇਸ ਮੈਨੇਜਮੈਂਟ ਸਿਸਟਮ (RDBMS),தொடர்புடைய தரவுத்தள மேலாண்மை அமைப்பு (RDBMS)
ਰਿਲੇਸ਼ਨਲ ਮਾਡਲ,தொடர்புடைய மாதிரி
"1. ਰਿਸ਼ਤੇਦਾਰ, 2. ਰਿਸ਼ਤੇਦਾਰ","1. உறவினர், 2. உறவினர்"
ਰਿਸ਼ਤੇਦਾਰ ਸੰਬੋਧਨ,உறவினர் முகவரி
"1. ਰੀਲੇਅ, 2. ਟ੍ਰਾਂਸਮਿਸ਼ਨ","1. ரிலே, 2. பரிமாற்றம்"
ਭਰੋਸੇਯੋਗਤਾ ਮਾਡਲ,நம்பகத்தன்மை மாதிரி
ਭਰੋਸੇਯੋਗ,நம்பகமானது
"1. ਰੀਲੋਕੇਟੇਬਲ ਕੋਡ, 2. ਰੀਲੋਕੇਟੇਬਲ ਡਾਟਾ","1. இடமாற்றம் செய்யக்கூடிய குறியீடு, 2. இடமாற்றக்கூடிய தரவு"
ਦੂਰ,இதுவரை
ਰਿਮੋਟ ਫੀਡਰ,தொலை ஊட்டி
ਰਿਮੋਟ ਕੰਮ ਇੰਦਰਾਜ਼,தொலைதூர வேலை நுழைவு
"1.ਰਿਮੋਟ ਸੈਸ਼ਨ ਸ਼ੁਰੂ, 2.ਰਿਮੋਟ ਲਾਗਇਨ","1.தொலைநிலை அமர்வு தொடக்கம், 2.தொலைநிலை உள்நுழைவு"
ਰਿਮੋਟ ਪ੍ਰੋਸੀਜ਼ਰ ਇਨਵੋਕੇਸ਼ਨ (RPC),தொலைநிலை நடைமுறை அழைப்பு (RPC)
ਰਿਮੋਟ ਸੈਂਸਿੰਗ,தொலை உணர்வு
ਨਾਮ ਬਦਲਣਾ,மறுபெயரிடுதல்
"1.ਰੈਂਡਰਿੰਗ, 2.ਸਮਰਪਣ","1. வழங்குதல், 2. அர்ப்பணிப்பு"
ਰੀਪੀਟਰ,ரிப்பீட்டர்
ਜਵਾਬ,பதில்
"1. ਬੇਨਤੀ, 2. ਬੇਨਤੀ","1. கோரிக்கை, 2. கோரிக்கை"
ਟਿੱਪਣੀ ਬੇਨਤੀ (RFC),கருத்துக் கோரிக்கை (RFC)
"1.Request Protocol, 2.Response Protocol","1.கோரிக்கை நெறிமுறை, 2.பதிலளிப்பு நெறிமுறை"
ਆਵਰਤੀ ਪ੍ਰੋਗਰਾਮ,சுழல் நிரல்
ਖੋਜ,ஆராய்ச்சி
ਬਹਾਲ ਚੱਕਰ,மீட்டெடுப்பு சுழற்சி
ਯਾਦਗਾਰੀ,நினைவிடவாதி
ਭਿੰਨਤਾ,வேறுபாடு
ਸਰੋਤ,வளங்கள்
ਜਵਾਬ ਸਮਾਂ,பதில் நேரம்
"1. ਰੀਸਟਾਰਟ ਕਰੋ, 2. ਰੀਸਟਾਰਟ ਕਰੋ","1.மறுதொடக்கம், 2.மறுதொடக்கம்"
ਬਹਾਲੀ,மறுசீரமைப்பு
ਮੁੜ-ਟਰੇਸ,மீண்டும் தடம்
"1. ਰੀ-ਡਿਸਪੈਚ, 2. ਮੁੜ-ਸੰਚਾਰ","1. மீண்டும் அனுப்புதல், 2. மறு தொடர்பு"
ਰਿਕਵਰੀ,மீட்பு
ਫਿਰ ਕੋਸ਼ਿਸ਼ ਕਰੋ,மீண்டும் முயற்சி செய்
"1.ਰਿਗਰੈਸ਼ਨ, 2.ਵਾਪਸੀ","1.பின்னடைவு, 2.திரும்புதல்"
ਰਿਗਰੈਸ਼ਨ ਕੋਡ,பின்னடைவு குறியீடு
ਰਿਗਰੈਸ਼ਨ ਕੁੰਜੀ,பின்னடைவு விசை
ਮੁੜ ਵਰਤੋਂ ਯੋਗ ਕੋਡ,மீண்டும் பயன்படுத்தக்கூடிய குறியீடு
ਮੁੜ ਲਿਖਣਯੋਗ,மீண்டும் எழுதக்கூடியது
rgb ਮਾਨੀਟਰ,rgb மானிட்டர்
ਰਿਬਨ,நாடா
ਅਧਿਕਾਰਤ ਮੁੱਦਾ,அதிகாரப்பூர்வ பிரச்சினை
"1.ਰੋਬੋਟ, 2.ਮਕੈਨਿਕ, 3.ਮਕੈਨੀਜ਼ਮ","1.ரோபோ, 2.மெக்கானிக், 3.மெக்கானிசம்"
"1.ਮਕੈਨਿਸਟਿਕ ਸਾਇੰਸ, 2.ਮਕੈਨਿਸਟਿਕ ਮਾਨਵ ਵਿਗਿਆਨ","1.இயந்திர அறிவியல், 2.இயந்திரவியல் மானுடவியல்"
"ਮਜ਼ਬੂਤ, ਮਜ਼ਬੂਤ","வலுவான, வலுவான"
ਭੂਮਿਕਾ,பங்கு
ਦੁਬਾਰਾ ਰੋਲਿੰਗ,மீண்டும் உருளும்
ਗ੍ਰਹਿਣ,விழுங்குதல்
ਵਹਾਅ,வெளியேற்றம்
"1. ਰੀਡ ਓਨਲੀ ਮੈਮੋਰੀ, 2. ਰੀਡ ਓਨਲੀ ਮੈਮੋਰੀ (ROM)","1. படிக்க மட்டும் நினைவகம், 2. படிக்க மட்டும் நினைவகம் (ROM)"
ਮੂਲ,அசல்
ਮੂਲ ਡਾਇਰੈਕਟਰੀ,பெற்றோர் அடைவு
ਅਨੁਮਾਨ ਗਲਤੀ,தோராய பிழை
"1.ਰਾਊਟਰ, 2.ਰਾਊਟਰ","1.ரௌட்டர், 2.ரவுட்டர்"
"ਰੂਟਿੰਗ, ਰੂਟਿੰਗ","வழிசெலுத்துதல், வழிசெலுத்துதல்"
RS232C ਇੰਟਰਫੇਸ,RS232C இடைமுகம்
RSA ਇਨਕ੍ਰਿਪਸ਼ਨ,RSA குறியாக்கம்
ਆਰਟੀਸੀ,ஆர்டிசி
ਕੰਮ ਕਰਨ ਦੇ ਵੇਰਵੇ ਕੋਡਿੰਗ,பணியிட குறியீட்டு முறை
ਕਾਰਜਕਾਲ,பதவிக்காலம்
ਰੰਨਟਾਈਮ ਗਲਤੀ,இயக்க பிழை
"1. ਨਮੂਨਾ, 2. ਨਮੂਨਾ","1. மாதிரி, 2. மாதிரி"
ਨਮੂਨਾ,மாதிரி
"1.ਸੈਟੇਲਾਈਟ, 2.ਸੈਟੇਲਾਈਟ","1.செயற்கைக்கோள், 2.செயற்கைக்கோள்"
ਸੰਤ੍ਰਿਪਤਾ,செறிவூட்டல்
ਬਚਾਓ,சேமிக்க
"1. ਸਕੇਲੇਬਿਲਟੀ, 2. ਸਕੇਲੇਬਿਲਟੀ","1. அளவிடுதல், 2. அளவிடுதல்"
ਸਕੇਲਰ,அளவுகோல்
ਸਕੈਨਿੰਗ,ஸ்கேனிங்
ਲੈਂਡਸਕੇਪ,நிலப்பரப்பு
ਸ਼ਡਿਊਲਰ,திட்டமிடுபவர்
ਸਕਰੀਨ ਰਿਫਲਿਕਸ਼ਨ ਪ੍ਰੋਜੈਕਟਰ,திரை பிரதிபலிப்பு ப்ரொஜெக்டர்
ਸਕ੍ਰਿਪਟ,கையால் எழுதப்பட்ட தாள்
ਸਕ੍ਰਿਪਟਿੰਗ ਭਾਸ਼ਾ,ஸ்கிரிப்டிங் மொழி
"1.ਕੋਇਲ, 2.ਸਕ੍ਰੌਲ","1.சுருள், 2.சுருள்"
ਸਮਕਾਲੀ ਡਾਟਾ ਲਿੰਕ ਕੰਟਰੋਲ (SDLC),ஒத்திசைவான தரவு இணைப்பு கட்டுப்பாடு (SDLC)
"1. ਖੋਜ, 2. ਖੋਜ","1.ஆய்வு, 2.கண்டுபிடிப்பு"
ਖੋਜ ਇੰਜਣ,தேடல் இயந்திரம்
ਖੋਜ ਰੁੱਖ,தேடல் மரம்
"1. ਪੜਚੋਲ ਕਰੋ, 2. ਖੋਜੋ","1.ஆராய்தல், 2.கண்டுபிடித்தல்"
ਸੈਕੰਡਰੀ,இரண்டாம் நிலை
"1.ਸੈਕਟਰ, 2.ਸੈਕਟਰ","1.துறை, 2.துறை"
ਸੁਰੱਖਿਆ ਨੀਤੀ,பாதுகாப்பு கொள்கை
ਖੋਜ ਸ਼ਬਦ,தேடல் சொல்
"1.ਸੈਕਸ਼ਨ, 2.ਸੈਕਸ਼ਨ","1.பிரிவு, 2.பிரிவு"
"1. ਫਰੈਗਮੈਂਟੇਸ਼ਨ, 2. ਵਿਭਾਜਨ","1. பிரித்தல், 2. பிரிவு"
ਚੋਣ ਲੜੀਬੱਧ,தேர்வு வரிசையாக்கம்
"1.ਸਵੈ-ਮੁਕੰਮਲ, 2.ਸਵੈ-ਮੁਕੰਮਲ","1.தன்னிரக்கம், 2.தன்னிரக்கம்"
"1.Semantics, 2.Semantics","1.சொற்பொருள், 2.சொற்பொருள்"
ਸੈਮਾਫੋਰ,செமாஃபோர்
ਸੈਮੀਕੰਡਕਟਰ,குறைக்கடத்தி
ਕਲਪਨਾ ਵੈੱਬ,கற்பனை வலை
ਕ੍ਰਮਵਾਰ ਪਹੁੰਚ ਵਿਧੀ,தொடர் அணுகல் முறை
ਲਗਾਤਾਰ,அடுத்தடுத்து
ਸੀਰੀਅਲ,தொடர்
"1.ਸਰਵਰ, 2.ਸਰਵਰ","1.சேவையகம், 2.சேவையகம்"
ਸਰਵਰ ਕਰੈਸ਼,சர்வர் செயலிழப்பு
ਸਰਵਰ ਲਾਇਸੰਸ,சர்வர் உரிமம்
ਸਰਵੋ ਗੁਣਕ,சர்வோ பெருக்கி
ਦਾ ਸੈੱਟ,தொகுப்பு
ਨਿਰਧਾਰਤ ਬਿੰਦੂ,குறிப்பிட்ட புள்ளி
ਪ੍ਰਬੰਧਨ,மேலாண்மை
ਸ਼ੈਡੋ,நிழல்
ਸਿਨੇਮੈਟੋਗ੍ਰਾਫੀ,ஒளிப்பதிவு
ਭੂਤ,பேய்
ਸ਼ੇਅਰ ਫਾਇਲ,கோப்பு பகிர்வு
ਸਾਂਝੀ ਪਹੁੰਚ,பகிரப்பட்ட அணுகல்
ਸਾਂਝਾ ਕਰਨਾ,பகிர்தல்
"1. ਬਰੈਕਟਸ, 2. ਆਰਮਰ, 3. ਸ਼ੈੱਲ, 4. ਸ਼ੈੱਲ","1. அடைப்புக்குறிகள், 2. கவசம், 3. ஷெல், 4. ஷெல்"
ਵਿਸਥਾਪਨ ਪ੍ਰਤੀਕ,இடப்பெயர்ச்சி சின்னம்
ਛੋਟਾ ਰਸਤਾ,குறுகிய பாதை
ਛੋਟੀ ਹਦਾਇਤ,குறுகிய அறிவுறுத்தல்
ਭੈਣ-ਭਰਾ,உடன்பிறப்பு
"1. ਮਾੜਾ ਪ੍ਰਭਾਵ, 2. ਵਿਰੋਧੀ ਪ੍ਰਭਾਵ","1. பக்க விளைவு, 2. எதிர் விளைவு"
ਸਾਈਨ ਬਿੱਟ,அடையாளம் பிட்
ਇਸ਼ਾਰਾ,சிக்னல்
ਸਿਗਨਲ ਪ੍ਰੋਸੈਸਿੰਗ,சமிக்ஞை செயலாக்கம்
ਨੋਟੇਸ਼ਨ,குறிப்பீடு
"1.ਸਿਗਨਲ-ਧੁਨੀ ਅਨੁਪਾਤ, 2.ਸਿਗਨਲ-ਸ਼ੋਰ ਅਨੁਪਾਤ","1.சிக்னல்-ஒலி விகிதம், 2.சிக்னல்-இரைச்சல் விகிதம்"
"1. ਦਸਤਖਤ, 2. ਦਸਤਖਤ","1.கையொப்பம், 2. கையொப்பம்"
ਮਾਰਕਰ ਟੈਸਟ,மார்க்கர் சோதனை
ਮਹੱਤਵਪੂਰਨ ਚਿੰਨ੍ਹ,குறிப்பிடத்தக்க மதிப்பெண்கள்
ਸਿਲੀਕਾਨ ਚਿੱਪ,சிலிக்கான் சிப்
ਸਧਾਰਨ ਮੇਲ ਟ੍ਰਾਂਸਫਰ ਪ੍ਰੋਟੋਕੋਲ (SMTP),எளிய அஞ்சல் பரிமாற்ற நெறிமுறை (SMTP)
ਸਿੰਗਲ,ஒற்றை
"1. ਇੱਕ ਸਿਗਨਲਿੰਗ ਨੋਡ, 2. ਸਿੰਪਲੈਕਸ ਨੋਡ","1. ஒரு சமிக்ஞை முனை, 2. சிம்ப்ளக்ஸ் முனை"
ਸਿਮੂਲੇਸ਼ਨ,உருவகப்படுத்துதல்
ਨਕਲ ਕਰਨ ਵਾਲਾ,பின்பற்றுபவர்
"1. ਸਮਕਾਲੀ, 2. ਸਮਕਾਲੀ","1.ஒரே நேரத்தில், 2.ஒரே நேரத்தில்"
ਸਮਕਾਲੀ ਪ੍ਰਕਿਰਿਆ,ஒரே நேரத்தில் செயலாக்கம்
ਸੋਲੋ,தனி
"1.ਸਾਈਟ ਲਾਇਸੰਸ, 2.ਸਾਈਟ ਲਾਇਸੰਸ","1.தள உரிமம், 2.தள உரிமம்"
"1. ਆਕਾਰ, 2. ਆਕਾਰ","1.அளவு, 2.அளவு"
ਮਾਪ,அளவீடு
"1. ਦ੍ਰਿਸ਼ਟਾਂਤ, 2. ਦ੍ਰਿਸ਼ਟਾਂਤ","1. உவமை, 2. உவமை"
pluti,புளூட்டி
"1.ਪਲੂਤੀ, 2.ਪਲੂਟੀਕਰਨ","1.புளூட்டி, 2.புளூட்டிகாரன்"
"1. ਸਲੈਸ਼, 2. ਕੱਟੋ","1. வெட்டு, 2. வெட்டு"
ਕੰਪਿਊਟਰ ਦੇ ਅਧੀਨ,கணினியின் கீழ்
ਸੱਪ ਵਿੰਡੋ ਪ੍ਰੋਟੋਕੋਲ,பாம்பு ஜன்னல் நெறிமுறை
"1. ਛੱਡਣਾ, 2. ਸਮਰਪਣ","1. புறக்கணிப்பு, 2. சரணடைதல்"
ਸਲਾਟ,ஸ்லாட்
SCSI (SCSI),SCSI (SCSI)
ਸਮਾਰਟ ਕਾਰਡ,ஸ்மார்ட் கார்டு
snail ਮੇਲ,நத்தை அஞ்சல்
ਸਨੈਪਸ਼ਾਟ,ஸ்னாப்ஷாட்
"1.ਸੌਫਟ ਗਣਨਾ, 2.ਸੌਫਟ ਗਣਨਾ","1.மென்மையான கணக்கீடு, 2.மென்மையான கணக்கீடு"
ਸਾਫਟ ਕਾਪੀ,மென்மையான நகல்
ਆਸਾਨ ਫੌਂਟ,எளிதான எழுத்துரு
ਸਾਫਟਵੇਅਰ,மென்பொருள்
ਸਾਫਟਵੇਅਰ ਇੰਜੀਨੀਅਰਿੰਗ,மென்பொருள் பொறியியல்
ਸਾਫਟਵੇਅਰ ਲਾਇਸੰਸ,மென்பொருள் உரிமம்
ਸਾਫਟਵੇਅਰ ਪਾਇਰੇਸੀ,மென்பொருள் திருட்டு
ਸਪੈਕਟ੍ਰਮ,ஸ்பெக்ட்ரம்
"1.ਸਕ੍ਰੂ, 2.ਸਪਿਰਲ","1.திருகு, 2.சுழல்"
"1. ਵੇਰਵੇ ਸ਼ੀਟ, 2. ਸਪ੍ਰੈਡਸ਼ੀਟ","1.விவர தாள், 2.விரிதாள்"
ਮਿਆਰੀ,தரநிலை
ਸਟੈਂਡਰਡ ਜਨਰਲਾਈਜ਼ਡ ਮਾਰਕਅੱਪ ਲੈਂਗੂਏਜ (SGML),நிலையான பொதுவான மார்க்அப் மொழி (SGML)
ਮਾਨਕੀਕਰਨ,தரப்படுத்தல்
ਉਡੀਕ ਸਮਾਂ,காத்திருக்கும் நேரம்
tarak lan,தாரக் லன்
ਤਾਰਾ ਸਥਿਤੀ,நட்சத்திர நிலை
ਬਿੱਟ ਸ਼ੁਰੂ,ஆரம்ப பிட்
"1. ਕਮੀ, 2. ਕਮੀ, 3. ਕਮੀ ਸੰਕਟ","1. பற்றாக்குறை, 2. பற்றாக்குறை, 3. பற்றாக்குறை நெருக்கடி"
"1.ਸਟੈਟਿਕ ਮੈਮੋਰੀ, 2.ਸਟੈਟਿਕ ਮੈਮੋਰੀ","1.நிலை நினைவகம், 2.நிலை நினைவகம்"
ਸਥਿਤੀ ਚੈਨਲ,நிலை சேனல்
"1. ਸਟੈਪ ਸਾਈਜ਼, 2. ਸਟੈਪ ਮਾਪ","1.படி அளவு, 2.படி அளவுகள்"
ਰੋਕੋ ਅਤੇ ਪ੍ਰੋਟੋਕੋਲ ਦੀ ਉਡੀਕ ਕਰੋ,இடைநிறுத்தம் மற்றும் காத்திருப்பு நெறிமுறை
ਤੋੜ ਕੋਡ,முறிவு குறியீடு
ਵਿਰਾਮ ਕੁੰਜੀ,இடைநிறுத்த விசை
ਸਟੋਰੇਬਿਲਟੀ,சேமிப்புத்திறன்
ਸਟੋਰ ਕੀਤਾ ਪ੍ਰੋਗਰਾਮ,சேமிக்கப்பட்ட நிரல்
ਸੀਰੀਜ਼ ਡਾਟਾ,தொடர் தரவு
"1.ਸਟ੍ਰਕਚਰਡ ਏਨਕੋਡਿੰਗ, 2.ਸਟ੍ਰਕਚਰਡ ਕੋਡਿੰਗ","1.கட்டமைக்கப்பட்ட குறியாக்கம், 2.கட்டமைக்கப்பட்ட குறியீட்டு முறை"
ਸਟ੍ਰਕਚਰਡ ਪੁੱਛਗਿੱਛ ਭਾਸ਼ਾ (SQL),கட்டமைக்கப்பட்ட வினவல் மொழி (SQL)
"1. ਬਰੋਸ਼ਰ ਸ਼ੀਟ, 2. ਸ਼ੈਲੀ ਅੱਖਰ","1. சிற்றேடு, 2. பாணி கடிதம்"
ਉਪ-ਡਾਇਰੈਕਟਰੀ,துணை அடைவு
"1.ਸਬਨੈੱਟ, 2.ਸਬਨੈੱਟ","1.சப்நெட், 2.சப்நெட்"
ਸਬਟ੍ਰੀ,துணை மரம்
"1. ਸੰਖੇਪ, 2. ਸੰਖੇਪ","1. சுருக்கம், 2. சுருக்கம்"
"1. ਸੁਪਰ ਕੰਪਿਊਟਰ, 2. ਸੁਪਰ ਕੰਪਿਊਟਰ","1. சூப்பர் கம்ப்யூட்டர், 2. சூப்பர் கம்ப்யூட்டர்"
"1.ਸੁਪਰ ਕੰਪਿਊਟੇਸ਼ਨ, 2.ਸੁਪਰ ਕੰਪਿਊਟੇਸ਼ਨ","1.சூப்பர் கம்ப்யூட்டேஷன், 2.சூப்பர் கம்ப்யூட்டேஷன்"
ਕੁੰਜੀ,முக்கிய திறவுகோல்
ਚੋਟੀ ਦੇ ਉਪਭੋਗਤਾ,சிறந்த பயனர்
ਨਿਰੀਖਣ ਕੀਤੀ ਸਿਖਲਾਈ,மேற்பார்வை கற்றல்
ਸਹਾਇਕ ਚਿੱਪ,துணை சிப்
ਸ਼ੁੱਧ ਪਰਿਵਰਤਨ,நிகர மாறுபாடு
"1.ਨੈੱਟ ਵਿਭਿੰਨਤਾ, 2.ਸੈਕਸ਼ਨ, 3.ਸਰਫਨ","1.நிகர மாறுபாடு, 2.பிரிவு, 3.சர்ஃபான்"
ਸਵੈਪ,இடமாற்று
ਅੰਦਰ ਵੱਲ,பிணைப்பிலுள்ள
ਵਹਾਅ,வெளியேற்றம்
ਸਵੈਪਿੰਗ,பரிமாற்றம்
"1. ਸਵਿੱਚਡ ਨੈੱਟਵਰਕ, 2. ਬਦਲਿਆ ਨੈੱਟਵਰਕ","1.சுவிட்ச்டு நெட்வொர்க், 2. நெட்வொர்க் மாறியது"
ਬਦਲਣਾ,மாறுதல்
ਬਦਲਣ ਦਾ ਸਿਧਾਂਤ,மாறுதல் கொள்கை
ਪ੍ਰਤੀਕ ਪ੍ਰੋਗਰਾਮਿੰਗ,குறியீட்டு நிரலாக்கம்
ਸਮਕਾਲੀਕਰਨ,ஒத்திசைவு
ਸਿੰਕ੍ਰੋਨਾਈਜ਼ਰ,ஒத்திசைப்பான்
ਸਮਕਾਲੀ,ஒத்திசைவான
ਸਮਕਾਲੀ ਸੰਖਿਆਤਮਕ ਲੜੀ (SDH),ஒத்திசைவான எண் படிநிலை (SDH)
ਵਾਕ ਵਿਸ਼ਲੇਸ਼ਣ,வாக்கிய பகுப்பாய்வு
ਸਿਸਟਮ ਵਿਸ਼ਲੇਸ਼ਣ,அமைப்பு பகுப்பாய்வு
ਸਿਸਟਮ ਇੰਜੀਨੀਅਰਿੰਗ,கணினி பொறியியல்
"1. ਸਿਸਟਮ ਤੋੜਨ ਵਾਲਾ, 2. ਸਿਸਟਮ ਹੈਕਰ","1. சிஸ்டம் பிரேக்கர், 2. சிஸ்டம் ஹேக்கர்"
ਸਿਸਟਮ ਇੰਟੀਗਰੇਟਰ,கணினி ஒருங்கிணைப்பான்
ਸਿਸਟਮ ਲਾਗ,கணினி பதிவு
ਸਿਸਟਮ ਕਵਰ,அமைப்பு கவர்
ਸਿਸਟਮ ਨੈੱਟਵਰਕ ਢਾਂਚਾ (SNA),கணினி நெட்வொர்க் அமைப்பு (SNA)
"1. ਸਿਸਟਮ ਪ੍ਰੋਗਰਾਮਰ, 2. ਸਿਸਟਮ ਪ੍ਰੋਗਰਾਮਰ","1. சிஸ்டம் புரோகிராமர், 2. சிஸ்டம் புரோகிராமர்"
"1. ਸਿਸਟਮ ਰੀਸਟਾਰਟ, 2. ਸਿਸਟਮ ਰੀਸਟਾਰਟ","1. கணினி மறுதொடக்கம், 2. கணினி மறுதொடக்கம்"
ਸਿਸਟਮ ਸਮਾਪਤੀ,அமைப்பு நிறுத்தம்
ਸਿਸਟਮ ਟੈਸਟ,அமைப்பு சோதனை
ਸਿਸਟਮ ਸਹੂਲਤ,அமைப்பு பயன்பாடு
"1. ਸਿਸਟਮੈਟਿਕ ਕੋਡ, 2. ਸਿਸਟਮੈਟਿਕ ਕੋਡ","1. முறையான குறியீடு, 2. முறையான குறியீடு"
ਟੈਬ ਕਮਾਂਡ,tab கட்டளை
"ਸਮਾਸੂਚੀ, ਕਾਰਜ - ਕ੍ਰਮ",அட்டவணை
ਸਾਰਣੀ ਵਿੱਚ ਸੰਖੇਪ ਜਾਣਕਾਰੀ,அட்டவணை கண்ணோட்டம்
ਟੇਬਲ ਸਪੇਸ,அட்டவணை இடம்
ਤਖ਼ਤੀ,தகடு
"1.ਸਾਰਣੀ, 2.ਐਰੇ ਐਰੇ","1.அட்டவணை, 2.வரிசை வரிசை"
ਸਾਰਣੀ ਫੰਕਸ਼ਨ,அட்டவணை செயல்பாடு
"1. ਨਿਸ਼ਾਨਬੱਧ ਆਰਕੀਟੈਕਚਰ, 2. ਚਿੰਨ੍ਹਿਤ ਢਾਂਚਾ","1. குறிக்கப்பட்ட கட்டிடக்கலை, 2. குறிக்கப்பட்ட அமைப்பு"
ਚਿੰਨ੍ਹਿਤ ਚਿੱਤਰ ਫਾਈਲ ਫਾਰਮ (TIFF),குறிக்கப்பட்ட படக் கோப்புப் படிவம் (TIFF)
ਟੈਂਡਮ ਸਿਸਟਮ,டேன்டெம் அமைப்பு
ਟੇਪ ਦੀ ਘਣਤਾ,டேப் அடர்த்தி
ਟੇਪ ਕਵਰ,டேப் கவர்
tar ਫਾਈਲ,தார் கோப்பு
ਕੰਮ,வேலை
ਕੰਮ ਗਾਈਡ,வேலை வழிகாட்டி
ਟਾਸਕ ਸ਼ਡਿਊਲਰ,பணி திட்டமிடுபவர்
ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਕੰਟਰੋਲ ਪ੍ਰੋਟੋਕੋਲ/ਇੰਟਰਨੈੱਟ ਪ੍ਰੋਟੋਕੋਲ (TCP/IP),டிரான்ஸ்மிஷன் கண்ட்ரோல் புரோட்டோகால்/இன்டர்நெட் புரோட்டோகால் (TCP/IP)
ਕੱਟਣ ਦੀ ਕਾਰਵਾਈ,வெட்டு அறுவை சிகிச்சை
ਦੂਰਸੰਚਾਰ,தொலைத்தொடர்பு
ਦੂਰਸੰਚਾਰ,தொலைத்தொடர்பு
ਟੈਲੀਕਾਮ,தொலை தொடர்பு
ਟੈਲੀਕਾਨਫਰੰਸ,தொலைதொடர்பு
"1. ਟੈਲੀਗ੍ਰਾਫ਼, 2. ਟੈਲੀਗ੍ਰਾਫ਼ੀ","1. தந்தி, 2. தந்தி"
"1. ਟੈਲੀਮੀਟਰ, 2. ਟੈਲੀਮੀਟਰੀ","1. டெலிமீட்டர், 2. டெலிமெட்ரி"
"1.ਟੈਲੀਫੋਨ, 2.ਟੈਲੀਫੋਨ","1.தொலைபேசி, 2.தொலைபேசி"
ਟੈਲੀਫੋਨ,தொலைபேசி
"1.ਟੈਲੀਪ੍ਰਿੰਟਰ, 2.ਟੈਲੀਪ੍ਰਿੰਟਰ","1.டெலிபிரிண்டர், 2.டெலிபிரிண்டர்"
ਟੈਲੀਪ੍ਰੋਸੈਸਿੰਗ,தொலைச் செயலாக்கம்
"1. ਦੂਰਦਰਸ਼ਨ, 2. ਟੈਲੀਵਿਜ਼ਨ, 3. ਦੂਰਦਰਸ਼ਨ","1. தூர்தர்ஷன், 2. தொலைக்காட்சி, 3. தூர்தர்ஷன்"
telex,டெலக்ஸ்
"1. ਟ੍ਰੈਪ ਦੂਰ, 2. ਟੇਲਨੈੱਟ","1.trap away, 2.telnet"
"1. ਗਰਮੀ, 3. ਤਾਪਮਾਨ","1.வெப்பம், 3.வெப்பநிலை"
"1. ਆਕਾਰ ਪਲੇਟ, 2. ਟੈਂਪਲੇਟ, 3. ਰੂਪਦਾ","1. ஷேப் பிளேட், 2. டெம்ப்ளேட், 3. ரூபா"
ਦਸ ਦਾ ਪੂਰਕ,பத்தின் நிரப்பு
tera ਬਾਈਟ,டெரா பைட்
