Marathi,English
"प्लाझमन, वस्तुमान",Plasmon
"लवचिक, प्लास्टिक",Plastic
"प्लॅस्टिकिटी, प्लास्टिसिटी",plasticity
"प्लेट, बेस प्लेट, प्लेट, एनोड",plate
पठार पठार,plateau
"इलेक्ट्रो कोटेड, लेपित, चकचकीत, प्लेटेड",Plated
लहान फलक,platelet
"प्लॉट, क्षेत्र, प्लॉट, प्लॉट",Plot
मसुदा तयार करणे,plotting
स्ट्रिंग ओढा,plucked
प्लुटोनियम,plutonium
गॅस यांत्रिकी,pneumatics
"कंटेनर, इंटीरियर, प्रोसेस्ड कार्ड मास, पॉकेट, पॉकेट",Pocket
बिंदू,Point
दूषित,poisoned
विषबाधा,poisoning
विष वितरण,poisson distribution
"ध्रुवीय, ध्रुवीय",polar
पोलारिमीटर,polarimeter
ध्रुवीयता,polarisability
ध्रुवीकरण,Polarisation
"पोलारिस्कोप, ध्रुवीयदर्शक",Polariscope
ध्रुवीकरण करणे,polarise
"polarizer, polarizer",polariser
ध्रुवीयता,Polarity
ध्रुवीयता,Polarizability
ध्रुवीयता घसरण,polarization catastrophe
ध्रुवीय जाळी,polar lattice
पोलरॉइड,Polaroid
"पोलारॉन, पोलरॉन",polaron
"ध्रुव, अनंत, संपर्ककर्ता, ध्रुव",pole
पोलोनियम,polonium
polyatomic,polyatomic
मल्टीक्रिस्टलाइन,Polycrystalline
बहुरूपी,polymorph
बहुरूपी,Polytypic
पूल,pool
पुष्करिणी अणुभट्टी,pool reactor
सच्छिद्रता,porosity
पोर्टेबल,portable
"सकारात्मक, पैसा, सकारात्मक, सकारात्मक",positive
पॉझिट्रॉन,positron
पोझिट्रोनियम,Positronium
"संभाव्यता, संभाव्यता",Possibility
स्तंभ,post
"संभाव्य (v.), परिस्थितीजन्य, संभाव्य (v.)",potential
संभाव्य कूप,potential well
"पोटेंशियोमीटर, पोटेंशियोमीटर",Potentiometer
पौंडल,Poundal
"पावडर, पावडर",powder
पावडर पद्धत,powder method
"शक्ती, सामर्थ्य, क्षमता, सामर्थ्य",Power
शक्ती नियम,power law
"पॉवर प्लांट, पॉवर प्लांट",Power plant
वीज पुरवठा,power supply
"प्रायोगिक, प्रायोगिक, व्यावहारिक",Practical
"ayan, precession",Precession
"अचूक, अचूक",Precise
"अचूकता, अचूकता",Precision
अंदाज,Prediction
निवडक,preferential
"प्राधान्य, प्राधान्य",preferred
आरंभिक,preliminary
संक्षेप,Pressurization
"प्राथमिक, प्राथमिक, प्रथम, मुख्य, मुख्य, मूळ",Primary
"स्टार्टर, प्राइमर",primer
"प्राइम, आदिम",primitive
"मुख्याध्यापक, मुख्याध्यापक, प्राचार्य",principal
नियम,Principle
प्रिझम,prism
"प्रिझमॅटिक, प्रिझमॅटिक",prismatic
संभाव्य,Probabilistic
परीक्षक,Probe
"प्रक्रिया, प्रक्रिया",Procedure
"प्रक्रिया, टप्पा",process
"प्रक्रिया, संसाधने",Processing
प्रोसेसर,processor
उत्पादन उत्पादन,product
उत्पादन,production
उत्पादकता,Productivity
"कार्यक्रम, कार्यक्रम, कार्यक्रम",programme
प्रोग्रामर,programmer
"प्रगतीशील, पुरोगामी",Progressive
मनाई,Prohibition
"प्रोजेक्टिव्ह, आउटपुट",projecting
प्रवर्तित इलेक्ट्रॉन,promoted electrons
तात्काळ न्यूट्रॉन,prompt neutron
हात,prong (of tuning fork)
"प्रसार, प्रवर्धन, प्रसार",propagation
प्रणोदक,propeller
गुणधर्म,Properties
"योग्य मूल्य, eigen मूल्य",proper value (=eigen value)
"प्रमाण, प्रमाण, भागाकार",proportion
प्रणोदन,propulsion
प्रोटॉन,proton
जवळीक,proximity
1स्यूडो-वेक्टर स्यूडो-वेक्टर,Pseudo-vector
"काढणे, खेचणे, खेचणे, छाप, पुल",Pull
"पुली, घिरणी, कप्पी",Pulley
"प्रतिमा विस्तार, सिंक्रोनाइझेशन नुकसान, 3 कर्षण",Pulling
नाडी,Pulsating
फडफड,pulsation
"कडधान्ये, कडधान्ये",Pulse
नाडी,Pulser
पंप,Pump
पंपिंग,Pumping
मुक्का मारणे,Punching
"तारा, विद्यार्थी, कनिनिका",Pupil
शुद्ध,pure
अचूकता,Purity
"नील लोहित, जांभळा, जांभळा",Purple
पुश बटण पुश बटण,push button
काढणे,Pushing
"पायरॅनोमीटर, सौर थर्मामीटर",Pyranometer
थर्मोइलेक्ट्रिक,Pyroelectricity
हायग्रोमीटर,Pyrometer
सायटोमेट्री,pyrometry
"Q-अक्षर, Q-गुणक",Q-factor
"चतुर्थांश, वर्तुळ पाय",Quadrant
"क्वाड्रंट इलेक्ट्रोमीटर, क्वाड्रंट इलेक्ट्रोमीटर",quadrant electrometer
चतुर्भुज,quadratic
चतुर्भुज,Quadrupole
गुणवत्ता,quality
क्वांटम,Quantum
क्वांटम,Quantal
"क्वांटायझेशन, क्वांटम, क्वांटायझेशन, क्वांटायझेशन",Quantisation
प्रमाणबद्ध,quantised (quantized)
"परिमाणवाचक, परिमाणवाचक",quantitative
"प्रमाण, प्रमाण, रक्कम",quantity
क्वांटम,Quantum
"तिमाही, चतुर्थांश, तिमाही",quarter
"rhinestones, क्वार्ट्ज",quartz
सहसा स्थिती,quasi-bound state
उत्तराधिकार,quasicontinuous
लवचिक शक्ती,quasi-elastic force
लवचिक लहर,quasi-elastic wave
कायम सर्किट,quasi-stable circuit
स्थिर प्रतिमा,quasi-static
निश्चित चक्र,quasi-stationary
कायमस्वरूपी स्थिती,quasi-steady state
शांत करणे,Quench
शामक,Quencher
"शांत करणे, विझवणे",quenching
शांत दिवस,quiet day
d-मूल्य,Q-value
"रेडिओ (सं.), रेडिओ (व्ही.), किरणोत्सर्गी, आपत्तीजनक, विकिरण",Radio
रेडिएशन सक्रियण विश्लेषण,radioactivation analysis
"विखंडन, किरणोत्सर्गी",Radioactive
किरणोत्सर्गी परवानाधारक,radioactive tracer
"विघटन, किरणोत्सर्गीता, किरणोत्सर्गीता",Radioactivity
"रेडिओग्राम, रेडिओ वायर, रेडियम प्रतिमा",radiogram
"रेडिओग्राफ, रेडिएशन प्रतिमा",Radiograph
किरणोत्सर्गी आयोडीन,radioiodine
"radioisotopes, radiation isotopes",radioistope
"एक्स-रे थेरपी, रेडिएशन थेरपी",Radiological
रेडिएशन थेरपिस्ट,Radiologist
"रेडिओमीटर, रेडिओमीटर",Radiometer
रेडिओमेट्री,Radiometry
किरणोत्सर्गी-थॅलियम,Radio-thallium
रेडिएशन थेरपी,Radiotherapy
रॅडियम,radium
रेडियम थेरपी,radium therapy
त्रिज्या,radius
इंद्र धनुष,rainbow
रमण इफेक्ट,Raman effect
रॅम्सडेन मंडळ,Ramsden circle
"यादृच्छिक, अनियमित",Random
यादृच्छिकीकरण,Randomisation
यादृच्छिकता,randomness
ऑसिलेटर,range finder
श्रवणक्षमतेची श्रेणी,range of audibility
जलद नाडी,rapid beats
"दुर्मिळ, दुर्मिळ",Rare
दुर्मिळता,Rarefaction
दुर्मिळ करणे,Rarefy
परवानगीयोग्य व्होल्टेज,rated voltage
"रेटिंग, रेटिंग",Rating
प्रमाण,Ratio
तर्कशुद्ध,Rational
"unprocessed datum, datum प्राप्त झाल्याप्रमाणे",raw data
"रश्मी, किरण, अर्धरेखा, ए.आर",ray
Raleigh विखुरणे,Rayleigh scattering
प्रतिक्षेप,Reactance
अभिप्राय,Reaction
प्रतिक्रियात्मक जोडणी,reaction coupling
पुन्हा सक्रिय करणे,Reactivation
असंबद्धता,Reactivity
अणुभट्टी,Reactor
अणुभट्टी गुप्ती,reactor vault
असाजी शस्त्र,readied missile
"वाचन, वाचन",Reading
पुन्हा समायोजन,Readjustment
वास्तविक,Real
"प्रतिक्षेप करणे (n.), प्रतिबिंबित करणे (ver.)",Rebound
पुनरुत्पादन उष्णता,recalescence temperature
पुन्हा कॅलिब्रेशन,Recalibrate
"प्राप्तकर्ता, प्राप्तकर्ता",Receiver
"रिव्हर्सल, रिव्हर्सल, बॅक अॅरे",Recession
"व्यस्त, परस्पर, परस्पर",Reciprocal
"पारस्परिकता, पारस्परिकता",reciprocity
"परावर्तित (V.), प्रतिबिंबित करा (V.)",Recoil
"पुनर्संयोजन, पुनर्वापर",recombination
देखरेख,Reconnaissance
"रेकॉर्ड, रेकॉर्ड (n.), रेकॉर्ड करणे, चिन्हांकित करणे (v.)",Record
रेकॉर्ड केले,recorded
आर्काइव्हिस्ट,Recorder
मुद्रित करणे,Recording
"प्राप्ती, प्राप्ती, प्राप्ती",Recovery
काटकोन समन्वय समन्वय,rectangular
"परिष्करण, सुधारणा",rectification
"परिष्कृत, परिष्कृत",Rectified
दुरुस्त करणारा,Rectifier
रेक्टिफायर वाल्व,rectifier valve
"सरळ रेषा, सरळ रेषा, सरळ रेषा",rectilinear (=rectilineal)
आवर्ती घटना,recurrent event
रक्त राक्षस लाल राक्षस,red giant
रक्त विस्थापन,red shift
"कमी करणे, समान करणे, सजीव करणे",Reduce
आश्चर्यकारक,reduced brightness (of comet)
परिष्कृत डेटा,reduced data
"समान, सूक्ष्म, बंधनकारक",reducible
गुणांक बदला,reduction factor
रीड पाईप,reed pipe
पुन्हा प्रवेश,re-entry
"निर्देश, संदर्भ",Reference
प्रतिबिंब,Reflectance
"प्रतिबिंबित, प्रतिबिंबित, प्रतिबिंबित",Reflected
प्रतिबिंबित,reflected
चिंतनशील,reflecting
प्रतिबिंब,reflection
परावर्तित नुकसान,reflection loss
प्रतिबिंब,Reflectivity
परावर्तक,Reflector
रिफ्लेक्स यंत्रणा,reflex mechanism
अपवर्तित,refracted
अपवर्तन,refraction
अपवर्तक सूचकांक,refractive index
अपवर्तकता,Refractivity
अपवर्तक सूचकांक,refractometer
"रेफ्रिजरेटर, रेफ्रिजरेटर",Refrigerator
reenactment,Regelation
"पुनर्जन्म, शाश्वत पुनर्एकीकरण, पुनर्जन्म",regeneration
"पुनरुत्पादक, पुनरुत्पादक, पुनरुत्पादक",Regenerative
"नोंदणी, नोंदणी",Registration
"विक्री गती, मागास हालचाल, प्रतिगमन, उलट",Regression
"सम, नियमित, सममितीय",regular
isoform घन,regular solid
नियमन,Regulation
संबंध,Relation
"नातेवाईक, नातेवाईक",relative
नातेवाईक,Relativistic
तुलनेने खात्री आहे,relativistically invariant
"सापेक्षता, सापेक्षता, सापेक्षता",Relativity
उर्वरित,relaxation
"रिले, ट्रान्समिशन",Relay
विमोचन,releasing
विश्वसनीयता,reliability
अवशिष्ट,Remaining
रिमोट कंट्रोल,remote control
पुनर्सामान्यीकृत,renormalized
"री-ओरिएंटेशन, री-कॉन्फिगरेशन",Reorientation
पुनरावृत्तीक्षमता,Repeatability
"रिपीटर, रिपीटर",Repeater
"repel करणे, repel करणे",repel
तिरस्करणीय,Repelling
पुनरावृत्ती,Repetition
प्रतिनिधित्व,Representation
"प्रतिनिधी, प्रतिनिधी",Representative
"पुनर्प्राप्त करण्यायोग्य, पुनरुत्पादन करण्यायोग्य",reproducible
"पुनरुत्पादन, पुनरुत्पादन, पुनरुत्पादन",reproduction
दूर करणे,Repulsed
तिरस्करण,Repulsion
तिरस्करणीय,repulsive interaction
संशोधन,Research
"कुंड, जलाशय, जलाशय, जलाशय, टाकी",Reservoir
पुनर्नियोजन,Reset
"अवशिष्ट, अवशिष्ट",Residual
"प्रतिकार, प्रतिकार",Resistance
प्रतिरोधकता,resistivity
रेझिस्टर,Resistor
"विघटन, विघटन, भेदभाव",Resolution
चुकीचे वर्णन,resolution of degeneracy
"विच्छेदन करणे, विच्छेदन करणे, विच्छेदन करणे",Resolve
स्प्लिटर,Resolver
अनुनाद,Resonance
अनुनाद प्रभाव,resonance effect
प्रतिध्वनी,Resonant
"अनुनाद, अनुनाद",Resonate
प्रतिध्वनी,Resonator
"उत्तर, प्रतिसाद, अहवाल",Response
विराम द्या,Rest
पुन्हा सुरू करा,Restart
अवशिष्ट तुळई,Reststrahlen
"परिणाम, परिणाम, परिणाम",Result
परिणामी परिणाम,Resultant
मंद,Retarded
सौम्य,Retarder
जाळीदार,Reticule
"डोळयातील पडदा, डोळयातील पडदा",Retina
परत रॉकेट,Retro-rockets
"अनुनाद, प्रतिगमन, प्रतिक्षेप",Return
अनुसरण करा,Reverberation
उलट,Reversal
"उलट, उलट, उलट, उलट",Reverse
मागास पूर्वाग्रह,reverse bias
उलटसुलभता,reversibility
उलट करण्यायोग्य,Reversible
रोटेशन,Revolution
फिरणे,Revolve
रेनॉल्ड्स क्रमांक,Reynolds number
प्रवाह नियंत्रक,Rheostat
विषम लांबी,Rhombic
"त्रिकोणी क्रिस्टल्स, समांतर षटकोनी क्रिस्टल्स",rhomhohedral crystal
"रोमबोइड प्रिझम, चतुर्भुज प्रिझम",rhomboidal prism
गवंडी रहा,rho meson
"ताल, ताल, ताल",Rhythm
घड्याळाच्या दिशेने,right handed
अनुलंब प्रिझम,right hand prism
उजव्या हाताचा नियम,right-hand rule
उजव्या बाजूचा स्क्रू,right hand screw
समतुल्य प्रिझम,right square prism
मजबूत,Rigid
चिकाटी,Rigidity
"अचूक पुरावा, अचूक पुरावा",rigorous proof
"आवाज, वाद्य",ringing
उर्मिका,Ripple
आनंदाचा दिवस,rise time
रोबो,Robot
रॉकेट क्रिया,rocket motion
रॉकेट,rocket
रॉकेट विज्ञान,Rocketry
"खडक, हालचाल, स्विंग",Rocking
roentgen,Roentgen
"roentgen-रे, क्ष-किरण",Roentgen rays
"रोलिंग, रोल, (सं.), गोलाकार, रोलिंग (सं.)",Roll
"बेलनी, लोटनी, लोटनिक (वि.), वेलन, लोटन (सं.)",Rolling
फिरणारा,Rotary
"फिरणे, फिरणे (v.), वर्तुळाकार, चाकांचे (v.)",Rotate
फिरणारा,rotating
"फिरणे, फिरणे",Rotation
"रोटेशनल, रोटेशनल, रोटेशनल",Rotational
"रोटेशनल, रोटेटर",Rotator
"रोटेशनल, रोटेशनल",Rotatory
"रोटर, रोटर",Rotor
"खडबडीत, खडबडीत",rough
"बंद करा, बंद करा",rounding off
संक्रमण वेळ,round trip time
मार्ग,Route
"दिनचर्या, दिनचर्या",Routine
"पद्मराग, माणिक, लाल, याकूत",ruby
"रुबी लेसर, रुबी लेसर",ruby laser
"रडर, नियंत्रण",Rudder
नियम,Rule
अधोरेखित जाळी,ruled grating
"आलेख, रेषा",Ruling
"चालवा, परंपरा",Run
धावपटू,Running
"करार, करार, फुटणे",Rupture
रदरफोर्ड स्कॅटरिंग,Rutherford scattering
रदरफोर्ड,rutherford (unit)
रायडबर्ग,rydberg (unit of energy)
सुरक्षित भार,safe load
"सुरक्षित, सुरक्षित",safety
"सेफ्टी फ्यूज, बिकफोर्ड फ्यूज",safety fuse (=Bickford fuse)
सुरक्षा झडप,safety valve
"नमुना, नमुना",sample
"नमुना (v.), नमुना (n.)",Sampling
सँडविच,Sandwich
"उपग्रह, उपकंपनी, अनुगामी",Satellite
उपनदी रेषा,satellite line
समाधान करण्यासाठी,Saturate
शनि रिंग,saturn's ring
savart,savart (unit)
स्केलर,scalar
चरण गुणक,scaling factor
"विखुरणे, विखुरणे",Scatter
विखुरण्याची प्रक्रिया,scattering process
दृष्टी,Scene
वाढवणे,Scintillation
"स्क्रॅच (आवाज), ओरखडा",Scratch
"चाळणी, चाळणी (सं.), चालवा",Screen
sku टक लावून पाहणे,screw gauge
"बंद करणे, सील करणे, सील करणे (वर.)",Seal
"हंगामी फरक, हंगामी चढउतार",seasonal fluctuation
secant नियम,secant law
"दुसरा (सं.), दुसरा (वि.)",second
"दुय्यम, दुय्यम",secondary
"1 विभाग, विभाग, विभाग, विभाग, विभाग",Section
"क्षेत्र, क्षेत्र, क्षेत्र",Sector
दीर्घकाळ टिकणारा,secular
बीजन,seeding
भूकंपशास्त्र,seismography
भूकंपशास्त्र,seismology
भूकंपशास्त्र,seismometry
निवडकता,Selectivity
"स्वत:, स्वत:",Self
आंतरिक ऊर्जा,Self-energy
उत्स्फूर्त दोलन,self excited oscillation
सेमीकंडक्टर,semiconductor
अर्ध अनुभवजन्य,Semi-empirical
अर्ध-अनंत,Semi-infinite
अर्ध-लॉग आलेख पत्रक,semi-log paper
गोलाकार अधिक कोन,semi-solid angle
अर्थ,Sense
संवेदनशील,Sensitised
"संवेदनशील, संवेदनशील, संवेदनशील, संवेदनशील",sensitive
"ध्वनी रिसीव्हर दिवा क्रेस्ट, ध्वनी प्राप्तकर्ता ज्योत",sensitive flame
"संवेदनशीलता, संवेदनशीलता, संवेदनशीलता",sensitiveness
"सक्रियकरण, संवेदना",Sensitization
सेन्सर,Sensor
वेगळे करण्यायोग्य,Separable
"वेगळे करणे, वेगळे करणे, वेगळे करणे, अंतर",Separation
अष्टक,Septet
septode,septode
अनुक्रमणिका,sequencing
मालिका मालिका मालिका (नकाशा),Series
सर्वो मोटर,Servo-motor
"सेट अप, सेट अप, सेट अप, सेट अप, माउंट",Setting
"निकृष्ट, छायांकित",Shaded
सावली,Shadow
आकृती,Shape
तीक्ष्ण टोक,sharp cut off
स्पाउट श्रेणी,sharp series
"कातरणे बल, कातरणे",shearing force
ढाल केलेले न्यूक्लाइड,shielded nuclide
"निर्मिती, विस्थापन, हस्तांतरण",Shift
शॉक वेग,shock velocity
शॉक वेव्ह,shock wave
"लहान, जीर्ण, विसंगत",Short
मोठा आवाज,shrill note
"पार्श्व मार्ग, शंट (सं.), बाजूचा मार्ग, शंट (v.)",Shunt
"बाजू, बाजू, बाजू",side
बाजूला,sidereal
"पाहणे, लक्ष्य ठेवणे, पाहणे, लक्ष्य ठेवणे, लक्ष्य ठेवणे, शोधणे",Sight
राशी चिन्ह,sign
"सिग्नल, सिग्नल",Signal
शांत कालावधी,silent period
सिलिकॉन डायोड,silicon diode
सिलिकॉन,silicones (a family of compounds with silicones)
"सिलिकॉन प्लेक, सिलिकॉन वेफर",silicon wafer
"साधर्म्य, सादृश्यता",similarity
अनुकरण करणारा,Simulator
एकाच वेळी,simultaneously
"चिन्ह, साइन",Sine
एकल आयनीकरण,single ionization
सिंगल लाइन सिंगल लाइन,single line
एकच पाऊल,Single-stage
"प्रवेश, बुडणे, विसर्जन, कुंड विलीन करणे, सिंक, टाकी",Sink
sinusoidal,Sinusoidal
सायफन,Siphon
सायरन,Siren
"आकार, आकार (n.), आकार, खोदकाम (v.)",Size
"असममित, तिरकस",Skew
"एपिडर्मिस प्रभाव, त्वचा प्रभाव",skin effect
आकाशी निळा,sky blue
तिरकस श्रेणी,slant range
साप,Sliding
"स्लिप, स्लिप, स्लिप, स्लिप, समाधान",Slip
c रिंग,slip ring
"स्लिट, स्लिट, स्लिट",Slit
"उतार, उतार, उतार",Slope
स्लॉटेड लाइन,slotted line
मंद अणुभट्टी,slow reactor
स्मोक्ड,Smoked
प्रेरक कॅपेसिटर,smoothing condenser
"वक्रांचे संवहन, वक्रांचे विलीनीकरण",smoothing of curve
सोडर,sodar (sound detecting and ranging)
"मऊ, मऊ, कोमल",Soft
अल्पकालीन घटक,soft component (of cosmic rays)
सुपर कंडक्टर,soft superconductor
असुरक्षित लक्ष्य,soft target
कमी डिस्चार्ज ट्यूब,soft valve
सौर,Solar
"सोल्डर करणे, सोल्डर करणे (सं.), सोल्डर करणे, सोल्डर करणे (n.)",Solder
solenoid घटक,solenoidal element
"घन, वस्तुमान, घन",Solid
"उपाय, उपाय, उपाय, उपाय",Solution
सोनिक बूम,sonic boom
"फोनोमीटर, सोनोमीटर",Sonometer
ध्वनिक,Sonorous
"वर्गीकरण, निवड, पृथक्करण",sorting
"आकाश, अवकाश, अवकाश, अवकाश, अवकाश, अवकाश",Space
आकाशीय केबिन,space cabin
मध्यांतर,Spacer
आकाशी,Spacial
हस्तांतरण मध्यांतर,Spacing
चमकणारा,spark
"आकाशीय, अवकाशीय",spatial
"विशिष्ट सापेक्षता, विशिष्ट सापेक्षता",special relativity
"सापेक्ष, विशिष्ट, विशेष",Specific
तपशील,specification
निर्दिष्ट,Specified
वर्णक्रमीय,Spectral
स्पेक्ट्रोमेट्री,spectrometry
"स्पेक्ट्रोस्कोप, स्पेक्ट्रोस्कोप",spectroscope
"स्पेक्ट्रोलॉजिस्ट, स्पेक्ट्रम शास्त्रज्ञ",spectroscopist
नियमित,Specular
भाषण,speech
स्पीडोमीटर,speedometer
गोल चेंडू,sphere
"गोलाकार, गोलाकार",Spherical
"स्फेरोमीटर, स्फेरोमीटर",spherometer
स्पिन रिबाउंड,spin flipping
स्पिनिंग टॉप,spinning top
फिरकी,Spin
सर्पिल गती,spiral motion
"फूट, फूट (वि.) फाटणे, फाटणे (n.)",Split
आपोआप,spontaneous
"स्पूल, विंच, रील, व्हॉली",spool
यादृच्छिक घटना,sporadic phenomenon
"बिंदू, स्पॉट (ना.), स्पॉट, स्पॉट, ओळखणे, शोधा (व्हे.)",Spot
ऊर्जा कॉम्प्लेक्स,spread (of energy)
"वसंत ऋतु, वसंत ऋतु, वसंत ऋतु, धबधबा, वसंत ऋतु",spring
खोटी आवड,spurious charge
अतिरिक्त प्रतिध्वनी,spurious echoes
स्पुतनिक,sputnik
"चौरस, चौरस, चौरस",Square
टिकाऊपणा,Stability
स्थिर करणे,Stabilizer
स्टॅक,Stacking
"स्टेज, स्टेज, रँक, समुदाय, स्टेज",Stage
समांतर वितरण,staggering
"मानक, प्रमाणित, ध्वज (सं.), मानक",standard
प्रमाणित,standardised
मानकीकरण,Standardization
"तारा, तारा",Star
तीव्र प्रभाव,Stark effect
"प्रवर्तक, स्टार्टर, स्फोटक",Starter
स्टॅम्पियर,Statampere
"स्थिती, राज्य, राज्य",State
विधान,Statement
स्थिर स्थिर इलेक्ट्रोस्टॅटिक आवाज,Static
स्थिर,Statical
"निरीक्षण केंद्र, स्टेशन, चंद्र",Station
प्रगतीशील,stationary
स्तब्ध,stationary charge
सुन्नता टप्पा,stationary condition
निश्चित क्षेत्र,stationary field
प्रगतीशील कण,stationary particle
स्तब्ध वृत्ती,stationary phase
नमुना,statistic
सांख्यिकीय,statistical
सांख्यिकीय वजन,Statistician
स्टेटर,Stator
"न बदलणारा, स्थिर, स्थिर, कायम",Steady
वाफेची वाफ,Steam
स्टीम टर्बाइन,steam turbine
स्टील,Steel
स्टीयरिंग बॉक्स,Steeringbox
तार्यांचा,Stellar
"पाऊल, पाऊल, पाऊल, पाऊल",Step
क्रमाक्रमाने,step by step
चरण कार्य,step function
स्टेरॅडियन,Steradian
स्टिरिओस्कोपिक,Stereographic
स्टिरिओस्कोपिक आवाज,stereophonic
संलग्नक टक्कर,sticky collision
"अपर्या नाभिक, कृष्ण नाभिक",sticky nucleus (=opaque nucleus =black nucleus)
"कठीण, कणखर, कणखर, टणक",Stiff
लवचिकता,Stiffness
"ठिपका, कलंक",Stigmatic
सूचकता,Stigmatism
"भाभाका, असोत्रा (सं.), स्थावर (वि.), अचल दृश्य",Still
चिथावणी देणे,stimulate
उत्तेजन,stimulation
ढवळणारा,stirrer
स्टोक,stoke (unit of viscosity)
"ब्रेक-वॉच, स्टॉक-क्लॉक",stop clock
उष्णतारोधक,stop cock
"मर्यादा, थांबा",stop (optics)
थांबण्याची क्षमता,stopping potential
"जेबी ब्रेक घड्याळ, घड्याळ थांबवा",stop watch
"स्टोरेज, स्टोरेज",Storage
स्टोव्ह,Stove
"सरळ, सरळ, साधे",Straight
"वितरण, ताण, विकृती, भेदभाव, भेद, फिल्टरिंग (ver.)",Strain
विकृत,Strained
स्फिग्मोमॅनोमीटर,strain gauge
"स्ट्रॅटोस्फियर, 2 स्ट्रॅटोस्फियर",Stratosphere
अवांछित,stray
"विद्युल्लता, विजा",streak lighting
"नदी, नाला, नाला",Stream
"पाझर, प्रवाह, प्रवाह",streaming
अस्तर,streamlined
"शक्ती, ताकद, तीव्रता, एकाग्रता, क्रियाकलाप",Strength
ताण,Stress
चाप-अभिनय क्षमता,striking potential
"आर्क स्टार्टिंग व्होल्टेज, व्हॉल्व्ह स्टार्टिंग व्होल्टेज",striking voltage
"धागा, धागा, धागा, फिलामेंट, दोर, तार, तार, 8. दोरखंड दोष",String
"पट्टी, पट्टी, स्ट्रिपिंग, स्ट्रिपिंग, नग्न",Strip
"सोलणे, विटन, मुंडण, नग्न",Stripping
निष्कर्षण प्रतिक्रिया,stripping reaction
स्ट्रोबोस्कोप,stroboscope
स्ट्रोक,stroke (of engine)
"मजबूत, खोल, तीक्ष्ण, एकाग्र",Strong
मजबूत संसर्ग,strong transition
संरचनात्मक,Structural
"रचना, पोत",Structure
सुई,stylus (of gramophone)
"उपवर्ग, उपसमूह, उपसमूह",subgroup
"सूक्ष्म, अतिसूक्ष्म, उपसूक्ष्म",Submicroscopic
अणु भौतिकशास्त्र,subnuclear physics
तळटीप,Subscript
"सहायक, सहायक",Subsidiary
"कार्यरत द्रवपदार्थ, सबस्टेट",Substrate
उप युनिट,sub unit
हळूहळू,Successive
सक्शन,Sucking
सक्शन,Suction
उदास,sultry
"बेरीज, बेरीज, बेरीज परिणाम, बेरीज",Sum
रवि,Sun
सूर्याचे घड्याळ,sun dial
"सन ब्लर, सन ब्लॉट",sun spot
सूर्य नक्षत्र,sun star
अत्यंत,Super
सुपरकंडक्टिंग धातू,superconducting metal
अतिवाहकता,superconductivity
सुपर ड्रायव्हर,superconductor
राक्षस,Supergigantic
आरोपित,Superimposed
रोपण,superimposition
सुपरमाले,Supermalloy
अतिसामान्य विक्षेपण,supernormal dispersion (=hypernormal dispersion)
लादणे,superpose
रोपण,Superposition
अतिसंपृक्तता,supersaturation
अतिसंवेदनशील,supersenstive
प्रचंड कंपनसंख्या असलेल्या (ध्वनिलहरी),supersonic
सुपरसोनिक्स,Supersonics
अधिरचना,Super-structure
पूरक,Supplementary
खाद्य पुरवठा,supply
"तंत्रज्ञान, आधार",support
प्रतिबंधित ग्रिड,suppressor grid
अतिवाहकता,superconductivity
पान,Surface
"लाट, फुगणे",Surge
चौकसपणा,Surveillance
"गृहीत प्रवेश, प्रतिसाद",susceptance
"संवेदनशीलता, चुंबकीय प्रवृत्ती, ग्रहणक्षमता",Susceptibility
"निलंबन, लटकणे",suspend
चे पालन केले,sustained
"पसरणे, समास",sweep
"सूज, सूज, सूज",Swelling
"प्राडोल, डोल",swing
"भोवरा गती, परस्पर गती",swirling motion
स्विच बोर्ड,switch board
पत्र,syllable
सममितीय,Symmetric
सममितीय,symmetrical
सममितीने,Symmetrically
सममिती,Symmetrization
सममिती,Symmetry
सिंक्रोसायक्लोट्रॉन,Synchrocyclotron
सिंक्रोनाइझेशन,Synchronisation
समकालिक असणे,synchronise
सिंक्रोनायझर,synchroniser
सिंक्रोनाइझेशन,Synchronising
"समकालिकपणे, समकालिकपणे",synchronously
सिंक्रोट्रॉन,synchrotron
सिंथेटिक,Synthetic
"शरीर, प्रणाली, गट, समुदाय, प्रणाली",system
"वर्गीकरण, वर्गीकरण, वर्गीकरण-",Systematic
"सार्वत्रिक, शरीर",systemic
"टॅब्युलेटर, टॅब्युलर मशीन, टॅब्युलर",Tabulator
"चिन्हांकित, चिन्हांकित, चिन्हांकित",Tagged
शेपटी शेपूट,tail
हळूहळू घट,tailing off
"कूळ, निर्गमन",take-off
"स्पर्शिक, स्पर्शिक",Tangential
"नळी (सं.), नळी, अपूर्णांक, एक्सट्रूजन डायव्हर्जन, टॅपन (v.)",Tap
"ऑर्डिनल, बारीक बारीक",Taper
"टॅपर्ड, टॅपर्ड (v.), पेरिअनथ, टेपरॉन (सं.)",Tapering
"knock-key, प्रेस-की",tapping key
"पार्ट रिमूव्हल स्विच, स्पाउट स्विच",tap switch
लक्ष्य,Target
"तंत्रज्ञान, तंत्र",technique
तंत्रज्ञान,technology
दूरदर्शन प्रसारण,Telecasting
"तार, तार",Telegraphy
टेलिमीटर,Telemeter
टेलिमेट्री,telemetry
फोन,Telephone
