Malayalam,Assamese
ഫോട്ടോണി,ফটোনি
ഫോട്ടോഫോൺ,ফটোফোন
നേരിയ ഇലക്ട്രോൺ ട്യൂബ്,পোহৰৰ ইলেক্ট্ৰন নলী
ഫോട്ടോവോൾട്ടെയ്ക്,ফটোভল্টিক
pH-മൂല്യം,pH-মান
"ശാരീരിക, പ്രകൃതി","শাৰীৰিক, প্ৰাকৃতিক"
ഭൗതികശാസ്ത്രജ്ഞൻ,পদাৰ্থবিজ্ঞানী
ഫിസിക്കോകെമിക്കൽ,ভৌতিক ৰাসায়নিক
ചിത്രം,ছৱি
മർദ്ദം ഇലക്ട്രിക്,চাপ বৈদ্যুতিক
വൈദ്യുതകാന്തികത,বিদ্যুৎচুম্বকত্ব
മർദ്ദം കാന്തികത,চাপৰ চুম্বকত্ব
റോംബസ്,ৰম্বছ
"ഡ്രൈവർ, പൈലറ്റ്, സ്റ്റാർട്ടർ, ഗൈഡ്","ড্ৰাইভাৰ, পাইলট, ষ্টাৰ্টাৰ, গাইড"
മാർഗ്ഗനിർദ്ദേശം,নিৰ্দেশনা
"ഇൻഡിക്കേറ്റർ ലാമ്പ്, പൈലറ്റ് ലാമ്പ്","সূচক লেম্প, পাইলট লেম্প"
പ്രാരംഭ തീപ്പൊരി,প্ৰাৰম্ভিক স্পাৰ্ক
"ഗൈഡിംഗ് വേവ്, ഗൈഡിംഗ് വേവ്","গাইডিং ৱেভ, গাইডিং ৱেভ"
". മേസൺ, പൈ മേസൺ",". মেছন, পাই মেছন"
പിൻ,পিন
"വിരുദ്ധ സമ്മർദ്ദം, പിഞ്ച്-കോക്ക്","এন্টি-প্ৰেচাৰ, পিঞ্চ-কক"
പഞ്ച് ഹോൾ ക്യാമറ,পাঞ্চ হোল কেমেৰা
പോയിന്റ്,বিন্দু
പിയോൺ (പൈമസൺ),পিয়ন (pymason)
പിരാനി ഗേജ്,পিৰানি গেজ
പിസ്റ്റൺ,পিষ্টন
"പിച്ച്, അസ്ഫാൽറ്റ്, പിച്ച്, ബംഗ്ലുകളുടെ ഇടവേള, താരെ, അക്ഷാംശം, ലാഗ്","পিচ, পিচ, পিচ, বেংগল ব্যৱধান, লক্ষ্য, জালি, গেগ"
"പിവറ്റ്, റിവറ്റ്","pivot, ৰিভেট"
പ്ലാങ്കിന്റെ നിയമം,planck ৰ নিয়ম
താഴെയുള്ള ലാറ്റിസ്,তলৰ জালি
വിമാനം കണ്ണാടി,প্লেন মিৰ&#39;ৰ
കോപ്ലനാർ ചലനം,কোপ্লেনাৰ গতি
ഗ്രഹം,গ্ৰহটো
"ഗ്രഹ, ഭൗമ","গ্ৰহীয়, স্থলজ"
ഗ്രഹ അയോൺ,গ্ৰহৰ আয়ন
"പ്ലാസ്മ, പ്രോട്ടോപ്ലാസം, പ്ലാസ്മ","প্লাজমা, প্ৰ’ট’প্লাজম, প্লাজমা"
"പ്ലാസ്മ സ്ട്രീം, പ്രോട്ടോപ്ലാസ് സ്ട്രീം","প্লাজমা ষ্ট্ৰিম, প্ৰ’ট’প্লাজম ষ্ট্ৰিম"
"പ്ലാസ്മൺ, പിണ്ഡം","প্লাজমন, ভৰ"
"ഡക്റ്റൈൽ, പ്ലാസ്റ്റിക്",প্লাষ্টিক
"പ്ലാസ്റ്റിറ്റി, പ്ലാസ്റ്റിറ്റി","প্লাষ্টিচিটি, প্লাষ্টিচিটি"
"പ്ലേറ്റ്, അടിസ്ഥാന പ്ലേറ്റ്, പ്ലേറ്റ്, ആനോഡ്","প্লেট, বেচ প্লেট, প্লেট, এনোড"
പീഠഭൂമി പീഠഭൂമി,মালভূমি মালভূমি
"ഇലക്ട്രോ പൂശിയ, പൂശിയ, തിളങ്ങുന്ന, പൂശിയ","ইলেক্ট্ৰ&#39; আৱৰণযুক্ত, আৱৰণযুক্ত, গ্লেজযুক্ত, প্লেট কৰা"
ചെറിയ ഫലകം,সৰু ফলক
"പ്ലോട്ട്, ഏരിയ, പ്ലോട്ട്, പ്ലോട്ട്","প্লট, এলেকা, প্লট, প্লট"
ഡ്രാഫ്റ്റിംഗ്,খচৰা প্ৰস্তুত কৰা
ചരട് വലിക്കുക,টানি ষ্ট্ৰিং
പ്ലൂട്ടോണിയം,প্লুটনিয়াম
ഗ്യാസ് മെക്കാനിക്സ്,গেছ মেকানিক্স
"കണ്ടെയ്നർ, ഇൻഡോർ, പ്രോസസ്സ് ചെയ്ത കാർഡ് മാസ്, പോക്കറ്റ്, പോക്കറ്റ്","কণ্টেইনাৰ, ইণ্টেৰিয়ৰ, প্ৰচেছড কাৰ্ড মাছ, পকেট, পকেট"
പോയിന്റ്,বিন্দু
മലിനമായ,দূষিত
വിഷബാധ,বিষক্ৰিয়া
വിഷം വിതരണം,poisson বিতৰণ
"ധ്രുവം, ധ്രുവം","মেৰু, মেৰু"
ധ്രുവമീറ്റർ,মেৰুমাপক
ധ്രുവത,মেৰুত্ব
ധ്രുവീകരണം,মেৰুকৰণ
"പോളാരിസ്കോപ്പ്, പോളാരിസ്കോപ്പ്","মেৰুস্কোপ, মেৰুস্কোপ"
ധ്രുവീകരിക്കാൻ,মেৰুকৰণ কৰা
"ധ്രുവീകരണം, ധ്രുവീകരണം","মেৰুকৰণকাৰী, মেৰুকৰণকাৰী"
ധ്രുവത,মেৰুত্ব
ധ്രുവത,মেৰুত্ব
പോളാരിറ്റി വീഴ്ച,মেৰুত্ব পতন
പോളാർ ലാറ്റിസ്,মেৰু জালি
പോളറോയ്ഡ്,পোলাৰইড
"പോളറോൺ, പോളറോൺ","পোলাৰন, পোলাৰন"
"പോൾ, അനന്തമായ, കോൺടാക്റ്റർ, പോൾ","মেৰু, অন্তহীন, কন্টাক্টৰ, মেৰু"
പൊളോണിയം,পোলনিয়াম
പോളിറ്റോമിക്,বহুপৰমাণু
മൾട്ടിക്രിസ്റ്റലിൻ,বহুস্ফটিকীয়
ബഹുരൂപം,বহুৰূপী
ബഹുരൂപം,বহুৰূপী
കുളം,পুখুৰী
പുഷ്കരിണി റിയാക്ടർ,pushkarini ৰিয়েক্টৰ
സുഷിരം,ছিদ্ৰতা
പോർട്ടബിൾ,বহনযোগ্য
"പോസിറ്റീവ്, പണം, പോസിറ്റീവ്, പോസിറ്റീവ്","ইতিবাচক, ধন, ইতিবাচক, ইতিবাচক"
പോസിട്രോൺ,পজিট্ৰন
പോസിറ്റോണിയം,পজিট্ৰনিয়াম
"സംഭാവ്യത, സംഭാവ്യത","সম্ভাৱনা, সম্ভাৱনা"
സ്തംഭം,স্তম্ভ
"സാധ്യത (വി.), സാഹചര്യപരമായ, സാധ്യമായ (വി.)","সম্ভাৱ্য (v.), পৰিস্থিতিগত, সম্ভৱ (v.)"
സാധ്യതയുള്ള കൂപ്പെ,সম্ভাৱ্য কুপে
"potentiometer, potentiometer","পটেনচিঅ&#39;মিটাৰ, পটেনচিঅ&#39;মিটাৰ"
പൗണ്ടൽ,পাউণ্ডল
"പൊടി, പൊടി","গুড়ি, গুড়ি"
പൊടി രീതി,গুড়ি পদ্ধতি
"ശക്തി, ശക്തി, കഴിവ്, ശക്തി","শক্তি, শক্তি, ক্ষমতা, শক্তি"
ശക്തി ഭരണം,ক্ষমতা নিয়ম
"പവർ പ്ലാന്റ്, പവർ പ്ലാന്റ്","শক্তি কেন্দ্ৰ, শক্তি কেন্দ্ৰ"
വൈദ്യുതി വിതരണം,শক্তি যোগান
"പരീക്ഷണാത്മക, പരീക്ഷണാത്മക, പ്രായോഗിക","পৰীক্ষামূলক, পৰীক্ষামূলক, ব্যৱহাৰিক"
"അയൻ, പ്രെസെഷൻ","আয়ান, precession"
"കൃത്യമായ, കൃത്യമായ","সঠিক, সঠিক"
"കൃത്യത, കൃത്യത","নিখুঁততা, নিখুঁততা"
പ്രവചനം,ভৱিষ্যদ্বাণী
തിരഞ്ഞെടുക്കപ്പെട്ട,নিৰ্বাচিত
"മുൻഗണന, മുൻഗണന","পছন্দৰ, পছন্দৰ"
പ്രാരംഭം,প্ৰাৰম্ভিক
കംപ്രഷൻ,সংকোচন
"പ്രാഥമിക, പ്രാഥമിക, ആദ്യ, പ്രധാന, പ്രധാന, റൂട്ട്","প্ৰাথমিক, প্ৰাথমিক, প্ৰথম, মূল, প্ৰধান, মূল"
"സ്റ്റാർട്ടർ, പ്രൈമർ","ষ্টাৰ্টাৰ, প্ৰাইমাৰ"
"പ്രധാനം, പ്രാകൃതം","prime, আদিম"
"പ്രിൻസിപ്പൽ, പ്രിൻസിപ്പൽ, പ്രിൻസിപ്പൽ","অধ্যক্ষ, অধ্যক্ষ, অধ্যক্ষ"
നിയമങ്ങൾ,নিয়মসমূহ
പ്രിസം,প্ৰিজম
"പ്രിസ്മാറ്റിക്, പ്രിസ്മാറ്റിക്","প্ৰিজমাটিক, প্ৰিজমাটিক"
സാധ്യതയുള്ള,সম্ভাৱনাবাদী
ടെസ്റ്റർ,পৰীক্ষক
"നടപടിക്രമം, നടപടിക്രമം","পদ্ধতি, পদ্ধতি"
"പ്രക്രിയ, ഘട്ടം","প্ৰক্ৰিয়া, পৰ্যায়"
"പ്രോസസ്സിംഗ്, വിഭവങ്ങൾ","প্ৰক্ৰিয়াকৰণ, সম্পদ"
പ്രോസസ്സർ,প্ৰচেছৰ
ഉൽപ്പന്ന ഉൽപ്പന്നം,প্ৰডাক্ট প্ৰডাক্ট
ഉത്പാദനം,উৎপাদন
ഉത്പാദനക്ഷമത,উৎপাদনশীলতা
"പ്രോഗ്രാം, പ്രോഗ്രാം, പ്രോഗ്രാം","প্ৰগ্ৰেম, প্ৰগ্ৰেম, প্ৰগ্ৰেম"
പ്രോഗ്രാമർ,প্ৰগ্ৰেমাৰ
"പുരോഗമന, പുരോഗമന","প্ৰগতিশীল, প্ৰগতিশীল"
നിരോധനം,নিষেধাজ্ঞা
"പ്രൊജക്റ്റീവ്, ഔട്ട്പുട്ട്","প্ৰজেক্টিভ, আউটপুট"
പ്രമോട്ട് ചെയ്ത ഇലക്ട്രോൺ,প্ৰচাৰিত ইলেক্ট্ৰন
തൽക്ഷണ ന്യൂട്രോൺ,তৎক্ষণাত নিউট্ৰন
കൈക്ക്,বাহু
"സംപ്രേക്ഷണം, ആംപ്ലിഫിക്കേഷൻ, പ്രചരണം","সংক্ৰমণ, পৰিবৰ্ধন, প্ৰসাৰণ"
പ്രൊപ്പല്ലന്റ്,প্ৰপেলেন্ট
പ്രോപ്പർട്ടികൾ,ধৰ্ম
"ശരിയായ മൂല്യം, ഈജൻ മൂല്യം","সঠিক মান, eigen মান"
"അനുപാതം, അനുപാതം, വിഭജനം","অনুপাত, অনুপাত, বিভাজন"
പ്രൊപ്പൽഷൻ,প্ৰপালচন
പ്രോട്ടോൺ,প্ৰ&#39;টন
സാമീപ്യം,সান্নিধ্য
1സ്യൂഡോ-വെക്റ്റർ കപട-വെക്റ്റർ,"1ছ্যুডোভেক্টৰ, ছ্যুডোভেক্টৰ"
"വരയ്ക്കുക, വലിക്കുക, വലിക്കുക, മതിപ്പ്, പാലം","আঁকিব, টানিব, টানিব, ছাপ, দলং"
"പുള്ളി, ഗിർണി, കാപ്പി","পুলি, ঘিৰ্ণী, কাপ্পী"
"ഇമേജ് എക്സ്റ്റൻഷൻ, സിൻക്രൊണൈസേഷൻ നഷ്ടം, 3 ട്രാക്ഷൻ","ইমেজ এক্সটেনচন, চিনক্ৰ&#39;নাইজেচন লছ, ৩ ট্ৰেকচন"
പൾസ്,নাড়ী
ഫ്ലട്ടർ,flutter
"പയർവർഗ്ഗങ്ങൾ, പയർവർഗ്ഗങ്ങൾ","নাড়ী, নাড়ী"
പൾസർ,পালছাৰ
അടിച്ചുകയറ്റുക,পাম্প
പമ്പിംഗ്,পাম্পিং
പഞ്ചിംഗ്,punching
"നക്ഷത്രം, ശിഷ്യൻ, കനിനിക","তৰা, ছাত্ৰ, কানিনিকা"
ശുദ്ധമായ,বিশুদ্ধ
കൃത്യത,শুদ্ধতা
"നീൽ ലോഹിത്, പർപ്പിൾ, പർപ്പിൾ","নীল লোহিত, বেঙুনীয়া, বেঙুনীয়া"
പുഷ് ബട്ടൺ പുഷ് ബട്ടൺ,বুটাম টিপক বুটাম টিপক
വേർതിരിച്ചെടുക്കൽ,নিষ্কাশন
"പൈറനോമീറ്റർ, സോളാർ തെർമോമീറ്റർ","পিৰানোমিটাৰ, সৌৰ থাৰ্মোমিটাৰ"
തെർമോ ഇലക്ട്രിക്,তাপবিদ্যুৎ
ഹൈഗ്രോമീറ്റർ,হাইগ্ৰ&#39;মিটাৰ
സൈറ്റോമെട്രി,চাইট&#39;মেট্ৰি
"Q- പ്രതീകം, Q- ഗുണകം","Q-আখৰ, Q-সহগ"
"ചതുരം, വൃത്താകൃതി","চতুৰ্থাংশ, বৃত্ত ভৰি"
"ക്വാഡ്രന്റ് ഇലക്ട്രോമീറ്റർ, ക്വാഡ്രന്റ് ഇലക്ട്രോമീറ്റർ","কোৱাড্ৰেণ্ট ইলেক্ট্ৰ’মিটাৰ, কোৱাড্ৰেণ্ট ইলেক্ট্ৰ’মিটাৰ"
ചതുരാകൃതിയിലുള്ള,দ্বিঘাত
ചതുർഭുജം,চতুৰ্ভুজ
ഗുണമേന്മയുള്ള,গুণমান
ക്വാണ്ടം,কোৱাণ্টাম
ക്വാണ്ടം,কোৱাণ্টাম
"ക്വാണ്ടൈസേഷൻ, ക്വാണ്ടം, ക്വാണ്ടൈസേഷൻ, ക്വാണ്ടൈസേഷൻ","কোৱাণ্টাইজেচন, কোৱাণ্টাম, কোৱাণ্টাইজেচন, কোৱাণ্টাইজেচন"
കണക്കാക്കി,পৰিমাণীকৰণ কৰা
"അളവ്, അളവ്","পৰিমাণগত, পৰিমাণগত"
"അളവ്, അളവ്, തുക","পৰিমাণ, পৰিমাণ, পৰিমাণ"
ക്വാണ്ടം,কোৱাণ্টাম
"പാദം, പാദം, പാദം","চতুৰ্থাংশ, চতুৰ্থাংশ, চতুৰ্থাংশ"
"rhinestones, ക്വാർട്സ്","ৰাইষ্টোন, কোৱাৰ্টছ"
സാധാരണയായി അവസ്ഥ,সাধাৰণতে অৱস্থা
പിന്തുടർച്ച,উত্তৰাধিকাৰ
ഇലാസ്റ്റിക് ശക്തി,ইলাষ্টিক বল
ഇലാസ്റ്റിക് തരംഗം,ইলাষ্টিক তৰংগ
സ്ഥിരമായ സർക്യൂട്ട്,স্থায়ী বৰ্তনী
സ്റ്റാറ്റിക് ചിത്രം,ষ্টেটিক ইমেজ
നിശ്ചിത ചക്രം,নিৰ্দিষ্ট চক্ৰ
സ്ഥിരമായ അവസ്ഥ,স্থায়ী অৱস্থা
കെടുത്താൻ,to quench
മയക്കമരുന്ന്,শান্তকাৰী
"കെടുത്തുക, കെടുത്തുക","quench, কুৱেঞ্চ"
ശാന്തമായ ദിവസം,নিস্তব্ধ দিন
ഡി-മൂല്യം,d-মান
"റേഡിയോ (എഡി.), റേഡിയോ (വി.), റേഡിയോ ആക്ടീവ്, ദുരന്തം, വികിരണം","ৰেডিঅ&#39; (সম্পা.), ৰেডিঅ&#39; (v.), তেজস্ক্ৰীয়, বিপৰ্যয়জনক, বিকিৰণ"
റേഡിയേഷൻ ആക്റ്റിവേഷൻ വിശകലനം,বিকিৰণ সক্ৰিয়কৰণ বিশ্লেষণ
"വിള്ളൽ, റേഡിയോ ആക്ടീവ്","fissile, তেজস্ক্ৰীয়"
റേഡിയോ ആക്ടീവ് ലൈസൻസർ,তেজস্ক্ৰীয় অনুজ্ঞাপত্ৰদাতা
"വിഘടനം, റേഡിയോ ആക്ടിവിറ്റി, റേഡിയോ ആക്ടിവിറ്റി","পচন, তেজস্ক্ৰীয়তা, তেজস্ক্ৰীয়তা"
"റേഡിയോഗ്രാമുകൾ, റേഡിയോ വയറുകൾ, റേഡിയം ചിത്രങ്ങൾ","ৰেডিঅ’গ্ৰাম, ৰেডিঅ’ তাঁৰ, ৰেডিয়ামৰ ছবি"
"റേഡിയോഗ്രാഫുകൾ, റേഡിയേഷൻ ചിത്രങ്ങൾ","ৰেডিঅ&#39;গ্ৰাফ, বিকিৰণৰ ছবি"
റേഡിയോ ആക്ടീവ് അയോഡിൻ,তেজস্ক্রিয় আয়’ডিন
"റേഡിയോ ഐസോടോപ്പുകൾ, റേഡിയേഷൻ ഐസോടോപ്പുകൾ","ৰেডিঅ’আইছ’ট’প, ৰেডিয়’আইছ’ট’প"
"എക്സ്-റേ തെറാപ്പി, റേഡിയേഷൻ തെറാപ്പി","এক্স-ৰে থেৰাপী, ৰেডিয়চন থেৰাপী"
റേഡിയേഷൻ തെറാപ്പിസ്റ്റ്,ৰেডিয়চন থেৰাপিষ্ট
"റേഡിയോമീറ്റർ, റേഡിയോമീറ്റർ","ৰেডিঅ&#39;মিটাৰ, ৰেডিঅ&#39;মিটাৰ"
റേഡിയോമെട്രി,ৰেডিঅ&#39;মেট্ৰি
റേഡിയോ ആക്ടീവ്-താലിയം,তেজস্ক্রিয়-থেলিয়াম
റേഡിയേഷൻ തെറാപ്പി,ৰেডিয়চন থেৰাপী
റേഡിയം,ৰেডিয়াম
റേഡിയം തെറാപ്പി,ৰেডিয়াম থেৰাপী
ആരം,ব্যাসাৰ্ধ
ഇന്ദ്ര ധനുഷ്,ইন্দ্ৰ ধনুষ
രാമൻ പ്രഭാവം,ৰমন ইফেক্ট
റാംസ്ഡെൻ സർക്കിൾ,ramsden বৃত্ত
"ക്രമരഹിതമായ, ക്രമരഹിതമായ","random, অনিয়মিত"
ക്രമരഹിതമാക്കൽ,ৰেণ্ডমাইজেচন
ക്രമരഹിതത,যাদৃচ্ছিকতা
ഓസിലേറ്റർ,দোলক
ശ്രവണശേഷിയുടെ പരിധി,শ্ৰৱণ ক্ষমতাৰ পৰিসৰ
ദ്രുതഗതിയിലുള്ള പൾസ്,দ্ৰুত নাড়ী
"അപൂർവ്വം, അപൂർവ്വം","বিৰল, বিৰল"
അപൂർവ്വത,বিৰলতা
അപൂർവ്വമായി,to rarefy কৰা
അനുവദനീയമായ വോൾട്ടേജ്,অনুমোদিত ভল্টেজ
"റേറ്റിംഗ്, റേറ്റിംഗ്","ৰেটিং, ৰেটিং"
അനുപാതം,অনুপাত
യുക്തിസഹമായ,যুক্তিকৰ
"പ്രോസസ്സ് ചെയ്യാത്ത ഡാറ്റ, സ്വീകരിച്ച ഡാറ്റ പോലെ","অপ্ৰক্ৰিয়াকৃত ডেটাম, গ্ৰহণ কৰা ডেটামৰ দৰে"
"രശ്മി, കിരൺ, അർദ്ധരേഖ, ആർ","ৰশ্মি, কিৰণ, অৰ্ধেখা, আৰ"
റാലി ചിതറിക്കൽ,ৰেলি বিক্ষিপ্ততা
തിരിച്ചടി,ৰিবাউণ্ড
പ്രതികരണം,মতামত
റിയാക്ടീവ് കപ്ലിംഗ്,ৰিএক্টিভ কাপলিং
വീണ്ടും സജീവമാക്കൽ,পুনৰ সক্ৰিয়কৰণ
അപ്രസക്തത,অপ্ৰাসংগিকতা
റിയാക്ടർ,ৰিয়েক্টৰ
റിയാക്ടർ ഗുപ്തി,ৰিয়েক্টৰ গুপ্তি
ആസാജി ആയുധം,asaji অস্ত্ৰ
"വായന, വായന","পঢ়া, পঢ়া"
വീണ്ടും ക്രമീകരിക്കൽ,পুনৰ সামঞ্জস্য কৰা
യഥാർത്ഥം,বাস্তৱ
"റീബൗണ്ട് ചെയ്യുക (adj.), പ്രതിഫലിപ്പിക്കുക (ver.)","to rebound (n.), প্ৰতিফলিত কৰা (ver.)"
പുനരുജ്ജീവന ചൂട്,পুনৰুত্পাদন তাপ
വീണ്ടും കാലിബ്രേഷൻ,পুনৰ মানাংকন
"റിസീവർ, റിസീവർ","গ্ৰাহক, গ্ৰাহক"
"റിവേഴ്സ്, റിവേഴ്സ്, ബാക്ക് അറേ","ৰিভাৰ্ছ, ৰিভাৰ্ছ, বেক এৰে"
"വിപരീതം, പരസ്‌പരം, പരസ്‌പരം","বিপৰীত, পাৰস্পৰিক, পাৰস্পৰিক"
"പരസ്‌പരം, പരസ്‌പരം","পাৰস্পৰিকতা, পাৰস্পৰিকতা"
"പ്രതിഫലിപ്പിക്കുക (വി.), പ്രതിഫലിപ്പിക്കുക (വി.)","প্ৰতিফলিত (V.), প্ৰতিফলিত (V.)"
"പുനഃസംയോജനം, പുനരുപയോഗം","পুনঃসংমিশ্ৰণ, পুনৰ ব্যৱহাৰ"
നിരീക്ഷണം,নিৰীক্ষণ কৰা
"രേഖപ്പെടുത്തുക, രേഖപ്പെടുത്തുക (എൻ.), രേഖപ്പെടുത്തുക, അടയാളപ്പെടുത്തുക (വി.)","ৰেকৰ্ড কৰা, ৰেকৰ্ড কৰা (n.), ৰেকৰ্ড কৰা, চিহ্নিত কৰা (v.)"
രേഖപ്പെടുത്തി,ৰেকৰ্ড কৰা হৈছে
ആർക്കൈവിസ്റ്റ്,আৰ্কাইভিষ্ট
റെക്കോർഡിംഗ്,ৰেকৰ্ডিং
"നേട്ടം, നേട്ടം, നേട്ടം","প্ৰাপ্তি, প্ৰাপ্তি, প্ৰাপ্তি"
വലത് ആംഗിൾ കോർഡിനേറ്റ് കോർഡിനേറ്റുകൾ,সোঁকোণৰ স্থানাংক স্থানাংক
"ശുദ്ധീകരണം, തിരുത്തൽ","শোধন, সংশোধন"
"ശുദ്ധീകരിച്ച, ശുദ്ധീകരിച്ച","পৰিশোধিত, পৰিশোধিত"
റക്റ്റിഫയർ,ৰেক্টিফায়াৰ
റക്റ്റിഫയർ വാൽവ്,ৰেক্টিফায়াৰ ভালভ
"നേർരേഖ, നേർരേഖ, നേർരേഖ","সৰলৰেখা, সৰলৰেখা, সৰলৰেখা"
ആവർത്തിച്ചുള്ള ഇവന്റ്,পুনৰাবৃত্তিমূলক পৰিঘটনা
രക്ത ഭൂതം ചുവന്ന ഭൂതം,তেজৰ দানৱ ৰঙা দানৱ
രക്ത സ്ഥാനചലനം,তেজৰ স্থানান্তৰ
"കുറയ്ക്കുക, തുല്യമാക്കുക, സജീവമാക്കുക","হ্ৰাস কৰা, সমান কৰা, সজীৱ কৰা"
(ഒരു ധൂമകേതുവിന്റെ),(এটা ধুমকেতুৰ)
ശുദ്ധീകരിച്ച ഡാറ്റ,পৰিশোধিত তথ্য
"സാമ്യം, ചെറുത്, കടപ്പാട്","অনুৰূপ, ক্ষুদ্ৰ, বাধ্যতামূলক"
മാറ്റുക ഗുണകം,পৰিৱৰ্তন সহগ
ഞാങ്ങണ പൈപ്പ്,ৰিড-পাইপ
വീണ്ടും പ്രവേശനം,পুনৰ প্ৰৱেশ
"നിർദ്ദേശങ്ങൾ, റഫറൻസുകൾ","নিৰ্দেশনা, উল্লেখ"
പ്രതിഫലനം,প্ৰতিফলনশীলতা
"പ്രതിഫലിച്ചു, പ്രതിഫലിച്ചു, പ്രതിഫലിച്ചു","প্ৰতিফলিত, প্ৰতিফলিত, প্ৰতিফলিত"
പ്രതിഫലിപ്പിച്ചു,প্ৰতিফলিত হয়
പ്രതിഫലിപ്പിക്കുന്ന,প্ৰতিফলিত
പ്രതിഫലനം,প্ৰতিফলন
പ്രതിഫലന നഷ്ടം,ৰিফ্লেক্টিভ লছ
പ്രതിഫലനം,প্ৰতিফলনশীলতা
റിഫ്ലക്ടർ,ৰিফ্লেক্টৰ
റിഫ്ലെക്സ് മെക്കാനിസം,ৰিফ্লেক্স মেকানিজম
അപവർത്തനം,বিবৰ্তিত
അപവർത്തനം,বিবৰ্তন
അപവർത്തനാങ്കം,বিবৰ্তন সূচকাংক
അപവർത്തനം,refractoriness
അപവർത്തനാങ്കം,বিবৰ্তন সূচকাংক
"റഫ്രിജറേറ്റർ, റഫ്രിജറേറ്റർ","ফ্ৰীজ, ফ্ৰীজ"
പുനരാവിഷ്ക്കരണം,পুনৰাবৃত্তি
"പുനരുജ്ജീവനം, സുസ്ഥിര പുനഃസംയോജനം, പുനരുജ്ജീവനം","পুনৰুত্পাদন, বহনক্ষম পুনৰ সংযোগ, পুনৰুত্পাদন"
"പുനരുൽപ്പാദനം, പുനരുൽപ്പാദനം, പുനരുൽപ്പാദനം","পুনৰুত্পাদনশীল, পুনৰুত্পাদনশীল, পুনৰুত্পাদনশীল"
"രജിസ്ട്രേഷൻ, രജിസ്ട്രേഷൻ","পঞ্জীয়ন, পঞ্জীয়ন"
"വിൽപ്പന വേഗത, പിന്നാക്ക ചലനം, റിഗ്രഷൻ, റിവേഴ്സൽ","বিক্ৰীৰ গতি, পিছুৱাই যোৱা, ৰিগ্ৰেছন, ৰিভাৰ্ছল"
"പോലും, പതിവ്, സമമിതി","even, নিয়মীয়া, প্ৰতিসম"
ഐസോഫോം സോളിഡ്,সমৰূপী কঠিন
നിയന്ത്രണം,নিয়ন্ত্ৰণ
ബന്ധം,সম্পৰ্ক
"ബന്ധു, ബന്ധു","আপেক্ষিক, আপেক্ষিক"
ബന്ധു,সম্পৰ্কীয়
താരതമ്യേന ഉറപ്പാണ്,তুলনামূলকভাৱে নিশ্চিত
"ആപേക്ഷികത, ആപേക്ഷികത, ആപേക്ഷികത","আপেক্ষিকতা, আপেক্ষিকতা, আপেক্ষিকতা"
വിശ്രമം,জিৰণি লোৱা
"റിലേ, ട്രാൻസ്മിഷൻ","ৰিলে, ট্ৰেন্সমিছন"
വീണ്ടെടുപ്പ്,পাপমোচন
വിശ്വാസ്യത,নিৰ্ভৰযোগ্যতা
അവശിഷ്ടം,অৱশিষ্ট
റിമോട്ട് കൺട്രോൾ,ৰিম&#39;ট কন্ট্ৰ&#39;ল
പുനഃക്രമീകരിച്ചു,renormalized
"റീ-ഓറിയന്റേഷൻ, വീണ്ടും കോൺഫിഗറേഷൻ","পুনৰ-অৰিয়েণ্টেচন, পুনৰ-বিন্যাস"
ആവർത്തനക്ഷമത,পুনৰাবৃত্তিযোগ্যতা
"ആവർത്തനക്കാരൻ, ആവർത്തനക്കാരൻ","পুনৰাবৃত্তিকাৰী, পুনৰাবৃত্তিকাৰী"
"പിന്തിരിപ്പിക്കാൻ, പിന്തിരിപ്പിക്കാൻ","to repel, বিকৃত কৰা"
വെറുപ്പുളവാക്കുന്ന,repulsive
ആവർത്തനം,পুনৰাবৃত্তি
പ്രാതിനിധ്യം,প্ৰতিনিধিত্ব কৰা
"പ്രതിനിധി, പ്രതിനിധി","প্ৰতিনিধি, প্ৰতিনিধি"
"വീണ്ടെടുക്കാവുന്ന, പുനരുൽപ്പാദിപ്പിക്കാവുന്ന","পুনৰুদ্ধাৰযোগ্য, পুনৰুত্পাদনযোগ্য"
"പുനരുൽപാദനം, പുനരുൽപാദനം, പുനരുൽപാദനം","প্ৰজনন, প্ৰজনন, প্ৰজনন"
പിന്തിരിപ്പിക്കുക,repel কৰা
വികർഷണം,repulsion
വെറുപ്പുളവാക്കുന്ന,repulsive
ഗവേഷണം,গৱেষণা
"ജലസംഭരണി, ജലസംഭരണി, ജലസംഭരണി, ജലസംഭരണി","cistern, জলাশয়, জলাশয়, জলাশয়, cistern"
പുനർവിന്യാസം,পুনৰ নিয়োগ কৰা
"അവശിഷ്ടം, അവശിഷ്ടം","অৱশিষ্ট, অৱশিষ্ট"
"പ്രതിരോധം, പ്രതിരോധം","ৰেজিষ্টেন্স, ৰেজিষ্টেন্স"
പ്രതിരോധശേഷി,ৰেজিষ্টিভিটি
പ്രതിരോധകം,ৰেজিষ্টৰ
"വിഘടനം, പിരിച്ചുവിടൽ, വ്യത്യാസം","দ্ৰৱণ, দ্ৰৱণ, পাৰ্থক্য"
തെറ്റായി അവതരിപ്പിക്കൽ,ভুল উপস্থাপন
"വിച്ഛേദിക്കുക, വിഘടിപ്പിക്കുക, വിഭജിക്കുക","বিভাজিত কৰা, বিভাজিত কৰা, বিভাজিত কৰা"
സ്പ്ലിറ്റർ,স্প্লিটাৰ
