Tamil,Punjabi
செங்குத்து பட்டியல்,ਲੰਬਕਾਰੀ ਸੂਚੀ
நால்வகை,ਚਤੁਰਭੁਜ
"1.தகுதி, 2.தகுதி","1.ਯੋਗਤਾ, 2.ਯੋਗਤਾ"
அளவி,ਮਾਤਰਾ
அளவிட,ਮਾਤਰਾ ਕਰਨ ਲਈ
அளவுகோல்,ਮਾਤਰਾ
குவாண்டம்,ਕੁਆਂਟਮ
குவாண்டம் கடிகாரம்,ਕੁਆਂਟਮ ਘੜੀ
"1.குவாண்டம் கபுடான், 2.குவாண்டம் கம்ப்யூட்டேஷன்","1.ਕੁਆਂਟਮ ਕਪੂਟਨ, 2.ਕੁਆਂਟਮ ਗਣਨਾ"
உதாரண வினவல்,ਉਦਾਹਰਨ ਪੁੱਛਗਿੱਛ
"1. விசாரணை, 2. விசாரணை","1. ਪੁੱਛਗਿੱਛ, 2. ਪੁੱਛਗਿੱਛ"
கேள்வி மொழி,ਪੁੱਛਗਿੱਛ ਭਾਸ਼ਾ
வினவல் செயலாக்கம்,ਪੁੱਛਗਿੱਛ ਦੀ ਪ੍ਰਕਿਰਿਆ
வரிசை,ਕਤਾਰ
வரிசை மேலாண்மை,ਕਤਾਰ ਪ੍ਰਬੰਧਨ
வரிசை பதிவு,ਕਤਾਰ ਰਜਿਸਟਰ
"1. வரிசை நெட்வொர்க், 2. வரிசை நெட்வொர்க்","1. ਰੋਅ ਨੈੱਟਵਰਕ, 2. ਰੋਅ ਨੈੱਟਵਰਕ"
வரிசை கோட்பாடு,ਕਤਾਰ ਥਿਊਰੀ
விரைவான அணுகல் நினைவகம்,ਤੇਜ਼ ਪਹੁੰਚ ਮੈਮੋਰੀ
அளவுகோல்,ਭਾਗ
ரேடியோ அலைவரிசை குறுக்கீடு (RFI),ਰੇਡੀਓ ਫ੍ਰੀਕੁਐਂਸੀ ਦਖਲਅੰਦਾਜ਼ੀ (RFI)
ரேடிக்ஸ்,ਮੂਲ
சீரற்ற அணுகல் கணினி உபகரணங்கள் (RACE),ਰੈਂਡਮ ਐਕਸੈਸ ਕੰਪਿਊਟਰ ਉਪਕਰਨ (RACE)
சீரற்ற அணுகல் நினைவகம் (RAM),ਰੈਂਡਮ ਐਕਸੈਸ ਮੈਮੋਰੀ (RAM)
சீரற்ற ஸ்கேனிங்,ਬੇਤਰਤੀਬ ਸਕੈਨਿੰਗ
"1.ராஸ்டர், 2.ராஸ்டர்","1.ਰਾਸਟਰ, 2.ਰਾਸਟਰ"
ராஸ்டர் ஸ்கேனிங்,ਰਾਸਟਰ ਸਕੈਨਿੰਗ
மறு பொறியியல்,ਰੀਇੰਜੀਨੀਅਰਿੰਗ
புத்துயிர் பெறுதல்,ਪੁਨਰ ਸੁਰਜੀਤ
"1. அணுகல், 2. அணுகல்","1. ਪਹੁੰਚਯੋਗਤਾ, 2. ਪਹੁੰਚਯੋਗਤਾ"
வாசிப்பு,ਪੜ੍ਹਨਾ
படிக்கும் தலை,ਪੜ੍ਹਨ ਦਾ ਸਿਰ
"1. படிக்க மட்டும், 2. படிக்க மட்டும்","1. ਸਿਰਫ਼ ਪੜ੍ਹੋ, 2. ਸਿਰਫ਼ ਪੜ੍ਹੋ"
"1. படிக்க மட்டும் நினைவகம், 2. படிக்க மட்டும் நினைவகம்","1. ਰੀਡ ਓਨਲੀ ਮੈਮੋਰੀ, 2. ਰੀਡ ਓਨਲੀ ਮੈਮੋਰੀ"
படிக்கும் எழுத்து தலை,ਪੜ੍ਹਨ ਲਿਖਣ ਦਾ ਸਿਰ
"1. வாசிப்பு சுழற்சி, 2. எழுதும் சுழற்சி","1. ਪੜ੍ਹਨ ਦਾ ਚੱਕਰ, 2. ਲਿਖਣ ਦਾ ਚੱਕਰ"
"1. வாசிப்பு சுழற்சி, 2. எழுதும் தலை","1. ਰੀਡਿੰਗ ਚੱਕਰ, 2. ਰਾਈਟਿੰਗ ਹੈੱਡ"
"1. வாசிப்பு நினைவகம், 2. எழுதும் நினைவகம்","1. ਰੀਡਿੰਗ ਮੈਮੋਰੀ, 2. ਲਿਖਣ ਦੀ ਮੈਮੋਰੀ"
வாசகர்,ਪਾਠਕ
"வாசிப்பு, வாசிப்பு","ਪੜ੍ਹਨਾ, ਪੜ੍ਹਨਾ"
"1.வாசிப்பு, 2.பின் வாசிப்பு","1.ਪੜ੍ਹੋ, 2.ਪੜ੍ਹਨ ਤੋਂ ਬਾਅਦ"
உண்மையான நேரம்,ਅਸਲ ਸਮਾਂ
"1. விரைவான பதில் செயலாக்கம், 2. உடனடி பதில் செயலாக்கம்","1. ਤਤਕਾਲ ਜਵਾਬ ਪ੍ਰੋਸੈਸਿੰਗ, 2. ਤੁਰੰਤ ਜਵਾਬ ਪ੍ਰੋਸੈਸਿੰਗ"
பெறுபவர்,ਪ੍ਰਾਪਤਕਰਤਾ
அங்கீகார தர்க்கம்,ਮਾਨਤਾ ਤਰਕ
மறு நிரலாக்க பரிமாற்றம்,ਰੀਪ੍ਰੋਗਰਾਮਿੰਗ ਟ੍ਰਾਂਸਫਰ
பதிவு,ਰਿਕਾਰਡ
"1. ரெக்கார்டிங் ஹெட், 2. ரெக்கார்டிங் ஹெட்","1. ਰਿਕਾਰਡਿੰਗ ਹੈੱਡ, 2. ਰਿਕਾਰਡਿੰਗ ਹੈੱਡ"
சரிசெய்யக்கூடிய பிழை,ਠੀਕ ਕਰਨ ਯੋਗ ਗਲਤੀ
பூர்த்தி,ਪੂਰਤੀ
மறுநிகழ்வு தேற்றம்,ਆਵਰਤੀ ਥਿਊਰਮ
மீள் சுழற்சி,ਰੀਸਾਈਕਲਿੰਗ
சுழல் செயல்பாடு,ਆਵਰਤੀ ਫੰਕਸ਼ਨ
மினியேட்டரைஸ்டு இன்ஸ்ட்ரக்ஷன் செட் கம்ப்யூட்டர் (RISC),ਮਿਨੀਏਚਰਾਈਜ਼ਡ ਇੰਸਟ੍ਰਕਸ਼ਨ ਸੈੱਟ ਕੰਪਿਊਟਰ (RISC)
பணிநீக்கம்,ਰਿਡੰਡੈਂਸੀ
"1.சுதந்திர வட்டு, 2.வட்டுகளின் கூடுதல் வரிசை (சிவப்பு)","1. ਸੁਤੰਤਰ ਡਿਸਕ, 2. ਡਿਸਕਾਂ ਦੀ ਵਧੀਕ ਐਰੇ (ਲਾਲ)"
மறு நுழைவு,ਦੁਬਾਰਾ ਦਾਖਲਾ
மறு நுழைவு குறியீடு,ਮੁੜ-ਇੰਦਰਾਜ਼ ਕੋਡ
குறிப்பு,ਹਵਾਲਾ
மேற்கோளிட்ட நேர்மை,ਹਵਾਲਾ ਇਕਸਾਰਤਾ
பிரதிபலிப்பு,ਪ੍ਰਤੀਬਿੰਬਤਾ
பிரதிபலிப்பு,ਪ੍ਰਤੀਬਿੰਬ
ஒளிவிலகல்,ਅਪਵਰਤਨ
புத்துணர்ச்சி,ਰਿਫਰੈਸ਼ਰ
மீளுருவாக்கம்,ਪੁਨਰਜਨਮ
பதிவு,ਰਜਿਸਟਰ
வழக்கமான இலக்கணம்,ਨਿਯਮਤ ਵਿਆਕਰਣ
உறவு,ਸਬੰਧ
தொடர்புடைய தரவுத்தளம்,ਰਿਲੇਸ਼ਨਲ ਡਾਟਾਬੇਸ
தொடர்புடைய தரவுத்தள மேலாண்மை அமைப்பு (RDBMS),ਰਿਲੇਸ਼ਨਲ ਡਾਟਾਬੇਸ ਮੈਨੇਜਮੈਂਟ ਸਿਸਟਮ (RDBMS)
தொடர்புடைய மாதிரி,ਰਿਲੇਸ਼ਨਲ ਮਾਡਲ
"1. உறவினர், 2. உறவினர்","1. ਰਿਸ਼ਤੇਦਾਰ, 2. ਰਿਸ਼ਤੇਦਾਰ"
உறவினர் முகவரி,ਰਿਸ਼ਤੇਦਾਰ ਸੰਬੋਧਨ
"1. ரிலே, 2. பரிமாற்றம்","1. ਰੀਲੇਅ, 2. ਟ੍ਰਾਂਸਮਿਸ਼ਨ"
நம்பகத்தன்மை மாதிரி,ਭਰੋਸੇਯੋਗਤਾ ਮਾਡਲ
நம்பகமானது,ਭਰੋਸੇਯੋਗ
"1. இடமாற்றம் செய்யக்கூடிய குறியீடு, 2. இடமாற்றக்கூடிய தரவு","1. ਰੀਲੋਕੇਟੇਬਲ ਕੋਡ, 2. ਰੀਲੋਕੇਟੇਬਲ ਡਾਟਾ"
இதுவரை,ਦੂਰ
தொலை ஊட்டி,ਰਿਮੋਟ ਫੀਡਰ
தொலைதூர வேலை நுழைவு,ਰਿਮੋਟ ਕੰਮ ਇੰਦਰਾਜ਼
"1.தொலைநிலை அமர்வு தொடக்கம், 2.தொலைநிலை உள்நுழைவு","1.ਰਿਮੋਟ ਸੈਸ਼ਨ ਸ਼ੁਰੂ, 2.ਰਿਮੋਟ ਲਾਗਇਨ"
தொலைநிலை நடைமுறை அழைப்பு (RPC),ਰਿਮੋਟ ਪ੍ਰੋਸੀਜ਼ਰ ਇਨਵੋਕੇਸ਼ਨ (RPC)
தொலை உணர்வு,ਰਿਮੋਟ ਸੈਂਸਿੰਗ
மறுபெயரிடுதல்,ਨਾਮ ਬਦਲਣਾ
"1. வழங்குதல், 2. அர்ப்பணிப்பு","1.ਰੈਂਡਰਿੰਗ, 2.ਸਮਰਪਣ"
ரிப்பீட்டர்,ਰੀਪੀਟਰ
பதில்,ਜਵਾਬ
"1. கோரிக்கை, 2. கோரிக்கை","1. ਬੇਨਤੀ, 2. ਬੇਨਤੀ"
கருத்துக் கோரிக்கை (RFC),ਟਿੱਪਣੀ ਬੇਨਤੀ (RFC)
"1.கோரிக்கை நெறிமுறை, 2.பதிலளிப்பு நெறிமுறை","1.Request Protocol, 2.Response Protocol"
சுழல் நிரல்,ਆਵਰਤੀ ਪ੍ਰੋਗਰਾਮ
ஆராய்ச்சி,ਖੋਜ
மீட்டெடுப்பு சுழற்சி,ਬਹਾਲ ਚੱਕਰ
நினைவிடவாதி,ਯਾਦਗਾਰੀ
வேறுபாடு,ਭਿੰਨਤਾ
வளங்கள்,ਸਰੋਤ
பதில் நேரம்,ਜਵਾਬ ਸਮਾਂ
"1.மறுதொடக்கம், 2.மறுதொடக்கம்","1. ਰੀਸਟਾਰਟ ਕਰੋ, 2. ਰੀਸਟਾਰਟ ਕਰੋ"
மறுசீரமைப்பு,ਬਹਾਲੀ
மீண்டும் தடம்,ਮੁੜ-ਟਰੇਸ
"1. மீண்டும் அனுப்புதல், 2. மறு தொடர்பு","1. ਰੀ-ਡਿਸਪੈਚ, 2. ਮੁੜ-ਸੰਚਾਰ"
மீட்பு,ਰਿਕਵਰੀ
மீண்டும் முயற்சி செய்,ਫਿਰ ਕੋਸ਼ਿਸ਼ ਕਰੋ
"1.பின்னடைவு, 2.திரும்புதல்","1.ਰਿਗਰੈਸ਼ਨ, 2.ਵਾਪਸੀ"
பின்னடைவு குறியீடு,ਰਿਗਰੈਸ਼ਨ ਕੋਡ
பின்னடைவு விசை,ਰਿਗਰੈਸ਼ਨ ਕੁੰਜੀ
மீண்டும் பயன்படுத்தக்கூடிய குறியீடு,ਮੁੜ ਵਰਤੋਂ ਯੋਗ ਕੋਡ
மீண்டும் எழுதக்கூடியது,ਮੁੜ ਲਿਖਣਯੋਗ
rgb மானிட்டர்,rgb ਮਾਨੀਟਰ
நாடா,ਰਿਬਨ
அதிகாரப்பூர்வ பிரச்சினை,ਅਧਿਕਾਰਤ ਮੁੱਦਾ
"1.ரோபோ, 2.மெக்கானிக், 3.மெக்கானிசம்","1.ਰੋਬੋਟ, 2.ਮਕੈਨਿਕ, 3.ਮਕੈਨੀਜ਼ਮ"
"1.இயந்திர அறிவியல், 2.இயந்திரவியல் மானுடவியல்","1.ਮਕੈਨਿਸਟਿਕ ਸਾਇੰਸ, 2.ਮਕੈਨਿਸਟਿਕ ਮਾਨਵ ਵਿਗਿਆਨ"
"வலுவான, வலுவான","ਮਜ਼ਬੂਤ, ਮਜ਼ਬੂਤ"
பங்கு,ਭੂਮਿਕਾ
மீண்டும் உருளும்,ਦੁਬਾਰਾ ਰੋਲਿੰਗ
விழுங்குதல்,ਗ੍ਰਹਿਣ
வெளியேற்றம்,ਵਹਾਅ
"1. படிக்க மட்டும் நினைவகம், 2. படிக்க மட்டும் நினைவகம் (ROM)","1. ਰੀਡ ਓਨਲੀ ਮੈਮੋਰੀ, 2. ਰੀਡ ਓਨਲੀ ਮੈਮੋਰੀ (ROM)"
அசல்,ਮੂਲ
பெற்றோர் அடைவு,ਮੂਲ ਡਾਇਰੈਕਟਰੀ
தோராய பிழை,ਅਨੁਮਾਨ ਗਲਤੀ
"1.ரௌட்டர், 2.ரவுட்டர்","1.ਰਾਊਟਰ, 2.ਰਾਊਟਰ"
"வழிசெலுத்துதல், வழிசெலுத்துதல்","ਰੂਟਿੰਗ, ਰੂਟਿੰਗ"
RS232C இடைமுகம்,RS232C ਇੰਟਰਫੇਸ
RSA குறியாக்கம்,RSA ਇਨਕ੍ਰਿਪਸ਼ਨ
ஆர்டிசி,ਆਰਟੀਸੀ
பணியிட குறியீட்டு முறை,ਕੰਮ ਕਰਨ ਦੇ ਵੇਰਵੇ ਕੋਡਿੰਗ
பதவிக்காலம்,ਕਾਰਜਕਾਲ
இயக்க பிழை,ਰੰਨਟਾਈਮ ਗਲਤੀ
"1. மாதிரி, 2. மாதிரி","1. ਨਮੂਨਾ, 2. ਨਮੂਨਾ"
மாதிரி,ਨਮੂਨਾ
"1.செயற்கைக்கோள், 2.செயற்கைக்கோள்","1.ਸੈਟੇਲਾਈਟ, 2.ਸੈਟੇਲਾਈਟ"
செறிவூட்டல்,ਸੰਤ੍ਰਿਪਤਾ
சேமிக்க,ਬਚਾਓ
"1. அளவிடுதல், 2. அளவிடுதல்","1. ਸਕੇਲੇਬਿਲਟੀ, 2. ਸਕੇਲੇਬਿਲਟੀ"
அளவுகோல்,ਸਕੇਲਰ
ஸ்கேனிங்,ਸਕੈਨਿੰਗ
நிலப்பரப்பு,ਲੈਂਡਸਕੇਪ
திட்டமிடுபவர்,ਸ਼ਡਿਊਲਰ
திரை பிரதிபலிப்பு ப்ரொஜெக்டர்,ਸਕਰੀਨ ਰਿਫਲਿਕਸ਼ਨ ਪ੍ਰੋਜੈਕਟਰ
கையால் எழுதப்பட்ட தாள்,ਸਕ੍ਰਿਪਟ
ஸ்கிரிப்டிங் மொழி,ਸਕ੍ਰਿਪਟਿੰਗ ਭਾਸ਼ਾ
"1.சுருள், 2.சுருள்","1.ਕੋਇਲ, 2.ਸਕ੍ਰੌਲ"
ஒத்திசைவான தரவு இணைப்பு கட்டுப்பாடு (SDLC),ਸਮਕਾਲੀ ਡਾਟਾ ਲਿੰਕ ਕੰਟਰੋਲ (SDLC)
"1.ஆய்வு, 2.கண்டுபிடிப்பு","1. ਖੋਜ, 2. ਖੋਜ"
தேடல் இயந்திரம்,ਖੋਜ ਇੰਜਣ
தேடல் மரம்,ਖੋਜ ਰੁੱਖ
"1.ஆராய்தல், 2.கண்டுபிடித்தல்","1. ਪੜਚੋਲ ਕਰੋ, 2. ਖੋਜੋ"
இரண்டாம் நிலை,ਸੈਕੰਡਰੀ
"1.துறை, 2.துறை","1.ਸੈਕਟਰ, 2.ਸੈਕਟਰ"
பாதுகாப்பு கொள்கை,ਸੁਰੱਖਿਆ ਨੀਤੀ
தேடல் சொல்,ਖੋਜ ਸ਼ਬਦ
"1.பிரிவு, 2.பிரிவு","1.ਸੈਕਸ਼ਨ, 2.ਸੈਕਸ਼ਨ"
"1. பிரித்தல், 2. பிரிவு","1. ਫਰੈਗਮੈਂਟੇਸ਼ਨ, 2. ਵਿਭਾਜਨ"
தேர்வு வரிசையாக்கம்,ਚੋਣ ਲੜੀਬੱਧ
"1.தன்னிரக்கம், 2.தன்னிரக்கம்","1.ਸਵੈ-ਮੁਕੰਮਲ, 2.ਸਵੈ-ਮੁਕੰਮਲ"
"1.சொற்பொருள், 2.சொற்பொருள்","1.Semantics, 2.Semantics"
செமாஃபோர்,ਸੈਮਾਫੋਰ
குறைக்கடத்தி,ਸੈਮੀਕੰਡਕਟਰ
கற்பனை வலை,ਕਲਪਨਾ ਵੈੱਬ
தொடர் அணுகல் முறை,ਕ੍ਰਮਵਾਰ ਪਹੁੰਚ ਵਿਧੀ
அடுத்தடுத்து,ਲਗਾਤਾਰ
தொடர்,ਸੀਰੀਅਲ
"1.சேவையகம், 2.சேவையகம்","1.ਸਰਵਰ, 2.ਸਰਵਰ"
சர்வர் செயலிழப்பு,ਸਰਵਰ ਕਰੈਸ਼
சர்வர் உரிமம்,ਸਰਵਰ ਲਾਇਸੰਸ
சர்வோ பெருக்கி,ਸਰਵੋ ਗੁਣਕ
தொகுப்பு,ਦਾ ਸੈੱਟ
குறிப்பிட்ட புள்ளி,ਨਿਰਧਾਰਤ ਬਿੰਦੂ
மேலாண்மை,ਪ੍ਰਬੰਧਨ
நிழல்,ਸ਼ੈਡੋ
ஒளிப்பதிவு,ਸਿਨੇਮੈਟੋਗ੍ਰਾਫੀ
பேய்,ਭੂਤ
கோப்பு பகிர்வு,ਸ਼ੇਅਰ ਫਾਇਲ
பகிரப்பட்ட அணுகல்,ਸਾਂਝੀ ਪਹੁੰਚ
பகிர்தல்,ਸਾਂਝਾ ਕਰਨਾ
"1. அடைப்புக்குறிகள், 2. கவசம், 3. ஷெல், 4. ஷெல்","1. ਬਰੈਕਟਸ, 2. ਆਰਮਰ, 3. ਸ਼ੈੱਲ, 4. ਸ਼ੈੱਲ"
இடப்பெயர்ச்சி சின்னம்,ਵਿਸਥਾਪਨ ਪ੍ਰਤੀਕ
குறுகிய பாதை,ਛੋਟਾ ਰਸਤਾ
குறுகிய அறிவுறுத்தல்,ਛੋਟੀ ਹਦਾਇਤ
உடன்பிறப்பு,ਭੈਣ-ਭਰਾ
"1. பக்க விளைவு, 2. எதிர் விளைவு","1. ਮਾੜਾ ਪ੍ਰਭਾਵ, 2. ਵਿਰੋਧੀ ਪ੍ਰਭਾਵ"
அடையாளம் பிட்,ਸਾਈਨ ਬਿੱਟ
சிக்னல்,ਇਸ਼ਾਰਾ
சமிக்ஞை செயலாக்கம்,ਸਿਗਨਲ ਪ੍ਰੋਸੈਸਿੰਗ
குறிப்பீடு,ਨੋਟੇਸ਼ਨ
"1.சிக்னல்-ஒலி விகிதம், 2.சிக்னல்-இரைச்சல் விகிதம்","1.ਸਿਗਨਲ-ਧੁਨੀ ਅਨੁਪਾਤ, 2.ਸਿਗਨਲ-ਸ਼ੋਰ ਅਨੁਪਾਤ"
"1.கையொப்பம், 2. கையொப்பம்","1. ਦਸਤਖਤ, 2. ਦਸਤਖਤ"
மார்க்கர் சோதனை,ਮਾਰਕਰ ਟੈਸਟ
குறிப்பிடத்தக்க மதிப்பெண்கள்,ਮਹੱਤਵਪੂਰਨ ਚਿੰਨ੍ਹ
சிலிக்கான் சிப்,ਸਿਲੀਕਾਨ ਚਿੱਪ
எளிய அஞ்சல் பரிமாற்ற நெறிமுறை (SMTP),ਸਧਾਰਨ ਮੇਲ ਟ੍ਰਾਂਸਫਰ ਪ੍ਰੋਟੋਕੋਲ (SMTP)
ஒற்றை,ਸਿੰਗਲ
"1. ஒரு சமிக்ஞை முனை, 2. சிம்ப்ளக்ஸ் முனை","1. ਇੱਕ ਸਿਗਨਲਿੰਗ ਨੋਡ, 2. ਸਿੰਪਲੈਕਸ ਨੋਡ"
உருவகப்படுத்துதல்,ਸਿਮੂਲੇਸ਼ਨ
பின்பற்றுபவர்,ਨਕਲ ਕਰਨ ਵਾਲਾ
"1.ஒரே நேரத்தில், 2.ஒரே நேரத்தில்","1. ਸਮਕਾਲੀ, 2. ਸਮਕਾਲੀ"
ஒரே நேரத்தில் செயலாக்கம்,ਸਮਕਾਲੀ ਪ੍ਰਕਿਰਿਆ
தனி,ਸੋਲੋ
"1.தள உரிமம், 2.தள உரிமம்","1.ਸਾਈਟ ਲਾਇਸੰਸ, 2.ਸਾਈਟ ਲਾਇਸੰਸ"
"1.அளவு, 2.அளவு","1. ਆਕਾਰ, 2. ਆਕਾਰ"
அளவீடு,ਮਾਪ
"1. உவமை, 2. உவமை","1. ਦ੍ਰਿਸ਼ਟਾਂਤ, 2. ਦ੍ਰਿਸ਼ਟਾਂਤ"
புளூட்டி,pluti
"1.புளூட்டி, 2.புளூட்டிகாரன்","1.ਪਲੂਤੀ, 2.ਪਲੂਟੀਕਰਨ"
"1. வெட்டு, 2. வெட்டு","1. ਸਲੈਸ਼, 2. ਕੱਟੋ"
கணினியின் கீழ்,ਕੰਪਿਊਟਰ ਦੇ ਅਧੀਨ
பாம்பு ஜன்னல் நெறிமுறை,ਸੱਪ ਵਿੰਡੋ ਪ੍ਰੋਟੋਕੋਲ
"1. புறக்கணிப்பு, 2. சரணடைதல்","1. ਛੱਡਣਾ, 2. ਸਮਰਪਣ"
ஸ்லாட்,ਸਲਾਟ
SCSI (SCSI),SCSI (SCSI)
ஸ்மார்ட் கார்டு,ਸਮਾਰਟ ਕਾਰਡ
நத்தை அஞ்சல்,snail ਮੇਲ
ஸ்னாப்ஷாட்,ਸਨੈਪਸ਼ਾਟ
"1.மென்மையான கணக்கீடு, 2.மென்மையான கணக்கீடு","1.ਸੌਫਟ ਗਣਨਾ, 2.ਸੌਫਟ ਗਣਨਾ"
மென்மையான நகல்,ਸਾਫਟ ਕਾਪੀ
எளிதான எழுத்துரு,ਆਸਾਨ ਫੌਂਟ
மென்பொருள்,ਸਾਫਟਵੇਅਰ
மென்பொருள் பொறியியல்,ਸਾਫਟਵੇਅਰ ਇੰਜੀਨੀਅਰਿੰਗ
மென்பொருள் உரிமம்,ਸਾਫਟਵੇਅਰ ਲਾਇਸੰਸ
மென்பொருள் திருட்டு,ਸਾਫਟਵੇਅਰ ਪਾਇਰੇਸੀ
ஸ்பெக்ட்ரம்,ਸਪੈਕਟ੍ਰਮ
"1.திருகு, 2.சுழல்","1.ਸਕ੍ਰੂ, 2.ਸਪਿਰਲ"
"1.விவர தாள், 2.விரிதாள்","1. ਵੇਰਵੇ ਸ਼ੀਟ, 2. ਸਪ੍ਰੈਡਸ਼ੀਟ"
தரநிலை,ਮਿਆਰੀ
நிலையான பொதுவான மார்க்அப் மொழி (SGML),ਸਟੈਂਡਰਡ ਜਨਰਲਾਈਜ਼ਡ ਮਾਰਕਅੱਪ ਲੈਂਗੂਏਜ (SGML)
தரப்படுத்தல்,ਮਾਨਕੀਕਰਨ
காத்திருக்கும் நேரம்,ਉਡੀਕ ਸਮਾਂ
தாரக் லன்,tarak lan
நட்சத்திர நிலை,ਤਾਰਾ ਸਥਿਤੀ
ஆரம்ப பிட்,ਬਿੱਟ ਸ਼ੁਰੂ
"1. பற்றாக்குறை, 2. பற்றாக்குறை, 3. பற்றாக்குறை நெருக்கடி","1. ਕਮੀ, 2. ਕਮੀ, 3. ਕਮੀ ਸੰਕਟ"
"1.நிலை நினைவகம், 2.நிலை நினைவகம்","1.ਸਟੈਟਿਕ ਮੈਮੋਰੀ, 2.ਸਟੈਟਿਕ ਮੈਮੋਰੀ"
நிலை சேனல்,ਸਥਿਤੀ ਚੈਨਲ
"1.படி அளவு, 2.படி அளவுகள்","1. ਸਟੈਪ ਸਾਈਜ਼, 2. ਸਟੈਪ ਮਾਪ"
இடைநிறுத்தம் மற்றும் காத்திருப்பு நெறிமுறை,ਰੋਕੋ ਅਤੇ ਪ੍ਰੋਟੋਕੋਲ ਦੀ ਉਡੀਕ ਕਰੋ
முறிவு குறியீடு,ਤੋੜ ਕੋਡ
இடைநிறுத்த விசை,ਵਿਰਾਮ ਕੁੰਜੀ
சேமிப்புத்திறன்,ਸਟੋਰੇਬਿਲਟੀ
சேமிக்கப்பட்ட நிரல்,ਸਟੋਰ ਕੀਤਾ ਪ੍ਰੋਗਰਾਮ
தொடர் தரவு,ਸੀਰੀਜ਼ ਡਾਟਾ
"1.கட்டமைக்கப்பட்ட குறியாக்கம், 2.கட்டமைக்கப்பட்ட குறியீட்டு முறை","1.ਸਟ੍ਰਕਚਰਡ ਏਨਕੋਡਿੰਗ, 2.ਸਟ੍ਰਕਚਰਡ ਕੋਡਿੰਗ"
கட்டமைக்கப்பட்ட வினவல் மொழி (SQL),ਸਟ੍ਰਕਚਰਡ ਪੁੱਛਗਿੱਛ ਭਾਸ਼ਾ (SQL)
"1. சிற்றேடு, 2. பாணி கடிதம்","1. ਬਰੋਸ਼ਰ ਸ਼ੀਟ, 2. ਸ਼ੈਲੀ ਅੱਖਰ"
துணை அடைவு,ਉਪ-ਡਾਇਰੈਕਟਰੀ
"1.சப்நெட், 2.சப்நெட்","1.ਸਬਨੈੱਟ, 2.ਸਬਨੈੱਟ"
துணை மரம்,ਸਬਟ੍ਰੀ
"1. சுருக்கம், 2. சுருக்கம்","1. ਸੰਖੇਪ, 2. ਸੰਖੇਪ"
"1. சூப்பர் கம்ப்யூட்டர், 2. சூப்பர் கம்ப்யூட்டர்","1. ਸੁਪਰ ਕੰਪਿਊਟਰ, 2. ਸੁਪਰ ਕੰਪਿਊਟਰ"
"1.சூப்பர் கம்ப்யூட்டேஷன், 2.சூப்பர் கம்ப்யூட்டேஷன்","1.ਸੁਪਰ ਕੰਪਿਊਟੇਸ਼ਨ, 2.ਸੁਪਰ ਕੰਪਿਊਟੇਸ਼ਨ"
முக்கிய திறவுகோல்,ਕੁੰਜੀ
சிறந்த பயனர்,ਚੋਟੀ ਦੇ ਉਪਭੋਗਤਾ
மேற்பார்வை கற்றல்,ਨਿਰੀਖਣ ਕੀਤੀ ਸਿਖਲਾਈ
துணை சிப்,ਸਹਾਇਕ ਚਿੱਪ
நிகர மாறுபாடு,ਸ਼ੁੱਧ ਪਰਿਵਰਤਨ
"1.நிகர மாறுபாடு, 2.பிரிவு, 3.சர்ஃபான்","1.ਨੈੱਟ ਵਿਭਿੰਨਤਾ, 2.ਸੈਕਸ਼ਨ, 3.ਸਰਫਨ"
இடமாற்று,ਸਵੈਪ
பிணைப்பிலுள்ள,ਅੰਦਰ ਵੱਲ
வெளியேற்றம்,ਵਹਾਅ
பரிமாற்றம்,ਸਵੈਪਿੰਗ
"1.சுவிட்ச்டு நெட்வொர்க்,2. நெட்வொர்க் மாறியது","1. ਸਵਿੱਚਡ ਨੈੱਟਵਰਕ, 2. ਬਦਲਿਆ ਨੈੱਟਵਰਕ"
மாறுதல்,ਬਦਲਣਾ
மாறுதல் கொள்கை,ਬਦਲਣ ਦਾ ਸਿਧਾਂਤ
குறியீட்டு நிரலாக்கம்,ਪ੍ਰਤੀਕ ਪ੍ਰੋਗਰਾਮਿੰਗ
ஒத்திசைவு,ਸਮਕਾਲੀਕਰਨ
ஒத்திசைப்பான்,ਸਿੰਕ੍ਰੋਨਾਈਜ਼ਰ
ஒத்திசைவான,ਸਮਕਾਲੀ
ஒத்திசைவான எண் படிநிலை (SDH),ਸਮਕਾਲੀ ਸੰਖਿਆਤਮਕ ਲੜੀ (SDH)
வாக்கிய பகுப்பாய்வு,ਵਾਕ ਵਿਸ਼ਲੇਸ਼ਣ
அமைப்பு பகுப்பாய்வு,ਸਿਸਟਮ ਵਿਸ਼ਲੇਸ਼ਣ
கணினி பொறியியல்,ਸਿਸਟਮ ਇੰਜੀਨੀਅਰਿੰਗ
"1. சிஸ்டம் பிரேக்கர், 2. சிஸ்டம் ஹேக்கர்","1. ਸਿਸਟਮ ਤੋੜਨ ਵਾਲਾ, 2. ਸਿਸਟਮ ਹੈਕਰ"
கணினி ஒருங்கிணைப்பான்,ਸਿਸਟਮ ਇੰਟੀਗਰੇਟਰ
கணினி பதிவு,ਸਿਸਟਮ ਲਾਗ
அமைப்பு கவர்,ਸਿਸਟਮ ਕਵਰ
