English,Punjabi
Ribulose bi-phosphate,ਰਿਬੂਲੋਸ ਬੀਆਈ-ਫਾਸਫੇਟ
Rickets,ਰਿਕੇਟਸ
Rickettsia,ਰਿਕੇਟਸੀਆ
Ridge,ਰਿਜ
Right atrium,ਸੱਜਾ ਐਟ੍ਰੀਅਮ
Right cardiac artery,ਸਹੀ ਖਿਰਦੇ ਦੀ ਆਰਟਰੀ
Rinderpest,Rinthost
Ring,ਰਿੰਗ
Ringworm,ਰਿੰਗ ਕੀੜਾ
Riverine,ਰਿਵਰਾਈਨ
Rivet popper hypothesis,ਕਠੋਰ ਪੋਪਰ ਸੰਪੂਰਣਤਾ
RNA interference,ਆਰ ਐਨ ਏ ਦਖਲਅੰਦਾਜ਼ੀ
RNA intermediate,ਆਰ ਐਨ ਏ ਇੰਟਰਮੀਡੀਏਟ
RNA primer complementary,ਆਰ ਐਨ ਏ ਪ੍ਰਾਈਮਰ ਪੂਰਕ
RNA splicing,Rna splusing
RNA world,ਆਰ ਐਨ ਏ ਵਰਲਡ
RNA ase,Rna ase
RNA i,Rna i
Rod shaped bacteria,ਰਾਡ ਦੇ ਆਕਾਰ ਦੇ ਬੈਕਟਰੀਆ
Rod,ਡੰਡੇ
Rohu,ਰਾਖੂ
Root cap,ਰੂਟ ਕੈਪ
Root detritus,ਰੂਟ ਡੀਟਰਿਟਸ
Root gall,ਰੂਟ ਗਾਲ
Root hair,ਰੂਟ ਵਾਲ
Root modification,ਰੂਟ ਸੋਧ
Root pocket,ਰੂਟ ਜੇਬ
Root system,ਰੂਟ ਸਿਸਟਮ
Roquefort cheese,ਰੋਸ ਪਨੀਰ
Rosaceous,ਰੋਸਾਸੇਸ
Rosaceous,ਰੋਸਾਸੇਸ
Rosales,ਰੋਸੇਲ
Rotifer,ਰੋਟਿਫਰ
Rotor,ਰੋਟਰ
Rough endoplasmic reticulum,ਮੋਟਾ ਐਂਪਲਾਸਮਿਕ reticulum
Round window,ਗੋਲ ਵਿੰਡੋ
Rounded labyrinth,ਗੋਲ ਲਬ੍ਰਿਡ
Rounded protuberance,ਗੋਲ
Rubiales,ਰੂਬੀਲਜ਼
RUBISCO,ਰੁਬੀਸਕੋ
Rudiment,ਰੁਕਾਵਟ
Rudiment,ਰੁਕਾਵਟ
Rudimentary tentacle,Rudmentary ਤੰਬੂ
Rudimentary vestige,Rudmentary
Rudumentary body hair,ਰੁਡੁਮੈਂਟਰੀ ਸਰੀਰ ਦੇ ਵਾਲ
Rumen,ਰੁਮੇਨ
Runner,ਦੌੜਾਕ
Ruscus,ਰੁਸਕ
Rust,ਜੰਗਾਲ
Rust,ਜੰਗਾਲ
S-bacteria,S-ਬੈਕਟੀਰੀਆ
Saccharomyces cerevisiae,ਸੈਕਰੋਮੋਮਾਈਸ ਸੀਰੀਵਸੀਏ
Saccharum,ਸੈਕਰ
Saccharum berberis,ਸੈਕਚਰਮ ਬਰਬਰਿਸ
Saccharum officinarum,ਸੈਕਚਰਮ ਓਪਟੀਅਰਮ
Saccoglossus,ਸਬਕੋਗਲੋਸਸ
Saccule,ਸੋਜ ਲੜਾ
Sac-like cisternae,ਸੈਕ-ਵਰਗਾ ਕ੍ਰੈਸਟਰ
Sacral bone,ਸੈਕਰਲ ਹੱਡੀ
Sacred forest,ਪਵਿੱਤਰ ਜੰਗਲ
Sacred grove,ਸੈਕਰੇਡ ਰਵੇਵ
Sacred lake,ਪਵਿੱਤਰ ਝੀਲ
Sarcoplasm,ਸਰਕੋਪਲਾਜ਼ਮ
Sacrum,ਸੱਕਦ
Safe disposal,ਸੁਰੱਖਿਅਤ ਨਿਪਟਾਰਾ
Saffron,ਕੇਸਰ
Sagittaria,SAGITATTATRIA
Sal,ਸਾਲ
Salamandra,ਸਲਮਾਂਰਾ
Salicaceae,ਸਾਲਿਸੀਆ
Saline soil,ਖਾਰਾ ਮਿੱਟੀ
Salinity,ਲੂਣ
Saliva,ਲਾਰ
Salmonella typhi,ਸਾਲਮੋਨੇਲਾ ਟਾਈਫੀ
Salmonella typhimurium,ਸਾਲਮੋਨੇਲਾ ਟਾਈਫੀਮਿ ii ਟਿਅਮ
Salpa,ਸਾਲਪਾ
Saltation,ਲੂਣ
Saltatory conduction,ਅਚਰੜ ਚਾਲ
Salvia,ਸਾਲਵੀਆ
Salvinia,ਸਾਲਵਿਨਿਆ
Samara,ਸਮਰਾ
Sample,ਨਮੂਨਾ
Sampling unit,ਨਮੂਨਾ ਵਾਲੀ ਇਕਾਈ
Sanguiniuore,ਸੰਗੂਨੀਯੁਆਰ
Sanitary landfill,ਸੈਨੇਟਰੀ ਲੈਂਡਫਿਲ
Sansevieria,ਸੰਸੇਵੀਰੀਆ
Santalaceae,ਸੈਂਟਲਾਸੈ
Santonin,ਸੈਂਟੋਨੀਨ
Sap vacuole,ਸਾਉਟ ਵੈੱਕਲੂਓਲ
Sapindales,ਸਪਿੰਡੀਲੇਜ਼
Saprophyte,ਸੈਪ੍ਰੋਫਾਈਟ
Saprobiotic mode,ਸਾਪ੍ਰੋਬੋਟਿਕ ਮੋਡ
Saprophytic,ਸੈਫੋਫਾਈਡਿਟਸ
Saprotroph,S ਪ੍ਰੋਤ੍ਰੋਪ
Saprozoic,ਸਕਰੂਜ਼ੋਇਕ
Saprozoic,ਸਕਰੂਜ਼ੋਇਕ
Sapwood,ਸਬਵੁੱਡ
Saraca,ਸਾਰਕਾ
Sarcodina,ਸਰਕੋਡੀਆਨਾ
Sarcolemma,ਸਾਰਕਲੇਮਮਾ
Sarcoma,ਸਾਰਕੋਮਾ
Sarcomere,ਸਾਰਸ ਨੇ
Sarcoplasm,ਸਰਕੋਪਲਾਜ਼ਮ
Sarcoplasmic reticulum,ਸਰਕੋਪਲਾਸਮਿਕ reticulum
Sarcosome,ਸਾਰਕੋਸੋਮ
Sardine,ਛੋਟੀ ਸਮੁੰਦਰੀ ਮੱਛੀ
Sargassum,ਸਰਗੱਸ਼ਾਮ
Satellite,ਸੈਟੇਲਾਈਟ
Satellite,ਸੈਟੇਲਾਈਟ
Satellite chromosome,ਸੈਟੇਲਾਈਟ ਕ੍ਰੋਮੋਸੋਮ
Satellite DNA,ਸੈਟੇਲਾਈਟ ਡੀਐਨਏ
Saturated,ਸੰਤ੍ਰਿਪਤ
Saturated compound,ਸੰਤ੍ਰਿਪਤ ਅਹਾਤੇ
Saturated fatty acid,ਸੰਤ੍ਰਿਪਤ ਫੈਟੀ ਐਸਿਡ
Saturated hydride,ਸੰਤ੍ਰਿਪਤ ਹਾਈਡ੍ਰਾਈਡ
Sauropsid,ਸੌਪਾਸਿਡ
Savanna,ਸਵਨਾ
Saw fish,ਮੱਛੀ ਨੂੰ ਵੇਖਿਆ
Scalp,ਖੋਪੜੀ
Scanning electron microscope,ਇਲੈਕਟ੍ਰਾਨੋ ਮਾਈਕਰੋਸਕੋਪ ਸਕੈਨ
Scanning funnelling microscope,ਫਨਲਿੰਗ ਮਾਈਕਰੋਸਕੋਪ ਨੂੰ ਸਕੈਨ ਕਰਨਾ
Scanning probe microscope,ਪੜਤਾਲ ਪੜਤਾਲ ਮਾਈਕਰੋਸਕੋਪ
Scape,ਸਕੈਪ
Scaphoid,ਸਕੈਫਾਈਡ
Scapula,ਸਕੈਪੁਲਾ
Scavenger,ਸਕੈਵੇਂਜਰ
Scavenging,ਸਕੈਵਿੰਗ
S-cells,ਸ-ਸੈੱਲ
Schistosoma,ਸਕਿਸਟੋਮਾ
Schizocarpic fruit,ਸਕਾਈਜੋਕਰੀ ਫਲ
Schizophrenia,ਸ਼ਾਈਜ਼ੋਫਰੀਨੀਆ
Schwann cell,ਸਕਵਨਨ ਸੈੱਲ
Science of genetics,ਜੈਨੇਟਿਕਸ ਦਾ ਵਿਗਿਆਨ
Scientific attitude,ਵਿਗਿਆਨਕ ਰਵੱਈਆ
Scientific classiffication,ਵਿਗਿਆਨਕ ਸ਼੍ਰੇਣੀਬੱਧਤਾ
Scientific study,ਵਿਗਿਆਨਕ ਅਧਿਐਨ
Scilla,ਸਕਿੱਲਾ
Scion,ਸਕਿਓਨ
Sciophyte,Sciofhyte
Sclera,ਸਕਲੇਰਾ
Sclereid,ਸਕੇਲਰੇਡ
Sclerite,ਸਕਲਰ
Sclerotic,ਸਕਲੇਰੋਟਿਕ
Sclerotic,ਸਕਲੇਰੋਟਿਕ
Scorched leaf tip,ਝਪਕੀ ਪੱਤੇ
Scotopic,ਸਕੋਪਿਕ
Screwpine,ਸਕ੍ਰਿਪਾਈਨ
Scrotum,ਸਕ੍ਰੋਟਮ
Scrub stage,ਰਗੜ ਦਾ ਪੜਾਅ
Scrubber,ਰਗੜਨ
Scutellum,ਸਕੂਟੈਲਮ
Scypha,ਸਕਿ .ਪੀ
Sea anemone,ਸਮੁੰਦਰ ਅਨੀਮੋਨ
Sea cucumber,ਸਮੁੰਦਰ ਖੀਰੇ
Sea horse,ਸਮੁੰਦਰ ਦਾ ਘੋੜਾ
Sea lily,ਸਮੁੰਦਰ ਲਿਲੀ
Sea mouse,ਸਮੁੰਦਰ ਮਾ mouse ਸ
Sea pen,ਸਾਗਰ ਕਲਮ
Sea shell,ਸਮੁੰਦਰੀ ਸ਼ੈੱਲ
Sea urchin,ਸਮੁੰਦਰ ਦੇ urchin
Sea walnut,ਸਮੁੰਦਰ ਅਖਰੋਟ
Sea weed,ਸਮੁੰਦਰ ਬੂਟੀ
Sea-fan,ਸਮੁੰਦਰ-ਪੱਖਾ
Sebaceous gland,ਸੇਬੇਸੀਅਸ ਗਲੈਂਡ
Sebum,ਸੇਬੂਮ
Secale cereale,ਸੀਕੇਲ ਸੇਰੇਆਲ
Second antenna,ਦੂਜਾ ਐਂਟੀਨਾ
Second law of thermodynamics,ਥਰਮੋਡਾਇਨਾਮਿਕਸ ਦਾ ਦੂਜਾ ਕਾਨੂੰਨ
Secondary,ਸੈਕੰਡਰੀ
Secondary cortex,ਸੈਕੰਡਰੀ ਕੋਰਟੇਕਸ
Secondary lysosome,ਸੈਕੰਡਰੀ ਲਾਇਸੋਸੋਮ
Secondary meristem,ਸੈਕੰਡਰੀ ਬੇਰਹਿਮ
Secondary pollutant,ਸੈਕੰਡਰੀ ਪ੍ਰਦੂਸ਼ਿਤ
Secondary productivity,ਸੈਕੰਡਰੀ ਉਤਪਾਦਕਤਾ
Secretion,Sec્ sec્રાtion
Secretory,ਗੁਪਤ
Sedative,ਸੈਡੇਟਿਵ
Sedge,ਸੇਡਜ
Sediment,ਤਿਲਕ
Sedimentary,ਸਟਰਮੈਂਟਰੀ
Sedimentary rock,ਸਵਾਗਤ ਚੱਟਾਨ
Sedimentation coefficient,ਗਠੀਏ
Seed coat,ਬੀਜ ਕੋਟ
Seed eating,ਬੀਜ ਖਾਣ
Seed fern,ਬੀਜ ਫਰਨ
Seed multiplication,ਬੀਜ ਗੁਣਾ
Seedling,ਬੀਜ
Segregation,ਅਲੱਗ ਹੋਣਾ
Sehema,ਸਹਿਮਾ
Seismonasty,ਸੱਤਵੇਂ
Seizuredisorder,ਸਪੁਰਦਗੀ
Selaginella,ਸੇਲਾਗਨੀਲਾ
Selectable marker,ਚੋਣਯੋਗ ਮਾਰਕਰ
Selection,ਚੋਣ
Selective breeding,ਚੋਣਵੀਂ ਪ੍ਰਜਨਨ
Selective permeability,ਚੋਣਵੇਂ ਪਾਰਬ੍ਰਿਪਤ
Selectively permeable,ਚੋਣਵੇਂ ਤੌਰ ਤੇ ਪਹੁੰਚਯੋਗ
Selenium,ਸੇਲੇਨੀਅਮ
Self excitation,ਸਵੈ ਜੋਤਾ
Self fertilization,ਸਵੈ ਗਰੱਭਧਾਰਣ
Self incompatibility,ਸਵੈ-ਨਿਰਭਰਤਾ
Self incompatibility,ਸਵੈ-ਨਿਰਭਰਤਾ
Self pollination,ਸਵੈ ਪਰਾਗਸ਼
Self producing molecule,ਸਵੈ ਉਤਪਾਦਕ ਅਣੂ
Self regulating,ਸਵੈ ਰੈਗੂਲੇਟਿੰਗ
Self sterility,ਸਵੈ-ਸਟੀਰਤੀ
Self sustaining,ਸਵੈ ਕਾਇਮ
Self sustaining,ਸਵੈ ਕਾਇਮ
Self-pollinated crop,ਸਵੈ-ਪਰਾਗਿਤ ਫਸਲ
Semi arid region,ਅਰਧ ਸੁੱਕੇ ਖੇਤਰ
Semi-automated analyser,ਅਰਧ-ਸਵੈਚਾਲਿਤ ਵਿਸ਼ਲੇਸ਼ਕ
Semi conservative,ਅਰਧ ਕੰਜ਼ਰਵੇਟਿਵ
Semi conservative replication,ਅਰਧ ਰੂੜ੍ਹੀਵਾਦੀ ਪ੍ਰਤੀਕ੍ਰਿਤੀ
Semi dwarf nature,ਅਰਧ ਡਵਾਰਫ ਸੁਭਾਅ
Semi dwarf variety,ਅਰਧ ਡਵਰਫ ਕਿਸਮ
Semi evergreen forest,ਅਰਧ ਸਦਾਬਹਾਰ ਜੰਗਲ
Semi natural condition,ਅਰਧ ਕੁਦਰਤੀ ਸਥਿਤੀ
Seminal vesicle,ਸੈਮੀਨਲ ਵੇਸਿਕਲ
Seminiferous tubule,ਸੈਮੀਨੀਫਾਇਰਸ ਟਿ ule ਬਲੇ
Semi-parasite,ਅਰਧ-ਪਰਜੀਵੀ
Semi-permeable,ਅਰਧ-ਜ਼ੇਰਾ
Senescence,ਸੀਨੇਸੈਂਸ
Senescent,ਸੱਚਾ
Sensation,ਸਨਸਨੀ
Sense organ,ਭਾਵਨਾ ਅੰਗ
Sense RNA,ਭਾਵਨਾ ਆਰ ਐਨ ਏ
Sensitive chart recorder,ਸੰਵੇਦਨਸ਼ੀਲ ਚਾਰਟ ਰਿਕਾਰਡਰ
Sensitive organism,ਸੰਵੇਦਨਸ਼ੀਲ ਜੀਵ
Sensory neuron,ਸੰਵੇਦੀ ਨਿ ur ਰਂ
Sensory reception and processing,ਸੰਵੇਦੀ ਰਿਸੈਪਸ਼ਨ ਅਤੇ ਪ੍ਰੋਸੈਸਿੰਗ
Sensory tentacle,ਸੰਵੇਦੀ ਤੰਬੂ
Sensory papilla,ਸੰਵੇਦੀ ਪੈਪੀਲਾ
Sepal,ਸੇਪਲ
Sepaloid,ਸੀਪਾਲੂਇਡ
Separation,ਵੱਖ ਹੋਣਾ
Separation wall,ਵੱਖ ਕਰਨ ਦੀ ਕੰਧ
Sepia,ਸੇਪੀਆ
Septal nephridia,ਸੈਪਲ ਨਫ੍ਰਿਡਿਆ
Septal nephridium,ਸੈਪਟਲ ਨੇਫ੍ਰਿਡਿਅਮ
Septum,ਸੇਪਟਮ
Sequence annotation,ਕ੍ਰਮ ਵਿਆਖਿਆ
Seral community,ਸਰਲ ਕਮਿ Community ਨਿਟੀ
Seral stage,ਵਾਰਲ ਪੜਾਅ
Sere,Seare
Sericulture,ਸੀਕਲਚਰ
Serology,ਸੰੋਲਨੋਲੋਜੀ
Sero-mucous gland,ਸਰਾਪ-ਲੇਸ ਵਾਲੀ ਗਲੈਂਡ
Serosa,ਸੇਰੋਸਸਾ
Serrate,ਸੀਰੇਟ
Sertoli cell (supporting cell),ਸੇਰਤੀ ਸੈੱਲ (ਸਹਾਇਤਾ ਵਾਲਾ ਸੈੱਲ)
Serum,ਸੀਰਮ
Sesbania,ਸੇਸਾਨੀਆ
Sessile,ਸਿਖਾਉਣਾ
Seta,ਸੇਟਾ
Seta,ਸੇਟਾ
Setae,Seete
Severe combined immuno deficiency,ਗੰਭੀਰ ਮਿਸ਼ਰਿਤ ਇਮਿ u ਨੋ ਦੀ ਘਾਟ
Sewage treatment,ਸੀਵਰੇਜ ਦਾ ਇਲਾਜ
Sex,ਲਿੰਗ
Sexual behaviour,ਜਿਨਸੀ ਵਿਵਹਾਰ
Sex chromosome,ਸੈਕਸ ਕ੍ਰੋਮੋਸੋਮ
Sex hormone,ਸੈਕਸ ਹਾਰਮੋਨ
Sexual deceit,ਜਿਨਸੀ ਧੋਖਾ
Sexual development,ਜਿਨਸੀ ਵਿਕਾਸ
Sexual dimorphism,ਜਿਨਸੀ ਡਾਈਮੋਰਫਿਜ਼ਮ
Sexual maturity,ਜਿਨਸੀ ਪਰਿਪੱਕਤਾ
Sexual reproduction,ਜਿਨਸੀ ਪ੍ਰਜਨਨ
Sexually transmitted disease (STDs),ਜਿਨਸੀ ਸੰਚਾਰਿਤ ਬਿਮਾਰੀ (ਐਸਟੀਡੀ)
Shaft,ਸ਼ਾਫਟ
Shallow soil,ਘੱਟ ਮਿੱਟੀ
Shell-less egg,ਸ਼ੈੱਲ-ਘੱਟ ਅੰਡਾ
Shelled egg,ਸ਼ੈਲਡ ਅੰਡਾ
Shell-fish,ਸ਼ੈੱਲ-ਮੱਛੀ
Shephered's purse,ਚਰਵਾਹੇ ਦਾ ਪਰਸ
Shetland pony,ਸ਼ਟਲੈਂਡ ਟੋਨੀ
Ship worm,ਸਮੁੰਦਰੀ ਕੀੜੇ
Shock protien,ਸਦਮਾ ਪ੍ਰੋਟਿ .ਨ
Shoot axis,ਸ਼ੂਟ ਐਕਸਿਸ
Shoot borer,ਸ਼ੂਟ ਬੋਰ
Shorea robusta,ਸ਼ੋਰੀਆ ਰੋਬਸਟਾ
Short day plant,ਛੋਟਾ ਦਿਨ ਦਾ ਪੌਦਾ
Short stature,ਛੋਟਾ ਕੱਦ
Short tandem repeat,ਛੋਟਾ ਟੈਂਡਮ ਦੁਹਰਾਓ
Short wave radiation,ਛੋਟਾ ਵੇਵ ਰੇਡੀਏਸ਼ਨ
Shotgun pellet,ਸ਼ਾਟਗਨ ਪਾਈਲੇਟ
Shrub,ਝਾੜੀ
Shrub layer,ਝਾੜੀ
Sibling species,ਭੈਣ-ਭਰਾ ਸਪੀਸੀਜ਼
Sickle cell anaemia,ਦਾਤਰੀ ਸੈੱਲ ਅਨੀਮੀਆ
Sickle cell gene,ਦਾਤਰੀ ਸੈੱਲ ਜੀਨ
Sieve tube,ਸਿਈਵੀ ਟਿ .ਬ
Sieve-like,ਸਿਈਵੀ ਵਰਗਾ
Sigma factor,ਸਿਗਮਾ ਫੈਕਟਰ
Sigmoid growth,ਸਿਗੋਮਾਈਡ ਵਾਧਾ
Silencing of mRNA,ਐਮਆਰਐਨਏ ਦੀ ਚੁੱਪ
Silent zone,ਚੁੱਪ ਜ਼ੋਨ
Siliceous spicule,ਸਿਲੀਸੀਸ ਸਪਿਕੂਲ
Silicon dioxide,ਸਿਲੀਕਾਨ ਡਾਈਆਕਸਾਈਡ
Silicosis,ਸਿਲਕੋਸਿਸ
Siliqua,ਸਿਲੀਕ
Silk cotton tree,ਰੇਸ਼ਮ ਕਪਾਹ ਦਾ ਰੁੱਖ
Siltation,ਗਠਿਤ
Silurian period,ਸਿਲੂਰੀਅਨ ਪੀਰੀਅਡ
Silver fir (Abies pindrow),ਸਿਲਵਰ ਐਫ.ਆਈ.ਆਰ. (ਪਿੰਡਰ)
Simple binary fission,ਸਧਾਰਣ ਬਾਈਨਰੀ ਫੌਰਪੋਸ਼ਨ
Simple epithelium,ਸਧਾਰਨ ਉਪਰਾਧਨ
Simple leaf,ਸਧਾਰਨ ਪੱਤਾ
Simple microscope,ਸਧਾਰਣ ਮਾਈਕਰੋਸਕੋਪ
Simple tubular system,ਸਧਾਰਨ ਟਿ ular ਬੂਲਰ ਸਿਸਟਮ
Simplest tubular excretory system,ਸਧਾਰਣ ਟਿ ular ਬੂਲਰ ਐਕਸਰੇਟਰੀ ਪ੍ਰਣਾਲੀ
Simulation,ਸਿਮੂਲੇਸ਼ਨ
Single bond,ਸਿੰਗਲ ਬਾਂਡ
Single celled,ਸਿੰਗਲ ਕੁਚਲਿਆ ਹੋਇਆ
Single messenger RNA,ਸਿੰਗਲ ਮੈਸੇਂਜਰ ਆਰ ਐਨ ਏ
Single nucleotide polymorphism,ਸਿੰਗਲ ਨਿ ne ਕਲੀਓਟਾਈਡ ਪੌਲੀਮੋਰਫਿਜ਼ਮ
Single stranded,ਸਿੰਗਲ ਫਸੇ
Sinus,ਸਾਈਨਸ
Sinus venosus,ਸਾਈਨਸ ਵੇਸਸਸ
Sister chromatid,ਭੈਣ ਕ੍ਰੋਮੈਟਿਡ
Size of population,ਆਬਾਦੀ ਦਾ ਆਕਾਰ
Skeletal fluorosis,ਪਿੰਜਰ ਫਲੋਰੋਸਿਸ
Skeletal muscle,ਪਿੰਜਰ ਮਾਸਪੇਸ਼ੀ
Skeletal system,ਪਿੰਜਰ ਸਿਸਟਮ
Skin cancer,ਚਮੜੀ ਦਾ ਕਸਰ
Skull,ਖੋਪੜੀ
Slash and burn agriculture,ਸਲੈਸ਼ ਕਰੋ ਅਤੇ ਖੇਤੀਬਾੜੀ ਸਾੜੋ
Slaughter house waste,ਕਤਲੇਆਮ ਘਰ ਰਹਿੰਦ-ਖੂੰਹਦ
Sleeping sickness,ਨੀਂਦ ਦੀ ਬਿਮਾਰੀ
Sliding filament theory,ਸਲਾਈਡਿੰਗ ਥਲਮੈਂਟ ਥਿ .ਲ
Slightly movable,ਥੋੜ੍ਹਾ ਚੱਲ
Slime layer,ਸਲਾਈਮ ਪਰਤ
Slime mould,ਸਲਾਈਮ ਉੱਲੀ
Slimy mass,ਪਤਲੇ ਪੁੰਜ
Slope of regression,ਪ੍ਰਤੀਨਿਧੀ ਦਾ ope ਲਾਨ
Sludge,ਸਲੱਜ
Slurry,ਘੁਰਕੀ
Smack,ਸਮੈਕ
Small pox,ਛੋਟਾ ਕੱਚਾ
Smilax,ਸਮਿਲੈਕਸ
Smog,ਧੁੰਦ
Smoke stacks,ਧੂੰਆਂ ਦੇ ਦਰਵਾਜ਼ੇ
Smooth ER,ਨਿਰਵਿਘਨ ER
Smooth muscle,ਨਿਰਵਿਘਨ ਮਾਸਪੇਸ਼ੀ
Smut,ਸਮੂਟ
Snapdragon flower,ਸਨੈਪਡ੍ਰੈਗਨ ਫਲਾਵਰ
Snorting,ਸਨੌਰਟਿੰਗ
Snow blindness,ਬਰਫ ਦੇ ਅੰਨ੍ਹੇਪਨ
Snow free,ਬਰਫ ਮੁਫ਼ਤ
Snowfall,ਬਰਫਬਾਰੀ
Social forestry,ਸੋਸ਼ਲ ਫੌਰੈਸਟਰੀ
Socket,ਸਾਕਟ
Sodium,ਸੋਡੀਅਮ
Sodium azide,ਸੋਡੀਅਮ ਅਜ਼ਾਦ
Soil,ਮਿੱਟੀ
Soil pollution,ਮਿੱਟੀ ਪ੍ਰਦੂਸ਼ਣ
Soil profile,ਮਿੱਟੀ ਪ੍ਰੋਫ਼ਾਇਜ਼
Soil texture,ਮਿੱਟੀ ਦਾ ਬਣਤਰ
Solanaceae,ਸੋਲਨਾਸੀਆ
Solanum,Solanlum
Solanum tuberosum,ਸੋਲਨਮ ਟੂਰੋਸਮ
Solar constant,ਸੋਲਰ ਸਥਿਰ
Solar energy,ਸੂਰਜੀ ਊਰਜਾ
Solar nebula,ਸੋਲਰ ਨੇਬੁਲਾ
Solar radiation,ਸੋਲਰ ਰੇਡੀਏਸ਼ਨ
Solar spectrum,ਸੋਲਰ ਸਪੈਕਟ੍ਰਮ
Solar system,ਸੂਰਜੀ ਸਿਸਟਮ
Solenoid,ਸੋਲਨੋਇਡ
Solidago,ਸਿਆਲਾਗੋ
Solitary axillary,ਇਕੱਲੇ ਐਕਸੀਲਰੀ
Soluble,ਘੁਲਣਸ਼ੀਲ
Soluble organic matter,ਘੁਲਣਸ਼ੀਲ ਜੈਵਿਕ ਪਦਾਰਥ
Soluble organic matter,ਘੁਲਣਸ਼ੀਲ ਜੈਵਿਕ ਪਦਾਰਥ
Solute,ਘੋਲ
Solute concentration,ਘੋਲ ਇਕਾਗਰਤਾ
Solution,ਦਾ ਹੱਲ
Solution potential,ਹੱਲ ਸੰਭਾਵਨਾ
Solvent,ਘੋਲਨ ਵਾਲਾ
Somaclonal collection,ਸੋਮਕਲੋਨਲ ਸੰਗ੍ਰਹਿ
Somaclone,ਸੋਮੈਕਲੋਨ
Somatic,ਸੋਮੈਟਿਕ
Somatic embryo,ਸੋਮੈਟਿਕ ਭਰੂਣ
Somatic hybrid,ਸੋਮੈਟਿਕ ਹਾਈਬ੍ਰਿਡ
Somatic hybridisation,ਸੋਮੈਟਿਕ ਹਾਈਬ੍ਰੇਸ਼ਨ
Somatoplasm,ਸੋਮਾਡੋਪਲਾਜ਼ਮ
Somatosensory area,ਸੋਮਟੋਸੈਸਰੀ ਖੇਤਰ
Somatosensory cortex,ਸੋਮਟੋਸੈਸਰੀ ਕਾਰਟੈਕਸ
Somatostatin,ਸੋਮਾਡੋਸਟੇਟਿਨ
Somatotroph,ਸੋਮੈਟ੍ਰੋਪ
Sonography,ਸੋਨੋਗ੍ਰਾਫੀ
Soot,ਸੂਟ
Sorosis,ਸੋਗ
Sorus,ਸਰੇਸ
Sound level,ਆਵਾਜ਼ ਦਾ ਪੱਧਰ
Soundproof insulating jacket,ਸਾ ound ਸਪ੍ਰਾਇਓਫ ਇਨਸੂਲੇਟ ਜੈਕਟ
Southern blotting,ਦੱਖਣੀ ਧੁੰਦਲਾ
Space exploration technology,ਪੁਲਾੜ ਦੀ ਖੋਜ ਟੈਕਨੋਲੋਜੀ
Space,ਸਪੇਸ
Space,ਸਪੇਸ
Spadix,ਸਪੈਡਿਕਸ
Spatial distribution,ਸਥਾਨਿਕ ਡਿਸਟ੍ਰੀਬਿ .ਸ਼ਨ
Spatial scale,ਸਥਾਨਿਕ ਸਕੇਲ
Spatulate,ਛੁਪਣ
Spawning,ਸਪਾਅਿੰਗ
Spawning,ਸਪਾਅਿੰਗ
Spear grass,ਬਰਛੀ ਘਾਹ
Speciation,ਸ਼ਬਦ
Special creation,ਵਿਸ਼ੇਸ਼ ਰਚਨਾ
Species,ਸਪੀਸੀਜ਼
Species composition,ਸਪੀਸੀਜ਼ ਰਚਨਾ
Species diversification,ਸਪੀਸੀਜ਼ ਵਿਭਿੰਨਤਾ
Species diversity,ਸਪੀਸੀਜ਼ ਵਿਭਿੰਨਤਾ
Species interaction,ਸਪੀਸੀਜ਼ ਗੱਲਬਾਤ
Species interdependence,ਸਪੀਸੀਜ਼ ਇੰਟਰਡੇਪਮੈਂਟਸ
Species inventory,ਸਪੀਸੀਜ਼ ਵਸਤੂ
Species richness,ਸਪੀਸੀਜ਼
Specific blood vessel,ਖਾਸ ਲਹੂ ਭਾਂਡੇ
Specific endonuclease,ਖਾਸ ਐਂਡਸਨੁਕ
Specific enzyme,ਖਾਸ ਪਾਚਕ
Specific heat,ਖਾਸ ਗਰਮੀ
Specific immunity,ਖਾਸ ਛੋਟ
Specific molecule,ਖਾਸ ਅਣੂ
Specific name,ਖਾਸ ਨਾਮ
Specific receptor,ਖਾਸ ਰੀਸੈਪਟਰ
Specific recognition sequence,ਖਾਸ ਮਾਨਤਾ ਕ੍ਰਮ
Specific recognition site,ਖਾਸ ਮਾਨਤਾ ਵਾਲੀ ਸਾਈਟ
Specimen,ਨਮੂਨਾ
Spectrin,ਸਪੈਕਟ੍ਰਿਨ
Speech motor area,ਸਪੀਚ ਮੋਟਰ ਖੇਤਰ
Sperm lysin,ਸ਼ੁਕਰਾਣੂ ਲਿੰਸਿਨ
Sperm,ਸ਼ੁਕਰਾਣੂ
Spermatheca,ਸ਼ੁਕਰਾਣੂ
Spermatic cord,ਸ਼ੁਭਕਾਮਨਾਵਾਂ
Spermatid (ia),ਸ਼ੁਕਰਾਣੂ (ਆਈਏ)
Spermatocyte,ਸ਼ੁਕਰਾਣਾਸ਼ਾ
Spermatocytogenesis,ਸ਼ੁਕਰਾਣੂ
Spermatogenesis,ਸ਼ੁਕਰਾਣੂ
Spermatogenic cell,ਸ਼ੁਕਰਾਣੂ ਸੈੱਲ
Spermatophore,ਸ਼ੁਕਰਗੁਜ਼ਦ
