Tamil,Odiya
ஒற்றை,ଏକକ
"1. ஒரு சமிக்ஞை முனை, 2. சிம்ப்ளக்ஸ் முனை","1. ଗୋଟିଏ ସିଗନାଲ୍ ନୋଡ୍, 2. ସିମ୍ପାଲେକ୍ସ ନୋଡ୍ |"
உருவகப்படுத்துதல்,ଅନୁକରଣ
பின்பற்றுபவர்,ଅନୁକରଣକାରୀ
"1.ஒரே நேரத்தில், 2.ஒரே நேரத்தில்","1. ଏକକାଳୀନ, 2. ସିଙ୍କ୍ରୋନସ୍ |"
ஒரே நேரத்தில் செயலாக்கம்,ଏକକାଳୀନ ପ୍ରକ୍ରିୟାକରଣ |
தனி,ଏକାକୀ
"1.தள உரிமம், 2.தள உரிமம்","1. ସାଇଟ୍ ଲାଇସେନ୍ସ, 2. ସାଇଟ୍ ଲାଇସେନ୍ସ |"
"1.அளவு, 2.அளவு","1. ଆକାର, 2. ଆକାର"
அளவீடு,ମାପ
"1. உவமை, 2. உவமை","1. ଚିତ୍ର, 2. ଚିତ୍ର"
புளூட்டி,pluti
"1.புளூட்டி, 2.புளூட்டிகாரன்","1. ପ୍ଲୁଟି, 2. ପ୍ଲୁଟିକରନ୍"
"1. வெட்டு, 2. வெட்டு","1. ସ୍ଲାସ୍, 2. କଟ୍"
கணினியின் கீழ்,କମ୍ପ୍ୟୁଟର ତଳେ |
பாம்பு ஜன்னல் நெறிமுறை,ସାପ ୱିଣ୍ଡୋ ପ୍ରୋଟୋକଲ୍ |
"1. புறக்கணிப்பு, 2. சரணடைதல்","1. ତ୍ୟାଗ, 2. ଆତ୍ମସମର୍ପଣ |"
ஸ்லாட்,ସ୍ଲଟ୍
SCSI (SCSI),SCSI (SCSI)
ஸ்மார்ட் கார்டு,ସ୍ମାର୍ଟ କାର୍ଡ |
நத்தை அஞ்சல்,ସ୍ନାଲ୍ ମେଲ୍ |
ஸ்னாப்ஷாட்,ସ୍ନାପସଟ୍ |
"1.மென்மையான கணக்கீடு, 2.மென்மையான கணக்கீடு","1. ସଫ୍ଟ ଗଣନା, 2. ସଫ୍ଟ ଗଣନା |"
மென்மையான நகல்,ସଫ୍ଟ କପି
எளிதான எழுத்துரு,ସହଜ ଫଣ୍ଟ
மென்பொருள்,ସଫ୍ଟୱେର୍
மென்பொருள் பொறியியல்,ସଫ୍ଟୱେର୍ ଇଞ୍ଜିନିୟରିଂ
மென்பொருள் உரிமம்,ସଫ୍ଟୱେର୍ ଲାଇସେନ୍ସ |
மென்பொருள் திருட்டு,ସଫ୍ଟୱେର୍ ଡକାୟତି |
ஸ்பெக்ட்ரம்,ସ୍ପେକ୍ଟ୍ରମ୍
"1.திருகு, 2.சுழல்","1. ସ୍କ୍ରୁ, 2. ସ୍ପିରାଲ୍ |"
"1.விவர தாள், 2.விரிதாள்","1. ଡିଟେଲ୍ ସିଟ୍, 2. ସ୍ପ୍ରେଡସିଟ୍ |"
தரநிலை,ମାନକ
நிலையான பொதுவான மார்க்அப் மொழி (SGML),ଷ୍ଟାଣ୍ଡାର୍ଡ ଜେନେରାଲାଇଜଡ୍ ମାର୍କଅପ୍ ଭାଷା (SGML)
தரப்படுத்தல்,ମାନକକରଣ
காத்திருக்கும் நேரம்,ଅପେକ୍ଷା ସମୟ
தாரக் லன்,ତାରକ ଲାନ୍ |
நட்சத்திர நிலை,ତାରା ସ୍ଥିତି
ஆரம்ப பிட்,ବିଟ୍ ଆରମ୍ଭ
"1. பற்றாக்குறை, 2. பற்றாக்குறை, 3. பற்றாக்குறை நெருக்கடி","1. ଅଭାବ, 2. ଅଭାବ, 3. ଅଭାବ ସଙ୍କଟ |"
"1.நிலை நினைவகம், 2.நிலை நினைவகம்","1. ଷ୍ଟାଟିକ୍ ମେମୋରୀ, 2. ଷ୍ଟାଟିକ୍ ମେମୋରୀ |"
நிலை சேனல்,ସ୍ଥିତି ଚ୍ୟାନେଲ୍ |
"1.படி அளவு, 2.படி அளவுகள்","1. ଷ୍ଟେପ୍ ସାଇଜ୍, 2. ଷ୍ଟେପ୍ ଡାଇମେନ୍ସନ୍ |"
இடைநிறுத்தம் மற்றும் காத்திருப்பு நெறிமுறை,ବିରାମ ଏବଂ ଅପେକ୍ଷା ପ୍ରୋଟୋକଲ୍ |
முறிவு குறியீடு,ବ୍ରେକ୍ କୋଡ୍
இடைநிறுத்த விசை,ବିରାମ ଚାବି |
சேமிப்புத்திறன்,ସ୍ଥାୟୀତ୍ୱ |
சேமிக்கப்பட்ட நிரல்,ଗଚ୍ଛିତ ପ୍ରୋଗ୍ରାମ୍ |
தொடர் தரவு,କ୍ରମିକ ତଥ୍ୟ |
"1.கட்டமைக்கப்பட்ட குறியாக்கம், 2.கட்டமைக்கப்பட்ட குறியீட்டு முறை","1. ସଂରଚନା ଏନକୋଡିଂ, 2. ସଂରଚନା କୋଡିଂ |"
கட்டமைக்கப்பட்ட வினவல் மொழி (SQL),ସଂରଚନା ଜିଜ୍ଞାସା ଭାଷା (SQL)
"1. சிற்றேடு, 2. பாணி கடிதம்","1. ବ୍ରୋଚର ସିଟ୍, 2 ଶ style ଳୀ ଅକ୍ଷର"
துணை அடைவு,ସବ୍-ଡିରେକ୍ଟୋରୀ |
"1.சப்நெட், 2.சப்நெட்","1. ସବ୍ନେଟ୍, 2. ସବ୍ନେଟ୍ |"
துணை மரம்,subtree
"1. சுருக்கம், 2. சுருக்கம்","1. ସଂକ୍ଷେପରେ, 2. ସଂକ୍ଷେପରେ"
"1. சூப்பர் கம்ப்யூட்டர், 2. சூப்பர் கம்ப்யூட்டர்","1. ସୁପର କମ୍ପ୍ୟୁଟର, 2. ସୁପର କମ୍ପ୍ୟୁଟର |"
"1.சூப்பர் கம்ப்யூட்டேஷன், 2.சூப்பர் கம்ப்யூட்டேஷன்","1. ସୁପର ଗଣନା, 2. ସୁପର ଗଣନା |"
முக்கிய திறவுகோல்,କି କି
சிறந்த பயனர்,ଶୀର୍ଷ ଉପଭୋକ୍ତା |
மேற்பார்வை கற்றல்,ତଦାରଖ ଶିକ୍ଷଣ |
துணை சிப்,ସହାୟକ ଚିପ୍
நிகர மாறுபாடு,ନିଟ୍ ଭିନ୍ନତା |
"1.நிகர மாறுபாடு, 2.பிரிவு, 3.சர்ஃபான்","1. ନେଟ ଭିନ୍ନତା, 2. ବିଭାଗ, 3. ସୁରଫାନ୍ |"
இடமாற்று,ସ୍ୱାପ୍
பிணைப்பிலுள்ள,ଭିତରକୁ
வெளியேற்றம்,ଆଉଟଫ୍ଲୋ
பரிமாற்றம்,ଅଦଳବଦଳ
"1.சுவிட்ச்டு நெட்வொர்க்,2. நெட்வொர்க் மாறியது","1. ସୁଇଚ୍ ନେଟୱାର୍କ, 2 ସୁଇଚ୍ ନେଟୱାର୍କ |"
மாறுதல்,ସୁଇଚ୍
மாறுதல் கொள்கை,ସୁଇଚ୍ ନୀତି |
குறியீட்டு நிரலாக்கம்,ସାଙ୍କେତିକ ପ୍ରୋଗ୍ରାମିଂ |
ஒத்திசைவு,ସିଙ୍କ୍ରୋନାଇଜେସନ୍
ஒத்திசைப்பான்,ସିଙ୍କ୍ରୋନାଇଜର୍
ஒத்திசைவான,ସମକାଳୀନ |
ஒத்திசைவான எண் படிநிலை (SDH),ସିଙ୍କ୍ରୋନସ୍ ସାଂଖ୍ୟିକ କ୍ରମ (SDH)
வாக்கிய பகுப்பாய்வு,ବାକ୍ୟ ବିଶ୍ଳେଷଣ |
அமைப்பு பகுப்பாய்வு,ସିଷ୍ଟମ୍ ବିଶ୍ଳେଷଣ |
கணினி பொறியியல்,ସିଷ୍ଟମ୍ ଇଞ୍ଜିନିୟରିଂ
"1. சிஸ்டம் பிரேக்கர், 2. சிஸ்டம் ஹேக்கர்","1. ସିଷ୍ଟମ୍ ବ୍ରେକର୍, 2. ସିଷ୍ଟମ୍ ହ୍ୟାକର୍ |"
கணினி ஒருங்கிணைப்பான்,ସିଷ୍ଟମ୍ ଇଣ୍ଟିଗ୍ରେଟର
கணினி பதிவு,ସିଷ୍ଟମ୍ ଲଗ୍ |
அமைப்பு கவர்,ସିଷ୍ଟମ୍ କଭର |
கணினி நெட்வொர்க் அமைப்பு (SNA),ସିଷ୍ଟମ୍ ନେଟୱାର୍କ ଗଠନ (SNA)
"1. சிஸ்டம் புரோகிராமர், 2. சிஸ்டம் புரோகிராமர்","1. ସିଷ୍ଟମ୍ ପ୍ରୋଗ୍ରାମର୍, 2. ସିଷ୍ଟମ୍ ପ୍ରୋଗ୍ରାମର୍ |"
"1. கணினி மறுதொடக்கம், 2. கணினி மறுதொடக்கம்","1. ସିଷ୍ଟମ୍ ପୁନ art ଆରମ୍ଭ, 2. ସିଷ୍ଟମ୍ ପୁନ Rest ଆରମ୍ଭ |"
அமைப்பு நிறுத்தம்,ସିଷ୍ଟମ୍ ସମାପ୍ତି |
அமைப்பு சோதனை,ସିଷ୍ଟମ୍ ପରୀକ୍ଷା
அமைப்பு பயன்பாடு,ସିଷ୍ଟମ୍ ଉପଯୋଗୀତା |
"1. முறையான குறியீடு, 2. முறையான குறியீடு","1. ସିଷ୍ଟମେଟିକ୍ କୋଡ୍, 2. ସିଷ୍ଟମେଟିକ୍ କୋଡ୍ |"
tab கட்டளை,ଟ୍ୟାବ୍ କମାଣ୍ଡ୍ |
அட்டவணை,କାର୍ଯ୍ୟସୂଚୀ
அட்டவணை கண்ணோட்டம்,ଟାବୁଲାର୍ ସମୀକ୍ଷା
அட்டவணை இடம்,ଟେବୁଲ୍ ସ୍ପେସ୍ |
தகடு,ଫଳକ
"1.அட்டவணை, 2.வரிசை வரிசை","1. ଟାବୁଲାର୍, 2. ଆରେ ଆରେ |"
அட்டவணை செயல்பாடு,ଟ୍ୟାବୁଲେସନ୍ ଫଙ୍କସନ୍
"1. குறிக்கப்பட்ட கட்டிடக்கலை, 2. குறிக்கப்பட்ட அமைப்பு","1. ଚିହ୍ନିତ ସ୍ଥାପତ୍ୟ, 2. ଚିହ୍ନିତ ସଂରଚନା |"
குறிக்கப்பட்ட படக் கோப்புப் படிவம் (TIFF),ଚିହ୍ନିତ ପ୍ରତିଛବି ଫାଇଲ ଫର୍ମ (TIFF)
டேன்டெம் அமைப்பு,ଟାଣ୍ଡେମ୍ ସିଷ୍ଟମ୍ |
டேப் அடர்த்தி,ଟେପ୍ ସାନ୍ଧ୍ରତା |
டேப் கவர்,ଟେପ୍ କଭର |
தார் கோப்பு,ଟାର୍ ଫାଇଲ୍ |
வேலை,କାମ କର |
வேலை வழிகாட்டி,କାର୍ଯ୍ୟ ଗାଇଡ୍
பணி திட்டமிடுபவர்,କାର୍ଯ୍ୟ ସୂଚୀ
டிரான்ஸ்மிஷன் கண்ட்ரோல் புரோட்டோகால்/இன்டர்நெட் புரோட்டோகால் (TCP/IP),ଟ୍ରାନ୍ସମିସନ୍ କଣ୍ଟ୍ରୋଲ୍ ପ୍ରୋଟୋକଲ୍ / ଇଣ୍ଟରନେଟ୍ ପ୍ରୋଟୋକଲ୍ (TCP / IP)
வெட்டு அறுவை சிகிச்சை,କାଟିବା କାର୍ଯ୍ୟ
தொலைத்தொடர்பு,ଟେଲି ଯୋଗାଯୋଗ |
தொலைத்தொடர்பு,ଟେଲି ଯୋଗାଯୋଗ |
தொலை தொடர்பு,ଟେଲିକମ୍ |
தொலைதொடர்பு,ଟେଲି କନଫରେନ୍ସ |
"1. தந்தி, 2. தந்தி","1. ଟେଲିଗ୍ରାଫ୍, 2. ଟେଲିଗ୍ରାଫି |"
"1. டெலிமீட்டர், 2. டெலிமெட்ரி","1. ଟେଲିମିଟର, 2. ଟେଲିମେଟ୍ରି |"
"1.தொலைபேசி, 2.தொலைபேசி","1. ଟେଲିଫୋନ୍, 2. ଟେଲିଫୋନ୍"
தொலைபேசி,ଟେଲିଫୋନ୍ |
"1.டெலிபிரிண்டர், 2.டெலிபிரிண்டர்","1. ଟେଲିପ୍ରିଣ୍ଟର୍, 2. ଟେଲି ପ୍ରିଣ୍ଟର୍"
தொலைச் செயலாக்கம்,ଟେଲି ପ୍ରୋସେସିଂ |
"1. தூர்தர்ஷன், 2. தொலைக்காட்சி, 3. தூர்தர்ஷன்","1. ଦ୍ୱାରରଶନ୍, 2. ଟେଲିଭିଜନ, 3. ଦ୍ୱାରଦ୍ୱାର |"
டெலக்ஸ்,ଟେଲକ୍ସ |
"1.trap away, 2.telnet","1. ଟ୍ରାପ୍ ଦୂରରେ, 2. ଟେଲନେଟ୍ |"
"1.வெப்பம், 3.வெப்பநிலை","1. ଉତ୍ତାପ, 3. ତାପମାତ୍ରା"
"1. ஷேப் பிளேட், 2. டெம்ப்ளேட், 3. ரூபா","1. ଆକୃତି ପ୍ଲେଟ୍, 2. ଟେମ୍ପଲେଟ୍, 3. ଗ୍ରୁପ୍"
பத்தின் நிரப்பு,ଦଶର ସଂପନ୍ନ |
டெரா பைட்,ଟେରା ବାଇଟ୍ |
டெர்ரா ஃபாலோப்ஸ்,ଟେରା ପତିତପାବନ |
"1.எண்ட் பாயிண்டர், 2.டெர்மினல் கர்சர்","1. ଶେଷ ସୂଚକ, 2. ଟର୍ମିନାଲ୍ କର୍ସର୍ |"
"1.முடிவு முனை, 2.முனை முனை","1. ଶେଷ ନୋଡ୍, 2. ଟର୍ମିନାଲ୍ ନୋଡ୍ |"
முனைய சாளரம்,ଟର୍ମିନାଲ୍ ୱିଣ୍ଡୋ |
முடிவு,ସମାପ୍ତ
முப்படை,ତ୍ରି-ଆଧାର |
மூன்று அடிப்படை செயல்பாடு,ତିନୋଟି ବେସ୍ ଅପରେସନ୍ |
சோதனை,ପରୀକ୍ଷା
சோதனை கவரேஜ்,ପରୀକ୍ଷା କଭରେଜ୍ |
சோதனை செயல்படுத்தல்,ପରୀକ୍ଷା ନିଷ୍ପାଦନ
சோதனை தரவு,ପରୀକ୍ଷା ତଥ୍ୟ
"1.உரை, 2. படிப்பு பொருள்","1. ପାଠ, ୨। ଅଧ୍ୟୟନ ସାମଗ୍ରୀ |"
உரை பெட்டி,ଟେକ୍ସଟ୍ ବକ୍ସ
உரை கர்சர்,ପାଠ୍ୟ କର୍ସର୍ |
உரை திருத்தி,ପାଠ୍ୟ ସମ୍ପାଦକ |
உரை கோப்பு,ଟେକ୍ସଟ୍ ଫାଇଲ୍ |
பாடத்திட்டம்,ପାଠ୍ୟକ୍ରମ
உரை செயலாக்கம்,ପାଠ୍ୟ ପ୍ରକ୍ରିୟାକରଣ |
பேச்சு-உரை (TTS),ବାଣୀ-ପାଠ (TTS)
அமைப்பு மேப்பிங்,ଟେକ୍ସଚର୍ ମ୍ୟାପିଙ୍ଗ୍ |
"1.டி ஃபிளிப் ஃப்ளாப், 2.டி-பைனோமீட்டர்","1. ଟି ଫ୍ଲିପ୍ ଫ୍ଲପ୍, 2. ଟି-ବିନୋମିଟର |"
வெப்ப முத்திரை வெப்ப,ଥର୍ମାଲ୍ ସିଲ୍ ଥର୍ମାଲ୍ |
"1.Printer Thin Film Memory, 2.Thin Film Memory","1. ପ୍ରିଣ୍ଟର୍ ପତଳା ଚଳଚ୍ଚିତ୍ର ସ୍ମୃତି, 2. ଏହି ଚଳଚ୍ଚିତ୍ର ସ୍ମୃତି |"
(TFT) மெல்லிய பட டிரான்சிஸ்டர் (TFT),(TFT) ପତଳା ଚଳଚ୍ଚିତ୍ର ଟ୍ରାନଜିଷ୍ଟର (TFT)
"1.ஜெமிங், 2.ஹேஷிங்","1. ରତ୍ନ, 2. ହ୍ୟାସିଂ"
நூல் வளையல்,ଥ୍ରେଡ୍ ବଙ୍ଗଲ୍ |
த்ரெடிங்,ଥ୍ରେଡିଙ୍ଗ୍
"1.முக்கோண வலையமைப்பு, 2.முக்கோண வலையமைப்பு","1. ତ୍ରିପାକ୍ଷିକ ନେଟୱାର୍କ, 2. ତ୍ରିପାକ୍ଷିକ ନେଟୱାର୍କ |"
ஓட்டம் திறன்,ପ୍ରବାହ କ୍ଷମତା
நேரம் சிக்கலானது,ସମୟ ଜଟିଳତା |
நேரப் பிரிவு மல்டிபிளெக்சிங் (டிடிஎம்),ଟାଇମ୍ ଡିଭିଜନ୍ ମଲ୍ଟିପ୍ଲେସିଙ୍ଗ୍ (TDM)
கால அளவு,ସମୟ ସୀମା
அதே நேரத்தில்,ସେହି ସମୟରେ
"1. கால் மெஷின், 2. கால் மெஷின், 3. டைம் மெஷின்","1. କଲ୍ ମେସିନ୍, 2. କଲ୍ ମେସିନ୍, 3. ଟାଇମ୍ ମେସିନ୍ |"
நேரம் முடிந்தது,ସମୟ ସମାପ୍ତ
"1.அழைப்பு, 2.கால் அளவீடு","1. କାଲୋକେସନ୍, 2. କାଲ୍ କ୍ୱାଣ୍ଟାଇଜେସନ୍ |"
நேரத் தொடர்,ସମୟ କ୍ରମ |
"1. நேரப் பிரிவு, 2. நேரம் பகிர்வு","1. ସମୟ ବିଭାଜନ, ୨। ସମୟ ବାଣ୍ଟିବା |"
நேர பகிர்வு அமைப்பு,ସମୟ ବଣ୍ଟନ ପ୍ରଣାଳୀ |
அழைப்பு படி,କଲ୍ ଷ୍ଟେପ୍ |
நேர வரைபடம்,ସମୟ ଚିତ୍ର
பாத்திரம்,ବର୍ଣ୍ଣ
மாற்று,ଟୋଗଲ୍ କରନ୍ତୁ |
மாற்று நகர்வு,ଘୁଞ୍ଚାଇବା
"1. சின்னம், 2. சின்னம்","1.ସାଇମ୍ବଲ୍, 2. ଟୋକେନ୍"
டோக்கன் பஸ்,ଟୋକେନ୍ ବସ୍ |
டோக்கன் பஸ்,ଟୋକେନ୍ ବସ୍ |
டோக்கன் பஸ் நெட்வொர்க்,ଟୋକେନ୍ ବସ୍ ନେଟୱାର୍କ |
"1.சின்ன வளையம், 2.சின்ன வளையம்","1. ପ୍ରତୀକ ରିଙ୍ଗ, 2. ପ୍ରତୀକ ରିଙ୍ଗ |"
டோக்கன் பேச்சுவார்த்தை,ଟୋକନ୍ ବୁ ation ାମଣା |
"1.கருவிகள், 2.கருவிகள்","1. ଟୁଲ୍, 2. ଟୁଲ୍"
மேல்-கால்,ଉପର ପାଦ |
மேல் கால் வடிவமைப்பு,ଉପର ପାଦ ଡିଜାଇନ୍ |
"1. ஆணி முகடு கட்டமைப்பு, 2. கீழே இழுக்கவும்","1. ନେଲ ରିଜ୍ ବିନ୍ୟାସ, 2. ତଳକୁ ଟାଣ |"
"1. இடம், 2. இருப்பிட அறிவியல்","1. ଅବସ୍ଥାନ, 2. ଅବସ୍ଥାନ ବିଜ୍ଞାନ |"
தொடு பட்டைகள்,ଟଚ୍ ପ୍ୟାଡ୍ |
தொடு திரை,ଟଚ୍ ସ୍କ୍ରିନ୍
"1.குறி, 2.குறி, 3.தேடுதல்","1. ମାର୍କ, 2. ମାର୍କ, 3. ଟ୍ରେସିଂ"
தடமறிதல்,ଅନୁସନ୍ଧାନ
"1.வழி, 2.பாதை, 3.கசிவு","1. ୱେ, 2. ପଥ, 3. ଲିକ୍ |"
"1.டிராக் டிஸ்க், 2.பாத் டிஸ்க்","1. ଟ୍ରାକ୍ ଡିସ୍କ, 2. ପଥ ଡିସ୍କ |"
பாதை நாடா,ପଥ ଟେପ୍ |
"1.பின்தொடர், 2.பின்தொடர்","1. ଅନୁସରଣ, 2. ଅନୁସରଣ"
"1. பின்பற்றவும், 2. பின்பற்றவும்","1. ଅନୁସରଣ କରନ୍ତୁ, 2. ଅନୁସରଣ କରନ୍ତୁ |"
பாதை,ପଥ
"1. பரிவர்த்தனை, 2. ஒப்பந்தம், 3. பரிவர்த்தனை, 4. பரிமாற்றம்","1. ଟ୍ରାନସାକସନ୍, 2. ଡିଲ୍, 3. ଟ୍ରାନ୍ସକ୍ସନ୍, 4. ଏକ୍ସଚେଞ୍ଜ୍"
"1. ஒப்பந்தக் கோப்பு, 2. செயல்பாட்டுக் கோப்பு","1. ଡିଲ୍ ଫାଇଲ୍, 2. କାର୍ଯ୍ୟକଳାପ ଫାଇଲ୍ |"
"1.பரிவர்த்தனை ஆவணம், 2.பரிவர்த்தனை பதிவு","1. ଟ୍ରାନ୍ସଜେକ୍ସନ୍ ଡକ୍ୟୁମେଣ୍ଟ୍, 2. ଟ୍ରାନ୍ସଜେକ୍ସନ୍ ଲଗ୍ |"
"1. ஒலிபெயர்ப்பு, 2. ஒலிபெயர்ப்பு","1. ଟ୍ରାନ୍ସକ୍ରିପସନ୍, 2. ଟ୍ରାନ୍ସଲିଟ୍ରେଟ୍ |"
மின்மாற்றி,ଟ୍ରାନ୍ସଡ୍ୟୁସର
பரிமாற்ற விகிதம்,ସ୍ଥାନାନ୍ତର ହାର
பரிமாற்ற நேரம்,ସ୍ଥାନାନ୍ତର ସମୟ
மாற்றம்,ରୂପାନ୍ତର
தற்காலிக பிழை,କ୍ଷଣିକ ତ୍ରୁଟି |
நிலைமாற்ற காலம்,ସଂକ୍ରମଣ ଅବଧି
"1. மாற்றம், 2. சங்கிராந்தி","1. ସଂକ୍ରମଣ, 2. ସଲଷ୍ଟାଇସ୍ |"
தொற்றும் தன்மை கொண்டது,ସଂକ୍ରାମକ
நோய்த்தொற்றுக்கு உள்ளானவர்,ସଂକ୍ରମିତ
"1.மொழிபெயர்ப்பு, 2.மொழிபெயர்ப்பு, 3.விளக்கம்","1. ଅନୁବାଦ, 2. ଅନୁବାଦ, 3. ବ୍ୟାଖ୍ୟା"
"1. பரிமாற்றம், கடத்துதல், 2. கடத்துதல்","1. ପ୍ରସାରଣ, ପ୍ରସାରଣ, 2. ପ୍ରସାରଣ |"
டிரான்ஸ்மிஷன் கண்ட்ரோல் புரோட்டோகால் (TCP),ଯୋଗାଯୋଗ ନିୟନ୍ତ୍ରଣ ପ୍ରୋଟୋକଲ୍ (TCP)
"1. டிரான்ஸ்மிஷன் லைன், 2. டிரான்ஸ்மிஷன் லைன்","1. ଟ୍ରାନ୍ସମିସନ୍ ଲାଇନ୍, 2. ଟ୍ରାନ୍ସମିସନ୍ ଲାଇନ୍ |"
டிரான்ஸ்மிட்டர்,ଟ୍ରାନ୍ସମିଟର
வெளிப்படைத்தன்மை,ସ୍ୱଚ୍ଛତା
டிரான்ஸ்பாண்டர்,ଟ୍ରାନ୍ସପଣ୍ଡର |
"1.போக்குவரத்து, 2. பின்னடைவு","1. ଟ୍ରାନ୍ସପୋର୍ଟ, 2. ରେଗ୍ରେସନ୍"
இடமாற்றம்,ସ୍ଥାନାନ୍ତରଣ
டிரான்ஸ்பியூட்டர்,ଟ୍ରାନ୍ସପ୍ୟୁଟର
"1.டிரான்ஸ்மிட் ரிசீவர், 2.டிரான்ஸ் ரிசீவர்","1. ଟ୍ରାନ୍ସମିସନ୍ ରିସିଭର୍, 2. ଟ୍ରାନ୍ସ ରିସିଭର୍ |"
"1. பொறி, 2. பொறி, 3. பிடி","1. ଜାଲ, 2. ଜାଲ, 3. ଧରିବା |"
சுழற்சி,ଘୂର୍ଣ୍ଣନ
மரம் (மாற்றம்),ବୃକ୍ଷ (ସଂକ୍ରମଣ)
மரம் நெட்வொர்க்,ବୃକ୍ଷ ନେଟୱାର୍କ |
துணை சுற்று,ସହାୟକ ସର୍କିଟ |
அற்பமான வரைபடம்,କ୍ଷୁଦ୍ର ଚିତ୍ର
பழுது நீக்கும்,ସମସ୍ୟା ନିବାଋଣ
அகற்றி,ଚିରିଦେଲା |
உண்மை அட்டவணை,ସତ୍ୟ ସାରଣୀ
"1. ட்யூனர், 2. ட்யூனர், 3. ட்யூனர்","1. ଟ୍ୟୁନର୍, 2. ଟ୍ୟୁନର୍, 3. ଟ୍ୟୁନର୍ |"
"1. சுரங்கப்பாதை, 2. சுரங்கப்பாதை","1. ଟନେଲିଂ, 2. ଟନେଲିଂ |"
"1. சரிசெய்தல், 2. ட்யூனிங், 3. டியூனிங்","1. ଆଡଜଷ୍ଟମେଣ୍ଟ୍, 2. ଟ୍ୟୁନିଂ, 3. ଟ୍ୟୁନିଂ"
tuple,ଟୁପଲ୍ |
டர்போ பாஸ்கல்,ଟର୍ବୋ ପାସ୍କାଲ୍ |
டூரிங் இயந்திரம்,ଟୁରିଂ ମେସିନ୍ |
திரும்பும் நேரம்,ଘୂର୍ଣ୍ଣନ ସମୟ |
திருப்பு ஆவணம்,ଟର୍ଣ୍ଣାରାଉଣ୍ଡ୍ ଡକ୍ୟୁମେଣ୍ଟ୍ |
திருப்பு வரிசை,କ୍ରମ ଟର୍ନ କରନ୍ତୁ |
ஜோடி கேபிள்,ଦମ୍ପତି କେବୁଲ୍ |
"1. தலைகீழ் ஜோடி, 2. தலைகீழ் ஜோடி","1. ଓଲଟା ଯୋଡି, 2. ଓଲଟା ଯୋଡି |"
இரட்டை பாஸ் நினைவூட்டல்,ଡବଲ୍ ପାସ୍ ରିମାଇଣ୍ଡର୍ |
இரண்டின் நிரப்பு,ଦୁଇଟିର ସଂପନ୍ନ |
வகை,ଟାଇପ୍ କରନ୍ତୁ |
"1.வகை முகம், 2. பாத்திரம்","1. ପ୍ରକାର ଚେହେରା, 2. ଚରିତ୍ର |"
அச்சுக்கலை மேல்,ଟାଇପୋଗ୍ରାଫିକ୍ ଟପ୍ |
அச்சுப்பொறி சக்கரம்,ପ୍ରିଣ୍ଟର୍ ଚକ |
தட்டச்சு,ଟାଇପିଂ
தடையில்லா சக்தி ஆதாரம்,ନିରବଚ୍ଛିନ୍ନ ଶକ୍ତି ଉତ୍ସ |
"1. ஒற்றை செயல்பாடு, 2. ஒரு பகுதி அமைப்பு","1. ଏକକ ଅପରେସନ୍, 2. ଏକ-ଭାଗ ସିଷ୍ଟମ୍ |"
ஒற்றை செயல்பாடு,ଏକକ ଅପରେସନ୍
"1.ஒற்றை இயக்குபவர், 2.ஒற்றை இயக்குபவர்","1. ସିଙ୍ଗଲ୍ ଅପରେଟର୍, 2. ସିଙ୍ଗଲ୍ ଅପରେଟର୍ |"
நிச்சயமற்ற தன்மை,ଅନିଶ୍ଚିତତା |
தடையற்ற அறிக்கை,ଅବରୋଧିତ ବିବୃତ୍ତି |
கணக்கிட முடியாத,ଅଗଣିତ
வெளிக்கொணரப்பட்டது,ଉନ୍ମୋଚନ
தீர்மானமற்ற,ନିର୍ଣ୍ଣୟ
வரையறுக்கப்படாத,ଅଜ୍ଞାତ
வரையறுக்கப்படாத பதிவு,ଅଜ୍ଞାତ ରେକର୍ଡ |
அழித்தல்,ବିନାଶ
"1. வற்புறுத்தல், 2. ஒருங்கிணைப்பாளர், 3, ஒருங்கிணைப்பாளர்","1. ବାଧ୍ୟବାଧକତା, 2. ସଂଯୋଜକ, 3, ସଂଯୋଜକ |"
குறிப்பிடப்படாத,ନିର୍ଦ୍ଦିଷ୍ଟ
"1.குறிப்பிடப்படாத வரைபடம், 2.குறிப்பிடப்படாத வரைபடம்","1. ନିର୍ଦ୍ଦିଷ୍ଟ ଗ୍ରାଫ୍, 2. ନିର୍ଦ୍ଦିଷ୍ଟ ଗ୍ରାଫ୍ |"
அதே திசையில் சேவை நேரம்,ସମାନ ଦିଗ ସେବା ସମୟ |
ரத்து செய்,ରଦ୍ଦ କରନ୍ତୁ |
"1.வடிவமைக்கப்படாத வட்டு, 2. வடிவமைக்கப்படாத வட்டு","1. ଅସଂଯୁକ୍ତ ଡିସ୍କ, 2. ଅସଂଯୁକ୍ତ ଡିସ୍କ |"
விவரணையாக்கம்,ମ୍ୟାପିଂ
"1.யூனிகோட், 2.ஒற்றை குறியீடு","1. ୟୁନିକୋଡ୍, 2. ସିଙ୍ଗଲ୍ କୋଡ୍ |"
குறிப்பிடப்படாத மரம்,ନିର୍ଦ୍ଦିଷ୍ଟ ଗଛ |
