Hindi,English
परिमेय संख्या क्षेत्र,rational number field
परिमेय संक्रिया,rational operation
अनपातु परीक्षण,ratio test
"असंंसाधित दत्त, यथा प्राप्त उपात्त",raw data
" रश्मि, किरण , पख-अर , रे, शंकुश  , अर्धरेखा , अर",ray
किरण सदिश,ray vector
वास्तविक,real
वास्तविक अक्ष,real axis
वास्तविक सांतत्यक,real continuum
वास्तविक रेखा,real line
वास्तविक रैखिक सदिश समष्टि,real linear vector space
वास्तविक आव्यूह,real matrix
वास्तविक संख्या,real number
वास्तविक संख्या क्षेत्र,real number field
वास्तविक भाग,real part
वास्तविकबहुपद,real polynomial
वास्तविक द्विघाती,real quadratic
वास्तविक मलू,real root
वास्तविक समष्टि,real space
वास्तविक काल प्रणाली,real time system
वास्तविक मान फलन,real valued function
वास्तविक चर,real variable
वास्तविक सदिश समष्टि,real vector space
"व्युत्क्रम, अन्योन्य, पारस्परिक",reciprocal
व्युत्क्रम आव्यूह,reciprocal matrix
आयत,rectangle
"आयताकार, समकोणिक, समकोणीय",rectangular
आयताकार सारणी,rectangular array
"समकोणिक अक्ष, समकोणिक निर्देशाक्ष",rectangular axis
आयतीय घनत्व फलन,rectangular density function
समकोणीय अतिपरवलय,rectangular hyperbola
आयताकार आव्यूह,rectangular matrix
"आयतफलकरी   समांतरषट्फलक, समकोणिक   समांतरषट्फलक",rectangular parellelopiped   (cuboid)
चापकलनीय वक्र,rectifiable curve
पुनरावृत्ति  सूत्र,recurrence formula
आवर्त दशमलव,recurring decimal
प्रतिवर्तन सूत्र,recursion formula
समानीत सोपानक रूप,reduced echelon form
असंगनत प्रदर्शन,reductio-ad-absurdum
"लघकरण सूत्र, समानयन सूत्र",reduction formula
"संदर्भ रेखा, निर्देश रेखा",reference line
निर्देश बिंदु संदर्भ बिंदु,reference point
परावर्तित तरंग,reflected wave
परावर्तन,reflection
स्वतुल्य नियम,reflexive law
अभिसरण प्रदेश,region of convergence
अपसरण प्रदेश,region of divergence
समाकलन प्रदेश,region of integration
समाश्रयण विश्लेषण,regression analysis
समाश्रयण वक्र,regression curve
समाश्रयण समीकरण,regression equation
समाश्रयण रेखा,regression line
समाश्रयण निदर्श,regression model
नियमित वक्र,regular curve
सम षट्भजु,regular hexagon
नियमित आव्यूह,regular matrix
सम चतुष्फलक,regular tetrahedron
सापेक्ष पूरक,relative complement
आपेक्षिक उच्चतम,relative maximum
आपेक्षिक निम्नतम,relative minimum
आपेक्षिक प्रायिकता,relative probability (conditional probability)
आपेक्षिक वेग,relative velocity
" आपेक्षिकता, रिलेटिविटी , आपेक्षिकी",Relativity
आपेक्षिकता सिद्धांत,relativity theory
विश्वसनीयता,reliability
विश्वसनीयता समस्या,reliability problem
अवशेष पद,remainder term
शेषफल-प्रमेय,remainder theorem
पुऩरावृृत्त सीमा,repeated limit
पुऩरावृृत्त रीमान-समाकल,repeated Riemann integral
निरूपण,representation
"अवशिष्ट, अवशेष",Residue
अनंतक पर अवशेष,residue at a pole
" वियोजन , खंडन   , विभेदन",resolution
बल-वियोजन,resolution of forces
वेग-वियोजन,resolution of velocities
" परिणामी , निराकरण फल",resultant
परिणामी बल,resultant force
परिणामी सदिश,resultant vector
संशोधित एकल प्रविधि,revised simplex technique
समचतुर्भुज,rhombus
रीमान-समाकल,Riemann integral
"समकोण, लम्बकोण",right angle
समकोण त्रिभुज,right angled triangle
लंब वृत्तीय शंकु,right circular cone
दक्षिण सहसमुच्चय,right coset
लंबवृत्तीय बेलन,right cylinder
दक्षिणावर्ती,right handed
दक्षिण प्रतिलोम,right inverse
"परिशुद्ध प्रमाण, परिशुद्ध उपपत्ति",rigorous proof
"वलय, रिंग",ring
पूर्णांक वलय,ring of integers
R-समाकलनीय,R-integrable
"मूल, जड़",root
वर्ग-माध्य मूल,root mean square
बहुपद का मूल,root of a polynomial
" घूर्णन , आवर्तन",rotation
निकटन त्रुटि,rounding error
पंक्ति,row
पंक्ति-स्तंभ गुणन,row-by-column multiplication
पंक्ति तुल्यता,row equivalence
पंक्ति आव्यूह,row matrix
पंक्ति कोटि,row rank
पल्याण बिंदु,saddle point
"प्रतिदर्श, नमूना",sample
प्रतिदर्श माध्य,sample means
प्रतिदर्श बिंदु,sample point
प्रतिदर्श आमाप,sample size
प्रतिदर्श समष्टि,sample space
प्रतिदर्श-मानक-विचलन,sample standard deviation
प्रतिदर्श सर्वेक्षण,sample survey
प्रतिदर्श प्रसरण,sample variance
" प्रतिदर्शी (वि.) , प्रतिचयन (सं.)",sampling
प्रतिदर्शी बंटन,sampling distribution
प्रतिचयन-त्रुटि,sampling error
प्रतिचयन-अंतराल,sampling interval
प्रतिचयन विधि,sampling method
प्रतिचयन सिद्धांत,sampling theory
प्रतिस्थापन सहित प्रतिचयन,sampling with replacement
"अदिश, स्केलर",scalar
अदिश क्षेत्र,scalar field
अदिश आव्यूह,scalar matrix
अदिश गुणज,scalar multiple
अदिश गुणन,scalar multiplication
अदिश गुणनफल,scalar product
अदिश राशि,scalar quantity
अदिश त्रिक गुणनफल,scalar triple product
विषमबाहु त्रिभुज,scelene triangle
प्रकीर्ण आरेख,scattered diagram
श्रोडिन्गर समीकरण,Schrodinger equation
"ऋतुनिष्ठ उच्चावचन, मौसमी उतार-चढ़ाव",seasonal fluctuation
" छेदक, छेदक रेखा , सीकेन्ट, व्युत्क्रम कोटिज्या",secant
छेदिका विधि,secant method
द्वितीय,second derivative
द्वितीय क्रम (द्वितीय प्रकार का),second order
" अनुभाग, खंड , परिच्छेद, काट, सेक्शन",section
"अवखंड, त्रिज्यखंड, सेक्टर",sector
वक्र खंड,segment of a curve
स्वसंलग्नन,self — adjoint
स्वसंलग्न संकारक,self adjoint operator
स्वसंयुग्मी,self — conjugate
अर्धाक्ष,semiaxis
अर्धवृत्त,semicircle
सामिनिश्चित मैट्रिक्स,semi - definite matrix
सामिनिश्चित द्विघाती,semi - definite quadratic form
सामिसमुह,semigroup
अर्ध अंतराल,semi - interval
अर्थ दीर्घ अक्ष,semi major axis
अर्ध लघु अक्ष,semi minor axis
पृथक्करणीय बहुपद,separable polynomial
चर पृथक्करण,separation of variables
अनुक्रम,sequence
अनुक्रमण सिद्धांत,sequencing theory
आनुक्रमिक विश्लेषण,sequential analysis
आनुक्रमिक प्रतिचयन,sequential sampling
श्रेणीगत सहसंबंध,serial correlation
" श्रेणी , माला , सीरीज",series
" समुच्चय , पवन दिशा, धारा दिशा , जम जाना, जमाना (क्रि.)",set
सेक्सटैन्ट,sextant
शेवहार्ट नियंत्रण चार्ट,Shewhart control charts
" चिह्न , राशि",sign
आव्यूह का चिन्हक,signature of a matrix
द्विघाती समघात का चिन्हक,signature of quadratic form
सचिन्ह संख्या,signed number
सार्थकता स्तर,significance level
सार्थकता परीक्षण,significance test
सार्थक अंक,significant digit
चिन्ह परीक्षण,sign test
चिन्ह फलन,signum function
समरूप दीर्घवृत्त,similar ellipses
समरूप आकृति,similar figures
" सादृश्य , समरूपता",similarity
समरूप आव्यूह,similar matrices
सरल संवृत वक्र,simple closed curve
सरल सहसंबंध,simple correlation
सरल आवर्त गति,simple harmonic motion
सरल यादृच्छिक प्रतिचयन,simple random sampling
"प्रसमुच्चय, सिम्पलेक्स, एकमुखी, सरल",simplex
एकधा कलनविधि,simplex algorithm
एकधा सारणी,simplex tableau
सिम्प्सन का एक-तिहाई नियम,Simpson's one - third rule
अनुकार प्रविधि,simulation technique
युगपत अवकल समीकरण ,simultaneous differential equations
युगपत समीकरण,simultaneous equations
"साइन, ज्या",sine
"साइन वक्र, ज्या वक्र",sine curve
एकल,singleton
एकमानी फलन,single valued function
विचित्र समाकल,singular integral
"विचित्रता, वैचित्र्य",singularity
अव्युत्क्रमणीय मैट्रिक्स,singular matrix
विचित्र हल,singular solution
प्रतिदर्श आमाप,size of sample
विषम बंटन,skewed distribution
विषम हर्मिटीय आव्यूह,skew-Hermitian matrix
वैषम्य,skewness
विषम सममित आव्यूह,skew symmetric matrix
न्यूनतापूरक चर,slack variable
"ढलान, ढाल, प्रवणता",slope
ढाल प्रवणता,slope gradient
"लघुकोष्ठक, लघु बंधनी",small brackets
निष्कोण वक्र,smooth curve
मसृण फलन,smooth function
सौर परिवार,smoothing of time series
,solar system
परिनालिकीय सदिश,solenoidal vector
" ठोस, पिंड , घनाकृति",solid
"घन ज्यामिति, त्रिविम ज्यामिति",solid geometry
" हल , साधन",solution
श्रेणी रूप हल,solution in series
हल आव्यूह,solution matrix
त्रिभुज का हल,solution of a triangle
हल समष्टि,solution space
सोनाइन बहुपद,Sonine polynomial
" आकाश, अंतरिक्ष, दिकस्थान, अवकाश , समष्टि",space
आकाश वक्र,space curve
जनक समुच्चय,spanning set
स्थानीय सहसंबंध चित्र,spatial correlogram
विशिष्ट रैखिक समूह,special linear group
विशिष्ट लांबिक समूह,special orthogonal group
"विशिष्ट घनत्व, आपेक्षिक घनत्व",specific gravity
मानावल्लीय प्रतिचित्रण प्रमेय,spectral mapping theorem
फलन की मानावली ,spectrum of a function
"गोला, गोलक",sphere
गोलीय निर्देशांक प्रणाली,spherical coordinate system
गोलीय धुवीय निर्देशांक,spherical polar coordinate
गोलीय त्रिभुज,spherical triangle
गोलीय त्रिकोणमिति,spherical trigonometry
सर्पिल,spiral
" वर्ग , स्कवेयर",square
"गुरुकोष्ठक, गुरुबंधनी",square brackets
वर्ग समाकलनीय,square integrable
वर्ग आव्यूह,square matrix
वर्गमूल,square root
प्रतिचयन का चरण,stage of sampling
सोपान-फलन,staircase function
मानक विचलन,standard deviation
मानक आंतर गुणनफल,standard inner product
साम्यावस्था,state of equilibrium
स्तब्ध वक्र,stationary curve
स्तब्ध बिंदु,stationary point
स्तब्ध मान,stationary value
"प्रतिदर्शज, आंकड़ा",statistic
सांख्यिकीय,statistical
सांख्यिकीय आंकड़े,statistical data
सांख्यिकीय बंटन,statistical distribution
सांख्यिकीय परिकल्पना,statistical hypothesis
सांख्यिकीय अनुमिति,statistical inference
सांख्यिकीय निदर्श,statistical model
सांख्यिकीय समष्टि,statistical population
सांख्यिकीय गुणता-नियंत्रण ,statistical quality control
" सांख्यिकी , आंकड़े",statistics
"अपरिवर्ती, अचर, स्थिर, स्थायी",steady
स्थायी अवस्था हल,steady state solution
अधिक प्रवण आरोह,steep ascent (of a curve)
प्रवणतम-आरोहण अभिकल्पना,steepest ascent design
प्रवणतम अवरोहण,steepest descent
"पग-फलन, सोपान फल्लनन",step function
स्टर्लिंग श्रेणी,Stirling series
"स्टोकैस्टिक, प्रसंभाव्य",stochastic
प्रसंभाव्य आव्यूह,stochastic matrix
प्रसंभाव्य निदर्श,stochastic model
प्रसंभाव्य प्रोग्रामन,stochastic programming
प्रसंभाव्य चर,stochastic variable
स्टोक्स प्रमेय,Stokes’ theorem
"सीधी रेखा, ऋजु रेखा, सरल रेखा",straight line
"स्तरी चार्ट, पट्टीदार चार्ट",strata chart
" स्तरण , स्तरविन्यास",stratification
स्तरित प्रतिचयन,stratified sampling
"प्रवाह-रेखा, धारा-रेखा",stream-line
प्रतिबल,stress
दृढ़तः अवमुख फलन,strictly convex function
निरंतर हृासमान,strictly decreasing
निरंतर वर्धमान,strictly increasing
निरंतर एकदिष्ट फलन,strictly monotonic function
स्टूडैन्ट परीक्षण (स्टूडेन्ट 't' परीक्षण),"Student's test (Student's ""t"" test)"
उपसंग्रह,sub-collection
अव-सारणिक,sub determinant
उपक्षेत्र,subfield
"उपवर्ग, उपसमृूह, उपग्रुप",subgroup
उपांतराल,sub-interval
"उपमैट्रिक्स, उपाव्यूह",submatrix
"पादांक, पादाक्षर, पादलिपि",subscript
उपानुक्रम,subsequence
उपसमुच्चय,subset
उपसमष्टि,subspace
प्रतिस्थापन,substitution
अधः स्पर्शी,subtangent
"कक्षांतरित करना, अंतरित करना",subtend
"घटाना, व्यवकलन करना",subtract
"व्यवकलन, घटाना",subtraction
उत्तरोत्तर,successive
उत्तरोत्तर अवकलन,successive differentiation
उत्तरोत्तर समाकलन,successive integration
परवर्ती,successor
अनुलग्न,suffix
" योगफल, जोड़, संकलन फल , धनराशि",sum
योग फलन,sum function
संकलनीय,summable
योगखंड,summand
संकलन,summation
संकलन-परिपाटी,summation convention
संकलन सूत्र,summation formula
श्रेणी-संकलन,summation of series
संकलन चिन्ह,summation sign
अनंत तक योग,sum to infinity
"मूर्धांक, मूर्धाक्षर",superscript
अधिसमुच्चय,superset
पराध्वनिक प्रवाह,supersonic flow
संपूरक कोण,supplementary angle
आलंबक ऊनविम समतल,supporting hyperplane
फलन का आलंब,support of function
"कल्पना करना, मान लेना",suppose
उच्चक,supremum
करणी,surd
" पृष्ठ , बहिर्तल , सतह, धरातल",surface
पृष्ठीय श्रेत्रफल,surface area
पृष्ठ-समाकल,surface integral
आच्छादन,surjection
आच्छादी,surjective
आच्छादी प्रतिचित्र,surjective map
प्रतीक,symbol
प्रतीकात्मक तर्क,symbolic logic
प्रतीकात्मक निदर्श,symbolic model
सममित,symmetric
सममितीय,symmetrical
"सममित सारणिक, सममित डिटर्मिनन्ट",symmetric determinant
सममित अंतर,symmetric difference
सममित मैट्रिक्सि,symmetric matrix
"तंत्र विश्लेषण, प्रणाली विश्लेषण",system analysis
क्रमबद्ध प्रतिचयन,systematic sampling
"सारणी, टेबल",table
"टेब्लो, सारणी",tableau
समाकल सारणी,table of integrals
"सारणीबद्ध, सपाट",tabular
सारणीबद्ध फार्म,tabular form
"सारणीबद्ध लघुगणक, सारणीबद्ध लॉगेरिथ्म",tabular logarithm
सारणीबद्ध करना,tabulate
सारणीबद्ध मान,tabulated value
सारणीयन,tabulation
" सारणित्र, सारणी यंत्र , सारणीयक",tabulator
"पुच्छ, पूँछ",tail
पुच्छ क्षेत्र (बंटन का),tail area (of distribution)
स्पर्शिता,tangency
" स्पर्श रेखा , स्पर्शी , स्पर्शज्या, टैन्जैंट",tangent
स्पर्श ऊनविम समतल,tangent hyperplane
"स्पर्शीय, स्पर्श रेखीय",tangential
स्पर्श रेखीय घटक,tangential component
स्पर्श रेखीय काट,tangential section
स्पर्श रेखा,tangent line
"स्पर्श तल, स्पर्श समतल",tangent plane
स्पर्शी समष्टि,tangent space
टेप पंच,tape punch
टेप पठित्र,tape reader
टाउबरी प्रमेय,Tauberian theorem
टेलर प्रमेय,Taylor's theorem
शेबीशेव दूरीक,Tchebychev metric
t-बंटन,t-distribution
अंतःसर्पी श्रेणी,telescopic series
कालिक निर्देशांक,temporal coordinates
कालिक संबंध,temporal relationship
कालिक चर,temporal variable
तनन-सामर्थ्य,tensile strength
"प्रदिश, टेन्सर",tensor
प्रदिश विश्लेषण,tensor analysis
प्रदिश गुणनफल,tensor product
अस्थायी संरूपण,tentative formulation
पद,term
अंत्य प्रतिबंध,terminal condition
अंतिम वेग गोता,terminal velocity dive
सांत दशमलव,terminating decimal
पद मान,term values
पदशः अवकलन,termwise differentiation
पदशः समाकलन,termwise integration
"त्रिअंगी, त्रिआधारी",ternary
परीक्षण,test
प्रसरण समांगता का परीक्षण,test for homogeneity of variances
परीक्षण फलन,test function
परिकल्पना-परीक्षण,test of hypothesis
सार्थकता-परीक्षण,test of significance
परीक्षण प्रतिदर्शज,test statistics
चतुष्फलकीय,tetrahedral
चतुष्फलकीय कोण,tetrahedral angle
चतुष्फलक,tetrahedron
प्रमेय,theorem
अवशेष-प्रमेय,theorem of residues
सैद्धांतिक माँग फलन,theoretical demand function
सैद्धांतिक असंतत बंटन,theoretical discrete distribution
सैद्धांतिक त्रुटि,theoretical error
सैद्धांतिक समंजन,theoretical fit
सैद्धांतिक संरूपण,theoretical formulation
सैद्धांतिक बारंबारता,theoretical frequency
"सैद्धांततः, सिद्धांत रूप से",theoretically
सैद्धांतिक निदर्श,theoretical model
सैद्धांतिक निरूपण,theoretical treatment
समीकरण सिद्धांत,theory of equations
त्रुटि सिद्धांत,theory of errors
आकलन सिद्धांत,theory of estimation
फलन सिद्धांत,theory of functions
खेल सिद्धांत,theory of games
गुरुत्वाकर्षण-सिद्धांत,theory of gravitation
सूचना सिद्धांत,theory of information
प्रतिस्थापन सिद्धांत,theory of replacement (= theory of failure)
समुच्चय-सिद्धांत,theory of sets
पंक्ति सिद्धांत,theory of waiting lines(= queuing theory)
तरंग सिद्धांत,theory of waves
ऊष्मागतिक,Thermodynamic
पेच की चूड़ी,thread of a screw
त्रिविम,three dimensional
त्रिविम सदिश विश्लेषण,three dimensional vector analysis
त्रिधा वर्गीकरण,three-way classification
"प्रक्षेप, पात",throw
" प्रणोद , क्षेप",thrust
"समय, काल, अवधि",time
काल-अक्ष,time axis
कालाश्रितता,time dependence
कालाश्रित संरचक समीकरण,time-dependent constitutive equation
कालाश्रित प्रक्रिया,time-dependent process
समय-निरपेक्ष पद,time-independent term
काल अंतराल,time interval
काल श्रेणी,time series
काल-श्रेणी विश्लेषण,time series analysis
काल श्रेणी न्यास,time series data
कालभागी तंत्र,time sharing system
"सहयता, सहन",tolerance
सहयता अंतराल,tolerance interval
सहय तल,tolerance level
"सहयता सीमा, सहन सीमा",tolerance limit
सांस्थितिक,topological
सांस्थितिक द्वैत,topological dual
सांस्थितिक समूह,topological group
सांस्थितिक तुल्याकारिता,topological isomorphism
सांस्थितिक रैखिक समष्टि,topological linear space
सांस्थितिकतः,topologically
सांस्थितिक प्रतिचित्रण,topological mapping
सांस्थितिक गुणधर्म,topological property
सांस्थितिक समष्टि,topological space
सांस्थितिक सदिश समष्टि,topological vector space
"संस्थिति-विज्ञान, सांस्थितिकी",topology
"मरोड़, विमोटन, ऐंठन",torsion
"वृत्तज ठोस-वलय, टोरस",torus
"जोड़, योग (स.), संपूर्ण, पूर्ण (वि.)",total
संपूर्ण अवकलज,total derivative
संपूर्ण अवकल,total differential
संपूर्ण अवकल समीकरण,total differential equation
संपूर्ण निरीक्षण,total inspection
संपूर्णतया परिबद्ध,totally bounded
संपूर्णतया क्रमित समुच्चय,totally ordered set
संपूर्ण क्रमीकरण,total ordering
" अनुरेख, अनुरेखण (सं.) , संछेद (सं.), अनुरेखण करना (वि.)",trace
आव्यूह का अनुरेख,trace of matrix
"अनुरेखण, अक्स अंकन",tracing
विनियम फलन,trade off function
" प्रक्षेप-पथ, प्रपथ , संछेदी",trajectory
अबीजीय,transcendental
अबीजीय समीकरण,transcendental equation
अबीजीय फलन,transcendental function
अबीजीय संख्या,transcendental number
"स्थानांतरण, अंतरण",transfer
अंतरित फलन,transfer function
परिमितातीत आगमन,transfinite induction
परिमितातीत संख्या,transfinite number
रूपांतर,transform
रूपांतरण-सूत्र,transformation formula
रूपांतरण आव्यूह,transformation matrix
निर्देशांकों का रूपांतरण,transformation of coordinates
रूपांतरित फलन,transformed function
रूपांतरित आव्यूह,transformed matrix
पोत-परिवहन समस्या,transshipment problem
क्षणिक आचरण,transient behaviour
क्षणिक हल,transient solution
संक्रमण,transition
संक्रमण आव्यूह,transition matrix
संक्रामक,transitive
संक्रमण-नियम,transitive law
संक्रामक संबंध,transitive relation
संक्रामिता,transitivity
संक्रामिता-समुच्चय,transitivity set
स्थानांतरण,translation
परिवहन लागत,transportation cost
परिवहन समस्या,transportation problem
परिवहन काल,transportation time
अभिगमन-समीकरण,transport equation
परिवर्तित आव्यूह,transposed matrix
आव्यूह-परिवर्त,transpose of a matrix
पक्षांतरण,transposition
अनुप्रस्थता,transversality
अनुप्रस्थता प्रतिबंध,transversality condition
"अनुप्रस्थ, आड़ा",transverse
अनुप्रस्थ गति,transverse motion
"समलंब, ट्रैपीजियम",trapezium
समलंबाभ,trapezoid
समलंब-प्रिज्म,trapezoidal prism
" प्रशोधन , उपचार",treatment
वृक्षारेख,tree diagram
"प्रवृत्ति, उपनति",trend
उपनति रेखा,trend line
उपनति मान,trend value
त्रयक,triadic
" जाँच, परख , अभिप्रयोग",trial
अभिप्रायोगिक फलन,trial function
"त्रिभुज, त्रिकोण",triangle
त्रिभुज असमिका,triangle inequality
वेग-त्रिभुज,triangle of velocity
त्रिभुज-प्रतीक,triangle symbol
त्रिभुज पद्धति,triangle system
त्रिभुजनीयता,triangulability
"त्रिभुजीय, त्रिकोणीय, त्रिभुजाकार",triangular
त्रिभुजीय आव्यूह,triangular matrix
"त्रिभुजन, त्रिकोणीयन",triangulation
त्रिभाजन,trichotomy
त्रिविकर्णी,tridiagonal
त्रिकोणमितीय,trigonometric
त्रिकोणमितीय वक्र,trigonometric curve
त्रिकोणमितीय समीकरण,trigonometric equation
त्रिकोणमितीय फलन,trigonometric function
त्रिकोणमितीय सर्वसमिका,trigonometric identity
त्रिकोणमितीय श्रेणी,trigonometric series
त्रिकोणमितीय हल,trigonometric solution
त्रिकोणमितीय रूपांतरण,trigonometric transformation
त्रिकोणमिति,trigonometry
"त्रिगुण, त्रिधा, त्रि-,त्रिशः, त्रिक, त्रितः",triple
त्रिशः समाकलन,triple integration
त्रिक,triplet
समत्रिभाजित करना,trisect
समत्रिभाजन,trisection
कोण का समत्रिभाजन,trisection of an angle
तच्छ रूप,trivial form
तुच्छ संस्थिति,trivial topology
कर्क-रेखा,tropic of Cancer
मकर-रेखा,tropic of Capricorn
क्षोभमंडल,troposphere
यथार्थ माध्य,true mean
यथार्थ बहुलक,true mode
"लूनाग्र, रुंडित",truncated
"रुंडित शंकु, छिन्न शंकु",truncated cone
छिन्न बंटन,truncated distribution
छिन्न बारंबारता बंटन,truncated frequency distribution
"छेदन, छिन्नकरण, रुंडन, लूनाग्रता",truncation
रुंडन,truncation error
"यथार्थता, सत्यता",truth
सत्यमान फलन,truth function
सत्यमान सारणी,truth table
सत्यमान,truth value
t-प्रतिदर्शज,t-statistic
t-परीक्षण,t-test
प्रक्षोभ सिद्धांत,turbulence theory
वर्तन बिंदु,turning point
"ऐंठन, मरोड़, व्यावर्तन , ट्विस्ट",twist
"व्यावर्तित वक्र, असमतली वक्र",twisted curve
द्विविम,two dimensional
द्विविम संतत बंटन,two dimensional continuous distribution
द्विविम सदिश,two dimensional vector
द्विवर्गीकरण,two fold classification
द्विप्राचन परिवार,two parameter family
द्विव्यक्तीय खेल,two person game
द्विचरण विधि,two phase method
द्वि-प्रावस्था प्रतिचयन,two phase sampling
द्विबिंदु परिसीमा प्रतिबंध,two point boundary condition
द्वि-पुच्छी F-परीक्षण,two sided F-test
द्वि-पुच्छी प्रसामान्य परीक्षण,two sided normal test
द्वि-पुच्छी X-परीक्षण,two sided X-test
अंतिम मान,ultimate value
अनभिनत आकल,unbiased estimate
समष्टि प्रसरण का अनभिनत आकल,unbiased estimate of population variance
अनभिनत रैखिक आकल,unbiased linear estimate
अनभिनत बिंदु आकल,unbiased point estimate
अनभिनत परीक्षण,unbiased test
अपरिबद्‌ध प्रदेश,unbounded region
अपरिबद्‌ध समुच्चय,unbounded set
अपरिबद्‌ध हल,unbounded solution
अनिश्चितता-सिद्‌धांत,uncertainity principle
अप्रतिबंध प्रायिकता,unconditional probability
अव्यवरोधित आपेक्षिक अधिकतम,unconstrained relative maximum
अगणनीय,uncountable
अगणनीय उपसमुच्चय,uncountable subset
अनिर्धारित,undetermined
अनिर्धारित गुणांक,undetermined coefficient
असमान,unequal
अवर्गीकृत,ungrouped
अवर्गीकृत न्यास,ungrouped data
एकसमान,uniform
"एकसमान त्वरण, अचर त्वरण",uniform acceleration
एकसमान परिबद्‌धता,uniform boundedness
एकसमान अभिसरण,uniform convergence
एकसमान अवमुखता,uniform convexity
एकसमान घनत्व,uniform density
एकसमान बंटन,uniform distribution
एकसमान गुरुत्वाकर्षण क्षेत्र,uniform gravitational field
" एकसमानता , परिवेशक, परिवेश-परिवार",uniformity
एकसमान सुष्ठुतम,uniformly best
एकसमान संतत विस्तार,uniformly continuous extension
एकसमान अभिसारी,uniformly convergent
एकसमान शक्ततम परीक्षण,uniformly most powerful test
एकसमान गति,uniform motion
एकसमान प्रायिकता बंटन,uniform probability distribution
एकसमान चाल,uniform speed
एकसमान संस्थिति,uniform topology
एकबहुलकी,unimodal
एकमापांकी,unimodular
एकमापांकी आव्यूह,unimodular matrix
एकमापांकी गुणधर्म,unimodular property
" संघ , सम्मिलन , संयोग",union
उपसमुच्चयों के परिवार का सम्मिलन,union of family of subsets
समुच्चयों का सम्मिलन,union of sets
अद्वितीय गणनखंडन प्रांत,unique factorization domain
अद्वितीय गुणनखंडन प्रमेय,unique factorization theorem
अद्वितीयतः निर्धारित,uniquely defined(=uniquely determined)
अद्वितीयता,uniqueness
हल की अद्वितीयता,uniqueness of the solution
अद्वितीयता-समस्या,uniqueness problem
अद्वितीयता-प्रमेय,uniqueness theorem
अद्वितीय हल,unique solution
अद्वितीय सदिश,unique vector
" मात्रक, इकाई, एकक,यूनिट, एकांक, एकल,ऐकिक, , व्युत्क्रमणीय",unit
ऐकिक,unitary
ऐकिक समूह,unitary group
ऐकिक आव्यूह,unitary matrix
ऐकिक विधि,unitary method
एकक गोलक,unit ball
"एकक सेल, एकक कोष्ठिका, मात्रक कोष्ठिका",unit cell
एकांक वृत्त,unit circle
तत्समक अवयव,unit element
एकक फलन,unit function
एकांक द्रव्यमान,unit mass
"एकांक मैट्रिक्स, तत्समकारी आव्यूह",unit matrix
मानकीकृत प्रसामान्य विचर,unit normal variate(=standard normal variate)
एकक गोलक,unit sphere
एकक पग फलन,unit step function
इकाई सदिश,unit vector
एकांक आयतन,unit volume
"एक, तत्समक",unity
तत्समक अवयव,unity element(=identity element =unit element)
एकविचर,univariate
एकविचर प्रसामान्य बंटन,univariate normal distribution
सार्वत्रिक,universal
सार्वत्रिक नियतांक,universal constant
सार्वत्रिक गुरुत्वाकर्षण,universal gravitation
समष्टीय समुच्चय,universal set
" विश्व , समष्टि",universe
अज्ञात,unknown
अज्ञात राशि,unknown quantity
" विपरीत , विजातीय",unlike
विजातीय पद,unlike terms
असीमित,unlimited
अस्थायी,unstable
असममित,unsymmetrical
असममित द्वैत समस्या,unsymmetric dual problem
शिरोरेखा,upper bar
उपरिसीमा,upper bound
उच्च अवकलज,upper derivative
उच्च समाकल,upper integral
समाकलन की उपरिसीमा,upper limit of integration
गुरुचतुर्थक,upper quartile
उपरि रीमान समाकलन,upper Rieman integral
उपरि सामिसांतत्य,upper semicontinuity
उपरि योग,upper sum
उपरि त्रिभुज आव्यूह,upper triangle matrices
उपरिमखी त्वरण,upward acceleration
उपरिमुखी गति,upward motion
यूरीजोन प्रमेयिका,Urysohn's lemma
U-रूप वक्र,U-shaped curve
साधारण दूरीक,usual metric
साधारण संस्थिति,usual topology
"उपयोगिता, उपयोग",utility
उपयोगिता फलन,utility function
उपयोगिता अधिकतमीकरण,utility maximization
uv-विधि,uv-method
रिक्त समुच्चय,vacuous set
"वैघता, मान्यता",validity
परीक्षण-मान्यता,validity of test
"मूल्य, मान",value
मान-फलन,value function
खेल का मान,value of a game
" चर , परिवर्तनशील,परिवर्ती",variable
चर क्षेत्र,variable field
समाकलन चर,variable of integration
चर प्राचल,variable parameter
प्रसरण,variance
प्रसरण-सहप्रसरण आव्यूह,variance-covariance matrix
प्रसरण आकल,variance estimate
प्रसरण आव्यूह,variance matrix
विचर,variate
प्राचल विचरण,variation of parameter
का अनुक्रमानुपाती होना,vary directly as
का परोक्षानुपाती होना,vary indirectly as
परिवर्ती,varying
"सदिश, वेक्टर",vector
सदिश योग,vector addition
सदिश बीजगणित,vector algebra
सदिश विश्लेषण,vector analysis
सदिश कलन,vector calculus
सदिश घटक,vector component
सदिश संयोजन,vector composition
सदिश अवकलज,vector derivative
सदिश आरेख,vector diagram
सदिश क्षेत्र,vector field
सदिश फलन,vector function
सदिश समाकलन,vector integration
सदिश गुणन,vector multiplication
"वेक्टर संकारक, सदिश संकारक",vector operator
सदिश समष्टि,vector space
सदिश योग,vector sum
आधार प्रवेशी सदिश,vector to enter basis
आधार त्यागी सदिश,vector to leave basis
