Gujarati,Assamese
સ્ક્રિપ્ટ,চিত্ৰনাট্য
સ્ક્રિપ્ટીંગ ભાષા,লিপিৰ ভাষা
"1.કોઇલ, 2.સ્ક્રોલ","১.কইল, ২.স্ক্ৰল"
સિંક્રનસ ડેટા લિંક કંટ્રોલ (SDLC),সমকালীন তথ্য সংযোগ নিয়ন্ত্ৰণ (SDLC)
"1.શોધ, 2.શોધ","১.অন্বেষণ, ২.আৱিষ্কাৰ"
શોધ એન્જિન,চাৰ্চ ইঞ্জিন
શોધ વૃક્ષ,search tree
"1.અન્વેષણ કરો, 2.શોધો","1.অন্বেষণ, 2.আৱিষ্কাৰ"
ગૌણ,মাধ্যমিক
"1.સેક્ટર, 2.સેક્ટર","১.খণ্ড, ২.খণ্ড"
સુરક્ષા નીતિ,সুৰক্ষা নীতি
શોધ શબ્દ,সন্ধান শব্দ
"1.વિભાગ, 2.વિભાગ","১.ধাৰা, ২.ধাৰা"
"1. વિભાજન, 2. વિભાજન","১.বিভাজন, ২.বিভাজন"
પસંદગી વર્ગીકરણ,নিৰ্বাচন সজাই পৰাই তোলা
"1.સ્વતઃપૂર્ણ, 2.સ્વતઃપૂર્ણ","1.স্বয়ংক্ৰিয় সম্পূৰ্ণ, 2.স্বয়ংক্ৰিয় সম্পূৰ্ণ"
"1.અર્થશાસ્ત્ર, 2.અર્થશાસ્ત્ર","১.অৰ্থবিজ্ঞান, ২.অৰ্থবিজ্ঞান"
સેમાફોર,চেমাফোৰ
સેમિકન્ડક્ટર,অৰ্ধপৰিবাহী
કાલ્પનિક વેબ,fantasy web
અનુક્રમિક ઍક્સેસ પદ્ધતિ,ক্ৰমিক অভিগম পদ্ধতি
ક્રમિક,ক্ৰমাগত
સીરીયલ,ছিৰিয়েল
"1.સર્વર, 2.સર્વર","1.চাৰ্ভাৰ, 2.চাৰ্ভাৰ"
સર્વર ક્રેશ,চাৰ্ভাৰ ক্ৰেচ
સર્વર લાઇસન્સ,চাৰ্ভাৰ অনুজ্ঞাপত্ৰ
સર્વો ગુણક,চাৰ্ভো বহুগুণক
નો સમૂહ,set of
ઉલ્લેખિત બિંદુ,নিৰ্দিষ্ট বিন্দু
મેનેજમેન્ટ,ব্যৱস্থা
પડછાયો,ছাঁ
સિનેમેટોગ્રાફી,চিনেমাট&#39;গ্ৰাফী
ભૂત,অনুসৰণ কৰা
ફાઈલ શેર કરો,ফাইলটো শ্বেয়াৰ কৰক
વહેંચાયેલ ઍક્સેસ,অংশীদাৰী অভিগম
શેરિંગ,ভাগ কৰি দে
"1. કૌંસ, 2. આર્મર, 3. શેલ, 4. શેલ","১/ ব্ৰেকেট, ২. কৱচ, ৩. শ্বেল, ৪. শ্বেল"
વિસ્થાપન પ્રતીક,বিচ্যুতিৰ চিহ্ন
ટૂંકો રસ્તો,চুটি পথ
ટૂંકી સૂચના,চুটি নিৰ্দেশনা
ભાઈ,সহোদৰ
"1. આડઅસર, 2. કાઉન્ટર ઇફેક્ટ","1. পাৰ্শ্বক্ৰিয়া, 2. প্ৰতি প্ৰভাৱ"
સાઇન બીટ,sign bit
સિગ્નલ,সূত্ৰ
સિગ્નલ પ્રોસેસિંગ,সংকেত প্ৰক্ৰিয়াকৰণ
નોટેશન,সংকেত
"1.સિગ્નલ-સાઉન્ડ રેશિયો, 2.સિગ્નલ-અવાજ રેશિયો","1.সংকেত-শব্দ অনুপাত, 2.সংকেত-শব্দ অনুপাত"
"1.સહી, 2. સહી","১.চহী, ২. স্বাক্ষৰ"
માર્કર ટેસ્ટ,মাৰ্কাৰ পৰীক্ষা
નોંધપાત્ર ગુણ,উল্লেখযোগ্য নম্বৰ
સિલિકોન ચિપ,ছিলিকন চিপ
સિમ્પલ મેઇલ ટ્રાન્સફર પ્રોટોકોલ (SMTP),সৰল মেইল স্থানান্তৰ প্ৰটোকল (SMTP)
એકલુ,একক
"1. એક સિગ્નલિંગ નોડ, 2. સિમ્પ્લેક્સ નોડ","1. এটা সংকেত ন&#39;ড, 2. simplex ন&#39;ড"
સિમ્યુલેશન,চিমুলেচন
અનુકરણ કરનાર,অনুকৰণকাৰী
"1. એકસાથે, 2. એક સાથે","১.সমকালীন, ২.সমকালীন"
એક સાથે પ્રક્રિયા,একেলগে প্ৰক্ৰিয়াকৰণ
સોલો,একক
"1.સાઇટ લાઇસન્સ, 2.સાઇટ લાઇસન્સ","1.ছাইট লাইচেন্স, 2.ছাইট লাইচেন্স"
"1. કદ, 2. કદ","১.আকাৰ, ২.আকাৰ"
માપ,জোখ-মাখ কৰা
"1. ચિત્ર, 2. ચિત્ર","1. চিত্ৰণ, 2. চিত্ৰণ"
પ્લુટી,প্লুটি
"1.પ્લુતિ, 2.પ્લુતિકરણ","১.প্লুটি, ২.প্লুটিকাৰন"
"1.સ્લેશ, 2.કટ","১.স্লেচ, ২.কাট"
કમ્પ્યુટર હેઠળ,কম্পিউটাৰৰ অধীনত
સાપ વિન્ડો પ્રોટોકોલ,snake উইন্ডো প্ৰট&#39;কল
"1. બાદબાકી, 2. શરણાગતિ","1. বাদ দিয়া, ২. আত্মসমৰ্পণ কৰা"
સ્લોટ,ছাঁদ
SCSI (SCSI),SCSI (SCSI)
સ્માર્ટ કાર્ડ,স্মাৰ্ট কাৰ্ড
ગોકળગાય મેલ,শামুক মেইল
સ્નેપશોટ,স্নেপশ্বট
"1.સોફ્ટ કોમ્પ્યુટેશન, 2.સોફ્ટ કોમ્પ્યુટેશન","১.চফ্ট কম্পিউটেচন, ২.চফ্ট কম্পিউটেচন"
સોફ્ટ કોપી,চফ্ট কপি
સરળ ફોન્ટ,সহজ ফন্ট
સોફ્ટવેર,ছ’ফ্টৱেৰ
સોફ્ટવેર એન્જિનિયરિંગ,চফট্ ৱেৰ ইঞ্জিনিয়াৰিং
સોફ્ટવેર લાઇસન્સ,চফ্টৱেৰ অনুজ্ঞাপত্ৰ
સોફ્ટવેર ચાંચિયાગીરી,চফ্টৱেৰ পাইৰেচি
સ્પેક્ટ્રમ,বৰ্ণালী
"1.સ્ક્રુ, 2.સર્પાકાર","1.স্ক্ৰু, 2.স্পাইৰেল"
"1.વિગતવાર શીટ, 2.સ્પ્રેડશીટ","1.বিস্তাৰিত পত্ৰিকা, 2.স্প্ৰেডশ্বীট"
ધોરણ,মানদণ্ড
સ્ટાન્ડર્ડ જનરલાઇઝ્ડ માર્કઅપ લેંગ્વેજ (SGML),প্ৰামাণিক সাধাৰণীকৃত মাৰ্কআপ ভাষা (SGML)
માનકીકરણ,প্ৰামাণিককৰণ
રાહ સમય,অপেক্ষাৰ সময়
તારક લેન,তাৰক লান
તારાની સ્થિતિ,তৰাৰ অৱস্থান
થોડી શરૂઆત,আৰম্ভণিৰ বিট
"1. અભાવ, 2. અછત, 3. અછતની કટોકટી","1. অভাৱ, 2. অভাৱ, 3. অভাৱ সংকট"
"1.સ્ટેટિક મેમરી, 2.સ્ટેટિક મેમરી","1.ষ্টেটিক মেমৰি, 2.ষ্টেটিক মেমৰি"
સ્થિતિ ચેનલ,ষ্টেটাছ চেনেল
"1.સ્ટેપ સાઈઝ, 2.સ્ટેપ ડાયમેન્શન્સ","1.পদক্ষেপৰ আকাৰ, 2.পদক্ষেপৰ মাত্ৰা"
થોભો અને પ્રોટોકોલ રાહ જુઓ,বিৰতি আৰু অপেক্ষা প্ৰট&#39;কল
બ્રેક કોડ,ব্ৰেক ক&#39;ড
થોભો કી,pause key
સંગ્રહક્ષમતા,সংৰক্ষণযোগ্যতা
સંગ્રહિત કાર્યક્રમ,সংৰক্ষিত প্ৰগ্ৰেম
શ્રેણી ડેટા,শৃংখলা তথ্য
"1.સ્ટ્રક્ચર્ડ એન્કોડિંગ, 2.સ્ટ્રક્ચર્ડ કોડિંગ","1.গাঁথনিযুক্ত এনকোডিং, 2.গাঁথনিযুক্ত ক&#39;ডিং"
સ્ટ્રક્ચર્ડ ક્વેરી લેંગ્વેજ (SQL),গঠনমূলক প্ৰশ্ন ভাষা (SQL)
"1. બ્રોશર શીટ, 2. શૈલી પત્ર","১.ব্ৰ&#39;চাৰৰ শ্বীট, ২. শৈলীৰ চিঠি"
સબ-ડિરેક્ટરી,উপ-ডাইৰেকটৰি
"1.સબનેટ, 2.સબનેટ","১.চাবনেট, ২.চাবনেট"
ઉપવૃક્ષ,উপবৃক্ষ
"1.સારાંશ, 2.સારાંશ","১.সংক্ষিপ্তকৰণ, ২.সংক্ষিপ্তকৰণ"
"1. સુપર કોમ્પ્યુટર, 2. સુપર કોમ્પ્યુટર","১.ছুপাৰ কম্পিউটাৰ, ২.ছুপাৰ কম্পিউটাৰ"
"1.સુપર કોમ્પ્યુટેશન, 2.સુપર કોમ્પ્યુટેશન","১.ছুপাৰ কম্পিউটেচন, ২.ছুপাৰ কম্পিউটেচন"
કી કી,কি&#39; চাবি
ટોચના વપરાશકર્તા,শীৰ্ষ ব্যৱহাৰকাৰী
નિરીક્ષણ કરેલ શિક્ષણ,তত্বাৱধানত শিক্ষণ
સહાયક ચિપ,সহায়ক চিপ
ચોખ્ખો તફાવત,নেট ভ্যাৰিয়েন্স
"1.નેટ ભિન્નતા, 2.વિભાગ, 3.સુરફાન","১.নেট ভ্যাৰিয়েন্স, ২.অংশ, ৩.ছাৰফান"
સ્વેપ,অদলবদল
અંદરનું,ইনবাউণ্ড
પ્રવાહ,আউটফ্ল&#39;
અદલાબદલી,শ্বেপিং
"1.સ્વિચ્ડ નેટવર્ક,2. સ્વિચ કરેલ નેટવર્ક","1.চুইচ কৰা নেটৱৰ্ক, 2. চুইচ কৰা নেটৱাৰ্ক"
સ્વિચિંગ,চুইচিং
સ્વિચિંગ સિદ્ધાંત,চুইচিং নীতি
સાંકેતિક પ્રોગ્રામિંગ,প্ৰতীকী প্ৰগ্ৰেমিং
સુમેળ,সমন্বয়
સિંક્રોનાઇઝર,সমন্বয়ক
સિંક્રનસ,সমকালীন
સિંક્રનસ ન્યુમેરિક હાયરાર્કી (SDH),সমকালীন সংখ্যাগত হাইৰাৰ্কি (SDH)
વાક્ય વિશ્લેષણ,বাক্য বিশ্লেষণ
સિસ્ટમ વિશ્લેષણ,ব্যৱস্থা বিশ্লেষণ
સિસ્ટમ એન્જિનિયરિંગ,চিষ্টেম ইঞ্জিনিয়াৰিং
"1. સિસ્ટમ બ્રેકર, 2. સિસ્ટમ હેકર","১/ চিষ্টেম ব্ৰেকাৰ, ২/ চিষ্টেম হেকাৰ"
સિસ્ટમ ઇન્ટિગ્રેટર,চিস্টেম ইন্টিগ্ৰেটৰ
સિસ્ટમ લોગ,চিস্টেম লগ
સિસ્ટમ કવર,চিস্টেম কভাৰ
સિસ્ટમ નેટવર્ક માળખું (SNA),ব্যৱস্থাপ্ৰণালীৰ নে&#39;টৱৰ্ক গঠন (SNA)
"1. સિસ્ટમ પ્રોગ્રામર, 2. સિસ્ટમ પ્રોગ્રામર","1. চিস্টেম প্ৰগ্ৰেমাৰ, 2. চিস্টেম প্ৰগ্ৰেমাৰ"
"1. સિસ્ટમ પુનઃપ્રારંભ, 2. સિસ્ટમ પુનઃપ્રારંભ","1. ব্যৱস্থাপ্ৰণালী পুনৰাৰম্ভ, 2. ব্যৱস্থাপ্ৰণালী পুনৰাৰম্ভ"
સિસ્ટમ સમાપ્તિ,চিস্টেম সমাপ্তি
સિસ્ટમ પરીક્ષણ,চিস্টেম পৰীক্ষা
સિસ્ટમ ઉપયોગિતા,চিস্টেম সঁজুলি
"1. પદ્ધતિસરનો કોડ, 2. પદ્ધતિસરનો કોડ","1. পদ্ধতিগত সংহিতা, 2. পদ্ধতিগত সংহিতা"
ટેબ આદેશ,টেব কমাণ্ড
અનુસૂચિ,অনুসূচী
ટેબ્યુલર વિહંગાવલોકન,টেবুলাৰ অভাৰভিউ
ટેબલ જગ્યા,টেবুলৰ স্থান
તકતી,ফলক
"1.ટેબ્યુલર, 2.એરે એરે","1.tabular, 2.এৰে এৰে"
ટેબ્યુલેશન કાર્ય,টেবুলেচন ফাংচন
"1. ચિહ્નિત આર્કિટેક્ચર, 2. ચિહ્નિત માળખું","১.চিহ্নিত স্থাপত্য, ২.চিহ্নিত গঠন"
ચિહ્નિત છબી ફાઇલ ફોર્મ (ટિફ),চিহ্নিত চিত্ৰ ফাইল প্ৰপত্ৰ (TIFF)
ટેન્ડમ સિસ્ટમ,টেণ্ডেম ব্যৱস্থা
ટેપ ઘનતા,টেপ ঘনত্ব
ટેપ કવર,টেপ কভাৰ
ટાર ફાઇલ,tar ফাইল
કામ,কাম
કાર્ય માર્ગદર્શિકા,ৱৰ্ক গাইড
કાર્ય અનુસૂચિ,কাৰ্য্যসূচীকাৰী
ટ્રાન્સમિશન કંટ્રોલ પ્રોટોકોલ/ઇન્ટરનેટ પ્રોટોકોલ (TCP/IP),সংক্ৰমণ নিয়ন্ত্ৰণ প্ৰটোকল/ইণ্টাৰনেট প্ৰটোকল (TCP/IP)
કટીંગ કામગીરી,কাটিং অপাৰেচন
દૂરસંચાર,টেলিকমিউনিকেচন
દૂરસંચાર,টেলিকমিউনিকেচন
ટેલિકોમ,টেলিকম
ટેલીકોન્ફરન્સ,টেলিকনফাৰেন্স
"1. ટેલિગ્રાફ, 2. ટેલિગ્રાફી","১.টেলিগ্ৰাফ, ২.টেলিগ্ৰাফী"
"1. ટેલિમીટર, 2. ટેલિમેટ્રી","১.টেলিমিটাৰ, ২.টেলিমেট্ৰি"
"1.ટેલિફોન, 2.ટેલિફોન","১.টেলিফোন, ২.টেলিফোন"
ટેલિફોનિક,টেলিফোন
"1.ટેલિપ્રિંટર, 2.ટેલિપ્રિંટર","১.টেলিপ্ৰিণ্টাৰ, ২.টেলিপ্ৰিণ্টাৰ"
ટેલીપ્રોસેસિંગ,টেলিপ্ৰচেছিং
"1. દૂરદર્શન, 2. ટેલિવિઝન, 3. દૂરદર્શન","১/ দূৰদৰ্শন, ২.দূৰদৰ্শন, ৩.দূৰদৰ্শন"
ટેલેક્સ,টেলেক্স
"1.ટ્રેપ દૂર, 2.ટેલનેટ","১.নেটৱৰ্ক, ২.টেলনেট"
"1.ગરમી, 3.તાપમાન","১.গৰম, ৩.তাপমাত্ৰা"
"1.આકારની પ્લેટ, 2.ટેમ્પલેટ, 3.રુપડા","১.আকৃতিৰ প্লেট, ২.সাঁচ, ৩.ৰূপা"
દસનું પૂરક,দহৰ পৰিপূৰক
ટેરા બાઈટ,টেৰা বাইট
ટેરા ફોલોપ્સ,টেৰা ফেলপছ
"1.એન્ડ પોઇન્ટર, 2.ટર્મિનલ કર્સર","1.এণ্ড পইণ্টাৰ, 2.টাৰ্মিনেল কাৰ্চাৰ"
"1.એન્ડ નોડ, 2.ટર્મિનલ નોડ","1.এণ্ড ন&#39;ড, 2.টাৰ্মিনেল ন&#39;ড"
ટર્મિનલ વિન્ડો,টাৰ্মিনেল উইন্ডো
અંત,ending
ટ્રાઇ-બેઝ,ট্ৰাই-বেছ
ત્રણ આધાર કામગીરી,তিনিটা বেচ অপাৰেচন
પરીક્ષણ,পৰীক্ষা কৰা হৈছে
પરીક્ષણ કવરેજ,পৰীক্ষাৰ কভাৰেজ
પરીક્ષણ અમલ,পৰীক্ষা নিষ্পাদন
ટેસ્ટ ડેટા,পৰীক্ষাৰ তথ্য
"1.ટેક્સ્ટ, 2. અભ્યાસ સામગ્રી","১.পাঠ, ২. অধ্যয়নৰ সামগ্ৰী"
ટેક્સ્ટ બોક્સ,লিখনী বাকচ
ટેક્સ્ટ કર્સર,লিখনী কাৰ্চাৰ
ટેક્સ્ટ એડિટર,টেক্সট সম্পাদক
ટેક્સ્ટ ફાઇલ,লিখনী নথিপত্ৰ
અભ્યાસક્રમ,পাঠ্যক্ৰম
ટેક્સ્ટ પ્રોસેસિંગ,টেক্সট প্ৰচেছিং
સ્પીચ-ટેક્સ્ટ (TTS),বক্তৃতা-পাঠ (TTS)
ટેક્સચર મેપિંગ,টেক্সচাৰ মেপিং
"1.T ફ્લિપ ફ્લોપ, 2.T-બિનોમીટર","১.টি ফ্লিপ ফ্লপ, ২.টি-বাইনোমিটাৰ"
થર્મલ સીલર,তাপীয় ছীলাৰ
"1.પ્રિંટર પાતળી ફિલ્મ મેમરી, 2.પાતળી ફિલ્મ મેમરી","১.প্ৰিণ্টাৰ পাতল চলচ্চিত্ৰ স্মৃতি, ২.পাতল চলচ্চিত্ৰ স্মৃতি"
(TFT) પાતળા ફિલ્મ ટ્રાંઝિસ્ટર (TFT),(TFT) পাতল ফিল্ম ট্ৰেঞ্জিষ্টৰ (TFT)
"1.જેમિંગ, 2.હેશિંગ","১.ৰত্ন, ২.হেচিং"
દોરાની બંગડી,থ্ৰেড বেংগল
થ્રેડીંગ,থ্ৰেডিং
"1.ત્રિપક્ષીય નેટવર્ક, 2.ત્રિપક્ષીય નેટવર્ક","১.ত্ৰিভুজ নেটৱৰ্ক, ২.ত্ৰিভুজ নেটৱৰ্ক"
પ્રવાહ ક્ષમતા,প্ৰবাহ ক্ষমতা
સમયની જટિલતા,সময়ৰ জটিলতা
ટાઈમ ડિવિઝન મલ્ટિપ્લેક્સીંગ (TDM),সময় বিভাজন মাল্টিপ্লেক্সিং (TDM)
સમય ફ્રેમ,সময়সীমা
તે જ સમયે,একে সময়তে
"1. કૉલ મશીન, 2. કૉલ મશીન, 3. ટાઈમ મશીન","1. কল মেচিন, 2. কল মেচিন, 3. টাইম মেচিন"
સમય પુરો,টাইম আপ
"1.કૉલોકેશન, 2.Cal ક્વોન્ટાઇઝેશન","1.Callocation, 2.Cal কোৱাণ্টাইজেচন"
સમય શ્રેણી,সময় শৃংখলা
"1. સમય વિભાજન, 2. સમય વહેંચણી","১/ সময় বিভাজন, ২। সময় ভাগ-বতৰা কৰা"
સમય શેરિંગ સિસ્ટમ,সময় ভাগ-বতৰা কৰা ব্যৱস্থা
કૉલ પગલું,কল ষ্টেপ
સમય રેખાકૃતિ,সময়ৰ ডায়েগ্ৰাম
પાત્ર,চৰিত্ৰ
ટૉગલ,টগল কৰক
ટૉગલ ચાલ,toggle move
"1.પ્રતીક, 2.ટોકન","১.চিহ্ন, ২.টোকেন"
ટોકન બસ,টোকেন বাছ
ટોકન બસ,টোকেন বাছ
ટોકન બસ નેટવર્ક,টোকেন বাছ নেটৱাৰ্ক
"1. સિમ્બોલ રિંગ, 2. સિમ્બોલ રિંગ","১.চিহ্ন আঙঠি, ২.চিহ্ন আঙঠি"
ટોકન વાટાઘાટો,টোকেন আলোচনা
"1.ટૂલ્સ, 2.ટૂલ્સ","১.সঁজুলি, ২.সঁজুলি"
ટોચનો પગ,টপ-ফুট
ટોચના પગની ડિઝાઇન,টপ ফুট ডিজাইন
"1. નેઇલ રિજ કન્ફિગરેશન, 2. નીચે ખેંચો","1. নখ ৰিজ কনফিগাৰেচন, 2. তললৈ টানি"
"1. સ્થાન, 2. સ્થાન વિજ્ઞાન","১.অৱস্থান, ২.অৱস্থান বিজ্ঞান"
ટચ પેડ્સ,টাচ পেড
ટચ સ્ક્રીન,টাচ্ছ স্ক্ৰীন
"1.માર્ક, 2.માર્ક, 3.ટ્રેસિંગ","১.চিহ্ন, ২.চিহ্ন, ৩.ট্ৰেচিং"
ટ્રેસીંગ,ট্ৰেচিং
"1.વે, 2.પાથ, 3.લીક","১.পথ, ২.পথ, ৩.লিক"
"1.ટ્રેક ડિસ્ક, 2.પાથ ડિસ્ક","1.ট্ৰেক ডিস্ক, 2.পথ ডিস্ক"
પાથ ટેપ,পথ টেপ
"1.અનુસરો, 2.અનુસરો","১.ফ&#39;ল&#39; কৰক, ২.ফ&#39;ল&#39; কৰক"
"1. અનુસરો, 2. અનુસરો","১/ অনুসৰণ কৰক, ২. অনুসৰণ কৰক"
માર્ગ,ট্ৰেজেক্টৰী
"1.ટ્રાન્ઝેક્શન, 2.ડીલ, 3.ટ્રાન્ઝેક્શન, 4.એક્સચેન્જ","১.লেনদেন, ২.চুক্তি, ৩.লেনদেন, ৪.বিনিময়"
"1. ડીલ ફાઇલ, 2. એક્ટિવિટી ફાઇલ","1. ডিল ফাইল, 2. কাৰ্য্যকলাপ ফাইল"
"1.ટ્રાન્ઝેક્શન ડોક્યુમેન્ટ, 2.ટ્રાન્ઝેક્શન લોગ","1.লেনদেনৰ নথিপত্ৰ, 2.লেনদেনৰ লগ"
"1. ટ્રાંસ્ક્રાઇબ કરો, 2. લિવ્યંતરણ કરો","1. লিপিবদ্ধ কৰা, 2. লিপিবদ্ধ কৰা"
ટ્રાન્સડ્યુસર,ট্ৰেন্সডুচাৰ
ટ્રાન્સફર દર,স্থানান্তৰ হাৰ
ટ્રાન્સફર સમય,স্থানান্তৰ সময়
રૂપાંતર,ৰূপান্তৰ
ક્ષણિક ભૂલ,ক্ষণিকৰ ভুল
સંક્રમણ સમયગાળો,ট্ৰেঞ্জিচন পিৰিয়ড
"1. સંક્રમણ, 2. અયનકાળ","১. পৰিৱৰ্তন, ২. অনন্তকাল"
સાંસર્ગિક,সংক্ৰামক
સંક્રમિત,সংক্ৰমিত
"1.અનુવાદ, 2.અનુવાદ, 3.અર્થઘટન","১.অনুবাদ, ২.অনুবাদ, ৩.বাখ্যা"
"1. ટ્રાન્સમિશન, ટ્રાન્સમિટ, 2. ટ્રાન્સમિટ","১.সংক্ৰমণ, প্ৰেৰণ, ২.সংক্ৰমণ"
કોમ્યુનિકેશન કંટ્રોલ પ્રોટોકોલ (TCP),যোগাযোগ নিয়ন্ত্ৰণ প্ৰটোকল (TCP)
"1.ટ્રાન્સમિશન લાઇન, 2.ટ્રાન્સમિશન લાઇન","১.সংবহন লাইন, ২.সংবহন লাইন"
ટ્રાન્સમીટર,ট্ৰেন্সমিটাৰ
પારદર્શિતા,স্বচ্ছতা
ટ્રાન્સપોન્ડર,ট্ৰেন্সপণ্ডাৰ
"1.પરિવહન, 2.રીગ્રેશન","১.পৰিবহণ, ২.ৰিগ্ৰেছন"
સ્થાનાંતરણ,ট্ৰেন্সপজিচন
ટ્રાન્સપ્યુટર,ট্ৰেন্সপিউটাৰ
"1.ટ્રાન્સમિશન રીસીવર, 2.ટ્રાન્સ રીસીવર","1.ট্ৰেন্সমিট ৰিচিভাৰ, 2.ট্ৰেন্স ৰিচিভাৰ"
"1. ટ્રેપ, 2. ટ્રેપ, 3. પકડો","১.ফান্দ, ২.ফান্দ, ৩. ধৰা"
પરિભ્રમણ,ঘূৰ্ণন
વૃક્ષ (સંક્રમણ),গছ (পৰিৱৰ্তন)
વૃક્ષ નેટવર્ક,গছৰ নেটৱৰ্ক
સહાયક સર્કિટ,সহায়ক বৰ্তনী
તુચ્છ આકૃતિ,তুচ্ছ ডায়েগ্ৰাম
મુશ્કેલીનિવારણ,সমস্যা সমাধান কৰা
ફાડી નાખ્યું,ৰিপড অফ
સત્ય ટેબલ,সত্য টেবুল
"1. ટ્યુનર, 2. ટ્યુનર, 3. ટ્યુનર","১.টিউনাৰ, ২.টিউনাৰ, ৩.টিউনাৰ"
"1.ટનલિંગ, 2.ટનલિંગ","১.টানেলিং, ২.টানেলিং"
"1. ગોઠવણ, 2. ટ્યુનિંગ, 3. ટ્યુનિંગ","১.সামঞ্জস্য, ২.টিউনিং, ৩.টিউনিং"
ટપલ,tuple
ટર્બો પાસ્કલ,টাৰ্বো পাস্কেল
ટ્યુરિંગ મશીન,টুৰিং মেচিন
કાર્ય પૂર્ણ કરવાનો સમય,টাৰ্ণআউট সময়
ટર્નઅરાઉન્ડ દસ્તાવેજ,টাৰ্ণআউট নথিপত্ৰ
વળાંકનો ક્રમ,turn sequence
કપલ કેબલ,দম্পতী কেবল
"1. ઊંધી જોડી, 2. ઊંધી જોડી","1. ওলোটা যোৰ, 2. ওলোটা যোৰ"
ડબલ પાસ રીમાઇન્ડર,ডাবল পাছ সোঁৱৰাই দিয়া
બે પૂરક,দুটাৰ পৰিপূৰক
પ્રકાર,প্ৰকাৰ
"1. પ્રકાર ચહેરો, 2. અક્ષર","1.টাইপ মুখ, 2.চৰিত্ৰ"
ટાઇપોગ્રાફિકલ ટોચ,টাইপোগ্ৰাফিক শীৰ্ষ
પ્રિન્ટર વ્હીલ,প্ৰিন্টাৰ চকা
ટાઇપિંગ,টাইপিং কৰা
અવિરત પાવર સ્ત્રોત,অবিৰত শক্তিৰ উৎস
"1. સિંગલ ઓપરેશન, 2. વન-પાર્ટ સિસ્ટમ","১/ একক কাৰ্য্য, ২) এক অংশৰ ব্যৱস্থা"
એકલ કામગીરી,একক অপাৰেচন
"1.સિંગલ ઓપરેટર, 2.સિંગલ ઓપરેટર","1.একক অপাৰেটৰ, 2.একক অপাৰেটৰ"
અનિશ્ચિતતા,অনিশ্চয়তা
અપ્રતિબંધિત નિવેદન,নিষিদ্ধ বিবৃতি
અગણિત,অগণনযোগ্য
અનાવરણ,উন্মোচন কৰা
અનિર્ણાયક,অনিৰ্ণায়ক
અવ્યાખ્યાયિત,অসংজ্ঞায়িত
અવ્યાખ્યાયિત રેકોર્ડ,অসংজ্ঞায়িত ৰেকৰ্ড
વિનાશ,বিলুপ্তি
"1. બળજબરી, 2. સંયોજક, 3, સંયોજક","1. জোৰ-জবৰদস্তি, 2. সমন্বয়ক, 3, সমন্বয়ক"
અસ્પષ્ટ,অনিৰ্দিষ্ট কৰা হৈছে
"1.અનિર્દિષ્ટ ગ્રાફ, 2.અનિર્દિષ્ટ ગ્રાફ","১.অনিৰ্দিষ্ট গ্ৰাফ, ২.অনিৰ্দিষ্ট গ্ৰাফ"
સમાન દિશામાં સેવાનો સમય,একে দিশৰ সেৱাৰ সময়
રદ કરો,বাতিল কৰক
"1.અનફોર્મેટેડ ડિસ્ક, 2.અનફોર્મેટેડ ડિસ્ક","1.অফৰ্মেট কৰা ডিস্ক, 2.অফৰ্মেট কৰা ডিস্ক"
મેપિંગ,মেপিং
"1.યુનિકોડ, 2.સિંગલ કોડ","১.ইউনিকোড, ২.একক ক&#39;ড"
અસ્પષ્ટ વૃક્ષ,অনিৰ্দিষ্ট গছ
સમાન રિસોર્સ લોકેશન એસેસર (YRL),সমান সম্পদ অৱস্থান মূল্যায়ক (YRL)
એક પ્રક્રિયા,এটা প্ৰচেছিং
અનન્ય,অনন্য
અનશિલ્ડેડ ટ્વિસ્ટેડ ડબલ્સ (UTP),অৰক্ষাহীন টুইষ্টেড ডাবলছ (UTP)
"1.એકમ, 2. એકમ","১.ইউনিট, ২. সত্তা"
એકમ સરનામું,ইউনিটৰ ঠিকনা
એકમ અંતરાલ,একক ব্যৱধান
એકમ પરીક્ષણ,ইউনিট পৰীক্ষা
એકમ કોડ,ইউনিট ক&#39;ড
એક પોસ્ટ,এটা পোষ্ট
યુનિવર્સલ અસિંક્રોનસ રીસીવર/સેન્ડર (UART),ইউনিভাৰ্চেল এছিংক্ৰ&#39;নাছ ৰিচিভাৰ/প্ৰেৰক (UART)
સાર્વત્રિક ફ્લિપ-ફ્લોપ,ইউনিভাৰ্চেল ফ্লিপ-ফ্লপ
સામાન્ય સમૂહ,সাধাৰণ গোট
સાર્વત્રિક પાત્ર સમૂહ,সাৰ্বজনীন চৰিত্ৰৰ গোট
યુનિક્સ,ইউনিক্স
વિપાશા,বিপাশা
અસુરક્ષિત વિસ્તાર,অসংৰক্ষিত অঞ্চল
બિનઆરક્ષિત ફાઇલ (ફાઇલ),অসংৰক্ষিত ফাইল (ফাইল)
અગમ્ય,অপ্ৰৱেশযোগ্য
અણગમતું,অনাদৃত
અસુરક્ષિત,অসংৰক্ষিত
નિષ્ફળ કોલ,বিফল কল
untar,untar
અસંગતતાઓને અપડેટ કરો,অসামঞ্জস্যতাসমূহ আপডেট কৰক
અપડેટ કરેલી ફાઇલ,আপডেট কৰা ফাইল
અપડેટ,নবীকৰণ
અપગ્રેડ,বিকশিত কৰা
