Bengali,Odiya
উল্টোদিকে,ବିପରୀତ ଦିଗ
বিপরীত রিচার্জ,ଓଲଟା ରିଚାର୍ଜ |
"বিপরীত ক্রম, বিপরীত ক্রম","ଓଲଟା କ୍ରମ, ଓଲଟା କ୍ରମ |"
প্রত্যাবর্তন পুনরুদ্ধারের সময়,ପୁନରୁଦ୍ଧାର ସମୟ ଫେରସ୍ତ |
বিপরীত স্যাচুরেশন বর্তমান,ଓଲଟା ସାଚୁଚରେସନ୍ କରେଣ୍ଟ୍ |
বিপরীত টেলিস্কোপ,ଓଲଟା ଟେଲିସ୍କୋପ |
বিরোধী ভোল্টেজ,ଆଣ୍ଟି ଭୋଲଟେଜ୍ |
"reversed, inverted","ଓଲଟା, ଓଲଟା"
বিপরীত চিত্র,ଓଲଟା ପ୍ରତିଛବି |
বিপরীত চুম্বকীয়করণ,ଓଲଟା ଚୁମ୍ବକକରଣ |
বিপরীত স্বন চতুর্ভুজ বিন্যাস,ଓଲଟା ସ୍ୱର ଚତୁର୍ଭୁଜ ବ୍ୟବସ୍ଥା |
বিপরীততা,ଓଲଟା
বিপরীত করার নিয়ম,ଓଲଟା ନିୟମ |
বিপরীত,ଓଲଟା
বিপরীতমুখী adiabatic প্রক্রিয়া,ଓଲଟା ଆଡିଆବିକ୍ ପ୍ରକ୍ରିୟା |
"বিপরীতমুখী পোস্টেরিয়র ভাইভা b., বিপরীতমুখী পোস্টেরিয়র e.m.f.","ଓଲଟା ପରବର୍ତ୍ତୀ ଭିଭା | ଖ।, ଓଲଟା ପରବର୍ତ୍ତୀ ଇ.ମି."
"বিপরীত কোষ, বিপরীত কোষ","ରିଭର୍ସିବଲ୍ ସେଲ୍, ରିଭର୍ସିବଲ୍ ସେଲ୍ |"
বিপরীত পরিবর্তন,ଓଲଟା ପରିବର୍ତ୍ତନ |
বিপরীত চক্র,ଓଲଟା ଚକ୍ର |
বিপরীত ইলেক্ট্রোড,ଓଲଟା ଇଲେକ୍ଟ୍ରୋଡ୍ |
"বিপরীত ইঞ্জিন, বিপরীত ইঞ্জিন, বিপরীত মেশিন","ରିଭର୍ସିବଲ୍ ଇଞ୍ଜିନ୍, ରିଭର୍ସିବଲ୍ ଇଞ୍ଜିନ୍, ରିଭର୍ସିବଲ୍ ମେସିନ୍ |"
বিপরীতমুখী বিনিময়,ଓଲଟା ବିନିମୟ |
বিপরীত চৌম্বককরণ,ଓଲଟା ଚୁମ୍ବକକରଣ |
বিপরীত চৌম্বকীয় বিকৃতি,ଓଲଟା ଚୁମ୍ବକୀୟ ବିକୃତି |
"বিপরীত অপারেশন, বিপরীত অপারেশন","ରିଭର୍ସିବଲ୍ ଅପରେସନ୍, ରିଭର୍ସିବଲ୍ ଅପରେସନ୍ |"
বিপরীত পথ,ଓଲଟା ପଥ
অ্যানাগ্রাম পেন্ডুলাম,ଆନାଗ୍ରାମ୍ ପେଣ୍ଡୁଲମ୍ |
বিপরীত চুম্বকত্ব,ଓଲଟା ଚୁମ୍ବକୀୟତା |
বিপরীত প্রক্রিয়া,ଓଲଟା ପ୍ରକ୍ରିୟା |
বিপরীত প্রতিক্রিয়া,ଓଲଟା ପ୍ରତିକ୍ରିୟା |
বিপরীত ট্রান্সডুসার,ଓଲଟା ଟ୍ରାନ୍ସଡ୍ୟୁସର |
বিপরীত স্তর,ଓଲଟା ସ୍ତର |
বিপরীত সুইচ,ଓଲଟା ସୁଇଚ୍
ঘূর্ণন,ଘୂର୍ଣ୍ଣନ
প্রতিদানকারী,ପ୍ରତିକ୍ରିୟା
ঘোরানো,ଘୂର୍ଣ୍ଣନ
ঘূর্ণায়মান রেজিস্টার,ଘୂର୍ଣ୍ଣନ ରେଜିଷ୍ଟର |
ঘূর্ণায়মান অক্ষ,ଘୂର୍ଣ୍ଣନ ଅକ୍ଷ
ঘূর্ণায়মান সিলিন্ডার,ଘୂର୍ଣ୍ଣନ ସିଲିଣ୍ଡର |
ঘূর্ণায়মান প্রবাহ,ଘୂର୍ଣ୍ଣନ ପ୍ରବାହ
ঘূর্ণায়মান লাইন,ଘୂର୍ଣ୍ଣନ ରେଖା |
ঘূর্ণায়মান পায়ের পাতার মোজাবিশেষ,ଘୂର୍ଣ୍ଣନ ହୋସ୍ |
re-coiling,ପୁନ co କୋଇଲିଂ |
রেক্স,rex
"রেনল্ডস পরীক্ষা, রেনল্ডস পরীক্ষা","ରେନୋଲ୍ଡସ୍ ପରୀକ୍ଷା, ରେନୋଲ୍ଡସ୍ ପରୀକ୍ଷା |"
রেনল্ডস সমীকরণ,ରେନୋଲ୍ଡସ୍ ସମୀକରଣ |
রেনল্ডসের প্রতিসাম্যের আইন,ରେନୋଲ୍ଡସ୍ ସିମେଟ୍ରିର ନିୟମ |
রেনল্ডস নম্বর,ରେନୋଲ୍ଡସ୍ ସଂଖ୍ୟା |
রেনল্ডস স্ট্রেস,ରେନୋଲ୍ଡସ୍ ଚାପ |
বেতার কম্পাঙ্ক,ରେଡିଓ ଫ୍ରିକ୍ୱେନ୍ସି |
রেডিও ফ্রিকোয়েন্সি পাওয়ার সাপ্লাই,ରେଡିଓ ଫ୍ରିକ୍ୱେନ୍ସି ବିଦ୍ୟୁତ୍ ଯୋଗାଣ |
রেডিও ফ্রিকোয়েন্সি প্রতিরোধের,ରେଡିଓ ଫ୍ରିକ୍ୱେନ୍ସି ପ୍ରତିରୋଧ |
রেডিও ফ্রিকোয়েন্সি সংকেত জেনারেটর,ରେଡିଓ ଫ୍ରିକ୍ୱେନ୍ସି ସିଗନାଲ୍ ଜେନେରେଟର |
রেডিও ফ্রিকোয়েন্সি স্কুইড,ରେଡିଓ ଫ୍ରିକ୍ୱେନ୍ସି ସ୍କ୍ୱିଡ୍ |
রাইনবার্গ আলোকসজ্জা,ରାଇନ୍ବର୍ଗ ଆଲୋକ
রেনিয়াম,ରେନିୟମ୍
স্ট্রিম কন্ট্রোলার,ଷ୍ଟ୍ରିମ୍ ନିୟନ୍ତ୍ରକ |
স্ট্রিম কন্ট্রোলার নিয়ন্ত্রণ,ଷ୍ଟ୍ରିମ୍ ନିୟନ୍ତ୍ରକ ନିୟନ୍ତ୍ରଣ |
রাজমিস্ত্রি থাকুন,ମସନ୍ ରୁହ |
সেরা দূরত্ব অপারেটিং সিস্টেম,ସର୍ବୋତ୍ତମ ଦୂରତା ଅପରେଟିଂ ସିଷ୍ଟମ୍ |
রম্বস,ରମ୍ବସ୍
রম্বস অ্যান্টেনা,ରମ୍ବସ୍ ଆଣ୍ଟେନା |
রম্বস স্ফটিক,ରମ୍ବସ୍ ସ୍ଫଟିକ୍ |
রম্বস সম্প্রদায়,ରମ୍ବସ୍ ସମ୍ପ୍ରଦାୟ |
"ত্রিভুজাকার, সমান্তরাল ষড়ভুজ","ତ୍ରିକୋଣୀୟ, ସମାନ୍ତରାଳ ଷୋଡଶାଳିଆ |"
"ত্রিভুজাকার বর্গক্ষেত্র, সমান্তরাল ষড়ভুজ বর্গক্ষেত্র","ତ୍ରିକୋଣୀୟ ବର୍ଗ, ସମାନ୍ତରାଳ ଷୋଡଶାଳିଆ ସ୍କୋୟାର |"
"ত্রিকোনালাক্স ক্রিস্টাল, সমান্তরাল ষড়ভুজ স্ফটিক","ଟ୍ରାଇଗୋନାଲାକ୍ସ କ୍ରିଷ୍ଟାଲ୍, ସମାନ୍ତରାଳ ଷୋଡଶାଳିଆ କ୍ରିଷ୍ଟାଲ୍ |"
ত্রিকোণীয় প্রতিসাম্য,ତ୍ରିକୋଣୀୟ ସମୃଦ୍ଧତା |
ত্রিশমানতাক্ষ সম্প্রদায়,ତ୍ରିସମାନାଟକ ସମ୍ପ୍ରଦାୟ |
"রম্বয়েড প্রিজম, চতুর্ভুজ প্রিজম","ରୋମ୍ବୋଏଡ୍ ପ୍ରିଜିମ୍, ଚତୁର୍ଭୁଜ ପ୍ରିଜିମ୍ |"
রুমব্যাট্রন,ରୁମ୍ବାଟ୍ରନ୍ |
"rhythm, cadence, rhythm","ଗୀତ, କ୍ୟାଡେନ୍ସ, ଗୀତ |"
ছন্দ প্যাটার্ন,ଲୀଳା ନମୁନା |
ফিতা লাউডস্পিকার,ରିବନ୍ ଲାଉଡ ସ୍ପିକର |
রিবন মাইক্রোফোন,ରିବନ୍ ମାଇକ୍ରୋଫୋନ୍ |
চাল নিরপেক্ষকরণ,ଚାଉଳ ନିରପେକ୍ଷତା |
চাল পদ্ধতি,ଚାଉଳ ପଦ୍ଧତି |
ত্বরিত জ্বলন,ତ୍ୱରିତ ଜାଳେଣି |
রিচার্ডসন নম্বর,ରିଚାର୍ଡସନ ସଂଖ୍ୟା |
রিকে ডায়াগ্রাম,ରିକ୍ ଚିତ୍ର
রিম্যান ফাংশন,ରିମାନ୍ ଫଙ୍କସନ୍ |
রিম্যান হাইপোথিসিস,ରିମାନ୍ ଅନୁମାନ |
রিম্যান অবিচ্ছেদ্য,ରିମାନ୍ ଅବିଚ୍ଛେଦ୍ୟ |
রিম্যান জ্যামিতি,ରିମାନ୍ ଜ୍ୟାମିତି |
বিশেষায়িত হাইড্রোজেন বোমা,ବିଶେଷ ହାଇଡ୍ରୋଜେନ୍ ବମ୍ |
রিগি লেডুক প্রভাব,ରିଗି ଲେଡୁକ୍ ପ୍ରଭାବ |
"সমকোণ, সমকোণ","ଡାହାଣ କୋଣ, ଡାହାଣ କୋଣ |"
দক্ষিণ সরবরাহ,ଦକ୍ଷିଣ ଯୋଗାଣ
ঘড়ির কাঁটার কুণ্ডলী,ଘଣ୍ଟା ବୁଲାଇ
উল্লম্ব প্রিজম,ଭୂଲମ୍ବ ପ୍ରିଜିମ୍ |
ডান হাতের নিয়ম,ଡାହାଣ ହାତ ନିୟମ |
ঘড়ির কাঁটার দিকে,ଘଣ୍ଟା ବୁଲାଇ |
উল্লম্ব বিভাগ,ଭୂଲମ୍ବ ବିଭାଗ |
দক্ষিণ পাশ,ଦକ୍ଷିଣ ପାର୍ଶ୍ୱ
সমতুল্য প্রিজম,ସମାନ ପ୍ରିଜିମ୍ |
ডান কোণ প্রিজম,ଡାହାଣ କୋଣ ପ୍ରିଜିମ୍ |
ঘড়ির কাঁটার দিকের মেরুতা,ଘଣ୍ଟା ବୁଲାଇ ପୋଲାରିଟି |
ঘড়ির কাঁটার দিকে স্ক্রু,ଘଣ୍ଟା ବୁଲାଇ ସ୍କ୍ରୁ |
ঘড়ির কাঁটার দিকে সমন্বয় সিস্টেম,ଘଣ୍ଟା ବୁଲାଇ କୋର୍ଡିନେଟ୍ ସିଷ୍ଟମ୍ |
শক্তিশালী,ଶକ୍ତିଶାଳୀ
কঠিন শরীর,କଠିନ ଶରୀର |
অনমনীয় শরীরের গতি,କଠିନ ଶରୀର ଗତି |
কঠিন স্থানচ্যুতি,କଠିନ ବିସ୍ଥାପନ
অনমনীয় শরীরের গতিবিদ্যা,କଠିନ ଶରୀର ଗତିଶୀଳତା |
শক্তিশালী অবস্থান,ଦୃ strong ଼ ଷ୍ଟାଣ୍ଡ |
কঠিন ফ্রেম,କଠିନ ଫ୍ରେମ୍ |
কঠিন ভর,କଠିନ ମାସ
অনমনীয় রটার,କଠିନ ରୋଟର୍ |
কঠিন বৃত্তাকার প্যাটার্ন,କଠିନ ଗୋଲାକାର pattern ାଞ୍ଚା |
অধ্যবসায়,ସ୍ଥିରତା |
অধ্যবসায় উপপাদ্য,ସ୍ଥିରତା ଥିଓରେମ୍ |
সঠিক গণনা,ସଠିକ ଗଣନା
"সঠিক প্রমাণ, সঠিক প্রমাণ","ସଠିକ୍ ପ୍ରମାଣ, ସଠିକ୍ ପ୍ରମାଣ |"
সুনির্দিষ্ট বিশ্লেষণ,ସଠିକ୍ ବିଶ୍ଳେଷଣ |
রিলে প্রতিক্রিয়া,ରିଲା ପ୍ରତିକ୍ରିୟା
"নেমি, প্রান্ত, প্রান্ত","ନେମି, ଧାର, ଧାର"
রিম চালিত,ରିମ୍ ଚାଳିତ |
"রিং, রিং","ରିଙ୍ଗ, ରିଙ୍ଗ"
রিং সার্কিট,ରିଙ୍ଗ୍ ସର୍କିଟ୍ |
রিং ক্যালকুলেটর,ରିଙ୍ଗ କାଲକୁଲେଟର
রিং ডিস্ক ইলেক্ট্রোড,ରିଙ୍ଗ୍ ଡିସ୍କ ଇଲେକ୍ଟ୍ରୋଡ୍ |
বৃত্তাকার দোষ,ବାର୍ଷିକ ଦୋଷ |
রিং দোষ,ରିଙ୍ଗ୍ ଦୋଷ |
"রিং ফ্লিপ, রিং ফ্লিপ","ରିଙ୍ଗ୍ ଫ୍ଲିପ୍, ରିଙ୍ଗ୍ ଫ୍ଲିପ୍ |"
রিং মাইক্রোমিটার,ରିଙ୍ଗ ମାଇକ୍ରୋମିଟର |
সেতু মডুলেটর,ବ୍ରିଜ୍ ମଡ୍ୟୁଲେଟର
বেল স্টপ সূচক,ଘଣ୍ଟି ବନ୍ଦ ସୂଚକ |
রিং স্তর,ରିଙ୍ଗ୍ ଇଚେଲନ୍ |
রিং সিল ভালভ,ରିଙ୍ଗ୍ ସିଲ୍ ଭଲଭ୍ |
রিং তত্ত্ব,ରିଙ୍ଗ୍ ସିଦ୍ଧାନ୍ତ |
শব্দ সময়,ଶବ୍ଦ ସମୟ |
অনামিকা আঙুল,ଆଙ୍ଗୁଠି ରିଙ୍ଗ୍ |
রিং নালী,ରିଙ୍ଗ୍ ଡକ୍ଟ୍ |
খণ্ডন কী,ପ୍ରତ୍ୟାଖ୍ୟାନ ଚାବି |
"শব্দ, যন্ত্র","ଧ୍ୱନି, ଯନ୍ତ୍ର"
নিনাদ চোক,ନିନାଡ ଚକ୍କର |
চাবি খেলা,ଚାବି ଖେଳିବା
উর্মিকা,ଉର୍ମିକା
buccal স্রোত,ବୁକାଲ୍ ଷ୍ଟ୍ରିମ୍ |
urmika apod,urmika apod
উর্মিকা ফিল্টার,ଉର୍ମିକା ଫିଲ୍ଟର୍ |
ফেমোরাল ভলিউম,ଫେମେରାଲ୍ ଭଲ୍ୟୁମ୍
উর্মিকা ট্যাঙ্ক,ଉର୍ମିକା ଟାଙ୍କି |
পাওয়ার ভোল্টেজ,ଶକ୍ତି ଭୋଲଟେଜ୍
বৃদ্ধি,ଅଭିବୃଦ୍ଧି |
শুভদিন,ଆଜି
"এলিভেশন টাইম রিভিশন, ডিপারচার টাইম রিভিশন","ଉଚ୍ଚତା ସମୟ ସଂଶୋଧନ, ପ୍ରସ୍ଥାନ ସମୟ ସଂଶୋଧନ |"
স্থানান্তর সময় বিকৃতি,ସମୟ ବିକୃତି ସ୍ଥାନାନ୍ତର କରନ୍ତୁ |
সময়-লাভের অনুপাত বৃদ্ধি,ସମୟ-ଲାଭ ଅନୁପାତ ବୃଦ୍ଧି |
উদীয়মান সূর্য ম্যাগনেট্রন,ସୂର୍ଯ୍ୟ ଚୁମ୍ବକ
উদীয়মান সূর্য,ଉଦୟ ସୂର୍ଯ୍ୟ
রিজলে প্রিজম সিস্টেম,ରିଜଲେ ପ୍ରିଜିମ୍ ସିଷ୍ଟମ୍ |
রিটজ সমন্বয় তত্ত্ব,ରିଜ୍ ମିଶ୍ରଣ ସିଦ୍ଧାନ୍ତ |
রিটজ সূত্র,ରିଜ୍ ଫର୍ମୁଲା |
রবার্টসন ওয়াকার হুল,ରୋବର୍ଟସନ ୱାକର୍ ହଲ୍ |
রোবো,ରୋବୋ |
আলোকিত প্রিজম,ଆଲୋକିତ ପ୍ରିଜିମ୍ |
দোলন গতি,ଦର୍ପଣ ଗତି |
রকেট,ରକେଟ୍
রকেট কর্ম,ରକେଟ୍ କାର୍ଯ୍ୟ
রকেট অ্যাডাপ্টার,ରକେଟ୍ ଆଡାପ୍ଟର |
রকেট প্লেন,ରକେଟ୍ ବିମାନ |
রকেট ফ্লাইট,ରକେଟ୍ ଉଡ଼ାଣ |
রকেটের জ্বালানী,ରକେଟ୍ ଇନ୍ଧନ |
রকেট স্ক্যাভেঞ্জার,ରକେଟ୍ ସ୍କାଭେନ୍ |
রকেট-মোটর দক্ষতা,ରକେଟ୍-ମୋଟର ଦକ୍ଷତା |
রকেট চালিত,ରକେଟ୍ ଚାଳିତ |
রকেট চালিত যান,ରକେଟ୍ ଚାଳିତ ଯାନ |
রকেট প্রক্ষিপ্ত,ରକେଟ୍ ପ୍ରୋଜେକ୍ଟଲ୍ |
রকেট চালনা,ରକେଟ୍ ପ୍ରବୃତ୍ତି |
রকেট জাহাজ,ରକେଟ୍ ଜାହାଜ |
রকেট স্লেজ,ରକେଟ୍ ସ୍ଲେଡ୍ |
রকেট বর্ণালী,ରକେଟ୍ ସ୍ପେକ୍ଟ୍ରମ୍ |
রকেট খোঁচা,ରକେଟ୍ ଥ୍ରଷ୍ଟ୍ |
রকেট বিজ্ঞান,ରକେଟ୍ ବିଜ୍ଞାନ |
"রকন, আন্দোলন, দোলন","ରକନ୍, ଆନ୍ଦୋଳନ, ଡୋଲାନ୍ |"
"অ্যাজিটেটিং আর্ক ব্লাস্ট, অ্যাজিটেটিং আর্ক ফার্নেস","ଆର୍କ ବିସ୍ଫୋରଣ, ଆର୍କ ଫର୍ଣ୍ଣେସକୁ ଉତ୍ତେଜିତ କରିବା |"
ডলনিক বক্ররেখা,ଡଲନିକ୍ ବକ୍ର
সুইং কী,ସୁଇଙ୍ଗ୍ କୀ |
গোধূলি কম্পন,ଦ୍ୱିପ୍ରହର କମ୍ପନ |
"স্যান্ডোলি রেজিস্টিভ ব্লাস্ট, স্যান্ডোলি রেজিস্টিভ ফার্নেস","ସାଣ୍ଡୋଲି ପ୍ରତିରୋଧକାରୀ ବିସ୍ଫୋରଣ, ସାଣ୍ଡୋଲି ପ୍ରତିରୋଧକ ଚୁଲା |"
রকুন,ରକନ୍ |
"রড, রড, রড, রড","ବାଡ଼ି, ବାଡ଼ି, ବାଡ଼ି, ବାଡ଼ି"
roentgen,roentgen
roentgen সমতুল্য,roentgen ସମାନ
ধর্ষণ,ବଳାତ୍କାର
"রোন্টজেন-রে, এক্স-রে","ରୋଏଣ୍ଟେନ୍-ରେ, ଏକ୍ସ-ରେ |"
এক্স রশ্মির চিত্র,x ray ଦୃଷ୍ଟାନ୍ତ
roentgeniki xradiography,ରନୋଜେନେଟିକ୍ xradiography
"এক্স-রে থেরাপি, রোন্টজেন থেরাপি","ଏକ୍ସ-ରେ ଥେରାପି, ରୋଏଣ୍ଟେନ୍ ଥେରାପି |"
"ঘূর্ণায়মান, রোল, (সম্পাদনা), বৃত্তাকার, ঘূর্ণায়মান (v.)","ଗାଡ଼ି, ଗଡ଼, (ଏଡି।), ଗୋଲାକାର, ଗଡ଼ିବା (v।)"
পুনরাবৃত্তিমূলক রুটিন,ବାରମ୍ବାର ନିତ୍ୟକର୍ମ |
লটনি ক্যাপচার,ଲଟନି କ୍ୟାପଚର |
ঘূর্ণায়মান নিয়ন্ত্রণ,ଗାଡ଼ି ନିୟନ୍ତ୍ରଣ |
রোল ফিল্ম,ରୋଲ୍ ଫିଲ୍ମ |
(স্মৃতি) মুছে ফেলা-পড়া,(ସ୍ମୃତି) ବିଲୋପ-ପଠନ |
"বেলনি, লোটনি, লোটনিক (ভি.), বেলান, লোটান (সম্পাদনা)","ବେଲି, ଲୋଟନି, ଲୋଟନିକ୍ (ଭି।), ବେଲାନ୍, ଲୋଟାନ୍ (ଏଡି।)"
"রোলিং ব্রিজ, লোটন সেতু","ରୋଲିଂ ବ୍ରିଜ୍, ଲୋଟାନ୍ ସେଟୁ |"
সিলিন্ডার ঘর্ষণ,ସିଲିଣ୍ଡର ଘର୍ଷଣ |
ঘূর্ণায়মান ঘূর্ণন সঁচারক বল,ଗାଡ଼ି ଟର୍କ
রোমার পদ্ধতি,ରୋମର ପଦ୍ଧତି |
রটার,ରୋଟର୍ |
amici প্রিজম,amici prism
রুম ধ্বনিবিদ্যা,ରୁମ୍ ଆକାଶବାଣୀ |
মোরগ,କୁକୁଡ଼ା
"root, root","ମୂଳ, ମୂଳ"
বর্গ-মান-মূল,ବର୍ଗ-ଅର୍ଥ-ମୂଳ |
কৃমি মানে মূল ত্রুটি,ପୋକ ଅର୍ଥ ମୂଳ ତ୍ରୁଟି |
বর্গ-গড়-মূল মান,ବର୍ଗ-ଅର୍ଥ-ମୂଳ ମୂଲ୍ୟ |
বর্গ মানে মূলের বেগ,ବର୍ଗର ଅର୍ଥ ମୂଳ ବେଗ |
সমীকরণের মূল,ସମୀକରଣର ମୂଳ
"রোসেট গতি, পাটলিক গতি","ରୋଜେଟ୍ ଗତି, ପାଟଲିକ୍ ଗତି |"
ফুল বিক্রেতা,ପୁଷ୍ପଗୁଚ୍ଛ
রস দৃশ্য,ରସ୍ ଦୃଶ୍ୟ |
ঘূর্ণায়মান,ଘୂର୍ଣ୍ଣନ
ঘূর্ণায়মান জড়তা,ଘୂର୍ଣ୍ଣନ ନିଷ୍କ୍ରିୟତା |
ঘূর্ণায়মান,ଘୂର୍ଣ୍ଣନ
ঘূর্ণনশীল মরীচি অ্যান্টেনা,ଘୂର୍ଣ୍ଣନ ବିମ୍ ଆଣ୍ଟେନା |
ঘূর্ণনশীল ক্যাপাসিটর,ଘୂର୍ଣ୍ଣନ କ୍ୟାପେସିଟର୍ |
ঘূর্ণনশীল রূপান্তরকারী,ଘୂର୍ଣ୍ଣନ ରୂପାନ୍ତରକାରୀ |
ঘূর্ণন ইঞ্জিন,ଘୂର୍ଣ୍ଣନ ଇଞ୍ଜିନ୍ |
ঘূর্ণন গতি,ଘୂର୍ଣ୍ଣନ ଗତି
ঘূর্ণায়মান তেল পাম্প,ଘୂର୍ଣ୍ଣନ ତେଲ ପମ୍ପ |
ঘূর্ণন স্পার্কিং ব্যবধান,ଘୂର୍ଣ୍ଣନ ସ୍ପାର୍କିଂ ବ୍ୟବଧାନ |
"ঘূর্ণনশীল সুইচ, ঘূর্ণমান সুইচ","ଘୂର୍ଣ୍ଣନ ସୁଇଚ୍, ରୋଟାରୀ ସୁଇଚ୍ |"
রোটারি ইস্ত্রি মেশিন,ଘୂର୍ଣ୍ଣନ ଇରୋନିଂ ମେସିନ୍ |
"ঘোরানো, ঘোরানো (ver, ), বৃত্তাকার, চাকাযুক্ত (v, )","ଘୂର୍ଣ୍ଣନ କରିବାକୁ, ଘୂର୍ଣ୍ଣନ କରିବାକୁ (ver, ), ବୃତ୍ତାକାର, ଚକିଆ (v, )"
ঘূর্ণনশীল অ্যানোড,ଘୂର୍ଣ୍ଣନ ଆନାଡ |
ঘূর্ণনশীল অ্যানোড টিউব,ଘୂର୍ଣ୍ଣନ ଆନାଡ ଟ୍ୟୁବ୍ |
ঘূর্ণায়মান সমন্বয়,ଘୂର୍ଣ୍ଣନ ସମନ୍ୱୟ |
ঘূর্ণায়মান ভেন,ଘୂର୍ଣ୍ଣନ ଭେନ |
ঘূর্ণন কুণ্ডলী,ଘୂର୍ଣ୍ଣନ କୋଇଲ୍ |
ঘূর্ণন যোগাযোগকারী,ଘୂର୍ଣ୍ଣନ ଯୋଗାଯୋଗକାରୀ |
ঘূর্ণনশীল স্ফটিক সিস্টেম,ଘୂର୍ଣ୍ଣନ ସ୍ଫଟିକ୍ ସିଷ୍ଟମ୍ |
ঘূর্ণনশীল স্ফটিক ফটোগ্রাফ,ଘୂର୍ଣ୍ଣନ ସ୍ଫଟିକ୍ ଫଟୋଗ୍ରାଫ୍ |
ঘূর্ণনশীল সিলিন্ডার পদ্ধতি,ଘୂର୍ଣ୍ଣନ ସିଲିଣ୍ଡର ପଦ୍ଧତି |
ঘূর্ণন নির্ধারক,ଘୂର୍ଣ୍ଣନ ନିର୍ଣ୍ଣୟକାରୀ |
"ঘূর্ণন চাকতি, ঘূর্ণন চাকতি","ଘୂର୍ଣ୍ଣନ ଡିସ୍କ, ଘୂର୍ଣ୍ଣନ ଡିସ୍କ |"
ঘূর্ণমান চাকা contactor,ଘୂର୍ଣ୍ଣନ ଚକ ଯୋଗାଯୋଗକାରୀ |
ঘূর্ণায়মান ইলেক্ট্রোড,ଘୂର୍ଣ୍ଣନ ଇଲେକ୍ଟ୍ରୋଡ୍ |
ঘূর্ণন এলাকা,ଘୂର୍ଣ୍ଣନ କ୍ଷେତ୍ର
ঘূর্ণন ক্ষেত্র অ্যান্টেনা,ଘୂର୍ଣ୍ଣନ କ୍ଷେତ୍ର ଆଣ୍ଟେନା |
সর্পিল আরোহণ পগ,ସ୍ପିରାଲ୍ ଆରୋହଣ ପଗ୍ |
ঘূর্ণন জংশন,ଘୂର୍ଣ୍ଣନ ସଂଯୋଗ
ঘূর্ণনশীল লুপ অ্যান্টেনা,ଘୂର୍ଣ୍ଣନ ଲୁପ୍ ଆଣ୍ଟେନା |
ঘূর্ণমান মেশিন,ଘୂର୍ଣ୍ଣନ ଯନ୍ତ୍ର |
ঘূর্ণন চৌম্বক বিচ্ছিন্নকারী,ଘୂର୍ଣ୍ଣନ ଚୁମ୍ବକ ବିଚ୍ଛିନ୍ନକାରୀ |
ঘূর্ণনশীল প্রিজম ক্যামেরা,ଘୂର୍ଣ୍ଣନ ପ୍ରିଜିମ୍ କ୍ୟାମେରା |
ঘূর্ণনশীল রেডিও বীকন,ଘୂର୍ଣ୍ଣନ ରେଡିଓ ବିକନ୍ |
ঘূর্ণন সেক্টর,ଘୂର୍ଣ୍ଣନ କ୍ଷେତ୍ର |
রোটেশনাল রেডিআই ফটোমিটার,ଘୂର୍ଣ୍ଣନ ରେଡିଓ ଫୋଟୋମିଟର |
ঘূর্ণন সেক্টর কৌশল,ଘୂର୍ଣ୍ଣନ କ୍ଷେତ୍ର କ techni ଶଳ |
ঘূর্ণন খাদ,ଘୂର୍ଣ୍ଣନ ଶାଫ୍ଟ |
ঘূর্ণায়মান তহবিল,ଘୂର୍ଣ୍ଣନ ପାଣ୍ଠି
সর্পিল পগ প্রক্রিয়া,ସ୍ପିରାଲ୍ ପଗ୍ ମେକାନିଜିମ୍ |
"ঘূর্ণন, ঘূর্ণন","ଘୂର୍ଣ୍ଣନ, ଘୂର୍ଣ୍ଣନ"
ঘূর্ণন অক্ষ,ଘୂର୍ଣ୍ଣନ ଅକ୍ଷ
ঘূর্ণন বিন্দু,ଘୂର୍ଣ୍ଣନ ବିନ୍ଦୁ
ঘূর্ণন স্যাঁতসেঁতে প্রভাব,ଘୂର୍ଣ୍ଣନ ଡମ୍ପିଂ ପ୍ରଭାବ |
ঘূর্ণন উপাদান,ଘୂର୍ଣ୍ଣନ ଉପାଦାନ |
স্থানাঙ্ক সিস্টেমের ঘূর্ণন,ସଂଯୋଜନା ପ୍ରଣାଳୀର ଘୂର୍ଣ୍ଣନ
ঘূর্ণনশীল দোলন সিস্টেম,ଘୂର୍ଣ୍ଣନ ଦୋହରିବା ବ୍ୟବସ୍ଥା |
ঘূর্ণায়মান বর্ণালী,ଘୂର୍ଣ୍ଣନ ସ୍ପେକ୍ଟ୍ରମ |
ঘূর্ণন থেরাপি,ଘୂର୍ଣ୍ଣନ ଚିକିତ୍ସା |
ঘূর্ণন-কম্পন বর্ণালী,ଘୂର୍ଣ୍ଣନ-କମ୍ପନ ସ୍ପେକ୍ଟ୍ରମ |
ঘূর্ণন-রিভার্সাল অক্ষ,ଘୂର୍ଣ୍ଣନ-ଓଲଟା ଅକ୍ଷ |
ঘূর্ণন-প্রতিফলন অক্ষ,ଘୂର୍ଣ୍ଣନ-ପ୍ରତିଫଳନ ଅକ୍ଷ |
ঘূর্ণায়মান কম্পন বর্ণালী,ଘୂର୍ଣ୍ଣନ ସ୍ପନ୍ଦନ ସ୍ପେକ୍ଟ୍ରମ |
"ঘূর্ণায়মান, ঘূর্ণনশীল, ঘূর্ণনশীল","ଘୂର୍ଣ୍ଣନ, ଘୂର୍ଣ୍ଣନ, ଘୂର୍ଣ୍ଣନ |"
