Tamil,Kannada
"பக்க, பக்க, பக்க","ಬದಿ, ಬದಿ, ಬದಿ"
பக்கவாட்டு,ಪಾರ್ಶ್ವವಾಯು
"பார்வை, நோக்குதல், பார்வை, நோக்குதல், நோக்குதல், கண்டறிதல்","ದೃಷ್ಟಿ, ಗುರಿ, ದೃಷ್ಟಿ, ಗುರಿ, ಗುರಿ, ಪತ್ತೆ"
இராசி அடையாளம்,ರಾಶಿ ಚಿಹ್ನೆ
"சமிக்ஞை, சமிக்ஞை","ಸಂಕೇತ, ಸಂಕೇತ"
அமைதியான காலம்,ಮೂಕ ಅವಧಿ
சிலிக்கான் டையோடு,ಸಿಲಿಕಾನ್ ಡಯೋಡ್
சிலிக்கான்,ಸಿಲಿಕಾನ್
"சிலிக்கான் தகடு, சிலிக்கான் வேஃபர்","ಸಿಲಿಕಾನ್ ಪ್ಲೇಕ್, ಸಿಲಿಕಾನ್ ವೇಫರ್"
"ஒப்புமை, ஒப்புமை","ಸಾದೃಶ್ಯ, ಸಾದೃಶ್ಯ"
பின்பற்றுபவர்,ಅನುಕರಿಸುವವನು
ஒரே நேரத்தில்,ಏಕಕಾಲದಲ್ಲಿ
"அடையாளம், சைன்","ಚಿಹ್ನೆ, ಸೈನ್"
ஒற்றை அயனியாக்கம்,ಏಕ ಅಯಾನೀಕರಣ
ஒற்றை வரி ஒற்றை வரி,ಒಂದೇ ಸಾಲು ಏಕ ಸಾಲು
ஒற்றை படி,ಒಂದೇ ಹೆಜ್ಜೆ
"அணுகல், மூழ்குதல், மூழ்குதல், ஒன்றிணைத்தல் தொட்டி, மூழ்குதல், நீர்த்தேக்கம்","ಪ್ರವೇಶ, ಮುಳುಗುವಿಕೆ, ಇಮ್ಮರ್ಶನ್, ವಿಲೀನ ತೊಟ್ಟಿ, ಸಿಂಕ್, ಸಿಸ್ಟರ್ನ್"
சைனூசாய்டல்,ಸೈನುಸೈಡಲ್
சைஃபோன்,ಸೈಫನ್
சைரன்,ಮೋಹಿನಿ
"அளவு, அளவு (n.), அளவு, வேலைப்பாடு (v.)","ಗಾತ್ರ, ಗಾತ್ರ (ಎನ್.), ಗಾತ್ರ, ಕೆತ್ತನೆ (ವಿ.)"
"சமச்சீரற்ற, வளைவு","ಅಸಮವಾದ, ಓರೆ"
"மேல்தோல் விளைவு, தோல் விளைவு","ಎಪಿಡರ್ಮಿಸ್ ಪರಿಣಾಮ, ಚರ್ಮದ ಪರಿಣಾಮ"
வானம் நீலம்,ಆಕಾಶ ನೀಲಿ
சாய்வு வீச்சு,ಓರೆ ಶ್ರೇಣಿ
பாம்பு,ಹಾವು
"நழுவும், நழுவும், நழுவும், நழுவும், தீர்வு","ಸ್ಲಿಪ್, ಸ್ಲಿಪ್, ಸ್ಲಿಪ್, ಸ್ಲಿಪ್, ಪರಿಹಾರ"
c மோதிரம்,ಸಿ ರಿಂಗ್
"பிளவு, பிளவு, பிளவு","ಸೀಳು, ಸೀಳು, ಸೀಳು"
"சாய்வு, சாய்வு, சாய்வு","ಇಳಿಜಾರು, ಇಳಿಜಾರು, ಇಳಿಜಾರು"
துளையிடப்பட்ட கோடு,ಸ್ಲಾಟ್ ಮಾಡಿದ ಸಾಲು
மெதுவான உலை,ನಿಧಾನ ರಿಯಾಕ್ಟರ್
புகைபிடித்தது,ಧೂಮಪಾನ ಮಾಡಿದರು
தூண்டல் மின்தேக்கி,ಅನುಗಮನದ ಕೆಪಾಸಿಟರ್
"வளைவின் வெப்பச்சலனம், வளைவை ஒன்றிணைத்தல்","ವಕ್ರರೇಖೆಯ ಸಂವಹನ, ವಕ್ರರೇಖೆಯ ವಿಲೀನ"
சோடர்,ಸೋಡಾರ್
"மென்மையான, மென்மையான, மிருதுவான","ಮೃದುವಾದ, ಮೃದುವಾದ, ಮೃದುವಾದ"
குறுகிய கால கூறு,ಅಲ್ಪಾವಧಿಯ ಘಟಕ
சூப்பர் கண்டக்டர்,ಸೂಪರ್ ಕಂಡಕ್ಟರ್
பாதுகாப்பற்ற இலக்கு,ಅಸುರಕ್ಷಿತ ಗುರಿ
குறைந்த வெளியேற்ற குழாய்,ಕಡಿಮೆ ಡಿಸ್ಚಾರ್ಜ್ ಟ್ಯೂಬ್
சூரிய ஒளி,ಸೌರ
"சாலிடர், சாலிடர் (எட்.), சாலிடர், சாலிடர் (என்.)","ಬೆಸುಗೆಗೆ, ಬೆಸುಗೆಗೆ (ed.), ಬೆಸುಗೆಗೆ, ಬೆಸುಗೆಗೆ (n.)"
மின்காந்த உறுப்பு,ಸೊಲೆನಾಯ್ಡ್ ಅಂಶ
"திட, நிறை, கனசதுரம்","ಘನ, ದ್ರವ್ಯರಾಶಿ, ಘನ"
"தீர்வு, பொருள், தீர்வு, தீர்வு","ಪರಿಹಾರ, ಅರ್ಥ, ಪರಿಹಾರ, ಪರಿಹಾರ"
சோனிக் பூம்,ಸೋನಿಕ್ ಬೂಮ್
"ஒலிமானி, ஒலிமானி","ಫೋನೋಮೀಟರ್, ಸೋನೋಮೀಟರ್"
ஒலியியல்,ಅಕೌಸ್ಟಿಕ್
"வரிசைப்படுத்துதல், தேர்வு செய்தல், பிரித்தல்","ವಿಂಗಡಣೆ, ಆಯ್ಕೆ, ಪ್ರತ್ಯೇಕತೆ"
"வானம், விண்வெளி, விண்வெளி, விண்வெளி, விண்வெளி, விண்வெளி","ಆಕಾಶ, ಬಾಹ್ಯಾಕಾಶ, ಬಾಹ್ಯಾಕಾಶ, ಬಾಹ್ಯಾಕಾಶ, ಬಾಹ್ಯಾಕಾಶ, ಬಾಹ್ಯಾಕಾಶ"
வான அறை,ಆಕಾಶ ಕ್ಯಾಬಿನ್
இடைவெளி,ಮಧ್ಯಂತರ
ஆகாஷி,ಆಕಾಶಿ
பரிமாற்ற இடைவெளி,ವರ್ಗಾವಣೆ ಮಧ್ಯಂತರ
வண்ண,ಹೊಳೆಯುವ
"வான, இடஞ்சார்ந்த","ಆಕಾಶ, ಪ್ರಾದೇಶಿಕ"
"குறிப்பிட்ட சார்பியல், குறிப்பிட்ட சார்பியல்","ನಿರ್ದಿಷ್ಟ ಸಾಪೇಕ್ಷತೆ, ನಿರ್ದಿಷ್ಟ ಸಾಪೇಕ್ಷತೆ"
"உறவினர், குறிப்பிட்ட, சிறப்பு","ಸಂಬಂಧಿ, ನಿರ್ದಿಷ್ಟ, ವಿಶೇಷ"
விவரக்குறிப்பு,ನಿರ್ದಿಷ್ಟತೆ
குறிப்பிடப்பட்டுள்ளது,ನಿರ್ದಿಷ್ಟಪಡಿಸಲಾಗಿದೆ
நிறமாலை,ಸ್ಪೆಕ್ಟ್ರಲ್
ஸ்பெக்ட்ரோமெட்ரி,ಸ್ಪೆಕ್ಟ್ರೋಮೆಟ್ರಿ
"ஸ்பெக்ட்ரோஸ்கோப், ஸ்பெக்ட்ரோஸ்கோப்","ಸ್ಪೆಕ್ಟ್ರೋಸ್ಕೋಪ್, ರೋಹಿತದರ್ಶಕ"
"ஸ்பெக்ட்ராலஜிஸ்ட், ஸ்பெக்ட்ரம் விஞ்ஞானி","ರೋಹಿತಶಾಸ್ತ್ರಜ್ಞ, ವರ್ಣಪಟಲ ವಿಜ್ಞಾನಿ"
வழக்கமான,ನಿಯಮಿತ
பேச்சு,ಭಾಷಣ
வேகமானி,ಸ್ಪೀಡೋಮೀಟರ್
சுற்று பந்து,ಸುತ್ತಿನ ಚೆಂಡು
"உருண்டை, உருண்டை","ಗೋಳಾಕಾರದ, ಗೋಳಾಕಾರದ"
"கோளமானி, கோளமானி","ಗೋಳಮಾಪಕ, ಗೋಳಮಾಪಕ"
சுழல் மீளுருவாக்கம்,ಸ್ಪಿನ್ ರಿಬೌಂಡ್
சுழலும் பம்பரம்,ತಿರುಗುವ ಮೇಲ್ಭಾಗ
சுழல்,ಸ್ಪಿನ್
சுழல் இயக்கம்,ಸುರುಳಿಯಾಕಾರದ ಚಲನೆ
"பிளவு, பிளவு (v.) பிளவு, பிளவு (n.)","ವಿಭಜಿತ, ವಿಭಜಿತ (ವಿ.) ವಿಭಜನೆ, ವಿಭಜಿತ (ಎನ್.)"
தானாக,ಸ್ವಯಂಚಾಲಿತವಾಗಿ
"spool, winch, reel, volley","ಸ್ಪೂಲ್, ವಿಂಚ್, ರೀಲ್, ವಾಲಿ"
சீரற்ற நிகழ்வு,ಯಾದೃಚ್ಛಿಕ ಘಟನೆ
"புள்ளி, புள்ளி (எண்.), ஸ்பாட், ஸ்பாட், அடையாளம், கண்டுபிடி (ver.)","ಪಾಯಿಂಟ್, ಸ್ಪಾಟ್ (ಸಂ.), ಸ್ಪಾಟ್, ಸ್ಪಾಟ್, ಗುರುತಿಸಿ, ಹುಡುಕಿ (ವರ್.)"
ஆற்றல் வளாகம்,ಶಕ್ತಿ ಸಂಕೀರ್ಣ
"வசந்தம், வசந்தம், வசந்தம், அருவி, வசந்தம்","ವಸಂತ, ವಸಂತ, ವಸಂತ, ಜಲಪಾತ, ವಸಂತ"
தவறான ஆசை,ಸುಳ್ಳು ಉತ್ಸಾಹ
கூடுதல் எதிரொலி,ಹೆಚ್ಚುವರಿ ಪ್ರತಿಧ್ವನಿ
ஸ்புட்னிக்,ಸ್ಪುಟ್ನಿಕ್
"சதுரம், சதுரம், சதுரம்","ಚೌಕ, ಚೌಕ, ಚೌಕ"
ஆயுள்,ಬಾಳಿಕೆ
நிலைப்படுத்துதல்,ಸ್ಥಿರಗೊಳಿಸುವುದು
அடுக்கு,ಪೇರಿಸಿ
"மேடை, நிலை, பதவி, சமூகம், மேடை","ಹಂತ, ಹಂತ, ಶ್ರೇಣಿ, ಸಮುದಾಯ, ಹಂತ"
இணையான விநியோகம்,ಸಮಾನಾಂತರ ವಿತರಣೆ
"நிலையான, சான்றளிக்கப்பட்ட, கொடி (எண்.), தரநிலை","ಪ್ರಮಾಣಿತ, ಪ್ರಮಾಣೀಕೃತ, ಧ್ವಜ (ಸಂ.), ಪ್ರಮಾಣಿತ"
தரப்படுத்தப்பட்டது,ಪ್ರಮಾಣೀಕರಿಸಲಾಗಿದೆ
தரப்படுத்தல்,ಪ್ರಮಾಣೀಕರಣ
"நட்சத்திரம், நட்சத்திரம்","ನಕ್ಷತ್ರ, ನಕ್ಷತ್ರ"
அப்பட்டமான விளைவு,ತೀವ್ರ ಪರಿಣಾಮ
"தோற்றுவிப்பவர், தொடக்கி, வெடிபொருள்","ಮೂಲ, ಸ್ಟಾರ್ಟರ್, ಸ್ಫೋಟಕ"
ஸ்டாம்பியர்,ಸ್ಟ್ಯಾಂಪಿಯರ್
"நிலை, நிலை, மாநிலம்","ಸ್ಥಾನ, ರಾಜ್ಯ, ರಾಜ್ಯ"
அறிக்கை,ಹೇಳಿಕೆ
நிலையான நிலையான மின்னியல் சத்தம்,ಸ್ಥಿರ ಸ್ಥಿರ ಸ್ಥಾಯೀವಿದ್ಯುತ್ತಿನ ಶಬ್ದ
நிலையான,ಸ್ಥಿರ
"கண்காணிப்பு நிலையம், நிலையம், சந்திரன்","ವೀಕ್ಷಣಾ ಕೇಂದ್ರ, ನಿಲ್ದಾಣ, ಚಂದ್ರ"
முற்போக்கானது,ಪ್ರಗತಿಪರ
திகைத்தார்,ದಿಗ್ಭ್ರಮೆಗೊಂಡ
உணர்வின்மை நிலை,ಮರಗಟ್ಟುವಿಕೆ ಹಂತ
நிலையான பகுதி,ಸ್ಥಿರ ಪ್ರದೇಶ
முற்போக்கான துகள்,ಪ್ರಗತಿಪರ ಕಣ
திகைத்த மனோபாவம்,ದಿಗ್ಭ್ರಮೆಗೊಂಡ ವರ್ತನೆ
மாதிரி,ಮಾದರಿ
புள்ளியியல்,ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ
புள்ளியியல் எடையிடல்,ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ತೂಕ
ஸ்டேட்டர்,ಸ್ಟೇಟರ್
"மாறாத, நிலையான, நிலையான, நிரந்தர","ಬದಲಾಗದ, ಸ್ಥಿರ, ಸ್ಥಿರ, ಶಾಶ್ವತ"
நீராவி நீராவி,ಉಗಿ ಆವಿ
நீராவி விசையாழி,ಉಗಿ ಟರ್ಬೈನ್
எஃகு,ಉಕ್ಕು
திசைமாற்றி பெட்டி,ಸ್ಟೀರಿಂಗ್ ಬಾಕ್ಸ್
விண்மீன்,ನಾಕ್ಷತ್ರಿಕ
"படி, படி, படி, படி","ಹೆಜ್ಜೆ, ಹೆಜ್ಜೆ, ಹೆಜ್ಜೆ, ಹೆಜ್ಜೆ"
படி படியாக,ಹಂತ ಹಂತವಾಗಿ
படி செயல்பாடு,ಹಂತದ ಕಾರ್ಯ
ஸ்டீரேடியன்,ಸ್ಟೆರಾಡಿಯನ್
ஸ்டீரியோஸ்கோபிக்,ಸ್ಟೀರಿಯೋಸ್ಕೋಪಿಕ್
ஸ்டீரியோஸ்கோபிக் ஒலி,ಸ್ಟೀರಿಯೋಸ್ಕೋಪಿಕ್ ಧ್ವನಿ
இணைப்பு மோதல்,ಬಾಂಧವ್ಯ ಘರ್ಷಣೆ
"அபர்ய கரு, கிருஷ்ண கரு","ಅಪರ್ಯಾ ನ್ಯೂಕ್ಲಿಯಸ್, ಕೃಷ್ಣ ನ್ಯೂಕ್ಲಿಯಸ್"
"கடினமான, கடினமான, உறுதியான, உறுதியான","ಕಠಿಣ, ಕಠಿಣ, ದೃಢ, ದೃಢ"
இணக்கத்தன்மை,ಮೃದುತ್ವ
"புள்ளி, களங்கம்","ಚುಕ್ಕೆ, ಕಳಂಕ"
சுட்டித்தனம்,ಪಾಯಿಂಟಿನೆಸ್
"பாபகா, அசோத்ரா (எட்.), அசையாத (வி.), அசையாத பார்வை","ಭಾಭಾಕ, ಅಸೋತ್ರ (ಸಂ), ಅಚಲ (ವಿ.), ಅಚಲ ನೋಟ"
தூண்டுவதற்கு,ಪ್ರಚೋದಿಸಲು
தூண்டுதல்,ಪ್ರಚೋದಕ
கிளறுபவர்,ಕಲಕುವವನು
ஸ்டோக்,ಸ್ಟೋಕ್
"உடைக்க-கடிகாரம், பங்கு-கடிகாரம்","ಬ್ರೇಕ್-ವಾಚ್, ಸ್ಟಾಕ್-ಕ್ಲಾಕ್"
காப்பிடப்பட்ட,ನಿರೋಧಕ
"வரம்பு, நிறுத்து","ಮಿತಿ, ನಿಲ್ಲಿಸು"
திறனை நிறுத்துதல்,ಸಂಭಾವ್ಯತೆಯನ್ನು ನಿಲ್ಲಿಸುವುದು
"ஜேபி பிரேக் வாட்ச், ஸ்டாப் வாட்ச்","jb ಬ್ರೇಕ್ ವಾಚ್, ಸ್ಟಾಪ್ ವಾಚ್"
"சேமிப்பு, சேமிப்பு","ಸಂಗ್ರಹಣೆ, ಸಂಗ್ರಹಣೆ"
அடுப்பு,ಒಲೆ
"நேராக, நேராக, எளிமையானது","ನೇರ, ನೇರ, ಸರಳ"
"விநியோகம், பதற்றம், விலகல், வேறுபாடு, வேறுபாடு, வடிகட்டுதல் (ver.)","ವಿತರಣೆ, ಒತ್ತಡ, ಅಸ್ಪಷ್ಟತೆ, ವ್ಯತ್ಯಾಸ, ವ್ಯತ್ಯಾಸ, ಫಿಲ್ಟರಿಂಗ್ (ver.)"
வக்கிரமான,ವಿಕೃತ
ஸ்பைக்மோமனோமீட்டர்,ಸ್ಪಿಗ್ಮೋಮಾನೋಮೀಟರ್
"அடுக்கு மண்டலம், 2 அடுக்கு மண்டலம்","ವಾಯುಮಂಡಲ, 2 ವಾಯುಮಂಡಲ"
தேவையற்ற,ಅನಗತ್ಯ
"மின்னல் கோடு, மின்னல்","ಮಿಂಚಿನ ಗೆರೆ, ಮಿಂಚು"
"ஆறு, ஓடை, வாய்க்கால்","ನದಿ, ಹೊಳೆ, ಚರಂಡಿ"
"percolation, stream run, கழிவுநீர்","ಪರ್ಕೋಲೇಷನ್, ಸ್ಟ್ರೀಮ್ ರನ್, ಎಫ್ಲುಯೆಂಟ್"
வரிசையாக,ಗೆರೆ ಹಾಕಲಾಗಿದೆ
"வலிமை, வலிமை, தீவிரம், செறிவு, செயல்பாடு","ಶಕ್ತಿ, ಶಕ್ತಿ, ತೀವ್ರತೆ, ಏಕಾಗ್ರತೆ, ಚಟುವಟಿಕೆ"
மன அழுத்தம்,ಒತ್ತಡ
பரிதி-செயல்திறன் திறன்,ಆರ್ಕ್-ಆಕ್ಟಿಂಗ್ ಸಾಮರ್ಥ್ಯ
"ஆர்க் தொடக்க மின்னழுத்தம், வால்வு தொடக்க மின்னழுத்தம்","ಆರ್ಕ್ ಸ್ಟಾರ್ಟಿಂಗ್ ವೋಲ್ಟೇಜ್, ವಾಲ್ವ್ ಸ್ಟಾರ್ಟಿಂಗ್ ವೋಲ್ಟೇಜ್"
"நூல், நூல், நூல், இழை, தண்டு, சரம், லேன்யார்ட், 8. தண்டு குறைபாடு","ದಾರ, ದಾರ, ದಾರ, ತಂತು, ಬಳ್ಳಿ, ದಾರ, ಲ್ಯಾನ್ಯಾರ್ಡ್, 8. ಬಳ್ಳಿಯ ದೋಷ"
"துண்டு, துண்டு, கழற்றுதல், உரித்தல், நிர்வாணம்","ಸ್ಟ್ರಿಪ್, ಸ್ಟ್ರಿಪ್, ಸ್ಟ್ರಿಪ್ಪಿಂಗ್, ಸ್ಟ್ರಿಪ್ಪಿಂಗ್, ನಗ್ನ"
"உரித்தல், விட்டன், சவரன், நிர்வாண","ಸಿಪ್ಪೆಸುಲಿಯುವ, ವಿಟ್ಟನ್, ಸಿಪ್ಪೆಗಳು, ಬೆತ್ತಲೆ"
பிரித்தெடுத்தல் எதிர்வினை,ಹೊರತೆಗೆಯುವ ಪ್ರತಿಕ್ರಿಯೆ
ஸ்ட்ரோபோஸ்கோப்,ಸ್ಟ್ರೋಬೋಸ್ಕೋಪ್
பக்கவாதம்,ಸ್ಟ್ರೋಕ್
"வலுவான, ஆழமான, கூர்மையான, செறிவான","ಬಲವಾದ, ಆಳವಾದ, ತೀಕ್ಷ್ಣವಾದ, ಕೇಂದ್ರೀಕೃತ"
வலுவான தொற்று,ಬಲವಾದ ಸೋಂಕು
கட்டமைப்பு,ರಚನಾತ್ಮಕ
"அமைப்பு, அமைப்பு","ರಚನೆ, ರಚನೆ"
ஊசி,ಸೂಜಿ
"துணைப்பிரிவு, துணைக்குழு, துணைக்குழு","ಉಪವರ್ಗ, ಉಪಗುಂಪು, ಉಪಗುಂಪು"
"நுண்ணிய, அதி நுண்ணிய, சப்மிக்ரோஸ்கோபிக்","ಸೂಕ್ಷ್ಮದರ್ಶಕ, ಅತಿಸೂಕ್ಷ್ಮದರ್ಶಕ, ಸಬ್ಮೈಕ್ರೋಸ್ಕೋಪಿಕ್"
அணு அல்லாத இயற்பியல்,ಪರಮಾಣು ಅಲ್ಲದ ಭೌತಶಾಸ್ತ್ರ
அடிக்குறிப்பு,ಅಡಿಟಿಪ್ಪಣಿ
"துணை, துணை","ಪರಿಕರ, ಸಹಾಯಕ"
"வேலை திரவம், துணை நிலை","ಕೆಲಸ ಮಾಡುವ ದ್ರವ, ಸಬ್ ಸ್ಟೇಟ್"
துணை அலகு,ಉಪ ಘಟಕ
படிப்படியாக,ಕ್ರಮೇಣ
உறிஞ்சும்,ಹೀರುವಿಕೆ
உறிஞ்சும்,ಹೀರುವಿಕೆ
புத்திசாலித்தனமான,ವಿಷಯಾಸಕ್ತ
"தொகை, தொகை, கூட்டு முடிவு, தொகை","ಮೊತ್ತ, ಮೊತ್ತ, ಮೊತ್ತದ ಫಲಿತಾಂಶ, ಮೊತ್ತ"
சூரியன்,ಸೂರ್ಯ
சூரிய கண்காணிப்பு,ಸೂರ್ಯನ ಗಡಿಯಾರ
"சூரிய மங்கல், சூரிய புள்ளி","ಸೂರ್ಯನ ಮಸುಕು, ಸೂರ್ಯನ ತಾಣ"
சூரிய நட்சத்திரம்,ಸೂರ್ಯ ನಕ್ಷತ್ರ
தீவிர,ವಿಪರೀತ
சூப்பர் கண்டக்டிங் உலோகம்,ಸೂಪರ್ ಕಂಡಕ್ಟಿಂಗ್ ಲೋಹ
சூப்பர் கண்டக்டிவிட்டி,ಸೂಪರ್ ಕಂಡಕ್ಟಿವಿಟಿ
சூப்பர் டிரைவர்,ಸೂಪರ್ ಚಾಲಕ
மாபெரும்,ದೈತ್ಯ
குற்றம் சாட்டப்பட்டது,ಆರೋಪಿಸಲಾಗಿದೆ
உள்வைப்பு,ಇಂಪ್ಲಾಂಟೇಶನ್
சூப்பர்மலை,ಸೂಪರ್ಮಲೇ
அமானுஷ்ய விலகல்,ಅತಿಸಾಮಾನ್ಯ ವಿಚಲನ
திணிக்க,ವಿಧಿಸುವುದು
உள்வைப்பு,ಇಂಪ್ಲಾಂಟೇಶನ್
மிகைநிறைவு,ಹೈಪರ್ಸಾಚುರೇಶನ್
அதிக உணர்திறன்,ಅತಿಸೂಕ್ಷ್ಮ
அல்ட்ராசோனிக்ஸ்,ಅಲ್ಟ್ರಾಸಾನಿಕ್ಸ್
சூப்பர்சோனிக்ஸ்,ಸೂಪರ್ಸಾನಿಕ್ಸ್
மேற்கட்டுமானம்,ಸೂಪರ್ಸ್ಟ್ರಕ್ಚರ್
நிரப்பு,ಪೂರಕ
தீவன வழங்கல்,ಆಹಾರ ಪೂರೈಕೆ
"தொழில்நுட்பம், அடிப்படை","ತಂತ್ರಜ್ಞಾನ, ಬೇಸ್"
கட்டுப்படுத்தும் கட்டம்,ತಡೆಯುವ ಗ್ರಿಡ್
சூப்பர் கண்டக்டிவிட்டி,ಸೂಪರ್ ಕಂಡಕ್ಟಿವಿಟಿ
பக்கம்,ಪುಟ
"எழுச்சி, வீக்கம்",ಉಲ್ಬಣವು
கவனிப்பு,ಗಮನಿಸುವಿಕೆ
"ஊடுறுவு, வினைத்திறன் கருதப்பட்டது","ಒಳಹೊಕ್ಕು, ಸ್ಪಂದಿಸುವಿಕೆಯನ್ನು ಊಹಿಸಲಾಗಿದೆ"
"உணர்திறன், காந்தப் போக்கு, ஏற்புத்திறன்","ಒಳಗಾಗುವಿಕೆ, ಕಾಂತೀಯ ಪ್ರವೃತ್ತಿ, ಗ್ರಹಿಕೆ"
"இடைநீக்கம், தொங்கும்","ಅಮಾನತು, ನೇತಾಡುವಿಕೆ"
கடைபிடிக்கப்பட்டது,ಅಂಟಿಕೊಂಡಿದ್ದರು
"பரவல், விளிம்பு","ಹರಡುವಿಕೆ, ಅಂಚು"
"வீக்கம், வீக்கம், வீக்கம்","ಊತ, ಊತ, ಊತ"
"பிரதோல், டோல்","ಪ್ರದೋಲ್, ಡೋಲ್"
"சுழலும் வேகம், சுழலும் வேகம்","ಸುತ್ತುವ ವೇಗ, ಸುತ್ತುವ ವೇಗ"
சுவிட்ச் போர்டு,ಸ್ವಿಚ್ ಬೋರ್ಡ್
கடிதம்,ಪತ್ರ
சமச்சீர்,ಸಮ್ಮಿತೀಯ
சமச்சீர்,ಸಮ್ಮಿತೀಯ
சமச்சீராக,ಸಮ್ಮಿತೀಯವಾಗಿ
சமச்சீர்,ಸಮ್ಮಿತಿ
சமச்சீர்,ಸಮ್ಮಿತಿ
சின்க்ரோசைக்ளோட்ரான்,ಸಿಂಕ್ರೊಸೈಕ್ಲೋಟ್ರಾನ್
ஒத்திசைவு,ಸಿಂಕ್ರೊನೈಸೇಶನ್
ஒத்திசைவாக இருக்க வேண்டும்,ಸಿಂಕ್ರೊನಸ್ ಆಗಿರಬೇಕು
ஒத்திசைப்பான்,ಸಿಂಕ್ರೊನೈಸರ್
ஒத்திசைவு,ಸಿಂಕ್ರೊನೈಸೇಶನ್
"ஒத்திசைவாக, ஒத்திசைவாக","ಸಿಂಕ್ರೊನಸ್ ಆಗಿ, ಸಿಂಕ್ರೊನಸ್ ಆಗಿ"
ஒத்திசைவு,ಸಿಂಕ್ರೊಟ್ರಾನ್
செயற்கை,ಸಂಶ್ಲೇಷಿತ
"உடல், அமைப்பு, குழு, சமூகம், அமைப்பு","ದೇಹ, ವ್ಯವಸ್ಥೆ, ಗುಂಪು, ಸಮುದಾಯ, ವ್ಯವಸ್ಥೆ"
"வரிசைப்படுத்து, வகைப்படுத்து, வகைப்படுத்து-","ವಿಂಗಡಿಸಿ, ವರ್ಗೀಕರಿಸಿ, ವರ್ಗೀಕರಿಸಿ-"
"உலகளாவிய, உடல்","ಸಾರ್ವತ್ರಿಕ, ದೇಹ"
"அட்டவணை, அட்டவணை இயந்திரம், அட்டவணை","ಕೋಷ್ಟಕ, ಕೋಷ್ಟಕ ಯಂತ್ರ, ಕೋಷ್ಟಕ"
"குறிக்கப்பட்ட, குறிக்கப்பட்ட, குறிக்கப்பட்ட","ಗುರುತಿಸಲಾಗಿದೆ, ಗುರುತಿಸಲಾಗಿದೆ, ಗುರುತಿಸಲಾಗಿದೆ"
வால் வால்,ಬಾಲ ಬಾಲ
படிப்படியான சரிவு,ಕ್ರಮೇಣ ಅವನತಿ
"இறங்குதல், புறப்பாடு","ಅವರೋಹಣ, ನಿರ್ಗಮನ"
"தொட்டுணரக்கூடிய, தொட்டுணரக்கூடிய","ಸ್ಪರ್ಶ, ಸ್ಪರ್ಶ"
உமிழ்நீர்,"ಸ್ಪೌಟ್ (ಸಂ.), ಸ್ಪೌಟ್, ಫ್ರಾಕ್ಷನ್, ಎಕ್ಸ್‌ಟ್ರೂಶನ್ ಡೈವರ್ಶನ್, ಟ್ಯಾಪೋನ್ (ವಿ.)"
"ஒழுங்கான, குறுகலான","ಆರ್ಡಿನಲ್, ಟೇಪರ್"
"குறுகலான, குறுகலான (வி.), பெரியாந்த், டேப்பரான் (எட்.)","ಮೊನಚಾದ, ಮೊನಚಾದ (ವಿ.), ಪೆರಿಯಾಂತ್, ಟ್ಯಾಪೆರಾನ್ (ಸಂ.)"
"நாக்-விசை, அழுத்த-விசை","ನಾಕ್-ಕೀ, ಒತ್ತಿ-ಕೀ"
"பகுதி அகற்றும் ஸ்விட்ச், ஸ்பூட் ஸ்விட்ச்","ಭಾಗ ತೆಗೆಯುವ ಸ್ವಿಚ್, ಸ್ಪೌಟ್ ಸ್ವಿಚ್"
இலக்கு,ಗುರಿ
"தொழில்நுட்பம், நுட்பம்","ತಂತ್ರಜ್ಞಾನ, ತಂತ್ರ"
தொழில்நுட்பம்,ತಂತ್ರಜ್ಞಾನ
தொலைக்காட்சி ஒளிபரப்பு,ದೂರದರ್ಶನ ಪ್ರಸಾರ
"தந்தி, தந்தி","ಟೆಲಿಗ್ರಾಫಿ, ಟೆಲಿಗ್ರಾಫಿ"
டெலிமீட்டர்,ದೂರಮಾಪಕ
டெலிமெட்ரி,ದೂರಮಾಪನ
தொலைபேசி,ದೂರವಾಣಿ
"தொலைநோக்கி, தொலைநோக்கி, தொலைநோக்கி","ದೂರದರ್ಶಕ, ದೂರದರ್ಶಕ, ದೂರದರ್ಶಕ"
"தூர்தர்ஷன், தொலைக்காட்சி","ದೂರದರ್ಶನ, ದೂರದರ್ಶನ"
வெப்பம்,ಶಾಖ
காலிக்,ಕಲಿಕ್
"குறுகிய கால, தற்காலிக, தற்காலிக","ಅಲ್ಪಾವಧಿ, ತಾತ್ಕಾಲಿಕ, ತಾತ್ಕಾಲಿಕ"
போக்கு,ಪ್ರವೃತ್ತಿ
இழுவிசை,ಕರ್ಷಕ
இழுவிசை,ಕರ್ಷಕ
மன அழுத்தம்,ಒತ್ತಡ
சாம்ராஜ்யம்,ಸಾಮ್ರಾಜ್ಯ
டெர்ரா,ಟೆರ್ರಾ
"முடிவு, முனை, முடிவு, முடிவு","ಅಂತ್ಯ, ಟರ್ಮಿನಲ್, ಅಂತ್ಯ, ಅಂತ್ಯ"
"நிலப்பரப்பு, பாறைப் பகுதி","ಭೂಪ್ರದೇಶ, ಕಲ್ಲಿನ ಪ್ರದೇಶ"
