English,Odiya
Starting element  (= Start signal),ଉପାଦାନ ଆରମ୍ଭ  (= ସାଇନିକ୍ ଆରମ୍ଭ କରନ୍ତୁ)
Starting point,ପ୍ରାରମ୍ଭ ବିନ୍ଦୁ
Start key,ଆରମ୍ଭ କୀ
Start of format  Control,ଫର୍ମାଟ୍ ଆରମ୍ଭ  ନିୟନ୍ତ୍ରଣ
Start of message  Code,ବାର୍ତ୍ତା ଆରମ୍ଭ  କୋଡ୍
Start of text  Character,ପାଠ ଆରମ୍ଭ  ବର୍ଣ୍ଣ
Start signal,ସଙ୍କେତ ଆରମ୍ଭ କରନ୍ତୁ |
Start stop,ଷ୍ଟପ୍ ଆରମ୍ଭ କରନ୍ତୁ |
Start stop system,ଷ୍ଟପ୍ ସିଷ୍ଟମ୍ ଆରମ୍ଭ କରନ୍ତୁ |
Start stop time,ସମୟ ବନ୍ଦ କରନ୍ତୁ |
Start stop  Transmission,ଷ୍ଟପ୍ ଆରମ୍ଭ କରନ୍ତୁ |  ସଂକ୍ରମଣ
Start symbol,ପ୍ରତୀକ ଆରମ୍ଭ କରନ୍ତୁ |
Start time,ସମୟ ଆରମ୍ଭ
Starvation,ଅନାହାର
State assignment,ରାଜ୍ୟ ଆସାଇନମେଣ୍ଟ |
State code,ରାଜ୍ୟ କୋଡ୍
Statement,ଷ୍ଟେଟମେଣ୍ଟ
Statement body,ଷ୍ଟେଟମେଣ୍ଟ ଶରୀର
Statement function  Definition,ଷ୍ଟେଟମେଣ୍ଟ ଫଙ୍କସନ୍ |  ସଂଜ୍ଞା
Statement  Identifier,ଷ୍ଟେଟମେଣ୍ଟ  ପରିଚାୟକ
Statement label,ଷ୍ଟେଟମେଣ୍ଟ ଲେବଲ୍ |
Statement label  Constant,ଷ୍ଟେଟମେଣ୍ଟ ଲେବଲ୍ |  ସ୍ଥିର
Statement number,ଷ୍ଟେଟମେଣ୍ଟ ନମ୍ବର
Statement verb,ଷ୍ଟେଟମେଣ୍ଟ କ୍ରିୟା
State table,ଷ୍ଟେଟ୍ ଟେବୁଲ୍ |
State transition  Function,ରାଜ୍ୟ ପରିବର୍ତ୍ତନ  କାର୍ଯ୍ୟ
Static allocation,ପରିସଂଖ୍ୟାନ ବଣ୍ଟନ
Static buffer  Allocation,ଷ୍ଟାଟିକ୍ ବଫର୍ |  ଆବଣ୍ଟନ
Static buffering,ଷ୍ଟାଟିକ୍ ବଫର
Static data  Structure,ପରିସଂଖ୍ୟାନ ତଥ୍ୟ  ଗଠନ
Static display  Image,ପରିସଂଖ୍ୟାନ ପ୍ରଦର୍ଶନ  ପ୍ରତିଛବି |
Static dump,ଷ୍ଟାଟିକ୍ ଡମ୍ପ
Static error,ପରିସଂଖ୍ୟାନ ତ୍ରୁଟି |
Staticize,ପରିସଂଖ୍ୟାନ
Static magnetic  Cell,ଷ୍ଟାଟିକ୍ ଚୁମ୍ବକୀୟ |  କକ୍ଷ
Static memory,ପରିସଂଖ୍ୟାନ ମେମୋରୀ
Static RAM,ପରିସଂଖ୍ୟାନ RAM
Static storage,ପରିସଂଖ୍ୟାନ ଷ୍ଟୋରେଜ୍
Static storage  Allocation,ପରିସଂଖ୍ୟାନ ଷ୍ଟୋରେଜ୍  ଆବଣ୍ଟନ
Static subroutine,ଷ୍ଟାଟିକ୍ ସବ୍ରୋଟାଇନ୍ |
Static test mode,ପରିସଂଖ୍ୟାନ ପରୀକ୍ଷା ମୋଡ୍ |
Static variable,ପରିସଂଖ୍ୟାନ ଭେରିଏବଲ୍ |
Station  Arrangement,ଷ୍ଟେସନ |  ବ୍ୟବସ୍ଥା
Stationary  Information  Source,ସ୍ଥିର  ସୂଚନା  ଉତ୍ସ
Stationary message  Source,ସ୍ଥିର ବାର୍ତ୍ତା |  ଉତ୍ସ
Station battery,ଷ୍ଟେସନ ବ୍ୟାଟେରୀ |
Station code,ଷ୍ଟେସନ କୋଡ୍ |
Station control  Block,ଷ୍ଟେସନ ନିୟନ୍ତ୍ରଣ |  ବ୍ଲକ
Station error  Detection,ଷ୍ଟେସନ ତ୍ରୁଟି |  ଚିହ୍ନଟ
Station selection  Code,ଷ୍ଟେସନ୍ ଚୟନ  କୋଡ୍
Station to station  Service,ଷ୍ଟେସନକୁ ଷ୍ଟେସନ |  ସେବା
Statistical  Multiplexing,ପରିସଂଖ୍ୟାନ  ସ୍ୱାର୍ଥକ
Statistical  Prediction,ପରିସଂଖ୍ୟାନ  ଭବିଷ୍ୟବାଣୀ
Staton clock,ଷ୍ଟାଟନ୍ ଘଣ୍ଟା |
Stator,ସାପ୍ତାହିକ
Statre variable,ଷ୍ଟାଟର୍ ଭେରିଏବଲ୍
Status,ସ୍ଥିତି
Status channel,ସ୍ଥିତି ଚ୍ୟାନେଲ |
Status line,ସ୍ଥିତି ରେଖା
Status register,ସ୍ଥିତି ରେଜିଷ୍ଟର |
Status scan,ସ୍ଥିତିଗୁଡ଼ିକୁ
Status word,ସ୍ଥିତି ଶବ୍ଦ
Step by step  Operation,ପର୍ଯାୟ କ୍ରମେ  ଅପରେସନ୍
Step by step switch,ଷ୍ଟେପ୍ ସୁଇଚ୍ ଦ୍ୱାରା ପଦକ୍ଷେପ |
Step by step  System,ପର୍ଯାୟ କ୍ରମେ  ସିଷ୍ଟମ୍
Step change,ପଦାଙ୍କ ପରିବର୍ତ୍ତନ
Stepped start stop  System,ଷ୍ଟେପ୍ ଷ୍ଟପ୍ ଷ୍ଟପ୍ ଷ୍ଟପ୍ |  ସିଷ୍ଟମ୍
Stepper motor,ଚମ୍ପିଆ ମୋଟର
Stepper switch  (= Step by step  Switch),ଚପଲ ସୁଇଚ୍ |  (= ପଦାଙ୍କ ଦ୍ୱାରା ପଦକ୍ଷେପ |  ସୁଇଚ୍)
Step size,ପଦାଙ୍କ ଆକାର |
Stiff equation,କଠିନ ସମୀକରଣ |
Still video,ତଥାପି ଭିଡିଓ
Stochastic  Automata,ଷ୍ଟୋକାଷ୍ଟିକ୍ |  ସ୍ୱୟଂଚାଳିତଟି
Stochastic matrix,ଷ୍ଟୋକାଷ୍ଟିକ୍ ମ୍ୟାଟ୍ରିକ୍ସ |
Stochastic process,ଷ୍ଟୋକାଷ୍ଟିକ୍ ପ୍ରକ୍ରିୟା |
Stop bit,ବିଟ୍ ବନ୍ଦ କର |
Stop character,ବର୍ଣ୍ଣ ବନ୍ଦ କରନ୍ତୁ |
Stop code,ଷ୍ଟପ୍ କୋଡ୍
Stop element,ଉପାଦାନ ବନ୍ଦ କରନ୍ତୁ |
Stop instruction,ନିର୍ଦ୍ଦେଶନାମା
Stop key,ବନ୍ଦ ଚାବି |
Stop loop,ଲୁପ୍ ବନ୍ଦ କର |
Stopper,ଷ୍ଟପର୍
Stop signal,ସଙ୍କେତ ବନ୍ଦ କରନ୍ତୁ |
Stop time,ସମୟ ବନ୍ଦ କରନ୍ତୁ |
Storage,ସଂରକ୍ଷଣ
Storage allocation,ସଂରକ୍ଷଣ ଆବଣ୍ଟନ |
Storage area,ସଂରକ୍ଷଣ କ୍ଷେତ୍ର
Storage block,ସଂରକ୍ଷଣ ବ୍ଲକ
Storage cell,ସଂରକ୍ଷଣ କୋଷ
Storage cycle,ସଂରକ୍ଷଣ ଚକ୍ର
Storage density,ସଂରକ୍ଷଣ ଘନତା |
Storage device,ସଂରକ୍ଷଣ ଉପକରଣ
Storage drum,ସଂରକ୍ଷଣ ଡ୍ରମ୍ |
Storage dump,ଷ୍ଟୋରେଜ୍ ଡମ୍ପ୍ |
Storage element,ଷ୍ଟୋରେଜ୍ ଉପାଦାନ |
Storage exchange,ଷ୍ଟୋରେଜ୍ ଏକ୍ସଚେଞ୍ଜ୍
Storage fill,ଷ୍ଟୋରେଜ୍ ଭରିବା |
Storage flip flop,ଷ୍ଟୋରେଜ୍ ଫ୍ଲିପ୍ ଫ୍ଲପ୍ |
Storage  Fragmentation,ସଂରକ୍ଷଣ  ବନ୍ଧ୍ୟା
Storage hierarchy,ଷ୍ଟୋରେଜ୍ ହାଇରାର୍କି |
Storage indicator,ସଂରକ୍ଷଣ ସୂଚକ
Storage integrator,ଷ୍ଟୋରେଜ୍ ଇଣ୍ଟିଗ୍ରେଟର |
Storage  Interference,ସଂରକ୍ଷଣ  ହସ୍ତକ୍ଷେପ
Storage key,ସଂରକ୍ଷଣ ଚାବି
Storage light,ସଂରକ୍ଷଣ ଆଲୋକ
Storage location,ସଂରକ୍ଷଣ ସ୍ଥାନ
Storage location  Selection,ସଂରକ୍ଷଣ ସ୍ଥାନ  ଚୟନ
Storage matrix,ଷ୍ଟୋରେଜ୍ ମ୍ୟାଟ୍ରିକ୍ସ |
Storage  Oscilloscope,ସଂରକ୍ଷଣ  ଓସିକେଲୋସକୋପ୍ |
Storage overlay,ଷ୍ଟୋରେଜ୍ ଓଭରଲେଜ୍ |
Storage parity  Check,ଷ୍ଟୋରେଜ୍ ପ୍ୟାରିଟି |  ଯାଞ୍ଚ କରନ୍ତୁ |
Storage pool,ଷ୍ଟୋରେଜ୍ ପୁଲ୍
Storage protection,ସଂରକ୍ଷଣ ସୁରକ୍ଷା
Storage protection  Mechanism,ସଂରକ୍ଷଣ ସୁରକ୍ଷା  ଯନ୍ତ୍ରକ .ଶଳ |
Storage region,ସଂରକ୍ଷଣ ଅଞ୍ଚଳ
Storage register,ସଂରକ୍ଷଣ ରେଜିଷ୍ଟର |
Storage resolver,ସଂରକ୍ଷଣ ସମାଧାନକାରୀ |
Storage stack,ସଂରକ୍ଷଣ ଷ୍ଟାକ
Storage structure,ସଂରକ୍ଷଣ ସଂରଚନା |
Storage tab setting,ଷ୍ଟୋରେଜ୍ ଟ୍ୟାବ୍ ସେଟିଂ |
Storage tube,ସଂରକ୍ଷଣ ଟ୍ୟୁବ୍ |
Store,ଷ୍ଟୋର୍ କରନ୍ତୁ |
Store and forward,ଷ୍ଟୋର୍ ଏବଂ ଆଗକୁ |
Store and forward  Mode,ଷ୍ଟୋର୍ ଏବଂ ଆଗକୁ |  ମୋଡ୍
Store controller,କଣ୍ଟ୍ରୋଲର୍ ଷ୍ଟୋର୍ ନିୟନ୍ତ୍ରକ
Store controller  Disk,କଣ୍ଟ୍ରୋଲର୍ ଷ୍ଟୋର୍ ନିୟନ୍ତ୍ରକ  ଡିସ୍କ
Store controller  Storage,କଣ୍ଟ୍ରୋଲର୍ ଷ୍ଟୋର୍ ନିୟନ୍ତ୍ରକ  ସଂରକ୍ଷଣ
Stored format  Instruction,ଗଚ୍ଛିତ ଫର୍ମାଟ୍  ନିର୍ଦ୍ଦେଶ
Stored program,ଗଚ୍ଛିତ ପ୍ରୋଗ୍ରାମ |
Stored program  Computer,ଗଚ୍ଛିତ ପ୍ରୋଗ୍ରାମ |  କମ୍ପ୍ୟୁଟର
Stored program  Control,ଗଚ୍ଛିତ ପ୍ରୋଗ୍ରାମ |  ନିୟନ୍ତ୍ରଣ
Stored routine,ଗଚ୍ଛିତ ରୁଟିନ୍ |
Store loop,ଲୁପ୍ ଗଚ୍ଛିତ କରନ୍ତୁ |
Store loop driver,ଲୁପ୍ ଡ୍ରାଇଭର ଗଚ୍ଛିତ କରନ୍ତୁ |
Store protection,ସଂରକ୍ଷଣ ସଂରକ୍ଷଣ କରନ୍ତୁ |
Store support  Procedure,ସମର୍ଥନ ସଂରକ୍ଷଣ କରନ୍ତୁ |  ପ୍ରଣାଳୀ
Straight insertion  Sort,ସିଧା ସନ୍ନିବେଶ |  ସର୍ଟ କରନ୍ତୁ |
Straight line   Coding,ସିଧା ଲାଇନ  ସହଯୋଗ
Straight selection  Sort,ସିଧା ଚୟନ  ସର୍ଟ କରନ୍ତୁ |
Strain gauge,ଷ୍ଟ୍ରେନ୍ ଗେଜ୍ |
Strassen algorithm,ଷ୍ଟ୍ରସେନ୍ ଆଲଗୋରିଦମ |
Stratified language,କଠିନ ଭାଷା
Streaming tape  Transport,ଷ୍ଟ୍ରିମିଂ ଟେପ୍ |  ପରିବହନ
String,ଷ୍ଟ୍ରିଙ୍ଗ
String break,ଷ୍ଟ୍ରିଙ୍ଗ୍ ବ୍ରେକ୍ |
String character,ଷ୍ଟ୍ରିଙ୍ଗ ବର୍ଣ୍ଣ
String constant,ଷ୍ଟ୍ରିଙ୍ଗ୍ ସ୍ଥିର |
String data,ଷ୍ଟ୍ରିଙ୍ଗ୍ ଡାଟା |
String file,ଷ୍ଟ୍ରିଙ୍ଗ୍ ଫାଇଲ୍ |
String floppy,ଷ୍ଟ୍ରିଙ୍ଗ୍ ଫ୍ଲପି |
String length,ଷ୍ଟ୍ରିଙ୍ଗ୍ ଲମ୍ବ |
String  Manipulation,ଷ୍ଟ୍ରିଙ୍ଗ  ମନିପୁଲେସନ୍
String matching,ଷ୍ଟ୍ରିଙ୍ଗ୍ ମେଳ |
String operator,ଷ୍ଟ୍ରିଙ୍ଗ୍ ଅପରେଟର୍ |
String process  System,ଷ୍ଟ୍ରିଙ୍ଗ୍ ପ୍ରକ୍ରିୟା |  ସିଷ୍ଟମ୍
String segment,ଷ୍ଟ୍ରିଙ୍ଗ୍ ସେଗମେଣ୍ଟ୍ |
String sorting,ଷ୍ଟ୍ରିଙ୍ଗ୍ ସର୍ଟିଂ |
String variable,ଷ୍ଟ୍ରିଙ୍ଗ ଭେରିଏବଲ୍ |
Strobe,ଷ୍ଟ୍ରୋବ
Strobe pulse,ଷ୍ଟ୍ରୋବ ନାଡ |
Stroke centre line,ଷ୍ଟ୍ରୋକ ସେଣ୍ଟର ଲାଇନ୍ |
Stroke character  Generator,ଷ୍ଟ୍ରୋକ୍ ଅକ୍ଷର |  ଜେନେରେଟର
Stroke edge,ଷ୍ଟ୍ରୋକ୍ ଧାର |
Stroke edge  Irregularity,ଷ୍ଟ୍ରୋକ୍ ଧାର |  ଅନିୟମିତତା |
Stroke width,ଷ୍ଟ୍ରୋକ୍ ଓସାର |
Strongly connected,ଦୃ strongly ଭାବରେ ସଂଯୁକ୍ତ |
Structural  Induction,ଗଠନମୂଳକ  ଚିତ୍ର
Structure,ଗଠନ
Structured analysis,ସଂରଚନା ବିଶ୍ଳେଷଣ |
Structured coding,ସଂରଚନା କୋଡିଂ |
Structured  Language,ଗଠନମୂଳକ  ଭାଷା
Structured  Programming,ଗଠନମୂଳକ  ପ୍ରୋଗ୍ରାମିଂ
Structured system  Analysis,ସଂରଚନା ବ୍ୟବସ୍ଥା  ବିଶ୍ଳେଷଣ |
Structured variable  (Record),ସଂରଚନା ଭେରିଏବଲ୍ |  (ରେକର୍ଡ)
Structure  Expression,ଗଠନ  ଅଭିବ୍ୟକ୍ତି
Structure flowchart,ଷ୍ଟ୍ରକର୍ ଫ୍ଲାଇଚାର୍ଟ |
Structure member,ଷ୍ଟ୍ରକଚର ସଦସ୍ୟ
Structure of arrays,ଆରେଗୁଡ଼ିକର ଗଠନ |
Stub,ଷ୍ଟବ୍
Stub card,ଷ୍ଟବ୍ କାର୍ଡ |
Stuffing character,ଷ୍ଟଫିଂ ବର୍ଣ୍ଣ
Stunt box,ଷ୍ଟଣ୍ଟ ବକ୍ସ |
Stylus,ଷ୍ଟାଇଲସ୍
Stylus printer,ଷ୍ଟାଇଲସ୍ ପ୍ରିଣ୍ଟର୍ |
Sub block,ସବ୍ ବ୍ଲକ୍
Subchannel,ସବଚାନେଲ |
Subcommand,ସବକମାଣ୍ଡ
Subdatabase,ସବଡୋମେଜ୍
Subfield,ସବଫିଲ୍ଡ
Subgeneration,ସବଜେନ୍ରେସନ୍
Sublist,ସବଲିଷ୍ଟ
Sub loop,ସବ୍ ଲୁପ୍ |
Submatrix,ସୋଲମାଟ୍ରିକ୍ସ |
Submodular phase,ସବମୋଡୁଲାର ପର୍ଯ୍ୟାୟ |
Sub-Nyquist  Sampling,ସବ୍-nuQust  ନମୁନା
Subparameter,ସବପର୍ଗୋମିଟର
Subprogram,ସବ୍ କ୍ରିପ୍ରାମ
Subrecursive  Hierarchy,ସବକ୍ରାସ୍କର  ହାଇରାର୍କି |
Subroutine,ସବ୍ରୋଟାଇନ୍ |
Subroutine call,ସବ୍ରୋଟାଇନ୍ କଲ୍ |
Subroutine library,ସବ୍ରୋଟାଇନ୍ ଲାଇବ୍ରେରୀ |
Subroutine  Statement,ସବ୍ରୋଟାଇନ୍ |  ଷ୍ଟେଟମେଣ୍ଟ
Subschema,ସବେକେମା |
Subscript,ସଦସ୍ୟତା
Subscript character,ସଦସ୍ୟତା ବର୍ଣ୍ଣ
Subscript list,ସଦସ୍ୟତା ତାଲିକା
Subscript variable,ସଦସ୍ୟତା ଭେରିଏବଲ୍
Sub semigroup,ସବ୍ ସେମିଗ୍ରଫ୍ |
Sub sequence,ସବ୍ କ୍ରମ |
Substitute  Character,ବଦଳାନ୍ତୁ  ବର୍ଣ୍ଣ
Substitution,ପ୍ରତିସ୍ଥାପନ
Substring,ସବଷ୍ଟ୍ରିଙ୍ଗ |
Substring identifier,ସବଷ୍ଟ୍ରିଙ୍ଗ୍ ପରିଚୟ |
Subsystem,ସବ୍ ସିଷ୍ଟମ୍
Subtask,ସବ୍ଟାସ୍କ
Subtractor,ସବଟ୍ରାକ୍ଟର
Subtree,ସବଟ୍ରି
Successor function,ଉତ୍ତରାଧିକାରୀ କାର୍ଯ୍ୟ
Suffix,ସଫିକ୍ସ
Suffix notation,ସଫିକ୍ସ ନୋଟିସନ୍ |
Suite,ସୁଟ୍ |
Sumcheck,ସମସ୍ୟ
Summer,ଗ୍ରୀଷ୍ମ
Summing  Integrator,ସଂଯୋଜନା  ଇଣ୍ଟିଗାର୍ଡ
Sum of products  Expression,ଉତ୍ପାଦଗୁଡିକର ସମଷ୍ଟି |  ଅଭିବ୍ୟକ୍ତି
Sum term,ରାଶି ଟର୍ମ
Super computer,ସୁପର କମ୍ପ୍ୟୁଟର |
Super conducting  Memory,ସୁପର ଆଚରଣ  ସ୍ମୃତି
Super conducting  Technology,ସୁପର ଆଚରଣ  ଟେକ୍ନୋଲୋଜି
Supergroup,ସୁପର ଗ୍ରୁପ୍ |
Super group  Distribution,ସୁପର ଗ୍ରୁପ୍  ବଣ୍ଟନ
Super group Distribution  Frame,ସୁପର ଗ୍ରୁପ୍ ବଣ୍ଟନ  ଫ୍ରେମ୍
Super large scale  Integrated circuit,ସୁପର ବଡ଼ ସ୍କେଲ |  ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ସର୍କିଟ |
Super Nyquist  Sampling,ସୁପର ନାଇକ୍ଷ୍ଟ |  ନମୁନା
Super personal  Computer,ସୁପର ବ୍ୟକ୍ତିଗତ  କମ୍ପ୍ୟୁଟର
Super script  Character,ସୁପର ସ୍କ୍ରିପ୍ଟ  ବର୍ଣ୍ଣ
Supervisor,ପର୍ଯ୍ୟବେକ୍ଷକ
Supervisor call,ସୁପରଭାଇଜର କଲ୍ |
Supervisor  Program,ପର୍ଯ୍ୟବେକ୍ଷକ  ପ୍ରୋଗ୍ରାମ୍
Supervisor state,ସୁପରଭାଇଜର ରାଜ୍ୟ |
Support chip,ଚିପ୍ କୁ ସମର୍ଥନ କରନ୍ତୁ |
Support program,ସମର୍ଥନ
Suppression,ଦମନ
Support control  Program,ସମର୍ଥନ ନିୟନ୍ତ୍ରଣ  ପ୍ରୋଗ୍ରାମ୍
Surjection,ନିର୍ବାଚିତ
Surveillance  Program,ତଦାରଖ  ପ୍ରୋଗ୍ରାମ୍
Suspended,ନିଲମ୍ବିତ |
Suspended lock,ନିଲମ୍ବିତ ଲକ୍ |
Swap,ଅଦଳବଦି
Swap allocation  Unit,ସ୍ Sw ାପ୍ ଆବଣ୍ଟନ  ଏକକ
Swap in,ଅଦଳବଦଳ
Swaping,ଅଦଳବଦଳ
Swap out,ଅଦଳବଦଳ କର |
Swap set,ସ୍ ap ାପ୍ ସେଟ୍ |
Switch,ସୁଇଚ୍
Switch cell,କୋଷକୁ ସୁଇଚ୍ କରନ୍ତୁ |
Switch character,ବର୍ଣ୍ଣ ପରିବର୍ତ୍ତନ କରନ୍ତୁ
Switch code,ସୁଇଚ୍ କୋଡ୍
Switch control  Computer,ନିୟନ୍ତ୍ରଣ ପରିବର୍ତ୍ତନ କରନ୍ତୁ |  କମ୍ପ୍ୟୁଟର
Switched line,ସୁଇଚ୍ ଲାଇନ୍ |
Switching,ସୁଇଚ୍
Switch indicator,ସୂଚକ ସୁଇଚ୍ କରନ୍ତୁ |
Switching algebra,ବୀଜେବ୍ରା ସୁଇଚ୍ କରିବା |
Switching  Application,ସୁଇଚ୍  ପ୍ରୟୋଗ
Switching centre,ପରିବର୍ତ୍ତନ କେନ୍ଦ୍ର
Switching circuit,ସର୍କିଟ୍ ସୁଇଚ୍ କରିବା |
Switching element,ଉପାଦାନ ସୁଇଚ୍ କରିବା |
Switching function,ସ୍ଥାନ
Switching network,ନେଟୱାର୍କ ପରିବର୍ତ୍ତନ କରିବା
Switching pad,ସୁଇଚ୍ ସୁଇଚ୍ |
Switching  Regulator,ସୁଇଚ୍  ନିୟାମକ
Switching speed,ଦ୍ରୁତ ଗତିରେ ସୁଇଚ୍ କରିବା
Switching system,ସିଷ୍ଟମଗୁଡ଼ିକୁ ସୁଇଚ୍
Switching theory,ସିଦ୍ଧାନ୍ତ ପରିବର୍ତ୍ତନ କରିବା |
Switching time,ସମୟକୁ ସୁଇଚ୍ କରିବା
Switching unit,ୟୁନିଟ୍ ସୁଇଚ୍ କରିବା |
Switching variable,ଭେରିଏବଲ୍ ସୁଇଚ୍ କରିବା
Switching wave  Form,ତରଙ୍ଗ ସୁଇଚ୍ କରିବା |  ଫର୍ମ
Switch insertion,ସନ୍ନିବେଶ ସୁଇଚ୍ କରନ୍ତୁ |
Switch instruction,ନିର୍ଦ୍ଦେଶନାମା ସୁଇଚ୍ କରନ୍ତୁ |
Switch over,ସମାପ୍ତ
Switch register,ରେଜିଷ୍ଟର ସୁଇଚ୍ କରନ୍ତୁ |
Switch room,ସୁଇଚ୍ ରୁମ୍ |
Switch train,ଟ୍ରେନ୍ ସୁଇଚ୍ କରନ୍ତୁ |
Syllable hyphen  (Character),ସିଲେବଲ୍ ହାଇଫେନ୍ |  (ବର୍ଣ୍ଣ)
Sylvester matrix,ସିଲଭେଟର ମ୍ୟାଟ୍ରିକ୍ସ |
Symboint control,ମୂନ ନିୟନ୍ତ୍ରଣ
Symbol,ପ୍ରତୀକ
Symbolic address,ସାଙ୍କେତିକ ଠିକଣା |
Symbolic  Addressing,ସାଙ୍କେତିକ |  ଠିକଣା
Symbolic  Assembler,ସାଙ୍କେତିକ |  ଏକତ୍ରିତ |
Symbolic coding,ସାଙ୍କେତିକ କୋଡିଂ |
Symbolic  Debugging,ସାଙ୍କେତିକ |  ତ୍ରୁଟି ନିବାରଣ କରୁଛି |
Symbolic deck,ସାଙ୍କେତିକ ଡେକ୍ |
Symbolic editor,ସାଙ୍କେତିକ ସମ୍ପାଦକ |
Symbolic  Instruction,ସାଙ୍କେତିକ |  ନିର୍ଦ୍ଦେଶ
Symbolic I/O  Assignment,ସାଙ୍କେତିକ i / o  ଆସାଇନମେଣ୍ଟ
Symbolic language,ସାଙ୍କେତିକ ଭାଷା |
Symbolic logic,ସାଙ୍କେତିକ ତର୍କ |
Symbolic name,ସାଙ୍କେତିକ ନାମ |
Symbolic notation,ସାଙ୍କେତିକ ବିଜ୍ଞପ୍ତି |
Symbolic number,ସାଙ୍କେତିକ ସଂଖ୍ୟା
Symbolic  Parameter,ସାଙ୍କେତିକ |  ପାରାମିଟର
Symbolic  Placeholder,ସାଙ୍କେତିକ |  ସ୍ଥାନଧାରୀ
Symbolic  Programming,ସାଙ୍କେତିକ |  ପ୍ରୋଗ୍ରାମିଂ
Symbolic program  System,ସାଙ୍କେତିକ କାର୍ଯ୍ୟକ୍ରମ |  ସିଷ୍ଟମ୍
Symbol  Manipulation,ପ୍ରତୀକ  ମନିପୁଲେସନ୍
Symbol rank,ପ୍ରତୀକ ମାନ୍ୟଗଣ
Symbol string,ପ୍ରତୀକ ଷ୍ଟ୍ରିଙ୍ଗ
Symbol table,ପ୍ରତୀକ ସାରଣୀ
Symmetric channel,ସମୃଦ୍ଧ ଚ୍ୟାନେଲ |
Symmetric circuit,ସମୃଦ୍ଧ ସର୍କିଟ୍ |
Symmetric  Difference,ସମୃଦ୍ଧ  ପାର୍ଥକ୍ୟ
Symmetric  Function,ସମୃଦ୍ଧ  କାର୍ଯ୍ୟ
Symmetric group,ସମୃଦ୍ଧ ଗୋଷ୍ଠୀ |
Symmetric list,ସମୃଦ୍ଧ ତାଲିକା |
Symmetric list  Processor,ସମୃଦ୍ଧ ତାଲିକା |  ସଞ୍ଚାଳକ
Symmetric matrix,ସମୃଦ୍ଧ ମ୍ୟାଟ୍ରିକ୍ସ |
Symmetric order  Traversal,ସମୃତ୍ତିର ଆଦେଶ |  ଟ୍ରଭର୍ସାଲ୍
Symmetric  Processor,ସମୃଦ୍ଧ  ସଞ୍ଚାଳକ
Symmetric relation,ସମୃଦ୍ଧ ସମ୍ପର୍କ |
Symmetry group,ସମୃଦ୍ଧ ଗୋଷ୍ଠୀ |
Sync bit,ବିଟ୍ ସିଙ୍କ୍ କରନ୍ତୁ |
Sync character,ସିଙ୍କ ବର୍ଣ୍ଣ
Synch,Siecch
Synchronization,ସିଙ୍କ୍ରୋନାଇଜେସନ୍
Synchronization  Pulse,ସିଙ୍କ୍ରୋନାଇଜେସନ୍  ନାଡ
Synchronizer,ସିଙ୍କ୍ରୋନାଇଜର
Synchronizing pilot,ସିଙ୍କ୍ରୋନାଇଜିଂ ପାଇଲଟ୍ |
Synchronizing  Signal,ସିଙ୍କ୍ରୋନାଇଜ୍  ସଙ୍କେତ
Synchronous,ସିଙ୍କ୍ରୋନସ୍
Synchronous  Circuit,ସିଙ୍କ୍ରୋନସ୍  ସର୍କିଟ
Synchronous  Communication,ସିଙ୍କ୍ରୋନସ୍  ଯୋଗାଯୋଗ |
Synchronous  Computer,ସିଙ୍କ୍ରୋନସ୍  କମ୍ପ୍ୟୁଟର
Synchronous data  Link,ସିଙ୍କ୍ରୋନସ୍ ତଥ୍ୟ |  ଲିଙ୍କ୍
Synchronous data  Link control,ସିଙ୍କ୍ରୋନସ୍ ତଥ୍ୟ |  ଲିଙ୍କ୍ କଣ୍ଟ୍ରୋଲ୍ |
Synchronous data  Network,ସିଙ୍କ୍ରୋନସ୍ ତଥ୍ୟ |  ନେଟୱର୍କ
Synchronous data  Transfer,ସିଙ୍କ୍ରୋନସ୍ ତଥ୍ୟ |  ସ୍ଥାନାନ୍ତର
Synchronous data  Transmission,ସିଙ୍କ୍ରୋନସ୍ ତଥ୍ୟ |  ସଂକ୍ରମଣ
Synchronous flip  Flop circuit,ସିଙ୍କ୍ରୋନସ୍ ଫ୍ଲିପ୍ |  ଫ୍ଲପ୍ ସର୍କିଟ |
Synchronous line  Control,ସିଙ୍କ୍ରୋନିୟସ୍ ଲାଇନ୍ |  ନିୟନ୍ତ୍ରଣ
Synchronous  Operation,ସିଙ୍କ୍ରୋନସ୍  ଅପରେସନ୍
Synchronous  Satellite,ସିଙ୍କ୍ରୋନସ୍  ଉପଗ୍ରହ
Synchronous serial  I/O Transfer,ସିଙ୍କ୍ରୋନସ୍ କ୍ରମିକ |  I / O ସ୍ଥାନାନ୍ତର |
Synchronous  Transfer,ସିଙ୍କ୍ରୋନସ୍  ସ୍ଥାନାନ୍ତର
Synchronous  Transmission,ସିଙ୍କ୍ରୋନସ୍  ସଂକ୍ରମଣ
Synchronous  Working,ସିଙ୍କ୍ରୋନସ୍  କାର୍ଯ୍ୟ କରୁଛି
Syndetic,ସିଣ୍ଡେଟିକ୍
Synergetic,Synnethzic
Synergic,Sionnergic
Syntactic error,ସିନ୍ଟାକ୍ଟିକ୍ ତ୍ରୁଟି |
