Gujarati,English
સોલિડ સ્ટેટ રિલે,Solid state relay
સોનાર,SONAR
એસઓએસ,SOS
અવાજ સક્રિય સ્વિચ,Sound activated switch
અવાજ જનરેટર,Sound generator
સ્ત્રોત કોડ,Source code
સ્ત્રોત કોડિંગ,Source coding
સ્ત્રોત જોડી,Source coupled pair
સ્ત્રોત ડિસ્ક,Source disk
સ્ત્રોત પાછળ,Source follower
સ્ત્રોત પ્રતિબિંબ કોડિંગ,Source image coding
"અવકાશ, અવકાશ, અવકાશ, આકાશ",Space
સ્પેસ બાર,Space bar
ઇન્ટર્સ્ટિશલ આવેગ,Space charge
મલ્ટિપ્લેક્સર સ્પેસ/સ્ટીરિયો ડિવિઝન,Space division multiplexing
અંતરાલ વિભાજિત મલ્ટિપ્લેક્સિંગ,Space division multiplexing
કવરેજ ઉચ્ચ ગુણોત્તર,Space height ratio
અવકાશ તરંગ,Space wave
સ્પાર્કિંગ અંતરાલ,Spark gap
spdt સ્વિચ,SPDT switch
સ્પીકર,Speaker
સ્પષ્ટીકરણ શીટ,Specification sheet
"સ્પેક્ટ્રમ, સ્પેક્ટ્રમ",Spectrum
સ્પેક્ટ્રલ વિશ્લેષક,Spectrum analyser
"વાણી સંશ્લેષણ, અવાજ સંશ્લેષણ",Speech synthesis
ચાલી રહેલ કેપેસિટર,Speed up capacitor
વિરોધી કોલિક,Spike suppressor
ચક્ર સ્થિરીકરણ,Spin stabilization
ફ્રેગમેન્ટેડ-આર્ટ કોડિંગ,Split phase encoding
તૂટેલા પાવર સ્ત્રોત,Split power supply
સ્પ્લિટર,Splitter
"રેપિંગ, સ્પૂલિંગ",Spooling
SPST સ્વિચ,SPST switch
વર્ચ્યુઅલ (સ્યુડો) મેમરી લેખન,Spurious memory write
ભ્રામક પ્રતિભાવ,Spurious response
વર્ચ્યુઅલ સિગ્નલ,Spurious signal
ઈન્જેક્શન,Sputtering
વર્ગ નિયમ સૂચક,Square law detector
વર્ગ નિયમ ઉપકરણ,Square law device
વર્ગમૂળ,Square rooter
ચોરસ તરંગ,Square wave
ચોરસ તરંગ ઓસિલેટર,Square wave oscillator
સ્થિરતા પરિબળ,Stability factor
ટકાઉપણું પુનઃરોકાણ,Stability feedback
સ્થિરીકરણ,Stabilization
સ્ટેબિલાઇઝર નેટવર્ક,Stabilizing network
"સ્ટેક, સ્ટેક",Stack
મન દિગ્દર્શક,Stack pointer
પગલું કાર્યક્ષમતા,Stage efficiency
સમાંતર સમય,Stagger timing
પ્રમાણભૂત કંપનવિસ્તાર મોડ્યુલેશન,Standard amplitude modulation
પ્રમાણભૂત કોષ,Standard cell
પ્રમાણભૂત વિચલન,Standard deviation
માનક TTL,Standard T.T.L.
કટોકટી પાવર સિસ્ટમ,Standby power system
સ્થિર તરંગ,Standing wave
સ્થિર તરંગ ગુણોત્તર,Standing wave ratio
અંતર ગુણોત્તર,Stand-off ratio
થોડી શરૂઆત કરો,Start bit
પ્રારંભિક પલ્સ,Start up pulse
સ્થિતિ રેખાકૃતિ,State diagram
સ્થિતિ-સંક્રમણ રેખાકૃતિ,State transition diagram
કન્વર્ટિબલ ફિલ્ટર,State variable filter
સ્થિર પાત્ર,Static characteristic
સ્થિર વીદ્યુત,Static electricity
કાયમી મેમરી સેલ,Static memory cell
સ્ટેટિક રેન્ડમ એક્સેસ મેમરી,Static random access memory (SRAM)
સ્થિતિ રજીસ્ટર,Statuo register
સ્થિતિ ચિહ્ન,Status flag
POS ટર્મિનલ,Statusterminal
સ્ટીયરિંગ તર્ક,Steering logic
ટાયર્ડ જંકશન,Step graded junction
પગલું સૂચક પ્રોફાઇલ,Step index profile
પગલું પ્રતિભાવ,Step response
ટાયર્ડ,Step-graded
સ્ટેપર મોટર,Stepper motor
સ્ટીરિયો સમભુજ,Stereo equilizer
સ્ટીરિયો રીસીવર આવર્તન,Stereo receiver frequency
ચુસ્ત જોડાણ,Stiff coupling
બ્રેક બેન્ડ,Stop band
સંગ્રહ વિલંબ,Storage delay time
સંગ્રહ મેમરી,Storage memory
"સંગ્રહ સમય, સમય",Storage time
તાણ માપક,Strain gauge
અનિચ્છનીય હોલ્ડિંગ,Stray capacitance
તાર,String
સંગ્રહ CRO,Storage CRO
સ્ટ્રોબ,Strobe
સ્ટ્રોબ સર્કિટ,Strobe circuit
પ્રેરક પલ્સ,Strobe pulse
સ્ટ્રોક ટર્મિનલ,Strobe terminal
સ્ટ્રોબોસ્કોપિક ગોળા એકમ,Stroboscopic flash unit
સ્ટબ,Stub
લૉક,Stuck
સ્થિર ગાળણ,Stuck mode
હચમચી ગયો,Stylus
વાહક,Sub carrier
સબરૂટિન,Subroutine
વ્યાકરણીય પાત્ર મિશ્રણ,Subtractive colour mixing
સબજેક્ટિવ,Subtractor
"અન્ડરલે, સબસ્ટ્રેટ",Substrate
હાથ બાદબાકી,Subtraction with carry
બાદબાકી,Subtrahend
પ્રગતિશીલ અંદાજ,Successive approximation
કાલક્રમિક અંદાજ adc,Successive approximation ADC
અચાનક વાતાવરણીય વિક્ષેપ,Sudden atmospheric disturbance
ઉમેરનાર એમ્પ્લીફાયર,Summing amplifier
સુપર બીટા ટ્રાન્ઝિસ્ટર,Super beta transistor
અંતિમ કમ્પ્યુટર,Super computer
સુપર કંડક્ટર,Super conductor
હાઇપરહાઇબ્રિડ રીસીવર,Super heterodyne receiver
સુપર હેટરોડીન થિયરી,Super heterodyne principle
ઓવરપાઇપ લાઇન પ્રોસેસર,Super pipe line processor
સુપર સ્કેલર પ્રોસેસર,Super scalar processor
આરોપણ પ્રમેય,Superposition theorem
ફીડ વોલ્ટેજ બાકાત ગુણોત્તર,Supply voltage rejection ratio
સહાયક ચિપ,Support chip
વાહક મોડ્યુલેશન બંધ કરો,Suppressed carrier modulation
સપાટીની ધ્વનિ તરંગ,Surface acoustic wave
પૃષ્ઠ અવરોધ,Surface barrier
પૃષ્ઠ બાર ડિટેક્ટર,Surface barrier detector
પૃષ્ઠ ચાર્જ,Surface charge
પૃષ્ઠ પગલું સ્ટ્રીમ,Surface leakage current
ઇન્સ્ટોલ કરેલ ઉપકરણ,Surface mount device
પૃષ્ઠ સ્થાપિત ટેકનોલોજી,Surface mounted technology
ઉછાળો,Surge
ઉછાળો પ્રવાહ,Surge current
વધારો અવબાધ,Surge impedance
સર્જ રક્ષક,Surge protector
વૃદ્ધિ રજીસ્ટર,Surge register
શામક,Surge suppressor
સર્જ વોલ્ટેજ,Surge voltage
પ્રતિભાવ,Susceptance
સંવેદનશીલતા,Susceptibility
રેઝિસ્ટર વોલ્ટેજ,Sustaining voltage
સોયુઝ ટર્મિનલ,Swage terminal
ચાહક જનરેટર,Sweep generator
પ્રારંભિક એકમ,Sweep unit
ઓસિલેશન,Swing
ડોલન ચોક,Swinging choke
સ્વીચ બ્રેકર,Switch debuncher
સ્વિચ કરેલ કેપેસિટર,Switched capacitor
સ્વિચ કરેલ ગેઇન એમ્પ્લીફાયર,Switched gain amplifier
સ્વિચિંગ,Switching
બીજગણિત સ્વિચિંગ,Switching algebra
સ્વિચિંગ સર્કિટ,Switching circuit
સ્વિચિંગ પાવર સપ્લાય,Switching power supply
સ્વિચિંગ રેગ્યુલેટર,Switching regulator
સ્વિચિંગ વેવફોર્મ,Switching wave form
સ્વિચ કરેલ પ્રોગ્રામેબલ ટાઈમર,Switched programmable timer
હસ્તાક્ષર,Symbol
પ્રતીક સમયગાળો,Symbol period
પ્રતીકાત્મક લેબલ,Symbolic label
સિંક્રનસ વિભાજક,Synchro separator
સિંક્રનસ સર્કિટ,Synchronising circuit
સિંક્રનસ સિગ્નલ,Synchronization signal
સિંક્રોનાઇઝર,Synchronizer
સિંક્રનસ કેલ્ક્યુલેટર,Synchronous counter
સિંક્રનસ ડિટેક્ટર,Synchronous detector
સિંક્રનસ ટ્રાન્સમિશન,Synchronous transmission
સિંક્રનસ શોધ,Synchronous detection
વાક્ય રચના,Syntax
ફ્રીક્વન્સી સિન્થેસાઇઝર,Synthesizer frequency
"શરીર ડિઝાઇન, સિસ્ટમ ડિઝાઇન",System design
ટી-પાઇ રૂપાંતરણો,T-transformation
"ટેકોમીટર, રોટેશનલ વોલ્ટમીટર",Tachometer
પૂંછડીનો પ્રવાહ,Tail current
ટાંકી સર્કિટ,Tank circuit
ટેન્ટેલમ કેપેસિટર,Tantalum capacitor
હકાલપટ્ટી,Tap
ટેપ રિપ્લે,Tape reply
"રીમુવર, ચીપિયો",Tapper
tarbel પાનું,Tarbell interface
ટી-કનેક્ટર,T-connector
ટેલિડેલ્ટસ કાગળ,Teledeltos paper
પ્રવાસ માપન,Telemetering
"ટેલિફોની, ટેલિફોની",Telephony
ટેલિગ્રાફર,Teleprinter
"ટેલિવિઝન, દૂરદર્શન",Television
ટેલિવિઝન કેમેરા,Television camera
ટેલિવિઝન રીસીવર,Television receiver
ટેલિગોન પ્રમેય,Tellegen theorem
ટેટ્રોડ,Tetrode
ગરમીનું વળતર,Temperature compensation
"રવા, સ્ફટિક",Temperature conditioning crystal
હીટ-વોલ્ટેજ કન્વર્ટર,Temperature to voltage converter
કામચલાઉ ડેટા રજિસ્ટર,Temporary data register
ટર્મિનલ,Terminal
પરીક્ષણ લીડ,Test lead
પરીક્ષણ સંકેત,Test signal
ચતુર્થાંશ અણુ,Tetravalent atoms
થર્મલ વહેણ,Thermal drift
થર્મલ આઇસોલેશન,Thermal isolation
"થર્મલ અવાજ, થર્મલ અવાજ",Thermal noise
થર્મલ ઓક્સિડેશન,Thermal oxidation
થર્મલ પ્રતિકાર,Thermal resistance
થર્મલ એસ્કેપ,Thermal runway
ગરમી વિરામ,Thermal shutdown
થર્મલ સ્થિરતા,Thermal stability
થર્મિઓનિક ઉત્સર્જન,Thermionic emission
ગરમી પ્રતિકાર,Thermoresistor
થર્મોકોલ,Thermocouple
થર્મલ અસર,Thermoelectric effect
ગરમી નિયંત્રક,Thermostat
થેવેનિન પ્રમેય,Thevenin's theorem
પાતળી પટલ,Thin film
પાતળા પટલ કેપેસિટર,Thin film capacitor
પાતળા પટલ પ્રતિકાર,Thin filmregister
થોરિયમ કોટેડ ટંગસ્ટન કેથોડ,Thoriated tungsten cathode
સત્તા નિયમ,Three halves (3/2) power law (3/2)
ટ્રિપલ સર્કિટ,Three phase circuit
ત્રિ-રાજ્ય રેમ,Three-state RMA
ટ્રાઇ-એન્ડ રેગ્યુલેટર,Three-terminal regulator
સિલ ડિટેક્ટર,Threshold detector
ઉંબરો વોલ્ટેજ,Threshold voltage
થાઇરાટ્રોન ટ્યુબ,Thyratron tube
"પુનઃરોકાણ, અલ્પજીવી",Tickler
ટિકલર ઓસિલેટર,Tickler oscillator
ચુસ્ત જોડાણ,Tight coupling
ઝુકાવ,Tilt
સમય આધારિત સર્કિટ,Time base circuit
ટાઈમર જનરેટર,Time base generator
સમય આધાર વોલ્ટેજ,Time base voltage
કૉલ વિલંબ,Time delay
સમય ઝોન પ્રતિબિંબિતતા,Time domain reflectometry (TDR)
સમય માર્કર જનરેટર,Time marker generator
કાલ ભાગી,Time sharing
સમય વિન્ડો,Time window
સમય મોડ સ્વિચિંગ,Time-mode switching timer
"સમય નિયંત્રક, સમય નિયંત્રક",Timer
કૉલ કંટ્રોલર મોટર,Timer motor
સમય સેટ ડાયાગ્રામ,Timing diagram
સમય ગોઠવણ જિટર,Timing jitter
ક્રોનોમીટર માર્કર જનરેટર,Timing marker generator
કૉલ એડજસ્ટર નેટવર્ક,Timing network
ટી-નેટવર્ક,T-network
ટૉગલ સ્વીચ,Toggle switch
ટોકન બસ નેટવર્ક,Token bus network
ટોકન નેટવર્ક,Token ring network
સ્વીકાર્ય ફેરફાર,Tolerance
વોકલ બ્લાસ્ટ જનરેટર,Tone burst generator
ટોરોઇડ,Toroid
ટોરસ એન્ટેના,Torus antenna
સંપૂર્ણ હાર્મોનિક વિકૃતિ,Total harmonic distortion
ટોટેમ ધ્રુવ,Totem pole
ટોટેમ-પોલ ટ્રાન્ઝિસ્ટર,Totem pole transistor
ટચ સ્વીચ,Touch switch
સ્પર્શેન્દ્રિય અવાજ,Touch tone signaling
ટી-પેડ,T-pad
ત્રેવડી,Trable
"ટ્રેસીંગ, ટ્રેસીંગ",Trace
"ટ્રેક બોલ, ટ્રેક બોલ",Track balls
અનુપાલન,Tracking
ટ્રેકિંગ અને કંટ્રોલ સર્કિટ,Tract and hold circuit
"પાછળનો ભાગ, પાછળનો ભાગ",Trailing edge
કોચ,Trainer
અનુપાલન,Tracking
પારસ્પરિકતા,Transadmittance
આંતરવાહકતા,Transconductance
ટ્રાન્સડ્યુસર,Transducer
સ્થાનાંતરણ લાક્ષણિકતાઓ,Transfer characteristics
ટ્રાન્સફર કાર્ય,Transfer function
નફો ટ્રાન્સફર કરો,Transfer gain
રૂપાંતર,Transformation
"ટ્રાન્સફોર્મર, ટ્રાન્સફોર્મર",Transformer
ટ્રાન્સફોર્મર જોડી એમ્પ્લીફાયર,Transformer coupled amplifier
ટ્રાન્સફોર્મર કપ્લીંગ,Transformer coupling
ચલ કાર્યક્ષમતા,Transformer efficiency
ક્ષણિક,Transient
ક્ષણિક ઉલ્લંઘન,Transient overshoot
ક્ષણિક પ્રતિભાવ,Transient response
ક્ષણિક રિટાર્ડર,Transient suppressor
ટ્રાન્ઝિસ્ટર બ્લોક,Transistor chopper
ટ્રાન્ઝિસ્ટર વર્તમાન લાભ,Transistor current gain
ટ્રાન્ઝિસ્ટર સ્વીચ,Transistor switch
ટ્રાન્ઝિસ્ટર,Transistor
ટ્રાન્ઝિસ્ટર અવાજ,Transistor noise
ટ્રાન્ઝિસ્ટર રેગ્યુલેટર,Transistor regulator
પ્રસ્થાન સમય,Transit time
સંક્રમણ કેપેસિટર,Transition capacitance
સંક્રમણ પરિબળ,Transition factor
સંક્રમણ આવર્તન,Transition frequency
સંક્રમણ ઝોન,Transition region
ટ્રાન્સફર બફર,Translation network
ટ્રાન્સમિશન નુકશાન,Transmission loss
અભેદ્યતા,Transmittance
"મોકલનાર, મોકલનાર",Transmitter
આવર્તન ટ્રાન્સમીટર,Transmitter frequency
પારદર્શક કચડી,Transparent latch
ટ્રાન્સપોન્ડર,Transponder
પરિવહન ગુણક,Transport factor
સ્પષ્ટ કારણ,Transrectification
ક્રોસ પ્રતિકાર,Transresistance
ત્રાંસી તરંગ,Transverse electric wave
ટ્રાન્સવિચ,Transwitch
નેટ,Trap
ટ્રેપેઝોઇડલ તરંગ,Trapezoidal wave
પ્રગતિશીલ તરંગ ટ્યુબ,Travelling wave tube
ગ્રુવ અલગ,Trench isolation
triac,Triac
ત્રિકોણાકાર સ્ક્વેર વેવ કન્વર્ટર,Triangular square wave converter
ત્રિકોણાકાર-સાઇન વેવ કન્વર્ટર,Triangular to sine wave converter
ત્રિકોણાકાર તરંગ જનરેટર,Triangular wave generator
ટ્રિગર,Trigger
ટ્રિગર ડાયોડ,Trigger diode
ટ્રિગર પલ્સ,Trigger pulse
ટ્રાન્ઝિસ્ટર,Trigistor
"સૂક્ષ્મ ગોઠવણો, ટ્રીમ",Trim
માઇક્રો એડજસ્ટર,Trimmer
triode,Triode
વિભાજિત જન્માક્ષર,Trip coil
ટ્રિપલ ચોકસાઇ નંબર,Triple precision number
ત્રણ તબક્કાનું બફર,Tristate buffer
ત્રિપુટી તર્ક,Tristate logic
ટ્રોકોટ્રોન,Trochotron
ખલેલ વેરવિખેર કડી,Tropo-scatter link
ટ્રોપોસ્ફિયર,Troposphere
મુશ્કેલીનિવારક,Trouble shooting
વાસ્તવિક પાવર કન્વર્ટર,True power converter
સાચું ચોરસ-મીન રૂટ વોલ્ટમીટર,True RMS voltage
સત્ય ટેબલ,Truth table
ટી-રાજ્ય,T-state
ટીટીએલ,TTL (transistor-transistor logic)
ટ્યુબ્યુલર કેપેસિટર,Tubular capacitor
ટ્યુન કરેલ એમ્પ્લીફાયર,Tuned amplifier
ટ્યુન કલેક્ટર ઓસિલેટર,Tuned collector oscillator
ટ્યુન કરેલ ડ્રેઇન ઓસિલેટર,Tuned drain oscillator
વોકલ કોર,Tuning core
ટ્યુનિંગ નેટવર્ક,Tuning network
વોકલ કોર્ડ,Tuning stub
"ટનલ ડાયોડ, ટનલ ડાયોડ",Tunnel diode
"ટનલીંગ ઇફેક્ટ, ટનલીંગ ઇફેક્ટ",Tunneling effect
ટર્બાઇન ફ્લોમીટર,Turbine flowmeter
સંક્રમણ સમયગાળો,Turnaround time
રહેવાનો સમય,Turn off time
પ્રારંભ સમય,Turn on time
ટર્નસ્ટાઇલ એન્ટેના ટ્વિટર,Turnstile antenna
Twitter,Tweater
યમલ અગરક,Twin head
ટ્વીન-ટી નોચ ફિલ્ટર,Twin-T notch filter
yaml ચા ઓસિલેટર,Twin-T oscillator
ટ્વિસ્ટેડ જોડી,Twisted pair
ટ્વિસ્ટેડ રિંગ કાઉન્ટર,Twisted ring counter
ટ્વિસ્ટેડ-નેમેટિક પ્રવાહી,Twisted-nematic liquid
દ્વિ-માર્ગી નેટવર્ક,Two port network
ટ્વિસ્ટ્રોન,Twystron
"યુ-આર્ટ, યુ-સર્ટ","U-art, U-sart"
અલ્ટ્રાસોનિક ફોલ્ટ ડિટેક્ટર,Ultrasonic flaw detector
અલ્ટ્રાસોનિક આવર્તન,Ultrasonic frequency
અલ્ટ્રાવાયોલેટ લાઇટ સોર્સ/લેમ્પ,Ultraviolet lamp
યુવી કિરણોત્સર્ગ,Ultraviolet radiation
યુમેટિક,U-matic
અસંતુલિત ભાર (બલ્જ),Unbalanced load
અવિરત તાણ ગેજ,Unbonded strain gauge
બિનશરતી ઉછાળો,Unconditional jump
અનડેમ્પ્ડ ઓસિલેશન,Undamped oscillation
સંવર્ધન,Under coupling
વશ,Under damp
નીચા ભીના ઓસિલેશન,Under damped oscillation
પાણીની અંદર કેમેરા,Under water camera
આંતર જમીન નેટવર્ક,Underground network
પ્રત્યાવર્તન,Undertone
પાણીની અંદર માઇક્રોફોન (વોઇસ ક્લાયન્ટ),Underwater microphone
એકપક્ષીય સંપાદન,Unidirectional load
સિંગલ એન્ટેના,Unidirectional antenna
ઘરેલું રજિસ્ટર,Unidirectional register
જંકશન ટ્રાન્ઝિસ્ટર,Unijunction transistor
એકપક્ષીયકરણ,Unilaterlisation
એકધ્રુવીય ઉપકરણ,Unipolar device
એકલ જોડાણ,Uniselector
સિંગલ સિલેક્ટર (ટેલ),Uniselector (telephone)
એકમ થ્રસ્ટ/ઇમ્પલ્સ,Unit impulse
માહિતી એકમ,Unit of information
એકમ પગલું,Unit step
સિંગલ વાઇબ્રેટર,Unit vibrator
એકમ ગેઇન એમ્પ્લીફાયર,Unity gain amplifier
યુનિટ ગેઇન બેન્ડ વિસ્તરણ,Unity gain band width
એકમ પાવર પરિબળ,Unity power factor
સાર્વત્રિક ફિલ્ટર,Universal filter
સાર્વત્રિક દરવાજો,Universal gate
ઉભયજીવી મોટર,Universalmotor
"સાર્વત્રિક શંટ, બાજુનો માર્ગ",Universal shunt
સાર્વત્રિક ટ્રંક સર્કિટ,Universaltrunk circuit (telephone)
સાર્વત્રિક કોઇલિંગ,Universal winding
અનિયમિત વીજ પુરવઠો,Unregulated power supply
અનશિલ્ડ કેબલ,Unscreened cables
અનશિલ્ડ વાયર,Unshielded wire
અનટ્વિસ્ટેડ ટ્રાન્સફોર્મર,Untuned transformer
વર્ટિકલ કન્વર્ટર,Up converter
અપડાઉન કેલ્ક્યુલેટર,Updown counter
"અપલિંક, અપલિંક",Uplink
ઓવરહેડ આવર્તન,Upper cut off frequency
ઉચ્ચ પ્લેબેક આવર્તન,Upper side frequency
ઓવરહેડ ટ્રીપ પોઈન્ટ,Upper trip point (UTP)
એપ્લિકેશન પરિબળ,Utilization factor
વી-ચેનલ સ્વિચિંગ,V channel switching
વી-મોડ્યુલેટર,V modulator
V-F (વોલ્ટેજ/ફ્રિકવન્સી કન્વર્ટર),V/F converter (voltage/frequency)
વેક્યુમ હીટ જંકશન,Vacuo-thermo junction
વેક્યુમ બાઉન્ડ ઇલેક્ટ્રોસ્ટેટિક વોલ્ટમીટર,Vaccum enclosed electrostatic voltmeter
વેક્યુમ ગેજ,Vacuum gauge
વેક્યૂમ નળી,Vacuum tube
વેક્યુમ ટ્યુબ સર્કિટ,Vacuum tube sweep circuit
વેક્યુમ ટ્યુબ વોલ્ટમીટર (VTVM),Vacuum tube volt meter(VTVM)
વેલેન્સ બેન્ડ,Valence band
વેલેન્સ ઇલેક્ટ્રોન,Valence electron
ડ્રોપ-ઓફ પોઈન્ટ,Valley current
વાલ્વ સુધારક,Valve rectifier
વરાળ તબક્કા દ્રાવક,Vapour phase degresser
વેક્ટર ડાયોડ,Varactor diode
વેક્ટર ડાયોડ મોડ્યુલેટર,Varactor diode modulator
પાત્ર ટ્યુનર,Varactor tuner
ચલ કેપેસિટર,Variable capacitor
ચલ પ્રેરક,Variable inductor
ચલ મોડ્યુલસ વિભાજક,Variable module divider
ચલ બેકલાઇટ,Variable persistence
ચલ પ્રતિક્રિયા,Variable reactance
ચલ પ્રતિકાર,Variable resistance
"વેરિયેબલ ટ્રાન્સફોર્મર, વેરિયેબલ ટ્રાન્સફોર્મર",Variable transformer
variac,Variac
વેરીકેપ,Varicap
varistor,Varistor
વોરલી લૂપ ટેસ્ટ,Varley loop test
વેરોમીટર (પ્રતિક્રિયા પોટેંશિયોમીટર),Varmeter (reactive powermeter)
મીણ,VAX
VBE ગુણક,VBE multiplier
વીસીપી (વિડિયો કેસેટ પ્લેયર),VCP (video cassette player)
વીસીઆર (વિડિયો કેસેટ રેકોર્ડર),VCR (video cassette recorder)
v-મોડ્યુલેટર,V-demodulator
વેક્ટર,Vector
વેક્ટર ડિસ્પ્લે,Vector display
વેક્ટર ગ્રાફિક્સ,Vector graphics
વેક્ટર અવબાધ મીટર,Vector impedance meter
વેક્ટર સૂચના,Vector instruction
વેક્ટર નેટવર્ક વિશ્લેષક,Vector network analyser
વેક્ટર દર્શક,Vector scope
વેક્ટર વિક્ષેપ,Vectored interrupt
વેચાણ કરનાર મશીન,Vending machine
વેન્ટિલેશન,Ventilation
વેર્નિયર કેલ્ક્યુલેટર,Vernier counter
વર્નિયર ઇન્ટરપોલેશન,Vernier interpolation
વેર્નિયર પોટેંશિયોમીટર,Vernier potentiometer
વર્ટિકલ એન્ટેના,Vertical antenna
ઊભી અવગણના,Vertical blanking
તેજસ્વી રંગીન પટ્ટી,Vertical colour strip
ઊભી આવર્તન,Vertical frequency
આત્યંતિક લાભ,Vertical gain
વર્ટિકલ કંટ્રોલર,Vertical hold control
ક્ષિતિજ નિયંત્રક,Vertical horizontal hold control
આડી ટ્રેસ,Vertical horizontal trace
વર્ટિકલ ગેપ,Vertical interval
આગળ અંતરાલ સૂચના,Vertical interval reference signal (VIRS)
વર્ટિકલ અંતરાલ પરીક્ષણ સંકેત,Vertical interval test signal (VITS)
વર્ટિકલ ધ્રુવીકરણ,Vertical polarisation
વર્ટિકલ પ્રોગ્રામિંગ,Vertical programming
વર્ટિકલ પ્રોગ્રામિંગ,Vertical programming
વર્ટિકલ રીઝોલ્યુશન,Vertical resolution
વર્ટિકલ ટ્રેસ,Vertical retrace
વર્ટિકલ ચિત્ર સિલિન્ડર,Vertical roll of picture
ઝડપી સ્કેનિંગ,Vertical scanning
વર્ટિકલ સિંક્રનાઇઝેશન,Vertical synchronization
વર્ટિકલ ટ્રેસ,Vertical trace
વર્ટિકલ ટ્રાન્ઝિસ્ટર,Vertical transistor
આડું સ્કેનિંગ,Vertical-horizontal scanning
અતિ ઉચ્ચ ઘનતા ફોર્મેટ,Very high density format
ખૂબ જ ઉચ્ચ ઘનતા શરીર,Very high density system (VHD)
ખૂબ જ ઉચ્ચ આવર્તન (VHF),Very high frequency (VHF)
અલ્ટ્રા હાઇ સ્પીડ ઇન્ટિગ્રેટેડ સર્કિટ (VHSIC),Very high speed integrated circuit (VHSIC)
લાર્જ ઇન્ટિગ્રેશન (VLSI),Very large scale integration (VLSI)
ખૂબ ઓછી આવર્તન (VLF),Very low frequency (VLF)
ખૂબ ઓછી આવર્તન ટ્રાન્સમિશન,Very low frequency propagation
શેષ બાજુ બેન્ડ,Vestigial side band
વીએચડીએલ,VHDL
હાર્મની VHF,VHF tuner
વાઇબ્રેશન ગેલ્વેનોમીટર (VHS),Vibration galvanometer (VHS)
અટકેલું ગેલ્વેનોમીટર,Vibrational galvanometer
વિડિયો એડીસી,Video ADC
"વિડિયો એમ્પ્લીફાયર, વિઝ્યુઅલ એમ્પ્લીફાયર",Video amplifier
વિડિઓ ગુણવત્તા,Video attribute
વિડિઓ સપ્લાયર,Video back up
વિડિઓ બેન્ડ-પહોળાઈ,Video bandwidth
"વિડિયો કેસેટ, વિઝ્યુઅલ કેસેટ",Video cassette
વિડિયો કેસેટ રેકોર્ડર,Video cassette recorder (VCR)
વિડિઓ નિયંત્રક,Video controller
વિડિઓ ડેટા ટર્મિનલ,Video data terminal
વિડિઓ ડિટેક્ટર,Video detector
વિડિઓ ડિસ્ક,Video disk
વિડિઓ ડિસ્ક સિસ્ટમ,Video disk system
વિડિઓ પ્રદર્શન,Video display (VD)
વિડિયો ડિસ્પ્લે યુનિટ (VDU),Video display unit (VDU)
વિડિયો ઈલેક્ટ્રોનિક સ્ટાન્ડર્ડ એસોસિએશન (VESA),Video electronic standard association (VESA)
વિડિઓ આવર્તન,Video frequency
વીડિયો ગેમ,Video game
વિડિઓ ગ્રાફિક ઑપ્ટિમાઇઝર (VGA),Video graphics adapter (VGA)
વિડિઓ ક્રિયાપ્રતિક્રિયા એન્ટિટી,Video interactive
વિડિઓ મેમરી,Video memory
વિડિઓ પૃષ્ઠ,Video page
વિડિઓ ફોન,Video phone
વિડિઓ પ્રીમ્પ્લિફાયર,Video pre-amplifier
વિડિઓ રેમ,Video RAM
v.ram,Video random access memory (VRAM)
વિડિઓ ટેપ,Video tape
વિડિઓ ટેપ રેકોર્ડિંગ,Video tape recording
વિડિયો ટેપ રેકોર્ડ કરી,Video tape recorder
વિડિઓ ટર્મિનલ,Video terminal
વિડિઓ પરીક્ષણ સંકેત,Video test signal
વિડિઓ ટેક્સ્ટ,Video text
વિડિઓ ટેક્સ્ટ ડેટા ટર્મિનલ,Video text data terminal
વિડિઓ પાથ,Video track
વિડિયોકોન ટ્યુબ,Vidicon tube
દ્રશ્ય માહિતી,View data
વ્યુફાઈન્ડર,View finder
અવલોકન અંતર,Viewing distance
વેરીલોગ,Virilog
વર્ચ્યુઅલ ચેનલ,Virtual channel
વર્ચ્યુઅલ ગ્રાઉન્ડેડ,Virtual ground
વર્ચ્યુઅલ ઊંચાઈ,Virtual height
વર્ચ્યુઅલ મેમરી,Virtual memory
વર્ચ્યુઅલ મેમરી સિસ્ટમ,Virtual memory system
દૃશ્યમાન પ્રકાશ સ્પેક્ટ્રમ,Visible light spectrum
દ્રશ્ય શીર્ષક,Visual captions
VME,VME
v-મોસ,VMOS
વી-મોસ્ફેટ,V-MOSFET
અવાજ સંદેશ,Voice message
ટોન સંચાલિત સ્વીચ,Voice operated switch
વૉઇસ સિન્થેસાઇઝર,Voice synthesizer
"અસ્થિર, અસ્થિર",Volatile
યાદશક્તિ ખૂટે છે,Volatile memory
વિદ્યુત્સ્થીતિમાન,Volt
વોલ્ટેજ એમ્પ્લીફાયર / બફર,Voltage buffer
વોલ્ટેજ તુલનાત્મક,Voltage comparator
વોલ્ટેજ કંટ્રોલર ઓસિલેટર (VCO),Voltage control oscillator (VCO)
વોલ્ટેજ નિયંત્રિત વર્તમાન સ્ત્રોત (VCCS),Voltage controlled crystal oscillation (VCXO)
વોલ્ટેજ નિયંત્રિત વર્તમાન સ્ત્રોત (VCCS),Voltage controlled current source (VCCS)
