Gujarati,Tamil
ગરમી પ્રતિકાર,வெப்ப தடுப்பு
થર્મોકોલ,தெர்மோகப்பிள்
થર્મલ અસર,வெப்ப விளைவு
ગરમી નિયંત્રક,வெப்ப கட்டுப்படுத்தி
થેવેનિન પ્રમેય,தெவெனின் தேற்றம்
પાતળી પટલ,மெல்லிய சவ்வு
પાતળા પટલ કેપેસિટર,மெல்லிய சவ்வு மின்தேக்கி
પાતળા પટલ પ્રતિકાર,மெல்லிய சவ்வு எதிர்ப்பு
થોરિયમ કોટેડ ટંગસ્ટન કેથોડ,தோரியம் பூசப்பட்ட டங்ஸ்டன் கத்தோட்
સત્તા નિયમ,அதிகார ஆட்சி
ટ્રિપલ સર્કિટ,மூன்று சுற்று
ત્રિ-રાજ્ય રેમ,மூன்று மாநில ராம்
ટ્રાઇ-એન્ડ રેગ્યુલેટર,ட்ரை-எண்ட் ரெகுலேட்டர்
સિલ ડિટેક્ટર,சில் டிடெக்டர்
ઉંબરો વોલ્ટેજ,சன்னல் மின்னழுத்தம்
થાઇરાટ્રોન ટ્યુબ,தைராட்ரான் குழாய்
"પુનઃરોકાણ, અલ્પજીવી","மறு முதலீடு, குறுகிய காலம்"
ટિકલર ઓસિલેટર,டிக்லர் ஆஸிலேட்டர்
ચુસ્ત જોડાણ,இறுக்கமான இணைப்பு
ઝુકાવ,சாய்வு
સમય આધારિત સર્કિટ,நேரம் சார்ந்த சுற்று
ટાઈમર જનરેટર,டைமர் ஜெனரேட்டர்
સમય આધાર વોલ્ટેજ,நேர அடிப்படை மின்னழுத்தம்
કૉલ વિલંબ,அழைப்பு தாமதம்
સમય ઝોન પ્રતિબિંબિતતા,நேர மண்டல பிரதிபலிப்பு
સમય માર્કર જનરેટર,நேரம் மார்க்கர் ஜெனரேட்டர்
કાલ ભાગી,கால் பாகி
સમય વિન્ડો,நேர சாளரம்
સમય મોડ સ્વિચિંગ,நேர முறை மாறுதல்
"સમય નિયંત્રક, સમય નિયંત્રક","நேரக் கட்டுப்படுத்தி, நேரக் கட்டுப்படுத்தி"
કૉલ કંટ્રોલર મોટર,அழைப்பு கட்டுப்படுத்தி மோட்டார்
સમય સેટ ડાયાગ્રામ,நேர தொகுப்பு வரைபடம்
સમય ગોઠવણ જિટર,நேர சரிசெய்தல் நடுக்கம்
ક્રોનોમીટર માર્કર જનરેટર,க்ரோனோமீட்டர் மார்க்கர் ஜெனரேட்டர்
કૉલ એડજસ્ટર નેટવર્ક,அழைப்பு சரிசெய்தல் நெட்வொர்க்
ટી-નેટવર્ક,டி-நெட்வொர்க்
ટૉગલ સ્વીચ,மாற்று சுவிட்ச்
ટોકન બસ નેટવર્ક,டோக்கன் பஸ் நெட்வொர்க்
ટોકન નેટવર્ક,டோக்கன் நெட்வொர்க்
સ્વીકાર્ય ફેરફાર,ஏற்றுக்கொள்ளக்கூடிய மாற்றம்
વોકલ બ્લાસ્ટ જનરેટર,குரல் வெடிப்பு ஜெனரேட்டர்
ટોરોઇડ,டொராய்டு
ટોરસ એન્ટેના,டோரஸ் ஆண்டெனா
સંપૂર્ણ હાર્મોનિક વિકૃતિ,முழு ஹார்மோனிக் விலகல்
ટોટેમ ધ્રુવ,டோட்டெம் கம்பம்
ટોટેમ-પોલ ટ્રાન્ઝિસ્ટર,டோட்டெம்-போல் டிரான்சிஸ்டர்
ટચ સ્વીચ,தொடு சுவிட்ச்
સ્પર્શેન્દ્રિય અવાજ,தொட்டுணரக்கூடிய குரல்
ટી-પેડ,டி-பேட்
ત્રેવડી,மும்மடங்கு
"ટ્રેસીંગ, ટ્રેસીંગ","தடமறிதல், தடமறிதல்"
"ટ્રેક બોલ, ટ્રેક બોલ","தட பந்து, தட பந்து"
અનુપાલન,இணக்கம்
ટ્રેકિંગ અને કંટ્રોલ સર્કિટ,கண்காணிப்பு மற்றும் கட்டுப்பாட்டு சுற்று
"પાછળનો ભાગ, પાછળનો ભાગ","பின் கோர், பின் கோர்"
કોચ,பயிற்சியாளர்
અનુપાલન,இணக்கம்
પારસ્પરિકતા,பரஸ்பரம்
આંતરવાહકતા,கடத்துத்திறன்
ટ્રાન્સડ્યુસર,மின்மாற்றி
સ્થાનાંતરણ લાક્ષણિકતાઓ,பரிமாற்ற பண்புகள்
ટ્રાન્સફર કાર્ય,பரிமாற்ற செயல்பாடு
નફો ટ્રાન્સફર કરો,பரிமாற்ற லாபம்
રૂપાંતર,மாற்றம்
"ટ્રાન્સફોર્મર, ટ્રાન્સફોર્મર","மின்மாற்றி, மின்மாற்றி"
ટ્રાન્સફોર્મર જોડી એમ્પ્લીફાયર,மின்மாற்றி இணைந்த பெருக்கி
ટ્રાન્સફોર્મર કપ્લીંગ,மின்மாற்றி இணைப்பு
ચલ કાર્યક્ષમતા,மாறி திறன்
ક્ષણિક,தற்காலிகமானது
ક્ષણિક ઉલ્લંઘન,தற்காலிக மீறல்
ક્ષણિક પ્રતિભાવ,தற்காலிக பதில்
ક્ષણિક રિટાર્ડર,நிலையற்ற பின்னடைவு
ટ્રાન્ઝિસ્ટર બ્લોક,டிரான்சிஸ்டர் தொகுதி
ટ્રાન્ઝિસ્ટર વર્તમાન લાભ,டிரான்சிஸ்டர் தற்போதைய ஆதாயம்
ટ્રાન્ઝિસ્ટર સ્વીચ,டிரான்சிஸ்டர் சுவிட்ச்
ટ્રાન્ઝિસ્ટર,டிரான்சிஸ்டர்
ટ્રાન્ઝિસ્ટર અવાજ,டிரான்சிஸ்டர் சத்தம்
ટ્રાન્ઝિસ્ટર રેગ્યુલેટર,டிரான்சிஸ்டர் சீராக்கி
પ્રસ્થાન સમય,புறப்படும் நேரம்
સંક્રમણ કેપેસિટર,மாற்றம் மின்தேக்கி
સંક્રમણ પરિબળ,மாற்றம் காரணி
સંક્રમણ આવર્તન,மாறுதல் அதிர்வெண்
સંક્રમણ ઝોન,மாற்றம் மண்டலம்
ટ્રાન્સફર બફર,பரிமாற்ற இடையக
ટ્રાન્સમિશન નુકશાન,பரிமாற்ற இழப்பு
અભેદ્યતા,ஊடுருவக்கூடிய தன்மை
"મોકલનાર, મોકલનાર","அனுப்புபவர், அனுப்புபவர்"
આવર્તન ટ્રાન્સમીટર,அதிர்வெண் டிரான்ஸ்மிட்டர்
પારદર્શક કચડી,வெளிப்படையான தாழ்ப்பாளை
ટ્રાન્સપોન્ડર,டிரான்ஸ்பாண்டர்
પરિવહન ગુણક,போக்குவரத்து பெருக்கி
સ્પષ્ટ કારણ,தெளிவான காரணம்
ક્રોસ પ્રતિકાર,குறுக்கு எதிர்ப்பு
ત્રાંસી તરંગ,குறுக்கு அலை
ટ્રાન્સવિચ,மாற்றி மாற்றி
નેટ,நிகர
ટ્રેપેઝોઇડલ તરંગ,trapezoidal அலை
પ્રગતિશીલ તરંગ ટ્યુબ,முற்போக்கான அலை குழாய்
ગ્રુવ અલગ,பள்ளம் பிரிப்பு
triac,முக்கோண
ત્રિકોણાકાર સ્ક્વેર વેવ કન્વર્ટર,முக்கோண சதுர அலை மாற்றி
ત્રિકોણાકાર-સાઇન વેવ કન્વર્ટર,முக்கோண-சைன் அலை மாற்றி
ત્રિકોણાકાર તરંગ જનરેટર,முக்கோண அலை ஜெனரேட்டர்
ટ્રિગર,தூண்டுதல்
ટ્રિગર ડાયોડ,தூண்டுதல் டையோடு
ટ્રિગર પલ્સ,தூண்டுதல் துடிப்பு
ટ્રાન્ઝિસ્ટર,டிரான்சிஸ்டர்
"સૂક્ષ્મ ગોઠવણો, ટ્રીમ","நுட்பமான சரிசெய்தல், டிரிம்"
માઇક્રો એડજસ્ટર,மைக்ரோ அட்ஜஸ்டர்
triode,முக்கோணம்
વિભાજિત જન્માક્ષર,பிளவு ஜாதகம்
ટ્રિપલ ચોકસાઇ નંબર,மூன்று துல்லிய எண்
ત્રણ તબક્કાનું બફર,மூன்று நிலை தாங்கல்
ત્રિપુટી તર્ક,முக்கூட்டு தர்க்கம்
ટ્રોકોટ્રોન,ட்ரோகோட்ரான்
ખલેલ વેરવિખેર કડી,குழப்பம் சிதறிய இணைப்பு
ટ્રોપોસ્ફિયર,வெப்ப மண்டலம்
મુશ્કેલીનિવારક,சரிசெய்தல்
વાસ્તવિક પાવર કન્વર્ટર,உண்மையான சக்தி மாற்றி
સાચું ચોરસ-મીન રૂટ વોલ્ટમીટર,உண்மையான சதுர சராசரி ரூட் வோல்ட்மீட்டர்
સત્ય ટેબલ,உண்மை அட்டவணை
ટી-રાજ્ય,டி-நிலை
ટીટીએલ,TTL
ટ્યુબ્યુલર કેપેસિટર,குழாய் மின்தேக்கி
ટ્યુન કરેલ એમ્પ્લીફાયર,டியூன் செய்யப்பட்ட பெருக்கி
ટ્યુન કલેક્ટર ઓસિલેટર,டியூன் செய்யப்பட்ட சேகரிப்பான் ஆஸிலேட்டர்
ટ્યુન કરેલ ડ્રેઇન ઓસિલેટર,டியூன் செய்யப்பட்ட வடிகால் ஆஸிலேட்டர்
વોકલ કોર,குரல் கோர்
ટ્યુનિંગ નેટવર્ક,டியூனிங் நெட்வொர்க்
વોકલ કોર્ડ,குரல் நாண்கள்
"ટનલ ડાયોડ, ટનલ ડાયોડ","டன்னல் டையோடு, டன்னல் டையோடு"
"ટનલીંગ ઇફેક્ટ, ટનલીંગ ઇફેક્ટ","சுரங்கப்பாதை விளைவு, சுரங்கப்பாதை விளைவு"
ટર્બાઇન ફ્લોમીટર,விசையாழி ஓட்டமானி
સંક્રમણ સમયગાળો,நிலைமாற்ற காலம்
રહેવાનો સમય,வசிக்கும் நேரம்
પ્રારંભ સમય,ஆரம்பிக்கும் நேரம்
ટર્નસ્ટાઇલ એન્ટેના ટ્વિટર,டர்ன்ஸ்டைல் ஆண்டெனா ட்வீட்டர்
Twitter,ட்விட்டர்
યમલ અગરક,யமல் அகாரக்
ટ્વીન-ટી નોચ ફિલ્ટર,ட்வின்-டி நாட்ச் வடிகட்டி
yaml ચા ઓસિલેટર,yaml டீ ஆஸிலேட்டர்
ટ્વિસ્ટેડ જોડી,முறுக்கப்பட்ட ஜோடி
ટ્વિસ્ટેડ રિંગ કાઉન્ટર,முறுக்கப்பட்ட மோதிர கவுண்டர்
ટ્વિસ્ટેડ-નેમેટિક પ્રવાહી,முறுக்கப்பட்ட-நெமடிக் திரவம்
દ્વિ-માર્ગી નેટવર્ક,இருவழி நெட்வொர்க்
ટ્વિસ્ટ્રોન,முறுக்கு
"યુ-આર્ટ, યુ-સર્ટ","u-art, u-sart"
અલ્ટ્રાસોનિક ફોલ્ટ ડિટેક્ટર,மீயொலி பிழை கண்டறிதல்
અલ્ટ્રાસોનિક આવર્તન,மீயொலி அதிர்வெண்
અલ્ટ્રાવાયોલેટ લાઇટ સોર્સ/લેમ્પ,புற ஊதா ஒளி மூல/விளக்கு
યુવી કિરણોત્સર્ગ,புற ஊதா கதிர்வீச்சு
યુમેટિક,eumatic
અસંતુલિત ભાર (બલ્જ),சமநிலையற்ற சுமை (குண்டு)
અવિરત તાણ ગેજ,தடையில்லா திரிபு அளவுகோல்
બિનશરતી ઉછાળો,நிபந்தனையற்ற துள்ளல்
અનડેમ્પ્ડ ઓસિલેશન,தணியாத அலைவு
સંવર્ધન,இனவிருத்தி
વશ,அடிபணிந்தது
નીચા ભીના ઓસિલેશન,குறைந்த ஈரப்பதமான அலைவு
પાણીની અંદર કેમેરા,நீருக்கடியில் கேமரா
આંતર જમીન નેટવર્ક,நிலங்களுக்கு இடையேயான நெட்வொர்க்
પ્રત્યાવર્તન,பயனற்ற
પાણીની અંદર માઇક્રોફોન (વોઇસ ક્લાયન્ટ),நீருக்கடியில் ஒலிவாங்கி (குரல் கிளையன்ட்)
એકપક્ષીય સંપાદન,ஒருதலைப்பட்ச கையகப்படுத்தல்
સિંગલ એન્ટેના,ஒற்றை ஆண்டெனா
ઘરેલું રજિસ્ટર,உள்நாட்டு பதிவு
જંકશન ટ્રાન્ઝિસ્ટર,ஒரு சந்திப்பு டிரான்சிஸ்டர்
એકપક્ષીયકરણ,ஒருதலைப்பட்சமாக்கல்
એકધ્રુવીય ઉપકરણ,ஒருமுனை சாதனம்
એકલ જોડાણ,ஒற்றை இணைப்பு
સિંગલ સિલેક્ટર (ટેલ),ஒற்றை தேர்வாளர் (தொலைபேசி)
એકમ થ્રસ્ટ/ઇમ્પલ્સ,அலகு உந்துதல் / உந்துதல்
માહિતી એકમ,தகவல் அலகு
એકમ પગલું,அலகு படி
સિંગલ વાઇબ્રેટર,ஒற்றை அதிர்வு
એકમ ગેઇન એમ્પ્લીફાયર,அலகு ஆதாய பெருக்கி
યુનિટ ગેઇન બેન્ડ વિસ્તરણ,யூனிட் கெயின் பேண்ட் விரிவாக்கம்
એકમ પાવર પરિબળ,அலகு சக்தி காரணி
સાર્વત્રિક ફિલ્ટર,உலகளாவிய வடிகட்டி
સાર્વત્રિક દરવાજો,உலகளாவிய வாயில்
ઉભયજીવી મોટર,நீர்வீழ்ச்சி மோட்டார்
"સાર્વત્રિક શંટ, બાજુનો માર્ગ","உலகளாவிய shunt, பக்கவாட்டு பாதை"
સાર્વત્રિક ટ્રંક સર્કિટ,உலகளாவிய தண்டு சுற்று
સાર્વત્રિક કોઇલિંગ,உலகளாவிய சுருள்
અનિયમિત વીજ પુરવઠો,ஒழுங்கற்ற மின்சாரம்
અનશિલ્ડ કેબલ,கவசமற்ற கேபிள்
અનશિલ્ડ વાયર,கவசமற்ற கம்பி
અનટ્વિસ્ટેડ ટ્રાન્સફોર્મર,முறுக்கப்படாத மின்மாற்றி
વર્ટિકલ કન્વર્ટર,செங்குத்து மாற்றி
અપડાઉન કેલ્ક્યુલેટર,மேல்நோக்கி கால்குலேட்டர்
"અપલિંક, અપલિંક","அப்லிங்க், அப்லிங்க்"
ઓવરહેડ આવર્તન,மேல்நிலை அதிர்வெண்
ઉચ્ચ પ્લેબેક આવર્તન,உயர் பின்னணி அதிர்வெண்
ઓવરહેડ ટ્રીપ પોઈન્ટ,மேல்நிலை பயண புள்ளி
એપ્લિકેશન પરિબળ,பயன்பாட்டு காரணி
વી-ચેનલ સ્વિચિંગ,வி-சேனல் மாறுதல்
વી-મોડ્યુલેટર,வி-மாடுலேட்டர்
V-F (વોલ્ટેજ/ફ્રિકવન્સી કન્વર્ટર),V-F (மின்னழுத்தம்/அதிர்வெண் மாற்றி)
વેક્યુમ હીટ જંકશન,வெற்றிட வெப்ப சந்திப்பு
વેક્યુમ બાઉન્ડ ઇલેક્ટ્રોસ્ટેટિક વોલ્ટમીટર,வெற்றிட பிணைப்பு மின்னியல் மின்னழுத்தமானி
વેક્યુમ ગેજ,வெற்றிட அளவி
વેક્યૂમ નળી,வெற்றிட குழாய்
વેક્યુમ ટ્યુબ સર્કિટ,வெற்றிட குழாய் சுற்று
વેક્યુમ ટ્યુબ વોલ્ટમીટર (VTVM),வெற்றிட குழாய் வோல்ட்மீட்டர் (VTVM)
વેલેન્સ બેન્ડ,வேலன்ஸ் இசைக்குழு
વેલેન્સ ઇલેક્ટ્રોન,வேலன்ஸ் எலக்ட்ரான்
ડ્રોપ-ઓફ પોઈન્ટ,இறக்கும் புள்ளி
વાલ્વ સુધારક,வால்வு திருத்தி
વરાળ તબક્કા દ્રાવક,நீராவி கட்ட கரைப்பான்
વેક્ટર ડાયોડ,திசையன் டையோடு
વેક્ટર ડાયોડ મોડ્યુલેટર,திசையன் டையோடு மாடுலேட்டர்
પાત્ર ટ્યુનર,திசையன் ட்யூனர்
ચલ કેપેસિટર,மாறி மின்தேக்கி
ચલ પ્રેરક,மாறி தூண்டி
ચલ મોડ્યુલસ વિભાજક,மாறி மாடுலஸ் பிரிப்பான்
ચલ બેકલાઇટ,மாறி பின்னொளி
ચલ પ્રતિક્રિયા,மாறி எதிர்வினை
ચલ પ્રતિકાર,மாறி எதிர்ப்பு
"વેરિયેબલ ટ્રાન્સફોર્મર, વેરિયેબલ ટ્રાન્સફોર્મર","மாறி மின்மாற்றி, மாறக்கூடிய மின்மாற்றி"
variac,மாறுபாடு
વેરીકેપ,varicap
varistor,varistor
વોરલી લૂપ ટેસ્ટ,வார்லி லூப் சோதனை
વેરોમીટર (પ્રતિક્રિયા પોટેંશિયોમીટર),வேரோமீட்டர் (எதிர்வினை பொட்டென்டோமீட்டர்)
મીણ,மெழுகு
VBE ગુણક,VBE பெருக்கி
વીસીપી (વિડિયો કેસેટ પ્લેયર),வி.சி.பி (வீடியோ கேசட் பிளேயர்)
વીસીઆર (વિડિયો કેસેટ રેકોર્ડર),விசிஆர் (வீடியோ கேசட் ரெக்கார்டர்)
v-મોડ્યુલેટર,v-மாடுலேட்டர்
વેક્ટર,திசையன்
વેક્ટર ડિસ્પ્લે,திசையன் காட்சி
વેક્ટર ગ્રાફિક્સ,திசையன் வரைகலை
વેક્ટર અવબાધ મીટર,திசையன் மின்மறுப்பு மீட்டர்
વેક્ટર સૂચના,திசையன் அறிவுறுத்தல்
વેક્ટર નેટવર્ક વિશ્લેષક,வெக்டர் நெட்வொர்க் பகுப்பாய்வி
વેક્ટર દર્શક,திசையன் பார்வையாளர்
વેક્ટર વિક્ષેપ,திசையன் குறுக்கீடு
વેચાણ કરનાર મશીન,பொருள் வழங்கும் இயந்திரம்
વેન્ટિલેશન,காற்றோட்டம்
વેર્નિયર કેલ્ક્યુલેટર,வெர்னியர் கால்குலேட்டர்
વર્નિયર ઇન્ટરપોલેશન,வெர்னியர் இடைச்செருகல்
વેર્નિયર પોટેંશિયોમીટર,வெர்னியர் பொட்டென்டோமீட்டர்
વર્ટિકલ એન્ટેના,செங்குத்து ஆண்டெனா
ઊભી અવગણના,செங்குத்து புறக்கணிப்பு
તેજસ્વી રંગીન પટ્ટી,பிரகாசமான வண்ண இசைக்குழு
ઊભી આવર્તન,செங்குத்து அதிர்வெண்
આત્યંતિક લાભ,தீவிர ஆதாயம்
વર્ટિકલ કંટ્રોલર,செங்குத்து கட்டுப்படுத்தி
ક્ષિતિજ નિયંત્રક,ஹொரைசன் கன்ட்ரோலர்
આડી ટ્રેસ,கிடைமட்ட சுவடு
વર્ટિકલ ગેપ,செங்குத்து இடைவெளி
આગળ અંતરાલ સૂચના,முன்னோக்கி இடைவெளி அறிவுறுத்தல்
વર્ટિકલ અંતરાલ પરીક્ષણ સંકેત,செங்குத்து இடைவெளி சோதனை சமிக்ஞை
વર્ટિકલ ધ્રુવીકરણ,செங்குத்து துருவமுனைப்பு
વર્ટિકલ પ્રોગ્રામિંગ,செங்குத்து நிரலாக்க
વર્ટિકલ પ્રોગ્રામિંગ,செங்குத்து நிரலாக்க
વર્ટિકલ રીઝોલ્યુશન,செங்குத்து தீர்மானம்
વર્ટિકલ ટ્રેસ,செங்குத்து சுவடு
વર્ટિકલ ચિત્ર સિલિન્ડર,செங்குத்து படம் உருளை
ઝડપી સ્કેનિંગ,விரைவான ஸ்கேனிங்
વર્ટિકલ સિંક્રનાઇઝેશન,செங்குத்து ஒத்திசைவு
વર્ટિકલ ટ્રેસ,செங்குத்து சுவடு
વર્ટિકલ ટ્રાન્ઝિસ્ટર,செங்குத்து டிரான்சிஸ்டர்
આડું સ્કેનિંગ,கிடைமட்ட ஸ்கேனிங்
અતિ ઉચ્ચ ઘનતા ફોર્મેટ,அதி உயர் அடர்த்தி வடிவம்
ખૂબ જ ઉચ્ચ ઘનતા શરીર,மிக அதிக அடர்த்தி உடல்
ખૂબ જ ઉચ્ચ આવર્તન (VHF),மிக அதிக அதிர்வெண் (VHF)
અલ્ટ્રા હાઇ સ્પીડ ઇન્ટિગ્રેટેડ સર્કિટ (VHSIC),அல்ட்ரா ஹை ஸ்பீட் இன்டகிரேட்டட் சர்க்யூட் (VHSIC)
લાર્જ ઇન્ટિગ્રેશન (VLSI),பெரிய ஒருங்கிணைப்பு (VLSI)
ખૂબ ઓછી આવર્તન (VLF),மிகக் குறைந்த அதிர்வெண் (VLF)
ખૂબ ઓછી આવર્તન ટ્રાન્સમિશન,மிக குறைந்த அதிர்வெண் பரிமாற்றம்
શેષ બાજુ બેન્ડ,மீதமுள்ள பக்க இசைக்குழு
વીએચડીએલ,வி.எச்.டி.எல்
હાર્મની VHF,ஹார்மனி விஎச்எஃப்
વાઇબ્રેશન ગેલ્વેનોમીટર (VHS),அதிர்வு கால்வனோமீட்டர் (VHS)
અટકેલું ગેલ્વેનોમીટર,தடுமாறிய கால்வனோமீட்டர்
વિડિયો એડીસી,வீடியோ ADC
"વિડિયો એમ્પ્લીફાયર, વિઝ્યુઅલ એમ્પ્લીફાયર","வீடியோ பெருக்கி, காட்சி பெருக்கி"
વિડિઓ ગુણવત્તા,வீடியோ பண்புகள்
વિડિઓ સપ્લાયર,வீடியோ சப்ளையர்
વિડિઓ બેન્ડ-પહોળાઈ,வீடியோ அலைவரிசை அகலம்
"વિડિયો કેસેટ, વિઝ્યુઅલ કેસેટ","வீடியோ கேசட், காட்சி கேசட்"
વિડિયો કેસેટ રેકોર્ડર,வீடியோ கேசட் ரெக்கார்டர்
વિડિઓ નિયંત્રક,வீடியோ கட்டுப்படுத்தி
વિડિઓ ડેટા ટર્મિનલ,வீடியோ தரவு முனையம்
વિડિઓ ડિટેક્ટર,வீடியோ டிடெக்டர்
વિડિઓ ડિસ્ક,வீடியோ டிஸ்க்
વિડિઓ ડિસ્ક સિસ્ટમ,வீடியோ வட்டு அமைப்பு
વિડિઓ પ્રદર્શન,வீடியோ காட்சி
વિડિયો ડિસ્પ્લે યુનિટ (VDU),வீடியோ காட்சி அலகு (VDU)
વિડિયો ઈલેક્ટ્રોનિક સ્ટાન્ડર્ડ એસોસિએશન (VESA),வீடியோ எலக்ட்ரானிக் ஸ்டாண்டர்ட்ஸ் அசோசியேஷன் (VESA)
વિડિઓ આવર્તન,வீடியோ அதிர்வெண்
વીડિયો ગેમ,வீடியோ கேம்
વિડિઓ ગ્રાફિક ઑપ્ટિમાઇઝર (VGA),வீடியோ கிராஃபிக் ஆப்டிமைசர் (VGA)
વિડિઓ ક્રિયાપ્રતિક્રિયા એન્ટિટી,வீடியோ தொடர்பு நிறுவனம்
વિડિઓ મેમરી,வீடியோ நினைவகம்
વિડિઓ પૃષ્ઠ,வீடியோ பக்கம்
વિડિઓ ફોન,வீடியோ தொலைபேசி
વિડિઓ પ્રીમ્પ્લિફાયર,வீடியோ முன்பெருக்கி
વિડિઓ રેમ,வீடியோ ரேம்
v.ram,VRAM
વિડિઓ ટેપ,வீடியோ டேப்
વિડિઓ ટેપ રેકોર્ડિંગ,வீடியோ டேப் பதிவு
વિડિયો ટેપ રેકોર્ડ કરી,வீடியோ டேப் பதிவு செய்யப்பட்டது
વિડિઓ ટર્મિનલ,வீடியோ முனையம்
વિડિઓ પરીક્ષણ સંકેત,வீடியோ சோதனை சமிக்ஞை
વિડિઓ ટેક્સ્ટ,வீடியோ உரை
વિડિઓ ટેક્સ્ટ ડેટા ટર્મિનલ,வீடியோ உரை தரவு முனையம்
વિડિઓ પાથ,வீடியோ பாதை
વિડિયોકોન ટ્યુબ,வீடியோகான் குழாய்
દ્રશ્ય માહિતી,காட்சி தரவு
વ્યુફાઈન્ડર,வ்யூஃபைண்டர்
અવલોકન અંતર,கண்காணிப்பு தூரம்
વેરીલોગ,வெரிலோக்
વર્ચ્યુઅલ ચેનલ,மெய்நிகர் சேனல்
વર્ચ્યુઅલ ગ્રાઉન્ડેડ,மெய்நிகர் அடிப்படையிலானது
વર્ચ્યુઅલ ઊંચાઈ,மெய்நிகர் உயரம்
વર્ચ્યુઅલ મેમરી,மெய்நிகர் நினைவகம்
વર્ચ્યુઅલ મેમરી સિસ્ટમ,மெய்நிகர் நினைவக அமைப்பு
દૃશ્યમાન પ્રકાશ સ્પેક્ટ્રમ,காணக்கூடிய ஒளி நிறமாலை
દ્રશ્ય શીર્ષક,காட்சி தலைப்பு
VME,VME
v-મોસ,v-பாசி
વી-મોસ્ફેટ,V-MOSFET
અવાજ સંદેશ,குரல் செய்தி
ટોન સંચાલિત સ્વીચ,தொனியில் இயங்கும் சுவிட்ச்
વૉઇસ સિન્થેસાઇઝર,குரல் சின்தசைசர்
"અસ્થિર, અસ્થિર","ஆவியாகும், ஆவியாகும்"
યાદશક્તિ ખૂટે છે,நினைவகம் இல்லை
વિદ્યુત્સ્થીતિમાન,மின்னழுத்தம்
વોલ્ટેજ એમ્પ્લીફાયર / બફર,மின்னழுத்த பெருக்கி / தாங்கல்
વોલ્ટેજ તુલનાત્મક,மின்னழுத்த ஒப்பீட்டாளர்
વોલ્ટેજ કંટ્રોલર ઓસિલેટર (VCO),மின்னழுத்தக் கட்டுப்படுத்தி ஆஸிலேட்டர் (VCO)
વોલ્ટેજ નિયંત્રિત વર્તમાન સ્ત્રોત (VCCS),மின்னழுத்த கட்டுப்பாட்டு மின்னோட்டம் (VCCS)
વોલ્ટેજ નિયંત્રિત વર્તમાન સ્ત્રોત (VCCS),மின்னழுத்த கட்டுப்பாட்டு மின்னோட்டம் (VCCS)
વોલ્ટેજ નિયંત્રણ ઉપકરણ,மின்னழுத்த கட்டுப்பாட்டு சாதனம்
વોલ્ટેજ નિયંત્રિત પ્રતિકાર,மின்னழுத்த கட்டுப்பாட்டு எதிர்ப்பு
વોલ્ટેજ નિયંત્રિત વોલ્ટેજ સ્ત્રોત (VCVS),மின்னழுத்தக் கட்டுப்படுத்தப்பட்ட மின்னழுத்த ஆதாரம் (VCVS)
વોલ્ટેજ વિભાજન,மின்னழுத்த பிரிவு
વોલ્ટેજ ડબલ,மின்னழுத்த இரட்டிப்பாக்கி
વોલ્ટેજ ડબલ,மின்னழுத்த இரட்டிப்பாக்கி
વોલ્ટેજ રીસેટ,மின்னழுத்த மீட்டமைப்பு
વોલ્ટેજ પાછળ,மின்னழுத்த பின்னடைவு
વોલ્ટેજ પ્રતીક,மின்னழுத்த சின்னம்
વોલ્ટેજ મેગ્નિફિકેશન ગુણક,மின்னழுத்த உருப்பெருக்கி
વોલ્ટેજ ગુણક સર્કિટ,மின்னழுத்த பெருக்கி சுற்று
વોલ્ટેજ ચતુર્થાંશ,மின்னழுத்த இருபடி
વોલ્ટેજ રેટિંગ,மின்னழுத்த மதிப்பீடு
વોલ્ટેજ સૂચના,மின்னழுத்த அறிவுறுத்தல்
વોલ્ટેજ નિયમન,மின்னழுத்த ஒழுங்குமுறை
વોલ્ટેજ સ્ત્રોત,மின்னழுத்த ஆதாரம்
વોલ્ટેજ સ્પાઇક/શૂક,மின்னழுத்த ஸ்பைக்/குலுக்கல்
વોલ્ટેજ સ્ટેબિલાઇઝર,மின்னழுத்த நிலைப்படுத்தி
વોલ્ટેજ પ્રોગ્રેસીંગ વેવ,மின்னழுத்த முன்னேற்ற அலை
વોલ્ટેજ પ્રોગ્રેસીંગ વેવ રેશિયો (VSWR),மின்னழுத்த முன்னேற்ற அலை விகிதம் (VSWR)
વોલ્ટેજ એડજસ્ટર,மின்னழுத்த சரிசெய்தல்
વોલ્ટેજ-કરન્ટ કન્વર્ટર,மின்னழுத்த-தற்போதைய மாற்றி
વોલ્ટેજ-ફ્રિકવન્સી કન્વર્ટર,மின்னழுத்த-அதிர்வெண் மாற்றி
વોલ્ટેજ ટ્રાન્સફર કાર્ય,மின்னழுத்த பரிமாற்ற செயல்பாடு
વોલ્ટેજ ટ્રાન્સફર રેશિયો,மின்னழுத்த பரிமாற்ற விகிதம்
વોલ્ટેજ ટ્રાન્સફોર્મર/ટ્રાન્સફોર્મર,மின்னழுத்த மின்மாற்றி / மின்மாற்றி
વોલ્ટેજ ટ્રિપલર,மின்னழுத்தம் மும்மடங்கு
ડિજિટલ વિડિયો ડિસ્ક,டிஜிட்டல் வீடியோ வட்டு
ગરમી સમકક્ષ વોલ્ટ,வெப்ப சமமான வோல்ட்
