Odiya,Kannada
ନିରନ୍ତର |,ನಿರಂತರ
ବ୍ୟକ୍ତିଗତ କମ୍ପ୍ୟୁଟର (PC),ವೈಯಕ್ತಿಕ ಕಂಪ್ಯೂಟರ್ (PC)
ବ୍ୟକ୍ତିଗତ ଡିଜିଟାଲ୍ ଆସିଷ୍ଟାଣ୍ଟ (PDA),ವೈಯಕ್ತಿಕ ಡಿಜಿಟಲ್ ಸಹಾಯಕ (PDA)
"ଫାଣ୍ଟମ୍, ଭର୍ଚୁଆଲ୍ |","ಫ್ಯಾಂಟಮ್, ವರ್ಚುವಲ್"
"1. ପର୍ଯ୍ୟାୟ, 2. ପର୍ଯ୍ୟାୟ, ପର୍ଯ୍ୟାୟ |","1. ಹಂತ, 2. ಹಂತ, ಹಂತ"
ଶବ୍ଦ,ಧ್ವನಿ
ଶବ୍ଦ ପ୍ରଣାଳୀ |,ಅಕೌಸ್ಟಿಕ್ ವ್ಯವಸ್ಥೆ
ଫଟୋ ଡାୟୋଡ୍ |,ಫೋಟೋ ಡಯೋಡ್
"1. ଶାରୀରିକ, 2. ବାହ୍ୟ","1.ಭೌತಿಕ, 2.ಬಾಹ್ಯ"
ଭ physical ତିକ ଇଣ୍ଟରଫେସ୍ |,ಭೌತಿಕ ಇಂಟರ್ಫೇಸ್
ପେକୋ,ಪೆಕೊಯ್
ପାଇ ଚାର୍ଟ,ಪೈ ಚಾರ್ಟ್
"1. ପାଇ ଗ୍ରାଫ୍, 2. ପି ଗ୍ରାଫ୍ |","1.ಪೈ ಗ್ರಾಫ್, 2.ಪೈ ಗ್ರಾಫ್"
ବ୍ୟବଧାନ,ಮಧ್ಯಂತರ
ପିକ୍ସେଲ |,ಪಿಕ್ಸೆಲ್
ସରଳ ascii,ಸರಳ ascii
ସାଧାରଣ ପାଠ,ಸಾಮಾನ್ಯ ಪಠ್ಯ
ଯୋଜନା କରନ୍ତୁ |,ಯೋಜನೆ
"ପ୍ଲାଟଫର୍ମ, ପ୍ଲାଟଫର୍ମ |","ವೇದಿಕೆ, ವೇದಿಕೆ"
ଷଡଯନ୍ତ୍ରକାରୀ,ಸಂಚುಗಾರ
ଡ୍ରାଫ୍ଟ ହେଡ୍,ಕರಡು ತಲೆ
ପ୍ଲଗବୋର୍ଡ |,ಪ್ಲಗ್ಬೋರ್ಡ್
ବିଡ୍,ಬಿಡ್
ସାଇଟ୍ ପ୍ରୋଟୋକଲ୍ (PPP),ಸೈಟ್ ಟು ಸೈಟ್ ಪ್ರೋಟೋಕಾಲ್ (PPP)
ସୂଚକ,ಪಾಯಿಂಟರ್
ପୋଲାରାଇଜେସନ୍,ಧ್ರುವೀಕರಣ
ଅନୁମତି,ಕ್ರಮಪಲ್ಲಟನೆ
ବହୁଭୂଜ କାଟିବା |,ಬಹುಭುಜಾಕೃತಿ ಕತ್ತರಿಸುವುದು
ପଲିମୋର୍ଫିଜିମ୍ |,ಬಹುರೂಪತೆ
ବହୁଭୂତ,ಬಹುಪದೀಯ
POP (ପୋଷ୍ଟ ଅଫିସ୍ ପ୍ରୋଟୋକଲ୍),POP (ಪೋಸ್ಟ್ ಆಫೀಸ್ ಪ್ರೋಟೋಕಾಲ್)
"1. ସିନ୍ ଅପ୍ ମେନୁ, 2. ଦୃଶ୍ୟମାନ ମେନୁ |","1.ಸಿನ್-ಅಪ್ ಮೆನು, 2.ಮೆನು ಕಾಣಿಸಿಕೊಳ್ಳುತ್ತದೆ"
ପୋର୍ଟେବିଲିଟି |,ಪೋರ್ಟಬಿಲಿಟಿ
ଚିତ୍ରିତ |,ವಿವರಿಸಲಾಗಿದೆ
କ୍ରମାଗତ,ಸತತ
"1. ବ୍ୟାକ୍ ସ୍କ୍ରିପ୍ଟ, 2. ବ୍ୟାକ୍ ସ୍କ୍ରିପ୍ଟ |","1.ಬ್ಯಾಕ್ ಸ್ಕ್ರಿಪ್ಟ್, 2.ಬ್ಯಾಕ್ ಸ್ಕ್ರಿಪ್ಟ್"
ପଛ ବିଟ୍,ಮತ್ತೆ ಬಿಟ್
ସଂଲଗ୍ନ ହୋଇଛି |,ಲಗತ್ತಿಸಲಾಗಿದೆ
ବନ୍ଦ,ಮುಚ್ಚಿ
ଅଣ-ବ electric ଦ୍ୟୁତିକ |,ವಿದ್ಯುತ್ ಅಲ್ಲದ
ବ electric ଦ୍ୟୁତିକ,ವಿದ್ಯುತ್
ଶକ୍ତି ପ୍ରାପ୍ତକର୍ତ୍ତା,ವಿದ್ಯುತ್ ರಿಸೀವರ್
ପ୍ରି ସ୍ପିଡ୍ ବିଟ୍ |,ಪೂರ್ವ ವೇಗದ ಬಿಟ್
ପ୍ରାଥମିକତା ଗ୍ରାଫ୍ |,ಆದ್ಯತೆಯ ಗ್ರಾಫ್
ପୂର୍ବାନୁମାନ,ಊಹಿಸುತ್ತವೆ
ପୂର୍ବ-ଶୂନ୍ୟ ଯୋଜନା,ಪೂರ್ವಭಾವಿ ವೇಳಾಪಟ್ಟಿ
ଉପସର୍ଗ,ಪೂರ್ವಪ್ರತ್ಯಯ
ପୂର୍ବାବଲୋକନ,ಪೂರ್ವ ಸಂಸ್ಕರಣೆ
ପ୍ରକ୍ରିୟା,ಪ್ರಕ್ರಿಯೆ
ପ୍ରକ୍ରିୟା ସୁଇଚ୍,ಪ್ರಕ್ರಿಯೆ ಸ್ವಿಚ್
ପ୍ରକ୍ରିୟାକରଣ,ಸಂಸ್ಕರಣೆ
ସଞ୍ଚାଳକ,ಪ್ರೊಸೆಸರ್
ଉତ୍ପାଦନ,ಉತ್ಪಾದನೆ
"1. ପ୍ରୋଗ୍ରାମ୍, 2. ପ୍ରୋଗ୍ରାମ୍","1.ಕಾರ್ಯಕ್ರಮ, 2.ಕಾರ್ಯಕ್ರಮ"
ପ୍ରୋଗ୍ରାମ ବ୍ୟାଖ୍ୟା,ಕಾರ್ಯಕ್ರಮದ ವ್ಯಾಖ್ಯಾನ
ପ୍ରୋଗ୍ରାମ୍ ବ୍ରେକ୍,ಕಾರ್ಯಕ್ರಮದ ವಿರಾಮ
ପ୍ରୋଗ୍ରାମ୍ ଫିକ୍ସ,ಪ್ರೋಗ್ರಾಂ ಫಿಕ್ಸ್
ପ୍ରୋଗ୍ରାମ ଡିଜାଇନ୍,ಕಾರ್ಯಕ್ರಮದ ವಿನ್ಯಾಸ
"ପ୍ରୋଗ୍ରାମ ମୂଲ୍ୟାଙ୍କନ ସମୀକ୍ଷା କ ech ଶଳ (PERT, PERT)","ಕಾರ್ಯಕ್ರಮದ ಮೌಲ್ಯಮಾಪನ ವಿಮರ್ಶೆ ತಂತ್ರಗಳು (PERT, PERT)"
ପ୍ରୋଗ୍ରାମ୍ ବିରତି |,ಪ್ರೋಗ್ರಾಂ ವಿರಾಮ
"1. ପ୍ରୋଗ୍ରାମ୍ ଲାଇବ୍ରେରୀ, 2. ପ୍ରୋଗ୍ରାମ୍ ସଂଗ୍ରହ |","1.ಪ್ರೋಗ್ರಾಂ ಲೈಬ್ರರಿ, 2.ಕಾರ್ಯಕ್ರಮ ಸಂಗ್ರಹ"
ପ୍ରୋଗ୍ରାମ୍ ଚଲାନ୍ତୁ |,ಕಾರ್ಯಕ್ರಮದ ಚಾಲನೆ
"1. ପ୍ରୋଗ୍ରାମର୍, 2. ପ୍ରୋଗ୍ରାମର୍","1. ಪ್ರೋಗ್ರಾಮರ್, 2. ಪ್ರೋಗ್ರಾಮರ್"
prolog,ಪ್ರೋಲಾಗ್
p-rom,p-rom
"1. ଟ୍ରାନ୍ସମିସନ୍, 2. ଆମ୍ପ୍ଲାଇଫେସନ୍ |","1.ಪ್ರಸರಣ, 2.ವರ್ಧನೆ"
ହାସଲ ଯୋଗ୍ୟ,ಸಾಧಿಸಬಹುದಾದ
ସୁରକ୍ଷିତ ଚାବି |,ಸಂರಕ್ಷಿತ ಕೀ
ସୁରକ୍ଷା,ರಕ್ಷಣೆ
ପ୍ରୋଟୋକଲ୍,ಶಿಷ್ಟಾಚಾರ
"1. ପ୍ରୋଟୋକଲ୍ ସ୍ଥାନାନ୍ତର, 2. ପ୍ରୋଟୋକଲ୍ ଅନୁବାଦ, 3. ପ୍ରୋଟୋକଲ୍ ବ୍ୟାଖ୍ୟା","1. ಪ್ರೋಟೋಕಾಲ್ ವರ್ಗಾವಣೆ, 2. ಪ್ರೋಟೋಕಾಲ್ ಅನುವಾದ, 3. ಪ್ರೋಟೋಕಾಲ್ ವ್ಯಾಖ್ಯಾನ"
ଛଉ କୋଡ୍ |,ಹುಸಿ ಕೋಡ್
"1. ପବ୍ଲିକ୍ ଡାଟା, 2. ପବ୍ଲିକ୍ ଡାଟା ନେଟୱାର୍କ |","1.ಸಾರ್ವಜನಿಕ ಡೇಟಾ, 2.ಸಾರ್ವಜನಿಕ ಡೇಟಾ ನೆಟ್‌ವರ್ಕ್"
"1. ପବ୍ଲିକ୍ ଡୋମେନ୍, 2. ପବ୍ଲିକ୍ ଡୋମେନ୍ |","1.ಸಾರ್ವಜನಿಕ ಡೊಮೇನ್, 2.ಸಾರ್ವಜನಿಕ ಡೊಮೈನ್"
ସର୍ବସାଧାରଣ କି ଏନକ୍ରିପସନ୍ |,ಸಾರ್ವಜನಿಕ ಕೀ ಗೂಢಲಿಪೀಕರಣ
ନାଡ,ನಾಡಿಮಿಡಿತ
ନାଡ କୋଡ୍ ମଡ୍ୟୁଲେସନ୍ |,ಪಲ್ಸ್ ಕೋಡ್ ಮಾಡ್ಯುಲೇಶನ್
ପଲ୍ସ ଡିଜିଟାଲ୍ ମଡ୍ୟୁଲେସନ୍ (PDM),ಪಲ್ಸ್ ಡಿಜಿಟಲ್ ಮಾಡ್ಯುಲೇಶನ್ (PDM)
spandavali,ಸ್ಪಂದಾವಳಿ
ବିରାମ ଚିହ୍ନ,ವಿರಾಮ ಚಿಹ್ನೆ
"ଚାପ, ପୁରଣ","ಒತ್ತಡ, ಭರ್ತಿ"
ଅଟୋମେଟା ଡାଉନଲୋଡ୍ କରନ୍ତୁ |,ಸ್ವಯಂಚಾಲಿತ ಡೌನ್‌ಲೋಡ್ ಮಾಡಿ
ଭୂଲମ୍ବ ତାଲିକା |,ಲಂಬ ಪಟ್ಟಿ
ଚତୁର୍ଭୁଜ,ಚತುರ್ಭುಜ
"1. ଯୋଗ୍ୟତା, 2. ଯୋଗ୍ୟତା","1.ಅರ್ಹತೆ, 2.ಅರ್ಹತೆ"
ପରିମାଣ,ಕ್ವಾಂಟಿಫೈಯರ್
ପରିମାଣ କରିବାକୁ,ಪ್ರಮಾಣೀಕರಿಸಲು
ପରିମାଣ,ಕ್ವಾಂಟಿಫೈಯರ್
କ୍ୱାଣ୍ଟମ୍,ಕ್ವಾಂಟಮ್
କ୍ୱାଣ୍ଟମ୍ ଘଣ୍ଟା |,ಕ್ವಾಂಟಮ್ ಗಡಿಯಾರ
"1. କ୍ୱାଣ୍ଟମ୍ କାପୁଟାନ୍, 2. କ୍ୱାଣ୍ଟମ୍ ଗଣନା |","1.ಕ್ವಾಂಟಮ್ ಕಪುಟಾನ್, 2.ಕ್ವಾಂಟಮ್ ಕಂಪ್ಯೂಟೇಶನ್"
ଉଦାହରଣ ଜିଜ୍ଞାସା |,ಉದಾಹರಣೆ ಪ್ರಶ್ನೆ
"1. ଅନୁସନ୍ଧାନ, 2. ଅନୁସନ୍ଧାନ","1. ವಿಚಾರಣೆ, 2. ವಿಚಾರಣೆ"
ଜିଜ୍ଞାସା ଭାଷା |,ಪ್ರಶ್ನೆ ಭಾಷೆ
ଜିଜ୍ଞାସା ପ୍ରକ୍ରିୟାକରଣ |,ಪ್ರಶ್ನೆ ಪ್ರಕ್ರಿಯೆ
ଧାଡି,ಸಾಲು
ଧାଡି ପରିଚାଳନା,ಸಾಲು ನಿರ್ವಹಣೆ
ଧାଡି ରେଜିଷ୍ଟର |,ಸಾಲು ನೋಂದಣಿ
"1. ଧାଡି ନେଟୱାର୍କ, 2. ଧାଡି ନେଟୱାର୍କ |","1. ಸಾಲು ಜಾಲ, 2. ಸಾಲು ಜಾಲ"
ଧାଡି ସିଦ୍ଧାନ୍ତ |,ಸಾಲು ಸಿದ್ಧಾಂತ
ଦ୍ରୁତ ପ୍ରବେଶ ସ୍ମୃତି,ವೇಗದ ಪ್ರವೇಶ ಮೆಮೊರಿ
Quotient,ಕ್ವಾಟಿಯಂಟ್
ରେଡିଓ ଫ୍ରିକ୍ୱେନ୍ସି ହସ୍ତକ୍ଷେପ (RFI),ರೇಡಿಯೋ ಫ್ರೀಕ್ವೆನ್ಸಿ ಇಂಟರ್‌ಫರೆನ್ಸ್ (RFI)
ରେଡିକ୍ସ |,ರಾಡಿಕ್ಸ್
ରାଣ୍ଡମ୍ ଆକ୍ସେସ୍ କମ୍ପ୍ୟୁଟର ଉପକରଣ (RACE),ರಾಂಡಮ್ ಆಕ್ಸೆಸ್ ಕಂಪ್ಯೂಟರ್ ಸಲಕರಣೆ (RACE)
ରାଣ୍ଡମ୍ ଆକ୍ସେସ୍ ମେମୋରୀ (RAM),ಯಾದೃಚ್ಛಿಕ ಪ್ರವೇಶ ಮೆಮೊರಿ (RAM)
ଅନିୟମିତ ସ୍କାନିଂ |,ಯಾದೃಚ್ಛಿಕ ಸ್ಕ್ಯಾನಿಂಗ್
"1.raster, 2.raster","1.ರಾಸ್ಟರ್, 2.ರಾಸ್ಟರ್"
ରାଷ୍ଟର ସ୍କାନିଂ |,ರಾಸ್ಟರ್ ಸ್ಕ್ಯಾನಿಂಗ್
ପୁନ eng ନିର୍ମାଣ,ಪುನರ್ನಿರ್ಮಾಣ
ପୁନର୍ଜୀବନ,ಪುನಶ್ಚೇತನ
"1. ଅଭିଗମ୍ୟତା, 2. ଅଭିଗମ୍ୟତା |","1. ಪ್ರವೇಶಿಸುವಿಕೆ, 2. ಪ್ರವೇಶಿಸುವಿಕೆ"
ପ reading ିବା,ಓದುವುದು
ମୁଣ୍ଡ ପ reading ିବା |,ಓದುವ ತಲೆ
"1. କେବଳ ପ read, 2. କେବଳ ପ read |","1. ಓದಲು ಮಾತ್ರ, 2. ಓದಲು ಮಾತ್ರ"
"1. କେବଳ ସ୍ମୃତି ପ read, 2. କେବଳ ସ୍ମୃତି ପ read |","1. ಓದಲು ಮಾತ್ರ ಮೆಮೊರಿ, 2. ಓದಲು ಮಾತ್ರ ಮೆಮೊರಿ"
ଲେଖା ମୁଣ୍ଡ ପ reading ୁଛି |,ಓದುವ ಬರವಣಿಗೆ ತಲೆ
"1. ପ cycle ଼ିବା ଚକ୍ର, 2. ଲେଖିବା ଚକ୍ର |","1. ಓದುವ ಚಕ್ರ, 2. ಬರೆಯುವ ಚಕ್ರ"
"1. ପ Cy ିବା ଚକ୍ର, 2. ହେଡ୍ ଲେଖିବା |","1. ಓದುವ ಸೈಕಲ್, 2. ಬರವಣಿಗೆ ತಲೆ"
"1. ସ୍ମୃତି ପ reading ିବା, 2. ସ୍ମୃତି ଲେଖିବା |","1. ಓದುವ ಸ್ಮರಣೆ, 2. ಬರವಣಿಗೆಯ ಸ್ಮರಣೆ"
ପାଠକ,ಓದುಗ
"ପ reading ିବା, ପ reading ିବା","ಓದುವುದು, ಓದುವುದು"
"1. ପ out ଼ିବା, 2. ପୋଷ୍ଟ ପ reading ିବା |","1.ಓದಿ, 2.ಓದಿದ ನಂತರ"
ସମୟ ବାସ୍ତବ |,ನಿಜವಾದ ಸಮಯ
"1. ଦ୍ରୁତ ପ୍ରତିକ୍ରିୟା ପ୍ରକ୍ରିୟାକରଣ, 2. ତୁରନ୍ତ ପ୍ରତିକ୍ରିୟା ପ୍ରକ୍ରିୟାକରଣ |","1. ತ್ವರಿತ ಪ್ರತಿಕ್ರಿಯೆ ಪ್ರಕ್ರಿಯೆ, 2. ತಕ್ಷಣದ ಪ್ರತಿಕ್ರಿಯೆ ಪ್ರಕ್ರಿಯೆ"
ରସିଦ,ರಿಸೀವರ್
ସ୍ୱୀକୃତି ତର୍କ,ಗುರುತಿಸುವಿಕೆ ತರ್ಕ
ପୁନ repr ପ୍ରୋଗ୍ରାମିଂ ସ୍ଥାନାନ୍ତର |,ರಿಪ್ರೋಗ್ರಾಮಿಂಗ್ ವರ್ಗಾವಣೆ
ରେକର୍ଡ,ದಾಖಲೆ
"1. ରେକର୍ଡିଂ ହେଡ୍, 2. ରେକର୍ଡିଂ ହେଡ୍ |","1. ರೆಕಾರ್ಡಿಂಗ್ ಹೆಡ್, 2. ರೆಕಾರ್ಡಿಂಗ್ ಹೆಡ್"
ସଠିକ୍ ତ୍ରୁଟି |,ಸರಿಪಡಿಸಬಹುದಾದ ದೋಷ
ପୂର୍ଣ୍ଣତା,ಈಡೇರಿದ
ପୁନରାବୃତ୍ତି ଥିଓରେମ୍ |,ಮರುಕಳಿಸುವ ಪ್ರಮೇಯ
ପୁନ yc ବ୍ୟବହାର,ಮರುಬಳಕೆ
ପୁନରାବୃତ୍ତି କାର୍ଯ୍ୟ,ಪುನರಾವರ್ತಿತ ಕಾರ್ಯ
କ୍ଷୁଦ୍ରକରଣ ନିର୍ଦ୍ଦେଶ ସେଟ୍ କମ୍ପ୍ୟୁଟର (RISC),ಮಿನಿಯೇಚರೈಸ್ಡ್ ಇನ್‌ಸ್ಟ್ರಕ್ಷನ್ ಸೆಟ್ ಕಂಪ್ಯೂಟರ್ (RISC)
ଅନାବଶ୍ୟକତା |,ಪುನರುಕ್ತಿ
"1. ନିର୍ଭରଶୀଳ ଡିସ୍କ, 2. ଡିସ୍କର ଅତିରିକ୍ତ ଆରେ (ଲାଲ୍)","1. ಸ್ವತಂತ್ರ ಡಿಸ್ಕ್, 2. ಡಿಸ್ಕ್‌ಗಳ ಹೆಚ್ಚುವರಿ ಶ್ರೇಣಿ (ಕೆಂಪು)"
ପୁନ entry- ପ୍ରବେଶ,ಮರು ಪ್ರವೇಶ
ପୁନ entry- ପ୍ରବେଶ ସଂକେତ |,ಮರು-ಪ್ರವೇಶ ಕೋಡ್
ସନ୍ଦର୍ଭ,ಉಲ್ಲೇಖ
ରେଫରେନ୍ସ ଅଖଣ୍ଡତା |,ಉಲ್ಲೇಖದ ಸಮಗ್ರತೆ
ପ୍ରତିଫଳନ,ಪ್ರತಿಫಲನ
ପ୍ରତିଫଳନ,ಪ್ರತಿಬಿಂಬ
ପ୍ରତିଫଳନ,ವಕ್ರೀಭವನ
ସତେଜ,ರಿಫ್ರೆಶ್
ପୁନର୍ଜନ୍ମ,ಪುನರುತ್ಪಾದನೆ
ପଞ୍ଜିକରଣ କର |,ನೋಂದಣಿ
ନିୟମିତ ବ୍ୟାକରଣ,ನಿಯಮಿತ ವ್ಯಾಕರಣ
ସମ୍ପର୍କ,ಸಂಬಂಧ
ସମ୍ବନ୍ଧୀୟ ଡାଟାବେସ୍ |,ಸಂಬಂಧಿತ ಡೇಟಾಬೇಸ್
ରିଲାଏନ୍ସ ଡାଟାବେସ୍ ମ୍ୟାନେଜମେଣ୍ଟ ସିଷ୍ଟମ୍ (RDBMS),ಸಂಬಂಧಿತ ಡೇಟಾಬೇಸ್ ನಿರ್ವಹಣಾ ವ್ಯವಸ್ಥೆ (RDBMS)
ସମ୍ବନ୍ଧୀୟ ମଡେଲ୍ |,ಸಂಬಂಧಿತ ಮಾದರಿ
"1. ସମ୍ପର୍କୀୟ, 2. ସମ୍ପର୍କୀୟ","1. ಸಂಬಂಧಿ, 2. ಸಂಬಂಧಿ"
ସମ୍ପର୍କୀୟ ଠିକଣା,ಸಂಬಂಧಿತ ವಿಳಾಸ
"1. ରିଲେ, 2. ସଂକ୍ରମଣ","1. ರಿಲೇ, 2. ಪ್ರಸರಣ"
ନିର୍ଭରଯୋଗ୍ୟତା ମଡେଲ୍ |,ವಿಶ್ವಾಸಾರ್ಹತೆಯ ಮಾದರಿ
ନିର୍ଭରଯୋଗ୍ୟ,ವಿಶ್ವಾಸಾರ್ಹ
"1. ସ୍ଥାନାନ୍ତରିତ କୋଡ୍, 2. ସ୍ଥାନାନ୍ତରଯୋଗ୍ୟ ତଥ୍ୟ |","1. ಸ್ಥಳಾಂತರಿಸಬಹುದಾದ ಕೋಡ್, 2. ಸ್ಥಳಾಂತರಿಸಬಹುದಾದ ಡೇಟಾ"
ବହୁତ ଦୂର,ದೂರದ
ସୁଦୂର ଫିଡର୍ |,ರಿಮೋಟ್ ಫೀಡರ್
ସୁଦୂର କାର୍ଯ୍ୟ ପ୍ରବେଶ,ರಿಮೋಟ್ ಕೆಲಸದ ಪ್ರವೇಶ
"1. ରିମୋଟ୍ ଅଧିବେଶନ ଆରମ୍ଭ, 2. ରିମୋଟ ଲଗଇନ୍ |","1.ರಿಮೋಟ್ ಸೆಶನ್ ಪ್ರಾರಂಭ, 2.ರಿಮೋಟ್ ಲಾಗಿನ್"
ସୁଦୂର ପ୍ରକ୍ରିୟା ନିମନ୍ତ୍ରଣ (RPC),ರಿಮೋಟ್ ಪ್ರೊಸೀಜರ್ ಆಹ್ವಾನ (RPC)
ରିମୋଟ ସେନ୍ସିଂ |,ದೂರ ಸಂವೇದಿ
ନାମ ପରିବର୍ତ୍ତନ,ಮರುನಾಮಕರಣ
"1. ରେଣ୍ଡରିଂ, 2. ସମର୍ପଣ |","1. ರೆಂಡರಿಂಗ್, 2. ಸಮರ್ಪಣೆ"
ପୁନରାବୃତ୍ତି,ಪುನರಾವರ್ತಕ
ଉତ୍ତର,ಉತ್ತರ
"1. ଅନୁରୋଧ, 2. ଅନୁରୋଧ","1. ವಿನಂತಿ, 2. ವಿನಂತಿ"
ମନ୍ତବ୍ୟ ଅନୁରୋଧ (RFC),ಕಾಮೆಂಟ್ ವಿನಂತಿ (RFC)
"1. ପୁନ Prot ପ୍ରୋଟୋକଲ୍, 2. ପ୍ରତିକ୍ରିୟା ପ୍ରୋଟୋକଲ୍ |","1. ವಿನಂತಿ ಪ್ರೋಟೋಕಾಲ್, 2. ಪ್ರತಿಕ್ರಿಯೆ ಪ್ರೋಟೋಕಾಲ್"
ପୁନରାବୃତ୍ତି ପ୍ରୋଗ୍ରାମ୍ |,ಪುನರಾವರ್ತಿತ ಪ್ರೋಗ್ರಾಂ
ଅନୁସନ୍ଧାନ |,ಸಂಶೋಧನೆ
ଚକ୍ର ପୁନରୁଦ୍ଧାର କରନ୍ତୁ |,ಮರುಸ್ಥಾಪನೆ ಚಕ್ರ
ସ୍ମାରକବାଦୀ,ಸ್ಮರಣಾರ್ಥಿ
ଭିନ୍ନତା,ವ್ಯತ್ಯಾಸ
ଉତ୍ସଗୁଡ଼ିକ,ಸಂಪನ್ಮೂಲಗಳು
ପ୍ରତିକ୍ରିୟା ସମୟ,ಪ್ರತಿಕ್ರಿಯೆ ಸಮಯ
"1. ରେଷ୍ଟାର୍ଟ, 2. ରେଷ୍ଟାର୍ଟ","1.ಮರುಪ್ರಾರಂಭಿಸಿ, 2.ಮರುಪ್ರಾರಂಭಿಸಿ"
ପୁନରୁଦ୍ଧାର,ಪುನಃಸ್ಥಾಪನೆ
ପୁନ-ଚିହ୍ନ,ಮರು-ಜಾಡನ್ನು
"1. ପୁନ-ପଠାଇବା, 2. ପୁନ communication ଯୋଗାଯୋଗ |","1. ಮರು-ರವಾನೆ, 2. ಮರು-ಸಂವಹನ"
ପୁନରୁଦ୍ଧାର,ಚೇತರಿಕೆ
ପୁଣିଥରେ ଚେଷ୍ଟା କରନ୍ତୁ,ಮತ್ತೆ ಪ್ರಯತ್ನಿಸು
"1. ରିଗ୍ରେସନ୍, 2. ରିଟର୍ନ","1. ಹಿಂಜರಿಕೆ, 2. ಹಿಂತಿರುಗಿ"
ରିଗ୍ରେସନ୍ କୋଡ୍,ಹಿಂಜರಿತ ಕೋಡ್
ରିଗ୍ରେସନ୍ ଚାବି |,ರಿಗ್ರೆಶನ್ ಕೀ
ପୁନ us ବ୍ୟବହାର ଯୋଗ୍ୟ କୋଡ୍ |,ಮರುಬಳಕೆ ಮಾಡಬಹುದಾದ ಕೋಡ್
ପୁନ rew ଲିଖନଯୋଗ୍ୟ |,ಪುನಃ ಬರೆಯಬಹುದಾದ
rgb ମନିଟର,rgb ಮಾನಿಟರ್
ରିବନ୍,ರಿಬ್ಬನ್
ସରକାରୀ ସମସ୍ୟା |,ಅಧಿಕೃತ ಸಮಸ್ಯೆ
"1. ରୋବଟ୍, 2. ମେକାନିକ୍, 3. ମେକାନିଜିମ୍ |","1.ರೋಬೋಟ್, 2.ಮೆಕ್ಯಾನಿಕ್, 3.ಮೆಕ್ಯಾನಿಸಂ"
"1. ଯାନ୍ତ୍ରିକ ବିଜ୍ଞାନ, 2. ଯାନ୍ତ୍ରିକ ଆନ୍ଥ୍ରୋପୋଲୋଜି |","1.ಯಾಂತ್ರಿಕ ವಿಜ್ಞಾನ, 2.ಯಾಂತ್ರಿಕ ಮಾನವಶಾಸ್ತ್ರ"
"ଶକ୍ତିଶାଳୀ, ଶକ୍ତିଶାଳୀ","ಬಲವಾದ, ಬಲವಾದ"
ଭୂମିକା,ಪಾತ್ರ
ପୁନର୍ବାର ଗଡ଼ୁଛି |,ಮತ್ತೆ ಉರುಳುತ್ತಿದೆ
engulfment,ಆವರಿಸುವಿಕೆ
ଆଉଟଫ୍ଲୋ,ಹೊರಹರಿವು
"1. କେବଳ ସ୍ମୃତି ପ Read ନ୍ତୁ, 2. କେବଳ ସ୍ମୃତି ପ Read ନ୍ତୁ (ROM)","1. ಓದಲು ಮಾತ್ರ ಮೆಮೊರಿ, 2. ಓದಲು ಮಾತ್ರ ಮೆಮೊರಿ (ROM)"
ମୂଳ,ಮೂಲ
ପ୍ୟାରେଣ୍ଟ୍ ଡିରେକ୍ଟୋରୀ |,ಮೂಲ ಡೈರೆಕ್ಟರಿ
ଆନୁମାନିକ ତ୍ରୁଟି |,ಅಂದಾಜು ದೋಷ
"1. ରାଉଟର, 2. ରାଉଟର","1.ರೂಟರ್, 2.ರೂಟರ್"
"ରାଉଟିଙ୍ଗ୍, ରାଉଟିଙ୍ଗ୍ |","ರೂಟಿಂಗ್, ರೂಟಿಂಗ್"
RS232C ଇଣ୍ଟରଫେସ୍ |,RS232C ಇಂಟರ್ಫೇಸ್
RSA ଏନକ୍ରିପସନ୍ |,RSA ಗೂಢಲಿಪೀಕರಣ
rtc,ಆರ್ಟಿಸಿ
କାର୍ଯ୍ୟର ସବିଶେଷ କୋଡିଂ |,ಕೆಲಸದ ವಿವರ ಕೋಡಿಂಗ್
କାର୍ଯ୍ୟକାଳ,ಅಧಿಕಾರಾವಧಿ
ଚାଲିବା ସମୟ ତ୍ରୁଟି |,ರನ್ಟೈಮ್ ದೋಷ
"1. ନମୁନା, 2. ନମୁନା","1. ಮಾದರಿ, 2. ಮಾದರಿ"
ନମୁନା ସଂଗ୍ରହ,ಮಾದರಿ
"1. ସାଟେଲାଇଟ୍, 2. ସାଟେଲାଇଟ୍","1.ಉಪಗ್ರಹ, 2.ಉಪಗ್ರಹ"
ପରିପୃଷ୍ଠା,ಶುದ್ಧತ್ವ
ସଞ୍ଚୟ କରନ୍ତୁ |,ಉಳಿಸಿ
"1. ମାପନୀୟତା, 2. ମାପନୀୟତା |","1. ಸ್ಕೇಲೆಬಿಲಿಟಿ, 2. ಸ್ಕೇಲೆಬಿಲಿಟಿ"
ସ୍କାଲାର୍ |,ಸ್ಕೇಲಾರ್
ସ୍କାନିଂ,ಸ್ಕ್ಯಾನಿಂಗ್
ଲ୍ୟାଣ୍ଡସ୍କେପ୍,ಭೂದೃಶ್ಯ
ନିର୍ଧାରକ,ಶೆಡ್ಯೂಲರ್
ସ୍କ୍ରିନ୍ ପ୍ରତିଫଳନ ପ୍ରୋଜେକ୍ଟର୍ |,ಪರದೆಯ ಪ್ರತಿಫಲನ ಪ್ರೊಜೆಕ್ಟರ್
