Telugu,English
పరస్పర ఇంపెడెన్స్,Mutual impedance
పరస్పర ఇండక్టెన్స్,Mutual inductance
పరస్పర జోక్యం,Mutual interference
నానో-టెక్నాలజీ,Nano-technology
సన్నని ఊచ,Narrowband
ఇరుకైన కాస్టికింగ్,Narrowcasting
సహజ ముసాయిదా,Natural draft
నావిగేటర్,Navigator
ప్రతికూల,Negative
ప్రతికూల పక్షపాతం,Negative bias
ప్రతికూల ఛార్జ్,Negative charge
వ్యతిరేకమైన ఫీడ్ బ్యాక్,Negative feedback
ప్రతికూల శిఖరం,Negative peak
ప్రతికూల నిరోధకత,Negative resistance
నికర లాభం,Net gain
నికర నష్టం,Net loss
నెటెకెట్,Netiquette
నెట్‌వర్క్,Network
నెట్‌వర్క్ ఎనలైజర్,Network analyzer
నెట్‌వర్క్ ఫైల్ సిస్టమ్,Network file system
నెట్‌వర్క్ ప్లానింగ్,Network planning
నెట్‌వర్క్ ముగింపు,Network termination
నెట్‌వర్కింగ్,Networking
తటస్థ,Neutral
తటస్థీకరణ,Neutralising
న్యూస్ రూమ్ ఆటోమేషన్,News room automation
నిబ్బెల్,Nibble
సముచితం,Niche
లోడ్ పరీక్ష లేదు,No load test
నోడ్,Node
శబ్దం,Noise
శబ్దం ఫిగర్,Noise figure
శబ్దం వడపోత,Noise filter
శబ్దం అంతస్తు,Noise floor
శబ్దం గేట్,Noise gate
శబ్దం రోగనిరోధక శక్తి,Noise immunity
శబ్దం కిల్లర్,Noise killer
శబ్ద స్థాయి,Noise level
శబ్దం శక్తి,Noise power
శబ్దం ఆకారపు క్వాంటైజర్,Noise shaping quantizer
శబ్దం మూలం,Noise source
శబ్దం అణచివేత సర్క్యూట్,Noise suppression circuit
శబ్దం అణచివేత,Noise suppressor
శబ్దం ఉష్ణోగ్రత,Noise temperature
శబ్దం ఉష్ణోగ్రత,Noise temperature
శబ్దం త్రిభుజం,Noise triangle
శబ్దం వోల్టేజ్,Noise voltage
శబ్దం లేనిది,Noiseless
శబ్దం లేని కోడింగ్,Noiseless coding
ధ్వనించే రిసెప్షన్,Noisy reception
నామమాత్రపు ఉపయోగపడే క్షేత్ర బలం,Nominal usable field strength
నాన్-డైరెసిటోనల్ మైక్రోఫోన్,Non-direcitonal microphone
ప్రేరేపించని లోడ్,Non-inductive load
ప్రేరణ లేని నిరోధకత,Non-inductive resistance
సినోసోయిడల్ వేవ్,Non-sinosoidal wave
అస్థిర జ్ఞాపకశక్తి,Non-volatile memory
గేట్ లేదా గేట్,NOR gate
సాధారణ వేగం,Normal speed
సాధారణ సరఫరా,Normal supply
గీత,Notch
నాచ్ ఫిల్టర్,Notch filter
సంఖ్యా,Numerical
సంఖ్యాపరంగా నియంత్రిత ఓసిలేటర్,Numerically controlled oscillator
గింజ-బోల్ట్,Nut-bolt
నైక్విస్ట్-షానన్ సిద్ధాంతం,Nyquist-Shannon theorem
ఆబ్జెక్ట్ ఓరియంటెడ్,Object-oriented
అష్ట,Octal
ఫ్రీక్వెన్సీ యొక్క అష్టపది,Octave of frequency
ఆక్టేట్,Octet
ఆఫ్-లైన్,Off-line
ఆఫ్‌సెట్,Offset
ఓం,Ohm
ఓం మీటర్,Ohm meter
ఆయిల్ సర్క్యూట్ బ్రేకర్,Oil circuit breaker
ఆయిల్ ఫిల్టర్,Oil filter
చమురు మునిగిపోయింది,Oil immersed
చమురు స్థాయి గేజ్,Oil level gauge
ఓమ్ని-డైరెక్షనల్ యాంటెన్నా,Omni-directional antenna
ఓమ్ని-డైరెక్షనల్ మైక్రోఫోన్,Omni-directional microphone
కోరిక మేరకు,On demand
ఆన్-డిమాండ్ స్ట్రీమింగ్,On-demand streaming
ఆన్-లైన్ (ఆన్‌లైన్),On-line (online)
ఆన్‌లైన్ విశ్లేషణాత్మక ప్రాసెసింగ్,Online analytical processing
ఆఫ్,On-off
ఆన్-ఆఫ్ కీయింగ్ మాడ్యులేషన్,On-off keying modulation
ఓపెన్ సర్క్యూట్,Open circuit
ఓపెన్ సోర్స్,Open source
ఓపెన్ సిస్టమ్,Open system
ఆపరేటింగ్ ఫ్రీక్వెన్సీ,Operating frequency
ఆపరేటింగ్ సిస్టమ్,Operating system
ఆపరేషన్,Operation
ఆపరేటర్,Operator
ఆప్టికల్ ఫైబర్,Optical fibre
ఆప్టికల్ ఫ్రీక్వెన్సీ,Optical frequency
ఆప్టికల్ తగ్గింపు,Optical reduction
ఆప్టికల్ రిజల్యూషన్,Optical resolution
ఆప్టికల్ ట్రాక్,Optical track
వాంఛనీయ పని పౌన .పున్యం,Optimum working frequency
ఆప్టోకౌప్లర్,Optocoupler
ఆప్టోఎలక్ట్రానిక్స్,Optoelectronics
లేదా గేట్,OR gate
కక్ష్య,Orbit
ఓసిలేటర్,Oscillator
ఓసిల్లోగ్రామ్,Oscillogram
ఓసిల్లోగ్రాఫ్,Oscillograph
ఓసిల్లోస్కోప్,Oscilloscope
బాహ్య ఇంటర్‌సీవర్,Outer interleaver
అవుట్గోయింగ్ ఫీడర్,Outgoing feeder
అవుట్పుట్,Output
అవుట్పుట్ స్థాయి,Output level
అవుట్పుట్ మీటర్,Output meter
అవుట్పుట్ ట్రాన్స్ఫార్మర్,Output transformer
అవుట్పుట్ వాల్వ్,Output valve
అవుట్పుట్ తరంగ రూపం,Output waveform
వెలుపల ప్రసారం (OB),Outside broadcast (OB)
పొయ్యి,Oven
ఓవర్ కప్లింగ్,Over coupling
మాడ్యులేషన్ మీద,Over modulation
ఓవర్ వోల్టేజ్,Over voltage
మొత్తం అటెన్యుయేషన్,Overall attenuation
మొత్తం ప్రసార విశ్వసనీయత,Overall broadcast reliability
మొత్తం సామర్థ్యం,Overall efficiency
మొత్తం రిసెప్షన్ విశ్వసనీయత,Overall reception reliability
మొత్తం ప్రతిస్పందన,Overall response
మొత్తం వ్యవస్థ,Overall system
ఓవర్‌డబ్బింగ్,Overdubbing
ఓవర్ హెడ్ లైన్,Overhead line
ఓవర్ హెడ్ వైర్,Overhead wire
ఓవర్లోడ్,Overload
ఓవర్‌లోడ్ రక్షణ పరికరాలు,Overload protection devices
ఓవర్‌లోడ్ ట్రిప్,Overload trip
ఓవర్‌సాంప్లింగ్,Oversampling
ప్యాక్ చేయబడింది,Packed
ప్యాకెట్ స్విచింగ్,Packet switching
ప్యాకెట్జేషన్,Packetization
ప్యాకెట్ చేయబడింది,Packetized
ప్యాడ్,Pad
పేజింగ్,Paging
పాన్ స్క్రీన్,Pan screen
ప్యానెల్,Panel
పానింగ్,Panning
పనోరమా,Panorama
పారాబొలిక్ మైక్రోఫోన్,Parabolic microphone
నమూనా మార్పు,Paradigm shift
పారడాక్స్,Paradox
సమాంతర పోర్ట్,Parallel port
పరామితి,Parameter
పరాన్నజీవి నష్టం,Parasitic loss
పరాన్నజీవి డోలనం,Parasitic oscillation
పారిటీ బిట్,Parity bit
పారిటీ పరీక్ష,Parity testing
పార్సెక్,Parsec
పాక్షిక రిజల్యూషన్,Partial resolution
పాస్‌బ్యాండ్,Passband
నిష్క్రియాత్మ,Passive
నిష్క్రియాత్మక నెట్‌వర్క్,Passive network
పాస్వర్డ్,Password
పాచ్,Patch
ప్యాచ్ త్రాడు,Patch cord
మార్గం నష్టం,Path loss
నమూనా,Pattern
పేలోడ్,Payload
పీక్ ఎత్తు,Peak altitude
పీక్ యానోడ్ కరెంట్,Peak anode current
పీక్ లిమిటర్,Peak limiter
పీక్ లోడ్,Peak load
గరిష్ట విలువ,Peak value
పీకింగ్,Peaking
పీక్-టు-పీక్ వోల్టేజ్,Peak-to-peak voltage
పీర్-టు-పీర్,Peer-to-peer
అవగాహన నమూనా,Perceptional model
గ్రహణ మోడల్,Perceptual model
పనితీరు,Performance
పెరిగీ,Perigee
ఆవర్తన పరీక్ష,Periodic test
పరిధీయ,Peripheral
పరిధీయాలు,Peripherals
పారగమ్యత,Permeability
పర్మిటివిటీ,Permittivity
ఫాంటమ్ విద్యుత్ సరఫరా,Phantom power supply
దశ,Phase
దశ మార్పు రేఖ,Phase alteration line
దశ పోలిక,Phase comparator
దశ ఆలస్యం,Phase delay
దశ వివక్షత,Phase discriminator
దశ లాప్ ఫ్రీక్వెన్సీ సింథసైజర్,Phase locked loop frequency synthesizer
దశ మాడ్యులేషన్,Phase modulation
దశ రివర్సల్,Phase reversal
దశ షిఫ్ట్ కీయింగ్,Phase shift keying
కన్సోల్‌లో ఫోన్,Phone in console
ప్రోగ్రామ్‌లో ఫోన్,Phone in programme
భౌతిక పొర,Physical layer
పిక్టోరియల్,Pictorial
పైజోఎలెక్ట్రిక్,Piezoelectric
పైలట్ జనరేటర్,Pilot generator
పైలట్ సిగ్నల్,Pilot signal
పైలట్ టోన్,Pilot tone
పైరసీ,Piracy
పిచ్,Pitch
పిక్సెల్,Pixel
పిక్సెలైజేషన్,Pixelization
మొక్క,Plant
ప్లాస్మా,Plasma
వేదిక,Platform
తిరిగి ఆడండి,Play back
బ్యాక్ యాంప్లిఫైయర్ ఆడండి,Play back amplifier
బ్యాక్ హెడ్ ఆడండి,Play back head
ప్లేజాబితా,Playlist
ప్లేఅవుట్,Playout
ప్లాటర్,Plotter
ప్లగ్,Plug
న్యూమాటిక్ కంట్రోల్ సిస్టమ్,Pneumatic control system
ధ్రువణత,Polarisation
ధ్రువణత,Polarity
బహుభుజి,Polygon
బహుపది,Polynomial
పాలిఫేస్ ఫిల్టర్ బ్యాంక్,Polyphase filter bank
పోర్చ్,Porch
పోరస్ శోషక,Porous absorber
పోర్ట్,Port
సానుకూల శిఖరం,Positive peak
పోస్ట్ సింక్రొనైజేషన్,Post synchronisation
పొటెన్షియోమీటర్,Potentiometer
శక్తి,Power
పవర్ యాంప్లిఫైయర్,Power amplifier
శక్తి కలయిక,Power combining
విద్యుత్ వినియోగం,Power consumption
విద్యుత్ నియంత్రణ,Power control
శక్తి సాంద్రత,Power density
విద్యుత్ పంపిణీ,Power distribution
విద్యుత్ వైఫల్యం,Power failure
విద్యుత్ లాభం,Power gain
శక్తి సూచిక,Power indicator
పవర్ ఇంటర్ఫేస్,Power interface
విద్యుత్ సరఫరా,Power supply
విద్యుత్ సరఫరా- స్కీమాటిక్,Power supply- schematic
పవర్ స్విచ్,Power switch
పవర్ ట్రాన్స్ఫార్మర్,Power transformer
ప్రాధాన్యత ప్రభావం,Precedence effect
ప్రిడిక్టివ్ కోడింగ్,Predictive coding
ప్రీ-ఎంఫాసిస్,Pre-emphasis
ప్రీ-మిక్స్,Pre-mix
ముందే రికార్డ్ చేయబడింది,Pre-recorded
సంరక్షణ,Preservation
బటన్ ను ఒత్తండి,Press button
పీడన పరీక్ష,Pressure testing
ప్రాధమిక రంగు,Primary colour
ప్రాథమిక కవరేజ్,Primary coverage
ఆదిమ బహుపది,Primitive polynomial
ప్రింటెడ్ సర్క్యూట్ బోర్డ్ (పిసిబి),Printed circuit board (PCB)
ప్రింటర్,Printer
విధానం,Procedure
ప్రక్రియ,Process
ప్రాసెసింగ్,Processing
ప్రాసెసర్,Processor
ప్రొఫైల్,Profile
ప్రోగ్రామ్ మల్టీప్లెక్సింగ్,Program multiplexing
ప్రోగ్రామ్ (ప్రోగ్రామ్),Programme (program)
ప్రోగ్రామర్,Programmer
ప్రాజెక్ట్ నిర్వహణ,Project management
విస్తరణ,Proliferation
ప్రచారం,Propagation
రేడియో తరంగాల ప్రచారం,Propagation  of radio waves
ప్రచార వక్రత,Propagation curve
ఆస్తి,Property
అనుపాత,Proportional
రక్షణ నిష్పత్తి,Protection ratio
రక్షణ రిలే,Protective relay
ప్రోటోకాల్,Protocol
ప్రోటోటైప్,Prototype
ప్రాక్సీ సర్వర్,Proxy server
సైకోఅకౌస్టిక్ కోడర్,Psychoacoustic coder
సైకోఅకౌస్టిక్ మోడ్,Psychoacoustic mode
సైకోఅకౌస్టిక్ మోడల్,Psychoacoustic model
సైకోఅకౌస్టిక్ దృగ్విషయం,Psychoacoustic phenomenon
సైకోఅకౌస్టిక్స్,Psychoacoustics
సైకోమెట్రిక్ చార్ట్,Psychometric chart
పబ్లిక్ అడ్రస్ యాంప్లిఫైయర్,Public address amplifier
పబ్లిక్ బ్రాడ్‌కాస్టర్,Public broadcaster
పల్స్,Pulse
పల్స్ కోడ్ మాడ్యులేషన్,Pulse code modulation
పల్స్ జనరేటర్,Pulse generator
పల్స్ మాడ్యులేషన్,Pulse modulation
పల్స్ పెరుగుదల సమయం,Pulse rise time
పల్స్ వెడల్పు,Pulse width
పంచ్ కార్డ్,Punched card
పంక్చరింగ్,Puncturing
నొక్కుడు మీట,Push button
పుల్ పుల్ పవర్ యాంప్లిఫైయర్,Push pull power amplifier
క్వాడ్రాఫోనిక్,Quadraphonic
క్వాడ్రేచర్,Quadrature
నాణ్యత,Quality
నాణ్యత నియంత్రణ,Quality control
నాణ్యత కారకం,Quality factor
పరిమాణం,Quantity
పరిమాణీకరణ,Quantization
పరిమాణ లోపం,Quantization error
పరిమాణ,Quantizing
అణచివేయడం,Quenching
రేడియేటెడ్ పవర్,Radiated power
రేడియేషన్,Radiation
రేడియేషన్ సామర్థ్యం,Radiation efficiency
రేడియో,Radio
రేడియో కార్యాచరణ ప్రమాదాలు,Radio activity hazards
రేడియో ఖగోళ శాస్త్రం,Radio astronomy
రేడియో ఫ్రీక్వెన్సీ,Radio frequency
రేడియో ఫ్రీక్వెన్సీ (RF) డ్రైవ్,Radio frequency (RF) drive
రేడియో ఫ్రీక్వెన్సీ,Radio frequency (RF) feeder
రేడియో ఫ్రీక్వెన్సీ (RF) ఓసిలేటర్,Radio frequency (RF) oscillator
రేడియో ధార్మిక శక్తి,Radio frequency (RF) synthesizer
రేడియో జోక్యం,Radio interference
రేడియో స్థానం,Radio location
రేడియో నెట్‌వర్కింగ్ (RN) ఛానల్,Radio networking (RN) channel
రేడియో ప్రచార మాధ్యమం,Radio propagation medium
రేడియో రిసీవర్,Radio receiver
రేడియో నిబంధనలు,Radio regulations
రేడియో సిగ్నల్,Radio signal
రేడియో స్పెక్ట్రం,Radio spectrum
రేడియో ట్రాకింగ్,Radio tracking
రేడియో ట్రాన్స్మిటర్,Radio transmitter
రేడియో వేవ్,Radio wave
వ్యాసార్థం,Radius
రాంప్,Ramp
యాదృచ్ఛికంగా,Random
యాదృచ్ఛిక డేటా,Random data
యాదృచ్ఛిక లోపం,Random error
యాదృచ్ఛిక హెచ్చుతగ్గులు,Random fluctuations
పరిధి,Range
రాస్టర్,Raster
రాస్టర్ ఇమేజ్ ఫార్మాట్,Raster image format
రేటు నియంత్రణ,Rate control
మార్పు రేటు,Rate of change
రేటెడ్ సామర్థ్యం,Rated capacity
రేటెడ్ గుర్రపు శక్తి,Rated horse power
రేట్ శక్తి,Rated power
రేటింగ్,Rating
R-C కలపడం,R-C coupling
ప్రతిచర్య,Reactance
స్పందన,Reaction
రియాక్టివ్ భాగం,Reactive component
రియాక్టివ్ లోడ్,Reactive load
రీజెంట్ ఎచింగ్,Reagent etching
రియల్ టైమ్ ట్రాన్స్మిషన్,Real time transmission
రీబ్రోడ్కాస్టింగ్,Rebroadcasting
రిసీవర్,Receiver
యాంటెన్నా స్వీకరించడం,Receiving antenna
స్వీకరించే కేంద్రం,Receiving centre
రిసెప్షన్,Reception
రిసెప్షన్ నివేదిక,Reception report
రిసెప్షన్ సర్వే,Reception survey
పరస్పరం,Reciprocal
పునర్నిర్మాణ వడపోత,Reconstruction filter
రికార్డ్ చేయదగినది,Recordable
రికార్డ్ చేయబడింది,Recorded
రికార్డర్,Recorder
రికార్డింగ్,Recording
రికార్డింగ్ బూత్,Recording booth
రికార్డింగ్ హెడ్,Recording head
డిస్క్‌లో రికార్డింగ్,Recording on disc
రికార్డింగ్ గది,Recording room
రికార్డింగ్ వ్యవస్థ,Recording system
రికార్డింగ్ టేప్,Recording tape
సరిదిద్దడం,Rectification
సరిదిద్దబడిన సిగ్నల్,Rectified signal
రెక్టిఫైయర్,Rectifier
రీసైకిల్,Recycle
పునరావృతం,Redundancy
అనవసరమై,Redundant
పునరావృత మూలకం,Redundant element
తిరిగి ఇంజనీరింగ్,Re-engineering
తిరిగి స్వాధీనం,Re-enlargement
రిఫరెన్స్ ఫ్రీక్వెన్సీ,Reference frequency
సూచన విలువ,Reference value
పొరను ప్రతిబింబిస్తుంది,Reflecting layer
మాధ్యమం ప్రతిబింబిస్తుంది,Reflecting medium
ఉపరితలం ప్రతిబింబిస్తుంది,Reflecting surface
ప్రతిబింబం,Reflection
రిఫ్లెక్టర్,Reflector
యాంటెన్నా కోసం రిఫ్లెక్టర్,Reflector for antenna
వక్రీభవనం,Refraction
వక్రీభవన సూచిక,Refractive index
శీతలీకరణ,Refrigeration
పునరుత్పత్తి,Regeneration
రిజిస్టర్,Register
వాల్వ్‌ను నియంత్రించడం,Regulating valve
నియంత్రణ,Regulation
రెగ్యులేటర్,Regulator
నియంత్రణ,Regulatory
అదనపుబల o,Reinforcement
రిలేషనల్,Relational
సాపేక్ష అనుమతి,Relative permittivity
రిలే,Relay
రిలే సెంటర్,Relay centre
రిలే మ్యూటింగ్,Relay muting
రిలే ట్రాన్స్మిటర్,Relay transmitter
విడుదల,Release
వోల్ట్‌ను విడుదల చేయండి,Release no volt
విశ్వసనీయత,Reliability
నమ్మదగినది,Reliable
రిమోట్,Remote
రిమోట్ కంట్రోల్,Remote control
రిమోట్ కంట్రోల్ మరియు నావిగేషన్ సిస్టమ్,Remote control and navigation system
రిమోట్ కంట్రోల్ యూనిట్,Remote control unit
రిమోట్ సిస్టమ్,Remote system
రిమోట్‌గా నియంత్రించబడిన పరికరాలు,Remotely controlled equipment
కాయిల్‌ను పునరావృతం చేయండి,Repeat coil
రిపీటర్,Repeater
పున ment స్థాపన,Replacement
నింపడం,Replenishment
పునరుత్పత్తి,Reproduce
పునరుత్పత్తి,Reproduction
తిరిగి రికార్డింగ్,Re-recording
పరిశోధన మరియు అభివృద్ధి,Research and development
రీసెట్,Reset
అవశేషాల పునర్నిర్మాణం,Residual reshuffling
అవశేషాలు,Residue
ప్రతిఘటన,Resistance
నిరోధక లోడ్,Resistance load
రెసిస్టర్,Resistor
స్పష్టత,Resolution
ప్రతిధ్వని,Resonance
ప్రతిధ్వని ఫ్రీక్వెన్సీ,Resonance frequency
ప్రతిధ్వని,Resonant
ప్రతిధ్వనించే లైన్,Resonant line
ప్రతిధ్వని,Resonator
వనరు,Resource
వనరుల భాగస్వామ్యం,Resource sharing
ప్రతిస్పందించే కాలం,Responding period
ప్రతిస్పందన,Response
పునరుద్ధరణ,Restoration
ఫలితం,Resultant
నిలుపుదల,Retention
పున rans ప్రసారం,Retransmission
తిరిగి పొందడం,Retrieval
తిరిగి పొందే ఇంజిన్,Retrieval engine
మళ్లీ ప్రయత్నించండి,Retry
తిరిగి,Return
తిరిగి మార్గం,Return path
ప్రతిధ్వని,Reverberation
ప్రతిధ్వని సమయం,Reverberation  time
రివర్స్ బయాస్డ్ డయోడ్,Reverse biased diode
రివర్స్ కరెంట్,Reverse current
రివాల్వింగ్,Revolving
రివైండ్,Rewind
పునర్వ్యవస్థీకరణ ఫ్యూజ్,Rewirable fuse
రివైరింగ్,Rewiring
తిరిగి వ్రాయబడుతుంది,Rewritable
RF డ్రైవ్,RF drive
RF ఫీడర్,RF feeder
RF ప్రమాదాలు,RF hazards
RF రక్షణ నిష్పత్తి,RF protection ratio
రియోస్టాట్,Rheostat
రిబ్బన్,Ribbon
రివెట్,Rivet
రివర్టెడ్ ఉమ్మడి,Rivetted joint
రివర్టింగ్,Rivetting
RN ఛానల్,RN channel
రోబోట్,Robot
రోబోటిక్స్,Robotics
వరుసలో,Roll in
విడుదల,Roll out
రూట్,Root
రోటరీ,Rotary
భ్రమణం,Rotation
మార్గం,Route
రౌటర్,Router
సాధారణ కార్యకలాపాలు,Routine operations
రౌటింగ్,Routing
రన్ సమయం,Run time
భద్రతా అమరిక,Safety arrangement
భద్రతా ఇంటర్‌లాక్,Safety interlock
సాగ్,Sag
విశిష్ట లక్షణాలు,Salient features
నమూనా,Sample
నమూనా మరియు హోల్డ్ సర్క్యూట్,Sample and hold circuit
నమూనా పరిమాణం,Sample size
నమూనా డేటా,Sampled data
నమూనా,Sampling
మాదిరి రేటు,Sampling rate
నమూనా సంతృప్తత,Sampling saturation
మాదిరి సిద్ధాంతం,Sampling theory/theorem
ఉపగ్రహ,Satellite
ఉపగ్రహ కమ్యూనికేషన్,Satellite communication
ఉపగ్రహ కవరేజ్,Satellite coverage
ఉపగ్రహ డిజిటల్ లింక్,Satellite digital link
ఉపగ్రహ జోక్యం,Satellite interference
ఉపగ్రహ రేడియో,Satellite radio
ఉపగ్రహ రేడియో ప్రసారం,Satellite radio transmission
ఉపగ్రహ ప్రసారం,Satellite transmission
సంతృప్త గాలి,Saturated air
సంతృప్త కరెంట్,Saturating current
సంతృప్తత,Saturation
టూత్ వేవ్ చూసింది,Saw tooth wave
స్కేలబిలిటీ,Scalability
స్కేల్,Scale
స్కేల్ ఫ్యాక్టర్,Scale factor
స్కేలింగ్,Scaling
స్కాన్ చేసిన పుంజం,Scanned beam
స్కానర్,Scanner
స్కానింగ్ ఫ్రీక్వెన్సీ,Scanning frequency
స్కానింగ్ లైన్,Scanning line
స్కాటరింగ్,Scattering
దృష్టాంతంలో,Scenario
షెడ్యూలర్,Scheduler
స్కీమాటిక్,Schematic
షాట్‌కీ అవరోధం,Schottkey barrier
సింటిలేషన్,Scintillation
స్క్రాంబ్లర్,Scrambler
స్క్రాంబ్లింగ్,Scrambling
స్క్రాప్,Scrap
స్క్రాపింగ్,Scraping
స్క్రాచ్,Scratch
స్క్రీన్,Screen
స్క్రీన్ బర్న్,Screen burn
స్క్రీన్ బైపాస్,Screen bypass
స్క్రీన్ కరెంట్,Screen current
స్క్రీన్ గ్రిడ్,Screen grid
స్క్రీన్ సేవర్,Screen saver
స్క్రీన్‌డ్ కేబుల్,Screened cable
స్క్రీనింగ్,Screening
స్క్రోల్,Scroll
స్కోర్ల్ బార్,Scroll bar
స్క్రోలింగ్,Scrolling
శోధన యంత్రము,Search engine
ద్వితీయ,Secondary
ద్వితీయ సెల్,Secondary cell
రంగం,Sector
విభాగం,Segment
స్వీయ విశ్లేషణ,Self diagnostic
సెమీకండక్టర్,Semiconductor
పంపినవారు,Sender
సున్నితత్వం,Sensitivity
నమోదు చేయు పరికరము,Sensor
సీక్వెన్స్,Sequence
క్రమ,Serial
సీరియల్ యాక్సెస్,Serial access
సీరియల్ పోర్ట్,Serial port
సిరీస్ ప్రతిధ్వని,Series resonance
సర్వర్,Server
సెటప్,Setup
షేడింగ్,Shading
నీడ,Shadow
షానన్ సిద్ధాంతం,Shannon’s theorem
షేపింగ్,Shaping
షేర్‌వేర్,Shareware
కోశం,Sheath
మార్పు,Shift
తరలించడం,Shifting
షాక్,Shock
షార్ట్ సర్క్యూట్,Short circuit
షార్ట్ సర్క్యూట్ పరీక్ష,Short circuit test
చిన్న తరంగం,Short wave
షార్ట్ వేవ్ సెంటర్,Short wave centre
సత్వరమార్గం,Shortcut
షట్డౌన్,Shutdown
షట్డౌన్ సిగ్నల్,Shutdown signal
సైడ్ బ్యాండ్,Side band
సైడ్ బ్యాండ్ శక్తి,Side band power
సిగ్నల్,Signal
సిగ్నల్ వ్యాప్తి,Signal amplitude
సిగ్నల్ ఫ్లో గ్రాఫ్,Signal flow graph
సిగ్నల్ జనరేటర్,Signal generator
సిగ్నల్ లైట్,Signal light
సిగ్నల్ రౌటింగ్,Signal routing
సిగ్నల్ బలం,Signal strength
సిగ్నల్ టు క్రాస్ టాక్ రేషియో,Signal to cross talk ratio
శబ్దం నిష్పత్తికి సిగ్నల్,Signal to noise ratio
విస్మరించని శబ్దం నిష్పత్తికి సిగ్నల్,Signal to unweighted noise ratio
సిగ్నలింగ్ మరియు మారడం,Signalling and switching
సిగ్నలింగ్ బిట్,Signalling bit
ముఖ్యమైన సైడ్‌బ్యాండ్‌లు,Significant sidebands
సింప్లెక్స్,Simplex
అనుకరణ,Simulation
సిమ్యులేటర్,Simulator
సిమల్‌కాస్ట్,Simulcast
ఏకకాల మాస్కింగ్,Simultaneous masking
సైన్ భాగం,Sine component
సైన్ తరంగం,Sine wave
సింగిల్ ఫ్రీక్వెన్సీ నెట్‌వర్క్,Single frequency network
సింగిల్ ఫేజ్ మోటారు,Single phase motor
సైట్,Site
సైట్ లేఅవుట్ ప్రణాళిక,Site layout plan
నైపుణ్యం కలిగిన ఆపరేటర్,Skilled operator
దూరం దాటవేయండి,Skip distance
స్కై వేవ్,Sky wave
స్కై వేవ్ ప్రచారం,Sky wave propagation
స్లాబ్,Slab
స్లాంట్ మార్గం,Slant path
స్లాట్,Slot
స్మార్ట్ కార్డ్,Smart card
సోడియం ఆవిరి దీపం,Sodium vapour lamp
మృదువైన కీ,Soft key
సాఫ్ట్‌వేర్,Software
సౌర కార్యకలాపాలు,Solar activity
సౌర శక్తి,Solar energy
సౌర మంటలు,Solar flares
సౌర శక్తితో,Solar powered
ఘన స్థితి,Solid state
ఘన స్థితి నిల్వ,Solid state storage
సాలిడ్ స్టేట్ ట్రాన్స్మిటర్,Solid state transmitter
క్రమబద్ధీకరించండి,Sort
ధ్వని,Sound
ధ్వని శోషణ,Sound absorption
సౌండ్ బ్యాలెన్స్,Sound balance
సౌండ్ డిటెక్టర్,Sound detector
సౌండ్ మిక్సర్,Sound mixer
ధ్వని దృక్పథం,Sound perspective
సౌండ్ పవర్,Sound power
సౌండ్ ప్రూఫ్,Sound proof
సౌండ్ రికార్డింగ్,Sound recording
ధ్వని ప్రతిబింబం,Sound reflection
ధ్వని ప్రసార నష్టం,Sound transmission loss
మూలం,Source
సోర్స్ ఎన్కోడర్,Source encoder
స్థలం,Space
అంతరిక్ష వైవిధ్యం,Space diversity
స్పేస్ టెలికాస్టింగ్,Space telecasting
స్పేస్ వేవ్,Space wave
అంతరం,Spacing
స్పామ్,Spam
స్పామింగ్,Spamming
వ్యవధి,Span
విడి బిట్,Spare bit
విడిభాగాలు,Spares
స్పార్కింగ్,Sparking
ప్రాదేశిక,Spatial
ప్రాదేశిక ప్రభావం,Spatial effect
ప్రాదేశిక పునరావృతం,Spatial redundancy
ప్రత్యేకమైన ప్రభావం,Special effect
స్పెషల్ ఎఫెక్ట్స్ యాంప్లిఫైయర్,Special effects amplifier
స్పెషలైజేషన్,Specialization
స్పెసిఫికేషన్,Specification
స్పెక్ట్రల్ శోషణ,Spectral absorption
స్పెక్ట్రల్ బ్యాండ్ రెప్లికేషన్,Spectral band replication
స్పెక్ట్రల్ పంపిణీ,Spectral distribution
స్పెక్ట్రల్ రిడెండెన్సీ,Spectral redundancy
స్పెక్ట్రోఫోటోమీటర్,Spectrophotometer
స్పెక్ట్రోస్కోప్,Spectroscope
స్పెక్ట్రం,Spectrum
స్పెక్ట్రమ్ ఎనలైజర్,Spectrum analyzer
స్పెక్ట్రం ఆకృతి,Spectrum shaping
స్పీచ్ ఉచ్చారణ,Speech articulation
స్పీచ్ ఛానల్,Speech channel
స్పీచ్ కంప్రెషన్,Speech compression
స్పీచ్ ఎన్కోడింగ్,Speech encoding
మాటలు గుర్తుపట్టుట,Speech recognition
స్పిన్,Spin
మురి,Spiral
స్ప్లికింగ్,Splicing
స్ప్లిటర్,Splitter
స్పూల్,Spool
అరుదుగా,Sporadic
స్పాట్ కిరణాలు,Spot beams
స్ప్రెడ్ షీట్,Spread sheet
నకిలీ మరియు హార్మొనిక్ రేడియేషన్,Spurious and harmonic radiation
నకిలీ సైడ్‌బ్యాండ్ పౌన .పున్యాలు,Spurious sideband frequencies
పిండిన వీడియో,Squeezed video
స్టాంపింగ్,Stamping
ప్రామాణిక సాఫ్ట్‌వేర్,Standard software
ప్రామాణీకరణ,Standardization
స్టాండ్బై,Standby
