Punjabi,Malayalam
ਆਵਰਤੀ ਪ੍ਰੋਗਰਾਮ,ആവർത്തന പ്രോഗ്രാം
ਖੋਜ,ഗവേഷണം
ਬਹਾਲ ਚੱਕਰ,ചക്രം പുനഃസ്ഥാപിക്കുക
ਯਾਦਗਾਰੀ,സ്മാരകവാദി
ਭਿੰਨਤਾ,വ്യത്യാസം
ਸਰੋਤ,വിഭവങ്ങൾ
ਜਵਾਬ ਸਮਾਂ,പ്രതികരണ സമയം
"1. ਰੀਸਟਾਰਟ ਕਰੋ, 2. ਰੀਸਟਾਰਟ ਕਰੋ","1.പുനരാരംഭിക്കുക, 2.പുനരാരംഭിക്കുക"
ਬਹਾਲੀ,പുനഃസ്ഥാപിക്കൽ
ਮੁੜ-ਟਰੇਸ,വീണ്ടും കണ്ടെത്തുക
"1. ਰੀ-ਡਿਸਪੈਚ, 2. ਮੁੜ-ਸੰਚਾਰ","1. വീണ്ടും അയയ്ക്കൽ, 2. വീണ്ടും ആശയവിനിമയം"
ਰਿਕਵਰੀ,വീണ്ടെടുക്കൽ
ਫਿਰ ਕੋਸ਼ਿਸ਼ ਕਰੋ,വീണ്ടും ശ്രമിക്കുക
"1.ਰਿਗਰੈਸ਼ਨ, 2.ਵਾਪਸੀ","1.റിഗ്രഷൻ, 2.റിട്ടേൺ"
ਰਿਗਰੈਸ਼ਨ ਕੋਡ,റിഗ്രഷൻ കോഡ്
ਰਿਗਰੈਸ਼ਨ ਕੁੰਜੀ,റിഗ്രഷൻ കീ
ਮੁੜ ਵਰਤੋਂ ਯੋਗ ਕੋਡ,വീണ്ടും ഉപയോഗിക്കാവുന്ന കോഡ്
ਮੁੜ ਲਿਖਣਯੋਗ,മാറ്റിയെഴുതാവുന്നത്
rgb ਮਾਨੀਟਰ,rgb മോണിറ്റർ
ਰਿਬਨ,റിബൺ
ਅਧਿਕਾਰਤ ਮੁੱਦਾ,ഔദ്യോഗിക പ്രശ്നം
"1.ਰੋਬੋਟ, 2.ਮਕੈਨਿਕ, 3.ਮਕੈਨੀਜ਼ਮ","1.റോബോട്ട്, 2.മെക്കാനിക്, 3.മെക്കാനിസം"
"1.ਮਕੈਨਿਸਟਿਕ ਸਾਇੰਸ, 2.ਮਕੈਨਿਸਟਿਕ ਮਾਨਵ ਵਿਗਿਆਨ","1.മെക്കാനിസ്റ്റിക് സയൻസ്, 2.മെക്കാനിസ്റ്റിക് ആന്ത്രോപോളജി"
"ਮਜ਼ਬੂਤ, ਮਜ਼ਬੂਤ","ശക്തമായ, ശക്തമായ"
ਭੂਮਿਕਾ,പങ്ക്
ਦੁਬਾਰਾ ਰੋਲਿੰਗ,വീണ്ടും ഉരുളുന്നു
ਗ੍ਰਹਿਣ,വിഴുങ്ങൽ
ਵਹਾਅ,ഒഴുക്ക്
"1. ਰੀਡ ਓਨਲੀ ਮੈਮੋਰੀ, 2. ਰੀਡ ਓਨਲੀ ਮੈਮੋਰੀ (ROM)","1. റീഡ് ഒൺലി മെമ്മറി, 2. റീഡ് ഒൺലി മെമ്മറി (റോം)"
ਮੂਲ,ഒറിജിനൽ
ਮੂਲ ਡਾਇਰੈਕਟਰੀ,പാരന്റ് ഡയറക്ടറി
ਅਨੁਮਾਨ ਗਲਤੀ,ഏകദേശ പിശക്
"1.ਰਾਊਟਰ, 2.ਰਾਊਟਰ","1. റൂട്ടർ, 2. റൂട്ടർ"
"ਰੂਟਿੰਗ, ਰੂਟਿੰਗ","റൂട്ടിംഗ്, റൂട്ടിംഗ്"
RS232C ਇੰਟਰਫੇਸ,RS232C ഇന്റർഫേസ്
RSA ਇਨਕ੍ਰਿਪਸ਼ਨ,RSA എൻക്രിപ്ഷൻ
ਆਰਟੀਸੀ,rtc
ਕੰਮ ਕਰਨ ਦੇ ਵੇਰਵੇ ਕੋਡਿੰਗ,വർക്ക്‌സ്‌പേസ് കോഡിംഗ്
ਕਾਰਜਕਾਲ,കാലാവധി
ਰੰਨਟਾਈਮ ਗਲਤੀ,റൺടൈം പിശക്
"1. ਨਮੂਨਾ, 2. ਨਮੂਨਾ","1. സാമ്പിൾ, 2. സാമ്പിൾ"
ਨਮੂਨਾ,സാമ്പിൾ
"1.ਸੈਟੇਲਾਈਟ, 2.ਸੈਟੇਲਾਈਟ","1.ഉപഗ്രഹം, 2.ഉപഗ്രഹം"
ਸੰਤ੍ਰਿਪਤਾ,സാച്ചുറേഷൻ
ਬਚਾਓ,രക്ഷിക്കും
"1. ਸਕੇਲੇਬਿਲਟੀ, 2. ਸਕੇਲੇਬਿਲਟੀ","1. സ്കേലബിളിറ്റി, 2. സ്കേലബിളിറ്റി"
ਸਕੇਲਰ,സ്കെയിലർ
ਸਕੈਨਿੰਗ,സ്കാനിംഗ്
ਲੈਂਡਸਕੇਪ,ഭൂപ്രകൃതി
ਸ਼ਡਿਊਲਰ,ഷെഡ്യൂളർ
ਸਕਰੀਨ ਰਿਫਲਿਕਸ਼ਨ ਪ੍ਰੋਜੈਕਟਰ,സ്ക്രീൻ പ്രതിഫലനം പ്രൊജക്ടർ
ਸਕ੍ਰਿਪਟ,സ്ക്രിപ്റ്റ്
ਸਕ੍ਰਿਪਟਿੰਗ ਭਾਸ਼ਾ,സ്ക്രിപ്റ്റിംഗ് ഭാഷ
"1.ਕੋਇਲ, 2.ਸਕ੍ਰੌਲ","1.കോയിൽ, 2.സ്ക്രോൾ"
ਸਮਕਾਲੀ ਡਾਟਾ ਲਿੰਕ ਕੰਟਰੋਲ (SDLC),സിൻക്രണസ് ഡാറ്റ ലിങ്ക് കൺട്രോൾ (SDLC)
"1. ਖੋਜ, 2. ਖੋਜ","1.പര്യവേക്ഷണം, 2.കണ്ടെത്തൽ"
ਖੋਜ ਇੰਜਣ,തിരയല് യന്ത്രം
ਖੋਜ ਰੁੱਖ,തിരയൽ വൃക്ഷം
"1. ਪੜਚੋਲ ਕਰੋ, 2. ਖੋਜੋ","1.പര്യവേക്ഷണം, 2.കണ്ടെത്തുക"
ਸੈਕੰਡਰੀ,സെക്കൻഡറി
"1.ਸੈਕਟਰ, 2.ਸੈਕਟਰ","1.സെക്ടർ, 2.സെക്ടർ"
ਸੁਰੱਖਿਆ ਨੀਤੀ,സുരക്ഷാ നയം
ਖੋਜ ਸ਼ਬਦ,അന്വേഷണ പദം
"1.ਸੈਕਸ਼ਨ, 2.ਸੈਕਸ਼ਨ","1.വിഭാഗം, 2.വിഭാഗം"
"1. ਫਰੈਗਮੈਂਟੇਸ਼ਨ, 2. ਵਿਭਾਜਨ","1. വിഘടനം, 2. വിഭജനം"
ਚੋਣ ਲੜੀਬੱਧ,തിരഞ്ഞെടുക്കൽ അടുക്കൽ
"1.ਸਵੈ-ਮੁਕੰਮਲ, 2.ਸਵੈ-ਮੁਕੰਮਲ","1.ഓട്ടോകംപ്ലീറ്റ്, 2.ഓട്ടോകംപ്ലീറ്റ്"
"1.Semantics, 2.Semantics","1.സെമാന്റിക്സ്, 2.സെമാന്റിക്സ്"
ਸੈਮਾਫੋਰ,സെമാഫോർ
ਸੈਮੀਕੰਡਕਟਰ,അർദ്ധചാലകം
ਕਲਪਨਾ ਵੈੱਬ,ഫാന്റസി വെബ്
ਕ੍ਰਮਵਾਰ ਪਹੁੰਚ ਵਿਧੀ,തുടർച്ചയായ ആക്സസ് രീതി
ਲਗਾਤਾਰ,തുടർച്ചയായി
ਸੀਰੀਅਲ,സീരിയൽ
"1.ਸਰਵਰ, 2.ਸਰਵਰ","1.സെർവർ, 2.സെർവർ"
ਸਰਵਰ ਕਰੈਸ਼,സെർവർ ക്രാഷ്
ਸਰਵਰ ਲਾਇਸੰਸ,സെർവർ ലൈസൻസ്
ਸਰਵੋ ਗੁਣਕ,സെർവോ മൾട്ടിപ്ലയർ
ਦਾ ਸੈੱਟ,കൂട്ടം
ਨਿਰਧਾਰਤ ਬਿੰਦੂ,നിർദ്ദിഷ്ട പോയിന്റ്
ਪ੍ਰਬੰਧਨ,മാനേജ്മെന്റ്
ਸ਼ੈਡੋ,നിഴൽ
ਸਿਨੇਮੈਟੋਗ੍ਰਾਫੀ,ഛായാഗ്രഹണം
ਭੂਤ,പ്രേതം
ਸ਼ੇਅਰ ਫਾਇਲ,ഫയൽ പങ്കിടുക
ਸਾਂਝੀ ਪਹੁੰਚ,പങ്കിട്ട ആക്സസ്
ਸਾਂਝਾ ਕਰਨਾ,പങ്കുവയ്ക്കുന്നു
"1. ਬਰੈਕਟਸ, 2. ਆਰਮਰ, 3. ਸ਼ੈੱਲ, 4. ਸ਼ੈੱਲ","1. ബ്രാക്കറ്റുകൾ, 2. കവചം, 3. ഷെൽ, 4. ഷെൽ"
ਵਿਸਥਾਪਨ ਪ੍ਰਤੀਕ,സ്ഥാനചലന ചിഹ്നം
ਛੋਟਾ ਰਸਤਾ,ചെറിയ പാത
ਛੋਟੀ ਹਦਾਇਤ,ഹ്രസ്വ നിർദ്ദേശം
ਭੈਣ-ਭਰਾ,സഹോദരൻ
"1. ਮਾੜਾ ਪ੍ਰਭਾਵ, 2. ਵਿਰੋਧੀ ਪ੍ਰਭਾਵ","1. പാർശ്വഫലങ്ങൾ, 2. എതിർ പ്രഭാവം"
ਸਾਈਨ ਬਿੱਟ,സൈൻ ബിറ്റ്
ਇਸ਼ਾਰਾ,സിഗ്നൽ
ਸਿਗਨਲ ਪ੍ਰੋਸੈਸਿੰਗ,സിഗ്നൽ പ്രോസസ്സിംഗ്
ਨੋਟੇਸ਼ਨ,നൊട്ടേഷൻ
"1.ਸਿਗਨਲ-ਧੁਨੀ ਅਨੁਪਾਤ, 2.ਸਿਗਨਲ-ਸ਼ੋਰ ਅਨੁਪਾਤ","1.സിഗ്നൽ-ശബ്ദ അനുപാതം, 2.സിഗ്നൽ-ശബ്ദ അനുപാതം"
"1. ਦਸਤਖਤ, 2. ਦਸਤਖਤ","1.ഒപ്പ്, 2. ഒപ്പ്"
ਮਾਰਕਰ ਟੈਸਟ,മാർക്കർ ടെസ്റ്റ്
ਮਹੱਤਵਪੂਰਨ ਚਿੰਨ੍ਹ,കാര്യമായ മാർക്ക്
ਸਿਲੀਕਾਨ ਚਿੱਪ,സിലിക്കൺ ചിപ്പ്
ਸਧਾਰਨ ਮੇਲ ਟ੍ਰਾਂਸਫਰ ਪ੍ਰੋਟੋਕੋਲ (SMTP),ലളിതമായ മെയിൽ ട്രാൻസ്ഫർ പ്രോട്ടോക്കോൾ (SMTP)
ਸਿੰਗਲ,സിംഗിൾ
"1. ਇੱਕ ਸਿਗਨਲਿੰਗ ਨੋਡ, 2. ਸਿੰਪਲੈਕਸ ਨੋਡ","1. ഒരു സിഗ്നലിംഗ് നോഡ്, 2. സിംപ്ലക്സ് നോഡ്"
ਸਿਮੂਲੇਸ਼ਨ,അനുകരണം
ਨਕਲ ਕਰਨ ਵਾਲਾ,അനുകരിക്കുന്നവൻ
"1. ਸਮਕਾਲੀ, 2. ਸਮਕਾਲੀ","1.ഒരേസമയം, 2.സിൻക്രണസ്"
ਸਮਕਾਲੀ ਪ੍ਰਕਿਰਿਆ,ഒരേസമയം പ്രോസസ്സിംഗ്
ਸੋਲੋ,സോളോ
"1.ਸਾਈਟ ਲਾਇਸੰਸ, 2.ਸਾਈਟ ਲਾਇਸੰਸ","1.സൈറ്റ് ലൈസൻസ്, 2.സൈറ്റ് ലൈസൻസ്"
"1. ਆਕਾਰ, 2. ਆਕਾਰ","1.വലിപ്പം, 2.വലിപ്പം"
ਮਾਪ,അളവ്
"1. ਦ੍ਰਿਸ਼ਟਾਂਤ, 2. ਦ੍ਰਿਸ਼ਟਾਂਤ","1. ചിത്രീകരണം, 2. ചിത്രീകരണം"
pluti,പ്ലൂട്ടി
"1.ਪਲੂਤੀ, 2.ਪਲੂਟੀਕਰਨ","1.പ്ലൂട്ടി, 2.പ്ലൂട്ടിക്കാരൻ"
"1. ਸਲੈਸ਼, 2. ਕੱਟੋ","1.വെട്ടുക, 2.മുറിക്കുക"
ਕੰਪਿਊਟਰ ਦੇ ਅਧੀਨ,കമ്പ്യൂട്ടറിന് കീഴിൽ
ਸੱਪ ਵਿੰਡੋ ਪ੍ਰੋਟੋਕੋਲ,പാമ്പ് വിൻഡോ പ്രോട്ടോക്കോൾ
"1. ਛੱਡਣਾ, 2. ਸਮਰਪਣ","1. ഒഴിവാക്കൽ, 2. കീഴടങ്ങൽ"
ਸਲਾਟ,സ്ലോട്ട്
SCSI (SCSI),SCSI (SCSI)
ਸਮਾਰਟ ਕਾਰਡ,സ്മാർട്ട് കാർഡ്
snail ਮੇਲ,സ്നൈൽ മെയിൽ
ਸਨੈਪਸ਼ਾਟ,സ്നാപ്പ്ഷോട്ട്
"1.ਸੌਫਟ ਗਣਨਾ, 2.ਸੌਫਟ ਗਣਨਾ","1.സോഫ്റ്റ് കമ്പ്യൂട്ടിംഗ്, 2.സോഫ്റ്റ് കമ്പ്യൂട്ടിംഗ്"
ਸਾਫਟ ਕਾਪੀ,സോഫ്റ്റ് കോപ്പി
ਆਸਾਨ ਫੌਂਟ,എളുപ്പമുള്ള ഫോണ്ട്
ਸਾਫਟਵੇਅਰ,സോഫ്റ്റ്വെയർ
ਸਾਫਟਵੇਅਰ ਇੰਜੀਨੀਅਰਿੰਗ,സോഫ്റ്റ്വെയർ എഞ്ചിനീയറിംഗ്
ਸਾਫਟਵੇਅਰ ਲਾਇਸੰਸ,സോഫ്റ്റ്വെയർ ലൈസൻസ്
ਸਾਫਟਵੇਅਰ ਪਾਇਰੇਸੀ,സോഫ്റ്റ്‌വെയർ പൈറസി
ਸਪੈਕਟ੍ਰਮ,സ്പെക്ട്രം
"1.ਸਕ੍ਰੂ, 2.ਸਪਿਰਲ","1.സ്ക്രൂ, 2.സർപ്പിള"
"1. ਵੇਰਵੇ ਸ਼ੀਟ, 2. ਸਪ੍ਰੈਡਸ਼ੀਟ","1.വിശദാംശ ഷീറ്റ്, 2.സ്പ്രെഡ്ഷീറ്റ്"
ਮਿਆਰੀ,സ്റ്റാൻഡേർഡ്
ਸਟੈਂਡਰਡ ਜਨਰਲਾਈਜ਼ਡ ਮਾਰਕਅੱਪ ਲੈਂਗੂਏਜ (SGML),സ്റ്റാൻഡേർഡ് ജനറലൈസ്ഡ് മാർക്ക്അപ്പ് ലാംഗ്വേജ് (SGML)
ਮਾਨਕੀਕਰਨ,സ്റ്റാൻഡേർഡൈസേഷൻ
ਉਡੀਕ ਸਮਾਂ,കാത്തിരിപ്പ് സമയം
tarak lan,താരക് ലാൻ
ਤਾਰਾ ਸਥਿਤੀ,നക്ഷത്ര സ്ഥാനം
ਬਿੱਟ ਸ਼ੁਰੂ,ആരംഭിക്കുന്ന ബിറ്റ്
"1. ਕਮੀ, 2. ਕਮੀ, 3. ਕਮੀ ਸੰਕਟ","1. അഭാവം, 2. ക്ഷാമം, 3. ക്ഷാമം പ്രതിസന്ധി"
"1.ਸਟੈਟਿਕ ਮੈਮੋਰੀ, 2.ਸਟੈਟਿਕ ਮੈਮੋਰੀ","1. സ്റ്റാറ്റിക് മെമ്മറി, 2. സ്റ്റാറ്റിക് മെമ്മറി"
ਸਥਿਤੀ ਚੈਨਲ,സ്റ്റാറ്റസ് ചാനൽ
"1. ਸਟੈਪ ਸਾਈਜ਼, 2. ਸਟੈਪ ਮਾਪ","1. സ്റ്റെപ്പ് സൈസ്, 2. സ്റ്റെപ്പ് അളവുകൾ"
ਰੋਕੋ ਅਤੇ ਪ੍ਰੋਟੋਕੋਲ ਦੀ ਉਡੀਕ ਕਰੋ,താൽക്കാലികമായി നിർത്തി കാത്തിരിക്കുക പ്രോട്ടോക്കോൾ
ਤੋੜ ਕੋਡ,ബ്രേക്ക് കോഡ്
ਵਿਰਾਮ ਕੁੰਜੀ,താൽക്കാലികമായി നിർത്തുക
ਸਟੋਰੇਬਿਲਟੀ,സംഭരണശേഷി
ਸਟੋਰ ਕੀਤਾ ਪ੍ਰੋਗਰਾਮ,സംഭരിച്ച പ്രോഗ്രാം
ਸੀਰੀਜ਼ ਡਾਟਾ,പരമ്പര ഡാറ്റ
"1.ਸਟ੍ਰਕਚਰਡ ਏਨਕੋਡਿੰਗ, 2.ਸਟ੍ਰਕਚਰਡ ਕੋਡਿੰਗ","1. ഘടനാപരമായ എൻകോഡിംഗ്, 2. ഘടനാപരമായ കോഡിംഗ്"
ਸਟ੍ਰਕਚਰਡ ਪੁੱਛਗਿੱਛ ਭਾਸ਼ਾ (SQL),ഘടനാപരമായ അന്വേഷണ ഭാഷ (SQL)
"1. ਬਰੋਸ਼ਰ ਸ਼ੀਟ, 2. ਸ਼ੈਲੀ ਅੱਖਰ","1. ബ്രോഷർ ഷീറ്റ്, 2. ശൈലി അക്ഷരം"
ਉਪ-ਡਾਇਰੈਕਟਰੀ,ഉപ ഡയറക്ടറി
"1.ਸਬਨੈੱਟ, 2.ਸਬਨੈੱਟ","1.സബ്നെറ്റ്, 2.സബ്നെറ്റ്"
ਸਬਟ੍ਰੀ,ഉപവൃക്ഷം
"1. ਸੰਖੇਪ, 2. ਸੰਖੇਪ","1. ചുരുക്കെഴുത്ത്, 2. ചുരുക്കെഴുത്ത്"
"1. ਸੁਪਰ ਕੰਪਿਊਟਰ, 2. ਸੁਪਰ ਕੰਪਿਊਟਰ","1. സൂപ്പർ കമ്പ്യൂട്ടർ, 2. സൂപ്പർ കമ്പ്യൂട്ടർ"
"1.ਸੁਪਰ ਕੰਪਿਊਟੇਸ਼ਨ, 2.ਸੁਪਰ ਕੰਪਿਊਟੇਸ਼ਨ","1.സൂപ്പർ കമ്പ്യൂട്ടേഷൻ, 2.സൂപ്പർ കമ്പ്യൂട്ടേഷൻ"
ਕੁੰਜੀ,കീ കീ
ਚੋਟੀ ਦੇ ਉਪਭੋਗਤਾ,മുൻനിര ഉപയോക്താവ്
ਨਿਰੀਖਣ ਕੀਤੀ ਸਿਖਲਾਈ,മേൽനോട്ടത്തിലുള്ള പഠനം
ਸਹਾਇਕ ਚਿੱਪ,സഹായ ചിപ്പ്
ਸ਼ੁੱਧ ਪਰਿਵਰਤਨ,നെറ്റ് വേരിയൻസ്
"1.ਨੈੱਟ ਵਿਭਿੰਨਤਾ, 2.ਸੈਕਸ਼ਨ, 3.ਸਰਫਨ","1.നെറ്റ് വേരിയൻസ്, 2.സെക്ഷൻ, 3.സർഫാൻ"
ਸਵੈਪ,സ്വാപ്പ്
ਅੰਦਰ ਵੱਲ,ഇൻബൗണ്ട്
ਵਹਾਅ,ഒഴുക്ക്
ਸਵੈਪਿੰਗ,കൈമാറ്റം
"1. ਸਵਿੱਚਡ ਨੈੱਟਵਰਕ, 2. ਬਦਲਿਆ ਨੈੱਟਵਰਕ","1. സ്വിച്ച്ഡ് നെറ്റ്‌വർക്ക്, 2. നെറ്റ്‌വർക്ക് മാറ്റി"
ਬਦਲਣਾ,സ്വിച്ചിംഗ്
ਬਦਲਣ ਦਾ ਸਿਧਾਂਤ,സ്വിച്ചിംഗ് തത്വം
ਪ੍ਰਤੀਕ ਪ੍ਰੋਗਰਾਮਿੰਗ,പ്രതീകാത്മക പ്രോഗ്രാമിംഗ്
ਸਮਕਾਲੀਕਰਨ,സമന്വയം
ਸਿੰਕ੍ਰੋਨਾਈਜ਼ਰ,സിൻക്രൊണൈസർ
ਸਮਕਾਲੀ,സിൻക്രണസ്
ਸਮਕਾਲੀ ਸੰਖਿਆਤਮਕ ਲੜੀ (SDH),സിൻക്രണസ് ന്യൂമറിക് ശ്രേണി (SDH)
ਵਾਕ ਵਿਸ਼ਲੇਸ਼ਣ,വാക്യ വിശകലനം
ਸਿਸਟਮ ਵਿਸ਼ਲੇਸ਼ਣ,സിസ്റ്റം വിശകലനം
ਸਿਸਟਮ ਇੰਜੀਨੀਅਰਿੰਗ,സിസ്റ്റം എഞ്ചിനീയറിംഗ്
"1. ਸਿਸਟਮ ਤੋੜਨ ਵਾਲਾ, 2. ਸਿਸਟਮ ਹੈਕਰ","1. സിസ്റ്റം ബ്രേക്കർ, 2. സിസ്റ്റം ഹാക്കർ"
ਸਿਸਟਮ ਇੰਟੀਗਰੇਟਰ,സിസ്റ്റം ഇന്റഗ്രേറ്റർ
ਸਿਸਟਮ ਲਾਗ,സിസ്റ്റം ലോഗ്
ਸਿਸਟਮ ਕਵਰ,സിസ്റ്റം കവർ
ਸਿਸਟਮ ਨੈੱਟਵਰਕ ਢਾਂਚਾ (SNA),സിസ്റ്റം നെറ്റ്‌വർക്ക് ഘടന (SNA)
"1. ਸਿਸਟਮ ਪ੍ਰੋਗਰਾਮਰ, 2. ਸਿਸਟਮ ਪ੍ਰੋਗਰਾਮਰ","1. സിസ്റ്റം പ്രോഗ്രാമർ, 2. സിസ്റ്റം പ്രോഗ്രാമർ"
"1. ਸਿਸਟਮ ਰੀਸਟਾਰਟ, 2. ਸਿਸਟਮ ਰੀਸਟਾਰਟ","1. സിസ്റ്റം പുനരാരംഭിക്കൽ, 2. സിസ്റ്റം പുനരാരംഭിക്കൽ"
ਸਿਸਟਮ ਸਮਾਪਤੀ,സിസ്റ്റം അവസാനിപ്പിക്കൽ
ਸਿਸਟਮ ਟੈਸਟ,സിസ്റ്റം ടെസ്റ്റ്
ਸਿਸਟਮ ਸਹੂਲਤ,സിസ്റ്റം യൂട്ടിലിറ്റി
"1. ਸਿਸਟਮੈਟਿਕ ਕੋਡ, 2. ਸਿਸਟਮੈਟਿਕ ਕੋਡ","1. സിസ്റ്റമാറ്റിക് കോഡ്, 2. സിസ്റ്റമാറ്റിക് കോഡ്"
ਟੈਬ ਕਮਾਂਡ,ടാബ് കമാൻഡ്
"ਸਮਾਸੂਚੀ, ਕਾਰਜ - ਕ੍ਰਮ",പട്ടിക
ਸਾਰਣੀ ਵਿੱਚ ਸੰਖੇਪ ਜਾਣਕਾਰੀ,പട്ടിക അവലോകനം
ਟੇਬਲ ਸਪੇਸ,മേശ സ്ഥലം
ਤਖ਼ਤੀ,ശിലാഫലകം
"1.ਸਾਰਣੀ, 2.ਐਰੇ ਐਰੇ","1.ടേബിൾ, 2.അറേ അറേ"
ਸਾਰਣੀ ਫੰਕਸ਼ਨ,ടാബുലേഷൻ പ്രവർത്തനം
"1. ਨਿਸ਼ਾਨਬੱਧ ਆਰਕੀਟੈਕਚਰ, 2. ਚਿੰਨ੍ਹਿਤ ਢਾਂਚਾ","1. അടയാളപ്പെടുത്തിയ വാസ്തുവിദ്യ, 2. അടയാളപ്പെടുത്തിയ ഘടന"
ਚਿੰਨ੍ਹਿਤ ਚਿੱਤਰ ਫਾਈਲ ਫਾਰਮ (TIFF),അടയാളപ്പെടുത്തിയ ഇമേജ് ഫയൽ ഫോം (TIFF)
ਟੈਂਡਮ ਸਿਸਟਮ,ടാൻഡം സിസ്റ്റം
ਟੇਪ ਦੀ ਘਣਤਾ,ടേപ്പ് സാന്ദ്രത
ਟੇਪ ਕਵਰ,ടേപ്പ് കവർ
tar ਫਾਈਲ,ടാർ ഫയൽ
ਕੰਮ,ജോലി
ਕੰਮ ਗਾਈਡ,ജോലി ഗൈഡ്
ਟਾਸਕ ਸ਼ਡਿਊਲਰ,ടാസ്ക് ഷെഡ്യൂളർ
ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਕੰਟਰੋਲ ਪ੍ਰੋਟੋਕੋਲ/ਇੰਟਰਨੈੱਟ ਪ੍ਰੋਟੋਕੋਲ (TCP/IP),ട്രാൻസ്മിഷൻ കൺട്രോൾ പ്രോട്ടോക്കോൾ/ഇന്റർനെറ്റ് പ്രോട്ടോക്കോൾ (TCP/IP)
ਕੱਟਣ ਦੀ ਕਾਰਵਾਈ,മുറിക്കൽ പ്രവർത്തനം
ਦੂਰਸੰਚਾਰ,ടെലികമ്മ്യൂണിക്കേഷൻസ്
ਦੂਰਸੰਚਾਰ,ടെലികമ്മ്യൂണിക്കേഷൻസ്
ਟੈਲੀਕਾਮ,ടെലികോം
ਟੈਲੀਕਾਨਫਰੰਸ,ടെലികോൺഫറൻസ്
"1. ਟੈਲੀਗ੍ਰਾਫ਼, 2. ਟੈਲੀਗ੍ਰਾਫ਼ੀ","1. ടെലിഗ്രാഫ്, 2. ടെലിഗ്രാഫി"
"1. ਟੈਲੀਮੀਟਰ, 2. ਟੈਲੀਮੀਟਰੀ","1. ടെലിമീറ്റർ, 2. ടെലിമെട്രി"
"1.ਟੈਲੀਫੋਨ, 2.ਟੈਲੀਫੋਨ","1.ടെലിഫോൺ, 2.ടെലിഫോൺ"
ਟੈਲੀਫੋਨ,ടെലിഫോണ്
"1.ਟੈਲੀਪ੍ਰਿੰਟਰ, 2.ਟੈਲੀਪ੍ਰਿੰਟਰ","1.ടെലിപ്രിൻറർ, 2.ടെലിപ്രിൻറർ"
ਟੈਲੀਪ੍ਰੋਸੈਸਿੰਗ,ടെലിപ്രോസസിംഗ്
"1. ਦੂਰਦਰਸ਼ਨ, 2. ਟੈਲੀਵਿਜ਼ਨ, 3. ਦੂਰਦਰਸ਼ਨ","1. ദൂരദർശൻ, 2. ടെലിവിഷൻ, 3. ദൂരദർശൻ"
telex,ടെലക്സ്
"1. ਟ੍ਰੈਪ ਦੂਰ, 2. ਟੇਲਨੈੱਟ","1.ട്രാപ്പ് എവേ, 2.ടെൽനെറ്റ്"
"1. ਗਰਮੀ, 3. ਤਾਪਮਾਨ","1.ചൂട്, 3.താപനില"
"1. ਆਕਾਰ ਪਲੇਟ, 2. ਟੈਂਪਲੇਟ, 3. ਰੂਪਦਾ","1. ഷേപ്പ് പ്ലേറ്റ്, 2. ടെംപ്ലേറ്റ്, 3. രൂപ"
ਦਸ ਦਾ ਪੂਰਕ,പത്തിന്റെ പൂരകം
tera ਬਾਈਟ,ടെറാ ബൈറ്റ്
ਟੈਰਾ ਫਾਲੋਪਸ,ടെറ ഫാലോപ്സ്
"1.ਐਂਡ ਪੁਆਇੰਟਰ, 2.ਟਰਮੀਨਲ ਕਰਸਰ","1.എൻഡ് പോയിന്റർ, 2.ടെർമിനൽ കഴ്സർ"
"1.ਐਂਡ ਨੋਡ, 2.ਟਰਮੀਨਲ ਨੋਡ","1.എൻഡ് നോഡ്, 2. ടെർമിനൽ നോഡ്"
ਟਰਮੀਨਲ ਵਿੰਡੋ,ടെർമിനൽ വിൻഡോ
ਖਤਮ,അവസാനിക്കുന്നു
ਟ੍ਰਾਈ-ਬੇਸ,ട്രൈ-ബേസ്
ਤਿੰਨ ਅਧਾਰ ਕਾਰਵਾਈ,മൂന്ന് അടിസ്ഥാന പ്രവർത്തനം
ਟੈਸਟਿੰਗ,ടെസ്റ്റിംഗ്
ਟੈਸਟ ਕਵਰੇਜ,ടെസ്റ്റ് കവറേജ്
ਟੈਸਟ ਐਗਜ਼ੀਕਿਊਸ਼ਨ,ടെസ്റ്റ് എക്സിക്യൂഷൻ
ਟੈਸਟ ਡਾਟਾ,ടെസ്റ്റ് ഡാറ്റ
"1. ਪਾਠ, 2. ਅਧਿਐਨ ਸਮੱਗਰੀ","1. വാചകം, 2. പഠന മെറ്റീരിയൽ"
ਟੈਕਸਟ ਬਾਕਸ,ടെക്സ്റ്റ് ബോക്സ്
ਟੈਕਸਟ ਕਰਸਰ,ടെക്സ്റ്റ് കഴ്സർ
ਟੈਕਸਟ ਐਡੀਟਰ,ടെക്സ്റ്റ് എഡിറ്റർ
ਟੈਕਸਟ ਫਾਈਲ,ടെക്സ്റ്റ് ഫയൽ
ਪਾਠਕ੍ਰਮ,പാഠ്യപദ്ധതി
ਟੈਕਸਟ ਪ੍ਰੋਸੈਸਿੰਗ,ടെക്സ്റ്റ് പ്രോസസ്സിംഗ്
ਸਪੀਚ-ਟੈਕਸਟ (TTS),സംഭാഷണ-വാചകം (TTS)
ਟੈਕਸਟ ਮੈਪਿੰਗ,ടെക്സ്ചർ മാപ്പിംഗ്
