Telugu,Gujarati
సిస్టమ్ స్థితిస్థాపకత,પદ્ધતિસરની સ્થિતિસ્થાપકતા
సిస్టమ్ వనరు,પદ્ધતિસર
సిస్టమ్ వనరు  నిర్వాహకుడు,પદ્ધતિસર  વ્યવસ્થાપક
సిస్టమ్ ప్రతిస్పందన,પદ્ધતિસરનો પ્રતિભાવ
సిస్టమ్ ప్రతిస్పందన  ఫీల్డ్,પદ્ધતિસરનો પ્રતિભાવ  ક્ષેત્ર
సిస్టమ్ పున art ప్రారంభం,સિસ્ટમ ફરીથી પ્રારંભ
సిస్టమ్స్ విధానం,સિસ્ટમો અભિગમ
సిస్టమ్స్ డిజైన్,સિસ્ટમોની રચના
సిస్టమ్ భద్రత,પદ્ધતિસર સુરક્ષા
సిస్టమ్స్ ఫ్లో చార్ట్,સિસ્ટમો પ્રવાહ -ચાર્ટ
సిస్టమ్స్ జనరేషన్,જનરેશન જનરેશન
సిస్టమ్ షట్డౌన్,સિસ્ટમ બંધન
సిస్టమ్ అనుకరణ,પદ્ધતિસરનું અનુકરણ
సిస్టమ్ నెమ్మదిగా,સિસ્ટમ ધીમી પડી
సిస్టమ్ సాఫ్ట్వేర్,પદ્ધતિ
వ్యవస్థ  స్పెసిఫికేషన్,પદ્ધતિ  વિશિષ્ટતા
సిస్టమ్స్ ప్రోగ్రామ్,સિસ્ટમો કાર્યક્રમ
వ్యవస్థలు  ప్రోగ్రామర్,સિસ્ટમો  કાર્યક્રમ કરનાર
వ్యవస్థలు  ప్రోగ్రామింగ్,સિસ્ટમો  કાર્યક્રમ
సిస్టమ్స్ సబ్‌ట్రౌటిన్,પ્રણાલીઓ
సిస్టమ్ ప్రమాణం,વ્યવસ્થા ધોરણ
సిస్టమ్ గణాంకాలు,પદ્ધતિસર આંકડા
సిస్టమ్ నిర్మాణం,સિસ્ટમનું માળખું
సిస్టమ్ అధ్యయనం,પદ્ધતિસર અભ્યાસ
సిస్టమ్ సూపర్‌వైజర్,સિસ્ટમ અવેક્ષક
సిస్టమ్ పట్టిక,પદ્ધતિ -કોષ્ટક
సిస్టమ్ టాస్క్,પદ્ધતિસર
సిస్టమ్ టెర్మినల్,પદ્ધતિ
సిస్టమ్ పరీక్ష,પદ્ધતિસર પરીક્ષણ
సిస్టమ్ సిద్ధాంతం,પદ્ધતિ
సిస్టమ్ యుటిలిటీ,પદ્ધતિસર ઉપયોગિતા
సిస్టమ్ యుటిలిటీ  పరికరం,પદ્ધતિસર ઉપયોગિતા  સાધન
సిస్టమ్ యుటిలిటీ  ప్రోగ్రామ్,પદ્ધતિસર ઉપયોગિતા  કાર્યક્રમ
సిస్టమ్ వేరియబుల్  చిహ్నం,વ્યવસ્થા ચલ  પ્રતીક
పట్టిక మూలకం,કોચના તત્ત્વ
పట్టిక ఫంక్షన్,કોષ્ટક વિધેય
టేబుల్ లుక్-అప్,કોચના ભાગ
పట్టిక  కలయిక,કોષ્ટક  સંયોજન
టేబుల్ సిమ్యులేటర్,કોષ્ટક સિમ્યુલેટર
టాబ్లెట్,ટેવ
పట్టిక భాష,કોઠા ભાષા
పట్టిక  పాత్ర,કોઠા  પાત્ર
ట్యాగ్ కన్వర్టింగ్  పరికరం,ટ tag ગ -કન્વર્ટિંગ  સાધન
టాగ్డ్  వాస్తుశిల్పం,ટાંકીને  સ્થાપત્ય
ట్యాగ్ క్రమబద్ధీకరించు,ટ tag ગ પ્રકાર
టెన్డం కంప్యూటర్,કોમ્પ્યુટર
టెన్డం డేటా  సర్క్యూట్,આધારપત્રક  સરકીટ
టెన్డం కార్యాలయం,દલાલ કચેરી
టెన్డం మారడం,સુધારણા
టెన్డం వ్యవస్థ,દલાલ પદ્ધતિ
టెన్డం ట్రాన్సిస్టర్,પરિવર્તનીય
టెన్డం ట్రంక్,દંગલ
టేప్ సరిహద్దు  ట్యూరింగ్ మెషిన్,ટેપ બંધાયેલ  ટ્યુરિંગ -યંત્ર
టేప్ గుళిక,ટેપ કારતૂસ
టేప్ అక్షరం,ટેપનું પાત્ર
టేప్ కోడ్,ટેપ સંહિતા
టేప్ డ్రైవ్,ટેપ ડ્રાઇવ
టేప్ ఫైల్,ટેપ ફાઇલ
టేప్ ఫార్మాట్,ટેપ -ફોર્મેટ
టేప్ ఇన్పుట్,ટેપ ઇનપુટ
టేప్ లేబుల్,ટેપ લેબલ
టేప్ లైబ్రరీ,ટેપ ગ્રંથાલય
టేప్ మచనిజం,ટેજ
టేప్ మార్కర్,ટેપ -ચિહ્ન
టేప్ నిల్వ,ટેપ સંગ્રહ
టేప్ యూనిట్,ટેપ એકમ
టార్గెట్ కంప్యూటర్,લક્ષ્યાંક કમ્પ્યુટર
లక్ష్య భాష,લક્ષ્ય ભાષા
లక్ష్య కార్యక్రమం,લક્ષ્યાંક કાર્યક્રમ
లక్ష్య వేరియబుల్,લક્ષ્યાંકિત ચલ
టాస్క్ కంట్రోల్ బ్లాక్,કાર્ય -નિયંત્રણ અવરોધ
టాస్క్ మేనేజ్‌మెంట్,કાર્ય વ્યવસ્થાપન
పని పేరు,વ્યવસાય નામ
టాస్క్ క్యూ,કાર્યભારની કતલ
టాస్క్ షెడ్యూలర్,કાર્ય અનુસૂચિ
టాస్క్ స్విచ్,કાર્ય -ફેરબદલ
పనికి పని  కమ్యూనికేషన్,કાર્યસામાન  વાતચીત
టాస్క్ వేరియబుల్,કાર્યચલન
టెక్నిక్  ఫ్లోచార్ట్,પ્રખ્યાત  વહેણ
టెలికాన్ఫరెన్సింగ్,ટેલિકોનફરન્સ
టెలినెట్,ટેલિનેટ
టెలిప్రెంటర్,દૂરમુદ્રક
టెలిప్రాసెసింగ్  నెట్‌వర్క్,ટેલિપ્રોસેસિંગ  નેટવર્ક
టెలిస్క్రీన్,દૂરબીન
టెలిటెక్స్ట్,મેદાનો
టెలిటెక్స్ట్ సేవ,દૂરબેલા સેવા
టెలిటైప్ కోడ్,દૂરમંડળ
టెలిటైప్ రచయిత,દૂરાણવાર
పదుల పూరకం,દસ પૂરક
టెర్మినల్,અંતિમ
టెర్మినల్ ప్రాంతం,સત્રનો વિસ્તાર
టెర్మినల్ క్లస్టర్,અંતર્ગત ક્લસ્ટર
టెర్మినల్  భాగం,અંતિમ  ઘટક
టెర్మినల్  ఆకృతీకరణ  సౌకర్యం,અંતિમ  ગોઠવણી  સગવડ
టెర్మినల్ కంట్రోలర్,સમાપ્તિ નિયંત્રક
టెర్మినల్ కర్సర్,ટર્મર કર્સર
టెర్మినల్ సవరణ  ఆపరేషన్,સત્રિક સંપાદન  સંચાલન
టెర్మినల్ ఎంట్రీ,રાષ્ટ્રીયતા નોંધ
టెర్మినల్ పరికరాలు,અંતિમ સામાન
టెర్మినల్  సంస్థాపన,અંતિમ  ગોઠવણી
టెర్మినల్ ఇంటర్‌చేంజ్,અંતિમ કાર્ય
టెర్మినల్ ఉద్యోగం,સેવા જબક
టెర్మినల్ మోడ్,અંત -પદ્ધતિ
టెర్మినల్ మానిటర్  ప్రోగ్రామ్,અંતર્ગત નિરીક્ષણ  કાર્યક્રમ
టెర్మినల్ నోడ్,અંતનો નોડ
టెర్మినల్ పోర్ట్,અંતિમ બંદર
టెర్మినల్ రిపీటర్,અંતર્ગત પુનરાવર્તક
టెర్మినల్ గది,સત્રમ ખંડ
టెర్మినల్ సెషన్,અંતિમ સત્ર
టెర్మినల్ చిహ్నం,સામર્થ્ય
టెర్మినల్ యూనిట్,અંતિમ એકમ
టెర్మినల్ యూజర్,સત્રુ
ముగింపు,સમાપ્તિ
టెర్మినేటర్/  ఇనిషియేటర్,અંતર્ગત  આરંભ કરનાર
పరిభాష బ్యాంక్,પરિભાષા બેંક
పదం భాష,શરત ભાષા
టెర్నరీ కోడ్,જન્મત્કા -સંહિતા
టెర్నరీ లాజిక్,પ્રાચીન તર્કશાસ્ત્ર
టెర్నరీ సెలెక్టర్  గేట్,ઠર્કેર પસંદગીકાર  દ્વાર
టెర్నరీ థ్రెషోల్డ్  గేట్,ખોળી  દ્વાર
పరీక్ష మరియు సెట్,પરીક્ષણ અને સમૂહ
టెస్ట్ బెడ్,પરીક્ષણ પલંગ
పరీక్ష డేటా జనరేటర్,પરીક્ષણ -જનરેટર
పరీక్ష,પરીક્ષણ
పరీక్ష సంఖ్యా,પરીક્ષણ આંકડા
పరీక్షా కార్యక్రమం,પરીક્ષણ કાર્યક્રમ
పరీక్ష దినచర్య,પરીક્ષણ
టెస్ట్ రన్,પરીક્ષણ ચલાવવું
వచన ప్రదర్శన  సూచన,લખાણ પ્રદર્શન  સૂચના
టెక్స్ట్ ఎడిటర్,લખાણ -સંપાદક
టెక్స్ట్ ఫార్మాటర్,લખાણ બનાવટ
టెక్స్ట్ ఫంక్షన్,કાર્ય
టెక్స్ట్ ప్రాసెసింగ్,પ્રક્રિયા
వచన విభాగం,લખાણ અનુભાગ
టెక్స్ట్ విభాగం,લખાણ વિભાગ
టెక్స్ట్ స్ట్రింగ్  దిద్దుబాటు,લખાણ -તાર  સુધારણા
టెక్స్ట్ స్ట్రింగ్ శోధన,ટેક્સ્ટ શબ્દમાળા શોધ
టి-ఫ్లిప్ఫ్లోప్,ટી-ફ્લિપફ્લોપ
టి గేట్ (టెర్నరీ  సెలెక్టర్ గేట్),ટી ગેટ (ત્રિમાસિક  પસંદગીકાર દરવાજો)
ఆటల సిద్ధాంతం,રમતોનો પ્રમેય
రకాల సిద్ధాంతం,પ્રકારનાં પ્રમેય
సిద్ధాంతం రుజువు,સિધ્ધાંત
థర్మల్ లైట్,ઉષ્ણતામાન
థర్మల్ పేపర్,ઉષ્ણતામાન કાગળ
థర్మల్ ప్రింటర్,થર્મલ પ્રિન્ટર
ఉష్ణ బదిలీ  ప్రింటర్,થર્મલ -બદલી  મુદ્રક
మందపాటి చిత్రం,જાડી ફિલ્મ
మందపాటి ఫిల్మ్ మెమరీ,જાડા ફિલ્મ મેમરી
థిన్ ఫిల్మ్,પાતળી ફિલ્મ
సన్నని ఫిల్మ్ మెమరీ,પાતળી ફિલ્મ મેમરી
సన్నని విండో  ప్రదర్శన,પાતળી બારી  પ્રદર્શન
మూడవ తరం  కంప్యూటర్,ત્રીજી પે generation ી  કોમ્પ્યુટર
థ్రెడ్ జాబితా,થ્રેદ સૂચિ
థ్రెడ్ చెట్టు,થ્રેડેડ વૃક્ષ
థ్రెడింగ్,થાધીશ
మూడు చిరునామా  సూచన,ત્રણ સરનામું  સૂચના
త్రిమితీయ  అమరిక,ત્રિકોણાકાર  કળ
మూడు స్టేట్ బఫర్,ત્રણ રાજ્ય બફર
మూడు రాష్ట్ర ఉత్పత్తి,ત્રણ રાજ્ય આઉટપુટ
మూడు మార్గం  హ్యాండ్‌షేక్,ત્રણ રસ્તા  હાથબદલો
ప్రవేశ మూలకం,થ્રેશોલ્ડ તત્વ
ప్రవేశ ద్వారం,થ્રેશોલ્ડ દ્વાર
థ్యూ సిస్టమ్,ગુલામી પદ્ધતિ
గట్టిగా కపుల్డ్,ચુસ્ત
సమయ సంక్లిష్టత,સમયની જટિલતા
సమయం ఆలస్యం సర్క్యూట్,સમય વિલંબ સર્કિટ
సమయ విభజన,સમય
సమయ విభజన  స్విచ్,સમય  બદલવું
టైమ్ డొమైన్,સમયપત્રક
కాల చట్రం,સમયફળ
సమయ స్థాయి,સમયનું સ્તર
రోజు గడియారం సమయం,દિવસની ઘડિયાળનો સમય
సమయం ముగిసినది,સમયમાલ
సమయం పల్స్  పంపిణీ,સમય  વિતરણ
సమయం పరిమాణీకరణ,સમય માત્રામાં
టైమర్ క్లాక్,ટાઈમર ઘડિયાળ
సమయం రిజిస్టర్  (= టైమర్),સમયપત્રક રજિસ્ટર  (= ટાઇમર)
సమయ ప్రతిస్పందన,સમય
సమయ స్కేల్,સમય માપદંડ
సమయం భాగస్వామ్యం,સમય
సమయం భాగస్వామ్యం  వ్యవస్థ,સમય  પદ્ધતિ
సమయం ముక్కలు,સમય
సమయం నమూనా,સમય
టైమింగ్ రేఖాచిత్రం,સમય
టైమింగ్ సిగ్నల్,સમય -સંકેત
చిట్కా నోడ్,ટીપ -નોડ
టోగులింగ్ వేగం,ટોગલિંગ ગતિ
టోకెన్ రింగ్,પ્રતીક
టాప్ డౌన్  అభివృద్ధి,ઉપરની બાજુએ  વિકાસ
టాప్ డౌన్ పార్సింగ్,ટોપ ડાઉન પાર્સિંગ
మొత్తం ఫంక్షన్,કુલ કાર્ય
పూర్తిగా ఆర్డర్ చేయబడింది  నిర్మాణం,સંપૂર્ણ આદેશ આપ્યો  માળખું
ట్రేస్ డీబగ్గింగ్,ટ્રેસ ડિબગીંગ
ట్రేస్ ప్రోగ్రామ్,ટ્રેસ કાર્યક્રમ
ట్రేసింగ్ రొటీన్,નિત્યક્રમ
ట్రాక్,ટ્રેક
వాణిజ్య రహస్యం,વેપાર ગુપ્ત
ట్రాఫిక్ నియంత్రణ,યાતાયાત નિયંત્રણ
ట్రైల్ డివైజర్,પગેરું
ట్రైలర్ లేబుల్,ટ્રેલર લેબલ
ట్రైలర్ రికార్డ్,ટ્રેલર રેકોર્ડ
రైలు ప్రింటర్,ટ્રેન પ્રિન્ટર
లావాదేవీ ఫైల్,વ્યવહાર ફાઇલ
లావాదేవీ  ప్రాసెసింగ్,સોદા  પ્રક્રિયા
ట్రాన్స్‌బోర్డర్  డేటాఫ్లో,રોષ  આધારપ્રક્ષ
ట్రాన్స్క్రిప్టివ్ డేటా,અનુમત્રિક આધારસામગ્રી
ట్రాన్స్‌డ్యూసెర్,પરિવર્તન કરનાર
బదిలీ సర్క్యూట్,તબદીલી સર્કિટ
బదిలీ ఆపరేషన్,તબદીલી -કામગીરી
బదిలీ రేటు,તબદીલી દર
బదిలీ సమయం,તબદીલી સમય
బదిలీ వెక్టర్  టెక్నిక్,તબદીલી -વેક્ટર  પ્રખ્યાત
మార్పిడి,સ્થિર
పరివర్తన  సెమాంటిక్స్,પરિવર્તનશીલ  અર્થશાસ્ત્ર
పరివర్తన  మోనోయిడ్,પરિવર્તન  મોનોઈડ
పరివర్తన  సెమిగ్రూప్,પરિવર્તન  સજીત
డొమైన్ రూపాంతరం,ડોમેન પરિવર્તન
తాత్కాలిక ప్రాంతం,ક્ષણભંગુર વિસ્તાર
అస్థిరమైన లోపం,ક્ષણિક ભૂલ
తాత్కాలిక దినచర్య,ક્ષણભંગુર નિયમિત
ట్రాన్సిస్టర్-  ట్రాన్సిస్టర్ లాజిక్,ટ્રાન્ઝિસ્ટર-  ટ્રાન્ઝિસ્ટર તર્ક
పరివర్తన కార్డు,સંક્રમણ કાર્ડ
ట్రాన్సిటివ్ మూసివేత,સંકલન બંધ
అనువాద వ్యవధి,અવધિનું ભાષાંતર કરવું
అనువాదం,ભાષાંતર
అనువాద పట్టిక,ભાષાંતર કોષ્ટક
అనువాదం ప్రోగ్రామ్,અનુવાદક કાર્યક્રમ
అనువాదం దినచర్య,અનુવાદક
అనువాదకుడు రచన  వ్యవస్థ,અનુવાદક લેખન  પદ્ધતિ
లిప్యంతరీకరణ,ટ્રાંપરીકરણ
ప్రసార బ్లాక్  పాత్ర,પ્રસારણપત્ર  પાત્ર
ప్రసార  ఛానెల్,ટ્રાન્સમિશન  માર્ગ
ప్రసార కోడ్,પ્રસારણ સૂચકૃણા
ప్రసార  నియంత్రణ అక్షరం,ટ્રાન્સમિશન  અંકુશ
ప్రసార  విచలనం,ટ્રાન્સમિશન  વિચલનો
ప్రసార  పొడిగింపు,ટ્રાન્સમિશન  વિસ્તરણ
ప్రసార  సౌకర్యం,ટ્રાન્સમિશન  સગવડ
ప్రసార  ఇంటర్ఫేస్,ટ્રાન્સમિશન  પ્રસારણ
ప్రసార  అంతరాయం,ટ્રાન્સમિશન  અટકાયત
ప్రసార స్థాయి,પ્રસારણ સ્તર
ప్రసార స్థాయి  పాయింట్,પ્રસારણ સ્તર  બિંદુ
ప్రసారణ తంత్రి,પ્રસારણ લાઈન
ప్రసార లింక్,પ્રસારણ
ప్రసార నష్టం,પ્રસારણ નુકસાન
ప్రసార  మధ్యస్థం,ટ્રાન્સમિશન  માધ્યમ
ప్రసార  లక్ష్యం,ટ્રાન્સમિશન  ઉદ્દેશ
ప్రసార రేటు,પ્રસારણ દર
ప్రసార  సేవ,ટ્રાન્સમિશન  સેવા
ప్రసార వేగం,પ્રસારણની ગતિ
ట్రాన్స్మిషన్ సిస్టమ్ కోడ్,પ્રસારણ પદ્ધતિ સંહિતા
ట్రాన్స్మిట్ కంట్రోల్  బ్లాక్,સંક્રમણ નિયંત્રણ  અવરોધ
డేటా సెట్‌ను ప్రసారం చేయండి,ડેટા સેટ ટ્રાન્સમિટ કરો
ప్రసారం ప్రవాహం  నియంత్రణ,પ્રસાર પ્રવાહ  નિયંત્રણ
కాలు ప్రసారం చేయండి,સંક્રમણ કરવું
ట్రాన్స్మిటల్ మోడ్,ટ્રાન્સમિટલ મોડ
సంక్రమిస్తుంది  సమాచారం,સંક્રમિત  જાણ
ట్రాన్స్మిటర్,ઉપનામ કરનાર
ట్రాన్స్మిటర్  రిజిస్టర్,ઉપનામ કરનાર  નોંધણી કરવી
ట్రాన్స్మిటర్ ప్రారంభం  కోడ్,ટ્રાન્સમીટર પ્રારંભ  સંહિતા
ట్రాన్స్‌మల్టిప్లెక్సర్,પરિશ્રમ કરનાર
పారదర్శకత  మోడ్,પારદર્શકતા  પદ્ધતિ
పారదర్శక డేటా,પારદર્શક આંકડા
పారదర్శక సమాచారం,પારદર્શક માહિતી
పారదర్శక వచనం  మోడ్,પારદર્શક લખાણ  પદ્ધતિ
ప్రసార,ટ્રાન્સમિશન
ట్రాన్స్పాండర్,સમાવિષ્ટ
రవాణా చేయదగిన ప్రోగ్రామ్ (= పోర్టబుల్ ప్రోగ్రామ్),પરિવહનયોગ્ય પ્રોગ્રામ (= પોર્ટેબલ પ્રોગ્રામ)
రవాణా యూనిట్,પરિવહન એકમ
విలోమ చెక్,ટ્રાંસવર્સ તપાસ
విలోమ సమానత్వం  తనిఖీ,ટ્રાંસ vite વર સમાનતા  તપાસ
విలోమ  పునరావృతం  తనిఖీ,રથવું  નિરર્થકતા  તપાસ
విలోమ  స్కానింగ్,રથવું  વીતીની
ఉచ్చు,છટકું
ఉచ్చు తలుపు,છટકું દરવાજો
ట్రాపెజియం నియమం,ટ્રેપઝિયમ નિયમ
ట్రాపింగ్,ફસાવવું
ట్రాపింగ్ మోడ్,ફસાઇ -મોડ
ట్రావెలింగ్ క్లాస్  మార్క్,પ્રવાસ વર્ગ  ચિહ્ન
ట్రావెలింగ్ వేవ్  ట్యూబ్,પ્રવાસ  નળી
ట్రావెర్సల్,Traોંગ
ట్రావెర్స్,આડું
చెట్టు,ઝાડ
ట్రీ ఆటోమాటా,ઝાડ સ્વત્વાનિર્માન
చెట్ల రూపం  భాష,વૃક્ષ -ફોર્મ  ભાષા
చెట్టు వ్యాకరణం,ઝાડનું વ્યાકરણ
చెట్ల భాష,વૃક્ષ -ભાષા
ట్రీ నెట్‌వర్క్,વૃક્ષ -નેટવર્ક
చెట్ల శోధన,વૃક્ષ -શોધ
చెట్ల ఎంపిక విధమైన,વૃક્ષ -પસંદગી પ્રકારની
చెట్టు క్రమబద్ధీకరణ,વૃક્ષ -પ્રકાર
చెట్ల నిర్మాణం,ઝાડનું માળખું
చెట్టు రకం డీకోడింగ్  నెట్‌వర్క్,વૃક્ષ -પ્રકાર ડીકોડિંગ  નેટવર્ક
చెట్టు నడక,ઝાડનું ચાલવું
ధోరణి,વલણ
Triad,ત્રિકોણાકાર
ట్రయల్ డివైజర్,અજમાયશ વિભાજક
ట్రయల్ రన్,પરિક્ષણ
త్రిభుజాకార మాతృక,ત્રિકોણીય મેટ્રિક્સ
త్రిభుజాకార  తరంగ రూపం,ત્રિકોણાકાર  તરંગ
ఉపనది సర్క్యూట్,ઉપનદી
ఉపనది స్టేషన్,ઉપનદી મથક
ట్రిడియాగోనల్ మ్యాట్రిక్స్,ત્રિકોણીય મેટ્રિક્સ
ట్రై సెర్చ్,ટ્રાઇ શોધ
ట్రిగ్గర్,ઉપશામક
ట్రిగ్గర్ సర్క్యూట్,ઉશ્કેરણી સરકી
ట్రిగ్గర్ స్థాయి,ઉદ્ધત સ્તર
ట్రిప్ కంప్యూటర్,સફર કમ્પ્યુટર
ట్రిపుల్ పొడవు  పని,ત્રિપુટી લંબાઈ  કામ
ట్రిపుల్ ప్రెసిషన్,ત્રિ -ચોકસાઇ
ట్రిపుల్ రిజిస్టర్,ત્રિપલ રજિસ્ટર
ట్రిపుల్,ત્રણ
ట్రై స్టేట్ అవుట్పుట్,ત્રિ -રાજ્ય -ઉત્પાદન
చిన్నవిషయం గ్రాఫ్,તુચ્છ ગ્રાફ
ట్రోజన్ హార్స్,ટ્રોજન હોર્સ
ఇబ్బంది స్థానం  సమస్య,મુશ્કેલી  સમસ્યા
ట్రబుల్ షూట్,મુશ્કેલી
సమస్య పరిష్కరించు,મુશ્કેલીનિવારણ
ట్రబుల్ యూనిట్,મુશ્કેલી એકમ
నిజమైన పూరక (= రాడిక్స్ భాగం),સાચું પૂરક (= Radix compement)
కత్తిరించండి,ટૂંકું કરવું
కత్తిరించడం,કાપી નાખવું
కత్తిరించడం లోపం,કાપેલી ભૂલ
ట్రంక్,થડ
ట్రంక్ సర్క్యూట్,થડ -સર્કિટ
ట్రంక్ ఎక్స్ఛేంజ్,થડ -વિનિમય
ట్రంక్ గ్రూప్,નળ જૂથ
ట్రంక్ వేట,થડ -શિકાર
ట్రంక్ ఆర్డర్,થડ હુકમ
సత్య విలువ,સત્ય મૂલ્ય
T- రకం ఫ్లిప్-ఫ్లాప్,ટી-પ્રકાર ફ્લિપ-ફ્લોપ
దొర్లే,ખળભળાટ
ట్యూనింగ్,બચ્ચો
ట్యూరింగ్  గణన,કર્કશ  ગણતરીપાત્ર
ట్యూరింగ్ మెషిన్,ટ્યુરિંગ -યંત્ર
టర్నరౌండ్  పత్రం,ફેરૂચવું  દસ્તાવેજ
టర్నరౌండ్  సీక్వెన్స్,ફેરૂચવું  અનુક્રમ
టర్నరౌండ్ సమయం,કાર્ય પૂર્ણ કરવાનો સમય
టర్న్‌కీ కన్సోల్,ટર્નકી કન્સોલ
టర్న్‌కీ ఆపరేషన్,ટર્નકી ઓપરેશન
టర్న్‌కీ వ్యవస్థ,વળાંક પદ્ધતિ
తాబేలు గ్రాఫిక్స్,કાચબાના ગ્રાફિક્સ
పన్నెండు అంచు (= పన్నెండు పంచ్),બાર ધાર (= બાર પંચ)
పన్నెండు పంచ్,બાર પંચ
జంట కేబుల్,જોડિયા કેબલ
జంట చెక్,જોડિયા ચેક
వక్రీకృత జత,વિકૃત જોડી
రెండు చిరునామా,બે સરનામું
రెండు చిరునామా కోడ్,બે સરનામું
రెండు చిరునామా  సూచన,બે સરનામું  સૂચના
రెండు బిట్ బైట్,બે બીટ બાઇટ
రెండు ఛానెల్ స్విచ్,બે ચેનલ સ્વીચ
రెండు డైమెన్షనల్  అమరిక,બે પરિમાણીય  કળ
రెండు డైమెన్షనల్  మెమరీ,બે પરિમાણીય  યાદ
రెండు డైమెన్షనల్  ఎంపిక వ్యవస్థ,બે પરિમાણીય  પસંદગી પદ્ધતિ
రెండు ఇన్పుట్ యాడర్  (= సగం యాడ్డర్),બે ઇનપુટ  (= અડધા એડડર)
రెండు ఇన్పుట్ సబ్‌ట్రాక్టర్ (= సగం సబ్‌ట్రాక్టర్),બે ઇનપુટ સબટ્રેક્ટર (= અર્ધ સબટ્રેક્ટર)
రెండు స్థాయి చిరునామా,બે સ્તરનું સરનામું
రెండు స్థాయి వ్యాకరణం,બે સ્તરના વ્યાકરણ
రెండు స్థాయి మెమరీ,બે સ્તરની મેમરી
రెండు స్థాయి  సబ్‌ట్రౌటిన్,બે સ્તર  Subલટ
రెండు ప్రమాణం,બે ધોરણ
ఐదుగురిలో రెండు  కోడ్,પાંચમાંથી બે  સંહિતા
రెండు పాస్  సమీకరించేవాడు,બે પાસ  ભેગા કરનાર
రెండు ప్లస్ ఒకటి  చిరునామా,બે વત્તા  સંબોધન
రెండు ప్లస్ ఒకటి  చిరునామా  సూచన,બે વત્તા  સંબોધન  સૂચના
రెండు పూరక,બે પૂરક
రెండు మార్గాలు ప్రత్యామ్నాయం  కమ్యూనికేషన్,બે માર્ગ વૈકલ્પિક  વાતચીત
రెండు మార్గం లింక్డ్ జాబితా,બે માર્ગ લિંક્ડ સૂચિ
రెండు మార్గాలు విలీనం,બે માર્ગ મર્જ કરવું
రెండు మార్గం  ఏకకాలంలో  కమ్యూనికేషన్,બે રસ્તો  એક સાથે  વાતચીત
రెండు మార్గం ట్రంక్,બે માર્ગ ટ્રંક
రెండు వైర్ సర్క్యూట్,બે વાયર સર્કિટ
టైమ్నెట్,ટાઇમ્નેટ
రకం,પ્રકાર
"టైప్ ఓ (1,2,3)  భాష","પ્રકાર ઓ (1, 2, 3)  ભાષા"
రకం డిక్లరేషన్,નાપિકા ઘોષણા
ముఖం టైప్ చేయండి,પ્રકાર
ఫాంట్ టైప్ చేయండి,ટાઇપ ફોન્ટ
టైప్ హెడ్,ટાઇપ કરવું
కీ టైప్ చేయండి  ప్రతిస్పందించండి,ટાઇ ટાઇપ આઉટ  જવાબ આપવો
టైప్ చేయండి,ઉપાય
టైప్ వీల్,નાવાડો
టైప్‌రైటర్  టెర్మినల్,ટાઇપરાઇટર  અંતિમ
అల్ట్రా ఫిచ్,અતિ -જો
అతినీలలోహిత ఎరేసింగ్,અલ્ટ્રાવાયોલેટ ભૂંસી નાખવું
U- మోడ్ రికార్డ్,યુ-મોડ રેકોર્ડ
అల్లర్లు చేయలేని అంకె,અનિયંત્રિત અંક
అనుమతించలేని కోడ్ చెక్,અસ્વીકાર્ય કોડ તપાસ
యునైరీ ఆపరేషన్,નવીન કામગીરી
గమనింపబడని ఆటోమేటిక్ ఎక్స్ఛేంజ్,બિન -સ્વચાલિત વિનિમય
గమనింపబడని మోడ్,અનટેક્ટેડ મોડ
గమనింపబడలేదు  ఆపరేషన్,અનધિકૃત  સંચાલન
గమనింపబడని కాలిబాట  ప్రింటర్,અનધિકૃત પગેરું  મુદ્રક
అసమతుల్య రేఖ,અસમતોલ રેખા
అసమతుల్య విలీనం  క్రమబద్ధీకరించండి,અસંતુલિત મર્જ  પ્રકાર
అసమతుల్య  మాడ్యులేటర్,અસંતુલન  મોડ્યુલર
అసమతుల్య వైర్  సర్క్యూట్,અસંતુલિત વાયર  સરકીટ
అన్‌బ్లంక్,બેવકૂફ
అన్‌బండింగ్,અનંત
Uncol,અકસ્માત
కలతపెట్టని తర్కం  అమరిక,અસાધારણ તર્ક  કળ
కలత చెందలేదు  నిల్వ జాబితా,અસ્પષ્ટ  સંગ્રહ -યાદી
బేషరతు  శాఖ  సూచన,બિનશરતી  શાખા  સૂચના
బేషరతు ఎగిరి దుముకు,બિનશરતી કૂદી
బేషరతు  జంప్ ఇన్స్ట్రక్షన్,બિનશરતી  વધતી સૂચના
బేషరతు  ప్రకటన,બિનશરતી  નિવેદન
బేషరతు  బదిలీ  సూచన,બિનશરતી  તબદીલી  સૂચના
అన్‌సైడబుల్,ઉદ્ધત
నిర్వచించబడలేదు,અસ્પષ્ટ
నిర్వచించబడని రికార్డ్,અસ્પષ્ટ રેકોર્ડ
అండర్ కోడ్,કોઠાર કરવો
అండర్ఫ్లో,ખસી જવું
అండర్ఫ్లో  లక్షణం,ખસી જવું  લાક્ષણિકતા
అండర్ఫ్లో  కండిషన్,ખસી જવું  શરત
అండర్ఫ్లో  మినహాయింపు,ખસી જવું  નિરૂપણ
అంతర్లీన క్యారియర్,અંતર્ગત વાહક
అండర్ పంచ్,નીચેથી
అండర్‌రన్,ઓછું કરવું
అండర్ స్కోర్,નીચા
