Hindi,Malayalam
असंतुलित अभिकल्पना,അസന്തുലിതമായ ഡിസൈൻ
असंतुलित बल,അസന്തുലിതമായ ശക്തി
असंतुलित घूर्णक्षस्थापी,അസന്തുലിതമായ റൊട്ടേഷണൽ സ്റ്റെബിലൈസർ
असंतुलित लाइन,അസന്തുലിതമായ ലൈൻ
असंतुलित निर्गम,അസന്തുലിതമായ ഔട്ട്പുട്ട്
असंतुलित रोटर,അസന്തുലിതമായ റോട്ടർ
अनभिनत त्रुटि,അജ്ഞാത പിശക്
अनभिनत आकल,നിഷ്പക്ഷമായ വിലയിരുത്തൽ
अलोपन,ഉന്മൂലനം
अलोपी स्पंद,അലോപ്പി പൾസ്
सेतु असंबद्ध,പാലം ബന്ധിപ്പിച്ചിട്ടില്ല
अदग्ध गैस,ആഗ്നേയ വാതകം
अन-उपपथित,അൺ-റൂട്ടഡ്
अनावेशित,ചാർജില്ലാത്തത്
अनावेशित कीलेट,ചാർജ് ചെയ്യാത്ത ചേലേറ്റ്
अविश्लेषित स्पेक्ट्रम,വിശകലനം ചെയ്യാത്ത സ്പെക്ട്രം
अपूर्ण कोष,അപൂർണ്ണമായ ഫണ്ട്
रंगहीन क्रिस्टल,നിറമില്ലാത്ത ക്രിസ്റ്റൽ
अप्रतिबंध स्थायित्व,അനിയന്ത്രിതമായ ഈട്
असहसंबद्ध तथ्य,പരസ്പര ബന്ധമില്ലാത്ത വസ്തുതകൾ
असहसंबदित यादृच्छिक चर,പരസ്പര ബന്ധമില്ലാത്ത റാൻഡം വേരിയബിൾ
वियुग्मन,സംയോജനം
वियुग्मन पद,സംയോജന പദം
अनावृत प्रदेश,തുറന്ന പ്രദേശം
अनवमंदित,ഇഷ്ടപ്പെടാത്ത
अनवमंदित तरंग,അണകെട്ടിയ തിരമാല
अल्प धमन,കുറഞ്ഞ രക്തസമ്മർദ്ദം
अवगुच्छन,രഹസ്യം
कार तल ऐन्टेना,കാർ ഫ്ലോർ ആന്റിന
अवयुग्मन,സംയോജനം
अवधारा रिले,കൺസെപ്റ്റ് റിലേ
अवआकलन,കുറച്ചുകാണിക്കൽ
अधः प्रसरित नाज़ल,സബ് സ്പ്രെഡ് നാസൽ
अवप्रसार,വ്യാപനം
अवमॉडुलन,സബ്മോഡുലേഷൻ
अवक्रमण,തരംതാഴ്ത്തൽ
निमज्जित ऐन्टेना,മുങ്ങിയ ആന്റിന
न्यून अवमंदित,താഴ്ന്ന ഈർപ്പം
न्यून अवमंदन,കുറഞ്ഞ നനവ്
अंतर्जलीय ध्वानिकी,അണ്ടർവാട്ടർ അക്കോസ്റ്റിക്സ്
अंतर्जलीय ध्वनिप्रक्षेपक,അണ്ടർവാട്ടർ സൗണ്ട് പ്രൊജക്ടർ
अवशीतलन,റഫ്രിജറന്റ്
"न्यूनसंशोधित, न्यून शोधित","under-refined, under-refined"
अधः प्रवाह,അടിയൊഴുക്ക്
फूमिगत मुख्यतार,ഫ്യൂമിഗേറ്റഡ് മെയിൻസ്
निम्न छिद्र,താഴ്ന്ന ദ്വാരം
अंतर्भौम प्रस्फोट,ഉൾനാടൻ പൊട്ടിത്തെറി
अंतर्जलीय ऐन्टेना,അണ്ടർവാട്ടർ ആന്റിന
अविचलित किरण,വ്യതിചലിച്ച കിരണങ്ങൾ
अविस्थापित रेखा,സ്ഥാനചലന രേഖ
अविकृत प्रगामी तरंग,വികലമായ പുരോഗമന തരംഗം
अविकृत तरंग,വികലമായ തരംഗം
अविक्षुब्ध मुक्त पृष्ठ,താൽപ്പര്യമില്ലാത്ത സൗജന്യ പേജ്
अविक्षुब्ध अवस्था,അസ്വസ്ഥമായ അവസ്ഥ
उन्डोग्राफ,എൻഡോഗ്രാഫ്
तरंगण,അലകൾ
तरंगी,തരംഗി
"तरंगित धारा, ऊर्मिल धारा","റിപ്പിൾ കറന്റ്, ചൂട് കറന്റ്"
तरंगी उच्चावचन,തരംഗ ഉച്ചാരണം
तरंगित गति,തരംഗ വേഗത
तरंगित गति,തരംഗ വേഗത
अभूसंपर्कित तार,ബന്ധിപ്പിക്കാത്ത വയർ
"अनुच्छादित, अनावरित","പൊതിഞ്ഞ, മൂടാത്ത"
अपूरित,പൂരിപ്പിക്കാത്ത
"अपूरित तल, रिक्त स्थानी तल","നിറയാത്ത തറ, ഒഴിഞ്ഞ തറ"
"अनगेराड, विषम","ദേഷ്യമില്ലാത്ത, വിചിത്രമായ"
"अनगेराड फलन, विषम फलन","ഉൻഗെറാഡ് ഫംഗ്ഷൻ, ഓഡ് ഫംഗ്ഷൻ"
भू-असंपर्कित,ഗ്രൗണ്ട് കോൺടാക്റ്റ്
"एकाक्ष, एकअक्षीय","ഏകപക്ഷീയമായ, ഏകപക്ഷീയമായ"
एकाक्ष क्रिस्टल,മോണോലിത്തിക്ക് ക്രിസ്റ്റൽ
एकाक्ष प्रतिबल,ഒറ്റ സമ്മർദ്ദം
एकाक्ष तनाव,ഒറ്റ ടെൻഷൻ
"एकदिशीय, एकदिशा, एकदिशिक","ഏകദിശ, ഏകദിശ, ഏകദിശ"
एकदिश ऐन्टेना,മോണോക്രോമാറ്റിക് ആന്റിന
एकदिशिक युग्मक,ഏകദിശയിലുള്ള ഗെയിമറ്റ്
एकदिशिक युग्म ऐन्टेना,ഏകദിശ ജോഡി ആന്റിന
एकदिशा क्रियाविधि,ഏകദിശ സംവിധാനം
एकदिश विकृति,ഏകപക്ഷീയമായ വക്രീകരണം
एकीकृत क्षेत्र सिद्धांत,സംയോജിത ഫീൽഡ് സിദ്ധാന്തം
एकीकृत मॉडल,സംയോജിത മോഡൽ
एकतंतु निलंबन,മോണോകുലാർ സസ്പെൻഷൻ
एकफोकसी,ഒറ്റ ഫോക്കസ്
एकसमान,ഒരേപോലെ
"एकसमान त्वरण, अचर त्वरण","ഏകീകൃത ത്വരണം, നിരന്തരമായ ത്വരണം"
एकसमान  वृत्तीय गति,ഏകീകൃത വൃത്താകൃതിയിലുള്ള ചലനം
एकसमान संपीडन,യൂണിഫോം കംപ്രഷൻ
एकसमान सांतत्य,ഏകീകൃത തുടർച്ച
सर्वत्रप्राय एकसमान अभिसरण,സാർവത്രിക ഒത്തുചേരൽ
एकसमान अवमुखता,ഏകീകൃത ഓറിയന്റേഷൻ
एकसमान घनत्व,ഏകീകൃത സാന്ദ്രത
एकसमान विसरक,യൂണിഫോം ഡിഫ്യൂസർ
एकसमान विस्फारण,ഏകീകൃത വികാസം
एकसमान वेग-बंटन,ഏകീകൃത വേഗത വിതരണം
एकसमान अपसरण,ഏകീകൃത വ്യതിചലനം
एकसमान वैद्युत क्षेत्र,ഏകീകൃത വൈദ്യുത മണ്ഡലം
एकसमान स्थिर वैद्युत क्षेत्र,യൂണിഫോം ഇലക്ട്രോസ്റ്റാറ്റിക് ഫീൽഡ്
एकसमान समसांतत्य,യൂണിഫോം പാരലലിസം
"सांगी क्षेत्र, एकसमान क्षेत्र","സാംഗി സോൺ, യൂണിഫോം ഏരിയ"
एकसमान बल-क्षेत्र,യൂണിഫോം ഫോഴ്സ് ഫീൽഡ്
एकसमान प्रवाह,ഒഴുക്ക് പോലും
एकसमान अतिध्वनिक प्रवाह,യൂണിഫോം സൂപ്പർസോണിക് പ്രവാഹം
एकसमान प्रदीप्ति,ഏകീകൃത പ്രകാശം
एकसमान तुल्यकारिता,ഏകീകൃത തുല്യത
एकसमान ज्योतिर्मयता,ഏകീകൃത പ്രകാശം
एकसमान चुंबकीय क्षेत्र,ഏകീകൃത കാന്തികക്ഷേത്രം
एकसमान स्थिर चुंबकीय क्षेत्र,ഏകീകൃത സ്റ്റാറ്റിക് കാന്തികക്ഷേത്രം
एकसमान मॉडल,യൂണിഫോം മോഡൽ
एकसमान गति,ഏകീകൃത ചലനം
एकसमान दोलन,യൂണിഫോം ആന്ദോളനം
एकसमान समतल तरंग,ഏകീകൃത വിമാന തരംഗം
एकसमान दाब,ഏകീകൃത സമ്മർദ്ദം
एकसमान त्रिज्य विस्थापन,ഏകീകൃത ആരം സ്ഥാനചലനം
एकसमान मंदन,യൂണിഫോം റിട്ടാർഡേഷൻ
एकसमान-मोटी छड़,ഏകീകൃത കട്ടിയുള്ള വടി
एकसमान अदिश दाब,ഏകീകൃത സ്കെയിലർ മർദ്ദം
एकसमान ढाल,യൂണിഫോം ഗ്രേഡിയന്റ്
एकसमान चाल,ഏകീകൃത നീക്കം
एकसमान तनाव,യൂണിഫോം ടെൻഷൻ
"एकसमान वेग, अचर वेग","ഏകീകൃത വേഗത, സ്ഥിരമായ വേഗത"
"एकसमानता, परिवेशक, परिवेश-परिवार","സാമ്യം, അന്തരീക്ഷം, ചുറ്റുപാടുകൾ-കുടുംബം"
एकसमान लाइन,യൂണിഫോം ലൈൻ
एक संधि ट्रांजिस्टर,ഒരു ജംഗ്ഷൻ ട്രാൻസിസ്റ്റർ
"एकपार्श्वी, एकपार्श्विक","ഏകപക്ഷീയമായ, ഏകപക്ഷീയമായ"
एकपार्श्वी संपीडन,ഏകപക്ഷീയമായ കംപ്രഷൻ
एकपार्श्विक ट्रांस्डयूसर,ഏകപക്ഷീയമായ ട്രാൻസ്ഡ്യൂസർ
एकांक माड्युलस संख्या,യൂണിറ്റ് മോഡുലസ് നമ്പർ
"समतलीय गति, एकतलीय गति","പ്ലാനർ മോഷൻ, പ്ലാനർ മോഷൻ"
समतलीय नोड,കോപ്ലനാർ നോഡ്
एकतलीय सदिश,ഏകതാനമായ വെക്റ്റർ
एकध्रुवी क्षेत्र प्रभाव ट्रांजिस्टर,യൂണിപോളാർ ഫീൽഡ് ഇഫക്റ്റ് ട്രാൻസിസ്റ്റർ
एकध्रुवी प्रेरण,യൂണിപോളാർ ഇൻഡക്ഷൻ
एकध्रुवी चुंबकीय प्रदेश,ഏകധ്രുവ കാന്തികക്ഷേത്രം
एकध्रुवी ट्रांजिस्टर (फील्डिस्ट़र),യൂണിപോളാർ ട്രാൻസിസ്റ്റർ (ഫീൽഡിസ്റ്റർ)
"एकध्रुवी ऐन्टेना, समदैशिक ऐन्टेना","ഏകധ്രുവ ആന്റിന, ഐസോട്രോപിക് ആന്റിന"
एक-धन,ഒറ്റ-പണം
एक-धन आयन,ഒരു പോസിറ്റീവ് അയോൺ
"स्वरैक्य, स्वरमेल","ശബ്ദം, സ്വരം"
"मात्रक, इकाई, एकक, यूनिट एकांक, एकल, ऐकिक","യൂണിറ്റ്, യൂണിറ്റ്, യൂണിറ്റ്, യൂണിറ്റ് യൂണിറ്റ്, സിംഗിൾ, യൂണിറ്റ്"
एकांक-क्षेत्र प्रतिबाधा,യൂണിറ്റ് ഏരിയ പ്രതിരോധം
एकांक-क्षेत्र प्रतिघात,യൂണിറ്റ്-ഫീൽഡ് പ്രതികരണം
एकांक-क्षेत्र प्रतिरोध,യൂണിറ്റ്-ഫീൽഡ് പ്രതിരോധം
आधारक,അടിസ്ഥാനം
"एकक सेल, एकक कोष्ठिका, मात्रक कोष्ठिका","യൂണിറ്റ് സെൽ, യൂണിറ്റ് സെൽ, യൂണിറ്റ് സെൽ"
क्षणिक अनुक्रिया,ക്ഷണികമായ പ്രതികരണം
एकांक लम्बाई,യൂണിറ്റ് നീളം
एकांक चुंबकीय ध्रुव,യൂണിറ്റ് കാന്തിക ധ്രുവം
एकांक आवर्धन,യൂണിറ്റ് മാഗ്നിഫിക്കേഷൻ
एकांक द्रव्यमान,യൂണിറ്റ് പിണ്ഡം
"एकांक मैट्रिक्स, तत्समकारी आव्यूह","യൂണിറ്റ് മാട്രിക്സ്, സമാന മാട്രിക്സ്"
रेडियो सक्रियता मात्रक,റേഡിയോ ആക്ടിവിറ്റി യൂണിറ്റ്
प्रशीतन का मात्रक,ശീതീകരണ യൂണിറ്റ്
एकक प्रचालन,യൂണിറ്റ് പ്രവർത്തനം
एकांक समतल,യൂണിറ്റ് വിമാനം
एकक शक्ति गुणांक,യൂണിറ്റ് പവർ കോഫിഫിഷ്യന്റ്
एकक दाब प्रवणता,യൂണിറ്റ് പ്രഷർ ഗ്രേഡിയന്റ്
एकांक प्रिज़्म,യൂണിറ്റ് പ്രിസം
मानक स्पंद,സാധാരണ പൾസ്
एकपदी वोल्टता,മോണോമോഡ് വോൾട്ടേജ്
एकांक प्रतिबल,യൂണിറ്റ് സമ്മർദ്ദം
मात्रक प्रणाली,യൂണിറ്റ് സിസ്റ്റം
एकांक बल नलिका,യൂണിറ്റ് ഫോഴ്സ് ട്യൂബ്
मात्रक सदिश,യൂണിറ്റ് വെക്റ്റർ
एकांक आयनन,യൂണിറ്റ് അയോണൈസേഷൻ
ऐकिक,സിംഗിൾ
ऐकिक अवस्था,ഒരൊറ്റ സംസ്ഥാനം
ऐकिक समूह,ഒറ്റ ഗ്രൂപ്പ്
ऐकिक संकारक,ഒറ്റ ഓപ്പറേറ്റർ
ऐकिक समष्टि,ഒറ്റ ജനസംഖ്യ
ऐकिक प्रचक्रण,ഒറ്റ സ്പിൻ
ऐकिक संरचना गुणक,ഏകീകൃത ഘടന ഘടകം
अद्वैत सिद्धांत,അദ്വൈത തത്വം
ऐकिक रूपांतरण,ഏകീകൃത പരിവർത്തനം
एकपदी सूचीकरण,മോണോലിത്തിക്ക് ലിസ്റ്റിംഗ്
एकीकरण,സംയോജനം
पूर्ण युग्मन,തികഞ്ഞ സംയോജനം
एकक शक्ति गुणक,യൂണിറ്റ് പവർ ഫാക്ടർ
एक फेरा अनुपात,ഒരു റൗണ്ട് അനുപാതം
एकसंयोजकता,മോണോവാലിഡേഷൻ
"एकसंयोजी, अयुग्म","മോണോവാലന്റ്, ജോടിയാക്കാത്തത്"
सर्व प्रवर्धन वक्र,എല്ലാ ആംപ്ലിഫിക്കേഷൻ വക്രവും
सार्वत्रिक नियतांक,സാർവത്രിക സ്ഥിരാങ്കം
सार्व संयुग्मन,പൊതുവായ സംയോജനം
सार्वात्रिक गुरूत्वाकर्षण,സാർവത്രിക ഗുരുത്വാകർഷണം
सार्वत्रिक सूचक,സാർവത്രിക സൂചകം
सर्वादिशी संधि,സാർവത്രിക ഉടമ്പടി
"उभयधारा मोटर, ए.सी.डी. सी. मोटर","ആംഫിധര മോട്ടോർ, എ.സി.ഡി c. മോട്ടോർ"
सार्वत्रिक निर्गम ट्रांसफ़ॉर्मर,സാർവത്രിക ഔട്ട്പുട്ട് ട്രാൻസ്ഫോർമർ
सार्व अनुनादी वक्र,സാധാരണ അനുരണന വക്രം
सार्वत्रिक भूकम्पलेखी,സാർവത്രിക ഭൂകമ്പ ശാസ്ത്രജ്ഞൻ
सार्वत्रिक शंट,സാർവത്രിക ഷണ്ട്
समष्टीय समुच्चय,ജനസംഖ്യ സെറ്റ്
सार्वत्रिक समय,സാർവത്രിക സമയം
सार्वत्रिक वेग बंटन,സാർവത്രിക വേഗത വിതരണം
सार्वत्रिक वेग परिच्छेदिका,സാർവത്രിക വേഗത വിഭാഗം
सार्वत्रिक तरंगदैर्घ्य प्रकार्य,സാർവത്രിക തരംഗദൈർഘ്യ പ്രവർത്തനം
"विश्व, समष्टि","ലോകം, ജനസംഖ്യ"
एककंपी परिपथ,മോണോക്രോമാറ്റിക് സർക്യൂട്ട്
अज्ञात,അജ്ഞാതം
अज्ञात राशि,അജ്ഞാത തുക
अज्ञात सिग्मा आयोजन,അജ്ഞാത സിഗ്മ ഇവന്റ്
"विजातीय, विपरीत","വിഭിന്നമായ, വിപരീതമായ"
भिन्न परमाणु,വ്യത്യസ്ത ആറ്റം
विपरीत बल,വിപരീത ശക്തി
भिन्न नाभिक,വ്യത്യസ്ത ന്യൂക്ലിയസ്
विपरीत समांतर बल,എതിർ സമാന്തര ബലം
विपरीत ध्रुव,എതിർ ധ്രുവം
विपरीत चिह्न,വിപരീത ചിഹ്നം
विजातीय पद,വൈവിധ്യമാർന്ന പദം
असीमित,അൺലിമിറ്റഡ്
"अभारित ऐन्टेना, अलोडित ऐन्टेना","ഇറക്കാത്ത ആന്റിന, ഇറക്കാത്ത ആന്റിന"
अलोडित प्रतिबाधा,ഇറക്കാത്ത പ്രതിരോധം
मानवहीन बैलून,ആളില്ലാ ബലൂൺ
अप्रसामान्यीकृत वितरण फलन,അസാധാരണമായ വിതരണ പ്രവർത്തനം
अप्रसामान्यीकृत तरंग फलन,അസാധാരണമായ തരംഗ പ്രവർത്തനം
"रिक्त कक्षा, अनधिष्ठित कक्षा","ഒഴിവുള്ള ക്ലാസ്, പ്രഖ്യാപിക്കാത്ത ക്ലാസ്"
अनध्यासित स्तर,ക്രമരഹിതമായ നില
समतलीय नोड,കോപ്ലനാർ നോഡ്
विकुलन,അപഭ്രംശം
"अयुग्मित, अयुग्म, अयुगलित","ജോടിയാക്കാത്ത, ജോടിയാക്കാത്ത, ജോടിയാക്കാത്ത"
"अयुगलित इलेक्ट्रॉन, अयुग्मित इलैक्ट्रान","ജോടിയാക്കാത്ത ഇലക്ട്രോൺ, ജോടിയാക്കാത്ത ഇലക്ട്രോൺ"
"अयुग्मित चक्रण, अयुग्मित स्पिन","ജോടിയാക്കാത്ത സ്പിൻ, ജോടിയാക്കാത്ത സ്പിൻ"
अक्षुब्ध स्तर,സ്ഥിരതയില്ലാത്ത നില
अक्षुब्ध गति,അനിയന്ത്രിതമായ വേഗത
अध्रुवित इलेक्ट्रोड,ധ്രുവീകരിക്കാത്ത ഇലക്ട്രോഡ്
अध्रुवित प्रकाश,ധ്രുവീകരിക്കാത്ത പ്രകാശം
अध्रुवित कण किरणपुंज,ധ്രുവീകരിക്കാത്ത കണികാ ബീം
असंसाधित उपात्त,പ്രോസസ്സ് ചെയ്യാത്ത ഗംഭീരം
असंसाधित फिल्म,പ്രോസസ്സ് ചെയ്യാത്ത ഫിലിം
अक्वान्टित अवस्था,ശാന്തമായ അവസ്ഥ
अक्वान्टित स्थानांतरणीय ऊर्जा,അളവില്ലാത്ത കൈമാറ്റം ചെയ്യാവുന്ന ഊർജ്ജം
अक्वान्टित,അളവില്ലാത്ത
अनियमित शक्ति प्रदायी,ക്രമരഹിതമായ വൈദ്യുതി വിതരണം
अवियोजनत शिखर,തടസ്സമില്ലാത്ത കൊടുമുടി
अप्रतिबंधित ज्वालन रॉकेट,അനിയന്ത്രിതമായ ഫയറിംഗ് റോക്കറ്റ്
अप्रतिबंधित प्रणोदक,അനിയന്ത്രിതമായ പ്രൊപ്പല്ലന്റ്
असंतृप्त आबंध,അപൂരിത ബോണ്ട്
असंतृप्त यौगिक,അപൂരിത സംയുക്തം
असंतृप्त घोल,അപൂരിത പരിഹാരം
असंतृप्ति,അപൂരിതത്വം
असंतृप्ति इलेक्ट्रॉन,അപൂരിത ഇലക്ട്രോണുകൾ
असीलित कोशिका,വ്യത്യാസമില്ലാത്ത കോശങ്ങൾ
असर्पणी क्षेत्र,ചുമക്കുന്ന പ്രദേശം
अविपाटित,അവിഭക്ത
अस्थायी,താൽക്കാലികം
"अस्थायी साम्य, अस्थायी संतुलन","താൽക്കാലിക സന്തുലിതാവസ്ഥ, താൽക്കാലിക സന്തുലിതാവസ്ഥ"
अस्थायी आइसोटोप,താൽക്കാലിക ഐസോടോപ്പ്
अस्थायी गति,ഫ്ലോട്ടിംഗ് വേഗത
अस्थायी बहुकंपित्र,ഫ്ലോട്ടിംഗ് മൾട്ടിവൈബ്രേറ്റർ
अस्थायी न्यूक्लियस,താൽക്കാലിക ന്യൂക്ലിയസ്
अस्थायी कण,ഫ്ലോട്ടിംഗ് കണങ്ങൾ
अपरिवर्ती प्रवाह,സ്ഥിരതയുള്ള ഒഴുക്ക്
असंग्रथित,അസംഘടിത
असंग्रथित मैग्नेट्रॉन,ക്രമരഹിതമായ മാഗ്നെട്രോൺ
असममित,അസമമായ
असममित बंकन,അസിമട്രിക് ബെൻഡിംഗ്
असममित विदलन,അസമമായ പിളർപ്പ്
"अनट्रैपन, विपंजरन","അൺട്രാപ്പ്, വിപഞ്ജരൻ"
असमस्वरित ऐन्टेना,untune ആന്റിന
असमस्वरित परिपथ,untune സർക്യൂട്ട്
असमस्वरित संवाधन तंत्र,untwisted പ്രോസസ്സിംഗ് സിസ്റ്റം
अनभिक्रियित,സജീവമാക്കിയിട്ടില്ല
सक्रिय काल,വരെ സജീവമാണ്
वेधन दिशा,ഡ്രില്ലിംഗ് ദിശ
ऊर्ध्वपाद,ശീർഷകം
शिखरोपरि विसरण,പീക്ക് ഡിഫ്യൂഷൻ
उपरिसीमा,ഉയർന്ന പരിധി
उपरि परिसीमा,ഓവർഹെഡ് പരിധി
उपरि नियंत्रण सीमा,ഓവർഹെഡ് നിയന്ത്രണ പരിധി
उच्च सन्नादी,ഉയർന്ന ഹാർമോണിക്
उच्च समाकल,ഉയർന്ന ഇന്റഗ്രൽ
उपरिस्तर,അടിവശം
उपरि सीमा,ഓവർഹെഡ് പരിധി
उपरि पार्श्व बैंड,ഓവർഹെഡ് ബാൻഡ്
ऊर्ध्व साम्योत्तरगसन,ലംബമായ സന്തുലിതാവസ്ഥ
उपरि तरंग,ഓവർഹെഡ് വേവ്
युप्सिलॉन कण,യൂപ്സിലോൺ കണിക
ऊर्ध्वप्रवाह,അപ്സ്ട്രീം
ऊर्ध्वप्रवाह पार्श्व,അപ്സ്ട്രീം സൈഡ്
उर्ध्वप्रवाह,അപ്സ്ട്രീം
अंतर्ग्रहण (उद्वाह),വിഴുങ്ങൽ
"उत्क्षेप, उत्प्लावन",ഉന്മേഷം
उपरिमुखी त्वरण,മുകളിലേക്ക് ത്വരണം
उपरिमुखी धारा,അപ്സ്ട്രീം
उपरिमुखी विस्थापन,മുകളിലേക്ക് സ്ഥാനചലനം
उपरिमुखी कर्षण,മുകളിലേക്കുള്ള ട്രാക്ഷൻ
उपरिमुखी गति,മുകളിലേക്കുള്ള ചലനം
"यूरेनाइड श्रेणी, यूरेनाइडमाला","യുറനൈഡ് പരമ്പര, യുറനോയിഡ് പരമ്പര"
यूरेनाइड,യുറനൈഡ്
यूरेनियम,യുറേനിയം
यूरेनियम प्रचय,യുറേനിയം ശേഖരം
यूरेनियम श्रेणी,യുറേനിയം ഗ്രേഡ്
यूरेका,യുറീക്ക
यूरीजोन प्रमेयिका,യൂറിസോൺ ലെമ്മ
उपयोज्य आवृत्ति,ഉപയോഗിക്കാവുന്ന ആവൃത്തി
"उपयोगिता, उपयोग","പ്രയോജനം, ഉപയോഗം"
"उपयोगिता क्रमादेश, उपयोगिता नेमका","യൂട്ടിലിറ്റി പ്രോഗ്രാം, യൂട്ടിലിറ്റി ദിനചര്യ"
पराबैंगनी,അൾട്രാവയലറ്റ്
यूविकान,യുവികൻ
पराबैंगनी काच,അൾട്രാവയലറ്റ് ഗ്ലാസ്
V अथवा W विन्यास,V അല്ലെങ്കിൽ W കോൺഫിഗറേഷൻ
V- ऐन्टेना,വി-ആന്റിന
किरण पुंज,ബീം ബീം
किरण पुंज रेडार,ബീം ബീം റഡാർ
V-घटना (उड्डयनी क्षय),വി-പ്രതിഭാസം (ഏവിയോണിക്സ് ക്ഷയം)
V कण,വി കണിക
V-T फ्यूज,VT ഫ്യൂസ്
वेग-काल आरेख,വേഗത-സമയ ഡയഗ്രം
अत्युच्च आवृत्ति दोलन,ഉയർന്ന ഫ്രീക്വൻസി ആന്ദോളനം
वोल्ट ऐम्पियर (मात्रक),വോൾട്ട് ആമ്പിയർ (യൂണിറ്റ്)
रिक्तिका,വാക്യൂൾ
रिक्तिका गुच्छ,വാക്യൂൾ ക്ലസ്റ്റർ
रिक्तिका संघनन,വാക്യൂൾ കോംപാക്ഷൻ
रिक्तिका विसर्पण,വാക്യൂൾ ഡൈലേഷൻ
रिक्तिका विसरण,വാക്യൂൾ ഡിഫ്യൂഷൻ
रिक्तिका प्रवास,വാക്യൂൾ മൈഗ്രേഷൻ
रिक्तिका युगल,ശൂന്യമായ ജോഡി
रिक्तिका सिद्धांत,ഒഴിവ് സിദ്ധാന്തം
रिक्तिका विसरण,വാക്യൂൾ ഡിഫ്യൂഷൻ
निर्वात सन्निकटन,വാക്വം ഏകദേശം
निर्वात,വാക്വം
निर्वात संधि,വാക്വം ജംഗ്ഷൻ
निर्वात,വാക്വം
निर्वात बोतल,വാക്വം ബോട്ടിൽ
निर्वात ब्रेक,വാക്വം ബ്രേക്ക്
निर्वात ऊष्मामापी,വാക്വം തെർമോമീറ്റർ
निर्वात संधारित्र,വാക്വം കപ്പാസിറ്റർ
निर्वात डायोड,വാക്വം ഡയോഡ്
निर्वात वाष्पन,വാക്വം ബാഷ്പീകരണം
निर्वात क्षेत्र,വാക്വം ഫീൽഡ്
"निर्वात निस्यंदक, निर्वात फिल्टर","വാക്വം ഫിൽട്ടർ, വാക്വം ഫിൽട്ടർ"
निर्वात गेज,വാക്വം ഗേജ്
निर्वात जैकेट,വാക്വം ജാക്കറ്റ്
निर्वात लैम्प,വാക്വം ലാമ്പ്
निर्वात बंधक युक्ति,വാക്വം മോർട്ട്ഗേജ് ഉപകരണം
निर्वात फ़ोटो सेल,വാക്വം ഫോട്ടോ സെൽ
निर्वात ध्रुवण,വാക്വം ധ്രുവീകരണം
निर्वात पम्प,വാക്വം പമ്പ്
निर्वात प्रदेश,വാക്വം മേഖല
निर्वात सील,വാക്വം സീൽ
निर्वात स्फुल्लिंग विधि,വാക്വം വീക്കം രീതി
निर्वात स्पेक्ट्रमलेखी,വാക്വം സ്പെക്ട്രോഗ്രാഫർ
निर्वात तंत्र,വാക്വം സിസ്റ്റം
निर्वात तकनीक,വാക്വം ടെക്നോളജി
निर्वात ताप-वैद्युत युग्म,വാക്വം തെർമോ ഇലക്ട്രിക് ജോടി
निर्वात-रूद्ध,വാക്വം സീൽ ചെയ്തു
निर्वात संस्कार,വാക്വം റൈറ്റ്
"निर्वात नली, निर्वात नलिका","വാക്വം ഹോസ്, വാക്വം ഹോസ്"
निर्वात नली विद्युतमापी,വാക്വം ട്യൂബ് ഇലക്ട്രോമീറ്റർ
निर्वात नली वोल्टमापी,വാക്വം ഹോസ് വോൾട്ട്മീറ്റർ
निर्वात वाल्व,വാക്വം വാൽവ്
संयोजकता,കണക്റ്റിവിറ്റി
संयोजकता बैंड,വാലൻസ് ബാൻഡ്
संयोजकता इलेक्ट्रॉन,വാലൻസ് ഇലക്ട്രോണുകൾ
संयोजकता बल,ബന്ധിപ്പിക്കുന്ന ശക്തി
संयोजकता बल क्षेत्र,വാലൻസ് ഫോഴ്സ് ഫീൽഡ്
संयोजकता संख्या,കണക്റ്റിവിറ്റി നമ്പർ
"संयोजकता संकलन, वैलेन्सी संकलन","വാലൻസി കംപൈലേഷൻ, വാലൻസി കംപൈലേഷൻ"
संयोजकता आबंध कक्षक,വാലൻസി ബോണ്ട് പരിക്രമണം
संयोजकता,കണക്റ്റിവിറ്റി
संयोजकता कोण,വാലൻസ് കോൺ
संयोजी इलेक्ट्रॉन,വാലൻസ് ഇലക്ട്രോൺ
संयोजकता गुणक,വാലൻസി ഘടകം
संयोजकता मात्रक,വാലൻസി യൂണിറ്റ്
"मान्य, वैध","സാധുവായ, സാധുവായ"
मान्य संप्रतीक,സാധുവായ സ്വഭാവം
मान्यकरण,സാധൂകരണം
"वैधता, मान्यता","നിയമസാധുത, അംഗീകാരം"
मान्यता गुणांक,തിരിച്ചറിയൽ ഗുണകം
परीक्षण-मान्यता,പരിശോധന മൂല്യനിർണ്ണയം
मान्यता जाँच,മൂല്യനിർണ്ണയ പരിശോധന
मूल्यांकन,മൂല്യനിർണ്ണയം
"मूल्य, मान",വില മൂല്യം
"कपाट, वाल्व, पाट, फलांशक","വാൽവ്, വാൽവ്, വാൽവ്, വാൽവ്"
वाल्व क्रिया,വാൽവ് പ്രവർത്തനം
वाल्व अभिलक्षण,വാൽവ് സവിശേഷതകൾ
वाल्व प्रभाव,വാൽവ് പ്രഭാവം
