English,Marathi
network virtual terminal,नेटवर्क विशिष्ट टर्मिनल
neutral relay,तटस्थ रिले
neutral transmission,तटस्थ प्रसारण
new line character,नवीन ओळ वर्ण
new sync,"1.नियो सिंक, 2. नवीन समक्रमण"
NFS/network file,"1.NFS, 2.नेटवर्क फाइल"
Nibble,"1.क्वार्टरबिट, 2.क्वार्टरबिट, 3.निबेल"
nine's complement,नवीन पूरक
Node,नोड
Noise,आवाज
noise mode,आवाज मोड
noiseless coding,मूक एन्कोडिंग
non determinism,अनियमितता
non distributive,वितरक
non empty set,रिकामा संच
non prime,विभाज्य
Non-interactive,गैर-परस्परसंवादी
non-terminal system,"1.अनंत प्रणाली, 2.टर्मिनलेस प्रणाली"
non-volatile memory,"1. नॉन-अस्थिर स्मृती, 2. नॉन-अस्थिर स्मृती"
non-volatile ram,अस्थिर रॅम
non-weighted code,"1.अनलोड केलेला कोड, 2.अनलोड केलेला कोड"
NOP instruction,NOP (नॉन-फंक्शनल) सूचना
NOR,नॉर
NOR gate,"1.ना गेट, 2.ना गेट"
Normal,"1.सामान्य, 2.साधा"
Normalization,सामान्यीकरण
Normalizer,सामान्यीकरण करणारा
NOR-operation,knorr ऑपरेशन
NOT,नाही
NOT circuit,सर्किट नाही
NOT equivalence gate,समतुल्य गेट नाही
NOT operation,"1. ऑपरेशन नाही, 2. पूरक ऑपरेशन"
Not-AND,अंत नाही
NOT-AND operation,अंत नाही ऑपरेशन
NOT-OR,नाही-किंवा
NOT-OR operation,नाही-किंवा ऑपरेशन
NP completeness,n p पूर्णता
NULL pointer,रिक्तता सूचक
number theory,संख्या सिद्धांत
nyquist criteria,nyquist निकष
Object,"1. ऑब्जेक्ट, 2. उद्देश, 3. ध्येय"
object oriented,ध्येयाभिमुख
octal code,"1.ऑक्टल कोड, 2.ऑक्टल कोड"
octal number,ऑक्टल संख्या
Octet,ऑक्टेट
Octree,ऑक्ट्री
odd parity,विषम समता
office automation,ऑफिस ऑटोमेशन
office software,ऑफिस सॉफ्टवेअर
Off-line,"1.ऑफ-लाइन, 2.ऑफ-लाइन"
off-line processing,"1. ऑफलाइन प्रक्रिया, 2. ऑफलाइन प्रक्रिया"
Off-set,"1.ऑफसेट, 2.एंड-लंबवत"
omega notation,ओमेगा नोटेशन
on-line communication,ऑनलाइन संप्रेषण
on-line processing,"1.ऑन-लाइन प्रक्रिया, 2. एकाच वेळी प्रक्रिया"
OP register,ऑपरेशन रजिस्टर
open addressing,मुक्त प्रवेश
open system interconnection,उघड सिस्टम इंटरकनेक्शन
open wire,"1. नग्न तार, 2. उघडी तार"
Operand,ऑपरेंड
operating system,रसद
Operation,"1.ऑपरेशन्स, 2.ऑपरेशन्स"
Operator,"1. ऑपरेटर, 2. ऑपरेटर, 3. ऑपरेटर"
optical character recognition,ऑप्टीकल कॅरेक्टर रेकग्निशन
optical fibre,"1. ऑप्टिकल फायबर, 2. ऑप्टिकल फायबर"
optical font,ऑप्टिकल फॉन्ट
optical mark recognition (OMR),ऑप्टिकल मार्क रेकग्निशन (OMR)
optical memory,"1. ऑप्टिकल मेमरी, 2. ऑप्टिकल मेमरी"
optical reader,ऑप्टिकल वाचक
optical scanning,"1. ऑप्टिकल स्कॅनिंग, 2. ऑप्टिकल स्कॅनिंग"
Optimal,"1.पर्यायी, 2.पर्यायी"
Optimization,सर्वोत्तमीकरण
opto coupler,ऑप्टिकल युग्मक
Optoelectronics,ऑप्टोइलेक्ट्रॉनिक्स
Optoisolator,"1. ऑप्टिकल आयसोलेटर, 2. ऑप्टिकल आयसोलेटर"
OR,किंवा
OR gate,किंवा दरवाजा
OR operation,किंवा ऑपरेशन
order by,क्रमाक्रमाने
order of precedence,प्राधान्य क्रम
ordered pair,ऑर्डर केलेली जोडी
ordered set,ऑर्डर केलेला सेट
ordered tree,वर्गीकरण केलेले झाड
output data,आउटपुट डेटा
output device,आउटपुट डिव्हाइस
output file,आउटपुट फाइल
output module,"1.आउटपुट मॉड्यूल, 2.आउटपुट मॉड्यूल"
output statement,निर्गमन विधान
output stream,आउटपुट प्रवाह
output unit,आउटपुट युनिट
over flow,ओव्हरफ्लो
over lay,आच्छादन
over load,ओव्हरलोड
over printing,ओव्हरप्रिंट
over run,अधिलिखित
over run error,ओव्हरराइड त्रुटी
overhead bit,"1. ओव्हरहेड बिट, 2. अप्पर बिट"
Overlap,ओव्हरलॅप
overlay program,आच्छादन कार्यक्रम
override interrupt,ओव्हरराइड व्यत्यय
Overwrite,अधिलेखन
own coding,खाजगी एन्कोडिंग
Pack,पॅकेजेस
Package,"1. पॅकेजेस, 2. पॅकेजेस"
Packet,पॅकेट
packet switching,पॅकेट स्विचिंग
packing factor,पॅकेज क्रमांक
Padding,पाडण
Page,पान
page addressing,पृष्ठ पत्ता
page break,उलट
page footing,"1.पेजफूटिंग, 2.पेजफूटिंग"
page in,पृष्ठ लॉगिन
page out,पृष्ठ आउटपुट
page reader,पृष्ठ वाचक
page swap,पृष्ठ स्वॅपिंग
paged memory,"1. पेज्ड मेमरी, 2. पेज्ड"
Paging,"1. स्मृती पृष्ठांकन, 2. पृष्ठांकन"
palm top,पामटॉप
paper sensor,पेपर सेन्सर
parallel algoritham,"1. समांतर अल्गोरिदम, 2. समांतर अल्गोरिदम"
parallel computer,समांतर संगणक
parallel interface,समांतर इंटरफेस
parallel port,समांतर ग्रुमिंग
parallel processing,समांतर प्रक्रिया
parallel programming,समांतर प्रोग्रामिंग
Parameter,पॅरामीटर
Parent,"1. मूळ, 2. पालक"
Parity,समता
parse tree,विच्छेदन झाड
Parser,पोस्ट दुभाषी
Parsing,ब्रेक नंतर
Partition,विभागणी
Partitioning,विभागणी
Password,"1.पासवर्ड, 2.पासवर्ड"
Path,मार्ग
pattern recognition,मॉडेल ओळख
PC-disk operating system (PCDOS),पीसी डिस्क ऑपरेटिंग सिस्टम (PCDOS)
Peer,मित्र गट
pen plotter,पॅन प्लॉटर
Pentium,पेंटियम
Periodic,"1. नियतकालिक, 2. आवर्ती"
Peripherals,"1.पेरिफेर, 2.पेरिफेरल्स"
Peri,मोती
permanent virtual circuit,कायम व्हर्च्युअल सर्किट
Persistant,सतत
personel computer (PC),वैयक्तिक संगणक (पीसी)
personnel digital assistant (PDA),पर्सनल डिजिटल असिस्टंट (PDA)
Phantom,"प्रेत, आभासी"
Phase,"1. टप्पा, 2. टप्पा, टप्पा"
Phoneme,आवाज
phonetic system,ध्वनिक प्रणाली
photo diode,फोटो डायोड
Physical,"1.शारीरिक, 2.बाह्य"
physical interface,भौतिक इंटरफेस
Pico,पेको
pie chart,पाई चार्ट
pie graph,"1.पाई आलेख, 2.पाई आलेख"
Pitch,मध्यांतर
Pixel,पिक्सेल
plain ascii (ASCII),साधे ascii
plain text,सामान्य मजकूर
Planning,योजना
Platform,"व्यासपीठ, व्यासपीठ"
Plotter,कथानक
plotting head,मसुदा डोके
Plugboard,प्लगबोर्ड
Point,बोली
point to point protocol (PPP),साइट टू साइट प्रोटोकॉल (पीपीपी)
Pointer,सूचक
Polarization,ध्रुवीकरण
Polling,क्रमपरिवर्तन
polygon clipping,बहुभुज कातरणे
Polymorphism,बहुरूपता
Polynomial,बहुपदी
POP (post office protocol),पीओपी (पोस्ट ऑफिस प्रोटोकॉल)
Pop-up menu,"1.sin-up मेनू, 2.appear menu"
Portability,पोर्टेबिलिटी
Portrait,सचित्र
post order,सलग
post script,"1. बॅक स्क्रिप्ट, 2. बॅक स्क्रिप्ट"
postamble bit,परत थोडा
Postfix,संलग्न
power down,बंद
Power-off,नॉन-इलेक्ट्रिक
Power-on,विद्युत
Power-up,पॉवर रिसीव्हर
preamble bit,प्री स्पीड बिट
precedance graph,अग्रक्रम आलेख
Predicate,अंदाज
preemptive scheduling,प्री-एम्प्टिव्ह शेड्यूलिंग
Pre-fix,उपसर्ग
Preprocessing,पूर्व प्रक्रिया
Process,प्रक्रिया
process switch,प्रक्रिया स्विच
Processing,प्रक्रिया
Processor,प्रोसेसर
Production,उत्पादन
Program,"1.कार्यक्रम, 2.कार्यक्रम"
program compilation,कार्यक्रम व्याख्या
Program cash,कार्यक्रम ब्रेक
program debugging,कार्यक्रम निराकरण
program design,कार्यक्रम डिझाइन
program evaluation & review technique (PERT),"कार्यक्रम मूल्यमापन पुनरावलोकन तंत्र (पीईआरटी, पीईआरटी)"
program halt,कार्यक्रम विराम
program library,"1.प्रोग्राम लायब्ररी, 2.कार्यक्रम संग्रह"
program run,कार्यक्रम चालवा
Programmer,"1. प्रोग्रामर, 2. प्रोग्रामर"
Prolog,प्रोलॉग
PROM,p-rom
Propagation,"१.प्रसार, २.प्रवर्धन"
Proposition,साध्य करण्यायोग्य
protected key,संरक्षित की
Protection,संरक्षण
Protocol,प्रोटोकॉल
protocol translation,"1. प्रोटोकॉल ट्रान्सफर, 2. प्रोटोकॉल ट्रान्सलेशन, 3. प्रोटोकॉल इंटरप्रिटेशन"
pseudo code,छद्म कोड
public data network,"1.सार्वजनिक डेटा, 2.सार्वजनिक डेटा नेटवर्क"
public domain,"1.सार्वजनिक डोमेन, 2.सार्वजनिक डोमेन"
public key encripting,सार्वजनिक की एनक्रिप्शन
Pulse,नाडी
pulse code modulation,पल्स कोड मॉड्युलेशन
pulse digital modulation (PDM),पल्स डिजिटल मॉड्युलेशन (PDM)
pulse train,स्पंदावली
Punctuation,विरामचिन्ह
Push,"दबाव, भरा"
push down automata,ऑटोमेटा डाउनलोड करा
pushup list,अनुलंब यादी
quad density,चतुर्भुज
Qualification,"१.पात्रता, २.पात्रता"
Quantifier,क्वांटिफायर
Quantize,परिमाण करण्यासाठी
Quantizer,भागफल
Quantum,क्वांटम
quantum clock,क्वांटम घड्याळ
quantum computing,"1.क्वांटम कपुटन, 2.क्वांटम कंप्युटेशन"
querry by example,उदाहरण क्वेरी
Query,"1. चौकशी, 2. चौकशी"
query language,क्वेरी भाषा
query processing,क्वेरी प्रक्रिया
Queue,रांग
queue management,पंक्ती व्यवस्थापन
queue register,पंक्ती रजिस्टर
queuing network,"1. रो नेटवर्क, 2. रो नेटवर्क"
queuining theory,पंक्ती सिद्धांत
quick acess memory,जलद प्रवेश मेमरी
Quotient,भागफलक
radio frequency interference (RFI),रेडिओ फ्रिक्वेन्सी इंटरफेरन्स (RFI)
Radix,मूलांक
random access computer equipment (RACE),यादृच्छिक प्रवेश संगणक उपकरणे (RACE)
random access memory (RAM),यादृच्छिक प्रवेश मेमरी (RAM)
random scan,यादृच्छिक स्कॅनिंग
Raster,"1.रास्टर, 2.रास्टर"
raster scan,रास्टर स्कॅनिंग
re engineering,पुनर्अभियांत्रिकी
re enlargement,पुनरुज्जीवन
Reachability,"1. प्रवेशयोग्यता, 2. प्रवेशयोग्यता"
Read,वाचन
read head,वाचन डोके
read only,"1. फक्त वाचा, 2. फक्त वाचा"
read only memory,"1. रीड ओन्ली मेमरी, 2. रीड ओन्ली मेमरी"
read write head,वाचन लेखन प्रमुख
read/write cycle,"1. वाचन चक्र, 2. लेखन चक्र"
read/write head,"1. वाचन चक्र, 2. लेखन प्रमुख"
read/write,"1. वाचन स्मृती, 2. लेखन स्मृती"
Reader,वाचक
reading,"वाचन, वाचन"
read-out,"1.वाचा, 2.वाचनानंतर"
real,वास्तविक वेळ
real time processing,"1. द्रुत प्रतिसाद प्रक्रिया, 2. त्वरित प्रतिसाद प्रक्रिया"
Receiver,प्राप्तकर्ता
recognition logic,ओळख तर्क
Recompile,पुनर्प्रोग्रामिंग हस्तांतरण
Record,विक्रम
recording head,"1. रेकॉर्डिंग हेड, 2. रेकॉर्डिंग हेड"
recoverable error,सुधारण्यायोग्य त्रुटी
Recovery,पूर्तता
recursim theorem,पुनरावृत्ती प्रमेय
Recursion,पुनर्वापर
recursive function,पुनरावृत्ती कार्य
reduced instruction set computer (RISC),मिनिएचराइज्ड इंस्ट्रक्शन सेट कॉम्प्युटर (RISC)
Redundancy,अतिरेक
redundant array of independent disks (RAID),"1.स्वतंत्र डिस्क, 2.डिस्कची अतिरिक्त अॅरे (लाल)"
Re-entrant,पुन्हा प्रवेश
re-entrant code,री-एंट्री कोड
Reference,संदर्भ
referential integrity,संदर्भात्मक अखंडता
Reflectivity,प्रतिबिंब
Reflextion,प्रतिबिंब
Refraction,अपवर्तन
Refresh,रीफ्रेशर
Regeneration,पुनर्जन्म
Register,नोंदणी करा
regular grammar,नियमित व्याकरण
Relation,संबंध
relational database,रिलेशनल डेटाबेस
relational database management system (RDBMS),रिलेशनल डेटाबेस मॅनेजमेंट सिस्टम (RDBMS)
relational model,रिलेशनल मॉडेल
Relative,"1. नातेवाईक, 2. नातेवाईक"
relative addressing,सापेक्ष पत्ता
Relay,"1. रिले, 2. ट्रान्समिशन"
reliability modeling,विश्वसनीयता मॉडेल
Reliable,विश्वसनीय
relocatable code,"1. पुनर्स्थित करण्यायोग्य कोड, 2. पुनर्स्थित करण्यायोग्य डेटा"
Remote,दूर
remote host,रिमोट फीडर
remote job entry,रिमोट वर्क एंट्री
remote log-in,"1.रिमोट सत्र प्रारंभ, 2.रिमोट लॉगिन"
remote procedure call (RPC),रिमोट प्रोसिजर इनव्होकेशन (RPC)
remote sensing,रिमोट सेन्सिंग
Rename,नाव बदलणे
Rendering,"1.प्रतिपादन, 2.समर्पण"
Repeater,रिपीटर
Reply,उत्तर द्या
Request,"1. विनंती, 2. विनंती"
request for comments (RFC),टिप्पणी विनंती (RFC)
request/reply protocol,"1.Request Protocol, 2.Response Protocol"
rerun program,पुनरावृत्ती कार्यक्रम
Research,संशोधन
reset cycle,चक्र पुनर्संचयित करा
Resident,स्मारककार
Resolution,भिन्नता
Resources,संसाधने
responsee time,प्रतिसाद वेळ
Restart,"1.रीस्टार्ट करा, 2.रीस्टार्ट करा"
Restore,जीर्णोद्धार
Retrace,पुन्हा शोधणे
Retransmission,"1. री-डिस्पॅच, 2. री-कम्युनिकेशन"
Retrieve,पुनर्प्राप्ती
Retry,पुन्हा प्रयत्न करा
Return,"1.रिग्रेशन, 2.रिटर्न"
return code,रीग्रेशन कोड
return key,प्रतिगमन की
reusable code,पुन्हा वापरण्यायोग्य कोड
Rewritable,पुन्हा लिहिण्यायोग्य
RGB monitor,आरजीबी मॉनिटर
Ribbon,रिबन
right issue,अधिकृत समस्या
Robot,"1.रोबोट, 2.मेकॅनिक, 3.मेकॅनिझम"
Robotics,"1.यांत्रिकी विज्ञान, 2.यांत्रिकी मानववंशशास्त्र"
Robust,"मजबूत, मजबूत"
Role,भूमिका
roll back,पुन्हा रोलिंग
roll in,गुंतवणे
roll out,बहिर्वाह
ROM,"1. रीड ओन्ली मेमरी, 2. रीड ओन्ली मेमरी (ROM)"
Root,मूळ
root directory,मूळ निर्देशिका
round of error,अंदाजे त्रुटी
Router,"1.राउटर, 2.राउटर"
Routing,"मार्गक्रमण, मार्गक्रमण"
RS232C interface,RS232C इंटरफेस
RSA encryption,RSA एन्क्रिप्शन
RTC,rtc
run length encoding,कार्यरत तपशील कोडिंग
run time,कार्यकाळ
run time error,रनटाइम त्रुटी
Sample,"1. नमुना, 2. नमुना"
Sampling,नमुना
Satellite,"1.उपग्रह, 2.उपग्रह"
Saturating,संपृक्तता
Save,जतन करा
Scalability,"1. स्केलेबिलिटी, 2. स्केलेबिलिटी"
Scalar,स्केलर
Scanning,स्कॅनिंग
Scenario,लँडस्केप
Scheduler,शेड्युलर
screen image projector,स्क्रीन रिफ्लेक्शन प्रोजेक्टर
Script,स्क्रिप्ट
scripting language,स्क्रिप्टिंग भाषा
Scrolling,"1.कॉइल, 2.स्क्रोल"
SDLC (sychronous data link control),सिंक्रोनस डेटा लिंक कंट्रोल (SDLC)
Search,"1.शोध, 2.शोध"
search engine,शोध इंजिन
search tree,झाड शोधा
Searching,"1.एक्सप्लोर करा, 2.शोधा"
Secondary,दुय्यम
Sector,"1.सेक्टर, 2.सेक्टर"
security policy,सुरक्षा धोरण
seek time,शोध संज्ञा
Segment,"1.विभाग, 2.विभाग"
Segmentation,"1. विखंडन, 2. विखंडन"
selection sort,निवड क्रमवारी
self contained,"1.स्वयंपूर्ण, 2.स्वयंपूर्ण"
Semantics,"1.अर्थशास्त्र, 2.अर्थशास्त्र"
Semaphore,सेमाफोर
Semiconductor,सेमीकंडक्टर
semontic web,कल्पनारम्य वेब
sequential access method,अनुक्रमिक प्रवेश पद्धत
Serial,सलग
Serializer,मालिका
Server,"1.सर्व्हर, 2.सर्व्हर"
server crash,सर्व्हर क्रॅश
server license,सर्व्हर परवाना
servo multiplier,सर्वो गुणक
Set,संच
set point,निर्दिष्ट बिंदू
set up,व्यवस्थापन
Shade,सावली
Shading,सिनेमॅटोग्राफी
Shadow,भूत
share file,फाइल शेअर करा
shared access,सामायिक प्रवेश
Sharing,शेअरिंग
Shell,"1. कंस, 2. चिलखत, 3. शेल, 4. शेल"
shift character,विस्थापन चिन्ह
short circuit,लहान मार्ग
short instruction,लहान सूचना
Sibling,भावंड
side effect,"1. साइड इफेक्ट, 2. काउंटर इफेक्ट"
sign bit,साइन बिट
Signal,सिग्नल
signal processing,सिग्नल प्रक्रिया
Signalling,नोटेशन
signal-to-noise ratio,"1.सिग्नल-ध्वनी गुणोत्तर, 2.सिग्नल-ध्वनी गुणोत्तर"
Signature,"1.स्वाक्षरी, 2. स्वाक्षरी"
signature testing,मार्कर चाचणी
significant digit,लक्षणीय गुण
silicon chip,सिलिकॉन चिप
Simple Mail Transfer Protocol (SMTP),सिंपल मेल ट्रान्सफर प्रोटोकॉल (SMTP)
Simplex,अविवाहित
simplex node,"1. एक सिग्नलिंग नोड, 2. सिम्प्लेक्स नोड"
Simulation,सिम्युलेशन
Simulator,अनुकरण करणारा
Simultaneous,"1.एकाच वेळी, 2.समकालिक"
simultaneous processing,एकाच वेळी प्रक्रिया
Singleton,सोलो
site licence,"1.साइट परवाना, 2.साइट परवाना"
Size,"1.आकार, 2.आकार"
Sizing,मोजमाप
Sketching,"1. चित्रण, 2. चित्रण"
Skip,प्लुटी
Skipping,"1.प्लुती, 2.प्लुतीकरण"
Slash,"1.स्लॅश, 2.कट"
slave computer,संगणकाखाली
sliding window protocol,साप विंडो प्रोटोकॉल
Slip,"1. वगळणे, 2. शरणागती"
Slot,स्लॉट
small computer system interface (SCSI),SCSI (SCSI)
smart card,स्मार्ट कार्ड
snail mail,गोगलगाय मेल
Snapshot,स्नॅपशॉट
soft computing,"1.सॉफ्ट कम्प्युटिंग, 2.सॉफ्ट कम्प्युटिंग"
soft copy,सॉफ्ट कॉपी
soft font,सोपे फॉन्ट
Software,सॉफ्टवेअर
software engineering,सॉंफ्टवेअर अभियांत्रिकी
software license,सॉफ्टवेअर परवाना
software piracy,सॉफ्टवेअर चाचेगिरी
Spectrum,स्पेक्ट्रम
Spiral,"1.स्क्रू, 2.सर्पिल"
spread sheet,"1.तपशील पत्रक, 2.स्प्रेडशीट"
Standard,मानक
standard generalized markup language (SGML),मानक सामान्यीकृत मार्कअप भाषा (SGML)
Standardization,मानकीकरण
standby time,वेळ वाट
star LAN,तारक लॅन
star topology,तारा स्थिती
start bit,थोडा प्रारंभ करत आहे
Starvation,"1. अभाव, 2. टंचाई, 3. टंचाई संकट"
static memory',"1.स्टॅटिक मेमरी, 2.स्टॅटिक मेमरी"
status channel,स्थिती चॅनेल
step size,"1.चरण आकार, 2.चरण परिमाणे"
stop and wait protocol,विराम द्या आणि प्रोटोकॉल प्रतीक्षा करा
stop code,ब्रेक कोड
stop key,विराम की
Storability,साठवणक्षमता
stored program,संग्रहित कार्यक्रम
string data,मालिका डेटा
structured coding,"1.स्ट्रक्चर्ड एन्कोडिंग, 2.स्ट्रक्चर्ड कोडिंग"
structured query language (SQL),स्ट्रक्चर्ड क्वेरी लँग्वेज (SQL)
style sheet,"1. ब्रोशर पेपर, 2. शैली पत्र"
Sub-directory,उप-निर्देशिका
Subnet,"1.सबनेट, 2.सबनेट"
Subtree,उपवृक्ष
Summarization,"1.सारांश, 2.सारांश"
super computer,"1. सुपर कॉम्प्युटर, 2. सुपर कॉम्प्युटर"
super computing,"1.Super Computation, 2.Super Computation"
super key,की की
super user,शीर्ष वापरकर्ता
supervised learning,पर्यवेक्षी शिक्षण
support chip,सहाय्यक चिप
Surf,निव्वळ भिन्नता
Surfing,"1.निव्वळ भिन्नता, 2.विभाग, 3.सरफान"
Swap,स्वॅप
swap in,अंतर्गामी
swap out,बहिर्वाह
Swapping,स्वॅपिंग
switched network,"1.स्विच केलेले नेटवर्क, 2. स्विच केलेले नेटवर्क"
Switching,स्विचिंग
switching theory,स्विचिंग तत्त्व
symbolic programming,प्रतीकात्मक प्रोग्रामिंग
Synchronization,सिंक्रोनाइझेशन
Synchronizer,सिंक्रोनायझर
Synchronous,समकालिक
synchronous digital hierarchy (SDH),सिंक्रोनस न्यूमेरिक पदानुक्रम (SDH)
syntax analysis,वाक्य विश्लेषण
system analysis,प्रणाली विश्लेषण
system engineering,प्रणाली अभियांत्रिकी
system hacker,"1. सिस्टम ब्रेकर, 2. सिस्टम हॅकर"
system integrator,सिस्टम इंटिग्रेटर
system log,सिस्टम लॉग
system mask,सिस्टम कव्हर
system network architecture (SNA),सिस्टम नेटवर्क स्ट्रक्चर (SNA)
system programmer,"1. सिस्टम प्रोग्रामर, 2. सिस्टम प्रोग्रामर"
system restart,"1. सिस्टम रीस्टार्ट, 2. सिस्टम रीस्टार्ट"
system shutdown,प्रणाली समाप्ती
system testing,प्रणाली चाचणी
system utility,प्रणाली उपयुक्तता
systematic code,"1. पद्धतशीर संहिता, 2. पद्धतशीर संहिता"
tab command,टॅब कमांड
Table,वेळापत्रक
table look up,सारणी विहंगावलोकन
table space,टेबल जागा
Tablet,फलक
tabular array,"1.सारणीदार, 2.अॅरे अॅरे"
tabulating function,सारणी कार्य
tagged architecture,"1. चिन्हांकित आर्किटेक्चर, 2. चिन्हांकित संरचना"
tagged image file format (TIFF),चिन्हांकित प्रतिमा फाइल फॉर्म (TIFF)
tandam system,टँडम प्रणाली
tape density,टेप घनता
tape mask,टेप कव्हर
tar file,tar फाइल
Task,काम
task bar,कार्य मार्गदर्शक
task scheduler,कार्य शेड्युलर
TCP/IP (transmission control protocol/internet protocol),ट्रान्समिशन कंट्रोल प्रोटोकॉल/इंटरनेट प्रोटोकॉल (TCP/IP)
teardown operation,कटिंग ऑपरेशन
Telecom,दूरसंचार
Telecommunication,दूरसंचार
Teleconference,दूरसंचार
Teleconferencing,दूरसंचार
Telegraphy,"1. तार, 2. तार"
Telemetry,"1. टेलीमीटर, 2. टेलिमेट्री"
Telephone,"1.टेलिफोन, 2.टेलिफोन"
Telephony,टेलिफोन
Teleprinter,"1.टेलिप्रिंटर, 2.टेलिप्रिंटर"
Teleprocessing,टेलिप्रोसेसिंग
Television,"1. दूरदर्शन, 2. दूरदर्शन, 3. दूरदर्शन"
Telex,टेलेक्स
Telnet,"1.सापळा दूर, 2.टेलनेट"
Temperature,"1.उष्णता, 3.तापमान"
Template,"1.आकार प्लेट, 2.टेम्प्लेट, 3.रुपाडा"
ten's complement,दहाचे पूरक
tera byte,तेरा बाइट
tera flops,टेरा फॉलप्स
terminal cursor,"1.एंड पॉइंटर, 2.टर्मिनल कर्सर"
terminal node,"1.एंड नोड, 2.टर्मिनल नोड"
terminal window,टर्मिनल विंडो
Termination,समाप्त
Ternary,ट्राय-बेस
ternary operation,तीन बेस ऑपरेशन
Test,चाचणी
test coverage,चाचणी कव्हरेज
test run,चाचणी अंमलबजावणी
Test-data,चाचणी डेटा
Text,"1.मजकूर, 2. अभ्यास साहित्य"
text box,मजकूर बॉक्स
text cursor,मजकूर कर्सर
text editor,मजकूर संपादक
text file,मजकूर फाइल
text mode,अभ्यासक्रम
text processing,मजकूर प्रक्रिया
text to speech (TTS),स्पीच-टेक्स्ट (TTS)
texture mapping,टेक्सचर मॅपिंग
T-flip-flop,"1.T फ्लिप फ्लॉप, 2.T-बिनोमीटर"
thermal printer,थर्मल सीलर
thin film memory,"1.प्रिंटर पातळ फिल्म मेमरी, 2.थिन फिल्म मेमरी"
thin film transistor,(TFT) पातळ फिल्म ट्रान्झिस्टर (TFT)
Thrashing,"1.जेमिंग, 2.हॅशिंग"
Thread,धाग्याची बांगडी
Threading,थ्रेडिंग
threetier network,"1.त्रिपक्षीय नेटवर्क, 2.त्रिपक्षीय नेटवर्क"
Throughput,प्रवाह क्षमता
time complexity,वेळेची जटिलता
time division multiplexing (TDM),टाइम डिव्हिजन मल्टिप्लेक्सिंग (टीडीएम)
time frame,वेळ फ्रेम
time frame,त्याच वेळी
time machine,"1. कॉल मशीन, 2. कॉल मशीन, 3. टाइम मशीन"
time out,वेळ संपला
time quantization,"1.कॅलोकेशन, 2.कॅल क्वांटायझेशन"
time series,वेळ मालिका
time sharing,"1. वेळेची विभागणी, 2. वेळ सामायिकरण"
time sharing system,वेळ सामायिकरण प्रणाली
time stamp,कॉल चरण
timing diagram,वेळ आकृती
Tint,वर्ण
Toggle,टॉगल
toggling speed,हलवा टॉगल करा
Token,"1.प्रतीक, 2.टोकन"
token bus,टोकन बस
token bus,टोकन बस
token bus network,टोकन बस नेटवर्क
token ring,"1. प्रतीक रिंग, 2. प्रतीक रिंग"
token talk,टोकन वाटाघाटी
Tool,"1.साधने, 2.साधने"
top down,वरचा पाय
top down design,वरच्या पायाचे डिझाइन
top down parsing,"1. नेल रिज कॉन्फिगरेशन, 2. खाली खेचा"
Topology,"1. स्थान, 2. स्थान विज्ञान"
touch pad,टच पॅड
touch screen,टच स्क्रीन
Trace,"1.चिन्ह, 2.चिन्ह, 3.ट्रेसिंग"
Tracing,ट्रेसिंग
Track,"1.मार्ग, 2.पथ, 3.गळती"
track disk,"1.ट्रॅक डिस्क, 2.पाथ डिस्क"
track tape,पथ टेप
Tracking,"1. अनुसरण करा, 2. अनुसरण करा"
Trailer,"1. अनुसरण करा, 2. अनुसरण करा"
Trajectory,मार्गक्रमण
Transaction,"1.व्यवहार, 2.सौदा, 3.व्यवहार, 4.विनिमय"
transaction file,"1. डील फाइल, 2. क्रियाकलाप फाइल"
transaction log,"1.व्यवहार दस्तऐवज, 2.व्यवहार लॉग"
Transcribe,"1. लिप्यंतरण, 2. लिप्यंतरण"
Transducer,ट्रान्सड्यूसर
transfer rate,हस्तांतरण दर
transfer time,हस्तांतरण वेळ
Transformation,रूपांतरण
transient error,क्षणिक त्रुटी
transit time,संक्रमण कालावधी
Transition,"1. संक्रमण, 2. संक्रांती"
Transitive,सांसर्गिक
Transitivity,संसर्गित
Translation,"1.अनुवाद, 2.अनुवाद, 3.व्याख्या"
Transmission,"1. प्रसारित करणे, प्रसारित करणे, 2. प्रसारित करणे"
transmission control protocol (TCP),कम्युनिकेशन कंट्रोल प्रोटोकॉल (TCP)
transmission line,"1.ट्रान्समिशन लाइन, 2.ट्रान्समिशन लाइन"
Transmitter,ट्रान्समीटर
Transparency,पारदर्शकता
Transponder,ट्रान्सपॉन्डर
Transportation,"1.वाहतूक, 2.रिग्रेशन"
Transposition,हस्तांतरण
Transputer,ट्रान्सपुटर
Transreceiver,"1.ट्रान्समिशन रिसीव्हर, 2.ट्रान्स रिसीव्हर"
Trapping,"1. सापळा, 2. सापळा, 3. पकडणे"
Traverse,रोटेशन
tree (traversal),झाड (संक्रमण)
tree network,वृक्ष नेटवर्क
tributary circuit,सहाय्यक सर्किट
trival graph,क्षुल्लक आकृती
trouble shoot,समस्यानिवारण
Truncate,फाडून टाकले
truth table,सत्य सारणी
Tuner,"1. ट्यूनर, 2. ट्यूनर, 3. ट्यूनर"
Tunnelling,"1.बोगदा, 2.बोगदा"
Tunning,"1. समायोजन, 2. ट्यूनिंग, 3. ट्यूनिंग"
Tuple,टपल
turbo pascal,टर्बो पास्कल
turing machine,ट्युरिंग मशीन
