Bengali,Marathi
জিও মুন স্যাটেলাইট,भू चंद्र उपग्रह
চন্দ্রিকা,चंद्रिकी
"স্ব, স্ব, স্ব, স্ব","स्वत:, स्वत:, स्वत:, स्वत:"
আত্ম-শোষণ,आत्म-शोषण
স্বয়ংক্রিয়,स्वयंचलित
স্বয়ংক্রিয় সারিবদ্ধ,स्वयं संरेखित
স্ব ধারণ করা,स्वत: धारण
স্বয়ংক্রিয় ঘড়ি পালস রেকর্ডিং,स्वयंचलित घड्याळ पल्स रेकॉर्डिंग
স্ব-সমর্থক সংঘাতের সময়কাল,स्वयं-समर्थक संघर्ष कालावधी
অটোকঞ্জুগেট নিউক্লিয়াস,ऑटोकॉन्जुगेट न्यूक्लियस
সংশ্লিষ্ট এলাকা,संबंधित क्षेत्र
স্বয়ংক্রিয় সংশোধন মডেল,ऑटोकरेक्ट मॉडेल
স্ব-দ্রবীভূত,स्वत: विरघळणारे
স্বয়ংক্রিয় উত্তেজিত ডায়নামো,स्वयं उत्तेजित डायनॅमो
স্বতঃস্ফূর্ত দোলন,उत्स्फूर्त दोलन
ইলেকট্রন ক্ষেত্র,इलेक्ट्रॉन फील्ड
স্ব-নির্দেশিত ক্ষেপণাস্ত্র,स्वयं-मार्गदर्शित क्षेपणास्त्र
স্ব প্রতিবন্ধকতা,स्वत: ची प्रतिबाधा
স্ব-প্ররোচিত চাপ গ্রেডিয়েন্ট,स्वयं-प्रेरित दबाव ग्रेडियंट
আনয়ন,प्रेरण
আনয়ন ক্ষেত্র,प्रेरण क्षेत्र
স্ব-উজ্জ্বল,स्वयं-प्रकाशित
স্ব পদার্থ ব্যান্ডেজ,स्वत: ची पट्टी
স্বয়ংক্রিয় মড্যুলেশন,स्वयं मॉड्यूलेशन
স্বয়ংক্রিয় অসিলেটর ভালভ জেনারেটর,स्वयंचलित ऑसिलेटर वाल्व जनरेटर
অটোপ্রোটেক্টিভ সমাধান,ऑटोप्रोटेक्टिव्ह सोल्यूशन
"স্ব-প্রেরণকারী, স্ব-প্রজননশীল","स्वयं-प्रसारक, स्वयं-पुनरुत्पादक"
স্ব সংশোধন জাল,स्वत: सुधारित जाळी
স্ব সংশোধনকারী নল,स्वत: सुधारित ट्यूब
স্বয়ংক্রিয় নিয়ন্ত্রক,ऑटो नियामक
স্ব-নিয়ন্ত্রণ,स्वयं नियमन
স্বয়ংসম্পূর্ণ সার্কিট,स्वयंपूर्ण सर्किट
স্ব নির্বাচন পক্ষপাত,स्वत: ची निवड पूर्वाग्रह
অটোপ্রোটেক্টিভ সমাধান,ऑटोप्रोटेक्टिव्ह सोल्यूशन
স্ব শুরু,स्वत: सुरू
অটো হুইসেল,स्वयं शिट्टी
স্ব চেক কোড,स्वत: ची तपासणी कोड
স্ব-ঘূর্ণায়মান ইলেক্ট্রোড,स्वत: फिरणारे इलेक्ट्रोड
স্বনির্ভরতা,आत्मनिर्भरता
"স্ব-চার্জ, স্ব-চার্জ","स्व-शुल्क, स्व-शुल्क"
অটোজাইগাস,ऑटोझिगस
স্ব সংযোজিত দিক,स्वत: संयुग्मित दिशा
স্ব সংযোজিত বিন্দু,स्वयं संयुग्मित बिंदू
নির্ভরযোগ্যতা সহগ,विश्वासार्हता गुणांक
সংশ্লিষ্ট বিন্দু,संबंधित बिंदू
আত্ম-বিষণ্নতা,स्वत: ची उदासीनता
স্ব প্রসারণ,स्वत:चा प्रसार
অন্তর্নিহিত শক্তি,आंतरिक ऊर्जा
স্বয়ংক্রিয় কম্পন,स्वयं कंपन
অটো এক্সাইটার ডায়নামো,ऑटो एक्साइटर डायनॅमो
স্ব ব্যবস্থাপনা,स्वव्यवस्थापन
অটোফোকাস ফটো টিউব,ऑटोफोकस फोटो ट्यूब
দেশীয় চুল্লি,मूळ अणुभट्टी
স্বয়ংক্রিয় ক্যাপাসিটর,ऑटो कॅपेसिटर
ইগনিশন তাপমাত্রা,प्रज्वलन तापमान
স্ব-প্রণোদিত,स्वत: प्रेरित
স্বতঃস্ফূর্ত দোলন,उत्स्फूर्त दोलन
স্ব-প্ররোচিত কম্পন,स्व-प्रेरित कंपन
স্বয়ংচালিত,ऑटोमोटिव्ह
ব্যক্তিগত তথ্য,वैयक्तिक माहिती
স্ব-নির্দেশিত লাভ,स्व-निर्देशित लाभ
"স্ব-মিথস্ক্রিয়া, স্ব-ক্রিয়া","स्व-संवाद, स्व-क्रियापद"
স্ব ionization,स्वयं आयनीकरण
স্ব ঠিকাদার বাদাম,स्वयं-कंत्राटदार नट
স্বর,टोन
স্ব সংগঠন,स्वत:ची संस्था
"স্ব-সম্ভাব্য, স্ব-উত্পন্ন সম্ভাবনা","स्वत: ची संभाव्य, स्वत: ची व्युत्पन्न क्षमता"
চাপ শিথিলকরণ,दबाव आराम
অভ্যন্তরীণ পালস মড্যুলেশন,अंतर्गत नाडी मॉड्यूलेशन
স্ব-অন্তর্ভুক্ত ক্যালকুলেটর,स्वत: समाविष्ट कॅल्क्युलेटर
"স্বয়ংক্রিয় নির্বাপক, স্বয়ংক্রিয় প্রশমক","स्वयं विझवणे, स्वयं शामक"
স্বয়ংক্রিয় আর্কাইভার,ऑटो आर्काइव्हर
অটো টার্গেট মেকানিজম,स्वयं लक्ष्य यंत्रणा
ক্ষতিপূরণ,भरपाई
স্ব বিপরীত,स्वत: ची उलट करणे
স্বয়ংক্রিয় বিচ্ছুরণ,स्वयं स्कॅटर
স্ব চাপ,स्वत:चा ताण
স্ব-শক্তিশালী কাঠামো,स्वयं-मजबूत संरचना
স্ব-সমর্থক অ্যান্টেনা মাস্তুল,स्वयं-समर्थन अँटेना मास्ट
অটোট্রফিক,ऑटोट्रॉफिक
বীর্যপাত সংখ্যা,सेमेनऑफ क्रमांक
আধা ডিজেল ইঞ্জিন,अर्ध डिझेल इंजिन
আধা অসীম,अर्ध-अनंत
আধা-লগ গ্রাফ শীট,अर्ध-लॉग आलेख पत्रक
আধা মান প্রতিরোধের,अर्ध मानक प्रतिकार
আধা স্বচ্ছ,अर्धपारदर्शक
অর্ধবৃত্তাকার উপাদান,अर्धवर्तुळाकार घटक
আধা জটিল পরমাণু,अर्ध जटिल अणू
একজাত ফাংশন,एकसंध कार्य
"সেমি কিউবিক প্যারাবোলা, সেমি কিউবিক প্যারাবোলা","अर्ध क्यूबिक पॅराबोला, सेमी क्यूबिक पॅराबोला"
অর্ধ-ব্যাস,अर्धा व्यास
অর্ধ-প্রতিদিন,अर्धा दिवस
আধা অভিজ্ঞতামূলক,अर्ध अनुभवजन्य
আধা-বাহ্যিক বিন্দু,अर्ध-बाह्य बिंदू
"সেমি লগারিদমিক চার্ট, সেমি লগারিদমিক চার্ট","अर्ध लॉगरिदमिक चार्ट, अर्ध लॉगरिदमिक चार्ट"
আধা-লগারিদমিক গ্রাফ শীট,अर्ध-लोगॅरिदमिक आलेख पत्रक
"semimetal, semimetal","semimetal, semimetal"
অক্সিজেন জ্বালানী,ऑक्सिजन इंधन
যৌগ,कंपाऊंड
গোলার্ধীয় ঘনকোণ,अर्धगोल घन कोन
আংশিক শক্তিশালী মিথস্ক্রিয়া,आंशिक मजबूत परस्परसंवाद
আধা তাত্ত্বিক,अर्ध सैद्धांतिक
আধা স্বচ্ছ আয়না,अर्धपारदर्शक आरसा
অর্ধেক প্রতিক্রিয়া চরিত্রায়ন,अर्धा प्रतिसाद व्यक्तिचित्रण
অর্ধেক অক্ষ,अर्धा अक्ष
অর্ধবৃত্ত,अर्धवर्तुळ
অর্ধপরিবাহী,सेमीकंडक्टर
অর্ধপরিবাহী গ্রহণকারী অমেধ্য,सेमीकंडक्टर स्वीकारणारी अशुद्धता
অর্ধপরিবাহী ডায়োড,सेमीकंडक्टर डायोड
অর্ধপরিবাহী দাতা অমেধ্য,अर्धसंवाहक दात्याची अशुद्धता
অর্ধপরিবাহী জংশন,सेमीकंडक्टर जंक्शन
সেমিকন্ডাক্টর লেজার,सेमीकंडक्टर लेसर
অর্ধপরিবাহী অপটিক্যাল ডায়োড,सेमीकंडक्टर ऑप्टिकल डायोड
সেমিকন্ডাক্টর রেকটিফায়ার ডায়োড,सेमीकंडक्टर रेक्टिफायर डायोड
সেমিকন্ডাক্টর রেকটিফায়ার প্লেট,सेमीकंडक्टर रेक्टिफायर प्लेट
সেমিকন্ডাক্টর রেকটিফায়ার প্লেট আর্ম,सेमीकंडक्टर रेक्टिफायर प्लेट आर्म
অর্ধপরিবাহী প্রকার,सेमीकंडक्टर प्रकार
অর্ধ-দিনের সৌর সম্ভাবনা,अर्धा दिवस सौर क्षमता
হাফ ডুপ্লেক্স অপারেশন,अर्धा डुप्लेक्स ऑपरेशन
আধা লগারিদমিক স্কেল,अर्ध लॉगरिदमिक स्केल
আধা প্রধান অক্ষ,अर्ध प्रमुख अक्ष
আংশিক রিমোট কন্ট্রোল,आंशिक रिमोट कंट्रोल
সেমিস্টার,सत्र
হাফটোন,हाफटोन
ইনপুট টার্মিনাল প্রতিবন্ধকতা,इनपुट टर्मिनल प्रतिबाधा
জেনন বিষক্রিয়া,झेनॉन विषबाधा
"অনুভূতি, অনুভূতি","अर्थ, संवेदना"
সেন্সিং ফ্লোর,संवेदना मजला
ইন্দ্রিয়,अर्थ
অভিযোজন অ্যান্টেনা,अभिमुखता अँटेना
অভিমুখী,ओरिएंटियर
অভিযোজন অধিগ্রহণ,अभिमुखता संपादन
অভিযোজন সূচক,अभिमुखता सूचक
অভিযোজন অধিগ্রহণ,अभिमुखता संपादन
সেন্সিং সুইচ,सेन्सिंग स्विच
কার্যকর বায়ুমণ্ডল,प्रभावी वातावरण
সংবেদনশীল তাপ,संवेदनशील उष्णता
সংবেদনশীল তীব্রতা স্কেল,संवेदी तीव्रता स्केल
সংবেদনশীল তাপমাত্রা,संवेदनशील तापमान
সংবেদনশীল,संवेदनशील
"সংবেদনশীল, সংবেদনশীল, সংবেদনশীল, সংবেদনশীল","संवेदनशील, संवेदनशील, संवेदनशील, संवेदनशील"
সংবেদনশীল নমন,संवेदनशील वाकलेला
সংবেদনশীল ফিল্ম,संवेदनशील चित्रपट
"সাউন্ড রিসিভার ল্যাম্প ক্রেস্ট, সাউন্ড রিসিভার ফ্লেম","ध्वनी रिसीव्हर दिवा क्रेस्ट, ध्वनी प्राप्तकर्ता ज्योत"
সংবেদনশীলতা সূচক,संवेदनशीलता निर्देशांक
সংবেদনশীল চিঠি,संवेदनशील पत्र
সংবেদনশীল পরীক্ষা,संवेदनशील चाचणी
সংবেদনশীল সময়,संवेदनशील वेळ
সংবেদনশীল ভলিউম,संवेदनशील व्हॉल्यूम
"সংবেদনশীলতা, সংবেদনশীলতা, সংবেদনশীলতা","संवेदनशीलता, संवेदनशीलता, संवेदनशीलता"
"সংবেদনশীলতা, সংবেদনশীলতা, সংবেদনশীলতা","संवेदनशीलता, संवेदनशीलता, संवेदनशीलता"
সংবেদনশীলতা বক্ররেখা,संवेदनशीलता वक्र
সংবেদনশীলতা ফিল্টার সুইচ,संवेदनशीलता फिल्टर स्विच
"সংবেদনশীলতা কল কন্ট্রোলার, সংবেদনশীলতা কল নিয়ন্ত্রণ","संवेदनशीलता कॉल कंट्रोलर, संवेदनशीलता कॉल नियंत्रण"
বিকিরণ সংবেদনশীলতা,रेडिएशन संवेदनशीलता
"সক্রিয়করণ, সেন্সিং","सक्रियकरण, संवेदना"
সক্রিয় ফ্লুরোসেন্স,सक्रिय प्रतिदीप्ति
সংবেদনশীলতা,संवेदना
সংবেদনশীল বিলম্বিত ফ্লুরোসেন্স,संवेदनशील विलंबित प्रतिदीप्ति
সংবেদনশীলতা,संवेदना
সংবেদনশীল অণু,संवेदनशील रेणू
সংবেদনশীল পালস,संवेदनशील नाडी
সংবেদন যন্ত্র,संवेदनामापक
সংবেদন যন্ত্র,संवेदनामापक
সেন্সর,सेन्सर
সংবেদনশীল অঞ্চল,संवेदनशील क्षेत्र
সেন্টিনেল,प्रहरी
সেন্টিনেল কার্ড,सेंटिनेल कार्ड
প্রহরি দত্ত,प्रहरी दत्त
সেন্ট্রি ক্যালোরিমিটার,संतरी कॅलरीमीटर
বিভাজ্যতা,वेगळेपणा
বিভাজ্যতার পরিমাণ,विभक्ततेचे प्रमाण
বিভাজ্য,वेगळे करण्यायोग्य
বিভাজ্য উপাদান,विभक्त घटक
বিভাজ্য বহুপদ,विभक्त बहुपदी
বিভাজ্য বিভাজক অঞ্চল,विभक्त विभाजक झोन
পৃথক রূপরেখা,स्वतंत्र रूपरेषा
বিচ্ছিন্ন কনফিগারেশন,विलग कॉन्फिगरेशन
ইন্টারস্টিশিয়াল ডুয়াল লেন্স,इंटरस्टिशियल ड्युअल लेन्स
বিভাজ্য উপাদান,विभक्त घटक
পৃথক কলাম,विभक्त स्तंभ
"বিভাজক উপাদান, পৃথক উপাদান","घटक वेगळे करणे, घटक वेगळे करणे"
"ফানেল আলাদা করা, ফানেল আলাদা করা","फनेल वेगळे करणे, फनेल वेगळे करणे"
"বিচ্ছেদ, বিচ্ছেদ, বিচ্ছেদ, ফাঁক","वेगळे करणे, वेगळे करणे, वेगळे करणे, अंतर"
বিভাজ্য স্বতঃসিদ্ধ,विभक्त स्वयंसिद्ध
বিচ্ছেদ সহগ,पृथक्करण गुणांक
পৃথকীকরণ সীমাবদ্ধতা,पृथक्करण निर्बंध
পৃথকীকরণ ধ্রুবক,विघटन स्थिर
পৃথককারী বস্তু,विभक्त वस्तू
অপচয় শক্তি,अपव्यय ऊर्जा
বিচ্ছেদ ফ্যাক্টর,पृथक्करण घटक
বিচ্ছেদ ফিল্টার,पृथक्करण फिल्टर
অন্তঃসত্ত্বা ক্ষতি,अंतर्जात नुकसान
বিচ্ছেদ পদ্ধতি,वेगळे करण्याची पद्धत
ঘটনা বিচ্ছেদ,घटना वेगळे करणे
আইসোটোপিক বিচ্ছিন্নতা,समस्थानिक पृथक्करण
বিচ্ছেদ সম্ভাবনা,विभक्त होण्याची क्षमता
বিচ্ছেদ দক্ষতা,पृथक्करण कार्यक्षमता
বিচ্ছেদ উপাদান,पृथक्करण घटक
বিচ্ছেদ ক্ষমতা,पृथक्करण शक्ती
সেপিয়া সুইচ,सेपिया स्विच
সেপ্টাম তরঙ্গদৈর্ঘ্য,सेप्टम तरंगलांबी
অষ্টক,अष्टक
অক্টাল সংখ্যা,ऑक्टल संख्या
সেপ্টোড,septode
"সেপ্টাম, সেপ্টাম, ছিদ্রযুক্ত ঝিল্লি","septum, septum, छिद्रित पडदा"
ক্রম,क्रम
ক্রম চার্ট,अनुक्रम चार्ट
ক্রম চেকবক্স,अनुक्रम चेकबॉक्स
অপারেশন ক্রম,ऑपरेशन क्रम
পয়েন্ট ক্রম,बिंदू क्रम
ক্রম রিলে,अनुक्रम रिले
ক্রম সুইচ,अनुक्रम स्विच
অনুক্রমিক সময়,अनुक्रमिक वेळ
ক্রম সেট,क्रम सेट
সিকোয়েন্সার,अनुक्रमक
ইনডেক্সিং,अनुक्रमणिका
সিকোয়েন্সার পালস,सिक्वेन्सर नाडी
সিকোয়েন্সিং গবেষণা,अनुक्रम संशोधन
ইনডেক্সিং নীতি,अनुक्रमणिका तत्त्व
ক্রমিক রঙিন টেলিভিশন,अनुक्रमिक रंगीत दूरदर्शन
অনুক্রমিক কম্পিউটার,अनुक्रमिक संगणक
অনুক্রমিক নিয়ন্ত্রণ,अनुक्रमिक नियंत्रण
ক্রমিক সিদ্ধান্ত মডেল,अनुक्रमिक निर्णय मॉडेल
অনুক্রমিক মূল্যায়ন,अनुक्रमिक मूल्यांकन
ক্রমিক অপারেশন,अनुक्रमिक ऑपरेशन
"ক্রমিক স্ক্যানিং, ধারাবাহিক স্ক্যানিং","अनुक्रमिक स्कॅनिंग, सलग स्कॅनिंग"
অনুক্রমিক সম্ভাব্য প্রোগ্রামিং,अनुक्रमिक संभाव्य प्रोग्रामिंग
অনুক্রমিক পরীক্ষা,अनुक्रमिक चाचणी
অনুক্রমিক সংক্রমণ,अनुक्रमिक प्रेषण
অনুক্রমিক-অ্যাক্সেস স্টোরেজ,अनुक्रमिक-प्रवेश संचयन
সার্বার ফোর্স,सर्बर फोर्स
সুরক্ষা সময়কাল,संरक्षण कालावधी
servo বাঁধাই,सर्वो बंधनकारक
"অনুক্রমিক, অনুক্রমিক","अनुक्रमिक, अनुक्रमिक"
সিরিয়াল অ্যাক্সেস,मालिका प्रवेश
সিরিয়াল কম্পাইলার,सीरियल कंपाइलर
অনুক্রমিক মার্কস- রিজনিং সেকশন,अनुक्रमिक गुण- तर्कविभाग
বিট অনুক্রমিক,थोडा अनुक्रमिक
অক্ষর সূচক,वर्ण अनुक्रमणिका
বর্ণানুক্রমিক,वर्णक्रमानुसार
ক্রমিক সংখ্যা ক্যালকুলেটর,अनुक्रमिक संख्या कॅल्क्युलेटर
অনুক্রমিক মেমরি,अनुक्रमिक मेमरी
ক্রমিক অপারেশন,अनुक्रमिक ऑपरेशन
যুগপত ক্রমিক,एकाचवेळी अनुक्रमिक
রূপান্তর বিভাগ,संक्रमण विभाग
অনুক্রমিক প্রোগ্রামিং,अनुक्रमिक प्रोग्रामिंग
অনুক্রমিক বাছাই,अनुक्रमिक वर्गीकरण
অনুক্রমিক আহরণ,अनुक्रमिक संचय
অনুক্রমিক স্থানান্তর,अनुक्रमिक हस्तांतरण
অনুক্রমিক সংক্রমণ,अनुक्रमिक प्रेषण
সিরিয়াল অ্যাক্সেস মেমরি,सीरियल ऍक्सेस मेमरी
সিরিজ সিরিজ সিরিজ (মানচিত্র),मालिका मालिका मालिका (नकाशा)
শ্রেণীর অধিভুক্তি,वर्ग संलग्नता
বিভাগ বিভাগ,श्रेणी विभाग
সিরিজ কয়েলড ডায়নামো,मालिका Coiled डायनॅमो
পরিসীমা বিস্তার,श्रेणी पसरली
পরিসীমা সম্প্রসারণ পদ্ধতি,श्रेणी विस्तार पद्धत
গ্রেড পূরণ,ग्रेड भरणे
বিভাগ শীর্ষ,श्रेणी शीर्ष
সিরিজ প্রতিবন্ধকতা,मालिका प्रतिबाधा
পরিসীমা সীমা,श्रेणी मर्यादा
অনুক্রমিক মড্যুলেশন,श्रेणीबद्ध मॉड्यूलेशन
সিরিজ কয়েলড মোটর,मालिका गुंडाळलेली मोटर
বর্ণালী লাইন পরিসীমা,स्पेक्ट्रम लाइन श्रेणी
সিরিজ শিখর বিন্যাস,मालिका शिखर व्यवस्था
সিরিজ পিকিং সিস্টেম,मालिका शिखर प्रणाली
সিরিজ চুল্লি,मालिका अणुभट्टी
বাষ্পীভবনকারী হিমায়ন,बाष्पीभवक रेफ्रिजरेशन
সিরিজ অনুরণন,मालिका अनुनाद
সিরিজ শান্ট পিনাকল মেকানিজম,मालिका शंट पिनॅकल यंत्रणा
পরিসীমা বর্ণালী,श्रेणी स्पेक्ट्रम
গ্রেড স্থিতিশীলতা,ग्रेड स्थिरीकरण
পরিসীমা বন্ধ প্রভাব,श्रेणी बंद प्रभाव
পরিসীমা বন্ধ করার ত্রুটি,श्रेणी बंद करण्यात त्रुटी
সিরিজ কয়েল,मालिका कॉइल
সিরিজ কয়েল,मालिका कॉइल
গ্রেডেড উল্লম্ব অ্যান্টেনা,श्रेणीबद्ध अनुलंब अँटेना
পরিসীমা-পার্শ্বিক সংযোগ,श्रेणी-पार्श्व कनेक्शन
দাঁতের নাড়ি,दात असलेली नाडी
সেরোডিন,सेरोडीन
"কভারেজ এলাকা, সেবা এলাকা","कव्हरेज क्षेत्र, सेवा क्षेत्र"
পরিষেবা ফ্রিকোয়েন্সি ব্যান্ড,सेवा वारंवारता बँड
পরিষেবা ব্যবস্থা,सेवा प्रणाली
সেবা কাজ,सेवा कार्य
সেবা প্রতিষ্ঠান,सेवा संस्था
সেবা বয়স,सेवा वय
সেবা ব্যবসা,सेवा व्यवसाय
"সুবিধাভোগীর রুটিন, পরিষেবার রুটিন","लाभार्थी दिनचर्या, सेवा दिनचर्या"
সেবা পরীক্ষা,सेवा चाचणी
সেবা ইউনিট,सेवा युनिट
ব্যবহারযোগ্যতা,उपयोगिता
সাবেক ভদ্রলোক,माजी गृहस्थ
"প্রতিরক্ষামূলক পরিষেবা, পরিবেশন","संरक्षणात्मक सेवा, सेवा"
সার্ভে অ্যামপ্লিডাইন সিস্টেম,सर्वेक्षण एम्पलीडाइन प्रणाली
servo পরিবর্ধক,सर्वो एम्पलीफायर
"servo লুপ কুণ্ডলী, servoloop","सर्वो लूप, सर्वोलूप"
সার্ভো মেকানিজম,सर्वो यंत्रणा
সার্ভো মোটর,सर्वो मोटर
সার্ভোডাইন,सर्वोडीन
সার্ভো যান্ত্রিক পদ্ধতি,सर्वो यांत्रिक पद्धत
"সামগ্রিক, বাতাসের দিক, স্রোতের দিক, জমাট, জমে যাওয়া (ক্রিয়া, )","एकूण, वाऱ्याची दिशा, प्रवाहाची दिशा, फ्रीझ, फ्रीझ (क्रियापद, )"
স্টুডিও লাইট,स्टुडिओ दिवे
গোলমাল সেট করুন,आवाज सेट करा
বহনযোগ্যতা সেট,पोर्टेबिलिटी सेट
পয়েন্ট সেট,बिंदू सेट
পালস সেট করা,नाडी सेट करणे
সেটতত্ত্ব,सेट सिद्धांत
সজ্জা সময়,सजावट वेळ
"ঠিক করা, সেট আপ, সেট আপ, সেট আপ, মাউন্ট","निराकरण, सेट अप, सेट अप, सेट अप, माउंट"
হেক্সাডেসিমেল পদ্ধতি,हेक्साडेसिमल पद्धत
সেক্সট্যান্ট,सेक्संट
"sorted, shaded","क्रमबद्ध, छायांकित"
ছায়া করা,सावली करणे
গোপাক কুন্ডলী,गोपक कुंडली
শেডিং জেনারেটর,शेडिंग जनरेटर
ছায়া,सावली
ছায়া প্রভাব,सावलीचा प्रभाव
"শ্যাডো মাস্ক, অ্যাপারচার মাস্ক, শ্যাডো মাস্ক","शॅडो मास्क, एपर्चर मास्क, शॅडो मास्क"
ছায়া কভার টিউব,सावली कव्हर ट्यूब
ছায়া মাইক্রোস্কোপ,सावली सूक्ष्मदर्शक
অপটিক্যাল বিক্ষিপ্তকরণ,ऑप्टिकल स्कॅटरिंग
রেডিওগ্রাফি (স্কাই গ্রাফ),रेडियोग्राफी (स्काय ग्राफ)
ছায়া,छायांकन
"coupe, shaft, scandal","कूप, शाफ्ट, घोटाळा"
খাদ ড্রাইভ,शाफ्ट ड्राइव्ह
খাদ দোষ,शाफ्ट दोष
খাদ নিয়ন্ত্রক,शाफ्ट कंट्रोलर
অগভীর ionization চেম্বার,उथळ आयनीकरण कक्ष
"আকৃতি, আকার","आकार, आकार"
ফর্ম এবং অবস্থান,फॉर्म आणि स्थिती
আকৃতি নির্ভর,आकार अवलंबून
আকৃতি নির্ভর পরামিতি,आकार अवलंबून पॅरामीटर
আকৃতি গুণক,आकार गुणक
আকৃতি নির্ভর,आकार अवलंबून
চিত্র-অপরাধী নীতি,आकृतीचे उल्लंघन करणारे तत्व
আকার পরামিতি,आकार मापदंड
আকৃতি ইলাস্টিক বিক্ষিপ্ত,आकार लवचिक विखुरणे
morphed মরীচি অ্যান্টেনা,मॉर्फ केलेला बीम अँटेना
আকৃতির মরীচি টিউব,आकाराची बीम ट्यूब
"আকৃতি, আকৃতি, ফর্ম","आकार, आकार, रूप"
আকৃতি পরিবর্তনকারী জাল,आकार सुधारक जाळी
"তীক্ষ্ণ, তীক্ষ্ণ","तीक्ष्ण, तीक्ष्ण"
পরিষ্কার এবং কার্যকর,स्पष्ट आणि प्रभावी
ধারালো শেষ,तीक्ष्ण टोक
ধারালো শেষ pentode,टोकदार टोकदार पेंटोड
ধারালো শেষ টিউব,टोकदार नळी
তীক্ষ্ণ সর্বোচ্চ,तीक्ष्ण कमाल
পালসুরা,पलसुरा
উচ্চকণ্ঠ,मोठा आवाज
তীক্ষ্ণ শিখর,तीक्ष्ण शिखर
তীক্ষ্ণ অনুরণন,तीक्ष्ण अनुनाद
স্পাউট পরিসীমা,स्पाउट श्रेणी
তীক্ষ্ণ সুরযুক্ত ফাঁদ,तीक्ष्ण ट्यून केलेला सापळा
তীক্ষ্ণতা,तीक्ष्णता
অনুরণনের তীক্ষ্ণতা,अनुनाद च्या तीक्ष्णता
সুর করার তীক্ষ্ণতা,ट्यूनिंगची तीव्रता
"শিয়ার, কাঁচ, কাঁচ, শিয়ার","कातरणे, कातरणे, कातरणे, कातरणे"
শিয়ার কোণ,कातरणे कोन
শিয়ার কেন্দ্র,कातरणे केंद्र
শিয়ার ফাটল,कातरणे
শিয়ার স্ট্রেস উপাদান,कातरणे ताण घटक
ফিরে শিয়ার,परत कातरणे
শিয়ার চিহ্ন,कातरणे चिन्ह
শিয়ার সহগ,कातरणे गुणांक
শিয়ার গতি,कातरणे गती
শিয়ার মেঝে,कातरणे मजला
শিয়ার স্ট্রেস,कातरणे ताण
শিয়ার ইন্টারপোলেশন,कातरणे प्रक्षेपण
শিয়ার টার্বুলেন্স,कातरणे अशांतता
শিয়ার তরঙ্গ,कातरणे लाट
শিয়ার জোন,कातरणे झोन
অপরিবর্তিত সীমানা,अप्रमाणित सीमा
শিয়ার জোন,कातरणे झोन
শিয়ার বল,कातरणे बल
শিয়ার গ্যাস,कातरणे गॅस
শিয়ার সংঘর্ষ,कातरणे टक्कर
শিয়ার বিকৃতি,कातरणे विकृत रूप
শিয়ার শক্তি,कातरणे शक्ती
শিয়ার স্ট্রেস,कातरणे ताण
শিয়ার তরঙ্গ,कातरणे लाट
আবরণ,कव्हर
আচ্ছাদিত ইলেক্ট্রোড,झाकलेले इलेक्ट्रोड
আচ্ছাদিত ক্যালোরিমিটার,झाकलेले कॅलरीमीटर
লেজ বাজ,शेपटी वीज
সেলুলার ভর মডেল,सेल्युलर मास मॉडेल
শেল ইলেকট্রন,शेल इलेक्ट्रॉन
থিসরাস মডেল,थिसॉरस मॉडेल
সেল গঠন,सेल रचना
"ঢাল, ঢাল, ঢাল, ঢাল, কৃমি","ढाल, ढाल, ढाल, ढाल, किडा"
ঝাল বাক্স,ढाल केलेला बॉक्स
রক্ষিত চুক্তি,संरक्षित करार
সংরক্ষিত নিউক্লাইড,ढाल केलेले न्यूक्लाइड
রক্ষিত তার,संरक्षित वायर
"grotto (গ্রীষ্ম), ঢাল, ঢাল","grotto (उन्हाळा), ढाल, ढाल"
রক্ষা প্রভাব,संरक्षण प्रभाव
শিল্ডিং অপারেশন,संरक्षण ऑपरेशन
শিল্ডিং অনুপাত,संरक्षण गुणोत्तर
সংরক্ষণকারী উইন্ডো,संरक्षक खिडकी
"সৃষ্টি, স্থানচ্যুতি, স্থানান্তর","निर्मिती, विस्थापन, हस्तांतरण"
ঝালর স্থানচ্যুতি,फ्रिंज विस्थापन
স্থানচ্যুত নাড়ি,नाडी विस्थापित करणे
স্থানচ্যুতি নিবন্ধন,विस्थापन रजिस्टर
স্থানচ্যুতি রেজিস্টার জেনারেটর,विस्थापन रजिस्टर जनरेटर
"ভেসিকা, শিম","वेसिका, शिम"
"শিম উপাদান, ম্যাক্রো নিয়ন্ত্রণ উপাদান","शिम घटक, मॅक्रो नियंत्रण घटक"
চিকন প্রক্রিয়া,शिर्मर प्रक्रिया
"স্যুট কাস্টমাইজেশন, শিমি কাস্টমাইজেশন","सूट कस्टमायझेशन, शिमी कस्टमायझेशन"
জাহাজ অ্যান্টেনা,जहाज अँटेना
"ধাক্কা, আঘাত","धक्का, धक्का"
শক adiabatic,शॉक adiabatic
আক্রমণের কোণ,हल्ल्याचा कोन
শক কম্প্রেশন,शॉक कॉम्प्रेशन
শক নিষেধাজ্ঞা,धक्का बंदी
শক সমীকরণ,धक्का समीकरण
শক উদ্দীপনা,शॉक उत्तेजना
শক শিখর,धक्का शिखर
দ্রুত,वेगवान
শক গরম,शॉक हीटिंग
শক স্তর,शॉक पातळी
বীর্যপাত মডেল,स्खलन मॉडेल
শক গতি,शॉक गती
