Marathi,Kannada
संक्रमणात्मक वक्र,ಟ್ರಾನ್ಸಿಟಿವ್ ಕರ್ವ್
संक्रमण घटक,ಪರಿವರ್ತನೆಯ ಅಂಶ
ऊर्जा हस्तांतरण,ಶಕ್ತಿ ವರ್ಗಾವಣೆ
संक्रमण ऊर्जा विमान,ಪರಿವರ್ತನಾ ಶಕ್ತಿಯ ಸಮತಲ
स्थानिक विभागणी कार्य,ಸ್ಥಳೀಯ ವಿಭಾಗ ಕಾರ್ಯ
संक्रमण क्षेत्र,ಪರಿವರ್ತನೆ ವಲಯ
क्षणिक,ಕ್ಷಣಿಕ
क्षणिक कंपाऊंड,ಕ್ಷಣಿಕ ಸಂಯುಕ್ತ
तात्काळ प्रवाह,ತತ್ಕ್ಷಣದ ಪ್ರವಾಹ
ट्रान्झिट्रॉन,ಟ್ರಾನ್ಸಿಟ್ರಾನ್
ट्रान्झिस्टर ऑसिलेटर,ಟ್ರಾನ್ಸಿಸ್ಟರ್ ಆಂದೋಲಕ
व्याख्या,ವ್ಯಾಖ್ಯಾನ
हस्तांतरण,ವರ್ಗಾವಣೆ
ऊर्जा हस्तांतरण,ಶಕ್ತಿ ವರ್ಗಾವಣೆ
श्रवणविषयक नुकसान,ಶ್ರವಣೇಂದ್ರಿಯ ನಷ್ಟ
हस्तांतरण गती,ವರ್ಗಾವಣೆ ವೇಗ
हस्तांतरण ऑपरेशन,ವರ್ಗಾವಣೆ ಕಾರ್ಯಾಚರಣೆ
स्थान पॅरामीटर,ಸ್ಥಳ ನಿಯತಾಂಕ
"ट्रान्सफर वेक्टर, ट्रान्सफर वेक्टर","ವರ್ಗಾವಣೆ ವೆಕ್ಟರ್, ವರ್ಗಾವಣೆ ವೆಕ್ಟರ್"
हस्तांतरण वेग,ವರ್ಗಾವಣೆ ವೇಗ
हस्तांतरणीय,ವರ್ಗಾಯಿಸಬಹುದಾದ
स्थानिक ऊर्जा पातळी,ಸ್ಥಳೀಯ ಶಕ್ತಿಯ ಮಟ್ಟ
हस्तांतरण-रोटेशन-वेग,ವರ್ಗಾವಣೆ-ತಿರುಗುವಿಕೆ-ವೇಗ
हस्तांतरण गती,ವರ್ಗಾವಣೆ ವೇಗ
पारदर्शकता,ಅರೆಪಾರದರ್ಶಕತೆ
संक्रमणक्षमता,ಪ್ರಸರಣ
"ट्रान्समिशन, ट्रान्समिशन, ट्रान्समिशन, ट्रान्समिशन","ಪ್ರಸರಣ, ಪ್ರಸರಣ, ಪ್ರಸರಣ, ಸಾಗಣೆ"
पारगमन गुणांक,ಸಾರಿಗೆ ಗುಣಾಂಕ
ट्रान्समिशन वक्र,ಪ್ರಸರಣ ಕರ್ವ್
संक्रमण घनता,ಸಾರಿಗೆ ಸಾಂದ್ರತೆ
डिस्पॅच आकृती,ರವಾನೆ ರೇಖಾಚಿತ್ರ
"प्रेषण प्रभाव, प्रसारित प्रभाव","ಪ್ರಸರಣ ಪರಿಣಾಮ, ಪ್ರಸರಣ ಪರಿಣಾಮ"
प्रेषण कार्यक्षमता,ಪ್ರಸರಣ ದಕ್ಷತೆ
पारगमन जाळी,ಸಾರಿಗೆ ತುರಿಯುವಿಕೆ
प्रेषण पातळी,ಪ್ರಸರಣ ಮಟ್ಟ
ट्रान्समिशन स्ट्रॅटोमीटर,ಪ್ರಸರಣ ಸ್ಟ್ರಾಟೋಮೀಟರ್
ट्रान्समिशन लाइन,ಪ್ರಸರಣ ಮಾರ್ಗ
अँटेना गुंतवणूकदार,ಆಂಟೆನಾ ಹೂಡಿಕೆದಾರ
मास्टर मॉनिटर,ಮಾಸ್ಟರ್ ಮಾನಿಟರ್
वीज प्रेषण,ವಿದ್ಯುತ್ ಪ್ರಸರಣ
संक्रमण मजला,ಸಾರಿಗೆ ಮಹಡಿ
प्रसारण क्षमता,ಪ್ರಸರಣ ಸಾಮರ್ಥ್ಯ
संप्रेषण मूलभूत,ಸಂವಹನ ಮೂಲಗಳು
पारगमन स्पेक्ट्रोग्राफर,ಸಾರಿಗೆ ಸ್ಪೆಕ್ಟ್ರೋಗ್ರಾಫರ್
सर्वात लहान प्रेषण पद्धत,ಕಡಿಮೆ ಪ್ರಸರಣ ವಿಧಾನ
पारगम्यता,ಪ್ರವೇಶಸಾಧ್ಯತೆ
ट्रान्समिशन रेकॉर्डर,ಪ್ರಸರಣ ರೆಕಾರ್ಡರ್
"प्रसारित करणे, संप्रेषण करणे","ಪ್ರಸಾರ, ಸಂವಹನ"
ट्रान्समिट डिव्हाइस,ಸಾಧನವನ್ನು ರವಾನಿಸುತ್ತದೆ
पलीकडे,ಅತೀತವಾದ
झिरपलेला किरण,ವ್ಯಾಪಿಸಿರುವ ಕಿರಣ
प्रसारित प्रतिबिंब,ಪ್ರಸರಣ ಪ್ರತಿಫಲನ
प्रसारित लहर,ಹರಡಿದ ತರಂಗ
"प्रेषक, ट्रान्समीटर, कम्युनिकेटर","ಕಳುಹಿಸುವವರು, ಟ್ರಾನ್ಸ್ಮಿಟರ್, ಸಂವಹನಕಾರ"
प्रेषक अॅरे,ಕಳುಹಿಸುವವರ ಶ್ರೇಣಿ
पारगम्यता निर्देशांक,ಪ್ರವೇಶಸಾಧ್ಯತೆ ಸೂಚ್ಯಂಕ
परिवर्तन,ಪರಿವರ್ತನೆ
परिवर्तन कार्य,ರೂಪಾಂತರ ಕಾರ್ಯ
ट्रान्सम्युटर,ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್
ध्वनिक,ಅಕೌಸ್ಟಿಕ್
ध्वनिक विमान,ಅಕೌಸ್ಟಿಕ್ ವಿಮಾನ
"पारदर्शकता, पारदर्शकता, पारदर्शक चित्र","ಪಾರದರ್ಶಕತೆ, ಪಾರದರ್ಶಕತೆ, ಪಾರದರ್ಶಕ ಚಿತ್ರ"
पारगम्यता,ಪ್ರವೇಶಸಾಧ್ಯತೆ
"पारदर्शक, पारदर्शक","ಪಾರದರ್ಶಕ, ಅರೆಪಾರದರ್ಶಕ"
पारदर्शक डिटेक्टर,ಪಾರದರ್ಶಕ ಪತ್ತೆಕಾರಕ
पारदर्शक टेम्पलेट कार्ड,ಪಾರದರ್ಶಕ ಟೆಂಪ್ಲೇಟ್ ಕಾರ್ಡ್
"बाष्पोत्सर्जन, श्वासोच्छ्वास, श्वासोच्छ्वास","ಉಸಿರಾಟ, ಉಸಿರಾಟ, ಉಸಿರಾಟ"
ट्रान्सपॉन्डर,ಟ್ರಾನ್ಸ್ಪಾಂಡರ್
"प्रवेश, वाहतूक","ಪ್ರವೇಶ, ಸಾರಿಗೆ"
प्रवेश प्रवेग,ಪ್ರವೇಶ ವೇಗವರ್ಧನೆ
प्रवेश क्षेत्र,ಪ್ರವೇಶ ವಲಯ
प्रवेश समीकरण,ಪ್ರವೇಶ ಸಮೀಕರಣ
प्रवेश-मीन-मुक्त मार्ग,ಪ್ರವೇಶ-ಸರಾಸರಿ-ಮುಕ್ತ ಮಾರ್ಗ
प्रवेश गती,ಪ್ರವೇಶ ವೇಗ
प्रवेश निर्देशांक,ಪ್ರವೇಶ ಸೂಚ್ಯಂಕ
प्रवेश इंद्रियगोचर,ಪ್ರವೇಶ ವಿದ್ಯಮಾನ
"प्रवेश दर, प्रवेश वेळ","ಪ್ರವೇಶ ದರ, ಪ್ರವೇಶ ಸಮಯ"
प्रवेश प्रमाण,ಪ್ರವೇಶ ಅನುಪಾತ
प्रवेश तत्त्व,ಪ್ರವೇಶ ತತ್ವ
प्रवेश वेग,ಪ್ರವೇಶ ವೇಗ
प्रवेश केलेला रेणू,ಪ್ರವೇಶಿಸಿದ ಅಣು
संक्रमण मध्यांतर,ಪರಿವರ್ತನೆಯ ಮಧ್ಯಂತರ
संक्रमण संभाव्यता मॅट्रिक्स,ಪರಿವರ್ತನೆಯ ಸಂಭವನೀಯತೆ ಮ್ಯಾಟ್ರಿಕ್ಸ್
पारदर्शक आकाश,ಅರೆಪಾರದರ್ಶಕ ಆಕಾಶ
पॅरायुरेनियम घटक,ಪ್ಯಾರಾಯುರೇನಿಯಂ ಅಂಶ
paraneurology,ಪ್ಯಾರನ್ಯೂರಾಲಜಿ
प्युरेनियम घटक,ಪ್ಯೂರೇನಿಯಂ ಅಂಶ
ट्रान्सव्हर्स प्रवेग,ಅಡ್ಡ ವೇಗವರ್ಧನೆ
ट्रान्सव्हर्स डॉपलर प्रभाव,ಅಡ್ಡ ಡಾಪ್ಲರ್ ಪರಿಣಾಮ
ट्रान्सव्हर्स फोर्स,ಅಡ್ಡ ಬಲ
आडवा वस्तुमान,ಅಡ್ಡ ದ್ರವ್ಯರಾಶಿ
ट्रान्सव्हर्स वेग,ಅಡ್ಡ ವೇಗ
ट्रान्सव्हर्स प्रतिबंध,ಅಡ್ಡ ನಿರ್ಬಂಧ
"आडवा, आडवा","ಅಡ್ಡ, ಅಡ್ಡ"
ट्रान्सव्हर्स प्रवेग,ಅಡ್ಡ ವೇಗವರ್ಧನೆ
ट्रान्सव्हर्स अकौस्टिक फोनॉन,ಅಡ್ಡ ಅಕೌಸ್ಟಿಕ್ ಫೋನಾನ್
ट्रान्सव्हर्स सिस्टम,ಅಡ್ಡ ವ್ಯವಸ್ಥೆ
ट्रान्सव्हर्स विस्थापन,ಅಡ್ಡ ಸ್ಥಳಾಂತರ
ट्रान्सव्हर्स डॉपलर प्रभाव,ಅಡ್ಡ ಡಾಪ್ಲರ್ ಪರಿಣಾಮ
ट्रान्सव्हर्स इलेक्ट्रिक वेव्ह,ಅಡ್ಡ ವಿದ್ಯುತ್ ತರಂಗ
आडवा प्रवाह,ಅಡ್ಡ ಹರಿವು
ट्रान्सव्हर्स चुंबकीय क्षेत्र,ಅಡ್ಡ ಕಾಂತೀಯ ಕ್ಷೇತ್ರ
ट्रान्सव्हर्स चुंबकीय लहरी,ಅಡ್ಡ ಕಾಂತೀಯ ತರಂಗ
आडवा वस्तुमान,ಅಡ್ಡ ದ್ರವ್ಯರಾಶಿ
ट्रान्सव्हर्स ऑप्टिकल फोनॉन,ಅಡ್ಡ ಆಪ್ಟಿಕಲ್ ಫೋನಾನ್
आडवा दोलन,ಅಡ್ಡ ಆಂದೋಲನ
आडवा नाडी,ಅಡ್ಡ ನಾಡಿ
ट्रान्सव्हर्स विश्रांती कालावधी,ಅಡ್ಡ ಉಳಿದ ಅವಧಿ
"क्रॉस सेक्शन, क्रॉस सेक्शन, क्रॉस सेक्शन","ಅಡ್ಡ ವಿಭಾಗ, ಅಡ್ಡ ವಿಭಾಗ, ಅಡ್ಡ ವಿಭಾಗ"
ट्रान्सव्हर्स प्लेट दोलन,ಅಡ್ಡ ಫಲಕದ ಆಂದೋಲನ
आडवा लहर,ಅಡ್ಡ ತರಂಗ
ट्रान्सव्हर्स कंपन,ಅಡ್ಡ ಕಂಪನ
आडवा लहर,ಅಡ್ಡ ತರಂಗ
ट्रान्सव्हर्स आयसोट्रॉपिक शरीर,ಅಡ್ಡ ಐಸೊಟ್ರೊಪಿಕ್ ದೇಹ
फिल्टर अॅम्प्लीफायर,ಫಿಲ್ಟರ್ ಆಂಪ್ಲಿಫಯರ್
ट्रॅपेझियम विकृत रूप,ಟ್ರೆಪೆಜಿಯಮ್ ವಿರೂಪ
ट्रॅपेझियम,ಟ್ರೆಪೆಜಿಯಮ್
कॅप्टिव्ह मोड,ಕ್ಯಾಪ್ಟಿವ್ ಮೋಡ್
चार्ज केलेले प्रणोदक,ಚಾರ್ಜ್ಡ್ ಪ್ರೊಪೆಲ್ಲಂಟ್
"हस्तगत, पिंजरन, विपश्यना, सामान","ಕ್ಯಾಪ್ಚರ್, ಪಿಂಜಾರನ್, ವಿಪಾಸ್ಸನ್, ಪೀಠೋಪಕರಣಗಳು"
उत्सर्जन एजंट,ವಿಸರ್ಜನಾ ಏಜೆಂಟ್
पिंजरा केंद्र,ಪಂಜರ ಕೇಂದ್ರ
पकड बिंदू,ಕ್ಯಾಚ್ ಪಾಯಿಂಟ್
पिंजरा कालावधी,ಕೇಜ್ ಅವಧಿ
मागचा शॉट,ಹಿಂದುಳಿದ ಶಾಟ್
संक्रमण वेळ,ಸಾರಿಗೆ ಸಮಯ
प्रगती वेळ वक्र,ಪ್ರಗತಿಯ ಸಮಯದ ರೇಖೆ
ड्रायव्हिंग,ಚಾಲನೆ
मोबाइल डिटेक्टर,ಮೊಬೈಲ್ ಡಿಟೆಕ್ಟರ್
जंगम सूक्ष्मदर्शक,ಚಲಿಸಬಲ್ಲ ಸೂಕ್ಷ್ಮದರ್ಶಕ
प्रगतीशील विमान लहर,ಪ್ರಗತಿಶೀಲ ವಿಮಾನ ತರಂಗ
प्रोग्रेसिव्ह वेव्ह अॅम्प्लिफायर,ಪ್ರಗತಿಶೀಲ ತರಂಗ ಆಂಪ್ಲಿಫಯರ್
प्रगतीशील लहरी अँटेना,ಪ್ರಗತಿಶೀಲ ತರಂಗ ಆಂಟೆನಾ
प्रगतीशील लहर मॅग्नेट्रॉन,ಪ್ರಗತಿಶೀಲ ತರಂಗ ಮ್ಯಾಗ್ನೆಟ್ರಾನ್
प्रगतीशील वेव्ह मेसर,ಪ್ರಗತಿಪರ ತರಂಗ ಮೇಸರ್
प्रगतीशील लहरी ट्यूब,ಪ್ರಗತಿಶೀಲ ತರಂಗ ಟ್ಯೂಬ್
तिप्पट क्लिफ,ಟ್ರಿಬಲ್ ಕ್ಲೆಫ್
"ट्रायड, ट्रायड, ट्रायड","ತ್ರಿಕೋನ, ತ್ರಿಕೋನ, ತ್ರಿಕೋನ"
तपासा आणि शिकणे विसरा,ಪರಿಶೀಲಿಸಿ ಮತ್ತು ಕಲಿಕೆಯನ್ನು ಮರೆತುಬಿಡಿ
तपासा आणि विसरा पद्धत,ವಿಧಾನವನ್ನು ಪರಿಶೀಲಿಸಿ ಮತ್ತು ಮರೆತುಬಿಡಿ
तपासा आणि विसरा पद्धत,ವಿಧಾನವನ್ನು ಪರಿಶೀಲಿಸಿ ಮತ್ತು ಮರೆತುಬಿಡಿ
"त्रिकोण, त्रिकोण","ತ್ರಿಕೋನ, ತ್ರಿಕೋನ"
बल त्रिकोण,ಬಲ ತ್ರಿಕೋನ
त्रिकोण चिन्ह,ತ್ರಿಕೋನ ಚಿಹ್ನೆ
त्रिकोणी पद्धत,ತ್ರಿಕೋನ ವಿಧಾನ
घर्षण विद्युत क्रम,ಘರ್ಷಣೆಯ ವಿದ್ಯುತ್ ಅನುಕ್ರಮ
घर्षण वीज,ಘರ್ಷಣೆಯ ವಿದ್ಯುತ್
"धातूशास्त्र, ट्रायबोलॉजी","ಲೋಹಶಾಸ್ತ್ರ, ಟ್ರೈಬಾಲಜಿ"
घर्षण प्रकाश,ಘರ್ಷಣೆ ಪ್ರಕಾಶಮಾನತೆ
घर्षण प्रकाश,ಘರ್ಷಣೆಯ ಪ್ರಕಾಶಮಾನತೆ
trichromaticity,ಟ್ರೈಕ್ರೊಮ್ಯಾಟಿಸಿಟಿ
त्रिवर्ण तत्व,ತ್ರಿವರ್ಣ ತತ್ವ
मिनी चार्जर,ಮಿನಿ ಚಾರ್ಜರ್
लहान शुल्क,ಸಣ್ಣ ಶುಲ್ಕ
मंद चार्जर,ನಿಧಾನ ಚಾರ್ಜರ್
त्रिमूर्ती,ತ್ರಿಮೂರ್ತಿಗಳು
ट्रिंटॅक्स क्रिस्टल,ಟ್ರಿಂಟಾಕ್ಸ್ ಕ್ರಿಸ್ಟಲ್
त्रिकोण सममिती,ತ್ರಿಕೋನ ಸಮ್ಮಿತಿ
ट्रिनिटी समुदाय,ಟ್ರಿನಿಟಿ ಸಮುದಾಯ
ट्रिनिटी विकृत,ತ್ರಿಮೂರ್ತಿಗಳು ವಿರೂಪಗೊಂಡರು
त्रिवर्णा ट्यूब,ತ್ರಿವರ್ಣ ಟ್ಯೂಬ್
ट्रायकोन,ಟ್ರೈಕೋನ್
"त्रिकोणी रडार प्रणाली, रेट्रान","ತ್ರಿಕೋನ ರಾಡಾರ್ ವ್ಯವಸ್ಥೆ, ರೆಟ್ರಾನ್"
ट्रायडोप,ಟ್ರೈಡೋಪ್
ट्रायफोकल लेन्स,ಟ್ರೈಫೋಕಲ್ ಲೆನ್ಸ್
trigatron,ಟ್ರೈಗಟ್ರಾನ್
"ट्रिगर, सोडणे","ಪ್ರಚೋದಕ, ಬಿಡುಗಡೆ"
"ट्रिगर सर्किट, अॅक्ट्युएटर सर्किट","ಪ್ರಚೋದಕ ಸರ್ಕ್ಯೂಟ್, ಪ್ರಚೋದಕ ಸರ್ಕ್ಯೂಟ್"
ट्रिगर प्रभाव,ಪ್ರಚೋದಕ ಪರಿಣಾಮ
ट्रिगर नाडी,ಪ್ರಚೋದಕ ನಾಡಿ
ट्रिगर शार्पनर,ಟ್ರಿಗರ್ ಶಾರ್ಪನರ್
कॉल कंट्रोलर पल्स,ಕರೆ ನಿಯಂತ್ರಕ ನಾಡಿ
"ट्रिगर करणे, ट्रिगर करणे","ಪ್ರಚೋದಿಸುವ, ಪ್ರಚೋದಿಸುವ"
ट्रिगर पातळी,ಪ್ರಚೋದಕ ಮಟ್ಟ
मूळ कण,ಹುಟ್ಟುವ ಕಣ
ट्रान्झिस्टर,ಟ್ರಾನ್ಸಿಸ್ಟರ್
"त्रिकोणी, समांतरभुज चौकोन, त्रिकोणी, त्रिभुज","ತ್ರಿಕೋನ, ಸಮಾನಾಂತರ, ತ್ರಿಕೋನ, ತ್ರಿಭುಜ"
त्रिकोणी षटकोनी,ತ್ರಿಕೋನ ಷಡ್ಭುಜಾಕೃತಿ
त्रिअक्षीय अक्ष,ತ್ರಿಕೋನ ಅಕ್ಷ
त्रिसमंतक्ष क्रिस्टल,ಟ್ರಿಸ್ಮಾಂಟಾಕ್ಸಾ ಕ್ರಿಸ್ಟಲ್
तिहेरी विकृती,ಟ್ರಿಪಲ್ ಅಸ್ಪಷ್ಟತೆ
त्रिसमंतॅक्स विभाग,ಟ್ರಿಸ್ಮಾಂಟಾಕ್ಸ್ ವಿಭಾಗ
ट्राय हायब्रिडायझेशन,ಟ್ರೈ ಹೈಬ್ರಿಡೈಸೇಶನ್
त्रिसमंतक्ष प्रिझम,ಟ್ರಿಸ್ಮಾನಾಕ್ಸ್ ಪ್ರಿಸ್ಮ್
त्रिकोणी परावर्तक अँटेना,ತ್ರಿಕೋನ ಪ್ರತಿಫಲಕ ಆಂಟೆನಾ
त्रिकोणीय सममिती,ತ್ರಿಕೋನ ಸಮ್ಮಿತಿ
त्रिकोणमितीय,ತ್ರಿಕೋನಮಿತೀಯ
त्रिकोणमितीय समीकरणे,ತ್ರಿಕೋನಮಿತೀಯ ಸಮೀಕರಣಗಳು
त्रिकोणमितीय कार्य,ತ್ರಿಕೋನಮಿತಿಯ ಕಾರ್ಯ
त्रिकोणमितीय ओळख,ತ್ರಿಕೋನಮಿತಿಯ ಗುರುತುಗಳು
त्रिकोणमितीय गुणोत्तर,ತ್ರಿಕೋನಮಿತಿಯ ಅನುಪಾತ
त्रिकोणमितीय मालिका,ತ್ರಿಕೋನಮಿತಿಯ ಸರಣಿ
त्रिकोणमितीय साधने,ತ್ರಿಕೋನಮಿತಿಯ ಉಪಕರಣಗಳು
त्रिकोणमितीय प्रतिस्थापन,ತ್ರಿಕೋನಮಿತಿಯ ಪರ್ಯಾಯ
त्रिकोणमितीय परिवर्तन,ತ್ರಿಕೋನಮಿತಿಯ ರೂಪಾಂತರ
त्रिकोणमितीय रचना,ತ್ರಿಕೋನಮಿತಿಯ ರಚನೆ
त्रिकोणमितीय बिंदू,ತ್ರಿಕೋನಮಿತಿಯ ಬಿಂದು
तिहेरी विकृती,ಟ್ರಿಪಲ್ ಅಸ್ಪಷ್ಟತೆ
कर्कशपणा,ಒರಟುತನ
"सूक्ष्म समायोजन, ट्रिम","ಸೂಕ್ಷ್ಮ ಹೊಂದಾಣಿಕೆಗಳು, ಟ್ರಿಮ್"
सूक्ष्म समायोजक,ಸೂಕ್ಷ್ಮ ಹೊಂದಾಣಿಕೆ
सूक्ष्म समायोजन कॅपेसिटर,ಸೂಕ್ಷ್ಮ ಹೊಂದಾಣಿಕೆ ಕೆಪಾಸಿಟರ್
सूक्ष्म समायोजन कॅपेसिटर,ಸೂಕ್ಷ್ಮ ಹೊಂದಾಣಿಕೆ ಕೆಪಾಸಿಟರ್
सूक्ष्म समायोजन इंडक्टन्स,ಸೂಕ್ಷ್ಮ ಹೊಂದಾಣಿಕೆ ಇಂಡಕ್ಟನ್ಸ್
सूक्ष्म समायोजन प्रतिकार,ಸೂಕ್ಷ್ಮ ಹೊಂದಾಣಿಕೆ ಪ್ರತಿರೋಧ
वेग त्रिकोण,ವೇಗ ತ್ರಿಕೋನ
त्रिनिस्टर,ಟ್ರಿನಿಸ್ಟರ್
trichinoscope,ಟ್ರೈಕಿನೋಸ್ಕೋಪ್
triode,ಟ್ರಯೋಡ್
ट्रायोड लेसर,ಟ್ರಯೋಡ್ ಲೇಸರ್
ट्रायोड-हेक्सोड कनव्हर्टर,ಟ್ರಯೋಡ್-ಹೆಕ್ಸೋಡ್ ಪರಿವರ್ತಕ
"चालू करा, चालू करा, ट्रिगर करा","ಆನ್ ಮಾಡಿ, ಆನ್ ಮಾಡಿ, ಟ್ರಿಗರ್ ಮಾಡಿ"
द्रुत खंडन,ತ್ವರಿತ ನಿರಾಕರಣೆ
त्वरित नकार सर्किट,ತ್ವರಿತ ನಿರಾಕರಣೆ ಸರ್ಕ್ಯೂಟ್
"फारा यंत्रणा, फ्रॅक्चर कमी करण्याची यंत्रणा","ಫರಾ ಮೆಕ್ಯಾನಿಸಂ, ಫ್ರಾಕ್ಚರ್ ರಿಡಕ್ಷನ್ ಮೆಕ್ಯಾನಿಸಂ"
ट्रायडिक सेटअप,ಟ್ರೈಯಾಡಿಕ್ ಸೆಟಪ್
"त्रिकोणी रडार प्रणाली, रेट्रान","ತ್ರಿಕೋನ ರಾಡಾರ್ ವ್ಯವಸ್ಥೆ, ರೆಟ್ರಾನ್"
"तिहेरी टक्कर, त्रिपक्षीय टक्कर","ಟ್ರಿಪಲ್ ಡಿಕ್ಕಿ, ತ್ರಿಪಕ್ಷೀಯ ಘರ್ಷಣೆ"
तिहेरी शोध,ಟ್ರಿಪಲ್ ಪತ್ತೆ
ट्रिपल डिटेक्शन रिसीव्हर,ಟ್ರಿಪಲ್ ಡಿಟೆಕ್ಷನ್ ರಿಸೀವರ್
tridiode triode,ಟ್ರೈಡಿಯೋಡ್ ಟ್ರಯೋಡ್
ट्रायडिक हार्मोनिक,ಟ್ರೈಯಾಡಿಕ್ ಹಾರ್ಮೋನಿಕ್
ट्रायफ्यूजन,ಟ್ರಿಫ್ಯೂಷನ್
पवित्र संवाद,ಪವಿತ್ರ ಪರಸ್ಪರ ಕ್ರಿಯೆ
trih ion,ಟ್ರಿಹ್ ಅಯಾನ್
तिहेरी आयनीकरण,ಟ್ರಿಪಲ್ ಅಯಾನೀಕರಣ
त्रिपक्षीय पद्धत,ತ್ರಿಪಕ್ಷೀಯ ವಿಧಾನ
त्रिपक्षीय प्रिझम,ತ್ರಿಪಕ್ಷೀಯ ಪ್ರಿಸ್ಮ್
तिहेरी बिंदू,ಟ್ರಿಪಲ್ ಪಾಯಿಂಟ್
तिप्पट उत्पादन,ಟ್ರಿಪಲ್ ಉತ್ಪನ್ನ
ट्रिपल स्केलर उत्पादन,ಟ್ರಿಪಲ್ ಸ್ಕೇಲಾರ್ ಉತ್ಪನ್ನ
तीन-बिंदू चाचणी,ಮೂರು-ಪಾಯಿಂಟ್ ಪರೀಕ್ಷೆ
थ्रस्ट ट्रान्सफॉर्मर,ಥ್ರಸ್ಟ್ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್
ट्रिपल वेक्टर उत्पादन,ಟ್ರಿಪಲ್ ವೆಕ್ಟರ್ ಉತ್ಪನ್ನ
तिप्पट,ಟ್ರಿಪಲ್
तिहेरी गुणक,ಟ್ರಿಪಲ್ ಗುಣಕ
पवित्र अवस्था,ಸ್ಯಾಕ್ರಲ್ ಹಂತ
त्रि-बिंदू विमान,ಟ್ರೈ-ಪಾಯಿಂಟ್ ಪ್ಲೇನ್
त्रिक शोषण,ಸ್ಯಾಕ್ರಲ್ ಹೀರಿಕೊಳ್ಳುವಿಕೆ
त्रिध्रुवीय अँटेना,ಟ್ರಿಪೋಲಾರ್ ಆಂಟೆನಾ
आशु खंडाना कुंडली,ಅಶು ಖಂಡನ ಕುಂಡ್ಲಿ
अश्रू मागे घेण्याचे चुंबक,ಕಣ್ಣೀರಿನ ಹಿಂತೆಗೆದುಕೊಳ್ಳುವ ಮ್ಯಾಗ್ನೆಟ್
"actuator नाडी, imputation नाडी","ಪ್ರಚೋದಕ ನಾಡಿ, ಇಂಪ್ಯುಟೇಶನ್ ನಾಡಿ"
दुभाजक,ಇಬ್ಭಾಗ
कोन दुभाजक करा,ಕೋನವನ್ನು ವಿಭಜಿಸಿ
"ट्रायसेक्टर, ट्रायसेट्रिक्स","ಟ್ರೈಸೆಕ್ಟರ್, ಟ್ರೈಸೆಟ್ರಿಕ್ಸ್"
ट्रिटियम,ಟ್ರಿಟಿಯಮ್
trispace,ಟ್ರೈಸ್ಪೇಸ್
नगण्य,ಅತ್ಯಲ್ಪ
सहनशीलता कालावधी,ಸಹನೆಯ ಅವಧಿ
ट्रोकॉइड विश्लेषक,ಟ್ರೋಕಾಯ್ಡ್ ವಿಶ್ಲೇಷಕ
"trochoid मार्गक्रमण, trochoid मार्गक्रमण","ಟ್ರೋಕಾಯ್ಡ್ ಪಥ, ಟ್ರೋಕಾಯ್ಡ್ ಪಥ"
ट्रोकोट्रान,ಟ್ರೋಕೋಟ್ರಾನ್
trilight,ಟ್ರೈಲೈಟ್
ट्रॉम्बन,ಟ್ರೊಂಬೆನ್
कर्कवृत्त,ಟ್ರಾಪಿಕ್ ಆಫ್ ಕ್ಯಾನ್ಸರ್
मकरवृत्त,ಮಕರ ಸಂಕ್ರಾಂತಿ ವೃತ್ತ
उष्णकटिबंधीय,ಉಷ್ಣವಲಯದ
चिडचिड,ಕೆರಳಿಸುವ
ट्रोपोस्फियर,ಟ್ರೋಪೋಸ್ಪಿಯರ್
ट्रॉपोस्फेरिक पतन,ಉಷ್ಣವಲಯದ ಪತನ
ट्रोपोस्फेरिक अडथळा,ಉಷ್ಣವಲಯದ ಅಡಚಣೆ
ट्रॉपोस्फेरिक लाट,ಉಷ್ಣವಲಯದ ಅಲೆ
ट्रॉपोस्फेरिक फ्लाइट,ಉಷ್ಣವಲಯದ ಹಾರಾಟ
ट्रोपोस्फेरिक कॉम्प्लेक्स,ಟ್ರೋಪೋಸ್ಫೆರಿಕ್ ಸಂಕೀರ್ಣ
ट्रॉपोस्फेरिक लाट,ಉಷ್ಣವಲಯದ ಅಲೆ
कुंड बेसिन,ತೊಟ್ಟಿ ಜಲಾನಯನ
वास्तविक शोषण,ನಿಜವಾದ ಹೀರಿಕೊಳ್ಳುವಿಕೆ
वास्तविक शोषण गुणांक,ನಿಜವಾದ ಹೀರಿಕೊಳ್ಳುವ ಗುಣಾಂಕ
वास्तववादी वजनदार,ವಾಸ್ತವಿಕ ತೂಕ
अचूक बॅरोमीटर,ನಿಖರವಾದ ಮಾಪಕ
"वास्तविक वजन, वास्तविक वजन","ನಿಜವಾದ ತೂಕ, ನಿಜವಾದ ತೂಕ"
अचूक प्रमाण,ನಿಖರವಾದ ಅನುಪಾತ
खरे पात्र,ನಿಜವಾದ ಪಾತ್ರ
वास्तविक सतत शोषण,ನಿಜವಾದ ನಿರಂತರ ಹೀರಿಕೊಳ್ಳುವಿಕೆ
खरा मार्ग,ನಿಜವಾದ ಮಾರ್ಗ
