Bengali,Odiya
সিরিজ সমান্তরাল সার্কিট,କ୍ରମିକ ସମାନ୍ତରାଳ ସର୍କିଟ |
শ্রেণী নিয়ন্ত্রক,ଶ୍ରେଣୀ ନିୟାମକ
পরিসীমা অনুরণন,ପରିସର ରେଜୋନାନ୍ସ |
সিরিজ টিউনড সার্কিট,ସିରିଜ୍ ଟ୍ୟୁନେଡ୍ ସର୍କିଟ୍ |
পরিসীমা ভোল্টেজ নিয়ন্ত্রক,ପରିସର ଭୋଲଟେଜ୍ ନିୟନ୍ତ୍ରକ |
"সার্ভার, সার্ভার","ସର୍ଭର, ସର୍ଭର |"
servo পরিবর্ধক,ସର୍ଭୋ ଏମ୍ପ୍ଲିଫାୟର୍ |
সার্ভো যান্ত্রিক পদ্ধতি,ସର୍ଭୋ ଯାନ୍ତ୍ରିକ ପଦ୍ଧତି |
servo recoder,ସର୍ଭୋ ରିକୋଡର୍ |
সজ্জা সময়,ସାଜସଜ୍ଜା ସମୟ |
সমন্বয় সময়কাল,ଆଡଜଷ୍ଟମେଣ୍ଟ ଅବଧି
অক্টাল ডিকোডার,ଅଷ୍ଟାଙ୍ଗୀୟ ଡିକୋଡର୍ |
সপ্তখণ্ড প্রদর্শন,saptkhanda ପ୍ରଦର୍ଶନ
ছায়া আবরণ; ছায়া মুখোশ,ଛାୟା ଆବରଣ; ଛାୟା ମାସ୍କ |
ছায়া স্মৃতি,ଛାୟା ସ୍ମୃତି
শ্যাননের উপপাদ্য,ଶାନନ୍ଙ୍କ ତତ୍ତ୍। |
স্টোরেজ বয়স,ସଂରକ୍ଷଣ ବୟସ
সংরক্ষণকারী,ସଂରକ୍ଷଣକାରୀ |
স্থানান্তর কাউন্টার,ସ୍ଥାନାନ୍ତର କାଉଣ୍ଟର
স্থানচ্যুতি নিবন্ধন,ବିସ୍ଥାପନ ରେଜିଷ୍ଟର |
শক উদ্দীপনা,ଶକ୍ ଉତ୍ତେଜନା |
শক সংকট,ଶକ୍ ସଙ୍କଟ |
সংক্ষিপ্ত পথ বর্তমান,କ୍ଷୁଦ୍ର ପଥ ପ୍ରବାହ
শর্ট সার্কিট সুরক্ষা,ସର୍ଟ ସର୍କିଟ ସୁରକ୍ଷା
সংক্ষিপ্ত প্রভাব,ସଂକ୍ଷିପ୍ତ ପ୍ରଭାବ
"হট্টগোল, গুলির শব্দ","ଗର୍ଜନ, ଗୁଳି ଶବ୍ଦ |"
সংক্ষিপ্ত বিলম্ব লাইন,ବିଳମ୍ବିତ ରେଖା
শট শব্দ,ଗୁଳି ଶବ୍ଦ
পাশের পথ,ପାର୍ଶ୍ୱ ପଥ
ফুটপাথ স্রোত,ରାସ୍ତା କଡ଼
শান্ট ডিভাইস,ଶଣ୍ଟ୍ ଡିଭାଇସ୍ |
শান্ট রিচার্জ,ରିଚାର୍ଜ
শান্ট মিটার,ଶଣ୍ଟ ମିଟର |
সাইড সার্কিট,ପାର୍ଶ୍ୱ ସର୍କିଟ |
শান্ট ক্লাস দম্পতি,କ୍ଲାସ୍ ଦମ୍ପତି
পার্শ্ব ব্যান্ড,ପାର୍ଶ୍ୱ ବ୍ୟାଣ୍ଡ |
সাইড ব্যান্ডের আওয়াজ,ପାର୍ଶ୍ୱ ବ୍ୟାଣ୍ଡ ଶବ୍ଦ |
পার্শ্বীয় ক্যারিয়ার ফ্রিকোয়েন্সি,ଲାଟେରାଲ୍ କ୍ୟାରିଅର୍ ଫ୍ରିକ୍ୱେନ୍ସି |
"পার্শ্বীয় স্থানান্তর, পার্শ্বীয় ল্যাভ","ଲାଟେରାଲ୍ ସିଫ୍ଟ, ଲାଟେରାଲ୍ ଲାଭ୍ |"
কণ্ঠ্য স্বর,କଣ୍ଠଦାନ
সিমেন্স,ସିମେନ୍ସ
প্রতীক বক্স,ପ୍ରତୀକ ବାକ୍ସ
চিহ্ন আকার,ଚିହ୍ନ ଆକାର
ভলিউম নম্বর চিহ্নিত করুন,ଭଲ୍ୟୁମ୍ ନମ୍ବର ଚିହ୍ନିତ କର |
সংকেত বিশ্লেষণ,ସଙ୍କେତ ବିଶ୍ଳେଷଣ |
সংকেত সনাক্তকারী,ସଙ୍କେତ ଡିଟେକ୍ଟର |
সংকেত উৎপাদক,ସଙ୍କେତ ଜେନେରେଟର
সিগন্যাল পোলার আইসোলেটর,ସଙ୍କେତ ପୋଲାର ବିଚ୍ଛିନ୍ନକାରୀ |
সংকেত পরিমাপ,ସଙ୍କେତ ପରିମାଣ
সংকেত তীব্রতা,ସଙ୍କେତ ତୀବ୍ରତା |
সংকেত-টু-বেয়ার অনুপাত,ସଙ୍କେତ-ରୁ-ଖାଲି ଅନୁପାତ |
সিলিকন নিয়ন্ত্রিত সংশোধনকারী,ସିଲିକନ୍ ନିୟନ୍ତ୍ରିତ ରେକ୍ଟିଫାୟର୍ |
সিলিকন নিয়ন্ত্রিত সুইচ,ସିଲିକନ୍ ନିୟନ୍ତ୍ରିତ ସୁଇଚ୍ |
সিলিকন ডাই অক্সাইড,ସିଲିକନ୍ ଡାଇଅକ୍ସାଇଡ୍ |
সিলিকন গেট,ସିଲିକନ୍ ଗେଟ୍ |
সিলিকন নাইট্রাইড,ସିଲିକନ୍ ନାଇଟ୍ରାଇଡ୍ |
সিলিকন-অক্সাইড পদ্ধতি,ସିଲିକନ୍-ଅକ୍ସାଇଡ୍ ପଦ୍ଧତି |
সিলিকন ট্রানজিস্টর,ସିଲିକନ୍ ଟ୍ରାନଜିଷ୍ଟର
সিলিকন বাফার,ସିଲିକନ୍ ବଫର୍ |
রেশম আবরণ,ରେଶମ ଆବରଣ |
সিমপ্লেক্স কোড,ସିମ୍ପ୍ଲେକ୍ସ କୋଡ୍ |
একক লিঙ্ক,ଏକକ ଲିଙ୍କ୍ |
অনুকরণ inducer,ଅନୁକରଣକାରୀ ପ୍ରେରଣାଦାତା |
সিমুলেশন পদ্ধতি,ଅନୁକରଣ ପଦ୍ଧତି
এমুলেটর,ଏମୁଲେଟର
সাইন ফলন জেনারেটর,ସାଇନ ଫାଲାନ ଜେନେରେଟର |
sine অবিচ্ছেদ্য,ସାଇନ ଇଣ୍ଟିଗ୍ରାଲ୍ |
সাইন বর্গ তরঙ্গ রূপান্তরকারী,ସାଇନ ବର୍ଗ ତରଙ୍ଗ କନଭର୍ଟର |
সাইন ওয়েভ সংশ্লেষণ,ସାଇନ ତରଙ୍ଗ ସିନ୍ଥେସିସ୍ |
সাইন-স্কয়ার ওয়েভ জেনারেটর,ସାଇନ-ବର୍ଗ ତରଙ୍ଗ ଜେନେରେଟର |
একক বোর্ড কম্পিউটার,ଏକକ ବୋର୍ଡ କମ୍ପ୍ୟୁଟର |
একক ক্ষমতা ক্ষতিপূরণ,ଏକକ କ୍ଷମତା କ୍ଷତିପୂରଣ |
একক চিপ মাইক্রোপ্রসেসর,ଏକକ ଚିପ୍ ମାଇକ୍ରୋପ୍ରୋସେସର୍ |
একক ঘনত্ব ডিস্ক,ଏକକ ଘନତା ଡିସ୍କ |
একক শিরা আউটপুট,ଏକକ ଶିରା ଆଉଟପୁଟ୍
একক-মেরু দ্বিপ্রকল্প সুইচ,ଏକକ-ପୋଲ ବିପ୍ରୋଜେକ୍ଟ ସୁଇଚ୍ |
একক প্লেব্যাক ব্যান্ড (SSB),ସୋଲୋ ପ୍ଲେବ୍ୟାକ୍ ବ୍ୟାଣ୍ଡ (SSB)
একক সাইড ডিস্ক,ଏକକ ପାର୍ଶ୍ୱ ଡିସ୍କ |
একক প্রবণ ADC,ଏକକ ପ୍ରବଣ adc
একক পর্যায় নির্বাহ,ଏକକ ପର୍ଯ୍ୟାୟ ନିଷ୍ପାଦନ
একক সরবরাহ কর্মক্ষম পরিবর্ধক,ଏକକ ଯୋଗାଣ କାର୍ଯ୍ୟକ୍ଷମ ଆମ୍ପ୍ଲିଫାୟର୍ |
একক সরবরাহ অপারেশন,ଏକକ ଯୋଗାଣ କାର୍ଯ୍ୟ
নিমজ্জন,ବୁଡ ପକାଇବା |
সাইনুসয়েডাল প্রতিক্রিয়া,ସାଇନୋସଏଡାଲ୍ ପ୍ରତିକ୍ରିୟା |
সাইনুসয়েডাল তরঙ্গ,ସାଇନୋସଏଡାଲ୍ ତରଙ୍ଗ |
স্কু ক্লক,ସ୍କେକ୍ ଘଣ୍ଟା |
পৃষ্ঠ প্রভাব,ଭୂପୃଷ୍ଠ ପ୍ରଭାବ |
ভলিউম তরঙ্গ,ଭଲ୍ୟୁମ୍ ତରଙ୍ଗ
আকাশ তরঙ্গ সংক্রমণ,ଆକାଶ ତରଙ୍ଗ ସଂକ୍ରମଣ
অধীনস্থ,ଅଧସ୍ତନ |
সুপ্ত মোড,ସୁପ୍ତ ମୋଡ୍ |
ধাপ মোটর,ଷ୍ଟେପ୍ ମୋଟର |
স্লুইস হার,ସ୍ଲୁଇସ୍ ହାର
প্রবণ সনাক্তকারী,ପ୍ରବଣ ଡିଟେକ୍ଟର |
স্লটেড লাইন,ସ୍ଲଟ୍ ରେଖା |
আবছা ফিউজ,ଅଳ୍ପ ଫ୍ୟୁଜ୍ |
ধীরগতির স্ক্যানিং টেলিভিশন,ଧୀର ସ୍କାନିଂ ଟେଲିଭିଜନ |
ছোট ইন্টিগ্রেশন (SSI),ଛୋଟ ଏକୀକରଣ (SSI)
সংক্ষিপ্ত সংকেত বিশ্লেষণ,ସଂକ୍ଷିପ୍ତ ସଙ୍କେତ ବିଶ୍ଳେଷଣ |
সংক্ষিপ্ত সংকেত মডেল,ସଂକ୍ଷିପ୍ତ ସଙ୍କେତ ମଡେଲ୍ |
স্মার্ট কার্ড,ସ୍ମାର୍ଟ କାର୍ଡ |
স্মার্ট ফ্যান,ସ୍ମାର୍ଟ ପ୍ରଶଂସକ |
smectic স্ফটিক,ସ୍ମେକ୍ଟିକ୍ ସ୍ଫଟିକ୍ |
স্মিথ চার্ট,ସ୍ମିଥ୍ ଚାର୍ଟ |
স্মোক ডিটেক্টর,ଧୂଆଁ ଡିଟେକ୍ଟର |
মুছে ফেলা,ଲିଭାଇବା
তুষার প্রভাব,ତୁଷାର ପ୍ରଭାବ
ঘাতশোষক,ଶକ୍ ଅବଶୋଷକ |
শক শোষণকারী সার্কিট,ଶକ୍ ଅବଶୋଷଣ ସର୍କିଟ୍ |
শক কারেন্ট,ଶକ୍ କରେଣ୍ଟ୍ |
সকেট,ସକେଟ୍
সফট কপি,ସଫ୍ଟ କପି
নরম রিটার্ন,ମୃଦୁ ଫେରସ୍ତ
নরম স্যাচুরেশন,ନରମ ପରିପୂର୍ଣ୍ଣତା |
নরম শুরু,ନରମ ଆରମ୍ଭ
সফটওয়্যার,ସଫ୍ଟୱେର୍
সৌর কোষ,ସ ar ର କୋଷ |
সৌর প্যানেল,ସ ar ର ପ୍ୟାନେଲ୍ |
ঝাল,ସୋଲଡର
ঝাল সেতু,ସୋଲଡର ବ୍ରିଜ୍ |
সোলেনয়েড,ସୋଲେନଏଡ୍ |
কঠিন অবস্থা আবিষ্কারক,କଠିନ ଷ୍ଟେଟ ଡିଟେକ୍ଟର |
কঠিন অবস্থা ডিভাইস,କଠିନ ରାଜ୍ୟ ଉପକରଣ |
কঠিন রাষ্ট্র রিলে,କଠିନ ସ୍ଥିତି ରିଲେ |
সোনার,ସୋନାର |
এসওএস,SOS
ভয়েস সক্রিয় সুইচ,ଭଏସ୍ ଆକ୍ଟିଭେଟ୍ ସୁଇଚ୍ |
শব্দ জেনারেটর,ଶବ୍ଦ ଜେନେରେଟର
সোর্স কোড,ଉତ୍ସ କୋଡ୍
উৎস কোডিং,ଉତ୍ସ କୋଡିଂ
উত্স মিলিত,ଉତ୍ସ ଯୋଡି ହୋଇଛି |
উৎস ডিস্ক,ଉତ୍ସ ଡିସ୍କ |
সোর্স ট্রেইলিং,ଉତ୍ସ ଟ୍ରେଲିଂ |
উৎস প্রতিফলন কোডিং,ଉତ୍ସ ପ୍ରତିଫଳନ କୋଡିଂ |
"স্থান, স্থান, স্থান, আকাশ","ସ୍ଥାନ, ସ୍ଥାନ, ସ୍ଥାନ, ଆକାଶ |"
স্পেস বার,ସ୍ପେସ୍ ବାର୍
আন্তঃস্থায়ী আবেগ,ଆନ୍ତରିକତା
মাল্টিপ্লেক্সার স্পেস/স্টিরিও বিভাগ,ମଲ୍ଟିପ୍ଲେକ୍ସର୍ ସ୍ପେସ୍ / ଷ୍ଟେରିଓ ଡିଭିଜନ୍ |
ইন্টারভাল ডিভাইডেড মাল্টিপ্লেক্সিং,ବ୍ୟବଧାନ ବିଭାଜିତ ମଲ୍ଟିପ୍ଲେସିଙ୍ଗ୍ |
কভারেজ উচ্চ অনুপাত,କଭରେଜ୍ ଉଚ୍ଚ ଅନୁପାତ |
স্থান তরঙ্গ,ସ୍ପେସ୍ ତରଙ୍ଗ |
স্পার্কিং ব্যবধান,ପ୍ରଜ୍ୱଳିତ ବ୍ୟବଧାନ |
spdt সুইচ,spdt ସୁଇଚ୍
স্পিকার,ବକ୍ତା
সবিস্তার বিবরণী পাতা,ନିର୍ଦ୍ଦିଷ୍ଟକରଣ ସିଟ୍ |
"বর্ণালী, বর্ণালী","ସ୍ପେକ୍ଟ୍ରମ୍, ସ୍ପେକ୍ଟ୍ରମ୍"
বর্ণালী বিশ্লেষক,ସ୍ପେକ୍ଟ୍ରାଲ୍ ଆନାଲିଜର୍ |
"বক্তৃতা সংশ্লেষণ, ভয়েস সংশ্লেষণ","ବକ୍ତବ୍ୟ ସିନ୍ଥେସିସ୍, ଭଏସ୍ ସିନ୍ଥେସିସ୍ |"
চলমান ক্যাপাসিটর,ଚାଲୁଥିବା କ୍ୟାପେସିଟର୍ |
বিরোধী কোলিক,ଆଣ୍ଟି କୋଲିକ୍ |
চক্র স্থিতিশীলতা,ଚକ୍ର ସ୍ଥିରତା |
খণ্ডিত-শিল্প কোডিং,ଖଣ୍ଡବିଖଣ୍ଡିତ କଳା କୋଡିଂ |
ভাঙা শক্তি উৎস,ଭଙ୍ଗା ଶକ୍ତି ଉତ୍ସ |
স্প্লিটার,splitter
"wrapping, spooling","ଗୁଡ଼ାଇବା, ଲୁଟିବା |"
এসপিএসটি সুইচ,SPST ସୁଇଚ୍
ভার্চুয়াল (ছদ্ম) মেমরি লেখা,ଭର୍ଚୁଆଲ୍ (ଛଉ) ସ୍ମୃତି ଲେଖା |
বিভ্রান্তিকর প্রতিক্রিয়া,ବିଭ୍ରାନ୍ତିକର ପ୍ରତିକ୍ରିୟା |
ভার্চুয়াল সংকেত,ଭର୍ଚୁଆଲ୍ ସିଗ୍ନାଲ୍ |
ইনজেকশন,ଇଞ୍ଜେକ୍ସନ୍ |
ক্লাস নিয়ম নির্দেশক,ଶ୍ରେଣୀ ନିୟମ ସୂଚକ
ক্লাস নিয়ম ডিভাইস,ଶ୍ରେଣୀ ନିୟମ ଉପକରଣ
বর্গমূল,ବର୍ଗମୂଳ
বর্গ তরঙ্গ,ବର୍ଗ ତରଙ୍ଗ |
বর্গাকার তরঙ্গ দোলক,ବର୍ଗ ତରଙ୍ଗ ଓସିଲେଟର |
স্থিতিশীলতা ফ্যাক্টর,ସ୍ଥିରତା କାରକ |
টেকসই পুনর্বিনিয়োগ,ସ୍ଥିରତା ପୁନ rein ନିବେଶ |
স্থিতিশীলতা,ସ୍ଥିରତା
স্টেবিলাইজার নেটওয়ার্ক,ଷ୍ଟାବିଲାଇଜର୍ ନେଟୱାର୍କ |
"স্ট্যাক, স্ট্যাক","ଷ୍ଟାକ, ଷ୍ଟାକ"
মনের পরিচালক,ମନ ନିର୍ଦ୍ଦେଶକ
ধাপ দক্ষতা,ପଦକ୍ଷେପ ଦକ୍ଷତା
সমান্তরাল সময়,ସମାନ୍ତରାଳ ସମୟ
স্ট্যান্ডার্ড প্রশস্ততা মড্যুলেশন,ମାନକ ପ୍ରଶସ୍ତିକରଣ ମଡ୍ୟୁଲେସନ୍ |
স্ট্যান্ডার্ড সেল,ମାନକ କକ୍ଷ |
আদর্শ চ্যুতি,ମାନଦଣ୍ଡ ବିଚ୍ୟୁତି
স্ট্যান্ডার্ড টিটিএল,ମାନକ TTL |
জরুরী শক্তি সিস্টেম,ଜରୁରୀ ଶକ୍ତି ଶକ୍ତି ବ୍ୟବସ୍ଥା |
অবিচলিত তরঙ্গ,ସ୍ଥିର ତରଙ୍ଗ |
স্থির তরঙ্গ অনুপাত,ସ୍ଥିର ତରଙ୍ଗ ଅନୁପାତ |
দূরত্ব অনুপাত,ଦୂରତା ଅନୁପାତ |
বিট শুরু,ବିଟ୍ ଆରମ୍ଭ କରନ୍ତୁ |
প্রারম্ভিক পালস,ନାଡ ଆରମ୍ଭ
অবস্থান চিত্র,ଅବସ୍ଥାନ ଚିତ୍ର
স্ট্যাটাস-ট্রানজিশন ডায়াগ্রাম,ସ୍ଥିତି-ସ୍ଥାନାନ୍ତରଣ ଚିତ୍ର
রূপান্তরযোগ্য ফিল্টার,ରୂପାନ୍ତରିତ ଫିଲ୍ଟର୍ |
স্থির চরিত্র,ସ୍ଥାୟୀ ବର୍ଣ୍ଣ
স্থিতিশীল বিদুৎ,ସ୍ଥିର ବିଦ୍ୟୁତ୍ |
স্থায়ী স্মৃতি কোষ,ସ୍ଥାୟୀ ସ୍ମୃତି କକ୍ଷ |
স্ট্যাটিক র্যান্ডম অ্যাক্সেস মেমরি,ଷ୍ଟାଟିକ୍ ରାଣ୍ଡମ୍ ଆକ୍ସେସ୍ ମେମୋରୀ |
স্ট্যাটাস রেজিস্টার,ସ୍ଥିତି ରେଜିଷ୍ଟର |
স্থিতি চিহ্ন,ସ୍ଥିତି ଚିହ୍ନ
POS টার্মিনাল,ପୋଜିସନ୍ ଟର୍ମିନାଲ୍ |
স্টিয়ারিং যুক্তি,ଷ୍ଟିଅରିଂ ଲଜିକ୍ |
টায়ার্ড জংশন,ସ୍ତରୀୟ ଜଙ୍କସନ
ধাপ নির্দেশক প্রোফাইল,ଷ୍ଟେପ୍ ସୂଚକ ପ୍ରୋଫାଇଲ୍ |
পদক্ষেপ প্রতিক্রিয়া,ପଦକ୍ଷେପ ପ୍ରତିକ୍ରିୟା
টায়ার্ড,କ୍ରମିକ
স্টেপার মোটর,ଷ୍ଟେପର୍ ମୋଟର |
স্টেরিও সমবাহু,ଷ୍ଟେରିଓ ସମାନ୍ତରାଳ |
স্টেরিও রিসিভার ফ্রিকোয়েন্সি,ଷ୍ଟେରିଓ ରିସିଭର୍ ଫ୍ରିକ୍ୱେନ୍ସି |
টাইট কাপলিং,କଠିନ ଯୋଡି |
ব্রেক ব্যান্ড,ବ୍ରେକ୍ ବ୍ୟାଣ୍ଡ |
স্টোরেজ লেটেন্সি,ସଂରକ୍ଷଣ ବିଳମ୍ବତା |
স্টোরেজ মেমরি,ସଂରକ୍ଷଣ ସ୍ମୃତି
"স্টোরেজ সময়, সময়","ସଂରକ୍ଷଣ ସମୟ, ସମୟ"
বিকৃতি পরিমাপক,ଷ୍ଟ୍ରେନ୍ ଗେଜ୍ |
অবাঞ্ছিত হোল্ডিং,ଅବାଞ୍ଛିତ ଧାରଣ |
স্ট্রিং,ଷ୍ଟ୍ରିଙ୍ଗ୍
স্টোরেজ সিআরও,ସଂରକ୍ଷଣ CRO
স্ট্রোব,strobe
স্ট্রোব সার্কিট,ଷ୍ଟ୍ରୋବ୍ ସର୍କିଟ୍ |
প্রবর্তক নাড়ি,ଇନ୍ଦ୍ରିୟାତ୍ମକ ନାଡ |
স্ট্রোক টার্মিনাল,ଷ୍ଟ୍ରୋକ ଟର୍ମିନାଲ୍ |
স্ট্রোবোস্কোপিক গোলক একক,ଷ୍ଟ୍ରୋବୋସ୍କୋପିକ୍ ଗୋଲାକାର ଏକକ |
অসম্পূর্ণ,ଷ୍ଟବ୍ |
তালাবদ্ধ,ସ୍ଥିର
অচল পরিস্রুতি,ସ୍ଥିର ଫିଲ୍ଟରେଟ୍ |
কেঁপে ওঠে,ହଲ
বাহক,ବାହକ
সাবরুটিন,subroutine
ব্যাকরণগত চরিত্রের মিশ্রণ,ବ୍ୟାକରଣଗତ ବର୍ଣ୍ଣ ମିଶ୍ରଣ |
সাবজেক্টিভ,ସବଜେକ୍ଟିଭ୍ |
"underlay, substrate","ଅଣ୍ଡରଲେ, ସବଷ୍ଟ୍ରେଟ୍ |"
হাত বিয়োগ,ହାତ ବିଛିନ୍ନତା |
বিয়োগ,ବିଛିନ୍ନ
প্রগতিশীল অনুমান,ପ୍ରଗତିଶୀଳ ଆନୁମାନିକତା |
কালানুক্রমিক অনুমান adc,କ୍ରୋନୋଲୋଜିକାଲ୍ ଆନୁମାନିକତା
হঠাৎ বায়ুমণ্ডলীয় গোলযোগ,ହଠାତ୍ ବାୟୁମଣ୍ଡଳୀୟ ବିଶୃଙ୍ଖଳା |
সংযোজনকারী পরিবর্ধক,ଆଡର୍ ଏମ୍ପ୍ଲିଫାୟର୍ |
সুপার বিটা ট্রানজিস্টর,ସୁପର ବିଟା ଟ୍ରାନଜିଷ୍ଟର |
চূড়ান্ত কম্পিউটার,ଚରମ କମ୍ପ୍ୟୁଟର |
সুপার কন্ডাক্টর,ସୁପର କଣ୍ଡକ୍ଟର |
হাইব্রিড রিসিভার,ହାଇପରହାଇବ୍ରିଡ୍ ରିସିଭର୍ |
সুপার হেটেরোডাইন তত্ত্ব,ସୁପର ହେଟେରୋଡାଇନ୍ ସିଦ୍ଧାନ୍ତ |
ওভারপাইপ লাইন প্রসেসর,ଓଭରପାଇପ୍ ଲାଇନ୍ ସଞ୍ଚାଳକ |
সুপার স্কেলার প্রসেসর,ସୁପର ସ୍କାଲାର୍ ସଞ୍ଚାଳକ |
অভিযোজন তত্ত্ব,ଅପରାଧ ଥିଓରେମ୍ |
ফিড ভোল্টেজ বর্জন অনুপাত,ଫିଡ୍ ଭୋଲଟେଜ୍ ବହିଷ୍କାର ଅନୁପାତ |
অক্জিলিয়ারী চিপ,ସହାୟକ ଚିପ୍
ক্যারিয়ার মড্যুলেশন বন্ধ করুন,ବାହକ ମୋଡ୍ୟୁଲେସନ ବନ୍ଦ କରନ୍ତୁ |
পৃষ্ঠ শব্দ তরঙ্গ,ଭୂପୃଷ୍ଠ ଶବ୍ଦ ତରଙ୍ଗ |
পৃষ্ঠা বাধা,ପୃଷ୍ଠା ପ୍ରତିବନ୍ଧକ |
পৃষ্ঠা বার আবিষ্কারক,ପୃଷ୍ଠା ଦଣ୍ଡିକା
পৃষ্ঠা চার্জ,ପୃଷ୍ଠା ଚାର୍ଜ |
পৃষ্ঠা ধাপ স্ট্রীম,ପୃଷ୍ଠା ଷ୍ଟେପ୍ ଷ୍ଟ୍ରିମ୍ |
ইনস্টল করা ডিভাইস,ସଂସ୍ଥାପିତ ଉପକରଣ
পৃষ্ঠা ইনস্টল করা প্রযুক্তি,ପୃଷ୍ଠା ସଂସ୍ଥାପିତ ଟେକ୍ନୋଲୋଜି |
ঢেউ,ବୃଦ୍ଧି
ঢেউ প্রবাহ,ସର୍ଜ୍ କରେଣ୍ଟ୍ |
প্রতিবন্ধকতা বৃদ্ধি,ବୃଦ୍ଧି ପ୍ରତିରୋଧ
ঢেউ রক্ষাকারী,ସର୍ଜ୍ ପ୍ରୋଟେକ୍ଟର୍ |
বৃদ্ধি রেজিস্টার,ଅଭିବୃଦ୍ଧି ରେଜିଷ୍ଟର |
উপশমকারী,sedative
ঢেউ ভোল্টেজ,ସର୍ଜ୍ ଭୋଲଟେଜ୍ |
প্রতিক্রিয়াশীলতা,ପ୍ରତିକ୍ରିୟାଶୀଳତା |
সংবেদনশীলতা,ସମ୍ବେଦନଶୀଳତା
প্রতিরোধক ভোল্টেজ,ପ୍ରତିରୋଧକ ଭୋଲଟେଜ୍ |
সয়ুজ টার্মিনাল,ସୋୟୁଜ୍ ଟର୍ମିନାଲ୍ |
স্প্রেড জেনারেটর,ପ୍ରଶଂସକ ଜେନେରେଟର
প্রস্তুতিমূলক ইউনিট,ପ୍ରସ୍ତୁତି ୟୁନିଟ୍
দোলন,ଦୋହରିବା |
দোলন দম বন্ধ করা,ଡୋଲାନ୍ ଚକ୍
সুইচ ব্রেকার,ସୁଇଚ୍ ବ୍ରେକର୍ |
সুইচড ক্যাপাসিটর,ସୁଇଚ୍ କ୍ୟାପେସିଟର୍ |
সুইচড লাভ এমপ্লিফায়ার,ସୁଇଚ୍ ଲାଭ ଏମ୍ପ୍ଲିଫାୟର୍ |
সুইচিং,ସୁଇଚ୍
বীজগণিত পরিবর্তন করা,ବୀଜ ବର୍ଣ୍ଣନା
সুইচিং সার্কিট,ସୁଇଚ୍ ସର୍କିଟ୍ |
শেষ ঘন্টা,ବିଦ୍ୟୁତ୍ ଯୋଗାଣ
সুইচিং নিয়ন্ত্রক,ସୁଇଚ୍ ରେଗୁଲେଟର
স্যুইচিং তরঙ্গরূপ,ତରଙ୍ଗ ଫର୍ମ ପରିବର୍ତ୍ତନ
সুইচ করা প্রোগ্রামেবল টাইমার,ପ୍ରୋଗ୍ରାମେବଲ୍ ଟାଇମର୍ ସୁଇଚ୍ ହୋଇଛି |
চিহ্ন,ସାଇନ୍ କରନ୍ତୁ |
প্রতীক সময়কাল,ପ୍ରତୀକ ଅବଧି
প্রতীকী লেবেল,ସାଙ୍କେତିକ ଲେବଲ୍ |
সিঙ্ক্রোনাস বিভাজক,ସମକାଳୀନ ବିଚ୍ଛିନ୍ନକର୍ତ୍ତା |
সিঙ্ক্রোনাস সার্কিট,ସିଙ୍କ୍ରୋନସ୍ ସର୍କିଟ୍ |
সিঙ্ক্রোনাস সংকেত,ସମକାଳୀନ ସଙ୍କେତ
সিঙ্ক্রোনাইজার,ସିଙ୍କ୍ରୋନାଇଜର୍
সিঙ্ক্রোনাস ক্যালকুলেটর,ସିଙ୍କ୍ରୋନସ୍ କାଲକୁଲେଟର
সিঙ্ক্রোনাস ডিটেক্টর,ସିଙ୍କ୍ରୋନସ୍ ଡିଟେକ୍ଟର୍ |
সিঙ্ক্রোনাস ট্রান্সমিশন,ସିଙ୍କ୍ରୋନସ୍ ଟ୍ରାନ୍ସମିସନ୍ |
সিঙ্ক্রোনাস সনাক্তকরণ,ସମକାଳୀନ ଚିହ୍ନଟ |
বাক্য গঠন,ବାକ୍ୟ ଗଠନ
ফ্রিকোয়েন্সি সিন্থেসাইজার,ଫ୍ରିକ୍ୱେନ୍ସି ସିନ୍ଥେସାଇଜର |
"বডি ডিজাইন, সিস্টেম ডিজাইন","ଶରୀର ଡିଜାଇନ୍, ସିଷ୍ଟମ୍ ଡିଜାଇନ୍ |"
টি-পাই রূপান্তর,ଟି-ପାଇ ରୂପାନ୍ତର |
"ট্যাকোমিটার, ঘূর্ণন ভোল্টমিটার","ଟାକୋମିଟର, ଘୂର୍ଣ୍ଣନ ଗେଜ୍ |"
লেজ প্রবাহ,ଲାଞ୍ଜ ପ୍ରବାହ |
ট্যাংক সার্কিট,ଟ୍ୟାଙ୍କ ସର୍କିଟ |
ট্যানটালাম ক্যাপাসিটর,ଟାଣ୍ଟାଲମ୍ କ୍ୟାପେସିଟର୍ |
তাড়ানো,ବହିଷ୍କାର
টেপ রিপ্লে,ଟେପ୍ ରିପ୍ଲେ |
"অপসারণকারী, নিষ্কাশনকারী","ଅପସାରଣକାରୀ, ନିର୍ବାହକାରୀ |"
টারবেল পাতা,tarbel ପୃଷ୍ଠା |
টি-সংযোজক,ଟି-ସଂଯୋଜକ |
টেলিডেল্টাস কাগজ,ଟେଲିଡେଲ୍ଟସ୍ କାଗଜ |
সফর পরিমাপ,ଭ୍ରମଣ ମାପ
"টেলিফোনি, টেলিফোনি","ଟେଲିଫୋନି, ଟେଲିଫୋନି |"
টেলিগ্রাফ,ଟେଲିଗ୍ରାଫର୍ |
