Bengali,Tamil
ইতিবাচক রৈখিক ফাংশন,நேர்மறை நேரியல் செயல்பாடு
ইতিবাচক সম্পর্ক,நேர்மறை உறவு
ইতিবাচক অবিচ্ছেদ্য,நேர்மறை ஒருங்கிணைப்பு
ইতিবাচক শ্রেণীগত পারস্পরিক সম্পর্ক,நேர்மறை வகைப்படுத்தல் தொடர்பு
ইতিবাচক প্রচার,நேர்மறை பதவி உயர்வு
"সম্ভাবনা, সম্ভাবনা","நிகழ்தகவு, நிகழ்தகவு"
"সম্ভব, সম্ভাব্য","சாத்தியமான, சாத்தியமான"
উত্তর সম্ভাবনা,பதில் நிகழ்தகவு
উত্তর গুণ,பதில் பெருக்கல்
পোস্ট সর্বোত্তম সমস্যা,பிந்தைய உகந்த பிரச்சனை
স্বতঃসিদ্ধ,கோட்பாடு
স্বতঃসিদ্ধ পদ্ধতি,கோட்பாடு அணுகுமுறை
বিভবশক্তি,சாத்தியமான ஆற்றல்
সম্ভাব্য ফাংশন,சாத்தியமான செயல்பாடு
"শক্তি, শক্তি, ক্ষমতা, ক্ষমতা","சக்தி, வலிமை, திறன், சக்தி"
শক্তি বক্ররেখা,சக்தி வளைவு
পরীক্ষা ক্ষমতা ফাংশন,சோதனை திறன் செயல்பாடு
ক্ষমতার নিয়ম,அதிகார ஆட்சி
সেট সংখ্যা গণনা,தொகுப்புகளின் எண்ணிக்கையை எண்ணுங்கள்
পরীক্ষার ক্ষমতা,சோதனை திறன்
পরিসংখ্যান পরীক্ষার ক্ষমতা,புள்ளியியல் சோதனை திறன்
শক্তি সিরিজ বিশ্লেষণ,சக்தி தொடர் பகுப்பாய்வு
শক্তি পরিসীমা বিস্তার,சக்தி வரம்பு பரவியது
পাওয়ার সিরিজ পদ্ধতি,சக்தி தொடர் முறை
নির্দেশক উপপাদ্য,சுட்டி தேற்றம்
পরীক্ষামূলক জ্যামিতি,சோதனை வடிவியல்
ব্যবহারিক ইউনিট,நடைமுறை அலகுகள்
"ফলিত গণিত, পদ্ধতি","பயன்பாட்டு கணிதம், முறை"
পূর্ব-নির্দিষ্ট সংখ্যা,முன் குறிப்பிடப்பட்ட எண்
পরীক্ষার নির্ভুলতা,சோதனையின் துல்லியம்
ভবিষ্যদ্বাণী,கணிப்பு
ভবিষ্যদ্বাণী সমীকরণ,கணிப்பு சமன்பாடு
ভবিষ্যদ্বাণী ব্যবধান,கணிப்பு இடைவெளி
পূর্বাভাসকারী,முன்னறிவிப்பவர்
ভবিষ্যদ্বাণীকারী সংশোধন পদ্ধতি,முன்கணிப்பு திருத்தும் முறை
ভবিষ্যদ্বাণীকারী সূত্র,முன்கணிப்பு சூத்திரம்
প্রাক-প্রতিফলন,முன் பிரதிபலிப்பு
"প্রাথমিক পরিসংখ্যান, প্রাথমিক পরিসংখ্যান","பூர்வாங்க புள்ளிவிவரங்கள், ஆரம்ப புள்ளிவிவரங்கள்"
প্রাথমিক জরিপ,ஆரம்ப ஆய்வு
বর্তমান কনফিগারেশন,தற்போதைய கட்டமைப்பு
"চাপ, niped","அழுத்தம், niped"
চাপ হারানো,அழுத்தம் இழப்பு
চাপ বল,அழுத்தம் சக்தி
চাপ নতিমাত্র,அழுத்தம் சாய்வு
"মূল্য, মূল্য","விலை, விலை"
"মূল্য সূচক, মূল্য সূচক","விலைக் குறியீடு, விலைக் குறியீடு"
প্রোটো-দ্বৈত অ্যালগরিদম,முன்-இரட்டை அல்காரிதம்
প্রোটো সমস্যা,புரோட்டோ பிரச்சனை
"প্রাথমিক তথ্য, প্রাথমিক তথ্য","முதன்மை தரவு, முதன்மை தரவு"
"প্রাইম, প্রাইম, প্রাইম, ফোর (জোয়ার উচ্চ)","முதன்மை, முதன்மை, முதன்மை, முன் (அலை உயர்)"
প্রধান গুণকনির্ণয়,பிரதம காரணியாக்கத்தையும்
"পূর্বপুরুষ, আদিম, প্রোটো, ইত্যাদি","மூதாதையர், பழமையான, முதற், முதலியன."
অগ্রদূত বহুপদ,முன்னோடி பல்லுறுப்புக்கோவை
প্রধান অক্ষ,முக்கிய அச்சு
প্রধান উপাদান,முக்கிய கூறு
প্রাইম প্রাইম,முதன்மை முதன்மை
প্রধান মূল,முக்கிய வேர்
প্রধান সাব ম্যাট্রিক্স,முக்கிய துணை அணி
প্রকৃত মূল্য,முக்கிய மதிப்பு
নিয়ম,விதிகள்
সহ-রূপান্তর নিয়ম,இணை உருமாற்ற விதி
দ্বৈত নিয়ম,இருமை விதி
সমতা নিয়ম,சமத்துவ விதி
আইসোমেট্রিক রূপান্তর নিয়ম,ஐசோமெட்ரிக் உருமாற்ற விதி
সর্বশ্রেষ্ঠ মডুলাস নিয়ম,மிகப்பெரிய மாடுலஸ் விதி
পূর্ব সম্ভাবনা,முன் நிகழ்தகவு
সম্ভাব্য,நிகழ்தகவு
সম্ভাবনা পদ্ধতি,நிகழ்தகவு அணுகுமுறை
সম্ভাবনা চাহিদা,நிகழ்தகவு தேவை
সম্ভাব্যতা পরিবর্তনশীল,நிகழ்தகவு மாறி
সম্ভাবনা,நிகழ்தகவு
সম্ভাব্য ঘনত্ব,நிகழ்தகவு அடர்த்தி
সম্ভাব্যতা ঘনত্ব বন্টন,நிகழ்தகவு அடர்த்தி பரவல்
সম্ভাব্যতা ঘনত্ব ফাংশন,நிகழ்தகவு அடர்த்தி செயல்பாடு
সম্ভাবনা বিতরণ,நிகழ்தகவு விநியோகம்
সম্ভাবনা ফাংশন,நிகழ்தகவு செயல்பாடு
সম্ভাবনা উত্পন্ন ফাংশন,நிகழ்தகவு உருவாக்கும் செயல்பாடு
সম্ভাবনা ভর,நிகழ்தகவு நிறை
সম্ভাবনার স্থান,நிகழ்தகவு இடம்
"সম্ভবত, সম্ভাবনা","வாய்ப்பு, வாய்ப்பு"
সম্ভাব্য ত্রুটি,நிகழ்தகவு பிழை
"প্রশ্ন, সমস্যা, সমস্যা","கேள்வி, பிரச்சனை, பிரச்சினை"
সমস্যা উপস্থাপনা,பிரச்சனை விளக்கக்காட்சி
সমস্যা কনফিগারেশন,பிரச்சனை கட்டமைப்பு
"পদ্ধতি, পদ্ধতি","செயல்முறை, நடைமுறை"
"প্রক্রিয়া, প্রক্রিয়া","செயல்முறை, செயல்முறை"
প্রক্রিয়াকরণ,செயலாக்கம்
ন্যূনতম বর্গক্ষেত্র প্রক্রিয়া,குறைந்தபட்ச சதுரங்கள் செயல்முறை
"প্রযোজক, প্রযোজক, প্রযোজক","தயாரிப்பாளர், தயாரிப்பாளர், தயாரிப்பாளர்"
"পণ্য, পণ্য","தயாரிப்பு, தயாரிப்பு"
বিপরীতের গুণক রূপ,தலைகீழ் பெருக்கல் வடிவம்
উৎপাদন,உற்பத்தி
উৎপাদন খরচ,உற்பத்தி செலவு
উত্পাদন বক্ররেখা,உற்பத்தி வளைவு
উতপাদন কার্যক্রম,உற்பத்தி செயல்பாடு
উত্পাদন ফাংশন মডেল,உற்பத்தி செயல்பாடு மாதிரி
উৎপাদন পরিকল্পনা,உற்பத்தி திட்டமிடல்
উৎপাদন প্রক্রিয়া,உற்பத்தி செயல்முறை
উৎপাদন হার,உற்பத்தி விகிதம்
উত্পাদন সময়সূচী,உற்பத்தி திட்டமிடல்
এলোমেলো ভেরিয়েবলের পণ্য,சீரற்ற மாறிகளின் தயாரிப்பு
দুটি রূপান্তরের পণ্য,இரண்டு மாற்றங்களின் தயாரிப்பு
গুণ সেট,பெருக்கல் தொகுப்பு
"গুণের স্থান, গুণের আকাশ","பெருக்கல் இடம், பெருக்கல் வானம்"
গুণের অবস্থান,பெருக்கல் நிலை
"প্রোফাইল কাট, প্রোফাইল বিভাগ","சுயவிவர வெட்டு, சுயவிவரப் பிரிவு"
লাভ,ஆதாயம்
লাভ ফাংশন,இலாப செயல்பாடு
মুনাফা সর্বোচ্চকরণ,இலாப அதிகரிப்பு
প্রোগ্রামার,புரோகிராமர்
"প্রক্রিয়াকরণ, প্রোগ্রামিং, প্রোগ্রামিং","செயலாக்கம், நிரலாக்கம், நிரலாக்கம்"
ধাপে ধাপে,படி படியாக
"অভিক্ষেপ, অভিক্ষেপ, এক্সট্রাপোলেশন","ப்ரொஜெக்ஷன், ப்ரொஜெக்ஷன், எக்ஸ்ட்ராபோலேஷன்"
ইন্টারপোলেশন সূত্র,இடைக்கணிப்பு சூத்திரம்
পরিচালক স্পেস মধ্যে interpolation,இயக்குனர் இடங்களில் இடைச்செருகல்
ইন্টারপোলেশন ম্যাট্রিক্স,இடைக்கணிப்பு அணி
অভিক্ষেপ সেট করুন,கணிப்பு அமைக்க
predicate মান এক্সট্রাপোলেশন,முன்னறிவிப்பு மதிப்பின் விரிவாக்கம்
ভেক্টর অভিক্ষেপ,திசையன் கணிப்பு
ইন্টারপোলেশন তত্ত্ব,இடைக்கணிப்பு தேற்றம்
প্রজেক্টিভ জ্যামিতি,திட்ட வடிவியல்
প্রক্ষিপ্ত সমতল,எறிகணை விமானம்
প্রজেক্টিভ রূপান্তর,திட்ட மாற்றம்
"প্রমাণ, প্রমাণ, প্রমাণ","ஆதாரம், ஆதாரம், ஆதாரம்"
আয় দ্বারা প্রমাণ,வருமானத்தின் மூலம் ஆதாரம்
প্রেরণ ত্রুটি,பரிமாற்ற பிழை
ত্রুটি সংক্রমণ,பிழை பரிமாற்றம்
সঠিক ফ্যাক্টর,சரியான காரணி
"সঠিক ফাংশন, সঠিক ফাংশন","சரியான செயல்பாடு, சரியான செயல்பாடு"
যুক্তিসঙ্গত ব্যবধান,நியாயமான இடைவெளி
সম্পূর্ণরূপে অন্তর্ভুক্ত,முழுமையாக அடங்கியுள்ளது
নিখুঁত উপসেট,சரியான துணைக்குழு
সঠিক উপ-জনসংখ্যা,சரியான துணை மக்கள்தொகை
সুরক্ষা সম্পত্তি,பாதுகாப்பு சொத்து
"সঠিক মান, আইজেন মান","சரியான மதிப்பு, ஈஜென் மதிப்பு"
সঠিক ভেক্টর,சரியான திசையன்
"সমানুপাতিক, সমানুপাতিক","விகிதாசார, விகிதாசார"
আনুপাতিক সম্পর্ক,விகிதாசார உறவு
আনুপাতিক নমুনা,விகிதாசார மாதிரி
অর্জনযোগ্য,அடையக்கூடிய
সুডোকোড,போலி குறியீடு
ছদ্ম দূরত্ব,போலி தூரம்
ছদ্ম-দূরত্ব জনসংখ্যা,போலி தொலைதூர மக்கள்
ছদ্ম মান,போலி தரநிலை
সিউডো স্ট্যান্ডার্ড অবস্থান,போலி நிலையான நிலை
"উত্তেজনা, ক্ষোভ, ঘৃণা","தீவிரம், தீவிரம், வெறுப்பு"
"কপিকল, কপিকল, ক্যাপ","கப்பி, கப்பி, தொப்பி"
পাঞ্চ কার্ড,குத்திய அட்டை
পাঞ্চ কার্ড মেশিন,பஞ்ச் அட்டை இயந்திரம்
ছিদ্র করার যন্ত্র,குத்தும் இயந்திரம்
বিশুদ্ধ বাঁধাই,தூய பிணைப்பு
বিশুদ্ধ দশমিক,தூய தசம
বিশুদ্ধ জ্যামিতি,தூய வடிவியல்
নেট আগমন,நிகர வருகை
বিশুদ্ধভাবে অজৈব,முற்றிலும் கனிமமற்றது
বিশুদ্ধ গণিত,தூய கணிதம்
শুধুমাত্র সংখ্যাসূচক,எண்கள் மட்டுமே
ঐচ্ছিক ডিভাইস,விருப்ப சாதனம்
পিরামিড,பிரமிடு
পিরামিডাল কিউব,பிரமிடு கன சதுரம்
পিরামিড পাতা,பிரமிடு பக்கம்
iti sidham,இதி சித்தம்
চতুর্ভুজ,நாற்கோணம்
চতুর্ভুজ প্রিজম,நாற்கரப் பட்டகம்
চতুর্ভুজ,நால்வகை
"বর্গক্ষেত্র, চতুর্মুখী, ডবল ট্র্যাপিজয়েড","சதுரம், இருபடி, இரட்டை ட்ரேப்சாய்டு"
চতুর্মুখী খরচ,இருபடி செலவு
দ্বিঘাত খরচ ফাংশন,இருபடி செலவு செயல்பாடு
চতুর্মুখী বক্ররেখা,இருபடி வளைவு
দ্বিঘাত সমীকরণ,இருபடி சமன்பாடு
দ্বিঘাত অভিব্যক্তি,இருபடி வெளிப்பாடு
দ্বিঘাত দ্বিঘাত,இருபடி இருபடி
দ্বিঘাত ফাংশন,இருபடி செயல்பாடு
দ্বিঘাত ফাংশন,இருபடி செயல்பாடு
চতুর্মুখী ইন্টারপোলেশন,இருபடி இடைச்செருகல்
চতুর্মুখী উদ্দেশ্য ফাংশন,இருபடி புறநிலை செயல்பாடு
দ্বিঘাত প্রোগ্রামিং দ্বিঘাত প্রোগ্রামিং,இருபடி நிரலாக்கம் இருபடி நிரலாக்கம்
চতুর্মুখী প্রত্যাবর্তনশীলতার নিয়ম,இருபடி மீளக்கூடிய விதி
চতুর্মুখী পৃষ্ঠা,இருபடி பக்கம்
দ্বিঘাত শব্দ,இருபடி கால
চতুর্ভুজ সূত্র,நாற்கர சூத்திரம்
চতুর্ভুজ,நாற்கர
গুণগত বিশ্লেষণ,தரமான பகுப்பாய்வு
মান নিয়ন্ত্রণ,தர கட்டுப்பாடு
কোয়ান্টাম বলবিজ্ঞান,குவாண்டம் இயக்கவியல்
কোয়ান্টাম সংখ্যা,குவாண்டம் எண்
কোয়ান্টাম পরিসংখ্যান,குவாண்டம் புள்ளிவிவரங்கள்
"কোয়ার্টার, কোয়ার্টার, কোয়ার্টার","கால், கால், கால்"
চতুর্ভুজ,நாற்கர
চতুর্থাংশ,காலாண்டு
লিনিয়ার কনস্ট্রাক্টর সমীকরণ,லீனியர் கன்ஸ்ட்ரக்டர் சமன்பாடு
নিয়মিত চক্র,வழக்கமான சுழற்சி
চটি,அரட்டை
লাইন দৈর্ঘ্য,வரி நீளம்
লাইন মডেল,வரி மாதிரி
সারি সমস্যা,வரிசை பிரச்சனை
সারি প্রক্রিয়াকরণ,வரிசை செயலாக்கம்
সারি সিস্টেম,வரிசை அமைப்பு
লাইন তত্ত্ব,வரி கோட்பாடு
পঞ্চমক,பஞ்சமக்
পঞ্চক,ஐந்தெழுத்து
"উদ্ধৃত হার, মূল্য উদ্ধৃত","விலை குறிப்பிடப்பட்டுள்ளது, விலை குறிப்பிடப்பட்டுள்ளது"
"ভাগফল, ভাগ","பங்கு, பிரிவு"
বিভাগ এলাকা,துறை பகுதி
বিভাগ গ্রুপ,துறை குழு
ভাগফল নিয়ম,பங்கு விதி
বিভাগ সেট,துறை தொகுப்பு
বিভাগের জনসংখ্যা,துறை மக்கள்
বিভাগের কাঠামো,துறை அமைப்பு
ব্যাসার্ধ,ஆரம்
রেডিয়ান,ரேடியன்கள்
রেডিয়ান পরিমাপ,ரேடியன் அளவு
karni,கர்ணி
moolaksha,மூலாக்ஷா
শ্রেণীবিন্যাস,வகைபிரித்தல்
ব্যাসার্ধ,ஆரம்
অভিসার ব্যাসার্ধ,ஒருங்கிணைப்பு ஆரம்
বক্রতার ব্যাসার্ধের,வளைவின் ஆரம்
পোলারিটি লাইন,துருவமுனைக் கோடு
রেডিক্স,ரேடிக்ஸ்
ক্রমাগত ত্রুটি,சீரற்ற பிழை
র্যান্ডম ফাংশন,சீரற்ற செயல்பாடு
এলোমেলোকরণ,சீரற்றமயமாக்கல்
এলোমেলো ব্লক,சீரற்ற தொகுதி
এলোমেলো মডেল,சீரற்ற மாதிரி
এলোমেলো সংখ্যা,சீரற்ற எண்
র্যান্ডম স্যাম্পলিং,சீரற்ற மாதிரி
এলোমেলো ভেরিয়েবল,சீரற்ற மாறிகள்
"পরিসর, পরিসর, পরিসর, পরিসর","வரம்பு, வரம்பு, வரம்பு, வரம்பு"
কনভারজেন্স কমপ্লেক্স,ஒருங்கிணைப்பு வளாகம்
ইন্টিগ্রেশন প্রাঙ্গনে,ஒருங்கிணைப்பு வளாகம்
সম্পর্কের প্রাঙ্গনে,உறவு வளாகம்
ক্যাম্পাস জনসংখ্যা,வளாக மக்கள் தொகை
শ্রেণী,தரம்
র্যাঙ্ক পারস্পরিক সম্পর্ক,தரவரிசை தொடர்பு
ম্যাট্রিক্সের গ্রেড,அணி வகை
বাছাই অর্ডার নমুনা,வரிசை வரிசை மாதிரி
পরিবরতনের হার,மாற்றம் விகிதம்
অভিসারী হার,ஒருங்கிணைப்பு விகிதம்
অতুলনীয়,ஒப்பற்ற
যুক্তিসঙ্গত,பகுத்தறிவு
মূলদ অভিব্যক্তি,பகுத்தறிவு வெளிப்பாடு
যৌক্তিক ক্ষেত্র,பகுத்தறிவு புலம்
মূলদ ফাংশন,பகுத்தறிவு செயல்பாடு
হর এর যৌক্তিকতা,வகுப்பின் பகுத்தறிவு
মূলদ সংখ্যা,பகுத்தறிவு எண்
মূলদ সংখ্যা ক্ষেত্র,பகுத்தறிவு எண் புலம்
যুক্তিসঙ্গত অপারেশন,பகுத்தறிவு செயல்பாடு
অসামঞ্জস্যপূর্ণ পরীক্ষা,சமமற்ற சோதனை
"আনপ্রসেসড দত্ত, প্রাপ্তি হিসাবে","பதப்படுத்தப்படாத தத்தா, பெறப்பட்டது"
"রশ্মি, কিরণ, পাখ-আর, রে, শঙ্কুশ, অর্ধরেখা, আর","ரஷ்மி, கிரண், பக்-ஆர், ரே, ஷங்குஷ், அர்த்ரேகா, அர்"
মরীচি ভেক্টর,பீம் திசையன்
রিয়াল,உண்மையான
বাস্তব অক্ষ,உண்மையான அச்சு
বাস্তব ধারাবাহিকতা,உண்மையான தொடர்ச்சி
বাস্তব লাইন,உண்மையான வரி
বাস্তব রৈখিক ভেক্টর স্থান,உண்மையான நேரியல் திசையன் இடம்
বাস্তব ম্যাট্রিক্স,உண்மையான அணி
সত্য নম্বর,உண்மையான எண்
বাস্তব সংখ্যা ক্ষেত্র,உண்மையான எண் புலம்
প্রকৃত অংশ,உண்மையான பகுதி
বাস্তব বহুপদ,உண்மையான பல்லுறுப்புக்கோவை
বাস্তব দ্বিঘাত,உண்மையான இருபடி
আসল মালু,உண்மையான மாலு
প্রকৃত জনসংখ্যা,உண்மையான மக்கள் தொகை
রিয়েল টাইম সিস্টেম,உண்மையான நேர அமைப்பு
বাস্তব মান ফাংশন,உண்மையான மதிப்பு செயல்பாடு
বাস্তব পরিবর্তনশীল,உண்மையான மாறி
বাস্তব ভেক্টর স্থান,உண்மையான திசையன் இடம்
"বিপরীত, পারস্পরিক, পারস্পরিক","தலைகீழ், பரஸ்பர, பரஸ்பர"
বিপরীত ম্যাট্রিক্স,தலைகீழ் அணி
আয়তক্ষেত্র,செவ்வகம்
"আয়তক্ষেত্রাকার, সমকোণী, সমকোণ","செவ்வக, வலது கோணம், வலது கோணம்"
আয়তক্ষেত্রাকার টেবিল,செவ்வக அட்டவணை
"সমকোণ অক্ষ, সমকোণ স্থানাঙ্ক অক্ষ","வலது கோண அச்சு, வலது கோண ஒருங்கிணைப்பு அச்சு"
আয়তক্ষেত্রাকার ঘনত্ব ফাংশন,செவ்வக அடர்த்தி செயல்பாடு
সমকোণী হাইপারবোলা,வலது கோண ஹைபர்போலா
আয়তক্ষেত্রাকার ম্যাট্রিক্স,செவ்வக அணி
"আয়তক্ষেত্র সমান্তরালগ্রাম, সমকোণ সমান্তরালগ্রাম","செவ்வக இணை வரைபடம், வலது கோண இணையான வரைபடம்"
arcuate বক্ররেখা,வளைவு வளைவு
পুনরাবৃত্তি সূত্র,மீண்டும் மீண்டும் சூத்திரம்
পর্যায়ক্রমিক দশমিক,கால தசம
পরিবর্তনের সূত্র,திருப்பு சூத்திரம்
অনুক্রমিক ফর্ম,படிநிலை வடிவம்
অসামঞ্জস্যপূর্ণ কর্মক্ষমতা,சீரற்ற செயல்திறன்
"লগারিদম সূত্র, সমতুল্য সূত্র","மடக்கை சூத்திரம், சமமான சூத்திரம்"
"রেফারেন্স লাইন, রেফারেন্স লাইন","குறிப்பு வரி, குறிப்பு வரி"
রেফারেন্স পয়েন্ট রেফারেন্স পয়েন্ট,குறிப்பு புள்ளி குறிப்பு புள்ளி
প্রতিফলিত তরঙ্গ,பிரதிபலித்த அலை
প্রতিফলন,பிரதிபலிப்பு
সমতুল্য নিয়ম,சமமான விதி
অভিসারী অঞ্চল,ஒன்றிணைந்த பகுதி
ভিন্ন অঞ্চল,வேறுபட்ட பகுதி
ইন্টিগ্রেশন জোন,ஒருங்கிணைப்பு பகுதி
রিগ্রেশন বিশ্লেষণ,பின்னடைவு பகுப்பாய்வு
রিগ্রেশন বক্ররেখা,பின்னடைவு வளைவு
রিগ্রেশন সমীকরণ,பின்னடைவு சமன்பாடு
প্রত্যাগতি সীমা,பின்னடைவு வரி
রিগ্রেশন মডেল,பின்னடைவு மாதிரி
নিয়মিত বক্ররেখা,வழக்கமான வளைவு
এমনকি ষড়ভুজ,அறுகோணம் கூட
নিয়মিত ম্যাট্রিক্স,வழக்கமான அணி
সমবাহু,சமபக்க
আপেক্ষিক পরিপূরক,உறவினர் நிரப்பு
আপেক্ষিক সর্বোচ্চ,ஒப்பீட்டளவில் உயர்ந்தது
আপেক্ষিক সর্বনিম্ন,ஒப்பீட்டளவில் குறைந்த
আপেক্ষিক সম্ভাবনা,ஒப்பீட்டு நிகழ்தகவு
আপেক্ষিক বেগ,தொடர்புடைய வேகம்
"আপেক্ষিকতা, আপেক্ষিকতা, আপেক্ষিকতা","சார்பியல், சார்பியல், சார்பியல்"
আপেক্ষিকতা তত্ত্ব,சார்பியல் கோட்பாடு
নির্ভরযোগ্যতা,நம்பகத்தன்மை
নির্ভরযোগ্যতা সমস্যা,நம்பகத்தன்மை பிரச்சனை
অবশিষ্ট পোস্ট,எஞ்சிய பதவி
অবশিষ্ট উপপাদ্য,மீதமுள்ள தேற்றம்
পুনরাবৃত্তিমূলক সীমা,மீண்டும் மீண்டும் வரம்பு
পুনরাবৃত্তিমূলক Riemann-অখণ্ড,மறுசெயல் ரீமான்-இணைப்பு
প্রতিনিধিত্ব,பிரதிநிதித்துவம்
"residual, remnant","எஞ்சிய, எஞ்சிய"
অনন্তে থেকে যায়,முடிவிலியில் உள்ளது
"dissolation, refutation, differentiation","கலைத்தல், மறுப்பு, வேறுபாடு"
বল বিচ্ছেদ,விலகல்
বেগ সমন্বয়,வேகம் சரிசெய்தல்
ফলপ্রসূ ফলাফল,விளைவாக முடிவு
পরিসমাপ্তি বল,விளைவாக சக்தி
ফলাফল ভেক্টর,முடிவு திசையன்
পরিবর্তিত একক পদ্ধতি,மாற்றியமைக்கப்பட்ட ஒற்றை முறை
রম্বস,ரோம்பஸ்
riemann-অখণ্ড,ரீமான்-ஒருங்கிணைந்த
"সমকোণ, সমকোণ","வலது கோணம், வலது கோணம்"
ডান কোণই ত্রিভুজ,வலது கோண முக்கோணம்
ডান বৃত্তাকার শঙ্কু,வலது வட்டக் கூம்பு
দক্ষিণ সেট,தெற்கு தொகுப்பு
ডান বৃত্তাকার সিলিন্ডার,வலது வட்ட உருளை
ঘড়ির কাঁটার দিকে,கடிகாரகடிகாரச்சுற்று
দক্ষিণ বিপরীত,தெற்கு தலைகீழ்
"সঠিক প্রমাণ, সঠিক প্রমাণ","துல்லியமான ஆதாரம், துல்லியமான ஆதாரம்"
"রিং, রিং","மோதிரம், மோதிரம்"
পূর্ণসংখ্যা রিং,முழு எண் வளையம்
আর-অখণ্ড,R-ஒருங்கிணைந்த
"root, root","வேர், வேர்"
বর্গমূল মূল,சதுர வேர் வேர்
বহুপদীর মূল,பல்லுறுப்புக்கோவையின் வேர்
"ঘূর্ণন, ঘূর্ণন","சுழற்சி, சுழற்சி"
রাউন্ডিং ত্রুটি,ரவுண்டிங் பிழை
কিউ,வரிசை
সারি-কলাম গুণ,வரிசை-நெடுவரிசை பெருக்கல்
লাইনের সমতা,வரி சமநிலை
সারি ম্যাট্রিক্স,வரிசை அணி
সারি অর্ডার,வரிசை ஒழுங்கு
পালানোর পয়েন্ট,தப்பிக்கும் புள்ளி
"নমুনা, নমুনা","மாதிரி, மாதிரி"
নমুনা গড়,மாதிரி சராசரி
নমুনা পয়েন্ট,மாதிரி புள்ளி
সাধারন মাপ,மாதிரி அளவு
নমুনা স্থান,மாதிரி இடம்
নমুনা-মান-বিচ্যুতি,மாதிரி-தரநிலை-விலகல்
নমুনা জরিপ,மாதிரி ஆய்வு
নমুনা বৈচিত্র্য,மாதிரி மாறுபாடு
"নমুনা (v.), নমুনা (n.)","மாதிரி (v.), மாதிரி (n.)"
নমুনা বিতরণ,மாதிரி விநியோகம்
নমুনা ত্রুটি,மாதிரி பிழை
নমুনা ব্যবধান,மாதிரி இடைவெளி
নমুনা পদ্ধতি,மாதிரி முறை
নমুনা নীতি,மாதிரி கொள்கை
প্রতিস্থাপন সহ নমুনা,மாற்று மூலம் மாதிரி
"স্কেলার, স্কেলার","அளவிடல், அளவிடல்"
স্কেলার ক্ষেত্র,அளவிடல் புலம்
স্কেলার ম্যাট্রিক্স,ஸ்கேலார் மேட்ரிக்ஸ்
স্কেলার একাধিক,அளவிடல் மடங்குகள்
স্কেলার গুণ,அளவிடல் பெருக்கல்
স্কালে পণ্য,அளவிடல் தயாரிப்பு
স্কেলার,அளவுகோல்
স্কেলার ট্রিপল পণ্য,ஸ்கேலர் மூன்று தயாரிப்பு
বিষমভুজ ত্রিভুজ,ஸ்கேலின் முக்கோணம்
ছিটান ডায়াগ্রাম,சிதறல் வரைபடம்
শ্রোডিঙ্গার সমীকরণ,ஷ்ரோடிங்கர் சமன்பாடு
"মৌসুমী ওঠানামা, ঋতু ওঠানামা","பருவகால ஏற்ற இறக்கங்கள், பருவகால ஏற்ற இறக்கங்கள்"
"অনুপ্রবেশকারী, অনুপ্রবেশকারী লাইন, সেকেন্ট, বিপরীত কোসাইন","ஊடுருவி, ஊடுருவும் கோடு, செகண்ட், தலைகீழ் கொசைன்"
ভেদন পদ্ধতি,துளையிடும் முறை
দ্বিতীয়,இரண்டாவது
দ্বিতীয় আদেশ (দ্বিতীয় প্রকার),இரண்டாவது வரிசை (இரண்டாம் வகை)
"বিভাগ, বিভাগ, বিভাগ, বিভাগ, বিভাগ","பிரிவு, பிரிவு, பிரிவு, பிரிவு, பிரிவு"
"উপবিভাগ, সেক্টর, সেক্টর","உட்பிரிவு, துறை, துறை"
কার্ভ সেগমেন্ট,வளைவு பிரிவு
স্ব-সংযুক্তি,சுய-பற்றுதல்
স্ব-সংযুক্ত অপারেটর,சுயமாக இணைக்கப்பட்ட ஆபரேட்டர்
স্ব সংযোজিত,தன்னியக்கமான
অর্ধেক অক্ষ,அரை அச்சு
অর্ধবৃত্ত,அரைவட்டம்
কংক্রিট ম্যাট্রিক্স,கான்கிரீட் அணி
অবিচ্ছেদ্য দ্বিঘাত,ஒருங்கிணைந்த இருபடி
সামিসমুহ,சமிஸ்முஹ்
অর্ধেক ব্যবধান,அரை இடைவெளி
মানে প্রধান অক্ষ,முக்கிய அச்சு என்று பொருள்
আধা গৌণ অক্ষ,அரை சிறு அச்சு
বিভাজ্য বহুপদ,பிரிக்கக்கூடிய பல்லுறுப்புக்கோவை
পরিবর্তনশীল বিচ্ছেদ,மாறி பிரித்தல்
ক্রম,வரிசை
ইনডেক্সিং নীতি,குறியீட்டு கொள்கை
অনুক্রমিক বিশ্লেষণ,தொடர் பகுப்பாய்வு
অনুক্রমিক নমুনা,தொடர் மாதிரி
সুনির্দিষ্ট পারস্পরিক সম্পর্ক,வகைப்பட்ட தொடர்பு
"সিরিজ, সিরিজ, সিরিজ","தொடர், தொடர், தொடர்"
"সামগ্রিক, বাতাসের দিক, স্রোতের দিক, জমাট, জমাট (ver.)","மொத்த, காற்றின் திசை, நீரோடை திசை, உறைதல், உறைதல் (ver.)"
সেক্সট্যান্ট,sextant
shewhart নিয়ন্ত্রণ চার্ট,ஷெவார்ட் கட்டுப்பாட்டு விளக்கப்படம்
"চিহ্ন, পরিমাণ","அடையாளம், தொகை"
ম্যাট্রিক্স মার্কার,அணி குறிப்பான்
