Bengali,Punjabi
অনন্তে থেকে যায়,ਅਨੰਤਤਾ &#39;ਤੇ ਰਹਿੰਦਾ ਹੈ
"dissolation, refutation, differentiation","ਭੰਗ, ਖੰਡਨ, ਭਿੰਨਤਾ"
বল বিচ্ছেদ,ਵਿਛੋੜਾ
বেগ সমন্বয়,ਵੇਗ ਵਿਵਸਥਾ
ফলপ্রসূ ফলাফল,ਨਤੀਜਾ ਨਤੀਜਾ
পরিসমাপ্তি বল,ਨਤੀਜਾ ਬਲ
ফলাফল ভেক্টর,ਨਤੀਜਾ ਵੈਕਟਰ
পরিবর্তিত একক পদ্ধতি,ਸੋਧਿਆ ਸਿੰਗਲ ਢੰਗ
রম্বস,ਰੋਮਬਸ
riemann-অখণ্ড,riemann - ਅਟੁੱਟ
"সমকোণ, সমকোণ","ਸੱਜੇ ਕੋਣ, ਸੱਜੇ ਕੋਣ"
ডান কোণই ত্রিভুজ,ਸੱਜੇ ਕੋਣ ਵਾਲਾ ਤਿਕੋਣ
ডান বৃত্তাকার শঙ্কু,ਸੱਜੇ ਗੋਲਾਕਾਰ ਕੋਨ
দক্ষিণ সেট,ਦੱਖਣੀ ਸੈੱਟ
ডান বৃত্তাকার সিলিন্ডার,ਸੱਜਾ ਗੋਲਾਕਾਰ ਸਿਲੰਡਰ
ঘড়ির কাঁটার দিকে,ਘੜੀ ਦੀ ਦਿਸ਼ਾ ਵਿੱਚ
দক্ষিণ বিপরীত,ਦੱਖਣੀ ਉਲਟ
"সঠিক প্রমাণ, সঠিক প্রমাণ","ਸਹੀ ਸਬੂਤ, ਸਹੀ ਸਬੂਤ"
"রিং, রিং","ਰਿੰਗ, ਰਿੰਗ"
পূর্ণসংখ্যা রিং,ਪੂਰਨ ਅੰਕ ਰਿੰਗ
আর-অখণ্ড,R- ਅਟੁੱਟ
"root, root","ਜੜ੍ਹ, ਜੜ੍ਹ"
বর্গমূল মূল,ਵਰਗ ਮੂਲ ਰੂਟ
বহুপদীর মূল,ਬਹੁਪਦ ਦਾ ਮੂਲ
"ঘূর্ণন, ঘূর্ণন","ਰੋਟੇਸ਼ਨ, ਰੋਟੇਸ਼ਨ"
রাউন্ডিং ত্রুটি,ਰਾਊਂਡਿੰਗ ਗਲਤੀ
কিউ,ਕਤਾਰ
সারি-কলাম গুণ,ਕਤਾਰ-ਕਾਲਮ ਗੁਣਾ
লাইনের সমতা,ਲਾਈਨ ਸਮਾਨਤਾ
সারি ম্যাট্রিক্স,ਕਤਾਰ ਮੈਟ੍ਰਿਕਸ
সারি অর্ডার,ਕਤਾਰ ਆਰਡਰ
পালানোর পয়েন্ট,ਬਚਣ ਦਾ ਬਿੰਦੂ
"নমুনা, নমুনা","ਨਮੂਨਾ, ਨਮੂਨਾ"
নমুনা গড়,ਨਮੂਨਾ ਮਤਲਬ
নমুনা পয়েন্ট,ਨਮੂਨਾ ਬਿੰਦੂ
সাধারন মাপ,ਨਮੂਨਾ ਦਾ ਆਕਾਰ
নমুনা স্থান,ਨਮੂਨਾ ਸਪੇਸ
নমুনা-মান-বিচ্যুতি,ਨਮੂਨਾ-ਮਿਆਰੀ-ਵਿਚਕਾਰ
নমুনা জরিপ,ਨਮੂਨਾ ਸਰਵੇਖਣ
নমুনা বৈচিত্র্য,ਨਮੂਨਾ ਪਰਿਵਰਤਨ
"নমুনা (v.), নমুনা (n.)","ਨਮੂਨਾ (v.), ਨਮੂਨਾ (n.)"
নমুনা বিতরণ,ਨਮੂਨਾ ਵੰਡ
নমুনা ত্রুটি,ਨਮੂਨਾ ਗਲਤੀ
নমুনা ব্যবধান,ਨਮੂਨਾ ਅੰਤਰਾਲ
নমুনা পদ্ধতি,ਨਮੂਨਾ ਵਿਧੀ
নমুনা নীতি,ਨਮੂਨਾ ਅਸੂਲ
প্রতিস্থাপন সহ নমুনা,ਬਦਲਣ ਦੇ ਨਾਲ ਨਮੂਨਾ ਲੈਣਾ
"স্কেলার, স্কেলার","ਸਕੇਲਰ, ਸਕੇਲਰ"
স্কেলার ক্ষেত্র,ਸਕੇਲਰ ਖੇਤਰ
স্কেলার ম্যাট্রিক্স,ਸਕੇਲਰ ਮੈਟ੍ਰਿਕਸ
স্কেলার একাধিক,ਸਕੇਲਰ ਮਲਟੀਪਲ
স্কেলার গুণ,ਸਕੇਲਰ ਗੁਣਾ
স্কালে পণ্য,ਸਕੇਲਰ ਉਤਪਾਦ
স্কেলার,ਸਕੇਲਰ
স্কেলার ট্রিপল পণ্য,ਸਕੇਲਰ ਟ੍ਰਿਪਲ ਉਤਪਾਦ
বিষমভুজ ত্রিভুজ,ਸਕੇਲੇਨ ਤਿਕੋਣ
ছিটান ডায়াগ্রাম,ਸਕੈਟਰ ਚਿੱਤਰ
শ্রোডিঙ্গার সমীকরণ,ਸ਼੍ਰੋਡਿੰਗਰ ਸਮੀਕਰਨ
"মৌসুমী ওঠানামা, ঋতু ওঠানামা","ਮੌਸਮੀ ਉਤਰਾਅ-ਚੜ੍ਹਾਅ, ਮੌਸਮੀ ਉਤਰਾਅ-ਚੜ੍ਹਾਅ"
"অনুপ্রবেশকারী, অনুপ্রবেশকারী লাইন, সেকেন্ট, বিপরীত কোসাইন","ਪ੍ਰਵੇਸ਼ ਕਰਨ ਵਾਲੀ, ਪ੍ਰਵੇਸ਼ ਕਰਨ ਵਾਲੀ ਲਾਈਨ, ਸੈਕੈਂਟ, ਉਲਟ ਕੋਸਾਈਨ"
ভেদন পদ্ধতি,ਵਿੰਨ੍ਹਣ ਦਾ ਤਰੀਕਾ
দ্বিতীয়,ਦੂਜਾ
দ্বিতীয় আদেশ (দ্বিতীয় প্রকার),ਦੂਜਾ ਆਰਡਰ (ਦੂਜੀ ਕਿਸਮ)
"বিভাগ, বিভাগ, বিভাগ, বিভাগ, বিভাগ","ਭਾਗ, ਭਾਗ, ਭਾਗ, ਭਾਗ, ਭਾਗ"
"উপবিভাগ, সেক্টর, সেক্টর","ਸਬ-ਡਿਵੀਜ਼ਨ, ਸੈਕਟਰ, ਸੈਕਟਰ"
কার্ভ সেগমেন্ট,ਕਰਵ ਖੰਡ
স্ব-সংযুক্তি,ਸਵੈ-ਨੱਥੀ
স্ব-সংযুক্ত অপারেটর,ਸਵੈ ਜੁੜਿਆ ਆਪਰੇਟਰ
স্ব সংযোজিত,ਸਵੈ ਸੰਜੋਗ
অর্ধেক অক্ষ,ਅੱਧਾ ਧੁਰਾ
অর্ধবৃত্ত,ਅਰਧ ਚੱਕਰ
কংক্রিট ম্যাট্রিক্স,ਕੰਕਰੀਟ ਮੈਟ੍ਰਿਕਸ
অবিচ্ছেদ্য দ্বিঘাত,ਅਟੁੱਟ ਚਤੁਰਭੁਜ
সামিসমুহ,ਸਮਿਸਮੁਹ
অর্ধেক ব্যবধান,ਅੱਧਾ ਅੰਤਰਾਲ
মানে প্রধান অক্ষ,ਭਾਵ ਮੁੱਖ ਧੁਰਾ
আধা গৌণ অক্ষ,ਅਰਧ ਮਾਮੂਲੀ ਧੁਰੀ
বিভাজ্য বহুপদ,ਵੱਖ ਕਰਨ ਯੋਗ ਬਹੁਪਦ
পরিবর্তনশীল বিচ্ছেদ,ਪਰਿਵਰਤਨਸ਼ੀਲ ਵਿਭਾਜਨ
ক্রম,ਕ੍ਰਮ
ইনডেক্সিং নীতি,ਇੰਡੈਕਸਿੰਗ ਸਿਧਾਂਤ
অনুক্রমিক বিশ্লেষণ,ਕ੍ਰਮਵਾਰ ਵਿਸ਼ਲੇਸ਼ਣ
অনুক্রমিক নমুনা,ਕ੍ਰਮਵਾਰ ਨਮੂਨਾ
সুনির্দিষ্ট পারস্পরিক সম্পর্ক,ਸਪਸ਼ਟ ਸਬੰਧ
"সিরিজ, সিরিজ, সিরিজ","ਲੜੀ, ਲੜੀ, ਲੜੀ"
"সামগ্রিক, বাতাসের দিক, স্রোতের দিক, জমাট, জমাট (ver.)","ਕੁੱਲ, ਹਵਾ ਦੀ ਦਿਸ਼ਾ, ਧਾਰਾ ਦੀ ਦਿਸ਼ਾ, ਫ੍ਰੀਜ਼, ਫ੍ਰੀਜ਼ (ਵਰ.)"
সেক্সট্যান্ট,ਸੈਕਸਟੈਂਟ
shewhart নিয়ন্ত্রণ চার্ট,shewhart ਕੰਟਰੋਲ ਚਾਰਟ
"চিহ্ন, পরিমাণ","ਚਿੰਨ੍ਹ, ਰਕਮ"
ম্যাট্রিক্স মার্কার,ਮੈਟਰਿਕਸ ਮਾਰਕਰ
দ্বিঘাত দ্বিঘাত প্রতীক,ਚਤੁਰਭੁਜ ਚਤੁਰਭੁਜ ਚਿੰਨ੍ਹ
শচীন নম্বর,ਸਚਿਨ ਨੰਬਰ
তাত্পর্য স্তর,ਮਹੱਤਤਾ ਦਾ ਪੱਧਰ
তাৎপর্য পরীক্ষা,ਮਹੱਤਤਾ ਟੈਸਟ
উল্লেখযোগ্য চিহ্ন,ਮਹੱਤਵਪੂਰਨ ਚਿੰਨ੍ਹ
মার্ক পরীক্ষা,ਮਾਰਕ ਟੈਸਟ
প্রতীক ফাংশন,ਚਿੰਨ੍ਹ ਫੰਕਸ਼ਨ
অনুরূপ উপবৃত্তাকার,ਸਮਾਨ ਅੰਡਾਕਾਰ
সমজাতীয় চিত্র,ਸਮਰੂਪ ਚਿੱਤਰ
"সাদৃশ্য, সাদৃশ্য","ਸਮਾਨਤਾ, ਸਮਾਨਤਾ"
সমজাতীয় ম্যাট্রিক্স,ਸਮਰੂਪ ਮੈਟ੍ਰਿਕਸ
সহজ বন্ধ বক্ররেখা,ਸਧਾਰਨ ਬੰਦ ਕਰਵ
সহজ পারস্পরিক সম্পর্ক,ਸਧਾਰਨ ਸਬੰਧ
সহজ সুরেলা গতি,ਸਧਾਰਨ ਹਾਰਮੋਨਿਕ ਮੋਸ਼ਨ
সহজ র্যান্ডম স্যাম্পলিং,ਸਧਾਰਨ ਬੇਤਰਤੀਬੇ ਨਮੂਨਾ
"সেট, সিমপ্লেক্স, একতরফা, সরল","ਸੈੱਟ, ਸਿੰਪਲੈਕਸ, ਇਕਪਾਸੜ, ਸਧਾਰਨ"
একমুখী অ্যালগরিদম,ਇੱਕ ਤਰਫਾ ਐਲਗੋਰਿਦਮ
একক টেবিল,ਸਿੰਗਲ ਟੇਬਲ
সিম্পসনের এক তৃতীয়াংশ নিয়ম,ਸਿਮਪਸਨ ਦਾ ਇੱਕ ਤਿਹਾਈ ਨਿਯਮ
সিমুলেশন পদ্ধতি,ਸਿਮੂਲੇਸ਼ਨ ਢੰਗ
যুগপত ডিফারেনশিয়াল সমীকরণ,ਸਮਕਾਲੀ ਵਿਭਿੰਨ ਸਮੀਕਰਨਾਂ
যুগপত সমীকরণ,ਸਮਕਾਲੀ ਸਮੀਕਰਨਾਂ
"সাইন, সাইন","ਚਿੰਨ੍ਹ, ਸਾਈਨ"
"সাইন কার্ভ, সাইন কার্ভ","ਸਾਈਨ ਕਰਵ, ਸਾਈਨ ਕਰਵ"
একক,ਸੋਲੋ
একঘেয়ে ফাংশন,ਇਕਸਾਰ ਫੰਕਸ਼ਨ
অদ্ভুত অবিচ্ছেদ্য,ਅਜੀਬ ਅਟੁੱਟ
"অদ্ভুততা, অদ্ভুততা","ਅਜੀਬਤਾ, ਅਜੀਬਤਾ"
অপরিবর্তনীয় ম্যাট্রিক্স,ਅਸਥਿਰ ਮੈਟਰਿਕਸ
অদ্ভুত সমাধান,ਅਜੀਬ ਹੱਲ
সাধারন মাপ,ਨਮੂਨਾ ਦਾ ਆਕਾਰ
বিজোড় বন্টন,ਅਜੀਬ ਵੰਡ
ভিন্নধর্মী হারমিটিয়ান ম্যাট্রিক্স,ਵਿਪਰੀਤ ਹਰਮੀਟੀਅਨ ਮੈਟ੍ਰਿਕਸ
বিপরীত,ਉਲਟ
বিজোড় প্রতিসম ম্যাট্রিক্স,ਅਜੀਬ ਸਮਰੂਪ ਮੈਟ੍ਰਿਕਸ
ভেরিয়েবল মিনিমাইজ করা,ਵੇਰੀਏਬਲ ਨੂੰ ਘੱਟ ਕਰਨਾ
"ঢাল, ঢাল, ঢাল","ਢਲਾਨ, ਢਲਾਨ, ਢਲਾਨ"
ঢাল গ্রেডিয়েন্ট,ਢਲਾਨ ਗਰੇਡੀਐਂਟ
"বন্ধনী, ছোট বাঁধাই","ਬਰੈਕਟ, ਛੋਟਾ ਬਾਈਡਿੰਗ"
সোজা বক্ররেখা,ਸਿੱਧਾ ਕਰਵ
বিবিধ ফাংশন,ਫੁਟਕਲ ਫੰਕਸ਼ਨ
সৌর জগৎ,ਸੂਰਜੀ ਸਿਸਟਮ
,
solenoidal ভেক্টর,solenoidal ਵੈਕਟਰ
"কঠিন, ভর, ঘনক","ਠੋਸ, ਪੁੰਜ, ਘਣ"
"কিউবিক জ্যামিতি, স্টেরিওস্কোপিক জ্যামিতি","ਘਣ ਜਿਓਮੈਟਰੀ, ਸਟੀਰੀਓਸਕੋਪਿਕ ਜਿਓਮੈਟਰੀ"
"সমাধান, টুল","ਹੱਲ, ਸੰਦ"
সিরিজ ফর্ম সমাধান,ਲੜੀ ਫਾਰਮ ਦਾ ਹੱਲ
সমাধান ম্যাট্রিক্স,ਹੱਲ ਮੈਟਰਿਕਸ
ত্রিভুজের সমাধান,ਤਿਕੋਣ ਦਾ ਹੱਲ
সমাধান জনসংখ্যা,ਹੱਲ ਆਬਾਦੀ
সোনাইন বহুপদী,ਸੋਨੀਨ ਬਹੁਪਦ
"আকাশ, স্থান, স্থান, স্থান, স্থান","ਅਸਮਾਨ, ਸਪੇਸ, ਸਪੇਸ, ਸਪੇਸ, ਸਪੇਸ"
আকাশ বক্ররেখা,ਅਸਮਾਨ ਵਕਰ
অভিভাবক সেট,ਮਾਤਾ-ਪਿਤਾ ਸੈੱਟ
স্থানীয় পারস্পরিক সম্পর্ক চিত্র,ਸਥਾਨਕ ਸਬੰਧ ਚਿੱਤਰ
নির্দিষ্ট লিনিয়ার গ্রুপ,ਖਾਸ ਰੇਖਿਕ ਸਮੂਹ
নির্দিষ্ট উল্লম্ব গ্রুপ,ਖਾਸ ਲੰਬਕਾਰੀ ਸਮੂਹ
"নির্দিষ্ট ঘনত্ব, আপেক্ষিক ঘনত্ব","ਖਾਸ ਘਣਤਾ, ਸਾਪੇਖਿਕ ਘਣਤਾ"
মানব ম্যাপিং উপপাদ্য,ਮਨੁੱਖੀ ਮੈਪਿੰਗ ਥਿਊਰਮ
ফাংশনের আদর্শ,ਫੰਕਸ਼ਨ ਦਾ ਆਦਰਸ਼
"গোলক, গোলক","ਗੋਲਾ, ਗੋਲਾ"
গোলাকার সমন্বয় ব্যবস্থা,ਗੋਲਾਕਾਰ ਤਾਲਮੇਲ ਸਿਸਟਮ
গোলাকার মেরু স্থানাঙ্ক,ਗੋਲਾਕਾਰ ਧਰੁਵੀ ਧੁਰੇ
গোলাকার ত্রিভুজ,ਗੋਲਾਕਾਰ ਤਿਕੋਣ
গোলাকার ত্রিকোণমিতি,ਗੋਲਾਕਾਰ ਤਿਕੋਣਮਿਤੀ
সর্পিল,ਚੂੜੀਦਾਰ
বর্গ বর্গ,"ਵਰਗ, ਵਰਗ"
"গুরু, গুরুবন্ধনী","ਗੁਰੂ, ਗੁਰੂਬੰਧਨੀ"
বর্গাকার অবিচ্ছেদ্য,ਵਰਗ ਅਟੁੱਟ
বর্গ ম্যাট্রিক্স,ਵਰਗ ਮੈਟ੍ਰਿਕਸ
বর্গমূল,ਵਰਗਮੂਲ
নমুনা পর্যায়,ਨਮੂਨਾ ਪੜਾਅ
অনুক্রমিক ফাংশন,ਲੜੀਵਾਰ ਫੰਕਸ਼ਨ
আদর্শ চ্যুতি,ਮਿਆਰੀ ਭਟਕਣ
স্ট্যান্ডার্ড ডিফারেনশিয়াল পণ্য,ਮਿਆਰੀ ਅੰਤਰ ਉਤਪਾਦ
ভারসাম্য,ਸੰਤੁਲਨ
অসাড় বক্ররেখা,ਸੁੰਨ ਕਰਵ
অসাড় বিন্দু,ਸੁੰਨ ਬਿੰਦੂ
হতবাক মান,ਹੈਰਾਨ ਮੁੱਲ
"নমুনা, চিত্র","ਨਮੂਨਾ, ਚਿੱਤਰ"
পরিসংখ্যানগত,ਅੰਕੜਾ
পরিসংখ্যানিক বিশ্লেষণ,ਅੰਕੜਾ ਵਿਸ਼ਲੇਸ਼ਣ
পরিসংখ্যানগত বন্টন,ਅੰਕੜਾ ਵੰਡ
পরিসংখ্যানগত অনুমান,ਅੰਕੜਾ ਅਨੁਮਾਨ
পরিসংখ্যানগত অনুমান,ਅੰਕੜਾ ਅਨੁਮਾਨ
পরিসংখ্যান মডেল,ਅੰਕੜਾ ਮਾਡਲ
পরিসংখ্যান জনসংখ্যা,ਅੰਕੜਾ ਆਬਾਦੀ
পরিসংখ্যানগত মান নিয়ন্ত্রণ,ਅੰਕੜਾ ਗੁਣਵੱਤਾ ਨਿਯੰਤਰਣ
"পরিসংখ্যান, পরিসংখ্যান","ਅੰਕੜੇ, ਅੰਕੜੇ"
"অপরিবর্তনীয়, স্থির, স্থায়ী, স্থায়ী","ਨਾ ਬਦਲਣ ਵਾਲਾ, ਸਥਿਰ, ਸਥਿਰ, ਸਥਾਈ"
স্থায়ী রাষ্ট্র সমাধান,ਸਥਿਰ ਰਾਜ ਦਾ ਹੱਲ
আরো প্রবণ মাউন্ট,ਵਧੇਰੇ ਸੰਭਾਵੀ ਮਾਊਂਟ
ঢাল-আরোহণের নকশা,ਢਲਾਨ-ਚੜਾਈ ਡਿਜ਼ਾਈਨ
খাড়া বংশদ্ভুত,ਸਭ ਤੋਂ ਉੱਚੀ ਉਤਰਾਈ
ধাপ ফাংশন,ਕਦਮ ਫੰਕਸ਼ਨ
স্টার্লিং পরিসীমা,ਸਟਰਲਿੰਗ ਸੀਮਾ
"stochastic, probabilistic","ਸਟੋਚੈਸਟਿਕ, ਸੰਭਾਵੀ"
সম্ভাব্য ম্যাট্রিক্স,ਸੰਭਾਵੀ ਮੈਟਰਿਕਸ
সম্ভাব্য মডেল,ਸੰਭਾਵੀ ਮਾਡਲ
সম্ভাব্য প্রোগ্রামিং,ਸੰਭਾਵੀ ਪ੍ਰੋਗਰਾਮਿੰਗ
সম্ভাব্য পরিবর্তনশীল,ਸੰਭਾਵੀ ਵੇਰੀਏਬਲ
স্টোকস উপপাদ্য,ਸਟੋਕਸ ਥਿਊਰਮ
"সরলরেখা, সরলরেখা, সরলরেখা","ਸਿੱਧੀ ਲਾਈਨ, ਸਿੱਧੀ ਲਾਈਨ, ਸਿੱਧੀ ਲਾਈਨ"
"লেভেল চার্ট, বার চার্ট","ਪੱਧਰ ਚਾਰਟ, ਬਾਰ ਚਾਰਟ"
"স্তরবিন্যাস, স্তরবিন্যাস","ਪੱਧਰੀਕਰਨ, ਪੱਧਰੀਕਰਨ"
স্তরযুক্ত নমুনা,ਲੇਅਰਡ ਨਮੂਨਾ
"প্রবাহ-রেখা, প্রবাহ-রেখা","ਵਹਾਅ-ਰੇਖਾ, ਧਾਰਾ-ਰੇਖਾ"
চাপ,ਤਣਾਅ
দৃঢ়ভাবে আনত ফাংশন,ਜ਼ੋਰਦਾਰ ਝੁਕਾਅ ਫੰਕਸ਼ਨ
ক্রমাগত হ্রাস পাচ্ছে,ਲਗਾਤਾਰ ਘਟ ਰਿਹਾ ਹੈ
ক্রমাগত বৃদ্ধি,ਲਗਾਤਾਰ ਵਾਧਾ
ক্রমাগত অর্ডিনেট ফাংশন,ਲਗਾਤਾਰ ਆਰਡੀਨੇਟ ਫੰਕਸ਼ਨ
ছাত্র পরীক্ষা (ছাত্রের &#39;টি&#39; পরীক্ষা),ਵਿਦਿਆਰਥੀ ਟੈਸਟ (ਵਿਦਿਆਰਥੀ &#39;ਟੀ&#39; ਟੈਸਟ)
উপসংগ্রহ,ਉਪ-ਸੰਗ੍ਰਹਿ
উপ-নির্ধারক,ਉਪ-ਨਿਰਧਾਰਨਵਾਦੀ
উপ-অঞ্চল,ਉਪ-ਖੇਤਰ
"subclass, subgroup, subgroup","ਉਪ-ਸ਼੍ਰੇਣੀ, ਉਪ-ਸਮੂਹ, ਉਪ-ਸਮੂਹ"
অন্তর,ਅੰਤਰਾਲ
"সাবম্যাট্রিক্স, সাবম্যাট্রিক্স","ਸਬਮੈਟ੍ਰਿਕਸ, ਸਬਮੈਟ੍ਰਿਕਸ"
"পাদটীকা, পাদটীকা, পাদটীকা","ਫੁਟਨੋਟ, ਫੁਟਨੋਟ, ਫੁਟਨੋਟ"
উত্তরাধিকার,ਉਤਰਾਧਿਕਾਰ
উপসেট,ਸਬਸੈੱਟ
উপ-জনসংখ্যা,ਉਪ-ਜਨਸੰਖਿਆ
প্রতিস্থাপন,ਬਦਲਣਾ
আধা স্পর্শকাতর,ਅਰਧ ਸਪਰਸ਼
"স্থানান্তর করা, স্থানান্তর করা","ਤਬਦੀਲ ਕਰਨ ਲਈ, ਤਬਦੀਲ ਕਰਨ ਲਈ"
"বিয়োগ, বিয়োগ","ਘਟਾਓ, ਘਟਾਓ"
"বিয়োগ, বিয়োগ","ਘਟਾਓ, ਘਟਾਓ"
ধীরে ধীরে,ਹੌਲੀ ਹੌਲੀ
প্রগতিশীল পার্থক্য,ਪ੍ਰਗਤੀਸ਼ੀਲ ਅੰਤਰ
প্রগতিশীল একীকরণ,ਪ੍ਰਗਤੀਸ਼ੀਲ ਏਕੀਕਰਣ
পরেরটি,ਪਿਛਲੇਰੀ
সংযুক্ত,ਨੱਥੀ
"যোগফল, যোগফল, যোগফল, যোগফল","ਜੋੜ, ਜੋੜ, ਜੋੜ, ਜੋੜ, ਜੋੜ"
যোগফল ফাংশন,ਜੋੜ ਫੰਕਸ਼ਨ
সংকলনযোগ্য,ਸੰਕਲਿਤ
যোগ ব্লক,ਯੋਗਾ ਬਲਾਕ
সংকলন,ਸੰਕਲਨ
সংগ্রহ সম্মেলন,ਸੰਕਲਨ ਸੰਮੇਲਨ
সংকলন সূত্র,ਸੰਕਲਨ ਫਾਰਮੂਲਾ
গ্রেড সংগ্রহ,ਗ੍ਰੇਡ ਸੰਗ੍ਰਹਿ
সংকলন প্রতীক,ਸੰਕਲਨ ਪ੍ਰਤੀਕ
অসীম থেকে যোগব্যায়াম,ਅਨੰਤਤਾ ਤੱਕ ਯੋਗਾ
"idiot, idiot","ਮੂਰਖ, ਮੂਰਖ"
ওভারসেট,ਓਵਰਸੈੱਟ
সুপারসনিক প্রবাহ,ਸੁਪਰਸੋਨਿਕ ਵਹਾਅ
সম্পূরক কোণ,ਪੂਰਕ ਕੋਣ
lacquered লোম সমতল,lacquered ਉੱਨ ਫਲੈਟ
ফাংশন সমর্থন,ਫੰਕਸ਼ਨ ਦਾ ਸਮਰਥਨ
"কল্পনা করা, অনুমান করা","ਕਲਪਨਾ ਕਰੋ, ਮੰਨ ਲਓ"
উচ্চ,ਉੱਚ
karni,ਕਰਨੀ
"পৃষ্ঠ, পৃষ্ঠ, পৃষ্ঠ","ਸਤਹ, ਸਤਹ, ਸਤਹ"
পৃষ্ঠীয় এলাকা,ਡੋਰਸਲ ਖੇਤਰ
পৃষ্ঠা অবিচ্ছেদ্য,ਪੇਜ ਅਟੁੱਟ
আবরণ,ਕਵਰ
আবরণ,ਕਵਰ
কভার মানচিত্র,ਕਵਰ ਦਾ ਨਕਸ਼ਾ
চিহ্ন,ਸਾਈਨ
প্রতীকী যুক্তি,ਪ੍ਰਤੀਕ ਤਰਕ
প্রতীকী মডেল,ਪ੍ਰਤੀਕ ਮਾਡਲ
প্রতিসম,ਸਮਮਿਤੀ
আইসোমেট্রিক,isometric
"প্রতিসম নির্ধারক, প্রতিসম নির্ধারক","ਸਮਮਿਤੀ ਨਿਰਧਾਰਕ, ਸਮਰੂਪ ਨਿਰਧਾਰਕ"
প্রতিসম পার্থক্য,ਸਮਮਿਤੀ ਅੰਤਰ
প্রতিসম ম্যাট্রিক্স,ਸਮਮਿਤੀ ਮੈਟ੍ਰਿਕਸ
সিস্টেম বিশ্লেষণ সিস্টেম বিশ্লেষণ,ਸਿਸਟਮ ਵਿਸ਼ਲੇਸ਼ਣ ਸਿਸਟਮ ਵਿਸ਼ਲੇਸ਼ਣ
সিরিয়াল স্যাম্পলিং,ਲੜੀਵਾਰ ਨਮੂਨਾ
"টেবিল, টেবিল","ਮੇਜ਼, ਮੇਜ਼"
"টেবিল, টেবিল","ਮੇਜ਼, ਮੇਜ਼"
অবিচ্ছেদ্য টেবিল,ਅਟੁੱਟ ਸਾਰਣੀ
"সারণী, সমতল","ਸਾਰਣੀਦਾਰ, ਸਮਤਲ"
ট্যাবুলার ফর্ম,ਸਾਰਣੀ ਫਾਰਮ
"ট্যাবুলার লগারিদম, ট্যাবুলার লগারিদম","ਸਾਰਣੀਬੱਧ ਲਘੂਗਣਕ, ਸਾਰਣੀਬੱਧ ਲਘੂਗਣਕ"
সারণী,ਸਾਰਣੀ
সারণী মান,ਸਾਰਣੀ ਮੁੱਲ
ট্যাবুলেশন,ਸਾਰਣੀ
"ট্যাবুলার, ট্যাবুলার মেশিন, ট্যাবুলার","ਟੇਬੂਲੇਟਰ, ਟੇਬੂਲਰ ਮਸ਼ੀਨ, ਟੇਬੂਲਰ"
"tail, tail","ਪੂਛ, ਪੂਛ"
লেজ এলাকা (বন্টনের),ਪੂਛ ਦਾ ਖੇਤਰ (ਵੰਡ ਦਾ)
স্পর্শ,ਛੂਹ
"স্পর্শক, স্পর্শক, স্পর্শক, স্পর্শক","ਸਪਰਸ਼, ਸਪਰਸ਼, ਸਪਰਸ਼, ਸਪਰਸ਼"
স্পর্শ ভেড়ার ফ্ল্যাট,ਟੱਚ ਫਲੀਸ ਫਲੈਟ
"স্পর্শকাতর, স্পর্শক","ਸਪਰਸ਼, ਸਪਰਸ਼"
স্পর্শক উপাদান,ਟੈਂਜੈਂਟ ਕੰਪੋਨੈਂਟ
স্পর্শক কাটা,ਸਪਰਸ਼ ਕੱਟ
স্পর্শক রেখা,ਸਪਰਸ਼ ਲਾਈਨ
"স্পর্শকাতর সমতল, স্পর্শকাতর সমতল","ਸਪਰਸ਼ ਜਹਾਜ਼, ਸਪਰਸ਼ ਜਹਾਜ਼"
স্পর্শ জনসংখ্যা,ਛੂਹ ਆਬਾਦੀ
টেপ পাঞ্চ,ਟੇਪ ਪੰਚ
টেপ পাঠক,ਟੇਪ ਰੀਡਰ
Taubry এর উপপাদ্য,ਟਾਬਰੀ ਦਾ ਪ੍ਰਮੇਯ
টেলর উপপাদ্য,ਟੇਲਰ ਸਿਧਾਂਤ
Shebyshev দূরত্ব,Shebyshev ਦੂਰੀ
টি-বন্টন,t-ਵੰਡ
আন্তঃপ্রজাতি সিরিজ,ਅੰਤਰਜਾਤੀ ਲੜੀ
অস্থায়ী স্থানাঙ্ক,ਅਸਥਾਈ ਧੁਰੇ
সাময়িক সম্পর্ক,ਅਸਥਾਈ ਸਬੰਧ
সময় পরিবর্তনশীল,ਸਮਾਂ ਵੇਰੀਏਬਲ
প্রসার্য শক্তি,ਲਚੀਲਾਪਨ
"ক্ষেত্র, টেনসর","ਖੇਤਰ, ਟੈਂਸਰ"
ক্ষেত্র বিশ্লেষণ,ਖੇਤਰ ਵਿਸ਼ਲੇਸ਼ਣ
ক্ষেত্রের পণ্য,ਖੇਤਰ ਉਤਪਾਦ
অস্থায়ী কনফিগারেশন,ਅਸਥਾਈ ਸੰਰਚਨਾ
পোস্ট,ਪੋਸਟ
শেষ নিষেধাজ্ঞা,ਪਾਬੰਦੀ ਖਤਮ ਕਰੋ
চূড়ান্ত বেগ ডুব,ਅੰਤਮ ਵੇਗ ਡੁਬਕੀ
শেষ করা দশমিক,ਦਸ਼ਮਲਵ ਨੂੰ ਖਤਮ ਕਰਨਾ
