Tamil,English
துடிப்பு,Pulse
துடிப்பு குறியீடு பண்பேற்றம்,pulse code modulation
பல்ஸ் டிஜிட்டல் மாடுலேஷன் (PDM),pulse digital modulation (PDM)
ஸ்பந்தாவளி,pulse train
நிறுத்தற்குறி,Punctuation
"அழுத்தம், நிரப்பு",Push
ஆட்டோமேட்டாவைப் பதிவிறக்கவும்,push down automata
செங்குத்து பட்டியல்,pushup list
நால்வகை,quad density
"1.தகுதி, 2.தகுதி",Qualification
அளவி,Quantifier
அளவிட,Quantize
அளவுகோல்,Quantizer
குவாண்டம்,Quantum
குவாண்டம் கடிகாரம்,quantum clock
"1.குவாண்டம் கபுடான், 2.குவாண்டம் கம்ப்யூட்டேஷன்",quantum computing
உதாரண வினவல்,querry by example
"1. விசாரணை, 2. விசாரணை",Query
கேள்வி மொழி,query language
வினவல் செயலாக்கம்,query processing
வரிசை,Queue
வரிசை மேலாண்மை,queue management
வரிசை பதிவு,queue register
"1. வரிசை நெட்வொர்க், 2. வரிசை நெட்வொர்க்",queuing network
வரிசை கோட்பாடு,queuining theory
விரைவான அணுகல் நினைவகம்,quick acess memory
அளவுகோல்,Quotient
ரேடியோ அலைவரிசை குறுக்கீடு (RFI),radio frequency interference (RFI)
ரேடிக்ஸ்,Radix
சீரற்ற அணுகல் கணினி உபகரணங்கள் (RACE),random access computer equipment (RACE)
சீரற்ற அணுகல் நினைவகம் (RAM),random access memory (RAM)
சீரற்ற ஸ்கேனிங்,random scan
"1.ராஸ்டர், 2.ராஸ்டர்",Raster
ராஸ்டர் ஸ்கேனிங்,raster scan
மறு பொறியியல்,re engineering
புத்துயிர் பெறுதல்,re enlargement
"1. அணுகல், 2. அணுகல்",Reachability
வாசிப்பு,Read
படிக்கும் தலை,read head
"1. படிக்க மட்டும், 2. படிக்க மட்டும்",read only
"1. படிக்க மட்டும் நினைவகம், 2. படிக்க மட்டும் நினைவகம்",read only memory
படிக்கும் எழுத்து தலை,read write head
"1. வாசிப்பு சுழற்சி, 2. எழுதும் சுழற்சி",read/write cycle
"1. வாசிப்பு சுழற்சி, 2. எழுதும் தலை",read/write head
"1. வாசிப்பு நினைவகம், 2. எழுதும் நினைவகம்",read/write
வாசகர்,Reader
"வாசிப்பு, வாசிப்பு",reading
"1.வாசிப்பு, 2.பின் வாசிப்பு",read-out
உண்மையான நேரம்,real
"1. விரைவான பதில் செயலாக்கம், 2. உடனடி பதில் செயலாக்கம்",real time processing
பெறுபவர்,Receiver
அங்கீகார தர்க்கம்,recognition logic
மறு நிரலாக்க பரிமாற்றம்,Recompile
பதிவு,Record
"1. ரெக்கார்டிங் ஹெட், 2. ரெக்கார்டிங் ஹெட்",recording head
சரிசெய்யக்கூடிய பிழை,recoverable error
பூர்த்தி,Recovery
மறுநிகழ்வு தேற்றம்,recursim theorem
மீள் சுழற்சி,Recursion
சுழல் செயல்பாடு,recursive function
மினியேட்டரைஸ்டு இன்ஸ்ட்ரக்ஷன் செட் கம்ப்யூட்டர் (RISC),reduced instruction set computer (RISC)
பணிநீக்கம்,Redundancy
"1.சுதந்திர வட்டு, 2.வட்டுகளின் கூடுதல் வரிசை (சிவப்பு)",redundant array of independent disks (RAID)
மறு நுழைவு,Re-entrant
மறு நுழைவு குறியீடு,re-entrant code
குறிப்பு,Reference
மேற்கோளிட்ட நேர்மை,referential integrity
பிரதிபலிப்பு,Reflectivity
பிரதிபலிப்பு,Reflextion
ஒளிவிலகல்,Refraction
புத்துணர்ச்சி,Refresh
மீளுருவாக்கம்,Regeneration
பதிவு,Register
வழக்கமான இலக்கணம்,regular grammar
உறவு,Relation
தொடர்புடைய தரவுத்தளம்,relational database
தொடர்புடைய தரவுத்தள மேலாண்மை அமைப்பு (RDBMS),relational database management system (RDBMS)
தொடர்புடைய மாதிரி,relational model
"1. உறவினர், 2. உறவினர்",Relative
உறவினர் முகவரி,relative addressing
"1. ரிலே, 2. பரிமாற்றம்",Relay
நம்பகத்தன்மை மாதிரி,reliability modeling
நம்பகமானது,Reliable
"1. இடமாற்றம் செய்யக்கூடிய குறியீடு, 2. இடமாற்றக்கூடிய தரவு",relocatable code
இதுவரை,Remote
தொலை ஊட்டி,remote host
தொலைதூர வேலை நுழைவு,remote job entry
"1.தொலைநிலை அமர்வு தொடக்கம், 2.தொலைநிலை உள்நுழைவு",remote log-in
தொலைநிலை நடைமுறை அழைப்பு (RPC),remote procedure call (RPC)
தொலை உணர்வு,remote sensing
மறுபெயரிடுதல்,Rename
"1. வழங்குதல், 2. அர்ப்பணிப்பு",Rendering
ரிப்பீட்டர்,Repeater
பதில்,Reply
"1. கோரிக்கை, 2. கோரிக்கை",Request
கருத்துக் கோரிக்கை (RFC),request for comments (RFC)
"1.கோரிக்கை நெறிமுறை, 2.பதிலளிப்பு நெறிமுறை",request/reply protocol
சுழல் நிரல்,rerun program
ஆராய்ச்சி,Research
மீட்டெடுப்பு சுழற்சி,reset cycle
நினைவிடவாதி,Resident
வேறுபாடு,Resolution
வளங்கள்,Resources
பதில் நேரம்,responsee time
"1.மறுதொடக்கம், 2.மறுதொடக்கம்",Restart
மறுசீரமைப்பு,Restore
மீண்டும் தடம்,Retrace
"1. மீண்டும் அனுப்புதல், 2. மறு தொடர்பு",Retransmission
மீட்பு,Retrieve
மீண்டும் முயற்சி செய்,Retry
"1.பின்னடைவு, 2.திரும்புதல்",Return
பின்னடைவு குறியீடு,return code
பின்னடைவு விசை,return key
மீண்டும் பயன்படுத்தக்கூடிய குறியீடு,reusable code
மீண்டும் எழுதக்கூடியது,Rewritable
rgb மானிட்டர்,RGB monitor
நாடா,Ribbon
அதிகாரப்பூர்வ பிரச்சினை,right issue
"1.ரோபோ, 2.மெக்கானிக், 3.மெக்கானிசம்",Robot
"1.இயந்திர அறிவியல், 2.இயந்திரவியல் மானுடவியல்",Robotics
"வலுவான, வலுவான",Robust
பங்கு,Role
மீண்டும் உருளும்,roll back
விழுங்குதல்,roll in
வெளியேற்றம்,roll out
"1. படிக்க மட்டும் நினைவகம், 2. படிக்க மட்டும் நினைவகம் (ROM)",ROM
அசல்,Root
பெற்றோர் அடைவு,root directory
தோராய பிழை,round of error
"1.ரௌட்டர், 2.ரவுட்டர்",Router
"வழிசெலுத்துதல், வழிசெலுத்துதல்",Routing
RS232C இடைமுகம்,RS232C interface
RSA குறியாக்கம்,RSA encryption
ஆர்டிசி,RTC
பணியிட குறியீட்டு முறை,run length encoding
பதவிக்காலம்,run time
இயக்க பிழை,run time error
"1. மாதிரி, 2. மாதிரி",Sample
மாதிரி,Sampling
"1.செயற்கைக்கோள், 2.செயற்கைக்கோள்",Satellite
செறிவூட்டல்,Saturating
சேமிக்க,Save
"1. அளவிடுதல், 2. அளவிடுதல்",Scalability
அளவுகோல்,Scalar
ஸ்கேனிங்,Scanning
நிலப்பரப்பு,Scenario
திட்டமிடுபவர்,Scheduler
திரை பிரதிபலிப்பு ப்ரொஜெக்டர்,screen image projector
கையால் எழுதப்பட்ட தாள்,Script
ஸ்கிரிப்டிங் மொழி,scripting language
"1.சுருள், 2.சுருள்",Scrolling
ஒத்திசைவான தரவு இணைப்பு கட்டுப்பாடு (SDLC),SDLC (sychronous data link control)
"1.ஆய்வு, 2.கண்டுபிடிப்பு",Search
தேடல் இயந்திரம்,search engine
தேடல் மரம்,search tree
"1.ஆராய்தல், 2.கண்டுபிடித்தல்",Searching
இரண்டாம் நிலை,Secondary
"1.துறை, 2.துறை",Sector
பாதுகாப்பு கொள்கை,security policy
தேடல் சொல்,seek time
"1.பிரிவு, 2.பிரிவு",Segment
"1. பிரித்தல், 2. பிரிவு",Segmentation
தேர்வு வரிசையாக்கம்,selection sort
"1.தன்னிரக்கம், 2.தன்னிரக்கம்",self contained
"1.சொற்பொருள், 2.சொற்பொருள்",Semantics
செமாஃபோர்,Semaphore
குறைக்கடத்தி,Semiconductor
கற்பனை வலை,semontic web
தொடர் அணுகல் முறை,sequential access method
அடுத்தடுத்து,Serial
தொடர்,Serializer
"1.சேவையகம், 2.சேவையகம்",Server
சர்வர் செயலிழப்பு,server crash
சர்வர் உரிமம்,server license
சர்வோ பெருக்கி,servo multiplier
தொகுப்பு,Set
குறிப்பிட்ட புள்ளி,set point
மேலாண்மை,set up
நிழல்,Shade
ஒளிப்பதிவு,Shading
பேய்,Shadow
கோப்பு பகிர்வு,share file
பகிரப்பட்ட அணுகல்,shared access
பகிர்தல்,Sharing
"1. அடைப்புக்குறிகள், 2. கவசம், 3. ஷெல், 4. ஷெல்",Shell
இடப்பெயர்ச்சி சின்னம்,shift character
குறுகிய பாதை,short circuit
குறுகிய அறிவுறுத்தல்,short instruction
உடன்பிறப்பு,Sibling
"1. பக்க விளைவு, 2. எதிர் விளைவு",side effect
அடையாளம் பிட்,sign bit
சிக்னல்,Signal
சமிக்ஞை செயலாக்கம்,signal processing
குறிப்பீடு,Signalling
"1.சிக்னல்-ஒலி விகிதம், 2.சிக்னல்-இரைச்சல் விகிதம்",signal-to-noise ratio
"1.கையொப்பம், 2. கையொப்பம்",Signature
மார்க்கர் சோதனை,signature testing
குறிப்பிடத்தக்க மதிப்பெண்கள்,significant digit
சிலிக்கான் சிப்,silicon chip
எளிய அஞ்சல் பரிமாற்ற நெறிமுறை (SMTP),Simple Mail Transfer Protocol (SMTP)
ஒற்றை,Simplex
"1. ஒரு சமிக்ஞை முனை, 2. சிம்ப்ளக்ஸ் முனை",simplex node
உருவகப்படுத்துதல்,Simulation
பின்பற்றுபவர்,Simulator
"1.ஒரே நேரத்தில், 2.ஒரே நேரத்தில்",Simultaneous
ஒரே நேரத்தில் செயலாக்கம்,simultaneous processing
தனி,Singleton
"1.தள உரிமம், 2.தள உரிமம்",site licence
"1.அளவு, 2.அளவு",Size
அளவீடு,Sizing
"1. உவமை, 2. உவமை",Sketching
புளூட்டி,Skip
"1.புளூட்டி, 2.புளூட்டிகாரன்",Skipping
"1. வெட்டு, 2. வெட்டு",Slash
கணினியின் கீழ்,slave computer
பாம்பு ஜன்னல் நெறிமுறை,sliding window protocol
"1. புறக்கணிப்பு, 2. சரணடைதல்",Slip
ஸ்லாட்,Slot
SCSI (SCSI),small computer system interface (SCSI)
ஸ்மார்ட் கார்டு,smart card
நத்தை அஞ்சல்,snail mail
ஸ்னாப்ஷாட்,Snapshot
"1.மென்மையான கணக்கீடு, 2.மென்மையான கணக்கீடு",soft computing
மென்மையான நகல்,soft copy
எளிதான எழுத்துரு,soft font
மென்பொருள்,Software
மென்பொருள் பொறியியல்,software engineering
மென்பொருள் உரிமம்,software license
மென்பொருள் திருட்டு,software piracy
ஸ்பெக்ட்ரம்,Spectrum
"1.திருகு, 2.சுழல்",Spiral
"1.விவர தாள், 2.விரிதாள்",spread sheet
தரநிலை,Standard
நிலையான பொதுவான மார்க்அப் மொழி (SGML),standard generalized markup language (SGML)
தரப்படுத்தல்,Standardization
காத்திருக்கும் நேரம்,standby time
தாரக் லன்,star LAN
நட்சத்திர நிலை,star topology
ஆரம்ப பிட்,start bit
"1. பற்றாக்குறை, 2. பற்றாக்குறை, 3. பற்றாக்குறை நெருக்கடி",Starvation
"1.நிலை நினைவகம், 2.நிலை நினைவகம்",static memory'
நிலை சேனல்,status channel
"1.படி அளவு, 2.படி அளவுகள்",step size
இடைநிறுத்தம் மற்றும் காத்திருப்பு நெறிமுறை,stop and wait protocol
முறிவு குறியீடு,stop code
இடைநிறுத்த விசை,stop key
சேமிப்புத்திறன்,Storability
சேமிக்கப்பட்ட நிரல்,stored program
தொடர் தரவு,string data
"1.கட்டமைக்கப்பட்ட குறியாக்கம், 2.கட்டமைக்கப்பட்ட குறியீட்டு முறை",structured coding
கட்டமைக்கப்பட்ட வினவல் மொழி (SQL),structured query language (SQL)
"1. சிற்றேடு, 2. பாணி கடிதம்",style sheet
துணை அடைவு,Sub-directory
"1.சப்நெட், 2.சப்நெட்",Subnet
துணை மரம்,Subtree
"1. சுருக்கம், 2. சுருக்கம்",Summarization
"1. சூப்பர் கம்ப்யூட்டர், 2. சூப்பர் கம்ப்யூட்டர்",super computer
"1.சூப்பர் கம்ப்யூட்டேஷன், 2.சூப்பர் கம்ப்யூட்டேஷன்",super computing
முக்கிய திறவுகோல்,super key
சிறந்த பயனர்,super user
மேற்பார்வை கற்றல்,supervised learning
துணை சிப்,support chip
நிகர மாறுபாடு,Surf
"1.நிகர மாறுபாடு, 2.பிரிவு, 3.சர்ஃபான்",Surfing
இடமாற்று,Swap
பிணைப்பிலுள்ள,swap in
வெளியேற்றம்,swap out
பரிமாற்றம்,Swapping
"1.சுவிட்ச்டு நெட்வொர்க்,2. நெட்வொர்க் மாறியது",switched network
மாறுதல்,Switching
மாறுதல் கொள்கை,switching theory
குறியீட்டு நிரலாக்கம்,symbolic programming
ஒத்திசைவு,Synchronization
ஒத்திசைப்பான்,Synchronizer
ஒத்திசைவான,Synchronous
ஒத்திசைவான எண் படிநிலை (SDH),synchronous digital hierarchy (SDH)
வாக்கிய பகுப்பாய்வு,syntax analysis
அமைப்பு பகுப்பாய்வு,system analysis
கணினி பொறியியல்,system engineering
"1. சிஸ்டம் பிரேக்கர், 2. சிஸ்டம் ஹேக்கர்",system hacker
கணினி ஒருங்கிணைப்பான்,system integrator
கணினி பதிவு,system log
அமைப்பு கவர்,system mask
கணினி நெட்வொர்க் அமைப்பு (SNA),system network architecture (SNA)
"1. சிஸ்டம் புரோகிராமர், 2. சிஸ்டம் புரோகிராமர்",system programmer
"1. கணினி மறுதொடக்கம், 2. கணினி மறுதொடக்கம்",system restart
அமைப்பு நிறுத்தம்,system shutdown
அமைப்பு சோதனை,system testing
அமைப்பு பயன்பாடு,system utility
"1. முறையான குறியீடு, 2. முறையான குறியீடு",systematic code
tab கட்டளை,tab command
அட்டவணை,Table
அட்டவணை கண்ணோட்டம்,table look up
அட்டவணை இடம்,table space
தகடு,Tablet
"1.அட்டவணை, 2.வரிசை வரிசை",tabular array
அட்டவணை செயல்பாடு,tabulating function
"1. குறிக்கப்பட்ட கட்டிடக்கலை, 2. குறிக்கப்பட்ட அமைப்பு",tagged architecture
குறிக்கப்பட்ட படக் கோப்புப் படிவம் (TIFF),tagged image file format (TIFF)
டேன்டெம் அமைப்பு,tandam system
டேப் அடர்த்தி,tape density
டேப் கவர்,tape mask
தார் கோப்பு,tar file
வேலை,Task
வேலை வழிகாட்டி,task bar
பணி திட்டமிடுபவர்,task scheduler
டிரான்ஸ்மிஷன் கண்ட்ரோல் புரோட்டோகால்/இன்டர்நெட் புரோட்டோகால் (TCP/IP),TCP/IP (transmission control protocol/internet protocol)
வெட்டு அறுவை சிகிச்சை,teardown operation
தொலைத்தொடர்பு,Telecom
தொலைத்தொடர்பு,Telecommunication
தொலை தொடர்பு,Teleconference
தொலைதொடர்பு,Teleconferencing
"1. தந்தி, 2. தந்தி",Telegraphy
"1. டெலிமீட்டர், 2. டெலிமெட்ரி",Telemetry
"1.தொலைபேசி, 2.தொலைபேசி",Telephone
தொலைபேசி,Telephony
"1.டெலிபிரிண்டர், 2.டெலிபிரிண்டர்",Teleprinter
தொலைச் செயலாக்கம்,Teleprocessing
"1. தூர்தர்ஷன், 2. தொலைக்காட்சி, 3. தூர்தர்ஷன்",Television
டெலக்ஸ்,Telex
"1.trap away, 2.telnet",Telnet
"1.வெப்பம், 3.வெப்பநிலை",Temperature
"1. ஷேப் பிளேட், 2. டெம்ப்ளேட், 3. ரூபா",Template
பத்தின் நிரப்பு,ten's complement
டெரா பைட்,tera byte
டெர்ரா ஃபாலோப்ஸ்,tera flops
"1.எண்ட் பாயிண்டர், 2.டெர்மினல் கர்சர்",terminal cursor
"1.முடிவு முனை, 2.முனை முனை",terminal node
முனைய சாளரம்,terminal window
முடிவு,Termination
முப்படை,Ternary
மூன்று அடிப்படை செயல்பாடு,ternary operation
சோதனை,Test
சோதனை கவரேஜ்,test coverage
சோதனை செயல்படுத்தல்,test run
சோதனை தரவு,Test-data
"1.உரை, 2. படிப்பு பொருள்",Text
உரை பெட்டி,text box
உரை கர்சர்,text cursor
உரை திருத்தி,text editor
உரை கோப்பு,text file
பாடத்திட்டம்,text mode
உரை செயலாக்கம்,text processing
பேச்சு-உரை (TTS),text to speech (TTS)
அமைப்பு மேப்பிங்,texture mapping
"1.டி ஃபிளிப் ஃப்ளாப், 2.டி-பைனோமீட்டர்",T-flip-flop
வெப்ப முத்திரை வெப்ப,thermal printer
"1.Printer Thin Film Memory, 2.Thin Film Memory",thin film memory
(TFT) மெல்லிய பட டிரான்சிஸ்டர் (TFT),thin film transistor
"1.ஜெமிங், 2.ஹேஷிங்",Thrashing
நூல் வளையல்,Thread
த்ரெடிங்,Threading
"1.முக்கோண வலையமைப்பு, 2.முக்கோண வலையமைப்பு",threetier network
ஓட்டம் திறன்,Throughput
நேரம் சிக்கலானது,time complexity
நேரப் பிரிவு மல்டிபிளெக்சிங் (டிடிஎம்),time division multiplexing (TDM)
கால அளவு,time frame
அதே நேரத்தில்,time frame
"1. கால் மெஷின், 2. கால் மெஷின், 3. டைம் மெஷின்",time machine
நேரம் முடிந்தது,time out
"1.அழைப்பு, 2.கால் அளவீடு",time quantization
நேரத் தொடர்,time series
"1. நேரப் பிரிவு, 2. நேரம் பகிர்வு",time sharing
நேர பகிர்வு அமைப்பு,time sharing system
அழைப்பு படி,time stamp
நேர வரைபடம்,timing diagram
பாத்திரம்,Tint
மாற்று,Toggle
மாற்று நகர்வு,toggling speed
"1. சின்னம், 2. சின்னம்",Token
டோக்கன் பஸ்,token bus
டோக்கன் பஸ்,token bus
டோக்கன் பஸ் நெட்வொர்க்,token bus network
"1.சின்ன வளையம், 2.சின்ன வளையம்",token ring
டோக்கன் பேச்சுவார்த்தை,token talk
"1.கருவிகள், 2.கருவிகள்",Tool
மேல்-கால்,top down
மேல் கால் வடிவமைப்பு,top down design
"1. ஆணி முகடு கட்டமைப்பு, 2. கீழே இழுக்கவும்",top down parsing
"1. இடம், 2. இருப்பிட அறிவியல்",Topology
தொடு பட்டைகள்,touch pad
தொடு திரை,touch screen
"1.குறி, 2.குறி, 3.தேடுதல்",Trace
தடமறிதல்,Tracing
"1.வழி, 2.பாதை, 3.கசிவு",Track
"1.டிராக் டிஸ்க், 2.பாத் டிஸ்க்",track disk
பாதை நாடா,track tape
"1.பின்தொடர், 2.பின்தொடர்",Tracking
"1. பின்பற்றவும், 2. பின்பற்றவும்",Trailer
பாதை,Trajectory
"1. பரிவர்த்தனை, 2. ஒப்பந்தம், 3. பரிவர்த்தனை, 4. பரிமாற்றம்",Transaction
"1. ஒப்பந்தக் கோப்பு, 2. செயல்பாட்டுக் கோப்பு",transaction file
"1.பரிவர்த்தனை ஆவணம், 2.பரிவர்த்தனை பதிவு",transaction log
"1. ஒலிபெயர்ப்பு, 2. ஒலிபெயர்ப்பு",Transcribe
மின்மாற்றி,Transducer
பரிமாற்ற விகிதம்,transfer rate
பரிமாற்ற நேரம்,transfer time
மாற்றம்,Transformation
தற்காலிக பிழை,transient error
நிலைமாற்ற காலம்,transit time
"1. மாற்றம், 2. சங்கிராந்தி",Transition
தொற்றும் தன்மை கொண்டது,Transitive
நோய்த்தொற்றுக்கு உள்ளானவர்,Transitivity
"1.மொழிபெயர்ப்பு, 2.மொழிபெயர்ப்பு, 3.விளக்கம்",Translation
"1. பரிமாற்றம், கடத்துதல், 2. கடத்துதல்",Transmission
டிரான்ஸ்மிஷன் கண்ட்ரோல் புரோட்டோகால் (TCP),transmission control protocol (TCP)
"1. டிரான்ஸ்மிஷன் லைன், 2. டிரான்ஸ்மிஷன் லைன்",transmission line
டிரான்ஸ்மிட்டர்,Transmitter
வெளிப்படைத்தன்மை,Transparency
டிரான்ஸ்பாண்டர்,Transponder
"1.போக்குவரத்து, 2. பின்னடைவு",Transportation
இடமாற்றம்,Transposition
டிரான்ஸ்பியூட்டர்,Transputer
"1.டிரான்ஸ்மிட் ரிசீவர், 2.டிரான்ஸ் ரிசீவர்",Transreceiver
"1. பொறி, 2. பொறி, 3. பிடி",Trapping
சுழற்சி,Traverse
மரம் (மாற்றம்),tree (traversal)
மரம் நெட்வொர்க்,tree network
துணை சுற்று,tributary circuit
அற்பமான வரைபடம்,trival graph
பழுது நீக்கும்,trouble shoot
அகற்றி,Truncate
உண்மை அட்டவணை,truth table
"1. ட்யூனர், 2. ட்யூனர், 3. ட்யூனர்",Tuner
"1. சுரங்கப்பாதை, 2. சுரங்கப்பாதை",Tunnelling
"1. சரிசெய்தல், 2. ட்யூனிங், 3. டியூனிங்",Tunning
tuple,Tuple
டர்போ பாஸ்கல்,turbo pascal
டூரிங் இயந்திரம்,turing machine
திரும்பும் நேரம்,turn aroud time
திருப்பு ஆவணம்,turn around document
திருப்பு வரிசை,turnaround sequence
ஜோடி கேபிள்,twin cable
"1. தலைகீழ் ஜோடி, 2. தலைகீழ் ஜோடி",twisted pair
இரட்டை பாஸ் நினைவூட்டல்,two part assembler
இரண்டின் நிரப்பு,two's complement
வகை,type
"1.வகை முகம், 2. பாத்திரம்",type face
அச்சுக்கலை மேல்,type head
அச்சுப்பொறி சக்கரம்,type wheel
தட்டச்சு,Typing
தடையில்லா சக்தி ஆதாரம்,un interruptable power source (UPS)
"1. ஒற்றை செயல்பாடு, 2. ஒரு பகுதி அமைப்பு",unary operation
ஒற்றை செயல்பாடு,unary operation
"1.ஒற்றை இயக்குபவர், 2.ஒற்றை இயக்குபவர்",unary operator
நிச்சயமற்ற தன்மை,Uncertainity
தடையற்ற அறிக்கை,unconditional statement
கணக்கிட முடியாத,Uncountable
வெளிக்கொணரப்பட்டது,Uncover
தீர்மானமற்ற,Undecidable
வரையறுக்கப்படாத,Undefined
வரையறுக்கப்படாத பதிவு,undefined record
அழித்தல்,Undelete
"1. வற்புறுத்தல், 2. ஒருங்கிணைப்பாளர், 3, ஒருங்கிணைப்பாளர்",Underscore
குறிப்பிடப்படாத,Undirected
"1.குறிப்பிடப்படாத வரைபடம், 2.குறிப்பிடப்படாத வரைபடம்",undirected graph
அதே திசையில் சேவை நேரம்,undirectional service time
ரத்து செய்,Undo
"1.வடிவமைக்கப்படாத வட்டு, 2. வடிவமைக்கப்படாத வட்டு",unformatted disk
விவரணையாக்கம்,Unicasting
"1.யூனிகோட், 2.ஒற்றை குறியீடு",Unicode
குறிப்பிடப்படாத மரம்,unidirected tree
சீரான வள இருப்பிட மதிப்பீட்டாளர் (YRL),uniform resource locator (URL)
ஒரு செயலாக்கம்,Uniprocessing
தனித்துவமான,Unique
கவசமற்ற முறுக்கப்பட்ட இரட்டையர் (UTP),unishielded twisted pair (UTP)
"1.அலகு, 2. அலகு",Unit
அலகு முகவரி,unit address
அலகு இடைவெளி,unit interval
அலகு சோதனை,unit testing
அலகு குறியீடு,unitary code
ஒரு பதவி,Uniterm
யுனிவர்சல் ஒத்திசைவற்ற பெறுநர்/அனுப்புபவர் (UART),universal asynchronous receiver/transmitter (UART)
உலகளாவிய ஃபிளிப்-ஃப்ளாப்,universal flip flop
பொதுவான தொகுப்பு,universal set
உலகளாவிய எழுத்துத் தொகுப்பு,universtal character set
யுனிக்ஸ்,Unix
விபாஷா,Unlock
ஒதுக்கப்படாத பகுதி,unprotected field
முன்பதிவு செய்யப்படாத கோப்பு (கோப்பு),unprotected file
அடைய முடியாதது,Unreachable
விரும்பத்தகாத,Unshade
முன்பதிவு செய்யப்படாதது,Unshielded
தோல்வியுற்ற அழைப்பு,unsuccessful call
untar,Untar
புதுப்பிப்பு முரண்பாடுகள்,update anomalies
புதுப்பிக்கப்பட்ட கோப்பு,updated file
மேம்படுத்தல்,Updating
மேம்படுத்தல்,Upgrade
மேம்படுத்தல்,Upgrade
இணைப்பு,Uplink
அதிக சுமை,Uploading
மேல்நிலை நினைவக பகுதி,upper memory area
"1. ஓட்டத்திற்கு, 2. பாதகமான",Upstream
அதிக நேரம்,Uptime
"1.மேல், 2.மேல், 3.மேல்",Upward
"1.யூஸ்நெட், 2.பயன்படுத்து",Usenet
"1.நெட் பயனர், 2.பயனர்",User
பயனர் முகவர்,user agent
பயனர் அங்கீகாரம்,user authentication
பயனர் தரவு கண்காணிப்பு நெறிமுறை (யுடிபி),user datagram protocol (UDP)
பயனர் நட்பு,user friendly
பயனர் அடையாளம்,user identification
பயனர் அடையாளம் (UID),user identity (UID)
பயனர் இடைமுகம்,user interface
பயனர் பெயர்,user name
"1. பயனர் சுயவிவரம், 2. பயனர் சுயவிவரம்",user profile
பயன்பாடு,Utility
பயன்பாட்டு மென்பொருள்,utility software
"1. செல்லுபடியாகும், 2. செல்லுபடியாகும்",Valid
"1சரிபார்த்தல், 2.சரிபார்த்தல்",Validation
சரிபார்ப்பு நெறிமுறை,validation protocols
சரிபார்ப்பு சோதனை,validation testing
"1. செல்லுபடியாகும் சோதனை, 2. செல்லுபடியாகும் சோதனை",validity check
மதிப்புமிக்க நெட்வொர்க் (VAN),value added network (VAN)
மதிப்புமிக்க மறுவிற்பனையாளர் (VAR),value added reseller (VAR)
விடுபட்ட புள்ளி,vanishing point
"1. வேப்பர்வேர், 2. நீராவி பாத்திரம்",Vapourware
மாறுபாடு,Variable
மாறி முகவரி,variable address
மாறி பிட் விகிதம்,variable bit rate
மாறி புல நீளம்,variable field length
"1.மாறி நீளக் குறியீடு, 2. மாறி நீளக் குறியீடு",variable length code
"1.மாறும் பெயர், 2.மாறும் பெயர், 3.மாறும் பெயர்",variable name
"1. மாறி, 2. மாறி",Variale
திசையன்,Vector
"1.வெக்டர் கிராபிக்ஸ், 2.வெக்டர் கிராபிக்ஸ்",vector grapdhics
திசையன் செயலாக்கம்,vector precessing
திசையன் குறுக்கீடு,vectored interrupts
வென் வரைபடம்,venn diagram
சரிபார்ப்பு மற்றும் சரிபார்ப்பு (V&amp;V),verification & validation (V&V)
மாற்று கட்டுப்பாடு,version control
"1.மாற்ற எண், 2.மாற்ற எண்",version number
மேல்,Vertex
செங்குத்து செயலி,vertical processor
மிகப் பெரிய ஒருங்கிணைப்பு (VLSI),very large scale integration (VLSI )
மிக நீண்ட அறிவுறுத்தல் வார்த்தைகள் (VLIW),very long instruction word (VLIW)
வி எச் டி எல்,VHDL
நிகழ்பதிவி,video camera
வீடியோ தொலைதொடர்பு,video conferencing
வீடியோ காட்சி முனையம்,video display terminal
"1.வீடியோ காட்சி அலகு, 2.வீடியோ காட்சி அலகு",video display unit
வீடியோ கேம்கள்,video game
வீடியோ கிராஃபிக் அரே (VGA),video graphic adaptor (VGA)
வீடியோ கிராபிக்ஸ் வரிசை (VGA),video graphics adapter (VGA)
வீடியோ சர்வர்,video server
பார்வை,View
காட்சி துளை,view port
தெரியும் கதவு,Viewport
மெய்நிகர் சுற்று,virtual circuit
மெய்நிகர் செயல்பாடு,virtual function
மெய்நிகர் நினைவகம்,virtual memory
மெய்நிகர் தனியார் நெட்வொர்க்,virtual private network
மெய்நிகர் உண்மை,virtual reality
"1.விர்ச்சுவல் ரியாலிட்டி, 2.விர்ச்சுவல் ரியாலிட்டி",virtual reality
மெய்நிகர் மார்க்கர் உண்மையான மொழி,virtual reality markup language
விர்ச்சுவல் ரியாலிட்டி மார்க்அப் லாங்குவேஜ் (விஆர்எம்எல்),virtual reality markup language (VRML)
மெய்நிகர் சேமிப்பக அணுகல் முறை,virtual storage access method
மெய்நிகர் சேமிப்பு மேலாண்மை,virtual storage management
"1.வைரஸ், 2.வைரஸ்",Virus
வைரஸ் கண்டறிதல்,virus detection
"1.வைரஸ் புரோகிராம், 2.வைரஸ் புரோகிராம்",virus programme
தெரிவுநிலை,Visibility
பார்வை,Vision
காட்சி அடிப்படை,visual basic
தெரியும் C++,visual C++
"1.விஷுவல் டிஸ்பிளே யூனிட், 2.விசுவல் டிஸ்பிளே யூனிட்",visual display unit
மெய்நிகர்,Vitual
