Marathi,Odiya
"pivot, rivet","ପିଭଟ୍, ରିଭେଟ୍ |"
प्लँकचा कायदा,ପ୍ଲାନ୍କର ନିୟମ |
तळाची जाळी,ତଳ ଜଟଣୀ |
विमानाचा आरसा,ବିମାନ ଦର୍ପଣ |
coplanar गती,କପ୍ଲାନାର୍ ଗତି |
ग्रह,ଗ୍ରହ
"ग्रह, स्थलीय","ଗ୍ରହ, ପୃଥିବୀ"
ग्रहांचे आयन,ଗ୍ରହ ଆୟନ |
"प्लाझ्मा, प्रोटोप्लाझम, प्लाझ्मा","ପ୍ଲାଜ୍ମା, ପ୍ରୋଟୋପ୍ଲାସମ୍, ପ୍ଲାଜ୍ମା |"
"प्लाझ्मा प्रवाह, प्रोटोप्लाझम प्रवाह","ପ୍ଲାଜ୍ମା ଷ୍ଟ୍ରିମ୍, ପ୍ରୋଟୋପ୍ଲାସ୍ ଷ୍ଟ୍ରିମ୍ |"
"प्लाझमन, वस्तुमान","ପ୍ଲାଜମନ୍, ମାସ"
"लवचिक, प्लास्टिक",ପ୍ଲାଷ୍ଟିକ୍
"प्लॅस्टिकिटी, प्लास्टिसिटी","ପ୍ଲାଷ୍ଟିକ୍, ପ୍ଲାଷ୍ଟିକ୍ |"
"प्लेट, बेस प्लेट, प्लेट, एनोड","ପ୍ଲେଟ୍, ବେସ୍ ପ୍ଲେଟ୍, ପ୍ଲେଟ୍, ଆନାଡ୍ |"
पठार पठार,ମାଳଭୂମି
"इलेक्ट्रो कोटेड, लेपित, चकचकीत, प्लेटेड","ଇଲେକ୍ଟ୍ରୋ ଆବୃତ, ଆବୃତ, ଗ୍ଲାସ୍, ଧାତୁ |"
लहान फलक,ଛୋଟ ଫଳକ
"प्लॉट, क्षेत्र, प्लॉट, प्लॉट","ପ୍ଲଟ୍, କ୍ଷେତ୍ର, ପ୍ଲଟ୍, ପ୍ଲଟ୍ |"
मसुदा तयार करणे,ଡ୍ରାଫ୍ଟ
स्ट्रिंग ओढा,ଷ୍ଟ୍ରିଙ୍ଗ୍ ଟାଣ |
प्लुटोनियम,ପ୍ଲୁଟୋନିୟମ୍ |
गॅस यांत्रिकी,ଗ୍ୟାସ ଯାନ୍ତ୍ରିକ
"कंटेनर, इंटीरियर, प्रोसेस्ड कार्ड मास, पॉकेट, पॉकेट","ପାତ୍ର, ଭିତର, ପ୍ରକ୍ରିୟାକୃତ କାର୍ଡ ମାସ, ପକେଟ୍, ପକେଟ୍ |"
बिंदू,ବିନ୍ଦୁ
दूषित,ଦୂଷିତ
विषबाधा,ବିଷାକ୍ତ
विष वितरण,ପଏସନ୍ ବଣ୍ଟନ |
"ध्रुवीय, ध्रुवीय","ପୋଲର, ପୋଲର"
पोलारिमीटर,ପୋଲାରମିଟର |
ध्रुवीयता,ପୋଲାରିଟି
ध्रुवीकरण,ପୋଲାରାଇଜେସନ୍
"पोलारिस्कोप, ध्रुवीयदर्शक","ପୋଲାରିସ୍କୋପ୍, ପୋଲାରିସ୍କୋପ୍ |"
ध्रुवीकरण करणे,ପୋଲାରାଇଜ୍ କରିବାକୁ |
"polarizer, polarizer","ପୋଲାରାଇଜର, ପୋଲାରାଇଜର"
ध्रुवीयता,ପୋଲାରିଟି
ध्रुवीयता,ପୋଲାରିଟି
ध्रुवीयता घसरण,ପୋଲାରିଟି ପତନ |
ध्रुवीय जाळी,ପୋଲାର ଲାଟାଇସ୍ |
पोलरॉइड,ପୋଲାରଏଡ୍ |
"पोलारॉन, पोलरॉन","ପୋଲାରନ୍, ପୋଲାରନ୍ |"
"ध्रुव, अनंत, संपर्ककर्ता, ध्रुव","ପୋଲ, ଅସୀମ, ଯୋଗାଯୋଗକାରୀ, ପୋଲ |"
पोलोनियम,ପୋଲୋନିୟମ୍
polyatomic,polyatomic
मल्टीक्रिस्टलाइन,ମଲ୍ଟିକ୍ରିଷ୍ଟାଲାଇନ୍ |
बहुरूपी,ପଲିମୋର୍ଫିକ୍ |
बहुरूपी,ପଲିମୋର୍ଫିକ୍ |
पूल,ପୁଲ୍
पुष्करिणी अणुभट्टी,ପୁଷ୍କରିଣୀ ରିଆକ୍ଟର |
सच्छिद्रता,ପୋରୋସିଟି |
पोर्टेबल,ପୋର୍ଟେବଲ୍ |
"सकारात्मक, पैसा, सकारात्मक, सकारात्मक","ସକରାତ୍ମକ, ଅର୍ଥ, ସକରାତ୍ମକ, ସକରାତ୍ମକ |"
पॉझिट्रॉन,ପୋଜିଟ୍ରନ୍ |
पोझिट्रोनियम,ପୋଜିଟ୍ରୋନିୟମ୍ |
"संभाव्यता, संभाव्यता","ସମ୍ଭାବନା, ସମ୍ଭାବନା |"
स्तंभ,ସ୍ତମ୍ଭ
"संभाव्य (v.), परिस्थितीजन्य, संभाव्य (v.)","ସମ୍ଭାବ୍ୟ (v।), ପରିସ୍ଥିତି, ସମ୍ଭବ (v।)"
संभाव्य कूप,ସମ୍ଭାବ୍ୟ କୁପ
"पोटेंशियोमीटर, पोटेंशियोमीटर","ପୋଟେଣ୍ଟିଓମିଟର, ପୋଟେଣ୍ଟିଓମିଟର |"
पौंडल,ପାଉଣ୍ଡଲ୍ |
"पावडर, पावडर","ପାଉଡର, ପାଉଡର |"
पावडर पद्धत,ପାଉଡର ପଦ୍ଧତି |
"शक्ती, सामर्थ्य, क्षमता, सामर्थ्य","ଶକ୍ତି, ଶକ୍ତି, ଦକ୍ଷତା, ଶକ୍ତି |"
शक्ती नियम,ଶକ୍ତି ନିୟମ |
"पॉवर प्लांट, पॉवर प्लांट","ପାୱାର ପ୍ଲାଣ୍ଟ, ପାୱାର ପ୍ଲାଣ୍ଟ"
वीज पुरवठा,ଶକ୍ତି ଯୋଗାଣ
"प्रायोगिक, प्रायोगिक, व्यावहारिक","ପରୀକ୍ଷାମୂଳକ, ପରୀକ୍ଷାମୂଳକ, ବ୍ୟବହାରିକ |"
"ayan, precession","ଆୟାନ୍, ପୂର୍ବ"
"अचूक, अचूक","ସଠିକ୍, ସଠିକ୍ |"
"अचूकता, अचूकता","ସଠିକତା, ସଠିକତା |"
अंदाज,ଭବିଷ୍ୟବାଣୀ
निवडक,ଚୟନକର୍ତ୍ତା |
"प्राधान्य, प्राधान्य","ପସନ୍ଦ, ପସନ୍ଦ"
आरंभिक,ପ୍ରାରମ୍ଭିକ
संक्षेप,ସଙ୍କୋଚନ
"प्राथमिक, प्राथमिक, प्रथम, मुख्य, मुख्य, मूळ","ପ୍ରାଥମିକ, ପ୍ରାଥମିକ, ପ୍ରଥମ, ମୁଖ୍ୟ, ମୁଖ୍ୟ, ମୂଳ |"
"स्टार्टर, प्राइमर","ଷ୍ଟାର୍ଟର୍, ପ୍ରାଇମର୍"
"प्राइम, आदिम","ପ୍ରାଥମିକ, ଆଦିମ"
"मुख्याध्यापक, मुख्याध्यापक, प्राचार्य","ମୁଖ୍ୟ, ମୁଖ୍ୟ, ମୁଖ୍ୟ"
नियम,ନିୟମ
प्रिझम,ପ୍ରିଜିମ୍
"प्रिझमॅटिक, प्रिझमॅटिक","ପ୍ରିଜାମେଟିକ୍, ପ୍ରିଜାମେଟିକ୍ |"
संभाव्य,ସମ୍ଭାବ୍ୟତା |
परीक्षक,ପରୀକ୍ଷକ
"प्रक्रिया, प्रक्रिया","ପ୍ରଣାଳୀ, ପ୍ରଣାଳୀ"
"प्रक्रिया, टप्पा","ପ୍ରକ୍ରିୟା, ପର୍ଯ୍ୟାୟ"
"प्रक्रिया, संसाधने","ପ୍ରକ୍ରିୟାକରଣ, ଉତ୍ସଗୁଡ଼ିକ"
प्रोसेसर,ସଞ୍ଚାଳକ
उत्पादन उत्पादन,ଉତ୍ପାଦ ଉତ୍ପାଦ
उत्पादन,ଉତ୍ପାଦନ
उत्पादकता,ଉତ୍ପାଦକତା |
"कार्यक्रम, कार्यक्रम, कार्यक्रम","ପ୍ରୋଗ୍ରାମ୍, ପ୍ରୋଗ୍ରାମ୍, ପ୍ରୋଗ୍ରାମ୍"
प्रोग्रामर,ପ୍ରୋଗ୍ରାମର୍
"प्रगतीशील, पुरोगामी","ପ୍ରଗତିଶୀଳ, ପ୍ରଗତିଶୀଳ |"
मनाई,ନିଷେଧ |
"प्रोजेक्टिव्ह, आउटपुट","ପ୍ରୋଜେକ୍ଟିଭ୍, ଆଉଟପୁଟ୍"
प्रवर्तित इलेक्ट्रॉन,ଇଲେକ୍ଟ୍ରୋନ୍ର ପ୍ରୋତ୍ସାହନ |
तात्काळ न्यूट्रॉन,ତତକ୍ଷଣାତ୍ ନିଉଟ୍ରନ୍ |
हात,ବାହୁ
"प्रसार, प्रवर्धन, प्रसार","ସଂକ୍ରମଣ, ବୃଦ୍ଧି, ପ୍ରସାର"
प्रणोदक,ପ୍ରୋପେଲାଣ୍ଟ |
गुणधर्म,ଗୁଣଧର୍ମ
"योग्य मूल्य, eigen मूल्य","ଉପଯୁକ୍ତ ମୂଲ୍ୟ, ଇଜେନ ମୂଲ୍ୟ |"
"प्रमाण, प्रमाण, भागाकार","ଅନୁପାତ, ଅନୁପାତ, ବିଭାଜନ |"
प्रणोदन,ଗତି
प्रोटॉन,ପ୍ରୋଟନ୍ |
जवळीक,ନିକଟତର
1स्यूडो-वेक्टर स्यूडो-वेक्टर,"1 ସିଉଡୋଭେକ୍ଟର୍, ସିଉଡୋଭେକ୍ଟର୍ |"
"काढणे, खेचणे, खेचणे, छाप, पुल","ଟାଣ, ଟାଣ, ଟାଣ, ଇମ୍ପ୍ରେସନ୍, ବ୍ରିଜ୍ |"
"पुली, घिरणी, कप्पी","ପଲ୍ଲୀ, ଗିରିନି, କପୀ |"
"प्रतिमा विस्तार, सिंक्रोनाइझेशन नुकसान, 3 कर्षण","ପ୍ରତିଛବି ବିସ୍ତାର, ସିଙ୍କ୍ରୋନାଇଜେସନ୍ କ୍ଷତି, 3 ଟ୍ରାକ୍ସନ୍ |"
नाडी,ନାଡ
फडफड,ut ୁଲା
"कडधान्ये, कडधान्ये","ଡାଲି, ଡାଲି"
नाडी,ପଲ୍ସର୍ |
पंप,ପମ୍ପ
पंपिंग,ପମ୍ପିଂ
मुक्का मारणे,ପିଚ୍
"तारा, विद्यार्थी, कनिनिका","ତାରା, ଛାତ୍ର, କାନିନିକା |"
शुद्ध,ଶୁଦ୍ଧ
अचूकता,ସଠିକତା
"नील लोहित, जांभळा, जांभळा","ନୀଲ ଲୋହିତ, ବାଇଗଣୀ, ବାଇଗଣୀ |"
पुश बटण पुश बटण,ପୁସ୍ ବଟନ୍ ପୁସ୍ ବଟନ୍ |
काढणे,ନିଷ୍କାସନ
"पायरॅनोमीटर, सौर थर्मामीटर","ପିରାନୋମିଟର, ସ ar ର ଥର୍ମୋମିଟର |"
थर्मोइलेक्ट्रिक,ଥର୍ମୋଲେକ୍ଟ୍ରିକ୍ |
हायग्रोमीटर,ହାଇଗ୍ରୋମିଟର
सायटोमेट्री,ସାଇଟୋମେଟ୍ରି |
"Q-अक्षर, Q-गुणक","Q- ବର୍ଣ୍ଣ, Q- ଗୁଣବତ୍ତା |"
"चतुर्थांश, वर्तुळ पाय","ଚତୁର୍ଥାଂଶ, ବୃତ୍ତ ପାଦ |"
"क्वाड्रंट इलेक्ट्रोमीटर, क्वाड्रंट इलेक्ट्रोमीटर","ଚତୁର୍ଥାଂଶ ଇଲେକ୍ଟ୍ରୋମିଟର, ଚତୁର୍ଥାଂଶ ଇଲେକ୍ଟ୍ରୋମିଟର |"
चतुर्भुज,ଚତୁର୍ଭୁଜ |
चतुर्भुज,ଚତୁର୍ଭୁଜ
गुणवत्ता,ଗୁଣବତ୍ତା
क्वांटम,କ୍ୱାଣ୍ଟମ୍
क्वांटम,କ୍ୱାଣ୍ଟମ୍ |
"क्वांटायझेशन, क्वांटम, क्वांटायझेशन, क्वांटायझेशन","ପରିମାଣ, ପରିମାଣ, ପରିମାଣ, ପରିମାଣ"
प्रमाणबद्ध,ପରିମାଣ
"परिमाणवाचक, परिमाणवाचक","ପରିମାଣିକ, ପରିମାଣିକ"
"प्रमाण, प्रमाण, रक्कम","ପରିମାଣ, ପରିମାଣ, ପରିମାଣ"
क्वांटम,କ୍ୱାଣ୍ଟମ୍
"तिमाही, चतुर्थांश, तिमाही","ତ୍ର quarter ମାସିକ, ତ୍ର quarter ମାସିକ, ତ୍ର quarter ମାସିକ |"
"rhinestones, क्वार्ट्ज","ରାଇନ୍ଷ୍ଟୋନ୍, କ୍ୱାର୍ଟଜ୍ |"
सहसा स्थिती,ସାଧାରଣତ condition ଅବସ୍ଥା |
उत्तराधिकार,ଉତ୍ତରାଧିକାରୀ
लवचिक शक्ती,ଇଲାଷ୍ଟିକ୍ ଫୋର୍ସ |
लवचिक लहर,ଇଲଷ୍ଟିକ୍ ତରଙ୍ଗ |
कायम सर्किट,ସ୍ଥାୟୀ ସର୍କିଟ |
स्थिर प्रतिमा,ସ୍ଥିର ପ୍ରତିଛବି |
निश्चित चक्र,ସ୍ଥିର ଚକ୍ର |
कायमस्वरूपी स्थिती,ସ୍ଥାୟୀ ଅବସ୍ଥା |
शांत करणे,ଲିଭାଇବାକୁ
शामक,sedative
"शांत करणे, विझवणे","ଲିଭାଇବା, ଲିଭାଇବା"
शांत दिवस,ଶାନ୍ତ ଦିନ
d-मूल्य,d- ମୂଲ୍ୟ
"रेडिओ (सं.), रेडिओ (व्ही.), किरणोत्सर्गी, आपत्तीजनक, विकिरण","ରେଡିଓ (ଏଡି।), ରେଡିଓ (ଭି।), ରେଡିଓଆକ୍ଟିଭ୍, ବିପର୍ଯ୍ୟୟ, ବିକିରଣ |"
रेडिएशन सक्रियण विश्लेषण,ବିକିରଣ ସକ୍ରିୟ ବିଶ୍ଳେଷଣ |
"विखंडन, किरणोत्सर्गी","ଫିସିଲ୍, ରେଡିଓଆକ୍ଟିଭ୍ |"
किरणोत्सर्गी परवानाधारक,ରେଡିଓଆକ୍ଟିଭ୍ ଲାଇସେନ୍ସର୍ |
"विघटन, किरणोत्सर्गीता, किरणोत्सर्गीता","ବିଚ୍ଛେଦ, ରେଡିଓଆକ୍ଟିଭିଟି, ରେଡିଓଆକ୍ଟିଭିଟି |"
"रेडिओग्राम, रेडिओ वायर, रेडियम प्रतिमा","ରେଡିଓଗ୍ରାମ, ରେଡିଓ ତାର, ରେଡିୟମ୍ ପ୍ରତିଛବି |"
"रेडिओग्राफ, रेडिएशन प्रतिमा","ରେଡିଓଗ୍ରାଫ୍, ବିକିରଣ ଚିତ୍ର |"
किरणोत्सर्गी आयोडीन,ରେଡିଓଆକ୍ଟିଭ୍ ଆୟୋଡିନ୍ |
"radioisotopes, radiation isotopes","ରେଡିଓସୋଟୋପ୍, ବିକିରଣ ଆଇସୋଟୋପ୍ |"
"एक्स-रे थेरपी, रेडिएशन थेरपी","ଏକ୍ସ-ରେ ଥେରାପି, ବିକିରଣ ଚିକିତ୍ସା |"
रेडिएशन थेरपिस्ट,ବିକିରଣ ଚିକିତ୍ସକ |
"रेडिओमीटर, रेडिओमीटर","ରେଡିଓମିଟର, ରେଡିଓମିଟର |"
रेडिओमेट्री,ରେଡ଼ିଓମେଟ୍ରି
किरणोत्सर्गी-थॅलियम,ରେଡିଓଆକ୍ଟିଭ୍-ଥାଲିୟମ୍ |
रेडिएशन थेरपी,ବିକିରଣ ଚିକିତ୍ସା
रॅडियम,ରେଡିୟମ୍ |
रेडियम थेरपी,ରେଡିୟମ୍ ଥେରାପି |
त्रिज्या,ରେଡିଓ
इंद्र धनुष,ଇନ୍ଦ୍ର ଧନୁଷ
रमण इफेक्ट,ରମଣ ପ୍ରଭାବ |
रॅम्सडेन मंडळ,ramsden ସର୍କଲ୍ |
"यादृच्छिक, अनियमित","ଅନିୟମିତ, ଅନିୟମିତ |"
यादृच्छिकीकरण,ରାଣ୍ଡୋମାଇଜେସନ୍ |
यादृच्छिकता,ଅନିୟମିତତା |
ऑसिलेटर,ଓସିଲେଟର
श्रवणक्षमतेची श्रेणी,ଶ୍ରବଣର ପରିସର |
जलद नाडी,ଦ୍ରୁତ ନାଡ
"दुर्मिळ, दुर्मिळ","ବିରଳ, ବିରଳ |"
दुर्मिळता,ବିରଳତା
दुर्मिळ करणे,ଦୁର୍ଲଭ
परवानगीयोग्य व्होल्टेज,ଅନୁମତିପ୍ରାପ୍ତ ଭୋଲଟେଜ୍ |
"रेटिंग, रेटिंग","ମୂଲ୍ୟାୟନ, ମୂଲ୍ୟାୟନ"
प्रमाण,ଅନୁପାତ
तर्कशुद्ध,ଯୁକ୍ତିଯୁକ୍ତ |
"unprocessed datum, datum प्राप्त झाल्याप्रमाणे",ଗ୍ରହଣ କରାଯାଇଥିବା ଡାଟମ୍ ପରି ଅଣ ପ୍ରକ୍ରିୟାକୃତ ଡାଟୁମ୍ |
"रश्मी, किरण, अर्धरेखा, ए.आर","ରଶ୍ମୀ, କିରଣ, ଆରଡ୍ରେଖା, ଆର"
Raleigh विखुरणे,ରେଲି ବିଛାଇବା |
प्रतिक्षेप,ପୁନର୍ବାର
अभिप्राय,ମତାମତ
प्रतिक्रियात्मक जोडणी,ପ୍ରତିକ୍ରିୟାଶୀଳ ଯୋଡି |
पुन्हा सक्रिय करणे,ପୁନ act ସକ୍ରିୟ
असंबद्धता,ଅପ୍ରାସଙ୍ଗିକତା
अणुभट्टी,ରିଆକ୍ଟର
अणुभट्टी गुप्ती,ରିଆକ୍ଟର ଗୁପ୍ତୀ |
असाजी शस्त्र,ଆସାଜୀ ଅସ୍ତ୍ର |
"वाचन, वाचन","ପ reading ିବା, ପ reading ିବା"
पुन्हा समायोजन,ପୁନ - ଆଡଜଷ୍ଟମେଣ୍ଟ୍ |
वास्तविक,ବାସ୍ତବ |
"प्रतिक्षेप करणे (n.), प्रतिबिंबित करणे (ver.)","ପୁନର୍ବାର (n।), ପ୍ରତିଫଳିତ କରିବାକୁ (ver।)"
पुनरुत्पादन उष्णता,ପୁନର୍ଗଠନ ଉତ୍ତାପ |
पुन्हा कॅलिब्रेशन,ପୁନ - କାଲିବ୍ରେସନ୍ |
"प्राप्तकर्ता, प्राप्तकर्ता","ପ୍ରାପ୍ତକର୍ତ୍ତା, ପ୍ରାପ୍ତକର୍ତ୍ତା"
"रिव्हर्सल, रिव्हर्सल, बॅक अॅरे","ଓଲଟା, ଓଲଟା, ପଛ ଆରେ |"
"व्यस्त, परस्पर, परस्पर","ଓଲଟା, ପାରସ୍ପରିକ, ପାରସ୍ପରିକ"
"पारस्परिकता, पारस्परिकता","ପାରସ୍ପରିକତା, ପାରସ୍ପରିକତା |"
"परावर्तित (V.), प्रतिबिंबित करा (V.)","ପ୍ରତିଫଳନ (V.), ପ୍ରତିଫଳନ (V.)"
"पुनर्संयोजन, पुनर्वापर","ପୁନର୍ବିନ୍ୟାସ, ପୁନ use ବ୍ୟବହାର |"
देखरेख,ମନିଟରିଂ |
"रेकॉर्ड, रेकॉर्ड (n.), रेकॉर्ड करणे, चिन्हांकित करणे (v.)","ରେକର୍ଡ, ରେକର୍ଡ (n।), ରେକର୍ଡ କରିବାକୁ, ଚିହ୍ନିତ କରିବାକୁ (v।)"
रेकॉर्ड केले,ରେକର୍ଡ ହୋଇଛି |
आर्काइव्हिस्ट,ଅଭିଲେଖାଗାର
मुद्रित करणे,ରେକର୍ଡିଂ
"प्राप्ती, प्राप्ती, प्राप्ती","ପ୍ରାପ୍ତି, ପ୍ରାପ୍ତି, ପ୍ରାପ୍ତି |"
काटकोन समन्वय समन्वय,ଡାହାଣ କୋଣ ସଂଯୋଜନା
"परिष्करण, सुधारणा","ବିଶୋଧନ, ସଂଶୋଧନ"
"परिष्कृत, परिष्कृत","ବିଶୋଧିତ, ବିଶୋଧିତ"
दुरुस्त करणारा,ସଂଶୋଧନକାରୀ |
रेक्टिफायर वाल्व,ରେକ୍ଟିଫାୟର୍ ଭଲଭ୍ |
"सरळ रेषा, सरळ रेषा, सरळ रेषा","ସିଧା, ସିଧା ରେଖା, ସିଧା ରେଖା |"
आवर्ती घटना,ପୁନରାବୃତ୍ତି ଘଟଣା |
रक्त राक्षस लाल राक्षस,ରକ୍ତ ଭୂତ ଲାଲ ଭୂତ |
रक्त विस्थापन,ରକ୍ତ ବିସ୍ଥାପନ
"कमी करणे, समान करणे, सजीव करणे","ହ୍ରାସ, ସମାନ କରିବା, ଜୀବନ୍ତ କରିବା |"
आश्चर्यकारक,(ଏକ ଧୁମିର)
परिष्कृत डेटा,ବିଶୋଧିତ ତଥ୍ୟ |
"समान, सूक्ष्म, बंधनकारक","ଅନୁରୂପ, କ୍ଷୁଦ୍ର, ବାଧ୍ୟତାମୂଳକ |"
गुणांक बदला,ଗୁଣବତ୍ତା ପରିବର୍ତ୍ତନ କରନ୍ତୁ |
रीड पाईप,ରିଡ୍-ପାଇପ୍ |
पुन्हा प्रवेश,ପୁନ entry- ପ୍ରବେଶ
"निर्देश, संदर्भ","ନିର୍ଦ୍ଦେଶାବଳୀ, ସନ୍ଦର୍ଭ"
प्रतिबिंब,ପ୍ରତିଫଳନ
"प्रतिबिंबित, प्रतिबिंबित, प्रतिबिंबित","ପ୍ରତିଫଳିତ, ପ୍ରତିଫଳିତ, ପ୍ରତିଫଳିତ |"
प्रतिबिंबित,ପ୍ରତିଫଳିତ
चिंतनशील,ପ୍ରତିଫଳିତ
प्रतिबिंब,ପ୍ରତିଫଳନ
परावर्तित नुकसान,ପ୍ରତିଫଳିତ କ୍ଷତି
प्रतिबिंब,ପ୍ରତିଫଳନ
परावर्तक,ପ୍ରତିଫଳକ
रिफ्लेक्स यंत्रणा,ପ୍ରତିଫଳନ ଯନ୍ତ୍ର
अपवर्तित,ପ୍ରତ୍ୟାହାର
अपवर्तन,ପ୍ରତିଫଳନ
अपवर्तक सूचकांक,ପ୍ରତୀକାତ୍ମକ ସୂଚକାଙ୍କ |
अपवर्तकता,ପ୍ରତୀକାତ୍ମକତା |
अपवर्तक सूचकांक,ପ୍ରତୀକାତ୍ମକ ସୂଚକାଙ୍କ |
"रेफ्रिजरेटर, रेफ्रिजरेटर","ରେଫ୍ରିଜରେଟର, ରେଫ୍ରିଜରେଟର"
reenactment,ପୁନ en ପ୍ରତିକ୍ରିୟା |
"पुनर्जन्म, शाश्वत पुनर्एकीकरण, पुनर्जन्म","ପୁନ en ନିର୍ମାଣ, ସ୍ଥାୟୀ ପୁନର୍ଗଠନ, ପୁନ en ନିର୍ମାଣ |"
"पुनरुत्पादक, पुनरुत्पादक, पुनरुत्पादक","ପୁନ ener ନିର୍ମାଣ, ପୁନ ener ନିର୍ମାଣ, ପୁନ ener ନିର୍ମାଣକାରୀ |"
"नोंदणी, नोंदणी","ପଞ୍ଜୀକରଣ, ପଞ୍ଜୀକରଣ"
"विक्री गती, मागास हालचाल, प्रतिगमन, उलट","ବିକ୍ରୟ ଗତି, ପଛୁଆ ଗତି, ରିଗ୍ରେସନ୍, ଓଲଟା |"
"सम, नियमित, सममितीय","ଏପରିକି, ନିୟମିତ, ସମୃଦ୍ଧ |"
isoform घन,isoform କଠିନ |
नियमन,ନିୟମ
संबंध,ସମ୍ପର୍କ
"नातेवाईक, नातेवाईक","ସମ୍ପର୍କୀୟ, ସମ୍ପର୍କୀୟ"
नातेवाईक,ସମ୍ପର୍କୀୟ
तुलनेने खात्री आहे,ଅପେକ୍ଷାକୃତ ନିଶ୍ଚିତ |
"सापेक्षता, सापेक्षता, सापेक्षता","ଆପେକ୍ଷିକତା, ଆପେକ୍ଷିକତା, ଆପେକ୍ଷିକତା |"
उर्वरित,ବିଶ୍ରାମ
"रिले, ट्रान्समिशन","ରିଲେ, ସଂକ୍ରମଣ"
विमोचन,ମୁକ୍ତି
विश्वसनीयता,ନିର୍ଭରଯୋଗ୍ୟତା
अवशिष्ट,ଅବଶିଷ୍ଟ
रिमोट कंट्रोल,ରିମୋଟ୍ କଣ୍ଟ୍ରୋଲ୍ |
पुनर्सामान्यीकृत,ପୁନ orn ନିର୍ମାଣ
"री-ओरिएंटेशन, री-कॉन्फिगरेशन","ପୁନ orient- ଆଭିମୁଖ୍ୟ, ପୁନ - ବିନ୍ୟାସ |"
पुनरावृत्तीक्षमता,ପୁନରାବୃତ୍ତି |
"रिपीटर, रिपीटर","ପୁନରାବୃତ୍ତି, ପୁନରାବୃତ୍ତି"
"repel करणे, repel करणे","ପ୍ରତ୍ୟାହାର କରିବାକୁ, ପ୍ରତ୍ୟାହାର କରିବାକୁ |"
तिरस्करणीय,ଘୃଣ୍ୟ
पुनरावृत्ती,ପୁନରାବୃତ୍ତି
प्रतिनिधित्व,ପ୍ରତିନିଧିତ୍ୱ
"प्रतिनिधी, प्रतिनिधी","ପ୍ରତିନିଧୀ, ପ୍ରତିନିଧୀ |"
"पुनर्प्राप्त करण्यायोग्य, पुनरुत्पादन करण्यायोग्य","ପୁନରୁଦ୍ଧାରଯୋଗ୍ୟ, ପୁନ oduc ପ୍ରବୃତ୍ତି |"
"पुनरुत्पादन, पुनरुत्पादन, पुनरुत्पादन","ପ୍ରଜନନ, ପ୍ରଜନନ, ପ୍ରଜନନ |"
दूर करणे,ପ୍ରତ୍ୟାହାର
तिरस्करण,ଘୃଣା
तिरस्करणीय,ଘୃଣ୍ୟ
संशोधन,ଅନୁସନ୍ଧାନ |
"कुंड, जलाशय, जलाशय, जलाशय, टाकी","କୂଅ, ଜଳଭଣ୍ଡାର, ଜଳଭଣ୍ଡାର, ଜଳଭଣ୍ଡାର, କୂଅ |"
पुनर्नियोजन,ପୁନ ep ନିଯୁକ୍ତି |
"अवशिष्ट, अवशिष्ट","ଅବଶିଷ୍ଟ, ଅବଶିଷ୍ଟ"
"प्रतिकार, प्रतिकार","ପ୍ରତିରୋଧ, ପ୍ରତିରୋଧ"
प्रतिरोधकता,ପ୍ରତିରୋଧକତା |
रेझिस्टर,ପ୍ରତିରୋଧକ |
"विघटन, विघटन, भेदभाव","ବିଚ୍ଛିନ୍ନତା, ବିଲୋପ, ଭିନ୍ନତା |"
चुकीचे वर्णन,ଭୁଲ ଉପସ୍ଥାପନା
"विच्छेदन करणे, विच्छेदन करणे, विच्छेदन करणे","ବିଚ୍ଛିନ୍ନ କରିବା, ବିଚ୍ଛିନ୍ନ କରିବା, ବିଚ୍ଛିନ୍ନ କରିବା |"
स्प्लिटर,splitter
अनुनाद,ଅନୁକମ୍ପା
अनुनाद प्रभाव,ରେଜୋନାଣ୍ଟ ପ୍ରଭାବ |
प्रतिध्वनी,ରେଜୋନାଣ୍ଟ |
"अनुनाद, अनुनाद","ରିଜୋନାନ୍ସ, ରିଜୋନାନ୍ସ |"
प्रतिध्वनी,ରେଜୋନାଣ୍ଟ |
"उत्तर, प्रतिसाद, अहवाल","ଉତ୍ତର, ପ୍ରତିକ୍ରିୟା, ରିପୋର୍ଟ"
विराम द्या,ବିରାମ
पुन्हा सुरू करा,ପୁନର୍ବାର ଆରମ୍ଭ କର |
अवशिष्ट तुळई,ଅବଶିଷ୍ଟ ବିମ୍ |
"परिणाम, परिणाम, परिणाम","ଫଳାଫଳ, ଫଳାଫଳ, ଫଳାଫଳ"
परिणामी परिणाम,ଫଳାଫଳ ଫଳାଫଳ
मंद,ଅବସରପ୍ରାପ୍ତ
सौम्य,diluent
जाळीदार,reticule
"डोळयातील पडदा, डोळयातील पडदा","ରେଟିନା, ରେଟିନା"
परत रॉकेट,ପଛ ରକେଟ୍ |
"अनुनाद, प्रतिगमन, प्रतिक्षेप","ରେଜୋନାନ୍ସ, ରିଗ୍ରେସନ୍, ରିବାଉଣ୍ଡ୍ |"
अनुसरण करा,ଅନୁସରଣ କର
उलट,ଓଲଟା
"उलट, उलट, उलट, उलट","ଓଲଟା, ଓଲଟା, ଓଲଟା, ଓଲଟା |"
मागास पूर्वाग्रह,ପଛୁଆ ପକ୍ଷପାତ |
