Tamil,Assamese
போலி குறியீடு,ছ্যুডো ক&#39;ড
போலி தூரம்,ছদ্ম দূৰত্ব
போலி தொலைதூர மக்கள்,ছদ্মদূৰত্বৰ জনসংখ্যা
போலி தரநிலை,ছ্যুডো ষ্টেণ্ডাৰ্ড
போலி நிலையான நிலை,ছদ্ম মানক অৱস্থান
"தீவிரம், தீவிரம், வெறுப்பு","বৃদ্ধি, বৃদ্ধি, বিদ্বেষ"
"கப்பி, கப்பி, தொப்பி","পুলি, পুলি, টুপি"
குத்திய அட்டை,পাঞ্চ কৰা কাৰ্ড
பஞ்ச் அட்டை இயந்திரம்,পাঞ্চ কাৰ্ড মেচিন
குத்தும் இயந்திரம்,পাঞ্চিং মেচিন
தூய பிணைப்பு,বিশুদ্ধ বান্ধনি
தூய தசம,বিশুদ্ধ দশমিক
தூய வடிவியல்,বিশুদ্ধ জ্যামিতি
நிகர வருகை,নেট আগমন
முற்றிலும் கனிமமற்றது,বিশুদ্ধভাৱে অজৈৱিক
தூய கணிதம்,বিশুদ্ধ গণিত
எண்கள் மட்டுமே,কেৱল সংখ্যাগত
விருப்ப சாதனம்,বৈকল্পিক ডিভাইচ
பிரமிடு,পিৰামিড
பிரமிடு கன சதுரம்,পিৰামিডাল ঘনক
பிரமிடு பக்கம்,পিৰামিড পৃষ্ঠা
இதி சித்தம்,ইতি সিধাম
நாற்கோணம்,চতুৰ্ভুজ
நாற்கரப் பட்டகம்,চতুৰ্ভুজ প্ৰিজম
நால்வகை,চতুৰ্থাংশ
"சதுரம், இருபடி, இரட்டை ட்ரேப்சாய்டு","বৰ্গক্ষেত্ৰ, দ্বিঘাত, দ্বৈত ট্ৰেপেজ’ইড"
இருபடி செலவு,দ্বিঘাত খৰচ
இருபடி செலவு செயல்பாடு,দ্বিঘাত খৰচ ফলন
இருபடி வளைவு,দ্বিঘাত বক্ৰ
இருபடி சமன்பாடு,দ্বিঘাত সমীকৰণ
இருபடி வெளிப்பாடு,দ্বিঘাত প্ৰকাশ
இருபடி இருபடி,দ্বিঘাত দ্বিঘাত
இருபடி செயல்பாடு,দ্বিঘাত ফলন
இருபடி செயல்பாடு,দ্বিঘাত ফলন
இருபடி இடைச்செருகல்,দ্বিঘাত আন্তঃপ্ৰক্ষেপণ
இருபடி புறநிலை செயல்பாடு,দ্বিঘাত বস্তুনিষ্ঠ ফলন
இருபடி நிரலாக்கம் இருபடி நிரலாக்கம்,দ্বিঘাত প্ৰগ্ৰেমিং দ্বিঘাত প্ৰগ্ৰেমিং
இருபடி மீளக்கூடிய விதி,দ্বিঘাত উলটিব পৰা নিয়ম
இருபடி பக்கம்,দ্বিঘাত পৃষ্ঠা
இருபடி கால,দ্বিঘাত পদ
நாற்கர சூத்திரம்,দ্বিঘাত সূত্ৰ
நாற்கர,চতুৰ্ভুজ
தரமான பகுப்பாய்வு,গুণগত বিশ্লেষণ
தர கட்டுப்பாடு,গুণগত নিয়ন্ত্ৰণ
குவாண்டம் இயக்கவியல்,কোৱাণ্টাম বলবিজ্ঞান
குவாண்டம் எண்,কোৱাণ্টাম সংখ্যা
குவாண்டம் புள்ளிவிவரங்கள்,কোৱাণ্টাম পৰিসংখ্যা
"கால், கால், கால்","চতুৰ্থাংশ, চতুৰ্থাংশ, চতুৰ্থাংশ"
நாற்கர,চতুৰ্ভুজ
காலாண்டு,চতুৰ্থাংশ
லீனியர் கன்ஸ்ட்ரக்டர் சமன்பாடு,ৰৈখিক নিৰ্মাতা সমীকৰণ
வழக்கமான சுழற்சி,নিয়মীয়া চক্ৰ
அரட்டை,আড্ডাবাজ
வரி நீளம்,ৰেখাৰ দৈৰ্ঘ্য
வரி மாதிரி,লাইন মডেল
வரிசை பிரச்சனை,শাৰীৰ সমস্যা
வரிசை செயலாக்கம்,শাৰী প্ৰক্ৰিয়াকৰণ
வரிசை அமைப்பு,শাৰী ব্যৱস্থা
வரி கோட்பாடு,ৰেখা তত্ত্ব
பஞ்சமக்,পঞ্চমক
ஐந்தெழுத்து,কুইন্টেট
"விலை குறிப்பிடப்பட்டுள்ளது, விலை குறிப்பிடப்பட்டுள்ளது","হাৰ উদ্ধৃত, মূল্য উদ্ধৃত"
"பங்கு, பிரிவு","ভাগফল, বিভাজন"
துறை பகுதி,বিভাগৰ এলেকা
துறை குழு,বিভাগৰ গোট
பங்கு விதி,ভাগফল নিয়ম
துறை தொகுப்பு,বিভাগৰ ছেট
துறை மக்கள்,বিভাগৰ জনসংখ্যা
துறை அமைப்பு,বিভাগৰ গাঁথনি
ஆரம்,ব্যাসাৰ্ধ
ரேடியன்கள்,ৰেডিয়েন
ரேடியன் அளவு,ৰেডিয়ান পৰিমাপ
கர்ணி,কৰ্ণী
மூலாக்ஷா,মূলাক্ষ
வகைபிரித்தல்,শ্ৰেণীবিভাজন
ஆரம்,ব্যাসাৰ্ধ
ஒருங்கிணைப்பு ஆரம்,অভিসৰণ ব্যাসাৰ্ধ
வளைவின் ஆரம்,বক্ৰতাৰ ব্যাসাৰ্ধ
துருவமுனைக் கோடு,মেৰুত্ব ৰেখা
ரேடிக்ஸ்,ৰেডিক্স
சீரற்ற பிழை,যাদৃচ্ছিক ভুল
சீரற்ற செயல்பாடு,ৰেণ্ডম ফাংচন
சீரற்றமயமாக்கல்,ৰেণ্ডমাইজেচন
சீரற்ற தொகுதி,ৰেণ্ডম ব্লক
சீரற்ற மாதிரி,ৰেণ্ডম মডেল
சீரற்ற எண்,যাদৃচ্ছিক সংখ্যা
சீரற்ற மாதிரி,ৰেণ্ডম নমুনা সংগ্ৰহ
சீரற்ற மாறிகள்,ৰেণ্ডম চলকসমূহ
"வரம்பு, வரம்பு, வரம்பு, வரம்பு","ৰেঞ্জ, ৰেঞ্জ, ৰেঞ্জ, ৰেঞ্জ"
ஒருங்கிணைப்பு வளாகம்,অভিসৰণ জটিল
ஒருங்கிணைப்பு வளாகம்,সংহতি চৌহদ
உறவு வளாகம்,সম্পৰ্ক চৌহদ
வளாக மக்கள் தொகை,কেম্পাছৰ জনসংখ্যা
தரம்,শ্ৰেণী
தரவரிசை தொடர்பு,ৰেংক সম্পৰ্ক
அணி வகை,মেট্ৰিক্সৰ গ্ৰেড
வரிசை வரிசை மாதிரி,অৰ্ডাৰৰ নমুনা সজাওক
மாற்றம் விகிதம்,পৰিৱৰ্তনৰ হাৰ
ஒருங்கிணைப்பு விகிதம்,অভিসৰণ হাৰ
ஒப்பற்ற,অতুলনীয়
பகுத்தறிவு,যুক্তিকৰ
பகுத்தறிவு வெளிப்பாடு,যুক্তিসংগত প্ৰকাশ
பகுத்தறிவு புலம்,যুক্তিসংগত ক্ষেত্ৰ
பகுத்தறிவு செயல்பாடு,যুক্তিসংগত ফলন
வகுப்பின் பகுத்தறிவு,হৰৰ যুক্তিসংগতকৰণ
பகுத்தறிவு எண்,যুক্তিসংগত সংখ্যা
பகுத்தறிவு எண் புலம்,যুক্তিসংগত সংখ্যাৰ ক্ষেত্ৰ
பகுத்தறிவு செயல்பாடு,যুক্তিসংগত কাৰ্য্য
சமமற்ற சோதனை,অসমতাপূৰ্ণ পৰীক্ষা
"பதப்படுத்தப்படாத தத்தா, பெறப்பட்டது","অপ্ৰচেছড দত্ত, লাভ কৰা অনুসৰি"
"ரஷ்மி, கிரண், பக்-ஆர், ரே, ஷங்குஷ், அர்த்ரேகா, அர்","ৰশ্মি, কিৰণ, পাখ-আৰ, ৰায়, শংকুষ, অৰ্ধেখা, আৰ"
பீம் திசையன்,ৰশ্মি ভেক্টৰ
உண்மையான,বাস্তৱ
உண்மையான அச்சு,বাস্তৱ অক্ষ
உண்மையான தொடர்ச்சி,বাস্তৱ ধাৰাবাহিকতা
உண்மையான வரி,বাস্তৱ ৰেখা
உண்மையான நேரியல் திசையன் இடம்,বাস্তৱ ৰৈখিক ভেক্টৰ স্থান
உண்மையான அணி,বাস্তৱ মেট্ৰিক্স
உண்மையான எண்,বাস্তৱ সংখ্যা
உண்மையான எண் புலம்,বাস্তৱ সংখ্যাৰ ক্ষেত্ৰ
உண்மையான பகுதி,প্ৰকৃত অংশ
உண்மையான பல்லுறுப்புக்கோவை,বাস্তৱ বহুপদ
உண்மையான இருபடி,বাস্তৱ দ্বিঘাত
உண்மையான மாலு,বাস্তৱ মালু
உண்மையான மக்கள் தொகை,বাস্তৱ জনসংখ্যা
உண்மையான நேர அமைப்பு,বাস্তৱ সময়ৰ ব্যৱস্থা
உண்மையான மதிப்பு செயல்பாடு,বাস্তৱ মূল্যৰ ফলন
உண்மையான மாறி,বাস্তৱ চলক
உண்மையான திசையன் இடம்,বাস্তৱ ভেক্টৰ স্থান
"தலைகீழ், பரஸ்பர, பரஸ்பர","বিপৰীত, পাৰস্পৰিক, পাৰস্পৰিক"
தலைகீழ் அணி,বিপৰীত মেট্ৰিক্স
செவ்வகம்,আয়ত
"செவ்வக, வலது கோணம், வலது கோணம்","আয়তাকাৰ, সোঁকোণীয়া, সোঁকোণীয়া"
செவ்வக அட்டவணை,আয়তাকাৰ টেবুল
"வலது கோண அச்சு, வலது கோண ஒருங்கிணைப்பு அச்சு","সোঁকোণৰ অক্ষ, সোঁকোণৰ স্থানাংক অক্ষ"
செவ்வக அடர்த்தி செயல்பாடு,আয়তাকাৰ ঘনত্বৰ ফলন
வலது கோண ஹைபர்போலா,সোঁকোণীয়া হাইপাৰবোলা
செவ்வக அணி,আয়তাকাৰ মেট্ৰিক্স
"செவ்வக இணை வரைபடம், வலது கோண இணையான வரைபடம்","আয়তাকাৰ সমান্তৰাল চতুৰ্ভুজ, সোঁকোণ সমান্তৰাল চতুৰ্ভুজ"
வளைவு வளைவு,আৰ্কুৱেট কাৰ্ভ
மீண்டும் மீண்டும் சூத்திரம்,পুনৰাবৃত্তি সূত্ৰ
கால தசம,সময়কালীন দশমিক
திருப்பு சூத்திரம்,টাৰ্ণআউট সূত্ৰ
படிநிலை வடிவம்,স্তৰভিত্তিক ৰূপ
சீரற்ற செயல்திறன்,অসামঞ্জস্যপূৰ্ণ পৰিৱেশন
"மடக்கை சூத்திரம், சமமான சூத்திரம்","লগাৰিদম সূত্ৰ, সমতুল্যতা সূত্ৰ"
"குறிப்பு வரி, குறிப்பு வரி","ৰেফাৰেন্স লাইন, ৰেফাৰেন্স লাইন"
குறிப்பு புள்ளி குறிப்பு புள்ளி,ৰেফাৰেন্স পইণ্ট ৰেফাৰেন্স পইণ্ট
பிரதிபலித்த அலை,প্ৰতিফলিত তৰংগ
பிரதிபலிப்பு,প্ৰতিফলন
சமமான விதி,সমতুল্য নিয়ম
ஒன்றிணைந்த பகுதி,অভিসৰণ অঞ্চল
வேறுபட்ட பகுதி,বিচ্ছিন্ন অঞ্চল
ஒருங்கிணைப்பு பகுதி,সংহতি মণ্ডল
பின்னடைவு பகுப்பாய்வு,ৰিগ্ৰেছন বিশ্লেষণ
பின்னடைவு வளைவு,ৰিগ্ৰেছন বক্ৰ
பின்னடைவு சமன்பாடு,ৰিগ্ৰেছন সমীকৰণ
பின்னடைவு வரி,ৰিগ্ৰেছন লাইন
பின்னடைவு மாதிரி,ৰিগ্ৰেছন মডেল
வழக்கமான வளைவு,নিয়মীয়া বক্ৰ
அறுகோணம் கூட,আনকি ষড়ভুজ
வழக்கமான அணி,নিয়মীয়া মেট্ৰিক্স
சமபக்க,সমপক্ষীয়
உறவினர் நிரப்பு,আপেক্ষিক পৰিপূৰক
ஒப்பீட்டளவில் உயர்ந்தது,আপেক্ষিকভাৱে সৰ্বোচ্চ
ஒப்பீட்டளவில் குறைந்த,আপেক্ষিকভাৱে সৰ্বনিম্ন
ஒப்பீட்டு நிகழ்தகவு,আপেক্ষিক সম্ভাৱনা
தொடர்புடைய வேகம்,আপেক্ষিক বেগ
"சார்பியல், சார்பியல், சார்பியல்","আপেক্ষিকতা, আপেক্ষিকতা, আপেক্ষিকতা"
சார்பியல் கோட்பாடு,আপেক্ষিকতাবাদ তত্ত্ব
நம்பகத்தன்மை,নিৰ্ভৰযোগ্যতা
நம்பகத்தன்மை பிரச்சனை,নিৰ্ভৰযোগ্যতাৰ সমস্যা
எஞ்சிய பதவி,অৱশিষ্ট পদ
மீதமுள்ள தேற்றம்,বাকী উপপাদ্য
மீண்டும் மீண்டும் வரம்பு,পুনৰাবৃত্তিমূলক সীমা
மறுசெயல் ரீமான்-இணைப்பு,পুনৰাবৃত্তিমূলক Riemann-অখণ্ড
பிரதிநிதித்துவம்,প্ৰতিনিধিত্ব কৰা
"எஞ்சிய, எஞ்சிய","অৱশিষ্ট, অৱশিষ্ট"
முடிவிலியில் உள்ளது,অসীমত থাকে
"கலைத்தல், மறுப்பு, வேறுபாடு","বিসৰ্জন, খণ্ডন, পাৰ্থক্য"
விலகல்,বিচ্ছিন্নতা
வேகம் சரிசெய்தல்,বেগ সমন্বয়
விளைவாக முடிவு,ফলাফলৰ ফলাফল
விளைவாக சக்தி,ফলস্বৰূপ বল
முடிவு திசையன்,ফলাফল ভেক্টৰ
மாற்றியமைக்கப்பட்ட ஒற்றை முறை,পৰিৱৰ্তিত একক পদ্ধতি
ரோம்பஸ்,ৰম্বছ
ரீமான்-ஒருங்கிணைந்த,riemann-অখণ্ড
"வலது கோணம், வலது கோணம்","সোঁকোণ, সোঁকোণ"
வலது கோண முக்கோணம்,সোঁকোণীয়া ত্ৰিভুজ
வலது வட்டக் கூம்பு,সোঁফালৰ বৃত্তাকাৰ শঙ্কু
தெற்கு தொகுப்பு,দক্ষিণ চেট
வலது வட்ட உருளை,সোঁফালৰ বৃত্তাকাৰ চিলিণ্ডাৰ
கடிகாரகடிகாரச்சுற்று,ঘড়ীৰ কাঁটাৰ দিশত
தெற்கு தலைகீழ்,দক্ষিণৰ বিপৰীত
"துல்லியமான ஆதாரம், துல்லியமான ஆதாரம்","সঠিক প্ৰমাণ, সঠিক প্ৰমাণ"
"மோதிரம், மோதிரம்","আঙঠি, আঙঠি"
முழு எண் வளையம்,পূৰ্ণসংখ্যাৰ আঙঠি
R-ஒருங்கிணைந்த,R-অখণ্ড
"வேர், வேர்","মূল, মূল"
சதுர வேர் வேர்,বৰ্গমূল মূল
பல்லுறுப்புக்கோவையின் வேர்,বহুপদৰ মূল
"சுழற்சி, சுழற்சி","ঘূৰণ, ঘূৰণ"
ரவுண்டிங் பிழை,ঘূৰণীয়া ত্ৰুটি
வரிசை,লানি পতা
வரிசை-நெடுவரிசை பெருக்கல்,শাৰী-স্তম্ভ গুণন
வரி சமநிலை,ৰেখা সমতুল্যতা
வரிசை அணி,শাৰী মেট্ৰিক্স
வரிசை ஒழுங்கு,শাৰী ক্ৰম
தப்பிக்கும் புள்ளி,এস্কেপ পইণ্ট
"மாதிரி, மாதிரி","নমুনা, নমুনা"
மாதிரி சராசரி,নমুনাৰ গড়
மாதிரி புள்ளி,নমুনা বিন্দু
மாதிரி அளவு,নমুনাৰ আকাৰ
மாதிரி இடம்,নমুনা স্থান
மாதிரி-தரநிலை-விலகல்,নমুনা-মানক-বিচ্যুতি
மாதிரி ஆய்வு,নমুনা জৰীপ
மாதிரி மாறுபாடு,নমুনা ভ্যাৰিয়েন্স
"மாதிரி (v.), மாதிரி (n.)","নমুনা (v.), নমুনা সংগ্ৰহ (n.)"
மாதிரி விநியோகம்,নমুনা বিতৰণ কৰা
மாதிரி பிழை,নমুনা সংগ্ৰহৰ ভুল
மாதிரி இடைவெளி,নমুনা সংগ্ৰহৰ ব্যৱধান
மாதிரி முறை,নমুনা সংগ্ৰহ পদ্ধতি
மாதிரி கொள்கை,নমুনা সংগ্ৰহৰ নীতি
மாற்று மூலம் மாதிரி,প্ৰতিস্থাপনৰ সৈতে নমুনা সংগ্ৰহ কৰা
"அளவிடல், அளவிடல்","স্কেলাৰ, স্কেলাৰ"
அளவிடல் புலம்,স্কেলাৰ ক্ষেত্ৰ
ஸ்கேலார் மேட்ரிக்ஸ்,স্কেলাৰ মেট্ৰিক্স
அளவிடல் மடங்குகள்,স্কেলাৰ বহুগুণ
அளவிடல் பெருக்கல்,স্কেলাৰ গুণন
அளவிடல் தயாரிப்பு,স্কেলাৰ উৎপাদন
அளவுகோல்,স্কেলাৰ
ஸ்கேலர் மூன்று தயாரிப்பு,স্কেলাৰ ট্ৰিপল প্ৰডাক্ট
ஸ்கேலின் முக்கோணம்,স্কেলিন ত্ৰিভুজ
சிதறல் வரைபடம்,স্কেটাৰ ডায়াগ্ৰাম
ஷ்ரோடிங்கர் சமன்பாடு,শ্ৰডিংগাৰ সমীকৰণ
"பருவகால ஏற்ற இறக்கங்கள், பருவகால ஏற்ற இறக்கங்கள்","ঋতুভিত্তিক উঠা-নমা, ঋতুভিত্তিক উঠা-নমা"
"ஊடுருவி, ஊடுருவும் கோடு, செகண்ட், தலைகீழ் கொசைன்","ভেদকাৰী, ভেদকাৰী ৰেখা, ছেকেণ্ট, বিপৰীত কোচাইন"
துளையிடும் முறை,বিন্ধি পদ্ধতি
இரண்டாவது,দ্বিতীয়
இரண்டாவது வரிசை (இரண்டாம் வகை),দ্বিতীয় ক্ৰম (দ্বিতীয় প্ৰকাৰ)
"பிரிவு, பிரிவு, பிரிவு, பிரிவு, பிரிவு","ছেকচন, ছেকচন, ছেকচন, ছেকচন, ছেকচন"
"உட்பிரிவு, துறை, துறை","মহকুমা, খণ্ড, খণ্ড"
வளைவு பிரிவு,বক্ৰ খণ্ড
சுய-பற்றுதல்,আত্মসংলগ্নতা
சுயமாக இணைக்கப்பட்ட ஆபரேட்டர்,স্ব-সংলগ্ন অপাৰেটৰ
தன்னியக்கமான,অটোজাইগাছ
அரை அச்சு,আধা অক্ষ
அரைவட்டம்,অৰ্ধবৃত্ত
கான்கிரீட் அணி,কংক্ৰিটৰ মেট্ৰিক্স
ஒருங்கிணைந்த இருபடி,অখণ্ড দ্বিঘাত
சமிஸ்முஹ்,সমীসমুহ
அரை இடைவெளி,আধা ব্যৱধান
முக்கிய அச்சு என்று பொருள்,অৰ্থাৎ প্ৰধান অক্ষ
அரை சிறு அச்சு,অৰ্ধ ক্ষুদ্ৰ অক্ষ
பிரிக்கக்கூடிய பல்லுறுப்புக்கோவை,পৃথক কৰিব পৰা বহুপদ
மாறி பிரித்தல்,চলক পৃথকীকৰণ
வரிசை,ক্ৰম
குறியீட்டு கொள்கை,সূচীকৰণ নীতি
தொடர் பகுப்பாய்வு,ক্ৰমিক বিশ্লেষণ
தொடர் மாதிரி,ক্ৰমিক নমুনা সংগ্ৰহ কৰা
வகைப்பட்ட தொடர்பு,শ্ৰেণীগত সম্পৰ্ক
"தொடர், தொடர், தொடர்","শৃংখলা, শৃংখলা, শৃংখলা"
"மொத்த, காற்றின் திசை, நீரோடை திசை, உறைதல், உறைதல் (ver.)","aggregate, বতাহৰ দিশ, ধাৰা দিশ, জমা, জমা (ver.)"
sextant,sextant
ஷெவார்ட் கட்டுப்பாட்டு விளக்கப்படம்,শ্বেৱাৰ্ট নিয়ন্ত্ৰণ চাৰ্ট
"அடையாளம், தொகை","চিহ্ন, পৰিমাণ"
அணி குறிப்பான்,মেট্ৰিক্স মাৰ্কাৰ
இருபடி இருபடி சின்னம்,দ্বিঘাত দ্বিঘাত চিহ্ন
சச்சின் எண்,শচীন নম্বৰ
முக்கியத்துவம் நிலை,তাৎপৰ্য্যৰ স্তৰ
முக்கியத்துவம் சோதனை,তাৎপৰ্য্য পৰীক্ষা
குறிப்பிடத்தக்க மதிப்பெண்கள்,উল্লেখযোগ্য নম্বৰ
மதிப்பெண் சோதனை,নম্বৰ পৰীক্ষা
சின்ன செயல்பாடு,চিহ্ন ফলন
ஒத்த நீள்வட்டம்,একেধৰণৰ উপবৃত্তাকাৰ
ஒரே மாதிரியான உருவம்,সমজাতীয় চিত্ৰ
"ஒற்றுமை, ஒப்புமை","সাদৃশ্য, উপমা"
ஒரே மாதிரியான அணி,সমজাতীয় মেট্ৰিক্স
எளிய மூடிய வளைவு,সহজ বন্ধ বক্ৰ
எளிய தொடர்பு,সহজ সম্পৰ্ক
எளிய ஹார்மோனிக் இயக்கம்,সহজ হাৰমনিক গতি
எளிய சீரற்ற மாதிரி,সহজ যাদৃচ্ছিক নমুনা সংগ্ৰহ
"தொகுப்பு, எளிய, ஒருபக்க, எளிய","set, simplex, একপক্ষীয়, সহজ"
ஒரு வழி அல்காரிதம்,একমুখী এলগৰিদম
ஒற்றை அட்டவணை,একক টেবুল
சிம்சனின் மூன்றில் ஒரு பங்கு விதி,simpson ৰ এক তৃতীয়াংশ নিয়ম
உருவகப்படுத்துதல் முறை,চিমুলেচন পদ্ধতি
ஒரே நேரத்தில் வேறுபட்ட சமன்பாடுகள்,সমকালীন অৱভেদ্য সমীকৰণ
ஒரே நேரத்தில் சமன்பாடுகள்,একেলগে সমীকৰণ
"அடையாளம், சைன்","চিহ্ন, sine"
"சைன் வளைவு, சைன் வளைவு","চাইন বক্ৰ, চাইন বক্ৰ"
தனி,একক
சலிப்பான செயல்பாடு,একঘেয়ামী কাৰ্য্য
ஒற்றைப்படை ஒருங்கிணைந்த,অদ্ভুত অখণ্ড
"விசித்திரம், விந்தை","অদ্ভুততা, অদ্ভুততা"
மாறாத அணி,অপৰিৱৰ্তিত মেট্ৰিক্স
விசித்திரமான தீர்வு,অদ্ভুত সমাধান
மாதிரி அளவு,নমুনাৰ আকাৰ
ஒற்றைப்படை விநியோகம்,অদ্ভুত বিতৰণ
பன்முக ஹெர்மிடியன் அணி,বিষমজাতীয় হাৰ্মিটিয়ান মেট্ৰিক্স
மாறுபாடு,বিষমতা
ஒற்றைப்படை சமச்சீர் அணி,অদ্ভুত প্ৰতিসম মেট্ৰিক্স
மாறியை குறைக்கிறது,চলক নূন্যতম কৰা
"சாய்வு, சாய்வு, சாய்வு","ঢাল, ঢাল, ঢাল"
சாய்வு சாய்வு,ঢালৰ গ্ৰেডিয়েণ্ট
"அடைப்புக்குறிகள், குறுகிய பிணைப்பு","বন্ধনী, চুটি বান্ধনি"
நேரான வளைவு,পোন বক্ৰ
இதர செயல்பாடு,বিবিধ কাৰ্য্য
சூரிய குடும்பம்,সৌৰজগত
,
சோலனாய்டல் திசையன்,ছ&#39;লেন&#39;ইডাল ভেক্টৰ
"திட, நிறை, கனசதுரம்","কঠিন, ভৰ, ঘনক"
"கன வடிவியல், ஸ்டீரியோஸ்கோபிக் வடிவியல்","ঘন জ্যামিতি, ষ্টেৰিঅ’স্কোপিক জ্যামিতি"
"தீர்வு, கருவி","সমাধান, সঁজুলি"
தொடர் வடிவம் தீர்வு,শৃংখলা গঠন সমাধান
தீர்வு அணி,সমাধান মেট্ৰিক্স
முக்கோணத்தின் தீர்வு,ত্ৰিভুজৰ সমাধান
தீர்வு மக்கள் தொகை,সমাধান জনসংখ্যা
சோனைன் பல்லுறுப்புக்கோவை,ছ&#39;নাইন বহুপদ
"வானம், விண்வெளி, விண்வெளி, விண்வெளி, விண்வெளி","আকাশ, মহাকাশ, মহাকাশ, মহাকাশ, মহাকাশ"
வான வளைவு,আকাশ বক্ৰ
பெற்றோர் தொகுப்பு,অভিভাৱক ছেট
உள்ளூர் தொடர்பு வரைபடம்,স্থানীয় সম্পৰ্ক ডায়েগ্ৰাম
குறிப்பிட்ட நேரியல் குழு,নিৰ্দিষ্ট ৰৈখিক গোট
குறிப்பிட்ட செங்குத்து குழு,নিৰ্দিষ্ট উলম্ব গোট
"குறிப்பிட்ட அடர்த்தி, உறவினர் அடர்த்தி","নিৰ্দিষ্ট ঘনত্ব, আপেক্ষিক ঘনত্ব"
மனித வரைபட தேற்றம்,মানৱ মেপিং উপপাদ্য
செயல்பாட்டின் விதிமுறை,কাৰ্য্যৰ নিয়ম
"கோளம், கோளம்","গোলক, গোলক"
கோள ஒருங்கிணைப்பு அமைப்பு,গোলাকাৰ স্থানাংক ব্যৱস্থা
கோள துருவ ஆயத்தொலைவுகள்,গোলাকাৰ মেৰু স্থানাংক
கோள முக்கோணம்,গোলাকাৰ ত্ৰিভুজ
கோள முக்கோணவியல்,গোলাকাৰ ত্ৰিকোণমিতি
சுழல்,সৰ্পিল
"சதுரம், சதுரம்","বৰ্গ, বৰ্গ"
"குருக்கள், குருபந்தனி","গুৰু, গুৰুবন্ধনী"
சதுர ஒருங்கிணைந்த,বৰ্গ অখণ্ড
சதுர அணி,বৰ্গক্ষেত্ৰৰ মেট্ৰিক্স
சதுர வேர்,বৰ্গমূল
மாதிரி நிலை,নমুনা সংগ্ৰহৰ পৰ্যায়
படிநிலை செயல்பாடு,স্তৰভিত্তিক ফলন
நிலையான விலகல்,মানক বিচ্যুতি
நிலையான வேறுபட்ட தயாரிப்பு,ষ্টেণ্ডাৰ্ড ডিফাৰেন্সিয়েল প্ৰডাক্ট
சமநிலை,ভাৰসাম্যতা
உணர்ச்சியற்ற வளைவு,অজ্ঞান বক্ৰ
உணர்ச்சியற்ற புள்ளி,অজ্ঞান বিন্দু
அதிர்ச்சியடைந்த மதிப்பு,শ্বক কৰা মূল্য
"மாதிரி, உருவம்","নমুনা, চিত্ৰ"
புள்ளியியல்,পৰিসংখ্যাগত
புள்ளிவிவர பகுப்பாய்வு,পৰিসংখ্যা বিশ্লেষণ
புள்ளிவிவர விநியோகம்,পৰিসংখ্যাগত বিতৰণ
புள்ளியியல் கருதுகோள்,পৰিসংখ্যাগত অনুমান
புள்ளியியல் தோராயம்,পৰিসংখ্যাগত আনুমানিককৰণ
புள்ளிவிவர மாதிரி,পৰিসংখ্যাগত আৰ্হি
புள்ளிவிவர மக்கள் தொகை,পৰিসংখ্যাগত জনসংখ্যা
புள்ளிவிவர தரக் கட்டுப்பாடு,পৰিসংখ্যাগত গুণগত মান নিয়ন্ত্ৰণ
"புள்ளிவிவரங்கள், புள்ளிவிவரங்கள்","পৰিসংখ্যা, পৰিসংখ্যা"
"மாறாத, நிலையான, நிலையான, நிரந்தர","অপৰিৱৰ্তিত, স্থিৰ, স্থিৰ, স্থায়ী"
நிலையான நிலை தீர்வு,ষ্টেণ্ডিং ষ্টেট সমাধান
அதிக வாய்ப்புள்ள ஏற்றம்,অধিক প্ৰৱণ মাউন্ট
சாய்வு-ஏறு வடிவமைப்பு,ঢাল-আৰোহণ ডিজাইন
செங்குத்தான வம்சாவளி,ঠেকতম অৱতৰণ
"படி-செயல்பாடு, படி-செயல்பாடு","ষ্টেপ-ফাংচন, ষ্টেপ-ফাংচন"
ஸ்டெர்லிங் வரம்பு,ষ্টাৰলিং ৰেঞ্জ
"சீரற்ற, நிகழ்தகவு","ষ্ট&#39;কেষ্টিক, সম্ভাৱনাবাদী"
நிகழ்தகவு அணி,সম্ভাৱনাবাদী মেট্ৰিক্স
நிகழ்தகவு மாதிரி,সম্ভাৱনাবাদী আৰ্হি
நிகழ்தகவு நிரலாக்கம்,সম্ভাৱনামূলক প্ৰগ্ৰেমিং
நிகழ்தகவு மாறி,সম্ভাৱনাবাদী চলক
ஸ்டோக்ஸ் தேற்றம்,ষ্টোকছ উপপাদ্য
"நேர்கோடு, நேர்கோடு, நேர்கோடு","সৰলৰেখা, সৰলৰেখা, সৰলৰেখা"
"நிலை விளக்கப்படம், பட்டை விளக்கப்படம்","স্তৰৰ লেখচিত্ৰ, বাৰ লেখচিত্ৰ"
"அடுக்கு, அடுக்கு","স্তৰবিন্যাস, স্তৰবিন্যাস"
அடுக்கு மாதிரி,স্তৰযুক্ত নমুনা সংগ্ৰহ কৰা
"ஓட்டம்-வரி, ஓடை-வரி","ফ্ল&#39;-লাইন, ষ্ট্ৰিম-লাইন"
மன அழுத்தம்,চাপ
வலுவான சாய்ந்த செயல்பாடு,শক্তিশালীভাৱে হেলনীয়া কাৰ্য্য
தொடர்ந்து குறைகிறது,নিৰন্তৰ হ্ৰাস পাই আহিছে
