Bengali,Malayalam
বন্ধ,അടുത്ത്
অ বৈদ্যুতিক,നോൺ-ഇലക്ട്രിക്
বৈদ্যুতিক,ഇലക്ട്രിക്
পাওয়ার রিসিভার,പവർ റിസീവർ
প্রাক গতি বিট,പ്രീ സ്പീഡ് ബിറ്റ്
অগ্রাধিকার গ্রাফ,മുൻഗണന ഗ്രാഫ്
predicate,പ്രവചിക്കുക
প্রি-এমটিভ সময়সূচী,പ്രീ-എംപ്റ്റീവ് ഷെഡ്യൂളിംഗ്
উপসর্গযুক্ত,പ്രിഫിക്സഡ്
প্রিপ্রসেসিং,പ്രീപ്രോസസിംഗ്
প্রক্রিয়া,പ്രക്രിയ
প্রক্রিয়া সুইচ,പ്രോസസ്സ് സ്വിച്ച്
প্রক্রিয়াকরণ,പ്രോസസ്സിംഗ്
প্রসেসর,പ്രൊസസർ
উৎপাদন,ഉത്പാദനം
"1. প্রোগ্রাম, 2. প্রোগ্রাম","1.പ്രോഗ്രാം, 2.പ്രോഗ്രാം"
প্রোগ্রাম ব্যাখ্যা,പ്രോഗ്രാം വ്യാഖ്യാനം
প্রোগ্রাম বিরতি,പ്രോഗ്രാം ബ്രേക്ക്
প্রোগ্রাম ফিক্স,പ്രോഗ്രാം പരിഹരിക്കുക
প্রোগ্রাম ডিজাইন,പ്രോഗ്രാം ഡിസൈൻ
"প্রোগ্রাম মূল্যায়ন পর্যালোচনা কৌশল (PERT, PERT)","പ്രോഗ്രാം ഇവാലുവേഷൻ റിവ്യൂ ടെക്നിക്കുകൾ (PERT, PERT)"
প্রোগ্রাম বিরতি,പ്രോഗ്രാം താൽക്കാലികമായി നിർത്തുക
"1.প্রোগ্রাম লাইব্রেরি, 2.প্রোগ্রাম কালেকশন","1.പ്രോഗ്രാം ലൈബ്രറി, 2.പ്രോഗ്രാം ശേഖരണം"
প্রোগ্রাম চালানো,പ്രോഗ്രാം റൺ
"1. প্রোগ্রামার, 2. প্রোগ্রামার","1. പ്രോഗ്രാമർ, 2. പ്രോഗ്രാമർ"
prolog,പ്രോലോഗ്
পি-রম,പ്രോം
"1.ট্রান্সমিশন, 2.এম্পলিফিকেশন","1. ട്രാൻസ്മിഷൻ, 2. ആംപ്ലിഫിക്കേഷൻ"
অর্জনযোগ্য,നേടാവുന്നത്
সুরক্ষিত কী,സംരക്ഷിത കീ
সুরক্ষা,സംരക്ഷണം
প্রোটোকল,പ്രോട്ടോക്കോൾ
"1. প্রোটোকল স্থানান্তর, 2. প্রোটোকল অনুবাদ, 3. প্রোটোকল ব্যাখ্যা","1. പ്രോട്ടോക്കോൾ ട്രാൻസ്ഫർ, 2. പ്രോട്ടോക്കോൾ വിവർത്തനം, 3. പ്രോട്ടോക്കോൾ വ്യാഖ്യാനം"
সুডোকোড,വ്യാജ കോഡ്
"1.Public Data, 2.Public Data Network","1.പബ്ലിക് ഡാറ്റ, 2.പബ്ലിക് ഡാറ്റ നെറ്റ്‌വർക്ക്"
"1.পাবলিক ডোমেন, 2.পাবলিক ডোমেন৷","1.പബ്ലിക് ഡൊമെയ്ൻ, 2.പബ്ലിക് ഡൊമെയ്ൻ"
পাবলিক কী এনক্রিপশন,പൊതു കീ എൻക്രിപ്ഷൻ
স্পন্দন,പൾസ്
পালস কোড মডুলেশন,പൾസ് കോഡ് മോഡുലേഷൻ
পালস ডিজিটাল মডুলেশন (PDM),പൾസ് ഡിജിറ്റൽ മോഡുലേഷൻ (PDM)
স্পন্দবলি,സ്പന്ദാവലി
বিরামচিহ্ন,വിരാമചിഹ്നം
"চাপ, পূরণ","സമ്മർദ്ദം, പൂരിപ്പിക്കുക"
অটোমেটা ডাউনলোড করুন,ഓട്ടോമാറ്റ ഡൗൺലോഡ് ചെയ്യുക
উল্লম্ব তালিকা,ലംബ പട്ടിക
চতুর্ভুজ,ചതുർഭുതം
"1.যোগ্যতা, 2.যোগ্যতা","1.യോഗ്യത, 2.യോഗ്യത"
পরিমাপক,ക്വാണ്ടിഫയർ
পরিমাণ নির্ধারণ করা,കണക്കാക്കാൻ
ভাগফল,ഘടകാംശം
কোয়ান্টাম,ക്വാണ്ടം
কোয়ান্টাম ঘড়ি,ക്വാണ്ടം ക്ലോക്ക്
"1.কোয়ান্টাম কাপুটান, 2.কোয়ান্টাম কম্পিউটেশন","1.ക്വാണ്ടം കപുടൻ, 2.ക്വാണ്ടം കമ്പ്യൂട്ടേഷൻ"
উদাহরণ প্রশ্ন,ഉദാഹരണ ചോദ്യം
"1. অনুসন্ধান, 2. অনুসন্ধান","1. അന്വേഷണം, 2. അന്വേഷണം"
প্রশ্নের ভাষা,ചോദ്യ ഭാഷ
অনুসন্ধান প্রক্রিয়াকরণ,അന്വേഷണ പ്രോസസ്സിംഗ്
কিউ,ക്യൂ
সারি ব্যবস্থাপনা,വരി മാനേജ്മെന്റ്
সারি রেজিস্টার,വരി രജിസ്റ്റർ
"1. সারি নেটওয়ার্ক, 2. সারি নেটওয়ার্ক","1. റോ നെറ്റ്‌വർക്ക്, 2. റോ നെറ്റ്‌വർക്ക്"
সারি তত্ত্ব,വരി സിദ്ധാന്തം
দ্রুত অ্যাক্সেস মেমরি,ഫാസ്റ്റ് ആക്സസ് മെമ്മറി
ভাগফল,ക്വട്ടേഷൻ
রেডিও ফ্রিকোয়েন্সি ইন্টারফারেন্স (RFI),റേഡിയോ ഫ്രീക്വൻസി ഇടപെടൽ (RFI)
রেডিক্স,റാഡിക്സ്
র্যান্ডম অ্যাক্সেস কম্পিউটার ইকুইপমেন্ট (RACE),റാൻഡം ആക്സസ് കമ്പ്യൂട്ടർ ഉപകരണങ്ങൾ (RACE)
র্যান্ডম অ্যাক্সেস মেমরি (RAM),റാൻഡം ആക്‌സസ് മെമ്മറി (റാം)
র্যান্ডম স্ক্যানিং,ക്രമരഹിതമായ സ്കാനിംഗ്
"1.রাস্টার, 2.রাস্টার","1.റാസ്റ്റർ, 2.റാസ്റ്റർ"
রাস্টার স্ক্যানিং,റാസ്റ്റർ സ്കാനിംഗ്
রিইঞ্জিনিয়ারিং,പുനർനിർമ്മാണം
পুনরুজ্জীবন,പുനരുജ്ജീവിപ്പിക്കൽ
"1. অ্যাক্সেসযোগ্যতা, 2. অ্যাক্সেসযোগ্যতা","1. പ്രവേശനക്ഷമത, 2. പ്രവേശനക്ഷമത"
পড়া,വായന
পড়ার মাথা,വായന തല
"1. শুধুমাত্র পড়া, 2. শুধুমাত্র পঠিত","1. വായിക്കാൻ മാത്രം, 2. വായിക്കാൻ മാത്രം"
"1. রিড অনলি মেমরি, 2. রিড অনলি মেমরি৷","1. റീഡ് ഒൺലി മെമ്മറി, 2. റീഡ് ഒൺലി മെമ്മറി"
পড়া লেখার মাথা,വായന എഴുത്ത് തല
"1. পড়ার চক্র, 2. লেখার চক্র","1. വായനാ ചക്രം, 2. എഴുത്ത് ചക്രം"
"1. রিডিং সাইকেল, 2. রাইটিং হেড","1. റീഡിംഗ് സൈക്കിൾ, 2. റൈറ്റിംഗ് ഹെഡ്"
"1. পড়ার স্মৃতি, 2. লেখার স্মৃতি","1. വായനാ മെമ്മറി, 2. എഴുത്ത് മെമ്മറി"
পাঠক,വായനക്കാരൻ
"পড়া, পড়া","വായന, വായന"
"1.পড়ুন, 2.পড়ার পরে৷","1. വായിക്കുക, 2. പോസ്റ്റ് റീഡിംഗ്"
সময় বাস্তব,യഥാർത്ഥ സമയം
"1. কুইক রেসপন্স প্রসেসিং, 2. ইমিডিয়েট রেসপন্স প্রসেসিং","1. ദ്രുത പ്രതികരണ പ്രോസസ്സിംഗ്, 2. ഉടനടി പ്രതികരണ പ്രോസസ്സിംഗ്"
রিসিভার,റിസീവർ
স্বীকৃতি যুক্তি,തിരിച്ചറിയൽ യുക്തി
পুনরায় প্রোগ্রামিং স্থানান্তর,റീപ്രോഗ്രാമിംഗ് കൈമാറ്റം
রেকর্ড,റെക്കോർഡ്
"1. রেকর্ডিং হেড, 2. রেকর্ডিং হেড","1. റെക്കോർഡിംഗ് ഹെഡ്, 2. റെക്കോർഡിംഗ് ഹെഡ്"
সংশোধনযোগ্য ত্রুটি,തിരുത്താവുന്ന തെറ്റ്
পরিপূর্ণতা,നിവൃത്തി
পুনরাবৃত্তি উপপাদ্য,ആവർത്തന സിദ്ധാന്തം
পুনর্ব্যবহার,റീസൈക്ലിംഗ്
পুনরাবৃত্ত ফাংশন,ആവർത്തന പ്രവർത്തനം
মিনিয়েচারাইজড ইনস্ট্রাকশন সেট কম্পিউটার (RISC),മിനിയേച്ചറൈസ്ഡ് ഇൻസ്ട്രക്ഷൻ സെറ്റ് കമ്പ്യൂട്ടർ (RISC)
অপ্রয়োজনীয়তা,ആവർത്തനം
"1.স্বাধীন ডিস্ক, 2.ডিস্কের অতিরিক্ত অ্যারে (লাল)","1. സ്വതന്ത്ര ഡിസ്ക്, 2. ഡിസ്കുകളുടെ അധിക നിര (ചുവപ്പ്)"
পুনরায় প্রবেশ,വീണ്ടും പ്രവേശനം
পুনরায় প্রবেশের কোড,വീണ്ടും എൻട്രി കോഡ്
রেফারেন্স,റഫറൻസ്
উল্লেখ সততা,റഫറൻഷ്യൽ സമഗ്രത
প্রতিফলন,പ്രതിഫലനം
প্রতিফলন,പ്രതിഫലനം
প্রতিসরণ,അപവർത്തനം
রিফ্রেসার,പുതുക്കൽ
পুনর্জন্ম,പുനരുജ്ജീവനം
নিবন্ধন,രജിസ്റ്റർ ചെയ്യുക
নিয়মিত ব্যাকরণ,പതിവ് വ്യാകരണം
সম্পর্ক,ബന്ധം
সম্পর্কিত তথ্য ভাণ্ডার,റിലേഷണൽ ഡാറ്റാബേസ്
রিলেশনাল ডাটাবেস ম্যানেজমেন্ট সিস্টেম (RDBMS),റിലേഷണൽ ഡാറ്റാബേസ് മാനേജ്മെന്റ് സിസ്റ്റം (RDBMS)
সম্পর্কীয় মডেল,റിലേഷണൽ മോഡൽ
"1. আত্মীয়, 2. আত্মীয়","1. ബന്ധു, 2. ബന്ധു"
আপেক্ষিক ঠিকানা,ബന്ധു വിലാസം
"1. রিলে, 2. ট্রান্সমিশন","1. റിലേ, 2. ട്രാൻസ്മിഷൻ"
নির্ভরযোগ্যতা মডেল,വിശ്വാസ്യത മോഡൽ
নির্ভরযোগ্য,വിശ്വസനീയം
"1. রিলোকেটেবল কোড, 2. রিলোকেটেবল ডেটা","1. റീലൊക്കേറ്റബിൾ കോഡ്, 2. റീലൊക്കേറ്റബിൾ ഡാറ്റ"
দূরে,ബഹുദൂരം
দূরবর্তী ফিডার,റിമോട്ട് ഫീഡർ
দূরবর্তী কাজের এন্ট্রি,റിമോട്ട് വർക്ക് എൻട്രി
"1.রিমোট সেশন শুরু, 2.রিমোট লগইন","1.റിമോട്ട് സെഷൻ ആരംഭം, 2.റിമോട്ട് ലോഗിൻ"
রিমোট প্রসিডিউর ইনভোকেশন (RPC),റിമോട്ട് പ്രൊസീജർ ഇൻവോക്കേഷൻ (RPC)
রিমোট সেন্সিং,വിദൂര സംവേദനം
পুনঃনামকরণ,പേരുമാറ്റുന്നു
"1. রেন্ডারিং, 2. উৎসর্গ","1. റെൻഡറിംഗ്, 2. സമർപ്പണം"
পুনরাবৃত্তিকারী,ആവർത്തനക്കാരൻ
উত্তর,ഉത്തരം
"1. অনুরোধ, 2. অনুরোধ","1. അഭ്യർത്ഥന, 2. അഭ്യർത്ഥന"
মন্তব্য অনুরোধ (RFC),അഭിപ്രായ അഭ്യർത്ഥന (RFC)
"1. অনুরোধ প্রোটোকল, 2. প্রতিক্রিয়া প্রোটোকল৷","1.അഭ്യർത്ഥന പ്രോട്ടോക്കോൾ, 2. പ്രതികരണ പ്രോട്ടോക്കോൾ"
পুনরাবৃত্ত প্রোগ্রাম,ആവർത്തന പ്രോഗ്രാം
গবেষণা,ഗവേഷണം
চক্র পুনরুদ্ধার,ചക്രം പുനഃസ്ഥാപിക്കുക
স্মারক,സ്മാരകവാദി
পৃথকীকরণ,വ്യത്യാസം
সম্পদ,വിഭവങ്ങൾ
প্রতিক্রিয়া সময়,പ്രതികരണ സമയം
"1.রিস্টার্ট, 2.রিস্টার্ট","1.പുനരാരംഭിക്കുക, 2.പുനരാരംഭിക്കുക"
পুনরুদ্ধার,പുനഃസ്ഥാപിക്കൽ
পুনরায় ট্রেস,വീണ്ടും കണ്ടെത്തുക
"1. পুনঃপ্রেরণ, 2. পুনঃযোগাযোগ","1. വീണ്ടും അയയ്ക്കൽ, 2. വീണ്ടും ആശയവിനിമയം"
পুনরুদ্ধার,വീണ്ടെടുക്കൽ
আবার চেষ্টা করুন,വീണ്ടും ശ്രമിക്കുക
"1. রিগ্রেশন, 2. প্রত্যাবর্তন","1.റിഗ്രഷൻ, 2.റിട്ടേൺ"
রিগ্রেশন কোড,റിഗ്രഷൻ കോഡ്
রিগ্রেশন কী,റിഗ്രഷൻ കീ
পুনরায় ব্যবহারযোগ্য কোড,വീണ്ടും ഉപയോഗിക്കാവുന്ന കോഡ്
পুনর্লিখনযোগ্য,മാറ്റിയെഴുതാവുന്നത്
আরজিবি মনিটর,rgb മോണിറ്റർ
ফিতা,റിബൺ
অফিসিয়াল সমস্যা,ഔദ്യോഗിക പ്രശ്നം
"1.রোবট, 2.মেকানিক, 3.মেকানিজম","1.റോബോട്ട്, 2.മെക്കാനിക്, 3.മെക്കാനിസം"
"1.যান্ত্রিক বিজ্ঞান, 2.যান্ত্রিক নৃবিজ্ঞান","1.മെക്കാനിസ്റ്റിക് സയൻസ്, 2.മെക്കാനിസ്റ്റിക് ആന്ത്രോപോളജി"
"শক্তিশালী, শক্তিশালী","ശക്തമായ, ശക്തമായ"
ভূমিকা,പങ്ക്
আবার ঘূর্ণায়মান,വീണ്ടും ഉരുളുന്നു
engulfment,വിഴുങ്ങൽ
বহিঃপ্রবাহ,ഒഴുക്ക്
"1. রিড অনলি মেমরি, 2. রিড অনলি মেমরি (ROM)","1. റീഡ് ഒൺലി മെമ്മറി, 2. റീഡ് ഒൺലി മെമ്മറി (റോം)"
আসল,ഒറിജിനൽ
মূল নির্দেশিকা,പാരന്റ് ഡയറക്ടറി
আনুমানিক ত্রুটি,ഏകദേശ പിശക്
"1.রাউটার, 2.রাউটার","1. റൂട്ടർ, 2. റൂട്ടർ"
"রাউটিং, রাউটিং","റൂട്ടിംഗ്, റൂട്ടിംഗ്"
RS232C ইন্টারফেস,RS232C ഇന്റർഫേസ്
RSA এনক্রিপশন,RSA എൻക്രിപ്ഷൻ
আরটিসি,rtc
কর্মক্ষেত্র কোডিং,വർക്ക്‌സ്‌പേസ് കോഡിംഗ്
মেয়াদ,കാലാവധി
রানটাইম ত্রুটি,റൺടൈം പിശക്
"1. নমুনা, 2. নমুনা","1. സാമ്പിൾ, 2. സാമ്പിൾ"
নমুনা,സാമ്പിൾ
"1. উপগ্রহ, 2. উপগ্রহ","1.ഉപഗ്രഹം, 2.ഉപഗ്രഹം"
স্যাচুরেশন,സാച്ചുറേഷൻ
সংরক্ষণ,രക്ഷിക്കും
"1. মাপযোগ্যতা, 2. পরিমাপযোগ্যতা","1. സ്കേലബിളിറ്റി, 2. സ്കേലബിളിറ്റി"
স্কেলার,സ്കെയിലർ
স্ক্যানিং,സ്കാനിംഗ്
ল্যান্ডস্কেপ,ഭൂപ്രകൃതി
সময়সূচী,ഷെഡ്യൂളർ
পর্দা প্রতিফলন প্রজেক্টর,സ്ക്രീൻ പ്രതിഫലനം പ്രൊജക്ടർ
লিপি,സ്ക്രിപ്റ്റ്
স্ক্রিপ্টিং ভাষা,സ്ക്രിപ്റ്റിംഗ് ഭാഷ
"1.কুণ্ডলী, 2.স্ক্রোল","1.കോയിൽ, 2.സ്ക്രോൾ"
সিঙ্ক্রোনাস ডেটা লিঙ্ক কন্ট্রোল (SDLC),സിൻക്രണസ് ഡാറ്റ ലിങ്ക് കൺട്രോൾ (SDLC)
"1.অন্বেষণ, 2.আবিষ্কার","1.പര്യവേക്ഷണം, 2.കണ്ടെത്തൽ"
খোঁজ যন্ত্র,തിരയല് യന്ത്രം
অনুসন্ধান গাছ,തിരയൽ വൃക്ഷം
"1.অন্বেষণ করুন, 2.আবিষ্কার করুন","1.പര്യവേക്ഷണം, 2.കണ്ടെത്തുക"
মাধ্যমিক,സെക്കൻഡറി
"1.সেক্টর, 2.সেক্টর","1.സെക്ടർ, 2.സെക്ടർ"
নিরাপত্তা নীতি,സുരക്ഷാ നയം
অনুসন্ধানের শর্ত,അന്വേഷണ പദം
"1.বিভাগ, 2.বিভাগ","1.വിഭാഗം, 2.വിഭാഗം"
"1. ফ্র্যাগমেন্টেশন, 2. সেগমেন্টেশন","1. വിഘടനം, 2. വിഭജനം"
নির্বাচন বাছাই,തിരഞ്ഞെടുക്കൽ അടുക്കൽ
"1. স্বয়ংসম্পূর্ণ, 2. স্বয়ংসম্পূর্ণ","1.ഓട്ടോകംപ്ലീറ്റ്, 2.ഓട്ടോകംപ്ലീറ്റ്"
"1.অর্থতত্ত্ব, 2.অর্থতত্ত্ব","1.സെമാന്റിക്സ്, 2.സെമാന്റിക്സ്"
সেমাফোর,സെമാഫോർ
অর্ধপরিবাহী,അർദ്ധചാലകം
ফ্যান্টাসি ওয়েব,ഫാന്റസി വെബ്
অনুক্রমিক অ্যাক্সেস পদ্ধতি,തുടർച്ചയായ ആക്സസ് രീതി
ক্রমাগত,തുടർച്ചയായി
সিরিয়াল,സീരിയൽ
"1.সার্ভার, 2.সার্ভার","1.സെർവർ, 2.സെർവർ"
সার্ভার ক্র্যাশ,സെർവർ ക്രാഷ്
সার্ভার লাইসেন্স,സെർവർ ലൈസൻസ്
সার্ভো গুণক,സെർവോ മൾട്ടിപ്ലയർ
এর সেট,കൂട്ടം
নির্দিষ্ট পয়েন্ট,നിർദ്ദിഷ്ട പോയിന്റ്
ব্যবস্থাপনা,മാനേജ്മെന്റ്
ছায়া,നിഴൽ
সিনেমাটোগ্রাফি,ഛായാഗ്രഹണം
ভূত,പ്രേതം
ফাইল শেয়ার করুন,ഫയൽ പങ്കിടുക
শেয়ার্ড এক্সেস,പങ്കിട്ട ആക്സസ്
ভাগ করা,പങ്കുവയ്ക്കുന്നു
"1. বন্ধনী, 2. আর্মার, 3. শেল, 4. শেল","1. ബ്രാക്കറ്റുകൾ, 2. കവചം, 3. ഷെൽ, 4. ഷെൽ"
স্থানচ্যুতি প্রতীক,സ്ഥാനചലന ചിഹ്നം
সংক্ষিপ্ত পথ,ചെറിയ പാത
সংক্ষিপ্ত নির্দেশনা,ഹ്രസ്വ നിർദ്ദേശം
ভাইবোন,സഹോദരൻ
"1. পার্শ্ব প্রতিক্রিয়া, 2. পাল্টা প্রভাব","1. പാർശ്വഫലങ്ങൾ, 2. എതിർ പ്രഭാവം"
সাইন বিট,സൈൻ ബിറ്റ്
সংকেত,സിഗ്നൽ
সংকেত প্রক্রিয়াজাতকরণ,സിഗ്നൽ പ്രോസസ്സിംഗ്
স্বরলিপি,നൊട്ടേഷൻ
"1.সংকেত-শব্দ অনুপাত, 2.সংকেত-শব্দ অনুপাত","1.സിഗ്നൽ-ശബ്ദ അനുപാതം, 2.സിഗ്നൽ-ശബ്ദ അനുപാതം"
"1. স্বাক্ষর, 2. স্বাক্ষর","1.ഒപ്പ്, 2. ഒപ്പ്"
মার্কার পরীক্ষা,മാർക്കർ ടെസ്റ്റ്
উল্লেখযোগ্য চিহ্ন,കാര്യമായ മാർക്ക്
সিলিকন চিপ,സിലിക്കൺ ചിപ്പ്
সাধারণ মেল ট্রান্সফার প্রোটোকল (SMTP),ലളിതമായ മെയിൽ ട്രാൻസ്ഫർ പ്രോട്ടോക്കോൾ (SMTP)
একক,സിംഗിൾ
"1. একটি সিগন্যালিং নোড, 2. সিমপ্লেক্স নোড","1. ഒരു സിഗ്നലിംഗ് നോഡ്, 2. സിംപ്ലക്സ് നോഡ്"
সিমুলেশন,അനുകരണം
অনুকরণকারী,അനുകരിക്കുന്നവൻ
"1. একযোগে, 2. সমলয়","1.ഒരേസമയം, 2.സിൻക്രണസ്"
যুগপত প্রক্রিয়াকরণ,ഒരേസമയം പ്രോസസ്സിംഗ്
একক,സോളോ
"1.সাইট লাইসেন্স, 2.সাইট লাইসেন্স","1.സൈറ്റ് ലൈസൻസ്, 2.സൈറ്റ് ലൈസൻസ്"
"1. আকার, 2. আকার","1.വലിപ്പം, 2.വലിപ്പം"
মাপা,അളവ്
"1. ইলাস্ট্রেশন, 2. ইলাস্ট্রেশন","1. ചിത്രീകരണം, 2. ചിത്രീകരണം"
প্লুটি,പ്ലൂട്ടി
"1.প্লুটি, 2.প্লুটিকরণ","1.പ്ലൂട്ടി, 2.പ്ലൂട്ടിക്കാരൻ"
"1.স্ল্যাশ, 2.কাট","1.വെട്ടുക, 2.മുറിക്കുക"
কম্পিউটারের অধীনে,കമ്പ്യൂട്ടറിന് കീഴിൽ
স্নেক উইন্ডো প্রোটোকল,പാമ്പ് വിൻഡോ പ്രോട്ടോക്കോൾ
"1. বাদ দেওয়া, 2. আত্মসমর্পণ","1. ഒഴിവാക്കൽ, 2. കീഴടങ്ങൽ"
স্লট,സ്ലോട്ട്
SCSI (SCSI),SCSI (SCSI)
স্মার্ট কার্ড,സ്മാർട്ട് കാർഡ്
শামুক মেইল,സ്നൈൽ മെയിൽ
স্ন্যাপশট,സ്നാപ്പ്ഷോട്ട്
"1.সফট কম্পিউটিং, 2.সফট কম্পিউটিং","1.സോഫ്റ്റ് കമ്പ്യൂട്ടിംഗ്, 2.സോഫ്റ്റ് കമ്പ്യൂട്ടിംഗ്"
সফট কপি,സോഫ്റ്റ് കോപ്പി
সহজ ফন্ট,എളുപ്പമുള്ള ഫോണ്ട്
সফটওয়্যার,സോഫ്റ്റ്വെയർ
সফ্টওয়্যার প্রকৌশল,സോഫ്റ്റ്വെയർ എഞ്ചിനീയറിംഗ്
সফ্টওয়্যার লাইসেন্স,സോഫ്റ്റ്വെയർ ലൈസൻസ്
সফটওয়্যার পাইরেসি,സോഫ്റ്റ്‌വെയർ പൈറസി
বর্ণালী,സ്പെക്ട്രം
"1.স্ক্রু, 2.সর্পিল","1.സ്ക്രൂ, 2.സർപ്പിള"
"1. বিস্তারিত শীট, 2. স্প্রেডশীট","1.വിശദാംശ ഷീറ്റ്, 2.സ്പ്രെഡ്ഷീറ്റ്"
মান,സ്റ്റാൻഡേർഡ്
স্ট্যান্ডার্ড জেনারেলাইজড মার্কআপ ল্যাঙ্গুয়েজ (SGML),സ്റ്റാൻഡേർഡ് ജനറലൈസ്ഡ് മാർക്ക്അപ്പ് ലാംഗ്വേജ് (SGML)
প্রমিতকরণ,സ്റ്റാൻഡേർഡൈസേഷൻ
অপেক্ষার সময়,കാത്തിരിപ്പ് സമയം
তারক ল্যান,താരക് ലാൻ
তারকা অবস্থান,നക്ഷത്ര സ്ഥാനം
বিট শুরু,ആരംഭിക്കുന്ന ബിറ്റ്
"1. অভাব, 2. অভাব, 3. অভাব সংকট","1. അഭാവം, 2. ക്ഷാമം, 3. ക്ഷാമം പ്രതിസന്ധി"
"1.স্ট্যাটিক মেমরি, 2.স্ট্যাটিক মেমরি","1. സ്റ്റാറ്റിക് മെമ്മറി, 2. സ്റ്റാറ്റിക് മെമ്മറി"
স্ট্যাটাস চ্যানেল,സ്റ്റാറ്റസ് ചാനൽ
"1. ধাপের আকার, 2. ধাপের মাত্রা","1. സ്റ്റെപ്പ് സൈസ്, 2. സ്റ്റെപ്പ് അളവുകൾ"
বিরতি এবং অপেক্ষা প্রোটোকল,താൽക്കാലികമായി നിർത്തി കാത്തിരിക്കുക പ്രോട്ടോക്കോൾ
বিরতি কোড,ബ്രേക്ക് കോഡ്
বিরতি কী,താൽക്കാലികമായി നിർത്തുക
সঞ্চয়যোগ্যতা,സംഭരണശേഷി
সংরক্ষিত প্রোগ্রাম,സംഭരിച്ച പ്രോഗ്രാം
সিরিজ ডেটা,പരമ്പര ഡാറ്റ
"1.স্ট্রাকচার্ড এনকোডিং, 2.স্ট্রাকচার্ড কোডিং","1. ഘടനാപരമായ എൻകോഡിംഗ്, 2. ഘടനാപരമായ കോഡിംഗ്"
স্ট্রাকচার্ড কোয়েরি ল্যাঙ্গুয়েজ (SQL),ഘടനാപരമായ അന്വേഷണ ഭാഷ (SQL)
"1. ব্রোশার শীট, 2. শৈলী চিঠি","1. ബ്രോഷർ ഷീറ്റ്, 2. ശൈലി അക്ഷരം"
সাব-ডিরেক্টরি,ഉപ ഡയറക്ടറി
"1.সাবনেট, 2.সাবনেট","1.സബ്നെറ്റ്, 2.സബ്നെറ്റ്"
সাবট্রি,ഉപവൃക്ഷം
"1. সংক্ষেপণ, 2. সংক্ষেপণ","1. ചുരുക്കെഴുത്ത്, 2. ചുരുക്കെഴുത്ത്"
"1. সুপার কম্পিউটার, 2. সুপার কম্পিউটার","1. സൂപ്പർ കമ്പ്യൂട്ടർ, 2. സൂപ്പർ കമ്പ്യൂട്ടർ"
"1.সুপার কম্পিউটেশন, 2.সুপার কম্পিউটেশন","1.സൂപ്പർ കമ്പ്യൂട്ടേഷൻ, 2.സൂപ്പർ കമ്പ്യൂട്ടേഷൻ"
কী কী,കീ കീ
শীর্ষ ব্যবহারকারী,മുൻനിര ഉപയോക്താവ്
তত্ত্বাবধানে শিক্ষা,മേൽനോട്ടത്തിലുള്ള പഠനം
অক্জিলিয়ারী চিপ,സഹായ ചിപ്പ്
নেট বৈচিত্র,നെറ്റ് വേരിയൻസ്
"1.নেট ভ্যারিয়েন্স, 2.বিভাগ, 3.সুরফান","1.നെറ്റ് വേരിയൻസ്, 2.സെക്ഷൻ, 3.സർഫാൻ"
অদলবদল,സ്വാപ്പ്
অন্তর্মুখী,ഇൻബൗണ്ട്
বহিঃপ্রবাহ,ഒഴുക്ക്
অদলবদল,കൈമാറ്റം
"1.সুইচড নেটওয়ার্ক, 2. সুইচড নেটওয়ার্ক","1. സ്വിച്ച്ഡ് നെറ്റ്‌വർക്ക്, 2. നെറ്റ്‌വർക്ക് മാറ്റി"
সুইচিং,സ്വിച്ചിംഗ്
স্যুইচিং নীতি,സ്വിച്ചിംഗ് തത്വം
প্রতীকী প্রোগ্রামিং,പ്രതീകാത്മക പ്രോഗ്രാമിംഗ്
সিঙ্ক্রোনাইজেশন,സമന്വയം
সিঙ্ক্রোনাইজার,സിൻക്രൊണൈസർ
সিঙ্ক্রোনাস,സിൻക്രണസ്
সিঙ্ক্রোনাস নিউমেরিক হায়ারার্কি (SDH),സിൻക്രണസ് ന്യൂമറിക് ശ്രേണി (SDH)
বাক্য বিশ্লেষণ,വാക്യ വിശകലനം
ধারা বিশ্লেষণ,സിസ്റ്റം വിശകലനം
সিস্টেম ইঞ্জিনিয়ারিং,സിസ്റ്റം എഞ്ചിനീയറിംഗ്
"1. সিস্টেম ব্রেকার, 2. সিস্টেম হ্যাকার","1. സിസ്റ്റം ബ്രേക്കർ, 2. സിസ്റ്റം ഹാക്കർ"
ব্যাবস্থা সংযোগকারক,സിസ്റ്റം ഇന്റഗ്രേറ്റർ
সিস্টেম লগ,സിസ്റ്റം ലോഗ്
সিস্টেম কভার,സിസ്റ്റം കവർ
সিস্টেম নেটওয়ার্ক স্ট্রাকচার (SNA),സിസ്റ്റം നെറ്റ്‌വർക്ക് ഘടന (SNA)
"1. সিস্টেম প্রোগ্রামার, 2. সিস্টেম প্রোগ্রামার","1. സിസ്റ്റം പ്രോഗ്രാമർ, 2. സിസ്റ്റം പ്രോഗ്രാമർ"
"1. সিস্টেম রিস্টার্ট, 2. সিস্টেম রিস্টার্ট","1. സിസ്റ്റം പുനരാരംഭിക്കൽ, 2. സിസ്റ്റം പുനരാരംഭിക്കൽ"
সিস্টেম সমাপ্তি,സിസ്റ്റം അവസാനിപ്പിക്കൽ
