Tamil,Odiya
அரக்கு ஃபிளீஸ் பிளாட்,ଲାକେଡ୍ ଫ୍ଲେସ୍ ଫ୍ଲାଟ |
செயல்பாட்டின் ஆதரவு,କାର୍ଯ୍ୟର ସମର୍ଥନ
"கற்பனை, அனுமானம்","କଳ୍ପନା କର, ଅନୁମାନ କର |"
உயர்,ଉଚ୍ଚ
கர்ணி,କର୍ନି
"மேற்பரப்பு, மேற்பரப்பு, மேற்பரப்பு","ଭୂପୃଷ୍ଠ, ଭୂପୃଷ୍ଠ, ଭୂପୃଷ୍ଠ |"
முதுகுப்புற பகுதி,ଡୋର୍ସାଲ୍ କ୍ଷେତ୍ର |
பக்கம் ஒருங்கிணைந்த,ପୃଷ୍ଠା ଅବିଚ୍ଛେଦ୍ୟ |
கவர்,ଆବରଣ |
கவர்,ଆବରଣ |
அட்டை அட்டை,କଭର ମାନଚିତ୍ର
கையெழுத்து,ସାଇନ୍ କରନ୍ତୁ |
குறியீட்டு தர்க்கம்,ସାଙ୍କେତିକ ତର୍କ |
குறியீட்டு மாதிரி,ସାଙ୍କେତିକ ମଡେଲ୍ |
சமச்சீர்,ସମୃଦ୍ଧ
ஐசோமெட்ரிக்,ଆଇସୋମେଟ୍ରିକ୍ |
"சமச்சீர் தீர்மானிப்பான், சமச்சீர் தீர்மானிப்பான்","ସିମେଟ୍ରିକ୍ ନିର୍ଣ୍ଣୟକାରୀ, ସିମେଟ୍ରିକ୍ ନିର୍ଣ୍ଣୟକାରୀ |"
சமச்சீர் வேறுபாடு,ସମୃଦ୍ଧ ପାର୍ଥକ୍ୟ |
சமச்சீர் அணி,ସମୃଦ୍ଧ ମ୍ୟାଟ୍ରିକ୍ସ |
அமைப்பு பகுப்பாய்வு அமைப்பு பகுப்பாய்வு,ସିଷ୍ଟମ୍ ଆନାଲିସିସ୍ ସିଷ୍ଟମ୍ ଆନାଲିସିସ୍ |
தொடர் மாதிரி,କ୍ରମିକ ନମୁନା ସଂଗ୍ରହ |
"மேஜை, மேஜை","ଟେବୁଲ୍, ଟେବୁଲ୍"
"மேஜை, மேஜை","ଟେବୁଲ୍, ଟେବୁଲ୍"
ஒருங்கிணைந்த அட்டவணை,ଅବିଚ୍ଛେଦ୍ୟ ସାରଣୀ |
"அட்டவணை, தட்டையானது","ଟାବୁଲାର୍, ଫ୍ଲାଟ |"
அட்டவணை வடிவம்,ଟାବୁଲାର୍ ଫର୍ମ |
"அட்டவணை மடக்கை, அட்டவணை மடக்கை","ଟାବୁଲାର୍ ଲୋଗାରିଦମ୍, ଟାବୁଲାର୍ ଲୋଗାରିଦମ୍ |"
அட்டவணை,ଟ୍ୟାବୁଲେଟ୍ |
அட்டவணை மதிப்புகள்,ଟାବୁଲାର୍ ଭାଲ୍ୟୁ
அட்டவணை,ଟ୍ୟାବୁଲେସନ୍ |
"அட்டவணை, அட்டவணை இயந்திரம், அட்டவணை","ଟାବୁଲାର୍, ଟାବୁଲାର୍ ମେସିନ୍, ଟାବୁଲାର୍ |"
"வால், வால்","ଲାଞ୍ଜ, ଲାଞ୍ଜ |"
வால் பகுதி (விநியோகம்),ଲାଞ୍ଜ କ୍ଷେତ୍ର (ବିତରଣର)
தொடுதல்,ସ୍ପର୍ଶ କରନ୍ତୁ |
"tangent, tangent, tangent, tangent","ଟାଙ୍ଗେଣ୍ଟ, ଟାଙ୍ଗେଣ୍ଟ, ଟାଙ୍ଗେଣ୍ଟ, ଟାଙ୍ଗେଣ୍ଟ |"
டச் ஃபிளாட்,ଚମଡା ଫ୍ଲାଟକୁ ସ୍ପର୍ଶ କର |
"தொட்டுணரக்கூடிய, தொட்டுணரக்கூடிய","ଟ୍ୟାକ୍ସିଲ୍, ଟାଙ୍ଗେନସିଆଲ୍ |"
தொடுகோடு கூறு,ଟାଙ୍ଗେଣ୍ଟ୍ ଉପାଦାନ |
தொடுகோடு வெட்டு,ଟାଙ୍ଗେଣ୍ଟ କଟ୍ |
தொடுகோடு,ଟାଙ୍ଗେଣ୍ଟ୍ ରେଖା |
"தொட்டுணரக்கூடிய விமானம், தொட்டுணரக்கூடிய விமானம்","ଟ୍ୟାକ୍ସିଲ୍ ପ୍ଲେନ୍, ଟ୍ୟାକ୍ଟିଲ୍ ପ୍ଲେନ୍ |"
தொட்டு மக்கள் தொகை,ଜନସଂଖ୍ୟାକୁ ସ୍ପର୍ଶ କରନ୍ତୁ |
டேப் பஞ்ச்,ଟେପ୍ ପିଚ୍ |
டேப் ரீடர்,ଟେପ୍ ରିଡର୍ |
டாப்ரியின் தேற்றம்,ଟାବ୍ରିଙ୍କ ଥିଓରେମ୍ |
டெய்லர் தேற்றம்,ଟେଲର୍ ଥିଓରେମ୍ |
ஷெபிஷேவ் தூரம்,ଶେବିଶେଭ୍ ଦୂରତା |
டி-விநியோகம்,ଟି-ବଣ୍ଟନ |
இனங்களுக்கு இடையேயான தொடர்,ଅନ୍ତର୍ନିହିତ କ୍ରମ |
தற்காலிக ஒருங்கிணைப்புகள்,ସାମୟିକ ସଂଯୋଜନା |
தற்காலிக உறவு,ସାମୟିକ ସମ୍ପର୍କ |
நேர மாறி,ସମୟ ଭେରିଏବଲ୍ |
இழுவிசை வலிமை,ତନଯ ସକତୀ
"புலம், டென்சர்","କ୍ଷେତ୍ର, ଟେନସର୍ |"
கள ஆய்வு,କ୍ଷେତ୍ର ବିଶ୍ଳେଷଣ |
கள தயாரிப்பு,କ୍ଷେତ୍ର ଉତ୍ପାଦ
தற்காலிக கட்டமைப்பு,ଅସ୍ଥାୟୀ ବିନ୍ୟାସ
அஞ்சல்,ପୋଷ୍ଟ କରନ୍ତୁ |
தடை முடிவுக்கு,ଶେଷ ନିଷେଧ |
இறுதி வேக டைவ்,ଅନ୍ତିମ ବେଗ ବୁଡ଼ିବା |
முடிவு தசம,ଦଶମିକ ସମାପ୍ତ
தரவரிசை மதிப்பு,ର୍ୟାଙ୍କ୍ ମୂଲ୍ୟ
படி வேறுபாடு,ଷ୍ଟେପ୍ ଭିନ୍ନତା |
படிப்படியான ஒருங்கிணைப்பு,ଧିରେ ଧିରେ ଏକୀକରଣ |
"முக்கோண, முக்கோண","ତ୍ରିକୋଣୀୟ, ତ୍ରିକୋଣୀୟ |"
சோதனை,ପରୀକ୍ଷା
மாறுபாடு ஒருமைப்பாட்டின் சோதனை,ଭିନ୍ନତା ଏକତା ପରୀକ୍ଷା |
சோதனை செயல்பாடு,ପରୀକ୍ଷା କାର୍ଯ୍ୟ
அனுமான சோதனை,ଅନୁମାନ ପରୀକ୍ଷା
முக்கியத்துவம் சோதனை,ମହତ୍ତ୍ test ପରୀକ୍ଷା |
சோதனை மாதிரி,ପରୀକ୍ଷା ନମୁନା
நான்முக,tetrahedral
டெட்ராஹெட்ரல் கோணம்,ଟେଟ୍ରାହେଡ୍ରାଲ୍ କୋଣ |
நாற்கர,ଚତୁର୍ଭୁଜ
தேற்றம்,ତତ୍ତ୍ୱ
எஞ்சிய தேற்றம்,ଅବଶିଷ୍ଟ ତତ୍ତ୍। |
கோட்பாட்டு கோரிக்கை செயல்பாடு,ତତ୍ତ୍ demand ିକ ଚାହିଦା କାର୍ଯ୍ୟ |
கோட்பாட்டு இடைவிடாத விநியோகம்,ତତ୍ତ୍ୱଗତ ବିଚ୍ଛିନ୍ନ ବଣ୍ଟନ |
தத்துவார்த்த பிழை,ତତ୍ତ୍ୱଗତ ତ୍ରୁଟି |
தத்துவார்த்த சரிசெய்தல்,ତତ୍ତ୍ୱଗତ ସମନ୍ୱୟ |
தத்துவார்த்த உருவாக்கம்,ତତ୍ତ୍ୱଗତ ସୂତ୍ର
கோட்பாட்டு அதிர்வெண்,ତତ୍ତ୍ୱିକ ଆବୃତ୍ତି |
"கொள்கையளவில், கொள்கையளவில்","ସିଦ୍ଧାନ୍ତରେ, ସିଦ୍ଧାନ୍ତରେ"
தத்துவார்த்த மாதிரி,ତତ୍ତ୍ୱିକ ମଡେଲ୍ |
தத்துவார்த்த உருவாக்கம்,ତତ୍ତ୍ୱଗତ ସୂତ୍ର
சமன்பாடு கோட்பாடு,ସମୀକରଣ ସିଦ୍ଧାନ୍ତ |
பிழை கோட்பாடு,ତ୍ରୁଟି ତତ୍ତ୍। |
மதிப்பீட்டு கோட்பாடு,ମୂଲ୍ୟାଙ୍କନ ସିଦ୍ଧାନ୍ତ
செயல்பாடு கோட்பாடு,କାର୍ଯ୍ୟ ସିଦ୍ଧାନ୍ତ
விளையாட்டு கோட்பாடு,ଖେଳ ସିଦ୍ଧାନ୍ତ
ஈர்ப்பு கோட்பாடு,ମାଧ୍ୟାକର୍ଷଣ ତତ୍ତ୍। |
தகவல் கோட்பாடு,ସୂଚନା ସିଦ୍ଧାନ୍ତ
மாற்று கொள்கை,ପ୍ରତିସ୍ଥାପନ ନୀତି |
கோட்பாடு அமைக்க,ସିଦ୍ଧାନ୍ତ ସେଟ୍ କରନ୍ତୁ |
வரிசை கோட்பாடு,ଧାଡି ସିଦ୍ଧାନ୍ତ |
அலை கோட்பாடு,ତରଙ୍ଗ ସିଦ୍ଧାନ୍ତ |
வெப்ப இயக்கவியல்,ଥର୍ମୋଡାଇନାମିକ୍ |
திருகு வளையல்,ସ୍କ୍ରୁ ବଙ୍ଗଲ୍ |
ஸ்டீரியோஸ்கோபிக்,ଷ୍ଟେରିଓସ୍କୋପିକ୍
ஸ்டீரியோஸ்கோபிக் திசையன் பகுப்பாய்வு,ଷ୍ଟେରିଓସ୍କୋପିକ୍ ଭେକ୍ଟର ବିଶ୍ଳେଷଣ |
முக்கோண வகைப்பாடு,ତ୍ରିକୋଣ ଶ୍ରେଣୀକରଣ
"கணிப்பு, துளி","ପ୍ରୋଜେକସନ, ଡ୍ରପ୍"
"உந்துதல், உந்துதல்","ଥ୍ରଷ୍ଟ, ଥ୍ରଷ୍ଟ |"
"நேரம், காலம், காலம்","ସମୟ, ଅବଧି, ଅବଧି"
நேர அச்சு,ସମୟ ଅକ୍ଷ
கருப்பு சார்பு,କଳା ନିର୍ଭରଶୀଳତା |
நேரம் சார்ந்த கட்டமைப்பு சமன்பாடு,ସମୟ ନିର୍ଭରଶୀଳ ସଂରଚନା ସମୀକରଣ |
நேரம் சார்ந்த செயல்முறை,ସମୟ ନିର୍ଭରଶୀଳ ପ୍ରକ୍ରିୟା |
ஓய்வு நேரம்,ପୋଷ୍ଟ ଅଫ୍ ସମୟ |
நேர இடைவேளை,ସମୟ ବ୍ୟବଧାନ
நேரத் தொடர்,ସମୟ କ୍ରମ |
நேர தொடர் பகுப்பாய்வு,ସମୟ କ୍ରମ ବିଶ୍ଳେଷଣ |
நேர தொடர் நம்பிக்கை,ସମୟ ସିରିଜ୍ ବିଶ୍ୱାସ |
நேர அமைப்பு,ସମୟ ବ୍ୟବସ୍ଥା
"சகிப்புத்தன்மை, சகிப்புத்தன்மை","ସହନଶୀଳତା, ସହନଶୀଳତା |"
ஆதரவு இடைவெளி,ସମର୍ଥନ ବ୍ୟବଧାନ
இணை மாடி,ସହ-ଚଟାଣ |
"சகிப்புத்தன்மை வரம்பு, சகிப்புத்தன்மை வரம்பு","ସହନଶୀଳତା ସୀମା, ସହନଶୀଳତା ସୀମା |"
இடவியல்,ଟପୋଲୋଜିକାଲ୍ |
இடவியல் இருமை,ଟପୋଲୋଜିକାଲ୍ ଦ୍ୱ ual ତ୍ୟ |
இடவியல் குழு,ଟପୋଲୋଜିକାଲ୍ ଗୋଷ୍ଠୀ |
இடவியல் ஐசோமார்பிசம்,ଟପୋଲୋଜିକାଲ୍ ଆଇସୋମର୍ଫିଜିମ୍ |
இடவியல் நேரியல் இடம்,ଟପୋଲୋଜିକାଲ୍ ଲାଇନ୍ ସ୍ପେସ୍ |
இடவியல் ரீதியாக,ଟପୋଲୋଜିକାଲ୍ |
நிலப்பரப்பு வரைபடம்,ଟପୋଗ୍ରାଫିକ୍ ମ୍ୟାପିଙ୍ଗ୍ |
இடவியல் சொத்து,ଟପୋଲୋଜିକାଲ୍ ସମ୍ପତ୍ତି |
இடவியல் மக்கள் தொகை,ଟପୋଲୋଜିକାଲ୍ ଜନସଂଖ୍ୟା |
இடவியல் திசையன் இடம்,ଟପୋଲୋଜିକାଲ୍ ଭେକ୍ଟର ସ୍ପେସ୍ |
"இடவியல், இடவியல்","ଟପୋଲୋଜି, ଟପୋଲୋଜି |"
"வலிப்பு, பிடிப்பு, வலிப்பு","ଗଣ୍ଡଗୋଳ, ସ୍ପାମ୍, ଗଣ୍ଡଗୋଳ |"
"வட்ட வடிவ திட வளையம், டோரஸ்","ବୃତ୍ତାକାର କଠିନ-ରିଙ୍ଗ, ଟୋରସ୍ |"
"மொத்த, கூட்டுத்தொகை (கள்.), முழு, முழுமையான (வி.)","ସମୁଦାୟ, ରାଶି (ଗୁଡିକ), ସମ୍ପୂର୍ଣ୍ଣ, ସଂପୂର୍ଣ୍ଣ (v।)"
முழுமையான வழித்தோன்றல்,ସଂପୂର୍ଣ୍ଣ derivative
சரியான வேறுபாடு,ସଂପୂର୍ଣ୍ଣ ଭିନ୍ନକ୍ଷମ |
முழுமையான வேறுபாடு சமன்பாடு,ସଂପୂର୍ଣ୍ଣ ଭିନ୍ନ ଭିନ୍ନ ସମୀକରଣ |
முழுமையான ஆய்வு,ପୁଙ୍ଖାନୁପୁଙ୍ଖ ଯାଞ୍ଚ |
முற்றிலும் கட்டுப்பட்டது,ସଂପୂର୍ଣ୍ଣ ବନ୍ଧା |
செய்தபின் வரிசைப்படுத்தப்பட்ட தொகுப்பு,ସଂପୂର୍ଣ୍ଣ ଅର୍ଡର ହୋଇଥିବା ସେଟ୍ |
முழுமையான வரிசைப்படுத்தல்,ସଂପୂର୍ଣ୍ଣ କ୍ରମିକୀକରଣ |
"தடமறிதல், தடமறிதல் (n.), துளைத்தல் (n.), தடமறிதல் (v.)","ଟ୍ରାକ୍ କରିବାକୁ, ଟ୍ରାକ୍ କରିବାକୁ (n।), ବିଦ୍ଧ କରିବାକୁ (n।), ଟ୍ରାକ୍ କରିବାକୁ (v।)"
அணி சுவடு,ମ୍ୟାଟ୍ରିକ୍ସ ଟ୍ରେସ |
"தடமறிதல், குறியிடுதல்","ଅନୁସନ୍ଧାନ, ମାର୍କିଂ"
ஒழுங்குமுறை செயல்பாடு,ନିୟାମକ କାର୍ଯ୍ୟ
"பாதை, பாதை, பாதை","ଟ୍ରାଜେକ୍ଟୋରୀ, ଟ୍ରାଜେକ୍ଟୋରୀ, ଟ୍ରାଜେକ୍ଟୋରୀ"
ஆழ்நிலை,ଟ୍ରାନ୍ସେଣ୍ଡେଣ୍ଟାଲ୍ |
இயற்கணித சமன்பாடு,ବୀଜ ବର୍ଣ୍ଣିତ ସମୀକରଣ |
இயற்கணித செயல்பாடு,ବୀଜ ବର୍ଣ୍ଣିତ କାର୍ଯ୍ୟ |
இயற்கணித எண்,ବୀଜ ବର୍ଣ୍ଣିତ ସଂଖ୍ୟା |
"பரிமாற்றம், பரிமாற்றம்","ସ୍ଥାନାନ୍ତର, ସ୍ଥାନାନ୍ତର"
வேறுபட்ட செயல்பாடு,ଭିନ୍ନକ୍ଷମ କାର୍ଯ୍ୟ
வரையறுக்கப்பட்ட வருகை,ସୀମିତ ଆଗମନ
எல்லையற்ற எண்,ଅସୀମ ସଂଖ୍ୟା
மாறுபாடு,ଭିନ୍ନତା |
மாற்று சூத்திரம்,ରୂପାନ୍ତର ସୂତ୍ର |
உருமாற்ற அணி,ରୂପାନ୍ତର ମ୍ୟାଟ୍ରିକ୍ସ |
ஆயங்களை மாற்றுதல்,ସଂଯୋଜନା
மாற்றும் செயல்பாடு,ଫଙ୍କସନ୍
மாற்றப்பட்ட அணி,ରୂପାନ୍ତରିତ ମ୍ୟାଟ୍ରିକ୍ସ |
கப்பல் பிரச்சனை,ପରିବହନ ସମସ୍ୟା
தற்காலிக நடத்தை,କ୍ଷଣିକ ଆଚରଣ |
தற்காலிக தீர்வு,କ୍ଷଣିକ ସମାଧାନ |
தொற்று,ସଂକ୍ରମଣ
மாற்றம் அணி,ସଂକ୍ରମଣ ମାଟ୍ରିକ୍ସ |
தொற்றும் தன்மை கொண்டது,ସଂକ୍ରାମକ
மாற்றம் விதி,ପରିବର୍ତ୍ତନ ନିୟମ |
தொற்று உறவு,ସଂକ୍ରାମକ ସମ୍ପର୍କ |
தொற்றுநோய்,ସଂକ୍ରମଣ
தொற்று மொத்த,ସଂକ୍ରାମକ ଏଗ୍ରିଗେଟ୍ |
இடமாற்றம்,ସ୍ଥାନାନ୍ତର
போக்குவரத்து செலவுகள்,ପରିବହନ ଖର୍ଚ୍ଚ
போக்குவரத்து பிரச்சனை,ପରିବହନ ସମସ୍ୟା
போக்குவரத்து நேரம்,ପରିବହନ ସମୟ
அணுகல் சமன்பாடு,ପ୍ରବେଶ ସମୀକରଣ
மாற்றப்பட்ட அணி,ରୂପାନ୍ତରିତ ମ୍ୟାଟ୍ରିକ୍ସ |
அணி மாறி,ମ୍ୟାଟ୍ରିକ୍ସ ଭେରିଏବଲ୍ |
இடமாற்றம்,ସ୍ଥାନାନ୍ତରଣ
குறுக்கு,ଟ୍ରାନ୍ସଭର୍ସ
குறுக்கு கட்டுப்பாடு,ଟ୍ରାନ୍ସଭର୍ସ ପ୍ରତିବନ୍ଧକ |
"குறுக்கு, குறுக்கு","ଟ୍ରାନ୍ସଭର୍ସ, ଟ୍ରାନ୍ସଭର୍ସ"
குறுக்கு வேகம்,ଟ୍ରାନ୍ସଭର୍ ସ୍ପିଡ୍ |
"trapezium, trapezium","ଟ୍ରାପେଜିୟମ୍, ଟ୍ରାପେଜିୟମ୍ |"
ட்ரேப்சாய்டு,ଟ୍ରାପେଜଏଡ୍ |
ட்ரேபீசியம் ப்ரிஸம்,ଟ୍ରାପେଜିୟମ୍ ପ୍ରିଜିମ୍ |
"சிகிச்சை, சிகிச்சை","ଚିକିତ୍ସା, ଚିକିତ୍ସା"
மரம் வரைபடம்,ବୃକ୍ଷ ଚିତ୍ର
"போக்கு, போக்கு","ଧାରା, ଧାରା"
உயர்வு வரி,ବୃଦ୍ଧି ରେଖା
அதிகரிக்கும் மதிப்பு,ବର୍ଦ୍ଧିତ ମୂଲ୍ୟ
முக்கோணம்,ତ୍ରିକୋଣୀୟ
"சோதனை, சோதனை, சோதனை","ପରୀକ୍ଷା, ପରୀକ୍ଷା, ପରୀକ୍ଷା"
குற்றச்சாட்டு செயல்பாடு,ଅଭିଯୋଗକାରୀ କାର୍ଯ୍ୟ
"முக்கோணம், முக்கோணம்","ତ୍ରିରଙ୍ଗା, ତ୍ରିରଙ୍ଗା |"
முக்கோண சமத்துவமின்மை,ତ୍ରିରଙ୍ଗା ଅସମାନତା |
வேக முக்கோணம்,ବେଗ ତ୍ରିରଙ୍ଗା |
முக்கோண சின்னம்,ତ୍ରିରଙ୍ଗା ପ୍ରତୀକ |
முக்கோண அமைப்பு,ତ୍ରିରଙ୍ଗା ପ୍ରଣାଳୀ |
முக்கோணம்,ତ୍ରିକୋଣଭୂମି
"முக்கோண, முக்கோண, முக்கோண","ତ୍ରିକୋଣୀୟ, ତ୍ରିକୋଣୀୟ, ତ୍ରିକୋଣୀୟ |"
முக்கோண அணி,ତ୍ରିକୋଣୀୟ ମ୍ୟାଟ୍ରିକ୍ସ |
"முக்கோணம், முக்கோணம்","ତ୍ରିକୋଣଭୂମି, ତ୍ରିକୋଣକରଣ |"
முக்கோணம்,ତ୍ରିକୋଣୀୟ
திரிவிகர்ணி,ତ୍ରିଭିକର୍ନି |
முக்கோணவியல்,ଟ୍ରାଇଗୋନେଟ୍ରିକ୍ |
முக்கோணவியல் வளைவு,ଟ୍ରାଇଗୋନେଟ୍ରିକ୍ ବକ୍ର
முக்கோணவியல் சமன்பாடுகள்,ଟ୍ରାଇଗୋନେଟ୍ରିକ୍ ସମୀକରଣ |
முக்கோணவியல் செயல்பாடு,ଟ୍ରାଇଗୋନେଟ୍ରିକ୍ କାର୍ଯ୍ୟ
முக்கோணவியல் அடையாளங்கள்,ଟ୍ରାଇଗୋମେଟ୍ରିକ୍ ପରିଚୟ |
முக்கோணவியல் தொடர்,ଟ୍ରାଇଗୋନେଟ୍ରିକ୍ ସିରିଜ୍ |
முக்கோணவியல் தீர்வு,ଟ୍ରାଇଗୋନେଟ୍ରିକ୍ ସମାଧାନ |
முக்கோணவியல் மாற்றம்,ଟ୍ରାଇଗୋନେଟ୍ରିକ୍ ପରିବର୍ତ୍ତନ
முக்கோணவியல்,ଟ୍ରାଇଗୋନେମେଟ୍ରି |
"த்ரிகுணா, த்ரிதா, த்ரி-, த்ரிஷா, த்ரிகா, த்ரயஹ்","ତ୍ରିଗୁନା, ତ୍ରିଦା, ତ୍ରି-, ତ୍ରିଶା, ତ୍ରିକା, ତ୍ରିଆ |"
மூன்று ஒருங்கிணைப்பு,ତ୍ରିଗୁଣ ଏକୀକରଣ
மூன்று,ତ୍ରିଗୁଣ
இருவகை,bisect
முக்கட்டு,trisection
கோணத்தை பிரிக்கவும்,କୋଣକୁ ବିଭକ୍ତ କରନ୍ତୁ |
நுட்பமான தோற்றம்,ସୂକ୍ଷ୍ମ ରୂପ |
அற்பமான நிலை,ଅମୂଲ୍ୟ ସ୍ଥିତି |
கடகரேகை,କର୍କଟ ରୋଗର ଟ୍ରପିକ୍ |
மகர ரேகை,ମକର ରାଶିର ଟ୍ରପିକ୍ |
ட்ரோபோஸ்பியர்,ଟ୍ରପୋସଫିସର୍ |
உண்மையான அர்த்தம்,ପ୍ରକୃତ ଅର୍ଥ
உண்மையான முறை,ପ୍ରକୃତ ମୋଡ୍
"lunagra, ரன்டிட்","lunagra, rundit"
"துண்டிக்கப்பட்ட கூம்பு, துண்டிக்கப்பட்ட கூம்பு","ଛୋଟ କୋଣ, ଛୋଟ କୋଣ |"
உடைந்த விநியோகம்,ଭଙ୍ଗା ବଣ୍ଟନ |
உடைந்த அதிர்வெண் விநியோகம்,ଭଙ୍ଗା ଫ୍ରିକ୍ୱେନ୍ସି ବଣ୍ଟନ |
"துளைத்தல், கீறல், தேய்த்தல், லூனாகிராவிட்டி","ବିଦ୍ଧିବା, ଆଘାତ କରିବା, ଘଷିବା, ଚନ୍ଦ୍ରଭାଗା |"
தீர்வறிக்கை,ରୁଣ୍ଡାଉନ୍ |
"துல்லியம், உண்மைத்தன்மை","ସଠିକତା, ସତ୍ୟତା |"
உண்மை செயல்பாடு,ସତ୍ୟ କାର୍ଯ୍ୟ
உண்மை அட்டவணை,ସତ୍ୟ ସାରଣୀ
சத்தியமான்,ସତ୍ୟମାନ
t-மாதிரி,t- ନମୁନା |
டி-டெஸ்ட்,ଟି-ପରୀକ୍ଷା
குழப்பக் கோட்பாடு,ବିଘ୍ନ ତତ୍ତ୍। |
திருப்புமுனை,ଟର୍ନ ପଏଣ୍ଟ |
"twitch, twist, twist, twist","ଟ୍ୱିଚ୍, ଟ୍ୱିଷ୍ଟ୍, ଟ୍ୱିଷ୍ଟ୍, ଟ୍ୱିଷ୍ଟ୍ |"
"முறுக்கப்பட்ட வளைவு, சமச்சீரற்ற வளைவு","ମୋଡ଼ାଯାଇଥିବା ବକ୍ର, ଅସମାନ ବକ୍ର |"
இரு பரிமாண,ଦୁଇଟି ଡାଇମେନ୍ସନାଲ୍ |
இரு பரிமாண தொடர்ச்சியான விநியோகம்,ଦୁଇଟି ଡାଇମେନ୍ସନାଲ୍ କ୍ରମାଗତ ବଣ୍ଟନ |
இரு பரிமாண திசையன்,ଦୁଇଟି ଡାଇମେନ୍ସନାଲ୍ ଭେକ୍ଟର୍ |
இருவகைப்படுத்தல்,ବାଇକ୍ଲାସିଫିକେସନ୍
இரு பெற்றோர் குடும்பம்,ଦ୍ୱିପାକ୍ଷିକ ପରିବାର |
இரண்டு நபர் விளையாட்டு,ଦୁଇ ଜଣ ଖେଳ |
இரண்டு படி முறை,ଦୁଇଟି ସୋପାନ ପଦ୍ଧତି |
இரண்டு-கட்ட மாதிரி,ଦୁଇ ପର୍ଯ୍ୟାୟ ନମୁନା ସଂଗ୍ରହ |
இரட்டை புள்ளி வரம்பு கட்டுப்பாடு,ଡବଲ୍ ପଏଣ୍ଟ ସୀମା ପ୍ରତିବନ୍ଧକ |
இரண்டு வால் F-சோதனை,ଦୁଇ-ଲାଞ୍ଜର F- ପରୀକ୍ଷା |
இரண்டு வால் சாதாரண சோதனை,ଦୁଇ-ଲାଞ୍ଜ ସାଧାରଣ ପରୀକ୍ଷା |
இரண்டு வால் X- சோதனை,ଦୁଇ-ଲାଞ୍ଜର X- ପରୀକ୍ଷା |
இறுதி மதிப்பு,ଅନ୍ତିମ ମୂଲ୍ୟ
பாரபட்சமற்ற மதிப்பீடு,ନିରପେକ୍ଷ ମୂଲ୍ୟାଙ୍କନ |
மக்கள்தொகை மாறுபாட்டின் பக்கச்சார்பற்ற மதிப்பீடு,ଜନସଂଖ୍ୟା ଭିନ୍ନତାର ନିରପେକ୍ଷ ଆକଳନ |
பாரபட்சமற்ற நேரியல் மதிப்பீடு,ନିରପେକ୍ଷ ର line ଖ୍ୟ ଆକଳନ |
பாரபட்சமற்ற புள்ளி மதிப்பீடு,ନିରପେକ୍ଷ ବିନ୍ଦୁ ଆକଳନ |
பாரபட்சமற்ற சோதனை,ନିରପେକ୍ଷ ପରୀକ୍ଷା |
எல்லையற்ற பிரதேசம்,ସୀମାହୀନ ଅଞ୍ଚଳ |
வரம்பற்ற தொகுப்பு,ସୀମାହୀନ ସେଟ୍ |
வரம்பற்ற தீர்வு,ସୀମାହୀନ ସମାଧାନ |
நிச்சயமற்ற கொள்கை,ଅନିଶ୍ଚିତତା ନୀତି |
தடையற்ற நிகழ்தகவு,ଅଣ-ପ୍ରତିବନ୍ଧକ ସମ୍ଭାବନା |
குறுக்கிடப்பட்ட உறவினர் அதிகபட்சம்,ବାଧାପ୍ରାପ୍ତ ଆପେକ୍ଷିକ ସର୍ବାଧିକ |
கணக்கிட முடியாத,ଅଗଣିତ
கணக்கிட முடியாத துணைக்குழு,ଅଗଣିତ ଉପସେଟ |
தீர்மானிக்கப்படாத,ନିର୍ଦ୍ଦିଷ୍ଟ |
தீர்மானிக்கப்படாத குணகம்,ନିର୍ଦ୍ଦିଷ୍ଟ କୋଏଫିସିଏଣ୍ଟ୍ |
சமமற்ற,ଅସମାନ
வகைப்படுத்தப்படாத,ଅଣ ଶ୍ରେଣୀଭୁକ୍ତ |
வகைப்படுத்தப்படாத நம்பிக்கை,ଅଣସଂଗଠିତ ବିଶ୍ୱାସ |
சீருடை,ୟୁନିଫର୍ମ
"சீரான முடுக்கம், நிலையான முடுக்கம்","ସମାନ ତ୍ୱରଣ, କ୍ରମାଗତ ତ୍ୱରଣ |"
சீரான பிணைப்பு,ୟୁନିଫର୍ମ ବନ୍ଧା |
சீரான ஒருங்கிணைப்பு,ସମାନ ସମ୍ମିଶ୍ରଣ |
சீரான நோக்குநிலை,ସମାନ ଆଭିମୁଖ୍ୟ
சீரான அடர்த்தி,ସମାନ ଘନତା |
சீரான விநியோகம்,ସମାନ ବଣ୍ଟନ |
சீரான ஈர்ப்பு புலம்,ସମାନ ମାଧ୍ୟାକର୍ଷଣ କ୍ଷେତ୍ର |
"ஒற்றுமை, சுற்றுப்புறம், சுற்றுப்புறம்-குடும்பம்","ସମାନତା, ପରିବେଶ, ପରିବେଶ-ପରିବାର |"
சீருடை சிறந்தது,ୟୁନିଫର୍ମ ସର୍ବୋତ୍ତମ
சீரான தொடர்ச்சியான விரிவாக்கம்,ସମାନ କ୍ରମାଗତ ବିସ୍ତାର |
சீரான ஒருங்கிணைப்பு,ସମାନ ସମ୍ମିଶ୍ରଣ |
சீரான வலிமை சோதனை,ସମାନ ଶକ୍ତି ପରୀକ୍ଷା |
