Marathi,Bengali
म्हणजे प्रमुख अक्ष,মানে প্রধান অক্ষ
अर्ध किरकोळ अक्ष,আধা গৌণ অক্ষ
विभक्त बहुपदी,বিভাজ্য বহুপদ
परिवर्तनीय पृथक्करण,পরিবর্তনশীল বিচ্ছেদ
क्रम,ক্রম
अनुक्रमणिका तत्त्व,ইনডেক্সিং নীতি
अनुक्रमिक विश्लेषण,অনুক্রমিক বিশ্লেষণ
अनुक्रमिक नमुना,অনুক্রমিক নমুনা
स्पष्ट सहसंबंध,সুনির্দিষ্ট পারস্পরিক সম্পর্ক
"मालिका, मालिका, मालिका","সিরিজ, সিরিজ, সিরিজ"
"एकूण, वाऱ्याची दिशा, प्रवाहाची दिशा, फ्रीझ, फ्रीझ (ver.)","সামগ্রিক, বাতাসের দিক, স্রোতের দিক, জমাট, জমাট (ver.)"
सेक्संट,সেক্সট্যান্ট
shewhart नियंत्रण चार्ट,shewhart নিয়ন্ত্রণ চার্ট
"चिन्ह, रक्कम","চিহ্ন, পরিমাণ"
मॅट्रिक्स मार्कर,ম্যাট্রিক্স মার্কার
चतुर्भुज चौकोन चिन्ह,দ্বিঘাত দ্বিঘাত প্রতীক
सचिनचा नंबर,শচীন নম্বর
महत्त्व पातळी,তাত্পর্য স্তর
महत्त्व चाचणी,তাৎপর্য পরীক্ষা
लक्षणीय गुण,উল্লেখযোগ্য চিহ্ন
मार्क चाचणी,মার্ক পরীক্ষা
प्रतीक कार्य,প্রতীক ফাংশন
समान लंबवर्तुळाकार,অনুরূপ উপবৃত্তাকার
एकसंध आकृती,সমজাতীয় চিত্র
"साम्य, साधर्म्य","সাদৃশ্য, সাদৃশ্য"
एकसंध मॅट्रिक्स,সমজাতীয় ম্যাট্রিক্স
साधे बंद वक्र,সহজ বন্ধ বক্ররেখা
साधा सहसंबंध,সহজ পারস্পরিক সম্পর্ক
साधी हार्मोनिक गती,সহজ সুরেলা গতি
साधे यादृच्छिक नमुना,সহজ র্যান্ডম স্যাম্পলিং
"सेट, सिम्प्लेक्स, एकतर्फी, साधे","সেট, সিমপ্লেক্স, একতরফা, সরল"
एक-मार्ग अल्गोरिदम,একমুখী অ্যালগরিদম
एकच टेबल,একক টেবিল
सिम्पसनचा एक तृतीयांश नियम,সিম্পসনের এক তৃতীয়াংশ নিয়ম
सिम्युलेशन पद्धत,সিমুলেশন পদ্ধতি
एकाचवेळी विभेदक समीकरणे,যুগপত ডিফারেনশিয়াল সমীকরণ
एकाचवेळी समीकरणे,যুগপত সমীকরণ
"चिन्ह, साइन","সাইন, সাইন"
"साइन वक्र, साइन वक्र","সাইন কার্ভ, সাইন কার্ভ"
सोलो,একক
नीरस कार्य,একঘেয়ে ফাংশন
विषम अविभाज्य,অদ্ভুত অবিচ্ছেদ্য
"विचित्रता, विचित्रता","অদ্ভুততা, অদ্ভুততা"
अपरिवर्तनीय मॅट्रिक्स,অপরিবর্তনীয় ম্যাট্রিক্স
विचित्र उपाय,অদ্ভুত সমাধান
नमुन्याचा आकार,সাধারন মাপ
विषम वितरण,বিজোড় বন্টন
विषम हर्मिटियन मॅट्रिक्स,ভিন্নধর্মী হারমিটিয়ান ম্যাট্রিক্স
कॉन्ट्रास्ट,বিপরীত
विषम सममित मॅट्रिक्स,বিজোড় প্রতিসম ম্যাট্রিক্স
व्हेरिएबल कमी करत आहे,ভেরিয়েবল মিনিমাইজ করা
"उतार, उतार, उतार","ঢাল, ঢাল, ঢাল"
उतार ग्रेडियंट,ঢাল গ্রেডিয়েন্ট
"कंस, लहान बंधन","বন্ধনী, ছোট বাঁধাই"
सरळ वक्र,সোজা বক্ররেখা
विविध कार्य,বিবিধ ফাংশন
सौर यंत्रणा,সৌর জগৎ
,
solenoidal वेक्टर,solenoidal ভেক্টর
"घन, वस्तुमान, घन","কঠিন, ভর, ঘনক"
"घन भूमिती, स्टिरीओस्कोपिक भूमिती","কিউবিক জ্যামিতি, স্টেরিওস্কোপিক জ্যামিতি"
"उपाय, साधन","সমাধান, টুল"
मालिका फॉर्म समाधान,সিরিজ ফর্ম সমাধান
समाधान मॅट्रिक्स,সমাধান ম্যাট্রিক্স
त्रिकोणाचे समाधान,ত্রিভুজের সমাধান
समाधान लोकसंख्या,সমাধান জনসংখ্যা
सोनीन बहुपद,সোনাইন বহুপদী
"आकाश, अवकाश, अवकाश, अवकाश, अवकाश","আকাশ, স্থান, স্থান, স্থান, স্থান"
आकाश वक्र,আকাশ বক্ররেখা
पालक सेट,অভিভাবক সেট
स्थानिक सहसंबंध आकृती,স্থানীয় পারস্পরিক সম্পর্ক চিত্র
विशिष्ट रेखीय गट,নির্দিষ্ট লিনিয়ার গ্রুপ
विशिष्ट अनुलंब गट,নির্দিষ্ট উল্লম্ব গ্রুপ
"विशिष्ट घनता, सापेक्ष घनता","নির্দিষ্ট ঘনত্ব, আপেক্ষিক ঘনত্ব"
मानवी मॅपिंग प्रमेय,মানব ম্যাপিং উপপাদ্য
कार्याचा आदर्श,ফাংশনের আদর্শ
"गोल, गोल","গোলক, গোলক"
गोलाकार समन्वय प्रणाली,গোলাকার সমন্বয় ব্যবস্থা
गोलाकार ध्रुवीय समन्वय,গোলাকার মেরু স্থানাঙ্ক
गोलाकार त्रिकोण,গোলাকার ত্রিভুজ
गोलाकार त्रिकोणमिती,গোলাকার ত্রিকোণমিতি
सर्पिल,সর্পিল
"चौरस, चौरस",বর্গ বর্গ
"गुरु, गुरुबंधनी","গুরু, গুরুবন্ধনী"
चौरस अविभाज्य,বর্গাকার অবিচ্ছেদ্য
चौरस मॅट्रिक्स,বর্গ ম্যাট্রিক্স
वर्गमुळ,বর্গমূল
नमुना स्टेज,নমুনা পর্যায়
श्रेणीबद्ध कार्य,অনুক্রমিক ফাংশন
प्रमाणित विचलन,আদর্শ চ্যুতি
मानक भिन्न उत्पादन,স্ট্যান্ডার্ড ডিফারেনশিয়াল পণ্য
समतोल,ভারসাম্য
सुन्न वक्र,অসাড় বক্ররেখা
सुन्न बिंदू,অসাড় বিন্দু
धक्कादायक मूल्य,হতবাক মান
"नमुना, आकृती","নমুনা, চিত্র"
सांख्यिकीय,পরিসংখ্যানগত
सांख्यिकीय विश्लेषणे,পরিসংখ্যানিক বিশ্লেষণ
सांख्यिकीय वितरण,পরিসংখ্যানগত বন্টন
सांख्यिकीय गृहीतक,পরিসংখ্যানগত অনুমান
सांख्यिकीय अंदाजे,পরিসংখ্যানগত অনুমান
सांख्यिकीय मॉडेल,পরিসংখ্যান মডেল
सांख्यिकीय लोकसंख्या,পরিসংখ্যান জনসংখ্যা
सांख्यिकीय गुणवत्ता नियंत्रण,পরিসংখ্যানগত মান নিয়ন্ত্রণ
"आकडेवारी, आकडेवारी","পরিসংখ্যান, পরিসংখ্যান"
"न बदलणारा, स्थिर, स्थिर, कायम","অপরিবর্তনীয়, স্থির, স্থায়ী, স্থায়ী"
स्थायी राज्य उपाय,স্থায়ী রাষ্ট্র সমাধান
अधिक प्रवण माउंट्स,আরো প্রবণ মাউন্ট
उतार-चढाई डिझाइन,ঢাল-আরোহণের নকশা
सर्वात उंच कूळ,খাড়া বংশদ্ভুত
चरण कार्य,ধাপ ফাংশন
स्टर्लिंग श्रेणी,স্টার্লিং পরিসীমা
"स्टॉकॅस्टिक, संभाव्य","stochastic, probabilistic"
संभाव्य मॅट्रिक्स,সম্ভাব্য ম্যাট্রিক্স
संभाव्य मॉडेल,সম্ভাব্য মডেল
संभाव्य प्रोग्रामिंग,সম্ভাব্য প্রোগ্রামিং
संभाव्य चल,সম্ভাব্য পরিবর্তনশীল
स्टोक्स प्रमेय,স্টোকস উপপাদ্য
"सरळ रेषा, सरळ रेषा, सरळ रेषा","সরলরেখা, সরলরেখা, সরলরেখা"
"स्तर चार्ट, बार चार्ट","লেভেল চার্ট, বার চার্ট"
"स्तरीकरण, स्तरीकरण","স্তরবিন্যাস, স্তরবিন্যাস"
स्तरित नमुना,স্তরযুক্ত নমুনা
"प्रवाह-रेषा, प्रवाह-रेषा","প্রবাহ-রেখা, প্রবাহ-রেখা"
ताण,চাপ
जोरदार कलते कार्य,দৃঢ়ভাবে আনত ফাংশন
सतत कमी होत आहे,ক্রমাগত হ্রাস পাচ্ছে
सतत वाढ,ক্রমাগত বৃদ্ধি
सतत ऑर्डिनेट फंक्शन,ক্রমাগত অর্ডিনেট ফাংশন
विद्यार्थी चाचणी (विद्यार्थी &#39;टी&#39; चाचणी),ছাত্র পরীক্ষা (ছাত্রের &#39;টি&#39; পরীক্ষা)
उपसंग्रह,উপসংগ্রহ
उप-निर्णयवादी,উপ-নির্ধারক
उप-प्रदेश,উপ-অঞ্চল
"उपवर्ग, उपसमूह, उपसमूह","subclass, subgroup, subgroup"
मध्यांतर,অন্তর
"सबमॅट्रिक्स, सबमॅट्रिक्स","সাবম্যাট্রিক্স, সাবম্যাট্রিক্স"
"तळटीप, तळटीप, तळटीप","পাদটীকা, পাদটীকা, পাদটীকা"
उत्तराधिकार,উত্তরাধিকার
उपसंच,উপসেট
उपलोकसंख्या,উপ-জনসংখ্যা
बदली,প্রতিস্থাপন
अर्ध स्पर्शिक,আধা স্পর্শকাতর
"हस्तांतरित करणे, हस्तांतरित करणे","স্থানান্তর করা, স্থানান্তর করা"
"वजाबाकी, वजाबाकी","বিয়োগ, বিয়োগ"
"वजाबाकी, वजाबाकी","বিয়োগ, বিয়োগ"
हळूहळू,ধীরে ধীরে
प्रगतीशील भिन्नता,প্রগতিশীল পার্থক্য
प्रगतीशील एकीकरण,প্রগতিশীল একীকরণ
नंतरचा,পরেরটি
संलग्न,সংযুক্ত
"बेरीज, बेरीज, बेरीज, बेरीज, बेरीज","যোগফল, যোগফল, যোগফল, যোগফল"
बेरीज फंक्शन,যোগফল ফাংশন
संकलित,সংকলনযোগ্য
योग ब्लॉक,যোগ ব্লক
संकलन,সংকলন
संकलन अधिवेशन,সংগ্রহ সম্মেলন
संकलन सूत्र,সংকলন সূত্র
ग्रेड संग्रह,গ্রেড সংগ্রহ
संकलन चिन्ह,সংকলন প্রতীক
अनंतापर्यंत योग,অসীম থেকে যোগব্যায়াম
"मूर्ख, मूर्ख","idiot, idiot"
ओव्हरसेट,ওভারসেট
सुपरसोनिक प्रवाह,সুপারসনিক প্রবাহ
पूरक कोन,সম্পূরক কোণ
lacquered लोकर फ्लॅट,lacquered লোম সমতল
फंक्शनचे समर्थन,ফাংশন সমর্থন
"कल्पना करा, गृहीत धरा","কল্পনা করা, অনুমান করা"
उच्च,উচ্চ
करणी,karni
"पृष्ठभाग, पृष्ठभाग, पृष्ठभाग","পৃষ্ঠ, পৃষ্ঠ, পৃষ্ঠ"
पृष्ठीय क्षेत्र,পৃষ্ঠীয় এলাকা
पृष्ठ अविभाज्य,পৃষ্ঠা অবিচ্ছেদ্য
कव्हर,আবরণ
कव्हर,আবরণ
कव्हर नकाशा,কভার মানচিত্র
सही करा,চিহ্ন
प्रतीकात्मक तर्क,প্রতীকী যুক্তি
प्रतीकात्मक मॉडेल,প্রতীকী মডেল
सममितीय,প্রতিসম
सममितीय,আইসোমেট্রিক
"सममितीय निर्धारक, सममित निर्धारक","প্রতিসম নির্ধারক, প্রতিসম নির্ধারক"
सममितीय फरक,প্রতিসম পার্থক্য
सममित मॅट्रिक्स,প্রতিসম ম্যাট্রিক্স
प्रणाली विश्लेषण प्रणाली विश्लेषण,সিস্টেম বিশ্লেষণ সিস্টেম বিশ্লেষণ
अनुक्रमांक नमुना,সিরিয়াল স্যাম্পলিং
"टेबल, टेबल","টেবিল, টেবিল"
"टेबल, टेबल","টেবিল, টেবিল"
अविभाज्य सारणी,অবিচ্ছেদ্য টেবিল
"सारणीबद्ध, सपाट","সারণী, সমতল"
सारणी फॉर्म,ট্যাবুলার ফর্ম
"सारणी लॉगरिदम, सारणी लॉगरिदम","ট্যাবুলার লগারিদম, ট্যাবুলার লগারিদম"
सारणी,সারণী
सारणी मूल्ये,সারণী মান
सारणी,ট্যাবুলেশন
"टॅब्युलेटर, टॅब्युलर मशीन, टॅब्युलर","ট্যাবুলার, ট্যাবুলার মেশিন, ট্যাবুলার"
"शेपटी, शेपटी","tail, tail"
शेपटीचे क्षेत्र (वितरणाचे),লেজ এলাকা (বন্টনের)
स्पर्श,স্পর্শ
"स्पर्शिका, स्पर्शिका, स्पर्शिका, स्पर्शिका","স্পর্শক, স্পর্শক, স্পর্শক, স্পর্শক"
फ्लॅट फ्लीस स्पर्श करा,স্পর্শ ভেড়ার ফ্ল্যাট
"स्पर्शिक, स्पर्शिक","স্পর্শকাতর, স্পর্শক"
स्पर्शिका घटक,স্পর্শক উপাদান
स्पर्शिका कट,স্পর্শক কাটা
स्पर्शरेषा,স্পর্শক রেখা
"स्पर्शिक विमान, स्पर्शिक विमान","স্পর্শকাতর সমতল, স্পর্শকাতর সমতল"
स्पर्श लोकसंख्या,স্পর্শ জনসংখ্যা
टेप पंच,টেপ পাঞ্চ
टेप रीडर,টেপ পাঠক
टॉब्रीचे प्रमेय,Taubry এর উপপাদ্য
टेलर प्रमेय,টেলর উপপাদ্য
Shebyshev अंतर,Shebyshev দূরত্ব
टी-वितरण,টি-বন্টন
आंतरप्रजाती मालिका,আন্তঃপ্রজাতি সিরিজ
ऐहिक निर्देशांक,অস্থায়ী স্থানাঙ্ক
ऐहिक संबंध,সাময়িক সম্পর্ক
वेळ चल,সময় পরিবর্তনশীল
ताणासंबंधीचा शक्ती,প্রসার্য শক্তি
"फील्ड, टेन्सर","ক্ষেত্র, টেনসর"
फील्ड विश्लेषण,ক্ষেত্র বিশ্লেষণ
फील्ड उत्पादन,ক্ষেত্রের পণ্য
तात्पुरती कॉन्फिगरेशन,অস্থায়ী কনফিগারেশন
पोस्ट,পোস্ট
बंदी समाप्त,শেষ নিষেধাজ্ঞা
अंतिम वेग डायव्ह,চূড়ান্ত বেগ ডুব
दशांश समाप्त करणे,শেষ করা দশমিক
रँक मूल्य,র্যাঙ্ক মান
चरण भिन्नता,ধাপ পার্থক্য
चरणबद्ध एकीकरण,ধাপে ধাপে ইন্টিগ্রেশন
"त्रिकोणी, त्रिकोणी","ত্রিভুজাকার, ত্রিভুজাকার"
चाचणी,পরীক্ষামূলক
भिन्नता एकजिनसीपणाची चाचणी,বৈচিত্র্যের একজাতীয়তার পরীক্ষা
चाचणी कार्य,পরীক্ষার ফাংশন
गृहीतक चाचणी,প্রস্তাব টেস্টিং
महत्त्व चाचणी,তাৎপর্য পরীক্ষা
चाचणी नमुना,পরিক্ষা মূলক নমুনা
टेट्राहेड्रल,টেট্রাহেড্রাল
टेट्राहेड्रल कोन,টেট্রাহেড্রাল কোণ
चतुर्भुज,চতুর্ভুজ
प्रमेय,উপপাদ্য
अवशिष्ट प्रमेय,অবশিষ্ট উপপাদ্য
सैद्धांतिक मागणी कार्य,তাত্ত্বিক চাহিদা ফাংশন
सैद्धांतिक खंडित वितरण,তাত্ত্বিক বিচ্ছিন্ন বন্টন
सैद्धांतिक त्रुटी,তাত্ত্বিক ত্রুটি
सैद्धांतिक समायोजन,তাত্ত্বিক সমন্বয়
सैद्धांतिक सूत्रीकरण,তাত্ত্বিক গঠন
सैद्धांतिक वारंवारता,তাত্ত্বিক ফ্রিকোয়েন্সি
"तत्वतः, तत्वतः","নীতিগতভাবে, নীতিগতভাবে"
सैद्धांतिक मॉडेल,তাত্ত্বিক মডেল
सैद्धांतिक सूत्रीकरण,তাত্ত্বিক গঠন
समीकरण सिद्धांत,সমীকরণ তত্ত্ব
त्रुटी सिद्धांत,ত্রুটি তত্ত্ব
मूल्यांकन सिद्धांत,মূল্যায়ন তত্ত্ব
कार्य सिद्धांत,ফাংশন তত্ত্ব
खेळ सिद्धांत,খেলা তত্ত্ব
गुरुत्वाकर्षण सिद्धांत,মহাকর্ষ তত্ত্ব
माहिती सिद्धांत,তথ্য তত্ত্ব
प्रतिस्थापन तत्त्व,প্রতিস্থাপন নীতি
सेट सिद्धांत,সেটতত্ত্ব
पंक्ती सिद्धांत,সারি তত্ত্ব
लहर सिद्धांत,তরঙ্গ তত্ত্ব
थर्मोडायनामिक,থার্মোডাইনামিক
स्क्रू बांगडी,স্ক্রু চুড়ি
स्टिरिओस्कोपिक,স্টেরিওস্কোপিক
स्टिरिओस्कोपिक वेक्टर विश्लेषण,স্টেরিওস্কোপিক ভেক্টর বিশ্লেষণ
त्रिकूट वर्गीकरण,ত্রয়ী শ্রেণীবিভাগ
"प्रक्षेपण, ड्रॉप","অভিক্ষেপ, ড্রপ"
"जोर, जोर","খোঁচা, খোঁচা"
"वेळ, कालावधी, कालावधी","সময়, সময়কাল, সময়কাল"
वेळ अक्ष,সময় অক্ষ
काळा अवलंबित्व,কালো নির্ভরতা
वेळ अवलंबून रचना समीकरण,সময় নির্ভর কাঠামো সমীকরণ
वेळ अवलंबून प्रक्रिया,সময় নির্ভর প্রক্রিয়া
पोस्ट बंद वेळ,পোস্ট বন্ধ সময়
वेळ मध्यांतर,সময়ের ব্যবধান
वेळ मालिका,সময় সিরিজ
वेळ मालिका विश्लेषण,সময় সিরিজ বিশ্লেষণ
वेळ मालिका विश्वास,সময় সিরিজ বিশ্বাস
वेळ प्रणाली,সময় ব্যবস্থা
"सहनशीलता, सहनशीलता","toleration, toleration"
समर्थन अंतराल,সমর্থন ব্যবধান
सह-मजला,সমতল
"सहनशीलता मर्यादा, सहनशीलता मर्यादा","সহনশীলতার সীমা, সহনশীলতার সীমা"
टोपोलॉजिकल,টপোলজিকাল
टोपोलॉजिकल द्वैत,টপোলজিকাল দ্বৈততা
टोपोलॉजिकल गट,টপোলজিকাল গ্রুপ
टोपोलॉजिकल समरूपता,টপোলজিকাল আইসোমরফিজম
टोपोलॉजिकल रेखीय जागा,টপোলজিক্যাল লিনিয়ার স্পেস
टोपोलॉजिकलदृष्ट्या,টপোলজিক্যালি
टोपोग्राफिक मॅपिंग,টপোগ্রাফিক ম্যাপিং
टोपोलॉजिकल गुणधर्म,টপোলজিকাল সম্পত্তি
टोपोलॉजिकल लोकसंख्या,টপোলজিকাল জনসংখ্যা
टोपोलॉजिकल वेक्टर स्पेस,টপোলজিক্যাল ভেক্টর স্পেস
"टोपोलॉजी, टोपोलॉजी","টপোলজি, টপোলজি"
"आकुंचन, उबळ, आकुंचन","খিঁচুনি, খিঁচুনি, খিঁচুনি"
"गोलाकार घन-रिंग, टॉरस","বৃত্তাকার কঠিন-রিং, টরাস"
"एकूण, बेरीज (s.), संपूर्ण, पूर्ण (v.)","মোট, যোগফল (s.), সমগ্র, সম্পূর্ণ (v.)"
पूर्ण व्युत्पन्न,সম্পূর্ণ ডেরিভেটিভ
परिपूर्ण भिन्नता,নিখুঁত পার্থক্য
संपूर्ण विभेदक समीकरण,সম্পূর্ণ ডিফারেনশিয়াল সমীকরণ
कसून तपासणी,পুঙ্খানুপুঙ্খ পরিদর্শন
पूर्णपणे बद्ध,সম্পূর্ণরূপে আবদ্ধ
उत्तम प्रकारे ऑर्डर केलेला सेट,পুরোপুরি অর্ডার করা সেট
पूर्ण अनुक्रमणिका,সম্পূর্ণ সিরিয়ালাইজেশন
"ट्रेस करणे, ट्रेस करणे (n.), छेदणे (n.), ट्रेस करणे (v.)","ট্রেস করা, ট্রেস করা (n.), ছিদ্র করা (n.), ট্রেস করা (v.)"
मॅट्रिक्स ट्रेस,ম্যাট্রিক্স ট্রেস
"ट्रेसिंग, मार्किंग","ট্রেসিং, চিহ্নিত করা"
नियमन कार्य,নিয়ন্ত্রণ ফাংশন
"मार्गक्रमण, मार्गक्रमण, मार्गक्रमण","trajectory, trajectory, trajectory"
अतींद्रिय,অতীন্দ্রিয়
बीजगणितीय समीकरण,বীজগণিত সমীকরণ
बीजगणितीय कार्य,বীজগণিতের ফাংশন
बीजगणित संख्या,বীজগণিত সংখ্যা
"हस्तांतरण, हस्तांतरण","স্থানান্তর, স্থানান্তর"
विभेदक कार्य,ডিফারেনশিয়াল ফাংশন
मर्यादित आगमन,সীমিত আগমন
मर्यादित संख्या,অসীম সংখ্যা
तफावत,প্রকরণ
रूपांतरण सूत्र,রূপান্তর সূত্র
परिवर्तन मॅट्रिक्स,রূপান্তর ম্যাট্রিক্স
निर्देशांकांचे रूपांतरण,স্থানাঙ্কের রূপান্তর
परिवर्तन कार्य,রূপান্তর ফাংশন
रूपांतरित मॅट्रिक्स,রূপান্তরিত ম্যাট্রিক্স
शिपिंग समस्या,শিপিং সমস্যা
क्षणिक आचरण,ক্ষণস্থায়ী আচরণ
क्षणिक उपाय,ক্ষণস্থায়ী সমাধান
संसर्ग,সংক্রমণ
संक्रमण मॅट्रिक्स,রূপান্তর ম্যাট্রিক্স
सांसर्गिक,সংক্রামক
संक्रमण नियम,রূপান্তর নিয়ম
संसर्गजन्य संबंध,সংক্রামক সম্পর্ক
संसर्गजन्यता,সংক্রামকতা
संसर्गजन्य एकूण,সংক্রামক সমষ্টি
हस्तांतरण,স্থানান্তর
वाहतूक खर्च,পরিবহন খরচ
वाहतूक समस्या,পরিবহন সমস্যা
वाहतूक वेळ,পরিবহন সময়
प्रवेश समीकरण,অ্যাক্সেস সমীকরণ
रूपांतरित मॅट्रिक्स,রূপান্তরিত ম্যাট্রিক্স
मॅट्रिक्स व्हेरिएबल,ম্যাট্রিক্স পরিবর্তনশীল
हस्तांतरण,স্থানান্তর
आडवा,অনুপ্রস্থ
ट्रान्सव्हर्स प्रतिबंध,তির্যক সীমাবদ্ধতা
"आडवा, आडवा","ট্রান্সভার্স, ট্রান্সভার্স"
आडवा वेग,তির্যক গতি
"ट्रॅपेझियम, ट्रॅपेझियम","trapezium, trapezium"
ट्रॅपेझॉइड,ট্র্যাপিজয়েড
ट्रॅपेझियम प्रिझम,ট্র্যাপিজিয়াম প্রিজম
"उपचार, उपचार","চিকিত্সা, চিকিত্সা"
वृक्ष आकृती,গাছের নকশা
"कल, कल","প্রবণতা, প্রবণতা"
उदय ओळ,উত্থান লাইন
वाढीव मूल्य,বর্ধিত মান
त्रिकूट,ত্রয়ী
"चाचणी, चाचणी, चाचणी","পরীক্ষা, পরীক্ষা, পরীক্ষা"
आरोपात्मक कार्य,অভিযুক্ত ফাংশন
"त्रिकोण, त्रिकोण","ত্রিভুজ, ত্রিভুজ"
त्रिकोण असमानता,ত্রিভুজ অসমতা
वेग त्रिकोण,বেগ ত্রিভুজ
त्रिकोण चिन्ह,ত্রিভুজ প্রতীক
त्रिकोण प्रणाली,ত্রিভুজ সিস্টেম
त्रिकोणी,ত্রিভুজ
"त्रिकोणी, त्रिकोणी, त्रिकोणी","triangular, triangular, triangular"
त्रिकोणी मॅट्रिक्स,ত্রিভুজাকার ম্যাট্রিক্স
"त्रिकोणी, त्रिकोणी","triangulation, triangulation"
त्रिकूट,ত্রয়ী
त्रिविकर्णी,ত্রিভিকর্ণি
त्रिकोणमितीय,ত্রিকোণমিতিক
त्रिकोणमितीय वक्र,ত্রিকোণমিতিক বক্ররেখা
त्रिकोणमितीय समीकरणे,ত্রিকোণমিতিক সমীকরণ
त्रिकोणमितीय कार्य,ত্রিকোণমিতিক ফাংশন
त्रिकोणमितीय ओळख,ত্রিকোণমিতিক পরিচয়
त्रिकोणमितीय मालिका,ত্রিকোণমিতিক সিরিজ
त्रिकोणमितीय समाधान,ত্রিকোণমিতিক সমাধান
त्रिकोणमितीय परिवर्तन,ত্রিকোণমিতিক রূপান্তর
त्रिकोणमिती,ত্রিকোণমিতি
"त्रिगुण, त्रिधा, त्रि-, त्रिशाह, त्रिका, त्रिहा","ত্রিগুণ, ত্রিধা, ত্রি-, ত্রিশাহ, ত্রিকা, ত্রিহ"
तिहेरी एकत्रीकरण,ট্রিপল ইন্টিগ্রেশন
तिप्पट,তিনগুণ
दुभाजक,দ্বিখণ্ডিত করা
ट्रायसेक्शन,trisection
कोन दुभाजक करा,কোণকে দ্বিখণ্ডিত করুন
सूक्ष्म देखावा,সূক্ষ্ম চেহারা
फालतू स्थिती,অসার অবস্থান
कर्कवृत्त,কর্কটক্রান্তি
मकरवृत्त,দক্ষিণায়ণ
ट्रोपोस्फियर,ট্রপোস্ফিয়ার
खरा अर्थ,সত্য মানে
खरे मोड,সত্য মোড
"lunagra, rundit","lunagra, rundit"
"कापलेला शंकू, छाटलेला शंकू","ছাঁটা শঙ্কু, ছাঁটা শঙ্কু"
खंडित वितरण,ভাঙ্গা বিতরণ
खंडित वारंवारता वितरण,ভাঙ্গা ফ্রিকোয়েন্সি বিতরণ
"छेदन करणे, छेदन करणे, घासणे, चंद्राकर्षण","ছিদ্র, incising, ঘষা, lunagravity"
धावपळ,রানডাউন
"अचूकता, सत्यता","নির্ভুলতা, সত্যবাদিতা"
सत्य कार्य,সত্য ফাংশন
सत्य सारणी,সঠিক তালিকা
सत्यमन,সত্যমান
t-नमुना,টি-নমুনা
टी-चाचणी,টি-পরীক্ষা
गोंधळ सिद्धांत,বিরক্তি তত্ত্ব
वळण बिंदू,টার্ন পয়েন্ট
"twitch, twist, twist, twist","twitch, twist, twist, twist"
"वळणदार वक्र, असममित वक्र","বাঁকানো বক্ররেখা, অপ্রতিসম বক্ররেখা"
द्विमितीय,দ্বিমাত্রিক
द्विमितीय सतत वितरण,দ্বিমাত্রিক ক্রমাগত বিতরণ
द्विमितीय वेक्टर,দ্বিমাত্রিক ভেক্টর
द्विवर्गीकरण,দ্বি-শ্রেণীবিভাগ
द्विपालक कुटुंब,দ্বিপত্নী পরিবার
दोन व्यक्तींचा खेळ,দুই ব্যক্তির খেলা
दोन चरण पद्धत,দুই ধাপ পদ্ধতি
दोन-चरण नमुना,দুই-ফেজ স্যাম্পলিং
दुहेरी बिंदू मर्यादा प्रतिबंध,ডবল পয়েন্ট সীমা
दोन-पुच्छ F-चाचणी,দুই-টেইলড এফ-টেস্ট
दोन-पुच्छ सामान्य चाचणी,দুই পুচ্ছ স্বাভাবিক পরীক্ষা
दोन-पुच्छ X-चाचणी,টু-টেইল্ড এক্স-টেস্ট
अंतिम मूल्य,চূড়ান্ত মান
निःपक्षपाती मूल्यांकन,নিরপেক্ষ মূল্যায়ন
लोकसंख्येच्या भिन्नतेचा निःपक्षपाती अंदाज,জনসংখ্যা বৈচিত্র্যের নিরপেক্ষ অনুমান
निःपक्षपाती रेखीय अंदाज,নিরপেক্ষ রৈখিক অনুমান
निष्पक्ष बिंदू अंदाज,নিরপেক্ষ বিন্দু অনুমান
निष्पक्ष चाचणी,নিরপেক্ষ পরীক্ষা
अमर्याद प्रदेश,সীমাহীন অঞ্চল
अमर्याद संच,সীমাহীন সেট
अमर्याद समाधान,সীমাহীন সমাধান
अनिश्चितता तत्त्व,অনিশ্চয়তা নীতি
गैर-प्रतिबंध संभाव्यता,অ-সীমাবদ্ধ সম্ভাবনা
व्यत्यय सापेक्ष कमाल,বিঘ্নিত আপেক্ষিক সর্বোচ্চ
अगणित,অগণিত
अगणित उपसंच,অগণিত উপসেট
अनिश्चित,অনির্ধারিত
अनिर्धारित गुणांक,অনির্ধারিত সহগ
असमान,অসম
अवर्गीकृत,অশ্রেণীবদ্ধ
अवर्गीकृत विश्वास,অশ্রেণীবদ্ধ বিশ্বাস
एकसमान,ইউনিফর্ম
"एकसमान प्रवेग, सतत प्रवेग","অভিন্ন ত্বরণ, ধ্রুবক ত্বরণ"
एकसमान बद्ध,ইউনিফর্ম আবদ্ধ
एकसमान अभिसरण,অভিন্ন অভিসরণ
एकसमान अभिमुखता,অভিন্ন অভিযোজন
एकसमान घनता,অভিন্ন ঘনত্ব
एकसमान वितरण,সমবন্টন
एकसमान गुरुत्वीय क्षेत्र,অভিন্ন মহাকর্ষীয় ক্ষেত্র
"समानता, सभोवतालचा परिसर, कुटुंब","মিল, পরিবেষ্টিত, পারিপার্শ্বিক-পরিবার"
